Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505)
7.531745959796816e-10,1.2763660468575149,154.0,0.0,0.0,0.0,0.98468911726783359,1.0,18.999975927966894,0.000393660456431402,0.00093177758028696502,0.00089575227056303323,2.32415635751757e-05,8.1662511824892503e-11,6.9916467721203735e-06,0.0044328678771119838,6.3450834355526671e-08,0.0086091000692439055,5.1390593993298192e-07,1.8998418397343123e-13,2.1949069915694852e-06,3.0173651345429889e-15,1.9777243789438258e-06,1.1299319669265242e-05,1.1300982669502875e-05,1.0275592669194007e-09,5.9329607760959198e-10,1.4810635973754189e-07,3.0956615069239981e-13,3.2397320415917036e-13,3.2535438095754316e-13,8.5140312310417838e-10,3.1400037621583407e-07,8.5179131913689509e-12,1.2703629871810329e-16,8.5583554599125408e-07,4.349116978627086e-07,4.0224954628736889e-11,1.2315557088905857e-11,2.1510089763311302e-15,1.7861614057297818e-16,5.3603887832500561e-13,4.8025731740245259e-13,5.3671048732464015e-14,6.4298407005420136e-16,2.1607369052271654e-15,1.0101081941493724e-15,1.8895587832515776e-17,9.8376344480455534e-21,1.6641761451280459e-21,8.2322924158127907e-19,2.8112068359343311e-18,3.2866508556567736e-13,8.3007559761061521e-15,3.7479346051891412e-16,2.2465074878100803e-15,4.9758521764643788e-12,7.3904369311503414e-15,1.1042094119755476e-10,2.5292347899511216e-12,3.7932857658131966e-10,5.2172231032019576e-14
7.73052920327998e-10,1.276366047052389,154.0,0.0,0.0,0.0,0.98428857374889656,1.0,18.999975291003544,0.00040394938963943635,0.00095597825199983594,0.00091865619478600461,2.384851857936196e-05,8.378349561699331e-11,6.9889802076924505e-06,0.0045488840901100934,6.3425024325526443e-08,0.0088347442889606612,5.2726378847057609e-07,1.9494563384819179e-13,2.30742710886755e-06,3.0957948694444195e-15,2.0329393855201063e-06,1.1946416653127234e-05,1.1948177285840429e-05,1.0864143349903596e-09,6.2729209904438456e-10,1.5603536680212894e-07,3.5461765193646436e-13,3.7234633551165267e-13,3.7397840119551749e-13,9.1922514252419417e-10,3.3048709674161185e-07,9.4325918238114313e-12,1.3329840205808452e-16,8.8838380476699432e-07,4.5134406651402676e-07,4.4721959563885839e-11,1.3062343892981213e-11,2.4348224973379375e-15,1.9289531795217598e-16,5.9404851469471234e-13,5.3075621633163791e-13,6.0852885166344024e-14,7.3348573389448805e-16,2.5038628042859297e-15,1.1489315029237276e-15,2.2302418428660002e-17,1.1818184387862297e-20,1.9284518188829134e-21,9.8304719509066621e-19,3.2763593895194785e-18,3.491705428501288e-13,8.8289544905074829e-15,3.9818157221370434e-16,2.3798399843129479e-15,5.2710737788301034e-12,7.6123626508943813e-15,1.1373526637685314e-10,2.6053773665310984e-12,4.0209082064228438e-10,5.5303582556371922e-14
7.929312446763144e-10,1.2763660473842515,154.0,0.0,0.0,0.0,0.98388821141003047,1.0,18.999974654601949,0.00041423316882174772,0.00098015901447425229,0.00094152344585738215,2.4454501928866495e-05,8.5902734381319235e-11,6.9863148486308117e-06,0.0046648472203298366,6.339922597034487e-08,0.0090603022167067074,5.4061064690807124e-07,1.9989914109793935e-13,2.4226932813890865e-06,3.1741600766911989e-15,2.0880661569601741e-06,1.2611316299019818e-05,1.2613177516923635e-05,1.1468888218216879e-09,6.6222392322202048e-10,1.6417153098310044e-07,4.046925825649199e-13,4.2632470672365964e-13,4.2824455075462116e-13,9.9050430314157568e-10,3.4738862033999136e-07,1.0418617317800763e-11,1.3971041381089388e-16,9.2109331298081147e-07,4.6785295431708543e-07,4.9583888368561993e-11,1.3831669576919843e-11,2.7467290991771275e-15,2.0790729161134662e-16,6.5661297238579237e-13,5.8503276560271253e-13,6.877076809622526e-14,8.3376363837154832e-16,2.8901482867773586e-15,1.3025540013232437e-15,2.62045853618961e-17,1.4128776581408533e-20,2.2259694938580094e-21,1.1685237397070445e-18,3.8033906512746644e-18,3.703983695277612e-13,9.3761663910769822e-15,4.223937818063343e-16,2.5169983727077027e-15,5.5747540073455288e-12,7.8341659489526822e-15,1.1704768111860265e-10,2.6814761752073818e-12,4.2552419030329652e-10,5.8527279391571477e-14
8.128095690246309e-10,1.2763660478528864,154.0,0.0,0.0,0.0,0.98348803015673802,1.0,18.99997401876136,0.00042451179635597896,0.0010043198843180464,0.00096435406798256321,2.5059514794911345e-05,8.802022957310156e-11,6.9836506943097708e-06,0.0047807572974332543,6.3373439283892726e-08,0.0092857739028216011,5.5394652441045438e-07,2.0484471529662809e-13,2.5407009644786318e-06,3.2524608100949499e-15,2.1431047814478222e-06,1.3293990126734411e-05,1.3295954900076614e-05,1.2089801365352197e-09,6.9809005298232673e-10,1.7251488233321104e-07,4.6018658124816745e-13,4.8637930646889802e-13,4.8862802873900589e-13,1.0653215434112854e-09,3.6470443303672212e-07,1.1479555070145021e-11,1.4627235666667416e-16,9.5395265917389057e-07,4.844327063485148e-07,5.4829676247345317e-11,1.4623539672796135e-11,3.0886103548378077e-15,2.2366955557951988e-16,7.2396097650364091e-13,6.4325849171537709e-13,7.7478023973289123e-14,9.4456658921031484e-16,3.3236496947961177e-15,1.4721198075848266e-15,3.0657380950474e-17,1.6813504384594501e-20,2.559853455875119e-21,1.3829577870277796e-18,4.398619172593979e-18,3.9235346118366304e-13,9.9425269891573254e-15,4.4743567699265251e-16,2.6579756202688271e-15,5.88687674103971e-12,8.0558436498802632e-15,1.20358138121654e-10,2.7575301067625104e-12,4.4962818723035868e-10,6.1843252967673975e-14
8.326878933729473e-10,1.2763660484580766,154.0,0.0,0.0,0.0,0.98308802989458,1.0,18.999973383481041,0.00043478527461856154,0.0010284608781245042,0.0009871481053188671,2.5663558347444097e-05,9.0135982646298578e-11,6.9809877441034636e-06,0.0048966143506913168,6.3347664260084581e-08,0.0095111593968785265,5.6727143013469504e-07,2.0978236600779443e-13,2.661445619720676e-06,3.330697123420222e-15,2.1980553519370384e-06,1.3994409684911638e-05,1.3996481002064089e-05,1.2726856908760036e-09,7.348889926797892e-10,1.8106545080689137e-07,5.2151377237396664e-13,5.5300633818710758e-13,5.5562959751748245e-13,1.1437574531863926e-09,3.8243402131947043e-07,1.2619052395249317e-11,1.5298425324301211e-16,9.8695117804653723e-07,5.010780461467773e-07,6.0478707065961467e-11,1.5437959316621883e-11,3.4624139228911274e-15,2.4019954248055425e-16,7.9632650698752684e-13,7.0560762607628517e-13,8.7030284758655694e-14,1.0666778261925295e-15,3.8086784048532006e-15,1.6588294961981151e-15,3.5720431833076197e-17,1.9920956737419922e-20,2.9334244269632206e-21,1.6299714225794451e-18,5.068821334386667e-18,4.1504044706641973e-13,1.0528164298296813e-14,4.7331254150471957e-16,2.802764758804005e-15,6.207426027251332e-12,8.277393177883896e-15,1.2366659904466008e-10,2.8335382619319182e-12,4.7440230449121606e-10,6.5251433529784772e-14
8.525662177212637e-10,1.276366049199605,154.0,0.0,0.0,0.0,0.98268821052917477,1.0,18.999972748760236,0.0004450536059847165,0.0010525820124723752,0.0010099056019755863,2.6266633755139946e-05,9.2249995053596181e-11,6.9783259973858878e-06,0.0050124184090092573,6.332190089283866e-08,0.0097364587477330594,5.8058537322974941e-07,2.1471210278457396e-13,2.784922714931296e-06,3.4088690703845124e-15,2.2529179649306677e-06,1.4712546552222943e-05,1.4714727420273971e-05,1.3380028993199581e-09,7.7261924824606146e-10,1.8982326626008573e-07,5.8910701918564701e-13,6.2672782432022026e-13,6.2977620532900719e-13,1.2258922747242648e-09,4.0057687213766333e-07,1.3840838176927605e-11,1.598461260848222e-16,1.0200789016986243e-06,5.1778405040145444e-07,6.6550811208481557e-11,1.6274933315585637e-11,3.8701535852179103e-15,2.5751462348790888e-16,8.7394877462866601e-13,7.7225704223989454e-13,9.7485519115769454e-14,1.2009155351544357e-15,4.3498087832757715e-15,1.8639413590284861e-15,4.1457891319183006e-17,2.350453907000305e-20,3.3502056929935025e-21,1.9135320133304e-18,5.82125133018888e-18,4.3846370172632139e-13,1.1133199351354861e-14,5.0002936839259658e-16,2.9513588896159779e-15,6.5363860916105916e-12,8.4988124477679852e-15,1.2697303287623829e-10,2.9094999132124126e-12,4.998460282009019e-10,6.8751750364813179e-14
8.724445420695801e-10,1.2763660500772576,154.0,0.0,0.0,0.0,0.98228857196619834,1.0,18.999972114598201,0.00045531679282845522,0.0010766833039258868,0.001032626602014037,2.6868742185403417e-05,9.4362268246409067e-11,6.9756654535309346e-06,0.0051281695009502155,6.3296149176076945e-08,0.0099616720035687039,5.9388836283656729e-07,2.1963393516971526e-13,2.9111277241497873e-06,3.4869767046583103e-15,2.3076927195534652e-06,1.5448372338258267e-05,1.5450665783605963e-05,1.4049291791547526e-09,8.1127932723692686e-10,1.9878835845010282e-07,6.634181674361418e-13,7.0809220648720467e-13,7.1162160525879526e-13,1.311805903690239e-09,4.1913247290232831e-07,1.5148722521181717e-11,1.6685799766423872e-16,1.0533265140586718e-06,5.3454612533652127e-07,7.3066263441591644e-11,1.7134466203508218e-11,4.3139092604884698e-15,2.7563210828299318e-16,9.5707219716042501e-13,8.4338619416249577e-13,1.0890406272243081e-13,1.3481333457097039e-15,4.9518860869928993e-15,2.0887726597255034e-15,4.7938632649857018e-17,2.7622807445284807e-20,3.8139291892497844e-21,2.2379751834170301e-18,6.6636614400254266e-18,4.6262735620868096e-13,1.1757746505817239e-14,5.2759087279853376e-16,3.1037511868392554e-15,6.8737413444415508e-12,8.7200997758035652e-15,1.3027741460290471e-10,2.9854144736482617e-12,5.2595883886659414e-10,7.234413198679198e-14
8.923228664178966e-10,1.2763660510908161,154.0,0.0,0.0,0.0,0.98188911411138524,1.0,18.999971480994198,0.00046557483752257962,0.0011007647690347588,0.0010553111494476114,2.7469884804369445e-05,9.6472803674882587e-11,6.9730061119124195e-06,0.0052438676547573075,6.3270409103725178e-08,0.010186799211939514,6.071804080881043e-07,2.2454787269558886e-13,3.0400561276303176e-06,3.5650200798651692e-15,2.3623797167605417e-06,1.6201858684278572e-05,1.6204267753224987e-05,1.4734619505483848e-09,8.5086773887211953e-10,2.0796075703547664e-07,7.4491827979019943e-13,7.9767494161212798e-13,8.0174697059625436e-13,1.4015778901587948e-09,4.3810031148593079e-07,1.6546596409944824e-11,1.7401989038051735e-16,1.0866853082851352e-06,5.5135998466991574e-07,8.0045780785732664e-11,1.8016562286864604e-11,4.7958269951825781e-15,2.9456924501703383e-16,1.0459463754204153e-12,9.1917705545293216e-13,1.2134864772300054e-13,1.5092208150340584e-15,5.6200343053248671e-15,2.3347008814407879e-15,5.5236442967566343e-17,3.2339816056701686e-20,4.3285415405587437e-21,2.60802866493958e-18,7.6043225877665622e-18,4.8753530880535415e-13,1.2401913737317425e-14,5.5600150422705267e-16,3.2599348995339209e-15,7.2194763844361858e-12,8.9412538063102569e-15,1.3357972411185425e-10,3.0612814711203578e-12,5.527402124953237e-10,7.6028506289519042e-14
9.12201190766213e-10,1.2763660522400668,154.0,0.0,0.0,0.0,0.98148983687052727,1.0,18.999970847947484,0.00047582774243868362,0.0011248264243342153,0.001077959288241827,2.8070062776904396e-05,9.8581602787892885e-11,6.9703479719041226e-06,0.0053595128983742078,6.3244680669712766e-08,0.010411840419809902,6.2046151810932314e-07,2.2945392488419571e-13,3.1717034118335861e-06,3.64299924958171e-15,2.4169790587407421e-06,1.6972977263773838e-05,1.6975505023119934e-05,1.5435986366000106e-09,8.9138299406484335e-10,2.1734049157583576e-07,8.3409786118522775e-13,8.9607909401286525e-13,9.0076150657926196e-13,1.4952874396122352e-09,4.5747987622220879e-07,1.803843135578758e-11,1.8133182655993967e-16,1.1201471469481278e-06,5.6822162904532518e-07,8.751052039295266e-11,1.8921225682859462e-11,5.3181189337242714e-15,3.1434322027639799e-16,1.14082606958431e-12,9.9981405960494569e-13,1.34884431339549e-13,1.6851038980192342e-15,6.3596639387923515e-15,2.6031649678731539e-15,6.3430217806552593e-17,3.7725478200733226e-20,4.8982100529114361e-21,3.0288370308308613e-18,8.6520451752800008e-18,5.1319123537431936e-13,1.3065802921581275e-14,5.8526545832215801e-16,3.4199033527625104e-15,7.5735760001027245e-12,9.1622734514243513e-15,1.3687994529082012e-10,3.1371005272534863e-12,5.8018962150267502e-10,7.9804800671774451e-14
9.320795151145295e-10,1.2763660535247934,154.0,0.0,0.0,0.0,0.98109074014947406,1.0,18.999970215457317,0.00048607550994715312,0.0011488682863450002,0.0011005710623143783,2.8669277266607585e-05,1.0068866703304902e-10,6.9676910328798045e-06,0.0054751052594643581,6.3218963867972876e-08,0.010636795673591853,6.3373170201720586e-07,2.3435210124717945e-13,3.3060650694184942e-06,3.7209142673376985e-15,2.4714908485413343e-06,1.7761699782800074e-05,1.7764349320441488e-05,1.6153366633706701e-09,9.3282360543961767e-10,2.2692759153178081e-07,9.3146707535974864e-13,1.0039359234632835e-12,1.0093030585348375e-12,1.5930134139368937e-09,4.7727065590600362e-07,1.962827905758507e-11,1.8879382845572723e-16,1.1537044248149662e-06,5.8512732684053423e-07,9.5482077431442266e-11,1.9848460350730041e-11,5.8830632691758399e-15,3.3497115905131843e-16,1.2419711754712333e-12,1.085484041196673e-12,1.4957902365986976e-13,1.8767454040898616e-15,7.1764797112536059e-15,2.8956665576569583e-15,7.2604155924195038e-17,4.3855940840454207e-20,5.5273286537323501e-21,3.5059873165817633e-18,9.8162001869357896e-18,5.3959859923881344e-13,1.3749510105069169e-14,6.1538668816478239e-16,3.5836499478243932e-15,7.9360251693757527e-12,9.3831578420847081e-15,1.4017806529559373e-10,3.2128713402523358e-12,6.0830653545217705e-10,8.3672942139208692e-14
9.718361638111624e-10,1.2763660564998147,154.0,0.0,0.0,0.0,0.98029308789046832,1.0,18.999968952143675,0.0005065556422166992,0.0011968926965111963,0.0011456856917264494,2.9864820445589312e-05,1.0489759670390363e-10,6.9623807552782412e-06,0.0057061314434203331,6.316756513706184e-08,0.011086448501976773,6.602393279210167e-07,2.4412486449113562e-13,3.5829135063100087e-06,3.8765520608529542e-15,2.5802521869235667e-06,1.9391843627433463e-05,1.9394746072713965e-05,1.7636064582077681e-09,1.0184749558394294e-09,2.4672400503701073e-07,1.1529145681314949e-12,1.2506771197535971e-12,1.2576654064812236e-12,1.8008283727187529e-09,5.180838175999938e-07,2.311861839928754e-11,2.0416811804349116e-16,1.2210773376798948e-06,6.1905719172211154e-07,1.1303420192732069e-10,2.1770658687418016e-11,7.1503516821439563e-15,3.7885711897233195e-16,1.4641227424263773e-12,1.2726819367309194e-12,1.8272749814826544e-13,2.3113418124949949e-15,9.0660052696173086e-15,3.559109619038222e-15,9.4257003025013038e-17,5.8689403027164534e-20,6.9826600489680051e-21,4.6540364474168593e-18,1.2534223470260721e-17,5.9468048497391766e-13,1.5176735027907588e-14,6.7821563794143039e-16,3.9224515455180664e-15,8.6859130128924861e-12,9.824518264737722e-15,1.4676796356189748e-10,3.3642673379528691e-12,6.6654074538519905e-10,9.1684472829413755e-14
9.999999999999999e-10,1.2763660596385078,154.0,0.0,0.0,0.0,0.97972846279834214,1.0,18.9999680585472,0.00052105146551167339,0.0012308656645448779,0.0011775574291571799,3.0709425823175088e-05,1.0787503702129534e-10,6.9586218271206186e-06,0.0058696638898436595,6.3131182098211362e-08,0.011404777382217441,6.7899109623781167e-07,2.5102894669814783e-13,3.7855740977242231e-06,3.9866518433052024e-15,2.6570881254815373e-06,2.0589065234611714e-05,2.0592154466519184e-05,1.8725002120023311e-09,1.0813805963354518e-09,2.6125002139815865e-07,1.3333428721130469e-12,1.4530252284197623e-12,1.4613929871954041e-12,1.9582983757986657e-09,5.4798796928876175e-07,2.5857008268157123e-11,2.1542273478682203e-16,1.2689904013215323e-06,6.4317777477750858e-07,1.2684740927387485e-10,2.318701373134865e-11,8.1676943869250565e-15,4.1212866565920027e-16,1.6384943252806346e-12,1.4187757367625322e-12,2.0950733087014046e-13,2.6643941996037531e-15,1.0634210299364169e-14,4.0983383683588046e-15,1.1261519705983499e-16,7.1609203930630774e-20,8.1905092557118174e-21,5.6481289793847393e-18,1.4813088944439723e-17,6.3554054594869337e-13,1.6236338763086515e-14,7.2482289897410176e-16,4.1715616630054843e-15,9.2372482832747342e-12,1.013684933846246e-14,1.5143114359492852e-10,3.4713990454887251e-12,7.0940625102955798e-10,9.7581702298704083e-14
1.007617147638132e-09,1.2763660596385078,154.0,0.0,0.0,0.0,0.97957581729175935,1.0,18.999967817057378,0.00052497021508019306,0.0012400471380535777,0.0011861649304541469,3.0937525842723753e-05,1.0867971465611336e-10,6.9576056065202691e-06,0.0059138744231292195,6.312134600082739e-08,0.011490842540015389,6.8405891522520889e-07,2.5289351129621725e-13,3.841315165442395e-06,4.0164072113640184e-15,2.6778390068619173e-06,2.0918895388878878e-05,2.0922036235481382e-05,1.9025000982684029e-09,1.0987110033552151e-09,2.6525026043021477e-07,1.3857534840489692e-12,1.5120029967659223e-12,1.5207804632232266e-12,2.0023821512865117e-09,5.5621689926967958e-07,2.663740372174026e-11,2.1851842516801338e-16,1.2819727818337398e-06,6.4971217179794675e-07,1.3078996601880969e-10,2.3577868242845815e-11,8.4609868445493546e-15,4.2144557396858407e-16,1.6881984511510551e-12,1.4602942863884959e-12,2.1725367277703357e-13,2.7668012717187544e-15,1.1094077216176903e-14,4.2548079789618707e-15,1.1805687897996568e-16,7.5492316226365451e-20,8.5447042468141472e-21,5.9460364357938087e-18,1.5484891966763667e-17,6.4685481686998373e-13,1.6529868141166904e-14,7.3772863956110679e-16,4.2402295666213245e-15,9.3892206374571262e-12,1.0221274574078351e-14,1.5269160518163933e-10,3.5003568426789375e-12,7.2122904053228366e-10,9.9208229776914431e-14
1.0433981314651016e-09,1.2763660632128073,154.0,0.0,0.0,0.0,0.97885913011562531,1.0,18.999966683762832,0.00054336817955207418,0.0012831377056107766,0.0012265270283111289,3.2007127594013358e-05,1.1245623409188015e-10,6.9528343392131972e-06,0.0061214464826380346,6.307516445897408e-08,0.0118949587868018,7.0784324334540477e-07,2.6163678787915836e-13,4.108441578577077e-06,4.1560553398800458e-15,2.7751437787675132e-06,2.2502545392227229e-05,2.2505935000298803e-05,2.0465421892649812e-09,1.1819221523434325e-09,2.8444883340322372e-07,1.6539804854905629e-12,1.8151229150295978e-12,1.826055372356938e-12,2.2181600070394399e-09,5.9567438816348511e-07,3.0540391153712891e-11,2.3335528794790957e-16,1.3430800527176982e-06,6.8046231715766659e-07,1.5054346417922808e-10,2.5458265369115114e-11,9.9482561915483489e-15,4.6706438071160484e-16,1.9368482311586589e-12,1.6672228608468481e-12,2.5670073875057332e-13,3.2900216600645255e-15,1.3475199614806329e-14,5.0547359468635866e-15,1.4660493461223202e-16,9.622008597652816e-20,1.0378675037405351e-20,7.5305984068101393e-18,1.8986447545158722e-17,7.0150891445279893e-13,1.7948465163388262e-14,8.0007070349525105e-16,4.5701495398637988e-15,1.0119355563863905e-11,1.0617585608905955e-14,1.586083357876783e-10,3.6362876084333215e-12,7.7807172530300651e-10,1.0702842545064632e-13
1.0791791152920711e-09,1.2763660672214658,154.0,0.0,0.0,0.0,0.97814302581506285,1.0,18.999965552255752,0.0005617495494128614,0.0013261644950098926,0.0012667722397027589,3.3073632439932049e-05,1.1622716340798105e-10,6.9480669497074621e-06,0.0063288477752504518,6.3029020476254129e-08,0.012298797497126507,7.3159236516416065e-07,2.7035474933881053e-13,4.3842666819244571e-06,4.2954967568975011e-15,2.8721671127633473e-06,2.4142629821637579e-05,2.4146278695977373e-05,2.1957178286235677e-09,1.2680997912045754e-09,3.043198921752456e-07,1.9613071683834144e-12,2.1648139349346894e-12,2.1783244769573384e-12,2.4486095690181079e-09,6.3645331958287443e-07,3.4854064576855449e-11,2.4867883351196437e-16,1.40436994949087e-06,7.1129344529050045e-07,1.7243620099790064e-10,2.7411869967969857e-11,1.1627821872110941e-14,5.1581118199772415e-16,2.2117703945121112e-12,1.8946366896554943e-12,3.0155506656593381e-13,3.8880062649691979e-15,1.6254270356297527e-14,5.9700783059200269e-15,1.8060963224532235e-16,1.2159662646120076e-19,1.2519154079180762e-20,9.4600117703723026e-18,2.3116686531324503e-17,7.5865645171025811e-13,1.9432907236569792e-14,8.6525743820615323e-16,4.912175594188106e-15,1.0876236604942622e-11,1.1013450346687233e-14,1.6451814087375789e-10,3.7720592905257148e-12,8.3706566136299532e-10,1.1514462796587592e-13
