Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669),S(1668),S(571),S(1345),S(1398),S(1815),S(1443),C7H15(32),C7H15(31)
7.495414714412896e-08,0.8159843273162749,154.0,0.0,0.0,0.0,0.99912774214696753,0.99999999893008074,18.999818595935444,0.00016417489445714423,0.0003400923633750718,0.00016286903250708502,0.00017862304848724638,2.5018795779843244e-10,1.922850761150976e-10,8.6318117184880176e-06,2.5225177114049737e-14,7.2171373429372767e-06,1.6937870739956271e-06,6.5462459849616105e-12,7.5535866862070963e-06,3.8077629739723527e-14,9.7719270711187206e-09,3.9063825642957994e-07,3.9103592468251588e-07,1.9636875001358665e-10,1.4329484918261752e-10,7.3122762557778153e-07,6.7607247582871184e-14,6.7539406782856161e-14,6.7568607903059024e-14,2.6942397253914165e-07,8.162849356398685e-07,9.1697912859572786e-10,9.7764041382111803e-17,1.2712518389480203e-10,1.4831620082382615e-10,5.7598527813392581e-11,2.0383366887151046e-12,6.9249694044671445e-16,2.1831793383703529e-16,4.0812263671788965e-12,9.9497119025452581e-13,2.0903836195126844e-12,1.695950932772522e-12,3.1641316221307128e-14,8.0919876660787093e-13,5.689093603973575e-14,1.2208034506265058e-15,6.2881110101276146e-21,1.516123086420427e-15,1.7504654793020988e-14,4.0710603951470313e-15,4.3785204606587051e-15,1.5417633549836842e-19,4.3042349864025251e-19,3.0837022701118048e-15,9.4637614130124699e-20,1.2847984482880784e-14,7.7600888737222442e-16,4.5409719741594184e-13,5.6502999022147737e-16,4.8093311465353174e-16,1.2182074400023891e-15,2.3981024482354192e-22,2.9651128210221203e-21,5.7418049834397862e-16,3.7056570123674422e-25,8.3500851280361311e-20,1.4524622149552145e-18,1.3417946715160994e-22,2.1242017696172202e-16,1.4365534083838228e-21,1.5648409429434112e-19,1.1767028107491937e-10,9.5224996654093785e-10
7.954887349747589e-08,0.8159842758671974,154.0,0.0,0.0,0.0,0.99907399472686909,0.99999999879563084,18.99980740916688,0.00017410474127352006,0.000360853038148972,0.00017276085541514781,0.00018955104293053615,2.6546034831719724e-10,1.9227577050482353e-10,9.1606838415473285e-06,2.5223820142506453e-14,7.659371906683361e-06,1.7971864768549427e-06,6.946739318659045e-12,8.5065183811218799e-06,4.0402127455413129e-14,1.0372870269082256e-08,4.4034104650445917e-07,4.4079756027819269e-07,2.2135368893247882e-10,1.6152737557327344e-10,8.3815350955761587e-07,9.1064074339872988e-14,9.1129382701333276e-14,9.1171299132783975e-14,3.2174240053370719e-07,9.1903532643480641e-07,1.1621740613063595e-09,1.1187662825094778e-16,1.359800227536904e-10,1.5860693555007426e-10,7.3085079847596218e-11,2.3388026549482974e-12,8.9586280815942147e-16,2.6073991299137711e-16,5.1185400633077606e-12,1.1998680984259928e-12,2.6709254656019633e-12,2.1792707116741982e-12,4.1344142790651414e-14,1.0788946270375554e-12,7.784406836881273e-14,1.7697396214045725e-15,8.2163639763336955e-21,2.1845719021462972e-15,2.379601282064748e-14,5.0770636395788649e-15,5.4687376299958966e-15,1.9227566919684297e-19,5.5249928927999606e-19,3.9608861787166419e-15,1.0054715513165007e-19,1.3644485094208721e-14,8.2413466442976587e-16,5.1227547328419984e-13,6.3742128608553165e-16,5.4255018422629309e-16,1.374257062963776e-15,2.9952111057426566e-22,3.3449370853308072e-21,6.4459361140124606e-16,4.1600904996010242e-25,9.3740760896622034e-20,2.0024777567334398e-18,1.6758909968061407e-22,2.8878454366436521e-16,1.9529900088076863e-21,2.3675263081462568e-19,1.3218405819324137e-10,1.0721860030826843e-09
8.414359985082283e-08,0.8159842244423068,154.0,0.0,0.0,0.0,0.99902021655319595,0.99999999865325651,18.999796218530218,0.00018401922936983202,0.0003816014978562422,0.0001826449953609207,0.00020047052639491177,2.8072373674316607e-10,1.9226645891570872e-10,9.689524987048088e-06,2.5222462394519837e-14,8.1015851874488023e-06,1.9005249336436112e-06,7.3469207387362739e-12,9.5158285131850005e-06,4.2725255056789087e-14,1.097334880432279e-08,4.9300604121382159e-07,4.9352693992721109e-07,2.4782767452469612e-10,1.8084654446896009e-10,9.5401825245576537e-07,1.20594241372117e-13,1.2088834841794466e-13,1.209472954345764e-13,3.8041049623656376e-07,1.0278270722487677e-06,1.4534509712430278e-09,1.2715778358433017e-16,1.448351249114062e-10,1.6889770798095425e-10,9.149848785643421e-11,2.6645634359623145e-12,1.1413514627824475e-15,3.0831404373206607e-16,6.3352544872816238e-12,1.4311468830644898e-12,3.364389761081331e-12,2.7589874161114583e-12,5.3184534584814419e-14,1.4148679064642973e-12,1.0450661191915534e-13,2.5104583407847534e-15,1.0569417609704648e-20,3.0822036025865136e-15,3.1779824193890151e-14,6.2551611919748504e-15,6.7468056227982108e-15,2.3689266630105652e-19,6.9933662924660652e-19,5.01655305486126e-15,1.0646480600689258e-19,1.4440584133958192e-14,8.722361817901902e-16,5.7394970128148394e-13,7.1416258430763668e-16,6.0786984365149049e-16,1.5396820850805033e-15,3.6952050934583239e-22,3.7475810403923378e-21,7.1905376432381233e-16,4.6406428496303743e-25,1.0456921617948826e-19,2.7087583890162012e-18,2.0675540820881411e-22,3.8612880633187251e-16,2.6113094364888995e-21,3.5052236948338826e-19,1.475033587862811e-10,1.1992412291201216e-09
8.873832620416976e-08,0.8159841730411356,154.0,0.0,0.0,0.0,0.99896640784368629,0.99999999850296273,18.999785023931871,0.00019391838134282712,0.00040233739357127031,0.00019252121790938346,0.00021138123992562864,2.9597786639283897e-10,1.922571413896231e-10,1.0218335139164468e-05,2.5221103875587155e-14,8.5437771759527801e-06,2.0038007065232546e-06,7.7467807549204534e-12,1.0581477444426687e-05,4.5046973475914549e-14,1.1573348430975862e-08,5.486305592475778e-07,5.4922173281367533e-07,2.7578935655497703e-10,2.0125137053847279e-10,1.0791087560860287e-06,1.5729741585689296e-13,1.5795200945219379e-13,1.580334022799871e-13,4.4578705542975464e-07,1.1426502106450803e-06,1.7962233437772109e-09,1.4364499142715937e-16,1.5369022515430882e-10,1.7918826800523971e-10,1.1318483169533745e-10,3.0164347635548017e-12,1.4344482256519661e-15,3.6133167518852212e-16,7.7491824310401113e-12,1.6903918720299673e-12,4.1843924649499425e-12,3.4470133744395344e-12,6.7471041810988779e-14,1.8282277680433292e-12,1.3794791188210051e-13,3.4930609175237978e-15,1.3408590439265427e-20,4.2678171853772354e-15,4.1776275341665599e-14,7.6231454743877123e-15,8.2322801699910666e-15,2.887011835444662e-19,8.7410489058187311e-19,6.2736217791180425e-15,1.1239190937741636e-19,1.5236271013829204e-14,9.2031279964054808e-16,6.3911790968928735e-13,7.9525142453197917e-16,6.7688999875172449e-16,1.7144772032734496e-15,4.5087950263500094e-22,4.173031778529621e-21,7.975586269525919e-16,5.1472990240305017e-25,1.1598587826279099e-19,3.6026512883188526e-18,2.5227767681336207e-22,5.0857607717578969e-16,3.4393954876535232e-21,5.088652956975085e-19,1.6362351525858482e-10,1.333414784905763e-09
9.33330525575167e-08,0.8159841216632152,154.0,0.0,0.0,0.0,0.99891256881656076,0.9999999983447555,18.999773825278599,0.0002038022197577668,0.00042306037707173343,0.00020238928925994979,0.00022228292526999417,3.1122248110038154e-10,1.9224781796852919e-10,1.0747114282097753e-05,2.5219744591217868e-14,8.9859478629070393e-06,2.1070120611601751e-06,8.1463099026678011e-12,1.1703424589428159e-05,4.7367243723640576e-14,1.2172854940573339e-08,6.0721182931077132e-07,6.0787953783455025e-07,3.0523733955378601e-10,2.2274083544055298e-10,1.2137113670102222e-06,2.0239579735013953e-13,2.035869453024416e-13,2.0369749706788772e-13,5.1822995061419882e-07,1.2634943453197337e-06,2.1961982483113759e-09,1.6137566315191321e-16,1.6254515214354884e-10,1.8947845387663483e-10,1.3850919789295689e-10,3.3952308003108348e-12,1.7809730601765736e-15,4.2008340728404986e-16,9.378652470548173e-12,1.9791835364129882e-12,5.1452833143620776e-12,4.2559191595983557e-12,8.4535968724696504e-14,2.3311550279822978e-12,1.7935505423792991e-13,4.7768185212328859e-15,1.6799921663469725e-20,5.8107870207716074e-15,5.414334885761818e-14,9.1995674440399998e-15,9.9455564038163431e-15,3.4840380631061138e-19,1.0801558026437039e-18,7.7563345471586432e-15,1.1832989121822761e-19,1.6031535327385916e-14,9.6836388914311671e-16,7.0777808075385132e-13,8.8068528911771891e-16,7.4960850659027785e-16,1.8986369910008103e-15,5.4471512569615847e-22,4.6212760915577986e-21,8.8010581635415043e-16,5.6800436437803198e-25,1.2799040060558674e-19,4.7194572300392074e-18,3.0478091296919509e-22,6.6075992700783621e-16,4.4685840914947149e-21,7.2563257685011721e-19,1.8054015765871327e-10,1.4747054323107934e-09
9.792777891086363e-08,0.8159840703080791,154.0,0.0,0.0,0.0,0.99885869969050267,0.99999999817864027,18.999762622477526,0.00021367076714847957,0.00044377010086578373,0.00021224897626661283,0.00023317532489979383,3.2645732523762387e-10,1.9223848869447877e-10,1.1275862400101136e-05,2.5218384546933118e-14,9.428097239043171e-06,2.2101572668607577e-06,8.545498743985489e-12,1.2881628417520621e-05,4.9686026892650063e-14,1.2771854164581438e-08,6.6874699033839436e-07,6.6949788379094852e-07,3.3617018292535837e-10,2.4531388790273289e-10,1.3581118536618439e-06,2.5723997761793966e-13,2.5919758266708632e-13,2.5934552470903275e-13,5.9809610092378904e-07,1.3903486478822435e-06,2.6593749587086311e-09,1.8038713446981352e-16,1.7139980097394438e-10,1.9976816767023209e-10,1.6785561627896049e-10,3.8017640745431439e-12,2.1870795275236143e-15,4.8485906630676429e-16,1.1242474485505009e-11,2.2990983582339489e-12,6.2621389802003561e-12,5.1989274385449752e-12,1.0473574903541949e-13,2.9369324917811572e-12,2.3003721604080553e-13,6.4312073984733075e-15,2.0814245755010666e-20,7.7922364325975064e-15,6.9278859869360986e-14,1.1003725798982474e-14,1.1907856893938111e-14,4.1673143980834435e-19,1.3210209449438724e-18,9.4902386823639325e-15,1.2428025974486605e-19,1.6826366852001837e-14,1.0163888325577211e-15,7.7992815152144165e-13,9.7046160417831193e-16,8.2602317635575339e-16,2.0921559004949889e-15,6.5218973228242848e-22,5.0923004762288343e-21,9.6669289768516617e-16,6.2388609948417253e-25,1.4058242911787275e-19,6.0986632509665322e-18,3.6491548091628695e-22,8.4785243266704901e-16,5.733852989625438e-21,1.0179491839785665e-18,1.9824920807328362e-10,1.6231115661658755e-09
9.999999999999998e-08,0.8159840189752612,154.0,0.0,0.0,0.0,0.99883439493064796,0.99999999810113638,18.999757568633541,0.00021811648374326677,0.00045310575276064329,0.00021669288851101177,0.00023808468899547925,3.3332497315657349e-10,1.922342792890612e-10,1.1514317588653547e-05,2.5217770919941463e-14,9.6274995845518461e-06,2.2566536377474466e-06,8.7254190032096357e-12,1.3431394106174044e-05,5.0731300897387499e-14,1.3041832987782513e-08,6.9746507012781094e-07,6.9825576459969424e-07,3.5060634336076951e-10,2.5584859379838905e-10,1.4265185807564765e-06,2.8555536539881997e-13,2.8795068008429081e-13,2.8811863993096115e-13,6.3663980468544123e-07,1.4495234600099785e-06,2.8906181010242484e-09,1.8939034673911212e-16,1.7539313892450455e-10,2.044086578700185e-10,1.825138802667327e-10,3.994402989489441e-12,2.3914503374534373e-15,5.1612120655071533e-16,1.2164870680426967e-11,2.4539839001795954e-12,6.821069104298358e-12,5.6717863138841211e-12,1.1497249272170809e-13,3.2476014666144861e-12,2.5630863100145597e-13,7.3197564409897083e-15,2.2848604880493062e-20,8.853988911560764e-15,7.7126754768796246e-14,1.1897245729201563e-14,1.2880196751289095e-14,4.5057113921079936e-19,1.4420273687484413e-18,1.0361545859433245e-14,1.2696835017046252e-19,1.718469148686723e-14,1.0380393593986919e-15,8.1360916048431193e-13,1.0123708632746631e-15,8.6169497330152478e-16,2.1824937055886719e-15,7.0544449331072097e-22,5.3121823946665167e-21,1.0070648536809991e-15,6.4994142917072601e-25,1.4645356851293417e-19,6.8181112731818173e-18,3.9471277115498266e-22,9.4516573348048065e-16,6.3919632638467425e-21,1.1799494195587537e-18,2.064942401745123e-10,1.6923703950378793e-09
1.0252250526421057e-07,0.8159840189752612,154.0,0.0,0.0,0.0,0.99880480068464061,0.9999999980046228,18.99975141543614,0.00022352404601741203,0.00046446621821912064,0.00022210004645809158,0.00024405818203347861,3.4168214373397778e-10,1.9222915360960961e-10,1.1804579477497912e-05,2.5217023748265276e-14,9.870225295131816e-06,2.3132345967063123e-06,8.9443378682447772e-12,1.4116046455058159e-05,5.2003284160489114e-14,1.3370331975723074e-08,7.3323309171992813e-07,7.3407422958670901e-07,3.6858640106063498e-10,2.6896944380374925e-10,1.5125953835585988e-06,3.233147069639996e-13,3.2633313741817423e-13,3.2652846313960958e-13,6.8574144220824743e-07,1.5232018597034587e-06,3.1920435208375254e-09,2.0071666245361734e-16,1.8025411378755389e-10,2.100573573215284e-10,2.0162699447914909e-10,4.2368454154835208e-12,2.6592537047387767e-15,5.5594768061693125e-16,1.335990700402089e-11,2.6517086986197048e-12,7.5507562398259413e-12,6.2899068388252435e-12,1.2845129564423309e-13,3.6599733318852787e-12,2.9142977854182943e-13,8.5369947219534364e-15,2.5527261964600187e-20,1.0306267634219589e-14,8.7622479896919853e-14,1.3055656445033573e-14,1.4141219975503946e-14,4.9444291014300059e-19,1.6004092627937227e-18,1.1502168611043806e-14,1.3024460437383248e-19,1.7620755559406513e-14,1.0643870238968124e-15,8.5556601465864441e-13,1.0645777406021812e-15,9.0613177023083615e-16,2.2950282649740501e-15,7.7451035537709966e-22,5.5860911396141776e-21,1.0573173855733112e-15,6.8237350370715552e-25,1.5376160236140401e-19,7.78417437370252e-18,4.3335674397385955e-22,1.075591765752674e-15,7.2740083134689526e-21,1.4067631515976901e-18,2.1674687490397233e-10,1.7786312254021482e-09
1.071172316175575e-07,0.8159839676642957,154.0,0.0,0.0,0.0,0.99875087201852653,0.99999999782270921,18.999740204062324,0.00023336207883568018,0.00048514838318194659,0.00023194226805784768,0.00025493124065824167,3.5689668209626853e-10,1.9221981275614087e-10,1.2333265498703875e-05,2.521566220075742e-14,1.0312332022004197e-05,2.4162423276873441e-06,9.3428178929900773e-12,1.5406635287763575e-05,5.4318976792585544e-14,1.3968274288480879e-08,8.0066709353309011e-07,8.0160596443378073e-07,4.0248446345482737e-10,2.937063862593361e-10,1.6774465006067324e-06,4.0224456798601436e-13,4.0669452460863209e-13,4.0694925802779347e-13,7.815208972882281e-07,1.6620422938291164e-06,3.800783268206596e-09,2.224014225724174e-16,1.8910805803915784e-10,2.2034599445661473e-10,2.4024505031272168e-10,4.7012838887333422e-12,3.2043130670925045e-15,6.3363745648982243e-16,1.5750626242140539e-11,3.0385826648687663e-12,9.0276451632696308e-12,7.5433658292174975e-12,1.5608832599282266e-13,4.5158476389634815e-12,3.6509821510855047e-13,1.1187373722061797e-14,3.1019598977969765e-20,1.3461246510388045e-14,1.0965774830667729e-13,1.5376122190517419e-14,1.6668488330559579e-14,5.8232457401527585e-19,1.9222046154308741e-18,1.382022807174647e-14,1.3622459458509293e-19,1.8414691610944585e-14,1.1123578686335777e-15,9.3468951928400653e-13,1.1630310150875209e-15,9.8993200427308827e-16,2.507248300872022e-15,9.1292808180114034e-22,6.1026340045333146e-21,1.1519767450685014e-15,7.4346494103607806e-25,1.6752755168803034e-19,9.8245443669414254e-18,5.1080471461858949e-22,1.3503093281985951e-15,9.131868097024449e-21,1.9174516266060067e-18,2.3602964705142935e-10,1.9412621039912559e-09
1.1630668432425139e-07,0.8159838651060656,154.0,0.0,0.0,0.0,0.99864292658575948,0.99999999743521661,18.999717767950813,0.00025299249604833967,0.00052646947621996429,0.00025159924196853524,0.00027664694230484821,3.8729390345115444e-10,1.9220111391266948e-10,1.3390544310734007e-05,2.521293688144464e-14,1.1196481451790686e-05,2.6220421213635989e-06,1.0138663259796372e-11,1.8156146993184938e-05,5.894551366864952e-14,1.5162496293942055e-08,9.4436619368372456e-07,9.4552481095437689e-07,4.7471977526518006e-10,3.4641980002436349e-10,2.0393864184784448e-06,6.0590032985362458e-13,6.1469809358763077e-13,6.1511733896269654e-13,9.9889659821854681e-07,1.9576359516594941e-06,5.2742306898486167e-09,2.6998491540315087e-16,2.0681477334626315e-10,2.4092155250079215e-10,3.3380169145309857e-10,5.7214592917431208e-12,4.5420071706540015e-15,8.0996906404807503e-16,2.1432547499963098e-11,3.9213718439832939e-12,1.2615803936986016e-11,1.0598919027003381e-11,2.2487545865575268e-13,6.6943045771438204e-12,5.5619633321892018e-13,1.8564086344415385e-14,4.4689740796567241e-20,2.2207055966461586e-14,1.6696867579060096e-13,2.0909285041755533e-14,2.2700067200987346e-14,7.9187930168887593e-19,2.7094120462408322e-18,1.9493392711114472e-14,1.4823858328190784e-19,2.0001167307284374e-14,1.2082151954881162e-15,1.1033846366801995e-12,1.3729379802397182e-15,1.1685980317030943e-15,2.9597076819738599e-15,1.2432758395822752e-21,7.2039186412007625e-21,1.3533896956750655e-15,8.7345321387919688e-25,1.968182686005523e-19,1.5188694652235638e-17,6.9564204803386252e-22,2.0691294151592141e-15,1.3993104696315327e-20,3.4323162494943583e-18,2.7693782983977116e-10,2.2878466339995806e-09
1.2457719176027588e-07,0.8159837728737426,154.0,0.0,0.0,0.0,0.99854567646876768,0.99999999705952713,18.999697559717266,0.00027060795483701904,0.00056360728921854596,0.00026925794604666252,0.00029615501107905227,4.1461370405469892e-10,1.9218426565002536e-10,1.4341988875290966e-05,2.521048158884071e-14,1.1992142902278481e-05,2.8070067070747814e-06,1.085360244997364e-11,2.0822356943805535e-05,6.3103659122894528e-14,1.6235324290706681e-08,1.0837448869105459e-06,1.0851315926313574e-06,5.4478319440853538e-10,3.9754834224420334e-10,2.4034304721722337e-06,8.5251110098371757e-13,8.6754557544198591e-13,8.6818081361807728e-13,1.2258922014896339e-06,2.2440206022061644e-06,6.9323682179546264e-09,3.1781612226491138e-16,2.2274940104895939e-10,2.5943752389160349e-10,4.3919159520180998e-10,6.7480967173610283e-12,6.0703355745696921e-15,9.9411709135608365e-16,2.7685856490359561e-11,4.8487032128833057e-12,1.666902867419468e-11,1.406303051247097e-11,3.0478352738760131e-13,9.2899335723383047e-12,7.8866162726863918e-13,2.829789947305655e-14,6.0569958788321185e-20,3.3698037066777957e-14,2.3699338182353219e-13,2.703034562292604e-14,2.9378881200183132e-14,1.0236997120215849e-18,3.6053902026626579e-18,2.5953514163313422e-14,1.5912302946457409e-19,2.142735240884634e-14,1.2943875270809545e-15,1.2671086960360145e-12,1.5766592688251487e-15,1.3419990396576122e-15,3.3988298272531296e-15,1.6090724705893102e-21,8.2727404907749123e-21,1.5484341958341516e-15,9.99331404069445e-25,2.2518284640641771e-19,2.1820419736720194e-17,9.0031385906348791e-22,2.9533292610319862e-15,1.9972772218989545e-20,5.582710257552671e-18,3.1641056475352482e-10,2.6240632592778455e-09
1.3284769919630038e-07,0.8159836807050236,154.0,0.0,0.0,0.0,0.998448333684404,0.9999999966583466,18.999677336031837,0.00028817436446572001,0.00060069455494046894,0.00028688440994084483,0.00031562738861671912,4.4189626761434336e-10,1.9216739935706574e-10,1.5293332580492213e-05,2.5208023956639541e-14,1.2787735107103842e-05,2.9917191889574105e-06,1.1567233614021588e-11,2.366984236334387e-05,6.7256137090123171e-14,1.7306200262378468e-08,1.2326234450287638e-06,1.2342700694506918e-06,6.1962194783758742e-10,4.5216171935768534e-10,2.8054598539689913e-06,1.1730091853735689e-12,1.1973542842039825e-12,1.1982911855579631e-12,1.4847126858695165e-06,2.5496027368747507e-06,8.9523523352854449e-09,3.7061239363773265e-16,2.3868264197422656e-10,2.7795152864353231e-10,5.6769542837711406e-10,7.8823464668090567e-12,7.9558578733382411e-15,1.2040949696105558e-15,3.5146764174179909e-11,5.9112276523003666e-12,2.1620900614988547e-11,1.8307810427370546e-11,4.0487011652050277e-13,1.2613418038951569e-11,1.0915588872370159e-12,4.1943757401056267e-14,8.0460276678456971e-20,4.9750190563709817e-14,3.2871404051810355e-13,3.4376544481796039e-14,3.7400806256729459e-14,1.3019198006885479e-18,4.7069116211875122e-18,3.3898751580292081e-14,1.7008767514530665e-19,2.2851926287758859e-14,1.3804625166684494e-15,1.4420908795516474e-12,1.7943887850225123e-15,1.5273234254601663e-15,3.8681433763316824e-15,2.0484308898431263e-21,9.4150481180422485e-21,1.7565100820530705e-15,1.1336198149608496e-24,2.5544252929022053e-19,3.0593649921738919e-17,1.1461452192920784e-21,4.1180922279664998e-15,2.7849832995294096e-20,8.8022528972386933e-18,3.5838462849364455e-10,2.9832697183790095e-09
1.4111820663232488e-07,0.8159835885972281,154.0,0.0,0.0,0.0,0.99835089952590905,0.99999999623171054,18.999657096371777,0.00030569185485978146,0.00063772928767943178,0.00030447730964184075,0.00033506261250989774,4.6914013338392015e-10,1.9215051528248729e-10,1.6244575339513758e-05,2.5205564017491789e-14,1.3583258015686638e-05,3.1761696772357693e-06,1.2279503157052441e-11,2.6698316383638788e-05,7.1402725240607775e-14,1.8375043739951189e-08,1.3909809435889868e-06,1.3929225244856497e-06,6.9922550326351443e-10,5.1025224542391998e-10,3.2471085207834909e-06,1.5826390628905557e-12,1.6204273315728439e-12,1.6217767956384614e-12,1.7773874788366613e-06,2.8742989856683515e-06,1.1382799590655505e-08,4.2858720021692949e-16,2.5461449266187502e-10,2.9646356609978143e-10,7.2244312746015922e-10,9.128854837425722e-12,1.0250155408734026e-14,1.4415506635243359e-15,4.3941592344439461e-11,7.1179193782679786e-12,2.7592601856405942e-11,2.3440203486213474e-11,5.2843286946319997e-13,1.6800299130368541e-11,1.4791583360937406e-12,6.0661484834110296e-14,1.05016038894001e-19,7.1699957391681633e-14,4.4679735521945197e-13,4.3093975744580098e-14,4.692672872856218e-14,1.6320726516324157e-18,6.0426414255802638e-18,4.3536651379783111e-14,1.8114501039374844e-19,2.4274838176528652e-14,1.4664370964375179e-15,1.6283171760729181e-12,2.0261090540366788e-15,1.7245563151092202e-15,4.3676106646210193e-15,2.570162794752753e-21,1.0630749847518425e-20,1.9776008958635911e-15,1.2763078245559071e-24,2.8759492375947562e-19,4.198967548134628e-17,1.4380664804940284e-21,5.6252071116376842e-15,3.8042152661530333e-20,1.3501802364289905e-17,4.0284890011551161e-10,3.3654414563757894e-09
