Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359)
2.1575191996379863e-14,0.4023200857875059,154.0,0.0,0.0,0.0,0.99999990285104579,1.0,18.99999999999768,3.8482973339371232e-09,2.6109229119334425e-08,2.6108630017941938e-08,1.4596275439300329e-12,9.8722405604942675e-15,4.0079908263298229e-08,3.4135383932215248e-10,1.0129046398102615e-10,5.5791412236536571e-10,8.5373437375867487e-13,1.5606119991698403e-20,4.4895145281620383e-15,6.3555608562200342e-21,3.0802457461647013e-15,2.0807383297522453e-19,2.0807763391728068e-19,3.328969254733767e-24,4.7197280143990541e-25,9.9489327552661226e-23,8.7281810701761455e-45,8.1544658499845515e-45,8.1544660757499588e-45
2.425664334010486e-14,0.4023200857875045,154.0,0.0,0.0,0.0,0.99999989077943741,1.0,18.999999999997069,4.3265791103029617e-09,2.9354070322944932e-08,2.9353310534235119e-08,1.8449277797470052e-12,1.1103334008278801e-14,4.4935417530524577e-08,4.3067289052356125e-10,1.1366997293663684e-10,7.038985950917709e-10,1.077929466878941e-12,1.9729648253319716e-20,5.6724422047058637e-15,8.0251237383302877e-21,3.8934238374955088e-15,2.9568986997477478e-19,2.9569591212544432e-19,5.2897091735598565e-24,7.524414960018152e-25,1.4138330993952767e-22,1.9586343250525405e-44,1.8298908111546591e-44,1.829890867181245e-44
2.9619546027554846e-14,0.4023200857875011,154.0,0.0,0.0,0.0,0.9999998666378147,1.0,18.999999999995634,5.2831426352564172e-09,3.5843675135458097e-08,3.5842535861534581e-08,2.7507130583690627e-12,1.3565491506948255e-14,5.4564726883713264e-08,6.3977383271249734e-10,1.382920653968318e-10,1.0456564892439567e-09,1.6036793774379001e-12,2.9424705345495575e-20,8.4509106649877985e-15,1.1940514736767864e-20,5.8051787470539568e-15,5.3835026333773729e-19,5.383635656018923e-19,1.1636145146085327e-23,1.666119008812386e-24,2.5741383678742015e-22,7.8860421953755682e-44,7.3676843273350891e-44,7.3676846010998491e-44
3.498244871500484e-14,0.4023200857874972,154.0,0.0,0.0,0.0,0.99999984249829876,1.0,18.999999999993914,6.2397061231739336e-09,4.2333177064666809e-08,4.2331580279029147e-08,3.8367142004717342e-12,1.6027609776224231e-14,6.4086108600306468e-08,8.891123855765812e-10,1.6273271200279882e-10,1.4531793729984975e-09,2.2319993037440713e-12,4.1050102678296566e-20,1.1778397482846255e-14,1.6619966551980588e-20,8.0974402362375343e-15,8.8688635397444174e-19,8.8691200809192831e-19,2.2422482973277904e-23,3.2316345132541458e-24,4.2407253263998616e-22,2.5112412313944879e-43,2.3461752083692709e-43,2.3461753102900174e-43
4.034535140245483e-14,0.4023200857874927,154.0,0.0,0.0,0.0,0.99999981836086649,1.0,18.999999999991918,7.1962695740575161e-09,4.8822576798078549e-08,4.8820443823404919e-08,5.1028945577239178e-12,1.8489689356668995e-14,7.3500772218898762e-08,1.1782376074674614e-09,1.8699324976789141e-10,1.9257302204862725e-09,2.9622017647209786e-12,5.4605447701665529e-20,1.5653552480919584e-14,2.2058358025031795e-20,1.0770178243393816e-14,1.3604620076527045e-18,1.3605070208435354e-18,3.9310579233279757e-23,5.7026115976015097e-24,6.5052468368960688e-22,6.7677558184445164e-43,6.3229068087988618e-43,6.322907122124553e-43
4.5708254089904824e-14,0.4023200857874874,154.0,0.0,0.0,0.0,0.99999979422549501,1.0,18.999999999989637,8.1528329879091456e-09,5.5311875018611308e-08,5.5309126531340376e-08,6.5492174892398698e-12,2.0951730431269799e-14,8.2809913777827643e-08,1.506703589919034e-09,2.1107500589274601e-10,2.4625802321475573e-09,3.7936038688343889e-12,7.0090347945288911e-20,2.0075035387094257e-14,2.8250602185235364e-20,1.3823362713370192e-14,1.9782392956106839e-18,1.9783128644055008e-18,6.4195746629431405e-23,9.3730481879124392e-24,9.4593514511597632e-22,1.6118988082879016e-42,1.5059479628708011e-42,1.5059480466142158e-42
5.107115677735482e-14,0.40232008578748146,154.0,0.0,0.0,0.0,0.99999977009216223,1.0,18.999999999987075,9.1093963647307803e-09,6.180107240463036e-08,6.1797628439506215e-08,8.1756463615172575e-12,2.341373323905328e-14,9.2014715985510359e-08,1.8740693941422524e-09,2.3497929785128585e-10,3.0630087309381859e-09,4.725527276898453e-12,8.7504411017940307e-20,2.5041515747719207e-14,3.5191645973092541e-20,1.7256963597433464e-14,2.7593785360992328e-18,2.7594923089860055e-18,9.9196033946079007e-23,1.4576852826463698e-23,1.3194683590333588e-21,3.48949915312297e-42,3.2601334632970637e-42,3.2601336643423628e-42
5.643405946480481e-14,0.402320085787475,154.0,0.0,0.0,0.0,0.99999974596084606,1.0,18.999999999984233,1.006595970452437e-08,6.8290169629962876e-08,6.8285949584565502e-08,9.9821445484677751e-12,2.5875698043751691e-14,1.0111634832171367e-07,2.2798990132696281e-09,2.5870743342812179e-10,3.726303100621381e-09,5.7572981875432859e-12,1.06847244607807e-19,3.0551672889872829e-14,4.287647013203758e-20,2.1070950853263972e-14,3.7230382937240435e-18,3.7232066247722376e-18,1.4664347006774181e-22,2.1687578126518619e-23,1.7802883543962749e-21,6.9988973580530297e-42,6.5388593884088853e-42,6.5388598314715746e-42
6.17969621522548e-14,0.4023200857874677,154.0,0.0,0.0,0.0,0.9999997218315243,1.0,18.99999999998111,1.1022523007291826e-08,7.4779167363915286e-08,7.4774090003173582e-08,1.1968675431448516e-11,2.8337625098481806e-14,1.1011596714126932e-07,2.7237613336879037e-09,2.8226071076140499e-10,4.4517587225692904e-09,6.8882473198515167e-12,1.2811845648282572e-19,3.6604195878126517e-14,5.130008907909462e-20,2.5265294444953669e-14,4.8883753749180313e-18,4.8886155692839266e-18,2.0907622400030878e-22,3.1118141897108433e-23,2.3375587447573097e-21,1.3177595590790784e-41,1.2311433981405236e-41,1.2311434890334035e-41
7.252276752715479e-14,0.4023200857874515,154.0,0.0,0.0,0.0,0.99999967357877817,1.0,18.99999999997404,1.2935649501755912e-08,8.7756867012514373e-08,8.7749828807618545e-08,1.6481688848169874e-11,3.3261366963575138e-14,1.2781372505934013e-07,3.723883704624618e-09,3.2884783551640584e-10,6.0863746065772805e-09,9.4450255156174604e-12,1.7644444655896392e-19,5.0331143835369343e-14,7.0343935791136166e-20,3.4794930524137479e-14,7.900699999503415e-18,7.901148801857179e-18,3.9001790762853912e-22,5.8784446139359871e-23,3.7781031086032573e-21,4.0353292304510778e-41,3.7700892255214883e-41,3.7700895514774969e-41
8.217599236456477e-14,0.4023200857874347,154.0,0.0,0.0,0.0,0.99999963015791282,1.0,18.999999999966725,1.4657463220163047e-08,9.9436463058780993e-08,9.9427376014723492e-08,2.1158745537980464e-11,3.7692608047036764e-14,1.4340415829193506e-07,4.7498388785201025e-09,3.7019106066323167e-10,7.7632120415819107e-09,1.2078692612891859e-11,2.2652895812480139e-19,6.4527333587845336e-14,8.9960741709657984e-20,4.46721204740521e-14,1.1493673976145115e-17,1.1494403989745951e-17,6.3346235423259026e-22,9.6551246599849677e-23,5.4963743584012715e-21,9.6696704348539548e-41,9.0340917785386901e-41,9.0340926619160912e-41
9.182921720197475e-14,0.40232008578741585,154.0,0.0,0.0,0.0,0.99999958674318001,1.0,18.999999999958515,1.637927681863442e-08,1.1111574695872137e-07,1.111043382378365e-07,2.6418539010248982e-11,4.2123730691793141e-14,1.5868146757886583e-07,5.8925329720248851e-09,4.1098750062746341e-10,9.6308494295031406e-09,1.5023491787487962e-11,2.828553189881847e-19,8.0460838222008234e-14,1.1189522134005938e-19,5.5781198123597435e-14,1.6037929670074452e-17,1.6039053071486134e-17,9.7339034521699226e-22,1.5001106646414802e-22,7.669638762083801e-21,2.1026312407425245e-40,1.9644279699586511e-40,1.9644281843036904e-40
1.0148244203938474e-13,0.4023200857873948,154.0,0.0,0.0,0.0,0.99999954333445995,1.0,18.999999999949413,1.8101090297180484e-08,1.2279472245633726e-07,1.2278071569045215e-07,3.226085597417187e-11,4.6554736318857976e-14,1.7365194177747343e-07,7.1496213657046166e-09,4.5124438688218173e-10,1.1685454688778578e-08,1.8275679176629576e-11,3.4542124453435939e-19,9.8124354836074774e-14,1.3611948603642693e-19,6.8121988531158689e-14,2.1645127173227001e-17,2.164678103775165e-17,1.4309228553302614e-21,2.2294166932047297e-22,1.035132395964823e-20,4.2297954120339013e-40,3.951777898243613e-40,3.9517783740557544e-40
1.1113566687679472e-13,0.402320085787372,154.0,0.0,0.0,0.0,0.99999949993163573,1.0,18.999999999939433,1.9822903655811494e-08,1.3447339325059611e-07,1.3445650858598434e-07,3.8685483216938553e-11,5.0985626329720619e-14,1.8832174349971411e-07,8.5188065070827369e-09,4.9096885530029384e-10,1.392327266479547e-08,2.1831555949324961e-11,4.1422445098397224e-19,1.1751067703257018e-13,1.6260598260197225e-19,8.1694316819967669e-14,2.842690882445503e-17,2.8429257037997539e-17,2.0287112180847281e-21,3.1950232442987644e-22,1.3594853527836163e-20,7.9853682423541155e-40,7.4605060039184199e-40,7.4605069863806603e-40
1.3044211655161468e-13,0.40232008578732,154.0,0.0,0.0,0.0,0.99999941314321783,1.0,18.999999999916817,2.3266530013368408e-08,1.5782983530281707e-07,1.5780634155904982e-07,5.3280816077900195e-11,5.984706503736435e-14,2.1678336324380489e-07,1.1584506748997371e-08,5.6884861131339683e-10,1.8933901943094207e-08,2.9839804402850976e-11,5.7053357565498856e-19,1.6142338784309287e-13,2.222571128744041e-19,1.1253288785561508e-13,4.5960705764434691e-17,4.5965050430196083e-17,3.7426474536509386e-21,6.020183077483174e-22,2.1981120092698783e-20,2.4520028389409049e-39,2.2908394481865893e-39,2.2908398029087721e-39
1.4703132030294099e-13,0.4023200857872688,154.0,0.0,0.0,0.0,0.99999933858744905,1.0,18.999999999894591,2.6225489990769143e-08,1.778980836580076e-07,1.7786798530090542e-07,6.7680555266137707e-11,6.7460962377339523e-14,2.4033344611024943e-07,1.4556419017819056e-08,6.3413068818589989e-10,2.3791242705606585e-08,3.7657767892043896e-11,7.2475121678428089e-19,2.0459519218483209e-13,2.8049128907296796e-19,1.4296448616215241e-13,6.5816074186012193e-17,6.5822939007564063e-17,5.8989757967432564e-21,9.6584575512722055e-22,3.1478261435089547e-20,5.6679582307524282e-39,5.2954225623581532e-39,5.2954234864991619e-39
1.636205240542673e-13,0.4023200857872119,154.0,0.0,0.0,0.0,0.99999926404755191,1.0,18.999999999869804,2.9184449614160905e-08,1.9796548191354887e-07,1.9792790564629919e-07,8.3797058142542689e-11,7.5074537155922914e-14,2.6307656746301779e-07,1.7829182683287922e-08,6.9793607751963398e-10,2.9140299825929526e-08,4.6322838266726985e-11,8.9735757224159397e-19,2.5275829812119743e-13,3.4503570295761254e-19,1.7703073982208546e-13,9.0695378068043743e-17,9.0705687060653902e-17,8.8368134126924425e-21,1.4721791974841515e-21,4.3378999703134852e-20,1.1975351832092155e-38,1.1188260184587223e-38,1.1188262356685297e-38
1.802097278055936e-13,0.402320085787149,154.0,0.0,0.0,0.0,0.99999918952299993,1.0,18.999999999842462,3.21434088835899e-08,2.1803204751157972e-07,2.1798610367588015e-07,1.0162924499815144e-10,8.2687796001118672e-14,2.8504037853119629e-07,2.139248878058273e-08,7.6029818207761322e-10,3.4964224175611734e-08,5.5817574002016831e-11,1.0883410769758831e-18,3.0587897161598035e-13,4.1576042975792219e-19,2.1473076323225482e-13,1.2116469733407893e-16,1.2117955734153634e-16,1.2706855434532195e-20,2.1531520228929397e-21,5.7954355560665159e-20,2.3531354485715156e-38,2.1984748178774166e-38,2.1984752875665653e-38
1.990961887458336e-13,0.4023200857870705,154.0,0.0,0.0,0.0,0.99999910469639164,1.0,18.999999999808274,3.5512121593163352e-08,2.4087642020623162e-07,2.4081984671776919e-07,1.2401795582546635e-10,9.1354955356631691e-14,3.0913102391660995e-07,2.5790254038139216e-08,8.295807546245483e-10,4.215200195479444e-08,6.7615350211954097e-11,1.3281277064601021e-18,3.7234867050820103e-13,5.0364045063608036e-19,2.6207373561458543e-13,1.6337884875872509e-16,1.6340048367290888e-16,1.8449158406004236e-20,3.1857557777839751e-21,7.8149025704428831e-20,4.72494669135571e-38,4.4144013448758491e-38,4.4144023857624083e-38
2.1798264968607358e-13,0.40232008578698436,154.0,0.0,0.0,0.0,0.99999901988828988,1.0,18.999999999770825,3.8880833844074856e-08,2.6371976044913791e-07,2.6365136039886122e-07,1.486274342165429e-10,1.0002172296296514e-13,3.3228412452105596e-07,3.053755461589391e-08,8.9708193878312832e-10,4.9911065915445575e-08,8.044170155173106e-11,1.5917015703787597e-18,4.4515385407127648e-13,5.99182495821308e-19,3.1412411016136248e-13,2.1440680057788743e-16,2.1443719488523129e-16,2.5847971910933116e-20,4.5463354329164721e-21,1.0256142709174866e-19,8.906368898075475e-38,8.3210075291347515e-38,8.3210096753529773e-38
2.368691106263136e-13,0.4023200857868909,154.0,0.0,0.0,0.0,0.99999893509799787,1.0,18.999999999730154,4.2249545636385569e-08,2.865620923170706e-07,2.864806463104799e-07,1.7545609013970335e-10,1.0868810795677326e-13,3.5453616702835894e-07,3.5620787504056906e-08,9.6284753728732595e-10,5.8219183092058971e-08,9.4272552061918709e-11,1.8790456374779418e-18,5.2424826387213403e-13,7.0220721955557961e-19,3.7088058254439227e-13,2.7508317704091169e-16,2.7512462823165456e-16,3.5155627645236134e-20,6.2955630976240661e-21,1.3159133947406625e-19,1.5926873022554467e-37,1.4880108103415824e-37,1.4880112270897763e-37
2.557555715665536e-13,0.40232008578678996,154.0,0.0,0.0,0.0,0.99999885032484626,1.0,18.999999999686292,4.5618256970154401e-08,3.094034393232357e-07,3.0930770604277919e-07,2.0450233470122025e-10,1.1735411925965686e-13,3.7592221819327359e-07,4.10268790725193e-08,1.0269221752173097e-09,6.7054985745307783e-08,1.0908438931852402e-10,2.1901428886926232e-18,6.0958683034302657e-13,8.1253947394846707e-19,4.3234184929430665e-13,3.4624235891499539e-16,3.4629748966794743e-16,4.6632252859973372e-20,8.4985000920740587e-21,1.6563849444147297e-19,2.7239662958274331e-37,2.5449404927472411e-37,2.544941261915385e-37
2.746420325067936e-13,0.4023200857866818,154.0,0.0,0.0,0.0,0.99999876556819001,1.0,18.999999999639254,4.8986967845437991e-08,3.3224382443045247e-07,3.3213254118474546e-07,2.3576458014450835e-10,1.2601976558453549e-13,3.9647598004093016e-07,4.6743264491329219e-08,1.089349330250344e-09,7.6397937726558356e-08,1.2485425125464162e-10,2.5249763171380119e-18,7.0112564225352816e-13,9.3000821080946657e-19,4.9850660778871974e-13,4.2871848493346646e-16,4.2879025399976689e-16,6.0544625834391791e-20,1.1224440465955146e-20,2.0510257695121536e-19,4.4840871625004952e-37,4.1893850825409699e-37,4.1893864416631085e-37
2.935284934470336e-13,0.4023200857865665,154.0,0.0,0.0,0.0,0.99999868082740961,1.0,18.999999999589061,5.2355678262290918e-08,3.5508327006403551e-07,3.5495515332419957e-07,2.6924123984930913e-10,1.3468505544036192e-13,4.1622984297647284e-07,5.2757867930291689e-08,1.150171362159842e-09,8.6228302115795935e-08,1.4155971327966561e-10,2.8835289281008157e-18,7.9882191694101186e-13,1.0544463856969033e-18,5.6937355624080838e-13,5.2334545307804961e-16,5.2343716503121887e-16,7.7165193280602736e-20,1.45467598888054e-20,2.5038322681359697e-19,7.1409147593683445e-37,6.6716064388921064e-37,6.6716087514489279e-37
3.124149543872736e-13,0.40232008578644396,154.0,0.0,0.0,0.0,0.99999859610190855,1.0,18.999999999535746,5.5724388220765646e-08,3.7792179812438202e-07,3.7777554404779899e-07,3.0493072833087251e-10,1.4334999713690183e-13,4.3521493686156576e-07,5.9059083516563522e-08,1.2094295415725932e-09,9.6527110098428991e-08,1.5917887569283171e-10,3.2657837390304745e-18,9.0263397128950308e-13,1.1856908641593473e-18,6.4494139368830888e-13,6.309569217161078e-16,6.310722357137302e-16,9.6771227837259716e-20,1.8542769785107878e-20,3.018800401355022e-19,1.1046740037457989e-36,1.0320744777399918e-36,1.032074858419957e-36
3.313014153275136e-13,0.4023200857863141,154.0,0.0,0.0,0.0,0.99999851139111284,1.0,18.999999999479328,5.9093097720912726e-08,4.007594299992626e-07,4.0059371494103909e-07,3.4283146123913815e-10,1.52014598789421e-13,4.5346118008561013e-07,6.5635757039862745e-08,1.2671640779798553e-09,1.0727613106400612e-07,1.7769035139409584e-10,3.6717237795303962e-18,1.0125211934612797e-12,1.3235823301919406e-18,7.2520881998292777e-13,7.5238631060555355e-16,7.5252924829233876e-16,1.1964411011941086e-19,2.3293576665807796e-20,3.5999257072026914e-19,1.6656838100637755e-36,1.5562157405286273e-36,1.5562163491413093e-36
3.501878762677536e-13,0.4023200857861774,154.0,0.0,0.0,0.0,0.99999842669447059,1.0,18.999999999419821,6.2461806762780768e-08,4.2359618657581828e-07,4.234096675882555e-07,3.8294185535792272e-10,1.6067886832322684e-13,4.7099732670241166e-07,7.2477168378918662e-08,1.3234141470168982e-09,1.1845784388373923e-07,1.9707325388745321e-10,4.1013320913492451e-18,1.1284440153664897e-12,1.4679651968711589e-18,8.1017453578015485e-13,8.8846680178426473e-16,8.8864175444874051e-16,1.4606871798246258e-19,2.8883946493272065e-20,4.2512033142463508e-19,2.4550565985956823e-36,2.2937130350723609e-36,2.2937139831354466e-36
3.6907433720799357e-13,0.40232008578603357,154.0,0.0,0.0,0.0,0.9999983420114511,1.0,18.999999999357264,6.583051534641656e-08,4.4643208825227681e-07,4.4622340357262566e-07,4.2526032860410651e-10,1.6934281347811658e-13,4.8785101173102012e-07,7.9573014612358146e-08,1.3782179170398641e-09,1.3005540930668036e-07,2.1730718556566994e-10,4.554591728372236e-18,1.250363885841691e-12,1.6186875190858606e-18,8.9983724252945336e-13,1.0400313403634334e-15,1.0402430754423206e-15,1.763329050470845e-19,3.5402173839353541e-20,4.9766279547500117e-19,3.5455156609968033e-36,3.3125109062414202e-36,3.312512349123577e-36
3.8796079814823357e-13,0.4023200857858827,154.0,0.0,0.0,0.0,0.99999825734154335,1.0,18.999999999291667,6.9199223471865165e-08,4.6926715494939743e-07,4.6903492447617093e-07,4.6978530002682137e-10,1.7800644181271893e-13,5.0404879470572449e-07,8.6913393782343269e-08,1.4316125750245226e-09,1.4205264342276434e-07,2.38372226267044e-10,5.0314857566124272e-18,1.3782432445125073e-12,1.7756009082947317e-18,9.9419564246481503e-13,1.2079126352403869e-15,1.2081663022500855e-15,2.1072705406839844e-19,4.2939955630091359e-20,5.780193977448699e-19,5.0272371240539276e-36,4.6968599882706454e-36,4.6968621387129333e-36
4.0684725908847356e-13,0.4023200857857251,154.0,0.0,0.0,0.0,0.99999817268425606,1.0,18.999999999223053,7.2567931139169968e-08,4.9210140612164742e-07,4.9184423187975726e-07,5.165151898066373e-10,1.8666976070873507e-13,5.1961620153706174e-07,9.4488789287899215e-08,1.4836343518019961e-09,1.5443399215502756e-07,2.602489220987833e-10,5.5319972542020199e-18,1.5120454963252029e-12,1.938560449269798e-18,1.0932484385956582e-12,1.3929431597411269e-15,1.3932442957053347e-15,2.4954369487635493e-19,5.1592269330972796e-20,6.6658953599433673e-19,7.0108175094002571e-36,6.550089609158648e-36,6.5500927539443424e-36
4.2573372002871356e-13,0.4023200857855604,154.0,0.0,0.0,0.0,0.99999808803911627,1.0,18.999999999151445,7.5936638348372658e-08,5.1493486076811888e-07,5.1465132736309842e-07,5.6544841925474939e-10,1.9533277737508146e-13,5.3457776474002648e-07,1.0229005488698439e-07,1.5343185466441873e-09,1.6718450674676389e-07,2.8291827452257762e-10,6.05610931138364e-18,1.6517349867343326e-12,2.1074246187930696e-18,1.1969943346980685e-12,1.5959551522006852e-15,1.5963096866345929e-15,2.9307717846657767e-19,6.1457255441231691e-20,7.6377257207227409e-19,9.6305598459940342e-36,8.9976780266694425e-36,8.9976825469626552e-36
4.4462018096895355e-13,0.40232008578538897,154.0,0.0,0.0,0.0,0.99999800340566924,1.0,18.999999999076856,7.9305345099513469e-08,5.3776753744318557e-07,5.3745621250475659e-07,6.1658341081216733e-10,2.0399549885193222e-13,5.4895706209221007e-07,1.1030840028391567e-07,1.5836995512150308e-09,1.8028982020539367e-07,3.0636172969650973e-10,6.6038050305016529e-18,1.7972769775302123e-12,2.2820552062626901e-18,1.305432035306363e-12,1.8177806164895055e-15,1.8181948759927751e-15,3.4162339912187752e-19,7.2636104147310934e-20,8.6996783308220417e-19,1.3048094352940115e-35,1.2190635262526457e-35,1.2190641658454343e-35
4.635066419091935e-13,0.40232008578521067,154.0,0.0,0.0,0.0,0.99999791878347721,1.0,18.999999998999314,8.2674051392630995e-08,5.6059945426691364e-07,5.6025888888214384e-07,6.6991858804890606e-10,2.1265793201467053e-13,5.6277675378747191e-07,1.1853537727769201e-07,1.6318108729057777e-09,1.9373612466307386e-07,3.305611680665064e-10,7.1750675259935147e-18,1.9486376232878415e-12,2.4623172361579583e-18,1.4185602457049635e-12,2.0592513224938006e-15,2.0597320349968419e-15,3.9547955706392907e-19,8.523294597656837e-20,9.8557461251309304e-19,1.745634970935964e-35,1.6309213500664847e-35,1.6309222420775169e-35
