Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507)
3.27897089365547e-11,0.469762115485006,154.0,0.0,0.0,0.0,0.99901262872585095,1.0,18.999994813394579,1.9276128302507046e-05,0.00012583760696413415,0.00012092627928229891,5.0010545295650573e-06,2.9073349540291474e-11,8.7054486705560139e-06,0.00023785315374839883,8.6297867516072191e-08,0.00046936472324062798,1.7948567188891239e-07,3.9833119642104592e-14,4.343650173136675e-08,1.0301999829700026e-15,7.4071656443589672e-08,1.4603529483004193e-08,1.4608991882389134e-08,3.4970419539902927e-12,1.9641532276860393e-12,2.4615229098005725e-09,5.493452468478923e-20,5.1051095246129998e-20,5.1060056905969982e-20,3.2683630474958009e-12,6.0273609097450603e-09,3.2573762101535762e-15,2.5124711863773228e-17,4.3027405815498884e-09,2.1784563461698233e-09,1.2038849319752569e-15,2.9196188281211769e-14,4.2381492438868039e-21,7.5202436841358861e-19,9.7028135282000368e-17,9.5831138927998563e-17,4.600130229296536e-19,2.1145041908849547e-21,9.8587305134550401e-22,2.0658397117534035e-20,1.3283517192061651e-24,5.6716584394299704e-28,7.7996759073439763e-28,1.0944288453432437e-25,2.3811261089730925e-24,1.7561095684136578e-15,5.6141473468989409e-17,2.1234470372878907e-18,2.5914254843353708e-18,5.4847759781852128e-15,2.1914351345785824e-16,3.1398187224715406e-12,6.3654213752643169e-14,3.7969485433435259e-13,1.3566369742966183e-16,8.2259651641979184e-17
3.4210989665999106e-11,0.4697621146181519,154.0,0.0,0.0,0.0,0.99896986684904876,1.0,18.99999448809935,2.0111157615315755e-05,0.00013128621445683363,0.00012605806937735159,5.3179515634199135e-06,3.033218981527688e-11,8.7050939476788317e-06,0.00024828199245589176,8.6294173601574642e-08,0.00048994585358864951,1.8739212884913695e-07,4.2357187627557502e-14,4.6908644545911708e-08,1.0755809458944046e-15,7.9968467416892483e-08,1.6480477613148416e-08,1.6486646593459996e-08,3.9478875227989058e-12,2.2196411220003929e-12,2.6796809171480313e-09,7.3082470490818425e-20,6.7931941281855994e-20,6.794439720911702e-20,3.7529514393864045e-12,6.5166434469806156e-09,3.7946565484914643e-15,2.6457904862350795e-17,4.6805134614606431e-09,2.3696211342192992e-09,1.4512435334883357e-15,3.3048419274730191e-14,5.3198698503729187e-21,8.6376416537254649e-19,1.1633035202351364e-16,1.1490974612591765e-16,5.7560838921228033e-19,2.7487681220193995e-21,1.2868345338749402e-21,2.5851080940634155e-20,1.8077852878173494e-24,7.9464756940900776e-28,1.0181512123109405e-27,1.4878978236349408e-25,3.1116782933559185e-24,1.9092890091456763e-15,6.2560599744795451e-17,2.3095121951444297e-18,2.9290088133950082e-18,6.2060167525881418e-15,2.3740107342033703e-16,3.4012610826796407e-12,6.9274165417669593e-14,4.2962753825989888e-13,1.5358524957831794e-16,9.3109853662135107e-17
3.563227039544351e-11,0.4697621137441864,154.0,0.0,0.0,0.0,0.99892710715506783,1.0,18.999994159989434,2.0946145333763964e-05,0.00013673434617458258,0.00013118626332211369,5.6376448592323321e-06,3.1590920125047658e-11,8.7047392429991953e-06,0.00025871033418268168,8.6290479869092614e-08,0.00051052612960904699,1.9529789514734164e-07,4.490352770656838e-14,5.0512100769119046e-08,1.1209579446024326e-15,8.6042197382166135e-08,1.8503321535934604e-08,1.8510252388430625e-08,4.4338853806419356e-12,2.4952300041777392e-12,2.9071142877764854e-09,9.6063993500916976e-20,8.9314657486825865e-20,8.9331733591767531e-20,4.2843362960062227e-12,7.024949563295023e-09,4.395558227611802e-15,2.7810154377518136e-17,5.0734988172076459e-09,2.5684713508442507e-09,1.7365551568317433e-15,3.7215854835295751e-14,6.6175899380274786e-21,9.8631955409395605e-19,1.3842733274309109e-16,1.3675057448464533e-16,7.1362862688751158e-19,3.5344844631618137e-21,1.6614139182964278e-21,3.2052515473695909e-20,2.4293972439592716e-24,1.0983112550740368e-27,1.3146155001524172e-27,1.9976763393954235e-25,4.0221499134709031e-24,2.068772917585549e-15,6.9372546856032127e-17,2.5032683337648691e-18,3.2937831972181853e-18,6.9858891292980879e-15,2.5629682177445295e-16,3.6718363373126833e-12,7.5104127106908044e-14,4.8362236874245669e-13,1.7297129228642884e-16,1.048453611272051e-16
3.7053551124887915e-11,0.4697621128638888,154.0,0.0,0.0,0.0,0.99888434964378137,1.0,18.999993829352238,2.1781091459967699e-05,0.00014218200215677373,0.00013631114880446695,5.9598469874764522e-06,3.284954047863961e-11,8.7043845564533874e-06,0.00026913817899463876,8.628678632363173e-08,0.00053110555142417372,2.0320297083994174e-07,4.7469850516658537e-14,5.4246847691542722e-08,1.1663309794173887e-15,9.2288364645702913e-08,2.0676318637049521e-08,2.0684068281560459e-08,4.9560650261736181e-12,2.7915149308129165e-12,3.1438247601458205e-09,1.248813672261743e-19,1.1613448918734549e-19,1.1615760422880615e-19,4.8647408030953137e-12,7.5522820707689188e-09,5.0648984764019567e-15,2.9181464012335474e-17,5.4816174609050442e-09,2.7749659792268337e-09,2.0638314338096467e-15,4.1709420354837155e-14,8.163450862986472e-21,1.1202059503473611e-18,1.6358270352796264e-16,1.6161366346095099e-16,8.7723618443869024e-19,4.4992504090516029e-21,2.1235089719425384e-21,3.940544860788096e-20,3.2269519591221602e-24,1.499039032020723e-27,1.6803662636161279e-27,2.6513240184753032e-25,5.146841463320384e-24,2.2345584401188254e-15,7.658042403179804e-17,2.7047118494653029e-18,3.6866623504205212e-18,7.8263824558287382e-15,2.7582108770619573e-16,3.9514060630114094e-12,8.1140916228529856e-14,5.4181771590682343e-13,1.9387195481994095e-16,1.174964278529934e-16
3.847483185433232e-11,0.4697621119779674,154.0,0.0,0.0,0.0,0.99884159431506225,1.0,18.999993496446159,2.2615995996042829e-05,0.00014762918244278067,0.00014143298445900987,6.2842995550674733e-06,3.4108050885124231e-11,8.704029888059272e-06,0.00027956552695738713,8.6283092971159348e-08,0.00055168411915591635,2.111073559837716e-07,5.0054097969212961e-14,5.8112862607016958e-08,1.2117000506658705e-15,9.8702612597613563e-08,2.3003618593075389e-08,2.3012245537136289e-08,5.5154299077362875e-12,3.1090758932752647e-12,3.3898140737490605e-09,1.6068972704157104e-19,1.4946975526631832e-19,1.4950068027043092e-19,5.4963839751563148e-12,8.0986432802182874e-09,5.8076696943367755e-15,3.0571837372329936e-17,5.9047906132702634e-09,2.9890642192979063e-09,2.4373305669496555e-15,4.6539889025375791e-14,9.9928689096825865e-21,1.2659378584786713e-18,1.9207230616886875e-16,1.8977098678689054e-16,1.0698827936161939e-18,5.6742311848165355e-21,2.6889217418787908e-21,4.8065794766487249e-20,4.2403935670051176e-24,2.0222690557326446e-27,2.1279177974080616e-27,3.4814424133520143e-25,6.5248271852129414e-24,2.4066436689258031e-15,8.4187030108232429e-17,2.9138402986545392e-18,4.1085458269573593e-18,8.7294551630858374e-15,2.9596434595893112e-16,4.2398339198638659e-12,8.73813980926202e-14,6.0434985000860912e-13,2.1633660570090107e-16,1.3109284853225322e-16
3.9896112583776724e-11,0.4697621110870546,154.0,0.0,0.0,0.0,0.99879884116878381,1.0,18.999993161503475,2.3450858944105123e-05,0.00015307588707196002,0.00014655200280888983,6.610770265225893e-06,3.5366451353584883e-11,8.7036752378546538e-06,0.00028999237813632784,8.6279399808575024e-08,0.00057226183292573469,2.190110506360355e-07,5.2654419831445745e-14,6.2110122812673146e-08,1.2570651586765419e-15,1.0528070497280504e-07,2.5489266364803835e-08,2.5498830663935295e-08,6.1129581478085542e-12,3.4484782375248995e-12,3.6450839685821129e-09,2.0481242039501758e-19,1.905563003387612e-19,1.9059722687837665e-19,6.1814802474830257e-12,8.6640350516800182e-09,6.6290394169331473e-15,3.1981278064145996e-17,6.3429399015156215e-09,3.2107254865916235e-09,2.8615620530325359e-15,5.1717884001411318e-14,1.2144725212232111e-20,1.4240287755757716e-18,2.2418417356029238e-16,2.2150641533395115e-16,1.2953222217556464e-18,7.0944402464743027e-21,3.3755266223109314e-21,5.820323128113041e-20,5.5166612557581619e-24,2.6987497937909741e-27,2.671426058199698e-27,4.5263425424863935e-25,8.2003889261533962e-24,2.5850275937934843e-15,9.2194888985624538e-17,3.1306523385234652e-18,4.5603192333448326e-18,9.6970352341172287e-15,3.1671721464222743e-16,4.5369856200417764e-12,9.382248518705197e-14,6.7135297304941246e-13,2.404138641610758e-16,1.4566396564715869e-16
4.131739331322113e-11,0.4697621101917228,154.0,0.0,0.0,0.0,0.99875609020481759,1.0,18.999992824733038,2.4285680306270216e-05,0.00015852211608365354,0.0001516684129074735,6.9390502773293604e-06,3.6624741893093791e-11,8.7033206058172693e-06,0.00030041873259666556,8.627570683198459e-08,0.00059283869285471798,2.2691405485381461e-07,5.5269152697753096e-14,6.6238605608924321e-08,1.3024263037762644e-15,1.120185214031205e-07,2.8137205077187464e-08,2.8147768296282113e-08,6.7496032399739147e-12,3.8102730679287272e-12,3.9096361847072012e-09,2.5875712680950575e-19,2.4080268465709869e-19,2.4085630288106259e-19,6.9222391865609005e-12,9.2484588397529902e-09,7.5343502781047615e-15,3.3409789694159901e-17,6.7959873572509579e-09,3.4399094111061825e-09,3.3412912469827373e-15,5.7253880530360569e-14,1.4661558567278016e-20,1.5949911232468328e-18,2.6021850321343766e-16,2.5711567810442046e-16,1.5576229659096776e-18,8.7990272001178473e-21,4.2034454943532241e-21,7.0001793553170948e-20,7.1105741791404164e-24,3.5653832724390198e-27,3.3268274472983102e-27,5.830770176369072e-25,1.0223469833227295e-23,2.7697100579251114e-15,1.006062813869648e-16,3.355147672663009e-18,5.0428544387181897e-18,1.0731020665597433e-14,3.380704530738264e-16,4.842728896911363e-12,1.0046113646881297e-13,7.4295924990929727e-13,2.6615161142070028e-16,1.6123867627623914e-16
4.273867404266553e-11,0.46976210929248563,154.0,0.0,0.0,0.0,0.99871334142303603,1.0,18.999992486322586,2.5120460084653626e-05,0.00016396786951718953,0.00015678240271453509,7.2689518320948761e-06,3.7882922512755306e-11,8.7029659919256091e-06,0.00031084459040338949,8.6272014043199333e-08,0.00061341469906354702,2.3481636869408134e-07,5.7896801074387021e-14,7.0498288299452669e-08,1.3477834862923821e-15,1.1891205323123919e-07,3.0951278794796882e-08,3.0962903970570965e-08,7.4262947205619286e-12,4.1949976363338034e-12,4.1834724618947788e-09,3.2423272227866197e-19,3.0180608889139843e-19,3.0187567621497741e-19,7.7208652963690944e-12,9.851915734388827e-09,8.5291199693571652e-15,3.4857375868463804e-17,7.263855414397033e-09,3.6765758361705552e-09,3.881543774858568e-15,6.3158208052331644e-14,1.7589760933191532e-20,1.7793362018485846e-18,3.0048762942418569e-16,2.9690632189767886e-16,1.861180889184488e-18,1.0831572926761864e-20,5.1952297232836032e-21,8.3660468968686434e-20,9.0857869028724364e-24,4.6661620002249352e-27,4.11198302905067e-27,7.4466900844804047e-25,1.2650147413987552e-23,2.9606917172985317e-15,1.0942327334686432e-16,3.5873270010572963e-18,5.5570097818349287e-18,1.1833279922324255e-14,3.6001495965375593e-16,5.1569334746043705e-12,1.0729435666698081e-13,8.1929883901438927e-13,2.9359700179880928e-16,1.778454387996692e-16
4.415995477210994e-11,0.46976210838980653,154.0,0.0,0.0,0.0,0.99867059482331066,1.0,18.999992146440928,2.5955198281370752e-05,0.00016941314741188395,0.000161894141224351,7.6003061247107603e-06,3.9140993221684557e-11,8.7026113961995717e-06,0.00032126995162126172,8.626832144452861e-08,0.00063398985167246926,2.4271799221398558e-07,6.0536020439059214e-14,7.4889148191218135e-08,1.3931367065535093e-15,1.259573995730204e-07,3.3935235195804131e-08,3.3947986800275421e-08,8.1439388156963833e-12,4.6031757168294574e-12,4.4665945393361838e-09,4.0316689677571238e-19,3.7536894351230805e-19,3.7545846493767165e-19,8.5795579092597177e-12,1.0474406497430291e-08,9.619041196154139e-15,3.63240401921352e-17,7.7464669071098476e-09,3.9206848173172846e-09,4.4876097964960049e-15,6.9441052269046179e-14,2.0979775552186213e-20,1.9775741643419358e-18,3.4531599447518878e-16,3.411976700352027e-16,2.210731797438238e-18,1.3240391776870243e-20,6.3760491148534047e-21,9.9393789498202434e-20,1.1515819139086802e-23,6.0532067965866178e-27,5.0468282654930256e-27,9.4341324124967207e-25,1.5543126361556491e-23,3.1579740033526186e-15,1.1864774164648795e-16,3.8271919741796373e-18,6.1036302749889309e-18,1.3005652384673814e-14,3.8254176977110878e-16,5.4794710380564967e-12,1.1431919559425953e-13,9.0049992253549777e-13,3.2279647365366251e-16,1.9551227950201913e-16
4.558123550155434e-11,0.4697621074841027,154.0,0.0,0.0,0.0,0.9986278504055125,1.0,18.999991805239834,2.6789894898536866e-05,0.00017485794980704142,0.00016700378037809118,7.9329613935486225e-06,4.0398954028969139e-11,8.7022568186476358e-06,0.00033169481631483485,8.6264629034757034e-08,0.00065456415080133632,2.5061892547081074e-07,6.3185602017635525e-14,7.9411162594464783e-08,1.4384859648874384e-15,1.3315076360107108e-07,3.7092728152533924e-08,3.7106672057489712e-08,8.9034190657023073e-12,5.0353179673390842e-12,4.7590041554147056e-09,4.97724504488795e-19,4.6351626487308763e-19,4.6363048594189616e-19,9.5005111441103405e-12,1.1115931595452263e-08,1.0809981631564242e-14,3.7809786268050185e-17,8.2437450677156443e-09,4.1721966211612371e-09,5.1650481249109669e-15,7.6112457182952201e-14,2.488629750661106e-20,2.1902140057907831e-18,3.9504011940167857e-16,3.9032078067841649e-16,2.6113639563463219e-18,1.6078840371031646e-20,7.7738876722015761e-21,1.1743242294299119e-19,1.4485161468860301e-23,7.7879111442941959e-27,6.1535281416526897e-27,1.18621028534346e-24,1.897225083650753e-23,3.3615590885833379e-15,1.2828139659520672e-16,4.0747451506753549e-18,6.6835478049204077e-18,1.4249948789238488e-14,4.0564205374245508e-16,5.8102152034986173e-12,1.2153274746722323e-13,9.8668873613206378e-13,3.537957601584457e-16,2.1426679907558998e-16
4.7002516230998746e-11,0.46976210657574985,154.0,0.0,0.0,0.0,0.99858510816951329,1.0,18.999991462855718,2.7624549938267117e-05,0.00018030227674195671,0.0001721114567843525,8.2667812006217033e-06,4.1656804943727205e-11,8.7019022592516242e-06,0.00034211918454845941,8.6260936812431929e-08,0.00067513759656961546,2.5851916852177744e-07,6.5844459088048362e-14,8.4064308822714337e-08,1.483831261622864e-15,1.4048844902980356e-07,4.0427320224196848e-08,4.0442523666618493e-08,9.705596928234798e-12,5.4919222788388507e-12,5.0607030475252421e-09,6.1032663646934273e-19,5.6851368968922697e-19,5.6865830311244385e-19,1.0485913917747137e-11,1.1776491229313961e-08,1.2107983867494906e-14,3.9314617697384238e-17,8.7556135246565964e-09,4.4310717242842764e-09,5.9196902070316715e-15,8.3182327107079748e-14,2.936847657095549e-20,2.4177635654347372e-18,4.5000857471241913e-16,4.4461840513437201e-16,3.0685305487205306e-18,1.9405632674915625e-20,9.4197460933662293e-21,1.3802376280397383e-19,1.8090459552715623e-23,9.9421985073432529e-27,7.4566376339371993e-27,1.4809558874681887e-24,2.3015036165409638e-23,3.5714498547424631e-15,1.3832580245407519e-16,4.3299899582528811e-18,7.2975813307618422e-18,1.5567951662765711e-14,4.2930711478121766e-16,6.1490414893913265e-12,1.2893215023725083e-13,1.0779895982487549e-12,3.8663989991490506e-16,2.341361790259393e-16
4.842379696044315e-11,0.46976210566508675,154.0,0.0,0.0,0.0,0.99854236811518349,1.0,18.999991119411249,2.8459163402676535e-05,0.00018574612825591525,0.00017721729326810017,8.6016428835375692e-06,4.2914545975092303e-11,8.7015477180080452e-06,0.00035254305638627003,8.6257244778319028e-08,0.00069571018909636432,2.6641872142406503e-07,6.8511614650178126e-14,8.8848564192761032e-08,1.5291725970889481e-15,1.4796685678494506e-07,4.3942485066843118e-08,4.3959016615255095e-08,1.0551312361352618e-11,5.9734741129181228e-12,5.3716929519346669e-09,7.436704027228725e-19,6.9288619703444348e-19,6.9306796408344139e-19,1.1537949998626818e-11,1.2456085360769518e-08,1.3519265363668618e-14,4.0838538079311204e-17,9.2819963004470304e-09,4.6972708121258202e-09,6.7576439704720188e-15,9.0660428646217941e-14,3.449012222476274e-20,2.6607295385665833e-18,5.1058195133790893e-16,5.0444494642385811e-16,3.588062072758955e-18,2.3285161023316729e-20,1.1347850934217542e-20,1.6143251678172552e-19,2.2441779026168005e-23,1.259989900420546e-26,8.9832674620209336e-27,1.8366454118662965e-24,2.7757219866368505e-23,3.7876498633775726e-15,1.4878239575174001e-16,4.5929306574607514e-18,7.9465370790677016e-18,1.696141574952522e-14,4.5352838699742213e-16,6.4958272877941619e-12,1.3651458493264775e-13,1.1745249389727872e-12,4.2137324740783979e-16,2.5514718798136118e-16
4.9845077689887555e-11,0.4697621047524184,154.0,0.0,0.0,0.0,0.99849963024239419,1.0,18.999990775016695,2.9293735293880029e-05,0.00019118950438819406,0.00018232140026328326,8.9374361636857343e-06,4.4172177132153287e-11,8.7011931949286017e-06,0.00036296643189218721,8.6253552933301217e-08,0.00071628192850023409,2.7431758423492274e-07,7.1186190340154338e-14,9.3763906024674766e-08,1.5745099716130101e-15,1.5558248184472184e-07,4.7641609764273271e-08,4.765953928598648e-08,1.144138438744353e-11,6.4804468282119408e-12,5.691975603676938e-09,9.0074941465461514e-19,8.3943751064890561e-19,8.3966441843392244e-19,1.2658798094455714e-11,1.3154713736398661e-08,1.5050218394556246e-14,4.238155100972129e-17,9.8228178096402072e-09,4.9707547778792564e-09,7.685297539865781e-15,9.8556392649768854e-14,4.031991071730643e-20,2.9196174962499715e-18,5.7713283197545183e-16,5.7016641828309513e-16,4.1761786819657999e-18,2.778782283541931e-20,1.3595870403699586e-20,1.8794129392743776e-19,2.7663953541526108e-23,1.5858252152987516e-26,1.0763255097980295e-26,2.2634853306843688e-24,3.3293332022761943e-23,4.0101633285167378e-15,1.5965250168158514e-16,4.863572308108016e-18,8.6312087359561319e-18,1.8432068432184503e-14,4.7829743342753858e-16,6.850451836165456e-12,1.442772750109107e-13,1.276415328456953e-12,4.5803948330225353e-16,2.7732618790740821e-16
5.126635841933196e-11,0.4697621038380197,154.0,0.0,0.0,0.0,0.99845689455101561,1.0,18.999990429771206,3.0128265613992383e-05,0.00019663240517806224,0.00018742387706399005,9.2740618958042521e-06,4.5429698424028646e-11,8.7008386900108557e-06,0.00037338931112992788,8.6249861276868528e-08,0.00073685281489948868,2.8221575701163882e-07,7.3867396470687371e-14,9.881031164180311e-08,1.6198433855239422e-15,1.6333191024013441e-07,5.1527997083689263e-08,5.1547395712909577e-08,1.2376611638919588e-11,7.0133019962420409e-12,6.0215527364777003e-09,1.0848749565271957e-18,1.0112701722088635e-18,1.0115516080108362e-18,1.3850631966848689e-11,1.3872375909112077e-08,1.6707409994430382e-14,4.394366008213126e-17,1.0378002856805621e-08,5.2514847213941787e-09,8.7093228265147592e-15,1.0687971613669543e-13,4.6931594070837546e-20,3.1949319115153739e-18,6.5004576297684655e-16,6.4216040474553042e-16,4.8395024676750592e-18,3.2990352754142182e-20,1.6205136743475201e-20,2.1785119047068248e-19,3.389801825835365e-23,1.9829542385455888e-26,1.2829340994702114e-26,2.773011986859157e-24,3.9727284983840412e-23,4.2389950913061933e-15,1.7093734876387326e-16,5.1419207380917138e-18,9.3523776363969431e-18,1.9981610146287396e-14,5.0360594409403235e-16,7.2127961895876939e-12,1.5221748572019307e-13,1.3837795049143583e-12,4.9668162458534524e-16,3.006991402277713e-16
5.2687639148776364e-11,0.4697621029221387,154.0,0.0,0.0,0.0,0.99841416104091818,1.0,18.999990083763908,3.0962754365128258e-05,0.000202074830664782,0.00019252481294862052,9.6114309444564352e-06,4.6687109859864238e-11,8.7004842032451342e-06,0.000383811694163004,8.6246169808456785e-08,0.0007574228484120045,2.9011323981146258e-07,7.6554523082259499e-14,1.039877583707683e-07,1.6651728391518293e-15,1.7121181620198618e-07,5.5604867659847614e-08,5.5625807766622124e-08,1.3357772886595331e-11,7.5724897071998596e-12,6.3604260827035406e-09,1.2996978335025117e-18,1.2118062751865168e-18,1.2121532190477843e-18,1.5115620566640046e-11,1.4609071257479598e-08,1.8497581900726276e-14,4.5524868887838439e-17,1.0947476634516692e-08,5.5394219480844545e-09,9.8366789951839416e-15,1.1563976419300482e-13,5.4404210907690808e-20,3.4871761903695018e-18,7.2971722691386408e-16,7.2081602043992196e-16,5.58506968517125e-18,3.8976159940477e-20,1.9220875138534326e-20,2.5148237435156005e-19,4.1302731041926864e-23,2.4642874081369813e-26,1.5217349991203367e-26,3.3782178481270904e-24,4.7172982355314998e-23,4.4741505964140018e-15,1.8263808195182649e-16,5.4279825144007829e-18,1.0110812950684821e-17,2.161171478843669e-14,5.2944573409419641e-16,7.5827431934117793e-12,1.6033252347000665e-13,1.496734402191307e-12,5.3734203455566867e-16,3.2529161185292216e-16
