Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669),S(1668),S(571),S(1345),S(1398),S(1815)
7.362098107945925e-10,0.3630289827222603,154.0,0.0,0.0,0.0,0.99997934032628322,1.0,18.999994821749098,1.9541068869003709e-06,9.1409975754814565e-06,4.1553028876060773e-06,5.081696394433377e-06,1.4261312289570556e-11,2.7301605447142131e-10,1.2153654252086811e-07,4.0943849361267701e-14,1.0437975876149146e-07,9.5999417538943336e-08,1.7663605593039591e-13,4.8732606147779708e-09,2.0571309509797544e-15,1.0898285144083615e-10,3.7785055903083857e-11,3.7855325086752572e-11,4.0845046077698993e-14,2.9419781235762868e-14,3.4068822063419836e-10,1.196777415158077e-23,1.1609067065889921e-23,1.1609116148631387e-23,5.7554340744472153e-12,5.3482504077029533e-10,4.5507519120625546e-16,4.1478174534737995e-19,9.8854096220954169e-14,1.1500318409999601e-13,4.3562832397382159e-18,3.3520611085887521e-16,1.6286536122873131e-24,5.5287190989297894e-21,1.3320497620970939e-18,1.2880535048617198e-18,3.8189147104767955e-20,4.9450514202096501e-21,2.1109194135056452e-23,4.6955699419392673e-21,8.8391645071755266e-25,2.2008581036492356e-27,4.3743130542195618e-30,1.4908816600961711e-26,5.9853661809354494e-24,4.3023065644562806e-20,3.5129782516094272e-20,1.8205467320741824e-24,2.4289700587526178e-24,1.6316418276066104e-20,1.0468296887416696e-21,1.3245906810247243e-16,7.2970262230303699e-18,3.5277109560275718e-17,9.2663566887996697e-20,7.7868857281116155e-20,1.8828019106705952e-19,1.8203181289702903e-27,4.0448409226633564e-25,3.2130123169647285e-19,2.0499099730604411e-28,4.7939336709126634e-23,6.2986178968738851e-30,1.0196598146182139e-27,3.3552255611626796e-23,2.3773542988984704e-28
7.616835522741983e-10,0.3630289822611675,154.0,0.0,0.0,0.0,0.99997862533137583,1.0,18.999994599437837,2.0217114948371583e-06,9.4572545993715597e-06,4.2559586396590789e-06,5.3006358576358486e-06,1.4754720237415142e-11,2.7301586956491206e-10,1.2574675976372225e-07,4.0943820086043533e-14,1.0799564195441518e-07,9.9334411367195178e-08,1.8424623654012122e-13,5.2163121794248894e-09,2.128595135805791e-15,1.1429537651856369e-10,4.1116164177680139e-11,4.1192637749701777e-11,4.4447601204578731e-14,3.2020956151254401e-14,3.6482410620624742e-10,1.4696828052373965e-23,1.4256476342696067e-23,1.4256538838899777e-23,6.3683482880974617e-12,5.7050943584754155e-10,5.1465635035386519e-16,4.3306651633418271e-19,1.0571211892074696e-13,1.2297792490272094e-13,5.0145774423237319e-18,3.6809970520054309e-16,1.9386997007174793e-24,6.1182556733199996e-21,1.5261692965200576e-18,1.4744506175211604e-18,4.5099401559616863e-20,6.0362229664814401e-21,2.5779916014565829e-23,5.5705118295679537e-21,1.1181340210277079e-24,2.8475910953906007e-27,5.3422124130992158e-30,1.8788887824248434e-26,7.3228940272762686e-24,4.6072709232746967e-20,3.84076142953889e-20,1.9497659620507356e-24,2.6706565239339009e-24,1.7962529482644236e-20,1.1121810406938581e-21,1.407225076992154e-16,7.7695553047269154e-18,3.8842180817118336e-17,1.0203841092970075e-19,8.5749360719453891e-20,2.0801999597088477e-19,1.9901654307217095e-27,4.4689131633841088e-25,3.5216690831632217e-19,2.2468337694947264e-28,5.2544744178800132e-23,8.0155053034906802e-30,1.1148005907600734e-27,3.8253029913128585e-23,2.7104478161440865e-28
7.871572937538041e-10,0.3630289817995899,154.0,0.0,0.0,0.0,0.99997791032669359,1.0,18.999994376891447,2.089315445219288e-06,9.7735103439240092e-06,4.3563793857471885e-06,5.5198093065953851e-06,1.5248126178841679e-11,2.7301568465572755e-10,1.2995697359414481e-07,4.0943790810419009e-14,1.1161152248271661e-07,1.026693916353791e-07,1.9186455034970479e-13,5.5710304229783128e-09,2.2000590300587897e-15,1.1965485120229874e-10,4.4606498870005048e-11,4.4689473887067406e-11,4.8222438857669574e-14,3.4746832452405058e-14,3.8979696447261447e-10,1.7918142614788685e-23,1.7381459130944613e-23,1.7381538038564346e-23,7.0223779282230921e-12,6.0730636531042153e-10,5.7980493119378693e-16,4.5161492138846915e-19,1.1279266238052241e-13,1.3121105636525642e-13,5.7456446354003357e-18,4.0288879176090512e-16,2.2944969144401628e-24,6.7473973141364343e-21,1.7405487516177236e-18,1.6800561647055962e-18,5.2955309111351764e-20,7.3176235001190185e-21,3.126809927142002e-23,6.5705811805509374e-21,1.4031147961064707e-24,3.6529685390008368e-27,6.4795148336699293e-30,2.3495346716896345e-26,8.8978463585040608e-24,4.9251504139581376e-20,4.1872445004350368e-20,2.0844616550536859e-24,2.9269828609991155e-24,1.9709370967679568e-20,1.179013211275539e-21,1.4917303092767613e-16,8.2533078310674784e-18,4.2625557787689881e-17,1.119879655061862e-19,9.4113119606163623e-20,2.2901388213869802e-19,2.1697024527328351e-27,4.9199269715698955e-25,3.8472270862237412e-19,2.4545405977388363e-28,5.7402339583349416e-23,1.0114786253584545e-29,1.2153691102103203e-27,4.3419260635509043e-23,3.0765250791969232e-28
8.126310352334099e-10,0.3630289813376024,154.0,0.0,0.0,0.0,0.99997719531223628,1.0,18.999994154146584,2.1569187380520244e-06,1.0089764807917799e-05,4.4566017725856986e-06,5.7391800939608561e-06,1.574153011195422e-11,2.7301549974386525e-10,1.3416718401293278e-07,4.0943761534393365e-14,1.152274003471306e-07,1.0600435833068427e-07,1.9948972351993532e-13,5.9374152819445056e-09,2.2715226334643097e-15,1.2505944888765291e-10,4.8257433382608238e-11,4.8347209473161163e-11,5.217104592452102e-14,3.7598489712232294e-14,4.1560786772265617e-10,2.1698499030950213e-23,2.1048812619994895e-23,2.1048911467420944e-23,7.7187765535543531e-12,6.4521531994171283e-10,6.5085054869528857e-16,4.7042729736706677e-19,1.2009502511866431e-13,1.3970174040070094e-13,6.554785882948593e-18,4.3960610215945335e-16,2.7009711593954516e-24,7.4173542122471555e-21,1.976518788848944e-18,1.9060973912969847e-18,6.1846902443093339e-20,8.8141014543945998e-21,3.768117728870339e-23,7.7086027537935065e-21,1.7475630522133429e-24,4.6487065902190554e-27,7.8084842028520635e-30,2.9167692053245172e-26,1.0742119781792815e-23,5.2562916625283003e-20,4.5529608447760626e-20,2.2247808204888933e-24,3.1982809551636638e-24,2.1559216247043443e-20,1.2472894747431545e-21,1.5780599789067755e-16,8.748005449444508e-18,4.6632082200227451e-17,1.2252499476689679e-19,1.0297087114267535e-19,2.5129069786191601e-19,2.3592055766863967e-27,5.3985020987339661e-25,4.1898900447528478e-19,2.6731604307783728e-28,6.2515162856159822e-23,1.2663779455385946e-29,1.3215201894964057e-27,4.9078900656080735e-23,3.4775670305785484e-28
8.381047767130157e-10,0.36302898087527047,154.0,0.0,0.0,0.0,0.99997648028800401,1.0,18.999993931234151,2.2245213733406317e-06,1.040601799013182e-05,4.5566567147247132e-06,5.9587173043995906e-06,1.6234932034858841e-11,2.7301531482932609e-10,1.3837739102088059e-07,4.0943732257968065e-14,1.188432755483878e-07,1.0933931144031871e-07,2.0712068145303573e-13,6.3154666927846107e-09,2.3429859457481858e-15,1.3050746551550648e-10,5.2070288444152587e-11,5.2167167710062306e-11,5.6294852245449429e-14,4.05769660045684e-14,4.4225788728999521e-10,2.6110920646217753e-23,2.5329392148893209e-23,2.5329515065615135e-23,8.4587956420752949e-12,6.8423586942312891e-10,7.2813215268317091e-16,4.8950398082597115e-19,1.2761850786441279e-13,1.4844914163978506e-13,7.4475029870656963e-18,4.7828315972285056e-16,3.1633952562449457e-24,8.1293346238711743e-21,2.2354495542861467e-18,2.1538346375912026e-18,7.186920934977816e-20,1.0552715252531148e-20,4.5136244615006751e-23,8.9982291702872712e-21,2.1613037487487807e-24,5.8715130888403142e-27,9.3533865687249276e-30,3.5963190312724703e-26,1.2890594598266997e-23,5.601048802988265e-20,4.9384564404648567e-20,2.3708736600733033e-24,3.4848760221466527e-24,2.3514290483624149e-20,1.3169740159208056e-21,1.6661688373126857e-16,9.2533767086443759e-18,5.0866476658092101e-17,1.3366194881399063e-19,1.1233308835390752e-19,2.7487855351773935e-19,2.5589577118712285e-27,5.9052424436946757e-25,4.5498471768211921e-19,2.9028139902204662e-28,6.788603755536234e-23,1.5738700833396249e-29,1.4334123016157648e-27,5.526052001185121e-23,3.915598352104257e-28
8.635785181926215e-10,0.36302898041264736,154.0,0.0,0.0,0.0,0.99997576525399745,1.0,18.999993708180241,2.2921233510903743e-06,1.0722269889344971e-05,4.6565702949741646e-06,6.1783948541954056e-06,1.6728331945660441e-11,2.7301512991211291e-10,1.4258759461877984e-07,4.0943702981142933e-14,1.2245914808721438e-07,1.1267425095146404e-07,2.1475651749522002e-13,6.7051845919146441e-09,2.4144489666356796e-15,1.3599730517023947e-10,5.6046335562493357e-11,5.6150622487172124e-11,6.0595234355812557e-14,4.3683260636012841e-14,4.6974809364058351e-10,3.1235005451652479e-23,3.0300434083867257e-23,3.0300585877621795e-23,9.2436848764952376e-12,7.2436764993915903e-10,8.1199803232600829e-16,5.0884530804846144e-19,1.3536241355089583e-13,1.5745242742205815e-13,8.4294995797384878e-18,5.1895032925160305e-16,3.6874012808575719e-24,8.8845451460746352e-21,2.5187505918309378e-18,2.424561085051768e-18,8.3122336599682722e-20,1.2562840075481896e-20,5.3760536714817523e-23,1.0453965102177287e-20,2.655381006945818e-24,7.3636712531544731e-27,1.1140589564960558e-29,4.4058440991382176e-26,1.5381297589514869e-23,5.9597832504492416e-20,5.3442900609430955e-20,2.5228934706698961e-24,3.7870868209672488e-24,2.5576772027755264e-20,1.3880319076123028e-21,1.7560127577898099e-16,9.7691568876474714e-18,5.5333347570013913e-17,1.454109714273045e-19,1.2220998658650547e-19,2.9980484045086966e-19,2.7692483978392423e-27,6.440736458213388e-25,4.9272738029151718e-19,3.1436131309783873e-28,7.351757986096139e-23,1.9425468422571778e-29,1.5512076335396172e-27,6.199329283362177e-23,4.3926865388622795e-28
8.890522596722273e-10,0.3630289799497792,154.0,0.0,0.0,0.0,0.99997505021021649,1.0,18.999993485006851,2.3597246713065165e-06,1.1038520504336187e-05,4.7563645234862453e-06,6.3981907321855873e-06,1.7221729842459281e-11,2.730149449922222e-10,1.4679779480741945e-07,4.0943673703916705e-14,1.2607501796433262e-07,1.1600917685128429e-07,2.2239646655210005e-13,7.1065689157054651e-09,2.4859116958518486e-15,1.4152746779582452e-10,6.0186800077748129e-11,6.0298801440008258e-11,6.5073518794596774e-14,4.6918336560603939e-14,4.9807955645551867e-10,3.7157263348523735e-23,3.6045883347096045e-23,3.6046069587846095e-23,1.0074692390708346e-11,7.6561035372677903e-10,9.0280581985359406e-16,5.2845161507184668e-19,1.4332604730818323e-13,1.6671076778710486e-13,9.5066821768945884e-18,5.6163686471723721e-16,4.2789929332982144e-24,9.68419095486433e-21,2.8278707651145767e-18,2.7196025122002189e-18,9.5711551668046405e-20,1.4876275280953657e-20,6.369191379722293e-23,1.2091191411316651e-20,3.2421614215561852e-24,9.173669913281543e-27,1.3198662680487769e-29,5.3651022780390123e-26,1.8255567553562522e-23,6.3328635104564542e-20,5.7710334392264462e-20,2.6809965626451696e-24,4.105225862044855e-24,2.774879391790275e-20,1.4604290885812733e-21,1.8475487076785303e-16,1.0295087828734479e-17,6.003718800729145e-17,1.5778390759674965e-19,1.3261152984509087e-19,3.260962493653484e-19,2.9903738894037271e-27,7.0055575421084277e-25,5.3223319273888018e-19,3.3956612122392182e-28,7.9412207251147137e-23,2.3820548720970129e-29,1.6750721338251656e-27,6.9306984703313624e-23,4.9109410031880541e-28
9.145260011518331e-10,0.36302897948670426,154.0,0.0,0.0,0.0,0.99997433515666156,1.0,18.999993261732573,2.4273253339943226e-06,1.1354769833884467e-05,4.8560579779028849e-06,6.6180863596298117e-06,1.7715125723358833e-11,2.7301476006965386e-10,1.5100799158758564e-07,4.094364442629062e-14,1.2969088518046069e-07,1.1934408912696425e-07,2.3003988283819579e-13,7.519619600482774e-09,2.5573741331220456e-15,1.4709653869766222e-10,6.4492863875158335e-11,6.461288866815188e-11,6.9730985044166709e-14,5.0283122524671477e-14,5.2725334470904442e-10,4.397145784484186e-23,4.2656725266808234e-23,4.265695237789575e-23,1.0953064982989412e-11,8.079637202625463e-10,1.0009224934122072e-15,5.4832323771067571e-19,1.5150871645636169e-13,1.7622333546578914e-13,1.0685161192505421e-17,6.0637095501693384e-16,4.9445579318901443e-24,1.0529476010594557e-20,3.1642981868252972e-18,3.040317059303285e-18,1.0974736250480297e-19,1.7527352394863864e-20,7.5079348357887673e-23,1.3926189242870023e-20,3.9354421306056034e-24,1.1356881309997695e-26,1.5558478298732623e-29,6.4961219995127193e-26,2.155822346665138e-23,6.7206650194230399e-20,6.219271403495439e-20,2.8453421916142741e-24,4.4395996108059386e-24,3.0032445343985137e-20,1.534132342073022e-21,1.9407347212290273e-16,1.0830917774699312e-17,6.4982380491305814e-17,1.7079231087099945e-19,1.4354743697397535e-19,3.5377878824952882e-19,3.2226372268985916e-27,7.6002644283386976e-25,5.7351707995644588e-19,3.659053455447713e-28,8.5572146874935454e-23,2.9031843999080711e-29,1.8051755519717217e-27,7.7231940414892435e-23,5.4725122072426863e-28
9.39999742631439e-10,0.36302897902345527,154.0,0.0,0.0,0.0,0.99997362009333268,1.0,18.999993038373074,2.4949253391590568e-06,1.1671017876768902e-05,4.9556663377727151e-06,6.838066055806848e-06,1.8208519586462791e-11,2.7301457514441176e-10,1.5521818496006199e-07,4.0943615148265062e-14,1.3330674973631283e-07,1.2267898776567987e-07,2.3768622130138176e-13,7.9443365825270946e-09,2.6288362781713674e-15,1.5270317963533045e-10,6.8965667792103729e-11,6.9094027146773385e-11,7.4568868138423108e-14,5.377851496914743e-14,5.572705267408735e-10,5.1778952174260154e-23,5.0231321740135855e-23,5.0231597096963256e-23,1.1880048298771815e-11,8.5142752890529303e-10,1.1067243792938156e-15,5.6846051157988117e-19,1.5990973049863298e-13,1.8598930587152769e-13,1.1971251915159896e-17,6.5317976781234458e-16,5.6908804306994476e-24,1.1421603234124706e-20,3.5295601547517532e-18,3.3880950011348125e-18,1.2534559538923347e-19,2.0553043632975246e-20,8.8083416281856727e-23,1.5976164076602972e-20,4.7505637772636229e-24,1.3976289091859818e-26,1.8253313474840414e-29,7.8233832025368424e-26,2.5337735275749687e-23,7.12357001197989e-20,6.6896019875263319e-20,3.0160925016451155e-24,4.7905086867493019e-24,3.24297730737458e-20,1.6091092748783901e-21,2.0355298731507321e-16,1.1376401210169241e-17,7.0173199711314767e-17,1.8444745052237319e-19,1.5502718768425869e-19,3.8287779983436872e-19,3.4663482934004446e-27,8.2254015580620232e-25,6.1659274546133744e-19,3.9338772893893738e-28,9.1999443623083794e-23,3.5179621851931023e-29,1.941691470473916e-27,8.579907213900071e-23,6.0795908242029594e-28
9.654734841110446e-10,0.36302897856005956,154.0,0.0,0.0,0.0,0.99997290502023051,1.0,18.999992814941589,2.5625246868059836e-06,1.1987264631768719e-05,5.0552028348707882e-06,7.0581165877063632e-06,1.8701911429868764e-11,2.7301439021649249e-10,1.5942837492562945e-07,4.0943585869838397e-14,1.3692261163259973e-07,1.2601387275458236e-07,2.4533502197039501e-13,8.380719798073785e-09,2.7002981307246264e-15,1.5834612118576052e-10,7.3606313776850656e-11,7.3743320889426341e-11,7.9588361001806899e-14,5.7405379735034765e-14,5.8813217032331488e-10,6.0689059572708833e-23,5.8875751452081781e-23,5.8876083488676407e-23,1.2856886988664806e-11,8.9600159269658807e-10,1.2205971535810864e-15,5.8886377211704213e-19,1.6852840111443307e-13,1.9600785709159108e-13,1.3371475446768187e-17,7.0208949156726509e-16,6.5251534570891324e-24,1.2361774659514515e-20,3.9252230933716838e-18,3.764358526569588e-18,1.4262747101947368e-19,2.3993070876562528e-20,1.0287679116313632e-22,1.8259269741014449e-20,5.7045283289959689e-24,1.7103267919211075e-26,2.1318952379575847e-29,9.3740065852407581e-26,2.9646397217494016e-23,7.5419674097667241e-20,7.1826365214281044e-20,3.1934124776196168e-24,5.1582480581274515e-24,3.4942782844299327e-20,1.6853282969170256e-21,2.1318942528179714e-16,1.1931298706861433e-17,7.5613815175412012e-17,1.9876031853552211e-19,1.6706002843271077e-19,4.1341797860489035e-19,3.7218238617458962e-27,8.8814994460944199e-25,6.6147272352315986e-19,4.2202126830208707e-28,9.8695967912440432e-23,4.2397486848656559e-29,2.0847973311586313e-27,9.5039847974454252e-23,6.7344069268691748e-28
9.909472255906503e-10,0.3630289780965403,154.0,0.0,0.0,0.0,0.99997218993735559,1.0,18.999992591449303,2.6301233769403659e-06,1.2303510097663245e-05,5.1546786345266582e-06,7.2782267887105914e-06,1.9195301251678446e-11,2.7301420528589522e-10,1.6363856148506617e-07,4.0943556591011565e-14,1.4053847087002822e-07,1.2934874408083722e-07,2.529858967005359e-13,8.8287691833129994e-09,2.771759690506782e-15,1.6402415615314366e-10,7.8415866839153784e-11,7.8561836902303836e-11,8.4790616562664406e-14,6.1164553603877979e-14,6.1983934272269493e-10,7.0819397560709534e-23,6.8704154003441548e-23,6.8704552327262151e-23,1.3884824845196471e-11,9.4168575311101302e-10,1.3429358433760705e-15,6.0953335459998081e-19,1.773640421525733e-13,2.062781698784338e-13,1.4892559605582667e-17,7.5312537586279247e-16,7.4549913667187876e-24,1.3351191565581525e-20,4.3528925001455594e-18,4.1705615241281831e-18,1.6171967893863518e-19,2.7890015042519194e-20,1.1964474158430137e-22,2.0794632393874451e-20,6.8161217814440119e-24,2.0818416585474911e-26,2.4793789356689866e-29,1.1177951274170236e-25,3.4540503604029048e-23,7.9762527273320925e-20,7.6989997064124658e-20,3.3774699050170383e-24,5.5431072323192986e-24,3.757344072019276e-20,1.762758601326252e-21,2.2297889391144529e-16,1.2495376772672025e-17,8.1308293796404147e-17,2.1374163642454538e-19,1.7965497815632666e-19,4.4542338737700102e-19,3.9893876332751827e-27,9.569075037031171e-25,7.0816842947774837e-19,4.5181324664732378e-28,1.0566342319366956e-22,5.0833394667842845e-29,2.2346744568875187e-27,1.0498628087651068e-22,7.4392292029759432e-28
9.999999999999999e-10,0.36302897763291725,154.0,0.0,0.0,0.0,0.99997193581120347,1.0,18.999992512012529,2.6541462186126961e-06,1.2415896059832429e-05,5.1900172268895852e-06,7.3564613695495513e-06,1.9370640015508707e-11,2.73014139565224e-10,1.6513476290807399e-07,4.0943546185902329e-14,1.4182346238531107e-07,1.3053387638436555e-07,2.5570527533487353e-13,8.9908051051497121e-09,2.7971553938706694e-15,1.6605023006201919e-10,8.0165944419360722e-11,8.0315175982741517e-11,8.6683604537406428e-14,6.2532494866137939e-14,6.3131116767185933e-10,7.4736963958952711e-23,7.2504989816020058e-23,7.2505414251863346e-23,1.4262671531159471e-11,9.5818816334545098e-10,1.3885272273691804e-15,6.1694304572401556e-19,1.8055614778456022e-13,2.099884782599145e-13,1.5463529955923261e-17,7.7177902435382694e-16,7.8099577536622894e-24,1.371489434807523e-20,4.5128942800216889e-18,4.3224069792707198e-18,1.6896542835550014e-19,2.9393459735771887e-20,1.2611632524925444e-22,2.176016746588446e-20,7.2529714650702208e-24,2.2297171452503654e-26,2.6134902699288257e-29,1.1886183283392657e-25,3.6432053856546755e-23,8.1344897966502412e-20,7.8882417545894136e-20,3.44453440489673e-24,5.6840541620440865e-24,3.8537014644140911e-20,1.7905615432636309e-21,2.2649397755602927e-16,1.2698004749716218e-17,8.3393870983314074e-17,2.192286190678293e-19,1.8426797529460863e-19,4.5715469434625429e-19,4.0874471346469861e-27,9.8210999516469032e-25,7.2520227368285792e-19,4.6268088227513117e-28,1.082050407082779e-22,5.4155065312816304e-29,2.2896029554210259e-27,1.0869709627007862e-22,7.7021848392670785e-28
1.016420967070256e-09,0.36302897763291725,154.0,0.0,0.0,0.0,0.99997147484470827,1.0,18.999992367905612,2.6977214095674694e-06,1.2619754273231924e-05,5.2541031590226924e-06,7.4983872352043133e-06,1.9688689049995457e-11,2.730140203526245e-10,1.6784874463914775e-07,4.0943527311785619e-14,1.4415432744930143e-07,1.3268360173161627e-07,2.6063851793281497e-13,9.2884846743897049e-09,2.8432209572427831e-15,1.6973613386149337e-10,8.3395356822352927e-11,8.3550606959654996e-11,9.0176749673097409e-14,6.5056845696758753e-14,6.5239311075533362e-10,8.2296246054257462e-23,7.9839077776136899e-23,7.9839553291484392e-23,1.4965104921236084e-11,9.8847987560395832e-10,1.474144827656142e-15,6.3046959416462999e-19,1.8641596962440306e-13,2.1679942764105135e-13,1.654143979409621e-17,8.0631177006634227e-16,8.4884423133680324e-24,1.4391054589720859e-20,4.8142128958600406e-18,4.6081893727805771e-18,1.827544503881618e-19,3.2289425794058691e-20,1.3858563111958673e-22,2.3602374471985229e-20,8.10604175896907e-24,2.5212446462650723e-26,2.8718932544730089e-29,1.3268220997074313e-25,4.0080527016367422e-23,8.4268279923536526e-20,8.2393296762931775e-20,3.5684353357752959e-24,5.9453704419983996e-24,4.0323674419212517e-20,1.8413701450414753e-21,2.3291759758987185e-16,1.3068407704490688e-17,8.7260602414409629e-17,2.2940186188328276e-19,1.9282083386655092e-19,4.789174734521752e-19,4.269370269699352e-27,1.0288632052299528e-24,7.5669020825364992e-19,4.8277026406520485e-28,1.1290335319228302e-22,6.0650708965066681e-29,2.3915080694075344e-27,1.1567091795169675e-22,8.1963641964816722e-28
