Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011)
1.0003868291192853e-12,0.3889951668692846,154.0,0.0,0.0,0.0,0.99998836856761775,1.0,18.999999990950652,3.2450050999288759e-07,2.4177158915127758e-06,2.4135412751324854e-06,6.5848687598234078e-09,7.9762279272421959e-13,2.5405771445978252e-06,1.3995238917368992e-06,1.3574078496654953e-08,2.5129015558214254e-06,2.4485920025878647e-09,6.0615717870051982e-17,3.5376052885972863e-11,1.595643370633392e-17,2.6509439517829526e-11,1.1233786866140432e-13,1.123740524936632e-13,2.7732543045050011e-17,8.4511821001304672e-18,1.2873988004257741e-12,1.1603739615774776e-31,1.0784611432221233e-31,1.0784638263547646e-31,2.9165117078895484e-17,1.5090127763258846e-11,5.8195043457393913e-20,2.1833557611271705e-19,3.1513239703144524e-13,1.7550547046749136e-13,1.0711369911003509e-22,2.7797960726071521e-19,6.9157349143647328e-30,2.9579242594256949e-24,1.1682591398804209e-23,8.7228372099251191e-24,1.1059149096026293e-27,2.0240329369095051e-31
1.0097276081232571e-12,0.38899516686893043,154.0,0.0,0.0,0.0,0.99998826033712973,1.0,18.999999990791142,3.2753040213064911e-07,2.4402761875156473e-06,2.4360154373007535e-06,6.7073013994034458e-09,8.0507515192390524e-13,2.5465416714862809e-06,1.4188359937126108e-06,1.3627428942032249e-08,2.5475772329745563e-06,2.485499236730055e-09,6.1742762388636495e-17,3.597503481582481e-11,1.6196943782823977e-17,2.7005265434063656e-11,1.1550904506409203e-13,1.1554637613561124e-13,2.8587940961702752e-17,8.7430193573370777e-18,1.3115464093467915e-12,1.238277111422869e-31,1.150865834554787e-31,1.1508687245821844e-31,3.0004962086754217e-17,1.5255303718697439e-11,5.9409265656974602e-20,2.2164925269937476e-19,3.2279137953560363e-13,1.797709268229846e-13,1.1120017136523544e-22,2.8583258235455696e-19,7.2462704584885535e-30,3.0491125881305393e-24,1.2130073638336051e-23,9.0790531511423038e-24,1.1622181626117126e-27,2.1475566753974692e-31
1.019068387127229e-12,0.38899516686857344,154.0,0.0,0.0,0.0,0.99998815210956205,1.0,18.999999990630371,3.3056029383694623e-07,2.4628363324453149e-06,2.4584884825181917e-06,6.830841248824903e-09,8.1256952566582775e-13,2.5523787982201526e-06,1.43819289556835e-06,1.3680024638530214e-08,2.582333350682376e-06,2.5225523864112317e-09,6.2879999380034694e-17,3.6578176240972296e-11,1.6438404743459949e-17,2.750565700831218e-11,1.1873925294681036e-13,1.18777755875829e-13,2.9460902726457049e-17,9.0419108890940226e-18,1.3359183130549894e-12,1.3206190963316773e-31,1.2273961303083796e-31,1.2273992410537857e-31,3.086105427939447e-17,1.5420928848220193e-11,6.0638323145217189e-20,2.2497636922020598e-19,3.3055536902650664e-13,1.8409486278303666e-13,1.1540302410138396e-22,2.9383196249622623e-19,7.5893552068915041e-30,3.1421970518327542e-24,1.2590381838586801e-23,9.4461961797770931e-24,1.2208092158031936e-27,2.2773347032345034e-31
1.0284091661312009e-12,0.3889951668682136,154.0,0.0,0.0,0.0,0.9999880438848584,1.0,18.999999990468353,3.3359018511178791e-07,2.4853963284763995e-06,2.4809604113393918e-06,6.9554877538533523e-09,8.199637582278441e-13,2.5580912458876931e-06,1.457593640385497e-06,1.3731876263211915e-08,2.6171681907616458e-06,2.5597494193005711e-09,6.4027423743389146e-17,3.7185462798326136e-11,1.6680803340730313e-17,2.8010613467907622e-11,1.2202903329515755e-13,1.2206873297585028e-13,3.0351608243963401e-17,9.3479527241961143e-18,1.3605145103090601e-12,1.407608573583862e-31,1.3082459679730002e-31,1.3082493140435223e-31,3.1733559388532064e-17,1.5587003152922637e-11,6.1882286398417225e-20,2.2831674457852856e-19,3.3842460415941113e-13,1.8847741122858121e-13,1.1972447179730775e-22,3.0197909563382691e-19,7.9453448189354685e-30,3.2371984851625173e-24,1.3063763000118749e-23,9.8244923864301789e-24,1.2817578991224129e-27,2.4136197054812303e-31
1.040599056560808e-12,0.38899516686774,154.0,0.0,0.0,0.0,0.99998790265382187,1.0,18.999999990255038,3.3754424896201592e-07,2.5148373222840319e-06,2.5102850184547495e-06,7.1198173057415912e-09,8.2967802277820946e-13,2.5653629782750039e-06,1.4829763661758458e-06,1.3798441901601765e-08,2.6627439259878254e-06,2.6085053295170413e-09,6.5540147716578531e-17,3.7984194091008859e-11,1.6998526660339441e-17,2.8676455562861788e-11,1.2641275383661654e-13,1.2645405320003789e-13,3.1540980985163943e-17,9.7582568900440967e-18,1.3929503512636753e-12,1.5284811737668047e-31,1.4205875990223494e-31,1.4205912755310203e-31,3.2897155679964854e-17,1.5804408793179933e-11,6.3528217577212552e-20,2.3269564292472055e-19,3.4885278298293845e-13,1.9428508943778422e-13,1.2554612209935123e-22,3.1283571661768415e-19,8.4299287798313304e-30,3.3640949197526609e-24,1.3701610325352937e-23,1.0335329920615039e-23,1.3649613318647816e-27,2.6016934015079257e-31
1.052788946990415e-12,0.38899516686726165,154.0,0.0,0.0,0.0,0.99998776142744761,1.0,18.999999990039608,3.4149831207747678e-07,2.5442780701375092e-06,2.5396077264404538e-06,7.2860293996640573e-09,8.3938371587547541e-13,2.5724326751907905e-06,1.5084301368220892e-06,1.3863781254742425e-08,2.708447226092389e-06,2.6574984908576979e-09,6.707020152058671e-17,3.8789929796790282e-11,1.7317796066538582e-17,2.9350068961684711e-11,1.3090005376630838e-13,1.30942996293457e-13,3.2761278684098282e-17,1.0181116885928356e-17,1.425768175885153e-12,1.6581397677125863e-31,1.5410952587633337e-31,1.541099293910339e-31,3.4089356788087861e-17,1.6022579416238159e-11,6.5199811951603707e-20,2.3709642766770747e-19,3.594611060551195e-13,2.0019309189691651e-13,1.315785854752809e-22,3.2394926262212009e-19,8.9379314847309075e-30,3.4943381162238741e-24,1.4362708061212016e-23,1.0866066006283941e-23,1.4524636405940021e-27,2.8018919480553431e-31
1.064978837420022e-12,0.38899516686677854,154.0,0.0,0.0,0.0,0.99998762020561849,1.0,18.999999989822062,3.4545237445818876e-07,2.5737185763109031e-06,2.5689285365269661e-06,7.4541228059399653e-09,8.4911020166741387e-13,2.5793059494586784e-06,1.533952978475924e-06,1.3927916912376257e-08,2.7542745469567464e-06,2.706724600158543e-09,6.8617573835219558e-17,3.9602639527124951e-11,1.7638583517991531e-17,3.0031451948802021e-11,1.3549213474285652e-13,1.3553676452934351e-13,3.4012900958675836e-17,1.0616747701332579e-17,1.4589679815637943e-12,1.7971098382329163e-31,1.6702573616952716e-31,1.670261785717954e-31,3.5310533169291326e-17,1.6241515024673398e-11,6.6897227227758441e-20,2.4151871536168645e-19,3.7025006521654893e-13,2.0620169245186068e-13,1.3782695149768962e-22,3.3532272867112477e-19,9.4701957811092244e-30,3.6279746514089988e-24,1.5047624496685643e-23,1.1417222176762565e-23,1.5444312230097753e-27,3.0148373613281359e-31
1.0771687278496291e-12,0.3889951668662907,154.0,0.0,0.0,0.0,0.99998747898822027,1.0,18.999999989602408,3.4940643610416959e-07,2.6031588450698912e-06,2.5982474499439348e-06,7.6240962956907681e-09,8.5881727394487106e-13,2.585988258199028e-06,1.5595429720448439e-06,1.3990871048560005e-08,2.8002224427783875e-06,2.7561794322157944e-09,7.0182253348358633e-17,4.0422293452593843e-11,1.7960861479281537e-17,3.0720602809282218e-11,1.4019019815912623e-13,1.4023655991564556e-13,3.52962473403865e-17,1.1065364882544526e-17,1.4925497657443126e-12,1.9459417084909604e-31,1.8085854111969863e-31,1.8085902564910898e-31,3.6561056074749031e-17,1.6461215621113134e-11,6.862062151534464e-20,2.4596212950772496e-19,3.8122013849541907e-13,2.1231115725567075e-13,1.4429637322646786e-22,3.4695910946953299e-19,1.0027584740631614e-29,3.7650512041828727e-24,1.5756935238847723e-23,1.1989327177006137e-23,1.6410348112600977e-27,3.2411755661605149e-31
1.0893586182792362e-12,0.3889951668657983,154.0,0.0,0.0,0.0,0.99998733777514115,1.0,18.999999989380644,3.5336049701543684e-07,2.6325988805350099e-06,2.6275644679202001e-06,7.7959486408401064e-09,8.6853323462882013e-13,2.5924849069541752e-06,1.5851982517414244e-06,1.4052665428894618e-08,2.846287563466077e-06,2.8058588384516282e-09,7.1764228754610458e-17,4.124886229318016e-11,1.8284602916353943e-17,3.1417519828835519e-11,1.449954451421813e-13,1.4504358419496415e-13,3.6611717274064583e-17,1.1527184516731637e-17,1.5265135259249111e-12,2.1052114064614885e-31,1.9566148030809754e-31,1.9566201043275531e-31,3.7841297550114888e-17,1.6681681208235283e-11,7.0370153327775416e-20,2.5042630043486895e-19,3.9237179047347393e-13,2.1852174497239067e-13,1.5099206734058083e-22,3.5886139940328427e-19,1.0610981916290179e-29,3.9056145554204213e-24,1.64912232325108e-23,1.2582916983234592e-23,1.7424495327810231e-27,3.4815770148974924e-31
1.1015485087088433e-12,0.38899516686530133,154.0,0.0,0.0,0.0,0.99998719656627311,1.0,18.999999989156787,3.5731455719200715e-07,2.662038686793606e-06,2.6568795916837941e-06,7.969678614113304e-09,8.7824430143766198e-13,2.5988010538079995e-06,1.6109170036346069e-06,1.4113321417893034e-08,2.892466652038626e-06,2.8557587455533228e-09,7.3363488756385322e-17,4.2082317308359159e-11,1.8609781284326264e-17,3.2122201293812232e-11,1.4990907655339512e-13,1.499590388446482e-13,3.7959710117724814e-17,1.2002423216057898e-17,1.5608592596563417e-12,2.2755215376414303e-31,2.1149056368194706e-31,2.1149114311175953e-31,3.9151630434741647e-17,1.6902911788767241e-11,7.2145981582198008e-20,2.5491086517888118e-19,4.0370547265145998e-13,2.2483370698059241e-13,1.5791931423339916e-22,3.7103259253986148e-19,1.1221291589148875e-29,4.0497115878954952e-24,1.725107877568522e-23,1.319853481843397e-23,1.8488549689783981e-27,3.7367373027557287e-31
1.1137383991384503e-12,0.3889951668647995,154.0,0.0,0.0,0.0,0.99998705536151011,1.0,18.999999988930828,3.6126861663389708e-07,2.6914782678369605e-06,2.6861928224619411e-06,8.1452849890367113e-09,8.8795886478529398e-13,2.6049417134984995e-06,1.6366974642034349e-06,1.4172859986422491e-08,2.938756542028076e-06,2.9058751540981055e-09,7.4980022063229826e-17,4.2922630287088023e-11,1.8936370520571736e-17,3.2834645491201281e-11,1.5493229298861313e-13,1.5498412507694087e-13,3.9340625142430833e-17,1.2491298101830948e-17,1.5955869645409536e-12,2.457502185308608e-31,2.2840435523799616e-31,2.2840498793854858e-31,4.0492428360742959e-17,1.712490736548491e-11,7.3948265599416624e-20,2.5941546735970372e-19,4.152216238139573e-13,2.3124728757656934e-13,1.6508345809745653e-22,3.834756826287905e-19,1.1859439015449718e-29,4.1973892861588859e-24,1.8037099533869684e-23,1.3836731166709811e-23,1.9604352141217259e-27,4.007377795759258e-31
1.1259282895680574e-12,0.3889951668642931,154.0,0.0,0.0,0.0,0.99998691416074925,1.0,18.999999988702783,3.6522267534112267e-07,2.7209176275981168e-06,2.7155041614810582e-06,8.3227665399370851e-09,8.976710088804884e-13,2.610911761439093e-06,1.6625379189228977e-06,1.423130171903564e-08,2.985154154940521e-06,2.9562041371982541e-09,7.6613817392215042e-17,4.3769773537945169e-11,1.9264345034662278e-17,3.3554850708628426e-11,1.6006629477829274e-13,1.6012004383910385e-13,4.075486153217386e-17,1.2994026788991995e-17,1.6306966382317551e-12,2.6518118391732183e-31,2.4646405934551798e-31,2.4646474955257987e-31,4.186406575210989e-17,1.7347667941211749e-11,7.5777165103835711e-20,2.6393975706072529e-19,4.269206703861122e-13,2.3776272417301886e-13,1.7248990701540767e-22,3.9619366310210916e-19,1.2526370677675271e-29,4.3486947364247403e-24,1.8849890555078692e-23,1.4498063788368097e-23,2.0773789351758149e-27,4.2942462733964527e-31
1.1503080704272713e-12,0.38899516686326646,154.0,0.0,0.0,0.0,0.99998663177083535,1.0,18.999999988240454,3.731307905516433e-07,2.7797956986211957e-06,2.7741211691438434e-06,8.6833502709736863e-09,9.170971727117371e-13,2.6223588584074149e-06,1.7143921866840622e-06,1.4344975140945434e-08,3.0782606556613628e-06,3.0574844715040376e-09,7.9933149021334797e-17,4.5484442610727641e-11,1.9924349829596934e-17,3.5018537357273124e-11,1.7067145441681759e-13,1.7072918141795033e-13,4.3684894706524905e-17,1.4041918374557632e-17,1.7020618828898635e-12,3.0802019708100387e-31,2.8627995093956773e-31,2.862807700256466e-31,4.4701360579848029e-17,1.7795484101216928e-11,7.9515451489856233e-20,2.7304603072204119e-19,4.5086909644000661e-13,2.5110008214690648e-13,1.8805167259351969e-22,4.2246626734606978e-19,1.3950480842965066e-29,4.6623777453045532e-24,2.0558240620251713e-23,1.5892405403439227e-23,2.3281348301805152e-27,4.9197957400070499e-31
1.1746878512864853e-12,0.3889951668622213,154.0,0.0,0.0,0.0,0.99998634939575992,1.0,18.999999987769826,3.8103890282368937e-07,2.8386729298789419e-06,2.8327306244673743e-06,9.0514200178260178e-09,9.3652259012485432e-13,2.6331787065490494e-06,1.7664670196379152e-06,1.4454498902456649e-08,3.1717631941604094e-06,3.1595697343867831e-09,8.3321393526983154e-17,4.7226113026338697e-11,2.0589600077288817e-17,3.6513247553436716e-11,1.8173415280902321e-13,1.8179605386324495e-13,4.675300136750372e-17,1.5147848205041999e-17,1.7749549758335423e-12,3.5665650098306614e-31,3.3148412310765442e-31,3.3148509165184492e-31,4.7666526117297285e-17,1.8246360292286273e-11,8.3362126607322657e-20,2.8222701167173153e-19,4.7555392789054314e-13,2.6484754969703685e-13,2.0464915717701076e-22,4.4987434639429234e-19,1.5501628180346219e-29,4.9911393336230434e-24,2.2381117610119991e-23,1.7386167876155014e-23,2.6027257586528278e-27,5.6199214984246255e-31
1.1990676321456992e-12,0.388995166861158,154.0,0.0,0.0,0.0,0.99998606703479087,1.0,18.999999987290948,3.8894701215737588e-07,2.8975493503058249e-06,2.8913325372340097e-06,9.4269660038716269e-09,9.5594783819648804e-13,2.6434056696997971e-06,1.8187503331362719e-06,1.4560024472889042e-08,3.265640071999005e-06,3.2624309925182041e-09,8.677846090999037e-17,4.8994581017937979e-11,2.1259907228838842e-17,3.8038967620912545e-11,1.9326398305557046e-13,1.9333025922325966e-13,4.996237184325315e-17,1.6313573518012732e-17,1.849375900020995e-12,4.117290014369967e-31,3.8267042118919155e-31,3.826715625230048e-31,5.0762586184566719e-17,1.8700296538627691e-11,8.7318482780476137e-20,2.9148012172259395e-19,5.0097816457354379e-13,2.7900679690336836e-13,2.2232793529729965e-22,4.7844183631534152e-19,1.7188174233094825e-29,5.3353598407231846e-24,2.4323629265508669e-23,1.8984076822453869e-23,2.902831763885199e-27,6.4016235576291621e-31
1.2234474130049131e-12,0.3889951668600763,154.0,0.0,0.0,0.0,0.99998578468723376,1.0,18.99999998680385,3.968551185528116e-07,2.956424987796963e-06,2.9499269172132588e-06,9.8099784652453146e-09,9.7537281880528471e-13,2.6530722290185966e-06,1.8712307046074374e-06,1.4661697792550809e-08,3.3598707795216399e-06,3.3660403525157699e-09,9.0304261288628884e-17,5.078965025562593e-11,2.1935089512317226e-17,3.959568389355206e-11,2.0527053402142812e-13,2.0534139131573474e-13,5.3316195061493936e-17,1.7540858110551116e-17,1.9253246391375147e-12,4.7393167199931992e-31,4.4048387649013706e-31,4.4048521699748323e-31,5.3992577195928019e-17,1.915729286512465e-11,9.1385818790328114e-20,3.0080287535484374e-19,5.2714463931370625e-13,2.9357940082889905e-13,2.411346130320009e-22,5.081926681371648e-19,1.9018844481820092e-29,5.6954212227763259e-24,2.6391002950010505e-23,2.069097578395238e-23,3.2302118562633026e-27,7.2723890891271389e-31
1.247827193864127e-12,0.38899516685897645,154.0,0.0,0.0,0.0,0.99998550235242889,1.0,18.999999986308573,4.0476322201010046e-07,3.0152998692456815e-06,3.0085137741618073e-06,1.0200447650822027e-08,9.9479754777788345e-13,2.6622090889479311e-06,1.9238973362933597e-06,1.4759659479801257e-08,3.4544359289491146e-06,3.4703709225951206e-09,9.3898704898450792e-17,5.261113156793479e-11,2.2614971682877796e-17,4.1183382715222907e-11,2.1776339033947576e-13,2.1783903973107038e-13,5.6817658548449484e-17,1.8831471929337863e-17,2.0028011775689445e-12,5.4401710307788494e-31,5.0562400542843056e-31,5.0562557487168773e-31,5.7359548133765617e-17,1.9617349297309108e-11,9.5565439874220032e-20,3.1019287629904495e-19,5.5405602732445314e-13,3.0856685075492476e-13,2.6111683115305734e-22,5.3915076785972082e-19,2.10027366793262e-29,6.0717070494316812e-24,2.8588586158056481e-23,2.2511826737363387e-23,3.5867060076733636e-27,8.2402155068844339e-31
1.272206974723341e-12,0.38899516685785845,154.0,0.0,0.0,0.0,0.99998522002975065,1.0,18.999999985805143,4.1267132252934094e-07,3.0741740205793065e-06,3.0670931178235364e-06,1.0598363822200323e-08,1.0142220364892041e-12,2.6708452735276275e-06,1.976740021379186e-06,1.4854045023531781e-08,3.5493171935628886e-06,3.5753967768988846e-09,9.7561702092136063e-17,5.4458842682932265e-11,2.3299384790300462e-17,4.2802050439770234e-11,2.3075213241395674e-13,2.3083278983540605e-13,6.0469948428349839e-17,2.0187190697737134e-17,2.0818055003769983e-12,6.2280010304709411e-31,5.7884815704380549e-31,5.7884998891698821e-31,6.0866560523368012e-17,2.008046586133627e-11,9.9858657725393617e-20,3.1964781435753148e-19,5.817148547520238e-13,3.2397055293968049e-13,2.8232326817963271e-22,5.7134005646676597e-19,2.3149328964723913e-29,6.4646025005770506e-24,3.0921847006824208e-23,2.445171058769081e-23,3.9742370958707315e-27,9.3136334797095022e-31
1.2965867555825549e-12,0.38899516685672236,154.0,0.0,0.0,0.0,0.99998493771860519,1.0,18.999999985293613,4.2057942011062683e-07,3.1330474667903816e-06,3.1256649579295389e-06,1.1003717253687428e-08,1.0336462922246339e-12,2.6790082090531879e-06,2.0297491149250073e-06,1.4944984951484614e-08,3.6444972555119326e-06,3.6810929242856041e-09,1.0129316333935487e-16,5.6332608001824522e-11,2.3988165975598919e-17,4.4451673430982944e-11,2.4424633642357337e-13,2.4433222277339585e-13,6.4276249423277724e-17,2.1609795595525052e-17,2.1623375932776579e-12,7.1116109827985943e-31,6.6097467360016015e-31,6.6097680550813059e-31,6.4516688410134875e-17,2.0546642583962609e-11,1.0426679049260735e-19,3.2916546262325868e-19,6.1012350600817511e-13,3.3979183470229666e-13,3.0480364314670263e-22,6.0478444993619442e-19,2.5468487243978491e-29,6.874494363410998e-24,3.3396374681691781e-23,2.6515827614832878e-23,4.3948126752017935e-27,1.0501728286897887e-30
1.3209665364417688e-12,0.3889951668555685,154.0,0.0,0.0,0.0,0.99998465541842874,1.0,18.999999984774004,4.2848751475404729e-07,3.1919202319757325e-06,3.1842293041981493e-06,1.141649823227994e-08,1.053070323490229e-12,2.6867238259565941e-06,2.0829154980376732e-06,1.5032605040857808e-08,3.7399597414818891e-06,3.787435269259621e-09,1.0509299922659009e-16,5.8232258315681771e-11,2.4681158216413719e-17,4.613223806255174e-11,2.582555743254463e-13,2.5834691547177215e-13,6.8239744853197395e-17,2.3101072863917556e-17,2.2443974426141356e-12,8.1005065193851859e-31,7.5288709118373463e-31,7.528895652566384e-31,6.8313018330247808e-17,2.1015879492518224e-11,1.0879116277964095e-19,3.3874367399835217e-19,6.3928423280812554e-13,3.5603194945649343e-13,3.2860871917300279e-22,6.3950785925301154e-19,2.7970474727330829e-29,7.3017710286766335e-24,3.6017880009640808e-23,2.8709498048450947e-23,4.850527267075117e-27,1.1814167870908501e-30
1.3453463173009827e-12,0.38899516685439667,154.0,0.0,0.0,0.0,0.9999843731286856,1.0,18.999999984246347,4.3639560645968728e-07,3.2507923393678835e-06,3.2427861663349551e-06,1.1836697057647724e-08,1.0724941382823202e-12,2.6940166388011038e-06,2.1362305497392134e-06,1.5117026487478222e-08,3.8356891721837685e-06,3.8944005805654911e-09,1.0896112045698882e-16,6.0157630577891968e-11,2.5378210122352438e-17,4.7843730718035392e-11,2.7278941385840485e-13,2.7288644064232644e-13,7.2363616636227577e-17,2.4662813495183406e-17,2.3279850353351444e-12,9.2049342970235458e-31,8.5553782620592538e-31,8.5554068954528101e-31,7.2258649286101945e-17,2.1488176614884659e-11,1.1343310564487311e-19,3.4838037839562019e-19,6.6919916126697344e-13,3.7269208066293809e-13,3.5379030645430799e-22,6.7553419041980846e-19,3.0665959964769102e-29,7.746822487507859e-24,3.8792195939538291e-23,3.1038162549464054e-23,5.3435642925214268e-27,1.3261227033794416e-30
