Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810)
8.431954828631311e-06,0.9246125824305398,154.0,0.0,0.0,0.0,0.76665102719938738,1.0,18.944895380880766,0.0096501672490757855,0.012109081466440552,0.0048994124156703867,0.0024405474842937994,5.5200195713245727e-09,1.2798893588138975e-09,0.0073573825419457183,3.636224651007419e-13,0.0075589181848159815,3.7001207274580834e-05,6.5038247104995901e-11,0.077758295414380466,6.2354477765624902e-13,6.2313893227277023e-07,0.0026760269654403229,0.010569267782170426,9.1211371265547602e-07,6.3560483004050178e-07,0.057417165274754302,2.3996974641195508e-05,0.00068628676255964296,0.0010331338567636825,0.04355031956155106,0.00058464249034672244,0.0084905550615466171,9.9755420211577865e-12,2.2770795177637073e-07,2.1561090299269249e-07,0.0044047397686407695,3.4088454383007094e-07,1.1814161759466271e-07
8.545509812720665e-06,0.9246105301291417,154.0,0.0,0.0,0.0,0.76429488967151171,1.0,18.944288532903197,0.0096259956886799464,0.012067523315536665,0.0048819552218660163,0.002431782893100678,5.500910961032684e-09,1.276758638750224e-09,0.0074421373226643073,3.6250494943053154e-13,0.0076504330417726772,3.6873120469274365e-05,6.4804679165234567e-11,0.078679423206005975,6.2138625731546901e-13,6.2091883393688766e-07,0.0026783145914442219,0.010698567033357706,9.1286622558199259e-07,6.3612921747102151e-07,0.058140464661698296,2.403912755355481e-05,0.00069494400536733794,0.001052764732356178,0.044048533309305277,0.00058462523126181533,0.008608097970764967,1.0100902927867709e-11,2.3046640105625833e-07,2.1809616607718063e-07,0.0044750876862044041,3.4517907248416138e-07,1.2002971188534521e-07
8.659064796810019e-06,0.9246084940311239,154.0,0.0,0.0,0.0,0.76195327845238436,1.0,18.943685507636925,0.0096015714261446818,0.012026175283734309,0.0048646240167492935,0.002423081973815612,5.4819002684645336e-09,1.2736487347591826e-09,0.0075265719875624443,3.6139432358667126e-13,0.007741724351113379,3.6745690015444584e-05,6.4572808020686826e-11,0.079594576448650242,6.1923879781744913e-13,6.1871475803297813e-07,0.0026805544348059607,0.0108274064616926,9.1360257468029879e-07,6.3664234116100649e-07,0.058859544454829112,2.4080411322592397e-05,0.00070348135747447347,0.001072402495724799,0.044543270668523566,0.00058460799501496572,0.0087252302334479073,1.0225525181982417e-11,2.3321811099800076e-07,2.2057204165969423e-07,0.0045452513400656824,3.4944854740626968e-07,1.2191286138391116e-07
8.772619780899373e-06,0.924606473974512,154.0,0.0,0.0,0.0,0.75962604078992513,1.0,18.943086269545944,0.0095769201361881624,0.01198503944005384,0.0048474160507155691,0.0024144433428478279,5.4629884085138544e-09,1.2705594166671914e-09,0.0076106883933763012,3.6029051511886156e-13,0.0078327935958823636,3.6618922045733514e-05,6.4342596799987018e-11,0.08050380775951485,6.171025025095445e-13,6.1652635479764027e-07,0.0026827484979255077,0.010955789361012798,9.1432344271721571e-07,6.3714467689581683e-07,0.059574439984538055,2.4120864143455092e-05,0.00071190026700657647,0.0010920464264632913,0.045034566193439388,0.00058459078861703318,0.008841954200663164,1.0349415037675623e-11,2.3596312631927701e-07,2.2303858419877766e-07,0.0046152304886814847,3.5369317836769676e-07,1.2379105954450267e-07
8.886174764988726e-06,0.9246044697991684,154.0,0.0,0.0,0.0,0.75731302693306979,1.0,18.942490783544972,0.0095520658409299648,0.01194411747268082,0.0048303287408956713,0.0024058657000105978,5.4441761227289137e-09,1.2674904589563743e-09,0.0076944883782439025,3.5919345300018457e-13,0.0079236422427942949,3.6492821530829986e-05,6.4114010854407314e-11,0.081407169392832004,6.1497745515786099e-13,6.1435329568107599e-07,0.0026848985946788285,0.011083718954688316,9.1502944812649518e-07,6.3763665563037137e-07,0.060285186360789861,2.416052051128898e-05,0.00072020218421278638,0.0011116958335898443,0.045522453910499423,0.00058457361836532229,0.008958272219114452,1.047257870868473e-11,2.3870149124519973e-07,2.254958476072903e-07,0.0046850249529763865,3.5791317383142084e-07,1.2566430150413163e-07
8.99972974907808e-06,0.9246024813467917,154.0,0.0,0.0,0.0,0.75501409002976183,1.0,18.94189901499194,0.0095270310113376704,0.011903410727050314,0.0048133596571884301,0.002397347821544593,5.425463996692125e-09,1.2644416406042231e-09,0.0077779737620579728,3.5810306757872211e-13,0.0080142717425625599,3.636739239596699e-05,6.3887017571936562e-11,0.08230471321869115,6.1286372191047113e-13,6.121952715699179e-07,0.0026870063709878073,0.011211198399843497,9.157211520295309e-07,6.3811866838152506e-07,0.060991818456849436,2.4199411621812583e-05,0.00072838855876241129,0.0011313500528155722,0.046006967334211855,0.00058455648991380816,0.0090741866295927058,1.0595022365522887e-11,2.4143324951822534e-07,2.2794388526276555e-07,0.0047546346100517728,3.6210874085542454e-07,1.2753258391315266e-07
9.226839717256788e-06,0.9245985509868917,154.0,0.0,0.0,0.0,0.7504578735975721,1.0,18.940726493833633,0.0094765024281647497,0.011822646763270951,0.0047797671394406499,0.0023804868088047638,5.3883418750142939e-09,1.2584035594621769e-09,0.0079440079168756009,3.559420548229769e-13,0.0081948790253787585,3.6118559334251992e-05,6.3437687771931893e-11,0.084082552907826708,6.0867038424477397e-13,6.0792317991792659e-07,0.0026911008092222631,0.011464819163935748,9.1706364840843752e-07,6.3905418481735882e-07,0.062392878040762836,2.4275008367469583e-05,0.00074442046254809421,0.0011706703902010448,0.046966002886445188,0.00058452237816164476,0.0093048139525398789,1.0837774089439472e-11,2.4687711871837184e-07,2.3281249420698894e-07,0.0048932992603836446,3.7042741033264248e-07,1.312542633999631e-07
9.431238688617624e-06,0.9245950658849278,154.0,0.0,0.0,0.0,0.74640400475282553,1.0,18.939683599750257,0.0094306061879564154,0.011750702878173098,0.0047499165312305403,0.0023655053674508757,5.3552777151644646e-09,1.2530360324830787e-09,0.0080923806160198598,3.5401930545193585e-13,0.0083566903335937723,3.5896927170768407e-05,6.3038446744646435e-11,0.085663223634043995,6.0493543643414015e-13,6.0412696004908686e-07,0.0026946547474309794,0.011691568789548601,9.1822764675538406e-07,6.3986531518375816e-07,0.063640105375706801,2.4340685512868476e-05,0.000758468474050241,0.0012060689531252294,0.047817921045591856,0.00058449186616066134,0.009511021520411278,1.1053849132478234e-11,2.5175443551895687e-07,2.3716321505102569e-07,0.0050174651369733411,3.7783271333663491e-07,1.3458680566308642e-07
9.623825792479593e-06,0.9245918266316713,154.0,0.0,0.0,0.0,0.74262417004866876,1.0,18.938711521523604,0.0093870890142346165,0.011683562389111788,0.0047221122911987271,0.0023515521644388612,5.3244244027944997e-09,1.2480354389760208e-09,0.0082312714457217773,3.5222653043250834e-13,0.0085085210316968047,3.5690114525007376e-05,6.2666607281883896e-11,0.087136018300062873,6.0145022730945581e-13,6.0059098340873937e-07,0.0026978957432086874,0.011903922658066802,9.1928808102245145e-07,6.4060427708609021e-07,0.064803542284055202,2.440063397306786e-05,0.00077138239942841291,0.0012394276674587714,0.048611058712572264,0.00058446330002404285,0.0097041488935079197,1.1255388234464041e-11,2.5633091362956168e-07,2.4123589779506716e-07,0.0051339079087142142,3.8474051727632291e-07,1.3771206528735765e-07
9.816412896341562e-06,0.924588629773739,154.0,0.0,0.0,0.0,0.73888226739482676,1.0,18.937749518493607,0.0093433807748193199,0.011617048014671481,0.0046946112052835285,0.0023377522533687268,5.2938619077380339e-09,1.2430889311288733e-09,0.0083692901561092745,3.5045174657944084e-13,0.0086597474249462316,3.548525125480415e-05,6.2298852902185554e-11,0.088593018004155366,5.9799786908446577e-13,5.9709355845934787e-07,0.002701037121818569,0.012115036759608681,9.2031491458171449e-07,6.4131982438790416e-07,0.065955777659499518,2.4458794177474359e-05,0.00078399062887806533,0.0012727892686809565,0.049395083642253958,0.00058443492536308498,0.0098961584311762461,1.1454968173123377e-11,2.608891738219187e-07,2.4528300557203082e-07,0.0052498197965008863,3.9158181238177021e-07,1.4082307726103629e-07
9.999999999999997e-06,0.9245854746077443,154.0,0.0,0.0,0.0,0.73534997723906015,1.0,18.936841711358724,0.0093015963281124752,0.011554223231232891,0.0046686704037189166,0.0023247363514707939,5.2649975355044848e-09,1.2384230847562567e-09,0.0085000545717649374,3.4877638190261085e-13,0.0088033500586643387,3.5291770661000732e-05,6.1951991614140965e-11,0.089967440486380584,5.9473733185526662e-13,5.937945595690758e-07,0.0027039426748080319,0.012315143137529591,9.2126374730803123e-07,6.4198101693460728e-07,0.067043884157117165,2.4512639496123643e-05,0.00079573123455302364,0.0013045921671362912,0.050134119514390799,0.00058440806544426862,0.01007816435532939,1.1643423160958527e-11,2.6521763622330429e-07,2.4911739471983435e-07,0.0053598213601262741,3.9804234731067165e-07,1.4377546016211115e-07
1.000900000020353e-05,0.9245854746077443,154.0,0.0,0.0,0.0,0.73517767617326424,1.0,18.936797437423287,0.0092995458652221363,0.011551157915409749,0.0046674054966200189,0.0023241017058540018,5.2635892685798552e-09,1.238195578923226e-09,0.0085064449807821137,3.4869465953365784e-13,0.0088103760279575043,3.5282330915744065e-05,6.1935078917823888e-11,0.090034458871317877,5.9457825315781952e-13,5.9363369606493361e-07,0.0027040829371458839,0.012324924508227364,9.213095282724848e-07,6.4201291932542828e-07,0.067096970841999615,2.451524012063999e-05,0.00079629991108193091,0.0013061512127394619,0.050170141980681732,0.00058440675357834164,0.010087061145439547,1.1652617102834225e-11,2.6542941252170601e-07,2.4930477986791089e-07,0.0053652016008868602,3.9835754473352308e-07,1.4391986295395266e-07
1.0201587104065499e-05,0.9245823604448716,154.0,0.0,0.0,0.0,0.73150979346272582,1.0,18.935855128223846,0.0092556415195302437,0.011485889200805954,0.0046404879750331614,0.0023105968875370051,5.233605047616722e-09,1.2333544796563155e-09,0.0086427440251086,3.469549833296662e-13,0.0089604132439949549,3.5081343870802382e-05,6.1575188476656259e-11,0.091460573106031978,5.9119121712626286e-13,5.9021048172862736e-07,0.0027070367635238083,0.012533598982748575,9.2227313930557287e-07,6.4268441011051852e-07,0.068227278626803084,2.4570036388423599e-05,0.0008083168831146643,0.0013395110558838206,0.050936376552081428,0.00058437879391977951,0.010276867933553313,1.1848362721284312e-11,2.6995182279619768e-07,2.5330145840668547e-07,0.0054800543084527857,4.0506864530396166e-07,1.4700244874500292e-07
1.0394174207927468e-05,0.9245792866102949,154.0,0.0,0.0,0.0,0.72787803312209587,1.0,18.934922443868988,0.0092117185515035171,0.011421238117001667,0.0046138519623136467,0.0022972344207555632,5.2039074164444135e-09,1.2285647565028605e-09,0.0087781952697513765,3.4523243996079278e-13,0.0091098653682167071,3.4882277864043327e-05,6.1219091567228916e-11,0.092871588961315907,5.8783655445262314e-13,5.8682306608528189e-07,0.002709901783319701,0.012741072951722991,9.2320683114766316e-07,6.4333505175555681e-07,0.069346855235295421,2.4623239905215158e-05,0.00082004806259725191,0.0013728664430704782,0.051693926986532017,0.00058435105381634015,0.01046558957238177,1.2042232264878762e-11,2.7445659445218744e-07,2.5727327525381294e-07,0.0055943790645092079,4.1171602978399393e-07,1.5007086528662026e-07
1.0586761311789436e-05,0.9245762524430137,154.0,0.0,0.0,0.0,0.72428182494547533,1.0,18.933999240312446,0.0091678220110424802,0.011357200199314911,0.0045874912301603473,0.0022840111535340872,5.1744942254659646e-09,1.2238255571900205e-09,0.0089128065739976711,3.4352675897843722e-13,0.0092587385907332322,3.4685118486541275e-05,6.0866704192418886e-11,0.094267730733138252,5.8451402231751719e-13,5.8347065700576159e-07,0.0027126808551410152,0.012947358894716206,9.2411157679176133e-07,6.439655222894433e-07,0.070455852304716154,2.4674901296323163e-05,0.00083149984265476636,0.0014062150989252288,0.052442929836706578,0.00058432353914277663,0.010653236714382149,1.2234252507411593e-11,2.7894391412828678e-07,2.6122046091398522e-07,0.0057081771515765456,4.1830059852181256e-07,1.5312514692492873e-07
1.0779348415651405e-05,0.9245732572955885,154.0,0.0,0.0,0.0,0.72072061387814268,1.0,18.933085376408414,0.009123991773342886,0.011293770400388517,0.0045613999470877822,0.0022709241330519619,5.1453630622776283e-09,1.2191360527683938e-09,0.0090465856789243571,3.418376771202025e-13,0.0094070389995086785,3.4489849567747899e-05,6.0517947662391952e-11,0.095649218771372765,5.8122334821467538e-13,5.8015251284190953e-07,0.0027153765693654539,0.013152469020977175,9.249882577012931e-07,6.4457643595877449e-07,0.071554418890073204,2.4725065994105456e-05,0.00084267848863553039,0.0014395548203566591,0.053183518686241736,0.00058429625444537557,0.01083981988467346,1.2424449760842384e-11,2.8341396538247604e-07,2.6514324242402926e-07,0.0058214499716142468,4.2482323653411362e-07,1.5616533122095302e-07
1.0971935519513374e-05,0.9245703005338395,154.0,0.0,0.0,0.0,0.71719385928524371,1.0,18.932180713834715,0.0090802630730334403,0.011230943201124669,0.0045355726318231596,0.002257970582352897,5.1165113021992236e-09,1.2144954364661904e-09,0.009179540210419888,3.401649379630339e-13,0.0095547725831263489,3.4296453514202631e-05,6.0172747973929342e-11,0.09701626950152159,5.7796423565889489e-13,5.768679364972313e-07,0.0027179912952431488,0.013356415286174202,9.2583767987850709e-07,6.4516835442509551e-07,0.072642701473937879,2.4773775177907085e-05,0.00085359013593878019,0.0014728834702507627,0.053915824251496491,0.00058426920314006629,0.011025349478851148,1.2612849877427245e-11,2.8786692877555302e-07,2.690418434416066e-07,0.0059341990307033134,4.3128481356412714e-07,1.5919145853794963e-07
1.1164522623375342e-05,0.9245673815365361,154.0,0.0,0.0,0.0,0.71370103427057663,1.0,18.931285117018547,0.0090366669865386117,0.011168712705628501,0.0045100041127175703,0.0022451478800571615,5.0879361515089852e-09,1.2099029226224189e-09,0.0093116776820691312,3.3850829160011933e-13,0.0097019452334240509,3.4104911599340411e-05,5.9831035269778221e-11,0.098369095456236455,5.7473636906988197e-13,5.7361627026279032e-07,0.0027205272201470177,0.013559209407324708,9.2666058725443168e-07,6.457417960956799e-07,0.073720843983450357,2.4821066561486461e-05,0.00086424078886932799,0.0015061989721743957,0.054639974477074964,0.00058424238768393043,0.011209835761494128,1.2799478253087909e-11,2.9230298195065356e-07,2.7291648432988443e-07,0.0060464259260122263,4.3768618418248184e-07,1.6220357169027488e-07
1.1357109727237311e-05,0.9245644996951121,154.0,0.0,0.0,0.0,0.71024162504405719,1.0,18.930398453064853,0.0089932308640789937,0.011107072720295463,0.0044846894930805478,0.0022324535430314802,5.0596346834435446e-09,1.2053577456968404e-09,0.0094430054979035057,3.3686749434087759e-13,0.0098485627480017022,3.3915204204803338e-05,5.9492743376821023e-11,0.099707905316549272,5.7153941783884003e-13,5.7039689140676811e-07,0.0027229863809486127,0.013760862875942619,9.2745767239209409e-07,6.4629724358205808e-07,0.074788987814511168,2.486697502344849e-05,0.00087463632052804945,0.0015394993060943022,0.055356094625204959,0.00058421580971923536,0.011393288865359522,1.2984359832015407e-11,2.9672229970891464e-07,2.7676738223825342e-07,0.006158132335070776,4.4402818793075546e-07,1.6520171565445288e-07
1.154969683109928e-05,0.9245616544133778,154.0,0.0,0.0,0.0,0.70681513033440557,1.0,18.929520591687201,0.0089499787160124307,0.011046016819326127,0.0044596241216348009,0.0022198852116157189,5.0316038680054351e-09,1.2008591593512316e-09,0.0095735309550249777,3.3524230843239595e-13,0.0099946308326094666,3.3727311020243608e-05,5.9157809412380866e-11,0.10103290396099708,5.6837303969555027e-13,5.6720920841549178e-07,0.0027253706888485611,0.013961386969632174,9.2822958495645184e-07,6.4683514960228364e-07,0.075847271861809215,2.4911533104684332e-05,0.0008847824735355031,0.0015727825049339555,0.056064307359558134,0.00058418947019407393,0.011575718791155522,1.3167519112274568e-11,3.0112505408153042e-07,2.8059475117933856e-07,0.0062693200069634351,4.5031164949969826e-07,1.6818593733197895e-07
1.1742283934961248e-05,0.9245588451072334,154.0,0.0,0.0,0.0,0.70342106084240119,1.0,18.928651405140922,0.0089069315599417387,0.010985538399939493,0.0044348035669505353,0.0022074406368366335,5.0038405970720231e-09,1.1964064355946107e-09,0.0097032612461159119,3.3363250180010868e-13,0.010140155103427957,3.3541211211631338e-05,5.8826173443480193e-11,0.10234429252005021,5.6523688354469781e-13,5.6405265774080255e-07,0.0027276819495667542,0.014160792762451871,9.2897693860158028e-07,6.4735594178026165e-07,0.076895832552751675,2.4954771412377107e-05,0.0008946848612978581,0.0016060466517127669,0.056764732824348053,0.00058416336946580296,0.01175713540773626,1.3348980152072907e-11,3.0551141439855106e-07,2.8439880210265984e-07,0.0063799907548733794,4.5653737893063648e-07,1.711562853485228e-07
1.1934871038823217e-05,0.9245560712043797,154.0,0.0,0.0,0.0,0.70005893873085523,1.0,18.927790768158609,0.0088641077334968288,0.010925630729435807,0.0044102235950876202,0.0021951176692233169,4.9763417057882409e-09,1.1919988639863448e-09,0.0098322034618443088,3.320378478058915e-13,0.010285141089249624,3.3356883564652314e-05,5.8497778188783206e-11,0.10364226843417823,5.6213059188241115e-13,5.6092670095556844e-07,0.0027299218800782275,0.014359091134268356,9.2970031667996994e-07,6.4786002662426966e-07,0.077934803884070564,2.4996718955487002e-05,0.00090434896963822705,0.0016392898771105827,0.057457488719302244,0.00058413750739093394,0.011937548452617488,1.3528766576481491e-11,3.0988154735469702e-07,2.8817974296522056e-07,0.0064901464496283515,4.6270617183277725e-07,1.7411280988013011e-07
1.2127458142685186e-05,0.924553332144032,154.0,0.0,0.0,0.0,0.69672829714865381,1.0,18.92693855788772,0.0088215231757086919,0.010866286984967308,0.0043858801501117303,0.002182914249057798,4.9491039906343081e-09,1.1876357508929546e-09,0.0099603645931705623,3.3045812502231451e-13,0.010429594233567346,3.3174306605817901e-05,5.8172568758783633e-11,0.10492702551494339,5.590538028372088e-13,5.5783082227486217e-07,0.0027320921222874152,0.014556292779197302,9.3040027690761249e-07,6.4834779277781769e-07,0.07896431746067753,2.5037403418560111e-05,0.00091378015874040948,0.0016725103574081236,0.058142690370803378,0.00058411188340246208,0.012116967532773691,1.3706901584533852e-11,3.1423561707237131e-07,2.9193777879920226e-07,0.006599789014143511,4.6881880961387136e-07,1.7705556250359883e-07
1.2320045246547154e-05,0.9245506273766473,154.0,0.0,0.0,0.0,0.69342867978659184,1.0,18.926094653830262,0.008779191679431619,0.010807500286680836,0.0043617693372272901,0.0021708283979325494,4.9221242244710003e-09,1.1833164187950172e-09,0.010087751533560915,3.2889311702197472e-13,0.010573519896575038,3.2993458703315045e-05,5.7850492430820529e-11,0.10619875400866403,5.5600615186952418e-13,5.5476452641008129e-07,0.002734194253929163,0.014752408213207205,9.3107735508301302e-07,6.4881961361124008e-07,0.079984502536447774,2.5076851378767028e-05,0.00092298366536747503,0.0017057063127677418,0.058820450799436173,0.00058408649657552109,0.012295402125686507,1.3883407956648074e-11,3.1857378516201744e-07,2.9567311177692208e-07,0.0067089204186853123,4.7487605972233813e-07,1.7998459606898223e-07
1.2512632350409123e-05,0.9245479563636515,154.0,0.0,0.0,0.0,0.6901596404624879,1.0,18.925258937784406,0.0087371251177278016,0.010749263725275605,0.0043378874081494781,0.0021588582114262372,4.8953991690388588e-09,1.1790402056401936e-09,0.01021437108111364,3.2734261218071585e-13,0.010716923357086267,3.2814318150789833e-05,5.7531498453893886e-11,0.10745764066188201,5.5298727318362749e-13,5.5172733670795289e-07,0.0027362297972277952,0.014947447780996354,9.3173206804150004e-07,6.4927584928040256e-07,0.080995486056374133,2.5115088477363246e-05,0.00093196460527922103,0.0017388760057855542,0.059490880784256475,0.00058406134568327148,0.012472861580595882,1.4058308062275293e-11,3.2289621078000075e-07,2.9938594127322559e-07,0.0068175426768023696,4.8087867589753269e-07,1.8289996459006838e-07
1.2705219454271092e-05,0.9245453185771785,154.0,0.0,0.0,0.0,0.68692074273302106,1.0,18.924431293788093,0.0086953336472121237,0.010691570385082279,0.0043142307483156634,0.0021470018526980814,4.8689255854164624e-09,1.1748064642383506e-09,0.010340229940604261,3.2580640349352219e-13,0.010859809814376715,3.2636863237450411e-05,5.7215537877960603e-11,0.10870386878782096,5.4999680090900026e-13,5.4871879352356676e-07,0.0027382002258884482,0.01514142166225927,9.3236491604090466e-07,6.4971684838916222e-07,0.081997392699494645,2.5152139557646827e-05,0.00094072797576593456,0.0017720177402401243,0.060154088924116826,0.0005840364292450397,0.012649355119902478,1.4231623867671188e-11,3.2720305068419173e-07,3.0307646392550321e-07,0.0069256578417558308,4.8682739842460947e-07,1.8580172314831921e-07
1.289780655813306e-05,0.9245427134998083,154.0,0.0,0.0,0.0,0.68371155953002571,1.0,18.923611608064359,0.008653825890843481,0.010634413363432089,0.0042907958656481704,0.0021352575468570173,4.8427002427886315e-09,1.1706145616951896e-09,0.010465334725455163,3.2428428840201411e-13,0.011002184389955873,3.2461072306841185e-05,5.6902563403878028e-11,0.10993761833330001,5.4703437009079994e-13,5.4573845279078822e-07,0.0027401069707916875,0.015334339877428164,9.3297638470517885e-07,6.5014294934377497e-07,0.082990344922208054,2.5188028776545095e-05,0.00094927865824767275,0.0018051298599903508,0.060810181696307988,0.00058401174556791985,0.01282489184068601,1.4403376943723993e-11,3.3149445928741171e-07,3.067448736914862e-07,0.0070332680033454806,4.9272295439169345e-07,1.8868992780747291e-07
1.3282980765857e-05,0.9245375994534425,154.0,0.0,0.0,0.0,0.67738067333422314,1.0,18.921995666941186,0.0085716892694301956,0.010521680816770643,0.0042445780210163759,0.0021120982764809247,4.7909814369463177e-09,1.1623538100190407e-09,0.010713308079313096,3.212815500702314e-13,0.011285418003193397,3.2114396302160397e-05,5.6285391085293691e-11,0.11236838504009648,5.4119218200613738e-13,5.3986067332393925e-07,0.0027437349430006184,0.015717048625056677,9.3413706164469875e-07,6.5095176520442922e-07,0.08494986507967163,2.5256415290040519e-05,0.0009657609214372354,0.0018712588257220734,0.062101436767431017,0.00058396306885939372,0.013173130598339871,1.4742279261582078e-11,3.4003158881882474e-07,3.140161173244142e-07,0.0072469818424263479,5.0435741056203937e-07,1.9442590416714011e-07
1.3629637552808544e-05,0.9245331036911913,154.0,0.0,0.0,0.0,0.67178039542972012,1.0,18.920567438717931,0.0084987971636210444,0.010421987264174006,0.0042037075903975487,0.0020916214544033046,4.7452514813266661e-09,1.1550561478491306e-09,0.0109339697036354,3.1862533913798999e-13,0.01153862746534186,3.1807864122272796e-05,5.5739703438245506e-11,0.11451513699879502,5.3602649812630312e-13,5.3466294711030571e-07,0.0027467959405784786,0.016057973561637219,9.3511317463440924e-07,6.5163196797703001e-07,0.086683993614725049,2.5314220621333097e-05,0.0009799142570128224,0.0019306577864164672,0.063240258450675713,0.00058392003568954261,0.013483361915443295,1.5042155394484244e-11,3.4766373318111864e-07,3.2048650336928275e-07,0.0074376188053063112,5.1465362454514716e-07,1.9954250857666971e-07
1.3956999370777928e-05,0.9245289485301637,154.0,0.0,0.0,0.0,0.66657451833309,1.0,18.919240850256951,0.0084308790944830278,0.01032934192338787,0.0041657264135646181,0.0020725946572309642,4.7027603717314406e-09,1.1482806955148269e-09,0.011140196426327017,3.1615619244820529e-13,0.011776290205279412,3.1523042231153168e-05,5.523265756264629e-11,0.11650770110884838,5.3122667628665142e-13,5.2983265783496832e-07,0.0027495160101173068,0.016376918421472271,9.3597776672517025e-07,6.5223445759336726e-07,0.088296613629832738,2.5365673511819417e-05,0.00099271183940237689,0.0019866405960875634,0.064295955399877674,0.0005838800602796264,0.013773603597341156,1.5320982239509591e-11,3.5482726764437576e-07,3.2653361594198268e-07,0.0076161736462923525,5.2422839235324405e-07,2.0433483477662896e-07
1.4284361188747313e-05,0.9245248788511131,154.0,0.0,0.0,0.0,0.66144707748306053,1.0,18.917935263944159,0.0083638629993116175,0.010238120069540902,0.0041283274270181528,0.0020538618248555915,4.6609275838791155e-09,1.1416151589257738e-09,0.011344362450292095,3.1372424805890294e-13,0.012012564935423214,3.1242633132598463e-05,5.4733445566628839e-11,0.11846736447375951,5.2650121887890389e-13,5.2507640344337084e-07,0.002752076622534906,0.016692990944193339,9.3678891200473913e-07,6.5279970288818541e-07,0.08988551211039221,2.5414187896193146e-05,0.0010049788883299165,0.0020425094026930339,0.065332953567332097,0.00058384071654188742,0.01406124299355851,1.5595672463278996e-11,3.6194895916030323e-07,3.3252029985694015e-07,0.0077933106860973468,5.3366231450107267e-07,2.0908910790986854e-07
1.4611723006716697e-05,0.9245208924751006,154.0,0.0,0.0,0.0,0.65639628564707431,1.0,18.916650196762429,0.0082977545005771449,0.010148290172753014,0.0040914969009393154,0.0020354159755823342,4.6197384053766693e-09,1.1350569013297853e-09,0.011546497036087471,3.1132865828590654e-13,0.012247474081226268,3.0966538208054304e-05,5.4241881394728952e-11,0.12039489244087728,5.2184846398202903e-13,5.2039243805318194e-07,0.0027544836625471971,0.017006234968586727,9.3754860494579799e-07,6.5332909370643525e-07,0.091451212170632082,2.5459865468385548e-05,0.0010167353626466798,0.0020982574808090541,0.066351702913888103,0.00058380199245163618,0.014346320249351655,1.5866318093440425e-11,3.6902948384157413e-07,3.3844741325092128e-07,0.0079690412048619933,5.4295849699023259e-07,2.138056306457981e-07
1.4939084824686082e-05,0.9245169872924907,154.0,0.0,0.0,0.0,0.65142041313351551,1.0,18.915385180353287,0.0082325548286819854,0.010059821428739095,0.0040552216469260764,0.0020172504032642483,4.5791784685858193e-09,1.1286033731588207e-09,0.011746628808937913,3.0896860273670297e-13,0.012481039532640379,3.0694661149888724e-05,5.375778633456965e-11,0.12229102721448996,5.172667886186869e-13,5.1577908463381256e-07,0.0027567428244147309,0.017316693308218573,9.3825877494922963e-07,6.538239745478891e-07,0.092994221596408452,2.5502805216257638e-05,0.0010280004508672338,0.0021538783848252373,0.067352639374193043,0.00058376387579375853,0.014628874599954607,1.6133008437110468e-11,3.7606950165374299e-07,3.4431579562553833e-07,0.0081433766345271469,5.5211995480898268e-07,2.1848470973432583e-07
1.5266446642655467e-05,0.9245131612609596,154.0,0.0,0.0,0.0,0.64651778496408441,1.0,18.914139760454649,0.0081682616688622395,0.0099726837862098659,0.0040194889707831144,0.0019993586534991234,4.5392337624537321e-09,1.1222521076597681e-09,0.011944785778600364,3.0664328696929985e-13,0.012713282661734463,3.0426908040694916e-05,5.3280988382529407e-11,0.12415648869542169,5.1275461009163956e-13,5.112347290012831e-07,0.0027588596213285856,0.017624407791328952,9.3892128956916449e-07,6.5428564681451318e-07,0.094515033392147688,2.5543103545426074e-05,0.0010387926038884746,0.0022093659410377092,0.06833618541703658,0.000583726354286294,0.014908944396106523,1.6395830178869926e-11,3.8306965694662642e-07,3.5012626843003184e-07,0.0083163285394652724,5.6114961517974515e-07,2.231266554854745e-07
1.559380846062485e-05,0.9245094124026491,154.0,0.0,0.0,0.0,0.64168677831157817,1.0,18.912913496368159,0.0081048698347658595,0.0098868479556025752,0.0039842866349654718,0.0019817345046548619,4.4998906358656055e-09,1.1160007169414314e-09,0.012140995358179283,3.043519412769644e-13,0.012944224339344897,3.016318737576403e-05,5.281132173808664e-11,0.12599197529164299,5.0831038636246369e-13,5.0675781504127997e-07,0.0027608393906037657,0.017929419296668477,9.3953795630726174e-07,6.5471537006080946e-07,0.096014126309085401,2.5580854316508299e-05,0.0010491295663320409,0.002264714240193789,0.069302750571616445,0.00058368941566568631,0.015186567129315882,1.6654867475342881e-11,3.9003057895647419e-07,3.5587963561326528e-07,0.0084879085992723494,5.7005032069557207e-07,2.2773178130714158e-07
