Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258)
2.746916963015844e-15,0.4135214163261486,154.0,0.0,0.0,0.0,0.99999863560004798,1.0,18.999999999999289,6.9309480584807753e-09,5.8206669299893613e-08,5.8206446184107569e-08,4.6581195848222446e-13,1.0269099166174589e-14,1.2096891080796572e-06,1.5336548637557181e-09,2.6005814184237049e-08,3.8263234353149943e-09,2.3242707492602583e-13,2.6762025754885249e-21,2.7933775508233255e-13,1.0071705176005747e-21
3.102121644320883e-15,0.4135214163261481,154.0,0.0,0.0,0.0,0.99999845919137753,1.0,18.999999999999094,7.8271903888990234e-09,6.5733346235437329e-08,6.573306011908054e-08,5.9405664580846528e-13,1.1611957555840213e-14,1.3653232683270163e-06,1.9551789352142867e-09,2.9357334103501017e-08,4.8779860349041139e-09,2.963283335821584e-13,3.4139591044335899e-21,3.561608405771661e-13,1.2842082161878432e-21
3.4573263256259225e-15,0.41352141632614764,154.0,0.0,0.0,0.0,0.99999828278780045,1.0,18.999999999998881,8.7234325579418416e-09,7.326001278880008e-08,7.325965582688717e-08,7.3787296892250387e-13,1.2954815411803047e-14,1.5207769390402948e-06,2.4276268215704584e-09,3.2706272711023109e-08,6.0566987318565079e-09,3.6795624325693132e-13,4.2413984318323487e-21,4.4228195927234078e-13,1.5947586695208312e-21
4.167735688236001e-15,0.4135214163261465,154.0,0.0,0.0,0.0,0.99999792999590575,1.0,18.999999999998376,1.0515916411919432e-08,8.8313314779229289e-08,8.8312792565331763e-08,1.0722165006206133e-12,1.5640525049132633e-14,1.8311436487524732e-06,3.5250578801230848e-09,3.9396413939921505e-08,8.7946852295634592e-09,5.3436208188530212e-13,6.1653023185494083e-21,6.4239000998937998e-13,2.3162680088414617e-21
4.878145050846079e-15,0.41352141632614503,154.0,0.0,0.0,0.0,0.99999757722432536,1.0,18.99999999999778,1.2308399620449998e-08,1.0336657533159611e-07,1.0336585640810048e-07,1.468834510316032e-12,1.8326225141371893e-14,2.1407909085912781e-06,4.8254763991383134e-09,4.6076253754030139e-08,1.2039106241967298e-08,7.315847948211953e-13,8.4478679115628725e-21,8.7960538828054234e-13,3.1714391827926292e-21
5.588554413456158e-15,0.4135214163261434,154.0,0.0,0.0,0.0,0.9999972244730202,1.0,18.99999999999709,1.4100882183569924e-08,1.1841979450619153e-07,1.1841884736385024e-07,1.9277189558979169e-12,2.1011918820437337e-14,2.4497203860335731e-06,6.3284118383686331e-09,5.2745808011766617e-08,1.5788787827038131e-08,9.5956470270172404e-13,1.10890488934009e-20,1.1538716630154811e-12,4.1600133444502878e-21
7.009373138676314e-15,0.4135214163261395,154.0,0.0,0.0,0.0,0.99999651903108078,1.0,18.999999999995431,1.768584537372303e-08,1.485261089626664e-07,1.4852461064890951e-07,3.0322549912115362e-12,2.6383284237849148e-14,3.0654326443913988e-06,9.9399567470899971e-09,6.6054123170327976e-08,2.4799250495776821e-08,1.5075579609888668e-12,1.7447071782005085e-20,1.8133316095183108e-12,6.5363377377561558e-21
8.430191863896471e-15,0.4135214163261346,154.0,0.0,0.0,0.0,0.99999581366977874,1.0,18.999999999993399,2.1270805982668422e-08,1.7863225862867774e-07,1.7863008248972055e-07,4.3857602903570409e-12,3.1754620764751888e-14,3.6782936865173611e-06,1.435595004756991e-08,7.9321485795426299e-08,3.5816735996296055e-08,2.1778667281738205e-12,2.5239000563597116e-20,2.6203201352475371e-12,9.4431804165980689e-21
9.851010589116629e-15,0.41352141632612893,154.0,0.0,0.0,0.0,0.99999510838880701,1.0,18.999999999991001,2.4855764010694673e-08,2.0873824398239467e-07,2.087352629554594e-07,5.9881705534781756e-12,3.7125927574271652e-14,4.2883167137274802e-06,1.9572666500439323e-08,9.2548021878439287e-08,4.8831950298829016e-08,2.9700177122311398e-12,3.4464464911569756e-20,3.5743889081895504e-12,1.2878488574460752e-20
1.1271829314336786e-14,0.4135214163261224,154.0,0.0,0.0,0.0,0.9999944031878587,1.0,18.99999999998823,2.8440719458089251e-08,2.3884406550013665e-07,2.3884015211526727e-07,7.8394214971369916e-12,4.2497205178034086e-14,4.8955148662431462e-06,2.5586398106448397e-08,1.0573385702339965e-07,6.3835642385658642e-08,3.8835394508326978e-12,4.5123094593875759e-20,4.6750909746602471e-12,1.6840217340763578e-20
1.2692648039556943e-14,0.41352141632611494,154.0,0.0,0.0,0.0,0.99999369806662874,1.0,18.999999999985089,3.202567232513854e-08,2.6894972365638175e-07,2.689447500382502e-07,9.9394488544512206e-12,4.7868453669295747e-14,5.4999012234509963e-06,3.2393454033133404e-08,1.1887911644793303e-07,8.0818604068160103e-08,4.9179623051651418e-12,5.7214519473817787e-20,5.9219807559676535e-12,2.1326329754045023e-20
1.5534285489997256e-14,0.41352141632609757,154.0,0.0,0.0,0.0,0.99999228806210982,1.0,18.999999999977703,3.9195570319341226e-08,3.2916055177313954e-07,3.2915307244999184e-07,1.4885575825495589e-11,5.8610863532382628e-14,6.7002905675413449e-06,4.8372860724657287e-08,1.4504840708332518e-07,1.2068571604448146e-07,7.3476418681241749e-12,8.5694274757726152e-20,8.8525479907629318e-12,3.1863596981792437e-20
1.809175919539354e-14,0.4135214163260789,154.0,0.0,0.0,0.0,0.99999101932764334,1.0,18.999999999969798,4.5648469692193359e-08,3.8334974310440949e-07,3.8333956728317752e-07,2.0187261048136437e-11,6.8278933545554212e-14,7.7711546142893525e-06,6.5430818102909104e-08,1.6846324800543855e-07,1.6324371203373721e-07,9.9431609558541227e-12,1.1622250283232486e-19,1.1985578442806079e-11,4.3120255596892609e-20
2.0649232900789822e-14,0.4135214163260574,154.0,0.0,0.0,0.0,0.99998975084677433,1.0,18.999999999960696,5.2101360709130723e-08,4.3753841244007279e-07,4.3752511958219878e-07,2.6293983129527639e-11,7.7946910442886139e-14,8.8331091039727062e-06,8.5002522719041356e-08,1.9174855344114712e-07,2.1207327245336351e-07,1.2923178440532597e-11,1.5138723534153569e-19,1.5585389853866692e-11,5.6044596684856619e-20
2.3206706606186105e-14,0.41352141632603295,154.0,0.0,0.0,0.0,0.99998848261776674,1.0,18.999999999950418,5.8554243371784424e-08,4.9172656248160408e-07,4.9170972974882797e-07,3.3205367863504538e-11,8.7614794676349322e-14,9.8862281522245162e-06,1.070670601076499e-07,2.1490503984132425e-07,2.6712221819625396e-07,1.6285020413273884e-11,1.9118631709392889e-19,1.9649432780156189e-11,7.062502271754806e-20
2.5764180311582388e-14,0.413521416326006,154.0,0.0,0.0,0.0,0.99998721463889695,1.0,18.999999999938954,6.5007117681774353e-08,5.4591419591170557e-07,5.4589339818447638e-07,4.0921041217292223e-11,9.7282586722384068e-14,1.0930585258262826e-05,1.3160368974774303e-07,2.379334196947495e-07,3.2833880412595061e-07,2.0026031550181078e-11,2.3561759389669033e-19,2.4175171876611577e-11,8.6850016775385206e-20
2.832165401697867e-14,0.4135214163259761,154.0,0.0,0.0,0.0,0.99998594690845399,1.0,18.99999999992631,7.1459983640709324e-08,6.0010131539443528e-07,6.0007612529019622e-07,4.9440629331426444e-11,1.0695028708428764e-13,1.1966253309932541e-05,1.5859184363997768e-07,2.6083440154965595e-07,3.9567171552701741e-07,2.4143574985307808e-11,2.8467891255516603e-19,2.9160085820219755e-11,1.047081419963388e-19
3.0879127722374953e-14,0.4135214163259435,154.0,0.0,0.0,0.0,0.99998467942473857,1.0,18.999999999912482,7.7912841250187165e-08,6.5428792357533681e-07,6.5425791146668088e-07,5.8763758519677018e-11,1.1661789621764287e-13,1.2993304588806096e-05,1.8801112486731288e-07,2.8360869003558501e-07,4.6907006451404087e-07,2.8635032181974893e-11,3.3836812087242083e-19,3.4601667232250313e-11,1.2418804101779432e-19
3.599407513316752e-14,0.41352141632586986,154.0,0.0,0.0,0.0,0.9999821451907559,1.0,18.999999999881314,9.0818531427108138e-08,7.6265961652199005e-07,7.6261866263293843e-07,7.9819146239301025e-11,1.359528426195786e-13,1.502184295167919e-05,2.540623290037241e-07,3.2877998594824725e-07,6.3386163772844531e-07,3.8729304636799647e-11,4.5962160268138172e-19,4.6844872230276773e-11,1.6796812537405036e-19
4.1109022543960085e-14,0.41352141632578515,154.0,0.0,0.0,0.0,0.9999796119235993,1.0,18.999999999845475,1.0372418822510268e-07,8.7102929555051844e-07,8.7097565488168897e-07,1.0408421834791035e-10,1.5528742968346718e-13,1.7016766661331856e-05,3.2959749560747991e-07,3.7345286690170291e-07,8.2231482540886772e-07,5.0288262469779192e-11,5.9936084168465166e-19,6.0885003856736797e-11,2.1810098038670184e-19
4.622396995475265e-14,0.41352141632568945,154.0,0.0,0.0,0.0,0.99997707961010984,1.0,18.999999999804977,1.1662981165656525e-07,9.7939698117180565e-07,9.7932889140573235e-07,1.3155599158364523e-10,1.7462166113003269e-13,1.897863265468035e-05,4.1445946434852704e-07,4.176328310587372e-07,1.0340375311982123e-06,6.3291604332264665e-11,7.5756865617600535e-19,7.6702497249732875e-11,2.7449855314436711e-19
5.133891736554522e-14,0.4135214163255828,154.0,0.0,0.0,0.0,0.99997454823731557,1.0,18.999999999759858,1.2953540173372175e-07,1.0877626936126899e-06,1.0876783753922732e-06,1.6223148544839185e-10,1.9395554064005113e-13,2.0907988643770618e-05,5.084936780366576e-07,4.6132531594144495e-07,1.2686441532641049e-06,7.7719310087793454e-11,9.3422788036661002e-19,9.4278003331330038e-11,3.3707401043549646e-19
5.645386477633778e-14,0.4135214163254653,154.0,0.0,0.0,0.0,0.99997201779242995,1.0,18.999999999710123,1.4244095846863178e-07,1.1961264528196667e-06,1.1960241100229578e-06,1.9610772220525603e-10,2.132890713593667e-13,2.2805373259282362e-05,6.1154814212648026e-07,5.0453569906114435e-07,1.5257554832686052e-06,9.3551637148623093e-11,1.1293213643706493e-18,1.1359238656606435e-10,4.0574172285888105e-19
6.156881218713035e-14,0.41352141632533695,154.0,0.0,0.0,0.0,0.99996948826284882,1.0,18.999999999655817,1.553464818731908e-07,1.3044882784627457e-06,1.3043660984739207e-06,2.331817268759886e-10,2.3262225777490505e-13,2.4671316200047948e-05,7.2347338252508816e-07,5.4726929857573597e-07,1.8049986011033492e-06,1.1076911665575702e-10,1.3428319741899346e-18,1.3462672262179127e-10,4.8041724825518337e-19
6.668375959792291e-14,0.4135214163251978,154.0,0.0,0.0,0.0,0.99996695963614723,1.0,18.999999999596945,1.6825197195913298e-07,1.4128481899395989e-06,1.4127043439158262e-06,2.7345052723823523e-10,2.5195510032483209e-13,2.6506338393417342e-05,8.4412240033911847e-07,5.8953137399572092e-07,2.1060067619888387e-06,1.2935254937913298e-10,1.5747425916998598e-18,1.5736229585738036e-10,5.6101731392523223e-19
7.179870700871548e-14,0.4135214163250479,154.0,0.0,0.0,0.0,0.999964431900077,1.0,18.999999999533532,1.811574287380336e-07,1.521206206379551e-06,1.5210388495139139e-06,3.1691115382274727e-10,2.7128761199245743e-13,2.8310952149789898e-05,9.7335062826784973e-07,6.3132712687029303e-07,2.4284192876803963e-06,1.4928300175055204e-10,1.8250361146276098e-18,1.817805968813216e-10,6.4745979942244918e-19
7.691365441950805e-14,0.4135214163248875,154.0,0.0,0.0,0.0,0.99996190504256377,1.0,18.999999999465608,1.9406285222131089e-07,1.6295623466470637e-06,1.6293696184280345e-06,3.6356063991082299e-10,2.9061976667594296e-13,3.0085661293808417e-05,1.1110158935819082e-06,6.7266170137949905e-07,2.77188147410444e-06,1.7054180246813807e-10,2.0936954565556941e-18,2.0786332044457388e-10,7.3966372182929644e-19
8.202860183030061e-14,0.4135214163247163,154.0,0.0,0.0,0.0,0.9999593790517054,1.0,18.999999999393186,2.0696824242022804e-07,1.7379166293447318e-06,1.7376966538126868e-06,4.1339602153195606e-10,3.0995165870084609e-13,3.1830961284577646e-05,1.2569783841991287e-06,7.135401848816605e-07,3.1360445067217805e-06,1.9311053937131135e-10,2.3807035468501555e-18,2.3559236349261264e-10,8.3754922219064589e-19
8.714354924109318e-14,0.41352141632453465,154.0,0.0,0.0,0.0,0.99995685391576927,1.0,18.999999999316291,2.1987359934589557e-07,1.8462690728174823e-06,1.8460199588170587e-06,4.664143374612991e-10,3.2928300985691915e-13,3.354733935756494e-05,1.4111006086420144e-06,7.5396760855198461e-07,3.5205653606262423e-06,2.1697105577384346e-10,2.6860433308316167e-18,2.6494982289298776e-10,9.4103754964901029e-19
9.225849665188574e-14,0.4135214163243424,154.0,0.0,0.0,0.0,0.99995432962318931,1.0,18.999999999234934,2.3277892300927377e-07,1.9546196951553986e-06,1.954339536585074e-06,5.2261262921672608e-10,3.4861469361046452e-13,3.5235274691701416e-05,1.5732473488838978e-06,7.9394894813034453e-07,3.9251066829014322e-06,2.4210544615787944e-10,3.009697769166642e-18,2.9591799277442353e-10,1.0500510426409442e-18
9.737344406267831e-14,0.41352141632413975,154.0,0.0,0.0,0.0,0.99995180616256207,1.0,18.999999999149146,2.4568421342117538e-07,2.0629685142023353e-06,2.0626553902554282e-06,5.8198794105589605e-10,3.6794402281396389e-13,3.6895238557938166e-05,1.7432856184282844e-06,8.3348912459829853e-07,4.3493366880336892e-06,2.684960523110357e-10,3.3516498397367647e-18,3.2847936211769882e-10,1.1645131125492263e-18
1.0248839147347088e-13,0.4135214163239265,154.0,0.0,0.0,0.0,0.999949283522647,1.0,18.999999999058954,2.5858947059226711e-07,2.1713155475439722e-06,2.1709675229616253e-06,6.4453731997389478e-10,3.8727931805949205e-13,3.8527694416384908e-05,1.9210846348975564e-06,8.7259300464474163e-07,4.7929290895241459e-06,2.9612546073536003e-10,3.7118825316139925e-18,3.6261661309867273e-10,1.2843482311653742e-18
1.0760333888426344e-13,0.413521416323703,154.0,0.0,0.0,0.0,0.99994676169236318,1.0,18.999999998964359,2.7149469453307064e-07,2.279660812555187e-06,2.2792759378320038e-06,7.1025781570125102e-10,4.0659486820509535e-13,4.0133098002783843e-05,2.1065157956311682e-06,9.1126540108371335e-07,5.2555630390091357e-06,3.2497650033190877e-10,4.0903788642075419e-18,3.9831261960154796e-10,1.4094819247981886e-18
1.1271828629505601e-13,0.4135214163234693,154.0,0.0,0.0,0.0,0.99994424066078769,1.0,18.999999998865398,2.8439988525396513e-07,2.3880043262647029e-06,2.3875806379897798e-06,7.7914648070138317e-10,4.2597017424717653e-13,4.1711897476819974e-05,2.2994526358343253e-06,9.4951107352760349e-07,5.7369230218461017e-06,3.55032238552994e-10,4.487121826187635e-18,4.3555044482332686e-10,1.5398407443228108e-18
1.1783323370584856e-13,0.4135214163232251,154.0,0.0,0.0,0.0,0.99994172041715035,1.0,18.999999998762078,2.9730504276519106e-07,2.4963461056586532e-06,2.4958816265530979e-06,8.5120037016695236e-10,4.452918807969579e-13,4.3264533633451525e-05,2.4997707689432737e-06,9.8733472933298045e-07,6.2366987083320987e-06,3.8627597595710773e-10,4.9020945082343126e-18,4.7431333790817819e-10,1.6753522704345477e-18
1.2294818111664111e-13,0.4135214163229707,154.0,0.0,0.0,0.0,0.99993920095083355,1.0,18.999999998654431,3.1021016707685119e-07,2.6046861673771416e-06,2.604178906635065e-06,9.2641654201727037e-10,4.6455981489499088e-13,4.4791439997551874e-05,2.707347859918531e-06,1.0247410240690629e-06,6.7545848870735542e-06,4.1869124364299857e-10,5.3352799671860851e-18,5.1458473228041936e-10,1.8159450729931059e-18
1.2806312852743367e-13,0.41352141632270617,154.0,0.0,0.0,0.0,0.99993668225137011,1.0,18.99999999854246,3.2311525819891219e-07,2.7130245277429337e-06,2.7124724813437674e-06,1.0047920568963613e-09,4.838599199939222e-13,4.6293042880728433e-05,2.9220636092113381e-06,1.0617345618253555e-06,7.2902814249844876e-06,4.5226180163498064e-10,5.78666123073551e-18,5.5634824454981304e-10,1.9615487049057343e-18
1.3317807593822622e-13,0.4135214163224313,154.0,0.0,0.0,0.0,0.99993416430844262,1.0,18.999999998426205,3.3602031614120505e-07,2.8213612028960925e-06,2.8207623537823068e-06,1.0863239781709998e-09,5.0323206350711839e-13,4.7769761471042684e-05,3.1437997274457873e-06,1.098319895649962e-06,7.8434932041214195e-06,4.8697163646860652e-10,6.2562213811108124e-18,5.9958767295187493e-10,2.1120937103258159e-18
1.3829302334901877e-13,0.4135214163221466,154.0,0.0,0.0,0.0,0.99993164711187854,1.0,18.999999998305661,3.489253409134286e-07,2.9296962088772601e-06,2.9290485270488431e-06,1.1710093719277144e-09,5.2259143642273864e-13,4.9222008011978421e-05,3.3724398849162859e-06,1.1345015283609798e-06,8.4139299956855356e-06,5.2280495655183792e-10,6.7439435163384498e-18,6.4428699446060153e-10,2.2675115946597139e-18
1.4340797075981133e-13,0.4135214163218517,154.0,0.0,0.0,0.0,0.99992913065164801,1.0,18.999999998180868,3.6183033252515274e-07,3.0380295613922109e-06,3.0373310042366436e-06,1.2588453069690827e-09,5.4196913626546845e-13,5.06501879975974e-05,3.6078696565171079e-06,1.1702839134384469e-06,9.0013063226284777e-06,5.5974618708529794e-10,7.249810877033264e-18,6.9043036161456362e-10,2.4277348348584757e-18
1.4852291817060388e-13,0.41352141632154676,154.0,0.0,0.0,0.0,0.99992661491786272,1.0,18.99999999805183,3.7473529098581955e-07,3.1463612760594712e-06,3.1456097884341073e-06,1.3498288548112438e-09,5.612660911391436e-13,5.205470022365775e-05,3.8499765073174383e-06,1.2056714553288437e-06,9.6053414236637674e-06,5.9777996853094889e-10,7.7738064465112448e-18,7.3800210143335395e-10,2.5926967753417145e-18
1.5363786558139643e-13,0.4135214163212319,154.0,0.0,0.0,0.0,0.99992409990077413,1.0,18.999999997918572,3.8764021630474338e-07,3.25469136813064e-06,3.2538848827247755e-06,1.4439570896825815e-09,5.8053363054945984e-13,5.3435936814817424e-05,4.098649784884904e-06,1.2406685096297758e-06,1.0225759234114951e-05,6.36891155735677e-10,8.3159133462059992e-18,7.8698671476041658e-10,2.7623317208467757e-18
1.5875281299218899e-13,0.413521416320907,154.0,0.0,0.0,0.0,0.99992158559077327,1.0,18.99999999778111,4.0054510849111173e-07,3.363019852660478e-06,3.3621562901873728e-06,1.5412270885215943e-09,5.9980647057005102e-13,5.479428333970387e-05,4.3537806868143732e-06,1.2752793836365581e-06,1.0862288304903809e-05,6.7706481488062417e-10,8.8761148895121483e-18,8.3736887431806664e-10,2.9365749350595949e-18
1.6386776040298154e-13,0.4135214163205724,154.0,0.0,0.0,0.0,0.99991907197838525,1.0,18.999999997639463,4.1344996755399017e-07,3.4713467443327157e-06,3.4704240138958572e-06,1.6416359309732744e-09,6.1928245566789302e-13,5.6130119022827618e-05,4.615262200928657e-06,1.3095083373031791e-06,1.1514661653358178e-05,7.1828621798903462e-10,9.4543941887011671e-18,8.8913342128800122e-10,3.115362522909713e-18
1.689827078137741e-13,0.4135214163202278,154.0,0.0,0.0,0.0,0.99991655905426702,1.0,18.999999997493642,4.2635479350232476e-07,3.5796720581863886e-06,3.5786880569194598e-06,1.7451806993852784e-09,6.3860034936957097e-13,5.7443816896971941e-05,4.8829890622760853e-06,1.3433595839798007e-06,1.2182616655926049e-05,7.6054083884439204e-10,1.0050734504154215e-17,9.4226536268696915e-10,3.2986314933822682e-18
1.7409765522456665e-13,0.41352141631987344,154.0,0.0,0.0,0.0,0.99991404680920748,1.0,18.999999997343672,4.3925958634494147e-07,3.6879958085635265e-06,3.6869484223226907e-06,1.851858478806705e-09,6.5789191345858755e-13,5.8735743784304667e-05,5.1568577584605072e-06,1.3768372904204736e-06,1.2865895061473272e-05,8.0381435321884998e-10,1.0665118983628765e-17,9.967498713393135e-10,3.4863197035653912e-18
1.7870110789427995e-13,0.4135214163195461,154.0,0.0,0.0,0.0,0.9999117863617426,1.0,18.999999997205162,4.5087387160510554e-07,3.7854858588509231e-06,3.7843796093492111e-06,1.9505447976677945e-09,6.7531085326206204e-13,5.9880162006626697e-05,5.4085067007680964e-06,1.4066512558291043e-06,1.3493737184163202e-05,8.4361999266154821e-10,1.1233478876760107e-17,1.0469302522258015e-09,3.6589668858544519e-18
1.8330456056399326e-13,0.4135214163192109,154.0,0.0,0.0,0.0,0.99990952645042841,1.0,18.999999997063316,4.6248813006295731e-07,3.8829746645624937e-06,3.8818078222091185e-06,2.0517643753253782e-09,6.9269720233861848e-13,6.1007496718973435e-05,5.6649750473437901e-06,1.436168964069348e-06,1.4133603354268174e-05,8.8422933271302106e-10,1.181642875215136e-17,1.0981837572744581e-09,3.8350999559972136e-18
1.8790801323370657e-13,0.4135214163188679,154.0,0.0,0.0,0.0,0.99990726706881661,1.0,18.999999996918145,4.7410236172468818e-07,3.9804622357723879e-06,3.9792330631267671e-06,2.1555150923833074e-09,7.1011656735128176e-13,6.2118002882268497e-05,5.9261908515676655e-06,1.4653933580888913e-06,1.4785314073516628e-05,9.2563233857347959e-10,1.241395635941609e-17,1.1504999141558277e-09,4.0146753792793071e-18
1.9251146590341988e-13,0.4135214163185169,154.0,0.0,0.0,0.0,0.99990500821053929,1.0,18.99999999676966,4.8571656659641593e-07,4.0779485825965261e-06,4.0766553343235008e-06,2.26179483121089e-09,7.2746705651274207e-13,6.3211931680707683e-05,6.1920832325636044e-06,1.4943273517268108e-06,1.5448692502541176e-05,9.6781909993418289e-10,1.3026049586337898e-17,1.2038683541205185e-09,4.1976501924554146e-18
1.9711491857313319e-13,0.4135214163181583,154.0,0.0,0.0,0.0,0.99990274986930994,1.0,18.999999996617881,4.9733074468418389e-07,4.1754337148583611e-06,4.1740746380176565e-06,2.3706014759422643e-09,7.448135476884392e-13,6.4289530518066591e-05,6.4625823762412513e-06,1.5229738297464765e-06,1.6123564463478228e-05,1.0107798309358771e-09,1.3652696207840983e-17,1.2582788118821128e-09,4.3839819420573902e-18
2.017183712428465e-13,0.4135214163177918,154.0,0.0,0.0,0.0,0.99990049203892262,1.0,18.999999996462801,5.0894489599396227e-07,4.2729176423397826e-06,4.2714909764245812e-06,2.4819329124752448e-09,7.6213812016854513e-13,6.5351043065355025e-05,6.7376195218485056e-06,1.5513356480808859e-06,1.6809758406418014e-05,1.0545048688541247e-09,1.4293884055502287e-17,1.3137211247441702e-09,4.5736287196857644e-18
2.063218239125598e-13,0.4135214163174177,154.0,0.0,0.0,0.0,0.99989823471324868,1.0,18.999999996304453,5.2055902053164991e-07,4.3704003744071471e-06,4.368904351756663e-06,2.5957870284692038e-09,7.7971695589195711e-13,6.6396709371710372e-05,7.0171269306788929e-06,1.5794156343491834e-06,1.7507105331333194e-05,1.0989846711891166e-09,1.4949600758722144e-17,1.3701852307622476e-09,4.7665490867777302e-18
2.109252765822731e-13,0.4135214163170358,154.0,0.0,0.0,0.0,0.99989597788623674,1.0,18.999999996142833,5.3217311830307576e-07,4.4678819210646337e-06,4.466314766223346e-06,2.7121617133428609e-09,7.9706939651782692e-13,6.7426765952537332e-05,7.3010378611995865e-06,1.607216588289938e-06,1.8215438726026263e-05,1.1442098132883379e-09,1.561983451413162e-17,1.4276611672021059e-09,4.9627022516462732e-18
2.1506838398501508e-13,0.4135214163166856,154.0,0.0,0.0,0.0,0.99989394716334168,1.0,18.999999995994596,5.4262578341696683e-07,4.5556143071736879e-06,4.553981609527187e-06,2.819052273142898e-09,8.1262568369966244e-13,6.8340663193056989e-05,7.5602683511892521e-06,1.6320011657610349e-06,1.8862196594848457e-05,1.1855420120246959e-09,1.6235446836924605e-17,1.4802464705861478e-09,5.1419707442434825e-18
2.1879718064748286e-13,0.41352141631636496,154.0,0.0,0.0,0.0,0.99989211985038817,1.0,18.999999995858939,5.5203316348991431e-07,4.6345726455389063e-06,4.6328797208092937e-06,2.916996666833575e-09,8.2676161260777796e-13,6.9152659990293812e-05,7.7965408525927462e-06,1.6541176162672907e-06,1.9451676293138953e-05,1.2232451870761177e-09,1.6799535774950619e-17,1.5282612666728617e-09,5.3054992105320031e-18
2.2252597730995064e-13,0.41352141631603934,154.0,0.0,0.0,0.0,0.99989029285409614,1.0,18.999999995721158,5.6144052601165303e-07,4.7135302226231084e-06,4.7117758933864792e-06,3.0165910588522348e-09,8.4082737310000477e-13,6.995482423814997e-05,8.0355870925533937e-06,1.6760558807313534e-06,2.0048076274958651e-05,1.2614210067266558e-09,1.7373127716060186e-17,1.5769225342998297e-09,5.4710776883761804e-18
2.2625477397241843e-13,0.4135214163157088,154.0,0.0,0.0,0.0,0.99988846617139471,1.0,18.999999995581256,5.7084787098514845e-07,4.7924870430744914e-06,4.7906701284273347e-06,3.117834330924401e-09,8.5501106000697701e-13,7.0747274965153367e-05,8.2773734827895396e-06,1.6978173942404393e-06,2.0651312741534082e-05,1.3000646850005257e-09,1.7956216071495196e-17,1.6262251667758471e-09,5.6386853832790635e-18
2.299835706348862e-13,0.4135214163153733,154.0,0.0,0.0,0.0,0.99988663979924308,1.0,18.999999995439239,5.8025519841333777e-07,4.8714431119617338e-06,4.8695624270992232e-06,3.2207253655301225e-09,8.6903165759859786e-13,7.1530129769668862e-05,8.521866838593083e-06,1.7194035803721692e-06,2.1261302900959867e-05,1.3391714840757137e-09,1.8548794630237717e-17,1.6761640983654367e-09,5.8083018011653061e-18
