Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669),S(1668),S(571),S(1345),S(1398),S(1815),S(1443),C7H15(32),C7H15(31),S(1930),S(1932),C4H9(23),C3H6(1916),S(1984),S(87),S(2214)
3.9881646331731985e-11,0.87662796667104,154.0,0.0,0.0,0.0,0.99988991270740657,0.99999999998076206,18.999999334390665,6.5607170379691044e-06,2.0234206225252485e-05,1.9610576135461689e-05,6.4244334156676337e-07,3.6079646994964875e-12,7.7497560527593857e-07,2.3808254065415668e-05,2.7778690543759159e-09,3.8424242531128085e-05,2.280342101607579e-08,7.0266159094069136e-15,2.0128727670035602e-09,1.7303680149148423e-16,3.491522797207851e-09,4.3303571592379694e-10,4.3315256246451234e-10,7.350339860109941e-14,4.3336578592809115e-14,1.3525420275995268e-10,3.1213612049399904e-23,2.922706670073841e-23,2.9228286292172051e-23,8.133567686348502e-14,3.3636047187312081e-10,2.7538623194628153e-17,6.4331935196341215e-19,1.2191869567719292e-10,7.5502672245437945e-11,6.5633339897420317e-18,5.5521698301174416e-16,8.2004361861017062e-24,5.1923121387966252e-21,4.730538044495494e-19,4.658196255015944e-19,2.0999746693912026e-21,6.6197865018705245e-24,1.9283788943258907e-24,6.9983634586705028e-23,1.7615137085114135e-27,3.4764121801485202e-31,1.0956120226847012e-30,5.8413542340273533e-29,7.2263324242405229e-27,2.6882348990048492e-17,6.4183198792803066e-19,1.4786875431860003e-20,1.0758618352560083e-20,2.9072625689951669e-17,2.2794890579388141e-18,5.4363709204247791e-14,1.3006911874474262e-15,4.5194650520169108e-15,1.277171588198983e-18,8.3290652974573773e-19,2.1480332042913923e-18,9.8990273091163089e-27,2.8824281708351677e-25,3.8473946313297688e-18,1.9933927643088966e-27,1.0596569368407479e-21,4.8506997639882615e-29,5.6829182534850918e-27,1.604415991493448e-21,3.4065899974464677e-26,7.9872747507716431e-28,8.3367849911504092e-13,1.8342888147155788e-11,5.9576671280441462e-14,4.8370603696730647e-20,2.6086960111116706e-15,2.6088856741635602e-15,1.896630518888157e-19,2.2361573063812649e-11,1.8732991446141134e-14
4.128356919806053e-11,0.8766279664795735,154.0,0.0,0.0,0.0,0.99988604374820211,0.99999999998008471,18.999999296101048,6.7913143237420001e-06,2.0945377924359617e-05,2.0284836900792669e-05,6.7989046180570564e-07,3.7347740769011189e-12,7.749729212910201e-07,2.4655340244659453e-05,2.7778583049798258e-09,3.9791379878398349e-05,2.3621702932129608e-08,7.4361877349318269e-15,2.1517484142308926e-09,1.7924608523799304e-16,3.7240957846986012e-09,4.7863432872511221e-10,4.7876356963827277e-10,8.1268441805270752e-14,4.7964877816777636e-14,1.4493254208579255e-10,3.9503814143218688e-23,3.6991659974384883e-23,3.6993258861235005e-23,9.0495249746520629e-14,3.5821203363302822e-10,3.0896365273073787e-17,6.6957172419791132e-19,1.3064885522527732e-10,8.0907595796532081e-11,7.5933018436122114e-18,6.1451199145001197e-16,9.8088654175301198e-24,5.7787463435011924e-21,5.4478552536352981e-19,5.3657222308851382e-19,2.5035917571079637e-21,8.1529723567513727e-24,2.3792882167483018e-24,8.3418452082031094e-23,2.2492023338060756e-27,4.4968974124088815e-31,1.3518684738061281e-30,7.4313329075113891e-29,8.9197322321144727e-27,2.8778663335410616e-17,7.0491962579510636e-19,1.583640665776347e-20,1.1886459793117715e-20,3.2178143177317645e-17,2.4358056275467441e-18,5.808813006378741e-14,1.3977337065862964e-15,5.0019444861757847e-15,1.4142486438275401e-18,9.2219226742660408e-19,2.4127131141005806e-18,1.0872033597676126e-26,3.2375989825774155e-25,4.2521674693878967e-18,2.2031116322758166e-27,1.1711766306026748e-21,6.3572818725141545e-29,6.2415100090803313e-27,1.8389763589302235e-21,3.9048893329835178e-26,9.4995963028538709e-28,8.6325804462062514e-13,1.8986164893905026e-11,6.3825698039705612e-14,5.3745404798805685e-20,2.7951506608745335e-15,2.7953610258428962e-15,2.1036496836186961e-19,2.4566097110737778e-11,2.0583917608575196e-14
4.2685492064389075e-11,0.8766279662851455,154.0,0.0,0.0,0.0,0.999882174806071,0.99999999997940725,18.999999257216551,7.0219098728807515e-06,2.1656543785045317e-05,2.0958488201744678e-05,7.1793166227472562e-07,3.8615824126903149e-12,7.7497023735815435e-07,2.5502422395720632e-05,2.7778475551362584e-09,4.1158512192293239e-05,2.4439978127370729e-08,7.8522572230174529e-15,2.2952433178576725e-09,1.8545531798565698e-16,3.9630837939174133e-09,5.2721347252941154e-10,5.2735592401155253e-10,8.9542689156307454e-14,5.2900049158268941e-14,1.5494549028592724e-10,4.9594792475179657e-23,4.6443451166032499e-23,4.6445528092793415e-23,1.003270135789801e-13,3.8074843614148e-10,3.4547600274475243e-17,6.9604345512222757e-19,1.3967395293985352e-10,8.6494957662322316e-11,8.7435297559378056e-18,6.7779141296348789e-16,1.1664318449867871e-23,6.4083451043004659e-21,6.2444815365824984e-19,6.1515403644613084e-19,2.9673028867119037e-21,9.97102739429594e-24,2.9150930325601642e-24,9.8852922630992196e-23,2.8485412575957885e-27,5.7684163758379365e-31,1.6563849233693336e-30,9.3793981406383034e-29,1.0932917211260042e-26,3.0738221276004067e-17,7.715843962293748e-19,1.6921151620125677e-20,1.3088747949752832e-20,3.5492536600500599e-17,2.5968627314495276e-18,6.1925384842076142e-14,1.4980212476220691e-15,5.5168706734371253e-15,1.5605930553182924e-18,1.017507030465115e-18,2.6984759198399863e-18,1.190021035086388e-26,3.621060600163487e-25,4.6833847119030128e-18,2.4265317421399928e-27,1.2899844383795011e-21,8.2554076517501725e-29,6.8317744950095657e-27,2.0981311468977179e-21,4.4554642408264884e-26,1.1233226094884743e-27,8.9285981164836867e-13,1.9629356996089369e-11,6.822019393129495e-14,5.9510844708420263e-20,2.9880303422198602e-15,2.988262862563357e-15,2.3252034349588207e-19,2.6896423673985308e-11,2.2540715062959369e-14
4.408741493071762e-11,0.8766279660878931,154.0,0.0,0.0,0.0,0.99987830588101312,0.9999999999787299,18.999999217764422,7.2525036853956586e-06,2.2367703807315109e-05,2.1631557296832346e-05,7.5653969072398178e-07,3.9883897068595349e-12,7.7496755339987549e-07,2.6349500519075406e-05,2.7778368068941271e-09,4.2525639473559693e-05,2.5258246600973515e-08,8.2745263063081135e-15,2.4433574043219911e-09,1.9166449972821003e-16,4.2083978359664861e-09,5.7885367364353118e-10,5.7901017413198593e-10,9.8339947490655621e-14,5.8150516999507712e-14,1.6529306797681461e-10,6.1796201626607419e-23,5.7872711556273398e-23,5.7875386308982437e-23,1.108553106106354e-13,4.0396992465162692e-10,3.8508686206835853e-17,7.2273455823213038e-19,1.4899331109480252e-10,9.2264327907769999e-11,1.0023595821946715e-17,7.4517283094351464e-16,1.3794991910278705e-23,7.0826770141175024e-21,7.1261332890817193e-19,7.0212877747426313e-19,3.4976257322597114e-21,1.2114691089742411e-23,3.5481749393579418e-24,1.1650420626614431e-22,3.5801149178667824e-27,7.3416509354430228e-31,2.0162016983213352e-30,1.175054142285792e-28,1.3312733078316308e-26,3.2760928703648044e-17,8.4187922242671641e-19,1.804105754174736e-20,1.4367647503443053e-20,3.9022000806903449e-17,2.7626206201629549e-18,6.5874527351040894e-14,1.6015266055795994e-15,6.0652077172227547e-15,1.7164817307765603e-18,1.1190307346508154e-18,3.006107215158927e-18,1.2984373808961132e-26,4.0338671960045716e-25,5.1417602382287112e-18,2.6640229654833973e-27,1.4162771778669129e-21,1.0628316531222064e-28,7.4541803054256669e-27,2.3835047081397995e-21,5.0617690678630816e-26,1.3211701969406129e-27,9.2248403619174543e-13,2.0272465672177602e-11,7.2760075807502575e-14,6.5681495519701738e-20,3.1873341663758315e-15,3.1875903447815208e-15,2.5617840568824396e-19,2.9354480536570371e-11,2.4605012019355773e-14
4.5489337797046166e-11,0.8766279658879464,154.0,0.0,0.0,0.0,0.99987443697302858,0.99999999997805233,18.999999177770651,7.4830957612970135e-06,2.3078857991173499e-05,2.2304070196425673e-05,7.9568854277555502e-07,4.1151959594044758e-12,7.7496486943151101e-07,2.7196574615164114e-05,2.7778260591754568e-09,4.3892761722886771e-05,2.6076508352819502e-08,8.7027105658583001e-15,2.5960906000656675e-09,1.978736304647528e-16,4.4599504109571824e-09,6.3363434294175423e-10,6.3380575280696699e-10,1.0767383234681319e-13,6.3724588897169235e-14,1.7597529587355391e-10,7.6457740496002623e-23,7.1607280197173395e-23,7.1610697155569474e-23,1.2210446151335761e-13,4.2787673275539423e-10,4.27964175380979e-17,7.4964504710521958e-19,1.586062535188248e-10,9.8215277608942455e-11,1.144351315186802e-17,8.167727736687389e-16,1.6231270119052881e-23,7.8033093724822103e-21,8.0987300720980321e-19,7.9808002616938534e-19,4.1015372635889942e-21,1.4628889468257956e-23,4.2922297978586267e-24,1.3660484444699694e-22,4.4674463015749681e-27,9.2754363159081073e-31,2.439106622056882e-30,1.461889682191088e-28,1.6111033962213674e-26,3.4846695517399273e-17,9.1585447332652907e-19,1.9196073889698708e-20,1.572530463065709e-20,4.2772677480966365e-17,2.9330398773527462e-18,6.9934619332823136e-14,1.7082228011422955e-15,6.6479116366653659e-15,1.8821892563464866e-18,1.2269417871234054e-18,3.3363864810977902e-18,1.4125300817670567e-26,4.4770647401162435e-25,5.6279976550260354e-18,2.9159498514521808e-27,1.550248834618891e-21,1.3573252793192522e-28,8.1091734185070834e-27,2.6967686549210314e-21,5.7273587176358355e-26,1.5460189354882848e-27,9.5213094331139459e-13,2.0915492088393318e-11,7.7445260830110741e-14,7.2272014248776568e-20,3.3930612564882446e-15,3.3933426448645206e-15,2.8138837627551523e-19,3.1942106507690937e-11,2.6778361541926987e-14
4.829318352970326e-11,0.8766279654804642,154.0,0.0,0.0,0.0,0.9998666992082812,0.99999999997669697,18.999999096256317,7.9442747033002585e-06,2.4501148843671873e-05,2.3647525543639225e-05,8.7551060585301422e-07,4.3688053396057449e-12,7.7495950148271448e-07,2.8890710727315809e-05,2.7778045650103361e-09,4.6626991128497461e-05,2.7713011691340901e-08,9.5757515304250146e-15,2.9154140251579295e-09,2.1029173892056863e-16,4.9814283956966658e-09,7.52929262446214e-10,7.5313315840074656e-10,1.2800500616945548e-13,7.5876202516328322e-14,1.983437855962089e-10,1.1478214415037459e-22,1.0751213390259252e-22,1.0751758739448209e-22,1.4686247390896087e-13,4.7774718691998733e-10,5.2421176695273198e-17,8.04124236756997e-19,1.7871019424159303e-10,1.106602047239973e-10,1.4745165043961839e-17,9.7308912816881616e-16,2.2153694008805379e-23,9.3897364878750517e-21,1.0341451442714375e-18,1.0193454797980503e-18,5.5604249324964572e-21,2.0971170307095933e-23,6.1751655866367712e-24,1.8516447764964852e-22,6.8200677998389931e-27,1.4507064378317439e-30,3.5093839872277213e-30,2.2195324697115848e-28,2.3197685976694948e-26,3.92070661241977e-17,1.0750356638035612e-18,2.1611246499124486e-20,1.8685384711375108e-20,5.0961971844541695e-17,3.2877064807094652e-18,7.838393793309104e-14,1.9310809093980578e-15,7.9202041625009766e-15,2.2441477088915758e-18,1.4626320978012943e-18,4.0679759875359758e-18,1.6580366848713101e-26,5.4587751408075131e-25,6.6868219634558396e-18,3.4645425792001964e-27,1.8419908855087017e-21,2.1649369545853772e-28,9.5185986728505058e-27,3.4138880276094803e-21,7.251109724840244e-26,2.0876336211708549e-27,1.0114936537815976e-12,2.2201302558831764e-11,8.7251210440034366e-14,8.6771707770681292e-20,3.8237817837751338e-15,3.8241184446683358e-15,3.3666089319994259e-19,3.7512999935119844e-11,3.1458074906992648e-14
5.081664468909465e-11,0.8766279651057086,154.0,0.0,0.0,0.0,0.99985973527840144,0.99999999997547673,18.999999021278299,8.3593298119881236e-06,2.5781190643588324e-05,2.4854970511900604e-05,9.4896278993867794e-07,4.5970502193942105e-12,7.7495467052282006e-07,3.0415419459371116e-05,2.7777852161101327e-09,4.9087780391149888e-05,2.9185841710275249e-08,1.0379122984420197e-14,3.2186017235501134e-09,2.2146786211053581e-16,5.4712458190382686e-09,8.7180955100214273e-10,8.7204584081661243e-10,1.4827111084275156e-13,8.8000398153734635e-14,2.1962013963699568e-10,1.6214533591857855e-22,1.518904218358002e-22,1.5189853831140566e-22,1.7185339628479932e-13,5.2497651163804162e-10,6.2378006305227379e-17,8.5390594421490847e-19,1.9780104744980853e-10,1.224773585190088e-10,1.8304512826542033e-17,1.1293489480536816e-15,2.8882056086132467e-23,1.0991555206799736e-20,1.2734469376901005e-18,1.2554439642464574e-18,7.2050489014204691e-21,2.8492562306416435e-23,8.4169020940597863e-24,2.3991169738135772e-22,9.7775128760176342e-27,2.1243121839363502e-30,4.7836823681162044e-30,3.1679991958963306e-28,3.1642250124529132e-26,4.3346236149960349e-17,1.2313429691924598e-18,2.3904515831912338e-20,2.1639964692633032e-20,5.9149424152572954e-17,3.622459601134942e-18,8.6358519273687761e-14,2.142299791413932e-15,9.1922297985659336e-15,2.6061985760802483e-18,1.6983574453898609e-18,4.811555445364516e-18,1.8991108780051402e-26,6.456574415899013e-25,7.7419041213641533e-18,4.0111964427401262e-27,2.1327099071150135e-21,3.2202634536904175e-28,1.0902577966866193e-26,4.1724035258264067e-21,8.8629309696422686e-26,2.6962082814138904e-27,1.0649997187797262e-12,2.3358261365427242e-11,9.6572676746950224e-14,1.014061559860132e-19,4.2333892577874204e-15,4.2337814651195231e-15,3.9220733210201392e-19,4.2986695577733601e-11,3.6056936691009086e-14
5.3340105848486035e-11,0.8766279647239998,154.0,0.0,0.0,0.0,0.99985277140384288,0.99999999997425615,18.999998944898511,8.7743792942082167e-06,2.7061213527104717e-05,2.6060966642991032e-05,1.023814088244713e-06,4.825291724265948e-12,7.7494983962285238e-07,3.1940115149941227e-05,2.7777658665212543e-09,5.1548553361052186e-05,3.0658649952272795e-08,1.1197797038353947e-14,3.5367541920482047e-09,2.3264382005283137e-16,5.9799797063800587e-09,1.0020508925041899e-09,1.0023226913511556e-09,1.7047922033612592e-13,1.0129713208503645e-13,2.4198108629269553e-10,2.251425312944392e-22,2.1092416272215935e-22,2.1093600694414567e-22,1.9955669630606846e-13,5.7442942552584975e-10,7.3674305533093303e-17,9.043986752635896e-19,2.1783266856125316e-10,1.3487620508781422e-10,2.2493213652354536e-17,1.3010418163980623e-15,3.7183331941666238e-23,1.2767674471371593e-20,1.5523470699441314e-18,1.5306061091055712e-18,9.2192562611820686e-21,3.8133801435819961e-23,1.1301129747251591e-23,3.0697104379943609e-22,1.3774236277072355e-26,3.0550416888842022e-30,6.4232833489255736e-30,4.4452251817185585e-28,4.2516255664285733e-26,4.7688486442536806e-17,1.4002537188446619e-18,2.6310851755132511e-20,2.4882266986437445e-20,6.8146737703385946e-17,3.9717174840909198e-18,9.4678340546179841e-14,2.3634475824192339e-15,1.0590109732566377e-14,3.0042287965214502e-18,1.9574847621271779e-18,5.640352828880956e-18,2.1596234874862008e-26,7.5687262107159141e-25,8.8977447454478914e-18,4.6100547762483189e-27,2.4511996150508345e-21,4.6965990438849054e-28,1.23981509770043e-26,5.0493982479286845e-21,1.0726626336770526e-25,3.4394390823708664e-27,1.1185823263231762e-12,2.4514969640531414e-11,1.0636364989944266e-13,1.1763279721480911e-19,4.6637949698676448e-15,4.6642485169984121e-15,4.5354713076546749e-19,4.8905137021342558e-11,4.1030194858088346e-14
5.586356700787742e-11,0.8766279643359076,154.0,0.0,0.0,0.0,0.99984580758460617,0.99999999997303546,18.999998867230442,9.1894231500205752e-06,2.8341217494238841e-05,2.7265627450105261e-05,1.099951014174179e-06,5.0535298542059284e-12,7.7494500860750451e-07,3.3464797801657349e-05,2.7777465209501191e-09,5.4009310042327157e-05,3.2131436415032921e-08,1.2030532449757609e-14,3.8698710016751618e-09,2.4381961273000394e-16,6.5071691739341436e-09,1.1440784302118592e-09,1.1443889707034641e-09,1.9470222693584643e-13,1.1581087668621191e-13,2.65426749081895e-10,3.0777020999416834e-22,2.8836218582214173e-22,2.8837916363531717e-22,2.3011292754938654e-13,6.2610693411480675e-10,8.6423804406004132e-17,9.5560251081771919e-19,2.3880116989629687e-10,1.4785427919379679e-10,2.7386166601602488e-17,1.4888104189814703e-15,4.7326685072477565e-23,1.4727155238347127e-20,1.8750289826784092e-18,1.8489482826549644e-18,1.1662406199325722e-20,5.0345456949569706e-23,1.4967842119905166e-23,3.8832549355057616e-22,1.9098789769276313e-26,4.3220136765477563e-30,8.5078007186851489e-30,6.141345112547661e-28,5.6352014595972669e-26,5.2233419463347868e-17,1.5819840890448699e-18,2.8830031195284011e-20,2.8424159068710366e-20,7.7987866983800387e-17,4.3352619344951194e-18,1.0333820788242354e-13,2.5943749151614762e-15,1.2119135956822158e-14,3.4397583269016284e-18,2.2410016110419842e-18,6.5586887763936135e-18,2.439907924381249e-26,8.8010283032820055e-25,1.0158091829782437e-17,5.2630594715737256e-27,2.7984933396994834e-21,6.7283953290034706e-28,1.4007231777831901e-26,6.0562771448116227e-21,1.2866451815383726e-25,4.3386321834961862e-27,1.1722424545484261e-12,2.5671432587146525e-11,1.1662365653680143e-13,1.3554017400113944e-19,5.1149941750813e-15,5.1155151421849538e-15,5.209671036525616e-19,5.5276326603020884e-11,4.6384608259007986e-14
5.838702816726881e-11,0.8766279639419566,154.0,0.0,0.0,0.0,0.9998388438206921,0.99999999997181432,18.999998788378363,9.6044613794852473e-06,2.9621202545003017e-05,2.8469057259331487e-05,1.1772692662262307e-06,5.2817646092008084e-12,7.7494017765687737e-07,3.4989467417006759e-05,2.7777271758232995e-09,5.6470050438865839e-05,3.3604201099431056e-08,1.2876188436760738e-14,4.2179517234691567e-09,2.5499524014869098e-16,7.0523664289231967e-09,1.2983069701651935e-09,1.2986595995031718e-09,2.2101125021737934e-13,1.3158502202462561e-13,2.8995725208858514e-10,4.147757291437453e-22,3.8865841807397127e-22,3.8868236123454722e-22,2.6366216127197904e-13,6.8000995706206513e-10,1.0074481668069665e-16,1.0075175322475015e-18,2.6070267981476007e-10,1.614091260262903e-10,3.3063292609573717e-17,1.6932871073973464e-15,5.9612164279002459e-23,1.6879028256259639e-20,2.2458869560978957e-18,2.2147917693015152e-18,1.4599921685676271e-20,6.5645412200309948e-23,1.9578826097700637e-23,4.861621423210586e-22,2.6100676175856219e-26,6.0234411792136597e-30,1.1129244638863951e-29,8.3653225082925467e-28,7.3765461320744262e-26,5.6980670133283923e-17,1.7767317622736475e-18,3.1461849250606124e-20,3.2277326154864259e-20,8.8706243304021951e-17,4.7128780370786255e-18,1.1233300548633806e-13,2.8349346661749307e-15,1.3784520854926347e-14,3.9142842588172097e-18,2.5498806990010623e-18,7.5708187214737646e-18,2.7402690765591496e-26,1.0159190974695643e-24,1.1526595018472801e-17,5.9721014639730839e-27,3.175597296759763e-21,9.4833942119056273e-28,1.5731570695519327e-26,7.2049097920505127e-21,1.5307652001984912e-25,5.4172548734121953e-27,1.2259810011226585e-12,2.6827655023552762e-11,1.2735222573659927e-13,1.5521771576942207e-19,5.5869822186524815e-15,5.587576972649778e-15,5.9475399729643436e-19,6.2107611761991623e-11,5.2126382628017603e-14
6.091048932666021e-11,0.8766279635426286,154.0,0.0,0.0,0.0,0.99983188011210133,0.99999999997059286,18.999998708438152,1.0019493982662289e-05,3.0901168679406984e-05,2.9671351954576094e-05,1.2556729832336494e-06,5.5099959892390699e-12,7.7493534684598102e-07,3.6514123998505836e-05,2.7777078283191388e-09,5.8930774554606888e-05,3.5076944006794765e-08,1.3733716532363714e-14,4.5809959284748143e-09,2.6617070231896344e-16,7.6151362550909595e-09,1.4651412734235335e-09,1.4655394506301325e-09,2.4947568718821253e-13,1.4866190653124581e-13,3.1557271988103162e-10,5.5175106731366791e-22,5.1706008926699861e-22,5.1709335575427861e-22,3.0034395495335468e-13,7.361393351031201e-10,1.167602403437725e-16,1.0601438212511331e-18,2.8353334264971215e-10,1.7553830115646847e-10,3.9609633850078884e-17,1.9150940673511461e-15,7.4372668477441893e-23,1.9232292011000611e-20,2.6695253510755521e-18,2.6326617255174295e-18,1.8103579306843222e-20,8.4624964470082835e-23,2.5319808299510397e-23,6.0288222623731241e-22,3.5199510653352386e-26,8.280077464962576e-30,1.4393242812802259e-29,1.1247756005545667e-27,9.5464535260042554e-26,6.1929903971019925e-17,1.9846775060164647e-18,3.4206118147132039e-20,3.6453273935314857e-20,1.0033478273872623e-16,5.1043541070779105e-18,1.2165769446018662e-13,3.0849819218871702e-15,1.5591398398587542e-14,4.4292811625337694e-18,2.8850801000596807e-18,8.6809333675190197e-18,3.0609857437054173e-26,1.1648837645945417e-24,1.3006807726586246e-17,6.7390218309978206e-27,3.5834911719777102e-21,1.3168660803872854e-27,1.7572768286978319e-26,8.507623219424762e-21,1.8076444843439025e-25,6.7010439846531402e-27,1.2797987897693296e-12,2.7983641414458069e-11,1.3854888886034109e-13,1.7675573780655167e-19,6.079754529312945e-15,6.0804297238044475e-15,6.7519449150151188e-19,6.9405738142189405e-11,5.8261215432433894e-14
