Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669)
1.593523152299178e-19,0.6211829050151114,154.0,0.0,0.0,0.0,0.99999999999938571,1.0,19.0,2.9401502741884447e-14,1.2965633454185317e-13,1.2965589599471757e-13,4.6346795882131985e-23,4.6288641894000941e-23,3.2467271742921554e-13,2.7094787944838925e-20,8.3663893426413025e-16,4.451948095471633e-20,2.7288831379223993e-23,2.3350189789387382e-33,2.2175321550017894e-25,2.7270676354884359e-33,1.5679781330956848e-25,1.3649199292344944e-34,1.3649199294961359e-34,2.2989498157045188e-44,3.1746065877476131e-45,6.903954709655311e-27,3.4274664239778907e-80,3.2012119783208607e-80,3.2012119783233832e-80,2.3750671725707844e-38,4.3857422330307138e-19,1.571080287766443e-34,2.4243721958308822e-38,7.4845296488949415e-34,4.555123720089676e-34,1.8347293926866998e-50,2.3213591859975794e-40,2.7864640244573631e-64,1.4258413083261761e-51,2.2187711749740359e-49,1.1466074281394735e-57,5.5138704276156857e-68,3.2000952192814585e-78,6.8816898248425624e-79,4.1533794752445662e-61,1.2705826617632797e-89,1.4408538620751295e-93,3.1722100423125349e-90,2.8487548595628445e-84,3.2651061465257203e-81,1.1965412079130299e-33,3.6669296724107338e-43,2.8308143719296886e-43,1.254443285273648e-43,4.6567038267326664e-47,3.0339328627356512e-40,2.5647979612920821e-30,2.009929777697176e-39,1.5059883468191591e-39,2.5365536171013977e-49,2.1540222826050551e-49,1.8506633493191651e-50,2.8132545386785422e-53,3.7929703704229624e-59,1.8118797217060324e-42,8.8086709295386658e-52
3.1884307730191197e-19,0.6211829050151113,154.0,0.0,0.0,0.0,0.99999999999877098,1.0,19.0,5.8828549795405954e-14,2.5942531562152296e-13,2.5942443820019961e-13,1.8550796613258236e-22,1.8504230072566049e-22,6.4962736772633999e-13,1.0844974195044403e-19,1.6740045016906419e-15,1.7819391061987475e-19,1.0922642961803752e-22,1.8611874296198107e-32,8.8759070358347215e-25,2.1560672942995464e-32,6.2759987938404451e-25,1.0927658717116029e-33,1.0927658721305696e-33,3.6813124647867735e-43,5.0835059395828101e-44,2.763381106277902e-26,4.3960662134771237e-78,4.1058724082625636e-78,4.1058724082690332e-78,1.9014978916000491e-37,8.7752951179836143e-19,6.2884157386359858e-34,1.9409287174888016e-37,5.9921735556804856e-33,3.6468680302842882e-33,2.9379575110217351e-49,1.8584988334284941e-39,8.9241877916132106e-63,2.2832020055108946e-50,1.7877827565869505e-48,3.6722282669490298e-56,3.53189154304377e-66,4.0996486962594123e-76,8.8161472732614429e-77,6.6921931419533636e-60,3.2555032621897419e-87,3.6917743694012534e-91,8.1278136249229034e-88,3.6495460557674025e-82,4.1829343357618174e-79,4.7892831027644236e-33,2.9357733765652063e-42,2.2663719136464554e-42,1.0043132830291758e-42,5.8452843079212421e-46,2.4289849473758136e-39,1.0265875881264278e-29,1.6091658999048603e-38,1.2057063802283047e-38,4.0617889707480578e-48,3.4492402366352956e-48,2.9634725515447006e-49,4.4826053651909749e-52,1.1954247876027921e-57,1.4506054743102233e-41,7.2630090136467666e-51
6.378246014459004e-19,0.6211829050151113,154.0,0.0,0.0,0.0,0.99999999999754152,1.0,19.0,1.1768264390232469e-13,5.1896327734023311e-13,5.1896152233109874e-13,7.4227349479070425e-22,7.3855298246183684e-22,1.2995362302859529e-12,4.3394006300490926e-19,3.3487348955680992e-15,7.1300747618953317e-19,4.3704789128943154e-22,1.4764822194244547e-31,3.5515184427994031e-24,1.6834445865216043e-31,2.5112169982440147e-24,8.7454480894325059e-33,8.745448096138692e-33,5.8924892165186193e-42,8.1369175284083046e-43,1.1057123894819649e-25,5.6326736714405708e-76,5.2608487430583206e-76,5.2608487430749023e-76,1.5217762297203228e-36,1.7554401717431292e-18,2.5161855869384492e-33,1.5532637820500875e-36,4.7955582631528713e-32,2.9186017318448591e-32,4.7026453715087736e-48,1.487363900662698e-38,2.8569412086876953e-61,3.6546042883665334e-49,1.4490432230225685e-47,1.1756054386171583e-54,2.2613730974026187e-64,5.2498026176290344e-74,1.1289511989360082e-74,1.084431967008799e-58,8.337679569070721e-85,9.4550150125453583e-89,2.0815842029766882e-85,4.6734245500071104e-80,5.3564540030457109e-77,1.9163370699060802e-32,2.3495109241755079e-41,1.8137849827434315e-41,8.0374929466358493e-42,8.0666094683610332e-45,1.9439164061723907e-38,4.1076875285313802e-29,1.2878217052991919e-37,9.6493153878286803e-38,6.5015021270882958e-47,5.5210246009130764e-47,4.7434858921201424e-48,7.1048339608965664e-51,3.7087889335210007e-56,1.160925242501094e-40,5.9002703374147151e-50
1.275787649733877e-18,0.6211829050151114,154.0,0.0,0.0,0.0,0.99999999999508249,1.0,19.0,2.353908321156651e-13,1.0380391990247884e-12,1.038035689472638e-12,2.969577278201464e-21,2.9399363577860097e-21,2.5993522032689938e-12,1.7360414795834952e-18,6.6981927194233738e-15,2.8524919901312993e-18,1.7484753440164886e-21,1.161074103087688e-30,1.4208382284789478e-23,1.2842529843653546e-30,1.0046503151340384e-23,6.9976871743487604e-32,6.9976871850808138e-32,9.4298750254340696e-41,1.3021708900890295e-41,4.423569553883274e-25,7.2134782195940252e-74,6.7373009768291626e-74,6.7373009768716337e-74,1.2176522125686574e-35,3.5112618234494111e-18,1.0066382288874782e-32,1.2427364862839569e-35,3.8371724625491413e-31,2.3353231427635626e-31,7.5257637023527815e-47,1.1901171001994058e-37,9.1441342133016148e-60,5.8485379681160787e-48,1.1886981708260873e-46,3.7627165453645006e-53,1.4475834740274182e-62,6.7211734914773445e-72,1.4453642258671133e-72,1.7778375927977675e-57,2.1349007942854041e-82,2.4209996849956507e-86,5.3298237138334938e-83,5.9832545040104281e-78,6.8577162653581722e-75,7.666596089742766e-32,1.8799656825600957e-40,1.451301411372127e-40,6.431110507039944e-41,1.1877231611244055e-43,1.5554128393320746e-37,1.6433424749877363e-28,1.0304529125812553e-36,7.7209183117655325e-37,1.0404502655738792e-45,8.8354173777715324e-46,7.5911213222240397e-47,1.115156883576123e-49,1.1179668019371638e-54,9.2891657024813135e-40,4.756870577765889e-49
2.5517137463098303e-18,0.6211829050151113,154.0,0.0,0.0,0.0,0.99999999999016442,1.0,19.0,4.7080720854035799e-13,2.0761910354583168e-12,2.0761840192746791e-12,1.1879275537311006e-20,1.1644277889662045e-20,5.1989771407092347e-12,6.944720389011301e-18,1.3397096511556343e-14,1.1410879012016383e-17,6.9944641165765337e-21,8.979825224105315e-30,5.6838121914599405e-23,9.3957690038895407e-30,4.0189282867297671e-23,5.5986812335338826e-31,5.5986812507068285e-31,1.5089251279686537e-39,2.0836827269863705e-40,1.7695718305445598e-24,1.6168118188616088e-71,1.5100825866969098e-71,1.5100825867159163e-71,9.7421429196816473e-35,7.0229064541289684e-18,4.026881826935787e-32,9.9410676241425477e-35,3.0700250282351821e-30,1.8684332192665228e-30,1.2042447100901327e-45,9.5218407817766023e-37,2.9264305949852788e-58,9.3585527823568685e-47,9.978427675856627e-46,1.204188279080115e-51,9.2654659051510547e-61,8.6039746653706288e-70,1.8502538699618846e-70,2.9805021705512602e-56,5.4659027862189659e-80,6.1983908819133979e-84,1.3644881760377096e-80,7.6593464394979874e-76,8.7787672148185475e-73,3.0668879956086418e-31,1.5041153031140654e-39,1.1611479278913559e-39,5.1452088702857104e-40,1.8179604444727894e-42,1.2444234056802496e-36,6.5739047875669502e-28,8.2444041759947874e-36,6.1773210325820895e-36,1.6648841960768329e-44,1.4138043646623474e-44,1.2147028326791259e-45,1.7183370468354454e-48,3.2043689930690858e-53,7.4320380359531846e-39,3.8203021740683997e-48
5.103565939461737e-18,0.6211829050151113,154.0,0.0,0.0,0.0,0.99999999998032829,1.0,19.0,9.4163996138179155e-13,4.1524946811693793e-12,4.1524806609546167e-12,4.7519033130571949e-20,4.5672956944924768e-20,1.0398198981637507e-11,2.7779926340388397e-17,2.6794856673679821e-14,4.5645232734624509e-17,2.7978943135487834e-20,6.7338867273083062e-29,2.273614769013101e-22,6.411631440611552e-29,1.6076366992434148e-22,4.4791575256481518e-30,4.4791575531259864e-30,2.4143762237409579e-38,3.3340534416240437e-39,7.0785753464090296e-24,2.0766495308970955e-69,1.9395654213204911e-69,1.9395654213693963e-69,7.7940847718280162e-34,1.4046201024556056e-17,1.6108192352449198e-31,7.9504037517947222e-34,2.456129550117414e-29,1.494813234346388e-29,1.926889600618955e-44,7.6178341803451489e-36,9.3650703659666924e-57,1.4974254223770676e-45,8.7318596928259838e-45,3.8535564347121577e-50,5.9301406849053279e-59,1.1013543002372697e-67,2.3684229234069735e-68,5.203220594831603e-55,1.3993293241937126e-77,1.5868542422028107e-81,3.4927963819114187e-78,9.804378806394715e-74,1.1237286901730142e-70,1.2268050960333561e-30,1.2033492918466799e-38,9.2895693143627429e-39,4.1160936397845526e-39,2.8427279760261633e-41,9.9554596023563564e-36,2.6296688345517551e-27,6.5958334657130817e-35,4.9420912642388147e-35,2.6639323310583588e-43,2.2621820984200876e-43,1.9436229464364727e-44,2.5595502255647504e-47,8.4803160836907855e-52,5.9459124637990564e-38,3.0621929677289869e-47
1.0207270325765552e-17,0.6211829050151113,154.0,0.0,0.0,0.0,0.99999999996065603,1.0,19.0,1.8833054670328502e-12,8.3051018683491016e-12,8.3050738726179207e-12,1.900799790973424e-19,1.7582899237078883e-19,2.0796530528894458e-11,1.1112128139758632e-16,5.359018731069974e-14,1.8258352052580893e-16,1.1191763520946607e-19,4.7841418787399906e-28,9.0946231349826265e-22,3.9536435842705831e-28,6.4306773842751713e-22,3.5834109260670936e-29,3.5834109700318638e-29,3.8630144977947366e-37,5.3345939756936935e-38,2.8314877406817303e-23,2.6583076878257955e-67,2.4828270723155962e-67,2.4828270724408056e-67,6.2354165227857863e-33,2.8092811401682166e-17,6.4434157111348342e-31,6.3559538780266356e-33,1.9649389692715356e-28,1.1958720888521657e-28,3.0831019564436713e-43,6.0944118787003457e-35,2.996901438068746e-55,2.3958802132050492e-44,8.1836639263484507e-44,1.2331393658905487e-48,3.7952964139685384e-57,1.4097362680189716e-65,3.0315873648958143e-66,9.7147588202440901e-54,3.5822907258332371e-75,4.0623563827307804e-79,8.9393327257716398e-76,1.2549654908124603e-71,1.4383755903459493e-68,4.9073200561335936e-30,9.6270216405586817e-38,7.4317436928782532e-38,3.2925229608871826e-38,4.4952914988595528e-40,7.9639163698153561e-35,1.0518888691066717e-26,5.2767872408043825e-34,3.9537665864862479e-34,4.2623429237778944e-42,3.6195195844129835e-42,3.1098744288301273e-43,3.5969693766827212e-46,2.0146246310094398e-50,4.7568425184948279e-37,2.4521405549796994e-46
2.041467909837318e-17,0.6211829050151112,154.0,0.0,0.0,0.0,0.99999999992131161,1.0,19.0,3.7666364782077327e-12,1.6610315856457286e-11,1.6610260009158362e-11,7.6032748633637625e-19,6.5381961125020632e-19,4.1592745094683755e-11,4.444841692021532e-16,1.0718008984657381e-13,7.3033251066437857e-16,4.4767178160738923e-19,3.1219535455170529e-27,3.6378694852403161e-21,2.1591914433787629e-27,2.572296924098846e-21,2.8667625239274742e-28,2.8667625942691711e-28,6.1806275542135957e-36,8.5353718659775003e-37,1.1326066130242756e-22,3.4027153681173747e-65,3.1780948039747326e-65,3.1780948042952762e-65,4.9883935465348121e-32,5.618611710102247e-17,2.5773986458266422e-30,5.0776060555620924e-32,1.5719517346744692e-27,9.5669801121434462e-28,4.9330264602313044e-42,4.8755871682358678e-34,9.5902116736773481e-54,3.833260638533364e-43,8.4638487967693569e-43,3.9458987976254142e-47,2.4289005807563692e-55,1.8043966528795605e-63,3.8802905945736073e-64,1.9989930994785255e-52,9.170331783241253e-73,1.0399259611797291e-76,2.2872376152312489e-73,1.6063037893891207e-69,1.8410537697899961e-66,1.9629478596772729e-29,7.7017068159704807e-37,5.9453244723892379e-37,2.6333617120450771e-37,7.1491664724021046e-39,6.3701843739337272e-34,4.2075977616685766e-26,4.2214722502220957e-33,3.1630503797313745e-33,6.8196523596930225e-41,5.7911007572621103e-41,4.9758580781832875e-42,4.6243376563302733e-45,4.2499901254001655e-49,3.8055186082224771e-36,1.9626678643344065e-45
3.062208787098081e-17,0.6211829050151114,154.0,0.0,0.0,0.0,0.99999999988196719,1.0,19.0,5.649967489255378e-12,2.4915529485234226e-11,2.4915445858912738e-11,1.6157005012895818e-18,1.3225709361711606e-18,6.2388511141422e-11,9.4452363984682052e-16,1.6076923365502432e-13,1.551948008658872e-15,9.5130051706243665e-19,8.0067006360297734e-27,7.7304711496364689e-21,5.1088361733123446e-27,5.4661470295495924e-21,8.1971736839511882e-28,8.1971739428510729e-28,2.27483929044072e-35,3.1415771588503044e-36,2.4067962457471013e-22,1.7556767484474285e-64,1.639780749123996e-64,1.6397807493207934e-64,1.4263738625213247e-31,8.4279507745451089e-17,5.4769979008744799e-30,1.4506987654626523e-31,4.4947834667536668e-27,2.7355486227877056e-27,1.8156866022137713e-41,1.3941174223808519e-33,4.3785599688548705e-53,1.4108640984741895e-42,2.7349960094949797e-42,1.8015246655166218e-46,1.3344920778430513e-54,1.1640699502812206e-62,2.5032909166810488e-63,8.1445895168432419e-52,6.8099766268780382e-72,7.7225916009283054e-76,1.698298390570191e-72,1.0362756662091885e-68,1.1877185702099279e-65,4.1712764933537071e-29,2.2022131951314524e-36,1.6999732323616592e-36,7.5286619777764572e-37,2.6277055895412711e-38,1.8213119225224731e-33,8.941171243899343e-26,1.207079646192078e-32,9.0443740494335842e-33,2.5100596632051673e-40,2.1314795484079822e-40,1.8314506475053592e-41,1.5443912679212297e-44,1.6784920184995852e-48,1.0881437007839629e-35,5.6127051264800113e-45
4.0829496643588437e-17,0.6211829050151113,154.0,0.0,0.0,0.0,0.99999999984262278,1.0,19.0,7.5332985001757886e-12,3.3220742778271314e-11,3.3220631421881149e-11,2.7561989165118045e-18,2.1584937493378715e-18,8.3183828678782579e-11,1.6112360985590488e-15,2.1435761874679331e-13,2.6474241079364034e-15,1.6228016689378252e-18,1.5406349447559245e-26,1.3187256302620218e-20,9.2776316994797114e-27,9.3246179258942522e-21,1.7290241757441894e-27,1.7290242414057659e-27,5.7693832442700874e-35,7.9676977618175281e-36,4.1057176677049689e-22,9.5778734341684648e-64,8.9456174037234081e-64,8.9456174048189411e-64,3.0086422171522138e-31,1.1237298333496817e-16,9.3431437370653358e-30,3.0576871509400043e-31,9.4807592193029672e-27,5.7700394276764675e-27,4.604982467301108e-41,2.9406023014323142e-33,1.305126600772472e-52,3.5781841306631442e-42,6.3713269183236079e-42,5.3697434056881707e-46,4.5881931509315855e-54,4.5459451418720634e-62,9.775893060204033e-63,2.2461101771266793e-51,2.9823196720330357e-71,3.3819903100584902e-75,7.4364989036380045e-72,4.0468899629142649e-68,4.6382982069084366e-65,7.1157178263031765e-29,4.6451126729808752e-36,3.5856976169834494e-36,1.5877994534994434e-36,6.6588266890035348e-38,3.8413589918227236e-33,1.5252608988697503e-25,2.5460824606204953e-32,1.9077235131884658e-32,6.3659910433064649e-40,5.4058197157552541e-40,4.6449613691988797e-41,3.6090370222650501e-44,4.4525354579219538e-48,2.2952139050921166e-35,1.1839639562057909e-44
6.124431418880369e-17,0.6211829050151113,154.0,0.0,0.0,0.0,0.99999999976393394,1.0,19.0,1.1299960521717999e-11,4.9831168638430592e-11,4.983100187474923e-11,5.7063672717775862e-18,4.1606413676615256e-18,1.2477341115946027e-10,3.335821163682058e-15,3.2153260830205353e-13,5.4810920487961428e-15,3.3597835182903934e-18,3.6610766218512382e-26,2.7302447605966556e-20,2.0510768441130425e-26,1.9305465256606737e-20,4.7225090738079419e-27,4.722509303423288e-27,2.0175191903597827e-34,2.7863266404818588e-35,8.500380001220582e-22,1.3302064676697031e-62,1.24239667776263e-62,1.2423966779356932e-62,8.2175584989282616e-31,1.6856013387492477e-16,1.9343875917381575e-29,8.3412341190046068e-31,2.5894679785411825e-26,1.5759636949003471e-26,1.6103880684689616e-40,8.0317104574722427e-33,5.7128055372791114e-52,1.2512643831681013e-41,2.014249585437865e-41,2.3503717814205658e-45,2.4675527928520777e-53,2.9567816147246308e-61,6.358453681729191e-62,8.9198766566127427e-51,2.3138426413924988e-70,2.6239499643467094e-74,5.7683339708721597e-71,2.6322089797167323e-67,3.0168501562640913e-64,1.4732211687053802e-28,1.2687262575115826e-35,9.7934675675684005e-36,4.3357976005367681e-36,2.3264077168740339e-37,1.049049722229802e-32,3.1578634298942891e-25,6.9541419381845625e-32,5.2105929716406285e-32,2.2261780475008418e-39,1.8903958092901682e-39,1.624367391539108e-40,1.1129434302431893e-43,1.6399909993155624e-47,6.2689510350404417e-35,3.2340015106234029e-44
8.165913173401895e-17,0.6211829050151114,154.0,0.0,0.0,0.0,0.99999999968524511,1.0,19.0,1.5066622542792323e-11,6.6441593420419614e-11,6.6441371273003958e-11,9.7050425243700308e-18,6.6210912586574559e-18,1.6636134439154655e-10,5.6732923900182849e-15,4.2870480787470735e-13,9.3217940302487866e-15,5.7140740736613606e-18,6.8198238828103581e-26,4.6434136752578303e-20,3.6295300587853192e-26,3.2833566203518159e-20,9.8810780008934383e-27,9.881078574626286e-27,5.0411008609989655e-34,6.9622358340834031e-35,1.4456932563420831e-21,6.1147806270953288e-62,5.7111308098915666e-62,5.7111308107889811e-62,1.7193914773869679e-30,2.2474759678826893e-16,3.2898983567987669e-29,1.7433633578529766e-30,5.4179906428239852e-26,3.2974173156608138e-26,4.0239264693186738e-40,1.6805041302452726e-32,1.6644389305097717e-51,3.1264770452817835e-41,4.7230949169108326e-41,6.8476941609202961e-45,8.2236951419282674e-53,1.1100458768789446e-60,2.3871142143650133e-61,2.4485541697317668e-50,9.6642318541114967e-70,1.0959482840771123e-73,2.4088989813684769e-70,9.8819785248731117e-67,1.1325970564386696e-63,2.5055653840186179e-28,2.6546019054581511e-35,2.0490856612846438e-35,9.070124860634219e-36,5.8096825077778853e-37,2.1946935414865e-32,5.3707026594936873e-25,1.4550385545765838e-31,1.090231333971177e-31,5.5625281380144061e-39,4.723488416199933e-39,4.0588539722948923e-40,2.5208600926756255e-43,4.2282662968164064e-47,1.311675429425293e-34,6.7668932918541313e-44
1.020739492792342e-16,0.6211829050151113,154.0,0.0,0.0,0.0,0.9999999996065565,1.0,19.0,1.8833284563365331e-11,8.3052017148916972e-11,8.3051739541316521e-11,1.482711730729533e-17,9.4709030924365063e-18,2.0794751063622412e-10,8.667403334216496e-15,5.3587401825208101e-13,1.4241421577574247e-14,8.7297523006638985e-18,1.1136304949552479e-25,7.0940571495646698e-20,5.6967467525853815e-26,5.016229516344237e-20,1.7988136424526475e-26,1.7988137641734093e-26,1.0694961544379778e-33,1.4771060896938714e-34,2.2086938902552851e-21,2.2575904717539391e-61,2.1085620714296417e-61,2.108562071789668e-61,3.1300912712313874e-30,2.8093539438738583e-16,5.0262380322660008e-29,3.1702096998824351e-30,9.8631629799405931e-26,6.0027723440389063e-26,8.537207303139825e-40,3.0592956076165253e-32,4.0411690266032234e-51,6.6329616900897413e-41,9.5399671190886194e-41,1.6625423346263598e-44,2.2514208515791574e-52,3.3857986406623203e-60,7.2810398024919977e-61,5.667649426838805e-50,3.2516364321267286e-69,3.6874485546335503e-73,8.1037576541039173e-70,3.014160717032633e-66,3.4545830429961087e-63,3.8279397233351994e-28,4.8326038259701613e-35,3.7302155034914853e-35,1.6508452542194258e-35,1.2320306526014081e-36,3.9948557408840137e-32,8.2052238550528367e-25,2.6488402097828192e-31,1.9847256787165054e-31,1.1801324154539922e-38,1.0021186061474663e-38,8.6113032199640878e-40,4.8770020272411424e-43,9.1860421718960525e-47,2.387856408450946e-34,1.2319226631263483e-43
1.429035843696647e-16,0.6211829050151113,154.0,0.0,0.0,0.0,0.99999999944917917,1.0,19.0,2.6366608602975939e-11,1.1627286184044091e-10,1.1627247261714362e-10,2.8512026038257209e-17,1.5901989891281812e-17,2.9111443160960096e-10,1.6666627851794393e-14,7.5020328414366857e-13,2.7384957681604814e-14,1.6786717978667347e-17,2.3406559119439986e-25,1.3641478993537114e-19,1.1328649176999286e-25,9.6460364648033625e-20,4.749402403208847e-26,4.7494028491204895e-26,3.9179578930924696e-33,5.4115540336540569e-34,4.2472429246771255e-21,2.7676345859333588e-60,2.5849370874599357e-60,2.5849370881998931e-60,8.2643854311682568e-30,3.9331201466595163e-16,9.6653455259163945e-29,8.345045566038598e-30,2.6041044079038078e-25,1.584871500588852e-25,3.1277737216597822e-39,8.0774499452529258e-32,2.0906152779046266e-50,2.4298673150380163e-40,3.1978283270301596e-40,8.5999773933920244e-44,1.6815653797813624e-51,3.7467880174098253e-59,8.0573354830144689e-60,2.6421112306662673e-49,5.4838653965480216e-68,6.2189030653091787e-72,1.3653020496261707e-68,3.3356039117268531e-65,3.8229066190756982e-62,7.3609964550901186e-28,1.2759505528578001e-34,9.8483794849975927e-35,4.3562916525929629e-35,4.5096460183137229e-36,1.0543984647414901e-31,1.5778361192453767e-24,6.9936993366605108e-31,5.2402648986960882e-31,4.3234113031040181e-38,3.6711962431743675e-38,3.1549127175101033e-39,1.4192772776985589e-42,3.5100767627543901e-46,6.3046494880943062e-34,3.2527719603086261e-43
1.837332194600952e-16,0.6211829050151113,154.0,0.0,0.0,0.0,0.99999999929180194,1.0,19.0,3.3899932640550468e-11,1.4949370311182612e-10,1.4949320110368753e-10,4.6759644880826897e-17,2.3056051548675035e-17,3.7427417688646937e-10,2.7332451636686023e-14,9.6452041041266046e-13,4.4909986475380024e-14,2.7529710561301482e-17,4.0510152475033852e-25,2.2371758954527541e-19,1.894610935486222e-25,1.5819478593133651e-19,9.8467042877893719e-26,9.8467054455944923e-26,1.0172868852268934e-32,1.4051742132981319e-33,6.9654701649388478e-21,1.3797109453811431e-59,1.288633267507715e-59,1.2886332679504141e-59,1.713417110023469e-29,5.056899942808276e-16,1.5851245508861998e-28,1.7254257011852986e-29,5.3988433926016578e-25,3.2857641955745046e-25,8.1217767148700322e-39,1.6746584166945286e-31,6.7317127819957676e-50,6.3090163266378776e-40,7.9021862117372508e-40,2.7689643316440736e-43,6.6411863170372503e-51,1.7936453237484454e-58,3.8571712369511566e-59,8.0689298347314595e-49,3.1416989200841141e-67,3.5628049418479573e-71,7.8178261762249431e-68,1.5968222141096461e-64,1.8300846107007203e-61,1.2072018529807814e-27,2.6453652446086319e-34,2.0417232411117184e-34,9.0271367539174605e-35,1.1703324575053571e-35,2.18535466862055e-31,2.5876475407939108e-24,1.4499647452334301e-30,1.0864384621846725e-30,1.122594220959096e-37,9.5323024066720888e-38,8.1922317904195844e-39,3.1155298132166616e-42,9.3191307702206911e-46,1.3071120708363569e-33,6.7439642982901182e-43
2.6539248964095623e-16,0.6211829050151114,154.0,0.0,0.0,0.0,0.99999999897704805,1.0,19.0,4.8966580709592148e-11,2.1593537663007348e-10,2.1593464431089588e-10,9.6941054019614081e-17,3.829905974557852e-17,5.4057214656869082e-10,5.666158629762516e-14,1.3931182527466656e-12,9.3100725401123721e-14,5.7071927810230417e-17,8.9254551873585811e-25,4.6379610070790237e-19,4.0136131022383089e-25,3.2796613386032067e-19,2.958650739484644e-25,2.9586512525996853e-25,4.5083219675003998e-32,6.228248431583978e-33,1.4440672474285668e-20,2.1010920683743236e-58,1.962394490840951e-58,1.9623944919513492e-58,5.1483390002523828e-29,7.3045003094641059e-16,3.2862916188927252e-28,5.1513411067006535e-29,1.6221123314342593e-24,9.8722600866416289e-25,3.6000334809732402e-38,5.0318665922508812e-31,4.5001198548339651e-49,2.7958948731480323e-39,3.2756206487195203e-39,1.8506444223912907e-42,6.8586012721149218e-50,2.9342106717056459e-57,6.3099183598481332e-58,4.9825075098302541e-48,8.3399652113125247e-66,9.457868281313293e-70,2.0707980711289079e-66,2.6123272657326901e-63,2.9938222654647859e-60,2.5027459874790683e-27,7.9485543659921078e-34,6.1341294330785532e-34,2.7091768857284817e-34,5.1819683434895267e-35,6.5615616190416658e-31,5.364656010840818e-24,4.3566919237404815e-30,3.2644337094482545e-30,4.9753915669431048e-37,4.224608132245824e-37,3.6312454740413745e-38,1.0048956939418787e-41,4.2523351422135417e-45,3.9274938931283372e-33,2.0264197845565548e-42
4.2871103000267826e-16,0.6211829050151113,154.0,0.0,0.0,0.0,0.99999999834754172,1.0,19.0,7.9099876823246241e-11,3.488186899296001e-10,3.4881747566245257e-10,2.5204790331812469e-16,7.0168344943304287e-17,8.7308202362802115e-10,1.4730193280115744e-13,2.2501683205152159e-12,2.4203199545981774e-13,1.4837643854162509e-16,2.4487624770333252e-24,1.2058194149987386e-18,1.0633286970839306e-24,8.5271713164778643e-19,1.2720189122541564e-24,1.2720192905497833e-24,3.3236357813925223e-31,4.5931783448354478e-32,3.7546002987146579e-20,7.3536299817915183e-57,6.8682012763697095e-57,6.8682012838679691e-57,2.2134485420735676e-28,1.1799864138931665e-15,8.5446529119640359e-28,2.1837793922665376e-28,6.9731752175043203e-24,4.2439107250658873e-24,2.6552135335901227e-37,2.1633617717768104e-30,5.9103306740825684e-48,2.0610592885594797e-38,2.2689477283571139e-38,2.4293454968095911e-41,1.656913489238749e-48,1.3394239011693846e-55,2.8803862494294026e-56,6.0775479385980623e-47,7.33623789521657e-64,8.3196225134692296e-68,1.8120959695368177e-64,1.1925677801328188e-61,1.3666366429768779e-58,6.5071806951424642e-27,3.4173334761556175e-33,2.636628895618762e-33,1.1617013713975971e-33,3.8146011296251215e-34,2.8164537062518569e-30,1.3948185511291612e-23,1.8730491826147531e-29,1.4034842564330414e-29,3.6686152606890278e-36,3.1147603403598721e-36,2.678205072259866e-37,4.6095127136650331e-41,3.2185004871647438e-44,1.688554748321738e-32,8.7124264926817052e-42
7.553481107261223e-16,0.6211829050151113,154.0,0.0,0.0,0.0,0.99999999708853593,1.0,19.0,1.3936646895283843e-10,6.1458518617650447e-10,6.1458291811778168e-10,7.8123408339538871e-16,1.3488251303792891e-16,1.5377576970760251e-09,4.564482987039791e-13,3.9636861773426945e-12,7.4999078743456728e-13,4.5982752561844424e-16,7.8863441601219422e-24,3.7371342014776169e-18,3.3396483775568673e-24,2.6430440189545101e-18,7.1628818936209732e-24,7.1628858886653338e-24,3.5096645867252021e-30,4.8537696774676354e-31,1.163760843969619e-19,4.5876111490098199e-55,4.2847733695699585e-55,4.2847733788457891e-55,1.2464315195463928e-27,2.0791244177079837e-15,2.6486177685546469e-27,1.1945523465062911e-27,3.9257191737268502e-23,2.3892131057244085e-23,2.8064745502658391e-36,1.2182143568311628e-29,1.2022163092851788e-46,2.1761133565081507e-37,2.2967521145258606e-37,4.9362416558743033e-40,6.5873530241181017e-47,1.0523709125788794e-53,2.263090941137913e-54,1.1778674924519659e-45,1.1455509402909868e-61,1.2991203269730855e-65,2.7999271563599404e-62,9.3710885533198938e-60,1.0737531672324575e-56,2.016937801534637e-26,1.9243329685520982e-32,1.4839698159729219e-32,6.5057195294990685e-33,4.017610481159227e-33,1.580589250727652e-29,4.3233144228507523e-23,1.0546966620853926e-28,7.9031716232527394e-29,3.8753889662327016e-35,3.2897315487474199e-35,2.830712744204496e-36,2.716991434678641e-40,3.4604252534368578e-43,9.5084314653870485e-32,4.9061384091961246e-41
