Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436)
1.0154936937253424e-10,0.7504036326851747,154.0,0.0,0.0,0.0,0.99929733797349907,1.0,18.999994710460502,2.7903755682828914e-05,0.00010596746435563882,0.0001008310070791499,5.1628041866956678e-06,1.9005060650885249e-11,2.0581470122953084e-06,0.00016747506026289303,1.1093770570257184e-08,0.00029298949916544022,1.2062196373914687e-07,4.9531681167573884e-14,4.0194940452121098e-08,8.1518869587918832e-16,6.5326226053073349e-08,2.834435835696361e-08,2.8352374531028786e-08,5.043472852021985e-12,2.9693336588633605e-12,2.7370452249507682e-09,4.1374570022323681e-19,3.8781825044376013e-19,3.8790247353004783e-19,5.4603769953739449e-12,6.0808108555759766e-09,4.9538895168156815e-15,7.5168446548650258e-18,3.7792987190715337e-09,2.1564178675981493e-09,3.3651584966231747e-15,4.2308190242991641e-14,1.686159850557195e-20,5.8869288560532584e-19,1.7012291603076311e-16,1.6744434871294957e-16,2.1262516441464838e-18,1.7374359391208547e-20,7.4753212760362015e-21,6.4481531539746614e-20,1.9667780529705969e-23,7.3310470808538631e-27,4.8530070179113154e-27,8.2712157161277173e-25,2.1902801526221995e-23,9.7298920928627416e-16,4.1622959768980964e-17,7.4022525489664031e-19,1.6173449474455145e-18,4.0708418264471418e-15,8.545072972630512e-17,1.6573449166113262e-12,4.0730504807301499e-14,4.5674217363588615e-13,1.2987652181394864e-16,8.202866104285821e-17,3.0256955098043108e-16,5.594624680911703e-25,2.9166753853087528e-23,3.4386398039657976e-16
1.0422995813909758e-10,0.7504036319463087,154.0,0.0,0.0,0.0,0.99927879898923044,1.0,18.999994535748058,2.8639933390064368e-05,0.00010876256294271389,0.00010345312918413314,5.3339978862393311e-06,1.9506356350714139e-11,2.0581118890157939e-06,0.00017191343279453211,1.1093564758243514e-08,0.00030075483651790662,1.2382574605793212e-07,5.1174105113477941e-14,4.2288517025768295e-08,8.3684053425367212e-16,6.8202561534471345e-08,3.0433413125771576e-08,3.0442021802519935e-08,5.4156295606983136e-12,3.1892722088500327e-12,2.8836064850651836e-09,4.9020703208452787e-19,4.595780551982393e-19,4.59680618543526e-19,5.9209660597988657e-12,6.3942145428888323e-09,5.4621137811641891e-15,7.786300068963741e-18,3.974599877148343e-09,2.2677462451177048e-09,3.7721405052411545e-15,4.5539566255414989e-14,1.9373794809595208e-20,6.3841255331797457e-19,1.8947745340594923e-16,1.8644920388145775e-16,2.4308399348501429e-18,2.0297344813987677e-20,8.7711182567518464e-21,7.3751722471874997e-20,2.3676765041862908e-23,8.9818384604220215e-27,5.6943339769425062e-27,9.9562838884055454e-25,2.5726539163449138e-23,1.0244003056765484e-15,4.4266358029505884e-17,7.7941319701607848e-19,1.74009016875455e-18,4.3814171743994377e-15,8.9486951225095237e-17,1.735604659690907e-12,4.2710430863090432e-14,4.9162271116684923e-13,1.3981334708491052e-16,8.8301459872754809e-17,3.2714299036001633e-16,5.9499291414592244e-25,3.1535553986382748e-23,3.6914749291193153e-16
1.0691054690566092e-10,0.7504036312071374,154.0,0.0,0.0,0.0,0.99926026041075289,1.0,18.999994360865962,2.9376090786427121e-05,0.00011155755395829238,0.00010607485405754693,5.5053534382926657e-06,2.0007632749388926e-11,2.0580767665048296e-06,0.00017635170864489005,1.1093358950722842e-08,0.0003085200367297996,1.2702940502340451e-07,5.2818081865555339e-14,4.4435132136567866e-08,8.5849153898036739e-16,7.1115707140140194e-08,3.2613051390486949e-08,3.2622278350869477e-08,5.8039433233771172e-12,3.4187974733555008e-12,3.033998551964791e-09,5.7815711019173821e-19,5.4213914336439207e-19,5.4226338922706999e-19,6.4066977871511625e-12,6.7154975387336055e-09,6.0084244532363136e-15,8.059370448640439e-18,4.1744270147297188e-09,2.3816464719381728e-09,4.2162385045742197e-15,4.8921240457544915e-14,2.2182481098190116e-20,6.9085074092293279e-19,2.1044139470521327e-16,2.0702718928984954e-16,2.7694036346430627e-18,2.3614412324596712e-20,1.0248984845572648e-20,8.4061858939056005e-20,2.8366383214310766e-23,1.0947131703865192e-26,6.6538864497432724e-27,1.1927732475323383e-24,3.009276258600618e-23,1.0771384577796382e-15,4.6995814778719692e-17,8.1961449457428374e-19,1.8685017618252191e-18,4.7064056441114285e-15,9.3591875854139173e-17,1.8151959316606106e-12,4.4725340542110372e-14,5.2812603765811461e-13,1.5021335790940487e-16,9.4866499382140279e-17,3.5293802339153365e-16,6.3168008977283739e-25,3.4022111688904393e-23,3.955156111483436e-16
1.0959113567222427e-10,0.7504036304677533,154.0,0.0,0.0,0.0,0.99924172223805785,1.0,18.99999418583468,3.0112227872399653e-05,0.00011435243740505714,0.00010869620220356744,5.6768503620167754e-06,2.0508889847398335e-11,2.0580416447633947e-06,0.00018078988783201043,1.1093153147695523e-08,0.00031628509983148035,1.3023294063868772e-07,5.4463414931510932e-14,4.6634781777643373e-08,8.8014171008038821e-16,7.4064508391496336e-08,3.4884406828016853e-08,3.489427817880678e-08,6.2086167175399561e-12,3.6580303606733583e-12,3.1882220654933235e-09,6.7894034287517675e-19,6.367688464504471e-19,6.3691861266636901e-19,6.9182243184912991e-12,7.0446596418782083e-09,6.5946759395712652e-15,8.3360563985016896e-18,4.3787526992614506e-09,2.4981025629487795e-09,4.6997811512459299e-15,5.2455717695977089e-14,2.5313887215959781e-20,7.4607818398628457e-19,2.3310135085628843e-16,2.292621071470456e-16,3.1447024031807167e-18,2.7366023817535096e-20,1.1928797886419754e-20,9.5497243871358982e-20,3.3830100221593074e-23,1.3276446745067526e-26,7.7445726588726687e-27,1.4225033275907751e-24,3.5061534548648596e-23,1.13120563844611e-15,4.9811483995107767e-17,8.6083064811720642e-19,2.0026726366795416e-18,5.0460449908035504e-15,9.7764121497418576e-17,1.8960919409190951e-12,4.6774529984778289e-14,5.6627924766283577e-13,1.6108430657108558e-16,1.0172866749621088e-16,3.7997679313325784e-16,6.6952606462811068e-25,3.6628561475597701e-23,4.2298046339178432e-16
1.1227172443878761e-10,0.7504036297282389,154.0,0.0,0.0,0.0,0.99922318447113734,1.0,18.999994010672321,3.0848344648464417e-05,0.00011714721328569064,0.00011131719174736887,5.8484705546170446e-06,2.101012764522683e-11,2.0580065237915181e-06,0.00018522797037383813,1.1092947349185073e-08,0.00032405002585314373,1.334363529068968e-07,5.6109930633901758e-14,4.8887461942347088e-08,9.0179104757483175e-16,7.704784736062395e-08,3.7248577565130985e-08,3.725911972886181e-08,6.6298459680914139e-12,3.907087987403281e-12,3.3462776652090087e-09,7.9401495731651797e-19,7.4484228206335979e-19,7.4502195932846607e-19,7.4561968004081145e-12,7.3817006191607133e-09,7.2227666112967393e-15,8.6163585228838111e-18,4.5875496638732274e-09,2.6170986319646332e-09,5.2251787883976954e-15,5.6145452356620928e-14,2.8795816708323519e-20,8.0416551825589651e-19,2.5754614651168396e-16,2.5323982972090193e-16,3.5596395695080812e-18,3.1595529766885729e-20,1.383200675038277e-20,1.0814771082308762e-19,4.0171311928282466e-23,1.6025531779877738e-26,8.980322147648926e-27,1.6891889118842665e-24,4.0697778313760457e-23,1.1866039270926037e-15,5.2713517421554346e-17,9.0306323979069165e-19,2.1426937742885644e-18,5.4005680221268996e-15,1.0200233376272666e-16,1.9782664332783018e-12,4.8857309450243174e-14,6.0610889024183624e-13,1.7243378927791598e-16,1.088927537320682e-16,4.0828098320554785e-16,7.0853287831870013e-25,3.935699357318495e-23,4.5155367435098347e-16
1.1495231320535096e-10,0.7504036289886682,154.0,0.0,0.0,0.0,0.99920464710998269,1.0,18.999993835394886,3.1584441115103904e-05,0.00011994188160287504,0.00011393783871140305,6.0201980151702609e-06,2.1511346143364795e-11,2.0579714035883476e-06,0.00018966595628822005,1.1092741555184037e-08,0.00033181481482482002,1.3663964183114749e-07,5.775747546055524e-14,5.1193168624259961e-08,9.2343955148470619e-16,8.0064641435125329e-08,3.970662730274055e-08,3.971786700796561e-08,7.0678211482784937e-12,4.1660837984105003e-12,3.5081659904009982e-09,9.2495895971702441e-19,8.6784805567224078e-19,8.6806264962306805e-19,8.0212654539757374e-12,7.7266202091294452e-09,7.8946387950976029e-15,8.9002774258694185e-18,4.8007908063779544e-09,2.7386188911145171e-09,5.7949239898247798e-15,5.9992849399640901e-14,3.2657697014049187e-20,8.6518328707932941e-19,2.8386681667144657e-16,2.7904829245678376e-16,4.0172655438335116e-18,3.6349285408997228e-20,1.5981712032185407e-20,1.2210773842983166e-19,4.7504102598486537e-23,1.925695621021013e-26,1.0376136897072811e-26,1.9976563308762801e-24,4.7071531765254065e-23,1.2433355059675973e-15,5.5702065563588382e-17,9.4631393047703093e-19,2.2886542654778666e-18,5.7702026980666195e-15,1.0630518542554648e-16,2.061693681183434e-12,5.0973003033180189e-14,6.476409799002946e-13,1.8426924929136299e-16,1.1636345117172316e-16,4.3787182727566686e-16,7.4870255381996874e-25,4.2209454834468482e-23,4.8124638042822835e-16
1.176329019719143e-10,0.7504036282491051,154.0,0.0,0.0,0.0,0.9991861101545858,1.0,18.999993660016518,3.232051727280055e-05,0.00012273644235929229,0.00011655815725950515,6.1920186006135982e-06,2.2012545342300494e-11,2.0579362841542643e-06,0.00019410384559290467,1.1092535765677262e-08,0.00033957946677637445,1.3984280741455564e-07,5.9405913723530468e-14,5.3551897817191612e-08,9.4508722183106197e-16,8.3113842133594667e-08,4.2259586402302014e-08,4.2271550674164645e-08,7.5227263738393942e-12,4.4351276827387607e-12,3.6738876801057178e-09,1.0734762014403382e-18,1.0073940689627775e-18,1.0076492673044524e-18,8.6140796392837017e-12,8.0794181252612092e-09,8.6122787640955771e-15,9.1878137113020758e-18,5.0184491882771359e-09,2.8626476502324741e-09,6.4115920786058139e-15,6.4000265373180725e-14,3.6930629728747465e-20,9.2920194838410819e-19,3.1215660353306226e-16,3.0677748733541934e-16,4.5207812149138691e-18,4.1676767723835545e-20,1.8402745935463793e-20,1.3747656470711567e-19,5.5954038265288616e-23,2.3040742345303248e-26,1.1948143539835305e-26,2.353222543682535e-24,5.4258207754103995e-23,1.3014026566140436e-15,5.8777278551910617e-17,9.9058445708293997e-19,2.4406413490535582e-18,6.1551722288344515e-15,1.1067137588409845e-16,2.1463484731492431e-12,5.3120948386264062e-14,6.9090100730510016e-13,1.9659797999283712e-16,1.241453583955327e-16,4.687701183471807e-16,7.9003710906907943e-25,4.5187949633796225e-23,5.1206924458073107e-16
1.2031349073847762e-10,0.7504036275096078,154.0,0.0,0.0,0.0,0.99916757360493791,1.0,18.999993484549716,3.3056573122036777e-05,0.00012553089555762412,0.0001191781599126319,6.3639198100898192e-06,2.2513725242515555e-11,2.0579011654897863e-06,0.00019854163830554345,1.109232998067452e-08,0.00034734398173750852,1.4304584966023061e-07,6.1055125490131682e-14,5.5963645515180281e-08,9.6673405863497924e-16,8.6194433968659672e-08,4.4908452935898555e-08,4.492116908700238e-08,7.9947399906594094e-12,4.7143260856431968e-12,3.8434433731229398e-09,1.2414025470235014e-18,1.1652134310979805e-18,1.1655156760338332e-18,9.2352879156369697e-12,8.4400940588074742e-09,9.3777167286571547e-15,9.4789679828011841e-18,5.2404980337722641e-09,2.9891693162531512e-09,7.0778416212613164e-15,6.8170009406309719e-14,4.1647440920426692e-20,9.9629188116819063e-19,3.4251095355368476e-16,3.3651945645487368e-16,5.0735413335250359e-18,4.7630693160572039e-20,2.1121754332282606e-20,1.5435830120196761e-19,6.5658996385210736e-23,2.7455037235206036e-26,1.3713646661941031e-26,2.761731392123079e-24,6.2338860657202923e-23,1.3608077565106824e-15,6.1939306885702972e-17,1.0358766299649465e-18,2.5987404491643459e-18,6.5556951707915404e-15,1.1509963062532413e-16,2.2322061034082317e-12,5.53004964482083e-14,7.3591394978730694e-13,2.0942712788864409e-16,1.3224298137686839e-16,5.0099621785768368e-16,8.3253856695597793e-25,4.8294440744051186e-23,5.4403247078291254e-16
1.2299407950504095e-10,0.7504036267702282,154.0,0.0,0.0,0.0,0.9991490374610309,1.0,18.999993309005525,3.3792608663295036e-05,0.00012832524120055203,0.00012179785773958793,6.5358905942953773e-06,2.301488584449925e-11,2.0578660475943274e-06,0.00020297933444369149,1.1092124200183786e-08,0.00035510835973776196,1.4624876857127767e-07,6.2705004753814525e-14,5.8428407712492741e-08,9.8838006191738785e-16,8.9305433354804182e-08,4.7654193701460425e-08,4.766768932303008e-08,8.4840347561951939e-12,5.003782116899755e-12,4.0168337080313981e-09,1.4307121400080033e-18,1.3431704692491466e-18,1.3435270354704565e-18,9.8855380975644786e-12,8.8086476813124413e-09,1.0193026827143657e-14,9.7737408437777587e-18,5.4669107287821786e-09,3.1181683926108937e-09,7.7964148984390453e-15,7.2504344181620526e-14,4.6842731479064177e-20,1.0665233915130408e-18,3.7502751471029424e-16,3.6836828582186692e-16,5.6790578824637986e-18,5.4267136055822983e-20,2.4167280482592573e-20,1.728620470080067e-19,7.677003239073041e-23,3.2586826016025598e-26,1.5691183182659668e-26,3.229591564168596e-24,7.1400459131537139e-23,1.4215532758758938e-15,6.5188302071247876e-17,1.0821923304797388e-18,2.763035211914827e-18,6.9719855204417904e-15,1.1958870070156472e-16,2.319242361766493e-12,5.7511011177260895e-14,7.8270428163404196e-13,2.2276369555469501e-16,1.4066073533880032e-16,5.3457006458883812e-16,8.762089639072258e-25,5.1530850195547447e-23,5.7714581809970644e-16
1.2567466827160429e-10,0.750403626031012,154.0,0.0,0.0,0.0,0.99913050172285622,1.0,18.999993133393712,3.452862389705772e-05,0.00013111947929075744,0.00012441726052564187,6.7079211869297493e-06,2.3516027148740067e-11,2.0578309304677246e-06,0.00020741693402480775,1.1091918424195354e-08,0.0003628726008065127,1.4945156415080221e-07,6.4355457817110438e-14,6.0946180403624434e-08,1.010025231699248e-15,9.2445887558463149e-08,5.0497745204486811e-08,5.0512048157809125e-08,8.990778014911363e-12,5.3035956555371907e-12,4.1940593232038514e-09,1.6435237626298564e-18,1.5432668348370388e-18,1.5436859133356454e-18,1.05654773067997e-11,9.1850786468410488e-09,1.1060327116615588e-14,1.0072132897447957e-17,5.6976608199663452e-09,3.2496294786425501e-09,8.5701383530813494e-15,7.7005486887896027e-14,5.2552927483074051e-20,1.1399667182093481e-18,4.0980613394379128e-16,4.0242009933800599e-16,6.3410034334967217e-18,6.1645647696030435e-20,2.7569850399851769e-20,1.931020026539025e-19,8.9452283744172742e-23,3.8532688151564197e-26,1.790057780385482e-26,3.763816303109965e-24,8.1536165046779243e-23,1.4836417746200367e-15,6.8524417168415281e-17,1.1295335086486602e-18,2.933607541244937e-18,7.4042528065349141e-15,1.241373622177463e-16,2.4074335236630023e-12,5.975186929004648e-14,8.3129598417409114e-13,2.3661454452218545e-16,1.4940294657356149e-16,5.6951118339273332e-16,9.2105035723142879e-25,5.4899060117220602e-23,6.1141861438066702e-16
1.3103584580473098e-10,0.7504036245532283,154.0,0.0,0.0,0.0,0.99909343146367013,1.0,18.999992782000714,3.6000593444026018e-05,0.00013670763282372565,0.00012965521453257571,7.0521283134860092e-06,2.4518251865918458e-11,2.0577606985219717e-06,0.00021629184358530439,1.1091506885733508e-08,0.00037840067226621729,1.5585678532768966e-07,6.7657764098469516e-14,6.6140741246469882e-08,1.053313070845369e-15,9.8811497816818091e-08,5.6481880571195633e-08,5.6497882810936456e-08,1.005725332343941e-11,5.9346792134880303e-12,4.560018946887954e-09,2.1488904256259745e-18,2.0186082833761437e-18,2.0191810811633945e-18,1.2017008110280116e-11,9.961571146870243e-09,1.2959590033941356e-14,1.0679776994840258e-17,6.1720681753942397e-09,3.5198765530394696e-09,1.0294764861640335e-14,8.6516842911153449e-14,6.5673168223870163e-20,1.2967694695513289e-18,4.8655991547344264e-16,4.7752732950037976e-16,7.8496947963073721e-18,7.8885187004768184e-20,3.5578667042541423e-20,2.3927353500105986e-19,1.2026718184581387e-22,5.3305883836863257e-26,2.3101021828093589e-26,5.0626905169208565e-24,1.0543524493908135e-22,1.61185838131269e-15,7.545862964909979e-17,1.2273004283070186e-18,3.2939040130663105e-18,8.3175344994120904e-15,1.3340868627280604e-16,2.5871880302290772e-12,6.4322184807697801e-14,9.339770204623484e-13,2.6588584403063177e-16,1.6787761194876317e-16,6.4357131763972825e-16,1.0142545008386927e-24,6.2038215263444987e-23,6.8347778783877633e-16
1.35860905584545e-10,0.7504036232241479,154.0,0.0,0.0,0.0,0.99906006961792237,1.0,18.99999246559236,3.7325296589502055e-05,0.00014173660319998364,0.00013436844088995017,7.3620426624854743e-06,2.5420188117953012e-11,2.0576974924021234e-06,0.00022427893213790631,1.1091136516508891e-08,0.00039237546856566195,1.6162106262418136e-07,7.0631067155898404e-14,7.0997101715349651e-08,1.0922692757153048e-15,1.0463232149721747e-07,6.2210922816315306e-08,6.2228552242864712e-08,1.1078328797015579e-11,6.5390164381959769e-12,4.9025056671427066e-09,2.7085443562473472e-18,2.5452454443205286e-18,2.5459957324998395e-18,1.3431401679335899e-11,1.0687351146642702e-08,1.4868880339159661e-14,1.1239040369452374e-17,6.6136065671552089e-09,3.7713664362716313e-09,1.2065634991871084e-14,9.566889040445995e-14,7.9646938012105036e-20,1.4495797913026813e-18,5.6442116355448881e-16,5.5366387953382028e-16,9.4407533932625684e-18,9.7611497665721458e-20,4.4357637055546789e-20,2.8801988088019509e-19,1.5535332284601794e-22,7.0580563246687938e-26,2.8801645999907955e-26,6.5428873497355227e-24,1.3168948612685647e-22,1.7318737339631082e-15,8.1998953236380028e-17,1.3188186812441946e-18,3.6404273334768054e-18,9.1961428142216616e-15,1.4194489792391386e-16,2.7526884543944947e-12,6.8533242652505032e-14,1.0327814736098652e-12,2.940549014403635e-16,1.8565609746603451e-16,7.1508920557791703e-16,1.1021643051148366e-24,6.893230581600289e-23,7.5238157064899096e-16
1.4068596536435902e-10,0.7504036218961165,154.0,0.0,0.0,0.0,0.99902670908661528,1.0,18.999992149072199,3.8649933946194499e-05,0.00014676522514711724,0.00013908081887942553,7.6720435022941475e-06,2.6322061852835412e-11,2.0576342887738627e-06,0.00023226570811292236,1.1090766161873978e-08,0.00040634982165665176,1.673849403747173e-07,7.3605200002774387e-14,7.6025153901041416e-08,1.131222780369079e-15,1.1053506913165073e-07,6.8270148992040683e-08,6.8289499712562318e-08,1.2158309884785242e-11,7.1783280048577706e-12,5.2574286154620013e-09,3.3845979699557142e-18,3.1816849538639447e-18,3.1826580257543515e-18,1.495202479343689e-11,1.1438647744895616e-08,1.6981565227680974e-14,1.1810039302078533e-17,7.0687939648968908e-09,4.0305980406565482e-09,1.406303814470909e-14,1.0539389462485435e-13,9.5944243898709004e-20,1.6138861850662172e-18,6.5126456831867809e-16,6.3852556086665891e-16,1.1279449918136328e-17,1.1983987778728809e-19,5.4868165282876302e-20,3.4441277599449208e-19,1.9884589717445838e-22,9.2523045129806073e-26,3.5626751262911654e-26,8.379393211292092e-24,1.6318656142186848e-22,1.8562839557958718e-15,8.8824038908118719e-17,1.4136927207452076e-18,4.0084877556652031e-18,1.0129580142530216e-14,1.5065624480480924e-16,2.9215829885742433e-12,7.28334763729843e-14,1.1377738184205045e-12,3.2399078723763371e-16,2.0454922712954326e-16,7.9132267156013339e-16,1.1939016542268825e-24,7.6280962348691733e-23,8.2516869654469792e-16
1.4551102514417304e-10,0.7504036205692605,154.0,0.0,0.0,0.0,0.99899334986969979,1.0,18.999991832466872,3.9974505516916461e-05,0.0001517934986807614,0.00014379237524376104,7.9821041878002067e-06,2.722387307336167e-11,2.0575710876371113e-06,0.00024025217160878002,1.1090395821849298e-08,0.00042032373170481166,1.7314841859732151e-07,7.6579907007009109e-14,8.1224874451704626e-08,1.1701735849288236e-15,1.1651517519630123e-07,7.4664043663942511e-08,7.4685211084917893e-08,1.3297997935295825e-11,7.8530921972220986e-12,5.6247915091123553e-09,4.1955071772070192e-18,3.9454027381756564e-18,3.9466531284890377e-18,1.6582631955846294e-11,1.2215458505191516e-08,1.9311584004343668e-14,1.2392777305262021e-17,7.5374817782682229e-09,4.2974849398366521e-09,1.6306552904671967e-14,1.157032598534717e-13,1.1485014984140367e-19,1.790096447125168e-18,7.477516675735222e-16,7.3274592254857526e-16,1.3393447443021328e-17,1.4605924227174931e-19,6.7371814922894814e-20,4.09317669396064e-19,2.5235055400170108e-22,1.2016007575863058e-25,4.3746211649803022e-26,1.0640872924111139e-23,2.0073273832566354e-22,1.9851068623441651e-15,9.5934882227266314e-17,1.5119361286690353e-18,4.3985044224677784e-18,1.1118918389535623e-14,1.5953643109111343e-16,3.0937495915852277e-12,7.72196797458074e-14,1.2490773467661546e-12,3.5572877767210498e-16,2.2457924310728118e-16,8.7237170366424451e-16,1.2894799297368098e-24,8.4093823370613179e-23,9.0187964775703952e-16
