Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620)
4.176234835840242e-07,0.5206778588317815,154.0,0.0,0.0,0.0,0.94028384605062043,1.0,18.989254558951632,0.0050060809971812061,0.016696060173333024,0.0090058696472368385,0.0049295225917381303,1.0532128095325906e-08,6.9927434721609803e-09,0.0020064012091403449,3.7704061145600764e-12,0.0022416655388290871,7.0075242708369728e-05,1.0462610311134087e-10,0.0089958417326859042,9.6184201571509051e-13,1.9537062237225854e-06,0.0013591386599569632,0.0013993224440919088,6.838062681974817e-07,4.6076667321420417e-07,0.0047133077163572703,3.1638305318146272e-06,8.0525800129447116e-06,8.3031950520076214e-06,0.0046500353156229707,0.00063328311862588646,0.0004613695690286734
4.260297439967021e-07,0.5206773120792573,154.0,0.0,0.0,0.0,0.93913004956435231,1.0,18.988992324832363,0.0050872074077849471,0.016857991670487786,0.0090517101405508272,0.0049545578852541131,1.0634141253374782e-08,6.9849788133305558e-09,0.0020453953087332024,3.7657795517483531e-12,0.0022855164502907765,7.0753990702618702e-05,1.0515746191820859e-10,0.0092989875996635375,9.7115840636255307e-13,1.9636817831310881e-06,0.0014002755506956302,0.0014438079186997381,7.0449397840669023e-07,4.7470664222268717e-07,0.0049211705931335118,3.386969713461218e-06,8.7553725803945083e-06,9.0342413978834452e-06,0.0048508700595481955,0.00064328895048276075,0.00048701434077271042
4.3443600440938e-07,0.5206767634266147,154.0,0.0,0.0,0.0,0.93797891916523068,1.0,18.988729082718876,0.0051676504222348445,0.017014609624160279,0.009094258787042642,0.0049777898385788329,1.0732799499162054e-08,6.9772328454194311e-09,0.0020843362636121117,3.7611636776950762e-12,0.0023293188379169649,7.1410416711350331e-05,1.0565054596194241e-10,0.0096046377554188777,9.8016840869322449e-13,1.9729418609139566e-06,0.001441441638382217,0.0014885117664235146,7.2519581397411088e-07,4.8865613010467016e-07,0.0051322735186450953,3.6187543991071787e-06,9.4999150918379901e-06,9.809468557664472e-06,0.0050542928417388567,0.00065294029656541011,0.00051325919617096095
4.428422648220579e-07,0.5206762129606628,154.0,0.0,0.0,0.0,0.9368304419113489,1.0,18.988464890863781,0.0052474149376018561,0.017166057637722412,0.0091336544067239876,0.004999294563411077,1.0828193547983356e-08,6.9695053941823883e-09,0.0021232241916972795,3.7565584476451685e-12,0.0023730728108395565,7.2045124279510191e-05,1.0610697055246908e-10,0.0099126915131940371,9.8888030753510899e-13,1.9815166111587846e-06,0.0014826161644208254,0.0015334180816834791,7.4590132981457081e-07,5.0260809858516171e-07,0.005346505945659866,3.8591380753641032e-06,1.028737746432989e-05,1.0630188377433091e-05,0.0052601794506749152,0.00066224319968010814,0.0005400873534687409
4.5124852523473577e-07,0.5206756607678242,154.0,0.0,0.0,0.0,0.93568460414538357,1.0,18.98819980624091,0.0053265058165662049,0.017312477721797059,0.0091700323317503406,0.0050191462559279311,1.0920413137027975e-08,6.96179645305712e-09,0.0021620592103375295,3.7519637987125195e-12,0.0024167784777932152,7.2658710506470967e-05,1.0652831058919002e-10,0.010223051122986361,9.9730229782238071e-13,1.9894354318724374e-06,0.001523779170378562,0.0015785116352045867,7.6660048409021309e-07,5.1655578121144596e-07,0.0055637586830718276,4.1080603129264301e-06,1.1118903514298679e-05,1.1497690453136485e-05,0.0054684084597549313,0.00067120426192023583,0.00056748188679224651
4.5965478564741366e-07,0.5206751069338961,154.0,0.0,0.0,0.0,0.93454139165883177,1.0,18.987933884486736,0.0054049278875704142,0.017454010058935574,0.0092035242853590032,0.0050374171307012829,1.1009546832353926e-08,6.9541059275931418e-09,0.0022008414362840903,3.7473796731755743e-12,0.0024604359470932718,7.3251764671117557e-05,1.0691609879339336e-10,0.010535621726418523,1.0054424678431217e-12,1.9967269385103212e-06,0.0015649114857458431,0.0016237778565348433,7.8728363206964483e-07,5.3049267906370795e-07,0.0057839240779834081,4.3654473216794633e-06,1.1995609418116717e-05,1.2413240499137438e-05,0.0056788613673558249,0.0006798305645778816,0.00059542579219325946
4.6806104606009154e-07,0.5206745515438227,154.0,0.0,0.0,0.0,0.93340078983903507,1.0,18.987667179852394,0.005482685944990337,0.017590792795961666,0.0092342582873080389,0.0050541773691161482,1.1095681890059797e-08,6.9464335910818431e-09,0.0022395709856708164,3.7428060231138489e-12,0.0025040453266191383,7.3824867288972386e-05,1.0727182455086399e-10,0.010850311307914652,1.0133087866569195e-12,2.0034189432757829e-06,0.0016059947146520404,0.0016692028160247845,8.0794151942517367e-07,5.4441255621113339e-07,0.0060068961756858325,4.6312125288557535e-06,1.2918582290283893e-05,1.3378078829414546e-05,0.0058914227112970702,0.00068812959367189821,0.00062390204819369856
4.7646730647276943e-07,0.5206739946814619,154.0,0.0,0.0,0.0,0.93226278380014316,1.0,18.987399745165057,0.0055597847493219967,0.017722961861943543,0.009262358583532488,0.0050694950810500194,1.1178904203434511e-08,6.9387794445344431e-09,0.0022782479740000184,3.7382427792496226e-12,0.0025476067238024941,7.4378589889992049e-05,1.075969336069988e-10,0.011167030642712409,1.0209090980964624e-12,2.0095384396997062e-06,0.0016470112216804679,0.00171477320639783,8.2856527499753495e-07,5.5830943504903542e-07,0.0062325708589166867,4.9052571755821832e-06,1.3888878877741024e-05,1.439341895033463e-05,0.0061059801598092158,0.00069610917100021181,0.00065289367097820798
4.848735668854473e-07,0.5206734364294344,154.0,0.0,0.0,0.0,0.93112735849912465,1.0,18.98713163179924,0.0056362290273821976,0.01785065081166495,0.0092879455978374815,0.0050834362786403124,1.1259298152565396e-08,6.9311434199137417e-09,0.002316872516133744,3.7336898776309452e-12,0.0025911202456201728,7.4913493914324268e-05,1.0789282708620633e-10,0.011485693242193562,1.028251108073143e-12,2.0151115920074714e-06,0.0016879441169143077,0.0017604763240277699,8.4914640329608093e-07,5.7217759106985261e-07,0.0064608459677607403,5.1874709275700176e-06,1.4907524368449759e-05,1.5460446263528563e-05,0.0063224245810110493,0.0007037773905797086,0.00068238376441747935
4.932798272981252e-07,0.5206728768689828,154.0,0.0,0.0,0.0,0.92999449883792318,1.0,18.986862889656393,0.0057120234725210406,0.017973990691700741,0.0093111359036033431,0.0050960648609952646,1.1336946494644615e-08,6.9235252343155593e-09,0.0023554447262895397,3.7291472730242413e-12,0.0026345859985908108,7.5430129925926654e-05,1.0816086096209766e-10,0.011806215296970051,1.0353423749694604e-12,2.0201637288413996e-06,0.0017287772403320151,0.0018063000500263948,8.6967677664874682e-07,5.8601154748620829e-07,0.006691621401531414,5.4777324960758088e-06,1.5975511312017024e-05,1.6580316877029862e-05,0.0065406500927955328,0.00071114256029992549,0.00071235556513281784
5.016860877108031e-07,0.5206723160797982,154.0,0.0,0.0,0.0,0.92886418975279805,1.0,18.986593567150901,0.0057871727448447164,0.018093109926710579,0.0093320422135640645,0.0051074426087909588,1.141193038018013e-08,6.9159248991777657e-09,0.0023939647180399059,3.7246148944109678e-12,0.002678004088774502,7.5929037902399614e-05,1.0840234666381459e-10,0.012128515618129533,1.0421903094349949e-12,2.0247193409314941e-06,0.001769495145661036,0.0018522328312337317,8.9014862695266098e-07,5.9980606997297198e-07,0.0069247992039222451,5.7759102655452032e-06,1.7093798649828363e-05,1.7754156522511562e-05,0.0067605540949230436,0.00071821314859228051,0.00074279248282982282
5.10092348123481e-07,0.520671754139938,154.0,0.0,0.0,0.0,0.9277364162918722,1.0,18.986323711204093,0.0058616814714469818,0.018208134226573875,0.009350773385784085,0.0051176291877627475,1.1484329238660479e-08,6.9083423998555078e-09,0.0024324326043156188,3.7200926735443896e-12,0.0027213746217757693,7.6410746364752386e-05,1.0861855069180119e-10,0.012452515577013183,1.0488021651061121e-12,2.0288020822864217e-06,0.0018100830837917362,0.0018982636611951677,9.1055453735735193e-07,6.1355616087426362e-07,0.0071602836327044261,6.0818629245767413e-06,1.8263310851863928e-05,1.8983059576159369e-05,0.0069820372850491206,0.00072499773589639234,0.00077367813614402647
5.184986085361589e-07,0.5206711911257612,154.0,0.0,0.0,0.0,0.9266111636818799,1.0,18.986053367244466,0.0059355542466478749,0.018319186511537518,0.0093674344440994751,0.0051266821601006008,1.1554220678536284e-08,6.9007773894824351e-09,0.0024708484974120624,3.7155805723349284e-12,0.0027646977027490005,7.6875771597004699e-05,1.0881069442806139e-10,0.012778139043869331,1.055185030392142e-12,2.0324347745281318e-06,0.0018505269858453686,0.0019443820612018146,9.3088743377922542e-07,6.2725705330348139e-07,0.0073979812152175405,6.3954400970886021e-06,1.9484937157126223e-05,2.0268088180466943e-05,0.0072050036603330024,0.00073150497069112536,0.00080499638425061656
5.269048689488367e-07,0.520670627111794,154.0,0.0,0.0,0.0,0.92548841738504484,1.0,18.985782579211712,0.0060087956322383684,0.01842638685240958,0.0093821266113810701,0.0051346570028427988,1.1621680569757712e-08,6.8932298840404713e-09,0.0025092125089976702,3.7110785218291307e-12,0.0028079734364054704,7.7324618441810763e-05,1.0897995551253306e-10,0.013105312325702254,1.0613458336752691e-12,2.0356394140349415e-06,0.0018908134459817943,0.0019905780614620696,9.5114057609279066e-07,6.4090420561819681e-07,0.0076378007908286969,6.7164829708499576e-06,2.0759530914406536e-05,2.1610271464025993e-05,0.0074293605061677712,0.00073774352985224326,0.0008367313544914972
5.353111293615146e-07,0.5206700621706984,154.0,0.0,0.0,0.0,0.92436816314697301,1.0,18.985511389567225,0.0060814101577297544,0.018529852427373917,0.0093949473540476999,0.0051416071324594742,1.1686782962869493e-08,6.8856999545131651e-09,0.0025475247501250157,3.7065864494703837e-12,0.0028512019270226156,7.7757779660735124e-05,1.0912746792276411e-10,0.013433964103601474,1.0672913371026487e-12,2.03843718153323e-06,0.0019309297040252403,0.0020368421824640244,9.7130754941481542e-07,6.5449329536629661e-07,0.0078796535414977203,7.0448249208267716e-06,2.2087909019960057e-05,2.3010604856214812e-05,0.0076550183734778125,0.00074372208308969565,0.0008688674662774142
5.437173897741925e-07,0.5206694963732735,154.0,0.0,0.0,0.0,0.92325038703642182,1.0,18.985239839309148,0.0061534023206067032,0.018629697492912493,0.0094059904364259244,0.0051475839348139917,1.1749599976350563e-08,6.8781871801578915e-09,0.0025857853312438389,3.7021043275907949e-12,0.0028943832784548863,7.8175734983046758e-05,1.0925432183782558e-10,0.013764025369804662,1.0730281280018141e-12,2.0408484538221724e-06,0.0019708636279779277,0.0020831654165806845,9.9138225538831998e-07,6.680202130884286e-07,0.0081234530115456127,7.3802921250562748e-06,2.3470851448533844e-05,2.447004949355e-05,0.0078818910459350425,0.00074944926121244437,0.00090138945152425185
5.521236501868704e-07,0.5206689297883474,154.0,0.0,0.0,0.0,0.92213507547770979,1.0,18.984967967989057,0.006224776586583017,0.018726033365012423,0.0094153459836554716,0.0051526367997665337,1.1810201943434613e-08,6.8706915642759165e-09,0.0026239943622149019,3.6976320928612155e-12,0.0029375175941449968,7.8578952404232078e-05,1.093615656739107e-10,0.014095429364730841,1.0785626291524399e-12,2.0428928173764533e-06,0.0020106036964843989,0.0021295392099632258,1.0113589031623727e-06,6.8148105678055796e-07,0.0083691151176295345,7.722704170999295e-06,2.4909100874090349e-05,2.5989531714352843e-05,0.0081098954983353788,0.00075493362797530647,0.00093428237187300075
5.605299105995483e-07,0.5206683624827738,154.0,0.0,0.0,0.0,0.92102221527651329,1.0,18.984695813733577,0.0062955373898592269,0.018818968413352517,0.0094231005518722027,0.0051568131597975551,1.1868657367895547e-08,6.8632133031062627e-09,0.0026621519523255771,3.6931696666149436e-12,0.0029806049771367014,7.8967887822559222e-05,1.0945020656852065e-10,0.01442811151419319,1.0839010957562869e-12,2.0445890835402467e-06,0.0020501389813043828,0.0021759554447614632,1.0312320005844072e-06,6.9487212582431108e-07,0.008616558149889356,8.0718746505443295e-06,2.6403362376495735e-05,2.7569942638295921e-05,0.0083389518472938989,0.00076018365526308261,0.00096753163293960404
5.689361710122262e-07,0.5206677945214981,154.0,0.0,0.0,0.0,0.91991179363975584,1.0,18.984423413269855,0.0063656891333812374,0.018908608066581234,0.0094293372045624584,0.0051601585320049268,1.1925032773202721e-08,6.8557518929047547e-09,0.0027002582103067088,3.6887170337790665e-12,0.0030236455300885921,7.9342983710423666e-05,1.0952121000909519e-10,0.014762009366970944,1.0890496045180115e-12,2.0459553050490152e-06,0.0020894591298452289,0.0022224064217050083,1.0509963455626757e-06,7.0818991463764936e-07,0.0088657027652038114,8.4276117420579981e-06,2.7954303230395698e-05,2.9212137827336418e-05,0.0085689832953392796,0.00076520770136799109,0.0010011229958379574
5.773424314249041e-07,0.5206672259674595,154.0,0.0,0.0,0.0,0.91880379819021618,1.0,18.984150801950328,0.006435236189099333,0.018995054823561962,0.0094341355940992487,0.0051627165628837209,1.1979392911220879e-08,6.8483072919584891e-09,0.0027383132443492266,3.684274140609487e-12,0.0030666393552873416,7.9704670906323913e-05,1.0957550243721645e-10,0.015097062532911884,1.0940140686408718e-12,2.0470087936937307e-06,0.0021285543477986631,0.0022688848430731821,1.070647017090405e-06,7.2143110731223536e-07,0.0091164719733830904,8.7897187780847592e-06,2.9562552772472624e-05,3.0916937024501014e-05,0.0087999160693799684,0.0007700139921314864,0.0010350425862023153
5.857486918375819e-07,0.5206666568815982,154.0,0.0,0.0,0.0,0.91769821697643827,1.0,18.983878013781393,0.0065041828982269571,0.019078408274483372,0.0094375720474650475,0.0051645290754373336,1.2031800766067985e-08,6.8408798705091802e-09,0.0027763171621218263,3.6798408988917693e-12,0.0031095865546618977,8.0053368641826728e-05,1.0961397216666833e-10,0.015433212621713651,1.0988002386876818e-12,2.0477661389126707e-06,0.0021674153819230633,0.0023153837960768432,1.0901793665583464e-06,7.3459257173266325e-07,0.0093687911170826105,9.1579947974984178e-06,3.1228702343274868e-05,3.2685123966970881e-05,0.0090316793544373154,0.00077461060472727608,0.0010692769009279866
5.941549522502598e-07,0.5206660873229871,154.0,0.0,0.0,0.0,0.91659503847852475,1.0,18.983605081455682,0.0065725335714986897,0.019158765131044884,0.0094397196553173742,0.0051656361181287285,1.2082317335871538e-08,6.8334690378988982e-09,0.0028142700707896018,3.6754173071050345e-12,0.0031524872297985247,8.0389482595411962e-05,1.0963746847819106e-10,0.015770403182500097,1.1034136871394084e-12,2.0482432270917649e-06,0.0022060335030066212,0.0023618967366708806,1.109589009428565e-06,7.4767135315339651e-07,0.0096225878462196067,9.5322350810945912e-06,3.2953305299825556e-05,3.4517446269918889e-05,0.0092642052234808252,0.00077900545386334029,0.0011038128128468669
6.025612126629377e-07,0.520665517348732,154.0,0.0,0.0,0.0,0.91549425161029452,1.0,18.983332036381601,0.0066402924894269997,0.019236219258723951,0.0094406483636907557,0.0051660760151999875,1.2131001898517658e-08,6.8260746549117365e-09,0.0028521720770315314,3.671003326157079e-12,0.0031953414819544624,8.0713407143683281e-05,1.096468047014029e-10,0.016108579644310721,1.1078598275995544e-12,2.0484552614457453e-06,0.0022444004890413024,0.002408417473812088,1.1288718164871161e-06,7.6066466913702921e-07,0.0098777920875483798,9.9122316697763541e-06,3.4736877095242045e-05,3.641461537756233e-05,0.0094974285640984698,0.00078320628020192844,0.0011386375735321084
6.101268470343478e-07,0.5206650040621423,154.0,0.0,0.0,0.0,0.91450557945857136,1.0,18.98308622436458,0.0067007730784349505,0.019303521457155491,0.0094404973922185137,0.0051659318390754614,1.2173299308625008e-08,6.8194342813287924e-09,0.0028862404488678522,3.6670388749190101e-12,0.0032338707006814645,8.0994834673780129e-05,1.0964374488514637e-10,0.016413737771008838,1.1117226572859776e-12,2.0484315022782481e-06,0.002278709656113711,0.0024502879587303215,1.1461146844916698e-06,7.7228341539359745e-07,0.010108623219976857,1.0258976148199646e-05,3.6392905652096943e-05,3.8178070458065685e-05,0.0097078743019458069,0.00078682738405486986,0.0011702165935386138
6.176924814057579e-07,0.5206644905225287,154.0,0.0,0.0,0.0,0.91351882842287047,1.0,18.982840366604826,0.0067607808669981583,0.01936861070729437,0.0094394600508492556,0.0051653025780553129,1.2214200156602373e-08,6.8128073236283134e-09,0.0029202677528919305,3.663082125464162e-12,0.0032723624719401966,8.1266970144710691e-05,1.0963038946074206e-10,0.016719614496989003,1.1154579454708513e-12,2.0482149898322681e-06,0.0023128038281316665,0.0024921559705635031,1.163249003347463e-06,7.8382901835569596e-07,0.010340491544716852,1.0610057416699943e-05,3.8097408598893345e-05,3.9995066189473708e-05,0.0099187908102789657,0.00079030282995550634,0.0012020108037933336
6.252581157771679e-07,0.5206639767676593,154.0,0.0,0.0,0.0,0.91253399131190482,1.0,18.982594483465355,0.006820318913830066,0.019431549695623794,0.0094375811722595248,0.0051642127943575707,1.2253743931381606e-08,6.8061931270038126e-09,0.0029542540659355174,3.6591331022779744e-12,0.0033108168689208527,8.1530076072805336e-05,1.0960725889624657e-10,0.017026173715538086,1.119069300334804e-12,2.0478154693279074e-06,0.0023466779996347657,0.0025340176697146968,1.1802722606150604e-06,7.9529978469944677e-07,0.010573350562361668,1.0965319087668246e-05,3.9850683662093422e-05,4.1866046267547202e-05,0.010130136163687799,0.00079363786556470035,0.0012340116984671319
6.32823750148578e-07,0.5206634628340076,154.0,0.0,0.0,0.0,0.91155106120752805,1.0,18.982348594548647,0.006879390258443723,0.019492399353662714,0.0094349037626090589,0.005162686048839113,1.2291969296211301e-08,6.799592676956494e-09,0.0029881994645555008,3.6551916863623056e-12,0.0033492339646319196,8.1784410071978004e-05,1.0957485472521284e-10,0.017333380411459428,1.1225602493290464e-12,2.0472422891222045e-06,0.0023803274575390459,0.0025758694117148364,1.1971820907268379e-06,8.0669412103790451e-07,0.010807155169379312,1.1324603828930872e-05,4.1653004256533686e-05,4.3791430896548763e-05,0.010341870088899729,0.00079683760660825386,0.0012662110180752405
