Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669),S(1668),S(571),S(1345),S(1398),S(1815),S(1443),C7H15(32),C7H15(31),S(1930),S(1932),C4H9(23),C3H6(1916),S(1984),S(87),S(2214),S(2218),S(2260)
1.1221376670876439e-05,0.4911148050762936,154.0,0.0,0.0,0.0,0.94998418167913645,0.99979870870179788,18.983617683579773,0.0027061546904001755,0.0029257896312177975,0.0004172116399918068,0.0017962349529541061,5.6020157263947166e-09,1.2369190829445476e-11,7.8110443044874289e-05,5.8685735470407867e-16,5.3309110137840987e-05,3.8437863964595054e-05,9.9237679933178479e-11,0.014828092106683335,1.2541471951383407e-12,9.860347684655067e-09,3.709717642762199e-05,5.8207660560524214e-05,4.326861481816861e-08,3.3476841161138431e-08,0.013903558228580724,1.1202635098913336e-07,3.0170913655807434e-07,3.0735388003358608e-07,0.011993020670532853,0.00017088292814082962,0.00096526931089644264,1.8111943682244679e-12,6.3400915874620776e-10,9.0141693256573864e-10,1.9591348999154706e-05,1.5441656963399806e-08,1.9906889075616642e-10,2.3750282113886623e-12,5.9544212016834847e-06,8.8835734645085867e-09,2.9536537271746213e-07,1.1016376392811328e-06,8.792170861799959e-09,0.0012059501207853224,3.4746076136510463e-07,3.1745217882698178e-06,1.2723848358417259e-15,8.4990414879743453e-07,1.3425671189179277e-06,1.2798274499237953e-07,5.5148554731881379e-07,2.0021606185083443e-12,1.2032841533344206e-11,1.1853381374032492e-07,4.1213987644573052e-15,6.3454298448733812e-12,4.8974729886632531e-13,1.6198778549741284e-08,5.319550801557773e-11,4.9754376782447353e-11,1.0501402315749464e-10,4.6417639621013451e-14,6.7356340732780677e-16,4.488168217040791e-11,3.1836209630833439e-20,5.3652208026690248e-15,5.9368579228673658e-12,2.574455569979263e-14,1.0826285243187922e-06,5.1185423452104444e-12,3.049069607785926e-06,4.7555028191024781e-06,1.626125929561935e-07,2.8947839434905608e-05,0.00016738438070166976,6.4693075403750733e-10,4.096265404942374e-08,4.0315723295386259e-08,4.5079766760254583e-07,3.4826653365141586e-11,3.4932718262841407e-07,0.0012047832961145754
1.1272685563735267e-05,0.4911146343111185,154.0,0.0,0.0,0.0,0.9497676768419796,0.99979772326733474,18.983544959953829,0.0027097636751939576,0.0029252757361490651,0.00041708209068654886,0.0017956711886798515,5.6010122893482461e-09,1.2366501398446332e-11,7.8458185240300827e-05,5.8672359230127168e-16,5.3546920933517121e-05,3.8430978846889424e-05,9.9206533277189963e-11,0.014902448749432126,1.2539225477153361e-12,9.8572864352445782e-09,3.7194687854806686e-05,5.8486241757418401e-05,4.3382197020063369e-08,3.3564719527030666e-08,0.013975951171992193,1.128376637522009e-07,3.0514995785495583e-07,3.108916605021127e-07,0.012053627291349126,0.00017089422810124028,0.00097102485845479175,1.8206182292751733e-12,6.3684297772508838e-10,9.0543758791093897e-10,1.9756635659205741e-05,1.5522067225738099e-08,2.0075196400690957e-10,2.3870304777559413e-12,5.953610073117279e-06,8.9285055200987316e-09,2.9716299080437239e-07,1.1083428455533934e-06,8.8531486077209015e-09,0.0012117924299425516,3.4991394948575452e-07,3.21178948868626e-06,1.2812094094974464e-15,8.5987841638705654e-07,1.3583482972916129e-06,1.2864959757780029e-07,5.5435755475639229e-07,2.01259285520113e-12,1.2095770392552447e-11,1.1915374523046199e-07,4.1429548765511024e-15,6.3789056528066463e-12,4.9233101335184665e-13,1.6370962910756909e-08,5.3760760660527878e-11,5.028306418899604e-11,1.0612989282678756e-10,4.6659371805805505e-14,6.807206321857775e-16,4.5358220981458578e-11,3.2174235942506597e-20,5.4221869372856137e-15,6.0053381536651897e-12,2.5878627310215844e-14,1.0894824073880698e-06,5.1509467111949429e-12,3.0861431176029104e-06,4.7548235558977361e-06,1.6260153386373076e-07,2.8947143578221441e-05,0.00016837097771025097,6.471653394524672e-10,4.1186287587737082e-08,4.0539122248284642e-08,4.5065626387699095e-07,3.4815729218748364e-11,3.4921757766616574e-07,0.0012105507226451994
1.1323994456594095e-05,0.49111446362428357,154.0,0.0,0.0,0.0,0.94955130193357373,0.99979673796333091,18.983472266740332,0.0027133351880235823,0.0029247584447959795,0.0004169531774554978,0.0017951101716923916,5.6000023086564902e-09,1.2363814919777695e-11,7.880584552935465e-05,5.8658994075615132e-16,5.378468000354187e-05,3.8424049037137086e-05,9.917553846111886e-11,0.014976774977695973,1.2536964429080799e-12,9.854240222843829e-09,3.7291643993403566e-05,5.8764736665388143e-05,4.3495130833631273e-08,3.3652096228521747e-08,0.014048314601401889,1.1364773359490884e-07,3.0860818823899103e-07,3.1444795170142692e-07,0.012114202864571641,0.00017090531551313738,0.00097677967466274721,1.8300381825568804e-12,6.3967618022288087e-10,9.0945729610520597e-10,1.992232311036428e-05,1.5602444706010884e-08,2.024391320466948e-10,2.3990265956641884e-12,5.9528074572624517e-06,8.9734145821579261e-09,2.9896062114525525e-07,1.1150480647394026e-06,8.9141362239548644e-09,0.0012176332987784415,3.5236756798742187e-07,3.2492761232681387e-06,1.2900354115646021e-15,8.6991127251820231e-07,1.3742248594592464e-06,1.2931621458471852e-07,5.5722852777944297e-07,2.0230214072747805e-12,1.2158677289986624e-11,1.197734604011593e-07,4.1645034830279746e-15,6.412373662582068e-12,4.9491412596681017e-13,1.6544043469995583e-08,5.4328952468970097e-11,5.0814500629732158e-11,1.0725156470147713e-10,4.6901016925622951e-14,6.87915072580652e-16,4.5837235676681453e-11,3.2514018488881525e-20,5.4794490426570931e-15,6.0741777107458736e-12,2.6012650631901081e-14,1.0963377379565217e-06,5.1833579207880042e-12,3.1234434749734704e-06,4.7541518111625557e-06,1.6259082085350352e-07,2.8946520082344802e-05,0.00016935736404907514,6.4740119443138892e-10,4.1409906154692973e-08,4.0762504960261612e-08,4.5051555063049288e-07,3.4804858200578747e-11,3.4910850828837387e-07,0.0012163163437376211
1.1375303349452923e-05,0.4911142930157885,154.0,0.0,0.0,0.0,0.94933505663853779,0.99979575278837085,18.983399603928859,0.0027168695575908531,0.0029242378219880472,0.0004168248896186029,0.00179455185601213,5.5989860186246133e-09,1.2361128833759083e-11,7.9153423960221414e-05,5.8645633943540706e-16,5.4022387380067306e-05,3.8417075734304253e-05,9.9144692828333625e-11,0.015051070722173597,1.2534689182086465e-12,9.8512087953824267e-09,3.738804831945418e-05,5.904314570576213e-05,4.3607420315324839e-08,3.373897441871698e-08,0.014120648504577435,1.1445653315740453e-07,3.1208376423838082e-07,3.1802269569575622e-07,0.012174747440076425,0.00017091619772327321,0.00098253374763807087,1.839454226606549e-12,6.425087666230857e-10,9.1347605770614333e-10,2.0088408588273219e-05,1.5682789390614737e-08,2.0413036663462642e-10,2.411016574953585e-12,5.9520132019433777e-06,9.0183006875436377e-09,3.007582595147156e-07,1.1217532810522429e-06,8.9751332957835945e-09,0.0012234727360234488,3.548215987573685e-07,3.2869815743586612e-06,1.2988627820258801e-15,8.8000268597551487e-07,1.3901968016414307e-06,1.299825947674913e-07,5.6009846119806031e-07,2.0334462537280625e-12,1.2221562110447987e-11,1.2039295811766086e-07,4.1860445444355074e-15,6.4458338131965495e-12,4.9749663200614287e-13,1.6718019913595675e-08,5.4900082382128234e-11,5.1348685114363012e-11,1.0837903669152364e-10,4.7142574543619838e-14,6.9514671510660199e-16,4.6318725363336372e-11,3.2855556636697517e-20,5.537007012062989e-15,6.1433754717329478e-12,2.6146625422567369e-14,1.103194502592035e-06,5.2157759104843199e-12,3.1609706097023884e-06,4.7534874502970082e-06,1.6258045167684548e-07,2.8945968824337349e-05,0.00017034354139325848,6.4763831242951152e-10,4.1633510224724012e-08,4.0985871912294535e-08,4.5037551629915279e-07,3.4794039843142273e-11,3.489999655245513e-07,0.001222080168161476
1.1426612242311751e-05,0.4911141224856022,154.0,0.0,0.0,0.0,0.94911894064287472,0.99979476774106335,18.983326971509456,0.0027203671097377024,0.0029237139320264175,0.00041669721672766148,0.0017939961964985134,5.5979634349921336e-09,1.2358445629564845e-11,7.9500920580968167e-05,5.8632284710458052e-16,5.4260043095160435e-05,3.8410059445299404e-05,9.9113993998466238e-11,0.015125335915235957,1.2532399917445129e-12,9.8481919054068709e-09,3.7483904283165411e-05,5.9321469292811659e-05,4.371906950137176e-08,3.3825357206163768e-08,0.014192952869956159,1.1526403559149628e-07,3.1557662224399996e-07,3.2161583439155736e-07,0.0122352610671768,0.00017092688182549179,0.00098828706583655194,1.8488663599523959e-12,6.4534073730821124e-10,9.174938732700142e-10,2.0254889346984256e-05,1.5763101266693954e-08,2.0582563971846064e-10,2.4230004254255892e-12,5.9512271578724245e-06,9.0631638726996276e-09,3.0255590181470613e-07,1.1284584791782576e-06,9.0361394203822419e-09,0.0012293107502587266,3.5727602420202769e-07,3.3249057238216993e-06,1.3076914625854367e-15,8.9015262541521127e-07,1.4062641198408572e-06,1.3064873694437542e-07,5.6296734979280175e-07,2.0438673775510007e-12,1.2284424739277321e-11,1.2101223725022072e-07,4.20757802148785e-15,6.4792860439407854e-12,5.0007852678101637e-13,1.6892891926068066e-08,5.5474149335473716e-11,5.1885616647229361e-11,1.0951230669533925e-10,4.7384044220503789e-14,7.024155462842126e-16,4.6802689144150908e-11,3.3198849749494065e-20,5.5948607382430697e-15,6.2129303111472423e-12,2.6280551438564363e-14,1.1100526879111866e-06,5.2482006170084487e-12,3.1987244511320332e-06,4.7528303412234002e-06,1.6257042399561585e-07,2.8945489644602247e-05,0.00017132951142728091,6.4787668649907539e-10,4.1857100269107874e-08,4.1209223582608832e-08,4.5023614953883476e-07,3.4783272854498055e-11,3.4889194057382484e-07,0.0012278422045396782
1.147792113517058e-05,0.4911139520337227,154.0,0.0,0.0,0.0,0.94890295363398203,0.99979378282004183,18.983254369471315,0.0027238281674710359,0.0029231868373651299,0.00041657014850318707,0.0017934431488916271,5.5969347822163293e-09,1.2355762870756818e-11,7.9848335439549562e-05,5.8618940605382121e-16,5.4497647180807389e-05,3.8403001320870698e-05,9.908343941548359e-11,0.015199570490891713,1.2530096995126886e-12,9.845189310275076e-09,3.7579215309038252e-05,5.9599707833884011e-05,4.3830082388237666e-08,3.3911247696846853e-08,0.0142652276866341,1.1607021455472033e-07,3.1908669851603181e-07,3.2522730954410971e-07,0.012295743794634616,0.00017093737466726005,0.00099403961804402086,1.8582745813018466e-12,6.4817209265977718e-10,9.2151074335174685e-10,2.0421762658925298e-05,1.5843380322121452e-08,2.0752492343320783e-10,2.4349781567015269e-12,5.9504491785850983e-06,9.1080041736636389e-09,3.0435354406169316e-07,1.1351636442354629e-06,9.0971542064638936e-09,0.0012351473499189604,3.59730827232248e-07,3.3630484530884228e-06,1.3165213966169009e-15,9.003610593775827e-07,1.4224268098492654e-06,1.3131463988546923e-07,5.6583518842663007e-07,2.054284758062075e-12,1.2347265062450921e-11,1.2163129667562974e-07,4.2291038751337373e-15,6.5127302943979391e-12,5.0265980563142156e-13,1.7068659190300446e-08,5.6051152259634897e-11,5.2425294228128779e-11,1.1065137260195888e-10,4.7625425523879622e-14,7.0972155257345127e-16,4.7289126117461953e-11,3.3543897187681437e-20,5.6530101134102464e-15,6.2828411005347805e-12,2.6414428440079308e-14,1.1169122805487322e-06,5.2806319771712278e-12,3.2367049281749927e-06,4.7521803543399259e-06,1.6256073538792517e-07,2.8945082348489594e-05,0.00017231527584387748,6.4811630931485678e-10,4.2080676755848303e-08,4.1432560446533472e-08,4.5009743921839613e-07,3.4772556780124235e-11,3.4878442480139374e-07,0.0012336024613511902
1.1529230028029408e-05,0.49111378166011777,154.0,0.0,0.0,0.0,0.94868709530065054,0.9997927980239637,18.983181797804086,0.0027272530509873604,0.0029226565999481602,0.00041644367488697352,0.0017928926697406463,5.5959000766870499e-09,1.2353082926345771e-11,8.0195668583802674e-05,5.860560722001461e-16,5.473519966891018e-05,3.8395901853499609e-05,9.9053026786916897e-11,0.015273774384758704,1.2527780590936389e-12,9.8422007717956583e-09,3.7673984796243159e-05,5.9877861729533097e-05,4.394046295225544e-08,3.3996648953664512e-08,0.014337472944343382,1.168750442043702e-07,3.22613929190418e-07,3.2885706276392449e-07,0.012356195670669583,0.00017094768286040403,0.00099979139336422908,1.8676788893539651e-12,6.5100283305832135e-10,9.2552666850494131e-10,2.0589025814663059e-05,1.5923626545480338e-08,2.0922819009974535e-10,2.4469497783645568e-12,5.9496791203960409e-06,9.1528216260747003e-09,3.0615118239157944e-07,1.1418687617856549e-06,9.1581772739642225e-09,0.0012409825432951251,3.621859912489017e-07,3.4014096431483545e-06,1.3253525291182786e-15,9.1062795628456569e-07,1.4386848672531175e-06,1.3198030242005762e-07,5.6870197194188921e-07,2.0646983783521811e-12,1.2410082966564242e-11,1.222501352765195e-07,4.2506220665177266e-15,6.5461665044855442e-12,5.0524046391708311e-13,1.724532138756999e-08,5.6631090079537776e-11,5.2967716851538457e-11,1.117962322889856e-10,4.7866718019654494e-14,7.1706472036142116e-16,4.7778035377123737e-11,3.3890698308504606e-20,5.7114550292435179e-15,6.3531067085924803e-12,2.6548256186345969e-14,1.123773267182221e-06,5.3130699279854843e-12,3.2749119692917282e-06,4.7515373624767126e-06,1.6255138335446251e-07,2.8944746708631372e-05,0.00017330083634219042,6.4835717319860623e-10,4.230424014956425e-08,4.1655882976365668e-08,4.4995937441809948e-07,3.4761890380834158e-11,3.4867740973566002e-07,0.0012393609469337431
1.1580538920888236e-05,0.4911136113647835,154.0,0.0,0.0,0.0,0.9484713653330743,0.99979181335151035,18.983109256496583,0.0027306420776971995,0.0029221232799550435,0.00041631778598482934,0.0017923447164402372,5.5948595334618063e-09,1.2350403477196296e-11,8.0542920061453215e-05,5.859227906159322e-16,5.4972700591290807e-05,3.8388762147875097e-05,9.9022753653466393e-11,0.015347947534030869,1.2525451050559918e-12,9.8392260563979556e-09,3.776821611874794e-05,6.0155931373647825e-05,4.4050215131068508e-08,3.4081564036416362e-08,0.01440968863344206,1.1767849919163219e-07,3.2615825028526779e-07,3.3250503552311579e-07,0.012416616742970184,0.00017095781278715552,0.0010055423812114033,1.8770792829781157e-12,6.5383295888340353e-10,9.2954164928187445e-10,2.0756676122868134e-05,1.600383992604608e-08,2.1093541222344458e-10,2.4589152998251473e-12,5.9489168423363329e-06,9.1976162651806469e-09,3.0794881304747094e-07,1.1485738177948124e-06,9.219208253704812e-09,0.0012468163385372115,3.6464150012890905e-07,3.4399891745937599e-06,1.3341848066627021e-15,9.2095328445164199e-07,1.4550382874401341e-06,1.326457233352764e-07,5.7156769526143776e-07,2.075108218076221e-12,1.247287833892092e-11,1.2286875194273132e-07,4.2721325570419947e-15,6.5795946144531759e-12,5.0782049702925327e-13,1.7422878197548721e-08,5.7213961715329742e-11,5.3512883507453309e-11,1.129468836247556e-10,4.8107921280475486e-14,7.2444503597533843e-16,4.8269416012648132e-11,3.4239252466114269e-20,5.7701953769008785e-15,6.4237260012917478e-12,2.6682034440347884e-14,1.1306356345031932e-06,5.3455144065305263e-12,3.3133455025217869e-06,4.75090124085051e-06,1.625423653237046e-07,2.8944482466403518e-05,0.00017428619462678691,6.4859927014238629e-10,4.2527790911386998e-08,4.187919164124463e-08,4.4982194442315579e-07,3.4751273214790759e-11,3.4857088706479118e-07,0.0012451176694865027
1.1631847813747064e-05,0.491113441147687,154.0,0.0,0.0,0.0,0.94825576342284756,0.99979082880138537,18.983036745538076,0.0027339955622492978,0.00292158693707224,0.00041619247211378786,0.0017917992471649131,5.5938131695233074e-09,1.2347726777950633e-11,8.0890089920110454e-05,5.8578961450746885e-16,5.5210149979688027e-05,3.8381582682551254e-05,9.8992617807266967e-11,0.015422089877450975,1.2523108544531664e-12,9.8362649347998751e-09,3.7861912625680873e-05,6.0433917153577852e-05,4.4159342842289075e-08,3.4165995963226549e-08,0.014481874744892867,1.1848055465568782e-07,3.2971959770708652e-07,3.3617116916159385e-07,0.01247700705870281,0.0001709677706101929,0.0010112925712988724,1.8864757610357241e-12,6.5666247051361198e-10,9.3355568623350656e-10,2.0924710910084529e-05,1.6084020453769265e-08,2.1264656249280746e-10,2.4708747304562225e-12,5.9481622061105619e-06,9.2423881258452456e-09,3.0974643238449589e-07,1.1552787986450695e-06,9.2802467870949124e-09,0.001252648743656882,3.6709733821161184e-07,3.4787869276106656e-06,1.3430181773557822e-15,9.3133701208540071e-07,1.4714870656045986e-06,1.333109014731596e-07,5.7443235329547061e-07,2.0855142604563716e-12,1.2535651067513488e-11,1.2348714557067508e-07,4.2936353083301993e-15,6.6130145649202425e-12,5.1039990038199101e-13,1.7601329298317218e-08,5.7799766081514033e-11,5.4060793180601695e-11,1.1410332446630462e-10,4.8349034877959773e-14,7.3186248567037643e-16,4.8763267109119709e-11,3.4589559011534434e-20,5.8292310470129451e-15,6.4946978419999326e-12,2.6815762964486043e-14,1.1374993692413153e-06,5.3779653500655921e-12,3.3520054554622007e-06,4.750271867021694e-06,1.6253367865770204e-07,2.8944289334082225e-05,0.00017527135240597366,6.4884259183090014e-10,4.275132949886495e-08,4.2102486907034066e-08,4.4968513872208076e-07,3.4740704093354874e-11,3.4846484863393835e-07,0.0012508726370726848
1.1683156706605892e-05,0.49111327100882207,154.0,0.0,0.0,0.0,0.94804028926297501,0.99978984437231555,18.982964264917012,0.0027373138165546112,0.0029210476293000279,0.00041606772375015795,0.0017912562209007987,5.5927611909542316e-09,1.2345050621122857e-11,8.1237178207273098e-05,5.8565649159495337e-16,5.5447547865761397e-05,3.8374364518200918e-05,9.8962616882009153e-11,0.01549620135527891,1.2520753404884969e-12,9.8333171821560959e-09,3.7955077641457613e-05,6.0711819450256852e-05,4.4267849965872978e-08,3.4249947748620032e-08,0.014554031270253844,1.1928118621792171e-07,3.3329790725696489e-07,3.3985540489322004e-07,0.01253736666452235,0.00017097756227823767,0.0010170419536321251,1.8958683225501268e-12,6.5949136832656706e-10,9.3756877990948684e-10,2.1093127520692549e-05,1.6164168119258933e-08,2.1436161377811708e-10,2.4828280794651835e-12,5.9474150760362751e-06,9.2871372425554926e-09,3.1154403685814387e-07,1.1619836910970131e-06,9.3412925258126174e-09,0.0012584797665300906,3.6955349028554161e-07,3.5178027820211116e-06,1.3518525907889676e-15,9.4177910729486694e-07,1.4880311967534977e-06,1.3397583563900114e-07,5.7729594103287627e-07,2.0959164854980878e-12,1.2598401041105883e-11,1.2410531506455531e-07,4.3151302822836106e-15,6.6464262968727729e-12,5.129786694232256e-13,1.7780674366370937e-08,5.8388502087885128e-11,5.461144485129557e-11,1.1526555266152314e-10,4.8590058390312908e-14,7.3931705564262235e-16,4.9259587747334355e-11,3.4941617292733527e-20,5.8885619296958374e-15,6.566021091599729e-12,2.6949441524826593e-14,1.144364458137166e-06,5.4104226959018272e-12,3.3908917552973571e-06,4.749649120850065e-06,1.6252532065681291e-07,2.8944166996173738e-05,0.0001762563113909299,6.4908712966280449e-10,4.2974856365875438e-08,4.2325769236212654e-08,4.4954894700053685e-07,3.4730182587081728e-11,3.4835928644190649e-07,0.0012566258576221191
1.173446559946472e-05,0.491113100948155,154.0,0.0,0.0,0.0,0.9478249425478682,0.99978886006305001,18.982891814622278,0.0027405971498100971,0.002920505414161455,0.00041594353157190796,0.0017907155973853717,5.5917036152739698e-09,1.2342377152502365e-11,8.1584184970324644e-05,5.8552347250508269e-16,5.5684894281088178e-05,3.8367108119917093e-05,9.8932748751235103e-11,0.015570281909265566,1.2518385797070576e-12,9.8303825777520648e-09,3.8047714466132649e-05,6.0989638638323643e-05,4.4375740361855085e-08,3.4333422366799554e-08,0.014626158201658329,1.2008036997610019e-07,3.3689311463659509e-07,3.4355768381179055e-07,0.01259769560658109,0.00017098719353544634,0.0010227905184981342,1.9052569665371779e-12,6.6231965269892752e-10,9.4158093085815933e-10,2.1261923316684992e-05,1.6244282913766465e-08,2.1608053913009765e-10,2.4947753560225661e-12,5.9466753190021897e-06,9.3318636494285679e-09,3.1334162302897905e-07,1.1686884823015036e-06,9.4023451315228998e-09,0.0012643094148996378,3.7200994157552035e-07,3.5570366172741517e-06,1.3606879979992308e-15,9.522795380890586e-07,1.5046706757114778e-06,1.3464052468908916e-07,5.8015845345696043e-07,2.106314876581685e-12,1.2661128149211681e-11,1.247232593357797e-07,4.3366174410473812e-15,6.6798297516974708e-12,5.1555679962639148e-13,1.7960913076634823e-08,5.8980168638658725e-11,5.5164837494640972e-11,1.1643356604714618e-10,4.8830991395304867e-14,7.4680873201702941e-16,4.9758377003721161e-11,3.529542665459563e-20,5.9481879145454352e-15,6.6376946086065376e-12,2.7083069887183307e-14,1.1512308879658552e-06,5.4428863815133292e-12,3.4300043287781469e-06,4.7490328844529179e-06,1.6251728856498952e-07,2.8944115111404715e-05,0.00017724107329417197,6.4933287477109075e-10,4.3198371962543647e-08,4.2549039087772573e-08,4.4941335913964985e-07,3.4719707555757815e-11,3.4825419263846006e-07,0.0012623773389337644
