Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199)
1.9266783625667452e-07,0.5703327941094274,154.0,0.0,0.0,0.0,0.92544877109328294,1.0,18.992522552822809,0.0059092637108361821,0.022250476794511698,0.014731284005711758,0.0042725954019351316,9.6658445874147932e-09,3.919935327646666e-08,0.005501345948747678,4.2227280749404729e-11,0.0070786625665332815,6.3710447701077774e-05,7.037367095978057e-11,0.0073007687298694383,6.9639117308711706e-13,5.8542199388019529e-06,0.0027082684063487045,0.0027695849549452698,1.0081831137650751e-06,6.5379051638245761e-07,0.0025145738047781109,4.3385785551886754e-06,1.2473474790773492e-05,1.301523413724636e-05,0.0021523579365720939,0.00071491336310071927,0.00027219831595537354,1.3751628063955888e-12,3.9911650337297043e-07,3.0228826269183733e-07
1.9615630433698075e-07,0.570332626835042,154.0,0.0,0.0,0.0,0.92416096319097141,1.0,18.992355891262513,0.0059993131443618385,0.022526642760299392,0.014865335493712016,0.0043114510413950211,9.7857310285632887e-09,3.9150866846826226e-08,0.0055965191283525338,4.216851938446589e-11,0.0072023731476694147,6.4500663434034932e-05,7.1013659943143846e-11,0.0075367997930294861,7.0502867731374193e-13,5.9076266935410763e-06,0.0027899515834379786,0.002856145492763776,1.0385818134874038e-06,6.7350367635712834e-07,0.0026251518855205133,4.6324212029006988e-06,1.3505056458862837e-05,1.4103434256212761e-05,0.0022481338663923591,0.00073025291804389657,0.00028804830383752524,1.4355913701230612e-12,4.0615150338785228e-07,3.0756198037577438e-07
1.9964477241728698e-07,0.5703324592450845,154.0,0.0,0.0,0.0,0.92287618936141391,1.0,18.992188193223157,0.0060888143318635173,0.022798243159862841,0.014995324010516434,0.0043491267662997017,9.9036316027556767e-09,3.9102498906026676e-08,0.0056915401525950184,4.210989645653739e-11,0.0073259310220782871,6.5277789630968947e-05,7.1634214622442521e-11,0.0077753877788207821,7.1352310552058932e-13,5.9594161396738785e-06,0.0028721306198317624,0.0029434801651967313,1.0691645265174786e-06,6.9333616827007964e-07,0.0027381164432060644,4.9385270290491558e-06,1.459768775392464e-05,1.5257307552116554e-05,0.0023458344752111749,0.00074538617200986599,0.00030440909551336019,1.497322625926493e-12,4.1317781484930375e-07,3.1282726438844783e-07
2.031332404975932e-07,0.5703322912857299,154.0,0.0,0.0,0.0,0.92159446014629542,1.0,18.992019477605321,0.0061777700128316151,0.023065311854876199,0.015121313808982078,0.0043856412683487053,1.0019561062364444e-08,3.9054249920083408e-08,0.0057864093670321063,4.2051412441035558e-11,0.007449336559905673,6.6041923527168964e-05,7.2235642867613387e-11,0.0080164776378626856,7.2187552054383808e-13,6.0096138196202884e-06,0.002954772969493662,0.0030315653554296696,1.0999191290311773e-06,7.1328012995210721e-07,0.0028534455634001321,5.2570084604511759e-06,1.5753415002532322e-05,1.647916987552812e-05,0.0024454294177158765,0.00076030700912067687,0.00032127948261954974,1.5603445551164988e-12,4.2019545875699976e-07,3.1808413383722569e-07
2.0662170857789943e-07,0.5703321229062452,154.0,0.0,0.0,0.0,0.92031578459895902,1.0,18.991849763730585,0.0062661829161870424,0.023327884209041985,0.015243369785418058,0.0044210134249411384,1.0133534811312043e-08,3.9006120277275544e-08,0.0058811271181731699,4.1993067776468135e-11,0.0075725901325650385,6.6793166657617254e-05,7.2818255606736677e-11,0.0082600149125080253,7.3008703221543829e-13,6.0582455337384956e-06,0.0030378464887137607,0.0031203778245426301,1.13083364747128e-06,7.3332779667387407e-07,0.0029711162713633751,5.5879642515956341e-06,1.6974280790415747e-05,1.7771342150350136e-05,0.0025468876002238505,0.00077500991262413426,0.00033865779480743527,1.624644560171895e-12,4.2720445618758569e-07,3.2333260788609049e-07
2.1011017665820566e-07,0.5703319540588753,154.0,0.0,0.0,0.0,0.9190401703528438,1.0,18.991679071299206,0.0063540557601451534,0.023585996997522254,0.015361557379685574,0.0044552622701744442,1.0245568869865284e-08,3.8958110327487712e-08,0.0059756937533284628,4.1934862793048213e-11,0.0076956921125552625,6.7531624612408861e-05,7.3382366349737862e-11,0.0085059457489606791,7.381587946980056e-13,6.1053373005184994e-06,0.0031213194499248669,0.0032098947150119368,1.1618962637184958e-06,7.5347150451276943e-07,0.0030911045960676569,5.9314794187418471e-06,1.826232142798707e-05,1.9136147812690593e-05,0.0026501772528327952,0.00078948994530022893,0.00035654191871837621,1.6902094997905816e-12,4.3420482828409072e-07,3.2857270574707374e-07
2.135986447385119e-07,0.5703317846987357,154.0,0.0,0.0,0.0,0.91776762368864395,1.0,18.99150742034934,0.0064413912520887287,0.023839688318035474,0.015475942478887761,0.0044884069668891117,1.0355679833140995e-08,3.8910220361649703e-08,0.0060701096204647462,4.1876797764110024e-11,0.0078186428732870267,6.8257406772016224e-05,7.3928290726815886e-11,0.0087542169083507492,7.4609200358204299e-13,6.1509153182014707e-06,0.003205160554765967,0.0033000935536366101,1.1930953199395397e-06,7.7370369348842022e-07,0.0032133856331534672,6.2876252062808193e-06,1.9619564449734555e-05,2.057591027259207e-05,0.0027552659992206904,0.00080374272933861552,0.00037492931730720788,1.7570257233119409e-12,4.4119659624583775e-07,3.3380444667208731e-07
2.1708711281881812e-07,0.570331614783704,154.0,0.0,0.0,0.0,0.91649814960008646,1.0,18.991334831217745,0.0065281920884497947,0.02408899750372049,0.015586591324699924,0.0045204667797723655,1.0463884830802323e-08,3.8862450592844698e-08,0.0061643750680678471,4.1818872952725167e-11,0.0079414427889176551,6.8970626048342384e-05,7.4456346044850694e-11,0.009004775776795676,7.538878930542759e-13,6.1950059278493868e-06,0.0032893389463965307,0.0033909522539105254,1.2244193231547857e-06,7.9401691051661373e-07,0.003337933606726557,6.6564590844347032e-06,2.1048026152214687e-05,2.2092950403512347e-05,0.0028621209240552838,0.00081776442579939749,0.00039381704941691937,1.8250791044988532e-12,4.481797813188379e-07,3.3902784994514246e-07
2.2057558089912435e-07,0.5703314442743153,154.0,0.0,0.0,0.0,0.91523175185824757,1.0,18.991161324501959,0.0066144609546000934,0.024333965037853681,0.015693570424377631,0.0045514610495280021,1.0570201495732097e-08,3.8814801208899322e-08,0.0062584904450119641,4.1761088512595736e-11,0.0080640922341941902,6.967139866086882e-05,7.4966850863905368e-11,0.009257570374476342,7.6154773346314094e-13,6.2376355778757685e-06,0.0033738242210666165,0.0034824491178617437,1.2558569495799022e-06,8.1440381224318914e-07,0.0034647219299007957,7.0380247773098859e-06,2.2549709175121832e-05,2.3689584064220216e-05,0.0029707086379829142,0.00083155171376306485,0.00041320178951344321,1.8943550746952264e-12,4.5515440478665949e-07,3.442429348749489e-07
2.2406404897943058e-07,0.5703312731336586,154.0,0.0,0.0,0.0,0.91396843307432341,1.0,18.990986921023978,0.0067002005247499474,0.024574632470580768,0.015796946465459212,0.0045814091681223102,1.0674647925023237e-08,3.8767272352423324e-08,0.006352456100435673,4.1703444537893948e-11,0.0081865915843045353,7.035984388842547e-05,7.5460124588300452e-11,0.0095125493637581351,7.6907282859486887e-13,6.2788307900438204e-06,0.0034585864389493296,0.0035745628373805532,1.2873970486418668e-06,8.3485716764037448e-07,0.0035937232640041012,7.4323523202657786e-06,2.4126600129665088e-05,2.5368119657539819e-05,0.0030809953401761559,0.00084510176926899953,0.00043307984749525188,1.9648386551937358e-12,4.6212048796176126e-07,3.4944972078788441e-07
2.275525170597368e-07,0.5703311013272799,154.0,0.0,0.0,0.0,0.9127081947607999,1.0,18.990811641795499,0.0067854134618553011,0.024811042337729343,0.015896786234170145,0.0046103305551075738,1.0777242640295806e-08,3.8719864084531673e-08,0.0064462723836243834,4.1645941144706009e-11,0.0083089412147364736,7.1036083820140514e-05,7.5936487075437198e-11,0.0097696620563874487,7.7646451294660158e-13,6.318618126939943e-06,0.0035435961342430394,0.00366727249505793,1.3190286467082918e-06,8.5536986041068915e-07,0.0037249095763738078,7.8394581455155493e-06,2.5780667278228604e-05,2.713085573014162e-05,0.0031929468784290213,0.00085841224413544636,0.00045344718849833174,2.0365144888092148e-12,4.6907805217727451e-07,3.5464822702132786e-07
2.3104098514004304e-07,0.57033092882308,154.0,0.0,0.0,0.0,0.91145103739095656,1.0,18.990635507984518,0.006870102417532691,0.025043238081730035,0.015993156537528651,0.0046382446350173518,1.0878004560964951e-08,3.8672576453188093e-08,0.0065399396438990719,4.1588578338936857e-11,0.0084311415011442629,7.1700243155992013e-05,7.6396258266132361e-11,0.010028858419794701,7.8372414956386517e-13,6.3570241609192915e-06,0.0036288243245517489,0.0037605575645560758,1.35074095062256e-06,8.7593489130359439e-07,0.0038582521966762581,8.2593451948346935e-06,2.7513858269031243e-05,2.898007861733439e-05,0.0033065288067965462,0.00087148124474733298,0.00047429945262293693,2.1093668707347863e-12,4.7602711877922725e-07,3.5983847291734578e-07
2.3452945322034927e-07,0.5703307555912226,154.0,0.0,0.0,0.0,0.91019696045666421,1.0,18.990458540883495,0.0069542700319819312,0.025271263974790657,0.016086124129131497,0.0046651708158330345,1.0976952968577304e-08,3.8625409478384196e-08,0.0066334582305111701,4.1531356055276647e-11,0.0085531928192226492,7.2352448979312958e-05,7.6839757828800592e-11,0.010290089082535208,7.9085312754230174e-13,6.3940754445131984e-06,0.0037142425195534914,0.0038543979105326587,1.3825233509163163e-06,8.9654538019288082e-07,0.0039937218716944757,8.6920030582192314e-06,2.9328097929241584e-05,3.0918060136567897e-05,0.0034217064407837073,0.00088430731089173475,0.00049563197451443883,2.183379778495226e-12,4.8296770911919272e-07,3.6502047781672077e-07
2.380179213006555e-07,0.5703305816040422,154.0,0.0,0.0,0.0,0.90894596252443804,1.0,18.990280761878996,0.007037918933916208,0.025495165044362555,0.016175755638591,0.0046911284685145068,1.1074107467168488e-08,3.8578363090863365e-08,0.0067268284925434095,4.1474274288970679e-11,0.0086750955445880941,7.2992830516517207e-05,7.7267304820176968e-11,0.01055330533889952,7.9785285939127948e-13,6.4297984822920045e-06,0.0037998227289672429,0.0039487737881402363,1.4143654247239492e-06,9.1719456794301795e-07,0.0041312888185367916,9.1374081373059806e-06,3.1225286119745457e-05,3.2947055333112083e-05,0.0035384449100963086,0.00089688939471429879,0.00051743980273639316,2.2585369009851527e-12,4.8989984454735198e-07,3.7019426105331512e-07
2.415063893809617e-07,0.5703304068359524,154.0,0.0,0.0,0.0,0.90769804128971776,1.0,18.990102192422675,0.0071210517404993873,0.025714987000864577,0.016262117504592447,0.0047161369075779634,1.1169487961636758e-08,3.853143721808141e-08,0.006820050778816371,4.1417332926796289e-11,0.0087968500526668589,7.3621518964530955e-05,7.7679217368907642e-11,0.010818459152724925,8.0472477917175199e-13,6.4642197041691823e-06,0.0038855374698294164,0.0040436658421221525,1.4462569385446192e-06,9.3787581823082199e-07,0.0042709227762262776,9.5955238323412331e-06,3.3207295654505654e-05,3.5069300281133901e-05,0.0036567092089727009,0.0009092268398638104,0.00053971771887941454,2.3348216667480705e-12,4.9682354640595708e-07,3.75359841948757e-07
2.4499485746126795e-07,0.5703302312633594,154.0,0.0,0.0,0.0,0.90645319362935162,1.0,18.989922854003748,0.0072036710572902403,0.025930776167797265,0.016345275911521264,0.0047402153727118309,1.1263114626483046e-08,3.8484631781949763e-08,0.0069131254378006464,4.1360531760006105e-11,0.0089184567185898594,7.4238647288570308e-05,7.8075812371915037e-11,0.011085503160439988,8.1147034027441221e-13,6.4973654401237784e-06,0.0039713597730925056,0.0041390551055259612,1.4781878506920281e-06,9.5858261913314254e-07,0.0044125930556386693,1.0066300751464706e-05,3.5275970287199413e-05,3.7287009943151219e-05,0.0037764642441214693,0.00092131936088597755,0.00056246025635489682,2.4122172712871934e-12,5.0373883602318149e-07,3.8051723980743994e-07
2.484833255415742e-07,0.5703300548645797,154.0,0.0,0.0,0.0,0.90521141565227636,1.0,18.989742768122873,0.0072857794781933773,0.026142579414274478,0.016425296729601926,0.0047633830114179,1.135500786525464e-08,3.8437946602930869e-08,0.0070060528175344139,4.1303870686090425e-11,0.0090399159170940317,7.4844349987847125e-05,7.8457405205023708e-11,0.011354390673373654,8.1809101284044478e-13,6.529261896322591e-06,0.0040572631895587847,0.0042349229980551501,1.5101483134256213e-06,9.7930858447264152e-07,0.004556268587764708,1.0549676941062464e-05,3.7433122767568158e-05,3.9602376090603123e-05,0.0038976748802964558,0.00093316702292149624,0.0005856617188279979,2.4907067033636961e-12,5.1064573470734516e-07,3.8566647391182541e-07
2.519717936218804e-07,0.5703298776197564,154.0,0.0,0.0,0.0,0.90397270274838171,1.0,18.989561956267302,0.0073673795854165757,0.026350444089868395,0.016502245458495067,0.0047856588626516159,1.1445188294250059e-08,3.8391381503966421e-08,0.0070988332655461317,4.1247349501985051e-11,0.0091612280224298223,7.5438762950906803e-05,7.8824309457921919e-11,0.011625075679360528,8.2458828221228534e-13,6.5599351326202005e-06,0.0041432217951621721,0.0043312513240795821,1.5421286749804589e-06,1.0000474551710531e-06,0.0047019179702783341,1.1045578135930858e-05,3.9680532969663621e-05,4.2017565288035431e-05,0.0040203059835449261,0.00094477022175792056,0.00060931619824920963,2.5702727705393458e-12,5.1754426374149875e-07,3.9080756351803729e-07
2.5546026170218664e-07,0.5703296995107792,154.0,0.0,0.0,0.0,0.90273704963556156,1.0,18.989380439887455,0.0074484739494343052,0.026554417961893863,0.016576187174280846,0.0048070618414454451,1.1533676717065734e-08,3.8344936332198649e-08,0.0071914671287822713,4.1190967867728759e-11,0.009282393408274749,7.6022023284096627e-05,7.9176836680774737e-11,0.011897512843673741,8.3096364704956834e-13,6.5894110414048204e-06,0.0042292101956128555,0.0044280222703247047,1.5741194813058997e-06,1.0207931003848949e-06,0.0048495095123985794,1.1553918027988244e-05,4.2019946093928554e-05,4.4534716943163641e-05,0.0041443224621692731,0.0009561296642793569,0.000633417592448725,2.6508981237327913e-12,5.2443444437835704e-07,3.9594052785173805e-07
2.5894872978249287e-07,0.5703295205212119,154.0,0.0,0.0,0.0,0.9015044504049583,1.0,18.98919824037478,0.007529065128957158,0.026754549155165664,0.016647186479747621,0.0048276107244994834,1.1620494081807664e-08,3.8298610816763119e-08,0.0072839547535399401,4.1134725602102666e-11,0.0094034124476527897,7.6594269078903018e-05,7.951529614159193e-11,0.01217165750931608,8.3721861675578372e-13,6.6177153277615754e-06,0.0043152035304194723,0.0045252184032591345,1.6061114774510177e-06,1.0415395183508013e-06,0.0049990112780406871,1.2074598552272079e-05,4.4453070944813171e-05,4.7155941424845305e-05,0.0042696893054476014,0.00096724634935259552,0.00065795962226263406,2.7325652806779027e-12,5.3131629783556416e-07,4.0106538610427714e-07
2.624371978627991e-07,0.5703293406362157,154.0,0.0,0.0,0.0,0.9002748985644109,1.0,18.989015379040879,0.0076091556709069622,0.026950886094047038,0.016715307457916662,0.004847324136706326,1.1705661469935327e-08,3.8252404688190626e-08,0.0073762964854040027,4.1078622443034254e-11,0.0095242855128592121,7.7155639294343621e-05,7.9839994609638576e-11,0.012447465696700149,8.4335471023365187e-13,6.6448734909257755e-06,0.0044011774763033805,0.0046228226661998136,1.6380956089077946e-06,1.0622808372988019e-06,0.0051503911272558975,1.2607510188959405e-05,4.6981578285390537e-05,4.9883318250763697e-05,0.0043963716201614557,0.00097812154918352785,0.00068293584816417167,2.8152566486681471e-12,5.3818984529128235e-07,4.0618215742909905e-07
2.6592566594310533e-07,0.5703291598424762,154.0,0.0,0.0,0.0,0.89904838708012247,1.0,18.988831877097812,0.0076887481103972933,0.02714347744690947,0.016780613628717279,0.0048662205385879287,1.1789200078541929e-08,3.8206317740844711e-08,0.0074684926691886916,4.1022657927864436e-11,0.0096450129753906915,7.7706273623098887e-05,8.0151236149717628e-11,0.012724894102747792,8.4937345441859347e-13,6.6709108069888123e-06,0.0044871082500210343,0.0047208183761534364,1.6700630227000886e-06,1.0830113161820204e-06,0.0053036167559640766,1.3152532280155184e-05,4.9607099270204708e-05,5.27188943464002e-05,0.0045243346649817204,0.00098875679117301288,0.00070833968637737529,2.8989545463462076e-12,5.4505510788008457e-07,4.1129086093840262e-07
2.6941413402341156e-07,0.5703289781281404,154.0,0.0,0.0,0.0,0.8978249084165697,1.0,18.988647755639761,0.0077678449707191954,0.027332372073069003,0.016843167908714228,0.0048843182146284959,1.1871131173699205e-08,3.816034963100505e-08,0.0075605436488835652,4.0966831810330027e-11,0.0097655952058806929,7.8246312254844007e-05,8.0449321922250542e-11,0.013003900099438094,8.5527638164496814e-13,6.6958523128207262e-06,0.0045729726106107614,0.0048191892204123296,1.7020050680650078e-06,1.1037253450438825e-06,0.0054586557339907187,1.3709533360206602e-05,5.2331223957365413e-05,5.566468237665775e-05,0.0046535438827678549,0.00099915384029659535,0.00073416442445474884,2.9836412243098324e-12,5.5191210668914679e-07,4.1639151570003994e-07
2.729026021037178e-07,0.570328795482747,154.0,0.0,0.0,0.0,0.89660445457467808,1.0,18.988463035625688,0.0078464487633318047,0.02751761897192961,0.016903032573807857,0.0049016352624655941,1.1951476083626445e-08,3.8114500004459662e-08,0.0076524497676034092,4.0911143802896591e-11,0.0098860325740395445,7.8775895782287503e-05,8.0734550011393435e-11,0.013284441731833125,8.6106502866913878e-13,6.7197227911781458e-06,0.0046587478610792439,0.004917919252922477,1.7339132971561635e-06,1.1244174455188427e-06,0.0056154755414222768,1.427837149831251e-05,5.5155499900683595e-05,5.8722659151282369e-05,0.0047839649308370437,0.0010093146820285754,0.00076040323630393171,3.0692988850735481e-12,5.5876086275471733e-07,4.2148414073464604e-07
2.76391070184024e-07,0.5703286118971596,154.0,0.0,0.0,0.0,0.89538701712828983,1.0,18.988277737863203,0.0079245619878577072,0.027699267234442264,0.016960269224815246,0.0049181895829114404,1.2030256191359511e-08,3.806876862324818e-08,0.0077442113675420254,4.0855593325565284e-11,0.010006325448599099,7.9295165114237081e-05,8.100721526411616e-11,0.01356647771561017,8.6674093572725838e-13,6.74254675695804e-06,0.0047444118495447206,0.0050169928904408136,1.7657794655532923e-06,1.1450822712103441e-06,0.0057740436032965546,1.4858894652212525e-05,5.8081430822430765e-05,6.1894764105020427e-05,0.0049155637092610713,0.0010192415058271035,0.00078704919665171288,3.155909702162855e-12,5.6560139705886013e-07,4.2656875501298732e-07
2.8336800634463647e-07,0.5703282418751578,154.0,0.0,0.0,0.0,0.89296115578499313,1.0,18.987905491480404,0.008079326671970569,0.028051964403039326,0.017067101331977138,0.0049490806085154574,1.2183207545455794e-08,3.7977658989573267e-08,0.0079273023750041759,4.0744903726019473e-11,0.010246479186666015,8.0303325119617772e-05,8.1516019554812334e-11,0.014134870933948846,8.7776069393206827e-13,6.7851517989893316e-06,0.0049153201604326888,0.0052161104367443737,1.829353659481575e-06,1.1863093718936447e-06,0.0060962941079452295,1.6054339489941268e-05,6.4244046137907029e-05,6.8588921012305743e-05,0.0051821594230286793,0.0010384027837246643,0.00084153444723226274,3.3319194586090614e-12,5.7925788402303327e-07,4.3671402692065704e-07
2.893525997935978e-07,0.5703279214240139,154.0,0.0,0.0,0.0,0.89088985777468266,1.0,18.987584538436163,0.0082105383331266182,0.028343482502088031,0.017150919600733554,0.0049733088590803755,1.2309615185084771e-08,3.7899881342125416e-08,0.0080838945637513402,4.0650392529401082e-11,0.01045201829149392,8.1136525575020317e-05,8.191508166377307e-11,0.014626813326966932,8.8686804544674486e-13,6.8185833199649691e-06,0.0050613703786449278,0.005387864591706544,1.8836790024729954e-06,1.2215387070272382e-06,0.0063779805118102375,1.7115409570847453e-05,6.9867186050799658e-05,7.4711902054411158e-05,0.0054142798622954184,0.001054116479116852,0.00088950222414694148,3.4857677523053276e-12,5.9094597308987796e-07,4.4539096159522888e-07
2.9533719324255914e-07,0.5703275981269077,154.0,0.0,0.0,0.0,0.88882730616698136,1.0,18.987262166455846,0.0083403404360521353,0.028625090522455227,0.017227828604758452,0.0049955321139236305,1.2431713948338994e-08,3.78224464872063e-08,0.0082400661328605428,4.0556280080145463e-11,0.010657137216081291,8.1941324598547389e-05,8.2281119611701723e-11,0.015122607353372052,8.95664953322765e-13,6.8492632948175645e-06,0.0052068076093183223,0.0055604279097688581,1.9377743042784738e-06,1.2566188660383956e-06,0.0066643607313964731,1.8208387480585665e-05,7.5808506073799393e-05,8.1196060085725281e-05,0.0056494051881856638,0.0010691786121321746,0.00093856939360513849,3.6421742517059668e-12,6.0261015374527448e-07,4.5404458116785806e-07
3.0132178669152047e-07,0.5703272719723758,154.0,0.0,0.0,0.0,0.88677344883702525,1.0,18.986938474498256,0.0084687452389592549,0.02889703447686021,0.017298115677616587,0.0050158338536444242,1.2549610879742214e-08,3.7745351935180788e-08,0.008395818777787405,4.0462564819201856e-11,0.010861837787312862,8.2718427905387328e-05,8.261550838507571e-11,0.015622064735636433,9.0415913129630582e-13,6.8773060915839144e-06,0.0053515366990956326,0.0057337323640609837,1.9916041630173067e-06,1.2915268909673542e-06,0.0069552719353139694,1.9332236805033804e-05,8.2074133009070596e-05,8.804989714157946e-05,0.0058873732335296813,0.0010836048549262497,0.00098869936374797684,3.8010498754036926e-12,6.1425052997942907e-07,4.6267497965978642e-07
3.073063801404818e-07,0.5703269429565742,154.0,0.0,0.0,0.0,0.88472823186905591,1.0,18.986613559452188,0.0085957648983373981,0.029159558652969007,0.017362060797195288,0.0050342954174625483,1.2663412332068808e-08,3.7668595636282492e-08,0.0085511541839637766,4.0369244047619555e-11,0.011066121821142257,8.3468536456410782e-05,8.291958772344818e-11,0.01612500273321649,9.1235824131674216e-13,6.9028231552280785e-06,0.0054954671548177346,0.0059077127785119752,2.0451349147629746e-06,1.3262409510816475e-06,0.0072505526131859564,2.0485858361110117e-05,8.8669750868633371e-05,9.5281514684455968e-05,0.0061280252657203672,0.0010974117448337636,0.0010398554562637465,3.9623062723388673e-12,6.2586720516735238e-07,4.7128225054198947e-07
3.1329097358944314e-07,0.5703266110833858,154.0,0.0,0.0,0.0,0.88269159990248403,1.0,18.986287516018777,0.0087214114693517138,0.029412905163712429,0.017419936382285724,0.0050509959444555363,1.2773223760985646e-08,3.7592175925210035e-08,0.0087060740265075803,4.0276314090693672e-11,0.011269991122241238,8.4192345140333857e-05,8.3194661145826754e-11,0.016631244058776713,9.2026987907771224e-13,6.9259229261563771e-06,0.0056385131013249991,0.0060823067532093595,2.0983346176234764e-06,1.3607403325304488e-06,0.0075500428953532489,2.1668096160120488e-05,9.5600591485430587e-05,0.00010289860082155159,0.0063712061928702405,0.0011106165145345621,0.0010920010478042553,4.1258559963695593e-12,6.37460282047794e-07,4.7986648671820022e-07
3.1927556703840447e-07,0.5703262763632057,154.0,0.0,0.0,0.0,0.88066349644126685,1.0,18.985960436616143,0.0088456969063161715,0.029657313549708773,0.017472007142914688,0.0050660123304212172,1.2879149355998359e-08,3.7516089878148969e-08,0.0088605799699983407,4.0183773700302471e-11,0.011473447483726681,8.4890540950042392e-05,8.3441995169205487e-11,0.017140616787347174,9.2790155357975032e-13,6.9467107801707987e-06,0.0057805932287971363,0.0062574545877226604,2.1511730308040876e-06,1.3950054241706093e-06,0.0078535848352723047,2.2877743390518784e-05,0.00010287142725720741,0.00011090841958754963,0.0066167647318471816,0.0011232369378519553,0.0011450996965184216,4.2916126590288331e-12,6.4902986270666472e-07,4.8842778051162943e-07
3.252601604873658e-07,0.5703259388127812,154.0,0.0,0.0,0.0,0.8786438641347174,1.0,18.985632411298948,0.008968633063221404,0.029893020421228666,0.017518529970969119,0.005079419196410485,1.2981292078773026e-08,3.7440334944130118e-08,0.0090146736682998989,4.0091620746476425e-11,0.011676492686943233,8.5563802623412374e-05,8.3662818863915959e-11,0.017652954260562698,9.3526068376307303e-13,6.9652889844834736e-06,0.0059216307319965508,0.0064330992032736829,2.2036215929277949e-06,1.4290177040865639e-06,0.0081610226622096591,2.411354836979777e-05,0.00011048656566126934,0.00011931780195899248,0.0068645535475073856,0.0011352911886228216,0.0011991152562397622,4.4594910687221348e-12,6.6057604856381066e-07,4.9696622365445052e-07
3.3124475393632714e-07,0.5703255984543791,154.0,0.0,0.0,0.0,0.87663264502714633,1.0,18.985303527695983,0.0090902316943202374,0.030120259144750316,0.017559753874401667,0.0050912888698902313,1.3079753643000739e-08,3.7364909954501104e-08,0.0091683567644348565,3.999985019184972e-11,0.011879128501307094,8.6212800158036896e-05,8.385832358224379e-11,0.018168094985781865,9.4235459344579095e-13,6.9817566711032159e-06,0.0060615532408868919,0.0066091860638257706,2.2556533967477541e-06,1.4627597235563038e-06,0.0084722030017624558,2.5374220442606268e-05,0.00011844984570185798,0.00012813313876482372,0.0071144293606086621,0.001146797713579916,0.0012540119774718647,4.629407351972807e-12,6.72098940363352e-07,5.0548190728021563e-07
3.3722934738528847e-07,0.5703252553155315,154.0,0.0,0.0,0.0,0.87462978078147968,1.0,18.984973870963849,0.0092105044547578559,0.030339259568911977,0.017595919946252151,0.0051016913760509493,1.317463400055522e-08,3.7289811813062123e-08,0.0093216308905016906,3.9908460896805501e-11,0.01208135668420029,8.6838192656604846e-05,8.4029662670264429e-11,0.018685882531524072,9.4919048672051838e-13,6.9962098241307168e-06,0.0062002927442128715,0.0067856630967221632,2.307243158216697e-06,1.4962150858014178e-06,0.008786975069052726,2.6658435779442504e-05,0.00012676463606456955,0.00013736037528862643,0.0073662530303709069,0.0011577751175891682,0.0013097545968248684,4.8012790560306788e-12,6.8359863816684129e-07,5.1397492191859765e-07
3.432139408342498e-07,0.570324909428434,154.0,0.0,0.0,0.0,0.87263521287708101,1.0,18.984643523752606,0.0093294629012433562,0.030550247785709504,0.017627261367447696,0.0051106944388971372,1.3266031431362946e-08,3.7215037100861303e-08,0.0094744976676283295,3.9817452348967235e-11,0.012283178980907666,8.744062829843516e-05,8.4177951562637836e-11,0.019206165419642426,9.5577544825965641e-13,7.0087412805212176e-06,0.0063377855062904057,0.0069624806131528376,2.3583671864201024e-06,1.5293684270538106e-06,0.0091051908348692683,2.7964843050623227e-05,0.00013543383498945417,0.00014700500758440234,0.0076198896122480729,0.0011682420611544078,0.001366308415038513,4.9750252406243215e-12,6.9507524134908408e-07,5.2244535749233744e-07
3.4919853428321114e-07,0.5703245608295443,154.0,0.0,0.0,0.0,0.87064888278497654,1.0,18.984312566182723,0.0094471184927549957,0.030753445923988969,0.01765400343800776,0.0051183634905245896,1.3354042861547772e-08,3.7140585544203156e-08,0.0096269587059570512,3.972681759828539e-11,0.012484597124590751,8.8020745176692542e-05,8.4304268080023537e-11,0.019728797015117178,9.621164534613071e-13,7.0194407421607752e-06,0.0064739719780124542,0.0071395912288354712,2.4090033527149119e-06,1.5622053977931549e-06,0.0094267051678057663,2.9292068946978338e-05,0.00014445987171564183,0.0001570720803736352,0.0078752083945979774,0.0011782171690630137,0.0014236393647050339,5.1505665584343249e-12,7.0652884859618622e-07,5.308933033160295e-07
3.5518312773217247e-07,0.5703242095592365,154.0,0.0,0.0,0.0,0.86867073212137291,1.0,18.983981075836937,0.0095634825912756863,0.030949071978480094,0.017676363634780003,0.0051247616881602157,1.3438763120444516e-08,3.7066454420368742e-08,0.0097790156046630421,3.9636554733633063e-11,0.012685612836301484,8.8579168501249066e-05,8.4409652460532265e-11,0.020253635413874028,9.6822033602963242e-13,7.0283947985605947e-06,0.0066087967024770385,0.0073169497851308376,2.4591310515562101e-06,1.5947126353394484e-06,0.0097513759533230885,3.0638723529748274e-05,0.00015384470945887157,0.0001675661864948324,0.0081320829153729238,0.001187718949760516,0.0014817140681144347,5.3278253153530966e-12,7.1795955790565915e-07,5.3931884809660807e-07
