Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999)
4.015612817731092e-08,0.49866850141236113,154.0,0.0,0.0,0.0,0.39215634908040159,1.0,18.995285714651533,0.012464498556160015,0.052901034104587401,0.020840935860284383,0.0013941822435384666,1.1793410336894049e-08,3.1294026310898371e-06,0.15040145021600468,2.6771547348757469e-08,0.31929061310302065,7.423267713156015e-05,1.1338197552288678e-11,0.012613033847694379,4.3390104426705432e-13,5.0767368975815407e-05,0.030306991881106367,0.033111532019706146,7.0219025225323247e-06,4.0538258025265778e-06,0.0039109196611339476,3.7839757410232387e-05,0.00037585920698400788,0.00050390896771851173,0.00067813537792953734,0.0020341583586184373,0.00048510870353659421,7.3458526889852914e-12,4.9722754019012514e-05,2.2885377030501284e-05,0.00095810699763009541,4.3007423627214136e-07,1.4154841910788998e-07,1.569955954827045e-10,2.7638223961015141e-05,3.2533899456308768e-06,2.6462269084093361e-05,1.0270955935210698e-06,5.3667798194846364e-06,8.9587870765400917e-06
4.038099404028942e-08,0.498668995064597,154.0,0.0,0.0,0.0,0.39025137994177578,1.0,18.995268576186824,0.012498684725575632,0.052960522868919321,0.020752196816599417,0.0013882461379766625,1.1806650013357245e-08,3.1160401410497853e-06,0.15085972434112371,2.6641499754746289e-08,0.32043525420700025,7.4316017845895617e-05,1.1289922280863861e-11,0.012684249328080944,4.3438818223625111e-13,5.0551601970269887e-05,0.030451334392890873,0.033298499474561344,7.0553324212315684e-06,4.0731255660945575e-06,0.0039507130518089432,3.8217925813645938e-05,0.00038170828818077582,0.00051272252543661475,0.00068258242218599476,0.0020455713063869665,0.00049164508118670837,7.4205285379553181e-12,4.9902840581202074e-05,2.2955946094710858e-05,0.00097059573157424073,4.3446487425184289e-07,1.4341324681809932e-07,1.5804354400618636e-10,2.8002450051519229e-05,3.2792611420798616e-06,2.6860263986552897e-05,1.0425644499059056e-06,5.4490579674468511e-06,9.1262430324851146e-06
4.060585990326792e-08,0.4986694862487377,154.0,0.0,0.0,0.0,0.38835690816850915,1.0,18.995251485800818,0.012532604514777938,0.053018794299729256,0.020663236012106054,0.0013822951794308519,1.1819618140134783e-08,3.1027507635737191e-06,0.15131509052390923,2.6512168881008584e-08,0.32157500265723615,7.4397650457592667e-05,1.1241527615154385e-11,0.012755198047436415,4.3486532689489082e-13,5.0335286721942377e-05,0.030594607631116346,0.033484669577506565,7.0885145103078078e-06,4.092282261312006e-06,0.0039906177391928841,3.8595230500274641e-05,0.00038759022480558446,0.00052161327249145896,0.00068700582929043588,0.0020569394241327058,0.0004982152240000185,7.495412984189378e-12,5.0082156184635252e-05,2.3026067794157742e-05,0.000983138407713847,4.3886788121341456e-07,1.4528631010570358e-07,1.5908623561366831e-10,2.8368433533373548e-05,3.3050720055240732e-06,2.7261023570754783e-05,1.058140964545943e-06,5.5319244854770101e-06,9.2954769942235671e-06
4.083072576624642e-08,0.49866997496150306,154.0,0.0,0.0,0.0,0.38647286568241146,1.0,18.995234443054464,0.012566259474749231,0.053075861796455369,0.02057406668848499,0.0013763302543412762,1.1832318180194568e-08,3.089533892401915e-06,0.15176756501482205,2.6383549385108216e-08,0.32270988520185262,7.4477594291783033e-05,1.1193017451103692e-11,0.012825879527400301,4.353326126720503e-13,5.0118455613506101e-05,0.030736812333203196,0.033670040352655847,7.1214489485499271e-06,4.1112959883505499e-06,0.0040306322781369277,3.8971631597929939e-05,0.0003935044401742474,0.0005305808343457031,0.00069140546020475427,0.0020682627040520861,0.00050481883019644607,7.5705033050851243e-12,5.0260705050047523e-05,2.3095744631422872e-05,0.00099573429478113295,4.4328309709740195e-07,1.4716749884243178e-07,1.6012363682662996e-10,2.8736156944220658e-05,3.3308215545655423e-06,2.7664534033359612e-05,1.0738246006870194e-06,5.6153765297527331e-06,9.4664889501902765e-06
4.1055591629224916e-08,0.4986704611968862,154.0,0.0,0.0,0.0,0.38459918501720997,1.0,18.995217447514907,0.01259965114509114,0.053131738594667619,0.020484701800221477,0.0013703522298979917,1.1844752926503224e-08,3.0763890917859274e-06,0.15221716394450052,2.6255637572494379e-08,0.3238399283872353,7.4555867340178459e-05,1.1144400056675587e-11,0.01289629333001985,4.357901372985035e-13,4.9901140325844886e-05,0.030877949397576845,0.033854609960723925,7.1541359505676501e-06,4.1301668692695232e-06,0.0040707552328079202,3.9347089835391589e-05,0.00039945035357432155,0.0005396248264672881,0.00069578118293718984,0.002079541145219983,0.00051145559852806008,7.645796816401385e-12,5.043849136630258e-05,2.3164979090612846e-05,0.0010083826638700004,4.4771036286844691e-07,1.4905670322549935e-07,1.6115571580956632e-10,2.9105602866658633e-05,3.3565088401791528e-06,2.8070781450995449e-05,1.0896148168739369e-06,5.6994112287359603e-06,9.6392787165849157e-06
4.1280457492203414e-08,0.49867094495168235,154.0,0.0,0.0,0.0,0.38273579929810941,1.0,18.99520049875353,0.012632781054376086,0.053186437770214839,0.020395154026733468,0.0013643619548918508,1.1856924976107038e-08,3.0633159835813048e-06,0.15266390332751703,2.6128428734145076e-08,0.32496515856442476,7.4632487996289374e-05,1.1095684474829144e-11,0.012966439055887222,4.3623799401476269e-13,4.9683371867994417e-05,0.031018019874053011,0.034038376692519773,7.1865757713671153e-06,4.1488950445797945e-06,0.0041109851765797345,3.9721566710778471e-05,0.00040542738088439095,0.00054874485503622194,0.00070013287217179964,0.0020907747532155439,0.0005181252283352778,7.7212908470143439e-12,5.0615519291391906e-05,2.3233773637933961e-05,0.0010210827885742131,4.5214952050625782e-07,1.5095381380211865e-07,1.6218244227439577e-10,2.9476753931863385e-05,3.3821329443211888e-06,2.8479751789474325e-05,1.1055110673149919e-06,5.7840256852191993e-06,9.8138459441446128e-06
4.150532335518191e-08,0.4986714262214653,154.0,0.0,0.0,0.0,0.38088264212391981,1.0,18.995183596345591,0.012665650722321269,0.053239972271737712,0.020305435829179635,0.0013583602634912705,1.1868837387623252e-08,3.0503140563859205e-06,0.15310779908533037,2.600191805321243e-08,0.32608560192780761,7.4707474644836077e-05,1.1046876293644553e-11,0.013036316335945413,4.3667629800987761e-13,4.946518071568569e-05,0.031157024930946877,0.034221338941594556,7.2187686785905271e-06,4.1674806717744043e-06,0.0041513206903795096,4.0095024360349758e-05,0.00041143493556368069,0.00055794051902687816,0.00070446040785070803,0.0021019635387014984,0.00052482741949947775,7.796982730903049e-12,5.0791792958531698e-05,2.3302130725223135e-05,0.0010338339446740476,4.5660041282227201e-07,1.5285872142693272e-07,1.6320378713264245e-10,2.9849592813326675e-05,3.4076929734650891e-06,2.8891430929740715e-05,1.1215128028954123e-06,5.869216982275553e-06,9.9901901521962376e-06
4.173018921816041e-08,0.4986719050037099,154.0,0.0,0.0,0.0,0.37903964748804625,1.0,18.995166739869802,0.012698261661265066,0.053292354942170418,0.020215559486520637,0.0013523479776679911,1.1880493237262216e-08,3.0373827872769881e-06,0.15354886706177467,2.5876101062486436e-08,0.32720128454115732,7.4780845329201819e-05,1.099798077241293e-11,0.013105924826623042,4.3710516421815428e-13,4.92465968993992e-05,0.031294965835100053,0.034403495187414229,7.2507149612589238e-06,4.1859239220261151e-06,0.0041917603613891626,4.0467425582548082e-05,0.00041747242912230334,0.00056721141148816686,0.00070876367428282668,0.0021131075166172255,0.00053156187232952659,7.8728698151954339e-12,5.0967316480291492e-05,2.3370052792343232e-05,0.0010466354097276337,4.6106288331716911e-07,1.5477131720587691e-07,1.642197223033098e-10,3.0224102219119874e-05,3.4331880545790259e-06,2.9305804681297332e-05,1.1376194717077411e-06,5.9549821863897047e-06,1.0168310750416843e-05
4.195505508113891e-08,0.4986723812947168,154.0,0.0,0.0,0.0,0.37720674994474562,1.0,18.995149928909715,0.012730615373042809,0.053343598474524898,0.020125537020924199,0.0013463259021935349,1.1891895179944102e-08,3.0245217646305993e-06,0.15398712299016643,2.5750973490304977e-08,0.32831223228232675,7.4852617719261682e-05,1.0949005678009618e-11,0.01317526421964652,4.3752468796228296e-13,4.9027649822117092e-05,0.031431843992205083,0.034584844029864961,7.2824149522545969e-06,4.2042249842445286e-06,0.0042323027859072111,4.0838733865346765e-05,0.00042353927028019358,0.00057655711694142031,0.00071304256197833832,0.0021242067077867602,0.00053832828785382294,7.9489494716290202e-12,5.1142093939864899e-05,2.3437542262116015e-05,0.0010594864640568057,4.6553677649441332e-07,1.5669149263384838e-07,1.652302211492057e-10,3.0600264910342359e-05,3.4586173435104108e-06,2.9722858756469992e-05,1.1538305180384168e-06,6.0413183414092571e-06,1.0348206993915426e-05
4.217992094411741e-08,0.4986728550921354,154.0,0.0,0.0,0.0,0.37538388454572469,1.0,18.995133163052841,0.012762713350160926,0.053393715428663072,0.020035380227842851,0.0013402948266593836,1.190304586871398e-08,3.011730574983144e-06,0.15442258250570115,2.5626530837117402e-08,0.32941847086413567,7.4922809464507507e-05,1.0899958425376156e-11,0.013244334237917947,4.3793496577949796e-13,4.8808368332928317e-05,0.031567660929094139,0.034765384174849444,7.3138690118054088e-06,4.222384063273229e-06,0.004272946568385479,4.1208913423478574e-05,0.00042963486553737693,0.00058597721255527612,0.00071729696687743627,0.0021352611382074176,0.00054512636775959627,8.0252190850462417e-12,5.1316129394359994e-05,2.3504601542228607e-05,0.0010723863905083898,4.7002193775584324e-07,1.5861913956452769e-07,1.6623525828734761e-10,3.0978063697235346e-05,3.4839800215740921e-06,3.0142578783544282e-05,1.1701453828821917e-06,6.1282224715671503e-06,1.0529878001116491e-05
4.2404786807095906e-08,0.4986733263934106,154.0,0.0,0.0,0.0,0.37357098687215373,1.0,18.995116441891007,0.012794557075181449,0.053442718223133727,0.019945100663241625,0.001334255524622226,1.1913948247225197e-08,2.9990087194273611e-06,0.15485526113902157,2.5502768552694741e-08,0.33052002582360263,7.4991438123740955e-05,1.0850844106598636e-11,0.013313134636868533,4.3833610813970411e-13,4.8588780695832962e-05,0.031702418299940048,0.034945114439700345,7.3450775198898984e-06,4.2404013817203565e-06,0.0043136903221261168,4.1577929151855524e-05,0.00043575861911693167,0.00059547126768620575,0.00072152679066840044,0.0021462708392388048,0.00055195581451600371,8.1016760509242124e-12,5.1489426873088941e-05,2.3571233024237329e-05,0.0010853344747984272,4.7451821347890191e-07,1.605541502607104e-07,1.6723480965303123e-10,3.1357481445658004e-05,3.5092752969881552e-06,3.0564950305037231e-05,1.1865635038745811e-06,6.2156915810131607e-06,1.0713322746015747e-05
4.2629652670074404e-08,0.4986737951969278,154.0,0.0,0.0,0.0,0.37176799289057955,1.0,18.995099765019376,0.01282614802341627,0.053490619174012828,0.019854709709623851,0.0013282087580285022,1.1924605170207394e-08,2.9863557176678411e-06,0.15528517434452363,2.5379682370047937e-08,0.33161692256955277,7.5058520941787156e-05,1.0801668205793892e-11,0.013381665195467893,4.387282206332026e-13,4.8368914750947097e-05,0.031836117849998867,0.035124033722242966,7.3760408794108787e-06,4.2582771745102314e-06,0.0043545326669369028,4.1945746532372621e-05,0.00044190993378544408,0.00060503884617026907,0.00072573193916889735,0.0021572358461033518,0.00055881633118154883,8.1783177797611904e-12,5.1661990385103896e-05,2.3637439087939196e-05,0.0010983300047967004,4.7902545075821761e-07,1.624964172938693e-07,1.682288521378716e-10,3.1738501063507045e-05,3.5345023974386418e-06,3.0989958802735196e-05,1.2030843162757927e-06,6.3037226596456386e-06,1.0898540097921989e-05
4.28545185330529e-08,0.4986742615002256,154.0,0.0,0.0,0.0,0.36997483922613422,1.0,18.99508313203863,0.012857487657768845,0.05353743042243056,0.019764218455288085,0.0013221552691130894,1.1935019177872436e-08,2.9737711706415407e-06,0.15571233744610977,2.5257268079362565e-08,0.33270918629145929,7.5124074864106092e-05,1.0752437911867071e-11,0.013449925732114714,4.3911139475410329e-13,4.8148797619549971e-05,0.031968761478333142,0.035302141056144883,7.4067595372771814e-06,4.27601169644036e-06,0.004395472233951472,4.2312331887623996e-05,0.00044808820992066161,0.00061467950242711231,0.00072991232521504499,0.0021681562004497936,0.0005657076219198671,8.2551417080118542e-12,5.1833823904795717e-05,2.3703222093008413e-05,0.0011113722722734226,4.8354349793604788e-07,1.6444583379429053e-07,1.6921736426393194e-10,3.2121105534408699e-05,3.5596605835914122e-06,3.1417589659128079e-05,1.219707251451867e-06,6.3923126739757696e-06,1.1085528748624242e-05
4.30793843960314e-08,0.49867472530301205,154.0,0.0,0.0,0.0,0.36819146291452431,1.0,18.995066542552681,0.012888577433395594,0.053583164000312503,0.019673637806059262,0.0013160957878986018,1.1945192813840354e-08,2.9612546775303648e-06,0.15613676568623563,2.5135521202804434e-08,0.33379684204191662,7.5188116870436084e-05,1.0703160080463769e-11,0.013517916089757831,4.394857235402122e-13,4.7928455977135857e-05,0.032100351177750154,0.035479435559015345,7.4372339614222404e-06,4.2936052145256122e-06,0.0044365076614034972,4.2677652226348008e-05,0.00045429284668804988,0.00062439278524420883,0.00073406786594220372,0.0021790319479042084,0.00057262939159092696,8.3321452829847392e-12,5.2004931384920833e-05,2.3768584386557083e-05,0.0011244605714787754,4.8807220413860551e-07,1.6640229325193718e-07,1.7020032554731444e-10,3.2505277891284631e-05,3.5847491365394686e-06,3.1847828196810199e-05,1.236431738422728e-06,6.4814585763679225e-06,1.1274287279519085e-05
4.33042502590099e-08,0.49867518660319493,154.0,0.0,0.0,0.0,0.36641780160705589,1.0,18.995049996170444,0.012919418793823611,0.053627831776581932,0.019582978396739462,0.001310031026270595,1.1955129016060909e-08,2.9488057219689171e-06,0.15655847418515229,2.5014437353258467e-08,0.33487991466821226,7.5250663752913024e-05,1.0653838514167078e-11,0.013585636147001612,4.3985131821416836e-13,4.7707915837148783e-05,0.032230889080615097,0.035655916472242068,7.4674646389658047e-06,4.3110580156066178e-06,0.0044776375984335592,4.3041675221451699e-05,0.00046052324132514293,0.00063417823476316832,0.00073819848494119378,0.0021898631398143491,0.00057958134623645706,8.409325965529888e-12,5.2175316745774846e-05,2.3833528296843304e-05,0.0011375942006631207,4.9261141969554087e-07,1.6836568973490153e-07,1.7117771698278794e-10,3.2891001245447363e-05,3.6097673676943443e-06,3.2280659653850352e-05,1.253257202895377e-06,6.5711572991170939e-06,1.1464814108263756e-05
4.35291161219884e-08,0.49867564540140963,154.0,0.0,0.0,0.0,0.36465379327847192,1.0,18.995033492503893,0.012950013176445485,0.053671445534979059,0.019492250720995093,0.0013039616866663676,1.1964830586452714e-08,2.9364238172517363e-06,0.15697747799862702,2.4894012643808493e-08,0.33595842890932082,7.5311731868895129e-05,1.0604477804973117e-11,0.013653085801341081,4.4020828205431906e-13,4.7487202868097763e-05,0.032360377388753254,0.035831583101387877,7.4974520763528917e-06,4.3283703961070977e-06,0.0045188606999526162,4.3404369246739447e-05,0.00046677879064448174,0.00064403538712158646,0.00074230410904140649,0.0022006498305331421,0.00058656319250743839,8.4866812325447199e-12,5.2344983890537936e-05,2.3898056142181386e-05,0.0011507724602189012,4.9716099557335633e-07,1.7033591762468353e-07,1.7214952031850424e-10,3.3278258751850332e-05,3.6347146041612231e-06,3.2716069226418627e-05,1.2701830689379138e-06,6.6614057645164e-06,1.1657107566909019e-05
4.3753981984966896e-08,0.49867610169599136,154.0,0.0,0.0,0.0,0.36289937651192089,1.0,18.99501703116994,0.012980362007130259,0.053714016898803674,0.019401465008192398,0.0012978884538012627,1.1974299583612376e-08,2.9241086782170255e-06,0.15739379206125617,2.4774243048846102e-08,0.33703240930070277,7.5371337345002336e-05,1.0555087157769584e-11,0.013720264984367346,4.4055668535148257e-13,4.7266342092597974e-05,0.032488818438256288,0.036006434871601697,7.5271968327547928e-06,4.3455426683742305e-06,0.0045601756319544025,4.3765703253782992e-05,0.00047305888979633649,0.00065396377002739105,0.00074638467136713333,0.0022113920798091237,0.00059357463836313192,8.5642085924334464e-12,5.2513936690245906e-05,2.3962170222207788e-05,0.0011639946548173241,5.0172078395956117e-07,1.7231287192187977e-07,1.7311571877918608e-10,3.3667033649161028e-05,3.6595902026100521e-06,3.3154042034350984e-05,1.2872087576206391e-06,6.7522008765767241e-06,1.1851165827988064e-05
4.3978847847945394e-08,0.49867655548819884,154.0,0.0,0.0,0.0,0.36115449026383362,1.0,18.995000611787965,0.01301046670465021,0.053755557392314655,0.019310631326547246,0.0012918120016201307,1.1983538652674784e-08,2.9118598652282826e-06,0.15780743123311414,2.4655123611822255e-08,0.33810188025270221,7.5429496860185738e-05,1.0505671422445594e-11,0.013787173648916349,4.4089662921749651e-13,4.7045358139608072e-05,0.032616214643591532,0.03618047128076568,7.556699467581394e-06,4.362575155541244e-06,0.0046015810672438403,4.4125646935394566e-05,0.00047936293358396339,0.00066396290665175024,0.0007504401087332674,0.002222089950734734,0.00060061539253374713,8.6419055494930047e-12,5.2682178996144873e-05,2.4025872825057717e-05,0.001177260091760772,5.0629063779382027e-07,1.7429644801162981e-07,1.7407629642729117e-10,3.4057309229312935e-05,3.6843935375812298e-06,3.3594563152651713e-05,1.304333688256558e-06,6.843539528527278e-06,1.2046986966470656e-05
4.420371371092389e-08,0.4986770067774844,154.0,0.0,0.0,0.0,0.35941907391283007,1.0,18.994984233981672,0.013040328679736229,0.05379607842973845,0.019219759563682152,0.0012857329919828823,1.1992550673661052e-08,2.8996768536548142e-06,0.15821841028981665,2.4536650829138431e-08,0.33916686603389595,7.5486226101257659e-05,1.0456233822262552e-11,0.013853811771147298,4.4122822010469911e-13,4.6824275196785998e-05,0.03274256850678893,0.036353691907782516,7.5859605517026516e-06,4.3794681949465278e-06,0.0046430756865030584,4.4484170683451581e-05,0.00048569031642780252,0.00067403231498901585,0.00075447036211571635,0.0022327435100406665,0.00060768516470599424,8.7197696283492336e-12,5.2849714637067081e-05,2.4089166225836439e-05,0.0011905680815046562,5.1087041088446172e-07,1.7628654173801793e-07,1.7503123827914941e-10,3.444906884693741e-05,3.7091240036457116e-06,3.4037617608891817e-05,1.3215572783013261e-06,6.9354186021100855e-06,1.2244568948418761e-05
4.442857957390239e-08,0.49867745556453,154.0,0.0,0.0,0.0,0.35769306733993878,1.0,18.994967897378444,0.013069949333555091,0.05383559129299418,0.019128859392549966,0.0012796520723618479,1.2001337964921945e-08,2.887559279234141e-06,0.15862674390644216,2.4418820348196022e-08,0.34022739074408537,7.5541541028228214e-05,1.0406780918904361e-11,0.013920179354617018,4.4155154252784974e-13,4.6603116927179521e-05,0.032867882635139574,0.036526096427736333,7.6149806971106959e-06,4.3962221354918414e-06,0.0046846581798400235,4.4841245525457692e-05,0.0004920404320497881,0.00068417150662524666,0.00075847537749931348,0.0022433528287247946,0.0006147836657446012,8.797798373987574e-12,5.3016547415187814e-05,2.4152052684152151e-05,0.0012039179383136558,5.1545995807904691e-07,1.7828304949900127e-07,1.7598053052740452e-10,3.4842295931525192e-05,3.7337810192351732e-06,3.4483190374677389e-05,1.3388789430131986e-06,7.0278349654998794e-06,1.2443909610667549e-05
4.465344543688089e-08,0.49867790185033534,154.0,0.0,0.0,0.0,0.35597641092146109,1.0,18.994951601610019,0.013099330057833447,0.053874107134518782,0.019037940275730723,0.001273569876151046,1.20099031582455e-08,2.8755066812314575e-06,0.1590324466589301,2.4301628436162148e-08,0.34128347831669809,7.5595457111270518e-05,1.0357316942966744e-11,0.013986276429592459,4.4186669326508316e-13,4.638190647989683e-05,0.032992159738031997,0.036697684609532454,7.6437605286613315e-06,4.4128373413583451e-06,0.0047263272467411863,4.5196843131142159e-05,0.00049841267364689342,0.00069437998695141639,0.00076245510575607023,0.0022539179819163388,0.00062191060771198082,8.8759893475402937e-12,5.3182681106378749e-05,2.4214534444318657e-05,0.0012173089803032748,5.200591352605845e-07,1.8028586825541027e-07,1.7692416048451145e-10,3.5236973988649634e-05,3.7583640261227669e-06,3.4931266369057469e-05,1.3562980955864941e-06,7.1207854740621571e-06,1.2645006663445019e-05
4.487831129985939e-08,0.49867834563590147,154.0,0.0,0.0,0.0,0.35426904548526655,1.0,18.994935346311369,0.01312847223567023,0.05391163698819855,0.018947011485796719,0.0012674870240187996,1.2018248462464667e-08,2.8635187190254813e-06,0.15943553303255759,2.4185070512887135e-08,0.34233515253303726,7.5647990135204284e-05,1.0307848555899995e-11,0.014052103050361158,4.4217375348448098e-13,4.6160666539788253e-05,0.033115402615080079,0.036868456306261434,7.672300704670149e-06,4.4293141866399534e-06,0.0047680815953601218,4.5550935841619485e-05,0.0005048064342647032,0.0007046572559784455,0.00076640950211956176,0.0022644390484209166,0.00062906570380463094,8.9543401266313464e-12,5.3348119462482731e-05,2.4276613736673983e-05,0.0012307405292249925,5.246677992692325e-07,1.8229489550191839e-07,1.7786211648623044e-10,3.5633086596403099e-05,3.7828724870877129e-06,3.5381830466806053e-05,1.3738141474771341e-06,7.2142669722721226e-06,1.2847857702650098e-05
4.5103177162837886e-08,0.4986787869225926,154.0,0.0,0.0,0.0,0.35257091229189041,1.0,18.994919131121659,0.013157377241880184,0.053948191775644791,0.018856082114791877,0.0012614041245522113,1.2026376600975334e-08,2.8515948975350974e-06,0.15983601742565143,2.4069143124906524e-08,0.34338243702857069,7.5699155132285457e-05,1.0258378856622067e-11,0.014117659293870389,4.4247282373563782e-13,4.5939419350582805e-05,0.033237614150208532,0.037038411450529531,7.7006018859259794e-06,4.4456530594852598e-06,0.0048099199422665002,4.5903496672995521e-05,0.00051122110703725164,0.0007150028087473929,0.00077033852593333299,0.0022749161104797504,0.00063624866834950189,9.0328483036929507e-12,5.351286621227978e-05,2.4338292778138972e-05,0.0012442119104310282,5.292858078740167e-07,1.8431002926205695e-07,1.787943878026959e-10,3.6030617404873888e-05,3.807305884806065e-06,3.5834867503352881e-05,1.3914265085958921e-06,7.3082762948364448e-06,1.3052460215723079e-05
4.5328043025816384e-08,0.49867922571212453,154.0,0.0,0.0,0.0,0.35088195304054881,1.0,18.994902955683035,0.013186046442867378,0.053983782303611318,0.018765161072784097,0.0012553217741499865,1.2034289675818339e-08,2.8397348965989875e-06,0.16023391414815757,2.3953841696113712e-08,0.34442535529052748,7.5748967595612947e-05,1.0208914675598464e-11,0.01418294525972379,4.4276398099598654e-13,4.5718186711320834e-05,0.033358797311626234,0.037207550054779,7.7286647714700266e-06,4.4618543563065281e-06,0.0048518410126502879,4.6254499300287267e-05,0.0005176560852900307,0.00072541613533109398,0.00077424214067507713,0.0022853492537470489,0.00064345921685773585,9.1115114886886233e-12,5.3676925061141429e-05,2.4399573772013833e-05,0.0012577224530140462,5.3391301979523179e-07,1.8633116810834555e-07,1.7972096468155972e-10,3.6429550138737157e-05,3.8316637219778268e-06,3.6290362276329662e-05,1.409134587368133e-06,7.4028102670105004e-06,1.3258811581002576e-05
4.555290888879488e-08,0.4986796620064135,154.0,0.0,0.0,0.0,0.34920210993048262,1.0,18.994886819642407,0.013214481195437791,0.054018419249486006,0.018674257063629286,0.0012492405554085173,1.2041990365451144e-08,2.8279382262722038e-06,0.16062923740929738,2.3839162866530582e-08,0.34546393063725528,7.579744219597563e-05,1.0159458843146322e-11,0.014247961073005584,4.4304732411494409e-13,4.549698991722641e-05,0.033478955162279722,0.037375872221506463,7.7564900632498411e-06,4.4779184892322391e-06,0.0048938435416173232,4.6603918118290542e-05,0.00052411076268054854,0.00073589672021904824,0.00077812031449609809,0.0022957385676879252,0.00065069706623070928,9.1903273089840532e-12,5.3840299687733457e-05,2.4460458906056811e-05,0.0012712714904272063,5.385492948481956e-07,1.8835821125442715e-07,1.8064183843341694e-10,3.6829868609652394e-05,3.8559455239480864e-06,3.6748299542759216e-05,1.4269377906216848e-06,7.4978657038127616e-06,1.3466909053404038e-05
4.577777475177338e-08,0.49868009580749023,154.0,0.0,0.0,0.0,0.34753132549233812,1.0,18.994870722648823,0.013242682850023104,0.054052113204150196,0.018583378655595988,0.0012431610418425756,1.2049480812733332e-08,2.8162045459006909e-06,0.16102200135131919,2.3725102288927036e-08,0.34649818627481394,7.5844594031051319e-05,1.011001743009548e-11,0.01431270687539968,4.4332293168556461e-13,4.5275849932115162e-05,0.033598090826484996,0.037543378112104106,7.784078493615596e-06,4.4938458759823225e-06,0.0049359262709299826,4.6951728009634176e-05,0.00053058453322679406,0.00074644404430933265,0.00078197301860274666,0.0023060841442279541,0.00065796193432576561,9.2692934053781505e-12,5.4002993752992251e-05,2.4520950357705918e-05,0.0012848583590996186,5.4319449358268622e-07,1.9039105835165137e-07,1.8155700109397292e-10,3.7231556688531688e-05,3.8801508309173226e-06,3.7208664034877859e-05,1.444835524210418e-06,7.5934394139379752e-06,1.3676749806936437e-05
4.600264061475188e-08,0.49868052711798183,154.0,0.0,0.0,0.0,0.34586954271971526,1.0,18.99485466435566,0.013270652748141184,0.054084874639011953,0.018492534228363375,0.0012370837943442383,1.2056763577006564e-08,2.8045333932714155e-06,0.16141222002293376,2.3611656498356387e-08,0.34752814525248477,7.5890437568652136e-05,1.006059355930107e-11,0.014377182831573057,4.4359089814850276e-13,4.5054787259030067e-05,0.033716207513227001,0.037710067969620432,7.8114308006465328e-06,4.5096369478050788e-06,0.0049780879517095523,4.7297904544960809e-05,0.00053707679156160635,0.00075705758357122368,0.0007858002284354276,0.0023163860786818498,0.00066525354035993451,9.3484074353868967e-12,5.4165010893066689e-05,2.4581050289968395e-05,0.0012984823996797222,5.4784847758196199e-07,1.9242960967284829e-07,1.82466445665863e-10,3.7634598330339483e-05,3.9042792037141056e-06,3.7671440451947564e-05,1.4628271926893393e-06,7.6895281976039365e-06,1.3888330903234902e-05
4.622750647773038e-08,0.4986809559405577,154.0,0.0,0.0,0.0,0.34421670507151331,1.0,18.994838644419499,0.013298392222337953,0.054116713904570485,0.018401731973327968,0.0012310093611972838,1.2063840635563436e-08,2.7929244645755405e-06,0.16179990737862038,2.3498821007730301e-08,0.34855383046161392,7.5934987679582484e-05,1.0011193814761838e-11,0.014441389128986728,4.4385129583899017e-13,4.4833821940948642e-05,0.033833308514940548,0.037875942118209709,7.8385477590710522e-06,4.5252921443437734e-06,0.0050203273445694674,4.7642423985513482e-05,0.00054358693309478404,0.00076773680914526791,0.00078960192364003242,0.0023266444696973376,0.00067257160495263796,9.4276670753770505e-12,5.4326354719164253e-05,2.4640760851328394e-05,0.0013121429571484717,5.5251110947775248e-07,1.9447376613013568e-07,1.8337016614506516e-10,3.8038977576539213e-05,3.9283302237061656e-06,3.8136613462631377e-05,1.4809121994081432e-06,7.7861288470597743e-06,1.4101649291945246e-05
4.6452372340708876e-08,0.4986813822780666,154.0,0.0,0.0,0.0,0.34257275643861435,1.0,18.994822662501281,0.013325902596814716,0.054147641240614455,0.01831097990852254,0.0012249382790819757,1.207071469196034e-08,2.7813772504928741e-06,0.16218507728534476,2.3386592772505869e-08,0.34957526464693817,7.5978258310671813e-05,9.9618198647027274e-12,0.014505325975905672,4.4410422478579234e-13,4.461297359724138e-05,0.033949397199726485,0.038041000956226,7.8654301377066521e-06,4.540811919056954e-06,0.0050626432190353822,4.7985263231725251e-05,0.00055011435413687758,0.00077848118783059789,0.00079337808770991742,0.002336859418931803,0.00067991585006713475,9.5070700170186964e-12,5.4487028819303852e-05,2.4700084176764396e-05,0.0013258393806151012,5.5718225288617797e-07,1.9652342924554706e-07,1.842681573952105e-10,3.8444678551148023e-05,3.9523034911092032e-06,3.860416771008412e-05,1.4990899467102324e-06,7.8832381477849435e-06,1.4316701819885545e-05
