Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344)
2.9052587850590205e-12,0.9409348633166137,154.0,0.0,0.0,0.0,0.99999912200630392,1.0,18.999999998926757,1.1068128213513e-07,2.7124866480685475e-07,2.7073256126580144e-07,7.9396380639644456e-10,7.0131109940910357e-14,4.6775062915395177e-08,7.7602127655570725e-08,5.1243037066308682e-11,9.9828295172987379e-08,2.7878986586803247e-10,1.2860881169843552e-17,8.5836349383910012e-13,3.0021844331065716e-18,7.0709405956500727e-13,2.9804356278576821e-15,2.9812080971162394e-15,5.6094512185678166e-19,2.1152331631857344e-19,5.8696485344393473e-14,9.806875945549767e-35,9.2885549861917376e-35,9.2885595705925267e-35,1.2500021808865962e-18,4.0704050777367072e-13,5.3067636275934632e-22,2.2524394948942818e-21,4.6626821063778299e-15,3.6245115328177385e-15,8.2038196107036648e-25,4.3192441046295468e-21,1.8119456939868437e-32,1.4740118121461019e-26,6.1705511114721428e-26,4.6954666072478718e-26,1.0623023843711127e-29,2.2288832542490351e-33,2.0272609287988252e-34,4.2930372475870637e-31,1.2164626327145992e-38,1.4301071866090679e-42,7.7937488276309203e-41,9.728757461187838e-40,2.3686113321939274e-36,1.4537872556157011e-21,2.8498702552826676e-24,2.4544087690448304e-25,2.1429338839812498e-26,2.5480661688323266e-23,7.6577138773521398e-23,3.4877592928813659e-18,1.621114007195474e-20,1.0958034783606763e-20,3.4175502010954546e-24,2.4807001861688688e-24,6.4962199794939103e-25,6.6353621288310202e-32
2.9665800801259346e-12,0.9409348633163859,154.0,0.0,0.0,0.0,0.99999910349468735,1.0,18.999999998884359,1.1301742641792933e-07,2.7697103550514506e-07,2.7643001594531529e-07,8.2759762059323074e-10,7.1610688030119643e-14,4.6811474718607744e-08,7.9647526692142108e-08,5.1396212232901376e-11,1.0245952100663891e-07,2.87542557790149e-10,1.3405703410027755e-17,8.9424055979814939e-13,3.0964396748742752e-18,7.3716242887132345e-13,3.1728565320071227e-15,3.1736834569973931e-15,5.9916595019135306e-19,2.2775814799523051e-19,6.1199867518111334e-14,1.1348894115254985e-34,1.0749077904080186e-34,1.0749083321404377e-34,1.3312709401038976e-18,4.1816204481063767e-13,5.562572748584791e-22,2.323532001356183e-21,4.8987774429297686e-15,3.8080377337714949e-15,8.9208376022091478e-25,4.5982373899145319e-21,2.0118033660808518e-32,1.5763978155683708e-26,6.7100120895970572e-26,5.1324182596392259e-26,1.1866575720971036e-29,2.5441793161916829e-33,2.3141028544620271e-34,4.7666881351285096e-31,1.4188462684191016e-38,1.6690500100821862e-42,8.9009056814060136e-41,1.1161292548331856e-39,2.703769795211394e-36,1.5157160715170306e-21,3.0334660044080659e-24,2.5737498045369152e-25,2.2502197320210009e-26,2.7173812375910878e-23,7.9931355271838167e-23,3.6359504363516076e-18,1.7221103668250257e-20,1.1665122911780548e-20,3.659631876843303e-24,2.6553779257197527e-24,7.0547917384475844e-25,7.0628355906274713e-32
3.0279013751928486e-12,0.940934863316154,154.0,0.0,0.0,0.0,0.99999908498315215,1.0,18.999999998841229,1.1535357047506932e-07,2.8269335972941729e-07,2.8212678193303191e-07,8.6191923192515042e-10,7.3090257738932465e-14,4.6844355315073787e-08,8.1694438817569122e-08,5.1539687512687019e-11,1.0509269331241236e-07,2.9634145928993893e-10,1.396166725362851e-17,9.3083811093911e-13,3.1911925425871034e-18,7.6785284497856155e-13,3.3733727703822332e-15,3.3742566974585583e-15,6.3908758500485746e-19,2.4483852292456322e-19,6.3755511778910244e-14,1.3094147540912611e-34,1.2402095982313712e-34,1.2402102362043877e-34,1.416006303636405e-18,4.2938816034394793e-13,5.8256136918897242e-22,2.3950147570007415e-21,5.1410124314218112e-15,3.9963364328879374e-15,9.6839539844198334e-25,4.8889801530683559e-21,2.2289372764597576e-32,1.6834658291073939e-26,7.2841712609132913e-26,5.5993748860848923e-26,1.3224522303420324e-29,2.89594578531291e-33,2.6341347316007763e-34,5.2812988173748707e-31,1.6495318546990733e-38,1.9415952240323746e-42,1.0136673733745041e-40,1.2768583819567999e-39,3.0777117426208755e-36,1.5789331566011798e-21,3.2247529411808357e-24,2.6959958238241716e-25,2.3607189339546646e-26,2.8940279149964203e-23,8.3357014084442458e-23,3.787201769156003e-18,1.8270604899484483e-20,1.240193239314848e-20,3.9129875598488888e-24,2.838130900888808e-24,7.6483134083167004e-25,7.508217041385569e-32
3.0892226702597627e-12,0.9409348633159181,154.0,0.0,0.0,0.0,0.99999906647169068,1.0,18.99999999879736,1.1768971430655016e-07,2.8841563963370992e-07,2.8782285982188146e-07,8.9692804753970308e-10,7.4569810378587602e-14,4.6874047154296182e-08,8.3742717290560812e-08,5.1674077151737775e-11,1.0772762332061106e-07,3.0518441633908779e-10,1.4528763097044788e-17,9.6815585179087532e-13,3.286419839747074e-18,7.991650655890342e-13,3.5821500621196858e-15,3.5830935978578748e-15,6.8074695699578339e-19,2.6278773168206586e-19,6.6363417755900218e-14,1.5064469398541478e-34,1.426828873445982e-34,1.4268296222955298e-34,1.5042821577818516e-18,4.4071885354513107e-13,6.0959674586532065e-22,2.4668703979166244e-21,5.3893911480286038e-15,4.1894107937273719e-15,1.0495113154596883e-24,5.191713694515026e-21,2.464446206390471e-32,1.7953231702322917e-26,7.8944933431405632e-26,6.0976931309655297e-26,1.4704630236230282e-29,3.2874978773465235e-33,2.990375050162327e-34,5.8394759999115393e-31,1.9117567602842636e-38,2.2516163555437148e-42,1.1512795070584002e-40,1.4567742220566072e-39,3.4939647691521206e-36,1.6434383181078521e-21,3.4238865199882675e-24,2.8211467632451533e-25,2.4744706435878148e-26,3.0781606051260026e-23,8.6854085222585987e-23,3.9415120171244289e-18,1.9360283810040836e-20,1.3169070467648266e-20,4.1778758162833061e-24,3.0291425331550831e-24,8.2781811762618109e-25,7.9718684433100703e-32
3.1505439653266768e-12,0.9409348633156784,154.0,0.0,0.0,0.0,0.99999904796029604,1.0,18.999999998752767,1.2002585791237199e-07,2.9413787727163731e-07,2.9351825020428317e-07,9.3262347509531509e-10,7.6049353136655004e-14,4.690085947524364e-08,8.579222960070289e-08,5.1799956498797411e-11,1.1036414056830306e-07,3.1406937531708804e-10,1.5106981344956696e-17,1.0061935054950438e-12,3.3820994511369765e-18,8.3109884853673679e-13,3.7993540617619032e-15,3.8003598729845899e-15,7.2418098245907447e-19,2.8162910459770066e-19,6.9023585097270157e-14,1.7283528085915986e-34,1.6370073938802269e-34,1.6370082701092666e-34,1.5961724768015721e-18,4.5215412360527787e-13,6.3737152730895037e-22,2.5390823695922835e-21,5.6439172495156506e-15,4.3872636538168439e-15,1.1356300456207147e-24,5.5066792543833912e-21,2.7194747903173981e-32,1.9120772855180624e-26,8.542473961304385e-26,6.628760383148123e-26,1.6315013400581252e-29,3.7223731929428847e-33,3.3860449443803127e-34,6.4439352959192543e-31,2.2090494793505006e-38,2.6033392581290341e-42,1.3041803098260029e-40,1.6577162345472333e-39,3.9562933362542092e-36,1.7092313639091766e-21,3.6310220566175581e-24,2.9492025097554126e-25,2.5915139988808258e-26,3.269933647384829e-23,9.0422538876508876e-23,4.0988799135874881e-18,2.0490774346827345e-20,1.3967144120520416e-20,4.4545551045150011e-24,3.2285961662391058e-24,8.9458160813989683e-25,8.4541514358871927e-32
3.211865260393591e-12,0.9409348633154347,154.0,0.0,0.0,0.0,0.99999902944896224,1.0,18.999999998707448,1.22362001292535e-07,2.9986007460108835e-07,2.9921295367214538e-07,9.6900492276089961e-10,7.7528891277908165e-14,4.6925071526788224e-08,8.784285608848459e-08,5.1917864468374861e-11,1.1300209112410747e-07,3.2299437833093477e-10,1.5696312410313013e-17,1.0449508126317071e-12,3.4782102924187862e-18,8.6365395178712131e-13,4.0251503592955719e-15,4.0262211730941388e-15,7.6942656329486274e-19,3.0138600831695055e-19,7.173601346940191e-14,1.9776940295245387e-34,1.8731714738886621e-34,1.8731724960614406e-34,1.6917513227846501e-18,4.6369396973414499e-13,6.6589385824677548e-22,2.6116348891875357e-21,5.9045940139105295e-15,4.5898975562664873e-15,1.2269542225185727e-24,5.8341180126088273e-21,2.9952144709226928e-32,2.0338357504412001e-26,9.2296396844533484e-26,7.1939948121511853e-26,1.8064140693794087e-29,4.2043415342240093e-33,3.8245771522633377e-34,7.0975035016001315e-31,2.5452489604188909e-38,3.0013659414226718e-42,1.4737057662517732e-40,1.8816590958723748e-39,4.4687092485088664e-36,1.7763121024867569e-21,3.8463147284356114e-24,3.0801629076994926e-25,2.711888122021002e-26,3.469501316882819e-23,9.4062345412721752e-23,4.2593041992648145e-18,2.1662704415856682e-20,1.4796760083800555e-20,4.7432837750953095e-24,3.4366750663308314e-24,9.6526638797450587e-25,8.9554273363032938e-32
3.273186555460505e-12,0.9409348633151875,154.0,0.0,0.0,0.0,0.99999901093768362,1.0,18.999999998661409,1.2469814444703939e-07,3.0558223348870425e-07,3.0490697081686689e-07,1.0060717992154173e-09,7.9008412532643999e-14,4.694693547669068e-08,8.9894488698784097e-08,5.2028305848131544e-11,1.1564133598466384e-07,3.3195755875265578e-10,1.6296746714319762e-17,1.0844275301192579e-12,3.5747322620777355e-18,8.9683013343687844e-13,4.2597044801898624e-15,4.2608430839431712e-15,8.1652058701713867e-19,3.2208184260291469e-19,7.4500702556025553e-14,2.2572388611566523e-34,2.1379431030877847e-34,2.1379442920399222e-34,1.7910928455122552e-18,4.7533839115930057e-13,6.9517190570969724e-22,2.6845129095611127e-21,6.1714243772407693e-15,4.7973147783282355e-15,1.3236905836168671e-24,6.1742710890308984e-21,3.2929044552444698e-32,2.1607062691768422e-26,9.9575480623196402e-26,7.7948454042507302e-26,1.9960843818535207e-29,4.737414937900902e-33,4.3096251736632001e-34,7.803120874350248e-31,2.9245247806267856e-38,3.4506994807925013e-42,1.6612780948778336e-40,2.1307197793525001e-39,5.0354823624934575e-36,1.844680342909834e-21,4.0699195745659085e-24,3.2140277646779227e-25,2.835632119494432e-26,3.6770178248067061e-23,9.7773475371363892e-23,4.4227836221564397e-18,2.2876695938289592e-20,1.5658524837789667e-20,5.0443200708543691e-24,3.6535624223577041e-24,1.0400194909898203e-24,9.4760571398566978e-32
3.334507850527419e-12,0.9409348633149359,154.0,0.0,0.0,0.0,0.99999899242645474,1.0,18.999999998614641,1.2703428737588525e-07,3.1130435571409617e-07,3.1060030222933578e-07,1.0438235136474357e-09,8.0487924019334174e-14,4.6966679038361129e-08,9.1947029855288774e-08,5.2131753460121079e-11,1.1828174962667319e-07,3.409571369649026e-10,1.6908274686443816e-17,1.1246234301836893e-12,3.6716461956069913e-18,9.3062715171373588e-13,4.5031818854343425e-15,4.5043911268245166e-15,8.6549992676236689e-19,3.4374003736304349e-19,7.7317652057413927e-14,2.5699743722950051e-34,2.4341515219293065e-34,2.4341529009946576e-34,1.8942712823221964e-18,4.870873871253096e-13,7.2521385903106121e-22,2.7577020849753792e-21,6.4444109667074563e-15,5.009517357183798e-15,1.4260499748704187e-24,6.5273795434870924e-21,3.6138326718402121e-32,2.2927966743973233e-26,1.0727787661929117e-25,8.4327919985335025e-26,2.2014325080976356e-29,5.3258579250879225e-33,4.8450726270858199e-34,8.5638434136459617e-31,3.3513981838359783e-38,3.9567700328616071e-42,1.8684094164315529e-40,2.4071648661067391e-39,5.6611515282951506e-36,1.9143358948145197e-21,4.3019914960625511e-24,3.3507968566242676e-25,2.9627850821575526e-26,3.8926373187863475e-23,1.0155589946363409e-22,4.5893169374371165e-18,2.4133364905944424e-20,1.6553044612502836e-20,5.3579221270886505e-24,3.8794413462852164e-24,1.1189903959458026e-24,1.0016401520362907e-31
3.395829145594333e-12,0.9409348633146807,154.0,0.0,0.0,0.0,0.99999897391527182,1.0,18.999999998567159,1.2937043007907264e-07,3.1702644297391826e-07,3.1629294849993164e-07,1.0822594757546904e-09,8.1967435203555514e-14,4.698450784236451e-08,9.4000391444293434e-08,5.2228650185010111e-11,1.2092321869964448e-07,3.4999141630505417e-10,1.7530886764400514e-17,1.1655382993930555e-12,3.7689338218302907e-18,9.6504476497626454e-13,4.7557479715766446e-15,4.7570307586020736e-15,9.1640144129804379e-19,3.6638404988497442e-19,8.0186861689614946e-14,2.9191191328617876e-34,2.7648452422670308e-34,2.7648468375222968e-34,2.0013609579736777e-18,4.9894095689295808e-13,7.5602792984506736e-22,2.8311887384013316e-21,6.7235561306352246e-15,5.2265071132267144e-15,1.5342473553439068e-24,6.8936843759028787e-21,3.9593367289820936e-32,2.4302149270718744e-26,1.154197810415854e-25,9.1093453228953925e-26,2.4234165197793869e-29,5.9741979679522155e-33,5.4350428054109424e-34,9.3828451446100729e-31,3.8307640010612871e-38,4.5254619830566565e-42,2.096705500299338e-40,2.7134180904664535e-39,6.350535763881224e-36,1.9852785683840294e-21,4.5426852560816358e-24,3.4904699321957595e-25,3.0933860853084059e-26,4.1165138832556014e-23,1.0540958856929146e-22,4.7589029073534407e-18,2.5433321436277931e-20,1.7480925389096997e-20,5.6843479718232022e-24,4.1144948734429994e-24,1.2023310132181017e-24,1.0576820830553703e-31
3.457150440661247e-12,0.9409348633144218,154.0,0.0,0.0,0.0,0.99999895540412964,1.0,18.999999998518962,1.3170657255660188e-07,3.2274849688576231e-07,3.2198491021852502e-07,1.1213790957436467e-09,8.3446929581016256e-14,4.7000607577693671e-08,9.6054493897154278e-08,5.231941085803586e-11,1.2356564084555255e-07,3.5905877919848085e-10,1.8164573394138616e-17,1.20717193775293e-12,3.8665777212613831e-18,1.0000827317136964e-12,5.0175680707598635e-15,5.018927371745661e-15,9.6926197503119301e-19,3.900373622666744e-19,8.3108331183719498e-14,3.3081363831409114e-34,3.1333045211056517e-34,3.1333063616337629e-34,2.1124362845122564e-18,5.1089909973851355e-13,7.8762235208513793e-22,2.9049598303484019e-21,7.0088619655145981e-15,5.4482856710841079e-15,1.6485018018274174e-24,7.2734265263782156e-21,4.3308048738819694e-32,2.5730691162671592e-26,1.2401770100235544e-25,9.8260470299807954e-26,2.6630331111983833e-29,6.6872361733907412e-33,6.0839084307362938e-34,1.0263420404250049e-30,4.3679134717730123e-38,5.1631422514882557e-42,2.3478695893415628e-40,3.0520681233324087e-39,7.1087456625885052e-36,2.0575081743298674e-21,4.7921554800500768e-24,3.6330467165711667e-25,3.2274741887575519e-26,4.3488015398079335e-23,1.093345137342237e-22,4.931540301123699e-18,2.6777169826844478e-20,1.8442772901278417e-20,6.0238555261333899e-24,4.3589059628700333e-24,1.2901956715861541e-24,1.1157675102470196e-31
3.518471735728161e-12,0.9409348633141587,154.0,0.0,0.0,0.0,0.99999893689302499,1.0,18.999999998470045,1.3404271480847286e-07,3.2847051899179639e-07,3.2767618797447781e-07,1.1611817843290605e-09,8.4926413083375384e-14,4.701514592550622e-08,9.8109265361673278e-08,5.2404424044935943e-11,1.2620892363289741e-07,3.6815768347200672e-10,1.8809325029847408e-17,1.2495241578589603e-12,3.9645612864040508e-18,1.0357408105457519e-12,5.2888074507597398e-15,5.2902462943658191e-15,1.0241183580167957e-18,4.1472347902707577e-19,8.6082060285163643e-14,3.7407476901133776e-34,3.5430542957294254e-34,3.5430564139027593e-34,2.2275717611349677e-18,5.2296181495301871e-13,8.2000538198223728e-22,2.9790029291468604e-21,7.3003303404233517e-15,5.6748544786009705e-15,1.7690365134486685e-24,7.66684687527072e-21,4.7296769529506546e-32,2.7214674589484343e-26,1.330884548817966e-25,1.0584469733061562e-25,2.9213183817523783e-29,7.4700581839588114e-33,6.7963016085905333e-34,1.1208986130376924e-30,4.968557984679077e-38,5.8766897836342742e-42,2.6237063031447143e-40,3.4258765969466551e-39,7.9411950340284248e-36,2.1310245238739187e-21,5.050556655832016e-24,3.7785269147374746e-25,3.3650884368986477e-26,4.5896542475469119e-23,1.1333064616807953e-22,5.1072278948403126e-18,2.8165508609240019e-20,1.9439192636690341e-20,6.3767026045135301e-24,4.6128574976738953e-24,1.3827411050930851e-24,1.1759324047850268e-31
3.5797930307950753e-12,0.9409348633138922,154.0,0.0,0.0,0.0,0.99999891838195465,1.0,18.999999998420421,1.3637885683468587e-07,3.3419251076229186e-07,3.3336678235664433e-07,1.2016669527335407e-09,8.6405901294702159e-14,4.7028274305533377e-08,1.0016464095375328e-07,5.2484053705478488e-11,1.2885298359402496e-07,3.772866588391398e-10,1.9465132133945398e-17,1.2925947841028993e-12,4.0628686839020755e-18,1.0720187602224739e-12,5.5696313150216545e-15,5.5711527902485836e-15,1.0810074059661683e-18,4.4046592488450189e-19,8.9108048753063139e-14,4.2209470995135909e-34,3.9978775883881387e-34,3.9978800201726646e-34,2.3468419740556529e-18,5.3512910184161802e-13,8.5318529806315343e-22,3.0533061826148647e-21,7.5979629190820763e-15,5.9062148239853711e-15,1.896078816282099e-24,8.0741862432756233e-21,5.1574453730948008e-32,2.8755182997812749e-26,1.4264917269185876e-25,1.1386217041857054e-25,3.1993486192897805e-29,8.3280452962657499e-33,7.5771239817517521e-34,1.2223084153210351e-30,5.6388537566079088e-38,6.673526252418678e-42,2.926125619803904e-40,3.8377863745480463e-39,8.8536127786953109e-36,2.2058274287313916e-21,5.3180431338929469e-24,3.9269102143341878e-25,3.5062678587786602e-26,4.839225903431711e-23,1.173979572419632e-22,5.2859644713747721e-18,2.959893060253634e-20,2.0470789838281488e-20,6.7431469152827924e-24,4.8765322854002567e-24,1.4801264399770278e-24,1.2382127058510817e-31
3.7024356209289034e-12,0.9409348633133471,154.0,0.0,0.0,0.0,0.99999888135990322,1.0,18.99999999831903,1.4105114021013793e-07,3.4563640883799697e-07,3.4474592335249741e-07,1.2846823764267764e-09,8.9364837139378561e-14,4.7050834464681265e-08,1.0427697599788235e-07,5.262850426153591e-11,1.3414314106336134e-07,3.9562928158226867e-10,2.0809874638040304e-17,1.3808906072528096e-12,4.260395302605733e-18,1.1464333077607703e-12,6.1606929886812247e-15,6.162389235531647e-15,1.2010306879329494e-18,4.9521399187415998e-19,9.531680288938733e-14,5.3415385323337457e-34,5.0592522331875234e-34,5.0592554161239704e-34,2.5980853879240485e-18,5.5977738792845075e-13,9.2196901435202366e-22,3.2026484846009968e-21,8.2117264285320613e-15,6.3833145706804335e-15,2.1706161622436996e-24,8.9315850215429213e-21,6.1059094443583663e-32,3.2010114918807192e-26,1.6331058048813978e-25,1.3126255112084886e-25,3.8191547974882652e-29,1.0292587066183092e-32,9.3650733975373405e-34,1.4471682647050967e-30,7.2154053428503703e-38,8.549662427437793e-42,3.6189034061095526e-40,4.7886394387876708e-39,1.0942917920292735e-35,2.3592921536193188e-21,5.8808887126846051e-24,4.2323847952461192e-25,3.7994782636275055e-26,5.3651413387807636e-23,1.2574600158823104e-22,5.652579737730682e-18,3.2603367251314766e-20,2.2641936396357876e-20,7.5178575390838379e-24,5.4337824742729718e-24,1.6900652020672045e-24,1.3692631245580534e-31
3.812813952049349e-12,0.9409348633128435,154.0,0.0,0.0,0.0,0.99999884804014527,1.0,18.999999998225363,1.452561944762951e-07,3.5593582675176831e-07,3.549848190074158e-07,1.3617244424996237e-09,9.2027857226552131e-14,4.7067555120604815e-08,1.0797961290660736e-07,5.2743298504544541e-11,1.3890625796069015e-07,4.1222709205710285e-10,2.2057857080730005e-17,1.4628122516148829e-12,4.4391325368813027e-18,1.2155239412772337e-12,6.7270834362855315e-15,6.7289481473668945e-15,1.3163723977104671e-18,5.4833624133289638e-19,1.0108340648710934e-13,6.5589991394759702e-34,6.2123781776141767e-34,6.2123822026763206e-34,2.8390952843074654e-18,5.8231847382793951e-13,9.8668321637202667e-22,3.3378383214514209e-21,8.7852083128039486e-15,6.8291015724870435e-15,2.4423209303004162e-24,9.7532616616664608e-21,7.0744346171908619e-32,3.5143764297388428e-26,1.8375976573361821e-25,1.4857182836499787e-25,4.4561560496175548e-29,1.2378183582754544e-32,1.1263318241760736e-33,1.6767971670563087e-30,8.9443046005556364e-38,1.0609757712206204e-41,4.3547793234115367e-40,5.8082539685685562e-39,1.3161141466804786e-35,2.5018085458604837e-21,6.4200671037850122e-24,4.5172371162161336e-25,4.0759517498240178e-26,5.8698266671187976e-23,1.3350238847122523e-22,5.9929489240267721e-18,3.5467376877265776e-20,2.4722342067566458e-20,8.2641828071265312e-24,5.9703935608890307e-24,1.8972074258360495e-24,1.4948030798940939e-31
3.923192283169794e-12,0.9409348633123279,154.0,0.0,0.0,0.0,0.99999881472045726,1.0,18.999999998129422,1.4946124801132141e-07,3.6623516629671899e-07,3.6522150966595547e-07,1.4409686096857436e-09,9.4690889094086401e-14,4.708147054725476e-08,1.1168345170605647e-07,5.2845340403140988e-11,1.4367092103954013e-07,4.2890241456345894e-10,2.3341511287720767e-17,1.5470592661305085e-12,4.6187044898427179e-18,1.2866192103514557e-12,7.3270939204922884e-15,7.3291380426494976e-15,1.4388718452024483e-18,6.0524757316980322e-19,1.0701932724716213e-13,8.0068202003426595e-34,7.5836928099518621e-34,7.5836978659216529e-34,3.0946656540491128e-18,6.0519836172497635e-13,1.0541090961304953e-21,3.4737104951596964e-21,9.3786806177958385e-15,7.2904273814961521e-15,2.7388347802936223e-24,1.0623778448089854e-20,8.1622980215644459e-32,3.8477462536052143e-26,2.0607712172808543e-25,1.6754842108300963e-25,5.1757892780886582e-29,1.4805740202567353e-32,1.3472939790742179e-33,1.9347339039289352e-30,1.1017764245640128e-37,1.3083452965093624e-41,5.2117401748291669e-40,7.0062955474855756e-39,1.5743265483909821e-35,2.6484904700226091e-21,6.9910760697212448e-24,4.8114900627768921e-25,4.3645826845849528e-26,6.4051519881286507e-23,1.4148895605923016e-22,6.3431781861561678e-18,3.848642007730562e-20,2.6926124424399772e-20,9.058566183266176e-24,6.5413475965881057e-24,2.1226136313318201e-24,1.6277544202514305e-31
