Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669),S(1668),S(571),S(1345),S(1398),S(1815),S(1443),C7H15(32),C7H15(31),S(1930),S(1932),C4H9(23),C3H6(1916),S(1984)
3.979777840116031e-12,0.6847802375140134,154.0,0.0,0.0,0.0,0.99999995132798658,1.0,18.999999999854424,8.1641839603878113e-09,1.9843001268148031e-08,1.9799349636376733e-08,9.4611009371180218e-11,1.7838642071061011e-14,1.6332628949542113e-10,3.0472440754920939e-10,1.899595050238185e-14,2.518026941639498e-10,5.0945795593655168e-11,3.5473790610212479e-18,2.6891474565285563e-14,1.1694027694528919e-18,2.3586552887774664e-15,3.240515012075361e-18,3.2425705246095048e-18,1.5631377852856944e-21,4.9237447643192907e-22,1.8436972419363369e-15,2.1816578332952534e-40,2.120491931924446e-40,2.1204919625724634e-40,8.471309470557072e-20,6.4251157624782781e-15,3.2768328512135631e-24,7.2346191164580235e-23,8.5905957015847787e-19,1.0396056196969594e-18,2.7242593851351444e-28,1.0023589334731539e-23,4.4450310869607321e-37,3.5787848293931349e-29,7.2201671124580725e-29,3.6409062512455784e-29,5.5944172440853893e-33,1.9730130158139279e-36,1.2777973807253011e-38,8.669861081311247e-34,1.3918377028085343e-42,6.9318571561543703e-46,2.4445376475308027e-45,1.4091175166094462e-43,2.2503535890085037e-39,4.3602063841920379e-25,1.3891876025996387e-27,8.5098405974768701e-30,1.0370537123584754e-30,4.3498148020759144e-28,6.8365168873028553e-27,1.2480896344529178e-21,3.489747156648809e-24,1.533177292329181e-24,1.366107809956228e-27,1.0187038271252067e-27,1.6748495675248722e-28,7.792543220981667e-35,4.3014609094313387e-34,9.3262919340160079e-27,6.0495430702923987e-36,1.321738451548844e-30,4.3312425660181338e-49,4.3577616447751593e-35,2.2403913523552598e-33,1.4214069320355514e-38,1.6095802285870356e-41,2.0545937799372187e-17,8.2463984686296568e-16,3.4333673548970205e-19,4.4256724586171704e-27,1.5676864047353276e-22,1.5676981161750613e-22,1.1711439733721881e-27
4.232017423229191e-12,0.6847802375139437,154.0,0.0,0.0,0.0,0.99999994824338279,1.0,18.999999999836618,8.6816321757928454e-09,2.1098414307739889e-08,2.1047898987403308e-08,1.0694685259686116e-10,1.8967350871943863e-14,1.6380403757808033e-10,3.2931068004530644e-10,1.922144702741541e-14,2.7211905058349583e-10,5.6417249894923311e-11,4.0099583255312848e-18,3.0405487512277321e-14,1.2949989930195784e-18,2.6663448456995652e-15,3.8956504272124594e-18,3.8981725069302441e-18,1.9043530294820796e-21,6.1772633987545383e-22,2.0846317483322473e-15,3.3530182834349938e-40,3.2590118305423085e-40,3.2590118806348128e-40,1.0187637722146971e-19,7.0802112908275771e-15,3.8193516257296982e-24,8.014249641211116e-23,9.9458361144225764e-19,1.2036120622185953e-18,3.4842717251063098e-28,1.2050795394983766e-23,6.045125428985949e-37,4.4261190157512965e-29,9.2330893549957038e-29,4.8062965170127246e-29,7.876056837254787e-33,2.9607191254058628e-36,1.9174883815929162e-38,1.1789425137946014e-33,2.2254004496257785e-42,1.1088344323659336e-45,3.6728048352385285e-45,2.1299908993218705e-43,3.3769599561949401e-39,4.9290686007681069e-25,1.6698820113772032e-27,9.9229645095950347e-30,1.1788124923070975e-30,5.3246420377372683e-28,7.84649501560008e-27,1.4108386143063994e-21,4.1859225406766507e-24,1.8429848567448665e-24,1.6872191570204476e-27,1.2643922232077841e-27,2.1374704172934248e-28,9.3672112772822004e-35,5.4898612764199893e-34,1.1210784758899985e-26,7.2719282612378144e-36,1.5901978684929389e-30,7.0791493582612588e-49,5.2383655098914073e-35,2.9258707917006838e-33,1.861319628618292e-38,2.2412400608240629e-41,2.184861953152823e-17,8.7688537750183181e-16,3.8823113045505068e-19,5.3217119148392326e-27,1.7726753520125574e-22,1.7726894342121532e-22,1.4082199596022069e-27
4.484257006342352e-12,0.6847802375138703,154.0,0.0,0.0,0.0,0.99999994515878188,1.0,18.999999999817891,9.199080348738333e-09,2.2353666046702739e-08,2.2295697281057932e-08,1.2003371183024317e-10,2.0095914635035362e-14,1.6416455561073418e-10,3.5395955410225697e-10,1.9412242512406027e-14,2.9248713651451166e-10,6.2049982414138944e-11,4.5007029390162529e-18,3.413497355580243e-14,1.4242975497006593e-18,2.9927956256445751e-15,4.6335050209889593e-18,4.6365614351525166e-18,2.2921694506569381e-21,7.6424427356573931e-22,2.3403413361804679e-15,5.0264970208130212e-40,4.885572626843302e-40,4.8855727064178696e-40,1.2121591683539481e-19,7.7647929042712526e-15,4.4163652119844102e-24,8.8170623572787963e-23,1.1406305679103119e-18,1.3803529029366632e-18,4.3933278267070382e-28,1.4334162642179043e-23,8.0762251152189357e-37,5.4018461547936467e-29,1.164031006632049e-28,6.2375302387209882e-29,1.0860719882043902e-32,4.335811254282724e-36,2.8080794918637031e-38,1.5748724511571817e-33,3.4598136548827161e-42,1.7246797970049408e-45,5.3844926438706929e-45,3.1418749047023347e-43,4.9454632523610493e-39,5.5326454784100645e-25,1.9859800123455218e-27,1.1456234617221213e-29,1.3303274841072471e-30,6.4370879853246558e-28,8.9271857359759845e-27,1.5835047117226332e-21,4.9676843806559018e-24,2.1918804208770229e-24,2.0564499514139352e-27,1.5482723717038987e-27,2.6893344642290333e-28,1.114050589838602e-34,6.9075588034993892e-34,1.3332986099517813e-26,8.6485042141875033e-36,1.8926865901905429e-30,1.1245553570901481e-48,6.2300493532728094e-35,3.7594735596495669e-33,2.3973430601589004e-38,3.0590952700793812e-41,2.3151381280347709e-17,9.2912865636915371e-16,4.3588241804976514e-19,6.3312110912654621e-27,1.990252289205823e-22,1.9902690422621335e-22,1.6753056310204844e-27
4.736496589455513e-12,0.6847802375137937,154.0,0.0,0.0,0.0,0.99999994207418297,1.0,18.99999999979827,9.716528479224289e-09,2.3608768512357447e-08,2.3542745301776735e-08,1.3387080265403383e-10,2.1224344175023831e-14,1.6443666221020769e-10,3.7865564037969651e-10,1.9573678461552159e-14,3.1289423529482794e-10,6.7831965821775275e-11,5.019583483478988e-18,3.8079905469393214e-14,1.5570223378566824e-18,3.3379913793941116e-15,5.4589702885900096e-18,5.4626337175598084e-18,2.7295761806562898e-21,9.3385224216229309e-22,2.6108241971310964e-15,7.3698470711001786e-40,7.1632242795982779e-40,7.1632244028394799e-40,1.428620176442117e-19,8.4788511810933382e-15,5.0703670999437065e-24,9.6413451147905503e-23,1.2972235377094624e-18,1.5698560846634073e-18,5.4697843235441932e-28,1.6888879573802685e-23,1.0620141292237301e-36,6.515534503866132e-29,1.4490280172276937e-28,7.9734761849620665e-29,1.4703097354821143e-32,6.2133396385070785e-36,4.0240894746307854e-38,2.0706974137313923e-33,5.2464607270019826e-42,2.6164902301564344e-45,7.7236534382191084e-45,4.5347829937767516e-43,7.0871174726163e-39,6.1709132366340729e-25,2.3395691562846065e-27,1.3110492655337937e-29,1.491716878460192e-30,7.696371483381206e-28,1.0078537610582691e-26,1.7660796925143324e-21,5.8396942922576795e-24,2.5821725441952276e-24,2.4773065732672848e-27,1.8733073260812394e-27,3.3410795458285257e-28,1.3124139864694978e-34,8.581890377871614e-34,1.5706917678145517e-26,1.0188366186597074e-35,2.2312212725098156e-30,1.7416492290209827e-48,7.3393635321399096e-35,4.7614010608943119e-33,3.0427254903811963e-38,4.1019998936409735e-41,2.4454227001279019e-17,9.8136971378145273e-16,4.8629047764568672e-19,7.4609361823294184e-27,2.2204166595247852e-22,2.2204364014136782e-22,1.9741888893019648e-27
4.988736172568673e-12,0.6847802375137136,154.0,0.0,0.0,0.0,0.99999993898958583,1.0,18.999999999777764,1.0233976567250709e-08,2.4863732834974336e-08,2.4789043833176582e-08,1.484573414702137e-10,2.2352649499990505e-14,1.6464206210531891e-10,4.0338734840257436e-10,1.9710273437307889e-14,3.3333076937582305e-10,7.3752069839521413e-11,5.5665705716475235e-18,4.2240258103277129e-14,1.6929178487246809e-18,3.701915873920503e-15,6.3769334576006948e-18,6.3812815219408779e-18,3.2195597422764531e-21,1.1285039245989349e-21,2.8960786586808378e-15,1.0592930518131397e-39,1.0295945272075148e-39,1.0295945458654376e-39,1.6694504880851815e-19,9.2223768437397738e-15,5.7838578216815821e-24,1.0485513463324959e-22,1.4643798474529089e-18,1.7721425656476395e-18,6.7330726790454824e-28,1.9730127057606033e-23,1.3768459123540515e-36,7.7767730971876115e-29,1.7834267902050619e-28,1.0055797653233722e-28,1.9579723942148359e-32,8.7328078367153531e-36,5.6558769295866265e-38,2.6842367153789372e-33,7.7801424593777358e-42,3.8818333479369818e-45,1.0865056839819829e-44,6.4190937526474278e-43,9.9610789988937121e-39,6.843848443465605e-25,2.7327346476340477e-27,1.4886421336685815e-29,1.663098854091201e-30,9.1117044506755571e-28,1.1300496534409431e-26,1.9585554631297197e-21,6.806567771948225e-24,3.0161678154727798e-24,2.9532968885653271e-27,2.2424688594771296e-27,4.1039074384478644e-28,1.5329812791681628e-34,1.0541642251492144e-33,1.834658646002167e-26,1.1900599863698871e-35,2.6078164467492933e-30,2.6367337466696233e-48,8.572851041228342e-35,5.9531635919450166e-33,3.8115826450287485e-38,5.4139355879617901e-41,2.5757160645704223e-17,1.0336085800221219e-15,5.3945519021365929e-19,8.7176538192255286e-27,2.4631679134804963e-22,2.4631909800560723e-22,2.306657557553946e-27
5.240975755681834e-12,0.6847802375136297,154.0,0.0,0.0,0.0,0.99999993590498959,1.0,18.999999999756373,1.0751424612817597e-08,2.6118569314633094e-08,2.6034593658055851e-08,1.6379254549920177e-10,2.348083987152844e-14,1.6479709875423714e-10,4.281459506513836e-10,1.9825849653439715e-14,3.5378952695279882e-10,7.9799994380288268e-11,6.1416348469437777e-18,4.6616008222463932e-14,1.831747631567568e-18,4.0845528923468272e-15,7.3922774957594194e-18,7.3973927797533178e-18,3.7651040532424688e-21,1.3501791202863986e-21,3.1961031740555263e-15,1.4955182019962205e-39,1.453589689372955e-39,1.4535897170471011e-39,1.9359544428903432e-19,9.9953607486570596e-15,6.5593449545921149e-24,1.1348101134095851e-22,1.6421124741296238e-18,1.9872280403335143e-18,8.2037005354722553e-28,2.2873078469535472e-23,1.762309400774314e-36,9.1951676828731621e-29,2.1726360180350377e-28,1.25289577839075e-28,2.5690493835666411e-32,1.2061512705385827e-35,7.8118041267232751e-38,3.4353147534882798e-33,1.1308008953334047e-41,5.6445833536554679e-45,1.5018398936250725e-44,8.9286572930299926e-43,1.3758219014000408e-38,7.5514279908812401e-25,3.1675593658533008e-27,1.6784571798261005e-29,1.8445915685233389e-30,1.069229164174244e-27,1.2593007181023822e-26,2.1609240632309248e-21,7.8728746838620456e-24,3.4961708887755243e-24,3.487929058337571e-27,2.6587351229877504e-27,4.9895786013379818e-28,1.7769211249747479e-34,1.2817036530214251e-33,2.1265984856574041e-26,1.3794281490325893e-35,3.0244845489834712e-30,3.9108885662981679e-48,9.9370475798205555e-35,7.3575793452457361e-33,4.7188970560548985e-38,7.044333792545733e-41,2.7060186160938186e-17,1.0858452853414592e-15,5.9537643832182769e-19,1.010813107324958e-26,2.7185055088776239e-22,2.7185322538714372e-22,2.6744993813311422e-27
5.4932153387949945e-12,0.6847802375135428,154.0,0.0,0.0,0.0,0.99999993282039423,1.0,18.999999999734126,1.126887261592496e-08,2.7373287483269809e-08,2.7279395558395332e-08,1.7987563277900697e-10,2.4608923860533721e-14,1.6491410902963322e-10,4.5292485915093758e-10,1.9923641064540721e-14,3.7426506418912273e-10,8.5966207501148075e-11,6.744746983451743e-18,5.1207134357512578e-14,1.9732928693101431e-18,4.48588623391201e-15,8.5098811183568042e-18,8.5158511903247762e-18,4.3691904302606108e-21,1.6008805473856439e-21,3.5108963128207948e-15,2.0773885812905024e-39,2.0191468205743475e-39,2.0191468608671636e-39,2.2294370258591854e-19,1.0797793876861422e-14,7.3993431239557762e-24,1.2227751207276752e-22,1.8304311441687857e-18,2.2151242694205009e-18,9.9032530606178941e-28,2.633289982203172e-23,2.2296848459950285e-36,1.0780337605292207e-28,2.6223464014540126e-28,1.5440223923573662e-28,3.3260178734313115e-32,1.6398102771698959e-35,1.0620542395698017e-37,4.3458683236435379e-33,1.6139651345712512e-41,8.060019506862131e-45,2.0432787717247816e-44,1.2224166171452088e-42,1.8705185463644338e-38,8.2936290720411328e-25,3.6461238854115176e-27,1.8805386588014804e-29,2.0363131510384846e-30,1.244733052592102e-27,1.3956013939625278e-26,2.3731776587791421e-21,9.0431397387009669e-24,4.0244845170857962e-24,4.0847106510463715e-27,3.1250887678781284e-27,6.0104069729000551e-28,2.0454008876391124e-34,1.5439717797677734e-33,2.4479090918868684e-26,1.5878477996393506e-35,3.4832359479941952e-30,5.6941257888716551e-48,1.1438481614476774e-34,8.9987733931674191e-33,5.780517390461264e-38,9.0483977067379464e-41,2.8363307490228148e-17,1.1380798599567026e-15,6.5405410613390516e-19,1.1639135459205128e-26,2.9864289108065366e-22,2.9864597058268334e-22,3.0795020296667875e-27
5.745454921908155e-12,0.6847802375134523,154.0,0.0,0.0,0.0,0.99999992973579943,1.0,18.999999999711019,1.1786320576572804e-08,2.8627896162051147e-08,2.8523450315359056e-08,1.9670582216436525e-10,2.5736909398795069e-14,1.6500242190335122e-10,4.7771909216585917e-10,2.0006384396099527e-14,3.9475326453110882e-10,9.2241888029105798e-11,7.3758776858851164e-18,5.6013616667509812e-14,2.1173510614455084e-18,4.9058997139404481e-15,9.7346187952926772e-18,9.7415362250825015e-18,5.0347975929576953e-21,1.8826310114273286e-21,3.840456752199688e-15,2.8433325253365945e-39,2.7636169085108864e-39,2.763616966193927e-39,2.5512038648067969e-19,1.1629667325217228e-14,8.3063740048728008e-24,1.312320794452353e-22,2.0293431436787148e-18,2.4558400603940444e-18,1.185439429208008e-27,3.0124749882954103e-23,2.791396967478704e-36,1.2541913532918297e-28,3.1385307876601879e-28,1.8839671137505034e-28,4.253994787980402e-32,2.1976361431420815e-35,1.4233523243713274e-37,5.4400539871954952e-33,2.2658448600775866e-41,1.132056520408277e-44,2.7401512882556955e-44,1.6496805238651615e-42,2.5068721938015773e-38,9.0704291602574802e-25,4.1705064944439348e-27,2.0949218576759925e-29,2.2383816976490706e-30,1.4386011282364985e-27,1.5389461373492403e-26,2.595308535611981e-21,1.032184296468243e-23,4.6034095836772381e-24,4.7471480260055126e-27,3.6445154854738045e-27,7.1792548198551029e-28,2.3395866480893977e-34,1.8442739875674654e-33,2.7999868521508374e-26,1.8162247116186019e-35,3.9860789718203301e-30,8.1516552725426728e-48,1.3083674437581353e-34,1.0902176653930999e-32,7.0131577652689292e-38,1.1487424076038244e-40,2.9666528572753628e-17,1.1903123340520645e-15,7.1548807940741044e-19,1.3317434938862226e-26,3.2669375916352499e-22,3.2669728261662115e-22,3.5234530961162184e-27
5.997694505021316e-12,0.6847802375133585,154.0,0.0,0.0,0.0,0.99999992665120507,1.0,18.999999999687066,1.2303768494761129e-08,2.98824035143553e-08,2.976675870929516e-08,2.1428233332587965e-10,2.6864803826633e-14,1.6506908335039976e-10,5.0252488709684452e-10,2.0076395431745489e-14,4.1525101883287471e-10,9.8618872580122766e-11,8.0349976895550646e-18,6.1035436814390286e-14,2.2637348077938039e-18,5.3445771638154215e-15,1.1071360757782267e-17,1.1079323131766701e-17,5.7649016680656535e-21,2.1974709082840628e-21,4.1847832690550901e-15,3.8394855130951907e-39,3.7318420172797472e-39,3.7318420985939721e-39,2.9025612277935183e-19,1.2490972298382643e-14,9.2829663235773559e-24,1.4033309246895207e-22,2.2388539065658717e-18,2.7093819792522968e-18,1.4080868478831964e-27,3.4263780285556222e-23,3.4610707777633217e-36,1.4489535828624085e-28,3.727444307939776e-28,2.2780185073791071e-28,5.3808889751295884e-32,2.9069217701870393e-35,1.8827536979599287e-37,6.7443554921777943e-33,3.1334256658653657e-41,1.5662213336701812e-44,3.6267103494076528e-44,2.1972191308033015e-42,3.3160246624997734e-38,9.8818059895918645e-25,4.7427832121372701e-27,2.3216346419375963e-29,2.4509152673528507e-30,1.6517516857796188e-27,1.689329440944657e-26,2.8273090934838389e-21,1.171342017072173e-23,5.2352451314567602e-24,5.4787459178948803e-27,4.2200028848369544e-27,8.5095276388022828e-28,2.6606432141874128e-34,2.186055271954902e-33,3.1842267537385806e-26,2.0654637501711228e-35,4.5350199329850098e-30,1.1491121021177333e-47,1.4879140221900539e-34,1.3094524854497492e-32,8.4343970594525836e-38,1.4429124781750067e-40,3.0969853343626695e-17,1.2425427377787633e-15,7.7967824549190905e-19,1.5149797924404911e-26,3.5600310310013973e-22,3.5600711124023948e-22,4.0081400997962825e-27
6.249934088134476e-12,0.6847802375132616,154.0,0.0,0.0,0.0,0.99999992356661105,1.0,18.999999999662268,1.2821216370489939e-08,3.1136817094773048e-08,3.1009321519736759e-08,2.3260438674916959e-10,2.7992613936960505e-14,1.65119403554332e-10,5.2733940826921196e-10,2.0135633454285953e-14,4.357559838934715e-10,1.0508960655801421e-10,8.7220777603382922e-18,6.6272577847367463e-14,2.412270683623681e-18,5.8019024309551404e-15,1.2524973004746424e-17,1.2534082938614769e-17,6.5624761937330828e-21,2.5474560138637441e-21,4.5438747324744919e-15,5.1207934213480915e-39,4.9772276136821926e-39,4.9772277266969932e-39,3.2848160205639136e-19,1.3381700101359883e-14,1.0331655858181085e-23,1.4956979679326157e-22,2.4589674584859478e-18,2.9757548877644962e-18,1.6607501419973045e-27,3.8765135630308647e-23,4.2535874755862473e-36,1.663285332637557e-28,4.3956245147101017e-28,2.7317464415102996e-28,6.7375534972009728e-32,3.7992982628956804e-35,2.4607477621189489e-37,8.287691246801096e-33,4.2737512066571864e-41,2.1371676047452154e-44,4.7426671089821104e-44,2.8914608775844102e-42,4.3340689199690693e-38,1.0727737536924074e-24,5.3650278049585715e-27,2.5606987332362253e-29,2.6740318788908483e-30,1.8851023034213281e-27,1.8467458467153193e-26,3.0691718405259094e-21,1.322226340226382e-23,5.9222883905753283e-24,6.2830071418122208e-27,4.8545396127629613e-27,1.0015169108503688e-27,3.0097341298350365e-34,2.5728989444248322e-33,3.6020224004058879e-26,2.3364688830620517e-35,5.1320631525114152e-30,1.5970901048332959e-47,1.6831386071510776e-34,1.5603857505038058e-32,1.0062678233379581e-37,1.7947948232317875e-40,3.2273285733892534e-17,1.2947711012550611e-15,8.4662449332727382e-19,1.7142993281847246e-26,3.8657087158042755e-22,3.8657540693091402e-22,4.5353504864153836e-27
6.502173671247637e-12,0.6847802375131612,154.0,0.0,0.0,0.0,0.99999992048201691,1.0,18.999999999636643,1.3338664203759236e-08,3.2391143894498971e-08,3.2251139525402755e-08,2.5167120373402371e-10,2.9120346016097761e-14,1.6515738486411156e-10,5.5216051840098111e-10,2.0185756097002859e-14,4.5626639361427104e-10,1.1164709876318381e-10,9.4370886946453045e-18,7.1725024096408219e-14,2.5627981976418773e-18,6.2778593787904853e-15,1.4100317308944211e-17,1.4110682458534331e-17,7.4304921235793915e-21,2.9346555205182696e-21,4.9177300969010518e-15,6.752215434744272e-39,6.5629117555799855e-39,6.5629119106191589e-39,3.6992757839962326e-19,1.4301842132593788e-14,1.1454985438904953e-23,1.5893224008973901e-22,2.6896867640479313e-18,3.2549623636485428e-18,1.9460201800695183e-27,4.3643953579372839e-23,5.1851404061595449e-36,1.8981522374884473e-28,5.1498915180038769e-28,3.2510023057800875e-28,8.3579380159437161e-32,4.9111809288726309e-35,3.1809232760111347e-37,1.0101521844732203e-32,5.7554819567531479e-41,2.8794295792193819e-44,6.1337535674676084e-44,3.7631547041211414e-42,5.6025583332964599e-38,1.1608202005352083e-24,6.0393118018423489e-27,2.8121307763102449e-29,2.9078495077745439e-30,2.1395698494389618e-27,2.0111899577908162e-26,3.3208893880870258e-21,1.4852721390171178e-23,6.6668348045446731e-24,7.1634323737304243e-27,5.551114650855423e-27,1.171065609145229e-27,3.388021683496083e-34,3.0085253477241994e-33,4.0547660282520325e-26,2.6301431909195562e-35,5.7792109828386157e-30,2.1909565371314493e-47,1.8946912069457893e-34,1.8459516887742127e-32,1.1917307657780176e-37,2.2125400560457455e-40,3.3576829670530251e-17,1.3469974545662958e-15,9.163267134419542e-19,1.9303790334441099e-26,4.1839701401969488e-22,4.1840212089132419e-22,5.1068716293003905e-27
6.7544132543607976e-12,0.6847802375130578,154.0,0.0,0.0,0.0,0.99999991739742322,1.0,18.999999999610193,1.3856111994569026e-08,3.3645390383369871e-08,3.3492213504198742e-08,2.7148200639355042e-10,3.0248005881572095e-14,1.6518605035226079e-10,5.7698660315055191e-10,2.0228165936474456e-14,4.7678091401758077e-10,1.1828487935421172e-10,1.0180001319388516e-17,7.7392761074035404e-14,2.7151688269515134e-18,6.7724318867440759e-15,1.5802251222888796e-17,1.5813984293279688e-17,8.3719178304050351e-21,3.3611502938915527e-21,5.3063483957719811e-15,8.8100308286389887e-39,8.56303524136128e-39,8.5630354515048475e-39,4.1472486915652867e-19,1.5251389877579478e-14,1.2655504947841698e-23,1.6841121220859958e-22,2.9310139933753554e-18,3.5470070231566807e-18,2.2665962525493774e-27,4.8915364944292996e-23,6.2732910884827374e-36,2.1545206105121183e-28,5.9973481214144218e-28,3.8419192061686103e-28,1.0279241263567272e-31,6.2842376569240679e-35,4.0702718512847965e-37,1.2219957641972266e-32,7.6606099504058879e-41,3.8342757982796448e-44,7.8523134840160321e-44,4.8478547837157474e-42,7.1690415064910205e-38,1.2523177808826625e-24,6.7677045084164447e-27,3.0759432269265942e-29,3.1524860837304015e-30,2.416070489676455e-27,2.1826564448815112e-26,3.5824544459284636e-21,1.6609099992930289e-23,7.4711780549898676e-24,8.1235199949580304e-27,6.3127167596580089e-27,1.3610993684019018e-27,3.7966669161787736e-34,3.4967905836462794e-33,4.5438485208901618e-26,2.947388877075178e-35,6.4784638297156262e-30,2.9696593864013518e-47,2.1232211322399702e-34,2.1692147055951329e-32,1.40184544494021e-37,2.7050366631125649e-40,3.4880489076453893e-17,1.3992218277649158e-15,9.8878479795123928e-19,2.1638958866095286e-26,4.5148148055783078e-22,4.5148720504866108e-22,5.7244908304257159e-27
