Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65)
3.6593221729583962e-09,1.1980155437771256,154.0,0.0,0.0,0.0,0.99133310098263916,1.0,18.999930353236859,0.00058139862484218516,0.001309357975264534,0.0012202509519475327,6.8531388932345828e-05,1.7214414067091441e-10,7.3219153406863058e-07,0.0020906928908991352,2.5687865869612363e-09,0.0033650869635206285,1.1110607779864357e-06,7.5458550979841707e-13,8.0043390757403874e-06,8.4811086562700823e-15,1.281576596551376e-06,2.0429831011665324e-05,2.0433971505994012e-05,2.5746989374799881e-09,1.5657953912114706e-09,1.4340770933919091e-08
3.871320493373555e-09,1.198015533696312,154.0,0.0,0.0,0.0,0.99083368953393991,1.0,18.999926391384474,0.00061475816537034575,0.0013845126259259813,0.0012890132416958039,7.2428939901697439e-05,1.8202484982667855e-10,7.3186643392337786e-07,0.0022111656033279637,2.5674924893371644e-09,0.003559274158187934,1.1748478327806027e-06,7.9750066953027948e-13,8.95189108478615e-06,8.9680171624291889e-15,1.3561379505267825e-06,2.2918625562663827e-05,2.2923270499138199e-05,2.8883635029982903e-09,1.756572971374389e-09,1.6967526043535883e-08
4.0833188137887145e-09,1.198015524657174,154.0,0.0,0.0,0.0,0.99033457223581933,1.0,18.999922441174071,0.00064808251053385545,0.0014595906901828932,0.0013575707889199704,7.6314885446369723e-05,1.9189548600145511e-10,7.3154152470756502e-07,0.0023315657482144486,2.5661991539291425e-09,0.0037533750632702382,1.2385698594059208e-06,8.4028804423566006e-13,9.9517444966199218e-06,9.4544292862321236e-15,1.4304773763145997e-06,2.5547912206406035e-05,2.5553090062803136e-05,3.2197348965780823e-09,1.9581215005220328e-09,1.989534925320157e-08
4.5073154546190335e-09,1.1980155096917595,154.0,0.0,0.0,0.0,0.98933721954306619,1.0,18.999914575575144,0.00071462573165211323,0.0016095172049207993,0.0014940734956784322,8.4052064548755055e-05,2.1160655852384115e-10,7.3089227872147239e-07,0.0025721485069630299,2.5636147683406132e-09,0.0041413182073719379,1.3658189515543438e-06,9.2548058685128941e-13,1.2107929591731814e-05,1.0425765328757167e-14,1.5784924373466584e-06,3.1226289431164916e-05,3.1232618221682663e-05,3.9353873506011531e-09,2.3934031671449604e-09,2.6718161179803452e-08
4.931312095449352e-09,1.1980154988566243,154.0,0.0,0.0,0.0,0.98834104180649407,1.0,18.999906756232445,0.00078102852176108108,0.0017591378113498543,0.0016297627431100538,9.1743134310704559e-05,2.312773966012088e-10,7.3024379542367662e-07,0.0028124415101411786,2.5610334273507708e-09,0.0045289168009816283,1.4928083020896042e-06,1.0101654286759988e-12,1.4472044015488643e-05,1.1395118674303043e-14,1.725625761819451e-06,3.7461627392051593e-05,3.7469220012533545e-05,4.7212358482964228e-09,2.87138463367258e-09,3.4936632270651676e-08
5.35530873627967e-09,1.1980154921276156,154.0,0.0,0.0,0.0,0.9873460379260145,1.0,18.999898982939126,0.00084729111409500852,0.0019084528029254815,0.0017646421879299063,9.9388302000521532e-05,2.509080388058276e-10,7.2959607412575498e-07,0.0030524451004104833,2.5584551281090323e-09,0.0049161712488893158,1.6195381600197224e-06,1.0943448518999153e-12,1.7043239865174218e-05,1.2362491223633539e-14,1.871881308491039e-06,4.4250605789453328e-05,4.4259574462574241e-05,5.576861828493146e-09,3.3918112924218242e-09,4.4677394967813622e-08
5.779305377109988e-09,1.1980154894806931,154.0,0.0,0.0,0.0,0.98635220679936109,1.0,18.99989125548915,0.0009134137415584832,0.0020574624746724736,0.0018987154727270483,0.00010698777408621288,2.70498523917191e-10,7.2894911413755846e-07,0.0032921596200973513,2.5558798677591699e-09,0.0053030819555181944,1.7460087756905189e-06,1.1780211299012613e-12,1.9820671677595497e-05,1.3327884887724317e-14,2.0172630241728458e-06,5.1589919248773303e-05,5.1600375527064808e-05,6.5018486113783166e-09,3.9544296801240177e-09,5.6066291252209444e-08
6.203302017940306e-09,1.1980154908919187,154.0,0.0,0.0,0.0,0.98535954732211428,1.0,18.999883573677245,0.00097939663672664558,0.0022061671231706193,0.0020319862260104854,0.00011454175623808798,2.9004889092011747e-10,7.28302914767228e-07,0.0035315854111925482,2.5533076434393756e-09,0.0056896493249237482,1.8722204007733514e-06,1.2611965272749704e-12,2.2803496425709552e-05,1.4291301587669319e-14,2.161774844384223e-06,5.9476277262153081e-05,5.9488332031017701e-05,7.4957813911582577e-09,4.5589874734608049e-09,6.9228375298842131e-08
6.627298658770625e-09,1.1980154963374638,154.0,0.0,0.0,0.0,0.9843680583877279,1.0,18.999875937298956,0.0010452400318454028,0.0023545670465403932,0.0021644580622550338,0.00012205045333135074,3.0955917900286038e-10,7.2765747532121474e-07,0.003770722815350742,2.5507384522823325e-09,0.0060758737607928513,1.9981732882529146e-06,1.3438732998612278e-12,2.5990873515227026e-05,1.525274325458765e-14,2.3054206867742545e-06,6.790640413759757e-05,6.7920167618312392e-05,8.5582472296538449e-09,5.205233485170096e-09,8.4287916133351884e-08
7.051295299600943e-09,1.1980155057936073,154.0,0.0,0.0,0.0,0.98337773888755275,1.0,18.999868346150613,0.0011109441588316436,0.0025026625444287227,0.0022961345819470708,0.00012951406944868544,3.2902942755522716e-10,7.2701279510429688e-07,0.0040095721738900528,2.5481722914152717e-09,0.0064617556664428805,2.1238676924150968e-06,1.4260536947739418e-12,2.9381964781192354e-05,1.621221182953086e-14,2.4482044518079943e-06,7.6877038941031175e-05,7.6892620693739782e-05,9.6888350490038623e-09,5.8929176596073831e-09,1.0136840028979459e-07
7.475291940431261e-09,1.1980155192367308,154.0,0.0,0.0,0.0,0.98238858771086301,1.0,18.999860800029314,0.0011765092492734574,0.0026504539179948161,0.0024270193716301684,0.00013693280788283657,3.484596761667076e-10,7.2636887341960022e-07,0.0042481338277916133,2.5456091579600451e-09,0.0068472954448208405,2.2493038688348986e-06,1.5077399504291518e-12,3.2975934484540207e-05,1.7169709263390751e-14,2.5901300265874875e-06,8.6384935435412024e-05,8.6402444362104123e-05,1.088713562399691e-08,6.6217910680802293e-09,1.2059253446958869e-07
8.323285222091899e-09,1.1980155579899816,154.0,0.0,0.0,0.0,0.98041378587479533,1.0,18.999845842060225,0.0013072232452334815,0.0029451255042742207,0.0026864280377026273,0.00015163646093829076,3.8720033291224159e-10,7.2508330285120601e-07,0.0047243953839184631,2.5404919617459651e-09,0.0076173502296915671,2.4994025671210036e-06,1.6696389543116888e-12,4.0769178355685942e-05,1.9078798560079913e-14,2.8714220791951008e-06,0.00010699960170116967,0.00010702128906401273,1.3485247361402537e-08,8.2021154816300855e-09,1.6595869650553774e-07
9.171278503752536e-09,1.1980156124103893,154.0,0.0,0.0,0.0,0.97844364395310623,1.0,18.999831061784178,0.0014373838658625507,0.0032385842443641249,0.0029427124756923081,0.00016616302313852941,4.2578146987851135e-10,7.2380075800863789e-07,0.0051995102048240987,2.5353868405096626e-09,0.0083860413315409981,2.7484714530382106e-06,1.8295880459550143e-12,4.9363967601587966e-05,2.0980026945119004e-14,3.1493276458448902e-06,0.00012972472485085393,0.00012975101843395141,1.6349345425159582e-08,9.9442376722979356e-09,2.2135256030447997e-07
9.999999999999999e-09,1.198015682312796,154.0,0.0,0.0,0.0,0.97652276982497621,1.0,18.99981678756167,0.0015640535229246607,0.0035242042875110119,0.0031901810103845954,0.00018018988253833118,4.6333198608328798e-10,7.2255027867981024e-07,0.0056627220680150392,2.5304093842141187e-09,0.0091359484266404448,2.9908869454272426e-06,1.9840350092958764e-12,5.8531529206070878e-05,2.2830467691284677e-14,3.4176748164686413e-06,0.00015394804588735904,0.00015397924937272036,1.9402264706937955e-08,1.1801220654408597e-08,2.8609064244743344e-07
1.0019271785413172e-08,1.198015682312796,154.0,0.0,0.0,0.0,0.97647815298771112,1.0,18.999816457606073,0.0015669929520511008,0.0035308326005515124,0.0031959008806373766,0.00018051409264945723,4.6420341078124557e-10,7.2252123325918913e-07,0.0056734810061821505,2.5302937710386568e-09,0.0091533719605246915,2.9965126163759599e-06,1.9876048224465339e-12,5.8753703285202066e-05,2.2873410370588857e-14,3.4238772801904068e-06,0.0001545348583650825,0.00015456618079341458,1.9476221989131849e-08,1.1846206342965943e-08,2.877279769353992e-07
1.0867265067073808e-08,1.1980157675137042,154.0,0.0,0.0,0.0,0.97451730398963388,1.0,18.999802027943147,0.0016960523394501427,0.0038218730579838789,0.0034460212288356376,0.00019469125524355894,5.0246648235460255e-10,7.2124472294540714e-07,0.0061463104982339622,2.5252127300404162e-09,0.0099193453207914398,3.2435281664101074e-06,2.1437067444121657e-12,6.8931824945302913e-05,2.4758964937316819e-14,3.6951013017034667e-06,0.00018140478548232599,0.00018144155426833068,2.2862698190214385e-08,1.39060878145038e-08,3.6602657570325828e-07
1.1715258348734445e-08,1.1980158678312582,154.0,0.0,0.0,0.0,0.97256108793977036,1.0,18.999787771224884,0.0018245638584785632,0.0041117081242327798,0.003693101279278921,0.00020869608438099993,5.4057101429351703e-10,7.1997122138565049e-07,0.0066180013857758697,2.5201436941443383e-09,0.010683964610457543,3.4895202315307212e-06,2.2979111369093249e-12,7.9891810480865104e-05,2.6636706892035575e-14,3.9630297981147449e-06,0.00021030951741503735,0.00021035214500483013,2.6505623903671415e-08,1.6121965889108282e-08,4.5717784940723242e-07
1.2563251630395081e-08,1.1980159830852355,154.0,0.0,0.0,0.0,0.97060949578964617,1.0,18.999773685892915,0.0019525293343305148,0.0044003403288616722,0.0039371685750807942,0.00022253014129035404,5.7851733919661368e-10,7.1870072287464608e-07,0.00708855636814685,2.5150866399037126e-09,0.011447233021581625,3.7344909588735536e-06,2.4502351903158003e-12,9.1627176034140683e-05,2.850665262457007e-14,4.2276926205915205e-06,0.00024122429158440347,0.00024127318540363943,3.0401877520814249e-08,1.8491941715068429e-08,5.6209923961115045e-07
1.4259238193716356e-08,1.1980162576896576,154.0,0.0,0.0,0.0,0.96672014685231811,1.0,18.999746023214826,0.0022068294312030841,0.0049740063789211735,0.0044163740043248025,0.00024969212266186757,6.5393671247125165e-10,7.1616871206289413e-07,0.0080262693873745013,2.5050083822329828e-09,0.012969729946004328,4.2213770803213751e-06,2.7493103732629372e-12,0.00011739830226544084,3.2223221681237661e-14,4.7473394870837182e-06,0.00030898603682935475,0.00030904866552977769,3.8942023285127618e-08,2.3686677137763826e-08,8.1686239120536527e-07
1.595522475703763e-08,1.1980165899173576,154.0,0.0,0.0,0.0,0.96284918423062815,1.0,18.999719027682342,0.0024589671274125478,0.005542891868364889,0.0048838535977265406,0.00027618944759800899,7.2872731890895464e-10,7.1364864441593499e-07,0.0089594710410355761,2.4949777680054303e-09,0.014486861508455483,4.7042040689872183e-06,3.0410671561909013e-12,0.00014619409311767098,3.590880598268306e-14,5.2542760860230424e-06,0.0003844963781321962,0.00038457431230182486,4.8458724542616495e-08,2.9475445085965163e-08,1.1374177781809902e-06
1.7651211320358907e-08,1.1980169783840386,154.0,0.0,0.0,0.0,0.95899653455462985,1.0,18.999692687258573,0.002708956837194589,0.0061070177823257027,0.0053398200726372134,0.00030203417373659538,8.0289191814074694e-10,7.1114047349584178e-07,0.0098881827262006124,2.4849946071023319e-09,0.015998653024891913,5.1829897400631249e-06,3.3256383033552249e-12,0.00017796404226973808,3.9563541518388317e-14,5.748732966261884e-06,0.0004675651802208475,0.00046765995189896562,5.8928012562272415e-08,3.5843665555695722e-08,1.5306797837145606e-06
1.934719788368018e-08,1.1980174217303365,154.0,0.0,0.0,0.0,0.95516212405417011,1.0,18.999666990093729,0.0029568128919269729,0.0066664054178047771,0.0057844828270763541,0.00032723817062883283,8.7643331097297316e-10,7.0864415253761769e-07,0.010812425751560639,2.4750587083679083e-09,0.017505129712126238,5.6577521745616402e-06,3.603154508027122e-12,0.00021265824364159083,4.3187566306934702e-14,6.2309370744858424e-06,0.00055800576099689536,0.00055811886437418456,7.0326353940075123e-08,4.2777023349036619e-08,2.0033781505868086e-06
2.1043184447001452e-08,1.198017918621417,154.0,0.0,0.0,0.0,0.95134587858107722,1.0,18.999641924522667,0.0032025495403857351,0.0072210763708866537,0.0062180479837641153,0.00035181312222992738,9.4935433769870199e-10,7.0615963446545605e-07,0.011732221337118319,2.4651698796668203e-09,0.019006316687157167,6.1285097084146259e-06,3.8737444199171094e-12,0.0002502273873625252,4.6781020312790281e-14,6.7011118064890259e-06,0.00065563483761594654,0.00065576772972369567,8.2630643806740949e-08,5.0261463942453943e-08,2.5620607008917709e-06
2.2739171010322725e-08,1.1980184677466095,154.0,0.0,0.0,0.0,0.94754772363084583,1.0,18.999617479062461,0.0034461809490060431,0.0077710525242154199,0.0066407184337317253,0.00037577052936605575,1.0216578764436712e-09,7.036868719086375e-07,0.012647590613900021,2.4553279279403576e-09,0.020502238966532714,6.595280921795108e-06,4.1375346723383201e-12,0.00029062275567519,5.0344045364799752e-14,7.1594770585368031e-06,0.00076027247326296201,0.00076042657465149298,9.5818199122678679e-08,5.828318940817319e-08,3.2130960499541705e-06
2.4435157573643998e-08,1.198019067819024,154.0,0.0,0.0,0.0,0.94376758436383201,1.0,18.99959364240998,0.0036877212021475948,0.0083163560347298583,0.00705269387950985,0.00039912171217766987,1.0933468415465045e-09,7.0122581721706999e-07,0.013558554623688365,2.4455326592613635e-09,0.021992921465745684,7.0580846286603231e-06,4.3946499091092599e-12,0.00033379621877872449,5.3876785076363116e-14,7.6062492710451517e-06,0.00087174202462601195,0.00087191872003246167,1.0986675206061184e-07,6.6828654388882499e-08,3.9626763132193512e-06
2.613114413696527e-08,1.1980197175751806,154.0,0.0,0.0,0.0,0.94000538562594393,1.0,18.999570403439449,0.0039271843023645676,0.0088570093216625897,0.0074541708778834035,0.00042187781253847089,1.1644241819738401e-09,6.9877642247646747e-07,0.014465134318775495,2.4357838788878461e-09,0.02347838899866183,7.5169398665201887e-06,4.6452128111886402e-12,0.00037970023061231344,5.7379384767334722e-14,8.041641474688795e-06,0.00098987009007308582,0.00099007072907868849,1.2475444347646588e-07,7.5884562126125926e-08,4.8168198048963968e-06
2.7827130700286544e-08,1.198020415774645,154.0,0.0,0.0,0.0,0.93626105196883236,1.0,18.999547751200133,0.0041645841706800272,0.0093930350548031751,0.007845342882209316,0.00044404979644985254,1.2348928797703774e-09,6.963386395231648e-07,0.015367350561736829,2.4260813913153025e-09,0.024958666276980228,7.9718658864311652e-06,4.8893441230401238e-12,0.00042828782458202279,6.0851991387643108e-14,8.4658633374517599e-06,0.0011144864585346196,0.0011147123562116308,1.4045981646887675e-07,8.5437860542603875e-08,5.7813737271280378e-06
2.9523117263607817e-08,1.1980211611996654,154.0,0.0,0.0,0.0,0.93253450766959556,1.0,18.999525674913937,0.0043999346468645666,0.0099244561430190913,0.0082264002843032407,0.00046564845641113565,1.3047559485430263e-09,6.9391241995858167e-07,0.016265224125224471,2.4164250003277771e-09,0.026433777909724811,8.4228821432102958e-06,5.127162678730501e-12,0.0004795126092354978,6.4294753442591325e-14,8.8791212095684281e-06,0.0012454240590800485,0.0012456764966284519,1.5696181002586388e-07,9.5475738377495337e-08,6.8620168485077385e-06
3.291509039025036e-08,1.1980227889666668,154.0,0.0,0.0,0.0,0.92513448299405054,1.0,18.99948320793802,0.004864542377370989,0.010973577149076897,0.0089589177885989538,0.0005071681209624278,1.4426774024791004e-09,6.8909447631017073e-07,0.018048025853712103,2.3972497199812438e-09,0.029368602158447429,9.3132641487866846e-06,5.5843274599750159e-12,0.00058969103409034235,7.1091345222006607e-14,9.6735540610649574e-06,0.0015256100773448915,0.0015259193058704699,1.9227335692857934e-07,1.169551686499143e-07,9.3934595515327086e-06
3.5967866204228655e-08,1.1980244037038057,154.0,0.0,0.0,0.0,0.91853453578593114,1.0,18.999446852747027,0.0052758176008043077,0.011902272494256572,0.0095854403868006217,0.00054267985157946841,1.564766286802883e-09,6.8479738396338026e-07,0.019637901989454649,2.3801476367196338e-09,0.031992522233690271,1.0101435572868445e-05,5.9753400737493755e-12,0.00069741702961404416,7.7107728513824934e-14,1.0353050531726746e-05,0.0017977826005531525,0.0017981469955382578,2.2657479325973849e-07,1.3782019184583535e-07,1.2122397876288724e-05
3.902064201820695e-08,1.1980261535126522,154.0,0.0,0.0,0.0,0.91199103788933988,1.0,18.999412203671511,0.0056806643464529195,0.01281641483539046,0.010182017055928505,0.00057649417305308454,1.6849410900491567e-09,6.8053699502120053e-07,0.021214026772129267,2.3631918274644553e-09,0.034600083596514314,1.0877250249535959e-05,6.3476628525251086e-12,0.00081299186330822221,8.3029788506914521e-14,1.1000085888402711e-05,0.0020879759628063244,0.0020883991766069902,2.6314718001913713e-07,1.6006662064758056e-07,1.5308363580263088e-05
4.207341783218524e-08,1.1980280320660208,154.0,0.0,0.0,0.0,0.90550354018786205,1.0,18.999379203795655,0.0060791604280350737,0.013716144999392237,0.010749652826326091,0.00060866805737149485,1.8032203410141734e-09,6.7631302051223417e-07,0.022776518075869112,2.3463811284480716e-09,0.037191425997812104,1.1640827794557688e-05,6.7019231035506974e-12,0.00093616519043922622,8.8858438269535044e-14,1.1615749412593101e-05,0.002395322947922596,0.002395808457076775,3.0188119750915209e-07,1.8362795667079751e-07,1.8978733196439126e-05
4.512619364616353e-08,1.1980300332467804,154.0,0.0,0.0,0.0,0.89907159209515664,1.0,18.999347797836847,0.0064713828298454765,0.014601605492524004,0.011289323784000209,0.00063925683598858396,1.9196227901808927e-09,6.7212517003733099e-07,0.02432549282062977,2.329714372093722e-09,0.039766688080011221,1.2392289254884297e-05,7.0387300704768563e-12,0.0010666923445923288,9.459460179465227e-14,1.220109901839643e-05,0.002718985512232775,0.0027195366233757857,3.4267120412490471e-07,2.0843993888692737e-07,2.3159323962713294e-05
4.8178969460141825e-08,1.1980321511433971,154.0,0.0,0.0,0.0,0.89269474185178976,1.0,18.999317932105185,0.0068574077126122412,0.015472940324057311,0.011801977790896085,0.00066831424060617131,2.0341673864397439e-09,6.6797315198824511e-07,0.025861066971206572,2.3131903877846985e-09,0.042326007372098469,1.3131756958363487e-05,7.3586753824020108e-12,0.0012043342499609238,1.0023921285275903e-13,1.2757162033251049e-05,0.0030581539423955991,0.0030587737980048556,3.8541513020454145e-07,2.3444047905317426e-07,2.7874441807866849e-05
5.123174527412012e-08,1.198034380042887,154.0,0.0,0.0,0.0,0.88637253680802197,1.0,18.999289554463839,0.0072373104194503914,0.016330294837596678,0.012288535190997849,0.00069589244315910591,2.1468732548239273e-09,6.6385667375611621e-07,0.027383355536767857,2.2968080025971472e-09,0.044869520285467306,1.3859354370004221e-05,7.6623334941402095e-12,0.0013488573329366405,1.057932138946902e-13,1.3284935962184838e-05,0.0034120460345130623,0.0034127376184863905,4.3001437455663353e-07,2.6156959877094626e-07,3.3146928661066602e-05
5.428452108809841e-08,1.1980367144257467,154.0,0.0,0.0,0.0,0.8801045236933408,1.0,18.999262614290117,0.0076111654819026823,0.017173815549673215,0.012749889502656419,0.00072204209502235727,2.2577596752041463e-09,6.5977544193033512e-07,0.028892472570869167,2.2805660419984674e-09,0.047397362110534275,1.4575205954434722e-05,7.9502621179226242e-12,0.0015000334331706396,1.112575550017187e-13,1.3785389238434215e-05,0.0037799062936780363,0.0037806724367497055,4.7637370356054471e-07,2.897693681094101e-07,3.8998209059292557e-05
5.73372969020767e-08,1.198039148960023,154.0,0.0,0.0,0.0,0.87389024887279265,1.0,18.999237062437331,0.0079790466260635656,0.018003649995604325,0.013186908096952559,0.00074681236543080066,2.3668460619433374e-09,6.5572916248784718e-07,0.030388531171938845,2.2644633305115463e-09,0.04990966701411053,1.5279437044558256e-05,8.2230026464302083e-12,0.0016576397142120172,1.16633192882959e-13,1.4259461959128577e-05,0.0041610051540701548,0.0041618485390688079,5.2440115285205697e-07,3.189838458016343e-07,4.5448336011360685e-05
6.0390072716055e-08,1.198041678495988,154.0,0.0,0.0,0.0,0.86772925859080408,1.0,18.999212851197431,0.0083410267787772559,0.018819946582276315,0.01360043286244432,0.00077025097913308136,2.4741519444686842e-09,6.5171754097338362e-07,0.031871643484201774,2.2484986923465894e-09,0.052406568037476974,1.5972173716130448e-05,8.4810805673928549e-12,0.0018214585738841949,1.2192108991797229e-13,1.4708066604608724e-05,0.0045546382188401402,0.0045555613857925902,5.7400793149632785e-07,3.4915902095376008e-07,5.2516036094687437e-05
6.344284853003329e-08,1.1980442980607546,154.0,0.0,0.0,0.0,0.86162109920294061,1.0,18.999189934264404,0.0086971780739028542,0.019622854447634081,0.013991280856459079,0.00079240425328417675,2.5796969487281457e-09,6.4774028267093265e-07,0.033341920699017445,2.2326709520016462e-09,0.054888197095126781,1.6653542668046697e-05,8.7250058698061235e-12,0.0019912775545323246,1.2712221324296052e-13,1.5132088744320046e-05,0.0049601255193451052,0.0049611308704299436,6.2510832859977915e-07,3.8024275623775025e-07,6.021875375816397e-05
6.649562434401158e-08,1.198047002853121,154.0,0.0,0.0,0.0,0.85556531739606734,1.0,18.999168266698348,0.0090475718586398857,0.020412523326648609,0.014360244943102986,0.00081331713358780578,2.6835007795020958e-09,6.4379709276680412e-07,0.034799473056609451,2.2169789348330922e-09,0.057354684974139689,1.7323671108150301e-05,8.9552734418881314e-12,0.0021668892532629275,1.3223753387909981e-13,1.553238772913588e-05,0.0053768107932796816,0.0053779005976345128,6.7761962230112456e-07,4.1218473253134651e-07,6.8572694809970579e-05
6.954840015798987e-08,1.1980497882384997,154.0,0.0,0.0,0.0,0.84956146039726321,1.0,18.999147804890367,0.0093922786999088119,0.021189103423591323,0.014708094418075144,0.0008330332296967531,2.7855832035515694e-09,6.3988767650452806e-07,0.036244409848168194,2.2014214675970347e-09,0.05980616133416071,1.7982686644441279e-05,9.1723634608654486e-12,0.0023480912322782024,1.3726802590209902e-13,1.5909797367407737e-05,0.0058040607813991864,0.0058052371797852626,7.3146199109886461e-07,4.4493639497928767e-07,7.7592869070347085e-05
7.260117597196817e-08,1.1980526497439972,154.0,0.0,0.0,0.0,0.84360907617186931,1.0,18.99912850652812,0.0097313683907809014,0.021952745290425936,0.015035575620420173,0.00085159484987325077,2.8859640335727707e-09,6.3601173933185803e-07,0.037676839418308114,2.185997378962469e-09,0.062242754707954137,1.8630717181490105e-05,9.3767417746117321e-12,0.0025346859294036973,1.4221466565149227e-13,1.6265126587642577e-05,0.0062412645424747143,0.0062425295518026436,7.8655842747849652e-07,4.7845090045341952e-07,8.7293132173389603e-05
7.565395178594646e-08,1.1980555830536135,154.0,0.0,0.0,0.0,0.83770771361106855,1.0,18.999110330562143,0.010064909956951845,0.022703599711120594,0.015343412531369467,0.00086904303491855558,2.9846631129318006e-09,6.3216898704017669e-07,0.039096869167859927,2.1707054999973274e-09,0.064664592502503268,1.9267890821888647e-05,9.5688602752395296e-12,0.0027264805689048914,1.470784309783792e-13,1.6599160088736966e-05,0.0066878327860963004,0.0066891883038164707,8.4283465378917385e-07,5.1268306638112265e-07,9.7686226504709492e-05
7.870672759992475e-08,1.1980585840035625,154.0,0.0,0.0,0.0,0.83185692270939271,1.0,18.999093237172861,0.01039297166325358,0.02344181759167557,0.015632307360436529,0.00088541759138623967,3.0817003011588394e-09,6.2835912589658739e-07,0.04050460555697892,2.1555446646285283e-09,0.067071801000626152,1.9894335772603874e-05,9.7491572648052438e-12,0.0029232870726837489,1.5186030053058895e-13,1.6912658974219291e-05,0.0071431972229224457,0.0071446450312836638,9.0021904031159378e-07,5.4758932090665874e-07,0.00010878382126473973
8.175950341390304e-08,1.1980616485777267,154.0,0.0,0.0,0.0,0.8260562547325494,1.0,18.999077187738298,0.010715621020199162,0.024167549855670805,0.015902941118934914,0.00090075712408244622,3.1770954601695747e-09,6.2458186276895629e-07,0.041900154108550636,2.1405137100767957e-09,0.069464505363079507,2.0510180256026063e-05,9.9180578131629653e-12,0.0031249219719384344,1.5656125307368343e-13,1.7206361373006759e-05,0.0076068099319899739,0.0076083517021698164,9.5864252547926015e-07,5.8312765436238708e-07,0.000120596551649696
8.481227922788134e-08,1.198064772903217,154.0,0.0,0.0,0.0,0.82030526237592793,1.0,18.999062144802483,0.011032924790555733,0.024880947345146405,0.016155974181075387,0.00091509906786117442,3.2708684411875513e-09,6.2083690524419016e-07,0.043283619411877694,2.1256114772673721e-09,0.071842829631124372,2.1115552425542678e-05,1.0075974108056086e-11,0.003331206319361609,1.6118226684650287e-13,1.7480983049020603e-05,0.0080781427447185906,0.0080797800408288177,1.0180385382066359e-06,6.1925757202158026e-07,0.00013313405714440808
8.786505504185963e-08,1.198067953246058,154.0,0.0,0.0,0.0,0.81460349991413428,1.0,18.99904807204457,0.011344948995941106,0.025582160726634481,0.016392046832790837,0.00092847971873070176,3.3630390723527269e-09,6.171239617399957e-07,0.044655105126631067,2.1108368112175968e-09,0.074206896729529681,2.1710580285541858e-05,1.0223305797623922e-11,0.0035419656019464942,1.6572431895052205e-13,1.7737217995374583e-05,0.0085566866452608577,0.0085584209282312251,1.0783429222681786e-06,6.55940048098793e-07,0.000146405018923311
9.091783085583792e-08,1.1980711860069853,154.0,0.0,0.0,0.0,0.80895052334190365,1.0,18.999034934248588,0.011651758923439401,0.02627134040216194,0.016611779808457752,0.00094093426427384916,3.4536271469850492e-09,6.1344274161034659e-07,0.046014713987050461,2.0961885614019882e-09,0.076556828469988097,2.2295391615644212e-05,1.0360440325353158e-11,0.0037570296544650493,1.7018838477149008e-13,1.7975739014687454e-05,0.0090419511868403551,0.0090437838181840289,1.1394938626962859e-06,6.9313748097830176e-07,0.0001604171963579234
9.397060666981621e-08,1.1980744677173512,154.0,0.0,0.0,0.0,0.80334589050673411,1.0,18.999022697273919,0.011953419132231528,0.026948636425045278,0.016815774815686045,0.00095249681338863948,3.5426524124752327e-09,6.0979295524493867e-07,0.047362547806378545,2.0816655820958797e-09,0.078892745554922081,2.2870113898984401e-05,1.0487753257546422e-11,0.0039762325736779746,1.7457543743197751e-13,1.8197198289495374e-05,0.0095334639237175181,0.0095353961691813163,1.2014318141552229e-06,7.308136496445166e-07,0.00017517746263100029
9.70233824837945e-08,1.1980777950351447,154.0,0.0,0.0,0.0,0.79778916123356425,1.0,18.999011328026342,0.012249993460236357,0.027614198420301946,0.0170046150483373,0.00096320042536915569,3.6301345597924784e-09,6.061743141628691e-07,0.048698707481514045,2.0672667326986244e-09,0.081214767581656286,2.3434874254475207e-05,1.0605608603525803e-11,0.004199412633331282,1.7888644727432129e-13,1.8402227938179837e-05,0.01003076985843559,0.010032802891538092,1.2640994312294119e-06,7.6893367127689964e-07,0.00019069183945923598
9.999999999999998e-08,1.1980811647411125,154.0,0.0,0.0,0.0,0.79241676450712073,1.0,18.999001047301231,0.012534332214655327,0.02825200030315746,0.017174691641657355,0.00097284054822488768,3.7139671560371918e-09,6.0267566333082935e-07,0.049990388234197387,2.0533455341949818e-09,0.083465595332590542,2.3976074137598027e-05,1.0711754081943771e-11,0.0044207039735054236,1.8301761193581796e-13,1.8586907808011023e-05,0.010520829182205347,0.010522961533731175,1.3258535182227752e-06,8.0649800760333596e-07,0.00020655027534397657
1.000761582977728e-07,1.1980811647411125,154.0,0.0,0.0,0.0,0.79227989744182759,1.0,18.999000794429829,0.012541545030758713,0.028268175509507592,0.017178865687948925,0.00097307713832985282,3.7160932135789299e-09,6.0258653110073012e-07,0.050023292997870214,2.0529908780368508e-09,0.083523013046935615,2.3989799372858976e-05,1.0714359128607242e-11,0.0044264121999891956,1.831223813724882e-13,1.8591440556434936e-05,0.010533430904002453,0.010535565809463042,1.3274415005976918e-06,8.0746395999209392e-07,0.0002069655309279147
