Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237)
8.251010831160609e-16,0.875145380244255,154.0,0.0,0.0,0.0,0.99999994407114212,1.0,18.999999999999964,7.8267185815663241e-10,2.8690515607508629e-09,2.869016380773591e-09,3.0883789579288123e-15,2.9643675503315364e-16,4.888018265412209e-08,1.7512070144660488e-11,4.7312010589825287e-10,3.7297150613350811e-11,1.6417107451131022e-15,2.16694220319406e-23,8.1651728263955097e-16,8.5039819235319233e-24,9.205487321844189e-17,5.5690551457145094e-22,5.5690570077093208e-22,1.6200079260074848e-28,2.4198688602038722e-29,9.632006630364114e-19,1.0718747759684435e-51,9.8671317190504892e-52,9.8671317988029615e-52,8.6971240949461277e-27,3.3939616772240904e-14,8.4767192216817009e-26,1.2590611758915084e-26,9.7837988180038707e-21
1.120935646534604e-15,0.8751453802442549,154.0,0.0,0.0,0.0,0.99999992401880577,1.0,18.99999999999995,1.0632936905437884e-09,3.8977302335507298e-09,3.8976816955780941e-09,5.699961653407514e-15,4.0832742524925987e-16,6.6378767009095629e-08,3.2312162593838581e-11,6.4258019189865525e-10,6.8818339911386557e-11,3.0293876064948856e-15,4.0156476388154067e-23,1.5067270043341658e-15,1.571543673329858e-23,1.698991524155404e-16,1.3908612396947868e-21,1.3908618727806609e-21,5.5076790457371181e-28,8.2317969201892393e-29,1.7777152964337273e-18,1.0578868970944345e-50,9.738367903518712e-51,9.7383680336202145e-51,2.1721169432144227e-26,4.6109380876529091e-14,1.5645514518187185e-25,3.0656456098768525e-26,2.4429769390472907e-20
1.4167702099531473e-15,0.8751453802442549,154.0,0.0,0.0,0.0,0.99999990396677885,1.0,18.999999999999929,1.343915516783905e-09,4.9264084433869202e-09,4.9263461512452742e-09,9.1055156870805407e-15,5.203258670184986e-16,8.3863074425902676e-08,5.1604200758490367e-11,8.1194850640658272e-10,1.0990646079157891e-10,4.8384219720719604e-15,6.430093206276172e-23,2.4065480120041441e-15,2.5121844808310642e-23,2.7141067528455192e-16,2.8058293687703993e-21,2.8058309778401953e-21,1.3997517076120892e-27,2.093180889500607e-28,2.8398731146972628e-18,5.2744862894266861e-50,4.8554238132944797e-50,4.8554238926406326e-50,4.3819330268704724e-26,5.827964002265223e-14,2.4994434154150224e-25,6.0342064652608389e-26,4.9272906913116106e-20
2.008439336790234e-15,0.8751453802442547,154.0,0.0,0.0,0.0,0.9999998638636538,1.0,18.99999999999989,1.9051591508233655e-09,6.9837634755996201e-09,6.9836724852618804e-09,1.8298446181104797e-14,7.4424086335292586e-16,1.1878890490992106e-07,1.0364949462185831e-10,1.1504100192232787e-09,2.2075236057777504e-10,9.7195396062022605e-15,1.2956139795450715e-22,4.8345787556299472e-15,5.0514188505785777e-23,5.4543475061272e-16,7.9902195813555942e-21,7.9902261388100697e-21,5.7035301682387107e-27,8.5392430893207894e-28,5.7071178907641686e-18,6.6932312159586471e-49,6.1614499388769005e-49,6.1614500998614987e-49,1.2478826284028239e-25,8.2621643443002127e-14,5.0233651308358896e-25,1.6349980184246723e-25,1.40255542719444e-19
2.6001084636273203e-15,0.8751453802442549,154.0,0.0,0.0,0.0,0.99999982376176477,1.0,18.999999999999847,2.4664027602757088e-09,9.0411166594943241e-09,9.0409953830122198e-09,3.0666986873318749e-14,9.6813201902651946e-16,1.5365776717239933e-07,1.7361866958886987e-10,1.4885050415739395e-09,3.6977248511747212e-10,1.6283013084613478e-14,2.1744951255569327e-22,8.0997177521659646e-15,8.4670331131744592e-23,9.1412569318727999e-16,1.7335490343606612e-20,1.7335508650215312e-20,1.5920515568291593e-26,2.3860931335285129e-27,9.5649341586491195e-18,3.8224214874673514e-48,3.5187283161508645e-48,3.5187284269300247e-48,2.7074545763410116e-25,1.069656270384947e-13,8.4196384709148022e-25,3.3865027593675013e-25,3.0417279831107048e-19
3.1917775904644068e-15,0.8751453802442547,154.0,0.0,0.0,0.0,0.99999978366111009,1.0,18.999999999999801,3.0276463451416284e-09,1.1098467997099648e-08,1.1098314844685058e-08,4.6210954242155393e-14,1.1920235230082634e-15,1.8846975411336827e-07,2.614824958037056e-10,1.8262339701890814e-09,5.5690458092314043e-10,2.4526794671656051e-14,3.2796396852448501e-22,1.2201074351714823e-14,1.2757960553474119e-22,1.3774820973527639e-15,3.2066815652254859e-20,3.2066856897321889e-20,3.5864492376207871e-26,5.3805746552823763e-27,1.4413321090458068e-17,1.5197171700009604e-47,1.3989751183632474e-47,1.3989751690156905e-47,5.0083041880232775e-25,1.3131159081433463e-13,1.2688464817819676e-24,5.9924826938253566e-25,5.6242742185006119e-19
3.783446717301493e-15,0.8751453802442544,154.0,0.0,0.0,0.0,0.99999974356168775,1.0,18.999999999999744,3.5888899054218149e-09,1.3155817490463787e-08,1.3155630870469166e-08,6.4930164753416769e-14,1.4159176853815909e-15,2.2322495848955044e-07,3.6721178850068099e-10,2.1635972014101496e-09,7.8208649053981984e-10,3.4448838922361719e-14,4.6110345798048491e-22,1.7137758777832074e-14,1.7923135649693769e-22,1.9355025573398663e-15,5.3409507591282531e-20,5.3409588506163304e-20,7.0350162565381108e-26,1.056471821292237e-26,2.0252277861915013e-17,4.816091730490463e-47,4.4334521746913057e-47,4.4334523560083585e-47,8.3418659886429999e-25,1.5565953477572798e-13,1.7830045595966421e-24,9.5605659624592153e-25,9.3638908129138699e-19
4.37511584413858e-15,0.8751453802442544,154.0,0.0,0.0,0.0,0.9999997034634962,1.0,18.999999999999687,4.1501334411169623e-09,1.5213165141637804e-08,1.5212943460553314e-08,8.6824434862443528e-14,1.6398116393714171e-15,2.5792347291422555e-07,4.9077740804671119e-10,2.5005951311870383e-09,1.0452561526355606e-09,4.6047102692963529e-14,6.1686667307958505e-22,2.2908882133094946e-14,2.3961494078776474e-22,2.5881856672745265e-15,8.2588999255059975e-20,8.2589143252400915e-20,1.2518005702720574e-25,1.8817283910191446e-26,2.7081803651707829e-17,1.2995367183463745e-46,1.1962883999114717e-46,1.1962884545652959e-46,1.2899611211327626e-24,1.8000945892788202e-13,2.3844582269002542e-24,1.4176954867421693e-24,1.4473943323496826e-18
5.5584540978127525e-15,0.8751453802442538,154.0,0.0,0.0,0.0,0.99999962327079794,1.0,18.999999999999556,5.2726204387548941e-09,1.9327854925596576e-08,1.9327558334376742e-08,1.4013741972829859e-13,2.0875989096320327e-15,3.2715080165064699e-07,7.9130129302651283e-10,3.1734966682001378e-09,1.6853109657389766e-09,7.4264127889409658e-14,9.9625904909752688e-22,3.6950894548628891e-14,3.865350972281258e-22,4.1775342136359403e-15,1.6936013493721446e-19,1.6936050734240128e-19,3.2365553642822504e-25,4.8749650389296524e-26,4.3712559012419918e-17,6.8927035258996243e-46,6.3450796819444442e-46,6.3450800468210326e-46,2.6453623485780374e-24,2.2871524782530344e-13,3.8493329248445914e-24,2.6828824776664553e-24,2.9657176044673674e-18
7.185581425250825e-15,0.8751453802442531,154.0,0.0,0.0,0.0,0.99999951301131496,1.0,18.999999999999343,6.8160752141585094e-09,2.4985670840635731e-08,2.4985260798280893e-08,2.3417841246836697e-13,2.7033192247821806e-15,4.2197224584621848e-07,1.3204124748083203e-09,4.0963798753422888e-09,2.8122102814247088e-09,1.2396837479744478e-13,1.6656742884653769e-21,6.1690405301287055e-14,6.4536145700269853e-22,6.9811963937698974e-15,3.6587239537088026e-19,3.6587342914026157e-19,8.9811654039653294e-25,1.3565284084562665e-25,7.3050241155982884e-17,4.1687952277956129e-45,3.837587044109506e-45,3.8375873256076301e-45,5.7151902394518733e-24,2.95700173575618e-13,6.4341793912838021e-24,5.2243225405723505e-24,6.3998451528158666e-18
8.812708752688898e-15,0.8751453802442524,154.0,0.0,0.0,0.0,0.99999940276106136,1.0,18.999999999999101,8.3595298036591599e-09,3.0643472912175125e-08,3.0642937286721885e-08,3.5222391162068512e-13,3.3190368076939428e-15,5.1636895765321803e-07,1.9831569305035931e-09,5.0165175189566226e-09,4.2237213281963479e-09,1.8626113118460899e-13,2.506132417133886e-21,9.2702136548892238e-14,9.6976441060829468e-22,1.0500716492963894e-14,6.7494316422573893e-19,6.7494549223403176e-19,2.0217791406626503e-24,3.0622915219087069e-25,1.0987940891331407e-16,1.7502175072136344e-44,1.611164733574258e-44,1.6111648841885232e-44,1.0543756789400316e-23,3.6270007543038489e-13,9.6801053483162353e-24,8.7507834104984652e-24,1.1793085327810074e-17
1.043983608012697e-14,0.875145380244251,154.0,0.0,0.0,0.0,0.99999929251999997,1.0,18.999999999998813,9.9029842072710592e-09,3.6301261182419129e-08,3.6300587803623282e-08,4.9427010115986517e-13,3.9347522532275241e-15,6.1034283939226644e-07,2.7789361182497222e-09,5.9339177664499818e-09,5.9185693369065638e-09,2.6110029601028772e-13,3.5176062442032219e-21,1.2996775267098663e-13,1.3595246435308371e-21,1.4736065278695004e-14,1.122058271160751e-18,1.1220628391348802e-18,3.9656459650303745e-24,6.0232816428910693e-25,1.542000454992013e-16,5.6652172902592383e-44,5.2151245326648359e-44,5.2151251000721671e-44,1.7529551873938391e-23,4.2971495349800295e-13,1.3587530092355188e-23,1.3293516963252806e-23,1.9583690991978352e-17
1.2066963407565044e-14,0.8751453802442497,154.0,0.0,0.0,0.0,0.9999991822880937,1.0,18.999999999998494,1.1446438425008369e-08,4.1959035693431907e-08,4.1958212352907495e-08,6.603131658114689e-13,4.5504682250033474e-15,7.0389578507845209e-07,3.7071541094184108e-09,6.8485887614229683e-09,7.8954851040512822e-09,3.4844390595700026e-13,4.7000685841653399e-21,1.7346897149143927e-13,1.8144235586893839e-21,1.9687213523060006e-14,1.7327013791494676e-18,1.7327095036264583e-18,7.050623506005097e-24,1.073853484569185e-24,2.0601213419432569e-16,1.5431445865415746e-43,1.4205447270109059e-43,1.4205449025333517e-43,2.7071127908642733e-23,4.9674480788689886e-13,1.815687298929979e-23,1.8870810772021429e-23,3.0207998106977319e-17
1.3694090735003117e-14,0.8751453802442484,154.0,0.0,0.0,0.0,0.99999907206530581,1.0,18.999999999998138,1.2989892456885199e-08,4.7616796487138299e-08,4.7615810938495988e-08,8.5034929080017296e-13,5.1661833425850452e-15,7.9702968006008136e-07,4.7672177022780154e-09,7.7605386228213102e-09,1.0153205233846716e-08,4.4825014070671475e-13,6.0534922550275883e-21,2.2318756618362107e-13,2.334243303921765e-21,2.5354132000742701e-14,2.5323558436212066e-18,2.5323692729489757e-18,1.1650070928859845e-23,1.779256839724632e-24,2.6531565834318535e-16,3.7006872965660768e-43,3.4066761783480476e-43,3.4066766468879815e-43,3.9567135112005714e-23,5.6378963870553633e-13,2.3388553511868985e-23,2.5491703212273665e-23,4.4100342291069195e-17
1.532121806244119e-14,0.8751453802442469,154.0,0.0,0.0,0.0,0.99999896185159953,1.0,18.99999999999774,1.4533346302915591e-08,5.3274543605327995e-08,5.3273383564309128e-08,1.0643746620694968e-12,5.781893972678357e-15,8.8974640144086382e-07,5.9585362891584308e-09,8.669775445909919e-09,1.2690471855318337e-08,5.6047731688067715e-13,7.5778500798672023e-21,2.7910536308367276e-13,2.9187667404156795e-21,3.1736791490773905e-14,3.5465030778927487e-18,3.5465240483663134e-18,1.8185483361931452e-23,2.7849902026031027e-24,3.321106013466737e-16,8.0545338903185351e-43,7.4146225785628195e-43,7.4146237020702513e-43,5.5416290056933209e-23,6.308494460624074e-13,2.9282991206336555e-23,3.316137241675173e-23,6.1693156317530385e-17
1.6948345389879263e-14,0.875145380244245,154.0,0.0,0.0,0.0,0.99999885164693825,1.0,18.999999999997311,1.607679996311354e-08,5.8932277089641609e-08,5.8930930234266348e-08,1.3023854660496696e-12,6.397603034783516e-15,9.8204781772918653e-07,7.280521966802551e-09,9.5763073014367941e-09,1.5506032857326406e-08,6.850838932107492e-13,9.2731148853097974e-21,3.4120424356749144e-13,3.5677774696473985e-21,3.883516277465303e-14,4.800624274841138e-18,4.8006555697036513e-18,2.7128883744515793e-23,4.1659787701723226e-24,4.0639694666381593e-16,1.6226311017752418e-42,1.4937179651462055e-42,1.4937182124245909e-42,7.5017408555434127e-23,6.9792423006604104e-13,3.5840605727361792e-23,4.1881019157153264e-23,8.3416889105519729e-17
1.8575472717317336e-14,0.875145380244243,154.0,0.0,0.0,0.0,0.99999874145128587,1.0,18.999999999996845,1.7620253437492973e-08,6.4589996981581401e-08,6.4588450952285989e-08,1.5643778898814029e-12,7.0133151355361085e-15,1.0739357892450203e-06,8.7325894083381023e-09,1.0480142236566359e-08,1.8598641615892775e-08,8.2202846471801181e-13,1.1139259503104148e-20,4.094661419554446e-13,4.281059803056715e-21,4.6649216638141568e-14,6.3201987488752029e-18,6.3202437526893111e-18,3.8998726891541839e-23,6.0050872158649222e-24,4.881746778079818e-16,3.0689807089893942e-42,2.8251606021243718e-42,2.8251611099420638e-42,9.8769373957592891e-23,7.6501399082499481e-13,4.3061816804459913e-23,5.1649749725206298e-23,1.0970009969351501e-16
2.020260004475541e-14,0.8751453802442408,154.0,0.0,0.0,0.0,0.99999863126460575,1.0,18.999999999996344,1.9163706726067779e-08,7.0247703322518266e-08,7.024594572228542e-08,1.8503481212011854e-12,7.629024716883389e-15,1.1654121677944043e-06,1.0314155965697069e-08,1.1381288274098845e-08,2.1967057212332796e-08,9.7126976753237058e-13,1.3176256768389333e-20,4.8387304726481854e-13,5.058398787153515e-21,5.5178923869525451e-14,8.1307055311051112e-18,8.1307682867114484e-18,5.4362048482715918e-23,8.3935578542182604e-24,5.7744377834793819e-16,5.5064714791528064e-42,5.0690030554974891e-42,5.0690040393802267e-42,1.270711676664212e-22,8.3211872844786203e-13,5.0947044274333843e-23,6.2465062572723716e-23,1.4096938205353543e-16
2.1829727372193482e-14,0.8751453802442385,154.0,0.0,0.0,0.0,0.99999852108686227,1.0,18.999999999995801,2.0707159828851768e-08,7.5905396153687045e-08,7.5903414548180977e-08,2.1602923483563917e-12,8.2447263565241582e-15,1.2564787970623031e-06,1.2024641546008254e-08,1.2279753413374244e-08,2.5610044169997355e-08,1.1327666732598468e-12,1.5384079521313946e-20,5.6440700118046913e-13,5.8995801741755874e-21,6.4424255261340924e-14,1.0257621774350814e-17,1.0257707035432165e-17,7.3830585239510737e-23,1.1430496109661764e-23,6.7420423190489163e-16,9.4481661006040725e-42,8.6975484499630072e-42,8.697550264325277e-42,1.6032183861562997e-22,8.9923844304326446e-13,5.9496708048586747e-23,7.4323970174031472e-23,1.776494558196629e-16
2.3456854699631555e-14,0.875145380244236,154.0,0.0,0.0,0.0,0.99999841091801878,1.0,18.999999999995225,2.225061274585872e-08,8.1563075516167076e-08,8.1560857433888017e-08,2.49420676019739e-12,8.8604297536776722e-15,1.3471375123053523e-06,1.3863468708271213e-08,1.317554562953504e-08,2.9526372660168134e-08,1.3064781935356728e-12,1.776270060584874e-20,6.5105009970997525e-13,6.8043904458066849e-21,7.4385181608691413e-14,1.272642429632653e-17,1.2726537582360354e-17,9.8062747521289505e-23,1.5223286296908125e-23,7.7845602215369288e-16,1.560077358698576e-41,1.4361362703692056e-41,1.436136590966739e-41,1.9892053273533733e-22,9.6637313471985974e-13,6.8711228144946644e-23,8.7223234584992654e-23,2.2016309531868723e-16
2.5083982027069628e-14,0.8751453802442332,154.0,0.0,0.0,0.0,0.99999830075804019,1.0,18.999999999994614,2.3794065477102341e-08,8.7220741450906711e-08,8.7218274383320851e-08,2.8520875462810792e-12,9.4761404985422183e-15,1.4373901407262276e-06,1.5830062545564892e-08,1.4068672874390078e-08,3.3714818251186604e-08,1.4923634746462614e-12,2.0312092871020719e-20,7.4378449124427571e-13,7.77261678516117e-21,8.5061673710880819e-14,1.5562588069007728e-17,1.5562735716091045e-17,1.2775998106972586e-22,1.9887102237928972e-23,8.901991328208253e-16,2.4915536639573404e-41,2.2936119529915549e-41,2.2936124988144948e-41,2.4326646401736467e-22,1.0335228035863326e-12,7.8591024656652794e-23,1.0115962145311592e-22,2.6893121602919861e-16
2.67111093545077e-14,0.8751453802442303,154.0,0.0,0.0,0.0,0.99999819060689044,1.0,18.999999999993967,2.5337518022596285e-08,9.2878393998736431e-08,9.2875665400392798e-08,3.2339308966707235e-12,1.0091842706702396e-14,1.5272385011816669e-06,1.7923850776915465e-08,1.4959143075712048e-08,3.8174162104113359e-08,1.6903818018651313e-12,2.3032229169085899e-20,8.425923781347842e-13,8.8040470993710358e-21,9.6453702369791989e-14,1.8791587704419086e-17,1.879177691831263e-17,1.6366859026774881e-22,2.5545303275537821e-23,1.0094335476858498e-15,3.8646394370920462e-41,3.5576142910086757e-41,3.557615190366728e-41,2.9375894287302261e-22,1.1006874497514041e-12,8.9136517782511834e-23,1.1612982434966204e-22,3.2437280713970185e-16
2.8338236681945774e-14,0.8751453802442273,154.0,0.0,0.0,0.0,0.99999808046453409,1.0,18.999999999993285,2.6880970382354151e-08,9.8536033200340739e-08,9.8533030489016091e-08,3.6397330021307801e-12,1.0707532164711966e-14,1.6166844045395021e-06,2.014426363496093e-08,1.5846964138062342e-08,4.2903190733477148e-08,1.9004925943192212e-12,2.5923082357366722e-20,9.4745601484162816e-13,9.8984699928431118e-21,1.0856123839145029e-13,2.2438896008436926e-17,2.2439134913726981e-17,2.0657632265410497e-22,3.2328967397202106e-23,1.1361592505796884e-15,5.8417665844295793e-41,5.3776714168376062e-41,5.377672856398414e-41,3.5079734844225372e-22,1.1678670733238218e-12,1.0034812779759629e-22,1.3213049623407725e-22,3.8690501400320435e-16
2.9965364009383847e-14,0.8751453802442241,154.0,0.0,0.0,0.0,0.99999797033093596,1.0,18.999999999992568,2.8424422556389499e-08,1.0419365909623682e-07,1.041903696531021e-07,4.0694900539357131e-12,1.1323233644870775e-14,1.7057296534022533e-06,2.2490733952918035e-08,1.6732143942123615e-08,4.7900696192496227e-08,2.122655409104615e-12,2.8984625297394032e-20,1.058357709432033e-12,1.1055674788698679e-20,1.2138425258447366e-13,2.6529985400576591e-17,2.6530283091888575e-17,2.5731404539249373e-22,4.0377266590991007e-23,1.2703762253859274e-15,8.630021612639696e-41,7.9444187812569317e-41,7.9444210266822958e-41,4.1478115569418506e-22,1.2350616744123691e-12,1.1222627508197437e-22,1.4915823759288984e-22,4.5694307429272213e-16
3.321961866425999e-14,0.875145380244217,154.0,0.0,0.0,0.0,0.99999775008987346,1.0,18.999999999991019,3.1511326347346528e-08,1.1550887113243882e-07,1.1550497022330235e-07,5.0008537650496592e-12,1.2554637146957017e-14,1.8826253583454857e-06,2.7559590794787196e-08,1.8494611182415903e-08,5.8696332420605967e-08,2.6029760008171555e-12,3.5619671900925946e-20,1.2982047642616414e-12,1.3557590853378784e-20,1.4917659873862134e-13,3.6145389097211104e-17,3.6145835761837992e-17,3.8580179441959836e-22,6.0862832472600277e-23,1.5612839265254098e-15,1.7759612217168078e-40,1.6348732892653116e-40,1.634873801085797e-40,5.6518323740782132e-22,1.369495809573125e-12,1.37983863380277e-22,1.8628135430195115e-22,6.2118854143061218e-16
3.647387331913614e-14,0.8751453802442091,154.0,0.0,0.0,0.0,0.99999752988342239,1.0,18.999999999989324,3.4598229395574643e-08,1.2682403042897118e-07,1.268194671422637e-07,6.0279915727518359e-12,1.3786065631588485e-14,2.057939876705116e-06,3.3125934350072021e-08,2.0246607376110673e-08,7.0551514516931627e-08,3.1310227203001271e-12,4.29371519577927e-20,1.5619930531822483e-12,1.63081238731615e-20,1.7983050737165816e-13,4.7841553032205012e-17,4.7842197884158155e-17,5.5658130023244931e-22,8.8270652908571244e-23,1.8821565232008927e-15,3.4154118736271358e-40,3.1440835359247868e-40,3.1440846156924715e-40,7.4816257048502358e-22,1.5039898561045348e-12,1.6641264746519589e-22,2.274720173263194e-22,8.2039415246254493e-16
3.9728127974012285e-14,0.8751453802442005,154.0,0.0,0.0,0.0,0.99999730971130574,1.0,18.999999999987491,3.7685131701180308e-08,1.3813913730547058e-07,1.381338604412407e-07,7.1508730291473252e-12,1.5017365832530576e-14,2.2316873410887105e-06,3.9185317967071209e-08,2.1988194729540442e-08,8.345677204214125e-08,3.7064768621713322e-12,5.0936848511628119e-20,1.8495829245516539e-12,1.9305613634546685e-20,2.1334574507376324e-13,6.1822216323791732e-17,6.1823118046650771e-17,7.7772904138700995e-22,1.2399381762959957e-22,2.2329938883309369e-15,6.2061665709156971e-40,5.7131389720370118e-40,5.7131411054169739e-40,9.6691789745440683e-22,1.6385438148779621e-12,1.9751599362253101e-22,2.7270329877239836e-22,1.0578152885941536e-15
4.298238262888843e-14,0.8751453802441913,154.0,0.0,0.0,0.0,0.99999708957324818,1.0,18.999999999985516,4.0772033264269075e-08,1.4945419207896421e-07,1.494481501514719e-07,8.3694676961069445e-12,1.6248863248803738e-14,2.4038817580358203e-06,4.5733334659840992e-08,2.371943508003413e-08,9.740271903668128e-08,4.3290218456878698e-12,5.9618544680129312e-20,2.1608355551303056e-12,2.2548410991792256e-20,2.497220784888165e-13,7.8291100008479538e-17,7.8292327470765479e-17,1.0579148235736326e-21,1.6954746236032668e-22,2.6137958956463082e-15,1.0757283209621979e-39,9.9027161296303371e-40,9.9027201230592929e-40,1.2246492627961948e-21,1.7731576867652475e-12,2.3129726957553789e-22,3.219485583957913e-22,1.3366782342327057e-15
