Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669),S(1668),S(571),S(1345),S(1398),S(1815),S(1443),C7H15(32)
2.35117092232012e-08,0.50470966219392,154.0,0.0,0.0,0.0,0.97607450425092501,0.99999999445431131,18.998534718899137,0.0015900296903319782,0.0077465111286674883,0.0061402856854529458,0.001348899145982529,3.1006435743880936e-09,1.4752114648022976e-07,0.0025868069635947609,2.6867541639636358e-10,0.0036641070520756036,2.0269834068847095e-05,1.8512320268427102e-11,0.00046912970350803296,1.8821046559339879e-13,3.7890044068016177e-06,0.00026556935199856035,0.00026635655514874857,9.587895139431254e-08,6.0432000072450984e-08,5.9603678334253919e-05,1.1168841294589813e-08,1.543773682707712e-08,1.5613269485707451e-08,2.909143237134693e-05,6.5777491758607458e-05,1.051707125712292e-06,4.8522896677390947e-14,2.5541624664093875e-07,1.7600366965439972e-07,5.4641764043424384e-07,1.6799203675241617e-09,3.1606079022763655e-11,8.1204928480295595e-13,2.5395226078818003e-08,8.0506784675643379e-09,1.6636563142002349e-08,2.3584077706365065e-09,1.4304536314054334e-09,3.82425811681857e-09,4.5344016958098367e-10,2.3793687327963466e-11,6.548448391086653e-16,1.6825983262070403e-10,8.181488820514634e-11,7.0418692067476609e-12,1.5388036306550915e-12,2.3103386365273915e-15,5.8253406819722209e-15,1.9689518984553897e-11,1.5625071052730259e-15,5.2289428373567877e-11,1.7128836892439877e-12,2.5693639510720173e-09,1.676765984426668e-12,1.146670159603136e-12,4.3124997650260067e-12,3.0112578254030371e-20,1.0127121717014583e-18,2.0027207788823619e-12,1.0733139718696423e-21,4.8365983270736972e-16,1.628496641991012e-12,1.720321529239991e-20,1.0588408035954771e-12,1.7842456429129104e-17,1.197349742738545e-14,5.5456892619859925e-09
2.3972115081083084e-08,0.5047096156296208,154.0,0.0,0.0,0.0,0.97560901480469986,0.99999999420474472,18.998505643282556,0.0016201422750194733,0.0078922406019384592,0.0062511348914263123,0.0013733085228645055,3.1589691814053989e-09,1.4745755446639791e-07,0.0026367517648012537,2.6854728526232334e-10,0.003735059338104437,2.0651144152125267e-05,1.8847315071060733e-11,0.00048730136621383854,1.9175102483557372e-13,3.857949362275844e-06,0.00027585527014034231,0.000276700121407171,9.9592374934208655e-08,6.2772609288433155e-08,6.2431009150110722e-05,1.2210056077401495e-08,1.6987645680740252e-08,1.718469338280617e-08,3.0779111215176823e-05,6.8283371147366838e-05,1.134406126751432e-06,5.0810800739732158e-14,2.6059465242407421e-07,1.7955786293756611e-07,5.8968368675734883e-07,1.760254524228261e-09,3.4208912058995241e-11,8.5929065193758197e-13,2.7329282100228849e-08,8.5582266859632718e-09,1.8033727954364628e-08,2.5580022160818477e-09,1.5608234126531937e-09,4.2036204670945614e-09,4.9728916350024519e-10,2.6834144606013694e-11,7.1452662188958053e-16,1.8962498902537665e-10,9.0725512504120921e-11,7.4980031591619518e-12,1.6386576834896136e-12,2.4599913801530048e-15,6.1994086450515613e-15,2.0953662778679462e-11,1.5927529491528758e-15,5.3293658940667346e-11,1.7457875455357264e-12,2.6708065679831306e-09,1.7429656667981435e-12,1.1919412780873208e-12,4.4827710035572026e-12,3.2066604695792316e-20,1.0526972766494524e-18,2.080321872118894e-12,1.1149025639896347e-21,5.0240061469083508e-16,1.7983273598037193e-12,1.8319544066400758e-20,1.1418959113951588e-12,1.9242013576188508e-17,1.3367247088891626e-14,5.7952557999910421e-09
2.4432520938964967e-08,0.5047095696628214,154.0,0.0,0.0,0.0,0.97514367421513404,0.999999993947149,18.998476541948591,0.0016502161681172991,0.0080377158698871874,0.0063616103874051654,0.0013976354421609428,3.2171928637314122e-09,1.4739398131124137e-07,0.0026866693984645001,2.6841919510183624e-10,0.0038059810418195699,2.1031787902104968e-05,1.9181178224053521e-11,0.00050580263059881857,1.9528539700685472e-13,3.926662226613949e-06,0.00028632417170430802,0.000287229888123775,1.0337185105029203e-07,6.5154853222475149e-08,6.5339547866095189e-05,1.3323768845305259e-08,1.8658138659406026e-08,1.8878840914769453e-08,3.2528503305306019e-05,7.083143717727771e-05,1.2217904676838486e-06,5.3164128589195766e-14,2.6577082687209963e-07,1.8311012378748275e-07,6.3542728750539817e-07,1.8429138444050986e-09,3.6967018159218943e-11,9.0826551741820909e-13,2.936711250336035e-08,9.0861841313611982e-09,1.9515876482161843e-08,2.7698317830367233e-09,1.699901393391886e-09,4.6120658564515841e-09,5.4426222768779304e-10,3.0189359510528326e-11,7.7819492011485463e-16,2.1318779830498188e-10,1.0040012766672815e-10,7.9765642141169439e-12,1.743427761164645e-12,2.6170022762019516e-15,6.5926502073262336e-15,2.22826502120484e-11,1.6229766237950475e-15,5.4296561562413083e-11,1.7786478945221728e-12,2.7741603943931849e-09,1.8104124345598563e-12,1.2380652232214719e-12,4.6562500424665456e-12,3.411683196527397e-20,1.0934356752003447e-18,2.1593562158543539e-12,1.1572592750615599e-21,5.2148752905156828e-16,1.9819158547903295e-12,1.9490832051684612e-20,1.2301899350608081e-12,2.0729851466852238e-17,1.4897085220223241e-14,6.0528515059142424e-09
2.489292679684685e-08,0.5047095242894132,154.0,0.0,0.0,0.0,0.9746784842307924,0.99999999368128456,18.998447414251899,0.0016802514049315098,0.0081829356294331572,0.0064717115056105385,0.0014218797578065909,3.275314099705046e-09,1.4733042727967193e-07,0.0027365598740512979,2.6829114639621847e-10,0.0038768721725639232,2.1411761908325885e-05,1.9513907722802891e-11,0.00052463258720081469,1.9881355044026692e-13,3.9951425823930806e-06,0.0002969753061348494,0.00029794522686404256,1.0721710844937448e-07,6.7578560872955098e-08,6.8330217193557862e-05,1.4513320277779335e-08,2.0455942852135007e-08,2.070260403794605e-08,3.4340537068332718e-05,7.3421387577228911e-05,1.3140238204187081e-06,5.5583622998696082e-14,2.709447706450777e-07,1.8666045286278027e-07,6.8373707920108631e-07,1.9279249492203004e-09,3.988620402386757e-11,9.5900010445800924e-13,3.1511937633543323e-08,9.634902100729719e-09,2.1086231109211907e-08,2.9943641586413938e-09,1.8480579918468059e-09,5.0511834325292926e-09,5.945024558801533e-10,3.388447935736696e-11,8.4601930716360113e-16,2.3912268087359593e-10,1.1088708406470315e-10,8.4784002460174695e-12,1.8532998095909052e-12,2.7816495062675053e-15,7.0058467490198551e-15,2.3679127143480748e-11,1.6531786363102794e-15,5.5298129456313123e-11,1.8114645139229145e-12,2.8794222244251652e-09,1.8791041895711095e-12,1.285040560179128e-12,4.8329314849189313e-12,3.6266898805384104e-20,1.1349261000055223e-18,2.2398213858972738e-12,1.2003828058935395e-21,5.4091999034339315e-16,2.1800649454916382e-12,2.0719158049911174e-20,1.3239853812027698e-12,2.2310393590871822e-17,1.6573980632473376e-14,6.318715980595983e-09
2.5813738512610616e-08,0.5047094353064099,154.0,0.0,0.0,0.0,0.97374856302786406,0.99999999312375265,18.998389077225124,0.0017402060510741729,0.0084726034584402133,0.0066907880079744349,0.0014701200093824127,3.391247164940213e-09,1.4720337764033882e-07,0.0028362593893069992,2.6803517526269447e-10,0.0040185627531378124,2.2169687171793396e-05,2.0175957951854509e-11,0.00056327492927784955,2.0585107557828754e-13,4.1314041423306121e-06,0.00031882125429451725,0.0003199301011141069,1.1510387575875658e-07,7.2549679430733219e-08,7.4561612607137781e-05,1.7133657941332609e-08,2.44615376843198e-08,2.4767735175567615e-08,3.815619383979419e-05,7.8725719678778068e-05,1.5137022076437642e-06,6.0624061679451747e-14,2.8128596885259037e-07,1.937553183561122e-07,7.8841592452628889e-07,2.1051082541732733e-09,4.6231469613935861e-11,1.0658519444682788e-12,3.6135550551190923e-08,1.0796007903819523e-08,2.4504675624002498e-08,3.483441443491258e-09,2.1731204797847615e-09,6.0280516907591851e-09,7.0537047677266569e-10,4.240218912404964e-11,9.9482918291621148e-16,2.9885569020140713e-10,1.3450145671547658e-10,9.5554302059172502e-12,2.0891246306996623e-12,3.1350121093951055e-15,7.8953618344971543e-15,2.6685578421151035e-11,1.7135198450595339e-15,5.7297234678224336e-11,1.8769656993352854e-12,3.0956570124224453e-09,2.020214229930656e-12,1.3815396436921818e-12,5.1958798931769549e-12,4.0881713357652578e-20,1.2201579355162551e-18,2.4050344644776867e-12,1.2889251066704901e-21,5.8081920139117207e-16,2.6234008818328822e-12,2.3355586176607213e-20,1.5291827429100319e-12,2.5768163706732802e-17,2.0416443927636962e-14,6.8762477567052437e-09
2.6642469056798005e-08,0.504709357210191,154.0,0.0,0.0,0.0,0.97291216637526201,0.9999999925911347,18.998336477414551,0.001794033382876479,0.0087324177881006725,0.006886670077144743,0.0015132523294391872,3.4952314017880718e-09,1.4708910099808356e-07,0.0029258961692008923,2.6780494779679609e-10,0.0041459798123782586,2.2849495681220588e-05,2.0767906821115892e-11,0.00059916800046316799,2.1216326716858975e-13,4.2532403585291223e-06,0.00033909824488467344,0.00034034481727900095,1.2242419159385826e-07,7.7163760722064107e-08,8.0459905210272106e-05,1.9786293215463814e-08,2.8574177015215989e-08,2.8943683111769401e-08,4.181363081510252e-05,8.363977923665589e-05,1.711678615500309e-06,6.539411163379165e-14,2.9058542514242111e-07,2.0013409736951899e-07,8.9231742053229128e-07,2.2728803388828222e-09,5.2553092814043973e-11,1.1682942208515239e-12,4.0695414916142135e-08,1.191545910522393e-08,2.7916189248974063e-08,3.9718816496664198e-09,2.5005705282070342e-09,7.0291439222786176e-09,8.1781653130116981e-10,5.1512729976815023e-11,1.14473206453635e-15,3.6268317575463482e-10,1.5905915859882989e-10,1.0613452252741023e-11,2.3208102624175831e-12,3.4821386089302581e-15,8.7725580160811397e-15,2.9650597007284247e-11,1.7677585251648311e-15,5.9091799662569264e-11,1.9357650825157977e-12,3.2967612924846569e-09,2.1514499170880066e-12,1.4712860773377506e-12,5.5334311357743845e-12,4.5415528839146406e-20,1.2994257083751879e-18,2.5585951653211864e-12,1.3712225729391002e-21,6.1790434605081425e-16,3.0808507977831764e-12,2.5945739804942655e-20,1.7355259089957524e-12,2.9245241927059409e-17,2.450287993887318e-14,7.4088657881877771e-09
2.7471199600985393e-08,0.5047092809733416,154.0,0.0,0.0,0.0,0.97207628447093331,0.999999992027649,18.998283782482897,0.0018477360186716909,0.0089913844411145805,0.0070813294201914605,0.0015561148836664056,3.5988757741244717e-09,1.4697489037542237e-07,0.0030154451081924735,2.6757486201825455e-10,0.0042732979661826171,2.3527082322470252e-05,2.1356153418449976e-11,0.00063611180121004608,2.1845482815861545e-13,4.3743171549761292e-06,0.00035995384287534796,0.00036135096373550273,1.2995336388298809e-07,8.1909489895692101e-08,8.6638411918600405e-05,2.2739813087368024e-08,3.3214511029706719e-08,3.3657790617369806e-08,4.5688013420310802e-05,8.8684729792541306e-05,1.9279999322310394e-06,7.0389899987607282e-14,2.9987766473231208e-07,2.0650662796769521e-07,1.0059670875314585e-06,2.4486793622611494e-09,5.9490768714489271e-11,1.27683309766213e-12,4.5652850401595232e-08,1.3107483156760468e-08,3.1665639041598663e-08,4.5090507803027787e-09,2.8634808618900182e-09,8.156728148976278e-09,9.4319656891278424e-10,6.2183554176876065e-11,1.3108682665221119e-15,4.3737615102396735e-10,1.8709448008252605e-10,1.1761409823379203e-11,2.5722116951321226e-12,3.8587722492509811e-15,9.7278067183138134e-15,3.2879651009215722e-11,1.8219362462703249e-15,6.0881941646730571e-11,1.9944195542111672e-12,3.5039971184681243e-09,2.2866863874379265e-12,1.563768469995691e-12,5.8812733462379906e-12,5.0335159371759923e-20,1.3811101279537955e-18,2.7167536548902936e-12,1.4559841225342233e-21,6.5609986432994488e-16,3.5993034875108913e-12,2.8756308282227484e-20,1.964270299032455e-12,3.3099802248681602e-17,2.9271445270099262e-14,7.9723515023441551e-09
2.829993014517278e-08,0.5047092065724386,154.0,0.0,0.0,0.0,0.971240927188735,0.99999999143161922,18.998230988927592,0.0019013141653561598,0.0092494961650997753,0.0072747626510915658,0.0015987069321596037,3.7021773785873091e-09,1.4686074726891919e-07,0.0031049062646640504,2.6734492064498175e-10,0.0044005172735074915,2.4202428114225605e-05,2.1940687589392265e-11,0.00067410095833611604,2.2472558230210386e-13,4.4946324132933782e-06,0.00038138355044890722,0.00038294483731214944,1.3768976691933384e-07,8.6785842235021616e-08,9.3102322861246734e-05,2.6016200673922045e-08,3.8430260362080874e-08,3.8959098749583133e-08,4.9784398514479286e-05,9.3858721479504837e-05,2.1636886245063304e-06,7.5615604423234648e-14,3.0916269180202211e-07,2.128729142200831e-07,1.1299246841313366e-06,2.6326550977873518e-09,6.7081347996716938e-11,1.3916114467740194e-12,5.1027233595537525e-08,1.4374006361713792e-08,3.577338426394652e-08,5.0979061735599628e-09,3.2642318031616598e-09,9.4219914826026221e-09,1.0824402700263972e-09,7.461732564895064e-11,1.4943274742700367e-15,5.2433719201350181e-10,2.1896535491247652e-10,1.3005350454312551e-11,2.8446552642181626e-12,4.2668971849311597e-15,1.0766694373515491e-14,3.6391657551822025e-11,1.8760570699793726e-15,6.266762677494147e-11,2.0529280047876793e-12,3.7173453908388419e-09,2.42591114121631e-12,1.6589782736256637e-12,6.2393743726239067e-12,5.5666559779783357e-20,1.4652036439525609e-18,2.8794955001384092e-12,1.543202020383284e-21,6.9540227062429999e-16,4.1845186009191225e-12,3.1802119512813159e-20,2.2173548241256955e-12,3.7364517197656805e-17,3.4815813431935778e-14,8.5683814398353542e-09
2.912866068936017e-08,0.5047091339842188,154.0,0.0,0.0,0.0,0.97040610430659502,0.9999999908012861,18.99817809332146,0.0019547680301011364,0.0095067458102945594,0.0074669665310561559,0.0016410277674296586,3.8051333528944318e-09,1.4674667316079191e-07,0.0031942796978993264,2.6711512636848719e-10,0.0045276377945796236,2.4875514343730691e-05,2.2521499624347114e-11,0.00071313007979525425,2.3097535584644768e-13,4.6141841066229135e-06,0.00040338283619020175,0.00040512272474491008,1.4563176286874383e-07,9.1791785379206982e-08,9.9856771008250273e-05,2.9638127433166936e-08,4.4271702319150499e-08,4.4899322614573828e-08,5.4107739230230593e-05,9.9159881517393644e-05,2.4197849565684105e-06,8.1075356518301958e-14,3.1844051062508457e-07,2.192329602609852e-07,1.2647616540640196e-06,2.8249556792572608e-09,7.5362497682208007e-11,1.5127692220334567e-12,5.6838065731307309e-08,1.5716919372330771e-08,4.0260202014889644e-08,5.7414664854339042e-09,3.7052629792149532e-09,1.0836694864769944e-08,1.236503088677888e-09,8.9034957160537598e-11,1.6962265223129098e-15,6.2509431122088036e-10,2.5505333070380276e-10,1.4351680535373805e-11,3.1395460410650802e-12,4.7086153081588772e-15,1.189514539433897e-14,4.020667859974144e-11,1.9301254183314532e-15,6.444882299172126e-11,2.1112893835835252e-12,3.9367869063931448e-09,2.5691116108559465e-12,1.7569068938199073e-12,6.6077018885651539e-12,6.1437225658763049e-20,1.5516986651118775e-18,3.0468061925073013e-12,1.6328684909449152e-21,7.3580806109341276e-16,4.8425824540762208e-12,3.5098881638519359e-20,2.4968523725127236e-12,4.2074316944864644e-17,4.1240086462127725e-14,9.1987145622248867e-09
2.995739123354756e-08,0.5047090631855771,154.0,0.0,0.0,0.0,0.9695718255056841,0.99999999013480789,18.998125092312481,0.0020080978203468078,0.0097631263303374662,0.0076579379682887557,0.0016830767143490787,3.9077408761577334e-09,1.4663266951878691e-07,0.0032835654680743905,2.6688548185364782e-10,0.0046546595908833286,2.554632256884399e-05,2.3098580257850622e-11,0.00075319375523656023,2.3720397755176203e-13,4.7329702994804957e-06,0.00042594713574556066,0.00042788090312249996,1.5377770200780858e-07,9.6926279473218829e-08,0.00010690683144039091,3.3628934885227034e-08,5.0791708779714179e-08,5.1532895428560772e-08,5.8662885080236689e-05,0.00010458631528409007,2.6973461128359758e-06,8.6773241157880459e-14,3.277111255681606e-07,2.2558677028909997e-07,1.4110607847655604e-06,3.0257275796420091e-09,8.4372678081806479e-11,1.6404434620487049e-12,6.3104951763971377e-08,1.7138077163093503e-08,4.5147270405826568e-08,6.4428092302562565e-09,4.1890712226965347e-09,1.241317961952304e-08,1.4063653997382637e-09,1.0567652633609549e-10,1.9177084332320452e-15,7.4130719589464527e-10,2.9576426260564201e-10,1.5807183591556962e-11,3.4583718522353984e-12,5.1861522469621642e-15,1.3119441309322386e-14,4.4345985876523477e-11,1.9841460933018401e-15,6.622550011242553e-11,2.169502701219847e-12,4.1623023647145727e-09,2.7162751651993753e-12,1.8575456926842243e-12,6.9862234041073201e-12,6.7676272025712534e-20,1.6405875617565977e-18,3.2186711528738475e-12,1.724975720860057e-21,7.7731371485526071e-16,5.5799138217044102e-12,3.8663227971236265e-20,2.8049775792150226e-12,4.7266520232211031e-17,4.8659722702994857e-14,9.8651927108142578e-09
3.078612177773495e-08,0.5047089941535692,154.0,0.0,0.0,0.0,0.96873810036962549,0.99999998943025969,18.998071982623511,0.0020613037437962967,0.010018630783017023,0.0078476740177051245,0.0017248531300898067,4.0099971691851241e-09,1.4651873779605812e-07,0.0033727636362486327,2.6665598973848459e-10,0.0047815827251478024,2.6214834620012903e-05,2.3671920667716925e-11,0.00079428655656362348,2.4341127870921913e-13,4.8509891475850511e-06,0.00044907185249159733,0.00045121564033090791,1.6212592296549936e-07,1.0218827732015296e-07,0.00011425752063732667,3.8012615731146112e-08,5.8045781698361038e-08,5.8917010271066293e-08,6.3454582091137816e-05,0.00011013610738627136,2.9974453206986336e-06,9.2713295961405532e-14,3.3697454108995568e-07,2.3193434856676942e-07,1.5694158659650895e-06,3.2351155904710838e-09,9.4151119735647584e-11,1.7747682937537463e-12,6.9847580045305506e-08,1.8639299014141951e-08,5.0456151735498611e-08,7.2050683210433152e-09,4.7182084660323078e-09,1.416437342209061e-08,1.5930316419904142e-09,1.248021957886553e-10,2.1599414537024199e-15,8.7477347149673981e-10,3.4152899598699824e-10,1.7379038911233875e-11,3.8027073754000789e-12,5.7018634770974014e-15,1.4446240637285021e-14,4.8832128308270176e-11,2.0381242970490111e-15,6.7997629896185098e-11,2.2275670319901135e-12,4.393872374881009e-09,2.8673891138752462e-12,1.9608859918307871e-12,7.3749062769647951e-12,7.4414513471752418e-20,1.7318626684393603e-18,3.3950757366883416e-12,1.819515861705716e-21,8.1991569522717183e-16,6.4032694421589996e-12,4.2512762783859599e-20,3.1440950259711386e-12,5.2980972549477736e-17,5.720253185138716e-14,1.0569740974335709e-08
3.161485232192234e-08,0.5047089268654125,154.0,0.0,0.0,0.0,0.96790493838373237,0.99999998868563256,18.998018761052009,0.0021143860084096261,0.010273252330991833,0.0080361718806156255,0.0017663564040527873,4.1118994947708099e-09,1.4640487943105102e-07,0.0034618742643555888,2.6642665263396263e-10,0.0049084072613343622,2.6881032602171202e-05,2.4241512474071722e-11,0.00083640303849392484,2.4959709315866487e-13,4.9682388976648252e-06,0.00047275235821323317,0.00047512319549704459,1.7067475296814451e-07,1.0757672453564434e-07,0.00012191379578397499,4.28137944359626e-08,6.6092086274468825e-08,6.7111659583637325e-08,6.8487472963994151e-05,0.00011580732272879708,3.3211709742679403e-06,9.8899510724309427e-14,3.4623076174007524e-07,2.3827569941919084e-07,1.7404313484206642e-06,3.4532628017385386e-09,1.0473780035282683e-10,1.9158749367206816e-12,7.7085702580868048e-08,2.0222368504507834e-08,5.6208775676076666e-08,8.0314316114725496e-09,5.2952796313637029e-09,1.6103795703653706e-08,1.7975294579455941e-09,1.4669313572408417e-10,2.4241180885283879e-15,1.0274349792424869e-09,3.9280403781811161e-10,1.9074840481701118e-11,4.174218303174345e-12,6.2582405347753801e-15,1.5882599456020594e-14,5.3689001840471062e-11,2.0920656528648628e-15,6.9765186121087527e-11,2.2854815163229846e-12,4.6314774624241877e-09,3.0224407118395866e-12,2.0669190754837186e-12,7.7737177242012303e-12,8.1684545643482358e-20,1.8255162866835422e-18,3.5760052393057291e-12,1.9164810328521208e-21,8.6361045101332591e-16,7.3197492413931786e-12,4.6666107860326585e-20,3.5167278748518079e-12,5.9260191619144616e-17,6.7009740242092986e-14,1.1314367970013777e-08
