Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79)
1.384156816286578e-10,0.8827513449331149,154.0,0.0,0.0,0.0,0.99998802932364861,1.0,18.999999543882442,1.8898770761569181e-06,4.3938874954915278e-06,3.9597144262811251e-06,4.4514532006793083e-07,1.6692715489160118e-12,6.5333433946902134e-09,6.0226335839961087e-07,3.3740555344533808e-12,6.6227970649871327e-07,1.0970581585977504e-08
1.4516151979004193e-10,0.8827513447432982,154.0,0.0,0.0,0.0,0.99998744593843236,1.0,18.999999506252443,1.9819765280633049e-06,4.6080187308001579e-06,4.1372990169593995e-06,4.8223364456845406e-07,1.7506217523381812e-12,6.5333401131603242e-09,6.3176343535713128e-07,3.3740535631483708e-12,6.9471956666972346e-07,1.1512180105943065e-08
1.5190735795142608e-10,0.8827513445488961,154.0,0.0,0.0,0.0,0.99998686255428837,1.0,18.999999467713415,2.0740754451709274e-06,4.8221497161938701e-06,4.3139743414239558e-06,5.2023098474171146e-07,1.8319718604504728e-12,6.5333368494280488e-09,6.6126349232247237e-07,3.3740515833573505e-12,7.271594105664709e-07,1.2053777999936172e-08
1.5865319611281022e-10,0.8827513443501548,154.0,0.0,0.0,0.0,0.99998627917121652,1.0,18.999999428314226,2.1661738274826776e-06,5.0362804516798937e-06,4.489789245622413e-06,5.5908849463711272e-07,1.9133218732491002e-12,6.5333335731962761e-09,6.9076352930978193e-07,3.3740496219335865e-12,7.5959923820450858e-07,1.2595375257759627e-08
1.6539903427419436e-10,0.882751344147308,154.0,0.0,0.0,0.0,0.99998569578921681,1.0,18.999999388101088,2.2582716750014479e-06,5.2504109372593894e-06,4.6647899509999952e-06,5.9875995280643083e-07,1.9946717907292956e-12,6.5333302892956955e-09,7.2026354631684328e-07,3.3740476598449679e-12,7.9203904958139546e-07,1.3136971875247345e-08
1.721448724355785e-10,0.8827513439405758,154.0,0.0,0.0,0.0,0.99998511240828925,1.0,18.99999934711774,2.3503689877301304e-06,5.4645411729208559e-06,4.8390201954924593e-06,6.3920162131086597e-07,2.0760216128819357e-12,6.5333270226664326e-09,7.4976354333207122e-07,3.3740456827194725e-12,8.2447884468438825e-07,1.3678567860859416e-08
1.7889071059696265e-10,0.8827513437301677,154.0,0.0,0.0,0.0,0.99998452902843382,1.0,18.999999305405577,2.4424657656716172e-06,5.678671158660635e-06,5.0125213669309143e-06,6.8037211231623597e-07,2.1573713397003151e-12,6.5333237520573143e-09,7.7926352036539933e-07,3.37404371340136e-12,8.5691862352440605e-07,1.4220163215177659e-08
1.856365487583468e-10,0.8827513435162803,154.0,0.0,0.0,0.0,0.99998394564965054,1.0,18.999999263003758,2.5345620088287998e-06,5.8928008944819531e-06,5.1853326292925921e-06,7.222322618421971e-07,2.2387209711817328e-12,6.5333204674159868e-09,8.087634774215438e-07,3.3740417528572481e-12,8.8935838610663143e-07,1.4761757931866515e-08
1.9238238691973094e-10,0.8827513432991013,154.0,0.0,0.0,0.0,0.9999833622719394,1.0,18.999999219949331,2.6266577172045712e-06,6.1069303803804258e-06,5.3574910422092615e-06,7.6474501025383996e-07,2.3200705073212008e-12,6.5333171956832362e-09,8.3826341448798811e-07,3.3740397814065881e-12,9.217981324172964e-07,1.5303352012171567e-08
1.9912822508111508e-10,0.8827513430788071,154.0,0.0,0.0,0.0,0.99998277889530041,1.0,18.999999176277374,2.7187528908018231e-06,6.3210596163487315e-06,5.5290316740560586e-06,8.0787528917285927e-07,2.4014199481115144e-12,6.5333139290014888e-09,8.6776333156842597e-07,3.3740378079271254e-12,9.5423786246045921e-07,1.5844945460240272e-08
2.0587406324249922e-10,0.8827513428555653,154.0,0.0,0.0,0.0,0.99998219551973355,1.0,18.999999132021077,2.8108475296234478e-06,6.5351886023857681e-06,5.6999877089497005e-06,8.51589914479332e-07,2.4827692935492772e-12,6.5333106467237794e-09,8.9726322867250921e-07,3.3740358446706777e-12,9.8667757624673031e-07,1.6386538273974952e-08
2.1261990140388337e-10,0.8827513426295344,154.0,0.0,0.0,0.0,0.99998161214523884,1.0,18.999999087211826,2.9029416336723366e-06,6.7493173384907683e-06,5.8703905479844474e-06,8.9585748507577134e-07,2.5641185436321667e-12,6.5333073697801028e-09,9.2676310579052151e-07,3.3740338781167593e-12,1.0191172737654196e-06,1.692813045091023e-08
2.193657395652675e-10,0.882751342400864,154.0,0.0,0.0,0.0,0.99998102877181627,1.0,18.999999041879352,2.9950352029513825e-06,6.9634458246583499e-06,6.0402699050292726e-06,9.4064828708994683e-07,2.6454676983543491e-12,6.5333041042976514e-09,9.5626296291964142e-07,3.3740319045584835e-12,1.0515569550134215e-06,1.7469721993177035e-08
2.2611157772665165e-10,0.8827513421696962,154.0,0.0,0.0,0.0,0.99998044539946607,1.0,18.999998996051772,3.0871282374634773e-06,7.1775740608840873e-06,6.2096538973841819e-06,9.8593420321857223e-07,2.7268167577118012e-12,6.5333008262775648e-09,9.857628000710829e-07,3.3740299372313613e-12,1.0839966200030641e-06,1.8011312901911115e-08
2.328574158880358e-10,0.8827513419361651,154.0,0.0,0.0,0.0,0.99997986202818789,1.0,18.999998949755678,3.1792207372115119e-06,7.3917020471665709e-06,6.3785691315692918e-06,1.0316886269382163e-06,2.8081657217031764e-12,6.5332975454671613e-09,1.015262617240338e-06,3.3740279727655787e-12,1.1164362687293863e-06,1.8552903175218899e-08
2.396032540494199e-10,0.8827513417003978,154.0,0.0,0.0,0.0,0.99997927865798186,1.0,18.999998903016252,3.2713127021983798e-06,7.6058297835028109e-06,6.5470407845032467e-06,1.0778863813269076e-06,2.8895145903239955e-12,6.5332942784772336e-09,1.0447624144197027e-06,3.3740260016423276e-12,1.1488759011839112e-06,1.909449281275807e-08
2.4634909221080403e-10,0.8827513414625141,154.0,0.0,0.0,0.0,0.99997869528884797,1.0,18.999998855857321,3.3634041324269724e-06,7.8199572698880314e-06,6.7150926803171876e-06,1.1245036422501461e-06,2.9708633635704029e-12,6.5332910051862121e-09,1.0742621916185839e-06,3.374024031381562e-12,1.1813155173769804e-06,1.9636081815941661e-08
2.5309493037218815e-10,0.8827513412226284,154.0,0.0,0.0,0.0,0.99997811192078645,1.0,18.999998808301427,3.4554950279001814e-06,8.0340845063190428e-06,6.882747363040418e-06,1.1715178656752511e-06,3.0522120414416004e-12,6.5332877227944627e-09,1.1037619488383197e-06,3.3740220663263515e-12,1.2137551173100611e-06,2.0177670184587108e-08
2.5984076853357227e-10,0.8827513409808476,154.0,0.0,0.0,0.0,0.99997752855379696,1.0,18.999998760369902,3.5475853886208985e-06,8.2482114927934537e-06,7.0500261653812929e-06,1.2189077188904685e-06,3.1335606239336642e-12,6.533284452363012e-09,1.1332616860691314e-06,3.3740200979948531e-12,1.2461947009723966e-06,2.0719257917690031e-08
2.665866066949564e-10,0.882751340737274,154.0,0.0,0.0,0.0,0.99997694518787961,1.0,18.999998712082938,3.6396752145920169e-06,8.4623382293074627e-06,7.2169492738133818e-06,1.2666530154188102e-06,3.2149091110430433e-12,6.533281182873969e-09,1.1627614033161859e-06,3.3740181268859996e-12,1.2786342683696648e-06,2.1260845015621661e-08
2.733324448563405e-10,0.882751340492004,154.0,0.0,0.0,0.0,0.99997636182303462,1.0,18.999998663459632,3.731764505816427e-06,8.6764647158570498e-06,7.3835357901646777e-06,1.3147346534288387e-06,3.2962575027698996e-12,6.5332779013527428e-09,1.1922611005855614e-06,3.3740161599156592e-12,1.3110738195085444e-06,2.180243147896827e-08
2.800782830177246e-10,0.8827513402451281,154.0,0.0,0.0,0.0,0.99997577845926167,1.0,18.999998614518059,3.8238532622970223e-06,8.8905909524392148e-06,7.5498037898971775e-06,1.3631345574551002e-06,3.3776057991103929e-12,6.5332746267716016e-09,1.2217607778684525e-06,3.3740141932660617e-12,1.3435133543793501e-06,2.2344017307269407e-08
2.8682412117910874e-10,0.8827513399967335,154.0,0.0,0.0,0.0,0.99997519509656108,1.0,18.999998565275323,3.9159414840366928e-06,9.1047169390508067e-06,7.7157703772546913e-06,1.4118356232503121e-06,3.4589540000607095e-12,6.5332713592004025e-09,1.2512604351648599e-06,3.3740122229734016e-12,1.375952872982079e-06,2.288560250019918e-08
2.9356995934049286e-10,0.882751339746901,154.0,0.0,0.0,0.0,0.99997461173493263,1.0,18.99999851574762,4.0080291710383312e-06,9.3188426756879393e-06,7.8814517374474532e-06,1.4608216656007357e-06,3.5403021056224377e-12,6.5332680804520528e-09,1.2807600724832898e-06,3.3740102542075925e-12,1.4083923753260803e-06,2.3427187058149135e-08
3.0031579750187697e-10,0.8827513394957086,154.0,0.0,0.0,0.0,0.99997402837437643,1.0,18.999998465950245,4.100116323304831e-06,9.532968162347001e-06,8.0468631860330055e-06,1.5100773689453275e-06,3.6216501157919192e-12,6.5332648022859059e-09,1.310259689818298e-06,3.3740082877760593e-12,1.4408318614053636e-06,2.3968770981218217e-08
3.070616356632611e-10,0.8827513392432288,154.0,0.0,0.0,0.0,0.99997344501489227,1.0,18.999998415897711,4.1922029408390814e-06,9.7470933990248101e-06,8.2120192156438198e-06,1.5595882406480867e-06,3.7029980305642957e-12,6.5332615344463099e-09,1.339759287165378e-06,3.3740063189174962e-12,1.4732713312149698e-06,2.451035426907103e-08
3.138074738246452e-10,0.8827513389895312,154.0,0.0,0.0,0.0,0.99997286165648047,1.0,18.999998365603716,4.2842890236439749e-06,9.9612183857178127e-06,8.3769335402042013e-06,1.6093405667811594e-06,3.7843458499427559e-12,6.5332582593524739e-09,1.3692588645327541e-06,3.374004349288611e-12,1.5057107847639382e-06,2.5051936921703111e-08
3.272991501474135e-10,0.8827513384787403,154.0,0.0,0.0,0.0,0.99997169494287341,1.0,18.999998264342587,4.468459585077262e-06,1.0389467609135039e-05,8.706088279519802e-06,1.7095183769778848e-06,3.9470412025033058e-12,6.5332517138143485e-09,1.4282579593162226e-06,3.374000409505238e-12,1.5705896430665629e-06,2.6135100321448769e-08
3.393130118453816e-10,0.8827513380204085,154.0,0.0,0.0,0.0,0.999970656029185,1.0,18.999998173481107,4.6324551710990286e-06,1.0770807589699765e-05,8.9984961048056323e-06,1.7994151937800901e-06,4.0919153518919256e-12,6.5332458784908435e-09,1.4807945041028606e-06,3.3739969077385814e-12,1.6283619223140691e-06,2.7099616970612931e-08
3.513268735433497e-10,0.882751337559109,154.0,0.0,0.0,0.0,0.99996961711889754,1.0,18.999998082031244,4.7964490611583972e-06,1.1152146777330761e-05,9.2903147477248239e-06,1.8899003980003704e-06,4.2367891986924513e-12,6.5332400288841958e-09,1.533330985516121e-06,3.3739934053252714e-12,1.6861341499835845e-06,2.8064131605243109e-08
3.6334073524131777e-10,0.882751337095119,154.0,0.0,0.0,0.0,0.99996857821201079,1.0,18.999997990048136,4.9604412552717021e-06,1.1533485172008198e-05,9.5815993490848464e-06,1.9809188488107822e-06,4.381662742881684e-12,6.5332342117462235e-09,1.5858674035344142e-06,3.3739898960638867e-12,1.7439063260513455e-06,2.9028644224692536e-08
3.7535459693928586e-10,0.8827513366286914,154.0,0.0,0.0,0.0,0.99996753930852489,1.0,18.999997897581757,5.1244317534552793e-06,1.1914822773710751e-05,9.8723998813625161e-06,2.0724205737139249e-06,4.5265359844578724e-12,6.5332283952673942e-09,1.6384037581727481e-06,3.3739863908824609e-12,1.8016784505338324e-06,2.9993154829712777e-08
3.8736845863725395e-10,0.8827513361600543,154.0,0.0,0.0,0.0,0.99996650040844004,1.0,18.999997804677395,5.2884205557254602e-06,1.2296159582417658e-05,1.016276163460508e-05,2.1643602826418741e-06,4.6714089234292535e-12,6.5332225428048533e-09,1.6909400494483823e-06,3.3739828893126841e-12,1.8594505234500042e-06,3.0957663420377297e-08
3.9938232033522204e-10,0.8827513356894152,154.0,0.0,0.0,0.0,0.99996546151175603,1.0,18.9999977113761,5.45240766209858e-06,1.2677495598108963e-05,1.0452725655637109e-05,2.2566969287492724e-06,4.8162815597659971e-12,6.5332167141654342e-09,1.7434762773336441e-06,3.373979381035217e-12,1.9172225447694092e-06,3.1922169995865951e-08
4.1139618203319013e-10,0.8827513352169618,154.0,0.0,0.0,0.0,0.99996442261847296,1.0,18.999997617715071,5.6163930725909728e-06,1.3058830820763526e-05,1.0742329146699613e-05,2.3493933097742428e-06,4.9611538934616481e-12,6.5332109042851603e-09,1.7960124418310831e-06,3.3739758737617988e-12,1.9749945144948268e-06,3.2886674556446758e-08
4.234100437311582e-10,0.8827513347428633,154.0,0.0,0.0,0.0,0.99996338372859084,1.0,18.999997523728023,5.7803767872189694e-06,1.344016525035991e-05,1.1031605825309549e-05,2.4424157081788823e-06,5.1060259245361583e-12,6.5332050526119441e-09,1.8485485429690958e-06,3.3739723727901965e-12,2.032766432657464e-06,3.3851177102605399e-08
4.354239054291263e-10,0.8827513342672747,154.0,0.0,0.0,0.0,0.99996234484210966,1.0,18.999997429445518,5.9443588059989057e-06,1.3821498886877717e-05,1.1320586250403696e-05,2.5357335650053831e-06,5.2508976529543168e-12,6.5331992130867338e-09,1.9010845807227439e-06,3.3739688665407019e-12,2.090538299229874e-06,3.4815677633718312e-08
4.474377671270944e-10,0.8827513337903353,154.0,0.0,0.0,0.0,0.99996130595902966,1.0,18.999997334895255,6.1083391289471142e-06,1.4202831730296075e-05,1.1609298118026405e-05,2.6293191841883036e-06,5.3957690787015783e-12,6.533193410908284e-09,1.953620555080477e-06,3.3739653574498238e-12,2.1483101141993343e-06,3.5780176149562444e-08
4.594516288250625e-10,0.8827513333121721,154.0,0.0,0.0,0.0,0.9999602670793506,1.0,18.999997240102331,6.2723177560799283e-06,1.4584163780593257e-05,1.1897766529670637e-05,2.7231474642135214e-06,5.5406402018147582e-12,6.5331875661901901e-09,2.0061564660797005e-06,3.3739618557293823e-12,2.2060818776069552e-06,3.6744672650709977e-08
4.714654905230305e-10,0.8827513328328993,154.0,0.0,0.0,0.0,0.99995922820307259,1.0,18.999997145089509,6.4362946874136812e-06,1.4965495037748256e-05,1.2186014235478295e-05,2.8171956549179173e-06,5.6855110222539836e-12,6.5331817132448272e-09,2.058692313704619e-06,3.3739583519256374e-12,2.2638535894353463e-06,3.7709167136942491e-08
4.834793522209986e-10,0.8827513323526217,154.0,0.0,0.0,0.0,0.99995818933019565,1.0,18.999997049877386,6.6002699229647029e-06,1.5346825501740321e-05,1.2474061854547003e-05,2.9114431371825931e-06,5.8303815399880447e-12,6.5331759140440316e-09,2.1112280979265511e-06,3.373954842017763e-12,2.3216252496529454e-06,3.8673659607744472e-08
4.954932139189667e-10,0.8827513318714328,154.0,0.0,0.0,0.0,0.99995715046071998,1.0,18.999996954484665,6.764243462749331e-06,1.5728155172547767e-05,1.2761928074490024e-05,3.0058712233729653e-06,5.9752517550762554e-12,6.533170082015498e-09,2.1637638187860167e-06,3.3739513384401321e-12,2.3793968583042905e-06,3.9638150063479378e-08
5.075070756169348e-10,0.8827513313894183,154.0,0.0,0.0,0.0,0.99995611159464537,1.0,18.999996858928277,6.9282153067838945e-06,1.6109484050149055e-05,1.3049629832313091e-05,3.1004629764619347e-06,6.1201216674784553e-12,6.5331642159663402e-09,2.2162994762837616e-06,3.3739478368364397e-12,2.4371684153901764e-06,4.0602638504307806e-08
5.195209373149029e-10,0.8827513309066558,154.0,0.0,0.0,0.0,0.99995507273197193,1.0,18.999996763223571,7.0921854550847252e-06,1.6490812134523314e-05,1.3337182478400716e-05,3.1952030460435728e-06,6.2649912771347369e-12,6.5331584130788923e-09,2.2688350703747013e-06,3.3739443274275224e-12,2.4949399208610052e-06,4.1567124929700105e-08
5.31534799012871e-10,0.8827513304232152,154.0,0.0,0.0,0.0,0.99995403387269965,1.0,18.999996667384476,7.2561539076681572e-06,1.6872139425649063e-05,1.3624599925173313e-05,3.2900775196760135e-06,6.4098605841326215e-12,6.5331525986949666e-09,2.3213706010938054e-06,3.3739408213473648e-12,2.5527113747552113e-06,4.2531609339682219e-08
5.435486607108391e-10,0.8827513299391603,154.0,0.0,0.0,0.0,0.99995299501682877,1.0,18.99999657142358,7.4201206645505222e-06,1.7253465923504458e-05,1.3911894781808139e-05,3.3850737881605163e-06,6.5547295884412876e-12,6.5331467231403389e-09,2.3739060684644034e-06,3.3739373210312292e-12,2.610482777098426e-06,4.3496091734608243e-08
5.555625224088072e-10,0.8827513294545485,154.0,0.0,0.0,0.0,0.99995195616435906,1.0,18.999996475352315,7.58408572574815e-06,1.7634791628068318e-05,1.4199078476318128e-05,3.4801804234626278e-06,6.6995982899551493e-12,6.5331409082528404e-09,2.4264414724299267e-06,3.3739338134032333e-12,2.6682541278284216e-06,4.4460572114150004e-08
5.675763841067753e-10,0.8827513289694325,154.0,0.0,0.0,0.0,0.99995091731529062,1.0,18.999996379181052,7.7480490912773767e-06,1.8016116539319341e-05,1.4486161366186257e-05,3.5753870680778192e-06,6.8444666887938118e-12,6.5331351140003567e-09,2.4789768130092144e-06,3.3739303048818634e-12,2.7260254269658915e-06,4.542505047804735e-08
5.795902458047434e-10,0.8827513284838594,154.0,0.0,0.0,0.0,0.99994987846962347,1.0,18.999996282919163,7.9120107611545286e-06,1.8397440657235629e-05,1.4773152838642715e-05,3.6706843347543188e-06,6.9893347849536295e-12,6.5331292362289461e-09,2.5315120902509757e-06,3.3739268044974591e-12,2.783796674564378e-06,4.6389526826623227e-08
5.916041075027114e-10,0.8827513279978719,154.0,0.0,0.0,0.0,0.99994883962735759,1.0,18.99999618657516,8.075970735395941e-06,1.8778763981795624e-05,1.5060061401556914e-05,3.7660637156011105e-06,7.1342025782608364e-12,6.5331234008761118e-09,2.5840473040967301e-06,3.3739232995121897e-12,2.8415678705595535e-06,4.7354001159824157e-08
6.036179692006795e-10,0.882751327511509,154.0,0.0,0.0,0.0,0.99994780078849332,1.0,18.999996090156763,8.2399290140179428e-06,1.9160086512978079e-05,1.5346894765816925e-05,3.8615174997084934e-06,7.2790700688659905e-12,6.5331176252717929e-09,2.6365824545385948e-06,3.3739197893521754e-12,2.8993390149427246e-06,4.8318473477268322e-08
6.156318308986476e-10,0.8827513270248064,154.0,0.0,0.0,0.0,0.99994676195303034,1.0,18.99999599367095,8.4038855970368666e-06,1.9541408250761218e-05,1.5633659919988654e-05,3.9570386984889099e-06,7.4239372568225905e-12,6.5331117558558545e-09,2.6891175416482972e-06,3.373916287468663e-12,2.9571101077927436e-06,4.9282943779091962e-08
6.276456925966157e-10,0.8827513265377955,154.0,0.0,0.0,0.0,0.99994572312096874,1.0,18.999995897124059,8.5678404844690431e-06,1.9922729195123205e-05,1.5920363197978322e-05,4.0526209780144737e-06,7.5688041418608891e-12,6.5331058934212543e-09,2.7416525653790694e-06,3.3739127852787928e-12,3.0148811490581635e-06,5.0247412065450347e-08
6.396595542945838e-10,0.8827513260505053,154.0,0.0,0.0,0.0,0.99994468429230854,1.0,18.99999580052183,8.7317936763308031e-06,2.0304049346042681e-05,1.6207010340356476e-05,4.1482585976929452e-06,7.7136707241509074e-12,6.5331001298842556e-09,2.7941875256882827e-06,3.3739092748430616e-12,3.0726521386920844e-06,5.1211878336016603e-08
6.516734159925519e-10,0.8827513255629625,154.0,0.0,0.0,0.0,0.99994364546704972,1.0,18.999995703869459,8.8957451726384775e-06,2.0685368703498016e-05,1.649360654993896e-05,4.2439463546867679e-06,7.8585370038502346e-12,6.5330942813245944e-09,2.8467224226618059e-06,3.373905770374648e-12,3.13042307678891e-06,5.2176342590705187e-08
6.65806741756801e-10,0.8827513249891167,154.0,0.0,0.0,0.0,0.99994242337844519,1.0,18.999995590108046,9.0886185290768152e-06,2.1133958726487545e-05,1.6830704721750759e-05,4.3565729870263286e-06,8.0289599465705974e-12,6.5330873781694945e-09,2.9085253513954855e-06,3.373901650399591e-12,3.1983857947881579e-06,5.33109533295977e-08
6.799400675210501e-10,0.8827513244149879,154.0,0.0,0.0,0.0,0.99994120129454833,1.0,18.999995476290675,9.2814895389856066e-06,2.1582547651288936e-05,1.7167745831263902e-05,4.4692555806862957e-06,8.1993824699230687e-12,6.5330806193628189e-09,2.9703281923536231e-06,3.3738975210763247e-12,3.2663484413284712e-06,5.4445561278785098e-08
6.940733932852991e-10,0.8827513238406085,154.0,0.0,0.0,0.0,0.99993997921535893,1.0,18.99999536242348,9.4743582023914453e-06,2.2031135477867297e-05,1.7504736014677658e-05,4.5819879994319789e-06,8.3698045747560209e-12,6.5330738106470578e-09,3.032130945627023e-06,3.3738933934729579e-12,3.33431101650967e-06,5.5580166437761925e-08
7.082067190495482e-10,0.8827513232660051,154.0,0.0,0.0,0.0,0.99993875714087721,1.0,18.999995248511929,9.6672245193209146e-06,2.247972220618719e-05,1.7841680742190185e-05,4.6947647730297829e-06,8.5402262610009368e-12,6.533066750740288e-09,3.0939336113097627e-06,3.3738892817380625e-12,3.4022735204351679e-06,5.671476880651199e-08
7.223400448137973e-10,0.8827513226912029,154.0,0.0,0.0,0.0,0.99993753507110317,1.0,18.999995134560901,9.8600884898006027e-06,2.2928307836212685e-05,1.8178584878765121e-05,4.8075810364806105e-06,8.7106475271112408e-12,6.533059808966171e-09,3.1557361892300982e-06,3.3738851651641875e-12,3.4702359529160748e-06,5.7849368385515785e-08
7.364733705780464e-10,0.8827513221162231,154.0,0.0,0.0,0.0,0.99993631300603703,1.0,18.999995020574726,1.0052950113857096e-05,2.3376892367908538e-05,1.8515452771141893e-05,4.9204324430095507e-06,8.8810683734154787e-12,6.5330532549028841e-09,3.2175386792627517e-06,3.3738810251331708e-12,3.538198313814592e-06,5.8983965174535631e-08
7.506066963422955e-10,0.8827513215410858,154.0,0.0,0.0,0.0,0.99993509094567856,1.0,18.99999490655728,1.0245809391516982e-05,2.3825475801240058e-05,1.8852288285234784e-05,5.0333151266668375e-06,9.0514888025024382e-12,6.5330464749944182e-09,3.2793410816938622e-06,3.37387689441039e-12,3.606160603445335e-06,6.0118559172756524e-08
7.647400221065445e-10,0.8827513209658084,154.0,0.0,0.0,0.0,0.999933868890028,1.0,18.999994792511995,1.0438666322806844e-05,2.4274058136171304e-05,1.9189094859625951e-05,5.1462256488347923e-06,9.2219088117514383e-12,6.5330393907544904e-09,3.3411433965603012e-06,3.3738727843026259e-12,3.6741228218488149e-06,6.1253150380625717e-08
7.788733478707936e-10,0.8827513203904055,154.0,0.0,0.0,0.0,0.99993264683908534,1.0,18.999994678441954,1.0631520907753268e-05,2.4722639372666615e-05,1.9525875575810982e-05,5.2591609279823098e-06,9.39232840173714e-12,6.5330325123165027e-09,3.4029456236247263e-06,3.3738686634716356e-12,3.7420849687640049e-06,6.2387738798267095e-08
7.930066736350427e-10,0.8827513198148915,154.0,0.0,0.0,0.0,0.99993142479285058,1.0,18.999994564349901,1.0824373146382844e-05,2.517121951069082e-05,1.9862633176967242e-05,5.3721182208964863e-06,9.562747572440242e-12,6.5330256352000659e-09,3.4647477629827067e-06,3.37386454030377e-12,3.8100470442959583e-06,6.3522324425335611e-08
8.071399993992918e-10,0.8827513192392789,154.0,0.0,0.0,0.0,0.99993020275132372,1.0,18.99999445023828,1.101722303872215e-05,2.5619798550208448e-05,2.0199370099939791e-05,5.4850950906967235e-06,9.7331663243404928e-12,6.5330188423130915e-09,3.5265498145959263e-06,3.3738604138035455e-12,3.8780090484025064e-06,6.4656907261736901e-08
8.212733251635409e-10,0.8827513186635785,154.0,0.0,0.0,0.0,0.99992898071450487,1.0,18.999994336109257,1.1210070584797777e-05,2.6068376491184022e-05,2.0536088512642905e-05,5.5980893694331817e-06,9.9035846567272103e-12,6.5330119436279409e-09,3.588351778553218e-06,3.3738562917157848e-12,3.9459709811813028e-06,6.5791487307402619e-08
8.3540665092779e-10,0.8827513180878003,154.0,0.0,0.0,0.0,0.99992775868239425,1.0,18.999994221964748,1.1402915784636307e-05,2.6516953333582017e-05,2.0872790347055437e-05,5.711099125091446e-06,1.0074002570229695e-11,6.533005109731854e-09,3.6501536547754231e-06,3.3738521681504621e-12,4.0139328425452573e-06,6.692606456229011e-08
8.49539976692039e-10,0.8827513175119527,154.0,0.0,0.0,0.0,0.99992653665499154,1.0,18.999994107806497,1.1595758638264327e-05,2.6965529077366967e-05,2.1209477325205955e-05,5.8241226356073742e-06,1.0244420064114358e-11,6.5329982191799137e-09,3.7119554433194234e-06,3.3738480456705842e-12,4.0818946325568901e-06,6.8060639026293521e-08
8.636733024562881e-10,0.8827513169360431,154.0,0.0,0.0,0.0,0.99992531463229717,1.0,18.999993993636025,1.178859914570842e-05,2.741410372250338e-05,2.1546150980944181e-05,5.9371583670956655e-06,1.0414837139259892e-11,6.532991389691113e-09,3.7737571441306884e-06,3.3738439217765324e-12,4.1498563511562009e-06,6.9195210699321875e-08
8.778066282205372e-10,0.8827513163600789,154.0,0.0,0.0,0.0,0.99992409261431081,1.0,18.999993879454703,1.1981437306995165e-05,2.786267726895576e-05,2.1882812680013591e-05,6.0502049537772567e-06,1.0585253794642577e-11,6.5329845066843759e-09,3.8355587572629059e-06,3.3738397989136457e-12,4.2178179984021881e-06,7.0329779581284712e-08
8.919399539847863e-10,0.8827513157840665,154.0,0.0,0.0,0.0,0.99992287060103291,1.0,18.999993765263735,1.2174273122151151e-05,2.8311249716688605e-05,2.2219463638705074e-05,6.1632611793256679e-06,1.0755670031398044e-11,6.5329776695672667e-09,3.8973602826700715e-06,3.3738356754368132e-12,4.2857795742442313e-06,7.1464345672100187e-08
9.060732797490354e-10,0.8827513152080108,154.0,0.0,0.0,0.0,0.99992164859246313,1.0,18.999993651064226,1.2367106591202963e-05,2.8759821065666398e-05,2.2556104940506682e-05,6.2763259602172552e-06,1.0926085848184542e-11,6.532970789857895e-09,3.9591617203937164e-06,3.3738315525348001e-12,4.3537410787279635e-06,7.2598908971679905e-08
9.202066055132844e-10,0.8827513146319165,154.0,0.0,0.0,0.0,0.99992042658860159,1.0,18.999993536857122,1.2559937714177176e-05,2.9208391315853624e-05,2.2892737550638006e-05,6.3893983311968184e-06,1.109650124651915e-11,6.5329639492411625e-09,4.0209630703960931e-06,3.3738274291796557e-12,4.4217025118118394e-06,7.3733469479936064e-08
9.343399312775335e-10,0.8827513140557884,154.0,0.0,0.0,0.0,0.99991920458944861,1.0,18.999993422643296,1.2752766491100378e-05,2.9656960467214779e-05,2.3229362328858493e-05,6.5024774324692997e-06,1.1266916224631517e-11,6.5329570737719615e-09,4.0827643327119573e-06,3.3738233061778818e-12,4.4896638735340468e-06,7.4868027196779794e-08
9.484732570417825e-10,0.8827513134796303,154.0,0.0,0.0,0.0,0.99991798259500386,1.0,18.999993308423488,1.2945592921999153e-05,3.0105528519714326e-05,2.356598003046602e-05,6.6155625087012202e-06,1.143733078417842e-11,6.5329502198784028e-09,4.1445655073153339e-06,3.3738191830179855e-12,4.557625163865977e-06,7.6002582122123452e-08
9.626065828060315e-10,0.8827513129034459,154.0,0.0,0.0,0.0,0.9999167606052678,1.0,18.999993194198414,1.3138417006900079e-05,3.0554095473316752e-05,2.3902591349317566e-05,6.7286528659999902e-06,1.1607744923947151e-11,6.5329433570513357e-09,4.2063665942207383e-06,3.3738150599252087e-12,4.6255863828235661e-06,7.7137134255878854e-08
9.767399085702804e-10,0.8827513123272377,154.0,0.0,0.0,0.0,0.99991553862024007,1.0,18.999993079968661,1.333123874582974e-05,3.1002661327986506e-05,2.4239196898048487e-05,6.8417478916946342e-06,1.1778158645157023e-11,6.5329365082954545e-09,4.2681675934177682e-06,3.3738109367623927e-12,4.6935475303953334e-06,7.8271683597957512e-08
