Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590)
1.5721619781868362e-16,0.740463420447507,154.0,0.0,0.0,0.0,0.99999998813324964,1.0,18.999999999999993,1.5615278077744677e-10,6.7924769241981054e-10,6.7923934265393608e-10,1.6511143481794365e-16,6.2612869600425333e-17,1.0246977232352215e-08,7.0139233633182442e-13,1.0292657349276414e-10,1.5048920438329776e-12,8.7554102313875235e-17,1.0764484645982552e-24,3.5034847710439218e-17,4.3916454552173658e-25,4.3849898624360052e-18,5.9410857149560893e-24,5.9410863183398595e-24,5.2488258938772036e-31,7.8499840490842741e-32,5.2572655703381842e-20,5.8752154409101552e-56,5.4062210067498093e-56,5.4062210277322741e-56,1.2351995811129954e-28,8.3305415602194291e-15,4.8143040458510616e-27,1.9074975202468661e-28,9.0408743317896793e-23,4.213724137393592e-23,1.3402891225811637e-36,6.3166512339979287e-30,6.8044808387974211e-47,5.540050258050111e-38,1.2899525012386395e-37
2.301280594681645e-16,0.740463420447507,154.0,0.0,0.0,0.0,0.99999998262986234,1.0,18.999999999999989,2.2857146281485691e-10,9.9426104673810234e-10,9.9424878008313816e-10,3.5373028109639791e-16,1.0273244031929559e-16,1.4997678673681887e-08,1.5025459814285874e-12,1.5065050329434119e-10,3.2238297687358738e-12,1.8756447404171807e-16,2.3640496137146217e-24,7.5054597479615235e-17,9.4940670602573308e-25,9.3943010425000589e-18,1.7851993206801838e-23,1.7851995629967609e-23,2.1078736327900839e-30,3.1528675759602258e-31,1.1263051511187298e-19,5.152623727447113e-55,4.741310911164249e-55,4.7413109322305368e-55,3.7115860740621864e-28,1.2194052537927923e-14,1.031417756604858e-26,5.6952499061011131e-28,2.7164992438995025e-22,1.2660919714523469e-22,5.3833913121393956e-36,1.8980511855204766e-29,3.497430913139524e-46,2.2252130268978445e-37,4.4366349676192638e-37
3.030399211176453e-16,0.740463420447507,154.0,0.0,0.0,0.0,0.99999997712649613,1.0,18.999999999999986,3.0099014441987294e-10,1.3092743594565441e-09,1.3092581411283679e-09,6.1335768549149347e-16,1.4332119750337816e-16,1.9747417061735079e-08,2.6052050265882582e-12,1.9836801147423121e-10,5.5896708812421885e-12,3.2521593583403929e-16,4.1523517414161283e-24,1.3013718880892541e-16,1.6539563320784282e-24,1.6289464667272916e-17,3.9558717534084071e-23,3.9558724184442203e-23,5.7849527113841656e-30,8.6539065248961367e-31,1.9529839314267384e-19,2.910820512805594e-54,2.6784616839915938e-54,2.6784616970530643e-54,8.224633186489476e-28,1.6057608714115209e-14,1.7884713487427e-26,1.254440249810233e-27,6.0192790669578584e-22,2.8054345683271509e-22,1.4776846677538524e-35,4.2059443981638949e-29,1.1570554112876457e-45,6.1079824989465919e-37,1.1008374245780383e-36
3.7595178276712615e-16,0.7404634204475071,154.0,0.0,0.0,0.0,0.99999997162315102,1.0,18.999999999999982,3.7340882559249633e-10,1.6242876312872984e-09,1.6242674257901575e-09,9.439931290494029e-16,1.8367262924718671e-16,2.4496192588651626e-08,4.0093093163754648e-12,2.4607909888296896e-10,8.6022863135750448e-12,5.0050285037126834e-16,6.4413441784611596e-24,2.0028067008403245e-16,2.5527843402401098e-24,2.5070477081965403e-17,7.4091723282305573e-23,7.4091738121692878e-23,1.290815403652341e-29,1.9312003017221019e-30,3.0057628572213946e-19,1.2039673891771699e-53,1.107859639773747e-53,1.1078596457146563e-53,1.5404427417688542e-27,1.9921210088792292e-14,2.7525980957783465e-26,2.3355205833553659e-27,1.1273311220834577e-21,5.2542067873530847e-22,3.2977378645996618e-35,7.8775493518979991e-29,3.0182776445553961e-45,1.3631149779035007e-36,2.2809443763854028e-36
5.217755060660878e-16,0.7404634204475071,154.0,0.0,0.0,0.0,0.99999996061652363,1.0,18.999999999999975,5.1824618664057079e-10,2.2543140519260606e-09,2.2542857659653778e-09,1.8182862234005846e-15,2.6404413953629843e-16,3.3990855771133832e-08,7.7216306972975683e-12,3.4148201453889388e-10,1.656736182006754e-11,9.6396214668088726e-16,1.2521384976680775e-23,3.8574307025755916e-16,4.9331676668510297e-24,4.8290035101055144e-17,1.9287344378159563e-22,1.9287349479429755e-22,4.4372401715959116e-29,6.6401867734934831e-30,5.7896210348379431e-19,1.1603752363879176e-52,1.0677473095153875e-52,1.0677473166928863e-52,4.0100649781492515e-27,2.764854843366517e-14,5.3020967356466145e-26,6.0081198329367878e-27,2.934359750055763e-21,1.3676312615929946e-21,1.1339886129317331e-34,2.0506620425057987e-28,1.3455178335425133e-44,4.6873317489306485e-36,7.0766391837196301e-36
6.675992293650495e-16,0.740463420447507,154.0,0.0,0.0,0.0,0.99999994960998051,1.0,18.999999999999961,6.6308354595909237e-10,2.88434030860281e-09,2.8843038006130418e-09,2.9766054317212149e-15,3.4394383866030358e-16,4.3481669761170523e-08,1.2639027965473323e-11,4.3685925707938096e-10,2.7118021782289473e-11,1.5778971782853633e-15,2.0604145841248722e-23,6.3142615542620744e-16,8.0903234252487594e-24,7.90529465793229e-17,3.9850338222560386e-22,3.9850351246842807e-22,1.1328596075034985e-28,1.6956573824578328e-29,9.4778794449005246e-19,5.6430340154231424e-52,5.1925742151015202e-52,5.1925742544450499e-52,8.2854105558883795e-27,3.5376067572653062e-14,8.6799692257656303e-26,1.2272044418178197e-26,6.0622413507794173e-21,2.8254581773638969e-21,2.8960260862458268e-34,4.2369552915863172e-28,4.1501357081228518e-44,1.1970714807646995e-35,1.6907437507508124e-35
8.134229526640112e-16,0.740463420447507,154.0,0.0,0.0,0.0,0.99999993860352154,1.0,18.99999999999995,8.0792090354807369e-10,3.5143664008456261e-09,3.5143215297376079e-09,4.4189464070318363e-15,4.2389131416176989e-16,5.29686361794926e-08,1.8760993699977191e-11,5.3221083367964786e-10,4.0253177492456842e-11,2.3422603892774206e-15,3.0689590360649696e-23,9.3731346169150554e-16,1.2024006155347345e-23,1.1735918158669552e-16,7.165712723533041e-22,7.1657155149123062e-22,2.4278894094294183e-28,3.6348364786744187e-29,1.4070537847075025e-18,2.0676911961106661e-51,1.9026361029507021e-51,1.9026361189938386e-51,1.4898565494488489e-26,4.3103767505870375e-14,1.2886274060983565e-25,2.1815035097242114e-26,1.0899852853501167e-20,5.0801471703530227e-21,6.2084750204485616e-34,7.6187105458327929e-28,1.0416616444848658e-43,2.5662749453558534e-35,3.4539893820891536e-35
1.1050703992619346e-15,0.740463420447507,154.0,0.0,0.0,0.0,0.99999991659085607,1.0,18.999999999999929,1.0975956135374649e-09,4.7744180922597289e-09,4.7743560714347945e-09,8.1556767578909368e-15,5.8388471869347976e-16,7.1931032603533191e-08,3.4616657358997706e-11,7.2283701696959117e-10,7.4272742496054344e-11,4.3220863799203675e-15,5.6868428512832478e-23,1.7296366965363536e-15,2.2219997608296889e-23,2.1660150618680732e-16,1.7896233957575545e-21,1.7896243448411801e-21,8.2543333602772793e-28,1.2364817742836841e-28,2.596905375765752e-18,2.0407076579196573e-50,1.8778068378564618e-50,1.8778068640278883e-50,3.7209461857575314e-26,5.8559709755450627e-14,2.3784408512568863e-25,5.3123719061885926e-26,2.7216550096132938e-20,1.2684949097543267e-20,2.1124301544631378e-33,1.9027608179009071e-27,4.9197802920346671e-43,8.7317751710290595e-35,1.094890767456849e-34
1.396717845859858e-15,0.7404634204475069,154.0,0.0,0.0,0.0,0.99999989457852656,1.0,18.999999999999908,1.3872703166088429e-09,6.0344691265298175e-09,6.0343893910914746e-09,1.3028443623091535e-14,7.4403184548045312e-16,9.0878057584690191e-08,5.5284695182744959e-11,9.1336061995125591e-10,1.186176322630726e-10,6.9030720269412715e-15,9.1057658508298193e-23,2.7625853297497373e-15,3.5519241916600832e-23,3.4601677759842399e-16,3.6102649160880408e-21,3.6102673283145687e-21,2.0978086185210116e-27,3.1441253698194343e-28,4.1485166984523146e-18,1.0174701392586494e-49,9.362500035481512e-50,9.3625001950954823e-50,7.5064963745185985e-26,7.4016375183305916e-14,3.7996953323429799e-25,1.045783062021687e-25,5.4893695070084367e-20,2.5584569633679999e-20,5.3725556991957065e-33,3.838504736327293e-27,1.5711606269189789e-42,2.2207663678398223e-34,2.6680519120854773e-34
1.9800127390557046e-15,0.7404634204475067,154.0,0.0,0.0,0.0,0.99999985055487561,1.0,18.999999999999858,1.9666197019979467e-09,8.5545692256788125e-09,8.5544523644203516e-09,2.6181953351448628e-14,1.0642091024855942e-15,1.2872604292268133e-07,1.1104233181711302e-10,1.2941003052173181e-09,2.3824999776363034e-10,1.3867062969641077e-14,1.8346635647411388e-22,5.5498534684252508e-15,7.1419955901633691e-23,6.953652430420612e-16,1.0281026204275276e-20,1.0281036034909544e-20,8.547949477248978e-27,1.2826628652353811e-27,8.3370178364478275e-18,1.2911514823445707e-48,1.1880849180110234e-48,1.188084950394929e-48,2.1377066509933322e-25,1.0493187557741658e-13,7.6367072885105669e-25,2.8343000318799869e-25,1.5625557280842273e-19,7.2826788185501984e-20,2.1927501405021327e-32,1.0931013566447894e-26,9.3721150234506511e-42,9.0639025011648127e-34,1.0337743829048433e-33
2.5633076322515513e-15,0.7404634204475067,154.0,0.0,0.0,0.0,0.99999980653256637,1.0,18.999999999999801,2.5459690597161621e-09,1.1074666701293495e-08,1.1074510449998907e-08,4.3879207932347808e-14,1.3843523536939695e-15,1.6651269174846449e-07,1.860027347712145e-10,1.6744303306773135e-09,3.9908339904246289e-10,2.3231309808427934e-14,3.0791379803455794e-22,9.2981055240267759e-15,1.1971105714174839e-22,1.1654027381564185e-15,2.2305595503979144e-20,2.2305622948573597e-20,2.386042935463593e-26,3.5841038088315542e-27,1.3972555790598369e-17,7.3736045995591015e-48,6.7850054096681807e-48,6.7850056325131764e-48,4.6380800229493516e-25,1.3585026869536092e-13,1.2800023818632799e-24,5.8718836755001072e-25,3.3887302655211044e-19,1.5794018231833774e-19,6.1295481763240295e-32,2.3715850355063998e-26,3.343948863264979e-41,2.5337162218958585e-33,2.8101074476682466e-33
3.146602525447398e-15,0.7404634204475065,154.0,0.0,0.0,0.0,0.99999976251159728,1.0,18.999999999999737,3.1253183897642665e-09,1.3594761556265535e-08,1.3594563648101724e-08,6.6119939772063398e-14,1.7044960546927427e-15,2.0423810344029025e-07,2.8013479054971914e-10,2.0543511369838085e-09,6.0105107987638878e-10,3.4992893162419507e-14,4.643980967528847e-22,1.400633039779056e-14,1.8037747546808642e-22,1.7561274236509945e-15,4.126040327963518e-20,4.1260465113084253e-20,5.3751254106750193e-26,8.0820566999550994e-27,2.1055129160762258e-17,2.9315948143200313e-47,2.6975801539524557e-47,2.697580255845639e-47,8.5796661848765634e-25,1.6677155454429872e-13,1.929000543477201e-24,1.0392580214827559e-24,6.2659112403028262e-19,2.9203833521768832e-19,1.3827173254204852e-31,4.3869152111538051e-26,9.1031667965684517e-41,5.7156554861363894e-33,6.2269543678167639e-33
3.729897418643244e-15,0.7404634204475065,154.0,0.0,0.0,0.0,0.99999971849196601,1.0,18.999999999999666,3.7046676921430356e-09,1.6114853793514492e-08,1.6114611959003401e-08,9.2903881258748348e-14,2.0246434913863113e-15,2.419023772241794e-07,3.9340743331762407e-10,2.4338631643603239e-09,8.4408638630085758e-10,4.9148896913743059e-14,6.5291736550477269e-22,1.9673517975422443e-14,2.5340415755695239e-22,2.4675374600871383e-15,6.8722056794803253e-20,6.8722178100826599e-20,1.0543669214375524e-25,1.5869059594018041e-26,2.9584736553017623e-17,9.2904301694283442e-47,8.5488224269999244e-47,8.548822791739843e-47,1.4290437446483818e-24,1.9769573313139203e-13,2.7107012729311668e-24,1.6583851874171961e-24,1.0432183339090548e-18,4.8621777130841568e-19,2.7159682865534481e-31,7.3067258085838324e-26,2.0913199159366436e-40,1.1226912879383702e-32,1.2078576993039647e-32
4.313192311839091e-15,0.7404634204475061,154.0,0.0,0.0,0.0,0.99999967447367077,1.0,18.999999999999588,4.2840169668532451e-09,1.863494341596402e-08,1.8634655382978536e-08,1.2423076476560514e-13,2.3447905838062139e-15,2.7950561217376882e-07,5.2578964494851397e-10,2.8129668525985481e-09,1.128122766713497e-09,6.5696408222556383e-14,8.7346971719940848e-22,2.6298659133475682e-14,3.3877606700589228e-22,3.2996310078902729e-15,1.0626731814606773e-19,1.0626753402534103e-19,1.8761370715980363e-25,2.8265082190533081e-26,3.956137657856458e-17,2.506856790093853e-46,2.3067474991314031e-46,2.3067476090737777e-46,2.2098437191261086e-24,2.2862280446380454e-13,3.6251406369554353e-24,2.4596036070103797e-24,1.6125264877558188e-18,7.515579385337203e-19,4.8393381031141888e-31,1.1298668632435776e-25,4.2674207265082141e-40,2.0004357783331243e-32,2.1321409377424739e-32
5.479782098230784e-15,0.7404634204475058,154.0,0.0,0.0,0.0,0.99999958644108067,1.0,18.999999999999407,5.4427154332710743e-09,2.3675114828126347e-08,2.3674727571247497e-08,2.005122873823819e-13,2.9850837204685937e-15,3.5452936110840121e-07,8.4775893904415611e-10,3.5699509686112486e-09,1.8189330510590251e-09,1.0595431877902541e-13,1.410666121441613e-21,4.2418770780956555e-14,5.4649550819810026e-22,5.325861279494856e-15,2.179157354415011e-19,2.1791629375387696e-19,4.8508518962377405e-25,7.3225931582516093e-26,6.3855748993948658e-17,1.3296285670874142e-45,1.2234916839053036e-45,1.2234917573043378e-45,4.5318482421710435e-24,2.9048562539324775e-13,5.8523795546771951e-24,4.6561852441840526e-24,3.3040911675114907e-18,1.5399535282496235e-18,1.2546682263234971e-30,2.3169567225107512e-25,1.3903926101126489e-39,5.1864902184581384e-32,5.4566081347543476e-32
7.093382484262475e-15,0.7404634204475048,154.0,0.0,0.0,0.0,0.99999946468517664,1.0,18.999999999999115,7.0454005430985756e-09,3.0646547797713217e-08,3.0646008260527162e-08,3.3596771774834615e-13,3.8707204021080571e-15,4.5790020678865872e-07,1.4184200872668283e-09,4.6143114872845168e-09,3.0433311528092493e-09,1.7734231602027175e-13,2.3648483501728197e-21,7.1009647392314563e-14,9.1487498796431917e-22,8.9240890146942703e-15,4.7266499915668443e-19,4.7266655731319732e-19,1.3532973961293288e-24,2.0485560296502383e-25,1.0699901160861658e-16,8.122779525040289e-45,7.4743865484309802e-45,7.4743871219163422e-45,9.8304843152350521e-24,3.7607193958516959e-13,9.8089275806357295e-24,9.1017410942623707e-24,7.1587716505988994e-18,3.3365226717748528e-18,3.5137691660917115e-30,5.0255691240042866e-25,5.0124451442422982e-39,1.452534231251478e-31,1.5111351202398893e-31
8.706982870294165e-15,0.7404634204475036,154.0,0.0,0.0,0.0,0.99999934293941151,1.0,18.999999999998767,8.648085441220438e-09,3.7617960885281356e-08,3.7617251563657449e-08,5.0617718776403274e-13,4.7563528390892675e-15,5.6080828721944208e-07,2.1339601810882189e-09,5.6555664381559609e-09,4.5785783683679802e-09,2.6690383926026786e-13,3.5640874230843981e-21,1.0688710410570379e-13,1.3770682253691625e-21,1.3445792289875193e-14,8.7416062947386872e-19,8.7416415023785026e-19,3.0567434974015711e-24,4.6401251673888594e-25,1.6121594413684989e-16,3.4295403488087773e-44,3.155782493164205e-44,3.1557828017101307e-44,1.8182244375898561e-23,4.616803914534822e-13,1.4782878905183218e-23,1.5281615227876404e-23,1.3225044875766715e-17,6.1638590981862643e-18,7.967482220137611e-30,9.2944892661001308e-25,1.3930004450072488e-38,3.2936912214428054e-31,3.4020909407770615e-31
1.0320583256325855e-14,0.7404634204475024,154.0,0.0,0.0,0.0,0.99999922120374474,1.0,18.999999999998373,1.0250770127652883e-08,4.4589354152064255e-08,4.4588457486448009e-08,7.1113503386048003e-13,5.6419819962081553e-15,6.6325567388763642e-07,2.9937306762128138e-09,6.6937250553991512e-09,6.4232831996963428e-09,3.7457779482873212e-13,5.0083434053503506e-21,1.5002995266002326e-13,1.9327598481081277e-21,1.8890932170914397e-14,1.4557812752847645e-18,1.4557881997094293e-18,6.0096149721378735e-24,9.1479396815181127e-25,2.2650651769835764e-16,1.1144819119191984e-43,1.0255205479455545e-43,1.0255206647101743e-43,3.0282189838189243e-23,5.4731098115002936e-13,2.0774997663225222e-23,2.3251618898759337e-23,2.1999933897132663e-17,1.0253612513895527e-17,1.5724530087132604e-29,1.5478643752169738e-24,3.2523209849013534e-38,6.5005203411454586e-31,6.6810794967787385e-31
1.1934183642357544e-14,0.7404634204475009,154.0,0.0,0.0,0.0,0.99999909947813626,1.0,18.999999999997922,1.1853454602412065e-08,5.1560727659091249e-08,5.1559626034706811e-08,9.5083559359987247e-13,6.5276114343351426e-15,7.6524442923780409e-07,3.9970858593297182e-09,7.7287965462775199e-09,8.5760602228348712e-09,5.003032899822446e-13,6.6975763701693644e-21,2.0041706654072376e-13,2.5816355210834495e-21,2.5259469729885319e-14,2.2509027237240242e-18,2.250915060199416e-18,1.0702756202536905e-23,1.6336910778784251e-24,3.0287070352813149e-16,3.0443089278748529e-43,2.8013040714958756e-43,2.8013044337672256e-43,4.6825538185635999e-23,6.329637088267104e-13,2.7786048144022942e-23,3.3044301496360919e-23,3.3978288150482918e-17,1.5836419509966381e-17,2.8111578366198078e-29,2.3932936583668078e-24,6.710326894293179e-38,1.1621556937732068e-30,1.1900789844031424e-30
1.3547784028389234e-14,0.7404634204474991,154.0,0.0,0.0,0.0,0.99999897776254498,1.0,18.999999999997417,1.3456138865514069e-08,5.8532081467188308e-08,5.8530757214240429e-08,1.225273205315093e-12,7.4132390400597049e-15,8.6677660628735959e-07,5.1433829685939694e-09,8.7607900902022433e-09,1.1035530346404739e-08,6.4401964047750155e-13,8.6317463961231927e-21,2.5802738314151959e-13,3.3233819854981295e-21,3.2551366042442879e-14,3.2929002569632982e-18,3.292920674784381e-18,1.7707444326336841e-23,2.7103300689589166e-24,3.9030847297251063e-16,7.3168180758410119e-43,6.7327729237101478e-43,6.7327738931659447e-43,6.8507725601104879e-23,7.1863857463549471e-13,3.5816794858965851e-23,4.4675811380351208e-23,4.965269087303073e-17,2.3141860409987264e-17,4.6687133524953114e-29,3.5012274705294652e-24,1.2629539921887648e-37,1.9301228324137782e-30,1.9709806334766613e-30
1.5161384414420925e-14,0.7404634204474972,154.0,0.0,0.0,0.0,0.9999988560569314,1.0,18.999999999996859,1.5058822916974925e-08,6.5503415636983623e-08,6.5501851030853918e-08,1.5344422084189614e-12,8.2988600944551015e-15,9.6785424907323048e-07,6.4319820537855493e-09,9.7897148398052467e-09,1.380032051156896e-08,8.0566636193727319e-13,1.0810813569348248e-20,3.2283990130232192e-13,4.1576870142860318e-21,4.0766582190050157e-14,4.6151466136440946e-18,4.6151785293185151e-18,2.7668945310877085e-23,4.2466558810343305e-24,4.8881979747616522e-16,1.5952778444586966e-42,1.4679397243888022e-42,1.4679399573010954e-42,9.6024351786182129e-23,8.0433557872840741e-13,4.4868002482014313e-23,5.8155357372388126e-23,6.951356653787676e-17,3.2398509345593463e-17,7.3228729189889935e-29,4.9071545849405119e-24,2.2138627350858238e-37,3.0274562976606988e-30,3.0847317375210806e-30
1.6774984800452616e-14,0.7404634204474949,154.0,0.0,0.0,0.0,0.99999873436125497,1.0,18.999999999996248,1.6661506756810586e-08,7.2474730228888663e-08,7.2472907490350877e-08,1.8783369430801755e-12,9.1844788853662483e-15,1.0684793922877591e-06,7.8622460903014349e-09,1.0815579920034108e-08,1.6869063936610471e-08,9.8518317708586664e-13,1.3234737981409701e-20,3.948336833860614e-13,5.084239449462075e-21,4.9905079257620623e-14,6.2510141182886013e-18,6.2510617859673214e-18,4.1309945228130789e-23,6.3576237452414409e-24,5.9840464858499433e-16,3.2183586836683861e-42,2.9614643809403358e-42,2.9614648944020211e-42,1.3007123705303905e-22,8.9005472125754343e-13,5.494043591146127e-23,7.3485123433633676e-23,9.4049093263200712e-17,4.3833893429973371e-17,1.0974603309307006e-28,6.646564163412586e-24,3.667292823382184e-37,4.5372622638424732e-30,4.6148547985067939e-30
1.8388585186484307e-14,0.7404634204474926,154.0,0.0,0.0,0.0,0.99999861267547663,1.0,18.999999999995584,1.826419038503696e-08,7.9446025303113897e-08,7.9443926598533402e-08,2.2569517505318236e-12,1.0070101166578645e-14,1.1686540616999743e-06,9.4335408472635942e-09,1.1838394429157347e-08,2.0240399833948399e-08,1.1825100076367085e-12,1.5903479731444382e-20,4.7398785297196629e-13,6.1027291602450887e-21,5.9966818335740414e-14,8.233872656526304e-18,8.2339412516499157e-18,5.9424544354304905e-23,9.1704207898844787e-24,7.1906299793958746e-16,6.0942483713473067e-42,5.6077985143414363e-42,5.6077995702079714e-42,1.7134436796307628e-22,9.7579600237505329e-13,6.6034860211226924e-23,9.0663537342699801e-23,1.237453041433841e-16,5.7674539988640752e-17,1.5846854017221476e-28,8.754943557500412e-24,5.8005171238145141e-37,6.5517418586675011e-30,6.6539675633169844e-30
2.0002185572516e-14,0.7404634204474896,154.0,0.0,0.0,0.0,0.99999849099955584,1.0,18.999999999994873,1.9866873801669874e-08,8.641730091967734e-08,8.6414908361202172e-08,2.6702809727793775e-12,1.0955719040764102e-14,1.2683802738267964e-06,1.1145234990458892e-08,1.2858167437941395e-08,2.3912973631003003e-08,1.3975869808576173e-12,1.8816998923862959e-20,5.6028159674404437e-13,7.2128470769485666e-21,7.0951760518543215e-14,1.0597091597642033e-17,1.0597187304181751e-17,8.2881228470859571e-23,1.2825089391404751e-23,8.5079481727690085e-16,1.0945376569677587e-41,1.0071708391828801e-41,1.007171043987726e-41,2.2053994898367464e-22,1.0615594222331564e-12,7.8152040666750647e-23,1.0968619023021099e-22,1.5908600815098783e-16,7.4145939691469115e-17,2.2185755632863055e-28,1.126778039428147e-23,8.8287715088613549e-37,9.1726881219611096e-30,9.3042800238585844e-30
