Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320)
1.8009305044745123e-15,0.4518291333034371,154.0,0.0,0.0,0.0,0.99999997846705901,1.0,18.99999999999995,6.1289821810363484e-10,3.9541523142109397e-09,3.9541247203057805e-09,1.7017812223463026e-14,1.0718239248315674e-15,1.2930455355780824e-08,9.4984949392208397e-12,5.4599165082010221e-11,1.7184640539887821e-11,9.6389400084069131e-15,1.5265261110262346e-22,1.5091687159470546e-16,6.1851432615920664e-23,8.2991280742322571e-17,6.7036582140834254e-22,6.7036683598607104e-22,8.8807613341856659e-28,1.2650051614306292e-28,3.3425025808011406e-18,7.5762733770838212e-51,7.0378986213528264e-51,7.0378986660709458e-51,1.1528261178290788e-25,2.1210549831899784e-14,1.2442263874461892e-25,1.209642421513454e-25,3.6338016893760753e-21,2.0085171877800362e-21,1.078775992225737e-33
2.3178958507885588e-15,0.45182913330343716,154.0,0.0,0.0,0.0,0.99999997228612625,1.0,18.999999999999925,7.8883345437382587e-10,5.089206238888102e-09,5.0891679738811856e-09,2.8189633094153737e-14,1.3898433669689926e-15,1.6632192661918054e-08,1.5728091738430308e-11,7.0244194286405509e-11,2.8455203137485817e-11,1.5962789656518083e-14,2.536563368937432e-22,2.4994862643630498e-16,1.0254391826226537e-22,1.3747406938046296e-16,1.4082810325721746e-21,1.4082836907829813e-21,2.326571922224178e-27,3.3163605558927884e-28,5.5368299989777114e-18,4.2243627503381213e-50,3.9241770222785311e-50,3.9241770518532759e-50,2.4218848329768454e-25,2.7301604876274061e-14,2.0612713570286939e-25,2.46044492162129e-25,7.6316160846987664e-21,4.2182356838617613e-21,2.8288112187772915e-33
2.8348611971026053e-15,0.4518291333034371,154.0,0.0,0.0,0.0,0.99999996610528064,1.0,18.999999999999897,9.6476868921579052e-10,6.2242585645338476e-09,6.2242083949761693e-09,4.2165676788598367e-14,1.7078733695158045e-15,2.0329474724736115e-08,2.3516945649221325e-11,8.5876790682917509e-11,4.2546767718586299e-11,2.3871079216112691e-14,3.8016901245041981e-22,3.7380709103246671e-16,1.534541060258624e-22,2.0563312316775747e-16,2.5529078474778314e-21,2.5529136071869338e-21,5.040708096812596e-27,7.1899487062218048e-28,8.2819878900927825e-18,1.5888707930823531e-49,1.4759647350726954e-49,1.4759647476036724e-49,4.3904743546725063e-25,3.3393761546392315e-14,3.0835783353409234e-25,4.3224269553879579e-25,1.3830624260223411e-20,7.6446235865517154e-21,6.1343212521537492e-33
3.3518265434166517e-15,0.45182913330343694,154.0,0.0,0.0,0.0,0.9999999599245224,1.0,18.999999999999865,1.1407039226295444e-09,7.3593092924742356e-09,7.3592459836734678e-09,5.8945860816514511e-14,2.025893805319179e-15,2.4022307159864644e-08,3.2863091288157986e-11,1.0149696461811175e-10,5.9455778522171811e-11,3.3362502961490815e-14,5.3218988737700945e-22,5.2247803099034596e-16,2.1457357557092321e-22,2.8746830846827364e-16,4.2005162793927885e-21,4.2005273169460228e-21,9.6589020123714334e-27,1.3786394561390892e-27,1.1577975475499033e-17,4.8552703706923867e-49,4.5102522454743791e-49,4.5102522880162766e-49,7.224223954550678e-25,3.948701984211477e-14,4.3112181191726575e-25,6.8938065016902251e-25,2.275032687415481e-20,1.2574825312811351e-20,1.1764943474242438e-32
3.868791889730699e-15,0.45182913330343705,154.0,0.0,0.0,0.0,0.99999995374385153,1.0,18.999999999999829,1.3166391546151035e-09,8.4943584239753188e-09,8.4942807400543021e-09,7.8530104189744816e-14,2.3439197306021412e-15,2.7710695473475199e-08,4.3764601580433391e-11,1.1710472624177883e-10,7.9178749094987993e-11,4.4435779988049572e-14,7.0971822501519051e-22,6.9594748265092236e-16,2.8589406662704624e-22,3.8297949410181368e-16,6.4456332326149993e-21,6.445652604492127e-21,1.6950778688510117e-26,2.4210777724891233e-27,1.5424791994381858e-17,1.2885770086872534e-48,1.1970100731957869e-48,1.1970100857419071e-48,1.108578547663932e-24,4.5581379763307609e-14,5.7442602344766306e-25,1.0254257156641439e-24,3.4900098845385987e-20,1.9290388452423833e-20,2.0665638462654418e-32
4.3857572360447455e-15,0.4518291333034369,154.0,0.0,0.0,0.0,0.99999994756326771,1.0,18.99999999999979,1.4925743851724828e-09,9.6294059602949899e-09,9.6293126641976148e-09,1.0091832820497041e-13,2.6619371093219135e-15,3.1394645008969014e-08,5.6219606418337017e-11,1.3270008540849881e-10,1.0171229604834134e-10,5.7089666635216559e-14,9.1275330938215734e-22,8.9420188849763755e-16,3.6740755910295258e-22,4.9216655259421661e-16,9.3801226125039421e-21,9.3801544018492041e-21,2.7813869545470987e-26,3.9754417767567128e-27,1.9822436709755244e-17,3.0611045395081678e-48,2.8435810052381469e-48,2.8435810383627018e-48,1.6133250214699986e-24,5.1676841309842117e-14,7.3827722592065289e-25,1.4467443892136718e-24,5.0774256679577333e-20,2.806453732386308e-20,3.3941371321497891e-32
5.4196879286728385e-15,0.45182913330343666,154.0,0.0,0.0,0.0,0.99999993520236097,1.0,18.999999999999691,1.8444448420027647e-09,1.1899496252320274e-08,1.1899368016087187e-08,1.5410640355498794e-13,3.2979834552479904e-15,3.8749249073990712e-08,8.5782635126699089e-11,1.6385363572546006e-10,1.551976141751252e-10,8.7134302174089888e-14,1.3953408565879594e-21,1.3650114206362546e-15,5.6098151969809688e-22,7.5156777855042421e-16,1.7684425041974162e-20,1.768449870242224e-20,6.4436868181952337e-26,9.2235011119865092e-27,3.0270207787833943e-17,1.3732174029892687e-47,1.2756360581625807e-47,1.2756360771625397e-47,3.0417915065803475e-24,6.387106927841918e-14,1.1276476207856343e-24,2.5670566427549269e-24,9.5668807440763384e-20,5.2879174364740322e-20,7.878744617125402e-32
6.3138031318112234e-15,0.4518291333034364,154.0,0.0,0.0,0.0,0.99999992451326447,1.0,18.999999999999595,2.148732859050779e-09,1.3862603595660044e-08,1.386244114354265e-08,2.0914469896021526e-13,3.8480132480321693e-15,4.5095044855796802e-08,1.1634086586264669e-10,1.9075447190745706e-10,2.1048344804688481e-10,1.182022909785742e-13,1.8949273982944814e-21,1.8519650141104443e-15,7.6117882662966054e-22,1.0199972893730923e-15,2.794689410678254e-20,2.7947029373134631e-20,1.1830963953047292e-25,1.6956567650057616e-26,4.1081686378601693e-17,3.9930181737989039e-47,3.7092730931373467e-47,3.709273157508138e-47,4.8072186187640075e-24,7.4419859658259183e-14,1.5306960464832123e-24,3.8557333698846882e-24,1.5110890486748447e-19,8.3522667686512772e-20,1.4490682890996624e-31
7.20791833494961e-15,0.45182913330343616,154.0,0.0,0.0,0.0,0.99999991382442699,1.0,18.999999999999485,2.4530208718268538e-09,1.5825706184767881e-08,1.5825505799958294e-08,2.725695118179822e-13,4.3980342747552238e-15,5.1427637866827997e-08,1.5151983482088957e-10,2.1761834688103804e-10,2.7412910385076174e-10,1.5398090867219797e-13,2.4708029034485247e-21,2.4128678465279093e-15,9.9175393610556505e-22,1.3293340299790271e-15,4.1566530281585039e-20,4.1566759498235454e-20,2.0045030092944551e-25,2.8766103558933155e-26,5.3540862654595557e-17,1.0051690512796081e-46,9.3374150614208611e-47,9.3374152459974603e-47,7.1503273511125243e-24,8.4971945359467052e-14,1.995302571672713e-24,5.459738246973111e-24,2.2463474619363595e-19,1.2416272223596785e-19,2.4593582393040733e-31
8.102033538087995e-15,0.4518291333034358,154.0,0.0,0.0,0.0,0.99999990313584841,1.0,18.999999999999361,2.7573088803310706e-09,1.7788804026038655e-08,1.7788561985743037e-08,3.4438043440774905e-13,4.9480661687174856e-15,5.7747055594390788e-08,1.9130992186968439e-10,2.4444531146330563e-10,3.4611717689675463e-10,1.9446374177579635e-13,3.1229636632634157e-21,3.0476500058069315e-15,1.2526654890183292e-21,1.6795773399363029e-15,5.9019262428283271e-20,5.9019627586359679e-20,3.1928000983626421e-25,4.5877674166746344e-26,6.7647732831791323e-17,2.2684038034467136e-46,2.1072106615344086e-46,2.107210708090407e-46,1.0153078471377014e-23,9.5527326381387641e-14,2.5215022346265553e-24,7.3926752346355116e-24,3.1878915134532765e-19,1.7620483447461411e-19,3.9240250155085985e-31
8.996148741226381e-15,0.45182913330343555,154.0,0.0,0.0,0.0,0.99999989244752785,1.0,18.999999999999222,3.0615968845635054e-09,1.975189712589867e-08,1.975160970130639e-08,4.2457705839799904e-13,5.4980983315290848e-15,6.405332551133751e-08,2.3570151193601884e-10,2.7123541648039468e-10,4.2643027164709083e-10,2.3964437558467324e-13,3.8514059632483766e-21,3.7562415674363009e-15,1.5438721183582428e-21,2.0707265578210682e-15,8.0781746320821217e-20,8.0782300304913107e-20,4.8430437997306799e-25,6.96791156938479e-26,8.3402293128602262e-17,4.7011737737489806e-46,4.3671079234615277e-46,4.3671080299555261e-46,1.3897574237017572e-23,1.0608600272336979e-13,3.1093301350648895e-24,9.6650486535523191e-24,4.3611359709806309e-19,2.4105375837919388e-19,5.9624198680930619e-31
1.0784379147503152e-14,0.4518291333034347,154.0,0.0,0.0,0.0,0.99999987107165922,1.0,18.999999999998913,3.670172880213348e-09,2.3678069126968966e-08,2.3677679723403531e-08,6.1012578074405631e-13,6.5981463173043235e-15,7.6626531287077526e-08,3.3825092202129912e-10,3.2470525034775163e-10,6.1196227192135786e-10,3.4407348397983578e-13,5.5371203576566467e-21,5.3945742670474069e-15,2.2170057669090779e-21,2.9757400773342395e-15,1.3913859372489129e-19,1.3913973371566085e-19,9.9628187088038182e-25,1.4370766787038122e-25,1.1985446902483988e-16,1.6814990480281934e-45,1.562011820406362e-45,1.5620118664036438e-45,2.3939603273346561e-23,1.2721324136494721e-13,4.4700107933721142e-24,1.5258499269086227e-23,7.5039059444693241e-19,4.1476456808839549e-19,1.2307821271763848e-30
1.2393786513152247e-14,0.45182913330343394,154.0,0.0,0.0,0.0,0.9999998518342551,1.0,18.999999999998586,4.2178912616895015e-09,2.7211607776382451e-08,2.7211113779234313e-08,8.0579464103296755e-13,7.588182321185877e-15,8.7897724907620713e-08,4.4618665851928554e-10,3.7270254864761729e-10,8.0723919367033046e-10,4.5406210316075031e-13,7.3151089874575301e-21,7.1208036107934736e-15,2.9260221239530084e-21,3.9301438271850269e-15,2.111721493014426e-19,2.1117413188989579e-19,1.7321580358181521e-24,2.5042827089170011e-25,1.5829648982598006e-16,4.444020382228269e-45,4.1282291109733897e-45,4.1282292502655826e-45,3.6336674327789883e-23,1.4623902613056703e-13,5.9057435976069336e-24,2.151408446548756e-23,1.1378226390111542e-18,6.2891047203333627e-19,2.1464812907030795e-30
1.4003193878801341e-14,0.4518291333034331,154.0,0.0,0.0,0.0,0.99999983259767955,1.0,18.999999999998217,4.7656096293262997e-09,3.0745131162806178e-08,3.0744520397903283e-08,1.0286268368046602e-12,8.5782200597765346e-15,9.9126743425469989e-08,5.6888294005912612e-10,4.205812076572899e-10,1.02922083743798e-09,5.7917243032449257e-13,9.3401921616444987e-21,9.0850944829059114e-15,3.7325550270977684e-21,5.0170724538061036e-15,3.0456737174187123e-19,3.0457059331346569e-19,2.8138242630169521e-24,4.0774383383577268e-25,2.0207696824939932e-16,1.0418080941197244e-44,9.6777753419790678e-45,9.6777757097109913e-45,5.2412043807056099e-23,1.6527548772332271e-13,7.5416970335827426e-24,2.8944519180188223e-23,1.6395308546967442e-18,9.0622040828749073e-19,3.4976241567773113e-30
1.5612601244450436e-14,0.451829133303432,154.0,0.0,0.0,0.0,0.99999981336192956,1.0,18.999999999997804,5.3133279831242024e-09,3.4278639323265736e-08,3.4277899581792503e-08,1.2786199928302429e-12,9.5682498299827729e-15,1.1031374463689248e-07,7.0628454039013118e-10,4.6834152059697522e-10,1.2778072881920767e-09,7.1936745541389714e-13,1.1612348273603912e-20,1.1287043482990841e-14,4.6363658066809651e-21,6.2365221097214992e-15,4.2209744704168157e-19,4.2210241103071186e-19,4.3344542259658142e-24,6.2952939997352809e-25,2.5119588253346823e-16,2.2246245621292694e-44,2.0665437075114959e-44,2.0665437946841085e-44,7.26439778380991e-23,1.8432262613961529e-13,9.3780756010746263e-24,3.755931866429479e-23,2.2701125474402791e-18,1.254762762954838e-18,5.4043471897810298e-30
1.722200861009953e-14,0.45182913330343094,154.0,0.0,0.0,0.0,0.99999979412700235,1.0,18.999999999997357,5.8610463230836531e-09,3.7812132294683223e-08,3.7811251333283785e-08,1.5557717341508444e-12,1.0558273841138801e-14,1.2145888574372421e-07,8.5833644130329411e-10,5.1598377995457775e-10,1.552899007288271e-09,8.7461025991107432e-13,1.4131555719282844e-20,1.3726248218103181e-14,5.6372163833559444e-21,7.5884889478787638e-15,5.6653539557401703e-19,5.6654272469168081e-19,6.3977877674709477e-24,9.3132189477131573e-25,3.0565321097591837e-16,4.4096306933094223e-44,4.0962847961334393e-44,4.0962849859278958e-44,9.7510885953463808e-23,2.0338044137590005e-13,1.1415083871332164e-23,4.7363782624484487e-23,3.0441099712563572e-18,1.6825754923499759e-18,8.0014418657278439e-30
2.044082334139772e-14,0.4518291333034284,154.0,0.0,0.0,0.0,0.99999975565960397,1.0,18.999999999996323,6.9564829614890057e-09,4.4879072817645871e-08,4.4877872548599701e-08,2.1915414727133656e-12,1.2538315200745339e-14,1.4362421359562118e-07,1.2061720713642877e-09,6.1091530441160572e-10,2.1822019039014986e-09,1.230091965803574e-12,1.9911038194236965e-20,1.9314820086524377e-14,7.9290874012817789e-21,1.0689958782424778e-14,9.4722789165678484e-19,9.4724235612381595e-19,1.2619110454550265e-23,1.8453406973639527e-24,4.3058302379972223e-16,1.4710016843769224e-43,1.3664735213590574e-43,1.3664735970608312e-43,1.6306427624189778e-22,2.4152810229453389e-13,1.6091808289421121e-23,7.0550933030300395e-23,5.0802565768489245e-18,2.8080177257441236e-18,1.5879257967378938e-29
2.3659638072695908e-14,0.4518291333034255,154.0,0.0,0.0,0.0,0.9999997171954611,1.0,18.999999999995129,8.0519195445459399e-09,5.1945953025321946e-08,5.1944384062902932e-08,2.9359170549173135e-12,1.4518339660158716e-14,1.6562397301105281e-07,1.6119537390694573e-09,7.0537810676203112e-10,2.9163405535011289e-09,1.6453239706741566e-12,2.6678466772741554e-20,2.5847610438096529e-14,1.0606274865700875e-20,1.4321451184115067e-14,1.4688295716763241e-18,1.4688553918848624e-18,2.2513065710779603e-23,3.3071143245540035e-24,5.768662342146604e-16,4.0971673364507018e-43,3.8060270822420951e-43,3.8060273264958637e-43,2.5290302180613678e-22,2.7971847045193821e-13,2.1573508571111352e-23,9.8503521574503635e-23,7.8632357799161976e-18,4.3462577032316162e-18,2.8502766637933816e-29
2.6878452803994096e-14,0.4518291333034219,154.0,0.0,0.0,0.0,0.99999967873455087,1.0,18.999999999993758,9.1473560722580101e-09,5.9012773209907256e-08,5.9010785895242204e-08,3.7888794860240194e-12,1.6498346354227719e-14,1.8745940074184493e-07,2.0752486004255971e-09,7.9937450131395871e-10,3.7545318570900074e-09,2.1200141253269136e-12,3.4433668666879815e-20,3.3321435341207848e-14,1.3666894771144983e-20,1.8482935383955679e-14,2.1535242387445013e-18,2.1535670132216672e-18,3.7274252807660444e-23,5.5001768796785588e-24,7.4450267058937532e-16,9.9826492391954121e-43,9.2732955632740729e-43,9.2732962372224328e-43,3.7086052107524136e-22,3.1795154582168319e-13,2.7861824270852373e-23,1.312048013569457e-22,1.1507453410908829e-17,6.3605310560264827e-18,4.7478457290908714e-29
3.009726753529228e-14,0.4518291333034181,154.0,0.0,0.0,0.0,0.99999964027685029,1.0,18.999999999992223,1.0242792544628744e-08,6.6079533662166253e-08,6.6077078064662517e-08,4.7504097746480116e-12,1.8478336414456782e-14,2.0913172429903807e-07,2.595627045571404e-09,8.9290679094413541e-10,4.6959985668448167e-09,2.6538717095733175e-12,4.3176471119234697e-20,4.1733126590698164e-14,1.7109072327498066e-20,2.3174380618108063e-14,3.0234941891695407e-18,3.0235610748407937e-18,5.8251519099242385e-23,8.6340775051040315e-24,9.3349216215644941e-16,2.1970131289600211e-42,2.0408968655050681e-42,2.0408970308758758e-42,5.2077265915595665e-22,3.5622732837819144e-13,3.4958396169897662e-23,1.6863505043220345e-22,1.6126459478649965e-17,8.9136003623415078e-18,7.4647709811105264e-29
3.653489699788866e-14,0.45182913330340907,154.0,0.0,0.0,0.0,0.99999956337098628,1.0,18.999999999988649,1.2433665323360204e-08,8.0212876525670558e-08,8.0209333490907531e-08,6.9990979761977781e-12,2.2438266649172e-14,2.5199192326904467e-07,3.8059322307902624e-09,1.0785882101921573e-09,6.8856781299218495e-09,3.8979333814324263e-12,6.3624186826212752e-20,6.1357513386399675e-14,2.5130646988739948e-20,3.4147031160482855e-14,5.407981013620625e-18,5.4081246872963482e-18,1.2498246331934418e-22,1.8691050297977165e-23,1.3755296320756376e-15,8.6278917413781914e-42,8.0148123350796949e-42,8.0148131370573929e-42,9.3181671303935844e-22,4.3290701495341594e-13,5.1582877779409521e-23,2.5760082685442347e-22,2.8738807513280121e-17,1.5884839333822705e-17,1.62107603714437e-28
4.297252646048504e-14,0.4518291333033983,154.0,0.0,0.0,0.0,0.99999948647768888,1.0,18.999999999984411,1.4624537880768048e-08,9.4345983913632006e-08,9.4341150493924101e-08,9.6818297961629778e-12,2.6398130987123873e-14,2.9421420780559149e-07,5.2394961843466607e-09,1.2624405609914062e-09,9.4792766297889019e-09,5.3752115452888196e-12,8.802023244998137e-20,8.4695736826012826e-14,3.4656183161424923e-20,4.723915680398382e-14,8.7997177251488428e-18,8.7999897974949849e-18,2.3640479793318292e-22,3.5667237893940907e-23,1.9029772949165631e-15,2.6886763353031497e-41,2.497626204911374e-41,2.4976264992341798e-41,1.5167718419947192e-21,5.097575299898768e-13,7.1460104131172009e-23,3.652225394161011e-22,4.6591805424695691e-17,2.5752747894548807e-17,3.1031478811479248e-28
4.9410155923081415e-14,0.4518291333033858,154.0,0.0,0.0,0.0,0.99999940959678069,1.0,18.999999999979501,1.6815410216879617e-08,1.0847885810141951e-07,1.0847252922594e-07,1.2798453424360609e-11,3.0357929915611879e-14,3.3580807224105248e-07,6.8929960368898206e-09,1.4444818604862823e-09,1.2470782349298184e-08,7.0834311833397114e-12,1.1636322703097446e-19,1.1172300963488423e-13,4.5671009759543841e-20,6.2450511622088217e-14,1.3376108658012687e-17,1.3376579220242593e-17,4.0840565231419384e-22,6.2156035125908089e-23,2.5158338151373866e-15,7.1146112808299918e-41,6.6090696615492183e-41,6.6090705523329348e-41,2.3064145262669123e-21,5.8677887331321112e-13,9.4603245620092933e-23,4.9131836334762395e-22,7.0563683882983124e-17,3.9002750618869974e-17,5.4246564523890648e-28
5.584778538567779e-14,0.45182913330337166,154.0,0.0,0.0,0.0,0.99999933272808605,1.0,18.999999999973934,1.9006282331721877e-08,1.2261150134220629e-07,1.2260346983912511e-07,1.6348817103553936e-11,3.4317664137965982e-14,3.7678286960601374e-07,8.7631583725072474e-09,1.6247299483573219e-09,1.5854273042193343e-08,9.020339468459329e-12,1.4865179009125807e-19,1.4241478868060618e-13,5.8160598799849519e-20,7.9780849768008529e-14,1.9314535249294014e-17,1.9315295321238109e-17,6.5892232908343033e-22,1.0114872949034808e-22,3.2140978705636158e-15,1.6692394046199798e-40,1.5506293896401944e-40,1.5506296243156309e-40,3.3315610958262629e-21,6.6397104476228615e-13,1.2102549232696623e-22,6.3570963478226541e-22,1.0151958709945603e-16,5.6113038577760427e-17,8.8552378392747773e-28
6.228541484827417e-14,0.4518291333033558,154.0,0.0,0.0,0.0,0.9999992558714329,1.0,18.999999999967706,2.1197154225321392e-08,1.3674391586719107e-07,1.3673397248559135e-07,2.0332769129460191e-11,3.8277334275027989e-14,4.1714781378055431e-07,1.0846758475810152e-08,1.8032024886068509e-09,1.962391457094052e-08,1.1183705543093021e-11,1.8488454163460024e-19,1.7674677251646242e-13,7.2110563975993763e-20,9.9229925474171963e-14,2.6792356146938695e-17,2.6793519992696009e-17,1.0078159582712216e-21,1.5602842882095224e-22,3.9977681522557373e-15,3.5694612361899509e-40,3.3158301875877537e-40,3.3158307439414667e-40,4.6230677023389007e-21,7.4133404418906362e-13,1.5074005401680156e-22,7.9822022596528241e-22,1.4031177206473032e-16,7.7554679467115491e-17,1.370223169593347e-27
6.872304431087055e-14,0.4518291333033382,154.0,0.0,0.0,0.0,0.99999917902665048,1.0,18.999999999960821,2.3388025897704363e-08,1.5087610388580968e-07,1.508640373173928e-07,2.4750157850816267e-11,4.2236940942071382e-14,4.569119815441541e-07,1.3140619614496967e-08,1.9799169712665106e-09,2.3773959608746127e-08,1.3571320307818483e-11,2.250601021470688e-19,2.1469489903234918e-13,8.7506659295005602e-20,1.2079749305181853e-13,3.5986907238174837e-17,3.5988614561706857e-17,1.4767572376185459e-21,2.305642633398627e-22,4.8668433643836222e-15,7.0869430019684731e-40,6.5833778132985775e-40,6.5833790262464698e-40,6.2118302802691143e-21,8.1886787145846832e-13,1.8376016013218279e-22,9.7867496466124928e-22,1.8777979839891736e-16,1.0379172254692878e-16,2.0310711596449999e-27
