Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669),S(1668)
3.7626275091370104e-07,0.6864035328362609,154.0,0.0,0.0,0.0,0.64750299130750322,1.0,18.980897637791582,0.019136781669249658,0.0497358201046895,0.020850600592261986,0.0028668215575146064,1.346780730124959e-08,1.7458561969727495e-07,0.055466329105574398,3.7157564688858492e-10,0.087524020268005195,8.7713635983903526e-05,3.6569077919595188e-11,0.045570202384758958,7.6303746868153213e-13,1.5541760122028745e-05,0.022974776500623462,0.037816755518011815,5.7270484339483976e-06,3.5681181428816115e-06,0.02397076661982616,0.00011906777261638172,0.001837343050288785,0.0026022473358365064,0.0090990269398280518,0.0021038525026849889,0.0045687521388564903,1.5829711478225899e-11,7.0516233695747008e-06,4.3581490778310485e-06,0.005714939885484281,8.2563398208208714e-07,4.2764784392323564e-07,3.403116343799974e-10,8.5688457058011837e-05,4.8598521080799008e-06,0.00012408629656457648,1.1109150469929021e-05,1.6643936890193623e-05,0.00025428867578901988,3.8771673652170353e-06,1.3136980218173075e-05,8.161025488102178e-12,0.00014399228751914373,1.9631627145158273e-05,7.3297836234843429e-07,1.0077757100139073e-07,2.8453081923021774e-10,1.1886187138529219e-09,3.8155001249901775e-06,1.3292094394387557e-12,5.4390930329426348e-09,1.6984229556321564e-10,2.2053852925016952e-06,9.6988988810587548e-10,6.525339502769641e-10,2.521324174302701e-09,1.826471014199072e-15,4.9512192232396006e-16,1.136522129475981e-09,6.0223974695203406e-19,2.8615827578860703e-13
3.810100265214958e-07,0.6864045466308057,154.0,0.0,0.0,0.0,0.64434353061507621,1.0,18.980671814133494,0.019239654202769713,0.049726030777969464,0.020699601901773477,0.0028460268645089798,1.3464976304739891e-08,1.738808352276521e-07,0.055996673374805642,3.6976256462644671e-10,0.088440487668688395,8.7695200916582287e-05,3.630382167643763e-11,0.046237453654136847,7.628770965234422e-13,1.5429239641727429e-05,0.023079302901917675,0.038311565627891113,5.753027383548999e-06,3.5843038718364966e-06,0.024457723076385683,0.00012022573454002799,0.001882339438698386,0.0026812615534093916,0.0092301002414675072,0.0021084962583931728,0.0046677583159698399,1.615101767809481e-11,7.1256608851960802e-06,4.3999405510392111e-06,0.0058548337851934531,8.4241997018255952e-07,4.3815622899791988e-07,3.4522690886547525e-10,8.7436034954557838e-05,4.9337477784578223e-06,0.00012694452405460042,1.1365084677818677e-05,1.7030652375536409e-05,0.00026357355948518568,3.9676558175056645e-06,1.3676594282761052e-05,8.350643791852375e-12,0.00014989450526711352,2.0452759462654505e-05,7.6740522174497875e-07,1.0551044106936782e-07,2.9789480824481395e-10,1.2461060036082316e-09,4.0000913245230771e-06,1.3927620644037931e-12,5.6795507351849149e-09,1.7735098278259571e-10,2.3199225003526311e-06,1.020247725221107e-09,6.864142869782935e-10,2.6522347017732009e-09,1.9122485330274586e-15,5.2082931553078166e-16,1.1954934782304408e-09,6.3348849186962315e-19,3.0100632794035823e-13
3.857573021292905e-07,0.6864055510840827,154.0,0.0,0.0,0.0,0.64120787865637363,1.0,18.980447564657734,0.019340211391269631,0.04971039605610094,0.020548502360760695,0.0028252190683861634,1.346056388655317e-08,1.731814769457121e-07,0.056523639582144812,3.6796314442265708e-10,0.089353257736089806,8.7666466086340784e-05,3.6038398263555587e-11,0.046901272380281613,7.6262712527048373e-13,1.5316641915471014e-05,0.023179374013915906,0.038802778840748252,5.7778956324928635e-06,3.5997975979275149e-06,0.02494457757221559,0.00012134026145128495,0.001927109329826955,0.0027608280867412968,0.009359690658246541,0.0021129236706129467,0.0047667464418074965,1.6472249204283705e-11,7.1993995051616675e-06,4.4414657829469569e-06,0.0059950230902051822,8.5920258084561269e-07,4.4868735769168925e-07,3.5008695714434762e-10,8.9181949166336618e-05,5.0069216542817514e-06,0.000129807404949894,1.1621434589299205e-05,1.7418031749203864e-05,0.00027301773751892041,4.0583023822138658e-06,1.4227278942614376e-05,8.5405876202248215e-12,0.00015591723611829957,2.1292550860849799e-05,8.0275535060448992e-07,1.1037018973939744e-07,3.1161719718132979e-10,1.305198201405566e-09,4.1898379169835967e-06,1.4580999796606839e-12,5.9270355412135457e-09,1.8507910771984933e-10,2.4394038595704382e-06,1.0727786144248374e-09,7.2175663496819573e-10,2.7887943376647129e-09,2.0003255723416759e-15,5.476460454370928e-16,1.2570065149106582e-09,6.6608406978558589e-19,3.1649433691235373e-13
3.9050457773708525e-07,0.6864065463757645,154.0,0.0,0.0,0.0,0.63809578271200029,1.0,18.980224891373297,0.019438484911923258,0.049689133065274969,0.020397396690889417,0.0028044111857611575,1.3454629116203748e-08,1.7248748379337172e-07,0.057047252540007157,3.6617722915934657e-10,0.090262358862872774,8.7627814751407013e-05,3.5772973313121498e-11,0.047561608184873566,7.6229089402124798e-13,1.5204037663899586e-05,0.023275138547165584,0.03929039383142776,5.8016903243980004e-06,3.6146224567182833e-06,0.02543123182718298,0.00012241229099664184,0.0019716283382573896,0.0028409158093473824,0.0094877923199825076,0.0021171460744152095,0.0048656975087044618,1.679334127829157e-11,7.2728415261682675e-06,4.4827267301491316e-06,0.0061354668561454124,8.7597842051441055e-07,4.5923813284288733e-07,3.5489155337741916e-10,9.0925921755185581e-05,5.0793687321792132e-06,0.00013267435352737653,1.1878147734178454e-05,1.7805994112739498e-05,0.00028261971468563317,4.1490879121653722e-06,1.4788951509335859e-05,8.7308173062482156e-12,0.00016205955366461002,2.2150981791899712e-05,8.3902925183369869e-07,1.1535688319112796e-07,3.2569818127752956e-10,1.3658975965312529e-09,4.3847473002001181e-06,1.5252267085652427e-12,6.1815864667484313e-09,1.9302788887346217e-10,2.5639645497984526e-06,1.1275419318507611e-09,7.5860094198900924e-10,2.9311574382881541e-09,2.0907033315673329e-15,5.7560242362729681e-16,1.3211305480336744e-09,7.0006320713533052e-19,3.3263975351168896e-13
3.9525185334488e-07,0.686407532683678,154.0,0.0,0.0,0.0,0.63500699385395132,1.0,18.980003795274577,0.019534506040228383,0.04966245167368448,0.020246373446527122,0.002783615384496218,1.3447228376796629e-08,1.7179879745868027e-07,0.057567536808898742,3.6440470260089899e-10,0.09116781913117443,8.7579617466683886e-05,3.5507702932247692e-11,0.048218414350431602,7.6187161469722828e-13,1.5091493004508198e-05,0.02336674180598404,0.039774411460331636,5.8244476641505683e-06,3.6288010206589203e-06,0.025917591692817672,0.00012344278332255252,0.0020158733009395541,0.0029214943741932447,0.0096144008517129158,0.0021211742251470039,0.0049645934771432795,1.7114231843114026e-11,7.3459892197737159e-06,4.5237253293602993e-06,0.006276125683178313,8.9274423822898531e-07,4.6980557378343616e-07,3.5964052793269801e-10,9.2667690214175106e-05,5.1510848557073669e-06,0.00013554481191301688,1.2135174138580724e-05,1.8194462396581303e-05,0.00029237797383679763,4.2399941657472753e-06,1.5361526181412078e-05,8.9212950603978699e-12,0.00016832049744376919,2.3028027849555605e-05,8.7622694073350223e-07,1.2047052058254995e-07,3.4013776647468488e-10,1.4282055913952835e-09,4.5848240218862839e-06,1.5941448031894637e-12,6.4432391399800216e-09,2.0119843886306469e-10,2.6937399581573457e-06,1.1845971419246064e-09,7.9698721523593265e-10,3.0794785912125218e-09,2.1833817954442005e-15,6.0472880691442538e-16,1.3879349872132908e-09,7.3546268372016909e-19,3.4946005392825168e-13
3.9999912895267473e-07,0.6864085101834612,154.0,0.0,0.0,0.0,0.63194126686373464,1.0,18.979784276401993,0.019628305655347015,0.049630554707564674,0.020095515342923989,0.0027628430293193361,1.3438416864953327e-08,1.7111536152875708e-07,0.058084516701065257,3.6264541264466822e-10,0.092069666317331808,8.7522232216249261e-05,3.5242731707464694e-11,0.048871647659081682,7.6137240669423506e-13,1.4979069696954486e-05,0.023454325608699544,0.040254834630280803,5.8462030781658173e-06,3.6423553534872944e-06,0.026403567025370799,0.00012443271611844767,0.00205982225987269,0.0030025342211265518,0.0097395132812117379,0.0021250183247510973,0.0050634172334905244,1.7434861496886741e-11,7.4188448327799141e-06,4.5644634977030248e-06,0.0064169616821004296,9.0949692124863878e-07,4.803868138103992e-07,3.6433376367203591e-10,9.4407006770350684e-05,5.2220666653441707e-06,0.00013841824904385538,1.2392466231762831e-05,1.858336321859729e-05,0.00030229097832620936,4.3310037735705857e-06,1.5944914279577379e-05,9.1119849011797729e-12,0.00017469907552216724,2.3923660034291797e-05,9.1434795893316199e-07,1.257110359526583e-07,3.5493577485736544e-10,1.4921227252830625e-09,4.7900698559420952e-06,1.6648558714996841e-12,6.712025877546801e-09,2.0959176696891666e-10,2.8288656030565602e-06,1.2440037660162275e-09,8.3695550016347155e-10,3.2339125299347127e-09,2.2783597685091916e-15,6.3505558095927923e-16,1.4574893041518011e-09,7.7231931247131514e-19,3.6697273007074959e-13
4.0474640456046947e-07,0.6864094790483181,154.0,0.0,0.0,0.0,0.6288983601517365,1.0,18.97956633390061,0.019719914245361122,0.049593638163831937,0.019944899570020141,0.0027421047245156523,1.3428248087735814e-08,1.7043711724107461e-07,0.05859821628406487,3.6089919927757821e-10,0.09296792789650675,8.745600487960365e-05,3.497819418735466e-11,0.049521268237613707,7.6079628794939275e-13,1.486682537671573e-05,0.023538028227605361,0.040731668151028771,5.8669911207798885e-06,3.6553069723246422e-06,0.026889071560065553,0.0001253830800630779,0.0021034544421998573,0.0030840065812919809,0.0098631279508816991,0.0021286880473614885,0.0051621525490964885,1.7755173400731148e-11,7.491410587607517e-06,4.6049431329900501e-06,0.0065579384391229378,9.2623349071623037e-07,4.9097909755533314e-07,3.6897119276016651e-10,9.6143637712951365e-05,5.2923115507348764e-06,0.00014129415964855382,1.2649978754763885e-05,1.8972626745024315e-05,0.00031235717432214854,4.4221002056820218e-06,1.6539024471831414e-05,9.3028525869713059e-12,0.00018119426696448708,2.4837845008771149e-05,9.5339138838304105e-07,1.3107830016688305e-07,3.7009185007096417e-10,1.5576486983937578e-09,5.0004838796551362e-06,1.7373606024761903e-12,6.9879757621790946e-09,2.1820878152207719e-10,2.9694770600948557e-06,1.3058213489051303e-09,8.7854585796458975e-10,3.3946140488562575e-09,2.3756349103549774e-15,6.6661314342012965e-16,1.5298629947417386e-09,8.1066991916347974e-19,3.8519527994200098e-13
4.094936801682642e-07,0.6864104394487784,154.0,0.0,0.0,0.0,0.62587803567798272,1.0,18.97934996607561,0.019809361912445044,0.049551891419188296,0.019794598091087637,0.0027214103550579852,1.3416772707082184e-08,1.6976400863692715e-07,0.05910865938426154,3.5916596085163218e-10,0.093862631047203687,8.7381269819517378e-05,3.471421763947483e-11,0.05016723940863322,7.6014615182677118e-13,1.4754813777965312e-05,0.023617984346569764,0.041204918611070819,5.8868453208950523e-06,3.6676767876840196e-06,0.027374022786828257,0.00012629487466083299,0.0021467502380369046,0.0031658834788060603,0.0099852444338904122,0.0021321925641289148,0.0052607840407785074,1.8075113183575977e-11,7.5636886826623852e-06,4.6451661140004927e-06,0.0066990209796066102,9.429510973720576e-07,5.0157977827163691e-07,3.7355279372948171e-10,9.7877362746859838e-05,5.3618176051357924e-06,0.00014417206324881756,1.2907668670892481e-05,1.936218655411441e-05,0.00032257499299086163,4.5132677394002159e-06,1.7143762988313966e-05,9.4938655491998979e-12,0.00018780502419231122,2.577054534371629e-05,9.9335586541206351e-07,1.3657212285702101e-07,3.8560546275499758e-10,1.6247823960852224e-09,5.2160625515601972e-06,1.8116587907955159e-12,7.2711147216596883e-09,2.2705029219996969e-10,3.1157098900651891e-06,1.3701094255392946e-09,9.2179834329213894e-10,3.5617379194493128e-09,2.4752037707894109e-15,6.9943188718142381e-16,1.6051255422850534e-09,8.5055132259404411e-19,4.0414519826626741e-13
4.1424095577605895e-07,0.6864113915524496,154.0,0.0,0.0,0.0,0.62288005887440934,1.0,18.979135170444508,0.019896678377956098,0.049505497436046222,0.019644677926654072,0.0027007691263359495,1.3404040475863902e-08,1.6909598262872819e-07,0.059615869590245514,3.5744555453213273e-10,0.094753802655690597,8.7298349922607237e-05,3.445091921139088e-11,0.050809527547604282,7.5942481115856675e-13,1.4643084946068795e-05,0.023694325034065516,0.04167459425640456,5.9057984124114979e-06,3.6794851870180323e-06,0.02785834182776804,0.00012716910444417485,0.0021896911763287156,0.0032481377299448644,0.010105863454410884,0.0021355405672430967,0.0053592971326971873,1.8394628884665865e-11,7.6356812926939596e-06,4.6851343007501313e-06,0.0068401757309890553,9.5964701732719493e-07,5.12186315058162e-07,3.7807858816290907e-10,9.9607974371031976e-05,5.4305835819936406e-06,0.0001470515031836515,1.3165495078099254e-05,1.9751979502745641e-05,0.00033294285255662743,4.6044914278336753e-06,1.7759033826253444e-05,9.6849928268693102e-12,0.00019453027523404123,2.672171975435267e-05,1.0342395948280154e-06,1.4219225433851788e-07,4.014759160573099e-10,1.6935219132414809e-09,5.4367997897342422e-06,1.8877493652506416e-12,7.5614656083418768e-09,2.3611701271842731e-10,3.2676995690647655e-06,1.4369274931479069e-09,9.6675298536214707e-10,3.7354388125652599e-09,2.5770618245833649e-15,7.3354218558938607e-16,1.6833463817190744e-09,8.9200031620213838e-19,4.2383996769303783e-13
4.189882313838537e-07,0.686412335523888,154.0,0.0,0.0,0.0,0.61990419856876078,1.0,18.978921943788006,0.019981892987444776,0.049454632964120809,0.019495201425847146,0.0026801896009188138,1.3390099926445535e-08,1.6843298256476104e-07,0.060119870256183476,3.5573781297401025e-10,0.095641469320325939,8.7207557008400606e-05,3.4188406959880207e-11,0.051448101945585654,7.5863499336109932e-13,1.4531685439490613e-05,0.023767177730989939,0.042140704875910574,5.9238822729327919e-06,3.6907520120918365e-06,0.028341953316616677,0.00012800677552280665,0.0022322598990099488,0.0033307429400877028,0.010224986811826705,0.0021387402931266715,0.0054576780196270826,1.8713670866353975e-11,7.7073905691457059e-06,4.7248495347559146e-06,0.006981370485124665,9.7631864790572858e-07,5.2279627003588732e-07,3.8254863793262153e-10,0.00010133527728129983,5.4986088535947035e-06,0.00014993204565727088,1.3423419123663185e-05,2.0141945596198933e-05,0.00034345916024385546,4.6957570691350162e-06,1.8384738945262444e-05,9.8762050027298858e-12,0.00020136892586910637,2.769132332754473e-05,1.0760403639638783e-06,1.4793838756416464e-07,4.1770235107552907e-10,1.763864578719928e-09,5.6626870503232179e-06,1.9656304145700443e-12,7.8590482795519612e-09,2.4540956334534607e-10,3.4255814207371603e-06,1.5063349807127064e-09,1.0134497674416032e-09,3.9158712210257735e-09,2.6812035068790304e-15,7.6897437714419607e-16,1.7645948649712721e-09,9.3505364954860069e-19,4.4429705000301802e-13
4.2373550699164843e-07,0.6864132715244604,154.0,0.0,0.0,0.0,0.61695022691019252,1.0,18.978710282197945,0.02006503471558594,0.049399468737574059,0.019346226524209996,0.0026596797338741896,1.337499648289893e-08,1.6777495441833623e-07,0.060620684505092094,3.5404264960681476e-10,0.096525657355782613,8.7109192523257518e-05,3.392678384627524e-11,0.052082934677476017,7.5777930129287313e-13,1.4420658522028749e-05,0.023836666251620484,0.042603261693032933,5.9411276913494997e-06,3.7014964723623302e-06,0.02882478528030669,0.00012880889246744229,0.0022744401337348886,0.003413673498652564,0.010342617308762498,0.002141799544785614,0.005555913631614528,1.9032191714136255e-11,7.7788186404977968e-06,4.7643136392948415e-06,0.0071225743602334676,9.9296350355968371e-07,5.334073054927886e-07,3.8696304283564465e-10,0.00010305908779704458,5.5658933717174464e-06,0.00015281327881196219,1.368140392114027e-05,2.0532027861259333e-05,0.00035412231410639786,4.7870511765333269e-06,1.9020778453243999e-05,1.0067474141118413e-11,0.000208319861669335,2.867930773975484e-05,1.1187555566871963e-06,1.5381016006462824e-07,4.3428375225646959e-10,1.8358069798168007e-09,5.8937134061101386e-06,2.0452992115373315e-12,8.1638796786980156e-09,2.5492847317548705e-10,3.5894905506468133e-06,1.5783912174832801e-09,1.0619286058035486e-09,4.103189382218629e-09,2.787622248360447e-15,8.0575874980234432e-16,1.848940227469079e-09,9.7974801002395955e-19,4.6553387748712536e-13
4.2848278259944317e-07,0.6864141997121688,154.0,0.0,0.0,0.0,0.6140179192966233,1.0,18.978500181121927,0.020146132171032619,0.049340169668560904,0.01919780698794964,0.0026392469072926,1.3358774872885622e-08,1.6712184851610761e-07,0.061118335232043443,3.5235993452389276e-10,0.097406392797180788,8.7003547479619481e-05,3.3666144001695167e-11,0.052714000475570406,7.5686026753245165e-13,1.43100443459622e-05,0.02390291079542143,0.043062277263452471,5.9575646714175608e-06,3.7117372577603678e-06,0.029306769022862535,0.00012957645550246808,0.0023162166654090528,0.0034969045722320772,0.010458758682791712,0.0021447257133100452,0.0056539916000076665,1.9350146190165957e-11,7.8499676126022278e-06,4.8035284196572879e-06,0.0072637577626336819,1.0095792118623275e-06,5.4401718101031502e-07,3.9132193761782298e-10,0.00010477923331136542,5.6324376302209782e-06,0.00015569481182718667,1.3939414469424547e-05,2.0922172222773891e-05,0.00036493070474895377,4.8783609491697203e-06,1.9667050783162201e-05,1.0258773727341888e-11,0.00021538194994022016,2.9685621466081051e-05,1.1623821673790886e-06,1.5980715583933231e-07,4.5121895287442181e-10,1.9093449866737124e-09,6.1298656249495868e-06,2.1267522420764645e-12,8.4759739161319138e-09,2.6467418290511775e-10,3.7595617827634215e-06,1.6531554086682844e-09,1.1122293332035844e-09,4.2975472081155205e-09,2.8963105095227567e-15,8.4392552785433798e-16,1.9364515556359516e-09,1.0261200063596922e-18,4.8756784503504182e-13
4.332300582072379e-07,0.6864151202416037,154.0,0.0,0.0,0.0,0.61110705430389189,1.0,18.978291635407089,0.020225213601193753,0.049276895035931148,0.019049992647400833,0.0026188979617978946,1.3341479233493138e-08,1.6647361020488676e-07,0.061612845107306663,3.5068948758704716e-10,0.098283701404136364,8.6890902764372985e-05,3.3406572898657298e-11,0.053341276608236843,7.5588035842738838e-13,1.4199880125668012e-05,0.023966027969610962,0.043517765378457883,5.9732224266472031e-06,3.7214925394433489e-06,0.029787839011730655,0.00013031045798619551,0.0023575753067406956,0.0035804120961286994,0.01057341554168017,0.0021475257985232414,0.0057519002248401507,1.966749115463793e-11,7.9208395690105222e-06,4.8424956633949671e-06,0.0074048923484190746,1.0261635095872248e-06,5.5462375058361261e-07,3.9562548955629301e-10,0.00010649555176394679,5.6982426294989552e-06,0.00015857627404482344,1.4197417574345542e-05,2.1312327383759027e-05,0.00037588271694569771,4.9696742437623914e-06,2.0323452860991259e-05,1.0450078608901821e-11,0.00022255404156551074,3.0710209980559235e-05,1.2069168147710243e-06,1.6592890728018676e-07,4.6850664039891942e-10,1.9844737766016928e-09,6.3711282479117907e-06,2.2099852314468624e-12,8.7953423502501935e-09,2.746470474349773e-10,3.9359295980728566e-06,1.730686608234983e-09,1.1643916805770832e-09,4.4990982157998596e-09,3.0072598155371696e-15,8.8350485828063661e-16,2.0271977555044489e-09,1.0742061519409915e-18,5.1041630219526459e-13
4.3797733381503265e-07,0.6864160332638968,154.0,0.0,0.0,0.0,0.60821741361675541,1.0,18.978084639341482,0.020302306896937485,0.049209798668834681,0.018902829618689231,0.0025986392265965326,1.3323150218864712e-08,1.6583018686316841e-07,0.062104236579416688,3.4903123696268272e-10,0.099157608664710586,8.6771529982328233e-05,3.3148153072868521e-11,0.053964742763542767,7.5484191298594068e-13,1.4090200302602483e-05,0.024026130821313475,0.043969740973730936,5.9881290311563397e-06,3.7307798419057327e-06,0.030267932766640825,0.00013101188417050805,0.0023985028680246216,0.0036641727644862892,0.010686593302030256,0.0021502064287828387,0.005849628443544419,1.9984185458473641e-11,7.9914365712942339e-06,4.8812171405636122e-06,0.0075459509852218174,1.0427142388741915e-06,5.6522495974640905e-07,3.9987389666651832e-10,0.00010820789113594943,5.7633098427300876e-06,0.00016145731412102219,1.4455381772768062e-05,2.1702444709113484e-05,0.0003869767311609711,5.060979547122021e-06,2.0989880265139516e-05,1.0641364938572832e-11,0.00022983497275837488,3.1753015947877485e-05,1.2523557556603907e-06,1.7217489708276617e-07,4.8614536175889362e-10,2.0611878582801972e-09,6.6174836669892824e-06,2.2949931669450569e-12,9.1219936689065738e-09,2.8484733803879038e-10,4.1187280753062942e-06,1.8110436887616964e-09,1.2184552569652296e-09,4.7079954562007238e-09,3.1204607908898498e-15,9.2452679599885375e-16,2.1212475225108216e-09,1.1240428479556569e-18,5.3409654527282804e-13
4.427246094228274e-07,0.6864169389265875,154.0,0.0,0.0,0.0,0.60534878196171793,1.0,18.97787918669184,0.020377439597221471,0.049139029126667046,0.018756360512795462,0.0025784765494639428,1.3303827878384443e-08,1.6519153237156038e-07,0.06259253187817905,3.4738507148583309e-10,0.10002813979927484,8.6645691295798987e-05,3.2890959532976806e-11,0.054584380937644075,7.5374720718100611e-13,1.3981036702488664e-05,0.024083328876798666,0.044418220043274434,6.0023117944263239e-06,3.7396161833646647e-06,0.03074699075110476,0.0001316817072141657,0.0024389871263368027,0.0037481640191851249,0.0107982981311762,0.0021527738799453681,0.0059471658009649297,2.0300189908981812e-11,8.0617606593584154e-06,4.9196946039605511e-06,0.0076869077141830822,1.059229343484153e-06,5.7581884271011993e-07,4.0406738501936716e-10,0.00010991610896654877,5.8276411838571998e-06,0.00016433759920563896,1.4713277258840635e-05,2.2092478112981238e-05,0.0003982111249764099,5.152265949520289e-06,2.1666227377607461e-05,1.0832610119063302e-11,0.00023722356672192395,3.2813979406820503e-05,1.2986948985483093e-06,1.7854456007944542e-07,5.0413352870000626e-10,2.1394810957553033e-09,6.8689122022317707e-06,2.3817703271637248e-12,9.4559339699023808e-09,2.9527524515746453e-10,4.308090833742789e-06,1.8942853207053563e-09,1.2744595353638965e-09,4.9243914516596649e-09,3.235903192604557e-15,9.6702129235153761e-16,2.2186693122313368e-09,1.175666368787269e-18,5.5862581029910839e-13
4.4699715746984264e-07,0.6864177478496278,154.0,0.0,0.0,0.0,0.60278480067045404,1.0,18.977695593385743,0.020443405199332559,0.049072314650473937,0.018625164173981933,0.0025604167363145322,1.3285621852944174e-08,1.6462077635469392e-07,0.06302936861786293,3.4591368852726204e-10,0.1008087518645697,8.6527117298193341e-05,3.2660588571710841e-11,0.055138769265163534,7.5271571744844201e-13,1.3883255147349757e-05,0.024132411248319597,0.044818875683617379,6.0144794306937156e-06,3.7471970094217766e-06,0.031177210434850319,0.00013225832124510225,0.0024750345869828955,0.0038239352484999941,0.010897578779746984,0.0021549927352131071,0.0060347780617225587,2.0583973222206589e-11,8.1248206657232141e-06,4.9541171242067171e-06,0.0078136610998837119,1.0740608580501174e-06,5.8534551796832539e-07,4.0779477670986408e-10,0.0001114498706871383,5.8849121331297968e-06,0.00016692894943684162,1.4945301091758617e-05,2.2443400301481956e-05,0.00040844076178260047,5.234399000314915e-06,2.2283332985966057e-05,1.100467788714968e-11,0.00024396437110289358,3.3784319640576276e-05,1.3411661481943237e-06,1.8438249315255151e-07,5.2062023742809699e-10,2.2112896156709272e-09,7.0995175236094619e-06,2.4613771797047506e-12,9.7627153367382588e-09,3.0485506808451443e-10,4.4842397991060496e-06,1.9717173906406328e-09,1.3265551884246284e-09,5.12568486845269e-09,3.3417086355864493e-15,1.0065500386760669e-15,2.3092883652666851e-09,1.2236851396225051e-18,5.8144225399110584e-13
4.512697055168579e-07,0.6864185510304937,154.0,0.0,0.0,0.0,0.60023751195217012,1.0,18.97751323960307,0.020507824333796162,0.04900284234070499,0.018494588280487091,0.0025424427378559931,1.3266670635658188e-08,1.6405380251035206e-07,0.063463731191907277,3.444518798522542e-10,0.1015866674988147,8.6403689449415628e-05,3.2431312096052639e-11,0.055690034037244915,7.5164200488900008e-13,1.3785935329961566e-05,0.02417930162228767,0.04521672587140415,6.0261009481676238e-06,3.7544375850574664e-06,0.031606505748029506,0.00013281080492149201,0.0025107062165543002,0.0038998601593487306,0.01099567735562167,0.0021571288432945977,0.0061222209005695688,2.0867141554697986e-11,8.1876627037860799e-06,4.9883446532242929e-06,0.0079402944855119281,1.0888605671503942e-06,5.948634222982962e-07,4.1147808877261103e-10,0.00011298009460567054,5.9415908635309274e-06,0.00016951921464404082,1.5177226871279601e-05,2.2794188933722615e-05,0.00041878160654717345,5.3165012169060584e-06,2.2908308762892205e-05,1.1176680168596077e-11,0.0002507905468262629,3.4769269833481756e-05,1.3843595301939898e-06,1.9031963085855101e-07,5.3738726766219711e-10,2.2843664462753241e-09,7.3341974029986626e-06,2.542406798559278e-12,1.0075404646883317e-08,3.1461938136039661e-10,4.6659102963705563e-06,2.051575721522981e-09,1.3802832094603554e-09,5.3332856576437797e-09,3.449312041991109e-15,1.0473173874845871e-15,2.4027434976826856e-09,1.2732067406183379e-18,6.049727776221596e-13
4.5554225356387315e-07,0.6864193485693568,154.0,0.0,0.0,0.0,0.59770676493652863,1.0,18.977332119860218,0.020570716363349742,0.048930710232515835,0.018364657384255974,0.0025245579214865782,1.3246999430366021e-08,1.6349058199585969e-07,0.063895635362975031,3.4299963316067693e-10,0.10236190454636697,8.6275580944834566e-05,3.2203175560348555e-11,0.056238166508937662,7.5052754468837171e-13,1.3689095590652736e-05,0.024224072729778074,0.045611784152926174,6.0371943330012842e-06,3.7613491553351764e-06,0.032034838990032524,0.00013333983818339818,0.0025459949882462346,0.0039759238097083656,0.011092599702761236,0.0021591861171937014,0.0062094878463179373,2.1149670084991205e-11,8.2502882168274428e-06,5.0223784338600887e-06,0.008066791236088118,1.1036271686128698e-06,6.0437129565484143e-07,4.1511753689877778e-10,0.00011450669493237036,5.9976795690023303e-06,0.00017210818750751787,1.5409036034844014e-05,2.3144815284518272e-05,0.00042923247566366285,5.3985657993539763e-06,2.3541075779043109e-05,1.1348602878613434e-11,0.00025770121504044876,3.5768781497571179e-05,1.4282713912734238e-06,1.9635546910516046e-07,5.5443320123366865e-10,2.3587058692821512e-09,7.5729334913882109e-06,2.624853638500547e-12,1.0394001283226854e-08,3.2456816556929237e-10,4.8531985649349319e-06,2.1339025654001982e-09,1.4356720253832769e-09,5.5473036624479325e-09,3.5587042757590601e-15,1.089344908760369e-15,2.4990840057737381e-09,1.3242572933743873e-18,6.2922979309965067e-13
