Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68)
1.380672885806396e-16,0.41155334094665097,154.0,0.0,0.0,0.0,0.9999999998272443,1.0,19.0,1.0062036210133406e-11,6.063646463293318e-11,6.0636366479661971e-11,2.3806784513508258e-17,1.4243792949477604e-17,4.1364040887562838e-11,2.4943662930303337e-15,5.0631034667823387e-14,3.5464993075844638e-15,1.484044941971606e-17,2.1468754955508385e-25,3.5126267269931608e-20,1.1759592317130025e-25,1.8948165195171431e-20,7.1432776982925033e-27,7.1432790084740397e-27,1.156797538991624e-33,1.5338349960201376e-34,2.3303139185689755e-21,9.8555244363267998e-62,9.2809668255232261e-62,9.2809668267224306e-62,7.6332584944103071e-30,1.0341644156203237e-16,2.58578935382605e-29,5.924925501179401e-30,1.6234803771297966e-26,1.1418456267362065e-26,4.9771799854273999e-40,2.1334592358584812e-32,1.7607450889194426e-51,7.3375205322448846e-41,7.8697220916946019e-41,2.2565300570082981e-44,4.876158144186753e-52,2.2192240529105943e-59,1.4867724430915366e-60,1.1375345114065235e-49,2.1204140282027717e-68,4.6413430273051622e-72,2.6714959165335869e-69,1.0970235999009843e-65,2.3170077214891265e-62,6.6616145759775674e-29,2.0207970259220004e-35,4.2489892551969765e-36,2.7257611411628486e-36,1.4728222581938319e-37,4.8868425346080967e-33,1.5334631058448355e-25
1.669651843190981e-16,0.4115533409466511,154.0,0.0,0.0,0.0,0.999999999791086,1.0,19.0,1.2168050431389141e-11,7.3327852606717471e-11,7.3327733683996059e-11,3.4128778417674475e-17,1.9014725886215308e-17,5.0020276946804891e-11,3.5757903379743926e-15,6.1227164980778269e-14,5.084072051952117e-15,2.1274670104709479e-17,3.2541626104611514e-25,5.0356043860385963e-20,1.7241393571308702e-25,2.7163593382791316e-20,1.1939727847684368e-26,1.1939730365717683e-26,2.2232358020882999e-33,2.94796557115532e-34,3.3406772531068426e-21,3.0374412971180557e-61,2.860364468963173e-61,2.860364469352715e-61,1.2758723179187951e-29,1.2506285679980463e-16,3.7069465419161733e-29,9.8858274741161007e-30,2.7135483859504683e-26,1.9085252895215291e-26,9.5660237847328068e-40,3.5659993727543685e-32,3.8461537422894508e-51,1.4101954401847776e-40,1.4992672061508634e-40,4.9289658300698001e-44,1.1986316663201234e-51,6.0876739732534248e-59,4.0784462933401239e-60,2.4627004306674845e-49,6.444597192407537e-68,1.4106497333529045e-71,8.116420730620279e-69,3.0093264133447336e-65,6.3559098485194645e-62,9.5499161895315925e-29,3.3776880301157464e-35,7.101857918886893e-36,4.5543928291757257e-36,2.8299749632187955e-37,8.1670761503298492e-33,2.1983326739594794e-25
2.247609757960151e-16,0.4115533409466511,154.0,0.0,0.0,0.0,0.99999999971876963,1.0,19.0,1.6380078873485481e-11,9.8710625382475914e-11,9.8710464059560879e-11,5.8800183042616007e-17,2.9215682053079406e-17,6.7331707345624001e-11,6.1605037747044721e-15,8.2418598635713296e-14,8.7590272657881789e-15,3.6653350333485422e-17,6.0072419738847527e-25,8.6757866825581799e-20,3.0511809108388637e-25,4.679993485914544e-20,2.5489980401320595e-26,2.548998691246235e-26,5.748814647420879e-33,7.6232463877326232e-34,5.7556264921495702e-21,1.9180296719145904e-60,1.8062123311229641e-60,1.8062123313855103e-60,2.7238488679714321e-29,1.6835647571808774e-16,6.3867463238783075e-29,2.1044888432824514e-29,5.7929839033214935e-26,4.07439068889235e-26,2.4737513395979024e-39,7.613009442066851e-32,1.1844197127108555e-50,3.6464900815690917e-40,3.837115543455613e-40,1.5177856958904489e-43,4.337003316521252e-51,2.5602319375756614e-58,1.7152312809981678e-59,7.5039148409497536e-49,3.1217795604960207e-67,6.8332541866014547e-71,3.9292922139105334e-68,1.2656339525114971e-64,2.6730413294976077e-61,1.6453473256450919e-28,7.2109838678765914e-35,1.5161073639057809e-35,9.7175246421862491e-36,7.3156039770658357e-37,1.7431976781709841e-32,3.7874899256602383e-25
2.825567672729321e-16,0.4115533409466511,154.0,0.0,0.0,0.0,0.99999999964645314,1.0,19.0,2.0592107314908956e-11,1.2409339324878731e-10,1.240931878979182e-10,8.9999577969778512e-17,4.0253357425586252e-17,8.4641449321614744e-11,9.4289780215739526e-15,1.0360869190844163e-13,1.3406156152189519e-14,5.6100736915166583e-17,9.638578627232627e-25,1.3279141747610367e-19,4.7521483276008024e-25,7.1632009475459622e-20,4.6350786719995309e-26,4.6350800508194214e-26,1.2173797112483912e-32,1.6143965577611532e-33,8.809566604721264e-21,6.8854484524286879e-60,6.4840404142566655e-60,6.4840404153111922e-60,4.9530340634228475e-29,2.1165137261424675e-16,9.775675410854386e-29,3.8164875756339258e-29,1.0533681632116639e-25,7.4086748840215518e-26,5.2388105485204161e-39,1.3843439516939916e-31,2.8736732335026745e-50,7.7219237640772594e-40,8.0694810169488658e-40,3.6823152732547897e-43,1.189087596608416e-50,7.8419914840901033e-58,5.2537542742716875e-59,1.8076988698680931e-48,1.0579252644577407e-66,2.31569344981066e-70,1.330967559914841e-67,3.8766898450635866e-64,8.1875269996270716e-61,2.5183696629562879e-28,1.3112395907614854e-34,2.7567756978889131e-35,1.7660681181960732e-35,1.548823881529135e-36,3.1691628588982248e-32,5.7971350351899481e-25
3.403525587498491e-16,0.4115533409466511,154.0,0.0,0.0,0.0,0.99999999957413688,1.0,19.0,2.4804135755613919e-11,1.4947615620309418e-10,1.4947590475567211e-10,1.2816973389473041e-16,5.1854271741031212e-17,1.019493885170412e-10,1.3427524545569782e-14,1.2479735396839444e-13,1.909130452782756e-14,7.9892594840017397e-17,1.4213270620318424e-24,1.8910993749278061e-19,6.852400737994526e-25,1.020122289739137e-19,7.6673274061037904e-26,7.6673300145130965e-26,2.302987567922019e-32,3.0542074712987614e-33,1.2545838780376966e-20,2.0970911205397916e-59,1.9748348534595708e-59,1.9748348538091392e-59,8.1933013259871467e-29,2.5494763417043566e-16,1.3921858431328367e-28,6.2959718225979576e-29,1.7424374016931676e-25,1.2255119018781322e-25,9.9112282287939969e-39,2.2899760387998468e-31,6.1360505221397218e-50,1.460810260853657e-39,1.5184806419082946e-39,7.8623271401114609e-43,2.8335368937221615e-50,2.0657957879210404e-57,1.3839831100930355e-58,3.8383221556334673e-48,3.0558539678383017e-66,6.6889751259938994e-70,3.8427752610422871e-67,1.0212425403034256e-63,2.156819406047705e-60,3.5864484006271958e-28,2.1690465543633534e-34,4.5600744393170042e-35,2.9198109180991121e-35,2.9294287529940697e-36,5.241315473481564e-32,8.2557886482899069e-25
4.559441417036831e-16,0.41155334094665097,154.0,0.0,0.0,0.0,0.99999999942950424,1.0,19.0,3.3228192634827827e-11,2.0024166812884354e-10,2.0024131713607023e-10,2.2581507368975089e-16,7.5748941210245149e-17,1.3655975803442785e-10,2.3655546789791513e-14,1.6717030434469435e-13,3.363354473923661e-14,1.4075320956252504e-16,2.625307100071499e-24,3.331810731300967e-19,1.2273139541114072e-24,1.7972971655857291e-19,1.7686098069187859e-25,1.7686105973498031e-25,6.9786626250328286e-32,9.256445410764472e-33,2.2103827489914278e-20,1.7374607916206353e-58,1.6361702674300214e-58,1.6361702678633028e-58,1.8899424891776667e-28,3.4154432815922802e-16,2.4528823328601184e-28,1.4424450744173643e-28,4.0190227292835121e-25,2.8267071057549058e-25,3.0039422530489765e-38,5.2822510694393727e-31,2.4656845730648486e-49,4.4267222397451522e-39,4.5610977220787816e-39,3.1588507722031689e-42,1.5291843035038862e-49,1.5220579445340494e-56,1.0197052245289523e-57,1.5258012351836596e-47,3.1323627957615434e-65,6.8564998867025883e-69,3.9296696536134658e-66,7.5248740629713628e-63,1.5891235088603954e-59,6.3187657640467094e-28,5.0033018085960501e-34,1.0517656540890432e-34,6.7258115378570069e-35,8.8729339921834952e-36,1.2083719804079367e-31,1.454542209976926e-24
5.715357246575171e-16,0.41155334094665114,154.0,0.0,0.0,0.0,0.99999999928487171,1.0,19.0,4.1652249511122835e-11,2.5100716184752264e-10,2.5100670115838515e-10,3.5177851275675987e-16,1.0018715264533054e-16,1.7116280629075286e-10,3.6848461067573505e-14,2.0953744176034928e-13,5.2391279513145854e-14,2.1925990755903411e-16,4.2134769814403334e-24,5.1903333374914475e-19,1.9315666522744767e-24,2.7998610095591966e-19,3.3975295336525626e-25,3.3975313924684992e-25,1.6411108689495029e-31,2.1770436087177664e-32,3.4433739796692701e-20,7.4922428141237161e-58,7.0554599061217166e-58,7.0554599083589447e-58,3.630624173723251e-28,4.2814656597905891e-16,3.8212458077897065e-28,2.7533884932293184e-28,7.7201980473688087e-25,5.4298619669070473e-25,7.0652995951832576e-38,1.0147296002381137e-30,7.0509428855375495e-49,1.0410098689241409e-38,1.0671205253781831e-38,9.0319513220280293e-42,5.2778805322167412e-49,6.2926281517760068e-56,4.2157569459300507e-57,4.3374047762104385e-47,1.5383233802481729e-64,3.3672813649924975e-68,1.9271545007346464e-65,3.1111037596119498e-62,6.5698973291067436e-59,9.8434844669917267e-28,9.611423977533182e-34,2.0202807812031269e-34,1.2903712974237045e-34,2.0858316662995169e-35,2.3201610210220794e-31,2.2659119215263047e-24
8.027188905651851e-16,0.4115533409466511,154.0,0.0,0.0,0.0,0.9999999989956071,1.0,19.0,5.8500363254950352e-11,3.525380960007442e-10,3.5253738407257542e-10,6.8871579878951261e-16,1.4933192854229369e-16,2.4034693241285527e-10,7.2131641505668252e-14,2.9425427023119141e-13,1.0255703718572741e-13,4.2923671759692734e-16,8.5432250413960533e-24,1.016161849437013e-18,3.8268394379567648e-24,5.4816038402030724e-19,9.3450417808066282e-25,9.3450490763504418e-25,6.4408316317051189e-31,8.5470940792182648e-32,6.7414860953746215e-20,9.1679834557162868e-57,8.6335082533716367e-57,8.6335082577586718e-57,9.9862528790535685e-28,6.013676841648279e-16,7.4817139273474923e-28,7.4629574970453677e-28,2.1232065918798511e-24,1.4933190353551347e-24,2.7741074905243158e-37,2.7910558113687264e-30,4.0355701320923826e-48,4.085792719934085e-38,4.1602976388684677e-38,5.1674341870428898e-41,4.5085585529309475e-48,8.2333663019424676e-55,5.5159594815156187e-56,2.460994206233695e-46,3.1633624425953809e-63,6.9244502220613804e-67,3.9403210168756221e-64,4.0710369725017573e-61,8.5961527338615055e-58,1.9271702639532779e-27,2.6436583951899448e-33,5.5557158990459857e-34,3.5385592640504307e-34,8.1796247590779838e-35,6.3743801181446092e-31,4.4362340039865443e-24
1.265085222380521e-15,0.41155334094665097,154.0,0.0,0.0,0.0,0.99999999841707965,1.0,19.0,9.2196590707554112e-11,5.55599752111538e-10,5.5559840936914189e-10,1.7026420417690723e-15,2.4781066978487596e-16,3.7862735121549791e-10,1.782679224783271e-13,4.6361816561091647e-13,2.5346199772811761e-13,1.0609873112193151e-15,2.1816289488746648e-23,2.5121157641938972e-18,9.5639335953332656e-24,1.3551640563841032e-18,3.7185636907005414e-24,3.7185685351491611e-24,4.2764964135708836e-30,5.6795036320689191e-31,1.6666348694366157e-19,2.7046657148940075e-55,2.5469891283129206e-55,2.5469891307807891e-55,3.9737752101454668e-27,9.4787649312533455e-16,1.8498562907064533e-27,2.8758130921708107e-27,8.4462698911463008e-24,5.9405314606477759e-24,1.843790984658368e-36,1.1106134261199023e-29,4.6602439542972238e-47,2.7130817714503271e-37,2.7466372313612744e-37,5.9618335873476406e-40,9.3739650849741063e-47,3.1811235876028953e-53,2.1312014622026675e-54,2.8189254129469747e-45,2.32615768827109e-61,5.0919351441261422e-65,2.8572262622414812e-62,1.5732192710523823e-59,3.3212965473282546e-56,4.7643585921067441e-27,1.0519580545560055e-32,2.2096999078793648e-33,1.3986560377369043e-33,5.4216262618412341e-34,2.5299908330959883e-30,1.0967287225338219e-23
2.189817886011193e-15,0.41155334094665097,154.0,0.0,0.0,0.0,0.99999999726003164,1.0,18.999999999999989,1.5958904547255133e-10,9.6172221688682576e-10,9.6171909780228201e-10,5.0907338807994875e-15,4.4467672189184559e-16,6.548372561333623e-10,5.3265773973035094e-13,8.0206711296752142e-13,7.5733476305093418e-13,3.1711882558748875e-15,6.6817039147341425e-23,7.5107470131383996e-18,2.8819829969478131e-23,4.0518263866732142e-18,1.9857927021880867e-23,1.9857974823975017e-23,4.2189491456236382e-29,5.6125844651035074e-30,4.983112085588544e-19,1.5103503468265914e-53,1.42230000319122e-53,1.4223000059167688e-53,2.1221474840019644e-26,1.6411604113482394e-15,5.5323049766979518e-27,1.4389547018206963e-26,4.5078188669380705e-23,3.1704930009693016e-23,1.8229275080651948e-35,5.9309260422395724e-29,8.7803199431650241e-46,2.6770973367530651e-36,2.7030470620523308e-36,1.121079471119194e-38,3.4271568057191169e-45,2.2897709143828008e-51,1.5340400207063154e-52,5.283214018217194e-44,3.3206312399599425e-59,7.2690813105816767e-63,3.9657825843106005e-60,1.1328134257889772e-57,2.3906721912650441e-54,1.4245040176317948e-26,5.6176573245959387e-32,1.1788715540253477e-32,7.3647418636438773e-33,5.3299442474713628e-33,1.3437708924092899e-29,3.2791351561000105e-23
3.114550549641865e-15,0.4115533409466511,154.0,0.0,0.0,0.0,0.99999999610299317,1.0,18.999999999999979,2.2698150005060181e-10,1.3678435523329275e-09,1.3678379700457892e-09,1.0292454505657803e-14,6.4149773362052789e-16,9.3057978923158571e-10,1.0763191823801207e-12,1.1401445464717924e-12,1.5303146321171662e-12,6.4096461332558075e-15,1.3642361710337217e-22,1.5184828520682517e-17,5.8445123519373724e-23,8.1920209838542373e-18,5.5548682115424688e-23,5.5548860321830271e-23,1.5726381364252623e-28,2.0942523908191315e-29,1.0074928324292143e-18,1.2041775536715539e-52,1.1339764723358901e-52,1.1339764748472437e-52,5.9364434798367734e-26,2.3347993966239271e-15,1.1187715926083929e-26,3.8429227766979127e-26,1.2604319192551008e-22,8.8650202500915157e-23,6.8039261717820982e-35,1.6590635287941774e-28,4.2120610185883092e-45,9.9802253637014667e-36,1.0075189309374024e-35,5.3727888421695841e-38,2.0401751280672972e-44,1.6438955900602071e-50,1.1013342172398796e-51,2.5311698732808805e-43,2.8054049779384969e-58,6.1413043882328611e-62,3.3218842270617765e-59,8.134145007118654e-57,1.7163369051053421e-53,2.8800773940910869e-26,1.5714253045511887e-31,3.2953165782117165e-32,2.0392700771412317e-32,1.9826485350289051e-32,3.744191256316242e-29,6.6298018662829941e-23
4.039283213272537e-15,0.41155334094665097,154.0,0.0,0.0,0.0,0.99999999494596392,1.0,18.999999999999964,2.9437395444170528e-10,1.7739637593637099e-09,1.7739550261298475e-09,1.7307773735838614e-14,8.3830236479150702e-16,1.2058557014400967e-09,1.8089481459934439e-12,1.4778508528741581e-12,2.5719692281669849e-12,1.0775418420079513e-14,2.3063561494147916e-22,2.5534111859602352e-17,9.8431151858269289e-23,1.3775739392143828e-17,1.1841660775720761e-22,1.1841707655634436e-22,4.1366067321125428e-28,5.5138284384872996e-29,1.6942085651733438e-18,6.2413982649669853e-52,5.8775376022125352e-52,5.8775376166074887e-52,1.2655401983582861e-25,3.0287934495015671e-15,1.8817290275224108e-26,7.8517352332916826e-26,2.6858557730033795e-22,1.8890481363426242e-22,1.7918408069907498e-34,3.5367347642750147e-28,1.3373832023417565e-44,2.6254512276866654e-35,2.6512871468056151e-35,1.7044018744825698e-37,7.6383346755458796e-44,7.1311397098747562e-50,4.7775372099039137e-51,8.030584525972085e-43,1.3882300172590068e-57,3.0390390387382784e-61,1.6306304783255856e-58,3.5293678690099644e-56,7.4453917091822498e-53,4.8431538646872116e-26,3.3498960497542004e-31,7.0201376721445552e-32,4.3060727585764492e-32,5.2051378165181914e-32,7.9523676065967248e-29,1.1148729656884063e-22
4.9640158769032095e-15,0.41155334094665097,154.0,0.0,0.0,0.0,0.999999993788944,1.0,18.999999999999954,3.6176640864586224e-10,2.1800828389407518e-09,2.1800702660904438e-09,2.6136655596224959e-14,1.0351055704000231e-15,1.4806657690811425e-09,2.7302302429972706e-12,1.8151864325598526e-12,3.8818515538372753e-12,1.6267528589332821e-14,3.494525454614247e-22,3.8558333434046295e-17,1.4876894008319061e-22,2.0802969068627103e-17,2.1634465592924948e-22,2.1634567246989462e-22,8.9688114893673618e-28,1.1965910728264226e-28,2.558458153739823e-18,2.4286848295814854e-51,2.2870975287169847e-51,2.2870975348864165e-51,2.3121729841978294e-25,3.723142569614032e-15,2.8422264659974947e-26,1.3770384454929476e-25,4.9050441268792552e-22,3.4498741546153659e-22,3.889610148570217e-34,6.4615492470260918e-28,3.3903092007576907e-44,5.693012725436328e-35,5.7522468989677785e-35,4.3169124803607508e-37,2.2250305967858889e-43,2.3570559803094475e-49,1.5791204513908215e-50,2.0346818886511521e-42,5.1462035291871758e-57,1.126611790877911e-60,5.997255077059114e-58,1.1668919439393919e-55,2.4609273639629135e-52,7.3137298994959049e-26,6.1201721132824682e-31,1.2817182124286584e-31,7.7939300202846671e-32,1.1264495739673737e-31,1.44761414991837e-28,1.683591629107557e-22
6.813481204164554e-15,0.4115533409466509,154.0,0.0,0.0,0.0,0.99999999147493213,1.0,18.999999999999915,4.9655131649333839e-10,2.9923176193498203e-09,2.9922952977818063e-09,4.9234966700279289e-14,1.4287123171219953e-15,2.0288912441889561e-09,5.1375901431915453e-12,2.4887468955345726e-12,7.3046448498162975e-12,3.0627141784405168e-14,6.6089929851750011e-22,7.2630604917338789e-17,2.8046651882668387e-22,3.9187910052936427e-17,5.4660933584260429e-22,5.4661270387836749e-22,2.9709189409134356e-27,3.9711553087283193e-28,4.8195572679226369e-18,2.1630206447236909e-50,2.0369210688149573e-50,2.0369210756634406e-50,5.8421548082614175e-25,5.1129060087902585e-15,5.356299205694591e-26,3.2192364224354069e-25,1.2383118109320607e-21,8.7094422671342289e-22,1.2915462459615487e-33,1.6325584684002224e-27,1.4544823096523727e-43,1.8862307370295577e-34,1.9087769643896797e-34,1.848607080036055e-36,1.2125637816778123e-42,1.6108773931268678e-48,1.0792159244886795e-49,8.7227024040325723e-42,4.3490318871170596e-56,9.5217461970617735e-60,4.981341591473882e-57,7.9811049981211157e-55,1.681868448193819e-51,1.3777365594302044e-25,1.5462938428511367e-30,3.2341121118144807e-31,1.9333574847504021e-31,3.7173389303681602e-31,3.6313293622782055e-28,3.1715053262715439e-22
8.662946531425898e-15,0.41155334094665086,154.0,0.0,0.0,0.0,0.99999998916095767,1.0,18.999999999999865,6.3133622359303531e-10,3.8045479013917668e-09,3.8045130654237001e-09,7.9587084104062479e-14,1.8223137916009016e-15,2.5752624232542945e-09,8.2958845432029218e-12,3.1608291425136506e-12,1.1795119622891788e-11,4.9480658327952105e-14,1.070759755142251e-21,1.1739951121473778e-16,4.5346592106393919e-22,6.3346731251677568e-17,1.1095652343890661e-21,1.109573641914228e-21,7.4147187976272696e-27,9.9280313407809e-28,7.7907866732042616e-18,1.0168576848027815e-49,9.575770263051736e-50,9.5757702993696125e-50,1.1859606786271424e-24,6.5040897082408619e-15,8.6619803051092655e-26,6.0750717780409955e-25,2.5117248276310403e-21,1.7665762327543529e-21,3.2304901103890494e-33,3.3139482016656498e-27,4.387514294792237e-43,4.7085481848536677e-34,4.7724698789375455e-34,5.5677577155397019e-36,4.3145236334914767e-42,6.6445406823090624e-48,4.4515493097210148e-49,2.6301338471664902e-41,2.0459571507902843e-55,4.4796305238832466e-59,2.3157114856634098e-56,3.2937460534706611e-54,6.9373717881021134e-51,2.2270951959315538e-25,3.1388127734599473e-30,6.5566074029217791e-31,3.8556348144172767e-31,9.2459714532844591e-31,7.3201681232386901e-28,5.1267185223775604e-22
1.0512411858687243e-14,0.4115533409466507,154.0,0.0,0.0,0.0,0.99999998684701996,1.0,18.999999999999805,7.6612112994495775e-10,4.6167736932858113e-09,4.6167235693378255e-09,1.1719268622490378e-13,2.2159196445679208e-15,3.119785823425778e-09,1.2202474190398495e-11,3.831436543683506e-12,1.7349523374336863e-11,7.2819849413932667e-14,1.5790295536954653e-21,1.7286280969740491e-16,6.6769151884554431e-22,9.3279312567876252e-17,1.9717717838776158e-21,1.9717895187085998e-21,1.5637480765794036e-26,2.0973433905601147e-27,1.1472142514398179e-17,3.6360924051642866e-49,3.4241159432352157e-49,3.4241159576852661e-49,2.1076356225426053e-24,7.896693661387575e-15,1.2760312630194434e-25,1.0061716482173922e-24,4.460059259450141e-21,3.1369019852912516e-21,6.8278641658909013e-33,5.8891240602129324e-27,1.0842245748573182e-42,9.9322244788501547e-34,1.0084257599880242e-33,1.3737853311379083e-35,1.2253213531696779e-41,2.1419393856287887e-47,1.4350061469144338e-48,6.4975647879880778e-41,7.398501645025126e-55,1.6199889664421036e-58,8.2762614559377129e-56,1.0623291639684272e-53,2.2363390370968158e-50,3.2794454282214413e-25,5.5778495323096007e-30,1.163667672219772e-30,6.7318686170460616e-31,1.9434074040776686e-30,1.2918124497421885e-27,7.5492282127537324e-22
1.2361877185948587e-14,0.41155334094665047,154.0,0.0,0.0,0.0,0.99999998453311933,1.0,18.999999999999726,9.0090603554911099e-10,5.4289950031916063e-09,5.4289268098448944e-09,1.6205145246666173e-13,2.6095138677385931e-15,3.6624678815693152e-09,1.6854752344270518e-11,4.5005724325322467e-12,2.3964149831279119e-11,1.0063657146359266e-13,2.185704342164464e-21,2.3901827980516842e-16,9.2306846751522895e-22,1.2898553354009776e-16,3.1992256962076649e-21,3.1992591013684592e-21,2.944849789823989e-26,3.956650008832477e-27,1.5863620812314888e-17,1.0913213138333475e-48,1.0276996201554215e-48,1.0276996250143506e-48,3.4198379460729687e-24,9.290717861375749e-15,1.7652330420474252e-25,1.5241482118875419e-24,7.2307809310281291e-21,5.0856388859274261e-21,1.2887272394393315e-32,9.5552079713018613e-27,2.3541131183687985e-42,1.8708263357753948e-33,1.9029852917163275e-33,2.9780526785597637e-35,3.0223812760347555e-41,5.9488461991717899e-47,3.9854715173364151e-48,1.410459735308146e-40,2.2920076618268202e-54,5.01892402837466e-58,2.5323398913626807e-55,2.9521545873186218e-53,6.2110310702588859e-50,4.5347837708384928e-25,9.0500825247012057e-30,1.8855993890572327e-30,1.0728721497337184e-30,3.6471380370082833e-30,2.0811210721663647e-27,1.0439031325705876e-21
