Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669),S(1668),S(571),S(1345),S(1398),S(1815),S(1443)
4.051413038560421e-19,0.32961690725470255,154.0,0.0,0.0,0.0,0.999999999999307,1.0,19.0,3.3161031448922741e-14,2.5269799905624158e-13,2.5269753023809322e-13,4.1430469273842999e-22,4.1331076942665642e-22,1.5428879808289254e-13,3.1144627544095557e-20,2.0720860721540923e-16,4.5085481801862629e-20,2.5644819347810531e-22,3.7442743581733164e-32,6.3306017273831632e-25,4.5781999198808738e-32,3.0055499722636519e-25,4.4280608330565185e-34,4.4280608371318056e-34,3.5961868372959394e-43,4.7909883540620934e-44,4.2740471237850712e-26,1.7283996741595546e-78,1.6259646058054306e-78,1.6259646058065534e-78,6.5134298036689405e-37,4.6907338755461015e-19,5.1791035883247334e-34,5.2899776740728131e-37,8.5488883474594616e-34,5.9054918092306945e-34,1.6696604921490541e-49,1.6208477369747849e-39,2.860013577944692e-63,2.9897590826460876e-50,5.0528980652402683e-49,4.1849081235402429e-56,4.2395493576621148e-66,1.1554215832429638e-75,6.8099210302771111e-77,4.0818043781841555e-60,6.0243204614377929e-87,1.5959897271546364e-90,6.308581185262383e-88,6.141241108718355e-82,1.2028697518688454e-78,1.163972261815973e-33,1.6360966764629512e-42,3.0800359890999101e-43,1.8898511182423246e-43,5.8809475956516732e-47,3.5145293085082764e-40,2.6563506183348563e-30,4.1260815122619548e-39,2.7791981060706019e-39,2.2570878067942195e-48,1.8232209679765073e-48,1.5881908416483988e-49,2.3654778362594171e-52,5.5445222729490791e-58,8.6727853620463701e-42,4.4149170156812382e-51,3.5253573061428484e-50,5.4176273795088297e-92,1.3785208566842103e-52,1.7473231778456543e-58,2.8363293141994837e-68,2.4556609321327566e-73
8.106345984191703e-19,0.32961690725470255,154.0,0.0,0.0,0.0,0.99999999999861333,1.0,19.0,6.6350873524583443e-14,5.0561554325571382e-13,5.056146057188894e-13,1.6582984700609563e-21,1.6503557739559029e-21,3.0871148821756409e-13,1.2465962157674934e-19,4.1459710356569389e-16,1.8045934542220946e-19,1.0264608602731094e-21,2.9785740506526564e-31,2.5338904357085671e-24,3.5981316802690946e-31,1.2030032543402397e-24,3.5451411041294964e-33,3.5451411106552571e-33,5.7585759184931403e-42,7.6718211330880197e-43,1.7107326956613222e-25,2.2168442932821911e-76,2.0854611415679578e-76,2.0854611415708382e-76,5.2147043678652472e-36,9.3855448174249846e-19,2.0729915369483203e-33,4.234992042404305e-36,6.8443060074673903e-33,4.7279823321986049e-33,2.6736322145052663e-48,1.2976637310599653e-38,9.1597444503737133e-62,4.7875032731861344e-49,4.2847803116448614e-48,1.3402956110416555e-54,2.7156278226692615e-64,1.4802121679077286e-73,8.7241991400082758e-75,6.9112284596218729e-59,1.5435582690537466e-84,4.0892632000159292e-88,1.6163605107570883e-85,7.867554015647431e-80,1.5409980837660618e-76,4.6589224281830845e-33,1.3098721472814861e-41,2.4658998927386797e-42,1.5130154140053016e-42,8.3753585260791446e-46,2.8137494694263089e-39,1.063232506964192e-29,3.303373878234053e-38,2.2250483425055905e-38,3.6142782494790502e-47,2.9195261342718405e-47,2.5431745280596719e-48,3.759719355267671e-51,1.7473691858596617e-56,6.9435016469079664e-41,3.6139987452709125e-50,5.645075084165965e-49,1.3897401455598294e-89,2.1907262956910551e-51,4.9611310840753794e-57,1.608077121679258e-66,1.3922764888281498e-71
1.6216211875454268e-18,0.32961690725470266,154.0,0.0,0.0,0.0,0.999999999997226,1.0,19.0,1.3273055767571308e-13,1.0114506276646921e-12,1.0114487541879478e-12,6.6353538333650153e-21,6.5720590755625829e-21,6.1755640161306347e-13,4.9880043211219093e-19,8.2937368893184637e-16,7.2207181713507029e-19,4.1071785724594857e-21,2.3537176606720866e-30,1.0138861826649428e-23,2.777557080098144e-30,4.8135799737098676e-24,2.8371903034566111e-32,2.8371903139020502e-32,9.2174444847321069e-41,1.2279902272758705e-41,6.8451590937982434e-25,2.8404395621586633e-74,2.6720985096396315e-74,2.6720985096470132e-74,4.1733484735759273e-35,1.8775171836705173e-18,8.2946694514879929e-33,3.3889500480103437e-35,5.4775205116607308e-32,3.783819743714592e-32,4.2795527987753068e-47,1.0385253660200658e-37,2.9323510727201617e-60,7.6631018510977004e-48,3.8122951857622261e-47,4.2907381568758741e-53,1.7387398804488469e-62,1.8954826212582155e-71,1.1171755137613644e-72,1.2263029391129437e-57,3.9532074075136791e-82,1.0473013287582557e-85,4.1395005924463789e-83,1.0074784190900161e-77,1.9733219054762772e-74,1.864175809380612e-32,1.04829579759576e-40,1.9734666428685941e-41,1.2108488137266313e-41,1.2572230381770471e-44,2.2518371863639969e-38,4.2543149098388422e-29,2.6437028000487254e-37,1.7807148895945732e-37,5.785189347369395e-46,4.6731338725776894e-46,4.0707352263949057e-47,5.929902041392625e-50,5.4206584993448778e-55,5.5569114815464535e-40,2.9249974967444142e-49,9.0355089793428606e-48,3.5613584997255788e-87,3.4542942907316633e-50,1.4865816275527999e-55,9.6277229145072575e-65,8.335887789842353e-70
3.2435943657979395e-18,0.32961690725470255,154.0,0.0,0.0,0.0,0.99999999999445133,1.0,19.0,2.6548992597720542e-13,2.0231207806850072e-12,2.0231170411559302e-12,2.6545735371319885e-20,2.6043706881129913e-20,1.2352443609143343e-12,1.9955230802605345e-18,1.6589252303296847e-15,2.8887524627785435e-18,1.6431373557180894e-20,1.8369669801885627e-29,4.0562045648530262e-23,2.0749305068940232e-29,1.9257454086204972e-23,2.2701832782019655e-31,2.2701832949179796e-31,1.4750824934150272e-39,1.9651816696480466e-40,2.7385093505103161e-24,3.6376061889900743e-72,3.4220203826292977e-72,3.4220203826482024e-72,3.339313053111994e-34,3.75544464173551e-18,3.3184103831783389e-32,2.7111458891591953e-34,4.3828415650683373e-31,3.0276258047377264e-31,6.8486779756090414e-46,8.3097807263237594e-37,9.3854967074651057e-59,1.2263389887740784e-46,3.6636017849603574e-46,1.3733174199120751e-51,1.1130252531259319e-60,2.426727146047533e-69,1.43028489312918e-70,2.3467423004082638e-56,1.0122344453296304e-79,2.6816568396977905e-83,1.0598532932571411e-80,1.2898442049812789e-75,2.5263823630561659e-72,7.457916999307587e-32,8.3879588355772474e-40,1.5790688183517597e-40,9.6882565032748723e-41,1.9452290061155592e-43,1.8017838051822974e-37,1.7020029544115267e-28,2.1153634865116118e-36,1.4248424293757311e-36,9.2581556003698234e-45,7.4785059537261436e-45,6.5145008777132123e-46,9.2196565463193552e-49,1.6336957873247995e-53,4.4463733020813548e-39,2.3537164641963645e-48,1.4458835998765408e-46,9.1217188531085624e-85,5.3677823963012707e-49,4.5953414548545736e-54,5.9489135179693265e-63,5.1508957534018986e-68
6.487540722302965e-18,0.3296169072547025,154.0,0.0,0.0,0.0,0.9999999999889021,1.0,19.0,5.3100866257712228e-13,4.0464610247905463e-12,4.046453575211362e-12,1.0619157831037457e-19,1.0224457212890733e-19,2.470612809603132e-12,7.9827143825519076e-18,3.318021795813095e-15,1.1555910357727613e-17,6.5730722161880547e-20,1.4005928714796281e-28,1.6226135812731809e-22,1.4645177051310435e-28,7.7036083831725336e-23,1.816319015587964e-30,1.8163190423360199e-30,2.3603441919717656e-38,3.1446025707087217e-39,1.0954928791065111e-23,8.1532434699672271e-70,7.6700346039044917e-70,7.6700346039890956e-70,2.6717044146726824e-33,7.5113077747011824e-18,1.3274741734116413e-31,2.1682765721739961e-33,3.5065948629893358e-30,2.4223228094892041e-30,1.0959000164447693e-44,6.6484556666317984e-36,3.0036748341094255e-57,1.9623202454835064e-45,3.9123513092322557e-45,4.395029776037582e-50,7.1240454097327524e-59,3.1065116516371389e-67,1.8309420294702208e-68,4.9849216813033868e-55,2.591572379332558e-77,6.8657107911177081e-81,2.7130673729372607e-78,1.6511632815906073e-73,3.2340827239735868e-70,2.9834095002488801e-31,6.7110037934109346e-39,1.2633680670802144e-39,7.7507432118115726e-40,3.0592169644930019e-42,1.4415189851552977e-36,6.8085656367217042e-28,1.692450796004948e-35,1.1399821202468312e-35,1.4814457208809662e-43,1.1966731830084276e-43,1.0424259263405478e-44,1.3957351369950397e-47,4.6811604661911919e-52,3.5574361186409872e-38,1.888500739339871e-47,2.3133547118210848e-45,4.0821974980274427e-82,8.1181402147677166e-48,1.444592742073757e-52,3.7388910504962725e-61,3.2375775370080826e-66
1.2975433435313015e-17,0.32961690725470255,154.0,0.0,0.0,0.0,0.99999999997780364,1.0,19.0,1.0620461357646844e-12,8.0931412746709787e-12,8.0931264838001167e-12,4.2478355663771199e-19,3.9426749832537658e-19,4.9413198276870943e-12,3.193193619434352e-17,6.6361888577356628e-15,4.6225202923138428e-17,2.6293261740464866e-19,1.0238156797444623e-27,6.4907160835067549e-22,9.4651452761382532e-28,3.0815686000894276e-22,1.4531241100545552e-29,1.4531241528527021e-29,3.7766535139227708e-37,5.0315944953855696e-38,4.3821497222858447e-23,1.0472107994355752e-67,9.8514696665281627e-68,9.8514696667458591e-68,2.1374655029176215e-32,1.5023066907974261e-17,5.3101286770733781e-31,1.7333513407450399e-32,2.8053909629455618e-29,1.9379377384470516e-29,1.7535294134222591e-43,5.3190168214922729e-35,9.612265701468472e-56,3.1398024862340573e-44,4.7000112435588878e-44,1.4064527619420168e-48,4.5595338469494926e-57,3.97646312104735e-65,2.3436814037076088e-66,1.1911688308824725e-53,6.6346409899895695e-75,1.757679691452834e-78,6.943523076759544e-76,2.1135642195487568e-71,4.1397594550800897e-68,1.1934122877517821e-30,5.3690572248827459e-38,1.0107313389353746e-38,6.1999324359869012e-39,4.8519911512345531e-41,1.1531980604346706e-35,2.723536863926876e-27,1.3540238297679689e-34,9.1202890294715096e-35,2.3704021255484277e-42,1.9147440842010768e-42,1.6679655282895383e-43,2.01540066484212e-46,1.238305847840296e-50,2.846083566041497e-37,1.5130195491899767e-46,3.7006140395932528e-44,1.0503821009208173e-79,1.1702647065671485e-46,4.581010000613884e-51,2.370627542865692e-59,2.0530733935376565e-64
2.5951218861333117e-17,0.32961690725470266,154.0,0.0,0.0,0.0,0.99999999995560673,1.0,19.0,2.1241210820907225e-12,1.6186500887446717e-11,1.6186471662889401e-11,1.6991684676919741e-18,1.4704657549894173e-18,9.882614349571153e-12,1.2772857814062368e-16,1.3272418707042235e-14,1.8490201808348742e-16,1.0517441120684572e-18,6.9773895643084328e-27,2.5963373846766149e-21,5.4501081777345797e-27,1.2326524039405631e-21,1.1625267465191399e-28,1.1625268149949781e-28,6.0425135948306549e-36,8.0506742159094777e-37,1.7528954710079086e-22,1.3405286086087826e-65,1.2610810491689174e-65,1.2610810492246531e-65,1.7100137955416491e-31,3.0046716643879534e-17,2.1241074166609186e-30,1.3845551851028435e-31,2.2443370749830731e-28,1.5503669798706192e-28,2.8057190510725903e-42,4.255314126353655e-34,3.0760065224156977e-54,5.0235890082013622e-43,6.272130158787317e-43,4.5005707231981267e-47,2.9180532267404793e-55,5.089790035599427e-63,2.9998635276119005e-64,3.1652820099386476e-52,1.6984408528052988e-72,4.4995908372838997e-76,1.7764109749807961e-73,2.7053363244857853e-69,5.2988061917121833e-66,4.7737457103746636e-30,4.2953466547106374e-37,8.0858651308594307e-38,4.9585339526530484e-38,7.7282416321844298e-40,9.224653675801432e-35,1.0894367445987327e-26,1.0832430438402572e-33,7.2964030169264593e-34,3.7926387711756261e-41,3.0635711861674541e-41,2.6688102576993952e-42,2.6964754203952067e-45,2.9401495967350707e-49,2.2769202067527846e-36,1.2113045732929386e-45,5.9181215919735219e-43,2.6892289534370661e-77,1.56174664322355e-45,1.4591158863394552e-49,1.5096076046005157e-57,1.3077730361209325e-62
5.1902789713373325e-17,0.32961690725470255,154.0,0.0,0.0,0.0,0.9999999999112128,1.0,19.0,4.2482709745464556e-12,3.2373216983084851e-11,3.2373159468716803e-11,6.7967403898954222e-18,5.1734853787065118e-18,1.9764725359328039e-11,5.1090538772317062e-16,2.6544461320608377e-14,7.3959515259108357e-16,4.2069572601934323e-18,4.2951192141767423e-26,1.0385440332831479e-20,2.7799766509583903e-26,4.9306588567728696e-21,9.3003221868709929e-28,9.30032328240431e-28,9.6672305546666257e-35,1.2880981049064553e-35,7.0116526082970232e-22,1.7159172229764779e-63,1.6142219433282154e-63,1.6142219434709017e-63,1.3680285609590761e-30,6.009454199306731e-17,8.4966179463232992e-30,1.1042186818811573e-30,1.7954446223322127e-27,1.2402762876481719e-27,4.4892096029039945e-41,3.404291187612559e-33,9.8433544583511694e-53,8.0371319727822464e-42,9.037067937883859e-42,1.4400758815878525e-45,1.867417281796324e-53,6.514456420100913e-61,3.8395457358345933e-62,9.0945351970807057e-51,4.3476929216342335e-70,1.1518131606386263e-73,4.5416484206318877e-71,3.4626244773617292e-67,6.7819782334400494e-64,1.9095172821373538e-29,3.4363164287535074e-36,6.468484948212851e-37,3.96442889885049e-37,1.2334873130686117e-38,7.3779715865648737e-34,4.357790036951703e-26,8.6660195897395788e-33,5.8371895265014397e-33,6.067975815697041e-40,4.9014650691866001e-40,4.2701430460182746e-41,3.2451219315586443e-44,6.1990761994625721e-48,1.8215566997716207e-35,9.6939912789686026e-45,9.4594927352378832e-42,6.8845908050856458e-75,1.8734496613318545e-44,4.6574028735519558e-48,9.6311856477445344e-56,8.3483772431538475e-61
7.785436056541353e-17,0.32961690725470266,154.0,0.0,0.0,0.0,0.99999999986681887,1.0,19.0,6.3724208668058436e-12,4.8559930278087527e-11,4.8559844722194738e-11,1.4443112697888347e-17,1.009789086163159e-17,2.9646358358196825e-11,1.0856564558431892e-15,3.9816086862234321e-14,1.5716143760033138e-15,8.9397199435346689e-18,1.0711721945997689e-25,2.2069105042071941e-20,6.4018649350476405e-26,1.047768007326102e-20,2.6593186261278539e-27,2.659319029341367e-27,3.5580311229142517e-34,4.7410235740908512e-35,1.4899805532293308e-21,8.853505404850307e-63,8.3287949547587665e-63,8.3287949556347871e-63,3.9117216599735678e-30,9.0142893219575714e-17,1.8055520438224335e-29,3.1517562505125008e-30,5.133788989771305e-27,3.546373232130198e-27,1.6523323630061093e-40,9.7341739591650881e-33,4.4941369248619124e-52,2.9580810768762835e-41,3.2442487025863e-41,6.5746570779514109e-45,1.0259875150895437e-52,4.2026230938683577e-60,2.476977799956384e-61,4.0607010268957661e-50,3.2286073004135321e-69,8.5533957218076767e-73,3.3715301542694692e-70,2.2338266828996983e-66,4.3752075862418892e-63,4.0577357620889477e-29,9.8257445322716128e-36,1.8495414251673456e-36,1.133180959987219e-36,4.5372647640037594e-38,2.1093432135189529e-33,9.2603297218221712e-26,2.4779430047066184e-32,1.6690761194423742e-32,2.2333671620078119e-39,1.804014687928304e-39,1.5716993229258309e-40,1.0558095495064792e-43,2.4478778846079418e-47,5.2085278067792641e-35,2.7721362587420808e-44,3.4800301624583945e-41,4.226780727362214e-74,6.0877653425030044e-44,2.1252490735126687e-47,5.2880653589891895e-55,4.5847919715353314e-60
1.0380593141745373e-16,0.32961690725470255,154.0,0.0,0.0,0.0,0.99999999982242516,1.0,19.0,8.4965707588688908e-12,6.4746641031827095e-11,6.4746527423324944e-11,2.4638283679167627e-17,1.5984350464992097e-17,3.9527513369299531e-11,1.8519725157964288e-15,5.3087295345026485e-14,2.6809462736868284e-15,1.5249991565196101e-17,2.017998831437142e-25,3.7647321936075296e-20,1.1426709825556201e-25,1.7873715452092275e-20,5.6092819505194632e-27,5.6092829731197721e-27,9.0235812880416727e-34,1.2024176093416762e-34,2.541735391121967e-21,4.8299176686865293e-62,4.5436685329503458e-62,4.5436685334380095e-62,8.250975065278175e-30,1.201917703233504e-16,3.0800885423353772e-29,6.637237865410204e-30,1.0828520432460198e-26,7.4802402424704407e-27,4.190681133408176e-40,2.0532225148356203e-32,1.3395771409505169e-51,7.5020593845208283e-41,8.1062472927007528e-41,1.9596589855780766e-44,3.5274648037065222e-52,1.6411985238145737e-59,9.6730358636228333e-61,1.1934570732964238e-49,1.4139038218503286e-68,3.7457927071716436e-72,1.4760405450437139e-69,8.7235531472693616e-66,1.7085958600736494e-62,6.9220297646448456e-29,2.0725370771062116e-35,3.9011359069213064e-36,2.389443321169939e-36,1.1502893803374264e-37,4.4486456268064079e-33,1.579705504198534e-25,5.2266996255156453e-32,3.5205702109245428e-32,5.664180856155501e-39,4.5752531728184339e-39,3.9861733292993625e-40,2.4189741315708294e-43,6.492774981940586e-47,1.0986308824199217e-34,5.8475418244767443e-44,8.8222264691263073e-41,2.3529646029052373e-73,1.3935001293083519e-43,6.3324431074652613e-47,1.817198203929209e-54,1.5761031498070351e-59
1.5570907312153413e-16,0.32961690725470255,154.0,0.0,0.0,0.0,0.9999999997336374,1.0,19.0,1.2744870542534176e-11,9.7120057173488413e-11,9.7119886835386718e-11,5.1010494770395469e-17,2.9416906479130488e-17,5.9288701655203459e-11,3.8341671991281291e-15,7.9628733539717091e-14,5.5504043270439146e-15,3.1572725850365891e-17,4.6638159658716803e-25,7.7944001725001625e-20,2.4781358514965815e-25,3.7005307378615337e-20,1.5320712029266513e-26,1.5320715605130534e-26,3.1553768047419331e-33,4.2048575104900757e-34,5.262347985470007e-21,6.7079457065211521e-61,6.3103936622149731e-61,6.3103936629853456e-61,2.2536056633823624e-29,1.8029075873248453e-16,6.3770278622067115e-29,1.8079705504165292e-29,2.9575436185791049e-26,2.043043361762992e-26,1.4655057189645915e-39,5.6079964631416891e-32,5.8636060644399442e-51,2.6233427795688514e-40,2.7886896841828388e-40,8.5773557168621221e-44,1.8970492532010514e-51,1.0674518884433075e-58,6.2914392261864889e-60,5.1390128968656135e-49,1.0969641137346788e-67,2.9061549893081008e-71,1.1445364836935745e-68,5.6740558824103853e-65,1.1112878402268331e-61,1.4331202449937865e-28,5.6607490102755373e-35,1.0654824761808163e-35,6.5228330485705918e-36,4.020610438569856e-37,1.2148025131083072e-32,3.270583704451833e-25,1.4275723079715698e-31,9.6157827722973586e-32,1.9807175930287971e-38,1.5999165514530064e-38,1.3939848202331416e-39,7.2647162472929864e-43,2.3911430060218599e-46,3.0007053485141155e-34,1.597229585548785e-43,3.0828825624321283e-40,3.7170234100889792e-72,4.1800367206494703e-43,2.7705216257486978e-46,9.7656598975034715e-54,8.4788727004662528e-59
2.0761221482561454e-16,0.32961690725470255,154.0,0.0,0.0,0.0,0.99999999964484965,1.0,19.0,1.6993170325477436e-11,1.2949346541458201e-10,1.2949323686156968e-10,8.675553341568751e-17,4.4943052424890977e-17,7.9048132401674287e-11,6.5207377075276428e-15,1.061686381691991e-13,9.4395285619706314e-15,5.369618616196168e-17,8.5095148213410962e-25,1.3256225995583163e-19,4.3318550809793071e-25,6.2936378848837409e-20,3.2056080969903012e-26,3.2056089904558333e-26,7.8839840920724721e-33,1.0506675713810094e-33,8.9498828143502732e-21,3.0835521869613958e-60,2.9008028748649722e-60,2.9008028752644462e-60,4.7153102311140955e-29,2.4039168097945383e-16,1.0845804084744651e-28,3.7738778918384479e-29,6.188053835587408e-26,4.2746494854402475e-26,3.6619066636417381e-39,1.1733815055733727e-31,1.7083758221105774e-50,6.5546792863949518e-40,6.9013480620352382e-40,2.4989261297350012e-43,6.3222653186304349e-51,4.0074169510321449e-58,2.361925732210269e-59,1.4832561743826679e-48,4.5816427844789514e-67,1.2138036011843609e-70,4.7785624695845511e-68,2.1301785612713522e-64,4.1719855680309768e-61,2.4373638296143313e-28,1.1844188189316857e-34,2.229272710785652e-35,1.3641491337221767e-35,1.0043040106448766e-36,2.5412883987726392e-32,5.5624096447532081e-25,2.9869545318872956e-31,2.0119448954926998e-31,4.9491193755842781e-38,3.9976063032744625e-38,3.4831884353711365e-39,1.6148662366752914e-42,6.1643789704377665e-46,6.2784829000848549e-34,3.342041799043887e-43,7.6985554497387357e-40,1.9274517306366808e-71,9.2841281236659766e-43,8.069538748405127e-46,3.2530355734650149e-53,2.8258771355466269e-58
2.5951535652969495e-16,0.32961690725470255,154.0,0.0,0.0,0.0,0.99999999955606211,1.0,19.0,2.1241470107647099e-11,1.6186686597941868e-10,1.6186657683146543e-10,1.325428758639759e-16,6.1923964445499012e-17,9.8805680224707097e-11,9.9619346698456906e-15,1.3270689978069652e-13,1.4421062626145142e-14,8.2034439083273901e-17,1.3664997067245236e-24,2.0252500329552703e-19,6.7410529886443999e-25,9.6152602953781364e-20,5.8356900987591159e-26,5.835691994245133e-26,1.672577273376358e-32,2.2290796675136567e-33,1.3673405558698242e-20,1.1384540469380136e-59,1.0709826114842916e-59,1.0709826116445532e-59,8.5840637991277977e-29,3.0049467519519739e-16,1.6570167246382541e-28,6.8535915320233383e-29,1.1264895820799763e-25,7.7816842563077637e-26,7.769146951104098e-39,2.1360974683032722e-31,4.1478474894953107e-50,1.3905731074542362e-39,1.453835241431432e-39,6.0669985553354957e-43,1.7308358096699627e-50,1.2223038499584978e-57,7.2041193234605879e-59,3.5754195817742896e-48,1.541526720107752e-66,4.0839401508542692e-70,1.6071720126886714e-67,6.4973805842183613e-64,1.2724990320026062e-60,3.7237426038263117e-28,2.1561899471795758e-34,4.0581692685366044e-35,2.4821858046003493e-35,2.1301246250790947e-36,4.6254195257253323e-32,8.4981076929689938e-25,5.4376269678658436e-31,3.6626703961711804e-31,1.0499760565240524e-37,8.4810333140899005e-38,7.389961632467287e-39,3.0759258001448228e-42,1.3391406674727933e-45,1.1429741185328466e-33,6.0841897886429032e-43,1.6323155086782619e-39,7.7325807287990037e-71,1.7672260346693989e-42,1.9587294523649601e-45,8.9018203115079972e-53,7.7368475035705519e-58
3.6332163993785576e-16,0.3296169072547025,154.0,0.0,0.0,0.0,0.99999999937848694,1.0,19.0,2.9738069669617029e-11,2.2661364624978751e-10,2.2661322597079509e-10,2.5487519386073585e-16,9.7691657746310515e-17,1.3831500987321389e-10,1.9155189568744222e-14,1.8577839133847642e-13,2.7729371607467214e-14,1.577438645301056e-16,2.8020479510161519e-24,3.8944737049475457e-19,1.3260680686185272e-24,1.848980927793975e-19,1.5407950612274934e-25,1.5407957555560335e-25,6.1266492294978871e-32,8.1663332223638204e-33,2.629348830797472e-20,1.3956572207248117e-58,1.3129424284453345e-58,1.3129424287747191e-58,2.2664579823017847e-28,4.2070700967985469e-16,3.1864842741499713e-28,1.797696607929845e-28,2.97410355051134e-25,2.0544828043668683e-25,2.846384634122995e-38,5.6399312970636878e-31,2.1458068401146341e-49,5.0937397570140462e-39,5.2623110602760224e-39,3.1381064565308694e-42,1.2926542736603755e-49,1.3525278553467991e-56,7.9716458812616157e-58,1.8226483358774392e-47,2.5995857513646468e-65,6.8871068422477255e-69,2.7034933602346363e-66,7.1901639787421522e-63,1.4080710833817234e-59,7.1606268479235079e-28,5.6929775644657529e-34,1.0713769816272384e-34,6.5450946119918146e-35,7.7983801990931045e-36,1.2205985006531266e-31,1.634156132813664e-24,1.4356856421843028e-30,9.6705327256827029e-31,3.8463799938351738e-37,3.1067956277760366e-37,2.7074464113969132e-38,8.7066175668219006e-42,5.116338699741249e-45,3.0177881631773048e-33,1.6064534565737083e-42,5.9681617313788941e-39,1.5892680762379372e-69,4.9966118913363347e-42,1.0125327596107117e-44,6.6363981386911983e-52,5.7765496213209885e-57
4.671279233460166e-16,0.3296169072547025,154.0,0.0,0.0,0.0,0.99999999920091187,1.0,19.0,3.8234669228444971e-11,2.9136039976413181e-10,2.9135983426638469e-10,4.1799445774515544e-16,1.3495069114841301e-16,1.7781669430382722e-10,3.1412447788307986e-14,2.3884321105152981e-13,4.5473182852359042e-14,2.5869076911263357e-16,4.773882620656102e-24,6.3869087667395643e-19,2.2036097903506653e-24,3.0323238812177916e-19,3.194454309591366e-25,3.1944561122728693e-25,1.5906357683624802e-31,2.120449955897849e-32,4.3121264400272138e-20,6.9575759172841243e-58,6.5452293755830576e-58,6.5452293775536865e-58,4.6989550864793799e-28,5.4092775952307659e-16,5.2259834285736442e-28,3.7050604600532152e-28,6.16575726146377e-25,4.2592472135297744e-25,7.3911139088986227e-38,1.1692993318397625e-30,6.9094360107339116e-49,1.3224809606378888e-38,1.3577905446093385e-38,1.0103341584852707e-41,5.104983978612548e-49,6.4744962452614377e-56,3.8159950159157761e-57,5.8279970517036472e-47,1.4892449885928803e-64,3.9454833730504005e-68,1.5468362522736022e-65,3.4420246215366515e-62,6.7403801507405936e-59,1.174340950929164e-27,1.1802964413615552e-33,2.2210457979876416e-34,1.3553515175141029e-34,2.0238874605094681e-35,2.5293909002849873e-31,2.6800114039679264e-24,2.9765193812625014e-30,2.0049434112691789e-30,9.9868724021943987e-37,8.0664546985011816e-37,7.0303041286782945e-38,1.8790692164648996e-41,1.3582767893514948e-44,6.2566272999390789e-33,3.3306345820380112e-42,1.5471433292652432e-38,9.5082071019696656e-69,1.0776431568007656e-41,3.2587224699952861e-44,2.6180237408291442e-51,2.2807015860461114e-56
6.747404901623382e-16,0.3296169072547025,154.0,0.0,0.0,0.0,0.99999999884576229,1.0,19.0,5.5227868336676213e-11,4.2085383015519273e-10,4.2085292834412697e-10,8.6657606401550848e-16,2.103363528069476e-16,2.5679713836327645e-10,6.5114625027440034e-14,3.4495284208157982e-13,9.4261016214187374e-14,5.3627300675194922e-16,1.0326581196062408e-23,1.3241119406715344e-18,4.6352099440363217e-24,6.2865472310863155e-19,9.598407676021894e-25,9.5984156635531488e-25,7.0477077766223757e-31,9.398201986283033e-32,8.9398114331733401e-20,1.0595325061168695e-56,9.9673843592604641e-57,9.9673843642032767e-57,1.4119125608590658e-27,7.8139450172208783e-16,1.0835094454616211e-27,1.0979822371961126e-27,1.8524151908371832e-24,1.2796310155624769e-24,3.2761725704872377e-37,3.5134066501220447e-30,4.6189414429448026e-48,5.8597524108999208e-38,5.969568910374942e-38,6.7515537899601378e-41,5.2713017448452414e-48,1.0589947287226005e-54,6.2415973472876075e-56,3.8576508227120864e-46,3.9527374631544724e-63,1.0472194045010963e-66,4.0836452511553798e-64,5.6306151457670183e-61,1.1024842158598953e-57,2.4346180226526025e-27,3.5464447900253936e-33,6.6722723408903103e-34,4.0610759726504377e-34,8.9597778567295816e-35,7.5914882647515074e-31,5.5561392326695535e-24,8.9434580350982326e-30,6.0242702814850156e-30,4.4257235628890693e-36,3.5745248957183452e-36,3.1162035756752183e-37,5.928328053992372e-41,6.1972580343567591e-44,1.8799321704038593e-32,1.0007773194373052e-41,6.827909166732144e-38,2.3848878995499115e-67,3.3969682861795942e-41,2.1757254638891991e-43,2.6942230666251792e-50,2.3528357541651801e-55
