Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254)
1.5301002566039864e-15,0.8720290967521339,154.0,0.0,0.0,0.0,0.999999904920015,1.0,18.999999999999929,1.3877481485871051e-09,5.0851959154334508e-09,5.0851333550048646e-09,1.016212490577169e-14,5.4658774240036094e-16,8.2580455922295013e-08,5.4731664684488867e-11,7.7096907078326835e-10,1.1573184155586026e-10,5.4147102729874777e-15,7.2532627731911131e-23,2.4013523169864151e-15,2.8369930241375905e-23,2.8698884124238401e-16,3.1317043033447765e-21,3.1317062495776976e-21,1.6934991351222482e-27,2.5273378574957312e-28,3.1059766941148371e-18,7.1217854407604338e-50,6.5585568187009036e-50,6.5585569282371213e-50,5.1622783280579194e-26,5.8078821631788861e-14,2.6298298635898314e-25,6.9743319143205953e-26
1.8495991691439464e-15,0.872029096752134,154.0,0.0,0.0,0.0,0.9999998850673848,1.0,18.999999999999911,1.6775226221545301e-09,6.1470297897213246e-09,6.1469528970795655e-09,1.4848932765737585e-14,6.6398524149132156e-16,9.978038634950756e-08,7.9951629872703214e-11,9.3168411326826168e-10,1.6906025829044942e-10,7.910364043267418e-15,1.0614181098980092e-22,3.5082346580450009e-15,4.1468088188404904e-23,4.1935225132371618e-16,5.5303428681991152e-21,5.5303470023115409e-21,3.5970112959819802e-27,5.3710113097953417e-28,4.5385093315397345e-18,2.5795842287669198e-49,2.3755771806217882e-49,2.3755772264493903e-49,9.1162876275971775e-26,7.0207777449587999e-14,3.8429141563882637e-25,1.2006591480918279e-25
2.488596994223866e-15,0.8720290967521339,154.0,0.0,0.0,0.0,0.99999984536309561,1.0,18.999999999999869,2.2570715503305261e-09,8.270695998675137e-09,8.2705891207543849e-09,2.6880664480226723e-14,8.9875301088131926e-16,1.3413513702536218e-07,1.4465315459101128e-10,1.252834426316172e-09,3.0587368584194007e-10,1.4314040170686382e-14,1.9249576480146883e-22,6.3485919115808959e-15,7.5087584840440421e-23,7.5915464568896249e-16,1.3468645817767165e-20,1.3468659411786452e-20,1.1826020454850501e-26,1.7679988320681973e-27,8.2161176982678908e-18,2.2134423643571301e-48,2.0383922515558643e-48,2.0383923090567607e-48,2.2202448103901449e-25,9.4467313455231911e-14,6.9574501745575723e-25,2.7783783317333155e-25
3.127594819303786e-15,0.8720290967521339,154.0,0.0,0.0,0.0,0.99999980566009983,1.0,18.999999999999819,2.8366204532286764e-09,1.0394360156820068e-08,1.0394221530647141e-08,4.2456371547580653e-14,1.1335047572493579e-15,1.6842982840417608e-07,2.2834244055484708e-10,1.5736120707599945e-09,4.8283733763011555e-10,2.2598838342400242e-14,3.0436254414504433e-22,1.002361339755503e-14,1.1859395457412347e-22,1.1990564956781485e-15,2.6734442872960908e-20,2.6734476663783589e-20,2.9391790343797384e-26,4.3990323373806445e-27,1.297711604097456e-17,1.0555067818692049e-47,9.7203217712263521e-48,9.7203221018131108e-48,4.4071592450268925e-25,1.1872901529252936e-13,1.0989998882445793e-24,5.2536016397888059e-25
4.405590469463626e-15,0.8720290967521336,154.0,0.0,0.0,0.0,0.99999972625798084,1.0,18.999999999999705,3.9957181831944298e-09,1.4641682330395957e-08,1.4641474909970007e-08,8.4238850840101493e-14,1.6030259354517119e-15,2.3683945277488839e-07,4.5255166662984145e-10,2.2140510822777614e-09,9.569348652397283e-10,4.4802044248409977e-14,6.046283817850112e-22,1.9873850549836899e-14,2.3521603433180876e-22,2.379152272738701e-15,7.4719743917770777e-20,7.4719877919153454e-20,1.165180051075975e-25,1.7483377575916339e-26,2.5749278775406997e-17,1.2772258031206268e-46,1.176217238392111e-46,1.1762173015281903e-46,1.2318143617964787e-24,1.6725891648574109e-13,2.1810044158112601e-24,1.3357253685838014e-24
5.451585962163084e-15,0.8720290967521331,154.0,0.0,0.0,0.0,0.99999966127390993,1.0,18.999999999999595,4.9443997415679495e-09,1.8117963391310605e-08,1.8117694398311654e-08,1.2898389155718418e-13,1.9873165571559162e-15,2.9265249734134578e-07,6.9229618050093398e-10,2.7371227677496575e-09,1.4638822544351946e-09,6.8553254495929844e-14,9.2631647497117471e-22,3.0412344214852756e-14,3.5998767655494926e-22,3.6429729749235242e-15,1.4157400403810395e-19,1.4157431560499009e-19,2.7085436362169491e-25,4.071252247497085e-26,3.9427776819448748e-17,5.2049522070935318e-46,4.793322885092972e-46,4.7933231743545939e-46,2.3340524558051847e-24,2.0698541888350368e-13,3.3400479618183649e-24,2.3581685054420717e-24
6.4975814548625425e-15,0.8720290967521328,154.0,0.0,0.0,0.0,0.99999959629327972,1.0,18.999999999999471,5.8930812322176505e-09,2.159423898727892e-08,2.1593903670201254e-08,1.8322249564884018e-13,2.3716026130756524e-15,3.4830591059465589e-07,9.8250816250536694e-10,3.2592012324363608e-09,2.0775447104161433e-09,9.7314757186664836e-14,1.3163480530209304e-21,4.3175575493575041e-14,5.1109260514752432e-22,5.1749950201392071e-15,2.3969795828583062e-19,2.3969858289097072e-19,5.4286196132671277e-25,8.1743178824933091e-26,5.6009253796718964e-17,1.7206218068633421e-45,1.5845482838324701e-45,1.5845483943514874e-45,3.9519243098211902e-24,2.4671772479561746e-13,4.7453596631583394e-24,3.7335195370531602e-24
7.543576947562e-15,0.8720290967521324,154.0,0.0,0.0,0.0,0.99999953131608144,1.0,18.999999999999332,6.8417626551467945e-09,2.5070509128960907e-08,2.5070102726607317e-08,2.4695371929723218e-13,2.7558885441598144e-15,4.0380014918169636e-07,1.3230432401032848e-09,3.7802883624881044e-09,2.7976169537347998e-09,1.3107591169826074e-13,1.7747163214501185e-21,5.8159399281840693e-14,6.8847489472022499e-22,6.9752115123784564e-15,3.7509090211298557e-19,3.7509203013465398e-19,9.8017200793765867e-25,1.4784966046780056e-25,7.5493705507752842e-17,4.7624408733439372e-45,4.3858094079087912e-45,4.3858097505205073e-45,6.1844049341235548e-24,2.8645583424803817e-13,6.3970393229178865e-24,5.4804708039168143e-24
8.589572440261458e-15,0.8720290967521316,154.0,0.0,0.0,0.0,0.99999946634230619,1.0,18.999999999999179,7.7904440103586354e-09,2.8546773826995421e-08,2.8546291568498186e-08,3.2017661878084557e-13,3.1401761195912209e-15,4.5913566837515786e-07,1.7137574752150166e-09,4.3003860402887104e-09,3.6237946236206244e-09,1.6982610117252048e-13,2.3014144864754024e-21,7.5359678752738398e-14,8.9207874478428754e-22,9.0436155561612285e-15,5.5375197345475141e-19,5.5375386006346666e-19,1.6389592473712769e-24,2.4764946787900874e-25,9.7881127768748104e-17,1.1576975883461513e-44,1.0661428218448519e-44,1.0661429138261368e-44,9.1304833179320148e-24,3.2619974726672744e-13,8.2951867591047605e-24,7.6110859001965275e-24
9.635567932960915e-15,0.8720290967521312,154.0,0.0,0.0,0.0,0.99999940137194487,1.0,18.999999999999012,8.739125297856416e-09,3.2023033092003569e-08,3.2022470196842038e-08,4.0289025047807425e-13,3.5244620969357007e-15,5.1431292213861659e-07,2.1545073436478065e-09,4.819496144624825e-09,4.5557742344775997e-09,2.1355473143139902e-13,2.8964357550369631e-21,9.4772284984695097e-14,1.1218484740541508e-21,1.1380200256569491e-14,7.8168010879668273e-19,7.8168308326314223e-19,2.5834312195371199e-24,3.9103523996740497e-25,1.2317151640864482e-16,2.5480523938062961e-44,2.3465440607490273e-44,2.3465442823654878e-44,1.2889160915893561e-23,3.6594946387765221e-13,1.0439901803086726e-23,1.0133324173305074e-23
1.1727558918359832e-14,0.8720290967521297,154.0,0.0,0.0,0.0,0.99999927144143008,1.0,18.999999999998636,1.0636487669722731e-08,3.8975535365306303e-08,3.8974796816760722e-08,5.9678593646887433e-13,4.2930301039820052e-15,6.2419444317887012e-07,3.1855417967647087e-09,5.854761131414433e-09,6.735929381933739e-09,3.1590504247338257e-13,4.2914204336857899e-21,1.4021799860501368e-13,1.659663396314802e-21,1.6857884050029457e-14,1.4093325241403445e-18,1.4093390011104823e-18,5.6229338629998738e-24,8.5403627401613472e-25,1.8246117619124263e-16,9.9088708926837702e-44,9.1252493484459658e-44,9.125250366361609e-44,2.3240379879781647e-23,4.4546630798010142e-13,1.5469434104406577e-23,1.6374058208253216e-23
1.3819549903758749e-14,0.8720290967521278,154.0,0.0,0.0,0.0,0.99999914152446656,1.0,18.999999999998202,1.2533849770771522e-08,4.5928016033363216e-08,4.5927082594105718e-08,8.2863323018762557e-13,5.0615937397024397e-15,7.3344831825716183e-07,4.4150065482141946e-09,6.8860982823177491e-09,9.3356717284425553e-09,4.3804253792946867e-13,5.9596160264946923e-21,1.9446366443497468e-13,2.3014765581051752e-21,2.3408207743861366e-14,2.3060362076779159e-18,2.3060486167137248e-18,1.0767933519075696e-23,1.6411022892824381e-24,2.5336265169926211e-16,3.073011042403365e-43,2.829989935464973e-43,2.8299902969020678e-43,3.8030329432898979e-23,5.2500636676322912e-13,2.1486435151656106e-23,2.422400088511027e-23
1.5702341790617774e-14,0.872029096752126,154.0,0.0,0.0,0.0,0.99999902461072809,1.0,18.999999999997762,1.4241475430187651e-08,5.2185230231652289e-08,5.2184104879712656e-08,1.0697381827561273e-12,5.7533056178860054e-15,8.3124313139230993e-07,5.6902459971717452e-09,7.8109557343336289e-09,1.2032206150699406e-08,5.648149500171411e-13,7.6945424963116094e-21,2.5078165677475347e-13,2.9676622668728409e-21,3.0220560609576812e-14,3.3827682269424951e-18,3.3827888118667157e-18,1.785521168346901e-23,2.7297125370653433e-24,3.2710205482644272e-16,7.4554664686319609e-43,6.8658732512292982e-43,6.8658742339803114e-43,5.5791383713518828e-23,5.9661226839187948e-13,2.7746682371392513e-23,3.2669329955992082e-23
1.75851336774768e-14,0.8720290967521239,154.0,0.0,0.0,0.0,0.99999890770785949,1.0,18.999999999997275,1.5949100870280962e-08,5.8442427058914247e-08,5.8441094094744722e-08,1.3415723260667108e-12,6.4450096544876209e-15,9.2853505375369243e-07,7.1244743427637326e-09,8.7326545320125583e-09,1.5064927680073339e-08,7.0748605148629875e-13,9.6506862161244439e-21,3.1417730011923032e-13,3.7174089144736917e-21,3.7901666939290203e-14,4.7512793607106785e-18,4.7513116032307264e-18,2.7955366481424823e-23,4.2871535679946706e-24,4.1024697800215006e-16,1.6371968806141667e-42,1.5077247322723942e-42,1.5077249712800234e-42,7.8367586218010097e-23,6.6823697423194711e-13,3.4808009330376201e-23,4.2423634494248518e-23
1.9467925564335825e-14,0.8720290967521216,154.0,0.0,0.0,0.0,0.99999879081580967,1.0,18.999999999996742,1.7656726091069977e-08,6.4699606575987345e-08,6.4698050244840959e-08,1.6441301614124296e-12,7.1367210134126584e-15,1.0253266714307351e-06,8.7168739722647639e-09,9.6512054630592132e-09,1.8432107453433244e-08,8.6599512423820519e-13,1.1828007601085733e-20,3.8462688683374016e-13,4.5503973764057406e-21,4.6451486546458594e-14,6.4465475022378184e-18,6.4465957373785177e-18,4.1804179826476042e-23,6.4309608733379275e-24,5.0279739735260428e-16,3.3228699468501659e-42,3.0600934286633493e-42,3.0600939613524222e-42,1.0633693458325008e-22,7.3988048443512887e-13,4.2670998909640013e-23,5.3487269593985379e-23
2.135071745119485e-14,0.872029096752119,154.0,0.0,0.0,0.0,0.9999986739345289,1.0,18.999999999996163,1.9364351092573141e-08,7.0956768843522998e-08,7.0954973335638788e-08,1.9774061910555797e-12,7.8284126511249267e-15,1.1216205574122125e-06,1.0466631414824202e-08,1.0566619278871935e-08,2.2132025365748692e-08,1.0402816786498016e-12,1.422646707346856e-20,4.6210678907227476e-13,5.4663097289978351e-21,5.5869979249799435e-14,8.5035488607811574e-18,8.503618362912782e-18,6.02107247567397e-23,9.2914068662520057e-24,6.0475328909361363e-16,6.3278523025104861e-42,5.8274408315409966e-42,5.8274419386890578e-42,1.4027756119835757e-22,8.1154279915317627e-13,5.1336234134490417e-23,6.585787776858428e-23
2.3233509338053875e-14,0.8720290967521164,154.0,0.0,0.0,0.0,0.99999855706396712,1.0,18.999999999995538,2.1071975874808789e-08,7.7213913921863498e-08,7.7211863372774061e-08,2.3413949182628142e-12,8.5201305963191858e-15,1.2174192712048836e-06,1.2372937462038477e-08,1.1478906693439515e-08,2.6162970325043157e-08,1.2302854604467533e-12,1.6846025062510297e-20,5.4659346120194367e-13,6.4648292855342991e-21,6.6157104873478629e-14,1.0957257885006113e-17,1.0957354955520299e-17,8.40586507354832e-23,1.301186344948036e-23,7.1611462953321401e-16,1.1424326116577693e-41,1.0520886396832163e-41,1.0520888566523606e-41,1.8076773718958994e-22,8.8322391853789753e-13,6.0804298178831656e-23,7.9530355309505591e-23
2.51163012249129e-14,0.8720290967521136,154.0,0.0,0.0,0.0,0.99999844020407502,1.0,18.999999999994866,2.2779600437795204e-08,8.3471041871237149e-08,8.3468720361880951e-08,2.7360908473019028e-12,9.2117999407261531e-15,1.3127253589103197e-06,1.443498714366058e-08,1.238807838349557e-08,3.0523240201031165e-08,1.4359464496465282e-12,1.9686642005134647e-20,6.3806343946370867e-13,7.5456405906980517e-21,7.731282324707466e-14,1.3842647280415045e-17,1.3842779333731157e-17,1.1430459659515504e-22,1.7748719518295478e-23,8.3688139506897499e-16,1.9706303284733232e-41,1.8147930386477194e-41,1.8147934427546258e-41,2.2838587250367293e-22,9.5492384274115583e-13,7.1075774365284017e-23,9.449916459582373e-23
2.888188499863095e-14,0.8720290967521067,154.0,0.0,0.0,0.0,0.99999820651610138,1.0,18.999999999993381,2.619484890609293e-08,9.5985246622347136e-08,9.5982335218538275e-08,3.617582332784878e-12,1.0595211761834486e-14,1.5018697760589861e-06,1.9023117891857896e-08,1.4197117117392404e-08,4.0224989239435903e-08,1.8940010989941181e-12,2.6030894531489537e-20,8.4185985407874614e-13,9.9528825577499024e-21,1.0222987758830259e-13,2.1048349695635309e-17,2.1048578811025246e-17,1.9815574577400499e-22,3.0959644172931744e-23,1.106631107443333e-15,5.2639484969048941e-41,4.8476807213430233e-41,4.8476819715560126e-41,3.4732033680125494e-22,1.0983801062110095e-12,9.4031297179436132e-23,1.2830858961096678e-22
3.2146821481977054e-14,0.8720290967521,154.0,0.0,0.0,0.0,0.99999800393182614,1.0,18.999999999991946,2.9156027655935355e-08,1.0683558999438739e-07,1.0683211507511231e-07,4.481243353967398e-12,1.179467561880945e-14,1.6642956029318417e-06,2.3497972311063765e-08,1.5755650316830732e-08,4.9687211993730244e-08,2.3412866933520546e-12,3.2246991797648945e-20,1.0409505662539607e-12,1.2303553251377404e-20,1.2664592969963318e-13,2.9023269780393725e-17,2.902361909198233e-17,3.018923918156493e-22,4.7419196790047621e-23,1.3709677598544852e-15,1.1154947929692924e-40,1.0272834539806777e-40,1.0272837496011635e-40,4.7897441775347238e-22,1.222824251478318e-12,1.1654145893645272e-22,1.6177677614305155e-22
3.541175796532316e-14,0.872029096752093,154.0,0.0,0.0,0.0,0.99999780137893779,1.0,18.999999999990372,3.211720574673451e-08,1.1768588270510208e-07,1.1768179563379544e-07,5.4371651610985872e-12,1.2994084017915184e-14,1.8252757748635847e-06,2.8429869946153558e-08,1.7304964784438771e-08,6.0115867378328273e-08,2.8348097002083525e-12,3.9127267874323627e-20,1.2607098893961935e-12,1.4897240303454707e-20,1.5367333718467225e-13,3.8794081357554827e-17,3.8794592313720028e-17,4.4127597373753316e-22,6.9680191464573864e-23,1.6635869360832412e-15,2.1959471286998363e-40,2.0222972481132896e-40,2.0222978899638738e-40,6.4030258248617562e-22,1.3473249464846233e-12,1.4147585455969396e-22,1.9907655719207559e-22
3.8676694448669267e-14,0.8720290967520851,154.0,0.0,0.0,0.0,0.99999759885718453,1.0,18.99999999998866,3.5078383178582992e-08,1.2853612506081491e-07,1.2853137692391671e-07,6.4853191275339191e-12,1.4193561420327611e-14,1.9848231584129281e-06,3.3814742932338032e-08,1.8845115047061592e-08,7.1502353788536201e-08,3.3742643479532828e-12,4.667151667979578e-20,1.5010179924004385e-12,1.773233662787964e-20,1.833118907391323e-13,5.0543097775133065e-17,5.0543820119834658e-17,6.2338930029500458e-22,9.8955401314367859e-23,1.9844885157892864e-15,4.068972459487753e-40,3.7472116338893072e-40,3.7472129324862416e-40,8.3432531625917818e-22,1.4718821920235392e-12,1.6883753046618473e-22,2.4018288530483931e-22
4.194163093201537e-14,0.8720290967520764,154.0,0.0,0.0,0.0,0.99999739636631679,1.0,18.999999999986809,3.8039559951572626e-08,1.3938631736601738e-07,1.3938085897479096e-07,7.6256766354921592e-12,1.5393038856496754e-14,2.1429505057440591e-06,3.9648559571567988e-08,2.0376155309319759e-08,8.3838146095161967e-08,3.9593468850499701e-12,5.4879532197015258e-20,1.761755752298416e-12,2.0807245755723896e-20,2.1556138110562728e-13,6.4452617126979246e-17,6.4453609555564858e-17,8.5586052855723633e-22,1.3656805706569105e-22,2.3336723794001863e-15,7.1697719040609904e-40,6.6028155798986048e-40,6.602818058842826e-40,1.0640643363684279e-21,1.5964959888891555e-12,1.9862953439608041e-22,2.8507093046440078e-22
4.520656741536148e-14,0.872029096752067,154.0,0.0,0.0,0.0,0.99999719390608754,1.0,18.999999999984819,4.1000736065794528e-08,1.5023645992319701e-07,1.5023024181571861e-07,8.8582090760625474e-12,1.6592436762170959e-14,2.299670455480561e-06,4.592732406255999e-08,2.1898139455100529e-08,9.7114795073647719e-08,4.5897555693458916e-12,6.3751108472825849e-20,2.0428047509816591e-12,2.4120381779058087e-20,2.5042159907350892e-13,8.0704922254638027e-17,8.0706253049746558e-17,1.1468442188633881e-21,1.8395088966988414e-22,2.7111384081074024e-15,1.210712263171639e-39,1.1149749847341057e-39,1.11497543535855e-39,1.3325425926530792e-21,1.7211663378760327e-12,2.308549154139361e-22,3.3371597357647467e-22
4.8471503898707585e-14,0.8720290967520571,154.0,0.0,0.0,0.0,0.99999699147625121,1.0,18.999999999982691,4.3961911521339053e-08,1.6108655303265176e-07,1.6107952547598602e-07,1.0182887849200433e-11,1.7791864192318036e-14,2.4549955337492188e-06,5.2647076170788966e-08,2.341112104953444e-08,1.1132392670626072e-07,5.2651906542656816e-12,7.3286039617041873e-20,2.3440472708574839e-12,2.7670169278385652e-20,2.8789233547862719e-13,9.9482280775201002e-17,9.9484028421268847e-17,1.5050010845245351e-21,2.426449833084281e-22,3.1168864838610386e-15,1.9711444360172585e-39,1.8152773321161901e-39,1.8152781177790853e-39,1.6427842666724566e-21,1.8458932397791978e-12,2.6551672390858807e-22,3.8609339906444697e-22
5.5001376865399804e-14,0.872029096752035,154.0,0.0,0.0,0.0,0.99999658670678648,1.0,18.99999999997803,4.9884260456753916e-08,1.8278659210004834e-07,1.8277779537161447e-07,1.3108570037311945e-11,2.0190843881900284e-14,2.761510623542275e-06,6.739387835274418e-08,2.6410289261768706e-08,1.4250651412917848e-07,6.7499509430044585e-12,9.4345143270807497e-20,3.0066454829499122e-12,3.5473449077324911e-20,3.7066452717519031e-13,1.4534115247551834e-16,1.4534401304489172e-16,2.4599025069496144e-21,4.0066686638093501e-22,4.0132283080727271e-15,4.7690442666137721e-39,4.3919420174567871e-39,4.39194417031542e-39,2.4006607487346347e-21,2.0955167055168056e-12,3.4216183150494171e-22,5.0194774549937368e-22
6.153124983209202e-14,0.8720290967520105,154.0,0.0,0.0,0.0,0.9999961820560006,1.0,18.999999999972829,5.5806606758525844e-08,2.04486436931619e-07,2.0447566889568408e-07,1.6402494576660141e-11,2.2590300608828708e-14,3.0625937715805891e-06,8.3857983758714198e-08,2.9374082162781235e-08,1.7732039536975374e-07,8.411269195270043e-12,1.1805519731509546e-19,3.7486225024504059e-12,4.4204688963868973e-20,4.638762838035934e-13,2.0348706958353217e-16,2.0349149394951486e-16,3.7992775752904811e-21,6.2508840738204251e-22,5.0226969226201714e-15,1.0447879394035747e-38,9.6217506945199627e-39,9.6217559604335871e-39,3.3619118421986117e-21,2.345366392471341e-12,4.2858928678020148e-22,6.3244030567349551e-22
6.806112279878425e-14,0.8720290967519833,154.0,0.0,0.0,0.0,0.99999577752200197,1.0,18.999999999967077,6.1728950427352223e-08,2.2618608986272189e-07,2.2617314628197814e-07,2.0064432985708794e-11,2.498745692063892e-14,3.3583412390744617e-06,1.0200895864215303e-07,3.2302916992098445e-08,2.1570121748837191e-07,1.0246817926278087e-11,1.4441455694056095e-19,4.5690613814500696e-12,5.3851656054569892e-20,5.6752593370138123e-13,2.7537762741569072e-16,2.7538416820138746e-16,5.6087587114137897e-21,9.3202698528288894e-22,6.1452914099002989e-15,2.1145821189773063e-38,1.947382241022027e-38,1.9473834173221985e-38,4.5507752674852257e-21,2.5954423070193107e-12,5.248235405165124e-22,7.7738010313545008e-22
