Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363)
2.67610572671424e-07,1.0632272148449218,154.0,0.0,0.0,0.0,0.22441732570230444,1.0,18.994478813967291,0.021936423875957418,0.043867180517009635,0.0037921391932071381,0.00017573697092794401,5.5434071751541889e-09,5.9941181826977186e-07,0.1916623839058916,2.5239617535036362e-09,0.42770240783762042,3.5424129215892758e-05,1.6839737741855788e-12,0.021792919284388351,2.3914860825539585e-13,5.9091268295886063e-06,0.037482046775764437,0.051885777175501809,4.7145746637845175e-06,2.8015081095293357e-06,0.011975355900422466,5.97269644271602e-05,0.0014592421529785206,0.0036551758200882235,0.00056285014064722482,0.0027286132473788309,0.0018947899721003245,8.0012589260427068e-12,5.2085506277073189e-05,2.2787549393896167e-05,0.0040474574432357155,8.5353539027959616e-07,4.6699874057457434e-07,6.7045865834412654e-11,6.0279842954966893e-05,1.5846075586331069e-06,6.1840174035568106e-05,1.7407407647377763e-06,1.0989418161955005e-05,5.5326283531612188e-05,6.055756711005422e-07,8.5779726817149633e-07,7.1476245853864445e-12,2.7800612855048758e-05,5.0520332433348919e-06,1.5633956089234495e-07,7.2425152799092049e-09,1.1974957156151669e-10,4.7247472994729185e-10,1.1969353740160785e-06,1.6476488051965243e-11
2.689427221912309e-07,1.0632275911682147,154.0,0.0,0.0,0.0,0.222933116054915,1.0,18.994457059336909,0.021920082543787824,0.04381370131042276,0.0037437478645868431,0.00017349419194706144,5.536640816652412e-09,5.9649775101127774e-07,0.19190678932209371,2.5072692080318749e-09,0.42882207589373256,3.5380890219818221e-05,1.662482676264791e-12,0.021858533420646795,2.3885670159113181e-13,5.833725863383235e-06,0.037482859288744771,0.051977325487485189,4.714669801382897e-06,2.8015646564902984e-06,0.012057371344240356,5.9732731623279494e-05,0.0014632288058425281,0.0036826914685080827,0.00056323036406800021,0.0027355698132175508,0.0019104686954415889,8.0560388645736657e-12,5.2222199610025255e-05,2.2816759821973202e-05,0.0040751737466294619,8.5938551773111592e-07,4.7020570534698642e-07,6.7102698489080088e-11,6.069670956537979e-05,1.5887383137896023e-06,6.2263966829570027e-05,1.7526743497517042e-06,1.106520776653556e-05,5.5945039528338157e-05,6.0976378226743444e-07,8.6912821120386095e-07,7.1969188858715429e-12,2.8157515184118e-05,5.1231769651826962e-06,1.5894898804974446e-07,7.3634025902236198e-09,1.217482858744124e-10,4.8059486440493749e-10,1.2175122267240242e-06,1.675974118052258e-11
2.702748717110378e-07,1.063227961564832,154.0,0.0,0.0,0.0,0.22146010089347534,1.0,18.994435343963854,0.021903271652123791,0.04375973684162341,0.0036959558125070845,0.00017127919074556619,5.529813195600121e-09,5.9360444634698647e-07,0.19214758001328566,2.4907026197797294e-09,0.42993628740512829,3.5337259840841678e-05,1.6412577489347203e-12,0.021923633990911143,2.385621523518193e-13,5.7592585428160059e-06,0.037482963698103333,0.052067705370944552,4.71467590978267e-06,2.801568300153469e-06,0.01213929204124437,5.9736174337602391e-05,0.0014671168319692273,0.0037101074686105,0.00056359156421029199,0.0027424720849368203,0.0019261532752170483,8.1107554073239103e-12,5.2358226288043258e-05,2.2845539154403153e-05,0.0041028310729292715,8.6522889993570512e-07,4.7340586741029132e-07,6.7157287732163392e-11,6.1112875243149123e-05,1.5928215086043304e-06,6.2686519632984702e-05,1.7645730250573144e-06,1.1140777346759524e-05,5.6565757355929427e-05,6.1393977009640073e-07,8.8051808311933279e-07,7.2460700803708341e-12,2.8516083102035926e-05,5.1947822940066096e-06,1.6158280889449505e-07,7.4854199675359605e-09,1.2376568477799143e-10,4.8879391155855776e-10,1.2382891213398534e-06,1.7045748024692821e-11
2.716070212308447e-07,1.063228326123747,154.0,0.0,0.0,0.0,0.21999818460001372,1.0,18.994413667817568,0.021885997401569025,0.043705298091944705,0.0036487567263178574,0.00016909167474640468,5.5229257063720977e-09,5.9073172888715247e-07,0.19238478558999225,2.4742608059464144e-09,0.43104508120875384,3.5293246779969976e-05,1.6202962000266189e-12,0.021988224607057842,2.3826501994515311e-13,5.6857150403902187e-06,0.037482375253240108,0.05215693130752435,4.7145949035892473e-06,2.8015201778561881e-06,0.012221116242022382,5.9737342123754959e-05,0.0014709071840487606,0.0037374226570332206,0.00056393401403312892,0.002749320575145956,0.0019418432702078014,8.1654073870884289e-12,5.2493591058362864e-05,2.2873890922906741e-05,0.0041304289736170995,8.7106541184697631e-07,4.7659917427000079e-07,6.7209664883402056e-11,6.1528334001513944e-05,1.5968575955382993e-06,6.3107821489613019e-05,1.776436481775812e-06,1.1216124904466926e-05,5.7188411046962962e-05,6.1810352322146219e-07,8.9196640765528089e-07,7.2950768692693936e-12,2.8876299956187997e-05,5.26684710521144e-06,1.6424102343775875e-07,7.6085674104427763e-09,1.2580176828129257e-10,4.9707188947116137e-10,1.2592661040738283e-06,1.7334509220677527e-11
2.729391707506516e-07,1.0632286849327781,154.0,0.0,0.0,0.0,0.21854727249029321,1.0,18.994392030867179,0.021868265929956214,0.043650395856490082,0.0036021443194511572,0.0001669313524947186,5.5159797062085874e-09,5.8787941950293217e-07,0.19261843541161536,2.4579428013243976e-09,0.4321484958084445,3.5248859905040686e-05,1.5995952261057295e-12,0.022052308871178483,2.3796536361745254e-13,5.6130855659480473e-06,0.037481108942756178,0.052245017625916122,4.714428671326281e-06,2.8014214121490559e-06,0.012302842236617737,5.9736283822400382e-05,0.0014746008236213813,0.0037646359076766501,0.00056425798349058593,0.0027561157913075433,0.001957538245924019,8.2199936618692014e-12,5.2628298627483261e-05,2.2901818629241777e-05,0.0041579670172602187,8.7689493123704678e-07,4.7978557542144085e-07,6.7259860930983151e-11,6.1943080089848558e-05,1.6008470240356773e-06,6.3527861802875323e-05,1.7882644211621269e-06,1.1291248506446247e-05,5.7812974842787963e-05,6.2225493388254243e-07,9.0347270890410042e-07,7.3439379951796478e-12,2.9238149131178801e-05,5.3393692637970056e-06,1.6692363046709502e-07,7.7328448608463725e-09,1.2785653545544459e-10,5.0542881193976299e-10,1.2804432103152024e-06,1.7626025255718312e-11
2.742713202704585e-07,1.0632290380785285,154.0,0.0,0.0,0.0,0.21710727080320555,1.0,18.994370433082171,0.021850083312969726,0.043595040747824776,0.0035561123310810351,0.0001647979337272824,5.5089765419298893e-09,5.8504734592586706e-07,0.1928485585888299,2.4417474588944773e-09,0.43324656937821682,3.5204107642086092e-05,1.5791520556374224e-12,0.022115890375087134,2.37663240830129e-13,5.5413603692482007e-06,0.037479179498103123,0.052331978502461053,4.7141790629035209e-06,2.8012731019807446e-06,0.012384468353886475,5.9733047563590435e-05,0.0014781987203766065,0.0037917461310825844,0.00056456373953894508,0.0027628582357741827,0.00197323777450778,8.2745131166449082e-12,5.2762353661570882e-05,2.2929325745489695e-05,0.0041854447891252191,8.8271733865064173e-07,4.8296502230485482e-07,6.7307906520845017e-11,6.2357107988449427e-05,1.6047902404836228e-06,6.3946630329371097e-05,1.8000565544228705e-06,1.1366146283275274e-05,5.8439423193893896e-05,6.2639389786117876e-07,9.150365113861977e-07,7.3926522422178792e-12,2.9601614050985183e-05,5.4123466249042877e-06,1.6963062756799516e-07,7.8582522049428998e-09,1.2992998445146673e-10,5.1386468856778457e-10,1.3018204648150904e-06,1.7920296470613831e-11
2.756034697902654e-07,1.0632293856464627,154.0,0.0,0.0,0.0,0.21567808669030666,1.0,18.994348874431711,0.021831455564761595,0.043539243198437862,0.003510654527687374,0.00016269112945137002,5.5019175258328046e-09,5.8223533286429025e-07,0.19307518398596132,2.4256738202696779e-09,0.43433933976553524,3.5158998544891688e-05,1.5589639102103642e-12,0.022178972699845891,2.3735870879298097e-13,5.4705297424213778e-06,0.037476601397173098,0.052417827961791751,4.7138479021486348e-06,2.8010763314069972e-06,0.0124659929608626,5.9727680769507741e-05,0.0014817018514719676,0.0038187522738173207,0.00056485154614499978,0.0027695484058258141,0.0019889414346372335,8.3289646609149926e-12,5.2895760786858371e-05,2.295641571433888e-05,0.004212861890799279,8.8853251735976671e-07,4.8613746826134594e-07,6.7353831967966223e-11,6.2770412403407821e-05,1.6086876881751255e-06,6.4364117172509633e-05,1.8118126025374851e-06,1.1440816428175745e-05,5.9067730760201979e-05,6.305203144170635e-07,9.2665734012102618e-07,7.4412184352309692e-12,2.996667818104413e-05,5.4857770343506458e-06,1.72362011145199e-07,7.9847892742200583e-09,1.3202211251538251e-10,5.2237952483631943e-10,1.3233978818678532e-06,1.821732306221696e-11
2.769356193100723e-07,1.0632297277208584,154.0,0.0,0.0,0.0,0.2142596282054921,1.0,18.994327354885225,0.021812388638560928,0.043483013464247149,0.0034657647045508288,0.00016061065200849355,5.4948039588436354e-09,5.7944321114447138e-07,0.19329834022332951,2.4097207716752365e-09,0.43542684449453067,3.5113540771135866e-05,1.5390280419189374e-12,0.022241559415310412,2.3705182307795454e-13,5.4005840222943248e-06,0.037473388867910108,0.052502579877511182,4.713436976029669e-06,2.8008321620219114e-06,0.012547414462131347,5.9720230157567373e-05,0.0014851112008710881,0.0038456533178593544,0.0005651216642954906,0.0027761867937077683,0.00200464881143188,8.3833472301583195e-12,5.3028524590038944e-05,2.2983091949364877e-05,0.004240217939818559,8.943403533189545e-07,4.893028684896519e-07,6.7397667247470362e-11,6.3182988261577694e-05,1.6125398072747842e-06,6.4780312776225126e-05,1.8235322960806327e-06,1.1515257195881948e-05,5.9697872411272727e-05,6.3463408622528833e-07,9.3833472069590462e-07,7.4896354390868682e-12,3.033332503026603e-05,5.5596583291534826e-06,1.7511777644383259e-07,8.1124558464274026e-09,1.3413291600553881e-10,5.3097332217531656e-10,1.3451754654909832e-06,1.8517105085910833e-11
2.782677688298792e-07,1.063230064383801,154.0,0.0,0.0,0.0,0.21285180423537117,1.0,18.994305874411854,0.021792888431302344,0.043426361638584293,0.0034214366850710016,0.00015855621504713577,5.4876371117131713e-09,5.7667080929156432e-07,0.19351805569570238,2.3938873540271858e-09,0.43650912079055643,3.5067742569739695e-05,1.5193416997889371e-12,0.022303654080510223,2.367426389611555e-13,5.3315135893644569e-06,0.037469555908323612,0.052586247982942334,4.7129480473477525e-06,2.8005416415465034e-06,0.012628731296750162,5.9710741786220796e-05,0.0014884277582874741,0.0038724482776651766,0.00056537435220696097,0.0027827738870043113,0.0020203594959338068,8.4376597820881633e-12,5.3160649621269008e-05,2.3009357837231949e-05,0.0042675125682722645,9.0014073494528911e-07,4.9246117988325837e-07,6.7439442026945024e-11,6.3594830691474471e-05,1.616347034999857e-06,6.519520789673218e-05,1.8352153744267122e-06,1.1589466897515916e-05,6.0329823212198439e-05,6.3873511909143831e-07,9.5006817928290487e-07,7.5379021553174898e-12,3.0701538149677493e-05,5.6339883385729361e-06,1.7789791764940405e-07,8.2412516502229624e-09,1.3626239046817668e-10,5.3964607830028715e-10,1.3671532102795299e-06,1.8819642467370836e-11
2.7959991834968613e-07,1.063230395719736,154.0,0.0,0.0,0.0,0.21145452461470296,1.0,18.994284432980855,0.021772960775719902,0.043369297631071176,0.0033776643264379585,0.00015652753378323162,5.4804182386165665e-09,5.739179602930328e-07,0.1937343585405327,2.3781725189007824e-09,0.43758620553820948,3.5021611888109688e-05,1.4999021586271128e-12,0.022365260241537378,2.3643121031245218e-13,5.2633088765500883e-06,0.037465116255130548,0.052668845850769114,4.7123828427365453e-06,2.8002057958773532e-06,0.012709941942861978,5.969926097531975e-05,0.00149165251950636,0.0038991362045169751,0.00056560986491803998,0.0027893101679731425,0.0020360730859166429,8.4919013010552936e-12,5.3292140389035274e-05,2.3035216733903687e-05,0.0042947454246414444,9.0593355344813446e-07,4.9561236124604752e-07,6.7479185613423013e-11,6.4005935048740375e-05,1.620109805151235e-06,6.5608793643143567e-05,1.846861586894258e-06,1.1663443908020692e-05,6.0963558453395133e-05,6.4282332236558611e-07,9.6185724280402036e-07,7.5860175269722819e-12,3.1071301141105177e-05,5.7087648834623149e-06,1.8070242774159329e-07,8.3711763583735776e-09,1.3841053052624969e-10,5.4839778671760481e-10,1.3893311001510839e-06,1.9124934985288224e-11
2.8093206786949303e-07,1.0632307218078445,154.0,0.0,0.0,0.0,0.21006770007901909,1.0,18.994263030561321,0.021752611443479952,0.043311831177526391,0.0033344415196408495,0.00015452432500065929,5.4731485692929958e-09,5.7118449784858092e-07,0.19394727665040667,2.362575265008447e-09,0.43865813529793984,3.49751565899784e-05,1.480706704252296e-12,0.022426381431640288,2.3611759020218447e-13,5.1959603693302383e-06,0.037460083397839426,0.052750386900063707,4.7117430589616884e-06,2.7998256332832808e-06,0.01279104491551256,5.9685832326342561e-05,0.0014947864854432875,0.003925716184418857,0.00056582845442615674,0.002795796113794026,0.0020517891855225683,8.5460707958667875e-12,5.342300136218589e-05,2.3060671966128353e-05,0.004321916172781934,9.1171870267299019e-07,4.9875637317209054e-07,6.7516926972516853e-11,6.4416296902096226e-05,1.6238285482120077e-06,6.6021061457409376e-05,1.8584706921809919e-06,1.1737186662450977e-05,6.1599053641869081e-05,6.4689860873612217e-07,9.737014389653982e-07,7.6339805361950318e-12,3.1442597656997095e-05,5.7839857771186943e-06,1.8353129856517275e-07,8.5022295910758902e-09,1.4057732993329111e-10,5.57228436963904e-10,1.4117091089531363e-06,1.9432982279730951e-11
2.8226421738929993e-07,1.0632310427284242,154.0,0.0,0.0,0.0,0.20869124221388655,1.0,18.994241667122264,0.02173184614853705,0.043253971850793785,0.0032917621893169134,0.00015254630704505701,5.4658293125302255e-09,5.684702571177985e-07,0.19415683768638897,2.3470946062082922e-09,0.43972494632384035,3.4928384416015765e-05,1.4617526368769894e-12,0.022487021171358389,2.3580183083646544e-13,5.1294586054549281e-06,0.037454470593676875,0.052830884403948057,4.7110303637357002e-06,2.7994021447901017e-06,0.012872038764341367,5.9670499756028068e-05,0.001497830661227173,0.0039521873358822138,0.00056603036983625963,0.0028022321968367413,0.0020675074048787292,8.60016729839086e-12,5.3553236972106164e-05,2.3085726833031194e-05,0.0043490244908539625,9.174960789366724e-07,5.0189317792134096e-07,6.7552694744083941e-11,6.4825912018500655e-05,1.6275036914647615e-06,6.6432003092858574e-05,1.8700424577591091e-06,1.1810693652100469e-05,6.2236284491692863e-05,6.5096089401385557e-07,9.8560029629157833e-07,7.6817902017075115e-12,3.1815411400167838e-05,5.8596488261619159e-06,1.8638452090276702e-07,8.6344109193034375e-09,1.4276278162925196e-10,5.6613801485861459e-10,1.4342872011035898e-06,1.9743783860960815e-11
2.8492851642891373e-07,1.0632316693800818,154.0,0.0,0.0,0.0,0.20596907698963088,1.0,18.994199057061056,0.021689090243825461,0.043137112080323885,0.0032080098329918855,0.00014866472517919177,5.451046775244426e-09,5.6309879052920163e-07,0.1945659980467172,2.3164791291073901e-09,0.44184335569051286,3.4833919694407284e-05,1.424557947382027e-12,0.022606870315631886,2.3516409867025786e-13,4.9989577327418995e-06,0.037441557045635412,0.052988801148657123,4.7093927663333807e-06,2.7984290688101554e-06,0.013033693456536145,5.9634295176032663e-05,0.0015036536793407488,0.0040047997846047604,0.00056638516050795456,0.002814956640463774,0.0020989486724206662,8.7081375661533113e-12,5.3811849644369702e-05,2.3134648532048975e-05,0.0044030526179206228,9.2902710980994254e-07,5.0814502290887811e-07,6.7618422473330636e-11,6.5642886058295724e-05,1.6347248716005981e-06,6.7249876342660175e-05,1.8930730820039517e-06,1.1956994573703677e-05,6.3515857060268829e-05,6.5904613960836515e-07,1.0095601130778877e-06,7.7769457530602862e-12,3.2565525643579821e-05,6.0122925874151456e-06,1.9216397813727596e-07,8.9021559092950461e-09,1.471896097313534e-10,5.8419387891814624e-10,1.4800434475781855e-06,2.0373647297889761e-11
2.8759281546852753e-07,1.0632322762908633,154.0,0.0,0.0,0.0,0.20328733832061222,1.0,18.994156602546926,0.021644737636883512,0.043018791734752954,0.0031263593699431482,0.00014488056814096199,5.4360799011549754e-09,5.5780227512390099e-07,0.19496205634780811,2.286318319290789e-09,0.44394171763787715,3.4738276988045447e-05,1.3882968169999229e-12,0.022724835570408813,2.34518413917217e-13,4.8717316721291708e-06,0.037426477137657128,0.053142699374560197,4.7074828199832255e-06,2.7972941558707672e-06,0.01319489508890059,5.9590985114445838e-05,0.0015091296789380363,0.004056967129245837,0.00056667617231064417,0.0028274871828630798,0.0021303938863469533,8.8158048086923257e-12,5.4068013119159118e-05,2.3182007679641732e-05,0.0044568275057043499,9.4052586463381109e-07,5.1436762627766787e-07,6.7676591438765984e-11,6.6456827113189912e-05,1.6417766989482723e-06,6.8062353447352251e-05,1.9159517692745698e-06,1.2102335692625692e-05,6.4802086016336517e-05,6.6707844613333748e-07,1.0337329399258584e-06,7.8714770393961866e-12,3.332151456530443e-05,6.1666785034736441e-06,1.9804070518120074e-07,9.1744069450868348e-09,1.5169094263106776e-10,6.0256519339762089e-10,1.5265993721305015e-06,2.1014518861944659e-11
2.9025711450814133e-07,1.0632328640595468,154.0,0.0,0.0,0.0,0.20064534877291737,1.0,18.994114303327095,0.021598832003063371,0.042899081753247421,0.0030467635202433532,0.00014119164407320824,5.4209376517205516e-09,5.5257945038308315e-07,0.19534522569980398,2.2566045576040518e-09,0.44602031138666742,3.464151356353396e-05,1.3529482426043096e-12,0.022840944605007216,2.3386516318607602e-13,4.7477067818993036e-06,0.037409328843477231,0.053292680062071045,4.7053128471722655e-06,2.7960047283094247e-06,0.013355633256157884,5.9540896763620971e-05,0.0015142668007365094,0.0041086834397194372,0.00056690529473447297,0.0028398274326732679,0.0021618401360983738,8.9231620811362799e-12,5.4321761525429756e-05,2.3227829693056836e-05,0.0045103470658364618,9.5199159949919714e-07,5.2056074276832034e-07,6.7727419099906239e-11,6.7267708068815296e-05,1.6486624740593357e-06,6.8869379152135043e-05,1.9386769613896715e-06,1.2246706876464351e-05,6.6094784552926105e-05,6.7505724765834749e-07,1.058115040273573e-06,7.9653774704998134e-12,3.4083249771821815e-05,6.3227888300844053e-06,2.0401459180164634e-07,9.4511589034909891e-09,1.5626669589527462e-10,6.2125171667929802e-10,1.5739543649511631e-06,2.1666390159220973e-11
2.9292141354775513e-07,1.0632334332697,154.0,0.0,0.0,0.0,0.1980424438326735,1.0,18.994072159145905,0.021551416133655736,0.042778050676959771,0.0029691756421967217,0.00013759579072536936,5.4056286853524384e-09,5.4742908017463985e-07,0.19571571565724857,2.2273303704342915e-09,0.4480794114619765,3.4543684751343014e-05,1.3184915047459888e-12,0.022955224851290344,2.3320472001332649e-13,4.6268104127791191e-06,0.037390206685474492,0.053438841907273694,4.7028947361863073e-06,2.7945678504511386e-06,0.01351589806135969,5.9484346774540528e-05,0.0015190732047336329,0.0041599432600148986,0.00056707437182776659,0.0028519809243341284,0.0021932846002293382,9.0302027780829781e-12,5.4573128417948266e-05,2.3272139565332503e-05,0.0045636094120158092,9.6342360681223348e-07,5.2672415066317302e-07,6.7771117784418833e-11,6.8075504618484166e-05,1.6553854440935552e-06,6.9670902720734578e-05,1.9612472274991593e-06,1.2390098809610562e-05,6.7393769194926988e-05,6.8298202361733759e-07,1.0827026959980549e-06,8.0586409874060248e-12,3.4850603832666811e-05,6.4806057564433637e-06,2.1008551238222795e-07,9.732405948521855e-09,1.6091677330767928e-10,6.4025315303009825e-10,1.6221076789480003e-06,2.2329250906000658e-11
2.9558571258736893e-07,1.063233984487179,154.0,0.0,0.0,0.0,0.19547797160937311,1.0,18.994030169744416,0.021502531953968215,0.042655764730756836,0.0028935497570089248,0.00013409087659588021,5.3901613677608573e-09,5.4234995219086174e-07,0.19607373228849415,2.1984884261305919e-09,0.45011928778805993,3.4444844011459115e-05,1.2849061786235112e-12,0.023067703494689121,2.3253744530780826e-13,4.5089709465108716e-06,0.03736920184408131,0.053581281355022388,4.700239954872611e-06,2.7929903367855725e-06,0.013675680098017839,5.9421641449685881e-05,0.0015235570549867346,0.0042107415899763287,0.00056718520281999908,0.0028639511194863058,0.0022247245437078665,9.1369206216658633e-12,5.4822146788891221e-05,2.3314961873582388e-05,0.004616612850173318,9.7482121401809924e-07,5.3285765064189556e-07,6.78078947547318e-11,6.8880195127685133e-05,1.6619488025598082e-06,7.0466877756005832e-05,1.9836612590298155e-06,1.2532502960915695e-05,6.8698859781642121e-05,6.9085229701406127e-07,1.1074922089983265e-06,8.1512620413705034e-12,3.5623450323991219e-05,6.6401114186060977e-06,2.1625332654428409e-07,1.0018141560187883e-08,1.6564106734463869e-10,6.5956915470810935e-10,1.6710584350882567e-06,2.3003089002291831e-11
2.9825001162698274e-07,1.0632345182625882,154.0,0.0,0.0,0.0,0.19295129254880256,1.0,18.993988334860056,0.02145222054096341,0.042532287901035491,0.0028198405688260012,0.00013067480185999402,5.3745437817917284e-09,5.3734087739846788e-07,0.19641947824345576,2.1700715317872959e-09,0.45214020578071429,3.4345042996264654e-05,1.2521721429738981e-12,0.023178407466521101,2.3186368777520976e-13,4.3941178271964942e-06,0.037346402263633643,0.053720092633610397,4.6973595639613274e-06,2.7912787598831026e-06,0.013834970433005859,5.9353076955662578e-05,0.0015277265059365191,0.0042610738677872186,0.0005672395427898983,0.0028757414083795244,0.0022561573153250681,9.243309650133838e-12,5.5068849079146512e-05,2.3356320787082693e-05,0.0046693558692294532,9.861837823798422e-07,5.389610647061944e-07,6.7837952280162625e-11,6.9681760506364724e-05,1.6683556892202424e-06,7.1257262028493859e-05,2.0059178648551176e-06,1.2673911552826618e-05,7.0009879444602388e-05,6.9866763271079308e-07,1.1324799026131696e-06,8.2432355737948816e-12,3.6401663866756062e-05,6.8012879118966304e-06,2.2251787974534759e-07,1.0308358562232335e-08,1.7043945963356763e-10,6.7919932398969668e-10,1.7208056275393949e-06,2.3687890602595982e-11
3.035786097062104e-07,1.0632355356115442,154.0,0.0,0.0,0.0,0.188008815857686,1.0,18.993905127572628,0.021347476174982581,0.042282006757182078,0.0026779946069776365,0.00012410093392261617,5.3428887739814122e-09,5.2752824471077996e-07,0.19707495199140837,2.1144847979495833e-09,0.45612620637675305,3.4142758045004744e-05,1.1891790166357995e-12,0.023394597811864513,2.3049806028758011e-13,4.1730938619828746e-06,0.037295755054219011,0.053987196709893957,4.690964232644916e-06,2.7874785398151271e-06,0.014152042540752989,5.9199505646267485e-05,0.0015351547096435873,0.0043603241167302648,0.00056718555309666927,0.0028987954791845154,0.0023189911434385625,9.4550789341721542e-12,5.5555432484663634e-05,2.3434743110650854e-05,0.0047740554718382769,1.0088014101758635e-06,5.5107702402420755e-07,6.7878693528575278e-11,7.1275451557940722e-05,1.6807123375122121e-06,7.2821109286639593e-05,2.0499545962216655e-06,1.2953714550559823e-05,7.2649014849718584e-05,7.1413195055696062e-07,1.1830352396171554e-06,8.4252221826055727e-12,3.7973696010589742e-05,7.1285816353184905e-06,2.353365175081262e-07,1.0902204900922281e-08,1.8025801370827272e-10,7.1940033556181028e-10,1.8226846919461906e-06,2.5090320589794128e-11
3.0890720778543805e-07,1.0632364894142716,154.0,0.0,0.0,0.0,0.18321013403164799,1.0,18.993822535099646,0.021237495302496447,0.042027677078845145,0.0025432896471513367,0.00011785804955727829,5.3107230101895125e-09,5.179821161473582e-07,0.1976836920987968,2.0605152878513319e-09,0.46003944963455051,3.3937209155011253e-05,1.1293574918826051e-12,0.023604006006094046,2.2911039792080943e-13,3.9631962538985091e-06,0.037238907643912598,0.054240864927101902,4.6837895581772624e-06,2.7832152131602873e-06,0.014467051786142908,5.9025807475882638e-05,0.0015414224026264595,0.0044576656581720381,0.00056692558592702405,0.0029211688819763722,0.0023817664606319597,9.6654688573047518e-12,5.6033127530648067e-05,2.3507592016034554e-05,0.004877699470875442,1.0312720137596407e-06,5.6307099380961355e-07,6.789486259869129e-11,7.2856471505985346e-05,1.6924794329204925e-06,7.4362183980301714e-05,2.0933500715432475e-06,1.3229459566980953e-05,7.5309825395472423e-05,7.2937227291312254e-07,1.2343397706687647e-06,8.6045694407703083e-12,3.956571940589694e-05,7.462343305261443e-06,2.4853992725377819e-07,1.1513875411763246e-08,1.903712878099351e-10,7.6085207850691757e-10,1.9277344725815625e-06,2.6536397713564199e-11
3.142358058646657e-07,1.0632373835415492,154.0,0.0,0.0,0.0,0.17855054821663874,1.0,18.993740555182303,0.021122577638392964,0.041769737328389962,0.002415389385660523,0.00011193055890910187,5.27810187466927e-09,5.0869376653291527e-07,0.19824720297851622,2.0081101546643214e-09,0.46388190513153638,3.3728750252215361e-05,1.0725581812141008e-12,0.023806837715701773,2.2770309003197647e-13,3.7639011133325165e-06,0.037176457046064496,0.054481774827395801,4.675910623416706e-06,2.7785333960885736e-06,0.014779942156717147,5.8834008680376926e-05,0.0015465932944917821,0.0045530761325219158,0.00056647216217487308,0.0029428863054234249,0.0024444648350011489,9.8744420447461406e-12,5.6502174944481999e-05,2.357504692454646e-05,0.0049802815237040016,1.0535915872247333e-06,5.7494221970516651e-07,6.7887905478424745e-11,7.4424747551525162e-05,1.7036801649691975e-06,7.5880282353103719e-05,2.1360985402917024e-06,1.3501108634937206e-05,7.7991012095540355e-05,7.4438646603721011e-07,1.2863649793645698e-06,8.7812526540698355e-12,4.1176771928481971e-05,7.8024293471949521e-06,2.6212641892068332e-07,1.2143291662733571e-08,2.0077798742393243e-10,8.0354976319183774e-10,2.035942843664344e-06,2.8025955057326744e-11
3.1956440394389336e-07,1.0632382216367715,154.0,0.0,0.0,0.0,0.17402553282338676,1.0,18.993659185481228,0.021003010823039361,0.041508596599613985,0.0022939695530773728,0.00010630343018612816,5.2450770407819188e-09,4.9965479692880189e-07,0.19876694008230114,1.9572185002270751e-09,0.46765547811763103,3.3517711548579814e-05,1.0186370446862328e-12,0.024003294019963265,2.2627836588495053e-13,3.5747032830262906e-06,0.037108957575377972,0.05471057185425858,4.6673971398960587e-06,2.7734745129915182e-06,0.015090663775908215,5.8625994249680228e-05,0.0015507299337212985,0.0046465386981911824,0.00056583716394606823,0.0029639714235908466,0.002507068958680107,1.0081965219200197e-11,5.6962807588107473e-05,2.3637281416472307e-05,0.0050817974647023477,1.0757565630487381e-06,5.8669020110902623e-07,6.7859195659532098e-11,7.5980237153876412e-05,1.7143368781711498e-06,7.7375252889430165e-05,2.1781957241771331e-06,1.3768633241255125e-05,8.0691325989387113e-05,7.5917292148273212e-07,1.3390828001231026e-06,8.9552532772464106e-12,4.2805910955425894e-05,8.148696534161602e-06,2.7609412695401688e-07,1.2790367091215026e-08,2.1147668361440555e-10,8.4748797482643912e-10,2.1472960933126147e-06,2.9558803870453299e-11
