Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669),S(1668),S(571),S(1345),S(1398),S(1815),S(1443),C7H15(32),C7H15(31),S(1930),S(1932)
6.400592403416512e-20,0.45199541143206473,154.0,0.0,0.0,0.0,0.99999999999937161,1.0,19.0,1.9353182725622119e-14,1.2335422350508083e-13,1.2335379842047087e-13,2.4998648527338114e-23,2.4983751328201863e-23,3.609527527633831e-13,1.247098863694105e-20,1.3844532735981069e-15,2.2145256562938686e-20,1.4276445857399783e-23,6.2607277496298688e-34,1.808469026836831e-25,7.1183244914704879e-34,1.0684740623963523e-25,4.7905413177890946e-35,4.7905413182954531e-35,4.4369233560356867e-45,6.2665388276012346e-46,4.654605789126413e-27,2.3306405752170661e-81,2.1672911580586048e-81,2.1672911580598319e-81,1.3672846457488427e-38,6.0477880421937021e-19,1.7291183654743836e-34,1.0877450689666163e-38,2.4506314499058988e-34,1.3800606408955342e-34,4.9545727178996816e-51,1.0301730517921619e-40,4.9530247442054455e-65,6.8216933489864304e-52,2.2263586179498697e-49,2.7722977488512437e-58,6.0105667525114209e-69,1.949347179276781e-79,4.5723527284766812e-80,3.0237553659380399e-61,4.6600955340686715e-91,9.3668736076975017e-95,9.7817769851205908e-92,2.7338909711082205e-85,1.964732529756317e-82,1.232404240289896e-33,2.141236626572604e-43,1.9265520439883052e-43,7.0151373733660818e-44,2.848551077432518e-47,1.9841708833399055e-40,2.5385283587588694e-30,9.2981319746874246e-40,7.4406238172400467e-40,6.8913885059837696e-50,6.0335734918688843e-50,5.1431108931628224e-51,7.9231031919495723e-54,5.4256775319942187e-60,1.0107785820430768e-42,4.6458274000988488e-52,9.1232230146412581e-52,4.214438003492878e-95,5.0031036981536857e-54,1.0471698372963019e-59,4.725191098029321e-70,5.3583581404739584e-74,8.4128530538344132e-21,1.7126717718155825e-19,2.3173020357845236e-30,1.3089271952812355e-44
1.2806745703795158e-19,0.45199541143206484,154.0,0.0,0.0,0.0,0.99999999999874267,1.0,19.0,3.872317968469359e-14,2.4681561828111703e-13,2.4681476777085349e-13,1.0005974227942078e-22,9.9940196295222789e-23,7.222190342987374e-13,4.9916450706045463e-20,2.770109195348935e-15,8.8638731040322013e-20,5.7142985833928598e-23,4.9999077882506525e-33,7.2385888574757889e-25,5.6591565046249501e-33,4.2766807706543084e-25,3.8353459057744689e-34,3.8353459065853015e-34,7.1048560568862719e-44,1.0034626079004146e-44,1.8630553408704966e-26,2.9892780938662082e-79,2.7797662371574476e-79,2.7797662371605955e-79,1.0946590890764078e-37,1.210083064782796e-18,6.9209798124012861e-34,8.7084893616359336e-38,1.9619950953990626e-33,1.1048875623009986e-33,7.9337716953451665e-50,8.247648305031097e-40,1.5863015833161957e-63,1.0923592983955758e-50,1.7879027458599711e-48,8.8788140400686725e-57,3.8500502292471191e-67,2.4973137237353777e-77,5.8576529338956256e-78,4.8563087492272845e-60,1.1940161402039413e-88,2.3999933701202908e-92,2.5062924274904212e-89,3.5023949410542806e-83,2.5170239375863332e-80,4.9328286961897564e-33,1.7142912609942902e-42,1.5424127824325843e-42,5.6163657611339876e-43,3.0533218445635963e-46,1.5885410026701269e-39,1.0160729020586845e-29,7.4441591344928453e-39,5.9570232649128597e-39,1.103519827110054e-48,9.6615761223017709e-49,8.2356783504419617e-50,1.2652717833849779e-52,1.7180199661894592e-58,8.0923746054982023e-42,3.9047044493229656e-51,1.4609001428382237e-50,1.0810957090282187e-92,7.9875606995763166e-53,2.2327524674029568e-58,2.0096845648816275e-68,2.2789907807120509e-72,1.6833015276464955e-20,3.426831529483302e-19,9.275247206224591e-30,1.0479376413238474e-43
2.5619052304552455e-19,0.45199541143206473,154.0,0.0,0.0,0.0,0.99999999999748479,1.0,19.0,7.7463173602770279e-14,4.9373840759721081e-13,4.937367063201405e-13,4.0036930146178866e-22,3.9941226242657329e-22,1.4447513858018542e-12,1.9973078859274887e-19,5.541420503649276e-15,3.5467032211090703e-19,2.2864635081554282e-22,3.9816120507091051e-32,2.8963782078472868e-24,4.4665678291650366e-32,1.7112293695687857e-24,3.0694423602722168e-33,3.0694423615700757e-33,1.1372389664074118e-42,1.6061934356229386e-43,7.4546481049868321e-26,3.8301579711884037e-77,3.561710713212124e-77,3.5617107132201918e-77,8.7605996447211742e-37,2.4206916418360668e-18,2.7692935347591175e-33,6.9693018958523078e-37,1.5701921212119798e-32,8.8424570948789605e-33,1.2699201595078846e-48,6.6006252687368018e-39,5.0783000822838816e-62,1.748484859806751e-49,1.4396083053834919e-47,2.8424132304980723e-55,2.4650832678743767e-65,3.1979360202272726e-75,7.5010196558828894e-76,7.8192289582191478e-59,3.0580008167777523e-86,6.146635301889031e-90,6.418837133283548e-87,4.4849934864690198e-81,3.2231759457033736e-78,1.973774006679764e-32,1.371954010824882e-41,1.2343985503050196e-41,4.4947841050904639e-42,3.6804485696846154e-45,1.2713121271263024e-38,4.0656150962560338e-29,5.9575895673700996e-38,4.7674290621910959e-38,1.766349696056009e-47,1.5464805433951701e-47,1.3182448627693188e-48,2.0142804169780398e-51,5.3782602721479138e-57,6.4763590946985474e-41,3.2040702665654439e-50,2.3383781634763296e-49,2.7704239834790836e-90,1.2709383076439817e-51,5.353507531521552e-57,9.6116494500274554e-67,1.0899727255959386e-70,3.3673339722327161e-20,6.8551510446727035e-19,3.7113070391411016e-29,8.3866860359456847e-43
5.124366550606704e-19,0.4519954114320648,154.0,0.0,0.0,0.0,0.99999999999496902,1.0,19.0,1.5494316143865861e-13,9.8758398528798555e-13,9.875805828128007e-13,1.6017378986335185e-21,1.5940917126127344e-21,2.8898152425382169e-12,7.9905294385107996e-19,1.1084040979445514e-14,1.4189117610568145e-18,9.1473409115295393e-22,3.1546071274970028e-31,1.1587397199318304e-23,3.4778542496235427e-31,6.8460317466375191e-24,2.4560202370046715e-32,2.456020239081667e-32,1.8199503454293267e-41,2.5704316639348015e-42,2.9823446591600067e-25,4.9050882093092283e-75,4.5613014807987938e-75,4.5613014808194571e-75,7.0098108052917061e-36,4.8419090196482863e-18,1.1078978278281422e-32,5.5762823184190505e-36,1.2563918712253658e-31,7.075306942055843e-32,2.0322857179672911e-47,5.2815030743734845e-38,1.6253977268538034e-60,2.7981405036496191e-48,1.1658963936692202e-46,9.0976203494969763e-54,1.577987870899978e-63,4.0942331583039363e-73,9.6033576840955779e-74,1.2660453362739349e-57,7.8301622871236382e-84,1.5738763822413434e-87,1.6435539037483209e-84,5.7420197600764873e-79,4.126547178999588e-76,7.8963812512730116e-32,1.0977716467169135e-40,9.8770567421228215e-41,3.5964855032587726e-41,4.9242591826255947e-44,1.0172373133755912e-37,1.6265107688829272e-28,4.7669765445587873e-37,3.8146675717659626e-37,2.8267323755214229e-46,2.474869661081398e-46,2.1096209028638285e-47,3.1889228350849771e-50,1.6484089805347702e-55,5.1820712171648244e-40,2.596454941851196e-49,3.7421232545340951e-48,7.0958958998438246e-88,2.0100381680990606e-50,1.4263347737429628e-55,5.1106554985961017e-65,5.7956022459652049e-69,6.7353988616455922e-20,1.3711790074467346e-18,1.4847644812610882e-28,6.7106230689554824e-42
1.0249289190909623e-18,0.45199541143206473,154.0,0.0,0.0,0.0,0.99999999998993749,1.0,19.0,3.0990313710937503e-13,1.975275136923729e-12,1.9752683333744672e-12,6.4074729449878678e-21,6.3465474363575093e-21,5.7799395709354201e-12,3.1964697682366507e-18,2.2169273367826835e-14,5.6761051729022143e-18,3.6592325755160004e-21,2.4752624494318208e-30,4.6353347958550791e-23,2.6402346877633075e-30,2.7386355578262829e-23,1.9650027408548583e-31,1.9650027441783818e-31,2.912209577873646e-40,4.1131066117993537e-41,1.1930349537862437e-24,1.0994147955268638e-72,1.0223592566778167e-72,1.0223592566870638e-72,5.6083811885691417e-35,9.684344670095431e-18,4.4319526950862835e-32,4.4611005158781947e-35,1.0052083053963513e-30,5.6607794623249691e-31,3.2519879892435646e-46,4.2256036384434095e-37,5.2018195629713669e-59,4.4774657655221425e-47,9.5519343980901089e-46,2.9115352719602258e-52,1.0100169211033606e-61,5.2411661514580142e-71,1.2293582576902932e-71,2.0729686253691264e-56,2.0047319106242673e-81,4.0295464809492101e-85,4.2078316104782422e-82,7.3505556551865564e-77,5.2825324455520403e-74,3.1588095518171507e-31,8.7830068985197958e-40,7.9023842362148088e-40,2.8774220798669407e-40,7.1069776199022945e-43,8.1385824840359012e-37,6.5065725345993006e-28,3.8139428999735244e-36,3.0520237966163972e-36,4.5232248367339723e-45,3.9601856615354272e-45,3.3757366409427762e-46,4.9955573735837666e-49,4.8626730578147815e-54,4.146050539636347e-39,2.0906644625840398e-48,5.9878683384437094e-47,3.1755912022971117e-85,3.1425641388556525e-49,4.105242417289509e-54,2.9376106561359228e-63,3.3313718930592076e-67,1.34715286414331e-19,2.7425068131720021e-18,5.9395412894960274e-28,5.3690082149626576e-41
2.049913447151546e-18,0.4519954114320648,154.0,0.0,0.0,0.0,0.99999999997987443,1.0,19.0,6.1982308844656689e-13,3.9506574253681339e-12,3.9506438248031827e-12,2.5630933940441615e-20,2.514771289410473e-20,1.1560174687459458e-11,1.2786382239943422e-17,4.4339703891797793e-14,2.2705314186331144e-17,1.4637513258075064e-20,1.9066472780157329e-29,1.8542083168189693e-22,1.9154504119812633e-29,1.0954987882538298e-22,1.5720768040616482e-30,1.5720768093795326e-30,4.6597492442209966e-39,6.5812974835386424e-40,4.7723340004457616e-24,1.4120995637393872e-70,1.3131286450328698e-70,1.3131286450566639e-70,4.4869180626785013e-34,1.936921955028056e-17,1.7728537815497413e-31,3.5684916692261076e-34,8.0420381535422162e-30,4.5288328965148823e-30,5.2034455646837049e-45,3.3806433786017045e-36,1.664669787559297e-57,7.1642632015538898e-46,8.0001315019305845e-45,9.3173431588368234e-51,6.464412630947705e-60,6.7090114794831548e-69,1.5736533599610186e-69,3.4676142047258252e-55,5.1323587577689281e-79,1.0316132102229875e-82,1.0772010667168716e-79,9.4091640352385635e-75,6.7619629155436575e-72,1.2635752233316586e-30,7.0267388406570417e-39,6.3221892246504227e-39,2.3019837196181213e-39,1.0753445549362475e-41,6.5110331151281988e-36,2.6027348779853813e-27,3.0512984645414356e-35,2.4417349063465659e-35,7.2375051958083749e-44,6.3365917068062382e-44,5.4014527499547059e-45,7.6705815163533193e-48,1.3452678465843632e-52,3.3169977822470472e-38,1.677976523149711e-47,9.5806351062324271e-46,8.1710512045695582e-83,4.8074394126434847e-48,1.2402035040443059e-52,1.773366101043918e-61,2.0111292901500719e-65,2.6943788204855119e-19,5.4851624236878891e-18,2.3759131911873718e-27,4.2954105016051723e-40
4.0998825032727136e-18,0.4519954114320648,154.0,0.0,0.0,0.0,0.9999999999597482,1.0,19.0,1.2396629911039871e-12,7.9014219441571596e-12,7.9013947688821508e-12,1.025258155060371e-19,9.8726586885892507e-20,2.312059075967981e-11,5.1146432615200493e-17,8.8680427928996264e-14,9.0822861404279504e-17,5.8551143090452306e-20,1.4194032498856784e-28,7.416975767782325e-22,1.2900648291079404e-28,4.3820842184644658e-22,1.2576912676240106e-29,1.2576912761327652e-29,7.455714524361385e-38,1.0530318703245944e-38,1.9089724363527726e-23,1.8076209863441154e-68,1.6809288515666983e-68,1.6809288516276166e-68,3.5896198296961903e-33,3.8738983627814154e-17,7.091563929334855e-31,2.8539684064277288e-33,6.4337671412192014e-29,3.623143252919741e-29,8.3257250332258021e-44,2.7045788719345808e-35,5.3270835456196691e-56,1.1462964112126812e-44,6.9734246992345333e-44,2.9815901418019069e-49,4.1372822110928106e-58,8.5876574511119675e-67,2.0143051243444145e-67,6.0305623621114921e-54,1.3139028112725898e-76,2.6409682127124668e-80,2.7573916330399438e-77,1.2043916676038203e-72,8.655436420507706e-70,5.0544036250873845e-30,5.621524108974262e-38,5.0578421702011539e-38,1.8415295330109691e-38,1.6710787609015678e-40,5.2087229926401309e-35,1.0411150993772621e-26,2.4410955850302808e-34,1.9534342216437181e-34,1.1580230307109512e-42,1.013871610838215e-42,8.6425423146638194e-44,1.1354721706806019e-46,3.3852265965969436e-51,2.6536610332247721e-37,1.3445681482781645e-46,1.5327993217753151e-44,2.0919845909807013e-80,7.0696728548910747e-47,3.8509670086770423e-51,1.1007279527108372e-59,1.2483785899259163e-63,5.3888307347087221e-19,1.0970473640981075e-17,9.5038461114211317e-27,3.4364099990365296e-39
8.199820615515049e-18,0.4519954114320648,154.0,0.0,0.0,0.0,0.99999999991949573,1.0,19.0,2.4793427963509729e-12,1.5802950758395766e-11,1.5802896501926269e-11,4.1010738472065656e-19,3.8073132942636427e-19,4.624120626283952e-11,2.045867162206324e-16,1.7736132796380636e-13,3.6329319607360286e-16,2.3420614573054277e-19,9.9628621356021322e-28,2.9668137686973541e-21,7.8186580594260166e-28,1.7528514475266398e-21,1.0061649104509594e-28,1.0061649240648955e-28,1.1929058528673798e-36,1.6848643944731999e-37,7.6359674044691693e-23,2.3138104817934878e-66,2.1516406536637421e-66,2.1516406538196965e-66,2.8717302286321641e-32,7.7478569051534861e-17,2.8366580474489916e-30,2.2817747905350002e-32,5.1470490495628198e-28,2.8985345015692937e-28,1.3321330711972159e-42,2.1636887334818905e-34,1.7046892842594323e-54,1.8340500511284426e-43,6.4958851150943456e-43,9.5409704811529833e-48,2.6478289611797347e-56,1.0992072022778308e-64,2.578280256862308e-65,1.1192205622143277e-52,3.3635519911895763e-74,6.7608011798045811e-78,7.0573922588475681e-75,1.5416068947147509e-70,1.1078828497047828e-67,2.0217819372781729e-29,4.4972720332625133e-37,4.0462749401734307e-37,1.4730792876521736e-37,2.6339817618988422e-39,4.1666644706744039e-34,4.1645024959882343e-26,1.9528978409494569e-33,1.5627658131729788e-33,1.8528372082051969e-41,1.6221868973927648e-41,1.3828237721447761e-42,1.579596084605166e-45,7.5826249780738079e-50,2.1229537356508928e-36,1.0765309909877802e-45,2.4520581233315806e-43,5.355610719086371e-78,9.7313909923463075e-46,1.2134045615119719e-49,6.9341301977170386e-58,7.8651567097262641e-62,1.0777734569310367e-18,2.1941096060613092e-17,3.8015771082082364e-26,2.7491606767182231e-38
1.2299758727757384e-17,0.4519954114320648,154.0,0.0,0.0,0.0,0.99999999987924326,1.0,19.0,3.7190226015301039e-12,2.370447935778434e-11,2.3704398079856593e-11,8.7148072786107543e-19,7.8909418180417327e-19,6.9361605126748158e-11,4.3474646381526163e-16,2.6604167996241639e-13,7.7199749445737855e-16,4.9768836060765471e-19,2.6513748668127824e-27,6.3044882539207453e-21,1.9359119784449395e-27,3.7248203663790149e-21,2.8770114866146197e-28,2.8770115367226551e-28,4.3906563196912967e-36,6.201423223422044e-37,1.6226479254715134e-22,1.1938416390998021e-65,1.1101679355860771e-65,1.1101679356818251e-65,8.2113828994358228e-32,1.1621821174390914e-16,6.0279219700433489e-30,6.5221272967235089e-32,1.4717345941690012e-27,8.2879985345930966e-28,4.903148499692983e-42,6.1868162596929181e-34,7.7830233815722603e-54,6.7504594091772542e-43,2.0080606969506441e-42,4.356033846449206e-47,1.4547887945224297e-55,7.0913656755119205e-64,1.6633377438976643e-64,4.3926243124279129e-52,2.4978224465684347e-73,5.0206695884966569e-77,5.2406364042323204e-74,9.9454465537467738e-70,7.14733535741839e-67,4.2962993555167265e-29,1.2859425391388647e-36,1.1569775774507463e-36,4.2118331539721098e-37,9.6619516044824612e-39,1.1913495719614794e-33,8.8495938944918895e-26,5.5840813225539659e-33,4.4685469360936712e-33,6.8196496119627701e-41,5.9706918556638247e-41,5.0897231879020693e-42,5.4534015064659394e-45,3.0487155510643458e-49,6.0703388720953011e-36,3.0788498401355515e-45,9.024428001197009e-43,3.2880665754862193e-77,3.3443362939833052e-45,5.5231449437413059e-49,3.7994268185622752e-57,4.3097755333964647e-61,1.616663841006724e-18,3.291171846529075e-17,8.0783755130098119e-26,7.8609065306709096e-38
1.639969683999972e-17,0.4519954114320648,154.0,0.0,0.0,0.0,0.99999999983899079,1.0,19.0,4.9587024066413803e-12,3.1606007750277912e-11,3.1605899502673166e-11,1.4866458128140386e-18,1.3158606512624397e-18,9.2481787353435643e-11,7.416249565401035e-16,3.5472148392821299e-13,1.3169344800485933e-15,8.4899725710634808e-19,5.2549834636489187e-27,1.0754716624457095e-20,3.6279170526488893e-27,6.3541151319376968e-21,6.0684605539578137e-28,6.0684606810418593e-28,1.1135577586547821e-35,1.5728145514209038e-36,2.7680507972601188e-22,6.5128529958798093e-65,6.0563816245266951e-65,6.0563816250597053e-65,1.7320222432787326e-31,1.5495791170493701e-16,1.0282950803840044e-29,1.3752599355173343e-31,3.1043116435715131e-27,1.7481773176353642e-27,1.243546777704368e-41,1.3049809179422804e-33,2.3199021415166383e-53,1.7120467989939718e-42,4.5238055411257309e-42,1.2984002180319458e-46,5.001831749032388e-55,2.7693509637519465e-63,6.4957389493747875e-64,1.1767023924312094e-51,1.0938878399987027e-72,2.1987391576646269e-76,2.2949496839538345e-73,3.8839442849061902e-69,2.7912085167029759e-66,7.3289925670388294e-29,2.7124296265126576e-36,2.4403901958537524e-36,8.8834824748970678e-37,2.4455659049119846e-38,2.5127913416602119e-33,1.5096389124901937e-25,1.1778458959553905e-32,9.4254752111163805e-33,1.7296042487288462e-40,1.5142877510589469e-40,1.2908659094433615e-41,1.3086459145412072e-44,8.1901495016251568e-49,1.2804123461369098e-35,6.4949378699488642e-45,2.2886107404995236e-42,1.8304014356294977e-76,7.9953436647381657e-45,1.6431659657785075e-48,1.3039600327814702e-56,1.4792543122383344e-60,2.1555542256979349e-18,4.3882340855014067e-17,1.3780779820262924e-25,1.6580958927320013e-37
2.459957306448439e-17,0.4519954114320648,154.0,0.0,0.0,0.0,0.99999999975848597,1.0,19.0,7.4380620167046829e-12,4.7409064072435563e-11,4.7408901984263917e-11,3.0779156854437512e-18,2.6245408619206932e-18,1.387216433788127e-10,1.5354339098408484e-15,5.3207980567085228e-13,2.7265342676001228e-15,1.7577372491278432e-18,1.3019456394410046e-26,2.2266255546589365e-20,8.3286813376521471e-27,1.3155408036707045e-20,1.6574875819341048e-27,1.6574876263755051e-27,3.8941157624799349e-35,5.5001992970356801e-36,5.730906413111165e-22,9.0452646155134168e-64,8.4113021533371056e-64,8.4113021541791131e-64,4.7307029254637751e-31,2.3243744603301671e-16,2.1289608662587748e-29,3.7542317693580319e-31,8.4788156966891205e-27,4.7748019469449973e-27,4.3487520794814184e-41,3.5643137049837941e-33,1.0154684535691031e-52,5.9870117196398127e-42,1.3667032556690542e-41,5.6832726813323435e-46,2.6900468936616811e-54,1.8012682788255061e-62,4.2250219791019293e-63,4.4846755557924014e-51,8.487059059915607e-72,1.7059344458182788e-75,1.7804002356965096e-72,2.5262465157069177e-68,1.8154851159998951e-65,1.5173771005082762e-28,7.4084984474935405e-36,6.665407070378175e-36,2.4261275017744593e-36,8.5334817624735474e-38,6.8627049708953168e-33,3.1255202343087767e-25,3.2170654163870628e-32,2.5743938896347765e-32,6.0484650874744709e-40,5.2954792865514031e-40,4.5142273329846982e-41,4.1916328260304432e-44,3.065199928873762e-48,3.4972088558587265e-35,1.7741790747158608e-44,8.0023147754810322e-42,2.8915215258096798e-75,2.546813868794834e-44,7.1766305122016632e-48,6.9973095405443336e-56,7.9403886166405209e-60,3.2333349965249551e-18,6.5823585599363769e-17,2.8531398189437935e-25,4.5287832644208985e-37
3.279944928896906e-17,0.4519954114320648,154.0,0.0,0.0,0.0,0.99999999967798114,1.0,19.0,9.9174216265184597e-12,6.3212119692836551e-11,6.321190389544633e-11,5.2347323772792955e-18,4.3095677738166911e-18,1.8496070276872456e-10,2.6113590797272013e-15,7.0943611212951117e-13,4.637099630457195e-15,2.9894428669920724e-18,2.5064069393665882e-26,3.7869015293131241e-20,1.5123471762153768e-26,2.2373922133671581e-20,3.468021833117892e-27,3.4680219441637597e-27,9.730228286363661e-35,1.3743475070606472e-35,9.7467792971565015e-22,4.1579869182680427e-63,3.8665628724928809e-63,3.8665628729295013e-63,9.8982310551952558e-31,3.099171909583614e-16,3.6208133199400076e-29,7.8513401438530537e-31,1.7740468191403534e-26,9.99045445514536e-27,1.0866360539576374e-40,7.4577439465729786e-33,2.958590352886487e-52,1.4959701630923024e-41,3.1029373634225779e-41,1.655814192039497e-45,8.9652991626075652e-54,6.7624457800974719e-62,1.5861869485366597e-62,1.1968602205721066e-50,3.5448180754503216e-71,7.1252513688577931e-75,7.4357994055670721e-72,9.4842333787834325e-68,6.815819701321269e-65,2.5806631836820487e-28,1.550107090608576e-35,1.3946151044782624e-35,5.0758462362367126e-36,2.129530086187942e-37,1.4358125073127925e-32,5.3156956152291262e-25,6.7311789743114309e-32,5.3864983001503777e-32,1.5113368424752687e-39,1.323183474726146e-39,1.1279833886393659e-40,9.766027835268298e-44,7.9835715592085781e-48,7.3173373778255098e-35,3.7124337269999548e-44,1.9993394524564209e-41,1.4993903695580157e-74,5.9089158124365822e-44,2.0882938639717997e-47,2.3291496014763437e-55,2.6434422260986108e-59,4.3111157696154807e-18,8.7764830288721009e-17,4.8524477870284171e-25,9.4757411913981573e-37
4.099932551345373e-17,0.4519954114320648,154.0,0.0,0.0,0.0,0.99999999959747632,1.0,19.0,1.2396781236064888e-11,7.9015174604153276e-11,7.9014905195477165e-11,7.997491875614585e-18,6.3550289047307324e-18,2.3119890863420571e-10,3.9895468197096401e-15,8.8679025937797122e-13,7.0844052918905173e-15,4.5671795392557515e-18,4.2110278019874332e-26,5.7855196467693567e-20,2.4195425570956586e-26,3.418231576883388e-20,6.3134054563267421e-27,6.3134056919202332e-27,2.0643504249298605e-34,2.9158217262016693e-35,1.4890884956711528e-21,1.5351380003945942e-62,1.4275435962408549e-62,1.4275435964160188e-62,1.8019375891766465e-30,3.8739716152363303e-16,5.5317961315025111e-29,1.4286087354504839e-30,3.2295740703546528e-26,1.8187182157721373e-26,2.3054190059746566e-40,1.3576547231625009e-32,7.1832993137777749e-52,3.1738172902480297e-41,6.0993454101379296e-41,4.0201785672630736e-45,2.4544767404417946e-53,2.062660626507075e-61,4.8381391964845251e-62,2.7033631738048973e-50,1.1927017812398816e-70,2.3973946640082453e-74,2.5017175795240345e-71,2.8928611374099843e-67,2.0789406052721395e-64,3.9426723484035951e-28,2.8219124124114482e-35,2.5388222989683608e-35,9.2395960904329761e-36,4.5136939232780218e-37,2.6136652067902778e-32,8.121185948908799e-25,1.2253853898324892e-31,9.8059207036292995e-32,3.2064436176748242e-39,2.8072500070066145e-39,2.3931409290629818e-40,1.9368236583148333e-43,1.7485822794520088e-47,1.3320941085156904e-34,6.7586710603174206e-44,4.241339627119596e-41,6.0152787078602116e-74,1.1674391524707607e-43,5.0653532054650039e-47,6.3703097480476261e-55,7.230894757884123e-59,5.3888965451311924e-18,1.0970607491915777e-16,7.4134480349745314e-25,1.7250239847256488e-36
5.739907796242306e-17,0.4519954114320648,154.0,0.0,0.0,0.0,0.99999999943646667,1.0,19.0,1.7355500454338909e-11,1.1062128249158866e-10,1.1062090592369658e-10,1.5378899648087308e-17,1.1313323073555134e-17,3.2367270627037725e-10,7.6716638266230732e-15,1.2414919407686685e-12,1.3622894596189769e-14,8.7824576936915318e-18,9.283069365858277e-26,1.112529645856231e-19,4.9354432681279995e-26,6.5731420730146867e-20,1.6669267367738053e-26,1.6669268230849421e-26,7.5628475963915387e-34,1.0682576560298753e-34,2.8634663536932656e-21,1.8819630552475073e-61,1.7500604601496027e-61,1.7500604605096149e-61,4.7576564928258328e-30,5.4235779374734608e-16,1.0637492147127229e-28,3.7669247609509031e-30,8.526945299454229e-26,4.8019058856546529e-26,8.4463540511419326e-40,3.5846122806440722e-32,3.7161307365096963e-51,1.1627302643141041e-40,1.9352607865145311e-40,2.0796536501112611e-44,1.8333141012599886e-52,2.2826899799711933e-60,5.3542363546645592e-61,1.1867609173320634e-49,2.0115847558694628e-69,4.0434204523743343e-73,4.2175841251319122e-70,3.2014944126580844e-66,2.3007067582233286e-63,7.5816237607644808e-28,7.4506862671449369e-35,6.7030805060619091e-35,2.4389556592188832e-35,1.6508596767968615e-36,6.8995676936882479e-32,1.5616761250375703e-24,3.2353756676916929e-31,2.5890544600145451e-31,1.1747133206341827e-38,1.0284545013801131e-38,8.7677289814657788e-40,5.9239828763614351e-43,6.786020653370633e-47,3.5171238151049906e-34,1.7846108126075963e-43,1.5533228889021226e-40,1.2363142974272605e-72,3.5419411830411192e-43,2.615113099746897e-46,4.7460091200174741e-54,5.3889933218497333e-58,7.5444581035905369e-18,1.5358856399956898e-16,1.4255807591203344e-24,4.5545777148454576e-36
9.019858286036174e-17,0.4519954114320648,154.0,0.0,0.0,0.0,0.99999999911444792,0.99999999999999989,19.0,2.727293888763163e-11,1.738334914875572e-10,1.7383289993856825e-10,3.7519858667089805e-17,2.3763769668898767e-17,5.08609909640453e-10,1.871603044491348e-14,1.9508690137864076e-12,3.3234838723084447e-14,2.1426168772656468e-17,2.6220992558935543e-25,2.7142054026836553e-19,1.2755604432050564e-25,1.6036482932182442e-19,6.4457464113655328e-26,6.4457469586786677e-26,4.7956829156790445e-33,6.7744306484552443e-34,6.98599504456021e-21,5.2614676969778819e-60,4.8927031863884191e-60,4.8927031883171776e-60,1.8397149293741013e-29,8.5228180566020221e-16,2.5952468265573249e-28,1.4521766404828078e-29,3.2971570324566859e-25,1.8567772154893612e-25,5.3564431040918655e-39,1.3861139716928216e-31,4.0172632666962541e-50,7.3727887460370517e-40,1.0361508107323849e-39,2.2478966311306008e-43,3.5076287757584079e-51,7.992142235109441e-59,1.8746227176313264e-59,1.0532655355086548e-48,1.3242803994803683e-67,2.6618840241113075e-71,2.7736209109746743e-68,1.1209283767647229e-64,8.0552240205419982e-62,1.8496874414304874e-27,2.881063226471051e-34,2.5918306766839658e-34,9.425994856900507e-35,1.0448787868198433e-35,2.6668172920782504e-31,3.8100180691740578e-24,1.2510640798743714e-30,1.0011469763219194e-30,7.4492467312506435e-38,6.5216153628755051e-38,5.5602340832814752e-39,2.7061096924729424e-42,4.5713897826017924e-46,1.3600164967014545e-33,6.9012726754917197e-43,9.8419516564196893e-40,6.6235264329346754e-71,1.6005438704723377e-42,2.820543748998169e-45,9.0529251806117406e-53,1.0284459547083293e-56,1.1855581250039334e-17,2.4135354144295752e-16,3.4779875105235861e-24,1.761185241201173e-35
