Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931)
5.645288402978078e-18,0.645903128371854,154.0,0.0,0.0,0.0,0.99999999964196451,1.0,19.0,5.0764220894394929e-12,2.5095223556966244e-11,2.5094939024930935e-11,3.0171745305491471e-19,2.8363826864170695e-19,2.9998683070824926e-10,8.8529016700341453e-16,2.7793161060807627e-12,1.8694063552301557e-15,1.6100917121400264e-19,6.5037605615537437e-28,3.8974231166115958e-20,4.6742133375455427e-28,6.250615666278281e-21,3.5715640378949818e-28,3.571564055877806e-28,1.5654052809435777e-36,2.3287341184362964e-37,9.18579470262126e-23,5.4343561057049408e-66,5.0049553210882207e-66,5.0049553216923055e-66,1.0826808206284584e-32,2.8466889839315813e-16,7.7188832000444882e-30,1.6627697016789264e-32,4.5112130058690336e-27,2.1363640404536733e-27,3.7235066982452639e-42,4.4333898394869585e-34,7.1112922121142941e-54,1.8155738731514103e-43,4.6219118145203023e-42,7.8637953985856409e-48
8.467934997254283e-18,0.6459031283718538,154.0,0.0,0.0,0.0,0.9999999994629466,1.0,19.0,7.6146352851426896e-12,3.7642845723571413e-11,3.7642418992126132e-11,6.2466785150120521e-19,5.7600773286922969e-19,4.4997877752205808e-10,1.8328772533822869e-15,4.16896552717032e-12,3.870360830336655e-15,3.3334858586873953e-19,1.6459189185056472e-27,8.0691105035559531e-20,1.1028326570008151e-27,1.2941110484351852e-20,9.755053108514202e-28,9.7550531714006835e-28,5.4742660823799465e-36,8.1436860202122526e-37,1.9018028576166241e-22,7.54737755418264e-65,6.9510143857230094e-65,6.95101438667729e-65,2.9571521177405637e-32,4.2700357299903364e-16,1.5980980583112323e-29,4.5405025393504503e-32,1.2321505100412832e-26,5.8350648449673994e-27,1.3021290077909477e-41,1.2108967809358923e-33,3.1127529772508093e-53,6.3491061723421148e-43,1.2762917930660193e-41,3.4421164230781298e-47
1.1290581591530487e-17,0.645903128371854,154.0,0.0,0.0,0.0,0.99999999928392869,1.0,19.0,1.0152848480387995e-11,5.0190467731243076e-11,5.0189898838000499e-11,1.0623965520136636e-18,9.6189618766464033e-19,5.9996966008088894e-10,3.1172378756456508e-15,5.5586084054229211e-12,6.5824568178543589e-15,5.6693781945021959e-19,3.2244843726094089e-27,1.3723426905615136e-19,2.0432196652389455e-27,2.2009443763526971e-20,2.0410838954985239e-27,2.041083911212072e-27,1.3678632890063841e-35,2.0348831182920425e-36,3.2344692651584604e-22,3.4694241158218181e-64,3.1952842928797548e-64,3.1952842933745937e-64,6.1873750874304601e-32,5.6933831746959218e-16,2.7179480223908107e-29,9.4983243817455484e-32,2.5780675754784514e-26,1.2208891165467294e-26,3.2536668810757351e-41,2.5336017373380973e-33,9.069068572119716e-53,1.5864594751379168e-42,2.6962350016065554e-41,1.0028626437312151e-46
1.4113228185806694e-17,0.6459031283718538,154.0,0.0,0.0,0.0,0.999999999104911,1.0,19.0,1.2691061675142702e-11,6.2738089574083427e-11,6.2737378553888313e-11,1.6231019765537083e-18,1.4425292905330792e-18,7.4995940237399345e-10,4.7624249241257817e-15,6.9482442735235241e-12,1.0056485151951852e-14,8.6615153998968287e-19,5.5047173699067495e-27,2.0966267729632129e-19,3.3215289357838364e-27,3.362546095319722e-20,3.7157158267257901e-27,3.7157158600636436e-27,2.9020563316965351e-35,4.3172211220940257e-36,4.9415389133846148e-22,1.2809177299106049e-63,1.179704806267845e-63,1.1797048064663652e-63,1.1263910899036262e-31,7.1167313679516975e-16,4.1524129144285248e-29,1.7287770584685229e-31,4.6932667519122511e-26,2.2225787844168239e-26,6.9030106910801213e-41,4.6123259394928477e-33,2.2019199117762381e-52,3.3658248648436647e-42,4.9561747587366238e-41,2.4348826734880256e-46
1.9758521374359103e-17,0.6459031283718538,154.0,0.0,0.0,0.0,0.99999999874687551,1.0,19.0,1.7767488063149499e-11,8.7833332788225918e-11,8.7832337587539455e-11,3.1211674900387661e-18,2.660673444227973e-18,1.0499353945887472e-09,9.157927310159935e-15,9.7274945391381003e-12,1.9338165217492554e-14,1.6655724290897668e-18,1.2507037709501356e-26,4.0317259343109541e-19,6.9336990155674558e-27,6.4660576710900458e-20,9.8105875817252813e-27,9.8105877038629555e-27,1.0632053354898069e-34,1.5816889809805767e-35,9.5024057955511469e-22,1.5703051478627554e-62,1.446226008886859e-62,1.4462260092948744e-62,2.9740152616469625e-31,9.9634300471334726e-16,7.9849524371932773e-29,4.5619114320088001e-31,1.2391556765889856e-25,5.8682390378033138e-26,2.5290499080768365e-40,1.2177903602638009e-32,1.139115837627181e-51,1.2331025547239898e-41,1.3430263782115648e-40,1.2596041784054865e-45
2.5403814562911513e-17,0.6459031283718538,154.0,0.0,0.0,0.0,0.99999999838883991,1.0,19.0,2.2843914449163719e-11,1.129285754034739e-10,1.1292729609324671e-10,5.1187062361789058e-18,4.1930578117830737e-18,1.3499067556927012e-09,1.501890140176047e-14,1.2506716333269531e-11,3.1714381088662145e-14,2.7315243275744338e-18,2.2868830235904524e-26,6.6119989974741406e-19,1.1947198952569461e-26,1.0604318483593787e-19,2.0339806495956241e-26,2.0339806813102326e-26,2.7607448318708659e-34,4.1070947582468214e-35,1.5583922740688195e-21,7.8282225364186806e-62,7.2096681776256509e-62,7.209668180066708e-62,6.1658897963194914e-31,1.2810131766574499e-15,1.3095315889739622e-28,9.4531722101890407e-31,2.5690701060024712e-25,1.2166282065334186e-25,6.567086299149181e-40,2.5247846611627248e-32,3.6679124001216456e-51,3.2018777732305643e-41,2.8489814638168102e-40,4.0558043340110716e-45
3.669440094001633e-17,0.645903128371854,154.0,0.0,0.0,0.0,0.99999999767276937,1.0,19.0,3.2996767215215254e-11,1.6311905902177825e-10,1.631172115210535e-10,1.0611991475235606e-17,8.0161911491947611e-18,1.9498355868892735e-09,3.1136530219642902e-14,1.8065074520589868e-11,6.5748869293421628e-14,5.6628930396607205e-18,5.4193574427629831e-26,1.3707761918457737e-18,2.6184527247130487e-26,2.1984650835719499e-19,6.1115241451380452e-26,6.1115242857102385e-26,1.2236713931597141e-33,1.8204766372373401e-34,3.2308265896206169e-21,1.1921197462826216e-60,1.097923291306696e-60,1.0979232919189729e-60,1.8526755260175473e-30,1.8503544324953159e-15,2.7148995352353634e-28,2.8370014752956096e-30,7.7192415798443662e-25,3.6555822331363269e-25,2.910901620448492e-39,7.5862489171928015e-32,2.451978871983097e-50,1.4191640637928925e-40,9.0176222089926695e-40,2.7111220411014652e-44
5.927557369422596e-17,0.645903128371854,154.0,0.0,0.0,0.0,0.9999999962406293,1.0,19.0,5.3302472723410913e-11,2.6350002063431043e-10,2.6349703604229487e-10,2.7591337227107419e-17,1.7871354182443038e-17,3.1496376880398617e-09,8.0953623459998182e-14,2.9181449303791902e-11,1.7094419867926421e-13,1.4723363983958962e-17,1.5985461260514802e-25,3.5639882964620766e-18,7.1495562174509742e-26,5.7160456592770607e-19,2.627540909056236e-25,2.6275410127272182e-25,9.0244145666349554e-33,1.3426622865263292e-33,8.4002047247303289e-21,4.1723114344813512e-59,3.8426324069685048e-59,3.8426324111030666e-59,7.9652668497323863e-30,2.9890405919415082e-15,7.05881697947446e-28,1.2164801908253434e-29,3.3186818372585394e-24,1.5716199868911307e-24,2.1469374566690403e-38,3.2615730258697795e-31,3.2203520030691385e-49,1.0465513894997816e-39,4.3136263260104692e-39,3.5601844949020888e-43
1.0443791920264524e-16,0.6459031283718542,154.0,0.0,0.0,0.0,0.99999999337635392,1.0,18.999999999999996,9.3913883644173572e-11,4.64261925234081e-10,4.6425665974757128e-10,8.5520860143908962e-17,4.2547185039054011e-17,5.5490196663510457e-09,2.5090851320897864e-13,5.1412832593822247e-11,5.2982624995562147e-13,4.5634316952886672e-17,5.4403376884072809e-25,1.1046454079630978e-17,2.2945522776347396e-25,1.7717218326789959e-18,1.4795994399953707e-24,1.4795995495536905e-24,9.5367343904060229e-32,1.4190748743392651e-32,2.6036938883258658e-20,2.6029296732038554e-57,2.397256861895062e-57,2.3972568670097916e-57,4.4853513002011479e-29,5.2664275017975595e-15,2.1879428576080505e-27,6.8121050327750314e-29,1.8687079454399705e-23,8.8495941914264911e-24,2.2692342946694988e-37,1.8366309607456715e-30,6.5504708996335044e-48,1.1058208629489681e-38,2.9460892249882968e-38,7.2394909926776027e-42
1.947626102194838e-16,0.645903128371854,154.0,0.0,0.0,0.0,0.9999999876478225,1.0,18.999999999999993,1.7513670510318557e-10,8.6578567224866166e-10,8.6577580580997464e-10,2.9726257098200926e-16,9.9451228474628152e-17,1.0346894880495608e-08,8.7205253657849329e-13,9.5870134696218057e-11,1.8414533625717037e-12,1.5860970344600585e-16,2.0040538244710765e-24,3.8394177374009293e-17,8.1468765008137819e-25,6.1583560304726408e-18,9.8250775102851854e-24,9.8250789274440551e-24,1.233552650680934e-30,1.8360328220482676e-31,9.0502290690285875e-20,2.2819632474285513e-55,2.1016520115436281e-55,2.1016520204851969e-55,2.9784542566341461e-28,9.82125968532669e-15,7.6052542603039375e-27,4.4730167160014889e-28,1.240780542243217e-22,5.8759338306593499e-23,2.9362823405435571e-36,1.2195902785395641e-29,1.6719440234790422e-46,1.4299739998462932e-37,2.6533668225122947e-37,1.8466615428170908e-40
2.8508730123632234e-16,0.645903128371854,154.0,0.0,0.0,0.0,0.99999998191931649,1.0,18.999999999999989,2.5635952605218143e-10,1.2673093426210378e-09,1.2672948167423244e-09,6.3684704030701621e-16,1.6016258587986646e-16,1.5143585304403828e-08,1.8681123462180583e-12,1.4032015164417567e-10,3.9447643554825381e-12,3.3978119861250623e-16,4.3862382024746355e-24,8.2250503873248313e-17,1.7589593371531352e-24,1.3193518064282105e-17,2.9522751544085904e-23,2.9522757235152007e-23,4.9536369656345922e-30,7.3741735122619316e-31,1.938901366337897e-19,2.0013047926969064e-54,1.8431700518140057e-54,1.8431700607912948e-54,8.9498122761425751e-28,1.4376169687269432e-14,1.629358853896337e-26,1.3337133672924462e-27,3.7281153542227875e-22,1.7655143942867381e-22,1.1793847295356336e-35,3.664670647130749e-29,8.5936183450362797e-46,5.7415588142604475e-37,9.4216396322551227e-37,9.4888718899633708e-40
3.754119922531609e-16,0.645903128371854,154.0,0.0,0.0,0.0,0.99999997619083614,1.0,18.999999999999986,3.3758234649116313e-10,1.6688329400249047e-09,1.6688136925457156e-09,1.104273194845691e-15,2.2101948060260124e-16,1.9939091216733225e-08,3.2389997613568353e-12,1.8476288457517611e-10,6.8395730239426837e-12,5.8913690403436021e-16,7.6905579616491407e-24,1.4261294377027861e-16,3.0622076636771421e-24,2.2877201649954396e-17,6.5420261623602984e-23,6.5420277242199587e-23,1.3594538517210279e-29,2.0240257043259777e-30,3.3620046343395727e-19,1.1305770196286402e-53,1.0412435625080206e-53,1.0412435680740973e-53,1.9832228578292556e-27,1.8931157507635127e-14,2.8253092081632556e-26,2.9339161001204586e-27,8.2607540924277708e-22,3.9120249333699292e-22,3.2372897333966562e-35,8.1206451325638924e-29,2.8430288641195579e-45,1.5754671541054759e-36,2.3919914126915746e-36,3.1383434294074379e-39
4.657366832699994e-16,0.6459031283718538,154.0,0.0,0.0,0.0,0.99999997046238109,1.0,18.999999999999975,4.1880516642013288e-10,2.0703564650625412e-09,2.0703324332212623e-09,1.6995399419293974e-15,2.8143194369597231e-16,2.4733412905348161e-08,4.984623687729587e-12,2.2919833466404641e-10,1.0525687010998548e-11,9.0666453005112568e-16,1.1917001321994929e-23,2.1947892558886069e-16,4.7243679387208419e-24,3.5209400641008527e-17,1.2252923541986018e-22,1.2252927026959915e-22,3.033290294804423e-29,4.516763777165462e-30,5.1743326213605657e-19,4.6762676770230902e-53,4.3067686716922977e-53,4.3067686970091662e-53,3.7145066600702736e-27,2.3486223146443357e-14,4.348391666353996e-26,5.4555279158144725e-27,1.5471135953888637e-21,7.326627662161351e-22,7.2246398788771605e-35,1.5209611264805084e-28,7.416286624655748e-45,3.5147842230710927e-36,5.0464219792019139e-36,8.1844114094032596e-39
6.463860653036765e-16,0.645903128371854,154.0,0.0,0.0,0.0,0.99999995900554739,1.0,18.999999999999964,5.8125080474804389e-10,2.8734032972230491e-09,2.8733695091929261e-09,3.2735911873883338e-15,4.0178526825409658e-16,3.4318504678228279e-08,9.5997434888623346e-12,3.180473906691976e-10,2.0271118087212305e-11,1.7461899994009833e-15,2.3136230070931515e-23,4.2271198544817555e-16,9.1251845546768814e-24,6.7819322570505537e-17,3.1896451602361226e-22,3.1896463581742242e-22,1.0426351985356251e-28,1.5530041879770513e-29,9.9666624939103363e-19,4.5069515341776612e-52,4.1508313543842701e-52,4.1508313849707847e-52,9.6695933198873424e-27,3.2596587879474969e-14,8.3760092382695525e-26,1.3999699783003488e-26,4.0269390775849756e-21,1.9070275884375982e-21,2.484330455228836e-34,3.9593238637970223e-28,3.306109673194593e-44,1.2077964453796178e-35,1.6080330250304797e-35,3.6464355856137709e-38
8.270354473373536e-16,0.645903128371854,154.0,0.0,0.0,0.0,0.99999994754881549,1.0,18.999999999999954,7.436964410359308e-10,3.6764498386916581e-09,3.6764060446661948e-09,5.3589920666753027e-15,5.2173212885474605e-16,4.3898862930237792e-08,1.571274164149378e-11,4.0686732907628421e-10,3.317951586935408e-11,2.8582591016193526e-15,3.8043863838183435e-23,6.9192907239702876e-16,1.4960890566074433e-23,1.1102323566837092e-16,6.590249551089514e-22,6.5902526094231946e-22,2.6617540846958258e-28,3.9657325027781725e-29,1.6315890424441965e-18,2.1917800571994791e-51,2.0185949542352067e-51,2.0185949710012304e-51,1.9978920785893294e-26,4.1707263886553339e-14,1.3712333445255909e-25,2.8527520810287983e-26,8.3192883814491287e-21,3.9397448223000365e-21,6.3445917054334993e-34,8.1805173690802181e-28,1.0197424677671199e-43,3.082600941867055e-35,3.9132714443631451e-35,1.1241696272872362e-37
1.0076848293710307e-15,0.6459031283718538,154.0,0.0,0.0,0.0,0.9999999360921854,1.0,18.999999999999943,9.061420752838105e-10,4.4794960890046695e-09,4.4794420396504107e-09,7.9557334164757148e-15,6.4184006476232546e-16,5.3474490089273445e-08,2.3322849841183346e-11,4.9565815979595811e-10,4.9249257986343367e-11,4.2427681672797611e-15,5.6639833731886778e-23,1.027108494155775e-15,2.2230940193495925e-23,1.6482108934135556e-16,1.1850294756146738e-21,1.185030131042851e-21,5.7041814726188752e-28,8.5008669735704293e-29,2.4222015844774817e-18,8.0310039519432752e-51,7.3964285029233287e-51,7.3964285712902367e-51,3.5925567495808908e-26,5.081825116788157e-14,2.035749261948587e-25,5.0591219473491286e-26,1.4957698990984033e-20,7.083480480065736e-21,1.3601496011932437e-33,1.470985252607555e-27,2.5595008820005743e-43,6.6043728689970948e-35,8.106069610350147e-35,2.8202628691983061e-37
1.368983593438385e-15,0.645903128371854,154.0,0.0,0.0,0.0,0.99999991317922987,1.0,18.999999999999911,1.2310333376596159e-09,6.0855877170421374e-09,6.0855124081879961e-09,1.4683201895824147e-14,8.8206474729438953e-16,7.2611560568026072e-08,4.3031409232880938e-11,6.7315253671885e-10,9.0866467485821864e-11,7.8287030162150736e-15,1.0489653288855015e-22,1.895269973844055e-15,4.1071947608343741e-23,3.041984221852181e-16,2.9595876670723081e-21,2.9595898952245938e-21,1.9389814578774266e-27,2.8916620026947369e-28,4.4704957057738503e-18,7.9261903466617442e-50,7.2998980720370017e-50,7.2998981835649032e-50,8.9725357029691188e-26,6.9041159554098703e-14,3.7574815499655134e-25,1.2257636832631419e-25,3.7347148845172589e-20,1.7686396618340172e-20,4.627915023812092e-33,3.6737613804503084e-27,1.2088586788379388e-42,2.2434526007741678e-34,2.6247732584696999e-34,1.3299592444360942e-36
1.7302823575057391e-15,0.6459031283718537,154.0,0.0,0.0,0.0,0.99999989026668079,1.0,18.999999999999879,1.5559245918755933e-09,7.6916781822085712e-09,7.6915806148780003e-09,2.3455925680162139e-14,1.1223898020587445e-15,9.1729734897485859e-08,6.8719477810572091e-11,8.5053059814345344e-10,1.4511019539457626e-10,1.2503192255202456e-14,1.6790581381432635e-22,3.0270285327016045e-15,6.5643982907439251e-23,4.8595092995660473e-16,5.9704688355374672e-21,5.97047449790811e-21,4.9270958611245031e-27,7.3526301296509143e-28,7.1415481872743461e-18,3.9518917911770494e-49,3.6396312483817302e-49,3.6396313164001851e-49,1.8100960842939595e-25,8.726531303972308e-14,6.0028972217377455e-25,2.4013789919609722e-25,7.5322974730574333e-20,3.5670513869111232e-20,1.1770233941390418e-32,7.4112033191436574e-27,3.8605695869977516e-42,5.6972426516664754e-34,6.4821192735748269e-34,4.2418980022746178e-36
2.0915811215730933e-15,0.6459031283718537,154.0,0.0,0.0,0.0,0.99999986735453772,1.0,18.999999999999844,1.8808158379318741e-09,9.2977674854501961e-09,9.2976466597922706e-09,3.4273834287601141e-14,1.3626668105778131e-15,1.1082903172046244e-07,1.0038115608381869e-10,1.0277924202280291e-09,2.1196798419945105e-10,1.8265439378881845e-14,2.4566716886109708e-22,4.4222174768837312e-15,9.5942852638994137e-23,7.1007822407359668e-16,1.0543373035909059e-20,1.0543385062661916e-20,1.0464211687100215e-26,1.5625161532646192e-27,1.0435358607487403e-17,1.4314150901928771e-48,1.3183112788806038e-48,1.3183113073380504e-48,3.1965520264541059e-25,1.0549071162634174e-13,8.7720950727118166e-25,4.1218610545676414e-25,1.3298204953798443e-19,6.2975977884346731e-20,2.5018838234893845e-32,1.3087612019594032e-26,9.8084305471296473e-42,1.2092665005842316e-33,1.3511495435627589e-33,1.0764454745596242e-35
2.4528798856404475e-15,0.6459031283718536,154.0,0.0,0.0,0.0,0.9999998444428001,1.0,18.999999999999805,2.2057070758285903e-09,1.0903855627538745e-08,1.0903710543002585e-08,4.7136857288859545e-14,1.6029206681707837e-15,1.2990946964746914e-07,1.3801055478231947e-10,1.2049380790249521e-09,2.9142739796839013e-10,2.5114649052461247e-14,3.3818009009046231e-22,6.0806703443041436e-15,1.3196436951926909e-22,9.7657991623579597e-16,1.7003763819179168e-20,1.7003786465569075e-20,1.9702572990575376e-26,2.9437697696511119e-27,1.435192654651598e-17,4.238841304279075e-48,3.9039079463374207e-48,3.9039080415179623e-48,5.1553269182657858e-25,1.2371735531554061e-13,1.2065173834117705e-24,6.465124334814794e-25,2.1441414076591507e-19,1.0153956934577471e-19,4.7146071009409703e-32,2.1106996957146217e-26,2.1466199952687939e-41,2.2755359891642133e-33,2.5105382292227146e-33,2.3531100830278573e-35
3.175477413775156e-15,0.6459031283718535,154.0,0.0,0.0,0.0,0.99999979862054034,1.0,18.999999999999719,2.8554895271438543e-09,1.4116028431366631e-08,1.4115831824598824e-08,7.8997964442529818e-14,2.0834351742494003e-15,1.6801384321680774e-07,2.3114896865779881e-10,1.5588812109790796e-09,4.8810138260927305e-10,4.2070774984347495e-14,5.6745859670858967e-22,1.0186701970434348e-14,2.21158597035702e-22,1.6367049397149962e-15,3.6890351492865253e-20,3.689041514484634e-20,5.536825060148016e-26,8.2835977502838511e-27,2.4053333306908559e-17,2.7271024943642118e-47,2.5116202984090485e-47,2.5116203825579874e-47,1.1185164107389469e-24,1.6017437800803025e-13,2.022336951575585e-24,1.3271811265884405e-24,4.6494785906220889e-19,2.2018419192712256e-19,1.3273281872532031e-31,4.5792599647741275e-26,7.8909883018573529e-41,6.3865060505443255e-33,6.9316072993092767e-33,8.6259516716111882e-35
3.898074941909864e-15,0.6459031283718534,154.0,0.0,0.0,0.0,0.99999975279989861,1.0,18.99999999999962,3.5052719458224377e-09,1.7328196600040143e-08,1.7327944460241662e-08,1.1903868305670414e-13,2.5639548200900221e-15,2.0604300431093574e-07,3.4808766181519693e-10,1.9123606021921754e-09,7.3503278125332946e-10,6.336521101184899e-14,8.5573726486558274e-22,1.5343792223631903e-14,3.3319318634891724e-22,2.4663228902882471e-15,6.8237085147929365e-20,6.8237229323303281e-20,1.2539157484694403e-25,1.8783497940330618e-26,3.6245765125974284e-17,1.1226315713684175e-46,1.0339269564006145e-46,1.0339269979946022e-46,2.0690367182717551e-24,1.9663638112989729e-13,3.0478275215419458e-24,2.3284814565458021e-24,8.5960285707169387e-19,4.0707996089554759e-19,3.0112257183106027e-31,8.4704031318351262e-26,2.189894349952281e-40,1.4445743248887058e-32,1.5533345557435e-32,2.3878525676701629e-34
4.620672470044573e-15,0.6459031283718532,154.0,0.0,0.0,0.0,0.99999970698087237,1.0,18.999999999999506,4.1550543318653916e-09,2.0540360139928542e-08,2.0540048450506152e-08,1.6725844891057706e-13,3.0444725629155414e-15,2.4399710139334943e-07,4.887796531935014e-10,2.265376860256787e-09,1.0321223875043868e-09,8.8991605263519026e-14,1.2030120247921351e-21,2.1550611216112605e-14,4.6803469608688699e-22,3.4654306570386563e-15,1.1365157026411386e-19,1.1365185384125554e-19,2.4659195230613392e-25,3.6984596166595022e-26,5.0929218675015315e-17,3.5921036112770919e-46,3.3082744857824286e-46,3.3082746386151332e-46,3.446205236034106e-24,2.3310336469385414e-13,4.2830682225965317e-24,3.6864261933545407e-24,1.4310045818775401e-18,6.776772223522732e-19,5.9318401181372046e-31,1.4107827765863512e-25,5.0792602762330316e-40,2.8374990606600272e-32,3.0341389125106176e-32,5.5251990151739165e-34
5.343269998179281e-15,0.6459031283718526,154.0,0.0,0.0,0.0,0.9999996611634584,1.0,18.999999999999385,4.804836685273763e-09,2.3752519057384768e-08,2.3752143795967355e-08,2.2365669777906402e-13,3.5249886808901632e-15,2.8187628263932638e-07,6.531780529381503e-10,2.6179305919984504e-09,1.3792711875601175e-09,1.189436148860093e-13,1.6092788066905084e-21,2.8805830738911323e-14,6.2564973235612128e-22,4.6340251289725767e-15,1.7574156225890938e-19,1.7574206747844997e-19,4.392572665280917e-25,6.5961215634487563e-26,6.8103690638519018e-17,9.7207294134836512e-46,8.952649993338818e-46,8.9526504584893368e-46,5.3291515417667136e-24,2.695753287126179e-13,5.7281382006795026e-24,5.4284180264906882e-24,2.2117150260886782e-18,1.0473962710371003e-18,1.0584171042501619e-30,2.1815254389651099e-25,1.0414551978666972e-39,5.0485634860911962e-32,5.3802398315757998e-32,1.130240444172543e-33
6.0658675263139896e-15,0.6459031283718524,154.0,0.0,0.0,0.0,0.99999961534765369,1.0,18.999999999999247,5.4546190060486011e-09,2.6964673358751486e-08,2.6964230497200253e-08,2.8823286548034483e-13,4.0055041591868108e-15,3.1968069592535612e-07,8.412360657456164e-10,2.9700224034292034e-09,1.7763803672745522e-09,1.5321490652273972e-13,2.0745335410741798e-21,3.7108124363633205e-14,8.0600495126177529e-22,5.9721031952844218e-15,2.571147469898816e-19,2.5711558340561606e-19,7.270969264945064e-25,1.0931705305463646e-25,8.7769177712409631e-17,2.3256887716930698e-45,2.1419257840650246e-45,2.1419259076616774e-45,7.7970164463257674e-24,3.0605227319890928e-13,7.3831166116732065e-24,7.5752992792697933e-24,3.2342304063410502e-18,1.5316262509514861e-18,1.7549118751860701e-30,3.191639821475446e-25,1.9504239722375307e-39,8.3471032133235491e-32,8.8782068906071381e-32,2.111777684455683e-33
7.511062582583406e-15,0.6459031283718514,154.0,0.0,0.0,0.0,0.99999952372086143,1.0,18.999999999998941,6.7541835497018537e-09,3.3388968138546418e-08,3.3388377969280758e-08,4.419167008886782e-13,4.9665330989580024e-15,3.9506580871923721e-07,1.2881441937219816e-09,3.6728226855670377e-09,2.7200855474746603e-09,2.3469004717684879e-13,3.1819905910440391e-21,5.684863660818751e-14,1.2348027970780513e-21,9.1566976688757536e-15,4.8814096490624684e-19,4.8814291991296238e-19,1.6989495685540821e-24,2.5605303267189204e-25,1.3457318401808935e-16,1.0317496849456498e-44,9.5022692268761101e-45,9.5022699008967383e-45,1.4804113463413518e-23,3.7902110362497496e-13,1.1323115398050196e-23,1.3147052213837227e-23,6.1343516996723655e-18,2.9050291745214384e-18,4.1143127003522997e-30,6.059465513338844e-25,5.6258036368637858e-39,1.9458718352047496e-31,2.0672459103622541e-31,6.0623100988385331e-33
8.956257638852823e-15,0.6459031283718504,154.0,0.0,0.0,0.0,0.9999994321004726,1.0,18.999999999998582,8.0537479628334859e-09,3.9813244529874787e-08,3.9812490871346284e-08,6.2830544258322526e-13,5.9275594156002053e-15,4.7015361689632661e-07,1.8291315387608093e-09,4.3737825386904741e-09,3.8624513511467404e-09,3.3336654792619141e-13,4.5253506253172997e-21,8.076157170970249e-14,1.754162469807074e-21,1.3019189195335877e-14,8.275901159187138e-19,8.2759405064301629e-19,3.4182857607569317e-24,5.1643023588478126e-25,1.9134121133685694e-16,3.5059704446577136e-44,3.2289505327617062e-44,3.2289508022784637e-44,2.510083780712573e-23,4.5200985607388856e-13,1.6103698018372198e-23,2.0487262697097656e-23,1.03900414312073e-17,4.9203850128522097e-18,8.3057696784758842e-30,1.0273218775337091e-24,1.348878444349621e-38,3.9060312678301952e-31,4.1537182437673669e-31,1.4466993497900884e-32
1.040145269512224e-14,0.6459031283718492,154.0,0.0,0.0,0.0,0.99999934048646477,1.0,18.999999999998174,9.3533122454518009e-09,4.6237502583148985e-08,4.6236569207994496e-08,8.4739457866845666e-13,6.8885828785628168e-15,5.4494529289568e-07,2.4638270842007023e-09,5.072906782047084e-09,5.2026943301288268e-09,4.491940785215076e-13,6.1045810992473232e-21,1.0883638138455357e-13,2.3638189904416401e-21,1.7559552894992726e-14,1.2963211178262641e-18,1.2963282493814164e-18,6.1935547542832353e-24,9.3798529809277866e-25,2.5807323352728956e-16,9.902225567759529e-44,9.1198166315830239e-44,9.1198175035680128e-44,3.9320712387272926e-23,5.2501853064754622e-13,2.1725498070325984e-23,2.9644113195500057e-23,1.6258941797453183e-17,7.6997046236392644e-18,1.5099602155646953e-29,1.6091851678266923e-24,2.8403532577691387e-38,7.0609851070121219e-31,7.5255931364171244e-31,3.0321217533393307e-32
1.1846647751391657e-14,0.6459031283718477,154.0,0.0,0.0,0.0,0.99999924887881475,1.0,18.999999999997716,1.0652876397565086e-08,5.2661742348634098e-08,5.266061298382215e-08,1.0991795978657865e-12,7.8496036179458722e-15,6.1944200455245772e-07,3.1918612702762281e-09,5.7702002223193271e-09,6.7400341126773051e-09,5.8212245533636331e-13,7.9196494726374984e-21,1.4106254485137959e-13,3.0635081519153065e-21,2.2777763890760278e-14,1.915192076506209e-18,1.915204036975471e-18,1.0384018615654334e-23,1.5764252458569056e-24,3.3476922454252221e-16,2.4444435271428396e-43,2.2513003982961116e-43,2.2513006406389557e-43,5.809744409065669e-23,5.980471274479019e-13,2.8189149315488779e-23,4.0646318422834888e-23,2.399768147415119e-17,1.1364518872821398e-17,2.540063697755604e-29,2.377431138756864e-24,5.4321907347257685e-38,1.1811170927098616e-30,1.2626863733104312e-30,5.7719837345706944e-32
