Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993)
6.34857843015264e-06,0.5057689144324635,154.0,0.0,0.0,0.0,0.72021361944342566,1.0,18.918963008462562,0.0089079742896829798,0.010117229832665648,0.0033694335744052116,0.0031448805446980276,8.5362843308581753e-09,1.0939362045417624e-09,0.0049547470136077935,3.0427977604821622e-13,0.0049989770132227544,5.7242023207677572e-05,8.4857767001713132e-11,0.091602576439146613,9.7554660767240904e-13,4.1622164803113296e-07,0.0013881863178195203,0.0054247287340324956,8.7267436695195047e-07,6.0922924229683307e-07,0.080157878096009161,1.2395739844846739e-05,0.00029132283199092234,0.00039541236873833272,0.066037402494084935,0.00058823141736496706,0.009841466153305287,2.5009875165544908e-11,1.4816304317153081e-07,1.4285415151808506e-07,0.0026367291012451706,4.6231393404315971e-07,6.9530210352387685e-08,1.5691398125707897e-10,1.8713612608866845e-05,1.1257497858055797e-06,5.1767176816087577e-05,3.6883698979013943e-05,3.4519839835036896e-06,0.00099497594302987201,1.324811338398072e-05,0.00030323616005213764,8.7778195570495617e-13,0.00042366003014190044,0.00017875813673064997
6.484443387986055e-06,0.5057661003964877,154.0,0.0,0.0,0.0,0.71598402473043266,1.0,18.917659403461272,0.0088782192789998524,0.010050272495506406,0.0033481603901839752,0.0031248411989000377,8.4792528072352236e-09,1.0883454606400636e-09,0.005043167113561035,3.0249283377444565e-13,0.0050916024385178546,5.6859585138614251e-05,8.4317048805135979e-11,0.093146985352029393,9.6902891070731618e-13,4.135942813283564e-07,0.0013894825189718076,0.0055257697186149477,8.7343388778079388e-07,6.0975947736136568e-07,0.081594958394347036,1.2420374683303025e-05,0.00029774755901901441,0.00040721291015003824,0.067099777357544063,0.00058867563889986843,0.010046406603672942,2.5456632806737884e-11,1.5091058869565207e-07,1.4540557306297106e-07,0.0026999711191563057,4.7060315887048106e-07,7.1199416980761531e-08,1.5943860265204215e-10,1.9124891717079576e-05,1.1439667195668163e-06,5.294710678074239e-05,3.7722693661000658e-05,3.531173012587885e-06,0.0010366763741655465,1.3551950070730763e-05,0.000316283217573619,8.9791840515045287e-13,0.00044189330740540485,0.0001870981784171977
6.62030834581947e-06,0.5057633261819151,154.0,0.0,0.0,0.0,0.71180489759756982,1.0,18.916370609382994,0.0088470692524441341,0.0099841221729084651,0.0033271417947728552,0.0031050438035263085,8.4229151887046864e-09,1.082824713796969e-09,0.0051309956167866393,3.0072721332109846e-13,0.0051837559728383125,5.6481800210912334e-05,8.3782859114934003e-11,0.094672221783989444,9.6259051485775347e-13,4.1099835265011115e-07,0.0013907095514516939,0.0056261747028914077,8.7415044335092643e-07,6.1025971760044344e-07,0.083016616310734509,1.2443661368636776e-05,0.00030406433918983317,0.00041901658488196288,0.068147399644222534,0.00058912430137747723,0.010250167267274898,2.5898540713000352e-11,1.5364413291195678e-07,1.4793992094125664e-07,0.0027628587111282457,4.7880342378611699e-07,7.2859269649147986e-08,1.6192817502999255e-10,1.9535230221564481e-05,1.1619341792323196e-06,5.4123958790042284e-05,3.8559433695794516e-05,3.6101555050287653e-06,0.001079045417362285,1.3854963386220303e-05,0.00032953686353341308,9.180023357720446e-13,0.00046041559929951419,0.00019561547335307617
6.7561733036528846e-06,0.5057605910671601,154.0,0.0,0.0,0.0,0.7076752310929082,1.0,18.915096362794223,0.0088146632988726787,0.0099187656970860308,0.0033063716708588336,0.0030854825342158938,8.3672600160984666e-09,1.0773725314986259e-09,0.005218239264566665,2.9898248926558776e-13,0.005275443501337726,5.6108591582516561e-05,8.3255040773397495e-11,0.096178631816937893,9.5623011054332801e-13,4.0843310653138946e-07,0.0013918737599522188,0.0057259512499944131,8.7482802037237662e-07,6.1073274620926047e-07,0.084423121302417178,1.2465726083712947e-05,0.00031027421024128687,0.00043082222287323314,0.069180535905708052,0.00058957739233505462,0.010452763681273096,2.6335684450519267e-11,1.5636385048556592e-07,1.5045738976194797e-07,0.0028253931010787103,4.8691628311504299e-07,7.4509800437351618e-08,1.6438333162964703e-10,1.9944633336080423e-05,1.1796566598904702e-06,5.5297737885553111e-05,3.9393923947750835e-05,3.6889317841526854e-06,0.0011220738254791608,1.4157155164747248e-05,0.0003429935798970974,9.3803382978620453e-13,0.00047922199174872622,0.00020430920499497294
6.8920382614862994e-06,0.505757894348261,154.0,0.0,0.0,0.0,0.70359405004250219,1.0,18.913836406828207,0.0087811299423701424,0.009854189751394753,0.0032858442615926824,0.003066151906762874,8.3122757171282193e-09,1.0719875270222359e-09,0.005304904667619641,2.9725824961111554e-13,0.0053666707894075823,5.5739881652771714e-05,8.2733445801166661e-11,0.097666553233772865,9.4994637525508943e-13,4.0589783203548176e-07,0.0013929807202455258,0.0058251067446395948,8.7547012157761692e-07,6.1118100850916368e-07,0.085814736471344924,1.248667977586801e-05,0.00031637829178493597,0.00044262875994745249,0.070199445846269318,0.00059003489892723595,0.010654211092959453,2.6768147548492554e-11,1.5906991252573205e-07,1.5295817036338885e-07,0.0028875757591995104,4.9494325452256989e-07,7.6151047958610298e-08,1.6680468942330347e-10,2.0353106184774755e-05,1.1971385413693562e-06,5.6468449919152297e-05,4.0226169832397458e-05,3.7675022299798158e-06,0.0011657525177431098,1.4458527447803044e-05,0.00035664991390301615,9.5801298382566572e-13,0.00049830766130248296,0.00021317856554868577
7.027903219319714e-06,0.5057552353383071,154.0,0.0,0.0,0.0,0.69956040963944766,1.0,18.912590490965297,0.0087465879077423935,0.0097903809697563147,0.0032655541286370354,0.0030470467390473271,8.2579506885177664e-09,1.0666683573899659e-09,0.0053909983101422584,2.9555409519028344e-13,0.0054574434864817596,5.5375592613251797e-05,8.2217934369963041e-11,0.099136315720462748,9.4373798294480485e-13,4.0339185760994745e-07,0.0013940353375319226,0.0059236484032897611,8.7607982702299615e-07,6.1160665474428753e-07,0.087191718714445726,1.2506620074988487e-05,0.00032237777136896788,0.00045443522523785386,0.071204382582227915,0.00059049680807109228,0.01085452446331016,2.7196011548149368e-11,1.6176248669885079e-07,1.5544244993003655e-07,0.002949408362856129,5.0288581988077959e-07,7.7783056322988043e-08,1.6919284973286067e-10,2.0760653800961884e-05,1.2143840925728914e-06,5.7636101431864496e-05,4.105617722408264e-05,3.8458672704225542e-06,0.0012100725755077441,1.4759082450823487e-05,0.00037050247643075247,9.7793990670150159e-13,0.00051766787287961123,0.00022222275586722181
7.163768177153129e-06,0.5057526133669642,154.0,0.0,0.0,0.0,0.69557339410299279,1.0,18.911358370823226,0.008711146831429404,0.0097273260159825847,0.0032454961177583487,0.0030281621170957463,8.2042733605128523e-09,1.0614137214258584e-09,0.0054765265536733301,2.9386963909900024e-13,0.0055477671296713833,5.5015646880323614e-05,8.1708373886901495e-11,0.10058824107321127,9.376036113937954e-13,4.0091454677218566e-07,0.0013950419319691482,0.0060215832831956541,8.7665984867973319e-07,6.120115781913134e-07,0.088554318878142066,1.2525632967772579e-05,0.00032827389234667877,0.0004662407301737042,0.0721955928863868,0.00059096310655966399,0.011053718471314002,2.7619356054332393e-11,1.6444173733643596e-07,1.5791041210410482e-07,0.0030108927629490787,5.107454261606493e-07,7.9405874245546284e-08,1.7154839881053767e-10,2.1167281126058209e-05,1.2313974755835001e-06,5.8800699535942606e-05,4.1883952383216783e-05,3.9240273738225657e-06,0.0012550252381704115,1.5058822533691392e-05,0.00038454794042789593,9.9781471750516958e-13,0.00053729797759414274,0.00023144098533988864
7.299633134986544e-06,0.5057500277799684,154.0,0.0,0.0,0.0,0.69163211540504066,1.0,18.910139807954767,0.0086749079219439092,0.0096650116466835845,0.0032256653285769967,0.0030094933666458112,8.1512322534360753e-09,1.0562223579097633e-09,0.0055614956407895608,2.9220450615838923e-13,0.0056376471472392243,5.4659967474327288e-05,8.1204638227202891e-11,0.10202264340796519,9.315419486760221e-13,3.9846529438302912e-07,0.001396004313175889,0.0061189182904835973,8.7721257751495509e-07,6.1239744802761276e-07,0.089902781915095195,1.2543794263587426e-05,0.00033406794331130191,0.00047804445882215264,0.07317331741891539,0.00059143378114950016,0.011251807518872767,2.8038258785037841e-11,1.6710782553832119e-07,1.6036223709234253e-07,0.0030720309549338034,5.1852348633542458e-07,8.1019554277793657e-08,1.7387190838731577e-10,2.1572993008614253e-05,1.2481827495326969e-06,5.9962251816467756e-05,4.2709501883760395e-05,4.0019830420650319e-06,0.0013006018992379441,1.5357750174387137e-05,0.00039878303939210253,1.0176375438576095e-12,0.00055719341065874604,0.00024083247177397624
7.435498092819959e-06,0.505747477938582,154.0,0.0,0.0,0.0,0.68773571206145312,1.0,18.908934569652473,0.0086379645730245459,0.0096034247603520723,0.0032060570876953367,0.0029910360299007935,8.0988160175631863e-09,1.0510930438246814e-09,0.0056459116986408856,2.9055833240368332e-13,0.0057270888619211091,5.4308478287068644e-05,8.070660710686602e-11,0.10343982937068119,9.2555169771976093e-13,3.9604352339129482e-07,0.0013969258449707596,0.0062156601873998522,8.7774012328560399e-07,6.1276573711361274e-07,0.09123734704179999,1.2561170873456191e-05,0.00033976124892591959,0.00048984565943814768,0.074137790945488086,0.00059190881862664557,0.011448805736152427,2.8452795622103924e-11,1.697609092713159e-07,1.6279810176817486e-07,0.0031328250539414976,5.2622138028910271e-07,8.2624152148124895e-08,1.7616393619098232e-10,2.1977794204501955e-05,1.2647438742480145e-06,6.112076624996708e-05,4.3532832545179324e-05,4.0797348042246557e-06,0.0013467941025330011,1.5655867945513636e-05,0.00041320456590571901,1.0374085202938032e-12,0.00057734968935856286,0.00025039644127050972
7.571363050653374e-06,0.5057449632191771,154.0,0.0,0.0,0.0,0.68388334798545536,1.0,18.907742428763093,0.0086004029326991662,0.0095425524348229443,0.0031866669276175538,0.0029727858437590036,8.0470134609056031e-09,1.0460245926960753e-09,0.0057297807423332429,2.8893076460031563e-13,0.0058160974941018836,5.396110426811007e-05,8.0214165495361524e-11,0.10484009834684647,9.1963157947845933e-13,3.936486821492702e-07,0.0013978095015568807,0.0063118155988198645,8.7824435073765258e-07,6.1311774726261834e-07,0.092558247895961884,1.2577821922380864e-05,0.00034535516198224022,0.00050164363707926919,0.07508924254371363,0.00059238820585430323,0.011644726987266618,2.8863040664035581e-11,1.7240114346354775e-07,1.6521817976944119e-07,0.0031932772734710054,5.3384045572550021e-07,8.4219726196987777e-08,1.7842502643661579e-10,2.2381689377516451e-05,1.2810847137226525e-06,6.2276251118795108e-05,4.4353951385517337e-05,4.1572832113959127e-06,0.0013935935385345709,1.5953178493481566e-05,0.00042780937022004789,1.0571277869478898e-12,0.0005977624110943961,0.00026013212809499484
7.707228008486789e-06,0.5057424830127905,154.0,0.0,0.0,0.0,0.6800742114005206,1.0,18.906563163508885,0.008562302431421592,0.0094823819552252789,0.0031674905679962562,0.0029547387216175601,7.9958135773692477e-09,1.041015853016747e-09,0.0058131086781665828,2.8732145978467606e-13,0.0059046781648534668,5.361777161349496e-05,7.9727203124640815e-11,0.10622374266871787,9.1378033614741163e-13,3.9128024209368303e-07,0.0013986579163418704,0.0064073910181313299,8.7872691077875028e-07,6.1345463100265671e-07,0.09386571269261744,1.2593799717237681e-05,0.00035085105652577788,0.0005134377471454532,0.076027895798935208,0.00059287192980566987,0.011839584876171967,2.9269066274922411e-11,1.7502868009469945e-07,1.6762264159194451e-07,0.0032533899071338478,5.4138202906810362e-07,8.5806336892665241e-08,1.8065571029172925e-10,2.278468309927098e-05,1.297209039405179e-06,6.3428714941421403e-05,4.5172865571809269e-05,4.2346288319897895e-06,0.001440992040846566,1.6249684520368763e-05,0.00044259435888710784,1.0767954883571645e-12,0.00061842725149391451,0.00027003877454378843
7.843092966320203e-06,0.5057400367245983,154.0,0.0,0.0,0.0,0.67630751381001775,1.0,18.905396557314301,0.0085237362723422135,0.0094229008347930937,0.003148523897709277,0.0029368907394357996,7.945205563437087e-09,1.0360657067528748e-09,0.0058959013067359095,2.8573008482813052e-13,0.0059928358988424399,5.3278407877732762e-05,7.9245614112939699e-11,0.10759104781900733,9.0799673307683101e-13,3.8893769563112757e-07,0.0013994734244685309,0.0065023928125884653,8.7918926586420411e-07,6.1377740930112292e-07,0.095159964377742268,1.2609150591878703e-05,0.00035625032189933213,0.00052522738971603165,0.076953968990002383,0.00059335997758844271,0.012033392752669497,2.9670943133072753e-11,1.7764366828236827e-07,1.700116546790402e-07,0.00331316531298387,5.4884738634517894e-07,8.738404641581818e-08,1.8285650631738555e-10,2.3186779850219897e-05,1.3131205333051379e-06,6.4578166423826506e-05,4.5989582369762233e-05,4.3117722473086882e-06,0.0014889815827857096,1.65453887683438e-05,0.00045755649343503873,1.0964117723372636e-12,0.00063933996257947929,0.00028011563080753907
7.978957924153618e-06,0.5057376237735569,154.0,0.0,0.0,0.0,0.67258248902078499,1.0,18.904242398642463,0.0084847718864680122,0.0093640968299339173,0.0031297629617436391,0.0029192381211878065,7.8951788251115206e-09,1.0311730679307435e-09,0.0059781643259026055,2.84156316025098e-13,0.0060805756271141796,5.2942942020365571e-05,7.8769296572398693e-11,0.10894229263020033,9.0227955956054475e-13,3.8662055441999795e-07,0.0014002580999129067,0.0065968272282111657,8.7963271422396038e-07,6.1408698847629657e-07,0.096441220778804973,1.2623915646439593e-05,0.00036155435758376868,0.00053701200457994722,0.077867675265855266,0.00059385233646217102,0.012226163718442271,3.006874028226632e-11,1.8024625436476593e-07,1.7238538350748307e-07,0.0033726059000569451,5.5623778405994232e-07,8.8952918302789856e-08,1.850279208878109e-10,2.3587984021662852e-05,1.3288227909646303e-06,6.5724614400232767e-05,4.6804109118189183e-05,4.388714048246048e-06,0.0015375542740826888,1.6840294005988881e-05,0.00047269278908503877,1.1159767891425767e-12,0.00066049637099366667,0.00029036195483262236
8.114822881987033e-06,0.5057352435920233,154.0,0.0,0.0,0.0,0.66889839221777314,1.0,18.903100480837733,0.0084454713551842357,0.0093059579502288645,0.0031112039494016587,0.0029017772263000203,7.8457229921006805e-09,1.0263368812969937e-09,0.0060599033336427759,2.8259983870232957e-13,0.0061679021897599589,5.2611304500941824e-05,7.8298152270125015e-11,0.11027774947907817,8.9662763045382829e-13,3.8432834788619751e-07,0.0014010137878444988,0.0066907003942847307,8.8005841110624224e-07,6.1438417502693827e-07,0.097709694752186854,1.2638131393538699e-05,0.00036676456873784762,0.00054879106687466235,0.078769222813849349,0.00059434899384708522,0.012417910633085266,3.0462525177678293e-11,1.828365819799348e-07,1.74743989669716e-07,0.0034317141168248621,5.635544500403727e-07,9.0513017139242628e-08,1.8717044859033309e-10,2.3988299916366347e-05,1.3443193242947605e-06,6.6868067783919778e-05,4.761645319854362e-05,4.4654548323300433e-06,0.0015867023576934811,1.7134403016508582e-05,0.00048800031350973167,1.1354906907143516e-12,0.00068189237628654535,0.00030077701218086267
8.250687839820448e-06,0.5057328956252433,154.0,0.0,0.0,0.0,0.66525449908710421,1.0,18.901970601971851,0.0084058918024133792,0.0092484724647135842,0.0030928431813100339,0.0028845045415158677,7.7968279235537099e-09,1.021556121047032e-09,0.0061411238307789622,2.8106034684744931e-13,0.0062548203384731379,5.2283427317614772e-05,7.7832086408460979e-11,0.1115976844761538,8.9103978683798075e-13,3.8206062176545255e-07,0.0014017421328472726,0.0067840183275070373,8.804673846377718e-07,6.1466968670778524e-07,0.098965594326784395,1.2651830322300058e-05,0.00037188236235211189,0.00056056408326066794,0.079658815019955531,0.00059484993732990157,0.012608646120088773,3.0852363730292937e-11,1.8541479214166455e-07,1.7708763195278309e-07,0.0034904924413099617,5.7079858426601266e-07,9.2064408297999248e-08,1.8928457260569253e-10,2.438773174998686e-05,1.3596135642531709e-06,6.80085355442993e-05,4.8426621995470395e-05,4.5419952006686049e-06,0.0016364182067136507,1.7427718587953838e-05,0.00050347618562950958,1.1549536299044564e-12,0.0007035239492500598,0.00031136007588885737
8.386552797653863e-06,0.505730579331039,154.0,0.0,0.0,0.0,0.66165010498494548,1.0,18.900852564699726,0.0083660857585641391,0.0091916289052214415,0.003074677101122485,0.0028674166708129215,7.7484837024714035e-09,1.016829789623005e-09,0.0062218312236012371,2.7953754275848402e-13,0.0063413347390001828,5.1959243969719334e-05,7.737100735309535e-11,0.11290235764973583,8.8551489537680893e-13,3.798169369652289e-07,0.0014024446035310952,0.0068767869358262474,8.8086055213848073e-07,6.1494416391718542e-07,0.10020912284361594,1.2665041390805098e-05,0.00037690914393911023,0.0005723305885647202,0.08053665062141302,0.00059535515466706127,0.012798382572743704,3.1238320355505709e-11,1.8798102331229395e-07,1.7941646641405524e-07,0.0035489433726321093,5.7797135967547975e-07,9.3607157715174798e-08,1.9137076507081796e-10,2.4786283654102806e-05,1.3747088634139251e-06,6.9146026666779629e-05,4.9234622886628225e-05,4.6183357559560263e-06,0.0016866943213899798,1.7720243504641381e-05,0.00051911757444475829,1.1743657599681017e-12,0.00072538713030102667,0.00032211042632750332
8.522417755487278e-06,0.505728294179511,154.0,0.0,0.0,0.0,0.65808452414965579,1.0,18.899746176120903,0.0083261014983015864,0.009135416066826425,0.0030567022684516048,0.0028505103258829921,7.7006806429154931e-09,1.0121569165743765e-09,0.0063020308263834601,2.7803113671152868e-13,0.006427449973492083,5.1638689505885915e-05,7.6914826376282189e-11,0.11419202312444067,8.8005184913397111e-13,3.7759686862136036e-07,0.00140312251402096,0.0069690120220083978,8.8123873518105598e-07,6.1520818020845891e-07,0.10144047909179514,1.267779045674664e-05,0.00038184631468981276,0.00058409014283145489,0.081402923852880352,0.00059586463378136863,0.012987132159944906,3.1620458015447936e-11,1.9053541147254958e-07,1.8173064645392203e-07,0.0036070694237843215,5.8507392295056014e-07,9.5141331698403389e-08,1.9342948742617495e-10,2.5183959677167353e-05,1.389608498438811e-06,7.0280550114563519e-05,5.0040463227451096e-05,4.6944771007947753e-06,0.001737523326228573,1.8011980539716551e-05,0.00053492169790523138,1.193727234136764e-12,0.00074747802792333193,0.00033302735106127988
8.658282713320693e-06,0.5057260396525223,154.0,0.0,0.0,0.0,0.65455708895485309,1.0,18.898651247642569,0.0082859833540258002,0.0090798230066067333,0.0030389153485377283,0.0028337823219269365,7.6534092916641409e-09,1.0075365574745531e-09,0.0063817278638001618,2.7654084664384567e-13,0.0065131705427613831,5.1321700535298219e-05,7.6463457543067387e-11,0.11546692929408514,8.7464956777445009e-13,3.754000050310877e-07,0.0014037770427501363,0.007060699286967672,8.8160266891048439e-07,6.1546224880045559e-07,0.10265985744016777,1.2690100654474973e-05,0.00038669526903552454,0.00059584232873116682,0.082257824585914435,0.00059637836275932806,0.013174906831867736,3.1998838258163787e-11,1.9307809018857115e-07,1.8403032288560489e-07,0.0036648731154607294,5.9210739527315357e-07,9.6666996763023174e-08,1.9546119074678108e-10,2.5580763785924334e-05,1.4043156724081057e-06,7.1412114825867713e-05,5.0844150316738796e-05,4.770419835553011e-06,0.0017888979671926025,1.8302932449423472e-05,0.00055088582181245574,1.2130382050742062e-12,0.00076979281714867364,0.00034411014470867561
8.794147671154108e-06,0.5057238152434251,154.0,0.0,0.0,0.0,0.65106714920108999,1.0,18.897567594851903,0.0082457720067953127,0.0090248390413257031,0.0030213131067680908,0.0028172295705222016,7.6066604143896232e-09,1.0029677928972818e-09,0.0064609274732491942,2.7506639785527991e-13,0.0065985008684497524,5.1008215135135845e-05,7.6016817519021717e-11,0.11672731898892555,8.6930699598091019e-13,3.7322594685483679e-07,0.0014044092488934474,0.0071518543328853669,8.8195301298369822e-07,6.157068302127771e-07,0.10386744796449973,1.2701992725109005e-05,0.00039145739256388488,0.00060758674927955097,0.083101538462074478,0.00059689632984996643,0.013361718325505943,3.237352126328367e-11,1.9560919067629132e-07,1.8631564400225688e-07,0.0037223569707921398,5.9907287306162892e-07,9.818421949281093e-08,1.9746631605853209e-10,2.597669986950185e-05,1.4188335170599049e-06,7.2540729689397074e-05,5.164569139754759e-05,4.8461645572711187e-06,0.0018408111089835318,1.8593101968203635e-05,0.00056700725875261418,1.2322988245980345e-12,0.00079232773807570754,0.0003553581088044958
8.930012628987522e-06,0.5057216204568531,154.0,0.0,0.0,0.0,0.64761407144382777,1.0,18.896495037394523,0.0082055047562983371,0.0089704537432807197,0.0030038924051224731,0.0028008490713366,7.5604249997235953e-09,9.9844972744631647e-10,0.0065396347070849651,2.7360752272530761e-13,0.0066834452951107255,5.0698172877510662e-05,7.5574825346845313e-11,0.11797342963733398,8.6402310390712952e-13,3.7107430653848045e-07,0.0014050200867384384,0.0072424826661399138,8.8229036310082105e-07,6.1594234031242764e-07,0.10506343657116818,1.2713485305469681e-05,0.00039613406024472997,0.00061932302583137975,0.083934247020958128,0.00059741852345623794,0.013547578170070294,3.2744565880895324e-11,1.9812884186329317e-07,1.8858675564147709e-07,0.0037795235108684815,6.0597142868464033e-07,9.9693066421079208e-08,1.9944529464263406e-10,2.6371771740466178e-05,1.4331650949635263e-06,7.3666403509173959e-05,5.2445093655519318e-05,4.9217118589630835e-06,0.001893255732407857,1.8882491804263353e-05,0.00058328336706363207,1.2515092435014401e-12,0.00081507909444923264,0.00036677055166278093
9.065877586820937e-06,0.5057194548081961,154.0,0.0,0.0,0.0,0.64419723835572695,1.0,18.895433398851754,0.0081652157713629769,0.0089166569354357361,0.0029866501930777638,0.0027846379107344115,7.5146942614626396e-09,9.9398148882989629e-10,0.0066178545347668153,2.7216396044183543e-13,0.0067680080922119653,5.0391514844414442e-05,7.513740240834015e-11,0.11920549342204688,8.5879688744591898e-13,3.6894470747729216e-07,0.0014056104182707185,0.0073325897000675339,8.8261525574734224e-07,6.161691536303338e-07,0.10624800511660061,1.2724595181075771e-05,0.00040072663492681095,0.00063105079631457133,0.084756127822694372,0.00059794493212852497,0.013732497692235522,3.3112029664873479e-11,2.006371704482649e-07,1.9084380124736295e-07,0.0038363752509385932,6.1280411114658918e-07,1.011936039296156e-07,2.013985483261809e-10,2.6765983135533191e-05,1.4473134015667391e-06,7.4789145017168472e-05,5.3242364184427579e-05,4.9970623280358148e-06,0.0019462249318232178,1.9171104636533453e-05,0.00059971154983160836,1.2706696111523358e-12,0.00083804325227153571,0.00037834678824180126
9.201742544654352e-06,0.5057173178233406,154.0,0.0,0.0,0.0,0.64081604812131321,1.0,18.894382506627103,0.0081249363223983451,0.0088634386866300527,0.002969583503600025,0.0027685932569548599,7.4694596183054522e-09,9.8956222698653662e-10,0.006695591844926822,2.7073545674601768e-13,0.006852193456061125,5.0088183492089096e-05,7.4704472294488506e-11,0.12042373743101562,8.5362736591158038e-13,3.6683678340700245e-07,0.0014061810241890675,0.0074221807575703706,8.8292817520831227e-07,6.1638760825654307e-07,0.10742133152211747,1.2735337507860927e-05,0.00040523646607069723,0.0006427697136748117,0.08556735456477603,0.00059847554456367465,0.013916488021230085,3.3475968915755813e-11,2.0313430095819652e-07,1.9308692193024321e-07,0.0038929146971929361,6.1957194675319043e-07,1.0268589816374113e-07,2.0332648975978565e-10,2.7159337720862091e-05,1.4612813671574426e-06,7.5908962863171416e-05,5.4037509993965778e-05,5.0722165457338106e-06,0.0019997119126556407,1.9458943112261941e-05,0.00061628925391254107,1.2897800753518335e-12,0.00086121663843987761,0.00039008614001223444
9.337607502487767e-06,0.5057152090385779,154.0,0.0,0.0,0.0,0.63746991386198415,1.0,18.893342191839938,0.008084694997061919,0.0088107893053917686,0.0029526894526720718,0.0027527123517804282,7.4247126961557051e-09,9.8519111325683193e-10,0.0067728514473610743,2.69321763690954e-13,0.0069360055116592413,4.9788122666028361e-05,7.4275960580976153e-11,0.12162838380300708,8.4851358228542034e-13,3.6475017810291709e-07,0.0014067326135486198,0.0075112610735876073,8.8322956344406936e-07,6.165980127288539e-07,0.10858358988574229,1.2745726006578075e-05,0.00040966488868739761,0.00065447944450451351,0.086368097195034452,0.00059901034959412521,0.014099560093778898,3.383643871691486e-11,2.0562035580342542e-07,1.9531625652420294e-07,0.0039491443440508745,6.2627593975770581e-07,1.0417001496028731e-07,2.0522952268638945e-10,2.7551839093408719e-05,1.4750718587890932e-06,7.7025865575299927e-05,5.4830538021667198e-05,5.1471750872059751e-06,0.0020537099889933567,1.9746009844529109e-05,0.00063301396898638633,1.3088407823502235e-12,0.00088459573944813517,0.00040198793482618139
9.473472460321182e-06,0.5057131280000562,154.0,0.0,0.0,0.0,0.63415826308972645,1.0,18.892312289214907,0.0080445179003546616,0.008758699333447053,0.0029359652305718498,0.0027369925112403918,7.3804453344301401e-09,9.8086733958977e-10,0.0068496380749482767,2.679226394086045e-13,0.0070194483144852757,4.9491277643407096e-05,7.3851794846628932e-11,0.12281964986819342,8.434546039562796e-13,3.626845446842108e-07,0.0014072658322284021,0.0075998357974425747,8.8351982156633279e-07,6.16800647070986e-07,0.10973495059012556,1.2755773133306098e-05,0.00041401322245633934,0.00066617966783341534,0.087158522020065757,0.00059954933617913802,0.014281724658890264,3.4193492961573739e-11,2.0809545533062244e-07,1.9753194164249431e-07,0.0040050666718796282,6.3291707297853883e-07,1.0564601978666827e-07,2.0710804219832908e-10,2.7943490780041623e-05,1.4886876820945727e-06,7.8139861583700101e-05,5.5621455094254932e-05,5.2219385202492961e-06,0.0021082125812525851,2.0032307410934657e-05,0.00064988322663769957,1.3278518765288823e-12,0.00090817710011679791,0.00041405150678856703
9.609337418154597e-06,0.5057110742635083,154.0,0.0,0.0,0.0,0.63088053718794612,1.0,18.891292636980083,0.0080044288402570819,0.0087071595402576883,0.0029194080982136387,0.0027214311230344302,7.3366495599886498e-09,9.7659011779310482e-10,0.0069259563854992268,2.6653784789071318e-13,0.0071025258522152421,4.9197594958683702e-05,7.3431904604021732e-11,0.12399774828377333,8.3844951974363844e-13,3.6063954508338168e-07,0.0014077812703548332,0.0076879099950761609,8.8379931363492167e-07,6.1699576544265833e-07,0.11087558040570238,1.2765490229044874e-05,0.00041828277099986878,0.00067787007406115718,0.087938791808321454,0.00060009249340712862,0.014462992282482491,3.4547184393051931e-11,2.1055971787384303e-07,1.9973411173095879e-07,0.0040606841450844203,6.3949630839766718e-07,1.0711397769061877e-07,2.0896243498223571e-10,2.833429624398762e-05,1.5021315830113351e-06,7.9250959226862073e-05,5.6410267938319966e-05,5.2965074050134218e-06,0.0021632132139029342,2.0317838352906091e-05,0.00066689459945580099,1.3468135003250472e-12,0.00093195732233250571,0.00042627619613295825
9.745202375988012e-06,0.5057090473943007,154.0,0.0,0.0,0.0,0.62763619091760048,1.0,18.890283076774654,0.0079644494999397616,0.0086561609162307818,0.0029030153897939871,0.0027060256371034138,7.2933175874674666e-09,9.7235867882462728e-10,0.0070018109635405952,2.6516715878269576e-13,0.0071852420463791788,4.8907022405258453e-05,7.301622104559574e-11,0.12516288716479504,8.3349743990919309e-13,3.5861484997921039e-07,0.0014082794688008607,0.0077754886511766661,8.8406837631912092e-07,6.1718360287533487e-07,0.1120056425914529,1.2774887650989709e-05,0.00042247482129426241,0.0006895503640145836,0.08870906589038513,0.00060063981048412939,0.014643373351872248,3.4897564639432992e-11,2.1301325980374058e-07,2.0192289911955757e-07,0.0041159992105236813,6.4601458774461546e-07,1.0857395325821609e-07,2.10793079557886e-10,2.8724258887186809e-05,1.5154062494967423e-06,8.0359166701359742e-05,5.7196983207806735e-05,5.3708822947104726e-06,0.0022187055132612565,2.0602605174437452e-05,0.00068404570016643805,1.3657257944107314e-12,0.00095593306385906914,0.00043866134909807133
