Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951)
3.07921919234275e-15,0.5524701563521267,154.0,0.0,0.0,0.0,0.99999999692806651,1.0,18.999999999999989,2.1970657234328122e-10,9.8401077145581608e-10,9.8400740962275315e-10,5.4447814072378578e-15,3.4577267919332771e-16,8.8070832458267336e-10,1.0054424751057566e-12,1.0609350717827146e-12,1.4248645195773408e-12,3.3953487562224371e-15,7.2537046662333621e-23,8.4805074666694919e-18,3.1111551689721951e-23,5.6819740486506805e-18,3.6213168345814107e-23,3.6213246945461993e-23,6.9375137201654397e-29,9.2244811138459563e-30,5.2789166753145963e-19,3.1398590488873708e-53,2.9573659521451513e-53,2.9573659569373863e-53,2.1968440665216348e-26,1.6535468229788936e-15,5.7675758388324913e-27,1.4365957854322755e-26,1.0914669216979004e-22,7.7018352595387328e-23,2.9576370247258717e-35,8.0842613301536422e-29,1.5581317571272182e-45,3.2505629974043955e-36,3.2851157055273642e-36,1.5062099384212044e-38,4.7620862816995507e-45
4.211805738511212e-15,0.5524701563521265,154.0,0.0,0.0,0.0,0.99999999579818477,1.0,18.999999999999979,3.0051819729355882e-10,1.3459441125181362e-09,1.3459384826512936e-09,1.0186074319532181e-14,4.7726643139037209e-16,1.2034036772934225e-09,1.8797490571329414e-12,1.4501925451866693e-12,2.66388958470799e-12,6.3498750040643525e-15,1.3657765294047937e-22,1.5864414399586472e-17,5.8310702583372055e-23,1.0629859821838096e-17,9.063795936801855e-23,9.0638217078185778e-23,2.2743439284673249e-28,3.0275677278969707e-29,9.8758450404751309e-19,2.7283310330751722e-52,2.5697565725675715e-52,2.5697565777486262e-52,5.4986026042634581e-26,2.2622790987082437e-15,1.0792049649274784e-26,3.4154914112162232e-26,2.7305086915182615e-22,1.9267581597073987e-22,9.7103878673074238e-35,2.0234129509610489e-28,6.6001239580876113e-45,1.0657864153465169e-35,1.0770384505260765e-35,6.3730424094394141e-38,2.5614362093842887e-44
5.344392284679674e-15,0.5524701563521266,154.0,0.0,0.0,0.0,0.99999999466831624,1.0,18.999999999999972,3.8132982199414106e-10,1.7078765367076772e-09,1.7078680802322235e-09,1.640031697590379e-14,6.0875770188532104e-16,1.5254323621448739e-09,3.0245466552349468e-12,1.8389285088987126e-12,4.2862414552062325e-12,1.0220315868850427e-14,2.2071651539644426e-22,2.5541427342172586e-17,9.3970692379247577e-23,1.7114918971582497e-17,1.8295990818591362e-22,1.8296054769608238e-22,5.6431094564033122e-28,7.5198981856141668e-29,1.5900938259157175e-18,1.2688295166482911e-51,1.1950833616607249e-51,1.1950833643792661e-51,1.1099603764592354e-25,2.8712970072570203e-15,1.7379366528239584e-26,6.5653018121327372e-26,5.5091531985947646e-22,3.8874828860882035e-22,2.4125830181041147e-34,4.0844248391671826e-28,1.9764653859182588e-44,2.6447626578047896e-35,2.6736791678874405e-35,1.9066527736232124e-37,9.0499526505694184e-44
6.476978830848136e-15,0.5524701563521266,154.0,0.0,0.0,0.0,0.99999999353846114,1.0,18.999999999999957,4.6214144644502895e-10,2.0698080450279014e-09,2.0697962024035512e-09,2.4087471384979661e-14,7.4026314906839594e-16,1.8467958102361458e-09,4.4392546208815436e-12,2.2271436888673666e-12,6.2910972641277296e-12,1.5005651240196538e-14,3.2495312529823618e-22,3.7511074075676432e-17,1.3808209771013922e-22,2.5137133664064222e-17,3.2391691625114934e-22,3.2391826010828948e-22,1.1856898227218578e-27,1.5816680981323602e-28,2.3354192255216567e-18,4.5019994505417135e-51,4.240336956742383e-51,4.2403369674743491e-51,1.9651445406116421e-25,3.4806005480318545e-15,2.5530468272767421e-26,1.10794259448414e-25,9.7489347138524279e-22,6.8792453650966156e-22,5.0758867875581461e-34,7.2311800510099765e-28,4.8594261010386314e-44,5.5576723562071949e-35,5.6219475799286033e-35,4.6834161530456612e-37,2.5576272601657538e-43
8.742151923185059e-15,0.5524701563521265,154.0,0.0,0.0,0.0,0.99999999127879091,1.0,18.999999999999925,6.237646945977261e-10,2.7936683180819298e-09,2.7936480206624811e-09,4.3880370443732708e-14,1.0032544571125881e-15,2.4875325397608833e-09,8.0761524071108596e-12,3.0020145138067299e-12,1.1445133172458042e-11,2.7317046127933971e-14,5.937175782328222e-22,6.8326440753323885e-17,2.5162257995325057e-22,4.5792963237885728e-17,7.9352897072995406e-22,7.9353341224540445e-22,3.9175153738727871e-27,5.2399839351684477e-28,4.2545169539855556e-18,4.2179116594430915e-50,3.9727609901825589e-50,3.9727610065370634e-50,4.8144216365652797e-25,4.7000645245052604e-15,4.6527696086309513e-26,2.4617399870618003e-25,2.3857717938280497e-21,1.6834977148441054e-21,1.6828897090941034e-33,1.7714936660515068e-27,2.2194993990581431e-43,1.8368424008553914e-34,1.8624444990855579e-34,2.1328085203567282e-36,1.6483621335603585e-42
1.1007325015521983e-14,0.5524701563521263,154.0,0.0,0.0,0.0,0.99999998901917342,1.0,18.999999999999883,7.8538794175165901e-10,3.5175249395531328e-09,3.5174939377193156e-09,6.9564480392159755e-14,1.2662452047332807e-15,3.1256248891802023e-09,1.2785969860311181e-11,3.7748106222991278e-12,1.8119659020882173e-11,4.3276181986748146e-14,9.4286704553065514e-22,1.0830687439961237e-16,3.9885937856296312e-22,7.259721372374896e-17,1.5826535541048343e-21,1.5826646517042935e-21,9.7854581132256778e-27,1.3121371290217593e-27,6.744874855468874e-18,2.0546577064459075e-49,1.9352383207153349e-49,1.9352383304611401e-49,9.6025617011143668e-25,5.9206710241573023e-15,7.3791034781171556e-26,4.4837543448052034e-25,4.7533853919862201e-21,3.3541822189307611e-21,4.2170371084712826e-33,3.5331650043046611e-27,6.9639712724003176e-43,4.5895497695077776e-34,4.6648321230719093e-34,6.6755460836002501e-36,6.4237943798955723e-42
1.3272498107858907e-14,0.5524701563521262,154.0,0.0,0.0,0.0,0.99999998675960911,1.0,18.999999999999829,9.4701118790683616e-10,4.2413779172519612e-09,4.2413339538633176e-09,1.011395120955493e-13,1.5292348575360593e-15,3.7610837652614128e-09,1.8564281711587022e-11,4.5455375654345875e-12,2.6308403532880339e-11,6.2875248976598962e-14,1.3723975800221264e-21,1.5744876831806062e-16,5.7972034948298329e-22,1.0554975125459882e-16,2.7739282850274679e-21,2.773951582986223e-21,2.0537504306194527e-26,2.7604455713422961e-27,9.8064901301754458e-18,7.3283799899760518e-49,6.9024451969293622e-49,6.9024452370835871e-49,1.6831235652339729e-24,7.1424200430616526e-15,1.0732774066547229e-25,7.2214380282984059e-25,8.3228151244628566e-21,5.872917047791231e-21,8.877643709709937e-33,6.1926212269704838e-27,1.7494331185338298e-42,9.6351565759917387e-34,9.8174202659109454e-34,1.6731404782573211e-35,1.906225095475954e-41
1.553767120019583e-14,0.5524701563521258,154.0,0.0,0.0,0.0,0.99999998450009731,1.0,18.999999999999766,1.1086344330632655e-09,4.9652272589658336e-09,4.9651680693835557e-09,1.3860517661090458e-13,1.7922231140149719e-15,4.3939200206171505e-09,2.5406684664547651e-11,5.3142008750344934e-12,3.600512657030119e-11,8.6106460059919734e-14,1.8823052389189349e-21,2.1574852827031515e-16,7.9413355929393115e-22,1.4465044203692984e-16,4.4499293218710759e-21,4.4499728072052648e-21,3.8322321587897398e-26,5.1629959863956146e-27,1.3439359985844785e-17,2.1459016471238967e-48,2.0211791652983016e-48,2.0211791785756307e-48,2.7001834007866598e-24,8.3653115772954045e-15,1.4714506680468345e-25,1.0700541458581233e-24,1.3337924098520821e-20,9.4117818953133687e-21,1.6615254599503727e-32,9.9342164587953412e-27,3.7980487858093177e-42,1.7983871231449585e-33,1.8370289609233772e-33,3.6242897138413603e-35,4.7579265354615151e-41
2.0068017384869677e-14,0.5524701563521255,154.0,0.0,0.0,0.0,0.99999997998123069,1.0,18.999999999999613,1.4318809203799172e-09,6.4129150655094796e-09,6.4128185997104506e-09,2.3120724688191538e-13,2.318195663909915e-15,5.6517678249590917e-09,4.2266254008076852e-11,6.845358645709042e-12,5.9897694086230704e-11,1.434342438234967e-13,3.1432361403085782e-21,3.5980731780906797e-16,1.3233296775166461e-21,2.4129574743452886e-16,9.5867839519060454e-21,9.5869045245327747e-21,1.0619240075540274e-25,1.4380179630673028e-26,2.2418852288687995e-17,1.3569719163258383e-47,1.2781031360669404e-47,1.2781031475688649e-47,5.8177221069970643e-24,1.0814522176049325e-14,2.4565063882644084e-25,1.9922470842687747e-24,2.8674904721193162e-20,2.0234178811789365e-20,4.6344433909340588e-32,2.1402078243852486e-26,1.3799924516171995e-41,4.9863906408430535e-33,5.1225474861880658e-33,1.309853858151781e-34,2.2627351005996372e-40
2.4598363569543524e-14,0.5524701563521248,154.0,0.0,0.0,0.0,0.99999997546257191,1.0,18.999999999999421,1.7551274037016809e-09,7.8605884212294692e-09,7.8604455310154434e-09,3.4736837677459406e-13,2.844162951979474e-15,6.8992543507299458e-09,6.332976490104794e-11,8.3683279522032361e-12,8.9747884572208438e-11,2.1519748839649207e-13,4.7256281695615743e-21,5.4045464206180225e-16,1.9858745883846251e-21,3.6253205808729015e-16,1.7654596932942204e-20,1.7654867358369868e-20,2.3803446234787985e-25,3.2390860781357498e-26,3.3683329500829457e-17,5.5339266330994732e-47,5.2122887705024378e-47,5.2122888268050742e-47,1.0714629854255775e-23,1.3268302789057371e-14,3.6936588454856745e-25,3.2216389194004651e-24,5.2697862485395766e-20,3.7185753604893908e-20,1.0453339020646127e-31,3.9413343143826702e-26,3.8031657342245241e-41,1.1183582703287417e-32,1.155236729524278e-32,3.5925501851118314e-34,7.55619490406045e-40
2.912870975421737e-14,0.5524701563521242,154.0,0.0,0.0,0.0,0.99999997094411941,1.0,18.99999999999919,2.0783738830286234e-09,9.3082473879300328e-09,9.3080488656145292e-09,4.8708625131023405e-13,3.3701250203529016e-15,8.1364649780798413e-09,8.8562575536965208e-11,9.8831525951965119e-12,1.2550660533967465e-10,3.0133439012487562e-13,6.6294497390173788e-21,7.5766204079523056e-16,2.7811973754058648e-21,5.0835830190960057e-16,2.9314916624089989e-20,2.9315444343637438e-20,4.6424807289567295e-25,6.3471269439380833e-26,4.7232769446387129e-17,1.7593654651338067e-46,1.6571093252636922e-46,1.6571093458158504e-46,1.7792907864481408e-23,1.572665338503355e-14,5.1834898574706019e-25,4.7597305303299461e-24,8.7325304891012072e-20,6.1620282582672435e-20,2.0511249092971405e-31,6.5445012676098714e-26,8.7797771102063552e-41,2.1823841428922734e-32,2.2665254304727217e-32,8.2557915838665184e-34,2.0323158647875274e-39
3.3659055938891216e-14,0.5524701563521232,154.0,0.0,0.0,0.0,0.99999996642587141,1.0,18.999999999998927,2.4016203583608123e-09,1.0755892027149543e-08,1.0755628605823646e-08,6.5035855555139573e-13,3.8960818830771954e-15,9.3634843739752731e-09,1.1793033347365691e-10,1.1389876139091334e-11,1.6712517377315972e-10,4.0178341122741164e-13,8.8546692615728512e-21,1.0114012069422611e-15,3.7087295781108359e-21,6.787734068604578e-16,4.5229306643785088e-20,4.5230240495382605e-20,8.2107349084113178e-25,1.1277774173573134e-25,6.3067150047236439e-17,4.7383549135256492e-46,4.4629570953545145e-46,4.4629571575957466e-46,2.7454713712201273e-23,1.8189573932787704e-14,6.9265816025343142e-25,6.6057862170883045e-24,1.3445970499382265e-19,9.4880227337666384e-20,3.6493404460829093e-31,1.0097415519730695e-25,1.7940469344658103e-40,3.8618836435585558e-32,4.0322732795414388e-32,1.6794508826622613e-33,4.7264953964281484e-39
3.8189402123565064e-14,0.5524701563521224,154.0,0.0,0.0,0.0,0.99999996190782625,1.0,18.999999999998622,2.7248668296983128e-09,1.220352240015767e-08,1.220318475395848e-08,8.3718297481060207e-13,4.422033561783672e-15,1.0580396494281133e-08,1.5139897478851869e-10,1.2888541910698798e-11,2.1455531613313605e-10,5.1648328261897706e-13,1.1401255153537557e-20,1.3016439874803704e-15,4.7679052181331198e-21,8.7377630104788619e-16,6.6059290462666927e-20,6.6060827179969384e-20,1.3503801630569031e-24,1.8633653564655315e-25,8.1186449323704213e-17,1.1294462525193919e-45,1.0638017963731715e-45,1.0638018128467711e-45,4.0102326844840601e-23,2.0657064401230098e-14,8.9235165692284775e-25,8.7585575824633752e-24,1.9598754845478751e-19,1.3829676794891153e-19,6.0375872385374932e-31,1.474777816897033e-25,3.3510324489294914e-40,6.3548791193107487e-32,6.6707614271836615e-32,3.1230954179622138e-33,9.8870868545324469e-39
4.725009449291276e-14,0.5524701563521202,154.0,0.0,0.0,0.0,0.99999995287233812,1.0,18.9999999999979,3.3713597603895082e-09,1.5098740591364388e-08,1.509822628326673e-08,1.2814789009367228e-12,5.4739214566188618e-15,1.2984231438903558e-08,2.3050398782144563e-10,1.5861872338005333e-11,3.2665912093093005e-10,7.8839175395615661e-13,1.7458399728718748e-20,1.9915284969299933e-15,7.278934480848835e-21,1.3375411703204976e-15,1.2511190919775379e-19,1.251154625292139e-19,3.1189807091037325e-24,4.3434933991312027e-25,1.2427971644149625e-16,4.9825645035089799e-45,4.692973913511036e-45,4.6929740027810664e-45,7.5964641082338472e-23,2.5605754976290121e-14,1.3681247542967136e-24,1.3979757560446237e-23,3.696954802420324e-19,2.6087211926429398e-19,1.4110962139589923e-30,2.7931617860117953e-25,9.6291134274530942e-40,1.4693619079609642e-31,1.5589740161950874e-31,8.8934495963434296e-33,3.4561488156201977e-38
5.6310786862260455e-14,0.5524701563521173,154.0,0.0,0.0,0.0,0.99999994383764157,1.0,18.99999999999703,4.0178526751027281e-09,1.7993902446439945e-08,1.7993173472059578e-08,1.8199555173029379e-12,6.5257888819156691e-15,1.5348627632321438e-08,3.2561071318286773e-10,1.8803485844496399e-11,4.6143977993473867e-10,1.1165749189353757e-12,2.4800630864819451e-20,2.8270933579963053e-15,1.0309805995414085e-20,1.8996443375846411e-15,2.1176411813099905e-19,2.1177120051966909e-19,6.2097049831006438e-24,8.72680844267098e-25,1.7651239688085046e-16,1.6868467559432194e-44,1.5888060958910594e-44,1.5888061314423917e-44,1.2860045777835306e-22,3.0572724863461762e-14,1.9461348764001513e-24,2.0413067976859311e-23,6.232301291252652e-19,4.3977642117114174e-19,2.8426684329764298e-30,4.727750346675209e-25,2.3027626633103301e-39,2.9285143520962365e-31,3.1404552206232948e-31,2.1079220706012103e-32,9.7067463273869107e-38
6.537147923160814e-14,0.5524701563521142,154.0,0.0,0.0,0.0,0.99999993480372451,1.0,18.999999999996003,4.6643455738384781e-09,2.0889008446098857e-08,2.0888026338853429e-08,2.4525943153213117e-12,7.5776360117738142e-15,1.7674232016456207e-08,4.3645666320062e-10,2.1713720721004624e-11,6.185253083422697e-10,1.5005520675400808e-12,3.3427696013917611e-20,3.808118743284967e-15,1.3856079162310493e-20,2.5600772329214486e-15,3.3130666998761934e-19,3.3131939076220192e-19,1.1140863089501393e-23,1.579906333075544e-24,2.3788431824006906e-16,4.7516280377390083e-44,4.4754608095213597e-44,4.4754609242113108e-44,2.0123232987746112e-22,3.5557973817545018e-14,2.626849115288264e-24,2.8048659811356309e-23,9.7112794786303991e-19,6.852671730484367e-19,5.1600673067918301e-30,7.3966834797876196e-25,4.8398750425178987e-39,5.2595749297110878e-31,5.7005157616839228e-31,4.3914080362273991e-32,2.3371206640949778e-37
7.443217160095584e-14,0.5524701563521103,154.0,0.0,0.0,0.0,0.99999992577057362,1.0,18.999999999994831,5.3108384565972602e-09,2.3784059066966645e-08,2.3782784902161037e-08,3.1793767900141826e-12,8.6294630195103657e-15,1.9961680966588651e-08,5.6278363746977432e-10,2.4592911665519651e-11,7.9754979705849047e-10,1.9398465786449214e-12,4.3339342677353062e-20,4.9343871549118714e-15,1.7913351153498688e-20,3.318831288518842e-15,4.8902977489354594e-19,4.8905092607205271e-19,1.8503494482726173e-23,2.6476753536271357e-24,3.0839530960263922e-16,1.1705959343780389e-43,1.1025603948268276e-43,1.1025604266313859e-43,2.9708475773870383e-22,4.0561501594856949e-14,3.4107350546174913e-24,3.6876657094418881e-23,1.427687823273677e-18,1.0074342357435387e-18,8.6704621426417914e-30,1.0918093798609527e-24,9.243179318572717e-39,8.7445232040539358e-31,9.5785270083386894e-31,8.3134214033630315e-32,5.0220752754718087e-37
8.349286397030353e-14,0.5524701563521063,154.0,0.0,0.0,0.0,0.99999991673817701,1.0,18.999999999993509,5.9573313233795633e-09,2.6679054781620243e-08,2.6677449180491474e-08,4.000284439984141e-12,9.6812700768813422e-15,2.2211600479659848e-08,7.0433764645216481e-10,2.7441389826307809e-11,9.9815330442458054e-10,2.4339858796825433e-12,5.453531840531785e-20,6.2056833965888862e-15,2.2477256539836918e-20,4.1758979386399654e-15,6.9022311291275213e-19,6.9025625027007448e-19,2.8956818795217469e-23,4.1805248007696523e-24,3.880452015227878e-16,2.6028771350580994e-43,2.4515971038922447e-43,2.4515971825220015e-43,4.1938419093289377e-22,4.5583307953216671e-14,4.2982607698134153e-24,4.6886903284832013e-23,2.0069753097209474e-18,1.4162028189334331e-18,1.3726575994824848e-29,1.5410106737435534e-24,1.6395213275429481e-38,1.3698686801995961e-30,1.5164217797412967e-30,1.4617670592019548e-31,9.8867099507621193e-37
9.255355633965123e-14,0.5524701563521017,154.0,0.0,0.0,0.0,0.99999990770652203,1.0,18.999999999992038,6.6038241741858753e-09,2.957399605860743e-08,2.9572019192350119e-08,4.9152987674507099e-12,1.0733057354122193e-14,2.4424606304415309e-08,8.6086885867220961e-10,3.0259482826465798e-11,1.21998178138641e-09,2.9825014271282007e-12,6.7015370797356687e-20,7.6217945577502211e-15,2.7543467110805989e-20,5.131268619627371e-15,9.4017583011292148e-19,9.4022535038441296e-19,4.3224492419157408e-23,6.2957583454794965e-24,4.7683382601841765e-16,5.3353355249589098e-43,5.025244795711435e-43,5.025244973208661e-43,5.713590302324684e-22,5.0623392651938808e-14,5.2898948291742265e-24,5.8069226312746785e-23,2.7228255551389157e-18,1.9213355458759393e-18,2.0726858585764393e-29,2.0990840403400353e-24,2.7421584047551979e-38,2.0469097362816288e-30,2.2897873334639623e-30,2.4236382636872596e-31,1.8153805150981262e-36
1.0161424870899893e-13,0.5524701563520965,154.0,0.0,0.0,0.0,0.99999989867559724,1.0,18.999999999990418,7.2503170090166687e-09,3.2468883362468761e-08,3.2466494956238675e-08,5.9244012782739591e-12,1.1784825020025149e-14,2.660130406865055e-08,1.0321315490887953e-09,3.304751478972858e-11,1.4626869983296776e-09,3.5849286846472558e-12,8.0779247502689281e-20,9.1825099968588026e-15,3.3107691672644929e-20,6.1849347699012339e-15,1.2441765366610187e-18,1.2442477513484915e-18,6.2091332350210436e-23,9.1233250067090505e-24,5.7476101656310078e-16,1.0227167205552559e-42,9.6327634914995058e-43,9.6327638629337916e-43,7.5623962825394564e-22,5.5681755451825841e-14,6.3861062944906454e-24,7.0413635647198699e-23,3.5888461618683263e-18,2.5324344721605985e-18,3.0115597317167317e-29,2.7778405478711496e-24,4.3717659630018983e-38,2.9433041374516932e-30,3.3270465020890884e-30,3.8306092310871673e-31,3.1484934649878867e-36
1.1973563344769432e-13,0.552470156352085,154.0,0.0,0.0,0.0,0.99999988061589018,1.0,18.999999999986745,8.5433026307535723e-09,3.8258497889180817e-08,3.8255163814093665e-08,8.2247968916236655e-12,1.3888302185805986e-14,3.084814849076418e-08,1.4178885223066144e-09,3.8534674866655008e-11,2.0093631588709839e-09,4.949679979387038e-12,1.121574646983544e-19,1.27369223177094e-14,4.5713200850216254e-20,8.5871192422591153e-15,2.0354737074411277e-18,2.035608246838346e-18,1.1704202071306535e-22,1.7497318439884632e-23,7.9803043688484419e-16,3.2216610451351007e-42,3.0344186675063537e-42,3.0344188050552487e-42,1.2376492665893336e-21,6.5853314405654581e-14,8.8941401579437905e-24,9.8549355224145809e-23,5.8247174177106605e-18,4.1101548491896323e-18,5.806494049450953e-29,4.5446435618963927e-24,9.9259734878963491e-38,5.559053515143495e-30,6.4150006636645371e-30,8.5482655732434721e-31,8.2849953852506413e-36
1.3604487971252018e-13,0.552470156352073,154.0,0.0,0.0,0.0,0.99999986436453348,1.0,18.999999999982933,9.7069896356851329e-09,4.346897095463515e-08,4.3464643643638335e-08,1.0616749072052327e-11,1.5781366228221935e-14,3.4552009575028721e-08,1.8130678875772679e-09,4.3373491550343508e-11,2.5693922798449741e-09,6.357754729986155e-12,1.4478600876006023e-19,1.6428372432866036e-14,5.8719063780143254e-20,1.1085169924508776e-14,2.9855297875026028e-18,2.985750030608693e-18,1.9121655620402872e-22,2.9026453101574229e-23,1.0302251698092738e-15,7.868350814694357e-42,7.4110453900628653e-42,7.4110457709487156e-42,1.8159024782337892e-21,7.507022620044558e-14,1.1513741098107111e-23,1.2774809635594954e-22,8.482576940272953e-18,5.9856467817958706e-18,9.6784512219468911e-29,6.6659761065328072e-24,1.8792773483174418e-37,9.0977882778427323e-30,1.0693142155230131e-29,1.5937013711946912e-30,1.757236096901747e-35
