Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669),S(1668),S(571),S(1345),S(1398),S(1815),S(1443),C7H15(32),C7H15(31),S(1930),S(1932),C4H9(23),C3H6(1916),S(1984),S(87),S(2214),S(2218),S(2260),S(2221),S(2356)
9.660142904485754e-11,0.6627784851362237,154.0,0.0,0.0,0.0,0.9978519583780121,0.99999999950642693,18.999990215410282,5.0207396633633329e-05,0.00022963392590467433,0.00021994474698555774,9.5189313201520531e-06,3.8906578429609331e-11,6.8967099347191846e-06,0.00055559510978015413,6.1951161176137826e-08,0.0010753397968231719,2.4364275537805512e-07,7.8068823630779951e-14,1.415819400709852e-07,1.4346789465497694e-15,2.5922446026098265e-07,1.508983100423825e-07,1.5093996014241354e-07,2.644327711507272e-11,1.5169162015805863e-11,8.8347861684873807e-09,1.2742706983859122e-17,1.1958367092111008e-17,1.1963735942794392e-17,2.4203984900105272e-11,1.9875569615908556e-08,3.6467360694966916e-14,2.9970253580184274e-17,2.4238431352280103e-08,1.249289064701976e-08,3.7587238203981241e-14,2.3813646863928282e-13,3.3207895701758752e-19,4.952655731284887e-18,2.4170001775935691e-12,1.8423512668604048e-15,2.631965925398391e-17,2.1968353801917838e-19,1.5283085955684192e-19,1.2703355135532193e-15,4.3049672968893951e-22,2.208549108794883e-25,1.1721891479263547e-25,2.419343058567814e-23,3.023774413599183e-22,7.2755004919449357e-15,2.7396516572664825e-16,8.2043017797130075e-18,2.3537767711972531e-17,5.1964490003807528e-14,7.3457349783155122e-16,1.1043255071322437e-11,2.4558239688202333e-13,3.8936528124659585e-12,1.031771416004652e-15,6.2822092563098027e-16,2.5003879159189772e-15,3.1232246414334296e-24,1.6059579832410181e-22,2.5183955335856829e-15,1.2577253411891949e-24,8.3385314648687182e-19,1.5420061250800612e-22,1.8044951866783187e-24,9.9547215185621615e-18,2.9109290448123997e-22,3.9769895215425232e-23,2.5512730201962354e-11,4.6286244806611842e-10,4.6976309580725063e-12,2.9121160852187133e-17,4.9942992691707607e-13,4.9955203351436925e-13,1.2210659729321365e-16,1.7829320809139319e-09,1.724003793863344e-12,2.214591066773518e-10,2.4163964517040337e-12,1.1009660412577868e-11,9.1813233941584289e-20
9.757788815734965e-11,0.6627784847147689,154.0,0.0,0.0,0.0,0.99783027502902755,0.99999999950141738,18.999990099627922,5.0714233496513414e-05,0.00023194995028372084,0.00022214202355311398,9.6318042763365428e-06,3.9299238364436057e-11,6.896568430316467e-06,0.00056122764167817346,6.1949814972720337e-08,0.0010862433551932062,2.4611493713249161e-07,7.8994456774344835e-14,1.4428643801092725e-07,1.4492389999432139e-15,2.6338697387314958e-07,1.5501084930122537e-07,1.5505363777143188e-07,2.716473630924122e-11,1.5584364531503476e-11,9.0144930901379e-09,1.358990702680992e-17,1.2755305107674264e-17,1.2761092860837363e-17,2.4949831306538606e-11,2.0263217840488917e-08,3.7878329252129749e-14,3.0408142580989926e-17,2.4707112665670504e-08,1.2734137711733419e-08,3.9290802405033226e-14,2.44933133160989e-13,3.5043903812058689e-19,5.1054537318597261e-18,2.5246064710536664e-12,1.9185180922635995e-15,2.7687248776324525e-17,2.3287118468429874e-19,1.6238207130862433e-19,1.3412014764050012e-15,4.6187020956755202e-22,2.3847799115281988e-25,1.2454532806086488e-25,2.5963658894545017e-23,3.2146908230574235e-22,7.422959448252219e-15,2.803318897309592e-16,8.370842789654348e-18,2.4203255626560758e-17,5.3438715965980419e-14,7.4739924233861081e-16,1.1236025028474406e-11,2.4996825325742043e-13,4.0042779425685827e-12,1.0611328307734831e-15,6.4608897740819217e-16,2.5752879619599609e-15,3.1958056801115753e-24,1.6540649727193157e-22,2.5870113604510758e-15,1.291993058590059e-24,8.5657502386769043e-19,1.6615635814814915e-22,1.8464304474060557e-24,1.0344786248280095e-17,3.0250116279157787e-22,4.1876810914868813e-23,2.5778528368568284e-11,4.6750235900985649e-10,4.7913032755718894e-12,3.0082109294216942e-17,5.0954682468084033e-13,5.0967266530412169e-13,1.2584062328140491e-16,1.8219145038675557e-09,1.7617815152223155e-12,2.2880782972747701e-10,2.5239958979827801e-12,1.1372589320334719e-11,9.4839817551247107e-20
9.855434726984177e-11,0.6627784842935583,154.0,0.0,0.0,0.0,0.99780859223115259,0.99999999949640739,18.999989983840678,5.1221057048169543e-05,0.00023426587216604083,0.00022433911392702365,9.7446778987431098e-06,3.9691377097545255e-11,6.8964269295183489e-06,0.00056686003572355669,6.1948468803518426e-08,0.0010971466857051474,2.4858700945175087e-07,7.9920263192179831e-14,1.4701632479325515e-07,1.4637931030858546e-15,2.6756606043260996e-07,1.5918903109736222e-07,1.592329761843986e-07,2.7897724574435554e-11,1.6006225291859771e-11,9.1960134384667566e-09,1.448348783973171e-17,1.3596018708369046e-17,1.3602253129882904e-17,2.5710682795168807e-11,2.0654602641128708e-08,3.932979972508985e-14,3.083199144538871e-17,2.5179785745599851e-08,1.2977430346379209e-08,4.1053436597473461e-14,2.5184882221383816e-13,3.6961534982971345e-19,5.2613309999264558e-18,2.6357620862742468e-12,1.9970067576532909e-15,2.9110879159595714e-17,2.4669940152975487e-19,1.7242373697840848e-19,1.4152051233950594e-15,4.9517443911179302e-22,2.5730686411877458e-25,1.3224799198316442e-25,2.7843585916384438e-23,3.4155475722041039e-22,7.5719410131166967e-15,2.8677534382424315e-16,8.5391058424043262e-18,2.4880211534174925e-17,5.4938433867355375e-14,7.603001895157964e-16,1.1429925209949437e-11,2.5438066340520807e-13,4.1168227676497149e-12,1.0910046232069911e-15,6.6426744940900899e-16,2.6515648665712073e-15,3.2692616945145397e-24,1.7030563687460844e-22,2.6567143790782596e-15,1.3268038876747068e-24,8.7965696024349734e-19,1.788979034804404e-22,1.8888705555720108e-24,1.0745855081090622e-17,3.1423131925421411e-22,4.4072972736484012e-23,2.6044488489198916e-11,4.7214154716914875e-10,4.885865353285007e-12,3.1065223192287428e-17,5.1976458646208273e-13,5.1989423634936253e-13,1.2964988727978947e-16,1.861278344361657e-09,1.7999311442467569e-12,2.363144225439604e-10,2.6351454214910666e-12,1.1743213067842588e-11,9.79305747500485e-20
9.953080638233388e-11,0.6627784838725955,154.0,0.0,0.0,0.0,0.99778690998437125,0.99999999949139717,18.999989868049173,5.1727867288941959e-05,0.00023658169155498085,0.000226536018745774,9.8575515607593412e-06,4.008402628724249e-11,6.8962854323247304e-06,0.00057249229192669654,6.1947122668531062e-08,0.0011080497883779333,2.5105897234049994e-07,8.0845894089727272e-14,1.4977159818871468e-07,1.4783521219472888e-15,2.7176145390683911e-07,1.6343311409205784e-07,1.6347823411597734e-07,2.8642287429937023e-11,1.6434770741204541e-11,9.3793473344633592e-09,1.5425445418813381e-17,1.4482401518819806e-17,1.4489111892593957e-17,2.6486683795210714e-11,2.1049723800050065e-08,4.0822538358969887e-14,3.1275373662577178e-17,2.5656437362302079e-08,1.3222761597897072e-08,4.2876564393053256e-14,2.5888425499299262e-13,3.8963543184582956e-19,5.420317302343545e-18,2.7505427866191832e-12,2.0778631818765132e-15,3.0592240797691776e-17,2.6119200378310877e-19,1.829756623442284e-19,1.4924494145347315e-15,5.3050671219314457e-22,2.774105511887901e-25,1.4034210215234488e-25,2.9838806044134705e-23,3.6267541790065739e-22,7.7224474075212116e-15,2.9329562404293536e-16,8.7090934460052415e-18,2.5568700436747724e-17,5.646378916041056e-14,7.7327564902417867e-16,1.1624944419736782e-11,2.5881936433580886e-13,4.2312984448525821e-12,1.1213897665406768e-15,6.8275814861207449e-16,2.7292272518883075e-15,3.3435932747249915e-24,1.7529375568079257e-22,2.7275083657886246e-15,1.3621594042000846e-24,9.0310022595320725e-19,1.9246770099422784e-22,1.931817253761592e-24,1.1158117151349952e-17,3.2628890796861511e-22,4.6361234972515295e-23,2.6310610559918299e-11,4.7678001358539816e-10,4.9813161933092154e-12,3.2070804332298244e-17,5.3008319580162423e-13,5.3021673093670481e-13,1.3353513508072023e-16,1.9010219671976358e-09,1.838451135925559e-12,2.4398035325148525e-10,2.7499208408665493e-12,1.2121599899548111e-11,1.0108606698746293e-19
9.999999999999999e-11,0.6627784834939433,154.0,0.0,0.0,0.0,0.99777649174947092,0.99999999948898943,18.999989812409417,5.1971387477584836e-05,0.00023769441820828305,0.00022759157696691462,9.911787776832017e-06,4.0272573026294429e-11,6.8962174434786829e-06,0.00057519857092714862,6.1946475855926893e-08,0.0011132887041638681,2.5224672427953943e-07,8.1290702191284052e-14,1.5110455044338994e-07,1.4853463429136183e-15,2.7378308531635212e-07,1.6549593333151611e-07,1.6554162445624223e-07,2.9004183899657584e-11,1.6643074391980495e-11,9.468085318633517e-09,1.5895873859404226e-17,1.4925132035366589e-17,1.4932081988820988e-17,2.6864987327591357e-11,2.1240910486091647e-08,4.1554713309799057e-14,3.1485606042730011e-17,2.5886882180129614e-08,1.3341367612282988e-08,4.37745283296473e-14,2.6230761837044038e-13,3.9956359806424696e-19,5.497825650328146e-18,2.8070074188188928e-12,2.117570940560434e-15,3.1325084400944988e-17,2.683992795469565e-19,1.8823341354554115e-19,1.5307493095874256e-15,5.4823517646153887e-22,2.8754517733738508e-25,1.4437520255255416e-25,3.0840241535694316e-23,3.7320456090322667e-22,7.795309537921253e-15,2.964560074393623e-16,8.7913875227751508e-18,2.5903644141771162e-17,5.7205891636084717e-14,7.7953669601225827e-16,1.1719046924557692e-11,2.6096145785644989e-13,4.2869946385273934e-12,1.1361734459723599e-15,6.9175460830134197e-16,2.7670397450609392e-15,3.3796218902884728e-24,1.7772238753269903e-22,2.7619143785230646e-15,1.3793422884190102e-24,9.1449371315651565e-19,1.9929568641672821e-22,1.952633414689253e-24,1.1360248517784961e-17,3.3220074408059181e-22,4.7494374479578462e-23,2.6438541185105498e-11,4.7900856410167762e-10,5.0274966473975034e-12,3.2562071926388361e-17,5.3507720672981058e-13,5.3521263599277989e-13,1.3542926296944028e-16,1.9202535893330657e-09,1.857091472885033e-12,2.4772097743273348e-10,2.8063832406843928e-12,1.2306197942465347e-11,1.0262549166679358e-19
1.0040961958357679e-10,0.6627784834939433,154.0,0.0,0.0,0.0,0.99776739643343937,0.99999999948688745,18.999989763833661,5.2183985125112783e-05,0.00023866584137766198,0.00022851307492676614,9.9591374064552519e-06,4.0436990488845e-11,6.8961580879322388e-06,0.00057756120466297318,6.1945911176295031e-08,0.0011178623859965796,2.5328364538116249e-07,8.1679093229634763e-14,1.5227304795651459e-07,1.4914504185361242e-15,2.7555103408735577e-07,1.6730934460301619e-07,1.6735553779348476e-07,2.9322327281680067e-11,1.6826198553919e-11,9.5458985241539045e-09,1.6316271281598183e-17,1.5320808298825122e-17,1.5327973377041e-17,2.719815684880794e-11,2.1408527248648624e-08,4.2201926703815565e-14,3.1663682217778647e-17,2.6088814568448304e-08,1.3445297014672779e-08,4.4570294076893747e-14,2.6531911423098319e-13,4.0839822347106942e-19,5.5660877740481036e-18,2.8570080703474203e-12,2.1526967049083362e-15,3.1976251299181201e-17,2.7482359346011876e-19,1.9292552868425541e-19,1.5648269628088165e-15,5.6412336942463028e-22,2.9665357063583319e-25,1.4797442448497869e-25,3.1737893102435997e-23,3.826038221682587e-22,7.8592087480625872e-15,2.9922964291877879e-16,8.8635588765723217e-18,2.6198254614953164e-17,5.7858647848106167e-14,7.8501661974075921e-16,1.1801409316710455e-11,2.6283645860167033e-13,4.3359865611548501e-12,1.1491777431239465e-15,6.9966821053873216e-16,2.8003150368779933e-15,3.4112416407207746e-24,1.7985960542745295e-22,2.7921587849577019e-15,1.394446859357481e-24,9.2450909805893613e-19,2.0542527162875414e-22,1.9709020240010858e-24,1.1538880450535624e-17,3.3742529208018705e-22,4.850182826678574e-23,2.6550258887541951e-11,4.8095401712761398e-10,5.0679810173213035e-12,3.2995287534768309e-17,5.3945615528518722e-13,5.395932527257259e-13,1.3709744053883587e-16,1.9371145942425607e-09,1.873434515331004e-12,2.5101713149573721e-10,2.8563821120460079e-12,1.2468841509772519e-11,1.0398183203213583e-19
1.0128843278481969e-10,0.6627784831154964,154.0,0.0,0.0,0.0,0.99774788332886788,0.99999999948237739,18.999989659615576,5.2640092179991448e-05,0.000240749908187675,0.00023048998170320208,1.0060722407332783e-05,4.0790136242256486e-11,6.8960307464592402e-06,0.0005826300057629743,6.1944699711771219e-08,0.0011276747990945598,2.5550822979031247e-07,8.2512220231752097e-14,1.5479505745049034e-07,1.5045502552642328e-15,2.7935342265178444e-07,1.712393440219188e-07,1.7128662532863995e-07,3.0011810996876262e-11,1.7223080727960357e-11,9.7139188736762301e-09,1.72494924489962e-17,1.619925384274412e-17,1.6206899827637346e-17,2.7922123151396845e-11,2.1770356810311363e-08,4.3615937276918779e-14,3.2060058159673308e-17,2.6524394124870752e-08,1.3669473062084426e-08,4.6315256723293154e-14,2.7185205813574473e-13,4.2788825844780398e-19,5.7144223276295635e-18,2.9665278147391426e-12,2.2295197163322331e-15,3.3409698661745153e-17,2.890313465813378e-19,2.0332048762436337e-19,1.6399927382672587e-15,5.9954101916228891e-22,3.1704252500720529e-25,1.5594820265068063e-25,3.3739478592003473e-23,4.0343636792432095e-22,7.9972086727677136e-15,3.0522604130552423e-16,9.0194251146062439e-18,2.6837249411457741e-17,5.9274493359700089e-14,7.9681680113118866e-16,1.197876363829888e-11,2.6687444935095321e-13,4.4422555943156023e-12,1.1773860446694709e-15,7.1683391788908911e-16,2.8725381366816206e-15,3.479601042438205e-24,1.8449837156432357e-22,2.8576985226969961e-15,1.4271783949594229e-24,9.4621250880508697e-19,2.1912306861152938e-22,2.0103978730087163e-24,1.1929003705319913e-17,3.4883548163050138e-22,5.0721553815583086e-23,2.6790038388450537e-11,4.8512743765334498e-10,5.1553642056117136e-12,3.3938436959778771e-17,5.4891077601059092e-13,5.4905149845094954e-13,1.4072244035888842e-16,1.9735123392603477e-09,1.9087155207575455e-12,2.5818521528647441e-10,2.9658985894965419e-12,1.2822475249874622e-11,1.0693090173534943e-19
1.021672459860626e-10,0.6627784827372574,154.0,0.0,0.0,0.0,0.99772837067064479,0.999999999477867,18.999989555395295,5.3096188453825984e-05,0.00024283389198852598,0.00023246673946255577,1.016230618452584e-05,4.1143148839560754e-11,6.8959034079056634e-06,0.00058769869523422793,6.194348827495887e-08,0.0011374870276855905,2.5773272557136253e-07,8.3345376911565208e-14,1.5733762504585105e-07,1.5176483142111306e-15,2.8316843411883967e-07,1.7522329251424496e-07,1.7527167693813343e-07,3.0710770281137909e-11,1.7625435682721486e-11,9.8834084712278651e-09,1.8226693830266705e-17,1.7119242947713399e-17,1.7127397286191455e-17,2.8658687871147455e-11,2.2135212324504639e-08,4.5065143293399296e-14,3.2454910390168619e-17,2.6963166476028253e-08,1.3895284719233557e-08,4.8112529346074278e-14,2.7848359754256363e-13,4.4812692663329764e-19,5.865342631446794e-18,3.0791586766766858e-12,2.3083665572658845e-15,3.4893883288151068e-17,3.0383389624599359e-19,2.1417619827080085e-19,1.7180263224867837e-15,6.3683864893184416e-22,3.3863446852929664e-25,1.6427545087145552e-25,3.5848114209825827e-23,4.2520551728098549e-22,8.1364488504905052e-15,3.1128489158547361e-16,9.176694044894516e-18,2.7485731020386909e-17,6.0711428672786646e-14,8.0867565373388767e-16,1.2156999446006356e-11,2.7093315011059107e-13,4.5501134527417643e-12,1.2060167786669716e-15,7.342565514861073e-16,2.9459026579794921e-15,3.5486724591483123e-24,1.8921045096477333e-22,2.9241301689529785e-15,1.4603553991905431e-24,9.6821131153225443e-19,2.3359582602068917e-22,2.0503049386153467e-24,1.2328626965571827e-17,3.6052357419804123e-22,5.3022621500905482e-23,2.7029949059607206e-11,4.8930027591514077e-10,5.2434650330988652e-12,3.4900475674283159e-17,5.5844704602565608e-13,5.5859145670360818e-13,1.4441067795235544e-16,2.0102140204543272e-09,1.9442930354056241e-12,2.6548565860573138e-10,3.0785269739818134e-12,1.3182549947939293e-11,1.0993368563094925e-19
1.030460591873055e-10,0.6627784823592276,154.0,0.0,0.0,0.0,0.99770885845875812,0.99999999947335627,18.999989451173178,5.3552273946864405e-05,0.00024491779278316354,0.00023444334856975827,1.0263888381696884e-05,4.1496270858680818e-11,6.8957760722714365e-06,0.00059276727308424598,6.1942276865857257e-08,0.0011472990717833604,2.5995713272771902e-07,8.4178479455619115e-14,1.5990074911791454e-07,1.5307471534651423e-15,2.8699588567893472e-07,1.792613675908808e-07,1.7931087018333699e-07,3.1419236372934074e-11,1.8033281566237078e-11,1.0054367404978108e-08,1.9249503886216186e-17,1.8082322153053092e-17,1.8091013584009202e-17,2.940795613944079e-11,2.2503093630176908e-08,4.6550122719029106e-14,3.2855519159416121e-17,2.7405122095125253e-08,1.4122726980692049e-08,4.9963201730244482e-14,2.8521423898454078e-13,4.6913605356655237e-19,6.0188703486782808e-18,3.1949577718522242e-12,2.3892718497945841e-15,3.6430128058862545e-17,3.1925029885861822e-19,2.2550872942678463e-19,1.7990087906337667e-15,6.7609799568883888e-22,3.6148878962671385e-25,1.7296849774439155e-25,3.806851398922018e-23,4.4794460951766032e-22,8.2769309658297996e-15,3.1740626691674001e-16,9.3353675700779224e-18,2.8143745134918237e-17,6.2169555787352338e-14,8.2059266200702445e-16,1.2336108872660872e-11,2.750123760833252e-13,4.6595679729215562e-12,1.2350720334409846e-15,7.5193738050506871e-16,3.0204146503482198e-15,3.6184566060490044e-24,1.9399622859522051e-22,2.991456262074855e-15,1.4939790667083957e-24,9.905063505748821e-19,2.4887957364559351e-22,2.0906239639797948e-24,1.2737890973874513e-17,3.7249368775581412e-22,5.5407284041924362e-23,2.7269990897960759e-11,4.9347253266354861e-10,5.3322827754757181e-12,3.5881627738466119e-17,5.6806495339325677e-13,5.6821311608989927e-13,1.4816269664278689e-16,2.0472184595391045e-09,1.9801659457392097e-12,2.7291951017638651e-10,3.1943244262645917e-12,1.3549114134445281e-11,1.1299058662679423e-19
1.039248723885484e-10,0.6627784819814098,154.0,0.0,0.0,0.0,0.99768934669319587,0.99999999946884521,18.999989346949558,5.4008348659354746e-05,0.00024700161057498429,0.0002364198093688144,1.0365468663421014e-05,4.1849296782487821e-11,6.8956487395564858e-06,0.00059783573932052582,6.1941065484465625e-08,0.0011571109314015271,2.6218145126279277e-07,8.5011593652663747e-14,1.624844280421066e-07,1.5438446055384055e-15,2.9083559712235787e-07,1.8335374417891899e-07,1.8340438004112329e-07,3.2137240056050238e-11,1.8446636262421245e-11,1.0226795763098487e-08,2.0319594830264508e-17,1.909007994824357e-17,1.9099338550605481e-17,3.0170033051737631e-11,2.2874000565793151e-08,4.8071458211268209e-14,3.325576041150453e-17,2.7850251483673751e-08,1.4351794856265215e-08,5.1868376301633387e-14,2.920444847822048e-13,4.9093789973139482e-19,6.1750271353435087e-18,3.3139826668433864e-12,2.4722704932427616e-15,3.8019778235806474e-17,3.3530003415802618e-19,2.3733456141931141e-19,1.8830227052970541e-15,7.1740358147338583e-22,3.8566724854320418e-25,1.8203998762907572e-25,4.0405556233338001e-23,4.7168786590365914e-22,8.4186567187166771e-15,3.2359024122555237e-16,9.4954476101839515e-18,2.8811337069439077e-17,6.3648975747720673e-14,8.3256730056396576e-16,1.2516084120931373e-11,2.7911194411210722e-13,4.7706269209516861e-12,1.2645538785578423e-15,7.6987766272092713e-16,3.0960801074875553e-15,3.688954426574695e-24,1.9885609245942295e-22,3.0596792901731118e-15,1.5280507019963797e-24,1.0130984473747371e-18,2.6501165592653611e-22,2.1313552146235459e-24,1.3156937150432e-17,3.8474996001656352e-22,5.7877836911827414e-23,2.7510163900465197e-11,4.9764420864721134e-10,5.4218167091992405e-12,3.688211819204709e-17,5.7776448619109747e-13,5.7791646523076453e-13,1.5197903966698299e-16,2.0845244817798609e-09,2.0163331415258537e-12,2.8048781354376938e-10,3.3133485591800256e-12,1.3922216047016726e-11,1.1610200852128117e-19
1.0480368558979131e-10,0.6627784816038049,154.0,0.0,0.0,0.0,0.99766983537394605,0.99999999946433382,18.999989242724748,5.4464412591545014e-05,0.00024908534536703647,0.00023839612218415305,1.0467046713836517e-05,4.2202369303625166e-11,6.8955214097607418e-06,0.00060290409395054897,6.1939854130783195e-08,0.0011669226065537228,2.6440568117999087e-07,8.5844669309068018e-14,1.6508866019396002e-07,1.5569421759298937e-15,2.9468739078977146e-07,1.8750059467032373e-07,1.8755237895254382e-07,3.2864811668152214e-11,1.8865517396042512e-11,1.0400693633739345e-08,2.1438683167414311e-17,2.0144147305402058e-17,2.0154004547304221e-17,3.0945023668408189e-11,2.324793296936334e-08,4.9629737098376757e-14,3.3659780529400249e-17,2.829854517128663e-08,1.4582483370879469e-08,5.3829168094082386e-14,2.9897483309802322e-13,5.1355516326751083e-19,6.3338346419887578e-18,3.4362913748935543e-12,2.5573976626981091e-15,3.9664201544494498e-17,3.5200300859619789e-19,2.4967059119459263e-19,1.9701521221301318e-15,7.6084277148924313e-22,4.1123403930651823e-25,1.9150288456929129e-25,4.2864287038323224e-23,4.9647040154761496e-22,8.5616278241343402e-15,3.2983688920375967e-16,9.6569361023081835e-18,2.9488551681986168e-17,6.5149788654557001e-14,8.4459905903376207e-16,1.2696917462371392e-11,2.8323167265820347e-13,4.883297993477004e-12,1.2944643650760783e-15,7.8807864466048908e-16,3.1729049679803862e-15,3.7601667022996825e-24,2.0379042187077374e-22,3.1288016920250809e-15,1.5625714800342734e-24,1.0359884116636491e-18,2.8203076148558699e-22,2.1724993362829917e-24,1.3585907583641846e-17,3.9729654831520025e-22,6.0436618602563699e-23,2.7750468064097967e-11,5.0181530461294503e-10,5.512066111486134e-12,3.7902173048569948e-17,5.8754563251161185e-13,5.8770149276178712e-13,1.5586025017546634e-16,2.1221309160533657e-09,2.0527935158970318e-12,2.881916071152361e-10,3.4356574334229678e-12,1.4301903632792396e-11,1.1926835009998226e-19
