Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669),S(1668),S(571),S(1345),S(1398),S(1815),S(1443),C7H15(32),C7H15(31),S(1930),S(1932),C4H9(23),C3H6(1916),S(1984),S(87),S(2214),S(2218),S(2260),S(2221)
4.730263880468646e-10,0.5037456558170981,154.0,0.0,0.0,0.0,0.99992993897938354,0.99999999999378275,18.999991643446688,7.0174814731046189e-06,2.8809023448187454e-05,2.069942101929492e-05,8.2296531969810101e-06,1.868210542405019e-11,7.6709837749990511e-09,2.4377119949031981e-06,4.2205708577556343e-12,2.7147820023239795e-06,1.2382317900234908e-07,1.7372599739946903e-13,1.6251352534295017e-08,1.6913146489126156e-15,2.0891993831733443e-09,1.0336442085263261e-09,1.0345374733068811e-09,5.3481772156211715e-13,3.5826469219099867e-13,1.1850985743779965e-09,3.9919189510986537e-21,3.8174364080929537e-21,3.8175307509026557e-21,1.5351147539782596e-11,2.1752648350659899e-09,2.8981104196839433e-15,1.4729066168939151e-18,8.9922547202496759e-12,8.0623293037915031e-12,1.8234331507155276e-16,4.0597962185083825e-15,2.3295221936461541e-22,8.5518659090431299e-20,4.0270393425944109e-12,2.8830303852928764e-17,8.4855217172885127e-19,4.8780411006422254e-20,1.2292552998453559e-21,8.6515764844441346e-15,2.3296691562647001e-23,3.6052043898988147e-26,3.8377662370746304e-28,5.5527971582224614e-25,6.0711476452607392e-23,3.0389389044051525e-18,9.5077434320329603e-19,3.8016885033858163e-22,7.5346677075338031e-22,3.537963215610181e-18,1.1157461171919503e-19,7.0046866545962449e-15,2.9022511678140242e-16,2.5566879339794618e-15,2.7459026611479689e-18,2.0655295657361985e-18,6.1782476031130596e-18,2.9218892138478107e-26,4.0806448830848413e-24,8.4706067947074773e-18,4.8885588202495618e-27,1.6221541315556935e-21,7.1383385404381704e-27,1.6541097103616537e-26,3.7218830142335762e-21,4.1438351712879242e-26,1.4290583764559596e-26,3.2715760549759636e-13,5.5382163773730807e-12,3.5047806648118175e-13,2.0695209942153706e-18,8.2161799479281859e-16,8.2268977022781909e-16,1.0717754350005856e-18,7.1006244261820039e-10,1.8519270051646916e-13,9.4750536926747071e-11,4.0356611045445158e-12,2.8600299598384673e-11
4.85457264401484e-10,0.5037456550284812,154.0,0.0,0.0,0.0,0.99992809756199863,0.99999999999357514,18.999991369297128,7.2018543637079571e-06,2.9566010380492389e-05,2.1188762542967413e-05,8.5003664207555895e-06,1.9172997034543442e-11,7.6709709546960081e-09,2.5018642925763379e-06,4.2205630887625386e-12,2.7862263479116354e-06,1.2708871945781225e-07,1.7944068999788942e-13,1.7116647097232659e-08,1.7359190345748509e-15,2.1732610890527211e-09,1.1058296190468973e-09,1.1067853586507233e-09,5.7218528913920471e-13,3.8335023681949411e-13,1.2485009688523603e-09,4.6967498659262217e-21,4.4916186837274912e-21,4.4917327690356361e-21,1.6611124658884511e-11,2.2886603612033987e-09,3.1963342992923839e-15,1.5258414209132597e-18,9.4579472706502422e-12,8.4795343977941795e-12,2.0405024045092398e-16,4.3570918909290001e-15,2.673099276279246e-22,9.2545299549023667e-20,4.5096107108206927e-12,3.2014430317938751e-17,9.6640395150726077e-19,5.6862985560113374e-20,1.4364399557645333e-21,9.9617138490593623e-15,2.7948657456680563e-23,4.3996803016887314e-26,4.4846187301271177e-28,6.6533569015813553e-25,7.1016586192050581e-23,3.1959091149536473e-18,1.0122848791229161e-18,3.9983023212793596e-22,8.0930635215268241e-22,3.8022688595188063e-18,1.1665988029857567e-19,7.3238184257148628e-15,3.0379688526123419e-16,2.7480753706309167e-15,2.9516587973708936e-18,2.2203091074788905e-18,6.6565397011660004e-18,3.1109214573080755e-26,4.3965499262443982e-24,9.0675742427112735e-18,5.2330808308163524e-27,1.7364800748892546e-21,8.6260310833607298e-27,1.7611226911406234e-26,4.1093204099633691e-21,4.5752253985814831e-26,1.6286540571607813e-26,3.4214021029018423e-13,5.7108869288522354e-12,3.7023545985306026e-13,2.2522335745000317e-18,8.6800102816989774e-16,8.6916199883288625e-16,1.1609706629885035e-18,7.5161680355654922e-10,1.9604363031911184e-13,1.0313255597418392e-10,4.5195392928171359e-12,3.1166085497601796e-11
4.978881407561034e-10,0.5037456542391435,154.0,0.0,0.0,0.0,0.99992625613147335,0.9999999999933652,18.999991094891303,7.3862250673634153e-06,3.0322992854856678e-05,2.1677843081973757e-05,8.771331150961705e-06,1.9663885741283758e-11,7.6709581406630967e-09,2.5660164497147361e-06,4.220555317491411e-12,2.8576705629768322e-06,1.3035424059720691e-07,1.8516069184411136e-13,1.8004381288839869e-08,1.7805231563970729e-15,2.2581076051802457e-09,1.1808756815262456e-09,1.1818963763290409e-09,6.1103445111438194e-13,4.0943262697901755e-13,1.3135717914743313e-09,5.5018958974925062e-21,5.2617861705646807e-21,5.2619234337478167e-21,1.7937499887218421e-11,2.4049049584749424e-09,3.5168572976480268e-15,1.5795073098787159e-18,9.9346901241986466e-12,8.906614489269584e-12,2.2769234536501613e-16,4.6671475552206907e-15,3.0566656318576866e-22,9.9942740932156088e-20,5.0341742972409441e-12,3.5452946154313201e-17,1.096890777272411e-18,6.601657985158927e-20,1.6717433354494683e-21,1.142649548793279e-14,3.3371690247519611e-23,5.3420372792958092e-26,5.2192630987218456e-28,7.9351204917424891e-25,8.2734230862120327e-23,3.3569756695789497e-18,1.0759266411537021e-18,4.2000522833168421e-22,8.6762359573557824e-22,4.0783905033367297e-18,1.2182105156591872e-19,7.6477110115086346e-15,3.1757860628709661e-16,2.9480550313267159e-15,3.1666617832752447e-18,2.3820448102206711e-18,7.1570420375994982e-18,3.3065033190617047e-26,4.7271245076540308e-24,9.687940829792506e-18,5.5911069586819025e-27,1.8552874040167108e-21,1.0371176868779482e-26,1.871843474219475e-26,4.5252884843966804e-21,5.038385086652508e-26,1.8500258088924974e-26,3.5749172549922719e-13,5.8850372685946653e-12,3.9059887217919363e-13,2.4462461907509534e-18,9.1581190644596709e-16,9.1706704531780767e-16,1.2551388718406272e-18,7.942249073657134e-10,2.0717078073878566e-13,1.1198150118651508e-10,5.0455640750605567e-12,3.3879089198317858e-11
5.103190171107228e-10,0.5037456534491717,154.0,0.0,0.0,0.0,0.99992441468780913,0.99999999999315281,18.999990820259285,7.5705935840904788e-06,3.1079970869667482e-05,2.2166692708932516e-05,9.0425173136334339e-06,2.0154771543233139e-11,7.6709452755646467e-09,2.6301684663898452e-06,4.2205475408694249e-12,2.9291146475988831e-06,1.3361974241463297e-07,1.9088536808306401e-13,1.8914554895538449e-08,1.8251270142984848e-15,2.3437108999747473e-09,1.258808500297479e-09,1.2598966534569447e-09,6.5137873778473963e-13,4.3652099704656254e-13,1.3803122672895528e-09,6.4183370033285986e-21,6.1384503463108802e-21,6.1386147048542699e-21,1.9331910987476577e-11,2.5239982414008668e-09,3.8607562880217703e-15,1.6339048194699448e-18,1.0422433464537916e-11,9.3435238481824503e-12,2.5338689502659317e-16,4.9901165588939284e-15,3.4836897110640694e-22,1.0772015403401669e-19,5.6030263471441639e-12,3.9158717467100452e-17,1.2409839234105751e-18,7.634894279383682e-20,1.938098861441005e-21,1.3059175118191502e-14,3.9668644418470076e-23,6.4549782068834128e-26,6.0508582632511523e-28,9.4221399414665714e-25,9.6014003327716275e-23,3.5221620937152331e-18,1.1417127511325735e-18,4.4069678613022674e-22,9.2845392882770425e-22,4.3664981758272143e-18,1.2705619028118441e-19,7.976243024552315e-15,3.3156492671612342e-16,3.1567527038022865e-15,3.3910471812220757e-18,2.5508386587871134e-18,7.6800907475582544e-18,3.5086751247344419e-26,5.0725906396294619e-24,1.0331837557227443e-17,5.9627128073372386e-27,1.9786012113983696e-21,1.2409624928070011e-26,1.9862948883252607e-26,4.9710438560713655e-21,5.5347136015981384e-26,2.0949185869407468e-26,3.7321470179800577e-13,6.0606643095621734e-12,4.1157331625073495e-13,2.6519897358848019e-18,9.6506269247298985e-16,9.6641712393219291e-16,1.3544314592030669e-18,8.3787181035585219e-10,2.1857030105111903e-13,1.213075825084951e-10,5.6160449363233493e-12,3.6742921796683155e-11
5.227498934653422e-10,0.5037456526586414,154.0,0.0,0.0,0.0,0.99992257323100653,0.99999999999293798,18.99999054542759,7.7549599139086385e-06,3.1836944423313864e-05,2.2655337948540733e-05,9.3138983826481557e-06,2.064565443934924e-11,7.6709324439492653e-09,2.6943203426072376e-06,4.2205397700601686e-12,3.000558601783714e-06,1.3688522490285926e-07,1.9661415875389859e-13,1.9847167703702432e-08,1.8697306081796147e-15,2.4300440861940972e-09,1.3396532497904278e-09,1.3408113864425628e-09,6.9323119741786984e-13,4.6462415584869176e-13,1.4487236205124526e-09,7.4579050021209582e-21,7.1329389551354664e-21,7.1331348606946194e-21,2.0795993451328172e-11,2.6459398668796945e-09,4.2291333879194594e-15,1.6890344840924054e-18,1.0921127699792004e-11,9.7902169561575051e-12,2.8125502474967251e-16,5.3261472679903773e-15,3.9578419772304328e-22,1.1588669774149616e-19,6.2185117641422441e-12,4.3144896229088052e-17,1.3997009083120032e-18,8.7975321922519049e-20,2.2386573342327419e-21,1.4873719682781779e-14,4.6952906012512023e-23,7.7639827765863827e-26,6.9892418726281331e-28,1.114092750009514e-24,1.1101687114597419e-22,3.6914924418193756e-18,1.2096563467984606e-18,4.6190791920547603e-22,9.9183186299517332e-22,4.6667574753256061e-18,1.3236341052359078e-19,8.3092961709588007e-15,3.4575062982944687e-16,3.3742909770873619e-15,3.6249471062901616e-18,2.7267900445812714e-18,8.2260130967478187e-18,3.7174772488210914e-26,5.4331644763556587e-24,1.0999383336820413e-17,6.3479670031941987e-27,2.1064442739778336e-21,1.4781049090525441e-26,2.1044997898503134e-26,5.4478608563854507e-21,6.0656300363885858e-26,2.3651691821381813e-26,3.8931177748445252e-13,6.2377647643555206e-12,4.3316379182467277e-13,2.8699030887797769e-18,1.0157654214769846e-15,1.0172244225714838e-15,1.4590010944994678e-18,8.8254263593829039e-10,2.3023835703956101e-13,1.3112077295855578e-10,6.2333407328629642e-12,3.9761139563651227e-11
5.351807698199616e-10,0.5037456518676205,154.0,0.0,0.0,0.0,0.99992073176106711,0.99999999999272071,18.999990270419609,7.9393240568373772e-06,3.2593913514185911e-05,2.3143802196245126e-05,9.5854509610639326e-06,2.113653442860874e-11,7.6709196399437135e-09,2.758472078414123e-06,4.2205320003623709e-12,3.0720024255836055e-06,1.4015068805432319e-07,2.0234656995209134e-13,2.0802219499658022e-08,1.9143339379381063e-15,2.51708135819641e-09,1.4234342122172569e-09,1.4246648787054261e-09,7.3660441579155051e-13,4.9375059987272368e-13,1.5188070745779364e-09,8.6333227804098528e-21,8.2574336575494073e-21,8.257666151999789e-21,2.2331380703240494e-11,2.7707295291810401e-09,4.6231159620890346e-15,1.744896840205006e-18,1.1430723461553001e-11,1.0246648505498676e-11,3.1142175973085448e-16,5.675383243030457e-15,4.4830010372677921e-22,1.2445152016991579e-19,6.8830229415938069e-12,4.7424918646796314e-17,1.5741063754681569e-18,1.0101875402174274e-19,2.5767966457059738e-21,1.6884824141679866e-14,5.5349156007795683e-23,9.2975636537328885e-26,8.0449606337489735e-28,1.3120635558325228e-24,1.2791571386716084e-22,3.8649912743587566e-18,1.279770602959032e-18,4.8364170483452179e-22,1.0577910180523993e-21,4.9793296861731662e-18,1.377408744346944e-19,8.6467551715396011e-15,3.6013063185537756e-16,3.6007893227896788e-15,3.8684903138763151e-18,2.9099958314862555e-18,8.7951277152330636e-18,3.9329501797346507e-26,5.8090564683070294e-24,1.1690685527029152e-17,6.7469315049941671e-27,2.2388371558658763e-21,1.7529234761795318e-26,2.2264810996770446e-26,5.9570310678084739e-21,6.632572696571322e-26,2.6627086464307461e-26,4.057856851874855e-13,6.4163351716707189e-12,4.5537528496767342e-13,3.1004331668666912e-18,1.0679320995166497e-15,1.069501101232575e-15,1.5690017159255756e-18,9.2822259444057166e-10,2.4217113616753266e-13,1.4143081085198066e-10,6.8998585383612118e-12,4.293724425008569e-11
5.47611646174581e-10,0.5037456510761685,154.0,0.0,0.0,0.0,0.99991889027799186,0.999999999992501,18.999989995255984,8.1236860128961883e-06,3.3350878140673049e-05,2.3632106087365065e-05,9.8571544120041103e-06,2.1627411509974569e-11,7.670906778069167e-09,2.8226236738943445e-06,4.2205242239988504e-12,3.1434461190916205e-06,1.4341613186282391e-07,2.080821660375355e-13,2.1779710069683707e-08,1.9589370034891917e-15,2.6047979342005927e-09,1.5101748132152106e-09,1.5114805763502013e-09,7.8151053467380221e-13,5.2390852576002459e-13,1.5905638521922753e-09,9.958243997941497e-21,9.5250081658023791e-21,9.5252829414588866e-21,2.393970428719698e-11,2.8983669555310913e-09,5.0438566249835464e-15,1.8014924227040869e-18,1.1951171603874213e-11,1.0712773398214028e-11,3.4401603386516225e-16,6.0379634087521295e-15,5.0632597775112337e-22,1.3342375970463569e-19,7.5989986057644765e-12,5.2012503573790986e-17,1.7653129660028471e-18,1.1561035743762811e-19,2.9561316405336056e-21,1.9107925906481677e-14,6.4994166708892144e-23,1.1087538775494983e-25,9.2293011029916239e-28,1.5393244655741405e-24,1.4689587063353003e-22,4.0426836377607856e-18,1.3520687500820527e-18,5.0590128135764206e-22,1.126364145467074e-21,5.3043718921534188e-18,1.43186790993522e-19,8.9885076849750998e-15,3.7469997858122549e-16,3.8363641743126307e-15,4.1218022850692113e-18,3.1005504200927435e-18,9.3877448250739054e-18,4.1551345769405852e-26,6.2004715125973779e-24,1.2405840449476439e-17,7.1596619018974165e-27,2.3757983072678248e-21,2.0702378111494806e-26,2.3522618355223354e-26,6.4998628742353967e-21,7.2369985994984186e-26,2.9895647205976882e-26,4.226392580172813e-13,6.596371919624522e-12,4.7821276748831422e-13,3.3440349781352019e-18,1.1215747021482171e-15,1.1232592906755087e-15,1.6845885272915887e-18,9.7489700011616024e-10,2.543648520205014e-13,1.5224720223698938e-10,7.6180525015195523e-12,4.6274683456921485e-11
5.600425225292004e-10,0.5037456502843375,154.0,0.0,0.0,0.0,0.99991704878178189,0.99999999999227862,18.999989719954893,8.3080457821045554e-06,3.4107838301165888e-05,2.4120267822628766e-05,1.0128990533127904e-05,2.2118285682398943e-11,7.6708939323221062e-09,2.8867751290577316e-06,4.2205164510087664e-12,3.2148896823183781e-06,1.4668155632169564e-07,2.1382056276266626e-13,2.2779639200010168e-08,2.0035398047407387e-15,2.6931700030274894e-09,1.5998976556098069e-09,1.601281101959246e-09,8.2796126932804311e-13,5.5510584213893385e-13,1.663995175382651e-09,1.1447293269628266e-20,1.094966684385751e-20,1.0949990308047669e-20,2.5622594037505076e-11,3.0288519022194353e-09,5.4925332427399856e-15,1.8588217644864628e-18,1.2482423202268972e-11,1.1188546745046319e-11,3.7917070763842796e-16,6.4140222178617291e-15,5.702931502709787e-22,1.4281254594902878e-19,8.3689226717018404e-12,5.6921650967686102e-17,1.9744821829597445e-18,1.3188962595003067e-19,3.3805241226645219e-21,2.1559218922102684e-14,7.6037631602685178e-23,1.3169320327178386e-25,1.0554320930731297e-27,1.7993759734416827e-24,1.6815569798276347e-22,4.2245950469846788e-18,1.4265640906377245e-18,5.2868984597753794e-22,1.1975831511776112e-21,5.6420370870149718e-18,1.4869941482292721e-19,9.3344442329431575e-15,3.8945384205150471e-16,4.0811290040597593e-15,4.3850053098536944e-18,3.2985458102943267e-18,1.0004166461961902e-17,4.3840713211796525e-26,6.6076090993675018e-24,1.3144933886507238e-17,7.5862077006334826e-27,2.5173441597806203e-21,2.4353397777843772e-26,2.4818651403692292e-26,7.0776810231686053e-21,7.8803829867267792e-26,3.3478642639287607e-26,4.3987543521954103e-13,6.7778712663256263e-12,5.0168119644706603e-13,3.6011716725967431e-18,1.1767051732717265e-15,1.1785110912664591e-15,1.805917994733165e-18,1.0225512856940897e-09,2.6681574810778566e-13,1.6357922350982881e-10,8.3904227160161065e-12,4.9776851060850288e-11
5.724733988838198e-10,0.5037456494921747,154.0,0.0,0.0,0.0,0.99991520727243832,0.99999999999205391,18.999989444532403,8.4924033644819703e-06,3.4864793994056745e-05,2.460830345536286e-05,1.0400943269446673e-05,2.2609156944860788e-11,7.6708811351907049e-09,2.950926443933113e-06,4.2205086821211605e-12,3.2863331152956451e-06,1.4994696142331909e-07,2.1956142121004071e-13,2.3802006676820345e-08,2.0481423415898255e-15,2.7821746748628038e-09,1.6926245514448669e-09,1.6940882866504791e-09,8.7596792511918627e-13,5.8735018084886539e-13,1.7391022655449511e-09,1.3116106802687946e-20,1.2546383751586314e-20,1.2546763095763248e-20,2.7381678234854221e-11,3.1621841511645541e-09,5.9703489347263929e-15,1.9168854013679641e-18,1.3024429552711632e-11,1.1673923864505885e-11,4.1702258513637763e-16,6.8036898090099204e-15,6.4065560764736507e-22,1.5262700059291087e-19,9.1953231126427329e-12,6.2166640387457473e-17,2.2028252476480974e-18,1.500047240791661e-19,3.8540930040886659e-21,2.4255667399617336e-14,8.8643029116175738e-23,1.5582220941495312e-25,1.2032880550130452e-27,2.0960414780459911e-24,1.9190713776571529e-22,4.4107514704175391e-18,1.5032700134783364e-18,5.520106528507704e-22,1.2714791178380351e-21,5.992474282161937e-18,1.5427704502634901e-19,9.6844581271555537e-15,4.0438751735027904e-16,4.3351943986776862e-15,4.6582185682009e-18,3.5040716622923877e-18,1.0644686691017224e-17,4.6198015586592403e-26,7.0306634543156245e-24,1.3908041560430361e-17,8.0266126020811627e-27,2.6634892181818019e-21,2.8540259188770408e-26,2.6153143074838583e-26,7.69182619942177e-21,8.5642188492504809e-26,3.7398356856742482e-26,4.5749726738667353e-13,6.9608293580225541e-12,5.2578551373467436e-13,3.8723145932408519e-18,1.2333354241369048e-15,1.2352685719802141e-15,1.9331478433094268e-18,1.0711710147719686e-09,2.7952010110302496e-13,1.7543592417921092e-10,9.2195141036461464e-12,5.3447087687181792e-11
5.849042752384392e-10,0.5037456486997197,154.0,0.0,0.0,0.0,0.9999133657499627,0.99999999999182676,18.999989169002657,8.67675876004792e-06,3.5621745217737803e-05,2.5096227144856813e-05,1.0672998459964781e-05,2.3100025296325862e-11,7.670868282046153e-09,3.015077618612573e-06,4.2205009069059243e-12,3.3577764181256206e-06,1.5321234716101561e-07,2.2530444244403335e-13,2.4846812286249451e-08,2.0927446139454229e-15,2.8717899356429053e-09,1.788376552408692e-09,1.7899232005300172e-09,9.2554141328791672e-13,6.2064890760112063e-13,1.8158863434895554e-09,1.4981373468307374e-20,1.4331142113561458e-20,1.4331585387145033e-20,2.9218583748720573e-11,3.298363506883898e-09,6.4785320747053569e-15,1.9756838678462243e-18,1.3577142170643639e-11,1.2168860281908582e-11,4.5771243020880187e-16,7.2070921591966033e-15,7.1789060615807055e-22,1.6287623820782379e-19,1.0080770843614346e-11,6.7762029527952569e-17,2.4516039483263517e-18,1.7011278371080846e-19,4.3812245931969679e-21,2.7215019204495766e-14,1.0298852070445786e-22,1.8369777667642028e-25,1.3678675301816429e-27,2.4334885994557649e-24,2.1837629509272804e-22,4.601179316838084e-18,1.5822000065016715e-18,5.7586701144044054e-22,1.3480823265046173e-21,6.3558286115896941e-18,1.5991802405422127e-19,1.0038445398253769e-14,4.1949641946548636e-16,4.5986681323873619e-15,4.9415582090981883e-18,3.7172153560510739e-18,1.1309591816899906e-17,4.8623667399699929e-26,7.4698236774727538e-24,1.4695229595059032e-17,8.4809147676329178e-27,2.8142461488283314e-21,3.3326311591619244e-26,2.7526328024466667e-26,8.3436546100501811e-21,9.2900164652359247e-26,4.1678113780930777e-26,4.7550792127169329e-13,7.1452422451138264e-12,5.5053064571087228e-13,4.1579433265172091e-18,1.291477332489826e-15,1.2935437695433294e-15,2.0664370535037965e-18,1.1207418923139748e-09,2.9247422359141136e-13,1.8782612975465543e-10,1.0107915311311729e-11,5.7288681222708258e-11
5.973351515930586e-10,0.5037456479070092,154.0,0.0,0.0,0.0,0.9999115242143557,0.99999999999159694,18.999988893378152,8.861111968821893e-06,3.6378691970601746e-05,2.5584051379839928e-05,1.0945143614207218e-05,2.3590890735739996e-11,7.6708554211648419e-09,3.0792286531172219e-06,4.2204931318728649e-12,3.4292195908314486e-06,1.5647771352842968e-07,2.3104936279336825e-13,2.5914055814384986e-08,2.1373466217191174e-15,2.9619946047134019e-09,1.887173978771711e-09,1.8888061816549723e-09,9.7669226595300372e-13,6.5500913211701368e-13,1.8943486294849118e-09,1.7060876287928789e-20,1.6320974193539777e-20,1.6321490382676055e-20,3.1134936167150977e-11,3.4373897938214549e-09,7.0183362916596192e-15,2.0352176953187485e-18,1.4140512789986096e-11,1.2673311728419939e-11,5.0138498182573402e-16,7.62435123080039e-15,8.0249928586267066e-22,1.7356936696597537e-19,1.1027878619764621e-11,7.3722652788731038e-17,2.7221314814836299e-18,1.9238020192995014e-19,4.9665830201494177e-21,3.0455818904670216e-14,1.1926788368808822e-22,2.1580094258107559e-25,1.5506267986369655e-27,2.816251363164835e-24,2.4780402622663461e-22,4.7959054242245425e-18,1.6633676678123755e-18,6.0026228510228402e-22,1.4274222777783997e-21,6.7322414341406855e-18,1.6562073659927977e-19,1.0396304726516753e-14,4.347760802331689e-16,4.8716552384520617e-15,5.235137427571193e-18,3.9380620492416413e-18,1.199916058838454e-17,5.1118086543865674e-26,7.9252738783211733e-24,1.5506554960142515e-17,8.9491470756854876e-27,2.9696258647786097e-21,3.8780637876448147e-26,2.8938442825705277e-26,9.0345375802216805e-21,1.0059302949941517e-25,4.6342301509342284e-26,4.9391068424484916e-13,7.3311058962690979e-12,5.759215028963929e-13,4.4585457523724262e-18,1.3511427418439576e-15,1.3533486877015988e-15,2.2059458576414533e-18,1.1712497734815878e-09,3.0567446638290797e-13,2.0075844473671998e-10,1.1058257622400422e-11,6.1304867362353507e-11
