Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669),S(1668),S(571),S(1345),S(1398),S(1815),S(1443),C7H15(32),C7H15(31),S(1930),S(1932),C4H9(23),C3H6(1916)
8.141226277072779e-07,0.46451060456103893,154.0,0.0,0.0,0.0,0.14931182168632859,0.99864665147250042,18.949996839093085,0.015664497785126255,0.019430061837785631,0.0021997394283320218,0.00032300675648687008,6.5959898043558504e-09,1.584567334770771e-07,0.14348314349397789,3.7370843602335399e-10,0.32825652768538288,4.2591120568189871e-05,3.5684556527130529e-12,0.11682260892061851,3.2607600776854566e-13,2.3621803041036689e-06,0.025013618937897976,0.09684990858713842,8.1328678309231152e-06,4.9498739219173947e-06,0.10476027665123348,0.00011429643088557585,0.0036192003137147577,0.017938965933947504,0.015971308014960911,0.0030729524387683328,0.022932091307553817,1.2729284707306531e-10,3.2482179397599279e-05,1.3853734982688086e-05,0.028469520329305466,5.1790757502563499e-06,2.6473324580661963e-06,1.0630470507045681e-09,0.00047296357490268993,2.1026689985497135e-05,0.0011146098560479098,0.0001030707209948681,0.00017292150454360655,0.0058701848149548428,3.6190177518345656e-05,0.0003529717081807946,9.7428343555384754e-11,0.0036337691993783075,0.0007880273430926841,1.4025983936981129e-05,2.059647264302517e-06,7.6236722667356372e-09,3.0503977613628395e-08,8.705449923880066e-05,4.2687621300354043e-11,2.3215897032494522e-07,6.5852716586318121e-09,0.00029022148868647005,1.5861005525633772e-07,1.0331736173063464e-07,4.2042999634120943e-07,3.210229773222232e-14,5.7848282125411562e-14,1.9013263262912646e-07,9.8649578464853456e-17,5.2097350030539154e-11,3.0569443142230517e-06,1.842555118324532e-14,7.5153955705418467e-05,1.5820460919614904e-09,0.00013821033008075791,8.8803255064078023e-05,0.0001918667830886747,0.00019170718700346854,0.000465015573545844,0.00041595572879912161,0.00041595572879912161
8.236563576322014e-07,0.4645111435592572,154.0,0.0,0.0,0.0,0.14692027527090834,0.99861867544113414,18.94983218116365,0.015507292876847706,0.019067183009243115,0.0021310109629563059,0.00031291250630942547,6.472738341259589e-09,1.5679713522512901e-07,0.14365480601114747,3.6772270004960104e-10,0.33012597464888876,4.179527067173147e-05,3.4569382203857e-12,0.11704054179068761,3.1998301106946756e-13,2.2883899807533816e-06,0.024945828940313469,0.097045950106724413,8.110746876094586e-06,4.936410524646965e-06,0.10526502160331579,0.0001136735985537434,0.0035969511029733401,0.018025145186120708,0.015902573915676149,0.0030772677570866697,0.023062120319469363,1.279048711743638e-10,3.2667366098919969e-05,1.3870394380817909e-05,0.02860673080150257,5.2040394635731984e-06,2.6601131484811477e-06,1.0587632592524817e-09,0.00047511712703263528,2.1018225458360566e-05,0.0011269466433193557,0.00010421156015436698,0.00017483918423384233,0.0059561098941986572,3.6591549763457058e-05,0.00035782395311655471,9.8508812748029926e-11,0.0036815552991003708,0.00080513745291003883,1.4175213556706821e-05,2.0815423028980771e-06,7.7047844754282518e-09,3.0842450152298758e-08,8.8020865884675011e-05,4.3224391835174042e-11,2.3625716007273662e-07,6.7015189199452071e-09,0.0002983768400948492,1.6306546307557114e-07,1.0621957963961446e-07,4.3224005298105483e-07,3.2443560559144491e-14,5.9473264867690378e-14,1.954709921585455e-07,1.0141936558654338e-16,5.3560088894761934e-11,3.0716595317841145e-06,1.8621423632528932e-14,7.6838037838502227e-05,1.6174972619842655e-09,0.00014167032602197048,8.9548258285168688e-05,0.00019487182130537725,0.00019478292780244889,0.00047352071775865189,0.00042860083371586551,0.00042860083371586551
8.331900875571249e-07,0.4645116730989247,154.0,0.0,0.0,0.0,0.14457724132521677,0.99859055410603126,18.949670347527871,0.015350352732830077,0.018710955338675478,0.0020646610985248486,0.00030316770212399384,6.3517482243612561e-09,1.5516773600261233e-07,0.14381312897702511,3.6185838466857879e-10,0.33197582879909188,4.1014022568844814e-05,3.3492813343195847e-12,0.11725034655795098,3.1400180514964421e-13,2.2171534892634767e-06,0.024879470762053751,0.097235877045715374,8.0890932510501972e-06,4.9232315565843327e-06,0.10575946971141177,0.00011306552167944768,0.003575063301516709,0.018108712037076063,0.01583342228233392,0.0030816454384332524,0.023189735711594103,1.28504394485398e-10,3.2850610951723063e-05,1.3885763742165105e-05,0.028740867773251685,5.2284938860665125e-06,2.6726074947791059e-06,1.0544516373299523e-09,0.00047721023166265379,2.1009200118745138e-05,0.0011392536262348867,0.00010534963874171345,0.00017675222867894524,0.0060417393666551272,3.699194910258715e-05,0.00036264191488284605,9.958667032643064e-11,0.0037289127043913547,0.00082237922571479921,1.4322320785172803e-05,2.1031255880245075e-06,7.7847430806018411e-09,3.1176432432504022e-08,8.8974421586855763e-05,4.3756571700781338e-11,2.4036207832086321e-07,6.8179570403129182e-09,0.0003066203654106558,1.6756899883714299e-07,1.0915314771115874e-07,4.4417768416774981e-07,3.2779964300311313e-14,6.1115800992081655e-14,2.0086697823920522e-07,1.0421905202067742e-16,5.5038617740590662e-11,3.0859287815479436e-06,1.8814507143336718e-14,7.8528507532667658e-05,1.6530828948925501e-09,0.00014514032813391209,9.0284147697622421e-05,0.00019787055454083906,0.00019785308208060303,0.00048199586512038216,0.00044144224453092172,0.00044144224453092172
8.427238174820484e-07,0.4645121934783372,154.0,0.0,0.0,0.0,0.14228143574863289,0.99856229085631498,18.949511265909667,0.015193742313437579,0.01836125227873818,0.002000597686162149,0.00029375880146714312,6.2329763286895942e-09,1.5356772194337652e-07,0.14395842484255691,3.561122759532122e-10,0.3338064448446782,4.0247097804340625e-05,3.2453353825412721e-12,0.11745231527723762,3.0813025816695721e-13,2.1483718904864378e-06,0.024814528168712737,0.097419900567080289,8.0679016035508317e-06,4.9103337606971359e-06,0.10624386527723906,0.00011247195012419772,0.0035535426958189838,0.018189735330311572,0.01576389486338698,0.0030860864547915022,0.023314987279100842,1.2909171383300078e-10,3.3031949131982911e-05,1.3899873288038019e-05,0.028872009860045705,5.2524511023488945e-06,2.684822823202969e-06,1.0501149184442267e-09,0.00047924371820944701,2.0999656176838034e-05,0.0011515309503932997,0.0001064849702298381,0.00017866066154078816,0.0061270700195024943,3.7391380664396124e-05,0.00036742544213216389,1.0066192962227001e-10,0.0037758396655301132,0.00083975220503909587,1.446732496410791e-05,2.124399970466597e-06,7.8635585952023078e-09,3.1505962042536101e-08,8.9915273486158804e-05,4.4284193389588548e-11,2.4447352613038298e-07,6.9345803766919909e-09,0.00031495087355101444,1.721200117281011e-07,1.1211764201077614e-07,4.5624116479005712e-07,3.3111553388937906e-14,6.2775653135117477e-14,2.0631981151481528e-07,1.0704823340127866e-16,5.6532723020262803e-11,3.0997638124627277e-06,1.9004827218715993e-14,8.022500365269147e-05,1.6887953885235036e-09,0.00014861914261846579,9.1010961188943919e-05,0.00020086245163160674,0.00020091708414978848,0.00049043911518628451,0.00045447953153009027,0.00045447953153009027
8.522575474069718e-07,0.46451270498553243,154.0,0.0,0.0,0.0,0.14003161725792584,0.99853388904536744,18.949354866682601,0.015037523131194136,0.018017949691101192,0.001938732579914876,0.00028467285048679994,6.1163803825699476e-09,1.5199630719489273e-07,0.144090997989304,3.5048126710379716e-10,0.33561816797727761,3.9494223413731246e-05,3.1449572558173015e-12,0.11764672874262994,3.0236628031523126e-13,2.0819505427522615e-06,0.024750984317454938,0.097598223676988616,8.0471664182607055e-06,4.8977137795667326e-06,0.10671844533776176,0.00011189263178196425,0.0035323939456964964,0.018268282438615179,0.015694031043017375,0.0030905917670060981,0.023437923614359486,1.2966711738309183e-10,3.321141487140444e-05,1.3912752458927057e-05,0.029000233328662167,5.2759228376244245e-06,2.6967662410817929e-06,1.0457556806694299e-09,0.00048121839618565926,2.0989633275195424e-05,0.001163778716009899,0.0001076175638950052,0.00018056449939997439,0.0062120988828836404,3.7789848089308803e-05,0.00037217440572678509,1.0173459997750848e-10,0.003822334668202703,0.00085725595499950517,1.4610245403862173e-05,2.1453682960823295e-06,7.9412415152192024e-09,3.1831076586097433e-08,9.0843528769824066e-05,4.4807289545560269e-11,2.4859130779987974e-07,7.0513833778867139e-09,0.00032336718340122468,1.767178564301248e-07,1.1511264218325238e-07,4.6842878425107195e-07,3.3438372181439488e-14,6.4452585930404792e-14,2.1182871917631843e-07,1.0990650875935436e-16,5.8042192979978985e-11,3.1131761226670847e-06,1.9192409317638314e-14,8.1927167601616969e-05,1.7246271941468295e-09,0.00015210560082452838,9.1728734200744377e-05,0.00020384698397886593,0.00020397437137586308,0.00049884863472980721,0.00046771223034888673,0.00046771223034888673
8.617912773318953e-07,0.4645132078983684,154.0,0.0,0.0,0.0,0.1378265856599529,0.99850535199167734,18.949201082738661,0.014881753397487835,0.017680925841990412,0.0018789814406127477,0.00027589745499430644,6.0019189270315076e-09,1.5045273270626889e-07,0.14421114498930598,3.4496235417757445e-10,0.33741133419981661,3.8755131689141794e-05,3.0480100278675671e-12,0.11783385696809844,2.9670782203295531e-13,2.0177988936185942e-06,0.024688821822028313,0.097771041582086882,8.026881993948712e-06,4.8853681431492633e-06,0.10718343992175584,0.00011132731317690714,0.0035116206786853454,0.018344419276857756,0.015623867981867177,0.0030951623251555247,0.023558592141065968,1.3023088471223298e-10,3.3389041490016279e-05,1.3924429939661378e-05,0.029125612173914194,5.2989204704393205e-06,2.7084446439769234e-06,1.0413763558777805e-09,0.00048313505623571318,2.0979168634990205e-05,0.0011759969792080592,0.0001087474249471431,0.00018246375195930936,0.0062968232162256424,3.818735357222121e-05,0.00037688869763864794,1.028046868589656e-10,0.0038683964217113148,0.0008748900588693956,1.4751101346209944e-05,2.1660334002730378e-06,8.0178022993341718e-09,3.2151813594898753e-08,9.1759294421904866e-05,4.5325892852463744e-11,2.5271523045762168e-07,7.1683605729672363e-09,0.00033186812382047501,1.8136189308567989e-07,1.1813773143043252e-07,4.8073884644992548e-07,3.3760464871253948e-14,6.6146366006104646e-14,2.1739293496789628e-07,1.127934805260421e-16,5.9566817661566968e-11,3.1261769616493028e-06,1.9377278805530571e-14,8.3634643170191008e-05,1.760570813295101e-09,0.00015559855928223552,9.2437499871591286e-05,0.0002068236256542348,0.00020702438427323291,0.00050722265638316222,0.00048113984214194673,0.00048113984214194673
8.713250072568188e-07,0.4645137024849793,154.0,0.0,0.0,0.0,0.135665180258423,0.99847668297960535,18.949049849370219,0.014726488159568204,0.017350061383413433,0.0018212635572249192,0.00026742075410309072,5.8895513052776499e-09,1.4893626516030661e-07,0.1443191548485773,3.3955263210780712e-10,0.33918627063309381,3.8029560107075471e-05,2.9543626641373118e-12,0.11801395963259223,2.9115287345034404e-13,1.9558302826801746e-06,0.024628022809695407,0.097938542017955293,8.0070424573349328e-06,4.8732932769701722e-06,0.10763907229303353,0.00011077573998882392,0.0034912255728909731,0.018418210317463601,0.015553440742086196,0.0030997990687632202,0.023677039147023411,1.3078328707937158e-10,3.3564861426601328e-05,1.3934933682980332e-05,0.029248218192450465,5.3214550446081669e-06,2.7198647225672691e-06,1.0369792379411752e-09,0.0004849944710420574,2.0968297186303937e-05,0.0011881857532630264,0.00010987455461643132,0.00018435842223341284,0.0063812404959588372,3.8583897902778401e-05,0.00038156822995332108,1.0387219196514696e-10,0.0039140238483710557,0.00089265411774699238,1.4889911935417526e-05,2.1863981035178695e-06,8.0932513531815401e-09,3.246821045840869e-08,9.2662677022567892e-05,4.5840035943737593e-11,2.5684510372664987e-07,7.2855065617694936e-09,0.00034045253360278157,1.8605148726943302e-07,1.2119249649262564e-07,4.93169669702999e-07,3.4077875419241961e-14,6.785676197409188e-14,2.2301169915603049e-07,1.1570875451656083e-16,6.1106388894005941e-11,3.1387773328843658e-06,1.9559460914326465e-14,8.5347076406451676e-05,1.7966187950184675e-09,0.00015909689968100942,9.3137289178847588e-05,0.00020979185351769125,0.0002100665666129382,0.0005155594773265772,0.00049476183376024035,0.00049476183376024035
8.808587371817423e-07,0.46451418900418917,154.0,0.0,0.0,0.0,0.13354627832209987,0.99844788526011308,18.948901104157684,0.01457177943312987,0.01702523933003719,0.0017655016753543409,0.00025923139516101498,5.7792376738961689e-09,1.4744619598633988e-07,0.14441530924343587,3.3424929084118514e-10,0.3409432958127796,3.7317251397332878e-05,2.8638897448496097e-12,0.11818728650746874,2.8569946491653538e-13,1.8959617643929915e-06,0.024568568975479911,0.098100905564864463,7.9876418029076248e-06,4.8614855261327514e-06,0.10808555918603996,0.00011023765750802372,0.0034712104347457786,0.018489718606906968,0.01548278240532198,0.0031045029269543599,0.023793309816164697,1.3132458783443223e-10,3.3738906268175923e-05,1.394429093241055e-05,0.029368121054771375,5.3435372810010348e-06,2.731032969353772e-06,1.0325664904677135e-09,0.00048679739610509297,2.095705169093338e-05,0.0012003450097058204,0.00011099895029286364,0.00018624850672761852,0.0064653484038979204,3.8979480502741119e-05,0.00038621293392535641,1.0493711332706955e-10,0.0039592160734543318,0.00091054774926542688,1.5026696188576277e-05,2.2064652074162486e-06,8.1675990132903542e-09,3.2780304357924106e-08,9.3553782559890333e-05,4.63497513173312e-11,2.6098073939498219e-07,7.4028160055442668e-09,0.00034911926142211009,1.9078600997939932e-07,1.2427652764286098e-07,5.0571958669982729e-07,3.4390647491997239e-14,6.9583544423888801e-14,2.2868425849625728e-07,1.1865193991294554e-16,6.2660700284308048e-11,3.1509879966258655e-06,1.9738980707062101e-14,8.7064115501786431e-05,1.8327637334861939e-09,0.0001625995288194485,9.3828131072818096e-05,0.00021275114734283862,0.00021310036553844178,0.00052385745799643697,0.00050857763793808037,0.00050857763793808037
8.903924671066658e-07,0.46451466770579214,154.0,0.0,0.0,0.0,0.13146879358658675,0.99841896205147851,18.948754786860349,0.014417676332020466,0.016706345037627496,0.0017116218302458744,0.00025131850908345334,5.6709389934015004e-09,1.4598184035917891e-07,0.1444998827522504,3.2904961159263467e-10,0.3426827199804342,3.6617953473463003e-05,2.7764711924955473e-12,0.11835407787330071,2.8034566646716618e-13,1.8381139219591486e-06,0.024510441635601923,0.098258305956269082,7.9686739077918877e-06,4.8499411638932423e-06,0.1085231110355712,0.00010971281106597279,0.0034515762743508684,0.018559005782297841,0.015411924187745575,0.0031092748186247001,0.023907448259882228,1.3185504268557594e-10,3.3911206778875328e-05,1.3952528244699393e-05,0.029485388375535437,5.3651775887794612e-06,2.7419556852171863e-06,1.0281401543452786e-09,0.00048854457051339959,2.0945462862074525e-05,0.0012124746794689716,0.00011212060559543933,0.0001881339956107432,0.0065491448158942296,3.9374099462643321e-05,0.0003908227590539636,1.059994454056025e-10,0.0040039724153877404,0.00092857058632776703,1.516147296867449e-05,2.2262374904308656e-06,8.240855532440913e-09,3.3088132201595192e-08,9.4432716244241413e-05,4.6855071252127893e-11,2.6512195110057454e-07,7.5202836180214729e-09,0.00035786716577499025,1.9556483759903034e-07,1.273894186622424e-07,5.1838694439216869e-07,3.4698824395496106e-14,7.132648590740237e-14,2.3440986618941778e-07,1.2162264924135065e-16,6.422954720553162e-11,3.1628194727319647e-06,1.9915863039792806e-14,8.8785410682613199e-05,1.8689982657064632e-09,0.00016610537854884794,9.4510052601866901e-05,0.00021570098994145179,0.00021612523168117211,0.00053211502081014972,0.00052258665348865188,0.00052258665348865188
8.999261970315893e-07,0.4645151388308726,154.0,0.0,0.0,0.0,0.1294316748187731,0.99838991653997622,18.948610839312114,0.014264225192761153,0.016393266179375979,0.0016595531881395383,0.00024367168712672704,5.5646170177784937e-09,1.4454253624312292e-07,0.14457314307855967,3.2395096325275457e-10,0.34440484536323596,3.5931419378115032e-05,2.6919920152370046e-12,0.11851456491912329,2.7508958740604029e-13,1.7822107044914154e-06,0.024453621777636231,0.098410910373306987,7.9501325459297069e-06,4.8386564010187877e-06,0.1089519321982871,0.00010920094645710198,0.0034323233759805194,0.018626132088599142,0.015340895549012763,0.0031141156525808333,0.024019497547375274,1.3237489995686084e-10,3.4081792927718183e-05,1.3959671511412976e-05,0.029600085781577398,5.3863860764936005e-06,2.752638985752823e-06,1.023702154888341e-09,0.00049023671774293357,2.0933559477983891e-05,0.0012245746539533006,0.00011323951051141254,0.00019001487288802397,0.006632627791014682,3.9767751577929735e-05,0.00039539767221066118,1.070591791888995e-10,0.0040482923764181651,0.00094672227588805903,1.529426096034992e-05,2.2457177046904731e-06,8.3130310664785749e-09,3.3391730567751546e-08,9.529958234642817e-05,4.7356027734332748e-11,2.6926855403881764e-07,7.6379041571108436e-09,0.00036669511490999422,2.0038735186045417e-07,1.305307668159269e-07,5.3117010391631703e-07,3.5002449025265571e-14,7.3085360928234007e-14,2.401877818395397e-07,1.2462049835019706e-16,6.581272678524147e-11,3.1742820435851596e-06,2.0090132532991268e-14,9.0510614105782786e-05,1.9053150693245032e-09,0.00016961340570346688,9.5183079033452729e-05,0.00021864086728692536,0.00021914061927595267,0.00054033064892247814,0.00053678824550670867,0.00053678824550670867
9.094599269565127e-07,0.46451560261210584,154.0,0.0,0.0,0.0,0.12743390446508882,0.99836075188050888,18.948469205325299,0.014111469692528167,0.016085892716460094,0.001609227898919281,0.00023628095905235623,5.4602342777099922e-09,1.4312764348127667e-07,0.14463535126324814,3.189507990167251e-10,0.34610996643929437,3.5257407164446695e-05,2.6103420656769155e-12,0.11866897011897902,2.6992937539734279e-13,1.7281792597426102e-06,0.024398090105961282,0.098558879721025686,7.9320113948978152e-06,4.827627389367793e-06,0.10937222116457616,0.00010870181031436585,0.0034134513618804424,0.018691156397052763,0.015269724292334759,0.003119026327605739,0.024129499734909802,1.3288440080407194e-10,3.4250693914939797e-05,1.3965745979474437e-05,0.029712276977463148,5.4071725624018628e-06,2.763088807384367e-06,1.01925430840316e-09,0.00049187454642244137,2.0921368486670327e-05,0.0012366447861530455,0.00011435565145059061,0.00019189111656856456,0.0067157955615175105,4.0160432384501869e-05,0.00039993765682318298,1.0811630228673443e-10,0.0040921756339619879,0.00096500247779320893,1.5425078651140443e-05,2.2649085727731381e-06,8.3841356640992971e-09,3.3691135658901636e-08,9.6154484066264016e-05,4.7852652397748176e-11,2.7342036472632288e-07,7.7556724182007345e-09,0.00037560198673585414,2.0525293978140042e-07,1.3370017281209808e-07,5.4406744041709094e-07,3.5301563816248144e-14,7.4859945917461994e-14,2.4601727138687375e-07,1.2764510637543555e-16,6.7410037887163697e-11,3.1853857572326553e-06,2.0261813542770444e-14,9.2239379764344438e-05,1.9417068606388502e-09,0.00017312259200397468,9.5847233974442542e-05,0.00022157026864190831,0.00022214598628144595,0.00054850288501618293,0.00055118174557892193,0.00055118174557892193
9.189936568814362e-07,0.46451605927410816,154.0,0.0,0.0,0.0,0.12547449736913302,0.99833147119719379,18.948329830600198,0.013959450961784284,0.015784116864238525,0.0015605809571572463,0.00022913677289174787,5.3577540778103475e-09,1.4173654296131784e-07,0.14468676188786722,3.1404665315846652e-10,0.34779837019128218,3.4595679890159983e-05,2.5314158173027323e-12,0.11881750758919975,2.6486321641977419e-13,1.675949795314411e-06,0.024343827083680495,0.098702368889778666,7.9143040602156526e-06,4.8168502373404109e-06,0.10978417076198847,0.00010821515042285235,0.0033949592506129513,0.018754136224534947,0.015198436657208955,0.0031240077324659488,0.024237495894148454,1.3338377952016379e-10,3.4417938197165328e-05,1.3970776270844637e-05,0.029822023808884525,5.427546584716222e-06,2.7733109132692797e-06,1.0147983282707691e-09,0.00049345875102078463,2.0908915103061006e-05,0.0012486848916373294,0.00011546901139365702,0.00019376269882792106,0.0067986465235186444,4.0552136192633953e-05,0.00040444271211791675,1.0917079902211735e-10,0.0041356220325190077,0.00098341086367422273,1.5553944314358678e-05,2.2838127857847415e-06,8.454179257573339e-09,3.398638326261662e-08,9.6997523420878952e-05,4.8344976472054347e-11,2.775772007766662e-07,7.8735832277982393e-09,0.00038458666871382826,2.101609936212709e-07,1.3689724077328153e-07,5.5707734294019757e-07,3.559621071285005e-14,7.6650019218831388e-14,2.5189760704242357e-07,1.3069609570656844e-16,6.9021281093242184e-11,3.196140430674282e-06,2.0430930143694094e-14,9.3971363406468707e-05,1.9781663928946593e-09,0.00017663194393621097,9.6502539488400546e-05,0.00022448868669162713,0.00022514079450636429,0.00055663033011845787,0.00056576645200310323,0.00056576645200310323
9.285273868063597e-07,0.4645165090336882,154.0,0.0,0.0,0.0,0.12355249953777508,0.99830207758392309,18.948192662639499,0.01380820769299021,0.01548783305768346,0.0015135500695279424,0.00022222997522272444,5.2571404774533516e-09,1.4036863578206338e-07,0.14472762327157035,3.0923613795693283e-10,0.34947033635169272,3.3946005477098887e-05,2.4551121465926763e-12,0.11896038343153549,2.5988933369179858e-13,1.6254554246093574e-06,0.024290812972601362,0.098841527006339552,7.8970040793833214e-06,4.8063210114123815e-06,0.11018796835170087,0.0001077407160051447,0.0033768455118531049,0.018815127753292454,0.015127057407397585,0.0031290607458994914,0.024343526139686145,1.3387326372724818e-10,3.4583553511751581e-05,1.3974786401584457e-05,0.029929386324140522,5.4475174111236656e-06,2.783310899032249e-06,1.0103358307197479e-09,0.00049499001248694144,2.0896222901250135e-05,0.0012606947496084319,0.00011657956992467159,0.00019562958616275506,0.0068811792281070006,4.0942856119839878e-05,0.00040891285238901966,1.1022265051842202e-10,0.004178631575975123,0.0010019471158736872,1.5680875994780392e-05,2.3024330006006823e-06,8.5231716549400026e-09,3.4277508715615514e-08,9.7828801142083756e-05,4.883303073573867e-11,2.8173888070552751e-07,7.991631438000404e-09,0.00039364805774340611,2.1511091080234795e-07,1.401215781851178e-07,5.7019821420689239e-07,3.5886431125951531e-14,7.845536105774902e-14,2.5782806720523392e-07,1.3377309194374337e-16,7.0646258680978735e-11,3.2065556532265283e-06,2.0597506104100732e-14,9.5706222463926832e-05,2.0146864547781103e-09,0.00018014049261607293,9.7149016206596247e-05,0.00022739561767947251,0.00022812450973852782,0.00056471164243733528,0.00058054163001667637,0.00058054163001667637
9.380611167312832e-07,0.46451695210016086,154.0,0.0,0.0,0.0,0.12166698695371823,0.99827257410489767,18.948057650665817,0.013657776245414907,0.01519693791630514,0.001468075527654875,0.00021555179273795159,5.15835828724742e-09,1.390233424838553e-07,0.14475817766166452,3.0451694070658235e-10,0.35112613763977396,3.3308156708745928e-05,2.3813341293863856e-12,0.11909779606278087,2.5500598765228277e-13,1.5766320436285899e-06,0.024239027871093947,0.09897649767493881,7.8801049447544051e-06,4.7960357511832675e-06,0.1105837960181975,0.0001072782579992748,0.0033591081179044787,0.01887418585094491,0.015055609914647442,0.0031341862365888251,0.024447629655775821,1.3435307466402305e-10,3.4747566900302246e-05,1.3977799800298979e-05,0.030034422833673455,5.4670940483900681e-06,2.7930941983119791e-06,1.0058683403187158e-09,0.00049646899888353255,2.0883313902418496e-05,0.0012726741038076479,0.00011768730338986294,0.00019749173954411518,0.0069633923728491228,4.1332584122783857e-05,0.00041334810631075367,1.1127183478575815e-10,0.004221204420240778,0.0010206109264069845,1.5805891494711842e-05,2.3207718386319238e-06,8.5911225324661359e-09,3.4564546871787869e-08,9.8648416585060252e-05,4.9316845473262604e-11,2.8590522373401253e-07,8.1098119209171435e-09,0.00040278506004219801,2.2010209386226351e-07,1.433727958652829e-07,5.8342847050795797e-07,3.6172265913671797e-14,8.0275753526695379e-14,2.638079363901842e-07,1.3687572386027896e-16,7.2284774603643684e-11,3.2166407899232442e-06,2.0761564875065199e-14,9.7443615986185937e-05,2.0512598690290974e-09,0.00018364729364526332,9.7786683433454783e-05,0.00023029056154194648,0.0002310966018739312,0.00057274553622061407,0.00059550651203397077,0.00059550651203397077
9.475948466562067e-07,0.464517388675565,154.0,0.0,0.0,0.0,0.11981706444246713,0.99824296379513022,18.947924745544707,0.013508190745463522,0.014911330207553692,0.0014241000884572712,0.00020909381432320876,5.0613730444435743e-09,1.3770010227369574e-07,0.14477866141675974,2.9988682090492151e-10,0.35276603998879047,3.2681911047702673e-05,2.3099888428985128e-12,0.11922993652914304,2.5021147456340509e-13,1.5294181872020378e-06,0.024188451749263172,0.099107419206534861,7.8636001002763177e-06,4.7859904660749975e-06,0.11097183075164552,0.00010682752931274378,0.0033417445912790706,0.018931364090939921,0.014984116237142178,0.003139385063101339,0.024549844722191315,1.3482342732976612e-10,3.4910004731223086e-05,1.3979839325864928e-05,0.030137189967583744,5.4862852511368622e-06,2.8026660881241065e-06,1.001397295125659e-09,0.00049789636600862939,2.0870208657428038e-05,0.0012846226635561174,0.00011879218490686884,0.00019934911456573741,0.0070452847937684786,4.1721311028836586e-05,0.00041774851627607149,1.1231832680451362e-10,0.0042633408663077669,0.001039401995963882,1.5929008364063456e-05,2.3388318834126847e-06,8.6580414292072499e-09,3.4847532075804398e-08,9.9456467652910555e-05,4.9796450440047779e-11,2.900760496355478e-07,8.2281195643246293e-09,0.00041199659101738356,2.2513395035873856e-07,1.4665050790157411e-07,5.967665414297714e-07,3.6453755343773274e-14,8.2110980547533678e-14,2.6983650513491013e-07,1.4000362335438551e-16,7.3936634464778234e-11,3.2264049850023962e-06,2.0923129568817668e-14,9.9183204581454156e-05,2.0878794912001374e-09,0.00018715142695396799,9.8415559249379417e-05,0.00023317302204425565,0.00023405654504727631,0.00058073078063859565,0.00061066029789209311,0.00061066029789209311
9.571285765811303e-07,0.46451781895499145,154.0,0.0,0.0,0.0,0.11800186459400513,0.99821324966091229,18.947793899711257,0.013359483182559377,0.014630910807894146,0.0013815688606676208,0.00020284797475877761,4.966151014028035e-09,1.3639837234030547e-07,0.1447893051825811,2.9534360752521523e-10,0.35439030276368644,3.2067050671582202e-05,2.2409871856505507e-12,0.11935698880531892,2.4550412678511783e-13,1.4837549246061781e-06,0.024139064481320367,0.099234424836316046,7.8474829697021439e-06,4.7761811541039269e-06,0.11135224462311848,0.00010638828503695714,0.0033247520483142049,0.01898671477348822,0.014912597192653903,0.0031446580737913067,0.024650208739249935,1.3528453079235868e-10,3.507089272132384e-05,1.398092728444758e-05,0.030237742731168173,5.505099530783114e-06,2.8120316940363368e-06,9.9692405148792251e-10,0.00049927275797752876,2.0856926324035271e-05,0.0012965401045995128,0.00011989418454293717,0.00020120166159179299,0.0071268554578296497,4.2109026566751308e-05,0.00042211413778743301,1.1336209860861629e-10,0.004305041353710644,0.0010583200329488853,1.6050243890705958e-05,2.3566156803523917e-06,8.7239377418185055e-09,3.5126498141900432e-08,0.00010025305073609822,5.0271874833087917e-11,2.9425117858163827e-07,8.3465492672949334e-09,0.00042128157512822046,2.3020589282343691e-07,1.4995433162168357e-07,6.1021086975761966e-07,3.6730939089791499e-14,8.3960827858206284e-14,2.7591306991763855e-07,1.4315642540651656e-16,7.5601645495672862e-11,3.2358571654683082e-06,2.1082222956525286e-14,0.0001009246503666438,2.1245382086031168e-09,0.00019065199662848987,9.9035660611601707e-05,0.0002360425069181991,0.00023700381776479,0.00058866619868925131,0.00062600215510564769,0.00062600215510564769
