Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128)
1.9297195120963413e-11,0.9787074797003158,154.0,0.0,0.0,0.0,0.99986762010659092,1.0,18.999999729394066,5.4982725448916986e-06,1.6074880530008e-05,1.5828313997906277e-05,2.5713424459992587e-07,2.1877824621443677e-12,2.2043489298368721e-06,3.3518970058556086e-05,1.222681085904914e-08,5.8968082601017242e-05,1.3469493673384759e-08,2.4448484076813534e-15,1.2880405703674432e-09,9.0311068679061301e-17,2.6935254320896795e-09,2.1044117101128268e-10,2.1044117101128268e-10
2.0029131012994345e-11,0.9787074796013085,154.0,0.0,0.0,0.0,0.99986260127885496,1.0,18.999999711666565,5.7067986220618415e-06,1.6684492366744216e-05,1.6421034883510933e-05,2.7433179751613026e-07,2.2707505661296561e-12,2.2043388008536698e-06,3.4820017543733544e-05,1.2226749481503936e-08,6.125698014829026e-05,1.399935472104263e-08,2.6083639492131236e-15,1.3712958389176206e-09,9.3863713753950118e-17,2.8925660924578677e-09,2.3474258179677637e-10,2.3474258179677637e-10
2.0761066905025277e-11,0.9787074795001571,154.0,0.0,0.0,0.0,0.99985758248051482,1.0,18.999999693553885,5.9153231289918417e-06,1.7294098083577956e-05,1.7013356249376144e-05,2.919145392523817e-07,2.353717837016278e-12,2.2043286719832593e-06,3.6121057508139976e-05,1.2226688103473704e-08,6.3545867170038971e-05,1.4529210448381685e-08,2.7755418971512905e-15,1.4570220824971106e-09,9.7416323156836722e-17,3.0980522299796574e-09,2.6080420752842864e-10,2.6080420752842864e-10
2.149300279705621e-11,0.9787074793969339,154.0,0.0,0.0,0.0,0.99985256371157039,1.0,18.999999675068899,6.1238460656917738e-06,1.7903697680573244e-05,1.7605290980896081e-05,3.0986959000296112e-07,2.4366842748099166e-12,2.2043185431883185e-06,3.7422089951832633e-05,1.2226626733418798e-08,6.5834743666348534e-05,1.5059060854968136e-08,2.9462597892631285e-15,1.5452192514989424e-09,1.0096889688481272e-16,3.3099224964916984e-09,2.8868187165516952e-10,2.8868187165516952e-10
2.222493868908714e-11,0.9787074792917083,154.0,0.0,0.0,0.0,0.99984754497202144,1.0,18.999999656224059,6.3323674321717081e-06,1.8513291157793402e-05,1.8196851533364522e-05,3.2818449988621042e-07,2.5196498795163157e-12,2.2043084144222578e-06,3.8723114874872081e-05,1.2226565366094624e-08,6.8123609637309789e-05,1.5588905941054816e-08,3.1203992510685927e-15,1.6358872963342893e-09,1.0452143493957325e-16,3.5281162508841436e-09,3.1843086683734431e-10,3.1843086683734431e-10
2.3688810473149006e-11,0.9787074790755191,154.0,0.0,0.0,0.0,0.99983750758110934,1.0,18.999999617502557,6.7494054545118779e-06,1.973245975316217e-05,1.9378897856226707e-05,3.6584616277236997e-07,2.6855785896911444e-12,2.2042881569924232e-06,4.132514215916175e-05,1.2226442638961478e-08,7.2701310003424563e-05,1.6648580151900285e-08,3.478489022387665e-15,1.8246358151288295e-09,1.1162640403059729e-16,3.9832351234127257e-09,3.837614032983858e-10,3.837614032983858e-10
2.515268225721087e-11,0.9787074788521041,154.0,0.0,0.0,0.0,0.99982747030777697,1.0,18.999999577480907,7.1664371960929326e-06,2.0951603870189591e-05,2.0559586791453532e-05,4.0480799440876435e-07,2.8515039675892683e-12,2.2042678998729017e-06,4.3927139361297006e-05,1.2226319885903857e-08,7.7278968268764864e-05,1.7708233083264821e-08,3.8489409031799113e-15,2.0232672421797486e-09,1.1873123044564353e-16,4.462937412729374e-09,4.5722777157235146e-10,4.5722777157235146e-10
2.6616554041272734e-11,0.9787074786219444,154.0,0.0,0.0,0.0,0.99981743315202265,1.0,18.999999536244637,7.5834626569954521e-06,2.2170723509383667e-05,2.1739003902530845e-05,4.4498446883358245e-07,3.0174260132615604e-12,2.2042476430857677e-06,4.6529106481621773e-05,1.2226197133171883e-08,8.1856584433810615e-05,1.8767864734224817e-08,4.2309417056948324e-15,2.2317811807208397e-09,1.2583591417851919e-16,4.9667622604226422e-09,5.3925381393547036e-10,5.3925381393547036e-10
2.80804258253346e-11,0.9787074783854888,154.0,0.0,0.0,0.0,0.99980739611384517,1.0,18.999999493873652,8.0004818373000156e-06,2.3389818671251886e-05,2.2917229136810963e-05,4.8629567391487127e-07,3.1833447267606434e-12,2.2042273864776072e-06,4.9131043520542538e-05,1.2226074402258131e-08,8.6434158499151717e-05,1.9827475103824271e-08,4.6237316189294909e-15,2.4501772340054469e-09,1.3294045522281437e-16,5.4942590425856354e-09,6.3025544122223722e-10,6.3025544122223722e-10
2.954429760939646e-11,0.9787074781431573,154.0,0.0,0.0,0.0,0.99979735919324264,1.0,18.99999945044263,8.4174947370872039e-06,2.4608889356299121e-05,2.4094337193064967e-05,5.2866694394848162e-07,3.3492601081404547e-12,2.2042071300416018e-06,5.1732950478413537e-05,1.2225951675790932e-08,9.1011690465286183e-05,2.0887064193193774e-08,5.0266007153401221e-15,2.6784550053495047e-09,1.4004485358610958e-16,6.0449870445555697e-09,7.3064080785656365e-10,7.3064080785656365e-10
3.100816939345833e-11,0.978707477895342,154.0,0.0,0.0,0.0,0.99978732239021351,1.0,18.99999940602132,8.8345013564375926e-06,2.5827935565029644e-05,2.5270397865858576e-05,5.7202851542306604e-07,3.515172157456359e-12,2.204186873873516e-06,5.4334827355552441e-05,1.2225828938540646e-08,9.558918033264779e-05,2.1946632003585358e-08,5.4388856778279357e-15,2.916614098079787e-09,1.4714910927679951e-16,6.6185151504464804e-09,8.4081048155451761e-10,8.4081048155451761e-10
3.247204117752019e-11,0.9787074776424103,154.0,0.0,0.0,0.0,0.99977728570475677,1.0,18.999999360674924,9.2515016954317549e-06,2.7046957297948558e-05,2.6445476368071595e-05,6.1631520463242658e-07,3.6810808747652164e-12,2.2041666179750903e-06,5.6936674152310458e-05,1.2225706199976087e-08,0.00010016662810172913,2.3006178534955865e-08,5.859966734451293e-15,3.1646541155054417e-09,1.5425322229459482e-16,7.2144215467226133e-09,9.611576079120728e-10,9.611576079120728e-10
3.3935912961582056e-11,0.9787074773847044,154.0,0.0,0.0,0.0,0.99976724913687032,1.0,18.999999314464333,9.6684957541502724e-06,2.8265954555560678e-05,2.7619633632059678e-05,6.6146610663696011e-07,3.8469862601251101e-12,2.2041463622933254e-06,5.9538490869058228e-05,1.2225583469938855e-08,0.00010474403377305717,2.4065703787097127e-08,6.2892647961268104e-15,3.4225746609486829e-09,1.6135719263809978e-16,7.8322934395685265e-09,1.0920680699184253e-09,1.0920680699184253e-09
3.539978474564392e-11,0.9787074771225451,154.0,0.0,0.0,0.0,0.99975721268655282,1.0,18.999999267446452,1.0085483532673713e-05,2.9484927338369679e-05,2.8792926590555489e-05,7.0742431447729777e-07,4.0128883135951012e-12,2.204126106832385e-06,6.2140277506146085e-05,1.2225460743306053e-08,0.00010932139734712305,2.5125207760587271e-08,6.7262387868899873e-15,3.6903753377641442e-09,1.6846102031119058e-16,8.4717267854422303e-09,1.233920642560515e-09,1.233920642560515e-09
3.6863656529705785e-11,0.9787074768562315,154.0,0.0,0.0,0.0,0.99974717635380272,1.0,18.999999219674464,1.0502465031082651e-05,3.0703875646878636e-05,2.9965408439000756e-05,7.5413665694961816e-07,4.1787870352352184e-12,2.2041058516227432e-06,6.4742034063914922e-05,1.2225338013878475e-08,0.00011389871882440138,2.618469045616781e-08,7.170383150641694e-15,3.9680557493213528e-09,1.7556470531883897e-16,9.1323260338243533e-09,1.3870871428152452e-09,1.3870871428152452e-09
3.832752831376765e-11,0.9787074765860432,154.0,0.0,0.0,0.0,0.99973714013861847,1.0,18.999999171198034,1.0919440249457661e-05,3.1922799481590783e-05,3.1137128880843874e-05,8.0155345340832579e-07,4.3446824251064508e-12,2.2040855966593695e-06,6.7343760542718371e-05,1.2225215284463258e-08,0.00011847599820538903,2.724415187412305e-08,7.6212255197922647e-15,4.2556154989920011e-09,1.8266824766295129e-16,9.8137038812634171e-09,1.5519325753026168e-09,1.5519325753026168e-09
3.979140009782951e-11,0.9787074763122424,154.0,0.0,0.0,0.0,0.99972710404099852,1.0,18.999999122063603,1.1336409187879309e-05,3.3141698843009089e-05,3.2308134356873903e-05,8.4962828452584079e-07,4.5105744832706061e-12,2.2040653419249212e-06,6.9945456942914328e-05,1.2225092558987791e-08,0.00012305323549059057,2.830359201461815e-08,8.0783245356270386e-15,4.5530541901598993e-09,1.8977164734463481e-16,1.0515481036097505e-08,1.7288152737823401e-09,1.7288152737823401e-09
4.125527188189138e-11,0.9787074760350736,154.0,0.0,0.0,0.0,0.99971706806094129,1.0,18.999999072314523,1.1753371846428171e-05,3.4360573731635967e-05,3.3478468259460436e-05,8.9831777814044087e-07,4.6764632097901946e-12,2.2040450874237263e-06,7.2547123264853072e-05,1.2224969835954539e-08,0.00012763043068049704,2.9363010878097854e-08,8.5412678121303753e-15,4.8603714262292291e-09,1.9687490436687151e-16,1.1237285993353923e-08,1.9180870386373196e-09,1.9180870386373196e-09
4.271914366595324e-11,0.9787074757547651,154.0,0.0,0.0,0.0,0.99970703219844526,1.0,18.999999021991322,1.2170328225184811e-05,3.5579424147973423e-05,3.464817113264134e-05,9.4758140925029468e-07,4.8423486047283718e-12,2.204024833165485e-06,7.5148759508882835e-05,1.2224847112891805e-08,0.00013220758377559597,3.042240846510512e-08,9.0096700343127628e-15,5.1775668106189247e-09,2.0397801873330181e-16,1.1978754819281059e-08,2.1200932705051776e-09,2.1200932705051776e-09
4.4183015450015106e-11,0.9787074754715307,154.0,0.0,0.0,0.0,0.99969699645350918,1.0,18.99999897113188,1.2587278324229796e-05,3.6798250092523333e-05,3.5817280859059337e-05,9.9738131315342864e-07,5.0082306681489165e-12,2.2040045791468825e-06,7.7750365675356632e-05,1.2224724390576638e-08,0.00013678469477638316,3.1481784776025567e-08,9.4831711815305318e-15,5.5046399467573483e-09,2.1108099044651126e-16,1.273953094492643e-08,2.3351731002351253e-09,2.3351731002351253e-09
4.564688723407697e-11,0.9787074751855703,154.0,0.0,0.0,0.0,0.99968696082613118,1.0,18.99999891977156,1.3004222143643698e-05,3.8017051565787405e-05,3.6985832834665258e-05,1.0476821108158889e-06,5.1741094001161491e-12,2.2039843253625566e-06,8.0351941764628118e-05,1.222460167055432e-08,0.00014136176368335568,3.2541139811180691e-08,9.9614348670722466e-15,5.8415904380854108e-09,2.181838195086555e-16,1.351926496822161e-08,2.5636595153347714e-09,2.5636595153347714e-09
4.7110759018138835e-11,0.97870747489707,154.0,0.0,0.0,0.0,0.99967692531630981,1.0,18.999998867943418,1.342115968350708e-05,3.9235828568266962e-05,3.8153860131977421e-05,1.0984507456792858e-06,5.3399848006948701e-12,2.2039640718148705e-06,8.295348777704818e-05,1.2224478952435278e-08,0.00014593879049700563,3.3600473570989348e-08,1.0444146786511667e-14,6.1884178880599851e-09,2.252865059225428e-16,1.4317614464110313e-08,2.8058794830482656e-09,2.8058794830482656e-09
4.85746308022007e-11,0.9787074746062049,154.0,0.0,0.0,0.0,0.99966688992404351,1.0,18.99999881567836,1.3838090943900507e-05,4.0454581100463114e-05,3.9321393652614166e-05,1.1496563311905994e-06,5.5058568699503111e-12,2.2039438185067355e-06,8.5555003712967505e-05,1.2224356235258446e-08,0.00015051577521782496,3.4659786055920604e-08,1.0931013268008812e-14,6.5451219001521814e-09,2.3238904969131827e-16,1.5134243802297643e-08,3.0621540701949019e-09,3.0621540701949019e-09
5.003850258626256e-11,0.9787074743131378,154.0,0.0,0.0,0.0,0.99965685464933074,1.0,18.99999876300522,1.4255015924904538e-05,4.1673309162876742e-05,4.0488462269797002e-05,1.2012700083573476e-06,5.6717256079480909e-12,2.203923565436535e-06,8.8156489572738456e-05,1.2224233519209069e-08,0.00015509271784630831,3.571907726639194e-08,1.1421759917933002e-14,6.9117020778451794e-09,2.3949145081778095e-16,1.5968823972208468e-08,3.332798559895547e-09,3.332798559895547e-09
5.150237437032443e-11,0.9787074740180214,154.0,0.0,0.0,0.0,0.99964681949217027,1.0,18.99999870995098,1.4671934626599742e-05,4.2892012756008606e-05,4.1655092961497231e-05,1.2532648126555577e-06,5.8375910147541998e-12,2.2039033126027058e-06,9.0757945356713279e-05,1.2224110804881811e-08,0.00015966961838295029,3.6778347202790787e-08,1.191613035541312e-14,7.2881580246351554e-09,2.4659370930452874e-16,1.6821032414755267e-08,3.6181225653118058e-09,3.6181225653118058e-09
5.296624615438629e-11,0.978707473720999,154.0,0.0,0.0,0.0,0.99963678445256021,1.0,18.999998656540832,1.5088847049066676e-05,4.4110691880359221e-05,4.2821310934849546e-05,1.3056155496670274e-06,6.0034530904349228e-12,2.2038830600063114e-06,9.3359371065243363e-05,1.222398809219597e-08,0.00016424647682824399,3.7837595865537736e-08,1.2413885029886625e-14,7.6744893440326506e-09,2.5369582515438138e-16,1.7690552860543466e-08,3.9184301405152391e-09,3.9184301405152391e-09
5.4430117938448156e-11,0.9787074734222025,154.0,0.0,0.0,0.0,0.99962674953049913,1.0,18.999998602798314,1.550575319238591e-05,4.5329346536428892e-05,4.398713974240276e-05,1.3582986788762544e-06,6.169311835056836e-12,2.2038628076481645e-06,9.5960766698680126e-05,1.2223865380785384e-08,0.00016882329318268236,3.8896823255076985e-08,1.2914800116231398e-14,8.0706956395620723e-09,2.6079779837031727e-16,1.8577075174173154e-08,4.234019888595032e-09,4.234019888595032e-09
5.589398972251002e-11,0.9787074731217577,154.0,0.0,0.0,0.0,0.99961671472598546,1.0,18.999998548745413,1.5922653056637987e-05,4.6547976724717795e-05,4.515260139073695e-05,1.4112922050977039e-06,6.3351672486867583e-12,2.2038425555275765e-06,9.8562132257375566e-05,1.2223742670679408e-08,0.00017340006744675956,3.9956029371836939e-08,1.3418666482447422e-14,8.4767765147608448e-09,2.678996289552088e-16,1.9480295204318963e-08,4.5651850671061092e-09,4.5651850671061092e-09
5.7357861506571885e-11,0.9787074728197807,154.0,0.0,0.0,0.0,0.99960668003901787,1.0,18.999998494402693,1.6339546641903479e-05,4.776658244572595e-05,4.6317716441947568e-05,1.4645755770333938e-06,6.501019331391735e-12,2.2038223036441259e-06,0.00010116346774168152,1.2223619962102348e-08,0.0001779767996209695,4.1015214216233094e-08,1.3925288725134115e-14,8.8927315731796441e-09,2.7500131691184177e-16,2.0399914639286225e-08,4.912213690955363e-09,4.912213690955363e-09
5.882173329063376e-11,0.9787074725163805,154.0,0.0,0.0,0.0,0.99959664546959459,1.0,18.999998439789348,1.6756433948262934e-05,4.8985163699953196e-05,4.7482504108467139e-05,1.5181295924898503e-06,6.6668680832390068e-12,2.2038020519982418e-06,0.00010376477315194956,1.2223497255048411e-08,0.00018255348970580551,4.2074377788692026e-08,1.4434484268285487e-14,9.3185604183829437e-09,2.821028622430765e-16,2.1335640867757568e-08,5.2753886328193957e-09,5.2753886328193957e-09
6.028560507469562e-11,0.9787074722116591,154.0,0.0,0.0,0.0,0.99958661101771418,1.0,18.99999838492332,1.7173314975796916e-05,5.0203720487899261e-05,4.8646982341664205e-05,1.5719363098156489e-06,6.8327135042959858e-12,2.2037818005901291e-06,0.00010636604848853132,1.2223374549380777e-08,0.00018713013770176108,4.3133520089650907e-08,1.4946082521231141e-14,9.7542626539488918e-09,2.892042649518439e-16,2.228718684446241e-08,5.6549877211821204e-09,5.6549877211821204e-09
6.174947685875748e-11,0.9787074719057116,154.0,0.0,0.0,0.0,0.99957657668337507,1.0,18.999998329821377,1.7590189724585972e-05,5.1422252810063719e-05,4.9811167914626649e-05,1.6259789651519607e-06,6.9985555946302422e-12,2.2037615494195148e-06,0.00010896729375177857,1.2223251845095586e-08,0.00019170674360933007,4.4192641119542612e-08,1.5459924091847762e-14,1.0199837883468959e-08,2.963055250410465e-16,2.3254270960519488e-08,6.0512838360755222e-09,6.0512838360755222e-09
6.321334864281935e-11,0.9787074715986269,154.0,0.0,0.0,0.0,0.99956654246657595,1.0,18.999998274499177,1.8007058194710666e-05,5.2640760666946048e-05,5.0975076499510203e-05,1.680241895115688e-06,7.1643943543094822e-12,2.2037412984862988e-06,0.0001115685089420431,1.2223129142275827e-08,0.000196283307429006,4.5251740878794853e-08,1.5975860051424157e-14,1.065528571054802e-08,3.0340664251355204e-16,2.4236616918218086e-08,6.4645450026026601e-09,6.4645450026026601e-09
6.467722042688121e-11,0.9787074712904886,154.0,0.0,0.0,0.0,0.99955650836731502,1.0,18.999998218971367,1.842392038625154e-05,5.3859244059045577e-05,5.2138722739808954e-05,1.7347104645586408e-06,7.3302297834015182e-12,2.2037210477906417e-06,0.00011416969405967654,1.2223006440928303e-08,0.00020085982916128248,4.6310819367839008e-08,1.6493751247789649e-14,1.1120605738804527e-08,3.1050761737225283e-16,2.5233953610016811e-08,6.8950344823181501e-09,6.8950344823181501e-09
6.614109221094308e-11,0.9787074709813752,154.0,0.0,0.0,0.0,0.99954647438559086,1.0,18.999998163251611,1.8840776299289156e-05,5.5077702986861554e-05,5.3302120317881599e-05,1.7893709990689742e-06,7.4960618819742737e-12,2.2037007973325833e-06,0.00011677084910503052,1.2222883741002849e-08,0.00020543630880665299,4.7369876587111001e-08,1.7013467663532319e-14,1.1595797571870519e-08,3.176084496200717e-16,2.6246015001552125e-08,7.3430108625378496e-09,7.3430108625378496e-09
6.760496399500494e-11,0.9787074706713585,154.0,0.0,0.0,0.0,0.99953644052140189,1.0,18.999998107352685,1.9257625933904065e-05,5.6296137450893093e-05,5.4465282018045176e-05,1.8442107219033002e-06,7.6618906500957608e-12,2.2036805471120206e-06,0.00011937197407845678,1.2222761042492602e-08,0.00021001274636561122,4.8428912537045916e-08,1.7534887816344386e-14,1.2080860813391465e-08,3.2470913925992567e-16,2.7272540018460985e-08,7.8087281436458525e-09,7.8087281436458525e-09
6.90688357790668e-11,0.9787074703605073,154.0,0.0,0.0,0.0,0.99952640677474658,1.0,18.999998051286525,1.9674469290176806e-05,5.7514547451639229e-05,5.5628219785527184e-05,1.8992176950587998e-06,7.8277160878340605e-12,2.2036602971289346e-06,0.000121973068980307,1.2222638345427682e-08,0.00021458914183865074,4.9487927218076884e-08,1.8057898198731149e-14,1.257579506702628e-08,3.3180968629471902e-16,2.8313272436834324e-08,8.2924358244635497e-09,8.2924358244635497e-09
7.053270756312867e-11,0.9787074700488856,154.0,0.0,0.0,0.0,0.99951637314562358,1.0,18.999997995064302,2.0091306368187938e-05,5.8732932989598915e-05,5.6790944781547589e-05,1.9543807642137729e-06,7.9935381952573261e-12,2.2036400473833807e-06,0.00012457413381093286,1.2222515649813859e-08,0.00021916549522626517,5.0546920630638221e-08,1.8582392754501254e-14,1.308059993644741e-08,3.3891009072736378e-16,2.9367960777128538e-08,8.7943789857423734e-09,8.7943789857423734e-09
7.34604511312524e-11,0.9787074694235628,154.0,0.0,0.0,0.0,0.99949630623996777,1.0,18.999997882192613,2.0924961689747552e-05,6.1169630679154229e-05,5.9115797480744553e-05,2.0651341950641276e-06,8.3251724194316119e-12,2.2035995486048243e-06,0.0001297761732599182,1.2222270262927901e-08,0.00022831807574719281,5.2664843652094642e-08,1.9635444598066611e-14,1.4119819937405872e-08,3.5311047179789141e-16,3.1518222421665623e-08,9.8539304660464306e-09,9.8539304660464306e-09
7.609542034256375e-11,0.9787074688586958,154.0,0.0,0.0,0.0,0.99947824642682226,1.0,18.999997780171917,2.1675230008304552e-05,6.3362574942027995e-05,6.1207534895035815e-05,2.1652485309724858e-06,8.6236318321957043e-12,2.203563100516402e-06,0.00013445790592394558,1.222204941958176e-08,0.00023655525428882508,5.4570901637616264e-08,2.0587339139900509e-14,1.5088871468576038e-08,3.6589032709136488e-16,3.3498757884618737e-08,1.0872263183031476e-08,1.0872263183031476e-08
7.87303895538751e-11,0.9787074682921503,154.0,0.0,0.0,0.0,0.99946018699445727,1.0,18.99999767778829,2.2425477986546566e-05,6.5555439953229438e-05,6.3298725770507281e-05,2.2657258716588981e-06,8.9220804558009423e-12,2.2035266531974736e-06,0.00013913954116267509,1.2221828580870681e-08,0.0002447922964813556,5.6476890720079664e-08,2.1542685160528355e-14,1.6089897631824418e-08,3.7866972039935871e-16,3.552080582769738e-08,1.1953296872037589e-08,1.1953296872037589e-08
8.136535876518646e-11,0.9787074677241706,154.0,0.0,0.0,0.0,0.99944212794286391,1.0,18.999997575084485,2.3175705624943341e-05,6.7748225715665657e-05,6.5389412900830477e-05,2.3665234543647636e-06,9.2205182906459656e-12,2.2034902066479916e-06,0.00014382107897815749,1.2221607746874485e-08,0.0002530292023276627,5.8382810902026488e-08,2.2501076068188509e-14,1.7122896116256351e-08,3.9144865173891324e-16,3.758305832046962e-08,1.3098311460570553e-08,1.3098311460570553e-08
8.400032797649781e-11,0.9787074671549775,154.0,0.0,0.0,0.0,0.99942406927203298,1.0,18.99999747209835,2.3925912923964576e-05,6.9940932232243153e-05,6.7479634153261528e-05,2.4676034406778191e-06,9.5189453371295819e-12,2.2034537608679756e-06,0.00014850251937244358,1.2221386917540196e-08,0.00026126597183062465,6.0288662186005639e-08,2.346215209220204e-14,1.818786461111885e-08,4.0422712112711927e-16,3.9684249810888552e-08,1.4308546566276791e-08,1.4308546566276791e-08
8.663529718780916e-11,0.9787074665847638,154.0,0.0,0.0,0.0,0.99940601098195614,1.0,18.999997368863362,2.4676099884079979e-05,7.2133559505867806e-05,6.9569423037627482e-05,2.5689323477796381e-06,9.8173615956506296e-12,2.2034173158574254e-06,0.00015318386234758412,1.2221166092822171e-08,0.00026950260499311948,6.2194444574566407e-08,2.4425594875227907e-14,1.9284800805800458e-08,4.1700512858107025e-16,4.182315558668533e-08,1.5585202801507638e-08,1.5585202801507638e-08
8.927026639912052e-11,0.9787074660137023,154.0,0.0,0.0,0.0,0.99938795307262407,1.0,18.999997265409149,2.5426266505759237e-05,7.4326107539445061e-05,7.1658809209244152e-05,2.6704805457351532e-06,1.0115767066607837e-11,2.2033808716162869e-06,0.00015786510790562967,1.2220945272769229e-08,0.00027773910181802536,6.4100158070253378e-08,2.5391122693450983e-14,2.0413702389831096e-08,4.2978267411782554e-16,4.399859031143905e-08,1.6929443030234538e-08,1.6929443030234538e-08
9.190523561043187e-11,0.9787074654419455,154.0,0.0,0.0,0.0,0.99936989554402778,1.0,18.999997161761943,2.6176412789472029e-05,7.6518576335879752e-05,7.3747818914072185e-05,2.7722218125196939e-06,1.0414161750399932e-11,2.2033444281445406e-06,0.00016254625604863096,1.2220724457398677e-08,0.00028597546230822019,6.6005802675611927e-08,2.6358486225743458e-14,2.1574567052882203e-08,4.425597577544521e-16,4.6209406628785132e-08,1.8342393580458556e-08,1.8342393580458556e-08
9.454020482174322e-11,0.9787074648696292,154.0,0.0,0.0,0.0,0.99935183839615871,1.0,18.999997057944935,2.6926538735688031e-05,7.8710965898076416e-05,7.5836475380505546e-05,2.8741329423924338e-06,1.0712545647425556e-11,2.2033079854421971e-06,0.00016722730677863848,1.2220503646669305e-08,0.00029421168646658199,6.7911378393189769e-08,2.7327464830048016e-14,2.2767392484766747e-08,4.5533637950803358e-16,4.8454493832197946e-08,1.9825145412885145e-08,1.9825145412885145e-08
9.717517403305458e-11,0.9787074642968747,154.0,0.0,0.0,0.0,0.99933378162900754,1.0,18.99999695397867,2.76766443448769e-05,8.0903276228939131e-05,7.7924799165856139e-05,2.9761933995545591e-06,1.1010918758083102e-11,2.2032715435092226e-06,0.00017190826009770281,1.222028284058035e-08,0.00030244777429598872,6.9816885225531921e-08,2.8297863250331209e-14,2.3992176375439089e-08,4.6811253939563173e-16,5.0732776594116833e-08,2.1378755248799924e-08,2.1378755248799924e-08
9.981014324436593e-11,0.978707463723789,154.0,0.0,0.0,0.0,0.99931572524256596,1.0,18.999996849881313,2.8426729617508285e-05,8.3095507331371673e-05,8.0012808463366422e-05,3.0783850112636318e-06,1.1309281082770874e-11,2.2032351023455814e-06,0.00017658911600787439,1.2220062039161866e-08,0.00031068372579931813,7.1722323175180872e-08,2.9269508698690663e-14,2.5248916414994955e-08,4.8088823743429383e-16,5.3043213750061206e-08,2.3004246659117365e-08,2.3004246659117365e-08
9.999999999999999e-11,0.978707463150468,154.0,0.0,0.0,0.0,0.99931442424512351,1.0,18.999996842376198,2.8480774532385068e-05,8.3253460532565978e-05,8.0163243552905394e-05,3.0857528216268988e-06,1.1330778489679637e-11,2.2032324766895483e-06,0.0001769263807470199,1.2220046129994981e-08,0.00031127714341945881,7.1859612543018084e-08,2.9339562387905678e-14,2.5340702134474388e-08,4.8180874366632864e-16,5.3210901860497592e-08,2.3124170636875388e-08,2.3124170636875388e-08
1.0244511245567728e-10,0.978707463150468,154.0,0.0,0.0,0.0,0.99929766923682461,1.0,18.999996745668966,2.9176794554051812e-05,8.5287659208277373e-05,8.2100519374471453e-05,3.1806916956841552e-06,1.1607632621887093e-11,2.2031986619512786e-06,0.00018126987451120362,1.2219841242405433e-08,0.00031891954097944784,7.3627692244679824e-08,3.0242248267736152e-14,2.6537610293671564e-08,4.9366347364107427e-16,5.5384797134003187e-08,2.4702611116404947e-08,2.4702611116404947e-08
1.0508008166698864e-10,0.978707462576996,154.0,0.0,0.0,0.0,0.99927961361177475,1.0,18.999996641355839,2.9926839154977115e-05,8.7479731862559373e-05,8.4187946149740815e-05,3.2830992210454437e-06,1.1905973375829617e-11,2.2031622223262956e-06,0.00018595053560974091,1.2219620450291408e-08,0.00032715521983925572,7.5532992436571425e-08,3.1215946640642691e-14,2.7858255701847505e-08,5.0643824803301845e-16,5.7756550462285484e-08,2.6474809011193301e-08,2.6474809011193301e-08
1.0771505087829999e-10,0.9787074620034493,154.0,0.0,0.0,0.0,0.99926155836740749,1.0,18.999996536954541,3.0676863420753808e-05,8.9671725297120475e-05,8.6275101401850983e-05,3.3855949927576082e-06,1.2204303344996191e-11,2.2031257834705969e-06,0.00019063109930553664,1.2219399662831442e-08,0.00033539076238161918,7.7438223753395754e-08,3.2190484067032623e-14,2.921085033004271e-08,5.1921256062715639e-16,6.0157528263336862e-08,2.8321770633950854e-08,2.8321770633950854e-08
1.1035002008961134e-10,0.9787074614298946,154.0,0.0,0.0,0.0,0.99924350350371371,1.0,18.999996432476205,3.1426867351851501e-05,9.1863639514863223e-05,8.8361996293877222e-05,3.4881678651978458e-06,1.2502622529784537e-11,2.2030893453841709e-06,0.00019531156560064102,1.2219178880036202e-08,0.00034362616860941607,7.9343386197691648e-08,3.316575457342474e-14,3.0595391868918471e-08,5.3198641144051498e-16,6.2586814850434701e-08,3.0244397124129271e-08,3.0244397124129271e-08
1.129849893009227e-10,0.9787074608563925,154.0,0.0,0.0,0.0,0.99922544902068478,1.0,18.999996327930699,3.2176850948739768e-05,9.4055474518689959e-05,9.0448640705958054e-05,3.5908079751153272e-06,1.2800930930591948e-11,2.2030529080670109e-06,0.0001999919344971043,1.2218958101893866e-08,0.00035186143852552348,8.1248479771997837e-08,3.4141664379233499e-14,3.2011878009277449e-08,5.4475980049011261e-16,6.504352333487163e-08,3.2243561387675138e-08,3.2243561387675138e-08
1.1561995851223405e-10,0.9787074602829964,154.0,0.0,0.0,0.0,0.99920739491831168,1.0,18.999996223326761,3.2926814211888215e-05,9.6247230311502713e-05,9.2535043382894602e-05,3.6935065940933797e-06,1.3099228547815588e-11,2.2030164715190873e-06,0.00020467220599697665,1.2218737328399914e-08,0.00036009657213281906,8.3153504478851646e-08,3.5118130493968267e-14,3.3460306442063618e-08,5.5753272779296027e-16,6.752679467721646e-08,3.4320108984270059e-08,3.4320108984270059e-08
