Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506)
2.9907606567840784e-18,0.34913229803526985,154.0,0.0,0.0,0.0,0.99999999999941902,1.0,19.0,4.2808550330059414e-14,2.5360363672918816e-13,2.5360350376629e-13,2.6409558613692964e-21,2.6162600692884142e-21,3.0953776959362277e-14,4.1447855519681612e-20,1.0404612221794953e-17,4.5906143032891482e-20,1.818157621491083e-21,8.335048204646864e-31,1.7157433173700176e-24,1.1153268187534617e-30,2.9158470768586296e-25,1.3359464793073438e-33,1.335946487921748e-33,7.6646743216901381e-42,9.4972885957067735e-43,1.2373533976720451e-25,1.0964522706306384e-76,1.0475240666606701e-76,1.0475240666612894e-76,1.1523397422949912e-35,1.3475631589809454e-19,4.1757551871080365e-34,5.5540956249685788e-36,1.1236894022379822e-33,1.0145595538023686e-33,1.1539482076565616e-48,6.0575799867406342e-39,2.5516948164521299e-62,2.911547905006955e-49,4.4322872434825966e-49,1.3242469875287863e-54,6.6670653911149432e-64,1.2129164676093518e-72,1.867997235003409e-74,2.0200010173691951e-59,1.1516932259366741e-83,4.649962757075277e-87,7.7873836648309658e-85,2.2249349800507651e-79,1.3183423964965172e-75,2.6571261791610299e-34,2.3722778203572821e-42,8.8475760363292945e-44,1.1004799975403647e-43,4.023562861961191e-47,1.1385659417528311e-40,6.8387897947299904e-31,4.6041249561796614e-39,2.4836588497111476e-39,1.4249454976485993e-47,1.034898446641307e-47,8.8282184271303725e-49
5.984119715528873e-18,0.34913229803526985,154.0,0.0,0.0,0.0,0.99999999999883749,1.0,19.0,8.5654293145032806e-14,5.0742759798568881e-13,5.0742733543665952e-13,1.057070576312996e-20,1.0374696321635123e-20,6.1934268107325671e-14,1.6589902789397719e-19,2.0818226338251975e-17,1.8374375243376724e-19,7.2773615251553255e-21,6.582056135359541e-30,6.8674444899542568e-24,8.5718788100122788e-30,1.167098706574153e-24,1.0695694756453108e-32,1.0695694894394886e-32,1.2273374609716886e-40,1.5208014944131967e-41,4.9526381620714663e-25,1.4063089310370843e-74,1.3435536501884734e-74,1.3435536501900616e-74,9.2257249585163446e-35,2.6963020476573526e-19,1.6713930693633846e-33,4.445483715023934e-35,8.9963269533543555e-33,8.1226266273720589e-33,1.8478206426321252e-47,4.8497471760858086e-38,8.1722942743003935e-61,4.6622490579382889e-48,5.8797988896634718e-48,4.2411372035621196e-53,4.2705512636643227e-62,1.5538642037466228e-70,2.3930865146359165e-72,5.3355875806650955e-58,2.9508725573932169e-81,1.1914152062976698e-84,1.9950180940513443e-82,2.850360355149635e-77,1.6889250985716347e-73,1.0635429139482658e-33,1.8992646422746641e-41,7.0834224244280839e-43,8.8099931819064655e-43,6.3440138341378858e-46,9.1153600879229924e-40,2.7372980884746965e-30,3.6860988486907707e-38,1.9884371831576525e-38,2.2817612288240994e-46,1.6571801952770214e-46,1.413665005094877e-47
1.197083783301846e-17,0.34913229803526985,154.0,0.0,0.0,0.0,0.99999999999767453,1.0,19.0,1.7134577877447361e-13,1.0150754947106051e-12,1.0150749829073378e-12,4.2296590339264372e-20,4.0754631386818243e-20,1.2389471391360836e-13,6.6380892071146111e-19,4.1645341321669052e-17,7.3521070942316594e-19,2.9118867570424214e-20,5.1275392878551178e-29,2.7478722147104807e-23,6.3497683646367489e-29,4.6699149159351905e-24,8.5598061177793984e-32,8.5598063385731101e-32,1.9645102203007912e-39,2.4342661277479614e-40,1.9817003248009473e-24,1.8019016204703341e-72,1.7214933690396961e-72,1.7214933690437667e-72,7.3833843342496281e-34,5.393794692594142e-19,6.6877714654385275e-33,3.5558669000170923e-34,7.1997624742140087e-32,6.5005399075883848e-32,2.9577164993929797e-46,3.8812715492053282e-37,2.6162341456421255e-59,7.4625673525664179e-47,8.4370820902768905e-47,1.3577226471860148e-51,2.7342967603109969e-60,1.9897854485373185e-68,3.0644432966625881e-70,1.5266205159916316e-56,7.5574343417787021e-79,3.0513154928477218e-82,5.1080371073232828e-80,3.6500054102148341e-75,2.1627363560885205e-71,4.2555567881551007e-33,1.5199888429159473e-40,5.6688617522886537e-42,7.0498108101898179e-42,1.0075113807151639e-44,7.2949137033600186e-39,1.0952757298676881e-29,2.9499983663204625e-37,1.5913539657478896e-37,3.6522779144353188e-45,2.6525493217112878e-45,2.2627840913899896e-46
2.3944274067997638e-17,0.3491322980352698,154.0,0.0,0.0,0.0,0.99999999999534861,1.0,19.0,3.4272875003133116e-13,2.0303711886920475e-12,2.0303702143684609e-12,1.6921388969452827e-19,1.5728310489809961e-19,2.4781345960475871e-13,2.6556416505006042e-18,8.3299118295441735e-17,2.9412924727585962e-18,1.1649396965792837e-19,3.8950952709341037e-28,1.0993277325319919e-22,4.4190207949595427e-28,1.8682699514941281e-23,6.8491449041712514e-31,6.849145257503576e-31,3.1437630729201748e-38,3.8955969513761084e-39,7.9280913073165486e-24,4.0400137367988049e-70,3.8597317303618659e-70,3.8597317303800889e-70,5.907830031912725e-33,1.078883945279955e-18,2.6755617487409301e-32,2.8422439366346027e-33,5.7608506562073122e-31,5.2013715347047136e-31,4.7333096167691838e-45,3.1056067377970485e-36,8.373710035279569e-58,1.1942321600122819e-45,1.2722412174971767e-45,4.3455487336111144e-50,1.7502929198266779e-58,2.54742903972239e-66,3.923263140322232e-68,4.595781081378895e-55,1.9350875078914921e-76,7.8129209983610766e-80,1.3072146752912527e-77,4.6729426870820067e-73,2.7688500143900575e-69,1.7024996661642329e-32,1.216221861679613e-39,4.5359043246104009e-41,5.6395419614690785e-41,1.6059033493895444e-43,5.8368077557457095e-38,4.3818156866081364e-29,2.3604453149221759e-36,1.2733247849189167e-36,5.8447504027657973e-44,4.2448841886577593e-44,3.6211894528539609e-45
4.789114653795599e-17,0.34913229803526985,154.0,0.0,0.0,0.0,0.99999999999069678,1.0,19.0,6.8549469253694985e-13,4.0609622048142273e-12,4.0609604233698406e-12,6.7691053827862023e-19,5.8738403039997512e-19,4.9564236759867935e-13,1.0623220906503285e-17,1.6660486031015149e-16,1.1765894574997233e-17,4.6601011279815271e-19,2.8286444588741984e-27,4.3976681709139544e-22,2.7989324008498402e-27,7.4736872105660943e-23,5.4798353541377715e-30,5.4798359194966011e-30,5.0302354507816609e-37,6.2335207919772289e-38,3.1714943194834507e-23,5.1895294989487695e-68,4.9579513789460673e-68,4.9579513789929619e-68,4.7267140249308109e-32,2.1579166854506431e-18,1.0703259485755103e-31,2.2692413758428253e-32,4.609032970027121e-30,4.1614154437439613e-30,7.5740666994368198e-44,2.4847209826444759e-35,2.6798691860372788e-56,1.910896796379765e-44,1.9734150359876592e-44,1.3906723189555434e-48,1.1202675817890022e-56,3.2609455059162431e-64,5.0221408771849817e-66,1.4243313110208721e-53,4.9541855826735389e-74,2.0002546055819257e-77,3.3431221191465993e-75,5.9818305108586934e-71,3.5443849844380488e-67,6.8105517208398823e-32,9.7306963689755981e-39,3.628993826374404e-40,4.5098588555544546e-40,2.5642748671235484e-42,4.6695191131724507e-37,1.7528685885735107e-28,1.8885330265405154e-35,1.0187562847300083e-35,9.3522853570280682e-43,6.792319047978602e-43,5.7944868497274008e-44
9.57848914778727e-17,0.34913229803526985,154.0,0.0,0.0,0.0,0.999999999981393,1.0,19.0,1.3710265775158021e-12,8.1221429144374355e-12,8.1221398256896976e-12,2.7077514692503303e-18,2.0710394653634022e-18,9.9126585241107427e-13,4.2492930839124069e-17,3.3320909692349661e-16,4.7063630591555799e-17,1.8640868180239472e-18,1.907951063727131e-26,1.7591383656220195e-21,1.5743096866991245e-26,2.9895958823053396e-22,4.3840750608018307e-29,4.38407596532469e-29,8.0478352196608992e-36,9.9739215949842928e-37,1.268649126857622e-22,6.6434026447394538e-66,6.3469467367117652e-66,6.3469467368318324e-66,3.7815527128850337e-31,4.3160773182869728e-18,4.2815911817400505e-31,1.8078936114561415e-31,3.6872651739169694e-29,3.3291673841126625e-29,1.2119125863412231e-42,1.9878706804375031e-34,8.5760339550864491e-55,3.0573694485290988e-43,3.1077213902922308e-43,4.4500688043477484e-47,7.1695892993534455e-55,4.1739412336493424e-62,6.4282342425122071e-64,4.483740694466395e-52,1.2682510186842325e-71,5.1205734067669934e-75,8.53992418285403e-73,7.6566941351231631e-69,4.5367379949526093e-65,2.7243306404143965e-31,7.784922986074552e-38,2.9032142421103527e-39,3.6045382981563121e-39,4.0978167748101372e-41,3.7352000691273702e-36,7.0117571108065668e-28,1.5108941283487482e-34,8.1504330728266485e-35,1.4963564673585323e-41,1.0867666317190794e-41,9.2716324269166426e-43
1.9157238135770613e-16,0.34913229803526996,154.0,0.0,0.0,0.0,0.99999999996278544,1.0,19.0,2.7420903473439657e-12,1.6244499905538129e-11,1.6244494567602292e-11,1.0831219356676514e-17,6.6699801488611571e-18,1.982375516356037e-12,1.6996172748930178e-16,6.6638858300781632e-16,1.8824345130617594e-16,7.4562635248254907e-18,1.1585753046465943e-25,7.0366931402313144e-21,7.8614570874396568e-26,1.1958621632353626e-21,3.507341152556348e-28,3.5073425995185384e-28,1.2873821993168269e-34,1.5957979700218476e-35,5.0746981882752656e-22,8.5039536408707333e-64,8.1244723142153807e-64,8.1244723145227689e-64,3.0253171477445447e-30,8.6327791937677318e-18,1.7127618575414991e-30,1.4343575211706935e-30,2.9496641774522e-28,2.6632003139497179e-28,1.9391103291954974e-41,1.5903335978651144e-33,2.7444041545943657e-53,4.8912086565232978e-42,4.9325609684319952e-42,1.423856909839116e-45,4.5880119470622157e-53,5.3420368348159247e-60,8.2272040735400294e-62,1.422938050637844e-50,3.2463545825220134e-69,1.3107204269371794e-72,2.1766487718456808e-70,9.7996521139898594e-67,5.8063644292853067e-63,1.0897537643781137e-30,6.2280806498390173e-37,2.3224368239382897e-38,2.8780829254673235e-38,6.5496588831958947e-40,2.9872834392829673e-35,2.8047580146882234e-27,1.2087376245888553e-33,6.5204949590921707e-34,2.3939584216184032e-40,1.7386799189024446e-40,1.4834931908890006e-41
2.8735987123753957e-16,0.3491322980352698,154.0,0.0,0.0,0.0,0.99999999994417788,1.0,19.0,4.113154117042588e-12,2.4366853032749723e-11,2.4366845246792266e-11,2.3016468768438065e-17,1.2336448202588731e-17,2.9733478936404982e-12,3.6115107324985239e-16,9.9953908447147289e-16,3.9999784348998571e-16,1.5844309354169502e-17,2.8711877826459017e-25,1.4953057609292242e-20,1.7959600730210647e-25,2.5412215399818444e-21,1.0028861220874091e-27,1.0028866546135389e-27,4.7379100294012478e-34,5.873505554820315e-35,1.0783796070329731e-21,4.3877328253419983e-63,4.191934173147918e-63,4.1919341733366377e-63,8.6505755888901116e-30,1.2949861678895413e-17,3.6397746356080057e-30,4.0818756668706545e-30,8.4338894037163799e-28,7.6148115684136595e-28,7.1372562121152974e-41,4.547386769826239e-33,1.2530037092225194e-52,1.8001749318696267e-41,1.8122424151869467e-41,6.5004803927768772e-45,2.5206813626977553e-52,3.4462188731067042e-59,5.307478660349699e-61,6.4861343396623389e-50,2.41072027219038e-68,9.7333229845860656e-72,1.6145343776900509e-69,6.3219258101468965e-66,3.7457628813597396e-62,2.3157396834895034e-30,1.7808517807698795e-36,6.6404468132364835e-38,8.2203637605105285e-38,2.4097897743530268e-39,8.5402599228805144e-35,5.9601437967328863e-27,3.4562448088878292e-33,1.8644643932833992e-33,8.8109240270956574e-40,6.3991952174179676e-40,5.4602609943451403e-41
4.789348509972064e-16,0.34913229803526985,154.0,0.0,0.0,0.0,0.99999999990696298,1.0,19.0,6.8552816559216717e-12,4.0611546026906521e-11,4.0611530354317646e-11,6.3634057731401667e-17,2.5745435520484933e-17,4.9547436536798564e-12,9.9834135937791466e-16,1.665724169086282e-15,1.1057267177019907e-15,4.3802645766383235e-17,9.5803093622339557e-25,4.134101088353579e-20,5.354381708343732e-25,7.0257647723046066e-21,4.6089194575827875e-27,4.6089235534042623e-27,3.6439389766640672e-33,4.5188194875898149e-34,2.9814181123080252e-21,2.9578602750135869e-61,2.8258684104885519e-61,2.8258684107034357e-61,3.9755207164741226e-29,2.1585549086530836e-17,1.006391570220927e-29,1.8493445803973003e-29,3.8754323611711669e-27,3.4990602482947871e-27,5.4915155996496442e-40,2.0898232735059885e-32,1.6311438641791027e-51,1.3847379575222764e-40,1.3908314863306255e-40,8.4601701624248342e-44,5.6190115731946502e-51,1.3327337248931855e-57,2.0525268010334805e-59,8.4202589528964637e-49,1.6375832831904572e-66,6.6118009690515363e-70,1.0885775133885846e-67,2.4449676758181094e-64,1.4485746766635288e-60,6.4023695145789397e-30,8.18417877283044e-36,3.0512918334081452e-37,3.7650808641982773e-37,1.8520129564581917e-38,3.9226553540424657e-34,1.6478120877493849e-26,1.5883584984915013e-32,8.5684324173390062e-33,6.7779272995209606e-39,4.9227060737345674e-39,4.2011763296513e-40
6.513523327809065e-16,0.34913229803526985,154.0,0.0,0.0,0.0,0.99999999987346944,1.0,19.0,9.3231964404942941e-12,5.5231759826567763e-11,5.5231733824387228e-11,1.1331355031637941e-16,3.8675368257136811e-17,6.7375564931534194e-12,1.7775875903765018e-15,2.2651971259802764e-15,1.9687916094782374e-15,7.7996792619994171e-17,1.8359063656573067e-24,7.3616207172947252e-20,9.8016720093888938e-25,1.2510824625738624e-20,1.0374648272649589e-26,1.0374659550823075e-26,1.0033711602661052e-32,1.2444603705123963e-33,5.3090316984190893e-21,1.6915223489267333e-60,1.6160396802456217e-60,1.6160396803795487e-60,8.9488927280624112e-29,2.9358897510845142e-17,1.7922017589097575e-29,4.1301626420883131e-29,8.7229578076047561e-27,7.8758063754061492e-27,1.512389757641052e-39,4.7041799309258777e-32,5.332661786810802e-51,3.8132003338346215e-40,3.827778625984946e-40,2.7656125034349938e-43,2.1209845402437045e-50,5.6645312243568047e-57,8.7238750258897269e-59,2.7510808462899785e-48,7.6614052504914425e-66,3.0933297881728553e-69,5.0860674194195037e-67,1.039222230825128e-63,6.1568914105086701e-60,1.1400739547633392e-29,1.8422530587994822e-35,6.867902750523327e-37,8.459341766304464e-37,5.0980154562559233e-38,8.827182802591503e-34,2.9342690885922687e-26,3.5753690783983372e-32,1.9287481672181886e-32,1.8665048803301576e-38,1.3556186830653041e-38,1.1570194793646773e-39
8.237698145646066e-16,0.34913229803526996,154.0,0.0,0.0,0.0,0.99999999983997612,1.0,19.0,1.1791111224623891e-11,6.9851963624737243e-11,6.9851923400141308e-11,1.7688413981454052e-16,5.2046367730341132e-17,8.5199001937030543e-12,2.7745810499017415e-15,2.8645710063403774e-15,3.0730254421481335e-15,1.2174967981119429e-16,3.0077482630837861e-24,1.1491602886225043e-19,1.5566669110897364e-24,1.9529588193859519e-20,1.9608776806896717e-26,1.9608802203976929e-26,2.2594283291951248e-32,2.8027935169517316e-33,8.2874815781223011e-21,5.2232066204886902e-60,4.9901257105054142e-60,4.9901257109978477e-60,1.6914040407038849e-28,3.7133547607242344e-17,2.7978336670649008e-29,7.7424155684098665e-29,1.6485750896822686e-26,1.4884696775479546e-26,3.4063613933386779e-39,8.8912158898535005e-32,1.4121232592255967e-50,8.5873984689746926e-40,8.6170490512073257e-40,7.3227142466196364e-43,6.5278627512686448e-50,2.0071639144754998e-56,3.0912086398056159e-58,7.2813712334578467e-48,3.1007172337276268e-65,1.2519295896218168e-68,2.0533424529804417e-66,3.6823894369575118e-63,2.1816264327430678e-59,1.779672695672074e-29,3.481980419779201e-35,1.2979732006184691e-36,1.5957438565703242e-36,1.1476168153485384e-37,1.6678633954759273e-33,4.5804380874668949e-26,6.7576547214655773e-32,3.645461661883945e-32,4.2035147378164477e-38,3.052970228703349e-38,2.6059493067747108e-39
9.961872963483067e-16,0.34913229803526985,154.0,0.0,0.0,0.0,0.99999999980648269,1.0,19.0,1.4259026008335006e-11,8.4472158165945729e-11,8.4472099851267372e-11,2.5357631706007435e-16,6.5644370082435072e-17,1.0301800851136407e-11,3.9772095692440424e-15,3.4638513127808316e-15,4.4050132164983754e-15,1.7453093371667615e-16,4.4584784237564421e-24,1.647405563160909e-19,2.257630788493415e-24,2.7997095533677413e-20,3.2775339366733552e-26,3.2775388170925516e-26,4.3417472581467139e-32,5.3867128316980927e-33,1.1880714941565883e-20,1.6097743922603289e-59,1.5379396544427639e-59,1.5379396546027224e-59,2.8271252274500707e-28,4.4909427270074204e-17,4.0111450652690755e-29,1.2842898431347398e-28,2.7553416596639943e-26,2.4877498971368756e-26,6.5469508772243227e-39,1.4861339445863348e-31,3.0846290977821924e-50,1.6502876104198234e-39,1.6556192127462425e-39,1.5994088336625609e-42,1.6045566937307442e-49,5.5056894369841043e-56,8.4792453847951159e-58,1.5899882521744366e-47,9.4236231239003713e-65,3.8048406663031032e-68,6.2273577330743802e-66,1.0101097460020319e-62,5.9842438286093667e-59,2.5512910188110797e-29,5.8199994585243609e-35,2.1693484269464609e-36,2.6623682435963554e-36,2.2046372912597593e-37,2.7869416879734312e-33,6.5663926297196599e-26,1.1295119452033334e-31,6.0932518280597519e-32,8.0783191770380736e-38,5.867220978771779e-38,5.008557050366935e-39
1.3410222599157069e-15,0.34913229803526985,154.0,0.0,0.0,0.0,0.99999999973949572,1.0,19.0,1.9194855574802885e-11,1.1371252642506361e-10,1.1371242282312014e-10,4.3688413761905593e-16,9.3073551992946948e-17,1.3864592127105934e-11,6.851268404855476e-15,4.6621985735492187e-15,7.5882166498433321e-15,3.0067993432636732e-16,7.9974100611079857e-24,2.8383001913804316e-19,3.9433653608974485e-24,4.8235938179042706e-20,6.9971622937147836e-26,6.997174910909678e-26,1.1224280729094493e-31,1.3929124721180685e-32,2.0469183039407982e-20,1.0165099307374873e-58,9.7114908751257921e-59,9.7114908762038902e-59,6.0356183961582906e-28,6.0463990597088939e-17,6.9114786725248868e-29,2.7083217303111725e-28,5.8816832098048903e-26,5.3104691165203655e-26,1.6930288873818047e-38,3.1727282586858979e-31,9.4990993522789592e-50,4.2668241783359144e-39,4.2797171921890889e-39,4.9246045527232791e-42,5.8052613413085712e-49,2.3152953198551349e-55,3.5657583783361397e-57,4.8943796816031836e-47,4.5645111874084472e-64,1.8429610675272724e-67,3.0065095587548994e-65,4.2481361131631436e-62,2.5165409494158539e-58,4.3955953464072901e-29,1.2425033781500061e-34,4.6307399978864937e-36,5.6671018725072589e-36,5.696860867469405e-37,5.9469336303609842e-33,1.1313174785069138e-25,2.4113628253116888e-31,1.3008395034798186e-31,2.0887306457213137e-37,1.5170369780751037e-37,1.2951938708848555e-38
1.6858572234831071e-15,0.34913229803526985,154.0,0.0,0.0,0.0,0.99999999967250897,1.0,19.0,2.4130685139723872e-11,1.4295286111005196e-10,1.4295269728122097e-10,6.6869447200464289e-16,1.2070585172499546e-16,1.7425746648242894e-11,1.0485014425535276e-14,5.860200068121297e-15,1.1612822084379871e-14,4.6019406423967175e-16,1.2570271975450654e-23,4.3443018556651037e-19,6.0890741531093457e-24,7.382991115106422e-20,1.272357780330772e-25,1.2723604516846288e-25,2.376383295606322e-31,2.9497020240354162e-32,3.1330138004559916e-20,3.6491197450280705e-58,3.4862810541307332e-58,3.4862810545637552e-58,1.0975163732317948e-27,7.6023098895352278e-17,1.0579774115960256e-28,4.8682745238898102e-28,1.0694071548216335e-25,9.6554905492725859e-26,3.5854331617437747e-38,5.7692631084877044e-31,2.3047013688320439e-49,9.034607225575734e-39,9.0610445466976305e-39,1.1946606893660593e-41,1.5915292157462516e-48,7.0913129096731578e-55,1.0921245912103859e-56,1.1871697428067052e-46,1.5467625581941821e-63,6.2452091875013802e-67,1.016227359374331e-64,1.3011808826249664e-61,7.7076908538866606e-58,6.7278961790042476e-29,2.2593565628950852e-34,8.4195146776056152e-36,1.0276374996110529e-35,1.2056430369598233e-36,1.0808929202147083e-32,1.731593788803478e-25,4.3847720469565554e-31,2.3654342014249069e-31,4.4228448486473606e-37,3.2123104834257822e-37,2.7428953363986716e-38
2.0306921870505073e-15,0.34913229803526985,154.0,0.0,0.0,0.0,0.99999999960552211,1.0,19.0,2.9066514702993044e-11,1.7219316011469965e-10,1.7219291993516978e-10,9.5229695805489903e-16,1.4839006869879348e-16,2.0985154146683587e-11,1.4929627613290564e-14,7.0578324434055584e-15,1.6535514613833125e-14,6.5533033622848597e-16,1.8247678568128361e-23,6.186782902384956e-19,8.7258726324319029e-24,1.0514222729075979e-19,2.1047273178180041e-25,2.1047323704409651e-25,4.4946015643291073e-31,5.5802071776013856e-32,4.4617714876258139e-20,1.1114058706973675e-57,1.0618103825711097e-57,1.0618103827146534e-57,1.8155139618946087e-27,9.1587060434340306e-17,1.506835907836676e-28,7.959730694924881e-28,1.7688176949898815e-25,1.5970346231511281e-25,6.7832380552938824e-38,9.5434874045005362e-31,4.9211511007557143e-49,1.7089569856408535e-38,1.7139047738068767e-38,2.5505694211148771e-41,3.7922612260617518e-48,1.8679308612892592e-54,2.8767780317922124e-56,2.534389088474108e-46,4.4676365616082108e-63,1.8038606991837671e-66,2.9278113893808698e-64,3.4276292242726599e-61,2.030291823579746e-57,9.581291888630946e-29,3.7374144322675457e-34,1.3925864871391904e-35,1.695118552837756e-35,2.2793902509318645e-36,1.7871801526748722e-32,2.4659868386864513e-25,7.2532178378079708e-31,3.9128870594211237e-31,8.3663960668284216e-37,6.0765396620799405e-37,5.1892164900048902e-38
2.720362114185308e-15,0.34913229803526985,154.0,0.0,0.0,0.0,0.99999999947154861,1.0,19.0,3.8938173824482875e-11,2.3067364928230185e-10,2.3067320691262927e-10,1.6777956911654587e-15,2.0374622930601808e-16,2.8098634439114517e-11,2.6294916087822142e-14,9.4519696745179158e-15,2.912329634099044e-14,1.1544376485772076e-15,3.2978568295453753e-23,1.0900139327745256e-18,1.5499874281105817e-23,1.8524402647284899e-19,4.8549312267848421e-25,4.8549465295127876e-25,1.3611701320791036e-30,1.6910245686187514e-31,7.860945595976193e-20,9.2080703486784753e-57,8.7971685134183452e-57,8.7971685151975236e-57,4.1878540601060051e-27,1.2272981667472255e-16,2.6554150240478119e-28,1.7846004534944528e-27,4.079001851132263e-25,3.6828595681654341e-25,2.055903693560487e-37,2.2013788201625979e-30,1.9775014906905813e-48,5.177104047930817e-38,5.1928791614276618e-38,1.0244512173080917e-40,2.0460168488627255e-47,1.3758952901683488e-53,2.1190003407821477e-55,1.0180026099754738e-45,4.5782226750402613e-62,1.8485454125246683e-65,2.9617887306889625e-63,2.5252482283651831e-60,1.4954888751901665e-56,1.6880722730137796e-28,8.6210120077080895e-34,3.2112997814273026e-35,3.882763795759452e-35,6.8952578303437789e-36,4.1176933313788577e-32,4.3446780336504313e-25,1.6730570835239349e-30,9.0257686725175639e-31,2.5347591800085276e-36,1.8410290365085346e-36,1.5727497761988562e-37
3.4100320413201086e-15,0.34913229803526985,154.0,0.0,0.0,0.0,0.99999999933757522,1.0,19.0,4.8809832939262336e-11,2.8915399380611501e-10,2.8915328344203316e-10,2.6136937295544421e-15,2.5909717842178118e-16,3.5205028551901541e-11,4.0949200420376161e-14,1.1844608841763707e-14,4.5353850713716854e-14,1.7981684438862413e-15,5.2196765062351857e-23,1.6980409667570676e-18,2.4267666639976781e-23,2.8857598761251814e-19,9.3263898598844529e-25,9.3264258293412201e-25,3.1992665159278724e-30,3.9767867747676041e-31,1.2245913702744887e-19,3.9706753114775606e-56,3.7934875138618915e-56,3.7934875147805617e-56,8.0450056791098167e-27,1.5389228877602487e-16,4.1375803200628831e-28,3.3391275743458283e-27,7.833846991396132e-25,7.0730436885259206e-25,4.8355190577521783e-37,4.2288830924443276e-30,5.6549356554063706e-48,1.2171467348809953e-37,1.2211378349271694e-37,2.9284876549221402e-40,7.0602524278265988e-47,5.6873068958488795e-53,8.7589563957827242e-55,2.9104819529084324e-45,2.2480215985325034e-61,9.0768944459690843e-65,1.4431676173091709e-62,1.0439308840059874e-59,6.1816520571949753e-56,2.6297044834275375e-28,1.6561074123590166e-33,6.1672368280151511e-35,7.4100325304441473e-35,1.6190633289655199e-35,7.9015765613142514e-32,6.7682031887042169e-25,3.2139156964265572e-30,1.7338612885758161e-30,5.9597788672163007e-36,4.3287186774330022e-36,3.6990753434219476e-37
4.7893718955897094e-15,0.34913229803526985,154.0,0.0,0.0,0.0,0.99999999906962889,1.0,18.999999999999996,6.855315114867676e-11,4.0611424892648636e-10,4.0611280474542471e-10,5.1170988748752366e-15,3.6978631076506394e-16,4.9396580545180882e-11,8.0114403202679793e-14,1.6625394836561658e-14,8.8731810282533746e-14,3.5194934520298429e-15,1.0410375975568702e-22,3.3244387978596285e-18,4.7784526524948347e-23,5.6497608922228858e-19,2.5652510589750065e-24,2.5652651590504157e-24,1.2539158396896986e-29,1.560915113816855e-30,2.39751863289544e-19,4.8587292720920201e-55,4.6419129016881029e-55,4.6419129034895304e-55,2.2128513224547497e-26,2.1627641962774351e-16,8.1044973975131594e-28,8.6609657461182045e-27,2.1534585541549931e-24,1.9443201266425284e-24,1.8986230871040902e-36,1.1631693712589361e-29,3.2365944063831358e-47,4.7737986401626274e-37,4.793466079718731e-37,1.6743585615523087e-39,6.027164237792317e-46,7.4364307232686833e-52,1.1452767529460134e-53,1.6652858757296574e-44,4.619655515666616e-60,1.8653455985739095e-63,2.8766910769454792e-61,1.3654485338304053e-58,8.0828171312627573e-55,5.1484522280259359e-28,4.5551667320100381e-33,1.6952177266856604e-34,2.0075264765187468e-34,6.3301038384839555e-35,2.167873813591406e-31,1.3250823562636554e-24,8.8396491069575934e-30,4.769028278354298e-30,2.3380189316806182e-35,1.6982078384466609e-35,1.4523524881892328e-36
7.548051604128911e-15,0.3491322980352698,154.0,0.0,0.0,0.0,0.99999999853373811,1.0,18.999999999999986,1.0803978748692468e-10,6.4003302524580452e-10,6.4002932029279214e-10,1.2650383173375566e-14,5.9115855746119503e-16,7.7694969893436123e-11,1.9776445747817788e-13,2.6169027844730785e-14,2.1903674770805374e-13,8.6957644869601331e-15,2.6180091472289136e-22,8.218649944008544e-18,1.1871808189245246e-22,1.3967270913685218e-18,1.0207515849135723e-23,1.0207609208851143e-23,8.2993344542105492e-29,1.0366358256284054e-29,5.9271434253347856e-19,1.4333584231796657e-53,1.3693961317356835e-53,1.369396132749034e-53,8.8056718061000612e-26,3.4128143492425672e-16,2.0056294007822247e-27,3.056461197882933e-26,8.5576941355604857e-24,7.7265925388930167e-24,1.2619227202695188e-35,4.6284472803663606e-29,3.737641756941986e-46,3.1648000718694779e-36,3.1852509898296162e-36,1.9286530010514907e-38,1.2511056706574956e-44,2.8684989059278085e-50,4.4177498078867379e-52,1.9225402453288139e-43,3.391403212704469e-58,1.369465497826441e-61,1.966223144374912e-59,5.2701970393280022e-57,3.1178391787962886e-53,1.2727933597250978e-27,1.8125637230970958e-32,6.7357565038065621e-34,7.7282770127999115e-34,4.1664568477980841e-34,8.5778955541794019e-31,3.2758464802674071e-24,3.5171423134263573e-29,1.8976599705036315e-29,1.5508077532009485e-34,1.126503734295902e-34,9.6522494979723322e-36
