Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371)
1.169674416782348e-14,0.41857354397484303,154.0,0.0,0.0,0.0,0.99999989282421509,1.0,18.999999999998931,3.3265331245919653e-09,2.2755159590579133e-08,2.2754872056593252e-08,6.7984212406769523e-13,7.2068099092469282e-15,5.737801238803825e-08,2.7176541525577348e-10,2.1041314506850175e-10,4.7794756414383487e-10,3.8761453338757353e-13,6.4514342544143722e-21,4.0428328079525728e-15,2.5977993549528402e-21,2.5130849288723929e-15,1.1640817374232789e-19,1.1640928985750733e-19,9.7634232661273336e-25,1.3977285283767855e-25,3.9057180487777842e-23,1.3781711967049845e-45
1.3447647733727607e-14,0.4185735439748422,154.0,0.0,0.0,0.0,0.99999987678344593,1.0,18.999999999998582,3.824486925527609e-09,2.6161347610506805e-08,2.6160965912260096e-08,8.9858287625487695e-13,8.2913621005012701e-15,6.5837068448026276e-08,3.5874516130063912e-10,2.4159546672127516e-10,6.3091683683340643e-10,5.1191518718866813e-13,8.5299007394089466e-21,5.3411127588325379e-15,3.4312478653964801e-21,3.3217378756839071e-15,1.7688468735542637e-19,1.7688663126731258e-19,1.6999575036747015e-24,2.4395438256937093e-25,5.934856154135546e-23,3.6525082869510256e-45
1.5198551299631734e-14,0.41857354397484126,154.0,0.0,0.0,0.0,0.99999986074333036,1.0,18.999999999998192,4.3224407154884512e-09,2.9567518388072167e-08,2.9567029093202389e-08,1.1477764607393022e-12,9.3759140899746671e-15,7.4262672564512806e-08,4.5764352507781269e-10,2.726964458875944e-10,8.0484710780587108e-10,6.533489349348768e-13,1.0898057013350179e-20,6.8190985189982959e-15,4.3796218078788104e-21,4.2429963710882868e-15,2.5534971701274517e-19,2.5535287920889041e-19,2.7645146271783505e-24,3.9768151809721178e-25,8.5675722916045186e-23,8.5806713066799466e-45
1.694945486553586e-14,0.41857354397484026,154.0,0.0,0.0,0.0,0.99999984470386605,1.0,18.999999999997755,4.8203944944748193e-09,3.2973671966526028e-08,3.2973061602053274e-08,1.4274202498323234e-12,1.046045748297283e-14,8.2654957011920173e-08,5.6841337821845352e-10,3.0371629473603901e-10,9.9965549354605836e-10,8.1187253863438673e-13,1.3555878079704513e-20,8.4765222424787953e-15,5.4426311504358268e-21,5.2768570220253476e-15,3.5414474363927515e-19,3.5414962026024216e-19,4.2620435369336386e-24,6.1457743006706508e-25,1.1882438310720082e-22,1.8353322069874139e-44
1.8700358431439985e-14,0.4185735439748392,154.0,0.0,0.0,0.0,0.99999982866505055,1.0,18.999999999997264,5.318348262487036e-09,3.6379808388998998e-08,3.6379063441445615e-08,1.7375116161259535e-12,1.1544994073597744e-14,9.1014053539022536e-08,6.9100777963817032e-10,3.3465522487750736e-10,1.215259439911399e-09,9.8744287028354471e-13,1.6503338944648086e-20,1.0313116787284565e-14,6.6199865988822132e-21,6.4233164357947043e-15,4.7561111718911547e-19,4.7561832209191431e-19,6.2950025196099239e-24,9.0990027907606689e-25,1.5958023256653762e-22,3.642914179253614e-44
2.220216556324824e-14,0.41857354397483637,154.0,0.0,0.0,0.0,0.99999979658935578,1.0,18.999999999996149,6.3142557655903064e-09,4.3192029937999395e-08,4.3190975122386058e-08,2.4490265705939657e-12,1.3714056196319212e-14,1.076332072916744e-07,9.7148336644009915e-10,3.9629117282777159e-10,1.7085253868453588e-09,1.3895517283945534e-12,2.3267080094086766e-20,1.4522753124850255e-14,9.316582144738663e-21,9.0540179809063672e-15,7.9592398460226951e-19,7.9593821749036932e-19,1.242789856033366e-23,1.8049895393915628e-24,2.6705656854806646e-22,1.2178369508442264e-43
2.5703972695056494e-14,0.4185735439748333,154.0,0.0,0.0,0.0,0.99999976451622696,1.0,18.999999999994845,7.3101632248008258e-09,5.0004183378000488e-08,5.0002764157083873e-08,3.2823003072369842e-12,1.5883096589212263e-14,1.2412117754238901e-07,1.2986984160282967e-09,4.5760597179026252e-10,2.2839909508480487e-09,1.8593326208481146e-12,3.1189080533344478e-20,1.9445884073613342e-14,1.2467108417215917e-20,1.2135073867814973e-14,1.235019414666325e-18,1.2350448374288637e-18,2.2185270657577936e-23,3.2374918810794645e-24,4.1439067113435809e-22,3.3972013554873836e-43
2.9205779826864745e-14,0.4185735439748297,154.0,0.0,0.0,0.0,0.99999973244564444,1.0,18.999999999993353,8.3060706401211394e-09,5.6816269050204993e-08,5.6814430566595823e-08,4.2373118122844985e-12,1.8052114607240664e-14,1.4047899979449792e-07,1.6722839864555631e-09,5.1860129509051685e-10,2.9410072826970111e-09,2.3964443801244226e-12,4.0269140363947926e-20,2.5080397191088538e-14,1.6069276931540959e-20,1.5666456961898821e-14,1.8116276286174105e-18,1.8116697623448538e-18,3.6745993449651062e-23,5.3877339937928213e-24,6.0786844066652419e-22,8.2866611627785841e-43
3.2707586958672996e-14,0.41857354397482566,154.0,0.0,0.0,0.0,0.99999970037758923,1.0,18.999999999991665,9.3019780115537767e-09,6.3628287294092898e-08,6.3625974371974679e-08,5.3140400756396577e-12,2.0221111242975814e-14,1.5670770137471139e-07,2.0918740490425643e-09,5.7927880733103244e-10,3.6789306566630706e-09,3.0005475595430753e-12,5.0507059722369377e-20,3.1424191046225195e-14,2.012081074599382e-20,1.964814013319765e-14,2.5444774983414523e-18,2.5445434004774975e-18,5.7440517173487228e-23,8.4616188714969503e-24,8.5377557753948561e-22,1.8253888689015819e-42
3.9711201222289505e-14,0.4185735439748163,154.0,0.0,0.0,0.0,0.99999963624898403,1.0,18.999999999987736,1.1293792622766036e-08,7.7252122846301457e-08,7.724869425452425e-08,7.8325628557139487e-12,2.4559040530075566e-14,1.8878181145400299e-07,3.0676179203178206e-09,6.9968701376705414e-10,5.3949489254173593e-09,4.4083789319715311e-12,7.445567774766117e-20,4.6231269874022556e-14,2.9562923792280743e-20,2.8962298211366558e-14,4.5538105724427831e-18,4.5539521737439475e-18,1.2327112625571477e-22,1.8330174906498584e-23,1.5280196257392344e-21,7.1783970484386556e-42
4.601445405954436e-14,0.41857354397480634,154.0,0.0,0.0,0.0,0.99999957854169208,1.0,18.999999999983558,1.3086425622786168e-08,8.9513347609190718e-08,8.9508723053804114e-08,1.0515293973872236e-11,2.8463104572857987e-14,2.1721705891551596e-07,4.0995095752540353e-09,8.0698400805853402e-10,7.2097130178121087e-09,5.9011674176959133e-12,9.9967309247332505e-20,6.1962522780413892e-14,3.9575046835993572e-20,3.8884794673854744e-14,7.0844167105623378e-18,7.0846694339697823e-18,2.1977072702145214e-22,3.2952680420643881e-23,2.3772015699218498e-21,2.0104472651494661e-41
5.2317706896799217e-14,0.4185735439747949,154.0,0.0,0.0,0.0,0.99999952084229582,1.0,18.999999999978776,1.4879058480648665e-08,1.017743591061995e-07,1.0176835494292579e-07,1.3592060808287841e-11,3.2367100726740782e-14,2.4524956553875135e-07,5.2748940113208288e-09,9.1327678855622784e-10,9.2768345710439979e-09,7.6058067596124813e-12,1.292272989411652e-19,7.9959661004164919e-14,5.1008223850096624e-20,5.0265841673331501e-14,1.0412455623032798e-17,1.0412873801755523e-17,3.6326083895948959e-22,5.4917883765574524e-23,3.4940007105572384e-21,4.9230189418763222e-41
5.862095973405407e-14,0.41857354397478186,154.0,0.0,0.0,0.0,0.99999946315068788,1.0,18.999999999973383,1.6671691196367585e-08,1.1403515925609261e-07,1.1402759004452797e-07,1.7062740960007516e-11,3.6271029505201964e-14,2.7288503544331586e-07,6.5917388941640074e-09,1.0185747537983114e-09,1.1592739368151513e-08,9.5203783833313334e-12,1.6223448248009051e-19,1.0021081959726302e-13,6.3849585414078655e-20,6.3105281153211018e-14,1.4647106676996605e-17,1.4647759385305723e-17,5.6638246196762141e-22,8.6325847150401073e-23,4.9150684274316046e-21,1.0877401271630449e-40
6.492421257130893e-14,0.4185735439747677,154.0,0.0,0.0,0.0,0.99999940546676336,1.0,18.999999999967393,1.8464323769956787e-08,1.2629574996026145e-07,1.262864284812088e-07,2.0927212068048768e-11,4.0174891601799755e-14,3.0012909199053532e-07,8.048040662989678e-09,1.1228872143840364e-09,1.4153903795533287e-08,1.1642981084909405e-11,1.989876958762458e-19,1.227042446206522e-13,7.808637862497718e-20,7.7402955103842388e-14,1.9897535938555376e-17,1.9898508486601896e-17,8.4301836251985048e-22,1.2952968399619966e-22,6.6770542612573016e-21,2.216460995223477e-40
7.12274654085638e-14,0.41857354397475194,154.0,0.0,0.0,0.0,0.99999934779041755,1.0,18.999999999960806,2.0256956201429967e-08,1.3855613310287879e-07,1.3854487037552576e-07,2.5185351809415449e-11,4.4078687647671347e-14,3.2698727890558009e-07,9.6418241307593412e-09,1.2262233937801181e-09,1.695685413982095e-08,1.3971730876748283e-11,2.3948577550312251e-19,1.4742829212634107e-13,9.3705966063691058e-20,9.3158705562254959e-14,2.6272896224291429e-17,2.6274291580568752e-17,1.2082241580256824e-21,1.8713211930041474e-22,8.8166059274528295e-21,4.2292955618216669e-40
7.753071824581866e-14,0.41857354397473473,154.0,0.0,0.0,0.0,0.99999929012154831,1.0,18.999999999953616,2.2049588490800618e-08,1.5081631055105468e-07,1.5080291584999596e-07,2.9837037899100063e-11,4.7982418156386646e-14,3.5346506140808065e-07,1.1371142081360243e-08,1.328592429137734e-09,1.9998165879432428e-08,1.6504760831403505e-11,2.8372755809558836e-19,1.743714271261199e-13,1.1069582474728402e-19,1.1037237461188479e-13,3.388232716198599e-17,3.3884267305828394e-17,1.6781618177244579e-21,2.6198202467120104e-22,1.1370369334004528e-20,7.6423180637899341e-40
9.013722392032837e-14,0.418573543974696,154.0,0.0,0.0,0.0,0.99999917480583567,1.0,18.999999999937451,2.5634852643287411e-08,1.7533605574808572e-07,1.753178180292618e-07,4.0320560173215837e-11,5.5789684965423578e-14,4.0530088781404715e-07,1.5228730180946957e-08,1.5304651893463514e-09,2.6782417477292592e-08,2.2176277943700677e-11,3.8343758092248979e-19,2.3486935867051103e-13,1.4873683021910365e-19,1.4917283704888312e-13,5.3239893993587513e-17,5.324337209031572e-17,3.0020655235034827e-21,4.7603120469338731e-22,1.7867106102243955e-20,2.1888334508451617e-39
1.0274372959483808e-13,0.4185735439746517,154.0,0.0,0.0,0.0,0.99999905951883261,1.0,18.999999999918927,2.9220116227521533e-08,1.9985500015272336e-07,1.9983113599833368e-07,5.2376801369459128e-11,6.3596696262558257e-14,4.5567876401305482e-07,1.9605771986947921e-08,1.7285768959144498e-09,3.4480220462233694e-08,2.8642932465334402e-11,4.9810846545722855e-19,3.0410790066772509e-13,1.921114613975178e-19,1.9380307999957015e-13,7.8843092377511016e-17,7.8848855536753555e-17,4.9638942177219948e-21,7.9926502480155404e-22,2.6460396551355985e-20,5.4613833478652447e-39
1.153502352693478e-13,0.4185735439746018,154.0,0.0,0.0,0.0,0.9999989442597671,1.0,18.999999999898041,3.2805379243604558e-08,2.2437315810321529e-07,2.2434287073589348e-07,6.6004784573788088e-11,7.1403459534385402e-14,5.0463969731587427e-07,2.4487656906987769e-08,1.9229976203481337e-09,4.3065879541068316e-08,3.5890387519747295e-11,6.2773091857331304e-19,3.8199859269087801e-13,2.4072354932801213e-19,2.4426184177275507e-13,1.1156457156251511e-16,1.1157356132159214e-16,7.7267658409389736e-21,1.2629932360382681e-21,3.7443345184040133e-20,1.2254373497141601e-38
1.2795674094385753e-13,0.41857354397454616,154.0,0.0,0.0,0.0,0.99999882902788917,1.0,18.99999999987482,3.6390641691635316e-08,2.4889054367936438e-07,2.4885302321997929e-07,8.1203533478619102e-11,7.9209969798079859e-14,5.5222354220083738e-07,2.9860185094106049e-08,2.1137961290807585e-09,5.2514421788572733e-08,4.3904564650715577e-11,7.7229565291334436e-19,4.6845462176624476e-13,2.9447865848895955e-19,3.0054786139279199e-13,1.52276775828861e-16,1.5229014426336778e-16,1.146628724059445e-20,1.9021472661764135e-21,5.1109029689555384e-20,2.5294179143525878e-38
1.4056324661836726e-13,0.4185735439744851,154.0,0.0,0.0,0.0,0.99999871382246897,1.0,18.999999999849276,3.9975903571710015e-08,2.734071707068506e-07,2.733615944279865e-07,9.7972072382392717e-11,8.7016260846034851e-14,5.9846903057028204e-07,3.570955666661633e-08,2.3010399062820638e-09,6.2801577688715365e-08,5.267163944994609e-11,9.317933868848194e-19,5.6339079358153711e-13,3.5328405746239431e-19,3.6265987859164237e-13,2.018519459619794e-16,2.0187107049041958e-16,1.63693412063267e-20,2.755187233833099e-21,6.7750501572190366e-20,4.8803448072507339e-38
1.5316975229287698e-13,0.41857354397441854,154.0,0.0,0.0,0.0,0.9999985986427965,1.0,18.999999999821423,4.3561164883922213e-08,2.9792305276194517e-07,2.9786858533666898e-07,1.1630942618923982e-10,9.4822244805832086e-14,6.43413803180145e-07,4.2022360509981279e-08,2.4847951776038075e-09,7.3903761440787255e-08,6.2178037004493513e-11,1.1062148446571756e-18,6.6672350251202717e-13,4.1704868839619577e-19,4.3059663380077962e-13,2.6116212068577937e-16,2.6118861750829705e-16,2.2632817200131334e-20,3.864005317514593e-21,8.7660786767772011e-20,8.9033684792108728e-38
1.657762579673867e-13,0.41857354397434654,154.0,0.0,0.0,0.0,0.99999848348818066,1.0,18.999999999791275,4.7146425628363025e-08,3.2243820317589117e-07,3.223739969221412e-07,1.3621462040871004e-10,1.0262821229108762e-13,6.8709444325913005e-07,4.8785562298560066e-08,2.6651269356288218e-09,8.5798049893540447e-08,7.241042701698099e-11,1.2955507561585106e-18,7.7837069949646728e-13,4.8568313427143426e-19,5.043568681426396e-13,3.3107913811423654e-16,3.3111487419344877e-16,3.046225685219104e-20,5.2738223600475802e-21,1.1113288627818255e-19,1.5490260406216882e-37
1.7838276364189643e-13,0.41857354397426894,154.0,0.0,0.0,0.0,0.99999836835794997,1.0,18.999999999758852,5.0731685805121118e-08,3.4695263504115209e-07,3.4687783015987843e-07,1.5768668115540228e-10,1.1043327741134297e-13,7.2954650832013462e-07,5.5986493161439104e-08,2.8420989643200482e-09,9.8462162612060731e-08,8.3355719113145255e-11,1.4997918570742792e-18,8.9825186117527792e-13,5.5909958742647012e-19,5.8393932342239809e-13,4.1247463700914282e-16,4.1252174087614716e-16,4.0070777086466755e-20,7.0330899177787992e-21,1.3845977680867689e-19,2.5876892421885728e-37
1.9098926931640615e-13,0.4185735439741859,154.0,0.0,0.0,0.0,0.99999825325145075,1.0,18.99999999972416,5.4316945414282757e-08,3.7146636121054577e-07,3.7138008602471931e-07,1.8072463514844448e-10,1.1824021302717548e-13,7.7080455619381046e-07,6.3612840406872227e-08,3.0157738596577276e-09,1.118744455650662e-07,9.5001058873491868e-11,1.7189288888353142e-18,1.0262879638403354e-12,6.3721182293754736e-19,6.6934274212097645e-13,5.0622005766162119e-16,5.0628092958300383e-16,5.1678511474346446e-20,9.1934099084496506e-21,1.6993441135757157e-19,4.1736881705504514e-37
2.0359577499091588e-13,0.41857354397409746,154.0,0.0,0.0,0.0,0.99999813816804728,1.0,18.999999999687216,5.7902204455931905e-08,3.9597939431591232e-07,3.958807654908658e-07,2.0532750971101308e-10,1.2604041213613749e-13,8.1090216844041591e-07,7.1652639180816666e-08,3.1862130484903135e-09,1.2601385645497743e-07,1.0733382420489917e-10,1.9529525986355954e-18,1.1624014596395164e-12,7.1993517428191194e-19,7.6056586738873819e-13,6.131866426207338e-16,6.132639642558545e-16,6.5512172874461453e-20,1.1809462246456997e-20,2.0584971974502312e-19,6.5290473003425405e-37
2.162022806654256e-13,0.4185735439740038,154.0,0.0,0.0,0.0,0.99999802310712083,1.0,18.999999999648033,6.1487462930150274e-08,4.2049174672563646e-07,4.203798695318854e-07,2.3149433277009056e-10,1.3386065884964635e-13,8.4987197879713201e-07,8.0094262331370089e-08,3.3534768108732533e-09,1.4085994689274982e-07,1.2034162104712269e-10,2.2018537393589459e-18,1.3065162483786301e-12,8.0718650453250344e-19,8.5760744303824921e-13,7.3424543768204058e-16,7.3434218072959242e-16,8.1804130489130891e-20,1.493891706263989e-20,2.4649860915257679e-19,9.9426643468018192e-37
2.288087863399353e-13,0.4185735439739047,154.0,0.0,0.0,0.0,0.99999790806806998,1.0,18.999999999606626,6.5072720837017358e-08,4.4500343069516987e-07,4.4487739912071166e-07,2.592241328563197e-10,1.4161766939415095e-13,8.8774570711108243e-07,8.8926408318695507e-08,3.5176243064211221e-09,1.5639284113535231e-07,1.340122783113166e-10,2.4656230698033111e-18,1.4585576442571926e-12,8.9888417242372757e-19,9.6046621353582549e-13,8.7026729307505419e-16,8.7038672658605556e-16,1.0079118092030209e-19,1.8642330081102139e-20,2.921739647095068e-19,1.4784040023684001e-36
2.41415292014445e-13,0.4185735439738003,154.0,0.0,0.0,0.0,0.99999779305030967,1.0,18.999999999563009,6.8657978176610596e-08,4.6951445805903025e-07,4.6937335522964616e-07,2.8851593910352121e-10,1.4943043405005996e-13,9.2455418706806942e-07,9.8138091335483308e-08,3.6787135968401166e-09,1.7259321871086532e-07,1.4833384354054782e-10,2.7442513541861579e-18,1.618452347425973e-12,9.9494800320565884e-19,1.069140923994198e-12,1.0221228641517552e-15,1.0222685613277503e-15,1.227141191686162e-19,2.2983056825811309e-20,3.4316865012548993e-19,2.1519651913398762e-36
2.5402179768895475e-13,0.4185735439736908,154.0,0.0,0.0,0.0,0.99999767805326967,1.0,18.999999999517186,7.2243234949005334e-08,4.9402484055420472e-07,4.9386773883035901e-07,3.1936878124806086e-10,1.5729968931046566e-13,9.6032738304937721e-07,1.0771863530100063e-07,3.8368016607890238e-09,1.8944230385596054e-07,1.6329458003424036e-10,3.0377293626399884e-18,1.7861284252276452e-12,1.0952992693936092e-18,1.1836303201676382e-12,1.1906826116153751e-15,1.1908584567481738e-15,1.4781793269870391e-19,2.8027200100103042e-20,3.9977550815986444e-19,3.073050861361258e-36
2.6662830336346447e-13,0.418573543973576,154.0,0.0,0.0,0.0,0.99999756307639687,1.0,18.999999999469175,7.5828491154274879e-08,5.1853458979817629e-07,5.1836055089389063e-07,3.5178168962843526e-10,1.6513316515951523e-13,9.950944101714173e-07,1.1765766672111749e-07,3.9919444108347772e-09,2.0692185295900342e-07,1.7888296357449701e-10,3.3460478711884098e-18,1.9615152907937932e-12,1.1998606688077256e-18,1.3039331484465725e-12,1.3768168019936035e-15,1.3770269970902546e-15,1.7635154889947164e-19,3.3843547751435438e-20,4.622873610780522e-19,4.313139280889405e-36
2.792348090379742e-13,0.41857354397345586,154.0,0.0,0.0,0.0,0.99999744811915203,1.0,18.999999999418993,7.9413746792490528e-08,5.4304371714452204e-07,5.4285179239065145e-07,3.8575369518516495e-10,1.7289446196694282e-13,1.0288835632523449e-06,1.2794510436772332e-07,4.1441967166984567e-09,2.2501413640949389e-07,1.9508767795147328e-10,3.6691976614452231e-18,2.1445436737016699e-12,1.3085562945341318e-18,1.4300481558503992e-12,1.5813955085565073e-15,1.5816445788774113e-15,2.0856683781301906e-19,4.0503483091101341e-20,5.3099701111108421e-19,5.9593518784721639e-36
2.918413147124839e-13,0.41857354397333063,154.0,0.0,0.0,0.0,0.99999733318101103,1.0,18.99999999936664,8.2999001863721791e-08,5.6755223363527526e-07,5.6734146429042495e-07,4.2128382946063494e-10,1.8065561249195286e-13,1.0617223485330312e-06,1.385711479767858e-07,4.2936124308159528e-09,2.4370191872161761e-07,2.1189761004207422e-10,4.0071695207282201e-18,2.3351455877091031e-12,1.4213116019258565e-18,1.5619740900195855e-12,1.8052886121918449e-15,1.8055814107615468e-15,2.4471768293352565e-19,4.8080886768662862e-20,6.0619724099159653e-19,8.1170349636856902e-36
3.0444782038699365e-13,0.4185735439732004,154.0,0.0,0.0,0.0,0.99999721826146382,1.0,18.999999999312138,8.6584256368036284e-08,5.9206015016438695e-07,5.918295675623674e-07,4.5837112459849422e-10,1.8843715554089473e-13,1.093637504442722e-06,1.495262708497054e-07,4.4402444066076541e-09,2.6296844552242827e-07,2.2930184627476323e-10,4.3599542416752066e-18,2.5332543076924372e-12,1.5380533848499616e-18,1.6997096992099133e-12,2.049365801582137e-15,2.0497075138168175e-15,2.8506016261366656e-19,5.6652072065779416e-20,6.8818081454424526e-19,1.0912449494521752e-35
3.1705432606150337e-13,0.4185735439730649,154.0,0.0,0.0,0.0,0.99999710336001413,1.0,18.9999999992555,9.0169510305499812e-08,6.1656747735288751e-07,6.1631610317501014e-07,4.970146133428425e-10,1.9633489931289545e-13,1.1246550105344914e-06,1.6080121666968003e-07,4.5841445083152063e-09,2.8279743795286568e-07,2.4728967070490699e-10,4.7275426240404138e-18,2.7388043572294544e-12,1.6587097629496573e-18,1.8432537322893377e-12,2.3144965729668312e-15,2.3148927220937082e-15,3.2985337044184956e-19,6.6295756434248799e-20,7.7724047721620866e-19,1.4495505841247587e-35
