Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95)
2.0395734707643807e-10,0.3558499796076434,154.0,0.0,0.0,0.0,0.99970213537352548,1.0,18.999979714008433,1.5496112353367141e-05,0.00010811344623160616,8.8604937096465984e-05,1.9897250074245714e-05,5.9825930423416389e-11,1.7723545964102782e-07,2.6813407275662077e-05,3.4592078475248834e-10,3.8373150589695763e-05,3.8868138008735767e-07,2.6691224962874485e-13
2.08522312635814e-10,0.3558499784666377,154.0,0.0,0.0,0.0,0.99969547048324137,1.0,18.999979152884386,1.5842828386290002e-05,0.00011053245550598377,9.0480307266249134e-05,2.0449631644298423e-05,6.1164518560754406e-11,1.7723436608962208e-07,2.7415043145010406e-05,3.4591847853928918e-10,3.9234186573013553e-05,3.9742251436744748e-07,2.7432219008580637e-13
2.1308727819518992e-10,0.3558499773248752,154.0,0.0,0.0,0.0,0.99968880567267671,1.0,18.999978591388157,1.6189539281702916e-05,0.00011295143248931096,9.2355272731853343e-05,2.1002385510305495e-05,6.2503088757875365e-11,1.7723327255202828e-07,2.8016674563325765e-05,3.459161723534972e-10,4.009521724172434e-05,4.06163531496277e-07,2.8173712472333911e-13
2.1765224375456584e-10,0.3558499761824373,154.0,0.0,0.0,0.0,0.99968214094183205,1.0,18.999978029559848,1.6536245039675398e-05,0.00011537037718124024,9.4229873592970365e-05,2.1555471572227268e-05,6.3841641014593114e-11,1.772321790281334e-07,2.8618301530659402e-05,3.4591386619542389e-10,4.0956242595893676e-05,4.149044314729469e-07,2.8915651561781958e-13
2.2221720931394176e-10,0.3558499750393972,154.0,0.0,0.0,0.0,0.99967547629070819,1.0,18.999977467435322,1.6882945660276982e-05,0.00011778928958142329,9.6104145714739361e-05,2.2108853964575864e-05,6.5180175330788602e-11,1.77231085517284e-07,2.9219924047062835e-05,3.4591156006502096e-10,4.1817262635587462e-05,4.2364521429652746e-07,2.965798816499013e-13
2.267821748733177e-10,0.35584997389581996,154.0,0.0,0.0,0.0,0.99966881171930522,1.0,18.999976905046672,1.7229641143577174e-05,0.00012020816968951136,9.7978121174939091e-05,2.2662500609223204e-05,6.6518691706345158e-11,1.7722999201998178e-07,2.9821542112587088e-05,3.4590925396205618e-10,4.2678277360870918e-05,4.323858799660468e-07,3.0400679250602704e-13
2.3134714043269361e-10,0.35584997275176394,154.0,0.0,0.0,0.0,0.99966214722762403,1.0,18.999976342422574,1.7576331489645506e-05,0.00012262701750515511,9.9851828663962322e-05,2.3216382815426578e-05,6.7857190141051593e-11,1.772288985365264e-07,3.0423155727283285e-05,3.4590694788667317e-10,4.3539286771809388e-05,4.4112642848052777e-07,3.1143686331328176e-13
2.3591210599206954e-10,0.3558499716072814,154.0,0.0,0.0,0.0,0.99965548281566508,1.0,18.999975779588688,1.7923016698551495e-05,0.00012504583302800468,0.00010172529384252459,2.3770474922119919e-05,6.9195670634777083e-11,1.7722780506627237e-07,3.1024764891202906e-05,3.4590464183899766e-10,4.4400290868468737e-05,4.49866859838985e-07,3.18869749839972e-13
2.450420371108214e-10,0.355849969317218,154.0,0.0,0.0,0.0,0.9996421542309154,1.0,18.999974653380868,1.8616371705154499e-05,0.00012988336719391982,0.00010547158656480406,2.4879199539034476e-05,7.1872577798730641e-11,1.7722561816639361e-07,3.2227969866916977e-05,3.4590002982640394e-10,4.6122283119211604e-05,4.673473710837335e-07,3.3374277216033191e-13
2.532589751176981e-10,0.3558499672551209,154.0,0.0,0.0,0.0,0.99963015877729544,1.0,18.999973639282366,1.924037364269939e-05,0.00013423703749836956,0.00010884262730594552,2.5877563557541534e-05,7.4281732886553639e-11,1.7722365000237413e-07,3.3310839123917464e-05,3.4589587910916625e-10,4.7672057970702444e-05,4.8307943052002731e-07,3.471353586615831e-13
2.6147591312457477e-10,0.3558499651922362,154.0,0.0,0.0,0.0,0.9996181635819833,1.0,18.999972624795241,1.9864358936919427e-05,0.00013859060316870822,0.00011221317402754168,2.6876316581817678e-05,7.6690829843099667e-11,1.7722168188157421e-07,3.4393693961198504e-05,3.4589172848144724e-10,4.9221815604947602e-05,4.9881111035451755e-07,3.6053316349811275e-13
2.6969285113145146e-10,0.35584996312871015,154.0,0.0,0.0,0.0,0.9996061686449822,1.0,18.999971609994741,2.048832758822003e-05,0.00014294406420288353,0.00011558330197886926,2.7875383360528543e-05,7.9099868667481173e-11,1.7721971380556588e-07,3.5476534379058287e-05,3.458875779431649e-10,5.0771556022328236e-05,5.1454241058080933e-07,3.7393517720747668e-13
2.7790978913832815e-10,0.35584996106467426,154.0,0.0,0.0,0.0,0.9995941739662948,1.0,18.999970594942372,2.1112279597006616e-05,0.00014729742059884122,0.00011895307266537414,2.8874702386168265e-05,8.1508849358586478e-11,1.772177457732172e-07,3.6559360377796059e-05,3.4588342749406985e-10,5.2321279223227116e-05,5.3027333119239523e-07,3.8734057469485883e-13
2.8612672714520484e-10,0.35584995900022703,154.0,0.0,0.0,0.0,0.99958217954592443,1.0,18.999969579688422,2.1736214963684599e-05,0.00015165067235452522,0.00012232253637237372,2.9874223371357268e-05,8.3917771915388703e-11,1.772157777834221e-07,3.7642171957711081e-05,3.4587927713446246e-10,5.3870985208026947e-05,5.4600387218266108e-07,4.007486813777694e-13
2.9434366515208153e-10,0.35584995693545435,154.0,0.0,0.0,0.0,0.99957018538387388,1.0,18.99996856427402,2.2360133688659389e-05,0.00015600381946787785,0.00012569173422818646,3.0873905185713596e-05,8.6326636337007842e-11,1.7721380983807407e-07,3.8724969119101446e-05,3.4587512686439437e-10,5.542067397710875e-05,5.6173403354486893e-07,4.1415894551065885e-13
3.025606031589582e-10,0.3558499548704236,154.0,0.0,0.0,0.0,0.99955819148014624,1.0,18.999967548732833,2.2984035772336393e-05,0.00016035686193684059,0.0001290606998877055,3.187371417227891e-05,8.8735442622266857e-11,1.7721184193693008e-07,3.9807751862266036e-05,3.4587097668352758e-10,5.6970345530854802e-05,5.7746381527219764e-07,4.2757091560126212e-13
3.107775411658349e-10,0.3558499528051911,154.0,0.0,0.0,0.0,0.99954619783474485,1.0,18.999966533092387,2.3607921215121014e-05,0.00016470979975935393,0.00013242946088670265,3.2873622793215493e-05,9.114419077005456e-11,1.7720987407827358e-07,4.0890520187504376e-05,3.4586682659202178e-10,5.8519999869648171e-05,5.9319321735776909e-07,4.4098422224185528e-13
3.189944791727116e-10,0.3558499507398024,154.0,0.0,0.0,0.0,0.99953420444767238,1.0,18.999965517375209,2.423179001741864e-05,0.00016906263293335768,0.00013579803974703359,3.3873608524600866e-05,9.3552880779518981e-11,1.7720790626369047e-07,4.1973274095114647e-05,3.4586267659009488e-10,6.0069636993870036e-05,6.0892223979462416e-07,4.5439856328388994e-13
3.272114171795883e-10,0.3558499486742953,154.0,0.0,0.0,0.0,0.99952221131893193,1.0,18.999964501599727,2.4855642179634673e-05,0.00017341536145679123,0.00013916645488656128,3.487365294650458e-05,9.5961512649439795e-11,1.7720593849376324e-07,4.3056013585395466e-05,3.458585266774549e-10,6.1619256903902252e-05,6.2465088257573904e-07,4.678136916330248e-13
3.35428355186465e-10,0.35584994660870034,154.0,0.0,0.0,0.0,0.99951021844852683,1.0,18.999963485780999,2.54794777021745e-05,0.00017776798532759359,0.00014253472136981782,3.5873740992326716e-05,9.8370086378614541e-11,1.7720397076639575e-07,4.4138738658646493e-05,3.4585437685408786e-10,6.316885960012806e-05,6.4037914569405953e-07,4.8122940517756349e-13
3.4364529319334167e-10,0.3558499445430425,154.0,0.0,0.0,0.0,0.99949822583645997,1.0,18.999962469931344,2.6103296585443515e-05,0.00018212050454370347,0.00014590285152163898,3.6873860335163331e-05,1.0077860196625039e-10,1.7720200308257148e-07,4.5221449315166195e-05,3.4585022712028634e-10,6.4718445082929103e-05,6.5610702914248485e-07,4.9464553855706863e-13
3.5186223120021836e-10,0.3558499424773422,154.0,0.0,0.0,0.0,0.99948623348273447,1.0,18.999961454060873,2.6727098829847091e-05,0.00018647291910305964,0.00014927085542581377,3.7874000889157112e-05,1.0318705941110929e-10,1.7720003544372456e-07,4.630414555525279e-05,3.4584607747587512e-10,6.6268013352686656e-05,6.7183453291386541e-07,5.0806195647515254e-13
3.6007916920709505e-10,0.35584994041161633,154.0,0.0,0.0,0.0,0.99947424138735308,1.0,18.999960438177801,2.7350884435790597e-05,0.0001908252290036006,0.00015263874133107896,3.8874154403502727e-05,1.0559545871187207e-10,1.7719806784774647e-07,4.7386827379206024e-05,3.4584192792069074e-10,6.7817564409784119e-05,6.8756165700103319e-07,5.214785482510323e-13
3.6829610721397174e-10,0.3558499383458788,154.0,0.0,0.0,0.0,0.99946224955031926,1.0,18.999959422288907,2.7974653403679426e-05,0.00019517743424326493,0.00015600651598394512,3.9874314129621158e-05,1.080037998678296e-10,1.7719610029474884e-07,4.846949478732465e-05,3.4583777845501087e-10,6.9367098254603498e-05,7.0328840139679795e-07,5.3489522335462391e-13
3.8472998322772507e-10,0.3558499342144104,154.0,0.0,0.0,0.0,0.99943826665130575,1.0,18.999957390514584,2.9222141426914487e-05,0.00020388153073171858,0.00016274175248031611,4.1874631261066768e-05,1.1282030774026168e-10,1.771921653209842e-07,5.0634786357252219e-05,3.4582947979176854e-10,7.2466114308934911e-05,7.3474075108520754e-07,5.6172854243108357e-13
4.011638592414784e-10,0.355849930083005,154.0,0.0,0.0,0.0,0.99941428478571837,1.0,18.999955358771075,3.0469562902795183e-05,0.00021258520855193169,0.00016947659808335221,4.3874919098522144e-05,1.1763658301940531e-10,1.771882305234311e-07,5.2800020267425924e-05,3.4582118148631776e-10,7.5565061518737572e-05,7.6619158192114179e-07,5.8856146854302613e-13
4.175977352552317e-10,0.3558499259517119,154.0,0.0,0.0,0.0,0.99939030395358153,1.0,18.999953327080721,3.1716917834564345e-05,0.00022128846768741835,0.00017621107512465268,4.5875155293844031e-05,1.2245262569637222e-10,1.7718429589952349e-07,5.4965196520237651e-05,3.4581288353827285e-10,7.8663939887070302e-05,7.9764089384645177e-07,6.15393701900412e-13
4.3403161126898505e-10,0.35584992182055053,154.0,0.0,0.0,0.0,0.99936632415491944,1.0,18.999951295458505,3.2964206225464756e-05,0.00022999130812169632,0.00018294519855686231,4.7875324877847516e-05,1.2726843576223122e-10,1.7718036145030428e-07,5.7130315118077916e-05,3.4580458594784294e-10,8.1762749416990007e-05,8.290886868028305e-07,6.4222504169845147e-13
4.504654872827384e-10,0.3558499176895503,154.0,0.0,0.0,0.0,0.99934234538975675,1.0,18.999949263914324,3.4211428078739138e-05,0.00023869372983828779,0.00018967897827355904,4.9875417940418391e-05,1.3208401320803978e-10,1.7717642717615473e-07,5.9295376063337528e-05,3.4579628871508969e-10,8.4861490111553934e-05,8.6053496073187949e-07,6.6905535499748086e-13
4.668993632964917e-10,0.35584991355872125,154.0,0.0,0.0,0.0,0.99931836765811777,1.0,18.999947232454748,3.545858339763013e-05,0.00024739573282071955,0.00019641242081580077,5.1875427923967359e-05,1.3689935802484247e-10,1.7717249307669013e-07,6.14603793584076e-05,3.4578799183993143e-10,8.7960161973819927e-05,8.9197971557512817e-07,6.9588455383043023e-13
4.833332393102451e-10,0.3558499094280739,154.0,0.0,0.0,0.0,0.99929439096002659,1.0,18.99994520108417,3.6705672185380303e-05,0.00025609731705252361,0.00020314553057582913,5.3875350419726244e-05,1.4171447020368005e-10,1.7716855915200854e-07,6.3625325005679231e-05,3.4577969532239794e-10,9.1058765006845626e-05,9.234229512740689e-07,7.2271257905568495e-13
4.997671153239985e-10,0.3558499052976137,154.0,0.0,0.0,0.0,0.99927041529550786,1.0,18.999943169805604,3.7952694445232193e-05,0.00026479848251723695,0.00020987831053487422,5.5875182429943279e-05,1.4652934973558956e-10,1.7716462540217164e-07,6.5790213007543453e-05,3.4577139916251635e-10,9.4157299213688724e-05,9.5486466777017636e-07,7.4953939045977189e-13
5.162009913377518e-10,0.35584990116734444,154.0,0.0,0.0,0.0,0.99924644066458579,1.0,18.999941138621057,3.919965018042823e-05,0.00027349922919840176,0.00021661076269170718,5.7874921939331188e-05,1.5134399661160646e-10,1.7716069182713064e-07,6.7955043366391406e-05,3.4576310336027964e-10,9.725576459740716e-05,9.8630486500491147e-07,7.7636496100853113e-13
5.326348673515052e-10,0.355849897037269,154.0,0.0,0.0,0.0,0.9992224670672849,1.0,18.999939107531858,4.0446539394210834e-05,0.00028219955707956592,0.0002233428883594183,5.9874567618288956e-05,1.5615841082276652e-10,1.7715675842690005e-07,7.0119816084614325e-05,3.4575480791569732e-10,0.00010035416116105884,1.0177435429197355e-06,8.0318927286597158e-13
5.490687433652586e-10,0.3558498929073895,154.0,0.0,0.0,0.0,0.9991984945036293,1.0,18.999937076538892,4.1693362089822307e-05,0.00029089946614428242,0.00023007468840271123,6.1874118585607436e-05,1.6097259236010642e-10,1.7715282520149405e-07,7.2284531164603405e-05,3.4574651282878221e-10,0.00010345248890770173,1.0491807014561173e-06,8.3001231421107423e-13
5.819364953927653e-10,0.3558498846482219,154.0,0.0,0.0,0.0,0.99915055247735141,1.0,18.999933014843727,4.4186807939500858e-05,0.00030829802775861239,0.00024353731362565764,6.5872934309717072e-05,1.7060025737747857e-10,1.7714495927515839e-07,7.6613788419445297e-05,3.4572992372798107e-10,0.00010964893796219369,1.1120504601594669e-06,8.836545575209124e-13
6.148042474202719e-10,0.3558498763898477,154.0,0.0,0.0,0.0,0.9991026145859464,1.0,18.999928953538756,4.6679987755401185e-05,0.00032569491390992649,0.00025699864142173927,6.987136591853413e-05,1.8022699159205613e-10,1.7713709404814702e-07,8.0942815150047924e-05,3.4571333605793868e-10,0.00011584511178534877,1.1749141406469595e-06,9.372916481037166e-13
6.476719994477786e-10,0.3558498681322695,154.0,0.0,0.0,0.0,0.9990546808296088,1.0,18.999924892624986,4.9172901563459402e-05,0.0003430901244668588,0.00027045867266455351,7.3869412406627573e-05,1.8985279493221339e-10,1.7712922952050864e-07,8.5271611375542969e-05,3.4569674981872575e-10,0.00012204101040163415,1.2377717424508657e-06,9.9092357247208862e-13
6.805397514752852e-10,0.3558498598754883,154.0,0.0,0.0,0.0,0.999006751208532,1.0,18.999920832103072,5.1665549389610886e-05,0.00036048365929811018,0.00028391740787850106,7.7867073117829843e-05,1.9947766732636157e-10,1.7712136569227607e-07,8.9600177115062629e-05,3.4568016501040805e-10,0.00012823663383551792,1.3006232651036918e-06,1.0445503218238405e-12
7.462752555302987e-10,0.3558498433643161,154.0,0.0,0.0,0.0,0.99891090437293661,1.0,18.999912712235624,5.665004719992727e-05,0.00039526570125903527,0.0003108309904950452,8.5861236407909264e-05,2.1872461899061846e-10,1.7710564013418316e-07,9.8256617212710224e-05,3.4564699968672862e-10,0.00014062705525396318,1.4263080710883861e-06,1.151788284723693e-12
8.120107595853121e-10,0.3558498268563368,154.0,0.0,0.0,0.0,0.99881507408070858,1.0,18.999904593937817,6.1633481393812018e-05,0.0004300410387441182,0.0003377393896264659,9.3853854381360322e-05,2.379678460130855e-10,1.7708991737416071e-07,0.00010691213559606352,3.4561384008743454e-10,0.0001530163762364562,1.5519685548674341e-06,1.2590055179234862e-12
9.43481767695339e-10,0.35584979384995385,154.0,0.0,0.0,0.0,0.99862346313252903,1.0,18.999888362051873,7.1597159762022553e-05,0.00049957159610189623,0.00039154063396279286,0.00010983445364975766,2.764431238508734e-10,1.7705848024951544e-07,0.00012422040783225706,3.455475380641408e-10,0.00017779171767681024,1.8032165409080532e-06,1.473377785448804e-12
9.999999999999999e-10,0.3558497667519686,154.0,0.0,0.0,0.0,0.99854111161121784,1.0,18.999881386037156,7.5879150692120277e-05,0.00052945392653554961,0.00041466294153057529,0.00011670247234918916,2.9297872715494267e-10,1.7704496914648204e-07,0.00013165994947254985,3.4551904244559358e-10,0.00018844106723838188,1.911195930996568e-06,1.5655090451891738e-12
1.051456501787041e-09,0.3558497667519686,154.0,0.0,0.0,0.0,0.99846614606968509,1.0,18.999875035798901,7.9776966454036012e-05,0.00055665570508080903,0.00043571109830741091,0.00012295440227736839,3.0803101830599409e-10,1.7703266988727192e-07,0.00013843261916269767,3.4549310255471208e-10,0.00019813596206659243,2.0094891223275329e-06,1.6493757621128413e-12
1.159431235878743e-09,0.35584973966260264,154.0,0.0,0.0,0.0,0.99830887366037624,1.0,18.999861713783858,8.7953906091407813e-05,0.00061372171220405323,0.00047986756736833182,0.0001360701786547632,3.3960885649051039e-10,1.770068670779672e-07,0.0001526423456123137,3.4543868249643446e-10,0.00021847723991707285,2.2156960355030121e-06,1.8253177699909594e-12
1.267405969970445e-09,0.3558497125818527,154.0,0.0,0.0,0.0,0.9981516459113895,1.0,18.999848396007653,9.6127979593102947e-05,0.00067076961286177846,0.0005240100374108498,0.00014918178189038316,3.7117663589113853e-10,1.7698107182290379e-07,0.00016684958785977811,3.453842778916564e-10,0.00023881555209638442,2.4218372640221532e-06,2.0012037971233152e-12
1.4833554381538492e-09,0.35584965844622407,154.0,0.0,0.0,0.0,0.99783732442139506,1.0,18.999821773176379,0.00011246753186454613,0.00078481107640740444,0.00061225296657401612,0.00017539246436427044,4.3428200832424585e-10,1.7692950398068729e-07,0.00019525662246348523,3.4527551505194684e-10,0.00027948328291498665,2.8339226016813836e-06,2.352807847819114e-12
1.6993049063372532e-09,0.35584960434510077,154.0,0.0,0.0,0.0,0.99752318165360554,1.0,18.999795167313728,0.00012879563061781048,0.00089878005903233247,0.00070043985747819486,0.0002015864412017718,4.9734711560617854e-10,1.7687796637097305e-07,0.00022365372840478263,3.4516681405423559e-10,0.00032013916147024965,3.2457450047060785e-06,2.7041878002134853e-12
1.9152543745206572e-09,0.3558495502784968,154.0,0.0,0.0,0.0,0.99720921766160675,1.0,18.999768578428288,0.0001451122832004858,0.0010126765242085692,0.00078857068194251585,0.00022776370392571369,5.6037193782487187e-10,1.7682645900405591e-07,0.00025204091111591143,3.4505817491706561e-10,0.0003607831947122808,3.6573043430656907e-06,3.0553435405891123e-12
2.3471533108874657e-09,0.35584944224892506,154.0,0.0,0.0,0.0,0.99658182621651104,1.0,18.999715451622119,0.00017771127922790205,0.0012402517574986211,0.00096466401885813603,0.00028006805449486279,6.8630064819665072e-10,1.7672353503929404e-07,0.00030878552858783909,3.4484108229754344e-10,0.00044203575307692826,4.4796333107111513e-06,3.7569819488013033e-12
2.7790522472542738e-09,0.35584933435764265,154.0,0.0,0.0,0.0,0.99595515050786365,1.0,18.999662392824519,0.00021026457868673134,0.0014675364874901634,0.0011405327531195488,0.00033230545045766691,8.1206798204488412e-10,1.7662073216753455e-07,0.00036549051836465854,3.4462423733932151e-10,0.00052324101365846523,5.30090847679248e-06,4.457722192273882e-12
3.6428501199878903e-09,0.35584911899048677,154.0,0.0,0.0,0.0,0.99470394795161376,1.0,18.999556479517594,0.0002752343226488522,0.0019212332999406561,0.0014915955305035346,0.00043657912005476136,1.0631179002828059e-09,1.7641549002131123e-07,0.00047878178891169791,3.4419129097831942e-10,0.00068550986431452495,6.9402933562441364e-06,5.8565047172163943e-12
4.506647992721507e-09,0.35584890417809373,154.0,0.0,0.0,0.0,0.99345561326200349,1.0,18.99945083902881,0.00034002198438189271,0.0023737647032732409,0.0018417572610347718,0.00054058419945401395,1.3135204621628472e-09,1.7621073319590975e-07,0.00059191507104397315,3.4375933696528905e-10,0.00084759019259696578,8.5754509467666258e-06,7.2516842302336982e-12
5.370445865455124e-09,0.35584868992149987,154.0,0.0,0.0,0.0,0.99221014962455656,1.0,18.999345471869738,0.00040462803267813166,0.0028251284806750888,0.002191016223708377,0.00064432018496148253,1.5632744602579153e-09,1.7600646230707486e-07,0.00070489071336255057,3.4332837640252484e-10,0.0010094824449855616,1.0206373363563428e-05,8.6432539745070559e-12
6.23424373818874e-09,0.3558484762217141,154.0,0.0,0.0,0.0,0.99096756013780884,1.0,18.999240378541906,0.00046905293580136258,0.0032753224584896549,0.0025393707309274869,0.00074778658278743416,1.8123787110185523e-09,1.7580267795517647e-07,0.0008177090647867811,3.4289841036222107e-10,0.0011711870685342152,1.1833052877761585e-05,1.0031207326078063e-11
7.098041610922356e-09,0.3558482630797417,154.0,0.0,0.0,0.0,0.9897278478140108,1.0,18.999135559536832,0.00053329716148497791,0.0037243445058820468,0.0028868191282307803,0.00085098290898298092,2.060832054586956e-09,1.7559938072533206e-07,0.00093037047454220558,3.4246943988671539e-10,0.0013327045108530585,1.3455481915197261e-05,1.1415537792998653e-11
8.825637356389588e-09,0.3558478384731273,154.0,0.0,0.0,0.0,0.98725706630167243,1.0,18.998926746414412,0.00066124544894553253,0.0046188644859695791,0.0035789911299344904,0.0010565634566285693,2.5557814913063207e-09,1.7519424990110084e-07,0.0011552238673064187,3.4161448966014154e-10,0.0016551796447382948,1.6687558985293787e-05,1.4173304721376846e-11
9.999999999999999e-09,0.35584741610931564,154.0,0.0,0.0,0.0,0.98558409918116063,1.0,18.998785431615346,0.0007478108341706681,0.0052242403004966985,0.0040474274279164654,0.0011956906125665722,2.8907382308663779e-09,1.7491997130162381e-07,0.001307715610216566,3.4103560252281581e-10,0.0018739630003996198,1.8874865287739232e-05,1.6039630469992369e-11
1.055323310185682e-08,0.35584741610931564,154.0,0.0,0.0,0.0,0.98479782749022038,1.0,18.99871903623816,0.00078847662627383745,0.0055086722161555605,0.0042675196446063605,0.0012610581497684845,3.0481139572868484e-09,1.7479107421559672e-07,0.0013794536911236059,3.4076353347488047e-10,0.0019769114379614948,1.9902547021832206e-05,1.6916505419250522e-11
1.2280828847324053e-08,0.3558469959954868,154.0,0.0,0.0,0.0,0.9823501524311341,1.0,18.998512432587077,0.00091499441599488202,0.0063937521631143805,0.0049523926076460081,0.0014644634645422981,3.537821010788992e-09,1.7438985781110578e-07,0.0016030627496794712,3.3991657861546185e-10,0.0022979034897501814,2.3100390898007731e-05,1.964509261567956e-11
1.4008424592791285e-08,0.3558465781387136,154.0,0.0,0.0,0.0,0.97991406084641197,1.0,18.998306938885875,0.0010408025318778104,0.0072740894546506245,0.0056335984660850639,0.0016667760289758257,4.0248945757169757e-09,1.7399060459478098e-07,0.0018260538505038295,3.390736319063821e-10,0.002618159406688005,2.6281037874710686e-05,2.2359021077206794e-11
1.7463616083725753e-08,0.35584574922245193,154.0,0.0,0.0,0.0,0.97507670039915351,1.0,18.997899294266713,0.0012903045522128849,0.0090204798627878998,0.0069849651957763752,0.0020681101723969554,4.9911107492411656e-09,1.731980021895818e-07,0.0022701934258107987,3.3739978795730621e-10,0.0032564772955884021,3.259054201741205e-05,2.7742730969197331e-11
2.0918807574660217e-08,0.3558449294099896,154.0,0.0,0.0,0.0,0.97028587757312501,1.0,18.997496126717305,0.0015370122164148946,0.010747737583602174,0.0083215375641565465,0.0024650366179940499,5.9467051237199017e-09,1.7241329359512996e-07,0.0027118949427362509,3.3574204710543065e-10,0.003891894088252175,3.8830684910612233e-05,3.3067313655687798e-11
