Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58)
1.2598643906725326e-12,0.3996095156706271,154.0,0.0,0.0,0.0,0.99999976146969582,1.0,18.999999999547455,1.951679375894152e-08,1.0175650807227579e-07,1.0162351976987515e-07,2.9267669121915556e-10,8.2082683758586006e-14,7.0152533857800464e-09,3.8483571063635232e-09,3.2529867763092032e-12,4.3139034271032085e-09,1.5970406711530805e-10,6.1021270630863598e-18,1.976026776709776e-13,2.1574117912357126e-18,4.0451183995486847e-14,4.733310406255615e-17,4.7357520645020011e-17,1.9701639729847289e-20,4.714935248258352e-21,1.4264267813199093e-14,2.5242528609768837e-38,2.4099297618126789e-38,2.4099299269560939e-38,2.9026521877806363e-19,8.5786452887376658e-14,6.9522225875000035e-23,1.5924839924621073e-21,3.1792530005750083e-17,2.8361457326519863e-17,7.4857469017488764e-27,1.8546895753924019e-22,2.9177980891173617e-35,8.829502092658842e-28,1.6247000228482353e-27,7.4169772478909483e-28,5.5955188122798492e-32,1.1167140276484992e-35,2.0971050789112602e-37,1.049841928317567e-32,1.2314706396980271e-41,4.3270658196209094e-45,6.2463483631525133e-44,2.5997227192539955e-42,1.21184982708925e-38,3.9437406176856745e-23
1.3060945703984714e-12,0.39960951567055314,154.0,0.0,0.0,0.0,0.99999975272068931,1.0,18.999999999515055,2.0232953603928024e-08,1.0548570779847983e-07,1.0534146855730655e-07,3.1449571502266344e-10,8.5033924725539866e-14,7.101590164510761e-09,4.0684865050515928e-09,3.3149180542804006e-12,4.5606624859992355e-09,1.702743254352496e-10,6.5570799044075004e-18,2.123551029103262e-13,2.3002078431343771e-18,4.3469394312868854e-14,5.2732296516235214e-17,5.2759955086885136e-17,2.2251770810580627e-20,5.4067911903199509e-21,1.5329808134810213e-14,3.2480192705936172e-38,3.1009172532423902e-38,3.1009174735412545e-38,3.235483903356596e-19,9.0018072372594036e-14,7.546693391510123e-23,1.698517826794738e-21,3.4969582337160034e-17,3.1195635685888497e-17,8.6490222055703775e-27,2.0663187656619206e-22,3.4947385686836743e-35,1.0024491254690606e-27,1.8772859168118838e-27,8.7477339184896188e-28,6.8524507956158136e-32,1.4195309892703488e-35,2.6657976928655291e-37,1.2574957632749505e-32,1.6245649675619967e-41,5.7120841326928854e-45,7.9566763652429197e-44,3.3256712722358901e-42,1.5404856269062055e-38,4.2383710384174456e-23
1.35232475012441e-12,0.39960951567047687,154.0,0.0,0.0,0.0,0.99999974397180724,1.0,18.999999999481627,2.0949113415403249e-08,1.092146557605464e-07,1.0905863677533895e-07,3.3709509586619321e-10,8.80250602307859e-14,7.1822829363033336e-09,4.2912192889233185e-09,3.3742702130892854e-12,4.8103398690418595e-09,1.8109620421146801e-10,7.0283054635684322e-18,2.2763769309589831e-13,2.4464032254212492e-18,4.659582948000511e-14,5.8526853206686521e-17,5.8558039986738057e-17,2.501738393861152e-20,6.1693861698481237e-21,1.6433695458682671e-14,4.1427850695420995e-38,3.9551597981815026e-38,3.9551600891217412e-38,3.5929400203861594e-19,9.4326319851890728e-14,8.1708085854241007e-23,1.8070999548048276e-21,3.8324354248874852e-17,3.4188353179030527e-17,9.9430845168427105e-27,2.2934547475113668e-22,4.1596041099628015e-35,1.1327245356189361e-27,2.1582897603486049e-27,1.0254885535264942e-27,8.3302266466088747e-32,1.7889413923177428e-35,3.3595608961188506e-37,1.4968106544363994e-32,2.1219888127342607e-41,7.4660052843559569e-45,1.0046727626576224e-43,4.2175617746218386e-42,1.9413991384971757e-38,4.5436083020853574e-23
1.3985549298503488e-12,0.39960951567039815,154.0,0.0,0.0,0.0,0.99999973522304164,1.0,18.999999999447176,2.1665273193367276e-08,1.1294335877444869e-07,1.1277502482941298e-07,3.6047442833894697e-10,9.0991921545264243e-14,7.2577005993768568e-09,4.516385297815924e-09,3.4311506559384523e-12,5.0627448313332692e-09,1.9216295164306351e-10,7.5157953430828529e-18,2.434503805485717e-13,2.5959067229246374e-18,4.983045270112138e-14,6.4730695602907079e-17,6.4765710044264919e-17,2.8007478262016085e-20,7.0069517184060454e-21,1.7575927280646396e-14,5.2409576649358791e-38,5.0035971462909681e-38,5.0035975269441825e-38,3.9759141718134471e-19,9.871118670377826e-14,8.8251584825099297e-23,1.918162577365844e-21,4.1858863226538779e-17,3.7341409494366715e-17,1.137742359963827e-26,2.5366446112837422e-22,4.9220969073112587e-35,1.2742826517969599e-27,2.4697762460185856e-27,1.1954014349906626e-27,1.0057525330329502e-31,2.2364064538714768e-35,4.1999221652406009e-37,1.771282907404411e-32,2.7462137858195555e-41,9.6686732359153852e-45,1.2582472939633308e-43,5.3055302786235893e-42,2.4270314910730641e-38,4.8594519670518806e-23
1.4447851095762875e-12,0.3996095156703171,154.0,0.0,0.0,0.0,0.99999972647438495,1.0,18.999999999411706,2.2381432937820184e-08,1.166718231609612e-07,1.1649063312475834e-07,3.8463330724081696e-10,9.4184436706652731e-14,7.3281880646125946e-09,4.7438254361071972e-09,3.4856623189227606e-12,5.3176990310236141e-09,2.0346799703084931e-10,8.019540860582407e-18,2.5979309988286389e-13,2.7486295671376043e-18,5.3173227198557327e-14,7.1357740365512417e-17,7.1396895219214157e-17,3.1231047648028116e-20,7.9237930918380808e-21,1.875650116458289e-14,6.5796902875049596e-38,6.2816999502209958e-38,6.2817004439137153e-38,4.3853014810356235e-19,1.0317266437839492e-13,9.510335232613193e-23,2.0316396957333025e-21,4.5574995336130452e-17,4.0656487082339592e-17,1.29618665671376e-26,2.7964353375448909e-22,5.7926110231624844e-35,1.4276315385576384e-27,2.8138837314159478e-27,1.386142051560968e-27,1.2065508389015077e-31,2.7748477410124357e-35,5.2111523344340747e-37,2.084658508131141e-32,3.5235141577725133e-41,1.2413539198381683e-44,1.5638368375459858e-43,6.6238771761454043e-42,3.0114093553839896e-38,5.1859016105772908e-23
1.4910152893022262e-12,0.3996095156702339,154.0,0.0,0.0,0.0,0.99999971772583018,1.0,18.999999999375227,2.3097592648762061e-08,1.2040005600043004e-07,1.2020546206639425e-07,4.0957132758223647e-10,9.6916694533674797e-14,7.3940676947751682e-09,4.9733910088518631e-09,3.537903853007192e-12,5.5750357851379873e-09,2.1500494594321111e-10,8.5395342251980719e-18,2.7666578792611289e-13,2.9044853708046758e-18,5.6624116212665067e-14,7.842189934577765e-17,7.8465520735145124e-17,3.4697088409023592e-20,8.9242862518639732e-21,1.9975414740574864e-14,8.2013727301074614e-38,7.8299382815600054e-38,7.8299389166362535e-38,4.8219985601009683e-19,1.0771074439564028e-13,1.0226932821518777e-22,2.1474671197183095e-21,4.9474513109044956e-17,4.4135158189605031e-17,1.4706578323630757e-26,3.0733737980968162e-22,6.7822563850814945e-35,1.5932811538915255e-27,3.1928243520031378e-27,1.599412279532918e-27,1.4387933083915233e-31,3.4187696259907779e-35,6.4204956959886321e-37,2.4409418176911237e-32,4.4844292284099281e-41,1.5809334209276332e-44,1.9298073449310493e-43,8.211465563654699e-42,3.7102779476873151e-38,5.5229568283022842e-23
1.5372454690281649e-12,0.39960951567014835,154.0,0.0,0.0,0.0,0.99999970897737012,1.0,18.999999999337735,2.3813752326192965e-08,1.2412806265988726e-07,1.2391951205912938e-07,4.3528808458394935e-10,1.0004444080679804e-13,7.4556406563054153e-09,5.2049430982456518e-09,3.587969795294911e-12,5.8345993706096809e-09,2.2676757560541885e-10,9.0757661767568725e-18,2.940683836440421e-13,3.0633900658467279e-18,6.0183083001704175e-14,8.5937079592979407e-17,8.5985507085082079e-17,3.8414600457028516e-20,1.0012875023609088e-20,2.1232665703248691e-14,1.0154159999068373e-37,9.6942863429591198e-38,9.6942871536474741e-38,5.2869035082091416e-19,1.123254183435002e-13,1.0975547070739278e-22,2.2655823492378818e-21,5.355906294817322e-17,4.7778891465910896e-17,1.662206200247783e-26,3.3680067570237922e-22,7.9028824823707249e-35,1.771743294361873e-27,3.6088841327247462e-27,1.8369860216326239e-27,1.7061263091788401e-31,4.1843873071655538e-35,7.8584105691996323e-37,2.8444041607667656e-32,5.6642704340947346e-41,1.9981906950979362e-44,2.3655202489988827e-43,1.0112145474072006e-41,4.5412400873857716e-38,5.8706172337936653e-23
1.5788526307815098e-12,0.39960951567006936,154.0,0.0,0.0,0.0,0.99999970110383274,1.0,18.999999999303139,2.4458296007228968e-08,1.274830806614777e-07,1.2726149138568597e-07,4.5909865134939538e-10,1.0281404266004789e-13,7.5076071374792647e-09,5.4149309674226541e-09,3.6312439711739884e-12,6.0699900528216405e-09,2.3754189086859773e-10,9.5722523241239176e-18,3.1018374206798329e-13,3.2089434302268271e-18,6.347852925670823e-14,9.3097855313694117e-17,9.3150909789591128e-17,4.1982805526741075e-20,1.1071651869317228e-20,2.2396968180439633e-14,1.223965754509623e-37,1.1685334663797346e-37,1.1685335667455399e-37,5.7301791657674856e-19,1.1654410580812568e-13,1.1677168065346489e-22,2.3737918281588996e-21,5.7394633879212506e-17,5.1200515713662984e-17,1.8500961111908583e-26,3.6487570305976841e-22,9.0338432827199768e-35,1.9437382134497828e-27,4.0170238617632438e-27,2.0731063652117113e-27,1.9799690246520587e-31,4.992379614238393e-35,9.3759255376522113e-37,3.2516106867778687e-32,6.9467752955690396e-41,2.4520755758223327e-44,2.8258932607844827e-43,1.213106784381715e-41,5.418206773671715e-38,6.1925787289259005e-23
1.6162990763595202e-12,0.39960951566999664,154.0,0.0,0.0,0.0,0.99999969401770694,1.0,18.999999999271317,2.5038385296953425e-08,1.3050244832624707e-07,1.3026873384239324e-07,4.8106695168294707e-10,1.0522975465903164e-13,7.5517488356060537e-09,5.6051323168184988e-09,3.6687992847243711e-12,6.2832005854716141e-09,2.4738731633285018e-10,1.0030325297278691e-17,3.2505447692368805e-13,3.3419482203113129e-18,6.6519232598942115e-14,9.9872909995206132e-17,9.9930381445362448e-17,4.5379994876539832e-20,1.2091434955322375e-20,2.3471388096171222e-14,1.4420260774654391e-37,1.3767181710533215e-37,1.3767182921066314e-37,6.1498284544779117e-19,1.203939588800259e-13,1.2331575111237391e-22,2.4726869219316576e-21,6.0976728931636916e-17,5.4396019433413617e-17,2.0324465240187323e-26,3.9143945021790573e-22,1.0159184992152501e-34,2.108072589322335e-27,4.4131535305396088e-27,2.3048770077373983e-27,2.2559767939741076e-31,5.8283253997250448e-35,1.0945955568692077e-36,3.6568148665694992e-32,8.3084974022366204e-41,2.9343017251132983e-44,3.3026750220937699e-43,1.4231987905567756e-41,6.3255255975153255e-38,6.4896882287276611e-23
1.6537455219375305e-12,0.3996095156699224,154.0,0.0,0.0,0.0,0.99999968693163332,1.0,18.999999999238852,2.5618474564691455e-08,1.335216783587099e-07,1.3327546594979975e-07,5.0354546211861585e-10,1.0766542848542634e-13,7.5935382747371663e-09,5.7964186812915599e-09,3.7050826726893567e-12,6.4976273906805324e-09,2.5737028606146333e-10,1.0499037646361409e-17,3.4027278230410948e-13,3.4768111995283644e-18,6.9630780499594712e-14,1.0696859119078757e-16,1.0703072650361199e-16,4.8958163787762625e-20,1.3177126756892396e-20,2.4570957274917752e-14,1.6925628053584869e-37,1.6159085006055814e-37,1.6159086459846774e-37,6.5895866435744229e-19,1.2429405048716428e-13,1.3008053696696598e-22,2.5729773564402879e-21,6.4682810447661588e-17,5.7702128052974637e-17,2.227979956651975e-26,4.1926131488807824e-22,1.1394082025618676e-34,2.2817281792336693e-27,4.8379446802895787e-27,2.5559852050062744e-27,2.5624356752881537e-31,6.7792585114023701e-35,1.2731964823955412e-36,4.1014884731474106e-32,9.8952226770745545e-41,3.4965468186668063e-44,3.8455360089953895e-43,1.6635023758780954e-41,7.3576627831540809e-38,6.7937551613932353e-23
1.6911919675155409e-12,0.3996095156698469,154.0,0.0,0.0,0.0,0.99999967984560911,1.0,18.999999999205741,2.6198563810443088e-08,1.3654077377543431e-07,1.3628168792263363e-07,5.2653396794381847e-10,1.1010175248705563e-13,7.6331008081140201e-09,5.9887322396682459e-09,3.7401372128815834e-12,6.7132056524910764e-09,2.6748780279934762e-10,1.0978384908519789e-17,3.5583862955165113e-13,3.6134918756990956e-18,7.2813153466600246e-14,1.1439228048149933e-16,1.144593338024516e-16,5.272208959261119e-20,1.4331206986474109e-20,2.5695674607904001e-14,1.979508934322472e-37,1.8898593395339951e-37,1.8898595134123132e-37,7.0499338700653853e-19,1.2824437628219015e-13,1.3706923991763173e-22,2.6746330287740401e-21,6.8513563287813793e-17,6.1119452482124826e-17,2.4373197912741806e-26,4.4837033404780147e-22,1.2746360111895109e-34,2.4649797784691127e-27,5.2927547118710732e-27,2.8275133379100944e-27,2.9018531378834041e-31,7.8576996675877827e-35,1.4757473375924513e-36,4.5884533564395816e-32,1.1737504060264415e-40,4.1497396408144897e-44,4.461725872421191e-43,1.9375162754792718e-41,8.5282116835102733e-38,7.104779353872663e-23
1.7286384130935512e-12,0.39960951566977,154.0,0.0,0.0,0.0,0.99999967275963109,1.0,18.99999999917199,2.6778653034208338e-08,1.3955973751041807e-07,1.3928739997553273e-07,5.5003225453630781e-10,1.1253666203632463e-13,7.6705550924402476e-09,6.1820182596593813e-09,3.7740045234111679e-12,6.9298740175010434e-09,2.7773693461483907e-10,1.1468362610799862e-17,3.7175199079022831e-13,3.7519506391486011e-18,7.606633201543416e-14,1.2215135739237842e-16,1.2222359014755272e-16,5.6676549167878611e-20,1.5556179395421686e-20,2.6845539010904676e-14,2.3071690954294859e-37,2.202680377868067e-37,2.2026805850181639e-37,7.5313509081225245e-19,1.3224493194380041e-13,1.442850695631952e-22,2.7776244978485538e-21,7.2469635624241622e-17,6.4648570901360432e-17,2.6611040652588756e-26,4.7879554020828038e-22,1.4224210665993417e-34,2.6581027635840299e-27,5.7789730733083672e-27,3.1205752406691154e-27,3.2768751417353874e-31,9.0771868077257569e-35,1.7047912478414123e-36,5.1206634485479101e-32,1.3869176812972217e-40,4.9059929594618424e-44,5.1590877453990651e-43,2.2490508444242958e-41,9.8518703014945503e-38,7.4227606399319764e-23
1.7660848586715616e-12,0.39960951566969133,154.0,0.0,0.0,0.0,0.99999966567369758,1.0,18.999999999137593,2.7358742235987245e-08,1.4257857243124962e-07,1.4229260232304458e-07,5.7404010736414657e-10,1.1497061405267767e-13,7.7060134672718321e-09,6.3762249228604738e-09,3.8067248131136276e-12,7.1475743986934241e-09,2.881148134639941e-10,1.1968966279359498e-17,3.8801283890254723e-13,3.8921487433096914e-18,7.939029666908741e-14,1.302531993948019e-16,1.3033088031259107e-16,6.0826317855658207e-20,1.6854570933666211e-20,2.8020549423705083e-14,2.6802453522468023e-37,2.5588607405634417e-37,2.558860986426945e-37,8.0343191684981456e-19,1.3629571317619565e-13,1.5173124339910938e-22,2.8819229644294807e-21,7.6551641019283263e-17,6.8290030616163393e-17,2.8999854887522857e-26,5.1056596144217958e-22,1.583619933517943e-34,2.8613730463505183e-27,6.298021303845574e-27,3.4363162905730111e-27,3.6902900999309832e-31,1.0452330649939031e-34,1.9630728985550593e-36,5.7012078646550268e-32,1.6327622737676901e-40,5.7787001209650261e-44,5.9460909148919945e-43,2.6022479542305116e-41,1.1344501652886812e-37,7.7476988600033271e-23
1.803531304249572e-12,0.39960951566961134,154.0,0.0,0.0,0.0,0.99999965858780604,1.0,18.999999999102563,2.7938831415779839e-08,1.4559728134183133e-07,1.4529729517962619e-07,5.9855731198567793e-10,1.1740525946985033e-13,7.7395822965075766e-09,6.5713031672338262e-09,3.83833692950464e-12,7.3662517988631474e-09,2.9861863379483928e-10,1.2480191440868978e-17,4.0462114750834555e-13,4.0340482858664056e-18,8.278502795804293e-14,1.3870518190791305e-16,1.3878858703979316e-16,6.5176169384364336e-20,1.8228930949444361e-20,2.9220704809577604e-14,3.103864253129015e-37,2.9632948148217957e-37,2.9632951055857997e-37,8.5593206980068403e-19,1.4039671570855222e-13,1.5941098681714769e-22,2.9875002538906801e-21,8.0760160296395528e-17,7.2044349726035191e-17,3.1546314618916575e-26,5.4371062141089443e-22,1.7591274545887863e-34,3.0750670514008581e-27,6.8513530771198639e-27,3.7759134731419418e-27,4.1450328693403691e-31,1.1998871995700817e-34,2.2535493057416859e-36,6.3333140049798969e-32,1.9154049779633969e-40,6.782637413293496e-44,6.8318645286443807e-43,3.0016017551248966e-41,1.3023196029967409e-37,8.07959386103941e-23
1.878424195405593e-12,0.39960951566944714,154.0,0.0,0.0,0.0,0.99999964441613942,1.0,18.999999999030614,2.9099009709406145e-08,1.5163433205282395e-07,1.5130515327737639e-07,6.4911891929432713e-10,1.2227382884468122e-13,7.8014486725488672e-09,6.9638911134888032e-09,3.8983854936163969e-12,7.8063321975220288e-09,3.1999318112978515e-10,1.3534488367643049e-17,4.3888004424177964e-13,4.3228041897585881e-18,8.9786712601119381e-14,1.5668905988862296e-16,1.5678477099812054e-16,7.4495211036804254e-20,2.1215861321133485e-20,3.1696446468053234e-14,4.1255310931613453e-37,3.9386926362808561e-37,3.938693038813418e-37,9.6773549288063458e-19,1.4874936771169594e-13,1.7548412344357902e-22,3.2023816650881197e-21,8.9558909832188153e-17,7.9893501184405452e-17,3.7139602064935781e-26,6.1423873030735908e-22,2.1568443204501617e-34,3.5348344794933029e-27,8.0668428673964599e-27,4.531542477984924e-27,5.1909974556363412e-31,1.5675117767955848e-34,2.9440431985212016e-36,7.7658310039004935e-32,2.6096616503206646e-40,9.2508850520984782e-44,8.9397490120187643e-43,3.9586488605529839e-41,1.7013659272501274e-37,8.7642536255823299e-23
1.9533170865616136e-12,0.3996095156692771,154.0,0.0,0.0,0.0,0.99999963024461491,1.0,18.999999998956163,3.0259187915087449e-08,1.5767091088920007e-07,1.5731097598263619e-07,7.0171536273307789e-10,1.2714201716656407e-13,7.8568970856003993e-09,7.3594394401273903e-09,3.9544354721678375e-12,8.2497311028799829e-09,3.4183933117875124e-10,1.4631217655151372e-17,4.7452848390967964e-13,4.6179313301514292e-18,9.7071230337526132e-14,1.7616195369412257e-16,1.7627116336356827e-16,8.4671841195700354e-20,2.4537784802812441e-20,3.4272756143168483e-14,5.4227702295988458e-37,5.1771829734373103e-37,5.1771835236557732e-37,1.0889322676051274e-18,1.5730285426690512e-13,1.9253044047251448e-22,3.4220553812193464e-21,9.8869938865988552e-17,8.8199641997750047e-17,4.3447239347246138e-26,6.9061196899699021e-22,2.6235283333335081e-34,4.039626358258401e-27,9.4377161171875348e-27,5.3975122298966714e-27,6.4413284045568117e-31,2.0256720416084709e-34,3.8046020016980461e-36,9.4469168662715517e-32,3.511457774443394e-40,1.2460829769847774e-43,1.1570306253487419e-42,5.1640273835481866e-41,2.1986992552944077e-37,9.4767388342882096e-23
2.0282099777176343e-12,0.3996095156691014,154.0,0.0,0.0,0.0,0.99999961607321797,1.0,18.999999998879215,3.1419366032823906e-08,1.6370703818062621e-07,1.6331476500781629e-07,7.563449300146949e-10,1.3200982649162281e-13,7.906593343976156e-09,7.7576410324897242e-09,4.0067531289473728e-12,8.6961042477862495e-09,3.6413675428255908e-10,1.5770343597144837e-17,5.1156627994319497e-13,4.9191550583570759e-18,1.0463842567863258e-13,1.9718279293998547e-16,1.973067530270669e-16,9.5744209130035196e-20,2.8215827423526334e-20,3.6949626336003937e-14,7.0548940238325201e-37,6.7353922050813474e-37,6.7353929483711963e-37,1.2199103157998239e-18,1.6605714205563708e-13,2.1057602521619629e-22,3.6463172551298904e-21,1.0869687986096059e-16,9.6966012273263014e-17,5.0527923937979777e-26,7.7306237070513405e-22,3.1678031913293281e-34,4.5916715369268561e-27,1.0976763343258846e-26,6.3843817719722409e-27,7.9251841749246741e-31,2.5916466295091877e-34,4.8676867869195704e-36,1.1407684766601545e-31,4.6707116032711866e-40,1.6592136567661073e-43,1.4823959508136626e-42,6.6686645649009785e-41,2.8130812221615391e-37,1.0217048483443206e-22
2.103102868873655e-12,0.3996095156689201,154.0,0.0,0.0,0.0,0.99999960190193549,1.0,18.999999998799815,3.2579544062615665e-08,1.6974273338038645e-07,1.6931652206388618e-07,8.1300591029266554e-10,1.3687730801542037e-13,7.9511341886963545e-09,8.1582206343021859e-09,4.0555869985966255e-12,9.1451430774714493e-09,3.8686599711505536e-10,1.695183051738175e-17,5.4999325569823673e-13,5.22621256473098e-18,1.1248814325371825e-13,2.1981047454590711e-16,2.1995049645420245e-16,1.0775044408233206e-19,3.2271405770291979e-20,3.9727049877082495e-14,9.0910057825751236e-37,8.6792942892303165e-37,8.6792952824383091e-37,1.3610585718466922e-18,1.7501219811220131e-13,2.2964709123504122e-22,3.8749719346789939e-21,1.1904298688084463e-16,1.0619551455235939e-16,5.8442719810589402e-26,8.6182190057961807e-22,3.7989870232676442e-34,5.1932060488777615e-27,1.2697293257549723e-26,7.5032209099698772e-27,9.6744506557296685e-31,3.2851235031226751e-34,6.1702859833232055e-36,1.3681758183933025e-31,6.1466523959175892e-40,2.185832941560408e-43,1.8815228775980014e-42,8.5313871349703985e-41,3.5658904153840452e-37,1.0985181660777773e-22
