Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368)
3.6810852814613114e-12,0.7821887293761458,154.0,0.0,0.0,0.0,0.99991850761973822,1.0,18.999999957993243,1.9421339943689966e-06,7.5452125739401667e-06,7.5141502877407318e-06,3.6198358581332608e-08,1.0792780496091674e-12,7.0919190929287191e-06,1.9490983528682018e-05,6.4282102399853873e-08,3.7800476406611986e-05,5.7318168127250595e-09,2.9589826491651007e-16,6.9131039714938526e-10,3.365410745388095e-17,5.2953917583184721e-10,1.060810081955776e-11,1.0610241620062977e-11,1.4592615372605045e-15,6.8151208643192831e-16,9.4015420726514262e-12,1.8986419437496338e-27,1.7577835758293623e-27,1.7578130650334871e-27,4.2980323251418723e-16,7.5495871912550717e-11,7.756731335895675e-19,3.6695134054343654e-19,3.3081892037000225e-11,1.7056408878635274e-11,2.6881500918669589e-20,1.20663394432438e-17,1.0323281217529305e-26,8.4680823263686455e-23,1.2842260525784973e-21,1.1988356039664032e-21,6.5186760907591791e-25,2.2699629769916824e-28,1.4752216281321288e-28,1.8931852946160737e-26,1.3872094833287095e-32,1.1370642566310955e-36,1.1178896507476456e-34,1.0304037998729172e-33,2.2882878605893342e-31,9.8972772559363967e-18,3.2409639887905881e-20,1.0396359722512057e-20,1.8424293782057829e-21,3.2539487106465476e-18,1.2849521732892817e-18,1.9393518551040197e-14,1.8690871779246924e-16
3.72577639898815e-12,0.7821887293719888,154.0,0.0,0.0,0.0,0.99991752044645266,1.0,18.999999957061632,1.965711772097272e-06,7.6367966443400299e-06,7.6049547707938893e-06,3.704645059966402e-08,1.0921710187149476e-12,7.0919875502140156e-06,1.9756402699398586e-05,6.4292375706985064e-08,3.8315228901561403e-05,5.8141717579110877e-09,3.0283063072488218e-16,7.0265249112966017e-10,3.4137705838683781e-17,5.4232395826808181e-10,1.0996867786678394e-11,1.0999090704090533e-11,1.5141101370698324e-15,7.0877904523714019e-16,9.6311924896908869e-12,2.0652241656442337e-27,1.9120190685084581e-27,1.9120515360299696e-27,4.4610661439013832e-16,7.6645148172464268e-11,7.9842214758410511e-19,3.7234091075934979e-19,3.3974207150443162e-11,1.7516448037205556e-11,2.8229805331171552e-20,1.2509803693902613e-17,1.0971266412354778e-26,8.7946321399331759e-23,1.3488946643919076e-21,1.2601950466729985e-21,6.9358865623479424e-25,2.4444234082981065e-28,1.588813374462798e-28,2.0124187376879917e-26,1.5122817034192369e-32,1.2419795284068895e-36,1.2042029446620206e-34,1.1178811569877113e-33,2.4645767550243814e-31,1.0138365992911108e-17,3.3578955407006282e-20,1.0660161729351028e-20,1.905772113210337e-21,3.3742496157889361e-18,1.3163915844312508e-18,1.9865715441114237e-14,1.9293896987780059e-16
3.7704675165149884e-12,0.7821887293677915,154.0,0.0,0.0,0.0,0.99991653327515739,1.0,18.999999956121027,1.9892895216326254e-06,7.7283805211178515e-06,7.6957499325858454e-06,3.7903521829416531e-08,1.1050450401028827e-12,7.0920480460791587e-06,2.0021824237260116e-05,6.4301910595469661e-08,3.8829986073028458e-05,5.8965365719701902e-09,3.0983637590337731e-16,7.1403522532694115e-10,3.4621366377757142e-17,5.5525763459327169e-10,1.1394962996176727e-11,1.1397270101928326e-11,1.5703091851820082e-15,7.3676693772963938e-16,9.8636139575722028e-12,2.2441666921766459e-27,2.0776999233573502e-27,2.077735629079857e-27,4.6282719062010609e-16,7.7800024883389648e-11,8.2159325650470614e-19,3.7773437936534381e-19,3.4878523766689722e-11,1.7982673770666862e-11,2.9628661158472596e-20,1.2963969360743223e-17,1.1651539137412664e-26,9.1296757943842603e-23,1.4160016904620186e-21,1.3239058100556226e-21,7.3743189881696507e-25,2.629952289817374e-28,1.7096305751838984e-28,2.1376208236721556e-26,1.6469254759009713e-32,1.3551671236918925e-36,1.2960214298531903e-34,1.2116439339760201e-33,2.6520872695530226e-31,1.0382340161465124e-17,3.4775456772140746e-20,1.0927257706969742e-20,1.9705400250522841e-21,3.4974755151065913e-18,1.3482094576961891e-18,2.0343569078309786e-14,1.9908072801824529e-16
3.815158634041827e-12,0.7821887293635543,154.0,0.0,0.0,0.0,0.99991554610578581,1.0,18.999999955171461,2.0128672429751084e-06,7.8199642045715565e-06,7.7865358005489275e-06,3.8769544854554642e-08,1.118358413018013e-12,7.0921014361755856e-06,2.0287247855867921e-05,6.4310760269251593e-08,3.9344747365580672e-05,5.978910499210297e-09,3.1691583413355062e-16,7.2545850928895138e-10,3.5104966243261099e-17,5.6834008044404262e-10,1.18024944214622e-11,1.180488781236987e-11,1.6278747373133805e-15,7.6548509098404899e-16,1.0098806479245819e-11,2.4362182514174658e-27,2.2555195451157648e-27,2.2555587679520149e-27,4.7997067928921016e-16,7.8960502644467269e-11,8.4519045475042816e-19,3.8313169914530753e-19,3.5794840168074979e-11,1.8455085169766969e-11,3.1079341114340141e-20,1.3428962473682803e-17,1.2365297852357115e-26,9.4733315631497913e-23,1.4856090621311674e-21,1.3900285626236681e-21,7.8347789811681382e-25,2.8271043464962221e-28,1.8380367403463086e-28,2.2690145955702545e-26,1.7917419629116752e-32,1.4771676407151534e-36,1.393622808498986e-34,1.3120618584656629e-33,2.8513845560461174e-31,1.0629199233261494e-17,3.5999428710579738e-20,1.1197647047567084e-20,2.0367487916778991e-21,3.623661390486447e-18,1.3804057614430016e-18,2.0827078993412169e-14,2.0533441451497365e-16
3.8598497515686654e-12,0.7821887293592772,154.0,0.0,0.0,0.0,0.9999145589382763,1.0,18.999999954212953,2.0364449361247727e-06,7.9115476959172811e-06,7.8773124020254481e-06,3.9644492348987711e-08,1.1315905805798488e-12,7.0921484786171102e-06,2.0552673301470708e-05,6.4318973846767339e-08,3.985951228710078e-05,6.0612928445665934e-09,3.2406814258492516e-16,7.3692225949718773e-10,3.558863726125298e-17,5.815711716056428e-10,1.221956993887564e-11,1.222205173711728e-11,1.6868228347376082e-15,7.949428237318664e-16,1.0336770057698621e-11,2.642166128498538e-27,2.446207054563942e-27,2.4462500936984398e-27,4.9754281424072757e-16,8.0126582052845186e-11,8.6921775490148859e-19,3.885328266713172e-19,3.6723154623863685e-11,1.8933681318521645e-11,3.2583136338172447e-20,1.3904909004065787e-17,1.3113773348315365e-26,9.8257180493933168e-23,1.5577796209913774e-21,1.4586248776482235e-21,8.3180944610493201e-25,3.0364567925107614e-28,1.9744102100813392e-28,2.4068291792738303e-26,1.9473648738756308e-32,1.6085526007546931e-36,1.4972961420575129e-34,1.4195232846172003e-33,3.0630568626885265e-31,1.0878942681344058e-17,3.7251154982495109e-20,1.1471329144929062e-20,2.1044140894739431e-21,3.7528422202452509e-18,1.4129804647528346e-18,2.1316244727898926e-14,2.1170044102867249e-16
3.904540869095504e-12,0.7821887293549603,154.0,0.0,0.0,0.0,0.99991357177257234,1.0,18.999999953245535,2.0600226010816662e-06,8.0031309960360276e-06,7.9680797642748654e-06,4.0528337069433258e-08,1.1445036040954828e-12,7.09218984935204e-06,2.0818100347819277e-05,6.4326596898384989e-08,4.0374280398808268e-05,6.1436829654800922e-09,3.3129279000342922e-16,7.4842639845479845e-10,3.6072436872502391e-17,5.9495078400029658e-10,1.2646297335243975e-11,1.2648869688337777e-11,1.7471695054097352e-15,8.251494470055979e-16,1.0577504695949673e-11,2.8628345961227896e-27,2.6505258347404314e-27,2.650573010823543e-27,5.1554934377212418e-16,8.1298263703835658e-11,8.9367918632087015e-19,3.9393772179640349e-19,3.766346539233431e-11,1.9418461295288718e-11,3.4141355027905578e-20,1.4391934869193058e-17,1.3898226593549382e-26,1.018695415891618e-22,1.6325770506119444e-21,1.5297571653059668e-21,8.8251141752919208e-25,3.2586080412553184e-28,2.1191433074905084e-28,2.5512993794172092e-26,2.1144589140883119e-32,1.7499231415273501e-36,1.6073412029956023e-34,1.5344343796413886e-33,3.2877142162585527e-31,1.113156998002889e-17,3.8530918457720167e-20,1.1748303394303965e-20,2.1735515934105999e-21,3.8850529794550083e-18,1.4459335373603394e-18,2.1811065832922325e-14,2.1817920959025756e-16
3.9492319866223424e-12,0.7821887293506037,154.0,0.0,0.0,0.0,0.99991258460862253,1.0,18.999999952269235,2.0836002378458371e-06,8.0947141050762351e-06,8.0588379144704285e-06,4.1421051858752492e-08,1.1575419655889449e-12,7.0922261490853516e-06,2.1083528793849563e-05,6.4333671592856673e-08,4.0889051310765804e-05,6.2260802695245873e-09,3.3859010090724879e-16,7.5997085443802879e-10,3.6556245429719388e-17,6.0847879369292317e-10,1.3082784304072124e-11,1.3085449384854685e-11,1.8089307633996153e-15,8.5611426380428235e-16,1.082101039704976e-11,3.0990877542041191e-27,2.8692761621032901e-27,2.8693278185618405e-27,5.3399603120535336e-16,8.2475548190839535e-11,9.185787958903997e-19,3.993463475063412e-19,3.8615770721740048e-11,1.9909424173263916e-11,3.5755323226789288e-20,1.4890165929982098e-17,1.4719950517503852e-26,1.0557159111885777e-22,1.7100659159288163e-21,1.6034887118293907e-21,9.3567089413778441e-25,3.4941792466956076e-28,2.2726433602126506e-28,2.7026660169284332e-26,2.2937224718286072e-32,1.9019126289969251e-36,1.7240692581082539e-34,1.657220526877535e-33,3.525990015290464e-31,1.1387080604956863e-17,3.9839001079936195e-20,1.2028569192462784e-20,2.2441769770108403e-21,4.020328639870368e-18,1.4792649496642575e-18,2.2311541869466197e-14,2.2477111244221352e-16
3.993923104149181e-12,0.7821887293462075,154.0,0.0,0.0,0.0,0.99991159744637781,1.0,18.999999951284074,2.1071778464173325e-06,8.1862970235215815e-06,8.1495868797198597e-06,4.2322609625292598e-08,1.1707791370467716e-12,7.0922579264877096e-06,2.1348958455914183e-05,6.4340237664795389e-08,4.1403824666813451e-05,6.3084842000386506e-09,3.4595994038064956e-16,7.7155555985425434e-10,3.7040041386079405e-17,6.2215507685702816e-10,1.3529138467809802e-11,1.353189847441943e-11,1.8721226122049554e-15,8.8784657100681208e-16,1.1067287164072951e-11,3.3518211955770885e-27,3.1032874861809753e-27,3.1033439902550111e-27,5.5288865124093514e-16,8.3658436105803742e-11,9.4392064384367296e-19,4.0475866902168301e-19,3.9580068853421542e-11,2.0406569022084146e-11,3.742638061810415e-20,1.5399728004397199e-17,1.5580262667690824e-26,1.0936452366870012e-22,1.7903114549468687e-21,1.6798834724661434e-21,9.9137665819377756e-25,3.7438092419388948e-28,2.4353293636289588e-28,2.8611745477128788e-26,2.4858803700325416e-32,2.0651798625406619e-36,1.8478005127903482e-34,1.7883222580286381e-33,3.7785358337652003e-31,1.1645474032776637e-17,4.117568408881233e-20,1.2312125937334866e-20,2.3163059127120349e-21,4.158704170756134e-18,1.5129746725594988e-18,2.2817672405859867e-14,2.3147653451228916e-16
4.0386142216760194e-12,0.7821887293417723,154.0,0.0,0.0,0.0,0.9999106102857952,1.0,18.999999950290089,2.1307554267961981e-06,8.2778797522370229e-06,8.2403266870228322e-06,4.3232983385377146e-08,1.1838530251333316e-12,7.0922856542784211e-06,2.1614389175787893e-05,6.434633114101543e-08,4.1918600160094101e-05,6.3908942546294099e-09,3.5340164233974338e-16,7.8318045340358685e-10,3.7523916500252355e-17,6.3597950984541235e-10,1.398546733149351e-11,1.3988324487342667e-11,1.9367610378538465e-15,9.2035565537244256e-16,1.1316335000129903e-11,3.6219841102942771e-27,3.3534389067997154e-27,3.3535006513462578e-27,5.7223299733427668e-16,8.4846928038276006e-11,9.697088125050355e-19,4.1017465495396667e-19,4.0556358018672418e-11,2.0909894906214908e-11,3.9155889496813657e-20,1.5920746839374446e-17,1.6480521906969856e-26,1.1324953774669786e-22,1.8733800223260779e-21,1.7590065123931996e-21,1.0497203471674039e-24,4.0081669050853757e-28,2.6076401485708202e-28,3.0270782085104921e-26,2.691702940551957e-32,2.2404274406244449e-36,1.9788703692937288e-34,1.9282059402341754e-33,4.0460341471307322e-31,1.1906749741800159e-17,4.2541247563277446e-20,1.2598973028761387e-20,2.3899540711929819e-21,4.3002145373407698e-18,1.547062677740357e-18,2.332945702226718e-14,2.3829584894061488e-16
4.083305339202858e-12,0.7821887293372976,154.0,0.0,0.0,0.0,0.99990962312683362,1.0,18.999999949287304,2.1543329789824772e-06,8.3694622917041789e-06,8.3310573633065592e-06,4.41521462277453e-08,1.1967509981549285e-12,7.0923097593949242e-06,2.1879820810569353e-05,6.435198572552061e-08,4.2433377513469363e-05,6.4733099647848747e-09,3.6091497685787577e-16,7.9484547772832456e-10,3.8007869961674557e-17,6.4995196913126514e-10,1.4451878321272413e-11,1.4454834875029177e-11,2.0028620146369477e-15,9.5365079685784719e-16,1.1568153908354782e-11,3.9105632386643128e-27,3.6206443088174676e-27,3.6207117135739553e-27,5.9203487546679413e-16,8.604102457619396e-11,9.9594739905726781e-19,4.155942760318355e-19,4.1544636442755545e-11,2.1419400887018291e-11,4.0945227415954092e-20,1.645334813409897e-17,1.7422115212753131e-26,1.1722783448528532e-22,1.9593387254695572e-21,1.8409236449979014e-21,1.1107955421844883e-24,4.2879417684531225e-28,2.7900281852818444e-28,3.2006355320190103e-26,2.9119921257039679e-32,2.4283886054286809e-36,2.1176246802153e-34,2.0773560065497072e-33,4.3291886811797724e-31,1.2170907211455847e-17,4.3935970803826074e-20,1.2889109867866785e-20,2.4651371219703857e-21,4.4448947021837694e-18,1.5815289374269179e-18,2.3846895306636192e-14,2.4522942111253182e-16
4.1279964567296965e-12,0.7821887293327837,154.0,0.0,0.0,0.0,0.999908635969457,1.0,18.999999948275747,2.1779105029762153e-06,8.4610446418339044e-06,8.4217789353998384e-06,4.5080071339486415e-08,1.2099897098364185e-12,7.0923306155087022e-06,2.214525323518617e-05,6.4357232265619427e-08,4.2948156484377766e-05,6.5557309034548848e-09,3.6850036003471955e-16,8.0655058031904002e-10,3.8491764224400913e-17,6.6407233135156287e-10,1.4928478755872536e-11,1.4931536981435387e-11,2.0704415008617594e-15,9.8774126615057742e-16,1.1822743891911973e-11,4.218597647292332e-27,3.9058660520512058e-27,3.9059395654622799e-27,6.1230010867092743e-16,8.724072630530689e-11,1.0226405209467838e-18,4.2101750557480995e-19,4.2544902343966232e-11,2.1935086022272084e-11,4.2795792763037212e-20,1.6997657522674526e-17,1.8406468561376407e-26,1.2130061857858257e-22,2.0482557017833484e-21,1.9257017074603794e-21,1.1746985219927102e-24,4.5838524421936755e-28,2.9829651537633343e-28,3.3821123997228607e-26,3.1475950489021015e-32,2.6298402262049721e-36,2.2644240175588522e-34,2.2362822018410761e-33,4.6287330938243603e-31,1.2437945922690186e-17,4.5360132053813796e-20,1.3182535857520378e-20,2.5418707330162692e-21,4.5927796242936029e-18,1.6163734245333272e-18,2.436998685719034e-14,2.5227760617418506e-16
4.172687574256535e-12,0.7821887293282308,154.0,0.0,0.0,0.0,0.99990764881362981,1.0,18.999999947255436,2.2014879987774537e-06,8.5526268034119155e-06,8.5124914300616198e-06,4.6016731977496474e-08,1.2231840569215848e-12,7.0923485632802628e-06,2.2410686335615257e-05,6.4362099747789637e-08,4.346293685168643e-05,6.6381566704779255e-09,3.761570887206892e-16,8.1829571182443522e-10,3.8975700278302989e-17,6.7834047325969905e-10,1.5415375877605374e-11,1.5418538074085229e-11,2.1395154434663181e-15,1.0226363273415467e-15,1.2080104953986411e-11,4.5471658272814107e-27,4.2101030187709144e-27,4.2101831193545698e-27,6.3303453199626895e-16,8.8446033809809787e-11,1.0497923100540283e-18,4.2644431858253814e-19,4.3557153936312613e-11,2.2456949367549516e-11,4.4708998836388044e-20,1.7553800592875374e-17,1.9435036100084488e-26,1.2546909723851797e-22,2.1401998243153178e-21,2.0134082681709329e-21,1.2415275147987682e-24,4.8966387967701926e-28,3.1869367838740829e-28,3.5717800028715512e-26,3.3993922767796749e-32,2.8455918275584893e-36,2.419639719650972e-34,2.4055132611229245e-33,4.9454229371596707e-31,1.2707865357528171e-17,4.6814008806326747e-20,1.3479250401831193e-20,2.6201705712259875e-21,4.743904260201626e-18,1.6515961124545951e-18,2.4898731279272148e-14,2.5944075217612792e-16
4.2173786917833735e-12,0.7821887293236393,154.0,0.0,0.0,0.0,0.99990666165932085,1.0,18.999999946226417,2.2250654663862347e-06,8.6442087771429437e-06,8.6031948739739494e-06,4.6962101475526775e-08,1.2360037171264718e-12,7.0923639129176666e-06,2.2676120008026423e-05,6.4366615334734771e-08,4.3977718414030314e-05,6.7205868918993823e-09,3.8388454241815022e-16,8.3008082598845172e-10,3.9459761375099791e-17,6.9275627173751348e-10,1.5912676844380606e-11,1.5915945336080989e-11,2.2100997768308276e-15,1.0583452372317504e-15,1.2340237097784254e-11,4.897391976898535e-27,4.5343964350427415e-27,4.5344836330120355e-27,6.5424399369150501e-16,8.9656947672185169e-11,1.0774069142322611e-18,4.3187469169221362e-19,4.4581389429891603e-11,2.2984989976413746e-11,4.6686275493663663e-20,1.8121902881248829e-17,2.0509303781137173e-26,1.2973448044120901e-22,2.2352407833485688e-21,2.1041117078289796e-21,1.3113829511116281e-24,5.2270651302405638e-28,3.4024449563361499e-28,3.7699155297363567e-26,3.6683035040687088e-32,3.0764912349186011e-36,2.5836555022305127e-34,2.5855999473622679e-33,5.2800389348505691e-31,1.298066499918395e-17,4.8297877728485962e-20,1.3779252906275106e-20,2.7000523023392214e-21,4.8983035637772011e-18,1.687196975097402e-18,2.5433128185799359e-14,2.6671919961684771e-16
4.262069809310212e-12,0.7821887293190087,154.0,0.0,0.0,0.0,0.99990567450650047,1.0,18.999999945188705,2.2486429058025993e-06,8.735790562513704e-06,8.6938892937284677e-06,4.791615325767884e-08,1.2493045945761357e-12,7.0923769368955885e-06,2.2941554161219448e-05,6.4370803982121402e-08,4.4492500994538485e-05,6.8030212255392576e-09,3.91683574936871e-16,8.4190588030072802e-10,3.994371725654108e-17,7.0731960381779077e-10,1.6420488714939342e-11,1.6423865851333109e-11,2.2822104205805669e-15,1.0948772440581001e-15,1.2603140326536922e-11,5.270453466972382e-27,4.8798367867529994e-27,4.8799316259015973e-27,6.759343575427694e-16,9.0873468472902417e-11,1.1054885000956456e-18,4.3730860352657359e-19,4.5617607029936825e-11,2.3519206899928104e-11,4.8729072023982114e-20,1.8702089864163628e-17,2.1630794789880257e-26,1.3409798141497515e-22,2.3334492284329102e-21,2.1978813606177423e-21,1.384367839365525e-24,5.5759242636691465e-28,3.6300104093086918e-28,3.9768031887344234e-26,3.9552940071336216e-32,3.3234308589886552e-36,2.7568695324779647e-34,2.7771186751215957e-33,5.6333911998812882e-31,1.3256344332269328e-17,4.9812014516385752e-20,1.4082542777934466e-20,2.7815315907302898e-21,5.0560124857454275e-18,1.7231759869739653e-18,2.5973177198654671e-14,2.7411328005793008e-16
4.3067609268370505e-12,0.7821887293143395,154.0,0.0,0.0,0.0,0.99990468735514137,1.0,18.999999944142317,2.2722203170265891e-06,8.8273721603115897e-06,8.7845747158346294e-06,4.8878860830185778e-08,1.2626169659788708e-12,7.0923878798253555e-06,2.3206988713320411e-05,6.4374688901815437e-08,4.5007284434427167e-05,6.8854593541615739e-09,3.9955337508270377e-16,8.5377083521041256e-10,4.0427692989108547e-17,7.2203034667088677e-10,1.6938918457517171e-11,1.6942406613225201e-11,2.3558632808748714e-15,1.132241588237493e-15,1.2868814643497469e-11,5.6675789775025269e-27,5.2475620951869697e-27,5.2476651547697553e-27,6.9811150143290237e-16,9.2095596790599857e-11,1.1340412514204891e-18,4.4274603426701363e-19,4.666580493814516e-11,2.4059599187339448e-11,5.0838855563017509e-20,1.9294486962993466e-17,2.280106722167731e-26,1.3856081633491404e-22,2.4348966908576312e-21,2.2947874371387253e-21,1.4605876069088541e-24,5.9440363470558369e-28,3.8701719601439866e-28,4.1927337735495647e-26,4.261373730821868e-32,3.5873468666304268e-36,2.9396938341046072e-34,2.9806706478107868e-33,6.0063180263663104e-31,1.3534902842668757e-17,5.1356693983556399e-20,1.4389119425354531e-20,2.8646240995703672e-21,5.2170659740566569e-18,1.759533123124217e-18,2.6518877947533524e-14,2.8162331727032194e-16
4.351452044363889e-12,0.7821887293096319,154.0,0.0,0.0,0.0,0.99990370020521813,1.0,18.999999943087303,2.2957977000582443e-06,8.9189535712617576e-06,8.8752511667379906e-06,4.9850197763145715e-08,1.2755142804952572e-12,7.0923969652257436e-06,2.3472423589515387e-05,6.4378291971175372e-08,4.5522068588604518e-05,6.9679009796034886e-09,4.0749319226803201e-16,8.6567565343152704e-10,4.0911800759853286e-17,7.3688837757416428e-10,1.7468072969940587e-11,1.7471674544715257e-11,2.4310742533971994e-15,1.1704475041028484e-15,1.3137260051935536e-11,6.0900384068932047e-27,5.6387485674806816e-27,5.6388604636930154e-27,7.2078131413667773e-16,9.332333320249159e-11,1.1630693653389633e-18,4.4818696528671228e-19,4.7725981353542092e-11,2.4606165886522781e-11,5.3017107175934445e-20,1.9899219556322091e-17,2.4021706411503508e-26,1.4312420366108358e-22,2.5396553883912731e-21,2.3949008303349271e-21,1.5401495686223503e-24,6.3322429056885189e-28,4.12348256783234e-28,4.4180032163415141e-26,4.5875876484144672e-32,3.8692101358162051e-36,3.1325512696012133e-34,3.1968769125130341e-33,6.3996797524323806e-31,1.3816340017256543e-17,5.2932190257245405e-20,1.4698982258218321e-20,2.9493454910981689e-21,5.3814989745104265e-18,1.7962683589965726e-18,2.707023006817893e-14,2.8924962899435448e-16
