Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328)
2.0479547405858233e-07,0.3615920804015484,154.0,0.0,0.0,0.0,0.16714050152164125,1.0,18.970172881007752,0.017753192233139287,0.044411732919416178,0.0053032666683146667,0.00066747231928270282,1.5862288407340195e-08,5.8159910850071888e-07,0.16475191497605093,2.6928595045338406e-09,0.37137796501620612,0.00010108508211277002,6.186398223887275e-12,0.072519099926337774,6.6269059123868473e-13,9.0344566547936675e-06,0.037124365152951255,0.084621233455954084,1.3315838949090073e-05,7.867270738860707e-06,0.059315809406634792,0.00014889734599194218,0.0040535073158489256,0.01129487021536776,0.0097451362404949084,0.0041105919040056588,0.012917421561275825,1.2292970329175712e-10,4.7531655595625248e-05,2.0589935017280851e-05,0.016479131120443566,4.6148188456516833e-06,2.0043184540179506e-06,1.3166334206376567e-09,0.00055236468534930309,2.8164134602538601e-05,0.000640848090644706,4.8551474342783995e-05,0.00011769230444382406,0.0015869441090681803,1.6881749476483977e-05,7.9762148462676153e-05,7.9244368294753317e-11,0.0010057743489179109,0.0001579110983267579,1.2474122583185171e-05,1.5696412916640301e-06,1.0371493876161225e-08,4.042727070372807e-08,9.9537776532476944e-05
2.0721269513214243e-07,0.36159246639152026,154.0,0.0,0.0,0.0,0.1643136863968373,1.0,18.970033319567072,0.017724881945104173,0.043938058320434008,0.0051342397752446303,0.00064619524354563994,1.5692976573044526e-08,5.7435319661528961e-07,0.1651435801787513,2.6473156595919998e-09,0.37339941993338593,0.00010000611463580511,5.9891938458792221e-12,0.072795946587579693,6.5561712816853457e-13,8.7465354584252958e-06,0.037012386666368795,0.084890214611255829,1.327556251396846e-05,7.8434746013621973e-06,0.059848706138336455,0.00014800189675788332,0.004046759274656502,0.011417094008428221,0.0097331334946056721,0.0041142404419490736,0.013048035275427002,1.2403293258841144e-10,4.7791163739083846e-05,2.0639231559962096e-05,0.016630975686255146,4.656326888309975e-06,2.0228618313052413e-06,1.3153144170163435e-09,0.00055896616990485314,2.8208537395909827e-05,0.00064879915881162881,4.9154234551261894e-05,0.00011916242160277562,0.001618111232007709,1.7093080161202241e-05,8.1427515873921764e-05,8.023422498291326e-11,0.0010263348499106714,0.00016202439667853538,1.2863851211701679e-05,1.6186751951440642e-06,1.0695530567243801e-08,4.1737392746964128e-08,0.00010276462860784486
2.0962991620570253e-07,0.36159284181414264,154.0,0.0,0.0,0.0,0.16154369672281327,1.0,18.969895752475264,0.017694691966099355,0.043468741969434573,0.004970754248017027,0.00062561585761935806,1.5525226233406137e-08,5.6724657281415664e-07,0.16551944545641334,2.6026873543726465e-09,0.37539568381815158,9.8937098026857971e-05,5.7984559336364393e-12,0.073065045928280128,6.486089006977462e-13,8.4680531073257991e-06,0.036900552473666262,0.085150626737640525,1.3235340281838383e-05,7.8197104861080577e-06,0.060374344992010762,0.00014710984014041303,0.0040391155110996073,0.011537057462596919,0.0097201323776803985,0.0041178098999488585,0.013177070058956773,1.2512112153732823e-10,4.8047434218223825e-05,2.0686545629326922e-05,0.016780412474444784,4.697269554234248e-06,2.0411110876276005e-06,1.3138607333277149e-09,0.00056553089145281734,2.8250108866987167e-05,0.00065669985172142501,4.975317672317747e-05,0.00012062319906485931,0.0016492791443227946,1.7303064589512233e-05,8.3093162188223842e-05,8.1217793082488355e-11,0.001046880205471398,0.00016617324985446569,1.325904797623907e-05,1.6683967834230363e-06,1.1024113703267729e-08,4.3066827498591352e-08,0.00010603906999101153
2.1204713727926262e-07,0.36159320703291764,154.0,0.0,0.0,0.0,0.1588291686053242,1.0,18.969760131478626,0.01766268126582915,0.043003809764526529,0.0048126292340757264,0.00060571138720753924,1.5359046344145212e-08,5.6027586177584349e-07,0.1658798509579294,2.5589526055633791e-09,0.37736723952916867,9.7878089294323035e-05,5.61397340646062e-12,0.073326619174295754,6.4166628258093553e-13,8.1987013389878602e-06,0.036788944846097786,0.085402750774779462,1.3195201496720667e-05,7.7959956714264316e-06,0.060892837932826155,0.00014622185597893447,0.004030629297278477,0.011654784673712178,0.0097061826183838795,0.0041213046234798685,0.013304546730402997,1.2619450239867798e-10,4.8300529145869667e-05,2.0731919920394365e-05,0.016927484006163361,4.7376555631225845e-06,2.0590714109552123e-06,1.3122790150096778e-09,0.00057205939990843415,2.8288973590913914e-05,0.00066455087799894869,5.0348354572611696e-05,0.0001220747676952688,0.0016804434889359059,1.7511721630882802e-05,8.4758785362596575e-05,8.2195160707905429e-11,0.0010674065410392678,0.00017035713820274655,1.3659670127697591e-05,1.7188006785150793e-06,1.135720774082361e-08,4.4415426966247085e-08,0.00010936073607297596
2.1446435835282272e-07,0.361593562398476,154.0,0.0,0.0,0.0,0.15616877766081949,1.0,18.969626410104553,0.017628907280911297,0.042543282084147357,0.004659689306026147,0.00058645973182428303,1.5194444368709716e-08,5.5343778789556246e-07,0.16622512879907503,2.5160900803881285e-09,0.3793145582569552,9.6829136015558805e-05,5.435541427899706e-12,0.073580881100112377,6.3478958571098143e-13,7.938181434083912e-06,0.036677639996708658,0.085646858481548876,1.3155173819685637e-05,7.7723464979025218e-06,0.061404295778292123,0.00014533856563469859,0.0040213519465709859,0.011770300425542019,0.0096913316895243361,0.0041247286990006892,0.013430485984319647,1.2725330503921812e-10,4.8550509132556862e-05,2.0775396119082488e-05,0.017072232341093455,4.7774935465076248e-06,2.0767479337392328e-06,1.3105756070396276e-09,0.00057855223337815326,2.8325250761568127e-05,0.00067235294344592477,5.0939821445521889e-05,0.00012351725790550312,0.0017116001052574193,1.7719070084504177e-05,8.6424096006689819e-05,8.3166415667363593e-11,0.0010879101471779023,0.0001745755560955599,1.4065674961990218e-05,1.7698814967942348e-06,1.1694777173337701e-08,4.5783043030425434e-08,0.000112729261926944
2.168815794263828e-07,0.3615939082489289,154.0,0.0,0.0,0.0,0.15356123763360702,1.0,18.96949454357522,0.017593425957679307,0.042087174204209557,0.004511764345030987,0.00056783946577131485,1.5031425561552454e-08,5.4672917153722973e-07,0.16655560328932673,2.4740790673245885e-09,0.3812380998659568,9.5790271786543306e-05,5.2629614154974736e-12,0.073828040201263184,6.2797903031016971e-13,7.6862040352076702e-06,0.036566708490403797,0.085883212712456414,1.3115282526422954e-05,7.7487779006992538e-06,0.061908828131638907,0.00014446053617738259,0.00401133284188238,0.011883630107113982,0.0096756249081257316,0.0041280859721557744,0.013554908373016948,1.2829775709611818e-10,4.8797433330620769e-05,2.0817014930732006e-05,0.017214699045549075,4.8167920391735103e-06,2.0941457288986489e-06,1.3087565672869758e-09,0.00058500991781842179,2.835905441726438e-05,0.00068010674986373207,5.1527630245052595e-05,0.00012495079940272224,0.0017427450212186267,1.7925128661705762e-05,8.8088816925385412e-05,8.4131645294365983e-11,0.0011083874733610127,0.00017882801160148395,1.4477019833571011e-05,1.8216338628046293e-06,1.2036786543894134e-08,4.7169527551273761e-08,0.00011614428257128892
2.190570783925869e-07,0.36159421164858824,154.0,0.0,0.0,0.0,0.15125860572307157,1.0,18.969377413883759,0.017560078064133792,0.041680464863161994,0.0043827832624978693,0.00055160389422977856,1.4886064826661001e-08,5.4079954851747956e-07,0.16684063539086189,2.436980529513804e-09,0.3829493290908848,9.4863936455031619e-05,5.1124836984438436e-12,0.074044577873713699,6.2190618855250892e-13,7.4664954849741325e-06,0.036467243418617457,0.086089512588061606,1.3079515720378404e-05,7.7276461357432448e-06,0.062357075515322602,0.00014367523576738642,0.0040017207322205197,0.011983779140917614,0.0096607928441905487,0.0041310533998004367,0.013665608461893308,1.2922567992053368e-10,4.9017100157756209e-05,2.0852916669974559e-05,0.01734100222020251,4.8517063930209787e-06,2.1095695744570938e-06,1.3070253518712409e-09,0.00059079220608832569,2.8387453123687651e-05,0.00068704448968580107,5.2053574265736402e-05,0.00012623344208752689,0.0017707623046703477,1.8109493902950214e-05,8.9586341887370593e-05,8.4995272000061045e-11,0.0011267917863441845,0.0001826839279147596,1.4851760752964797e-05,1.8687807466908566e-06,1.2348361860595859e-08,4.8433373775712241e-08,0.0001192572526885578
2.21232577358791e-07,0.36159450783507174,154.0,0.0,0.0,0.0,0.14899688433525682,1.0,18.969261721251922,0.017525430139362148,0.041277348828061868,0.0042576139693015942,0.00053584822212699064,1.474199102491486e-08,5.3497009454077061e-07,0.16711415919426031,2.4005411167307805e-09,0.38464198239111003,9.3945802276780487e-05,4.966453879684272e-12,0.074255669687600154,6.1588711167120992e-13,7.2532796863197734e-06,0.036368177895653615,0.086289917700157523,1.3043894127114276e-05,7.7066001625773135e-06,0.062799879073718701,0.00014289495991729454,0.0039915796127348701,0.012082197658078919,0.0096453327713918232,0.0041339721491395458,0.013775111159041942,1.301423226454508e-10,4.9234379717297688e-05,2.0887374474042753e-05,0.017465520073435714,4.8861966754418351e-06,2.1247753162825399e-06,1.3052091967377608e-09,0.00059654680539524051,2.8414012968949502e-05,0.00069394420722873628,5.257663616114221e-05,0.0001275090338544497,0.0017987643942544529,1.8292842840766493e-05,9.1082988290194493e-05,8.5854151194033932e-11,0.0011451696838049496,0.00018656668706848873,1.523076165465599e-05,1.9164633469784836e-06,1.2663479110569493e-08,4.9712275693118816e-08,0.00012240732243479921
2.2319052642837466e-07,0.36159476841959143,154.0,0.0,0.0,0.0,0.14699559936195286,1.0,18.969158802243431,0.017493166781705108,0.040917618368399411,0.0041481268822657139,0.00052206661676891292,1.4613425459969428e-08,5.2980746715782667e-07,0.16735067382110147,2.3682976971645579e-09,0.38614974677370911,9.3126496939901381e-05,4.8387204941361361e-12,0.074441111582763272,6.105159339673925e-13,7.0667772450509145e-06,0.036279394607528381,0.086465386351103291,1.3011971089351812e-05,7.6877393709007412e-06,0.063193811604355082,0.00014219726885810293,0.0039820268780936764,0.012169310823843964,0.0096309056927750773,0.0041365593622404283,0.01387265190889795,1.3095778908406749e-10,4.9427923498120918e-05,2.0917174875729887e-05,0.017576083814572842,4.9168803173853559e-06,2.1382769502814372e-06,1.3035052346356174e-09,0.000601702566147569,2.8436405219209262e-05,0.00070012185659927052,5.3044958755544251e-05,0.00012865111428523102,0.0018239511877702758,1.8456998963206404e-05,9.2429071172587076e-05,8.6623134770585103e-11,0.0011616853186700831,0.00019008384681539975,1.5575479226559483e-05,1.9598325069523605e-06,1.2950091766522377e-08,5.0876071042983519e-08,0.00012527388612334258
2.2514847549795834e-07,0.36159502349885775,154.0,0.0,0.0,0.0,0.14502613773949349,1.0,18.969057002625991,0.01745990805168543,0.040560799855234371,0.0040415549739918422,0.00050865202928619647,1.4485902278852302e-08,5.247227320480955e-07,0.16757820380104249,2.3365669883910526e-09,0.38764294183132558,9.2313834311878883e-05,4.7143887763074948e-12,0.07462235468384068,6.0518830435544671e-13,6.8852403523294641e-06,0.036190996338086527,0.086636344786456015,1.2980187192065008e-05,7.6689607867765475e-06,0.063583452778948682,0.00014150411473301021,0.0039720942866450452,0.012255052399002705,0.0096160136391032457,0.0041391107062535857,0.013969245197074702,1.3176436379149827e-10,4.9619594966838133e-05,2.0945847994996027e-05,0.017685246092257894,4.9472296625496906e-06,2.151607371160888e-06,1.3017383177988174e-09,0.00060683644290092105,2.8457418798903863e-05,0.0007062694725122389,5.3511004708555265e-05,0.00012978762505398632,0.0018491218466839931,1.8620352310711212e-05,9.3774172347982538e-05,8.7388368192399738e-11,0.0011781761069125591,0.00019362224471255869,1.5923599906148893e-05,2.0036296253957825e-06,1.3239533913752776e-08,5.2051895936166308e-08,0.00012817009257396381
2.27106424567542e-07,0.3615952732256331,154.0,0.0,0.0,0.0,0.14308789906000854,1.0,18.968956302203942,0.01742568036853057,0.040206891485880497,0.0039378198551369122,0.00049559458196079349,1.4359421123278269e-08,5.1971440798606857e-07,0.16779690414338258,2.3053393239171788e-09,0.38912178686779741,9.1507812129151773e-05,4.5933671750960925e-12,0.074799495828697979,5.9990420797802816e-13,6.7085354793037137e-06,0.036103009335991677,0.086802913076018687,1.2948552236857423e-05,7.6502701984426958e-06,0.063968857610899502,0.00014081569223786225,0.0039618036853746388,0.012339436866295158,0.0096006761240733565,0.0041416277483680248,0.014064901512056863,1.3256216083340689e-10,4.9809422329813791e-05,2.097341328609641e-05,0.017793027660663274,4.9772489967016684e-06,2.1647691130868794e-06,1.2999110566619721e-09,0.00061194868466626169,2.8477103316341988e-05,0.0007123874118607884,5.3974801012584178e-05,0.00013091863227878943,0.0018742746640447463,1.8782912423908842e-05,9.5118170844438944e-05,8.8149895977624783e-11,0.0011946405048597561,0.00019718165004808231,1.6275101307638625e-05,2.047851877979241e-06,1.3531786939211931e-08,5.3239672176010006e-08,0.00013109574911914732
2.2886857873016732e-07,0.3615954935260784,154.0,0.0,0.0,0.0,0.14136969458307527,1.0,18.96886659540392,0.017394068389650696,0.039890859485542399,0.00384682053967636,0.0004841402791183552,1.4246477986758543e-08,5.1527105097227003e-07,0.16798631090028654,2.2776567155743989e-09,0.39044065603185824,9.0788063251899363e-05,4.487204152577492e-12,0.07495549385238208,5.9518569957249389e-13,6.5535250769876327e-06,0.036024193011995678,0.086949167595065463,1.2920215401346106e-05,7.6335282070838302e-06,0.064312144856257317,0.00014020030585459016,0.0039522535042233152,0.012414234617790447,0.0095865070357856047,0.0041438649965545218,0.014150199679656604,1.3327276665238593e-10,4.9978713126727017e-05,2.0997290641783267e-05,0.017888867511195058,5.0039877407685713e-06,2.1764725295579398e-06,1.2982170070436017e-09,0.00061653140564710534,2.8493722622209734e-05,0.00071786847589154002,5.4390316247182798e-05,0.00013193188736561074,0.0018968955865139481,1.8928546117877495e-05,9.6326730146020805e-05,8.8832139101063175e-11,0.0012094346681243266,0.00020040288967217409,1.6594324637751781e-05,2.0880130692501555e-06,1.3797202624381706e-08,5.4318824707381297e-08,0.0001337538609536069
2.3063073289279263e-07,0.361595709716458,154.0,0.0,0.0,0.0,0.13967588657376931,1.0,18.968777749120083,0.017361711002099708,0.039577178818764984,0.0037580028279572833,0.00047296062975846887,1.4134376548864173e-08,5.1088738177430809e-07,0.1681687978487576,2.2503671652711412e-09,0.39174823001441078,9.0073678206497923e-05,4.3835867276366604e-12,0.075108313211612862,5.9050235522323511e-13,6.4022307513109091e-06,0.035945746554117773,0.087092043769959659,1.2892012181214021e-05,7.616865157803412e-06,0.06465208395101868,0.00013958901766315248,0.0039424453216050526,0.012487955631823521,0.0095720055674730388,0.0041460767180972443,0.014234754839270679,1.3397643535371319e-10,5.0146552426788461e-05,2.1020299797815281e-05,0.017983620353173021,5.0304656630814575e-06,2.188043146357074e-06,1.2964778843554231e-09,0.00062109697312271307,2.8509337887056812e-05,0.00072332604285444909,5.4804050197631526e-05,0.00013294078484457189,0.0019194995724822362,1.9073551761148739e-05,9.7534219452269635e-05,8.9511448167719482e-11,0.001224205201310394,0.00020364080159447672,1.691625204539598e-05,2.1285143017447848e-06,1.4064866596647266e-08,5.5407537894475895e-08,0.00013643553185439344
2.3239288705541795e-07,0.361595921899302,154.0,0.0,0.0,0.0,0.13800606487261699,1.0,18.968689749776487,0.017328626342532388,0.039265845372114389,0.0036713136891494938,0.00046204895462513448,1.4023115344868951e-08,5.0656238944742079e-07,0.16834447211536374,2.2234640673756866e-09,0.39304466022033091,8.9364647680219793e-05,4.2824529941258596e-12,0.075258019782289895,5.858541138720584e-13,6.2545621693842358e-06,0.03586768578425422,0.087231622577757822,1.2863948301983855e-05,7.600284433334011e-06,0.064988713700332532,0.00013898193885535432,0.0039323935523960935,0.012560610660672492,0.0095571844918234429,0.0041482639160673913,0.014318574445094047,1.3467324744669493e-10,5.0312959702455366e-05,2.1042454198463521e-05,0.01807730077417536,5.0566857865279295e-06,2.1994827450113395e-06,1.2946953979200821e-09,0.00062564555702007143,2.8523981751242799e-05,0.00072876036492862959,5.5216021944037971e-05,0.00013394537147131763,0.0019420855079339996,1.9217936103029177e-05,9.8740559163935091e-05,9.0187854658877433e-11,0.0012389510908820099,0.00020689522810163981,1.7240867359036662e-05,2.1693535378630891e-06,1.433476541026286e-08,5.6505755140429871e-08,0.00013914062237052328
2.3415504121804326e-07,0.3615961301745449,154.0,0.0,0.0,0.0,0.13635982757616677,1.0,18.968602584134928,0.017294832207547794,0.038956854253692899,0.0035867013400925347,0.00045139873276311331,1.3912692582433652e-08,5.0229508361670721e-07,0.16851343904770727,2.1969409466822749e-09,0.39433009549472847,8.8660960252142539e-05,4.1837425132452465e-12,0.075404678015266888,5.8124090064601884e-13,6.1104311797159721e-06,0.035790025581192639,0.087367983026402585,1.2836029080593301e-05,7.5837891751180691e-06,0.065322072491494049,0.00013837917197814963,0.0039221121535719427,0.012632210497841512,0.0095420561544366719,0.0041504275539377558,0.014401665887822082,1.3536328255281337e-10,5.0477954096697079e-05,2.1063767064583517e-05,0.018169923187085168,5.082651101379569e-06,2.2107930858065112e-06,1.2928712001063563e-09,0.00063017732361171262,2.853768581569457e-05,0.0007341716915790856,5.5626250349854256e-05,0.00013494569350911808,0.0019646523174389518,1.9361705820335538e-05,9.9945672237507148e-05,9.0861389724441437e-11,0.0012536713565269428,0.00021016601465457131,1.7568154458478399e-05,2.2105287477918479e-06,1.4606885662204796e-08,5.7613420000451273e-08,0.00014186899342476985
2.3591719538066857e-07,0.3615963346394327,154.0,0.0,0.0,0.0,0.13473678083727103,1.0,18.968516239284252,0.017260346060372144,0.038650199838872371,0.0035041152213716033,0.00044100359769487366,1.380310620861952e-08,4.9808449405749408e-07,0.16867580224940265,2.1707914577481005e-09,0.3956046821751899,8.7962602838912587e-05,4.0873962779556391e-12,0.075548350966603797,5.7666262977365395e-13,5.9697516498654486e-06,0.035712779925571335,0.087501202201317047,1.2808259512144533e-05,7.5673823343085303e-06,0.065652198291515307,0.00013778081138770773,0.0039116146337245415,0.012702765969387235,0.0095266324880693195,0.0041525685574974819,0.01448403649354677,1.3604661941958564e-10,5.0641554429726012e-05,2.1084251398012224e-05,0.018261501828992607,5.1083645650862552e-06,2.2219759076411862e-06,1.2910068882195097e-09,0.00063469243552803395,2.8550480674909346e-05,0.00073956026943977821,5.6034754094478077e-05,0.00013594179671068759,0.0019871989629825231,1.9504867517208092e-05,0.0001011494841117087,9.1532084170549398e-11,0.0012683650502096206,0.00021345300982590561,1.7898097277596775e-05,2.2520379091317682e-06,1.4881213994401779e-08,5.8730476191253372e-08,0.00014462050633722221
2.3767934954329388e-07,0.3615965353888828,154.0,0.0,0.0,0.0,0.13313653867198499,1.0,18.968430702630428,0.017225185037368987,0.03834587581358545,0.0034235059731251689,0.00043085733382394216,1.3694353925321314e-08,4.9392967020732931e-07,0.16883166361411048,2.1450093818405467e-09,0.39686856414256,8.7269560796868098e-05,3.9933566796433642e-12,0.075689100327269526,5.7211920525447848e-13,5.8324395008504219e-06,0.035635961942009263,0.087631355310798228,1.2780644285158288e-05,7.5510666810613347e-06,0.06597912864546146,0.00013718694367937615,0.0039009140627104329,0.012772287925837861,0.0095109250264134373,0.0041546878166424809,0.014565693522825243,1.3672333591721706e-10,5.0803779205540248e-05,2.1103919985846236e-05,0.018352050760439449,5.1338291023497524e-06,2.2330329279265305e-06,1.2891040063329761e-09,0.00063919105177411147,2.8562395948957813e-05,0.00074492634228109651,5.6441551632254378e-05,0.00013693372630400397,0.002009724442835939,1.9647427723127919e-05,0.00010235192263716289,9.2199968450024714e-11,0.0012830312552525231,0.00021675606523808435,1.8230679806994869e-05,2.2938790063194276e-06,1.5157737095950656e-08,5.9856867599771561e-08,0.00014739502284675
2.394415037059192e-07,0.36159673251527485,154.0,0.0,0.0,0.0,0.1315587227717393,1.0,18.96834596188619,0.017189365954408904,0.038043875215563884,0.0033448254102489117,0.00042095387362035987,1.3586433203970936e-08,4.8982968068947385e-07,0.16898112335880694,2.1195886238794744e-09,0.39812188287054656,8.6581818012664756e-05,3.9015674820339272e-12,0.075826986452334807,5.6761052145310653e-13,5.6984126682050008e-06,0.035559583939301219,0.087758515730573902,1.2753187795878867e-05,7.5348448127855169e-06,0.06630290067528824,0.000136597648100239,0.0038900230813124093,0.012840787234549733,0.0094949449174550372,0.0041567861870752537,0.014646644169866826,1.3739350903634012e-10,5.0964646618314274e-05,2.1122785404623552e-05,0.0184415838648967,5.1590476049503146e-06,2.2439658425185595e-06,1.287164047064909e-09,0.00064367332775008769,2.8573460314701563e-05,0.00075027015094200459,5.684666119387386e-05,0.00013792152698208603,0.0020322277904583552,1.9789392890089226e-05,0.00010355291800869013,9.2865072655493095e-11,0.0012976690854405377,0.00022007503550212657,1.8565886095300886e-05,2.3360500312320333e-06,1.5436441704192026e-08,6.099253829118318e-08,0.00015019240513084207
2.412036578685445e-07,0.3615969261086589,154.0,0.0,0.0,0.0,0.13000296232030942,1.0,18.968262005061245,0.017152905313109808,0.037744190473778486,0.0032680264981783461,0.0004112872944928415,1.3479341299596788e-08,4.8578361284960234e-07,0.1691242800563503,2.0945232094988948e-09,0.39936477747424182,8.5899356994100323e-05,3.8119737922019621e-12,0.07596206838966886,5.6313646369467594e-13,5.5675910366382681e-06,0.035483657448900939,0.087882755047514999,1.2725894162113563e-05,7.5187191623971182e-06,0.066623551079079496,0.00013601299694160229,0.0038789539108760119,0.012908274772446587,0.0094787029364195464,0.004158864491926647,0.014726895561819732,1.3805721488650541e-10,5.1124174558650182e-05,2.1140860024416907e-05,0.018530114848435444,5.1840229316431395e-06,2.2547763256719813e-06,1.2851884532999309e-09,0.00064813941527452023,2.8583701536078704e-05,0.00075559193326980346,5.725010078824454e-05,0.00013890524289199521,0.0020547080734284536,1.9930769391313004e-05,0.00010475240269894919,9.3527426511977236e-11,0.0013122776841476545,0.00022340977815721747,1.8903700250837386e-05,2.3785489833142756e-06,1.5717314606098702e-08,6.2137432516337442e-08,0.00015301251582394915
2.429658120311698e-07,0.361597116256791,154.0,0.0,0.0,0.0,0.12846889381586979,1.0,18.968178820452877,0.017115819306939933,0.037446813445954893,0.0031930633288282831,0.00040185181573814126,1.3373075264197194e-08,4.8179057230522746e-07,0.16926123066730167,2.0698072821780275e-09,0.40059738475749618,8.5222158955081158e-05,3.7245220322967346e-12,0.076094403908122457,5.5869690882186978e-13,5.439896409611403e-06,0.035408193261491909,0.088004143102418136,1.2698767236335678e-05,7.5026920060447574e-06,0.0669411161307297,0.00013543305590897709,0.0038677183629411993,0.012974761419171869,0.0094622094982913935,0.0041609235232936449,0.014806454758167453,1.387145286956436e-10,5.1282380619680597e-05,2.1158156012833416e-05,0.018617657239609692,5.2087579081789173e-06,2.2654660300188037e-06,1.2831786198541165e-09,0.00065258946261057991,2.859314649336204e-05,0.00076089192407770387,5.7651888194287345e-05,0.00013988491762467498,0.0020771643924073478,2.007156352034895e-05,0.00010595031139355874,9.4187059370055586e-11,0.0013268562234875904,0.00022676015361114497,1.9244106443076542e-05,2.421373869727037e-06,1.6000342639485994e-08,6.3291494718568184e-08,0.00015585521803430856
2.4472796619379513e-07,0.3615973030451734,154.0,0.0,0.0,0.0,0.12695616089829975,1.0,18.968096396636835,0.017078123827178993,0.037151735454089813,0.0031198910966934237,0.00039264179554714368,1.3267631959400821e-08,4.778496825086072e-07,0.16939207057097452,2.0454351004590472e-09,0.40181983925910469,8.4550203896321954e-05,3.6391599117934044e-12,0.076224049525184218,5.5429172572396533e-13,5.3152524712273892e-06,0.035333201461609981,0.088122748031878043,1.2671810618098468e-05,7.4867654704452627e-06,0.067255631680098418,0.00013485788447183814,0.0038563278488750385,0.013040258050669763,0.0094454746699071026,0.0041629640436899457,0.01488532875023962,1.3936552481047715e-10,5.1439282103018652e-05,2.1174685338917132e-05,0.01870422438955964,5.2332553273087221e-06,2.2760365865758738e-06,1.2811358950834658e-09,0.00065702361449511816,2.8601821211473487e-05,0.00076617035510370311,5.8052040958426286e-05,0.00014086059420731625,0.00209959588013384,2.0211781489630549e-05,0.00010714658092802759,9.4844000200721671e-11,0.0013414039034889901,0.00023012602508158173,1.9587088903863218e-05,2.4645227055286032e-06,1.6285512694028371e-08,6.4454669539872524e-08,0.00015872037535921067
2.4825227451904576e-07,0.36159766687386136,154.0,0.0,0.0,0.0,0.12399331110278357,1.0,18.967933787025395,0.017000966535544892,0.036568439383259516,0.0029787455939295679,0.00037487624028070766,1.3059200106026944e-08,4.7012093563935575e-07,0.16963579204684759,1.9976995673757511e-09,0.40423481701371228,8.3221937100956832e-05,3.474501698454829e-12,0.076475491029200218,5.4558391355680121e-13,5.0748205387632782e-06,0.035184672022821606,0.088351872782462926,1.2618421506329936e-05,7.4552220616685916e-06,0.067875655556082437,0.00013372205902160216,0.0038331256243906479,0.013168324718436012,0.0094113194377024884,0.0041669924616632983,0.015041048744119221,1.4064885694865378e-10,5.1749239119793663e-05,2.1205490909987646e-05,0.018874485485704168,5.2815484996508296e-06,2.2968266725834697e-06,1.2769569418353758e-09,0.00066584479342200276,2.8616959914828531e-05,0.00077666344919819841,5.8847511574022762e-05,0.00014280012217632795,0.0021443810474385569,2.0490513387023203e-05,0.00010953396024733564,9.6149919741522555e-11,0.0013704036204388432,0.00023690372264781909,2.02807198765555e-05,2.5517843257602837e-06,1.6862226689755319e-08,6.6808136632484308e-08,0.00016451751226484717
2.517765828442964e-07,0.36159801823615517,154.0,0.0,0.0,0.0,0.12111169863365021,1.0,18.967774090076194,0.016921554742743521,0.035994223359273207,0.0028442527060469954,0.00035794815960642874,1.2854017265850832e-08,4.6259070073551345e-07,0.1698561770276017,1.9512728790973673e-09,0.40661074343195369,8.1914375158684339e-05,3.3176055318405767e-12,0.076716821031930837,5.3701183765309475e-13,4.845720738178965e-06,0.035038136892785718,0.088570641841824227,1.2565750997516047e-05,7.4241032168093048e-06,0.068483901056038188,0.00013260588383728081,0.0038094308880136296,0.013292561489369312,0.0093763112458065661,0.0041709553045710451,0.015194110098521453,1.4190778851802842e-10,5.2054178408504143e-05,2.1233368661252274e-05,0.019041001413182448,5.3289241328046701e-06,2.3171592012477357e-06,1.2726615089804057e-09,0.00067460404067616955,2.8629309759883291e-05,0.00078707300678883046,5.9636648279310411e-05,0.00014472415951087244,0.0021890572425566929,2.0767013124977657e-05,0.00011191407605824083,9.7445409155341459e-11,0.0013992709636495748,0.00024374183061825515,2.0984468310605059e-05,2.6403181272136299e-06,1.744735278068439e-08,6.9197395101900682e-08,0.00017040284559065869
