Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550)
1.8713795449913205e-19,0.3715426399330264,154.0,0.0,0.0,0.0,0.99999999999933842,1.0,19.0,2.7476945838083728e-14,1.9778886559528588e-13,1.9778830118664619e-13,1.3711954976109669e-22,1.3693286720018038e-22,2.3804138873898005e-13,2.3004605711523137e-20,5.1056278602606433e-16,3.6472197901935035e-20,8.1880451410855521e-23,7.3586577840200576e-33,3.3219552664225954e-25,8.7150168917496269e-33,2.1504638332633925e-25,1.9602756298774824e-34,1.9602756306156705e-34,6.4942143181359627e-44,8.8765712461007727e-45,1.8422600294127297e-26,1.3880575544582151e-79,1.2990536447820501e-79,1.2990536447829537e-79,1.2157460918696239e-37,5.6449015519556491e-19,3.5030937830112052e-34,1.1650670140645142e-37,5.7302726531311061e-34,3.6143328504286486e-34,4.4456893584066064e-50,5.7888763035042562e-40,6.3098562371042398e-64,6.1186828184870238e-51,4.0043306062821487e-49,5.1954869697230549e-57,2.7823588760264955e-67,3.1526459557428795e-77,3.3657393340700866e-78,1.4280206392485535e-60,1.2201202701355043e-88,2.4559477262223881e-92,1.7049543309550556e-89,2.4244503750665351e-83,3.2349548770868759e-80,1.3559636767630666e-33,8.0592441097267823e-43,2.9917130880259629e-43,1.4523067830335479e-43,4.7103995749898968e-47,3.2645769282754588e-40,2.9592793198390305e-30,2.5392594210251885e-39,1.8460986993990943e-39,6.11595849946153e-49,5.1210004583483402e-49,4.1797768109917315e-50,6.6789355324635475e-53,9.0038542479754156e-59
3.7443849627411046e-19,0.3715426399330264,154.0,0.0,0.0,0.0,0.99999999999867628,1.0,19.0,5.4977763914039432e-14,3.9574957164397287e-13,3.9574844249868184e-13,5.4883554085201822e-22,5.4734128390720859e-22,4.7628946889618891e-13,9.207835448576499e-20,1.0215689836815846e-15,1.4598380904252544e-19,3.2773515055405241e-22,5.8653059690843918e-32,1.3296477876318478e-24,6.8893274543707727e-32,8.6074595904394882e-25,1.5694124325849345e-33,1.5694124337669961e-33,1.0399196187242e-42,1.4214076831879353e-43,7.3738411822517378e-26,1.7803217181036156e-77,1.6661653613829963e-77,1.6661653613853143e-77,9.7333610870276273e-37,1.1294708186846207e-18,1.4021505491012456e-33,9.3273865491739105e-37,4.5877014385248932e-33,2.8936633596473104e-33,7.1188953097195998e-49,4.634620922423751e-39,2.0208530099038994e-62,9.7978563433630755e-50,3.2548915280184412e-48,1.6639534045630451e-55,1.7822307428346472e-65,4.0388611831294938e-75,4.3118555494959871e-76,2.3205280162452339e-59,3.1262077470922128e-86,6.292660746706467e-90,4.368415814017182e-87,3.1059686822153521e-81,4.1443073148699662e-78,5.4273884405915834e-33,6.4522956232296269e-42,2.3951886053903341e-42,1.1627230308769885e-42,6.0720585564747967e-46,2.6136398319010654e-39,1.1844829353742922e-29,2.0329514537783754e-38,1.4780014621232183e-38,9.7934976029587534e-48,8.2002680861144503e-48,6.6930886349002964e-49,1.0641336316778751e-51,2.8419650289449353e-57
7.490395798240672e-19,0.3715426399330264,154.0,0.0,0.0,0.0,0.9999999999973519,1.0,19.0,1.0997940006582714e-13,7.9167098243230056e-13,7.9166872429651224e-13,2.1960570383872189e-21,2.1841225583871092e-21,9.5278526528311916e-13,3.6843319475747668e-19,2.0435808679095792e-15,5.8412513395562075e-19,1.3113671632933213e-21,4.6527927835735992e-31,5.3203227331583534e-24,5.3777636108124669e-31,3.4441049992213687e-24,1.2560069180299832e-32,1.2560069199220476e-32,1.6645460533818889e-41,2.2751771846439782e-42,2.9504969573195816e-25,2.2811237969109795e-75,2.1348554123553587e-75,2.1348554123612987e-75,7.7896471693510119e-36,2.2594323670201919e-18,5.61042940881851e-33,7.4643700363411729e-36,3.6715539502630051e-32,2.3158091870462686e-32,1.1394868743407565e-47,3.7091052858543313e-38,6.4694495433019737e-61,1.5682924598543199e-48,2.6833198149325307e-47,5.3268815909992413e-54,1.1411132774950333e-63,5.1719607949656299e-73,5.5215435441687727e-74,3.8226702763257257e-58,8.0065397879024032e-84,1.61161522203175e-87,1.1187757821972799e-84,3.9773468601914233e-79,5.3069897742693773e-76,2.1716623184969634e-32,5.1637974349715157e-41,1.9168773029907868e-41,9.3052306037542478e-42,8.5422625254934689e-45,2.0916954588288335e-38,4.7394745779075793e-29,1.6269789200768591e-37,1.1828503574167686e-37,1.5675959725982428e-46,1.3125753902195928e-46,1.071330031114614e-47,1.6863798622099255e-50,8.8423375989835212e-56
1.4982417469239808e-18,0.3715426399330264,154.0,0.0,0.0,0.0,0.99999999999470313,1.0,19.0,2.1998267236890772e-13,1.5835137988036934e-12,1.5835092845872103e-12,8.7856580086925431e-21,8.6906216487018249e-21,1.9057754023492537e-12,1.4739714017390335e-18,4.0876025920354299e-15,2.3368788554857463e-18,5.2463198941939913e-21,3.6586091431434676e-30,2.1284752408029821e-23,4.1005765812034051e-30,1.3778662579474138e-23,1.0049963585634168e-31,1.004996361591328e-31,2.6638073542041467e-40,3.6410216824151758e-41,1.1803909054568831e-24,2.9213190276716027e-73,2.7340005599446163e-73,2.7340005599598293e-73,6.2329014594367114e-35,4.5193563491211679e-18,2.2445377542549289e-32,5.9720317232022335e-35,2.9377986024849871e-31,1.8529976912725686e-31,1.8235500126086073e-46,2.9678477586726566e-37,2.0706591788820164e-59,2.5097700830061662e-47,2.2725551604741188e-46,1.7049548800776793e-52,7.3046613239324654e-62,6.6215137654476585e-71,7.0690746027524183e-72,6.4641930254832523e-57,2.0501106229180211e-81,4.1266136587316097e-85,2.8645710391346986e-82,5.0920859229586067e-77,6.7943875408184099e-74,8.6880633131347244e-32,4.1318224326854556e-40,1.533790637784707e-40,7.445458416835276e-41,1.2728569751283869e-43,1.6736569734446121e-37,1.8960984279957103e-28,1.3018301736039731e-36,9.4645999091392613e-37,2.5086593050991589e-45,2.1005430221184432e-45,1.7144767314523e-46,2.6461391591754213e-49,2.6793952195436026e-54
2.996646081123808e-18,0.37154263993302633,154.0,0.0,0.0,0.0,0.9999999999894057,1.0,19.0,4.399892169730895e-13,3.1671994109681703e-12,3.1671903919487544e-12,3.5145491161399563e-20,3.4392639299378945e-20,3.8117498536684084e-12,5.8963551658370967e-18,8.1756378629829316e-15,9.3482598748046736e-18,2.0986966161398749e-20,2.8292276852565033e-29,8.5145915613857638e-23,2.9975076182705054e-29,5.5119135299004322e-23,8.040734159888711e-31,8.0407342083399489e-31,4.2624989254692778e-39,5.8262192004211439e-40,4.7219478805568346e-24,6.5477747942940686e-71,6.1279236495389126e-71,6.1279236496069971e-71,4.9867949496773477e-34,9.0392078550424433e-18,8.9788870201828861e-32,4.7771217606053323e-34,2.3504582080306414e-30,1.4825364914712437e-30,2.9179769364218701e-45,2.3745036277037115e-36,6.626806132031499e-58,4.0160136266751545e-46,2.0190224278905256e-45,5.4563930150795265e-51,4.6754518959150455e-60,8.4763945994315563e-69,9.0493304544423006e-70,1.1453237291588101e-55,5.2488161799894838e-79,1.0565204792696945e-82,7.3335099702634983e-80,6.5185348452593833e-75,8.6976954768765551e-72,3.475508116004689e-31,3.3057716818687891e-39,1.2271451060200589e-39,5.9567085210516559e-40,1.9613970085072084e-42,1.339025197525767e-36,7.5850108348133218e-28,1.0415627755657914e-35,7.5723986883447077e-36,4.0142484562840576e-44,3.3611949375512929e-44,2.7434414838547524e-45,4.0752013914775793e-48,7.7485553870944388e-53
5.993454749523462e-18,0.3715426399330264,154.0,0.0,0.0,0.0,0.99999999997881084,1.0,19.0,8.8000230617353598e-13,6.334570554854261e-12,6.3345525537924447e-12,1.4058767681270302e-19,1.3468249090660962e-19,7.6236754651965703e-12,2.3586298049962558e-17,1.6351675695792007e-14,3.7394430534544259e-17,8.395110982456172e-20,2.1211121570162285e-28,3.4059733527457882e-22,2.0427620557309546e-28,2.2048550744962745e-22,6.4328925220123544e-30,6.4328925995374066e-30,6.8202605736539978e-38,9.3223987894971236e-39,1.888855995853115e-23,8.4100283557041259e-69,7.8707672902133335e-69,7.8707672903885172e-69,3.9896258700872021e-33,1.8078925033762152e-17,3.5917051896484252e-31,3.8203480376757509e-33,1.8804497021054319e-29,1.1860816304021694e-29,4.6690008647083774e-44,1.8996930508797153e-35,2.1206895450233959e-56,6.4258621405169048e-45,1.9365990137262087e-44,1.7461144040362045e-49,2.9924096866804099e-58,1.0850226910379693e-66,1.1583614817874576e-67,2.1876617023112318e-54,1.3437519936451609e-76,2.704803745727273e-80,1.8771807697364666e-77,8.3440792943606329e-73,1.1133503750445424e-69,1.390259777119138e-30,2.6447427006330344e-38,9.8175643018623626e-39,4.7652350254387566e-39,3.0779954980172928e-41,1.071226990988456e-35,3.0341276717717554e-27,8.3328937518035245e-35,6.0582062546458082e-35,6.4230769445261508e-43,5.3781348528403298e-43,4.3897285289638259e-44,6.0642935916860795e-47,2.0783013059022223e-51
1.198707208632277e-17,0.3715426399330264,154.0,0.0,0.0,0.0,0.99999999995762101,1.0,19.0,1.7600284845427599e-12,1.2669312534754517e-11,1.2669276665962271e-11,5.623620815830087e-19,5.1690682736088593e-19,1.5247433524950766e-11,9.4346452890330427e-17,3.2703620526113249e-14,1.4957972087534292e-16,3.3580990537181351e-19,1.5063642491289463e-27,1.3624155710562127e-21,1.2573974724928397e-27,8.8195993040084474e-22,5.1464358764965746e-29,5.1464360005370181e-29,1.0912423711214127e-36,1.4916133914459134e-37,7.5555775881337065e-23,1.0765630887866125e-66,1.0075325781777273e-66,1.007532578222579e-66,3.1917772826208164e-32,3.6158416058709224e-17,1.4367146932880465e-30,3.0539044726754509e-32,1.5043856577853187e-28,9.4888163800319427e-29,7.4705923022419607e-43,1.519790462384703e-34,6.7863856827535761e-55,1.028136410636744e-43,2.0634154067014284e-43,5.5875648819992751e-48,1.9151429880036978e-56,1.3888300126986265e-64,1.482703768546378e-65,4.6365387378533729e-53,3.4400081172081102e-74,6.92430624760498e-78,4.8041811352685566e-75,1.0680467139229703e-70,1.4250895200606135e-67,5.5611519412544104e-30,2.1158440729214146e-37,7.8541377088632525e-38,3.8117057904613867e-38,4.8763038153229815e-40,8.56931506941156e-35,1.2136756648961882e-26,6.6664667969836564e-34,4.8466795869656394e-34,1.0277033188420268e-41,8.6050727167909736e-42,7.0237408025307717e-43,8.5085726162121468e-46,5.0208245484878234e-50
2.3974306759921386e-17,0.37154263993302644,154.0,0.0,0.0,0.0,0.99999999991524147,1.0,19.0,3.5200808411545322e-12,2.5338795359506474e-11,2.5338724044232062e-11,2.2494706747520376e-18,1.9115020568505577e-18,3.0494577000358139e-11,3.7738438013126313e-16,6.5406986853942708e-14,5.9831661407153857e-16,1.3432423639752242e-18,9.8242500220814923e-27,5.449705828206755e-21,6.8539162040514905e-27,3.5278752653330264e-21,4.1171970901849573e-28,4.1171972886432645e-28,1.7459233672792039e-35,2.3865850582768656e-36,3.0222616903986518e-22,1.3780336845279509e-64,1.2896725214199365e-64,1.2896725215347593e-64,2.553453454992562e-31,7.2317624778626469e-17,5.7469443333084555e-30,2.4392471745268471e-31,1.2035071105193748e-27,7.5910441726329022e-28,1.1953102659794588e-41,1.2158467175265071e-33,2.1716724653333769e-53,1.6449506078560438e-42,2.4733213722320676e-42,1.7879495116297295e-46,1.2256434311585773e-54,1.7776331304236453e-62,1.8977869526544173e-63,1.1054416427192632e-51,8.8060793014631611e-72,1.7725549911263548e-75,1.2291035469922011e-72,1.3670562892478184e-68,1.8240436101162928e-65,2.2244831655634858e-29,1.6926948601381041e-36,6.2832245072044366e-37,3.048484878711369e-37,7.7623537410238495e-39,6.8544068540627723e-34,4.8547512927645215e-26,5.3332264474088364e-33,3.8773889680608094e-33,1.6442978148481738e-40,1.3767773439467892e-40,1.1238117396740438e-41,1.0913904234774787e-44,1.0770638019478641e-48
3.596154143352e-17,0.3715426399330264,154.0,0.0,0.0,0.0,0.99999999987286192,1.0,19.0,5.2801331976396299e-12,3.8008277132850506e-11,3.8008170576432335e-11,4.7801387020131941e-18,3.8526103774200326e-18,4.5741347840771782e-11,8.0193646628865174e-16,9.8109829857333562e-14,1.2714143363456692e-15,2.8543825285481259e-18,2.5188491565919912e-26,1.1580642081112267e-20,1.6204241007919915e-26,7.4967568637376303e-21,1.1772645535465032e-27,1.1772646265909658e-27,6.4260223068606571e-35,8.7841954954134252e-36,6.4223251795099568e-22,7.1101500515370538e-64,6.6542387556271909e-64,6.6542387563321424e-64,7.3013077947806603e-31,1.0847706016855941e-16,1.2212334473703543e-29,6.9683401381357122e-31,3.4412628468297506e-27,2.1705545441187292e-27,4.3995486479986245e-41,3.4765721711818959e-33,9.9151082391840991e-53,6.054372459179048e-42,8.4233135537466274e-42,8.1629860772556338e-46,6.7339518661528401e-54,1.1468031041546309e-61,1.2243178668382133e-62,4.7123046557224014e-51,6.5394747222169644e-71,1.3163158143624418e-74,9.1260183567872336e-72,8.8192995425168343e-68,1.1767438847208044e-64,4.7270405264924871e-29,4.840063326339198e-36,1.7965886675999774e-36,8.7152840317650384e-37,2.853679584885285e-38,1.9597529234008546e-33,1.031637627727592e-25,1.5249723981405313e-32,1.1086941708909557e-32,6.052039382173632e-40,5.0673775983101673e-40,4.1363833317025644e-41,3.6415426306886454e-44,4.27463606822141e-48
4.7948776107118616e-17,0.3715426399330264,154.0,0.0,0.0,0.0,0.99999999983048238,1.0,19.0,7.040185553998051e-12,5.0677757927327347e-11,5.067761626256345e-11,8.1543658142899217e-18,6.2676982082545123e-18,6.0987746055298761e-11,1.3679992528032834e-15,1.3081214954466015e-13,2.1688674043950846e-15,4.869223240696683e-18,4.8456476110424131e-26,1.9755216549023505e-20,2.9411665737677201e-26,1.2788604500057445e-20,2.483195939719242e-27,2.4831961249724978e-27,1.6297459344659109e-34,2.2278550195886516e-35,1.0955748172044792e-21,3.8788527094573495e-63,3.630136050791822e-63,3.6301360511842549e-63,1.5400608885507681e-30,1.4463672222850079e-16,2.083290432354417e-29,1.4686037570959163e-30,7.2585829009328292e-27,4.5783047673741195e-27,1.1158228687014151e-40,7.3331097008514624e-33,2.9554174362321993e-52,1.5354869897455418e-41,2.0352384450610076e-41,2.4331112098626671e-45,2.3152363993233464e-53,4.4785111394423049e-61,4.7812229179166063e-62,1.3427196039233892e-50,2.8638558845826801e-70,5.7645980714857854e-74,3.9960108792268361e-71,3.4441387048111107e-67,4.595436368659138e-64,8.0637871325697175e-29,1.0209111037967082e-35,3.7894818692782785e-36,1.8380212327333796e-36,7.2323433644391109e-38,4.1333395398652091e-33,1.759855015307429e-25,3.2166106464880626e-32,2.3385608274050957e-32,1.5349111248810682e-39,1.2851777855300221e-39,1.0490776807890139e-40,8.5036901823051382e-44,1.1378037574401998e-47
7.192324545431584e-17,0.37154263993302644,154.0,0.0,0.0,0.0,0.99999999974572329,1.0,19.0,1.0560290266417595e-11,7.6016717407286038e-11,7.601650564915425e-11,1.688260048313833e-17,1.2021950595653366e-17,9.1479667982460106e-11,2.832231047389924e-15,1.9621556075452699e-13,4.4903047920834009e-15,1.0081036815856725e-17,1.1511453608374168e-25,4.0900635148537408e-20,6.4984312666161102e-26,2.6477219366117589e-20,6.7823892813620782e-27,6.7823899291814546e-27,5.6991031805362751e-34,7.7908668642110893e-35,2.2682519360117224e-21,5.3870774332567847e-62,5.0416516104131338e-62,5.0416516110330683e-62,4.2063973879155344e-30,2.1695657832899362e-16,4.3132183091590261e-29,4.0056640109740972e-30,1.9825250875010684e-26,1.2504650262253646e-26,3.9020959004330805e-40,2.0029030313393579e-32,1.2936468087257854e-51,5.3694738612562248e-41,6.7348584387765097e-41,1.0649869781609869e-44,1.2451437477874561e-52,2.9129174173923735e-60,3.109807576255329e-61,5.566566478357449e-50,2.2219295994388041e-69,4.4725095609868929e-73,3.0995020130871811e-70,2.2401757124745962e-66,2.9889681329232778e-63,1.6695070998305942e-28,2.7884289842759287e-35,1.0350039121819763e-35,5.0189065170656365e-36,2.5271082808373403e-37,1.1287842005471222e-32,3.6435613281264299e-25,8.7855617828997461e-32,6.387344933057306e-32,5.3675522325295879e-39,4.4942129554339578e-39,3.6686795032200775e-40,2.6197496464283374e-43,4.2086612574551608e-47
9.589771480151308e-17,0.3715426399330264,154.0,0.0,0.0,0.0,0.9999999996609642,1.0,19.0,1.4080394978371308e-11,1.0135567376046073e-10,1.0135539192444984e-10,2.8712899872563074e-17,1.9046394339620678e-17,1.2197021970698651e-10,4.8168194286125476e-15,2.6161704761414526e-13,7.6367312557109675e-15,1.714507752312776e-17,2.1438514383716572e-25,6.9561175813280093e-20,1.1495021815139987e-25,4.5030850324981224e-20,1.4191040154523933e-26,1.4191041773205727e-26,1.4240093862635074e-33,1.9467143187367935e-34,3.8577057232316549e-21,2.4763671307536121e-61,2.3175795214383715e-61,2.3175795217598374e-61,8.8012105050460593e-30,2.8927726797589241e-16,7.3356995166296217e-29,8.3709047340012424e-30,4.148068172411042e-26,2.6163674839230315e-26,9.7502897501908604e-40,4.1907471314120344e-32,3.7690701300208481e-51,1.3416438357759843e-40,1.6274167485385843e-40,3.1027841301118536e-44,4.1497277314266716e-52,1.0935772780247956e-59,1.1674944661736942e-60,1.5706113604969609e-49,9.2803315184166852e-69,1.868036665246573e-72,1.2943419104107217e-69,8.4102070388562893e-66,1.1221285196252432e-62,2.8393965094618795e-28,5.8343308016923052e-35,2.1655340813901019e-35,1.0498814736954938e-35,6.3113605066802086e-37,2.361497815458773e-32,6.1967480250321494e-25,1.838232539293209e-31,1.3364473828741541e-31,1.3411826349529851e-38,1.1229570253959471e-38,9.1670354888523826e-40,5.9295889719145259e-43,1.0879973517860728e-46
1.198721841487103e-16,0.37154263993302644,154.0,0.0,0.0,0.0,0.99999999957620511,1.0,19.0,1.7600499689825915e-11,1.2669462706567772e-10,1.2669427486621718e-10,4.3866837705073021e-17,2.7129637203008429e-17,1.524593034181292e-10,7.3589096084213524e-15,3.2701647272589792e-13,1.1667037938150816e-14,2.6193599503070507e-17,3.5000943906031245e-25,1.0627358111893463e-19,1.8037123291466116e-25,6.8796997018485071e-20,2.5834262211756929e-26,2.5834265645874468e-26,3.0211013340068392e-33,4.130141352627287e-34,5.893705907217315e-21,9.1428016172843627e-61,8.5565542938635213e-61,8.5565542951531804e-61,1.6022297993331748e-29,3.6159885070818016e-16,1.1207357945339877e-28,1.5219900178661794e-29,7.5513277996449393e-26,4.7629517381052743e-26,2.0686328101921869e-39,7.6291000025507041e-32,9.1511029972310374e-51,2.8463534690680216e-40,3.3667829333204296e-40,7.5331981753510276e-44,1.1360798189375705e-51,3.335564174876236e-59,3.5610220374537599e-60,3.7188396977674398e-49,3.1224666154571018e-68,6.2852260566025077e-72,4.3541714798173064e-69,2.5652552789645466e-65,3.4226495483792639e-62,4.3379583551812374e-28,1.0621181463766326e-34,3.9421961415319562e-35,1.9108212037125221e-35,1.3384913629543377e-36,4.2984666080901081e-32,9.4672348395827281e-25,3.3464294243533615e-31,2.4329527711144714e-31,2.8454158628444001e-38,2.382422485432889e-38,1.9448868631109371e-39,1.1464759771229229e-42,2.3687121365164602e-46
1.6782112284310477e-16,0.3715426399330264,154.0,0.0,0.0,0.0,0.99999999940668727,1.0,19.0,2.4640709111206472e-11,1.7737252567077904e-10,1.7737203053979015e-10,8.4354384574000891e-17,4.5209356178355601e-17,2.1343297500066567e-10,1.4150457743830205e-14,4.5780900857809224e-13,2.2434563831619767e-14,5.036841713872605e-17,7.3544159013308815e-25,2.0435940615338341e-19,3.5856325239775266e-25,1.3229424733737342e-19,6.821012242472529e-26,6.8210135005145506e-26,1.1067289205350251e-32,1.5131234318898189e-33,1.1333394696392545e-20,1.1208379153265076e-59,1.0489684577327524e-59,1.0489684579978152e-59,4.2303745111017457e-29,5.0624475152705421e-16,2.1551633927218153e-28,4.0048641260497577e-29,1.9937196250724413e-25,1.2575259080793205e-25,7.578847568762693e-39,2.0143091265907096e-31,4.7341368668723252e-50,1.0427058191318104e-39,1.1803068716591129e-39,3.8967447991007627e-43,8.4852355242771075e-51,3.6911802089883793e-58,3.9406753167783218e-59,1.8250432025938219e-48,5.2659957437151769e-67,1.0600029261191338e-70,7.3345388487558958e-68,2.8388626858112258e-64,3.7875505482378793e-61,8.3417440775547629e-28,2.8043063010259427e-34,1.0408003646061464e-34,5.0419008479399147e-35,4.8997533482245008e-36,1.1345246360702099e-31,1.8205163522260399e-24,8.8355332164251158e-31,6.4237168689127086e-31,1.0424117637774e-37,8.7278084079390581e-38,7.1254571111526824e-39,3.3326454730178315e-42,9.0871928219510779e-46
2.1577006153749924e-16,0.3715426399330264,154.0,0.0,0.0,0.0,0.99999999923716942,1.0,19.0,3.1680918530559895e-11,2.2805041434352286e-10,2.2804977267417332e-10,1.3834095364409498e-16,6.5143126272032566e-17,2.7440068512152137e-10,2.3205967260738876e-14,5.8859317142431231e-13,3.6791442596122685e-14,8.2602544100555315e-17,1.2725971133043341e-24,3.351473401378739e-19,5.9953861169883687e-25,2.1696226407932628e-19,1.4141671036769251e-25,1.4141674303237052e-25,2.8735660280721088e-32,3.9289980545816611e-33,1.8586744605447436e-20,5.5875592000436807e-59,5.229278280952628e-59,5.2292782825384331e-59,8.7706497905911016e-29,6.5089427963838777e-16,3.5345062630101393e-28,8.277645783647951e-29,4.1333781119878739e-25,2.6071018190487044e-25,1.9679728366143827e-38,4.1761689968393121e-31,1.5243772208709672e-49,2.7073173600944386e-39,2.9930483468788984e-39,1.2546440587870152e-42,3.351154909380152e-50,1.7670202866712544e-57,1.8864572415312727e-58,5.7270919012883168e-48,3.0168744902310835e-66,6.072738986613737e-70,4.1994530234676644e-67,1.359029545348814e-63,1.8131542688498466e-60,1.368044152208572e-27,5.8140293363710141e-34,2.1577347097426523e-34,1.044707118881345e-34,1.2716260454461175e-35,2.3514087200414355e-31,2.9856423935115766e-24,1.8318215179669847e-30,1.3317976556438832e-30,2.706659940783183e-37,2.2661764923199663e-37,1.8502377986342369e-38,7.3105130777872201e-42,2.4177912895107533e-45
3.116679389262882e-16,0.3715426399330264,154.0,0.0,0.0,0.0,0.99999999889813407,1.0,19.0,4.5761337363186238e-11,3.2940616521804153e-10,3.2940521633119302e-10,2.8680535264874073e-16,1.0725247963223158e-16,3.9631822649726436e-10,4.8106774479314489e-14,8.5013638439303771e-13,7.6269935740825706e-14,1.7124297074524048e-16,2.8032221081742153e-24,6.948131969513573e-19,1.2697882164904177e-24,4.4980159743128254e-19,4.2491638060092434e-25,4.24916525360962e-25,1.2734526260534459e-31,1.7414687784217009e-32,3.8533661694504637e-20,8.5090088535638749e-58,7.9634011752559138e-58,7.9634011792334978e-58,2.6353406527140263e-28,9.4020421620716525e-16,7.3278558479148733e-28,2.4693597938423542e-28,1.2418876286632336e-24,7.8331268137822608e-25,8.7231850309527614e-38,1.2548184944536391e-30,1.0190404824469478e-48,1.1997584793396437e-38,1.2860758493989967e-38,8.3853614357831487e-42,3.4608283102452849e-49,2.8906258737998796e-56,3.08601059138534e-57,3.6882705389638831e-47,8.0085239741621071e-65,1.6120662223366038e-68,1.1119473639135361e-65,2.2233513607645511e-62,2.9660961774242384e-59,2.8362004943438912e-27,1.7469467294727452e-33,6.4826207178103707e-34,3.1347627173864306e-34,5.6307198412162022e-35,7.0600277990848924e-31,6.1897698358784587e-24,5.5040497286067538e-30,4.0016664647371621e-30,1.1995912477852325e-36,1.0043334556398794e-36,8.2012634017838944e-38,2.3557450543653972e-41,1.1064233219270903e-44
5.034636937038661e-16,0.3715426399330264,154.0,0.0,0.0,0.0,0.9999999982200648,1.0,19.0,7.3922175004117056e-11,5.3211756694010118e-10,5.3211594120025316e-10,7.4569719080086439e-16,1.9459743921760217e-16,6.4008181364992972e-10,1.2505999756614411e-13,1.3731223779773375e-12,1.9827390386925238e-13,4.4519661876392224e-16,7.6892253091182358e-24,1.8064854230713489e-18,3.3633554652811096e-24,1.1694910018008587e-18,1.8268513172456341e-24,1.8268523844423571e-24,9.387683735626608e-31,1.2842770604541561e-31,1.0018818558634325e-19,2.9780733291816678e-56,2.7871158026391332e-56,2.7871158053251001e-56,1.1330291215217733e-27,1.5188676103759648e-15,1.9053585610846978e-27,1.0450069750922439e-27,5.3385734538393039e-24,3.3672710636265165e-24,6.433821073092279e-37,5.3948686229122297e-30,1.3383821145573525e-47,8.8440849070496488e-38,9.2226110858299261e-38,1.1007219028100114e-40,8.3605296959638571e-48,1.3194958080824346e-54,1.4086846224175648e-55,4.6851436971613291e-46,7.0445124646648408e-63,1.4180298390646254e-66,9.7217887405485209e-64,1.0150210599612549e-60,1.3539469649129614e-57,7.3741656615542855e-27,7.5106710872614432e-33,2.7863708984271783e-33,1.3436649388234677e-33,4.1449800971867096e-34,3.0303048706965121e-30,1.6093490390042068e-23,2.3663240100719856e-29,1.7204434796095073e-29,8.8449813000463768e-36,7.4046734243479765e-36,6.0487913873388715e-37,1.0796167061031068e-40,8.3962322317507544e-44
8.870552032590218e-16,0.3715426399330264,154.0,0.0,0.0,0.0,0.99999999686393171,1.0,18.999999999999996,1.3024385018869227e-10,9.3753998097118362e-10,9.3753674116978849e-10,2.3113217167272393e-15,3.7122304517701885e-16,1.1273231639064523e-09,3.8751274358844013e-13,2.4186927825424154e-12,6.1437442806026723e-13,1.3796695547106546e-15,2.4759713308671716e-23,5.5990466582585104e-18,1.0561783463077358e-23,3.6249005192189015e-18,1.028719882743525e-23,1.0287210096581531e-23,9.9120283446355684e-30,1.3571111366754307e-30,3.10539198936727e-19,1.8578884496133113e-54,1.7387585392555779e-54,1.7387585425782874e-54,6.3803446917833377e-27,2.6763684812960843e-15,5.906432562383181e-27,5.6963468301958225e-27,3.0053823166499243e-23,1.8956256654731124e-23,6.8003701491058302e-36,3.0379127762280474e-29,2.7224057742579668e-46,9.3373042414535631e-37,9.5666442506439962e-37,2.2364677790291938e-39,3.323708311308464e-46,1.0366612331057664e-52,1.1067335967591398e-53,9.3311925914895496e-45,1.0999425667496016e-60,2.2141862817790894e-64,1.4995045702990621e-61,7.9763320936390363e-59,1.0637292489647747e-55,2.2856633691761028e-26,4.2293277403881826e-32,1.5681900517595724e-32,7.5185751389050737e-33,4.36530612687624e-33,1.7004752628964068e-29,4.9882610787801843e-23,1.3324521626241319e-28,9.6879956102090981e-29,9.3429992637575692e-35,7.8202422507987635e-35,6.3932222923689764e-36,6.3594125834232431e-40,9.043180853753911e-43
