Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122)
4.4195841066665766e-14,0.36495218853376754,154.0,0.0,0.0,0.0,0.99999997603214164,1.0,18.999999999998145,1.5536861037693475e-09,9.7385529624770196e-09,9.738158817562742e-09,1.1271075824476318e-12,6.6358961968133541e-15,2.8316348523219464e-09,4.4921529363327952e-11,1.9640658935290628e-12,5.7078297446508053e-11,7.2668025258969624e-13,1.8618148136142303e-20,1.1080839506464604e-15,7.9759218772166503e-21,3.5344814646375211e-16,2.1757907336420673e-20,2.1758793080876905e-20,7.8116905481801187e-25,1.0457540141343681e-25,3.2232433026516192e-23,2.0692118938039607e-46,1.9612036310174172e-46,1.9612036445524917e-46,6.4860626189859849e-23
4.93690178863179e-14,0.36495218853376665,154.0,0.0,0.0,0.0,0.99999997322695078,1.0,18.999999999997687,1.7355469393712556e-09,1.0878368537261049e-08,1.0877874715713266e-08,1.4063669087071348e-12,7.4148719633488835e-15,3.1498299033201789e-09,5.5896618188581943e-11,2.1880448890078465e-12,7.1023490183107999e-11,9.0557155883347856e-13,2.3237757969342289e-20,1.3826148392366007e-15,9.9403479118077055e-21,4.4102614931812021e-16,3.0323490760609184e-20,3.0324861944888561e-20,1.2086339251754281e-24,1.6255035419072132e-25,4.4927127992154615e-23,4.4869709483929569e-46,4.2527611828881601e-46,4.2527612156829512e-46,9.0404778736295262e-23
5.4542194705970036e-14,0.36495218853376554,154.0,0.0,0.0,0.0,0.99999997042181621,1.0,18.999999999997179,1.9174077733110556e-09,1.2018164712032934e-08,1.2017559730773143e-08,1.7164932456952436e-12,8.1938339153751122e-15,3.4653301198862902e-09,6.8034336383808152e-11,2.4108073836894314e-12,8.6445945741539309e-11,1.1038564953599745e-12,2.8368642010699652e-20,1.687485297257757e-15,1.2117830556994486e-20,5.3828610076041767e-16,4.088613001008108e-20,4.0888161357841382e-20,1.7895583145576497e-24,2.4178944573516255e-25,6.058408908487148e-23,8.9987377593698562e-46,8.5290242299981655e-46,8.5290243025431139e-46,1.2190916032215529e-22
5.971537152562216e-14,0.3649521885337644,154.0,0.0,0.0,0.0,0.99999996761673704,1.0,18.999999999996621,2.099268605588756e-09,1.3157941562952689e-08,1.3157213865398506e-08,2.0574839376610802e-12,8.972782708626744e-15,3.7781583057742178e-09,8.1324845747387406e-11,2.6323599794500321e-12,1.0333316348406011e-10,1.3214589016255037e-12,3.4010756271253027e-20,2.0226918258882162e-15,1.4507533120158231e-20,6.4522752673466844e-16,5.3654838376586621e-20,5.3657741266316681e-20,2.5559648117862195e-24,3.4692491825494919e-25,7.9514133254612389e-23,1.6940382501222387e-45,1.605613381972203e-45,1.6056133968902645e-45,1.5999902636274207e-22
7.006172516492644e-14,0.36495218853376177,154.0,0.0,0.0,0.0,0.9999999620067439,1.0,18.999999999995353,2.4629902651579024e-09,1.5437437596610477e-08,1.5436429503976568e-08,2.8320477572151036e-12,1.0530641345864089e-14,4.3958889118705442e-09,1.1132526856717514e-10,3.0718617229932085e-12,1.4145237011940362e-10,1.8143127486901703e-12,4.6828499388556257e-20,2.7840991800552484e-15,1.9920265154483969e-20,8.8815290498657922e-16,8.6647034927995123e-20,8.6652477005655415e-20,4.786450019924844e-24,6.5562764034738545e-25,1.2843824700731723e-22,5.205675567977114e-45,4.9339517299846225e-45,4.933951784117096e-45,2.5843914789016209e-22
8.04080788042307e-14,0.36495218853375866,154.0,0.0,0.0,0.0,0.99999995639696804,1.0,18.999999999993886,2.8267119180787733e-09,1.771685724192823e-08,1.771552165270435e-08,3.7300371135556009e-12,1.2088447748206588e-14,5.0032004375968887e-09,1.4582078338132516e-10,3.5066022540786084e-12,1.8528314096408467e-10,2.3835294073233992e-12,6.1690635277576146e-20,3.6668092568139591e-15,2.6171911903133688e-20,1.1697984904637533e-15,1.3097289459933022e-19,1.3098223762231072e-19,8.2084530354603311e-24,1.1345699450160505e-24,1.9419001624768353e-22,1.3664864194281027e-44,1.2951591811363273e-44,1.2951591974692077e-44,3.9073477318735706e-22
9.075443244353498e-14,0.3649521885337553,154.0,0.0,0.0,0.0,0.99999995078740567,1.0,18.99999999999222,3.1904335643514496e-09,1.9996201097991799e-08,1.9994490332839404e-08,4.7514307522166083e-12,1.3646202267374827e-14,5.6002686236562258e-09,1.8473557054745945e-10,3.936633153598607e-12,2.3472913789455425e-10,3.0285097922858233e-12,7.8596811884151642e-20,4.6707946927742134e-15,3.3255891871632387e-20,1.4901604896198492e-15,1.8830536031350564e-19,1.8832036668126219e-19,1.3169699263198553e-23,1.8366684933564566e-24,2.7926254929797635e-22,3.1833726297684566e-44,3.0172085950572976e-44,3.0172086379192832e-44,5.6190029210978986e-22
1.0110078608283925e-13,0.3649521885337513,154.0,0.0,0.0,0.0,0.99999994517805302,1.0,18.999999999990354,3.5541552039760063e-09,2.2275469759204998e-08,2.2273335565636216e-08,5.8962074217889027e-12,1.5203905405029274e-14,6.1872662521588884e-09,2.279950868459738e-10,4.3620054452336586e-12,2.8969564463842253e-10,3.7486595002176309e-12,9.75466772047536e-20,5.7960284082357046e-15,4.1165675000196547e-20,1.8492351096294564e-15,2.6031721451234783e-19,2.6034009114788553e-19,2.0054874247714984e-23,2.8217612900742364e-24,3.8615108696024478e-22,6.7625304628490306e-44,6.4095438327464279e-44,6.4095439338580967e-44,7.7695398585946394e-22
1.2179349336144779e-13,0.36495218853374223,154.0,0.0,0.0,0.0,0.99999993395996367,1.0,18.999999999986027,4.281598463281064e-09,2.6833783851325562e-08,2.683065577420878e-08,8.5558248721178396e-12,1.8319159103978697e-14,7.3317264990080496e-09,3.2725637498290181e-10,5.1989755399798802e-12,4.1581925245707915e-10,5.4121126418982518e-12,1.415760663727926e-19,8.4101337650615368e-15,5.9436787242848356e-20,2.6835070460439764e-15,4.5506874193991378e-19,4.5511595917379911e-19,4.1303027087649848e-23,5.9142067976569471e-24,6.7536679468266457e-22,2.5140270534379688e-43,2.382801691046946e-43,2.3828017370262904e-43,1.3588164106110953e-21
1.4041692991219547e-13,0.36495218853373274,154.0,0.0,0.0,0.0,0.99999992386436665,1.0,18.999999999981462,4.9362973739197943e-09,3.0936015235657954e-08,3.0931821985164071e-08,1.1371237436691244e-11,2.1122715674997864e-14,8.3289737907101955e-09,4.3072813334766251e-10,5.9368168044278642e-12,5.472927778372041e-10,7.1604317471084777e-12,1.8818840217895786e-19,1.117723177165242e-14,7.8640571890674119e-20,3.5667109215746632e-15,6.9732479971490325e-19,6.9740674844463508e-19,7.1544541885765246e-23,1.0404187846088405e-23,1.0353447361351626e-21,6.801209910798401e-43,6.4462060933816506e-43,6.446206236686681e-43,2.0830073006165963e-21
1.5904036646294316e-13,0.36495218853372197,154.0,0.0,0.0,0.0,0.99999991376939656,1.0,18.999999999976264,5.5909962630197607e-09,3.5038012021348959e-08,3.5032588557104516e-08,1.4586080707203939e-11,2.3926111905197683e-14,9.2961491846814362e-09,5.4717377570432004e-10,6.6603327484799459e-12,6.9525120989807156e-10,9.1432667929266096e-12,2.4141681816838107e-19,1.4336765775872014e-14,1.0042072675429639e-19,4.5752847436455846e-15,1.0131463096169523e-18,1.0132788311812087e-18,1.1547237476186299e-22,1.7049189494824039e-23,1.5049046050031708e-21,1.6222286428584088e-42,1.5375531104388417e-42,1.5375531490566376e-42,3.0276066776552445e-21
1.7766380301369084e-13,0.3649521885337097,154.0,0.0,0.0,0.0,0.99999990367503544,1.0,18.999999999970431,6.2456951305813682e-09,3.9139777509555834e-08,3.9132955613845385e-08,1.8200230885674285e-11,2.6729350037241177e-14,1.0234159454977443e-08,6.7620209339457088e-10,7.3698014953334214e-12,8.5919747021943219e-10,1.1357316624868693e-11,3.01259263779194e-19,1.7888587763158702e-14,1.2474098565893848e-19,5.7092064232349476e-15,1.4122810682170236e-18,1.4124839154966331e-18,1.7640951878907371e-22,2.6437760820375074e-23,2.098672536093983e-21,3.5109422218782156e-42,3.3276818341979843e-42,3.3276819271729107e-42,4.2220147353158783e-21
1.9628723956443852e-13,0.3649521885336963,154.0,0.0,0.0,0.0,0.99999989358126407,1.0,18.999999999963975,6.9003939766050083e-09,4.3241314954982853e-08,4.3232923279163391e-08,2.2213564212522296e-11,2.9532432304145902e-14,1.114388405524401e-08,8.1743366457825713e-10,8.0654957711180247e-12,1.0386494569742674e-09,1.3799326541293206e-11,3.6771368908561026e-19,2.1832552474071879e-14,1.5156559275641127e-19,6.9684538796342777e-15,1.9044748412375713e-18,1.9047719886263374e-18,2.5792270511068692e-22,3.9224683655752841e-23,2.8312964561809778e-21,7.0352350880134489e-42,6.6680182469916724e-42,6.6680184519263175e-42,5.6956709274644712e-21
2.149106761151862e-13,0.3649521885336815,154.0,0.0,0.0,0.0,0.99999988348806557,1.0,18.999999999956888,7.5550928010910614e-09,4.7342627566530568e-08,4.7332491676796925e-08,2.662595696631953e-11,3.2335360905896038e-14,1.2026175929263954e-08,9.7050050453989462e-10,8.7476830083981732e-12,1.2331396006004887e-09,1.6466087644146528e-11,4.4077804479377838e-19,2.6168517353058351e-14,1.8085929539246333e-19,8.3530050403219268e-15,2.4994714088867015e-18,2.4998913362746709e-18,3.6379781671034867e-22,5.6129571259523248e-23,3.7174461430940277e-21,1.3239078558867777e-41,1.2548042362505794e-41,1.2548042783085578e-41,7.4780539999292136e-21
2.335341126659339e-13,0.36495218853366546,154.0,0.0,0.0,0.0,0.9999998733954224,1.0,18.999999999949189,8.2097916040399006e-09,5.1443718507938722e-08,5.1431660930446003e-08,3.1437285463907031e-11,3.5138137994615043e-14,1.2881862310826628e-08,1.1350457206017413e-09,9.4166254488866878e-12,1.4422144253258054e-09,1.9354436196150222e-11,5.2045028224372843e-19,3.0896342497619715e-14,2.1258733704490077e-19,9.862837840903123e-15,3.2070125802881294e-18,3.2075885330473952e-18,4.980172918363919e-22,7.7935467429242826e-23,4.7718132420506115e-21,2.3644841061690586e-41,2.2410661083649701e-41,2.2410661897218348e-41,9.598681935792007e-21
2.7078098576742926e-13,0.3649521885336295,154.0,0.0,0.0,0.0,0.99999985321173679,1.0,18.999999999931937,9.5191891453273517e-09,5.9645247813077804e-08,5.9628802500398511e-08,4.2256255149305598e-11,4.0743246128971167e-14,1.4516603326441538e-08,1.4971972960864527e-09,1.071579951967424e-11,1.902372302257207e-09,2.5783462915183003e-11,6.9961021090087789e-19,4.1527026957615942e-14,2.8320985256193181e-19,1.3258260144387117e-14,4.99868622008938e-18,4.99969420407345e-18,8.6829207077114244e-22,1.3969191329829404e-22,7.4440757415961442e-21,6.6470253159246128e-41,6.3000748029473799e-41,6.3000750670777855e-41,1.4972940329992419e-20
3.0421791399013194e-13,0.36495218853359285,154.0,0.0,0.0,0.0,0.99999983509435142,1.0,18.999999999914365,1.0694649666553081e-08,6.700712643455316e-08,6.6986108046227349e-08,5.3326579415591619e-11,4.5774518234195843e-14,1.5901244164478872e-08,1.8580633746773414e-09,1.1839472084108796e-11,2.3608967990092074e-09,3.2279157217213488e-11,8.8293792338122059e-19,5.2404107546913859e-14,3.5456540318819742e-19,1.6733006521360735e-14,7.0878261046653729e-18,7.089387394874802e-18,1.3403923206668304e-21,2.2089788875695112e-22,1.0563348983695777e-20,1.4996634529589106e-40,1.4213867898826453e-40,1.4213868566606049e-40,2.1245596865904803e-20
3.3765484221283463e-13,0.3649521885335521,154.0,0.0,0.0,0.0,0.9999998169785147,1.0,18.99999999989484,1.187011011835796e-08,7.4368337414676017e-08,7.4342128845791097e-08,6.5680978928741611e-11,5.0805333990214257e-14,1.7211820196007872e-08,2.2508831424216696e-09,1.2924277998151434e-11,2.8600223675662872e-09,3.9442226348523957e-11,1.0875347688257131e-18,6.4542318149949415e-14,4.3325267134495467e-19,2.0611262592996837e-14,9.6902616096772525e-18,9.6925667808146087e-18,1.972424731072941e-21,3.3274640627841088e-22,1.4452980026219377e-20,3.108575363731722e-40,2.9463203254918353e-40,2.9463204788081615e-40,2.9066672940444757e-20
3.710917704355373e-13,0.3649521885335073,154.0,0.0,0.0,0.0,0.99999979886414381,1.0,18.999999999873388,1.3045570500743766e-08,8.1728897526011722e-08,8.1696865613640106e-08,7.9318739231144061e-11,5.5835704952580967e-14,1.8452293466028239e-08,2.6739472580576559e-09,1.3971561651137368e-11,3.3975770809119091e-09,4.7255897754239771e-11,1.3133889131195384e-18,7.7940937868791103e-14,5.1908739531119269e-19,2.4892900940880587e-14,1.2862306186734887e-17,1.2865580317823139e-17,2.7922598035428907e-21,4.818712847029902e-22,1.9198785770948988e-20,6.0142114795395571e-40,5.7002952359967964e-40,5.7002955612948685e-40,3.8608409897206396e-20
4.0452869865824e-13,0.3649521885334586,154.0,0.0,0.0,0.0,0.99999978075116147,1.0,18.999999999850019,1.4221030813712175e-08,8.9088823119361849e-08,8.9050319063926251e-08,9.4239146262393129e-11,6.0865641958141361e-14,1.9626413756099698e-08,3.1256379569351932e-09,1.4982620891581386e-11,3.9715053713086501e-09,5.5703820642739473e-11,1.5604885287269888e-18,9.2599269704473252e-14,6.1188994681760284e-19,2.9577794225409183e-14,1.666025404880914e-17,1.6664758192362138e-17,3.8286778051842228e-21,6.7546574780913655e-22,2.4886812510436551e-20,1.0991938615730838e-39,1.0418208440756909e-39,1.0418209087673375e-39,5.0043454812658611e-20
4.379656268809427e-13,0.36495218853340594,154.0,0.0,0.0,0.0,0.99999976263949364,1.0,18.999999999824741,1.5396491057264783e-08,9.6448130134429555e-08,9.6402489910402942e-08,1.1044148635939319e-10,6.5895156863342757e-14,2.0737729971277196e-08,3.6044241383613263e-09,1.5958708645609805e-11,4.5798617881701237e-09,6.4770055318736406e-11,1.82882179469367e-18,1.0851663975246616e-13,7.1148521386079868e-19,3.4665815184657805e-14,2.1140380339020794e-17,2.1146412806625298e-17,5.1112067893541158e-21,9.2126081513827318e-22,3.1603336364065007e-20,1.9154690577504132e-39,1.8154905082112213e-39,1.8154906301283584e-39,6.3544859972954794e-20
4.714025551036454e-13,0.3649521885333492,154.0,0.0,0.0,0.0,0.99999974452907114,1.0,18.999999999797584,1.6571951231403087e-08,1.038068341104948e-07,1.0375337886642512e-07,1.2792504625642145e-10,7.0924257733198665e-14,2.1789601373115549e-08,4.1088565193558861e-09,1.6901034527924061e-11,5.2208048403151244e-09,7.4439062512863798e-11,2.1183768966462155e-18,1.2569239640150939e-13,8.177024834791664e-19,4.0156836633253912e-14,2.6358941296763854e-17,2.6366838766909002e-17,6.6699663148063328e-21,1.2275038303354584e-21,3.943486371466286e-20,3.2050771550829031e-39,3.0377877411343575e-39,3.0377879606224148e-39,7.9286082354615006e-20
5.04839483326348e-13,0.36495218853328876,154.0,0.0,0.0,0.0,0.99999972641982782,1.0,18.999999999768562,1.7747411336128523e-08,1.111649501965734e-07,1.1110298664494981e-07,1.466891130846536e-10,7.5952961978315063e-14,2.2785207972683424e-08,4.6375631508034683e-09,1.781076636218014e-11,5.8925912986906382e-09,8.4695693209579421e-11,2.4291420267880638e-18,1.4412590957681932e-13,9.3037533000308735e-19,4.6050731461241239e-14,3.2372174430140563e-17,3.2382312914206078e-17,8.5355457794640826e-21,1.6029382860479656e-21,4.8468131678305661e-20,5.1775257299575959e-39,4.9072851847229561e-39,4.9072855644321373e-39,9.7440983245105934e-20
5.382764115490507e-13,0.36495218853322436,154.0,0.0,0.0,0.0,0.99999970831170093,1.0,18.999999999737678,1.8922871371442442e-08,1.1852249316091336e-07,1.1845131395853686e-07,1.6673297437147223e-10,8.0981260214478999e-14,2.3727559667653714e-08,5.189245475447299e-09,1.86890315700406e-11,6.5935711875711811e-09,9.5525179187067433e-11,2.7611053838778808e-18,1.6381657004756039e-13,1.0493415111274301e-18,5.2347372633032211e-14,3.9236298648308149e-17,3.9249094371811806e-17,1.0738937980774697e-20,2.0567855228695634e-21,5.8790108555056419e-20,8.110273441796156e-39,7.6869600494349817e-39,7.6869606836741974e-39,1.1818382793224824e-19
5.717133397717534e-13,0.36495218853315614,154.0,0.0,0.0,0.0,0.99999969020463142,1.0,18.999999999704968,2.0098331337346126e-08,1.2587947740016337e-07,1.257983615193491e-07,1.8805591804032457e-10,8.600921585251288e-14,2.4619504820773839e-08,5.7626746268880829e-09,1.9536918514084633e-11,7.3221830819844428e-09,1.0691312374901046e-10,3.1142551732554129e-18,1.8476378875650873e-13,1.1744428660909758e-18,5.9046633186513872e-14,4.7007514330042678e-17,4.7023424549489842e-17,1.331149233752207e-20,2.598727109644281e-21,7.0487994195434458e-20,1.2364682806589651e-38,1.171931431203273e-38,1.1719315339115667e-38,1.4168928526022431e-19
6.051502679944561e-13,0.36495218853308414,154.0,0.0,0.0,0.0,0.99999967209856355,1.0,18.999999999670425,2.1273791233840778e-08,1.3323591694926437e-07,1.3314413003915191e-07,2.1065723241112498e-10,9.1036691052195119e-14,2.5463739202326388e-08,6.3566875715467877e-09,2.0355477891622271e-11,8.0769492056034129e-09,1.1884549210742661e-10,3.4885796067696504e-18,2.0696699612432303e-13,1.3055252100250846e-18,6.6148386232214083e-14,5.5742003379563877e-17,5.576152710447477e-17,1.6284838380164914e-20,3.2388865307131991e-21,8.3649220315131602e-20,1.840420980340428e-38,1.7443615017979994e-38,1.7443616636265606e-38,1.6813242703659154e-19
6.385871962171588e-13,0.36495218853300826,154.0,0.0,0.0,0.0,0.99999965399344393,1.0,18.999999999634078,2.2449251060927555e-08,1.4059182549030396e-07,1.4048862022931353e-07,2.3453620620025623e-10,9.6064101001051744e-14,2.6262814943841893e-08,6.9701832457729683e-09,2.1145724126202855e-11,8.8564705224703261e-09,1.3130860177374086e-10,3.8840669029973073e-18,2.3042564135491597e-13,1.4424382283855358e-18,7.3652504952395959e-14,6.5495929327058763e-17,6.5519607934017514e-17,1.9690796046172411e-20,3.9878109125542175e-21,9.8361450856477244e-20,2.6814168813778753e-38,2.5414627715060493e-38,2.5414630203334242e-38,1.9768872753161706e-19
6.720284573206981e-13,0.3649521885329288,154.0,0.0,0.0,0.0,0.99999963588687646,1.0,18.999999999595932,2.3624863139026271e-08,1.4794816946848993e-07,1.4783278427869291e-07,2.5969547103282281e-10,1.0109143452072063e-13,2.7019243284459991e-08,7.6022024003806611e-09,2.190873371043736e-11,9.6595281892494019e-09,1.4429082901723737e-10,4.3007606463784915e-18,2.5514247559820999e-13,1.5850542232395134e-18,8.1559913194891802e-14,7.6326912900947172e-17,7.6355331358311342e-17,2.3561881275457414e-20,4.8565760887071524e-21,1.1471481126702179e-19,3.8325733306279878e-38,3.6325364580568199e-38,3.6325368323841483e-38,2.305385402295528e-19
7.054697184242374e-13,0.3649521885328455,154.0,0.0,0.0,0.0,0.99999961778115976,1.0,18.999999999556007,2.4800475147701247e-08,1.5530400865172708e-07,1.5517567108911685e-07,2.8613130459105881e-10,1.061185702444117e-13,2.7735205145952431e-08,8.2516799500838974e-09,2.2645348251514428e-11,1.0484768884883792e-08,1.5777758454572468e-10,4.7385991864440171e-18,2.8111402511563555e-13,1.7332129186999123e-18,8.9869537892770498e-14,8.8289906298260285e-17,8.832369258070487e-17,2.7929837758920239e-20,5.8564446856674709e-21,1.3279566133255508e-19,5.3836465603463488e-38,5.1026542802832821e-38,5.1026548323485188e-38,2.6685458756959078e-19
7.389109795277767e-13,0.36495218853275846,154.0,0.0,0.0,0.0,0.99999959967624896,1.0,18.999999999514309,2.5976087086953453e-08,1.6265935572140776e-07,1.6251728137104137e-07,3.1384299650117764e-10,1.1114538408157119e-13,2.8412865250345165e-08,8.9176819709420124e-09,2.3356480826705476e-11,1.1331005944847542e-08,1.7175618710303125e-10,5.1975707566792969e-18,3.0833979170250529e-13,1.8867749996722115e-18,9.858125238933745e-14,1.0144104018083278e-16,1.0148086628371031e-16,3.2826955837512177e-20,6.9991470400161594e-21,1.52692398254877e-19,7.4441873948596002e-38,7.0556494749516521e-38,7.0556502745899618e-38,3.0681361800608009e-19
7.723522406313161e-13,0.3649521885326679,154.0,0.0,0.0,0.0,0.99999958157210123,1.0,18.999999999470859,2.7151698956783807e-08,1.7001422304009882e-07,1.6985761583452631e-07,3.428298367848414e-10,1.161718611032696e-13,2.9054272508485565e-08,9.5993245033196773e-09,2.4043012929586938e-11,1.2197116190372065e-08,1.8621427414869514e-10,5.677663597159912e-18,3.3681929358819932e-13,2.0456046524417954e-18,1.0769493009663034e-13,1.1583642705151103e-16,1.1588300944698434e-16,3.8285619053686207e-20,8.2967764196405136e-21,1.7449365287287776e-19,1.0146584576443204e-37,9.6170013027313127e-38,9.6170024420722748e-38,3.5059278105273836e-19
