Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327)
8.819795705443145e-08,0.889758408032612,154.0,0.0,0.0,0.0,0.79649858645938976,1.0,18.997092301202667,0.011277963167207982,0.032621218253859253,0.020509888726047192,0.0015616008041877962,5.7696534843503575e-09,6.0648102696062221e-07,0.044525244684977539,2.0774329429610624e-09,0.074045388910580559,3.7245306839885084e-05,1.7183691546173074e-11,0.0061785825692875045,2.8414817652485956e-13,2.2230159068036506e-05,0.010609778558270264,0.011073036585263624,1.7992312171600269e-06,1.0943328720480281e-06,0.0012637208777832505,9.4197260613267745e-06,5.3576590308174429e-05,6.0960697040945633e-05,0.0003674851224409959,0.00080637002705868889,0.00012631809988530775,8.0959403935265828e-13,7.3248988065638665e-06,4.2982436827793885e-06,0.0002124309816004196,6.285211455972165e-08,1.9454482835505049e-08,2.4410712586805549e-11,4.0466627896061674e-06,3.6972155498473597e-07,3.8477971059327898e-06,1.8370981708666099e-07,5.7293858975343269e-07,1.485693131038147e-06,6.0373864145363895e-08,1.8692801332057446e-08,3.2407399237440186e-13,3.8515494121769563e-07,6.290096651710362e-08,6.2258305960565781e-09,4.7326202379897325e-10,3.4159436789445834e-12,1.5188216349838326e-11
8.951219631832771e-08,0.8897595950756809,154.0,0.0,0.0,0.0,0.79388196136155309,1.0,18.997048562757335,0.011407440730722128,0.03296043100160409,0.020605014019993394,0.0015688440683483006,5.8296282051361271e-09,6.0474949439779206e-07,0.045101076796807804,2.0706082400926527e-09,0.075041592775831958,3.7632471807095679e-05,1.7263395666111725e-11,0.0063332459362634491,2.8710189683890444e-13,2.2333674462368596e-05,0.010845049609797812,0.011334073345550538,1.8391224259312117e-06,1.1185957650676478e-06,0.0013083697706209897,9.8638363520267307e-06,5.6858659157665039e-05,6.482978224306382e-05,0.0003797365184257795,0.00082367133851221934,0.00013251163974051583,8.3817164682530191e-13,7.4242124636562117e-06,4.3542698845141884e-06,0.00022294103716299099,6.5076922264222745e-08,2.0424893224454283e-08,2.5226749798371001e-11,4.2341542497195795e-06,3.8267188103081121e-07,4.0401533672374757e-06,1.9290490490731111e-07,6.0209174699276798e-07,1.583000513730139e-06,6.3475790000529592e-08,2.0152858171228153e-08,3.4056403450176373e-13,4.1512027062876526e-07,6.7437011530097118e-08,6.7351084750967254e-09,5.1198742790229502e-10,3.6953713341655402e-12,1.6430656374597771e-11
9.082643558222398e-08,0.8897607873487584,154.0,0.0,0.0,0.0,0.79127650225186608,1.0,18.997004798834848,0.011535929181653316,0.03329574960752911,0.020696064879614649,0.0015757768924094734,5.8889137028103044e-09,6.0302539801033328e-07,0.045674579342496066,2.0638126605956358e-09,0.076034951856128324,3.8015187530966892e-05,1.7339683735374091e-11,0.006488987783611809,2.9002167343231363e-13,2.243276496629122e-05,0.011080559944108878,0.011596296783435491,1.8790539099558122e-06,1.142883156754769e-06,0.0013538726718688137,1.0318996799805429e-05,6.0275061948117542e-05,6.8868576614306384e-05,0.00039214520770399256,0.00084096340459058111,0.00013888759044064557,8.6729538211191696e-13,7.5232423254857314e-06,4.4100694088569758e-06,0.00023376820665907993,6.7344381454548032e-08,2.142487636451124e-08,2.6053347928476649e-11,4.4265577146491159e-06,3.9581208574607741e-07,4.2383117014791493e-06,2.0237772666177255e-07,6.3214384875677712e-07,1.6848278297419187e-06,6.667450214031241e-08,2.1698037122177996e-08,3.5756255108645559e-13,4.4682283970132534e-07,7.2216211285289697e-08,7.2780624554849039e-09,5.5327445551177467e-10,3.9932762566734565e-12,1.7755255440681967e-11
9.214067484612024e-08,0.889761984549204,154.0,0.0,0.0,0.0,0.78868215999981983,1.0,18.996961010681712,0.011663434219446437,0.033627196619829651,0.020783115682823896,0.0015824049471104744,5.9475139739605308e-09,6.0130870495209435e-07,0.046245762185976633,2.0570460763529826e-09,0.077025478362505728,3.8393479811602874e-05,1.7412618154089583e-11,0.0066457816835888556,2.9290770313317815e-13,2.2527511323698192e-05,0.011316244113487698,0.011859655535129266,1.9190145700039072e-06,1.1671882962157754e-06,0.0014002293279577836,1.0785124193003364e-05,6.3828086709200813e-05,7.3080779682475319e-05,0.00040470776645165987,0.00085824152884696712,0.00014544702211183847,8.9696507678074462e-13,7.6219896102908451e-06,4.4656432156717537e-06,0.00024491478295324737,6.965448077316019e-08,2.2454652741869145e-08,2.6890280419434645e-11,4.6238773665329796e-06,4.0913897061942539e-07,4.4423089720009171e-06,2.1213005362598772e-07,6.6310106253436258e-07,1.791291572518128e-06,6.9970690467105794e-08,2.3331504328985262e-08,3.7507303067798024e-13,4.8032662227859061e-07,7.7246869670090827e-08,7.8563168802430403e-09,5.972467135682998e-10,4.3105496878719836e-12,1.91659765768532e-11
9.345491411001651e-08,0.8897631863802539,154.0,0.0,0.0,0.0,0.78609888540833828,1.0,18.996917199581592,0.011789961513875336,0.033954794744831561,0.020866239875214975,0.0015887338320329015,6.0054330427294759e-09,5.995993823047717e-07,0.046814635147909525,2.050308358526127e-09,0.078013184451813267,3.8767374627832455e-05,1.7482260540818071e-11,0.006803601549453705,2.9576018413561926e-13,2.2617993266842429e-05,0.011552038004130225,0.012124099176826905,1.9589935332536855e-06,1.191504570276091e-06,0.0014474392662392394,1.1262126057669885e-05,6.7519952134774481e-05,7.7470043736884193e-05,0.00041742075138900787,0.00087550115512183562,0.00015219092021118659,9.2718042225951583e-13,7.7204555309203837e-06,4.5209922606211867e-06,0.0002563829163050159,7.2007197900753766e-08,2.3514429473048352e-08,2.7737319356717865e-11,4.8261150181220256e-06,4.2264929944428682e-07,4.6521792617968574e-06,2.2216352382145432e-07,6.9496911889050438e-07,1.9025080227386535e-06,7.3364997466807359e-08,2.5056462644538675e-08,3.93098714686344e-13,5.1569630046915134e-07,8.2537382699013228e-08,8.4715393302105419e-09,6.4403110086574485e-10,4.6481065929574284e-12,2.0666888308660069e-11
9.476915337391277e-08,0.8897643925509688,154.0,0.0,0.0,0.0,0.78352662922294281,1.0,18.996873366852427,0.011915516705130221,0.034278566840533931,0.020945509974694188,0.0015947690759554362,6.0626749612856644e-09,5.9789739706639659e-07,0.04738120800565989,2.0435993791321498e-09,0.078998082226614572,3.9136898135944935e-05,1.7548671732440837e-11,0.0069624216328918603,2.9857931599380924e-13,2.2704289521349242e-05,0.01178787883370625,0.012389578212885674,1.9989801529168198e-06,1.2158255032196597e-06,0.0014955017984955184,1.1749900908151878e-05,7.1352805327517865e-05,8.203997077107715e-05,0.00043028070301526575,0.00089273786596000401,0.00015912018647974249,9.5794097210247276e-13,7.8186412948232653e-06,4.5761174951642716e-06,0.00026817461510942855,7.4402499731242184e-08,2.4604400368858392e-08,2.8594235684821527e-11,5.0332701695032869e-06,4.3633980183595875e-07,4.8679538990910624e-06,2.3247964323752361e-07,7.2775331508029777e-07,2.0185931767472849e-06,7.6858018578188235e-08,2.6876149601287669e-08,4.1164259942636179e-13,5.5299722295877716e-07,8.8096234437497307e-08,9.1254403310472866e-09,6.9375778575969172e-10,5.0068855001431565e-12,2.226216394317808e-11
9.608339263780904e-08,0.8897656027761831,154.0,0.0,0.0,0.0,0.78096534214074875,1.0,18.996829513843537,0.012040105403906739,0.034598535910194843,0.021020997576239837,0.0016005161372187487,6.1192438069173591e-09,5.9620271621735046e-07,0.047945490493284178,2.0369190097442184e-09,0.079980183735100227,3.9502076656777648e-05,1.7611911791513078e-11,0.0071222165214239949,3.0136529950809564e-13,2.2786477811369862e-05,0.012023705148371403,0.012656044064062599,2.038964007684541e-06,1.2401447564800296e-06,0.0015444160245066602,1.2248338505647702e-05,7.5328719672456036e-05,8.6794109532013094e-05,0.00044328414872076189,0.00090994738095748207,0.0001662356399613351,9.892461442570965e-13,7.9165481040392502e-06,4.6310198665547016e-06,0.00028029174676078933,7.684034254956501e-08,2.5724746010128055e-08,2.9460799414902457e-11,5.2453400655398924e-06,4.5020717663427768e-07,5.0896614852282166e-06,2.4307978716469126e-07,7.6145851904547468e-07,2.1396626766812243e-06,8.0450302604889302e-08,2.879383536525413e-08,4.3070743837812888e-13,5.92295363039881e-07,9.3931992893150299e-08,9.819773017305707e-09,7.4656018060109791e-10,5.3878483163637067e-12,2.3956080750020868e-11
9.73976319017053e-08,0.8897668167764469,154.0,0.0,0.0,0.0,0.77841497481929056,1.0,18.996785641932981,0.012163733191496565,0.03491472509594809,0.021092773356787272,0.0016059804041001922,6.1751436806555875e-09,5.9451530669094958e-07,0.048507492301523146,2.0302671209151507e-09,0.080959500971011289,3.9862936666338959e-05,1.7672040012013571e-11,0.0072829611358008238,3.0411833666410059e-13,2.2864634864871713e-05,0.012259456819233074,0.012923449055813139,2.0789349011128083e-06,1.2644561282788831e-06,0.0015941808356690023,1.2757320123981328e-05,7.9449692839869235e-05,9.173595267764073e-05,0.00045642760577920731,0.00092712555504326883,0.0001735380180826374,1.0210952233807336e-12,8.0141771551908125e-06,4.6857003178398849e-06,0.00029273603863385245,7.9320672212109094e-08,2.6875633834662922e-08,3.0336779824532792e-11,5.4623197538961449e-06,4.6424809519386034e-07,5.3173279247335356e-06,2.5396520163211845e-07,7.9608917377068732e-07,2.2658317423419634e-06,8.4142352167553698e-08,3.0812820676824901e-08,4.5029574465108431e-13,6.3365727642965999e-07,1.0005330588003105e-07,1.0556332754683979e-08,8.0257491298938431e-10,5.7919801200220693e-12,2.5753019040100801e-11
9.871187116560157e-08,0.8897680342779775,154.0,0.0,0.0,0.0,0.77587547788517597,1.0,18.996741752524933,0.012286405619879596,0.035227157672446274,0.021160907080237733,0.0016111671951970889,6.2303787085461986e-09,5.9283513534260285e-07,0.049067223077801536,2.0236435844061811e-09,0.081936045873573032,4.0219504797324671e-05,1.7729114917875586e-11,0.0074446307273849759,3.068386306526309e-13,2.2938836419061795e-05,0.012495075038274983,0.013191746406652625,2.1188828609894359e-06,1.2887535531946192e-06,0.001644794918661532,1.3276718821865866e-05,8.371764491780938e-05,9.6868934044528878e-05,0.00046970758422300708,0.00094426837670118756,0.00018102797779006449,1.0534873632153231e-12,8.1115296394760696e-06,4.7401597878606031e-06,0.00030550907917681493,8.1843424329540646e-08,2.80572182348985e-08,3.1221945649792203e-11,5.6842021435235964e-06,4.7845920456411937e-07,5.5509764574038758e-06,2.6513700494276746e-07,8.3164930197742289e-07,2.3972151048430585e-06,8.7934624193667941e-08,3.293643478173673e-08,4.7040979363917486e-13,6.7715005894557692e-07,1.0646889686146489e-07,1.1336956721634125e-08,8.6194179392852892e-10,6.2202889314038781e-12,2.7657461144177028e-11
9.999999999999998e-08,0.8897704787177009,154.0,0.0,0.0,0.0,0.77339693495121364,1.0,18.996698719479156,0.012405719121064954,0.035529760204060297,0.021224219308866369,0.0016159867376090793,6.2838751982734029e-09,5.9119533645867276e-07,0.049613638953337959,2.0171790291082516e-09,0.082890510627606814,4.0564849857980539e-05,1.7782148656460953e-11,0.0076039624274733455,3.0947330271889737e-13,2.3007797447577754e-05,0.01272582722356789,0.013455535096246463,2.1580055081189709e-06,1.3125490024880754e-06,0.0016952261062906677,1.3795777169292514e-05,8.8045206871571903e-05,0.00010208866784657747,0.00048285283616876984,0.00096103256968194822,0.00018855171770488591,1.0857620026738059e-12,8.2066807530999419e-06,4.7933237550051993e-06,0.00031834876914110994,8.4357150966475572e-08,2.9245251974489398e-08,3.209821580555768e-11,5.9064250545670991e-06,4.9254987704895059e-07,5.7858078981778238e-06,2.7636572210240382e-07,8.6740838256890604e-07,2.5311582329066273e-06,9.1749206557220296e-08,3.5122624386568634e-08,4.9063637712617209e-13,7.2191169936983534e-07,1.1305107117619735e-07,1.2146642171666344e-08,9.2351991811845247e-10,6.6645431239214332e-12,2.9632805939920751e-11
1.0134034969339409e-07,0.8897704787177009,154.0,0.0,0.0,0.0,0.77082889758105821,1.0,18.996653926948909,0.012528906460952916,0.035840846721218803,0.021286522877467649,0.0016207292784157325,6.3388708381763654e-09,5.8949637461249768e-07,0.050179909907654051,2.0104810531122569e-09,0.083880866162673151,4.0919872659234899e-05,1.7834335078914361e-11,0.0077706474848619816,3.1218180722340844e-13,2.3075671058309922e-05,0.012965682463705245,0.013730835455746309,2.1986712070936446e-06,1.3372829794267916e-06,0.0017485646456724731,1.4346220298287678e-05,9.2701768269806082e-05,0.00010772173734895457,0.00049666312536048214,0.00097843257325988487,0.00019657287466052581,1.1198967996440466e-12,8.3054096450857302e-06,4.8484195184427059e-06,0.00033204707299066156,8.7015888260677772e-08,3.0513029786718672e-08,3.3018906864249627e-11,6.1426363226162289e-06,5.0737848046660258e-07,6.036299647963186e-06,2.8834362273229059e-07,9.0557199950179166e-07,2.6760808205403892e-06,9.5821438147268929e-08,3.7510996413121106e-08,5.1222305034755708e-13,7.7079906061168492e-07,1.2021815982569147e-07,1.3037952238874278e-08,9.9130694301668962e-10,7.1535827862046165e-12,3.1807289186398317e-11
1.0370598036840735e-07,0.8897726880552496,154.0,0.0,0.0,0.0,0.76632365638100564,1.0,18.996574838624166,0.012743944990096538,0.036380555244107153,0.021387802621299912,0.0016284381297353922,6.434281806849998e-09,5.86515911781094e-07,0.051173657021668706,1.9987304466591117e-09,0.085621841699200452,4.1535795509948376e-05,1.7919162470926261e-11,0.0080669843861305296,3.1688074434472442e-13,2.3186034135679463e-05,0.013388209648634122,0.014218616033267196,2.2703068047941825e-06,1.3808536901414396e-06,0.0018448446749993836,1.534296629550417e-05,0.00010130776248624252,0.00011817610682691046,0.0005213549510446338,0.0010090218698597029,0.00021120979669191585,1.1815114741647812e-12,8.4789676303002903e-06,4.9451068523895439e-06,0.00035706872339255678,9.1815341452569953e-08,3.2829528267643901e-08,3.4665261308339127e-11,6.5718814800713543e-06,5.3395385317094204e-07,6.4937291013319715e-06,3.1021769163796036e-07,9.7531316146632043e-07,2.9460315961219538e-06,1.0326599917694875e-07,4.2019841539038255e-08,5.5167108497786435e-13,8.6305339895311639e-07,1.3368784212558786e-07,1.4738817493560833e-08,1.120666390208214e-09,8.086805453065973e-12,3.5956811443859409e-11
1.0607161104342062e-07,0.8897749047321862,154.0,0.0,0.0,0.0,0.76185286684559339,1.0,18.996495716385233,0.012955973170144738,0.036908459715444993,0.021478325892280374,0.0016353275320662346,6.5276037857635922e-09,5.8355838451584331e-07,0.052160194050416796,1.9870696975025194e-09,0.087354018058035651,4.2138232991254608e-05,1.7994972731790275e-11,0.0083659481542655654,3.2147680024226651e-13,2.3284714577870643e-05,0.01380944969481269,0.014708599909849181,2.3417231637491009e-06,1.4242910595227035e-06,0.0019438469598690718,1.6371143846092718e-05,0.00011041611379025258,0.00012930021380680524,0.00054643477918975606,0.0010394401427552202,0.00022646115220204541,1.2448667738406515e-12,8.6516478159289646e-06,5.0410926157238056e-06,0.0003831740106259957,9.6750793497113903e-08,3.5247300926367364e-08,3.6337773850852991e-11,7.0168095955090309e-06,5.6102770167111279e-07,6.9707839433964082e-06,3.3303139507773977e-07,1.0481097304852401e-06,3.2346320310762856e-06,1.1104035761192403e-07,4.6920543655026378e-08,5.9284736474784134e-13,9.6327543302161531e-07,1.4824966796149024e-07,1.6612881287891904e-08,1.2632026466132547e-09,9.1150581571183402e-12,4.0528890236667224e-11
1.0843724171843388e-07,0.8897771273493766,154.0,0.0,0.0,0.0,0.75741624098844729,1.0,18.996416569059324,0.013165022333049713,0.037424699844321667,0.021558467242247779,0.0016414260377641291,6.618861534976405e-09,5.8062359918351736e-07,0.053139575693698621,1.9754980543843867e-09,0.089077462892535569,4.2727344944638099e-05,1.8062080048809846e-11,0.0086674060604800922,3.2597119433534479e-13,2.3372119021046239e-05,0.01422910666527945,0.015200545037765091,2.4128701080057554e-06,1.4675645689684341e-06,0.0020455569360314442,1.7429753245624689e-05,0.00012003501590133603,0.00014111163865298271,0.00057188233307018722,0.0010696685737122845,0.00024232802951607539,1.3099533475395387e-12,8.8234569523425876e-06,5.1363821318428488e-06,0.00041036735541596068,1.0182152321497655e-07,3.7766792820176553e-08,3.8035098813650121e-11,7.47730976285468e-06,5.8857997341689919e-07,7.4675082159823362e-06,3.5678686921610159e-07,1.1239706950843432e-06,3.5425254941986406e-06,1.1914560242987117e-07,5.2233276104199251e-08,6.3575697389198701e-13,1.071870419506369e-06,1.6395669664129595e-07,1.8672301000212671e-08,1.4198409491901054e-09,1.0245011395714024e-11,4.555318725204617e-11
1.1080287239344715e-07,0.8897793545628019,154.0,0.0,0.0,0.0,0.75301349112889471,1.0,18.996337405574462,0.013371123510901011,0.037929416240699038,0.02162859207749205,0.0016467615013362978,6.7080799747151437e-09,5.7771136205833169e-07,0.054111856198726001,1.9640147664704853e-09,0.090792243281963253,4.3303292238635542e-05,1.8120790931512081e-11,0.0089712286341284558,3.3036515392286494e-13,2.3448644176473001e-05,0.014646897983535483,0.015694217839247702,2.4836997289737227e-06,1.5106450789571703e-06,0.0021499581949326056,1.8517731759468083e-05,0.00013017174375371378,0.00015362716569049169,0.00059767745174104292,0.0010996895889831071,0.00025881077803089519,1.376760664888576e-12,8.9944017327527062e-06,5.2309806801695919e-06,0.00043865184017394233,1.0702671707652763e-07,4.0388323004752435e-08,3.9755897662465007e-11,7.953253331076443e-06,6.1659057849716511e-07,7.9839211109810137e-06,3.8148505892483904e-07,1.2029011009260238e-06,3.870345575499989e-06,1.2758239260747173e-07,5.79783464949698e-08,6.8040276642304924e-13,1.1892459287527293e-06,1.8086244819874485e-07,2.0929626845133528e-08,1.5915364433335636e-09,1.1483551208655209e-11,5.1060322685272655e-11
1.1316850306846042e-07,0.8897815850823457,154.0,0.0,0.0,0.0,0.74864433002626696,1.0,18.996258234926163,0.013574307437891791,0.038422750304101229,0.021689056771698346,0.0016513610880838532,6.7952841660497046e-09,5.7482147955306495e-07,0.055077089361122815,1.9526190853766652e-09,0.092498425731859152,4.3866236646761469e-05,1.8171404302048829e-11,0.0092772896117255636,3.3465991321356602e-13,2.3514676952913131e-05,0.015062554271529961,0.01618939299844499,2.5541663578801531e-06,1.5535048122597637e-06,0.0022570325577989108,1.9633959288617806e-05,0.00014083263961172401,0.00016686275088137416,0.00062380012689203853,0.0011294868193794094,0.00027590903597031052,1.4452770637265584e-12,9.1644887932407805e-06,5.3248934962451107e-06,0.00046802924409369276,1.123654729003039e-07,4.3112087766556427e-08,4.1498841476997702e-11,8.4444950010269189e-06,6.4503943290308796e-07,8.5200178145887321e-06,4.0712575821949491e-07,1.2849021796286744e-06,4.2187151502140986e-06,1.3635097088830563e-07,6.4176158517740348e-08,7.2678543899675421e-13,1.3158110722519009e-06,1.9902082543213992e-07,2.3397788193102032e-08,1.7792731411537e-09,1.2837771672045256e-11,5.7081841862569914e-11
1.1553413374347368e-07,0.889783817670794,154.0,0.0,0.0,0.0,0.74430847100830577,1.0,18.996179066146826,0.013774604552323454,0.038904844114505087,0.021740208782055497,0.0016552512829846337,6.8804992872399149e-09,5.7195375856608542e-07,0.056035328526106279,1.9413102633709489e-09,0.094196076174704726,4.4416340712400889e-05,1.821421159816833e-11,0.0095854658858004222,3.3885671222669961e-13,2.3570594582458281e-05,0.015475819172186399,0.016685853256033806,2.6242265354842534e-06,1.5961173355656358e-06,0.0023667601500642825,2.0777264039245296e-05,0.00015202310328254923,0.00018083349342182478,0.00065023053660517979,0.0011590450597467133,0.0002936217588109617,1.5154897977209045e-12,9.3337247128168302e-06,5.4181257718389669e-06,0.00049850008032505913,1.1783680356936951e-07,4.5938164056692508e-08,4.326261321539949e-11,8.9508739062107606e-06,6.7390649873390299e-07,9.0757703802015804e-06,4.3370765207345876e-07,1.3699714825807441e-06,4.5882455083952576e-06,1.454511781202933e-07,7.0847174404980847e-08,7.7490360660143869e-13,1.4519757447349255e-06,2.184860368409613e-07,2.6090078960945735e-08,1.9840628089589272e-09,1.4314966882441983e-11,6.3650179598312534e-11
1.1789976441848695e-07,0.8897860511426772,154.0,0.0,0.0,0.0,0.74000562809385617,1.0,18.996099908277642,0.013972044998645369,0.039375840325491795,0.021782386768248473,0.0016584578997978713,6.9637506183604254e-09,5.6910800616377913e-07,0.056986626589836956,1.930087553634529e-09,0.095885259970859144,4.4953767629142191e-05,1.8249496874291636e-11,0.0098956374536363252,3.4295679599406941e-13,2.3616764749503414e-05,0.015886449157600815,0.017183389206499013,2.6938389795070996e-06,1.6384575396726366e-06,0.0024791194759168178,2.1946428165846761e-05,0.00016374758620472664,0.00019555361111909695,0.00067694907624969952,0.001188350228070321,0.00031194724817126568,1.5873850841464971e-12,9.5021160135055851e-06,5.5106826550761778e-06,0.0005300636348865769,1.2343964075406924e-07,4.8866513092843212e-08,4.5045909788916445e-11,9.4722146744671948e-06,7.0317182154994753e-07,9.6511286235266275e-06,4.6122835930118007e-07,1.4581030186881421e-06,4.9795355481373787e-06,1.5488246804670254e-07,7.8011878159827578e-08,8.2475388047307709e-13,1.5981498832735419e-06,2.3931252067770267e-07,2.9020142188208501e-08,2.206943792735021e-09,1.5922622494220722e-11,7.0798622565169793e-11
1.202653950935002e-07,0.8897882843631703,154.0,0.0,0.0,0.0,0.73573551610978105,1.0,18.996020770342902,0.014166658629528405,0.039835882059801007,0.021815920714231433,0.0016610060903780568,7.0450635246113777e-09,5.6628402975316377e-07,0.057931036000934105,1.918950213290942e-09,0.097566041909763979,4.5478681131004626e-05,1.8277536896594058e-11,0.01020768736593179,3.469614136958662e-13,2.3653545722743605e-05,0.016294213323324178,0.017681799098193618,2.7629645497103257e-06,1.6805016181894656e-06,0.002594087492819639,2.314019335585475e-05,0.00017600958936312935,0.00021103641956254226,0.00070393638656768536,0.0012173893243437733,0.00033088318105023223,1.6609481516218997e-12,9.6696691604596431e-06,5.6025692505803738e-06,0.00056271800715437825,1.2917283863413723e-07,5.1896984114140065e-08,4.6847443949935239e-11,1.0008328467604359e-05,7.3281556491444758e-07,1.024602103602575e-05,4.8968447632334854e-07,1.5492873954157901e-06,5.3931710330146136e-06,1.6464392247809095e-07,8.5690739657188726e-08,8.7633094787337631e-13,1.7547427454465156e-06,2.6155487030297309e-07,3.2201953852686734e-08,2.4489797856500777e-09,1.7668406839481567e-11,7.8561269806486932e-11
1.226310257685135e-07,0.8897905162469636,154.0,0.0,0.0,0.0,0.73149785080224938,1.0,18.995941661326604,0.014358475007969069,0.040285112807404204,0.021841132052518551,0.001662920354178892,7.1244634321110251e-09,5.6348163757735563e-07,0.058868608762144926,1.907897501149626e-09,0.099238486211398635,4.5991245362842078e-05,1.8298601253639455e-11,0.010521501675431802,3.5087181755855456e-13,2.3681286489910543e-05,0.016698893169843354,0.018180888636209525,2.8315662106185947e-06,1.7222270449186808e-06,0.0027116396858032875,2.4357266323360471e-05,0.00018881166480917968,0.00022729431494926923,0.00073117337915037787,0.0012461503893976889,0.00035042663923827655,1.7361632876081935e-12,9.8363905620979405e-06,5.6937906196321809e-06,0.00059646015162876146,1.3503517761012042e-07,5.5029318261595278e-08,4.8665946006417672e-11,1.0559013996084766e-05,7.6281804229748458e-07,1.0860355710722788e-05,5.1907162152732714e-07,1.6435119621634943e-06,5.8297239118980754e-06,1.7473426673832529e-07,9.3904179726790168e-08,9.296276531877796e-13,1.9221622086649972e-06,2.8526776104556242e-07,3.5649806030906309e-08,2.7112585456309709e-09,1.9560161688604166e-11,8.6972991651805888e-11
1.2499665644352677e-07,0.8897927457571255,154.0,0.0,0.0,0.0,0.72729234894248518,1.0,18.99586259015118,0.014547523409421986,0.040723676326154028,0.021858333790780685,0.0016642245479359238,7.2019758140420215e-09,5.6070063828508987e-07,0.059799396432160257,1.8969286771681367e-09,0.10090265652797394,4.6491624767135805e-05,1.8312952465996202e-11,0.010836969385572276,3.5468926213534911e-13,2.370032689502277e-05,0.017100282372140122,0.018680470788116996,2.8996089923928498e-06,1.7636125500742339e-06,0.0028317501413598436,2.5596324188969215e-05,0.00020215542061449859,0.0002443387604649224,0.00075864125944559934,0.0012746224638443186,0.00037057413876150162,1.8130138857622292e-12,1.00022865702682e-05,5.7843517803419244e-06,0.00063128592074506373,1.4102536799526526e-07,5.8263152561437498e-08,5.0500165372481147e-11,1.112405850629392e-05,7.9315974645866969e-07,1.1494021275588745e-05,5.493844799940855e-07,1.7407609552024676e-06,6.2897516999229073e-06,1.8515188530114588e-07,1.0267253631122471e-07,9.8463507990695062e-13,2.1008140924437976e-06,3.1050587874381491e-07,3.9378289488616388e-08,2.9948905695512591e-09,2.1605892698008215e-11,9.6069387241507696e-11
1.2736228711854005e-07,0.8897949719039576,154.0,0.0,0.0,0.0,0.72311872842708658,1.0,18.995783565658098,0.014733832823958175,0.041151716545088445,0.021867830640541763,0.0016649418955065381,7.2776261772557747e-09,5.5794084100389107e-07,0.060723450127567843,1.8860430066200716e-09,0.10255861594585111,4.6979983988349533e-05,1.8320846084103577e-11,0.011153982399179401,3.5841500357306143e-13,2.3710997777919134e-05,0.017498186538258353,0.019180365592617016,2.9670599498995738e-06,1.8046380953031682e-06,0.0029543916207777597,2.685601972685843e-05,0.00021604152906933932,0.00026218027609691414,0.00078632154743985406,0.0013027955472799694,0.00039132165923180432,1.8914824929243243e-12,1.0167363480432133e-05,5.8742577078359409e-06,0.00066719010850324991,1.4714205367993298e-07,6.1598023989482671e-08,5.2348871964324315e-11,1.1703238738564406e-05,8.2382137643214614e-07,1.2146887830205769e-05,5.8061684838443217e-07,1.8410156434662477e-06,6.7737969190059756e-06,1.9589483753951611e-07,1.1201603177862227e-07,1.0413426330913996e-12,2.29110150512766e-06,3.3732385012216687e-07,4.3402275786980031e-08,3.3010077305202366e-09,2.381375959214535e-11,1.0588674086764686e-10
1.2972791779355332e-07,0.8897971937438456,154.0,0.0,0.0,0.0,0.71897670837299288,1.0,18.99570459659045,0.014917431958447245,0.041569377470508706,0.021869919147789831,0.0016650949978528088,7.3514400372799867e-09,5.5520205603732349e-07,0.061640820524936336,1.8752397574878934e-09,0.10420642698767475,4.74564877498052e-05,1.8322530804637057e-11,0.011472435467261174,3.6205029849950212e-13,2.371362111587615e-05,0.017892422957718781,0.019680399971158676,3.0338881197929229e-06,1.8452848476455381e-06,0.0030795356327786819,2.8134986461009912e-05,0.00023046973795568619,0.00028082843176841773,0.00081419609612954009,0.0013306605578594318,0.0004126646730005144,1.9715508555219424e-12,1.0331627531872306e-05,5.9635133344557936e-06,0.00070416649472863099,1.5338381576182573e-07,6.5033373599233247e-08,5.4210857448676868e-11,1.2296321854555534e-05,8.5478386221471413e-07,1.2818807882190592e-05,6.1276167981523458e-07,1.9442544746172592e-06,7.28238659649535e-06,2.0696087352189523e-07,1.2195474145474475e-07,1.0997381219912713e-12,2.4934242162935709e-06,3.6577617513353451e-07,4.7736898979059079e-08,3.6307618839261037e-09,2.6192066120786964e-11,1.1646197731688139e-10
