Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065)
7.064621979113764e-11,0.6278673648689888,154.0,0.0,0.0,0.0,0.99999674453005527,1.0,18.999999880453991,4.4561741016721798e-07,1.3335563945346496e-06,1.225830332625884e-06,1.1362663158866247e-07,9.1063037728719149e-13,1.4663229343244235e-09,6.5406290678435e-08,4.2097549804881893e-13,6.3981799212775043e-08,5.9097735886068496e-09,3.0671320643772261e-15,5.9508907831344283e-11,1.0075219019347177e-16,9.4688707220110998e-12,4.0927053349418425e-13,4.0961342118887288e-13,2.0603987695697062e-16,1.3684618632471057e-16,4.2340362116726395e-12,6.8597055129764797e-29,6.6017901912811278e-29,6.601798408866586e-29,3.4098589364666486e-15,8.6943433658506605e-12,1.8244043874115545e-19,2.1082615536734512e-20,1.4031974856916858e-14,1.4342396414941158e-14,1.6314064539965803e-21,1.2107621924217315e-18,1.420406494636065e-28,7.7700339650266372e-24,2.7191354805805506e-22,2.6319987844298928e-22,9.9244799358755331e-25,7.4457725498720115e-27,1.08308252112914e-28,5.6531872617425894e-26,2.4518821228559177e-31,9.4717828054048179e-35
7.429703647774164e-11,0.6278673648278968,154.0,0.0,0.0,0.0,0.99999657629538929,1.0,18.999999868999904,4.6864528633887798e-07,1.402460605333014e-06,1.2839114696779026e-06,1.247642643595474e-07,9.5768236935813221e-13,1.4663227118379674e-09,6.8823736191148631e-08,4.2097542722641955e-13,6.73248168928664e-08,6.2252955027142106e-09,3.3677719596031291e-15,6.5817216540363083e-11,1.0613133939188301e-16,1.0419908186837828e-11,4.7422540826329255e-13,4.7462331775942663e-13,2.3886560744553579e-16,1.5904188083788116e-16,4.6829674010341106e-12,9.6950112997506166e-29,9.3305254118287674e-29,9.3305376358122621e-29,3.9914879241180134e-15,9.584641751432302e-12,2.149562742305633e-19,2.2264636257745081e-20,1.5532415700746778e-14,1.5875915884917662e-14,2.007849856385991e-21,1.405581035629124e-18,1.8368949718575885e-28,9.1050913614447895e-24,3.3448261400561203e-22,3.2415548330144462e-22,1.2846479302142965e-24,1.0129404130818489e-26,1.4740241016149963e-28,7.3089819057948396e-26,3.5093398303059719e-31,1.3735227326918614e-34
7.794785316434563e-11,0.6278673647852451,154.0,0.0,0.0,0.0,0.99999640806052192,1.0,18.999999857110886,4.9167311371746801e-07,1.4713647704493651e-06,1.3415576440515082e-06,1.3633676972919311e-07,1.0047343301903994e-12,1.4663224893512142e-09,7.2241180993764752e-08,4.2097535640309711e-13,7.0667833989995483e-08,6.5408172072933285e-09,3.6801504815413289e-15,7.2443250755182631e-11,1.1151048501816944e-16,1.1411432162566095e-11,5.4552695789270775e-13,5.4598532465473965e-13,2.7491070923508604e-16,1.8345360566971857e-16,5.1545246144809954e-12,1.3472783052629261e-28,1.2966316971397239e-28,1.2966334807670424e-28,4.6378164906558242e-15,1.0517400536019607e-11,2.5143001354589042e-19,2.3452372996267218e-20,1.710864727559761e-14,1.7486879495536376e-14,2.4471259700097029e-21,1.6199630158691593e-18,2.3467840567834083e-28,1.0589698221222135e-23,4.0744105820293957e-22,3.9528819657194416e-22,1.6424908508672831e-24,1.3578384928831077e-26,1.9766856092651913e-28,9.3353687939262662e-26,4.9373011346962427e-31,1.957428620101741e-34
8.159866985094963e-11,0.6278673647410693,154.0,0.0,0.0,0.0,0.99999623982545327,1.0,18.999999844797099,5.1470089230307832e-07,1.5402688898827424e-06,1.398778987723033e-06,1.4833401617325245e-07,1.0517862597359232e-12,1.4663222668641646e-09,7.5658625086344493e-08,4.2097528557972449e-13,7.4010850504227092e-08,6.8563387023628744e-09,4.0039941473771699e-15,7.9387010160567314e-11,1.1688962707264935e-16,1.2442830955718306e-11,6.2343770984147232e-13,6.2396219685429419e-13,3.1430887735083807e-16,2.1017517934177007e-16,5.6487095552124998e-12,1.8437229408878742e-28,1.7744203754535867e-28,1.7744229326345705e-28,5.3525828825823158e-15,1.1492511937093512e-11,2.9214547856555985e-19,2.4645826181996234e-20,1.8760610711054801e-14,1.9175225404451698e-14,2.9561277772870036e-21,1.8547903870917773e-18,2.9652384253263161e-28,1.2232554535622908e-23,4.9191561003917269e-22,4.7770584757476254e-22,2.0766064845753029e-24,1.7959174082352521e-26,2.6154382309017859e-28,1.1792284037105229e-25,6.8385562957246981e-31,2.7456960500086973e-34
8.524948653755363e-11,0.6278673646954049,154.0,0.0,0.0,0.0,0.99999607159018289,1.0,18.999999832068422,5.3772862209579976e-07,1.609172963632332e-06,1.4555853966192205e-06,1.6074610820626927e-07,1.0988381580118171e-12,1.4663220443768183e-09,7.9076068468949013e-08,4.2097521475665696e-13,7.7353866435625878e-08,7.1718599877215292e-09,4.3390358457538358e-15,8.6648494441268483e-11,1.2226876555189053e-16,1.3513504955388593e-11,7.0821623429499434e-13,7.0881272863148611e-13,3.5719179087122781e-16,2.3929900346757468e-16,6.1655239673994243e-12,2.4879715985211242e-28,2.3944612578958826e-28,2.3944648657227518e-28,6.139558007886264e-15,1.2509870682500221e-11,3.3739447641549906e-19,2.5844996254216169e-20,2.0488247182422648e-14,2.0940891818690261e-14,3.5421510311385252e-21,2.1109384590187474e-18,3.7090422081877515e-28,1.4042437189482847e-23,5.8909652556415221e-22,5.7257863201989753e-22,2.5987448400292191e-24,2.346431346794705e-26,3.4184905448481305e-28,1.4746006476737401e-25,9.3377235484533783e-31,3.796020831821688e-34
8.890030322415762e-11,0.6278673646482872,154.0,0.0,0.0,0.0,0.99999590335471078,1.0,18.999999818934519,5.6075630309572265e-07,1.6780769916971301e-06,1.5119865362619786e-06,1.7356338073718292e-07,1.145890025013322e-12,1.4663218218891751e-09,8.2493511141639404e-08,4.2097514393357211e-13,8.0696881784256347e-08,7.4873810632820699e-09,4.6850146844090555e-15,9.4227703282025323e-11,1.2764790045440589e-16,1.4622866358866031e-11,8.0011722429602804e-13,8.0079183375415754e-13,4.0368915375572995e-16,2.7091609147181441e-16,6.7049696348160696e-12,3.3145123956966894e-28,3.1899478636227926e-28,3.1899528794794007e-28,7.0025434074117243e-15,1.35693739504193e-11,3.8747673762767384e-19,2.7049883662589809e-20,2.2291497910687813e-14,2.2783816994610483e-14,4.2128995061402655e-21,2.3892756557297617e-18,4.596693070009801e-28,1.6028195207278309e-23,7.0023813588110272e-22,6.8113960416524073e-22,3.2218380270903274e-24,3.0315130233733718e-26,4.4182898477089148e-28,1.8269515452241084e-25,1.2584662529405972e-30,5.1789348626718698e-34
9.255111991076162e-11,0.6278673645997495,154.0,0.0,0.0,0.0,0.99999573511903705,1.0,18.999999805404833,5.8378393530293761e-07,1.7469809740759365e-06,1.5679918470962986e-06,1.8677639374165355e-07,1.1929418607375078e-12,1.4663215994012342e-09,8.5910953104476692e-08,4.209750731102731e-13,8.4039896550182889e-08,7.8029019290849382e-09,5.0416758463638201e-15,1.0212463636756488e-10,1.3302703178088501e-16,1.5770338912552249e-11,8.993915714836258e-13,9.0015062128928879e-13,4.5392873343482216e-16,3.0511609573510978e-16,7.2670483795579422e-12,4.3638535522798577e-28,4.199868065558824e-28,4.1998749454130636e-28,7.9453693903705714e-15,1.4670921312701285e-11,4.4269985908415098e-19,2.8260488866881349e-20,2.4170304162484033e-14,2.4703939237863341e-14,4.976489927469637e-21,2.6906635718939279e-18,5.6484946863748216e-28,1.8198745382028149e-23,8.2665934136845027e-22,8.0468511575669295e-22,3.9600605958688111e-24,3.8764509761866461e-26,5.6519345234921603e-28,2.2442841039436696e-25,1.6758159727299385e-30,6.9799478096302467e-34
9.98527532839696e-11,0.6278673644985464,154.0,0.0,0.0,0.0,0.99999539864708376,1.0,18.999999777194784,6.2983905333960535e-07,1.8847888017705739e-06,1.6788516484328949e-06,2.1435297671097519e-07,1.2870454383422365e-12,1.4663211544244585e-09,9.2745834900835681e-08,4.2097493146297295e-13,9.0725924334180958e-08,8.4339430314293011e-09,5.7860554470661317e-15,1.1887167401183654e-10,1.4378528370593283e-16,1.8177368756768486e-11,1.12104531994645e-12,1.1219930797179217e-12,5.6613614577217124e-16,3.8161680893861345e-16,8.4591125739457322e-12,7.3273843148547139e-28,7.0520850580411022e-28,7.0520975388045207e-28,1.008599821621719e-14,1.6999758260273622e-11,5.6983809509774448e-19,3.0698854548321268e-20,2.8154348531236199e-14,2.8775528395207691e-14,6.8167554745454864e-21,3.3660041148866889e-18,8.3353394298930851e-28,2.3130204833272526e-23,1.1309415687861188e-21,1.1022339094007777e-21,5.8451559694315259e-24,6.1645559124220546e-26,8.9949823687473466e-28,3.309636606447782e-25,2.8769220539607781e-30,1.2267975044331145e-33
9.999999999999999e-11,0.6278673643920508,154.0,0.0,0.0,0.0,0.99999539186169095,1.0,18.99999977661049,6.3076781131495584e-07,1.8875678698650268e-06,1.6810718665985089e-06,2.1492450056697123e-07,1.2889431552861029e-12,1.4663211454509239e-09,9.2883668948960141e-08,4.2097492860647055e-13,9.0860756557211529e-08,8.4466687685668652e-09,5.80148269317777e-15,1.1922247232751163e-10,1.4400223738066057e-16,1.8227423869033147e-11,1.1258422571281282e-12,1.1267941032058217e-12,5.6856495834156649e-16,3.8327426080759644e-16,8.48408350352597e-12,7.4013809853087133e-28,7.1233026024686716e-28,7.1233152282195025e-28,1.013282596767374e-14,1.7048442838545813e-11,5.7264449458775781e-19,3.0748262600745697e-20,2.8237794984958225e-14,2.8860807558319495e-14,6.8585389192529894e-21,3.3806537545078161e-18,8.3985537353528509e-28,2.3238128519926571e-23,1.1378444696918036e-21,1.1089864842344448e-21,5.8894935830382622e-24,6.2203013187997767e-26,9.0764643967290002e-28,3.334690359024574e-25,2.9072532891506924e-30,1.2403112471874412e-33
1.0715438665717757e-10,0.6278673643920508,154.0,0.0,0.0,0.0,0.99999506217432221,1.0,18.999999747509488,6.7589397620652783e-07,2.0225964467055653e-06,1.7882360169011517e-06,2.4340464401224135e-07,1.3811488908028542e-12,1.4663207094464915e-09,9.9580713858513249e-08,4.2097478981596017e-13,9.7411949788132261e-08,9.0649832947963789e-09,6.5702523744785789e-15,1.3688960485164485e-10,1.5454352132774601e-16,2.0730205989978234e-11,1.3751113517072266e-12,1.3762756518230269e-12,6.9479884655844528e-16,4.6949213291489328e-16,9.7417318475650079e-12,1.1851441737512265e-27,1.1406249210331357e-27,1.140627090285561e-27,1.2592597114070701e-14,1.949562390758517e-11,7.2142527907071754e-19,3.3160097157391785e-20,3.2439911333355253e-14,3.3155166720300783e-14,9.1363186220202175e-21,4.1437183568954787e-18,1.1971696396880543e-27,2.890935235253444e-23,1.513802649701889e-21,1.4768764972965839e-21,8.3945808326362528e-24,9.4875292741184436e-26,1.385437135044298e-27,4.7501274312905833e-25,4.7542474297312355e-30,2.074170769598596e-33
1.1445602003038555e-10,0.6278673642805069,154.0,0.0,0.0,0.0,0.99999472570075165,1.0,18.999999716416873,7.2194870390442884e-07,2.1604039088696537e-06,1.8962128899480474e-06,2.7386346122019193e-07,1.4752522180968257e-12,1.4663202644673304e-09,1.064155899779958e-07,4.2097464816882733e-13,1.040979729125469e-07,9.6960227187876575e-09,7.3924328573742792e-15,1.5617842636434393e-10,1.6530174463953048e-16,2.3424631207802235e-11,1.6634673138326944e-12,1.6648776117891474e-12,8.4087301248307454e-16,5.694129285050636e-16,1.1114922034333875e-11,1.8556117430594569e-27,1.7859195373820547e-27,1.7859231701596688e-27,1.5496672949309836e-14,2.2157795506955711e-11,9.0020009375598823e-19,3.5644220686905203e-20,3.7026524341610493e-14,3.7842362428892823e-14,1.2015452283326659e-20,5.0304588255710228e-18,1.6794685375809058e-27,3.5609560399427733e-23,1.988162111184919e-21,1.9413004575909169e-21,1.1772681378023132e-23,1.4192646186184677e-25,2.0741097603608278e-27,6.6587964579118117e-25,7.6010005546416372e-30,3.3905014919654874e-33
1.2175765340359353e-10,0.627867364164147,154.0,0.0,0.0,0.0,0.99999438922637174,1.0,18.999999683981741,7.6800323643403258e-07,2.2982111882504103e-06,2.0028470765141348e-06,3.0566462227441256e-07,1.5693554202017988e-12,1.4663198194869733e-09,1.1325046325976892e-07,4.2097450652088499e-13,1.1078399370793287e-07,1.0327061303214606e-08,8.2508475692746314e-15,1.767381360270801e-10,1.7605995363807206e-16,2.6256586774960951e-11,1.9879367802109659e-12,1.9896241137257691e-12,1.0052872746001374e-15,6.8203069871657974e-16,1.2578699470276648e-11,2.8238798109998107e-27,2.7178413197168714e-27,2.7178472084993195e-27,1.8830040891747265e-14,2.4985583582017038e-11,1.109022377970856e-18,3.8151229257057324e-20,4.1913720055737738e-14,4.2836624521656197e-14,1.5541467360757733e-20,6.0327740252887555e-18,2.3079564339707239e-27,4.3304929376024613e-23,2.5680105668504392e-21,2.5092385974280257e-21,1.6169576180994255e-23,2.0708920212751193e-25,3.0287259230339709e-27,9.1434181966868403e-25,1.1805135517513839e-29,5.3804872365201922e-33
1.2905928677680152e-10,0.6278673640431931,154.0,0.0,0.0,0.0,0.99999405275118114,1.0,18.999999650265927,8.1405757379606317e-07,2.4360182848342824e-06,2.1082004005644744e-06,3.3874630595494137e-07,1.6634584970955623e-12,1.4663193745054196e-09,1.2008533370431747e-07,4.209743648725339e-13,1.1747001217479623e-07,1.0958099048103436e-08,9.1438277542588689e-15,1.9856873131678956e-10,1.8681814832381761e-16,2.9222169825793038e-11,2.3502913117924056e-12,2.3522882536963782e-12,1.188943768036487e-15,8.0797832706696385e-16,1.4133080960764389e-11,4.1907607023902458e-27,4.033423928085453e-27,4.0334332033049038e-27,2.2624782765829189e-14,2.7978330401261349e-11,1.3508718196671698e-18,4.0681127107180852e-20,4.7101031701312478e-14,4.8137462782934837e-14,1.9808842024106404e-20,7.1571101269406018e-18,3.1142928498015321e-27,5.2070189967090623e-23,3.268419233517623e-21,3.1954765746502437e-21,2.1803143366423774e-23,2.9559230072607583e-25,4.3264264932674382e-27,1.2327678853101376e-24,1.7871014002326285e-29,8.3176435272112497e-33
1.363609201500095e-10,0.6278673639178564,154.0,0.0,0.0,0.0,0.99999371627517997,1.0,18.999999615328402,8.6011171599124472e-07,2.5738251986070189e-06,2.2123318386914521e-06,3.7304953828571193e-07,1.7575614487562862e-12,1.4663189295226673e-09,1.2692020131212549e-07,4.2097422322406906e-13,1.2415602831364088e-07,1.1589135953321148e-08,1.0069781512785162e-14,2.2167020971019533e-10,1.9757632869449983e-16,3.2317625548589908e-11,2.7522524369939245e-12,2.7545930518416328e-12,1.3927191410196795e-15,9.478707873040229e-16,1.57780837495477e-11,6.0818166684846496e-27,5.8535247390407798e-27,5.8535389792733024e-27,2.6913209032265704e-14,3.1135408514635104e-11,1.6288467556842465e-18,4.3233918586660471e-20,5.2587993228621592e-14,5.3744387779491976e-14,2.4919345348231001e-20,8.4098126339529472e-18,4.1345968641943298e-27,6.1980613983281275e-23,4.105548200052535e-21,4.0158592454235764e-21,2.8921018070590523e-23,4.1373303424911081e-25,6.0602379231043844e-27,1.6352365845031832e-24,2.6444190051981911e-29,1.2561459653584394e-32
1.436625535232175e-10,0.6278673637883393,154.0,0.0,0.0,0.0,0.99999337979836711,1.0,18.999999579225427,9.0616566302030101e-07,2.7116319295536742e-06,2.3152976516277621e-06,4.0851806102756088e-07,1.8516642751624694e-12,1.4663184845387158e-09,1.3375506608367624e-07,4.2097408157523345e-13,1.3084204212496899e-07,1.2220172018616328e-08,1.1027190251888935e-14,2.4604256868380467e-10,2.0833449474583232e-16,3.5539340761850206e-11,3.1954935497292609e-12,3.1982133520569985e-12,1.6174655219329725e-15,1.1023058235936812e-15,1.7513725489573257e-11,8.6513670098451644e-27,8.3266824560844151e-27,8.3267038243187157e-27,3.1727824220079812e-14,3.4456219354898454e-11,1.9461630741842473e-18,4.5809608147710894e-20,5.8374139311536331e-14,5.9656910859259303e-14,3.0982155442810082e-20,9.7971280206552753e-18,5.4097779350191068e-27,7.3111933299262368e-23,5.0966535174843498e-21,4.9872958139889074e-21,3.7802593342285106e-23,5.6901534344731491e-25,8.3411576013805264e-27,2.1376565890817395e-24,3.833950295912962e-29,1.8577474981169762e-32
1.509641868964255e-10,0.627867363654834,154.0,0.0,0.0,0.0,0.99999304332074246,1.0,18.999999542010663,9.5221941488395636e-07,2.8494384776584338e-06,2.4171515094417739e-06,4.4509820648855361e-07,1.9457669762927754e-12,1.4663180395535631e-09,1.4058992801945216e-07,4.2097393992594729e-13,1.3752805360928072e-07,1.2851207243841873e-08,1.20146053059061e-14,2.7168580571390831e-10,2.190926464753073e-16,3.888383779364044e-11,3.6816417217172124e-12,3.6847776358739312e-12,1.8640114426915944e-15,1.2718645999757537e-15,1.93400242156123e-11,1.2086832354697008e-26,1.1633299396738597e-26,1.1633330806785268e-26,3.7101295743573058e-14,3.7940191906172575e-11,2.3061532186889673e-18,4.8408200339228061e-20,6.4459005346388539e-14,6.5874544150089967e-14,3.8113972050955724e-20,1.1325205339554057e-17,6.9858710897350403e-27,8.5540266719637944e-23,6.2600931419587612e-21,6.1277638211958077e-21,4.876101928570794e-23,7.702963351419321e-25,1.1300370639146554e-26,2.7578868864104561e-24,5.4572723484507892e-29,2.6960606253752448e-32
1.5826582026963348e-10,0.6278673635175239,154.0,0.0,0.0,0.0,0.9999927068423049,1.0,18.999999503735307,9.9827297158293457e-07,2.9872448429046945e-06,2.5179446107140101e-06,4.8273877835291872e-07,2.0398695521260428e-12,1.466317594567208e-09,1.4742478711993492e-07,4.2097379827636239e-13,1.4421406276707456e-07,1.3482241628916317e-08,1.3030644719658207e-14,2.9859991827657802e-10,2.2985078388153588e-16,4.2347768649749232e-11,4.2122794331017946e-12,4.2158697545820545e-12,2.1331627204957538e-15,1.4571123205339053e-15,2.1256998318605914e-11,1.6613422464886688e-26,1.5990154607871417e-26,1.5990199925336881e-26,4.3066425845295478e-14,4.1586781436497844e-11,2.7122652865378356e-18,5.1029699800185225e-20,7.0842127450849677e-14,7.2396800558514488e-14,4.6439124034291133e-20,1.3000097798718338e-17,8.9143764332981168e-27,9.9342054165216276e-23,7.6153318313361954e-21,7.456312074251879e-21,6.2145199325546031e-23,1.0279411575574286e-24,1.5091599496531919e-26,3.5158576877427566e-24,7.639600177394099e-29,3.846207163365346e-32
1.6556745364284147e-10,0.6278673633765849,154.0,0.0,0.0,0.0,0.99999237036305433,1.0,18.999999464448209,1.0443263331179597e-06,3.1250510252752324e-06,2.6177257962412264e-06,5.2139093798214576e-07,2.1339720026413513e-12,1.4663171495796501e-09,1.5425964338560548e-07,4.2097365662648074e-13,1.5090006959884699e-07,1.411327517369608e-08,1.4073990179348997e-14,3.2678490384766432e-10,2.406089069620703e-16,4.5927909444372829e-11,4.7889462288424902e-12,4.7930305870570203e-12,2.4257033017605823e-15,1.6585988229535094e-15,2.3264666521565757e-11,2.2499168972637008e-26,2.1655249177679316e-26,2.1655313460262907e-26,4.9656126288888516e-14,4.5395468288591064e-11,3.1680622110573072e-18,5.3674111253119361e-20,7.7523042462811303e-14,7.9223193768498476e-14,5.6089672388951518e-20,1.4827764312240914e-17,1.1252603010641923e-26,1.1459399730457416e-22,9.1829451356672311e-21,8.993062658842719e-21,7.8341783604575543e-23,1.3539861904361793e-24,1.9893586243820033e-26,4.4336918589595644e-24,1.0533733477286314e-28,5.4020244932761566e-32
1.7286908701604947e-10,0.6278673632321838,154.0,0.0,0.0,0.0,0.99999203388299029,1.0,18.999999424195941,1.0903794994897558e-06,3.2628570247522081e-06,2.7165416576343895e-06,5.6100809582192693e-07,2.2280743278179877e-12,1.4663167045908875e-09,1.6109449681694395e-07,4.209735149762229e-13,1.5758607410509291e-07,1.4744307878006541e-08,1.5143384081284375e-14,3.5624075990279519e-10,2.5136701571393354e-16,4.9621155075802489e-11,5.4131403057992169e-12,5.4177596282228822e-12,2.742396070732334e-15,1.8768591472330322e-15,2.5363047856908971e-11,3.0060301445672457e-26,2.8932982219605809e-26,2.8933072001799834e-26,5.6903395499673841e-14,4.9365756724906165e-11,3.6772210189267797e-18,5.634143949851936e-20,8.4501287939266534e-14,8.6353238240201535e-14,6.7205509266402811e-20,1.6814071025087214e-17,1.4064016837243288e-26,1.3137300592221377e-22,1.0984622592395436e-20,1.0759212146569949e-20,9.7777158185181733e-23,1.7623104113692279e-24,2.5912706039941366e-26,5.5358267938229046e-24,1.4324425517652981e-28,7.4795774488082063e-32
1.8017072038925746e-10,0.6278673630844801,154.0,0.0,0.0,0.0,0.99999169740211236,1.0,18.999999383022967,1.1364324706990466e-06,3.4006628413171364e-06,2.8144366409596308e-06,6.0154580776591866e-07,2.3221765276353907e-12,1.4663162596009197e-09,1.6792934741442959e-07,4.2097337332560777e-13,1.6427207628630541e-07,1.537533974171378e-08,1.6237626734393067e-14,3.869674839173741e-10,2.6212511013484243e-16,5.3424514140074716e-11,6.0863200324230448e-12,6.0915165100617465e-12,3.0839836237646669e-15,2.1124140802343453e-15,2.7552161645163611e-11,3.9666965686831648e-26,3.8179656493290887e-26,3.8179780120892606e-26,6.4841297965106774e-14,5.3497173825412895e-11,4.2435321575189208e-18,5.9031689409697491e-20,9.1776402155193192e-14,9.3786449208737984e-14,7.9934453246598763e-20,1.8964792812022506e-17,1.7418592789311208e-26,1.4975614958184966e-22,1.304317019509349e-20,1.2777032069207294e-20,1.2091942780046414e-22,2.2688148114393097e-24,3.3385710598117115e-26,6.849136600188814e-24,1.9233195104131162e-28,1.0221132156911035e-31
