Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669),S(1668),S(571),S(1345)
7.962476390298994e-07,0.5667821501949878,154.0,0.0,0.0,0.0,0.75677741195978732,1.0,18.962557416711423,0.014746840084997753,0.032147998308895885,0.014575889172630968,0.0043967999846737486,1.4282527255315238e-08,2.946027237237516e-08,0.018027484491848714,2.9578107741209562e-11,0.023636290759446454,9.4201637684978784e-05,7.358231018443055e-11,0.055545695990890001,1.0444811403593294e-12,5.5776265227851572e-06,0.0089763119537135897,0.017619150302865684,3.4020761047512447e-06,2.211602071340216e-06,0.036837361415561799,6.7940224353572006e-05,0.00093250313513129526,0.0011827422505532158,0.025104410192683915,0.0013292710558959339,0.0059622408859320731,1.9770278861791047e-11,1.3124159367303471e-06,9.7530580314687677e-07,0.0042704144206415495,6.5488538290334983e-07,2.167071283120009e-07,3.3595788488296628e-10,5.6008753124973819e-05,3.6855718410892567e-06,0.00010424216541230294,2.17610041790706e-05,1.0825446792490926e-05,0.00041586399252753936,7.6667351963496433e-06,4.8975701222191083e-05,4.1376837559425693e-12,0.00023266218377284621,4.0514047821610067e-05,1.708567803052507e-06,5.1555934178696517e-07,3.581582301066575e-10,1.7270525739080456e-09,6.8837987081394225e-06,1.4618145258763385e-12,4.7660894101530761e-09,1.7747547478855177e-10,2.4439395008711392e-06,1.7866792262750435e-09,1.2767786539374934e-09,4.4559844145936484e-09,1.24214251463443e-14,1.6904453023441427e-15,1.9857930007283079e-09,1.0994933567309977e-18,4.2989033246437827e-13,1.1116156498346331e-07,7.0664985709370502e-15
8.040101409502479e-07,0.5667817743495612,154.0,0.0,0.0,0.0,0.75493946663479705,1.0,18.962212495093144,0.014807645606157381,0.032108758903680028,0.01452183940777768,0.0043804250757896821,1.4264844059446119e-08,2.9399328285801568e-08,0.018176539995590629,2.9506271893363168e-11,0.023840555645198557,9.4085008252914538e-05,7.3308269223622313e-11,0.056147759914379106,1.0431879793582009e-12,5.5569447452501772e-06,0.0089976271226136391,0.01779637024602378,3.4100949261515882e-06,2.2168149183718261e-06,0.037314111161921196,6.8297249091053245e-05,0.00094919341670319189,0.0012076894731896249,0.025370342443119646,0.0013297229161363126,0.0060441964977980094,2.002576836305279e-11,1.3237836313306503e-06,9.8338856013684197e-07,0.0043423085415259235,6.6336534242352392e-07,2.2036712251002413e-07,3.3951904500874337e-10,5.674350691419509e-05,3.725389696080465e-06,0.00010581550137002579,2.2089330568560624e-05,1.0990358998770667e-05,0.00042638350688288263,7.784041612095304e-06,5.0339375958234339e-05,4.2007162186704646e-12,0.00023913712752682623,4.1664542044676267e-05,1.764741691983437e-06,5.3250329413031948e-07,3.6993368195628756e-10,1.784910626915869e-09,7.1144556642335892e-06,1.5108015249649331e-12,4.9260417229641243e-09,1.8343171617193455e-10,2.5537763741988436e-06,1.8669444658178865e-09,1.3341369863955581e-09,4.6561662945700081e-09,1.2829657562433943e-14,1.7663873360506919e-15,2.0749092030338702e-09,1.1488351926267077e-18,4.4918247151401732e-13,1.1351347471671364e-07,7.2987403427959194e-15
8.109963926785616e-07,0.5667814385513492,154.0,0.0,0.0,0.0,0.75329237394722171,1.0,18.961903448962911,0.014861476861774733,0.03207249028371504,0.014473445584096164,0.004365764132684866,1.4248507438426436e-08,2.934472179073295e-08,0.018310315682137493,2.944189721083701e-11,0.024024032847051506,9.3977258421854145e-05,7.3062912108381939e-11,0.056687723018131443,1.0419932843842277e-12,5.5384271071050968e-06,0.0090161649325169423,0.017955306715191768,3.4170670760176567e-06,2.2213473502957549e-06,0.037742175313559272,6.8608557838639381e-05,0.00096417502452669356,0.0012302239450812762,0.025608238939366614,0.0013301162391403756,0.0061178394900139113,2.0255160218504929e-11,1.333994444100917e-06,9.9064274060053717e-07,0.0044070333751688815,6.7097934201054666e-07,2.2366220961996882e-07,3.4270480314989214e-10,5.7403499994231584e-05,3.7610201762767083e-06,0.00010723143008619094,2.2384804287498189e-05,1.113877654929704e-05,0.00043595355150925351,7.8896137943665312e-06,5.1581800616673936e-05,4.2574441221803162e-12,0.00024503627254018391,4.2714200362757376e-05,1.8161656941913574e-06,5.480142410609117e-07,3.8071343895518826e-10,1.8378987424745489e-09,7.3256989916140026e-06,1.5556683686728911e-12,5.0726624831158897e-09,1.8889152407465401e-10,2.6557011529148352e-06,1.9414263704502962e-09,1.3873624905863002e-09,4.8419245130173359e-09,1.320336442922927e-14,1.8368575349015274e-15,2.1576011932994115e-09,1.1946200724925823e-18,4.6708387814076993e-13,1.1563798839047035e-07,7.5113406691660346e-15
8.179826444068752e-07,0.56678110509482,154.0,0.0,0.0,0.0,0.75165193076833281,1.0,18.961595709277454,0.014914470415933441,0.032035354377548654,0.014425293792183269,0.0043511769207950279,1.4231786857090894e-08,2.9290346771575259e-08,0.018443738216628119,2.9377781643082382e-11,0.024207169363724336,9.3866976886336105e-05,7.2818788938224632e-11,0.057225883560979893,1.0407705138829057e-12,5.5200020216812374e-06,0.00903411073469957,0.018113713981543687,3.4238148696692316e-06,2.2257339325662678e-06,0.038169267160046101,6.8910635657289828e-05,0.00097911636410693463,0.0012528329218240469,0.025844773197050142,0.0013304977258111496,0.0061913697431325429,2.0484024394963074e-11,1.3441862865877625e-06,9.9787776555946201e-07,0.0044717713576620348,6.7857605796665784e-07,2.2695802794467195e-07,3.4587234861938219e-10,5.8062262159843022e-05,3.7964564263657803e-06,0.00010864723374328743,2.2680247500250346e-05,1.1287184846983129e-05,0.00044562013061194713,7.9951782347109365e-06,5.2838466414968792e-05,4.3141684890771664e-12,0.00025100295490119491,4.3777300361728244e-05,1.8684109573765333e-06,5.6377263581226569e-07,3.9166535299625913e-10,1.8917541420650535e-09,7.5404006644993612e-06,1.6012725727297503e-12,5.2218107170322034e-09,1.9444545062523267e-10,2.7605857351200185e-06,2.0180697712095046e-09,1.442132621176087e-09,5.033073515457571e-09,1.3583033082251578e-14,1.9093728094567513e-15,2.2426899366807264e-09,1.2417319859927091e-18,4.8550414099093278e-13,1.1776958767309502e-07,7.7273326316349627e-15
8.249688961351889e-07,0.5667807739873452,154.0,0.0,0.0,0.0,0.7500181015117876,1.0,18.961289271916279,0.014966634839487599,0.031997384374136115,0.014377387669671924,0.0043366645292983036,1.421469716497659e-08,2.9236201228837239e-08,0.01857680895766519,2.9313924574147514e-11,0.02438996663341194,9.3754260831646575e-05,7.257591791904e-11,0.057762234624152579,1.0395207501209768e-12,5.5016708860956485e-06,0.0090514831188416318,0.018271594717041161,3.430345356846995e-06,2.2299792490119379e-06,0.038595373157110077,6.9203725444355583e-05,0.00099401492953518611,0.0012755134491816695,0.026079949710229599,0.0013308681099558546,0.0062647855885736544,2.0712353674749527e-11,1.3543592388970264e-06,1.0050937087294025e-06,0.004536516994991106,6.8615524889026452e-07,2.3025429554021922e-07,3.490217412372904e-10,5.8719781571173088e-05,3.8316990102915933e-06,0.00011006286168150915,2.2975649644512673e-05,1.1435578394893839e-05,0.00045538271135667045,8.1007309576479969e-06,5.4109295369381405e-05,4.3708872183431495e-12,0.00025703680228605593,4.4853818663338555e-05,1.9214767766489342e-06,5.7977825746109281e-07,4.0278927631016345e-10,1.9464763027555915e-09,7.7585586060481645e-06,1.6476138045882705e-12,5.373489861506458e-09,2.000936238195924e-10,2.8684781899020847e-06,2.0969097204427645e-09,1.4984724269216558e-09,5.2297007226763335e-09,1.3968658198774552e-14,1.9839663241206584e-15,2.3302142352718689e-09,1.2901924170735458e-18,5.0445166005061803e-13,1.1990799229783133e-07,7.9467132021194518e-15
8.319551478635025e-07,0.5667804452355666,154.0,0.0,0.0,0.0,0.74839085078596301,1.0,18.960984132586301,0.015017978623291026,0.031958612306591389,0.014329730416027671,0.0043222279151250804,1.4197252604061696e-08,2.9182283895498049e-08,0.018709529256772616,2.9250324631707787e-11,0.02457242608646977,9.3639204184030241e-05,7.2334315065161063e-11,0.058296769884967285,1.0382450345750361e-12,5.4834349293997833e-06,0.0090683001552994014,0.018428951630917484,3.4366653963309327e-06,2.2340877583651828e-06,0.039020480503567864,6.9488066449145512e-05,0.0010088683160168331,0.0012982626545141294,0.026313773225327422,0.0013312280806726813,0.006338085456202334,2.094014125523184e-11,1.3645133806979489e-06,1.0122906434420562e-06,0.0046012649919030648,6.937166866163487e-07,2.3355074065022451e-07,3.5215304424163036e-10,5.9376047232408504e-05,3.866748531912294e-06,0.00011147826569451232,2.3271000671284901e-05,1.1583951961663063e-05,0.00046524076191057246,8.2062681805055879e-06,5.5394209290634348e-05,4.4275983104543715e-12,0.00026313744138916706,4.594373146607436e-05,1.9753623125077588e-06,5.9603084451877164e-07,4.1408503291820594e-10,2.0020645538963369e-09,7.9801701501754008e-06,1.6946916070033722e-12,5.5277029652810066e-09,2.0583615720245859e-10,2.9794265543835452e-06,2.1779812456767798e-09,1.5564069388370269e-09,5.4318934935819315e-09,1.4360233478725507e-14,2.06067121982073e-15,2.4202128630396151e-09,1.3400228340951635e-18,5.2393482922328323e-13,1.2205292972370412e-07,8.1694787965335517e-15
8.389413995918162e-07,0.5667801188451864,154.0,0.0,0.0,0.0,0.74677014339078551,1.0,18.960680286831348,0.01506851017874912,0.03191906908610391,0.014282324815186247,0.0043078679098779151,1.4179466917094821e-08,2.9128593514082869e-08,0.01884190045842582,2.9186980447837412e-11,0.024754549145445753,9.352189757640971e-05,7.2093994293779087e-11,0.058829483597992165,1.0369443722147412e-12,5.4652952213270237e-06,0.0090845794022070981,0.018585787465988799,3.4427816522145439e-06,2.2380637928162473e-06,0.039444577117598786,6.9763894140168308e-05,0.0010236742180997529,0.0013210777456489887,0.026546248726404834,0.0013315782845678115,0.0064112678703753291,2.1167380719479153e-11,1.3746487912249317e-06,1.0194686426466604e-06,0.0046660102471873183,7.0126015579441277e-07,2.3684710146452393e-07,3.5526632405898752e-10,6.0031048957700824e-05,3.9016056327533546e-06,0.00011289339994417129,2.3566291026781519e-05,1.1732300572230437e-05,0.00047519375155404854,8.3117863066434476e-06,5.6693129814464632e-05,4.4842998638517663e-12,0.00026930449806866329,4.7047014567949147e-05,2.0300665935907692e-06,6.125300957663237e-07,4.2555241920016248e-10,2.0585180800691281e-09,8.2052320533150843e-06,1.7425054005181985e-12,5.6844526961346555e-09,2.1167315013184163e-10,3.0934788274052575e-06,2.2613193450409526e-09,1.6159611669286409e-09,5.6397391137640264e-09,1.4757751664804118e-14,2.139520609669894e-15,2.5127245607460016e-09,1.3912446870328351e-18,5.4396203522410847e-13,1.2420413502988341e-07,8.3956252862283546e-15
8.459276513201298e-07,0.566779794821227,154.0,0.0,0.0,0.0,0.74515594431351095,1.0,18.960377730045089,0.015118237838607322,0.031878784549029801,0.014235173266596237,0.0042935852291740633,1.4161353357182444e-08,2.9075128915745307e-08,0.018973923900093788,2.9123890574712522e-11,0.024936337225124495,9.3402428500309303e-05,7.1854967583031722e-11,0.059360370568816635,1.0356197326311441e-12,5.4472526841965161e-06,0.0091003379161105503,0.018742104993661364,3.4487005987800483e-06,2.2419115610320111e-06,0.039867651603692988,7.0031440032339092e-05,0.0010384304270752024,0.0013439560091946274,0.026777381415024649,0.0013319193287682559,0.0064843314445180156,2.1394066020550095e-11,1.3847655492800112e-06,1.0266277789122867e-06,0.0047307478469593633,7.0878545329955908e-07,2.4014312577561874e-07,3.5836165003840186e-10,6.0684777323640531e-05,3.9362709889341792e-06,0.00011430822084072925,2.386151162738171e-05,1.1880619494910355e-05,0.00048524115083265813,8.4172819160656153e-06,5.8005978443700076e-05,4.5409900699971221e-12,0.00027553759754683706,4.8163643398043745e-05,2.0855885205506013e-06,6.2927567143842351e-07,4.3719120470784726e-10,2.1158359252958713e-09,8.4337405112060403e-06,1.7910544869939122e-12,5.8437413510049843e-09,2.1760468815579931e-10,3.2106829606023692e-06,2.3469589807571787e-09,1.6771600955423556e-09,5.8533247792637042e-09,1.5161204571008699e-14,2.2205475728091749e-15,2.6077880287723786e-09,1.4438794035024038e-18,5.6454165602731634e-13,1.2636135075706807e-07,8.6251480142211897e-15
8.529139030484435e-07,0.5667794731679168,154.0,0.0,0.0,0.0,0.74354821872505983,1.0,18.96007645748282,0.015167169857712434,0.031837787500715177,0.014188277813239421,0.0042793804811496307,1.4142924742657824e-08,2.9021888754225639e-08,0.01910560091227936,2.9061053766363597e-11,0.0251177917325697,9.3280881386097531e-05,7.1617245107289668e-11,0.059889426129691482,1.0342720526778506e-12,5.4293081036647355e-06,0.0091155922627159814,0.018897907009472605,3.4544285221037914e-06,2.2456351495991751e-06,0.040289693221976883,7.0290931548833399e-05,0.0010531348284110163,0.0013668948088404749,0.027007176692022194,0.0013322517836270563,0.0065572748761905083,2.1620191458695104e-11,1.3948637332352187e-06,1.0337681244300252e-06,0.004795473058260117,7.1629238768621871e-07,2.4343857065113113e-07,3.614390941951242e-10,6.1337223625336103e-05,3.9707453083817531e-06,0.00011572268693128813,2.4156653836242449e-05,1.2028904229362548e-05,0.00049538243169310427,8.5227517567074985e-06,5.9332676586589069e-05,4.5976672087797069e-12,0.00028183636459272644,4.9293593045485736e-05,2.1419268697817616e-06,6.4626719434431335e-07,4.49001132943191e-10,2.1740169970707361e-09,8.6656911749736587e-06,1.840338052997385e-12,6.0055708656948933e-09,2.236308433741968e-10,3.331086849956098e-06,2.4349350729950163e-09,1.740028678974522e-09,6.0727375812355153e-09,1.5570583109643123e-14,2.3037851485899734e-15,2.7054419203194104e-09,1.4979483849999949e-18,5.8568205939164031e-13,1.285243267475415e-07,8.8580418105575704e-15
8.599001547767571e-07,0.5667791538887513,154.0,0.0,0.0,0.0,0.74194693197712713,1.0,18.95977646427119,0.015215314413691965,0.031796105752786109,0.014141640164929751,0.0042652541734410727,1.4124193422670456e-08,2.8968871892697838e-08,0.019236932818554472,2.899846856940734e-11,0.025298914067161293,9.3157337783439555e-05,7.1380835364618617e-11,0.060416646118734638,1.0329022359360233e-12,5.4114621376308515e-06,0.0091303585267952705,0.019053196329443512,3.4599715274017622e-06,2.2492385272338981e-06,0.040710691862073947,7.0542591925326872e-05,0.0010677853994296796,0.0013898915837917208,0.027235640142382951,0.0013325761849497086,0.0066300969429670007,2.1845751676413576e-11,1.4049434210346643e-06,1.0408897510149102e-06,0.0048601813234579955,7.2378077872229337e-07,2.4673320214729062e-07,3.6449873102530269e-10,6.1988379839467391e-05,4.005029328515336e-06,0.00011713675880502988,2.4451709443557557e-05,1.2177150496355618e-05,0.00050561706759428876,8.6281927370042513e-06,6.0673145588675101e-05,4.6543296445972721e-12,0.00028820042367396734,5.0436838283841183e-05,2.1990802967101735e-06,6.6350425086859061e-07,4.6098192205243369e-10,2.2330600699207146e-09,8.9010791653318352e-06,1.8903551727827517e-12,6.1699428234499417e-09,2.29751674757719e-10,3.4547383284384254e-06,2.5252824944958204e-09,1.8045918376271447e-09,6.2980644925575147e-09,1.5985877315428006e-14,2.3892663314929565e-15,2.8057248354910341e-09,1.5534730036195276e-18,6.0739160158313344e-13,1.3069281999779327e-07,9.0943010060311028e-15
8.668864065050708e-07,0.5667788369865309,154.0,0.0,0.0,0.0,0.7403520495996132,1.0,18.95947774541731,0.01526267960761137,0.031753766158196708,0.014095261719613587,0.0042512067196762314,1.4105171346244852e-08,2.8916076999988929e-08,0.019367920935594508,2.8936133749584466e-11,0.025479705620631603,9.3031876390628794e-05,7.1145745274376495e-11,0.060942026860458187,1.0315111556939991e-12,5.3937153244242286e-06,0.0091446523219249256,0.019207975786760638,3.4653355389959007e-06,2.2527255453578315e-06,0.0411306380186627,7.0786640132584319e-05,0.0010823802070537192,0.0014129438472328588,0.027462777521361056,0.0013328930360292273,0.0067027964986313649,2.2070741635780039e-11,1.4150046901965445e-06,1.0479927301077795e-06,0.0049248682549289527,7.3125045695396657e-07,2.5002679503663528e-07,3.6754063730180685e-10,6.2638238590265335e-05,4.0391238141195496e-06,0.00011855039900540274,2.4746670648102519e-05,1.232535422824555e-05,0.00051594453360788277,8.7336019189636898e-06,6.2027306762003245e-05,4.7109758227235305e-12,0.00029462939909594561,5.1593353593696646e-05,2.257047338961488e-06,6.809863919213585e-07,4.7313326548545572e-10,2.2929637888232322e-09,9.139899086212849e-06,1.9411048111658076e-12,6.3368584631970135e-09,2.3596722845510055e-10,3.5816851590335002e-06,2.6180360655079525e-09,1.8708744543918807e-09,6.5293923551804232e-09,1.6407076368393763e-14,2.4770240663302619e-15,2.9086753156815789e-09,1.6104745989521853e-18,6.296786261563768e-13,1.3286659451383968e-07,9.3339194452039238e-15
8.738726582333844e-07,0.5667785224633894,154.0,0.0,0.0,0.0,0.7387635372981356,1.0,18.959180295817632,0.01530927346464917,0.031710794646283125,0.014049143584575915,0.0042372384458170056,1.4085870019222224e-08,2.8863502992741103e-08,0.019498566573213062,2.8874047824099019e-11,0.025660167777102161,9.2904573238206012e-05,7.0911980295352421e-11,0.061465565146205742,1.030099654070743e-12,5.3760680909114381e-06,0.0091584888005659219,0.01936224822850776,3.4705263082684385e-06,2.2560999426086917e-06,0.041549522766942772,7.1023290805067649e-05,0.001096917405486425,0.0014360491847360179,0.027688594740717463,0.0013332028096590756,0.0067753724693896374,2.2295156615736945e-11,1.4250476178152075e-06,1.0550771327771742e-06,0.0049895296296610719,7.387012632684989e-07,2.5331913253182549e-07,3.7056489190968637e-10,6.328679311569625e-05,4.0730295552352197e-06,0.00011996357194225154,2.5041530038915282e-05,1.2473511559469909e-05,0.0005263643065170861,8.8389765112533175e-06,6.3395081414036766e-05,4.7676042656674115e-12,0.00030112291513957162,5.2763113185171985e-05,2.3158264195780442e-06,6.9871313391986981e-07,4.8545483267543103e-10,2.3537266726965519e-09,9.3821450386899029e-06,1.9925858264460701e-12,6.5063186879637515e-09,2.422775381061789e-10,3.711975027667481e-06,2.7132305486174655e-09,1.9389013709523174e-09,6.7668078672568473e-09,1.6834168617530367e-14,2.5670912433611366e-15,3.0143318378930095e-09,1.6689744749320905e-18,6.5255146272832034e-13,1.3504542116125143e-07,9.5768904998646236e-15
8.80858909961698e-07,0.5667782103208139,154.0,0.0,0.0,0.0,0.73718136095167663,1.0,18.958884110266787,0.015355103934782153,0.031667216257606497,0.014003286596961331,0.0042233495964245889,1.4066300589684846e-08,2.8811148507933739e-08,0.019628871034397585,2.8812209618930388e-11,0.025840301913121332,9.2775501695163527e-05,7.0679544516262423e-11,0.061987258214805968,1.0286685455553838e-12,5.3585207603892002e-06,0.0091718826644268392,0.019516016512515475,3.4755494127081387e-06,2.2593653450053218e-06,0.041967337738394568,7.1252754180041472e-05,0.0011113952338508586,0.0014592052526273857,0.027913097855335516,0.0013335059500839139,0.0068478238501683917,2.2518992186592019e-11,1.4350722805632386e-06,1.0621430297212652e-06,0.0050541613838533039,7.4613304846259938e-07,2.5661000600911502e-07,3.7357157564307825e-10,6.3934037234289275e-05,4.1067473651066954e-06,0.0001213762438052843,2.53362805771172e-05,1.2621618817185109e-05,0.00053687586491164157,8.9443138624009038e-06,6.4776390875802839e-05,4.8242135696033228e-12,0.00030768059619538793,5.3946091019993878e-05,2.3754158502721761e-06,7.1668395976295825e-07,4.9794626971449091e-10,2.415347117918146e-09,9.6278106350089964e-06,2.0447969733680213e-12,6.6783240733695573e-09,2.4868262515864825e-10,3.8456555361436068e-06,2.8109006436264858e-09,2.0086973841283896e-09,7.0103975703422983e-09,1.7267141604265692e-14,2.6595006934384015e-15,3.1227328090535432e-09,1.7289938967000566e-18,6.7601842574352367e-13,1.3722907751112814e-07,9.823207082380616e-15
