Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997)
4.568609543302685e-15,0.7033592202419853,154.0,0.0,0.0,0.0,0.99999999836429121,1.0,18.999999999999996,1.709054251315859e-10,5.5974686035801362e-10,5.5974523205864689e-10,3.4884879603182513e-15,1.8927314903971468e-16,3.4377930050103303e-10,5.6001222274975998e-13,2.4764043112159964e-13,7.1839023625430545e-13,2.2624325539343194e-15,5.5376000849600508e-23,3.7412729227415648e-18,2.4269016093915324e-23,2.2590445608181612e-18,1.6090842333291354e-23,1.6090886635964488e-23,3.9218688319228797e-29,5.0839738148004617e-30,2.5253149482336834e-19,1.0479600973965123e-53,9.9271209511377765e-54,9.9271209658189512e-54,1.2065032148121538e-26,5.8976308060556925e-16,1.7053276692546343e-27,6.092378082225037e-27,4.445555688088276e-23,3.4654778665963488e-23,1.1000505882490737e-35,3.124045023776424e-29,5.1552001549433139e-46,1.1036291182712487e-36,1.1130499357810736e-36,6.4097380217138506e-39,3.1110088836463311e-45,2.1715700464512541e-51,1.453038915850435e-52
6.028100266678502e-15,0.7033592202419854,154.0,0.0,0.0,0.0,0.99999999784175808,1.0,18.999999999999993,2.255029736794253e-10,7.3856297188814974e-10,7.3856030640205511e-10,6.0720601673342231e-15,2.51473557632497e-16,4.5305551721880726e-10,9.7397932280845754e-13,3.2649864132805172e-13,1.249432079211539e-12,3.9365354466254415e-15,9.6979547145380589e-23,6.5118454410001404e-18,4.2313076034146297e-23,3.932106033866335e-18,3.6243310210970896e-23,3.6243435859779122e-23,1.1121283815656726e-28,1.4435938826846438e-29,4.3955892483072657e-19,5.9379630981456183e-53,5.6249162932302487e-53,5.6249163024179236e-53,2.7175905490086273e-26,7.7838185245534515e-16,2.9689310698646393e-27,1.2941937202820078e-26,1.0007280743511843e-22,7.8010516881871447e-23,3.1246657772502571e-35,7.0366652788373127e-29,1.7957911727786893e-45,3.1307383208601941e-36,3.1598262772277501e-36,2.2304666319720198e-38,1.2914549130062003e-44,1.0471748929771486e-50,7.0068504724034931e-52
7.487590990054319e-15,0.7033592202419852,154.0,0.0,0.0,0.0,0.9999999973192305,1.0,18.999999999999989,2.8010052209816734e-10,9.1737862321452658e-10,9.1737466840694364e-10,9.367271638493731e-15,3.1367454315873524e-16,5.6206749066560121e-10,1.5013511758963699e-12,4.0523454354429222e-13,1.9259508672228224e-12,6.0706031378418579e-15,1.5016923540069578e-22,1.0045396443589581e-17,6.5332887298118925e-23,6.0660200963307874e-18,6.8545138553317257e-23,6.854542520337913e-23,2.5367608630981528e-28,3.2973904161804096e-29,6.781048505539326e-19,2.3105976177845349e-52,2.1887839514341867e-52,2.1887839555891452e-52,5.1397196352439012e-26,9.6710366142077873e-16,4.5811029720039938e-27,2.3135374429044153e-26,1.8914920219409061e-22,1.4744891561184245e-22,7.1397574528772303e-35,1.3308105331609476e-28,4.8893827460954851e-45,7.1439585015781181e-36,7.2174487145513531e-36,6.0659262133827556e-38,4.1336083959798547e-44,3.9011744565096251e-50,2.6103533123342635e-51
8.947081713430137e-15,0.7033592202419853,154.0,0.0,0.0,0.0,0.99999999679670815,1.0,18.999999999999979,3.3469807038781244e-10,1.0961938148319939e-09,1.0961883180878085e-09,1.3374107881716992e-14,3.7587568625294402e-16,6.7081582886309929e-10,2.1418668384983677e-12,4.8384831828125844e-13,2.7476118589124318e-12,8.6641411991085416e-15,2.1494482966668428e-22,1.4341839755066443e-17,9.3323101317469182e-23,8.6607821676357855e-18,1.1575319829342116e-22,1.1575376298885425e-22,4.9966102809229578e-28,6.5034264129626825e-29,9.6816914378662715e-19,7.436549768794744e-52,7.0444982698092493e-52,7.0444982845359164e-52,8.6796527516181869e-26,1.1559285073073058e-15,6.5420501378910305e-27,3.7042519623643815e-26,3.1923212101030537e-22,2.4885344076193898e-22,1.4086527637408681e-34,2.2473623035880228e-28,1.1135150411520321e-44,1.4076526648885588e-35,1.4236195284375017e-35,1.3799741332251784e-37,1.0737341280630397e-43,1.1457036245502334e-49,7.6661352185973307e-51
1.0406572436805954e-14,0.7033592202419852,154.0,0.0,0.0,0.0,0.99999999627419156,1.0,18.999999999999972,3.8929561854836076e-10,1.2750085472561502e-09,1.2750012554597376e-09,1.8092553813175012e-14,4.3807658424242156e-16,7.7930116461736176e-10,2.8952547304358215e-12,5.6234015355886107e-13,3.7140666680690135e-12,1.1716634436720389e-14,2.9130608431775307e-22,1.9401085647317322e-17,1.262781448922891e-22,1.1716387491231569e-17,1.8074327282867779e-22,1.8074427915691394e-22,8.9029828395728712e-28,1.1602970080184279e-28,1.3097516734247828e-18,2.03363931791419e-51,1.9264267999923027e-51,1.9264268043923835e-51,1.3553082587900207e-25,1.3448563899169183e-15,8.8519882863976084e-27,5.4958079974407741e-26,4.9817673947123217e-22,3.8834749642184899e-22,2.5140706427300638e-34,3.5091566146213241e-28,2.2491443284036735e-44,2.509075097511405e-35,2.5403036646733482e-35,2.7844176672619086e-37,2.429837728779263e-43,2.8836761205485339e-49,1.9295272966936965e-50
1.3325553883557588e-14,0.7033592202419852,154.0,0.0,0.0,0.0,0.99999999522917438,1.0,18.99999999999995,4.9849071448216827e-10,1.6326366363691405e-09,1.6326249933308195e-09,2.9664220722395493e-14,5.6247781361890978e-16,9.9548509063338842e-10,4.7396764939249677e-12,7.1895867859154778e-13,6.0801125027692984e-12,1.9196641668042912e-14,4.7878469534203539e-22,3.1807664143294383e-17,2.0706276454779626e-22,1.9210110887450375e-17,3.7438335938554826e-22,3.7438594687916243e-22,2.2884783997021239e-27,2.9901456632500317e-28,2.1474709784909766e-18,1.0962051634181879e-50,1.0384137562054381e-50,1.038413759015215e-50,2.807408202276782e-25,1.7230212646073687e-15,1.4519611371647487e-26,1.0351854642157943e-25,1.0307281373817276e-21,8.034913217854123e-22,6.4831949894589833e-34,7.2687236300587854e-28,7.1270198618495646e-44,6.4540881788913506e-35,6.5491480657780072e-35,8.804745602494588e-37,9.3376536869030384e-43,1.3331657998424384e-48,8.9204987076769898e-50
1.6244535330309222e-14,0.7033592202419852,154.0,0.0,0.0,0.0,0.99999999418417884,1.0,18.999999999999925,6.0768580989959211e-10,1.9902628946612711e-09,1.9902458821406037e-09,4.4082151982288051e-14,6.8687844188741392e-16,1.2106243010843722e-09,7.0324567333631032e-12,8.7509161654637084e-13,9.0213178407148117e-12,2.8506516864105342e-14,7.1260310855557243e-22,4.7264417245805994e-17,3.0764230759064347e-22,2.8547152380003235e-17,6.7244958885971337e-22,6.7245512254494426e-22,4.8928229118447343e-27,6.4086092879202737e-28,3.1912617335791191e-18,4.0458260559408779e-50,3.8325321142352464e-50,3.8325321259147928e-50,5.0426842121174321e-25,2.1015982839364759e-15,2.1585696831530404e-26,1.7015007583921968e-25,1.849272094928381e-21,1.4415770837747803e-21,1.3903867986941168e-33,1.305576564579643e-27,1.7998896860531021e-43,1.3808376966678835e-34,1.4042912253221774e-34,2.2193603886403247e-36,2.7340352213111963e-42,4.4737705989495032e-48,2.993498963823505e-49
1.9163516777060854e-14,0.703359220241985,154.0,0.0,0.0,0.0,0.99999999313920507,1.0,18.999999999999897,7.1688090480063521e-10,2.3478873264604302e-09,2.3478639220161848e-09,6.1346220531660731e-14,8.1127842943798475e-16,1.4247240850921088e-09,9.7713255263639392e-12,1.0307405442718724e-12,1.2534770799071489e-11,3.9641932194721689e-14,9.9275925527382551e-22,6.5770592616213274e-17,4.2796995694517739e-22,3.9727471970741977e-17,1.0992062603321681e-21,1.0992167588018621e-21,9.2800165129819322e-27,1.2184505360584036e-27,4.4411228537600353e-18,1.219162828243372e-49,1.1548891855171113e-49,1.1548891894256165e-49,8.2431712323879115e-25,2.4805874462679208e-15,3.0052065700079614e-26,2.5562825177926935e-25,3.0194644597647339e-21,2.3537859738678138e-21,2.6451740421338459e-33,2.1341395114314666e-27,3.9397203153321333e-43,2.6207504012318888e-34,2.6712982328662799e-34,4.8487679860826456e-36,6.79472947455575e-42,1.2508779730234434e-47,8.3699095866089111e-49
2.208249822381249e-14,0.703359220241985,154.0,0.0,0.0,0.0,0.99999999209425261,1.0,18.999999999999865,8.2607599918529955e-10,2.7055099360060277e-09,2.7054791130823637e-09,8.1456301599461856e-14,9.3567783259920483e-16,1.6377896079608479e-09,1.2954066089082889e-11,1.1859070048752246e-12,1.6617627661744493e-11,5.2598648208092762e-14,1.3192511041247539e-21,8.7325454021929511e-17,5.6799985158467681e-22,5.2751030390990286e-17,1.6784851246541863e-21,1.6785034002694506e-21,1.6149884647800086e-26,2.1257259990953524e-27,5.8970532784213204e-18,3.2006951769838683e-49,3.0319562071303222e-49,3.0319562185236912e-49,1.2587684482883974e-24,2.8599887500007048e-15,3.9920507022573263e-26,3.6020767625101767e-25,4.6054240436197077e-21,3.5901010034450461e-21,4.6177967612492723e-33,3.2588331436506216e-27,7.8001055765571624e-43,4.5640085271091592e-34,4.6629686996347297e-34,9.5813319031077355e-36,1.5102342833564762e-41,3.1009273689751539e-47,2.0749032644908224e-48
2.5001479670564125e-14,0.7033592202419848,154.0,0.0,0.0,0.0,0.99999999104932147,1.0,18.999999999999829,9.352710930535876e-10,3.06313072740708e-09,3.063091455460417e-09,1.0441227394033595e-13,1.0600765327863866e-15,1.8498258603849312e-09,1.6578536574679175e-11,1.3405924924208959e-12,2.1267140842698923e-11,6.737255602429308e-14,1.6920766810884702e-21,1.11928288619924e-16,7.2768754296705124e-22,6.7617789484488439e-17,2.433446004864116e-21,2.4334757885447193e-21,2.6311573670634562e-26,3.4720993853135232e-27,7.5590519802407064e-18,7.5390189965158915e-49,7.141565997563982e-49,7.1415660273636443e-49,1.8250023017389283e-24,3.2398021935825715e-15,5.1192759869166644e-26,4.8392606053717753e-25,6.6691020413600715e-21,5.1988154424816182e-21,7.5475996372075656e-33,4.7246252937748394e-27,1.4300627585320977e-42,7.4410047531928995e-34,7.6208789905738198e-34,1.7531046609721303e-35,3.0822325544254293e-41,7.0141095052491614e-47,4.6933102335634458e-48
2.792046111731576e-14,0.7033592202419846,154.0,0.0,0.0,0.0,0.99999999000441175,1.0,18.999999999999783,1.0444661864055019e-09,3.420749704709852e-09,3.42070094927008e-09,1.3021401784875939e-13,1.1844746419021295e-15,2.0608377428399856e-09,2.0642633855306893e-11,1.4947984768410421e-12,2.6480612425076759e-11,8.3959609282271652e-14,2.1112340372849064e-21,1.395783950615336e-16,9.0698925885919856e-22,8.432771157841729e-17,3.3869538433577083e-21,3.3869999060117764e-21,4.0680332816819069e-26,5.3823095432194343e-27,9.4271179471058858e-18,1.6304581927550821e-48,1.5445013509925128e-48,1.5445013581734689e-48,2.5401797196791335e-24,3.620027775482746e-15,6.3870541602956419e-26,6.268197261543621e-25,9.2713295688962135e-21,7.2273494147926494e-21,1.1708017558041805e-32,6.5759117156582465e-27,2.466616553854773e-42,1.1512913635251504e-33,1.1821011085089582e-33,3.0174328115100967e-35,5.8830683112438227e-41,1.4794519036318791e-46,9.8993818780255634e-48
3.0839442564067396e-14,0.7033592202419844,154.0,0.0,0.0,0.0,0.99999998895952313,1.0,18.999999999999737,1.1536612792410445e-09,3.7783668719746579e-09,3.7783075946317281e-09,1.5886141298029626e-13,1.3088720845601662e-15,2.2708301620105928e-09,2.5144252138434778e-11,1.6485264320648906e-12,3.2255341073730607e-11,1.023557477567841e-13,2.5767212133654867e-21,1.7027507007518587e-16,1.1058610770497394e-21,1.0288075879761216e-16,4.5619948318926129e-21,4.5620630870755316e-21,6.0260986624589095e-26,7.9941788941716504e-27,1.1501250163005058e-17,3.2679362006468543e-48,3.095652500122077e-48,3.0956525160169579e-48,3.4215545589052058e-24,4.0006654941634355e-15,7.7955579020408906e-26,7.8895259946633662e-25,1.2473014688304287e-20,9.723183024524085e-21,1.7401671468674139e-32,8.8573239348760659e-27,4.040914540615829e-42,1.7066976910443757e-33,1.7568803597577183e-33,4.9326508442445863e-35,1.0583096391367733e-40,2.920357945156035e-46,1.954086698212706e-47
3.375842401081903e-14,0.7033592202419842,154.0,0.0,0.0,0.0,0.99999998791465561,1.0,18.999999999999687,1.2628563715602176e-09,4.1359822333018033e-09,4.1359113916671402e-09,1.9035433758565848e-13,1.4332689927686203e-15,2.4798080631261595e-09,3.0081269089322223e-11,1.8017778456259988e-12,3.8588604232974613e-11,1.2255687102782972e-13,3.0885362271950219e-21,2.0401760388772764e-16,1.3242586405131865e-21,1.23276892825109e-16,5.98182363704803e-21,5.9819212453520053e-21,8.6149335998488335e-26,1.1458943015694796e-26,1.3781447601843251e-17,6.1452730426663092e-48,5.8212979317021532e-48,5.8212979643858488e-48,4.4865839098590303e-24,4.3817153480706077e-15,9.3449619397154048e-26,9.7036620577094329e-25,1.6335543829668902e-20,1.2734169279534093e-20,2.4961179821287757e-32,1.1614015094581309e-26,6.3361001506058681e-42,2.441697906925379e-33,2.5199970768323892e-33,7.7176149411407089e-35,1.8080030438259328e-40,5.4351134317302099e-46,3.6367787035781774e-47
3.9596386904322295e-14,0.7033592202419837,154.0,0.0,0.0,0.0,0.99999998582498317,1.0,18.999999999999567,1.4812465546494649e-09,4.8512075544322421e-09,4.8511104412444987e-09,2.6187629009730685e-13,1.6820607609145779e-15,2.8947398852955765e-09,4.1253098413479591e-11,2.1068569499420368e-12,5.291995772036891e-11,1.6835778334079922e-13,4.2511418697010984e-21,2.8063743164541873e-16,1.8194547982181883e-21,1.6959826863735126e-16,9.6485100729373498e-21,9.6486934761474786e-21,1.6177050703229493e-25,2.1632655909718092e-26,1.8960034073767132e-17,1.8890794449924642e-47,1.7894883890521047e-47,1.7894884009843939e-47,7.2371811869516403e-24,5.1450514553871098e-15,1.2867167375867109e-25,1.3909097497953663e-24,2.6286112057419658e-20,2.0491010015083645e-20,4.7189100889221289e-32,1.8733163138187384e-26,1.4035995799857919e-41,4.5917620966148549e-33,4.763783466857627e-33,1.7020864514939284e-34,4.6765051515971092e-40,1.6506032265468539e-45,1.1044653951659684e-46
4.4850553508475235e-14,0.7033592202419833,154.0,0.0,0.0,0.0,0.99999998394434919,1.0,18.999999999999446,1.6777977176638278e-09,5.4949042080119364e-09,5.4947798458078957e-09,3.3597653896133352e-13,1.9059712439783544e-15,3.2647578914503426e-09,5.2775771307943715e-11,2.3798131708190038e-12,6.7701377452668977e-11,2.1571078376652283e-13,5.4559083032859558e-21,3.6000505195735354e-16,2.3314672849595963e-21,2.1759048007482899e-16,1.4018589089333174e-20,1.4018889128805006e-20,2.6449993335790231e-25,3.5539460853233573e-26,2.4325494737481222e-17,4.5229414149313284e-47,4.2844950111118619e-47,4.2844950435652147e-47,1.0515689397384818e-23,5.8334634389382564e-15,1.652078194999823e-25,1.8349825888389411e-24,3.8110180257229363e-20,2.970831387746242e-20,7.7623322653539585e-32,2.7218051265959105e-26,2.6133772642029956e-41,7.5175644602223897e-33,7.8358595356370287e-33,3.1565951071369611e-34,9.8218409221386183e-40,3.9253767544184713e-45,2.626586981583676e-46
5.0104720112628175e-14,0.7033592202419827,154.0,0.0,0.0,0.0,0.99999998206378182,1.0,18.999999999999311,1.874348879005189e-09,6.1385950735487753e-09,6.1384400236837887e-09,4.1929441428969128e-13,2.1298797921011561e-15,3.6315644778716882e-09,6.5676682723793864e-11,2.6512482634596021e-12,8.4250817705470595e-11,2.6884874021617622e-13,6.8107461759229403e-21,4.4923034344259682e-16,2.9060595662541156e-21,2.7155369830917784e-16,1.9542622408125391e-20,1.9543086984143397e-20,4.0931628492885945e-25,5.5259612231303232e-26,3.0358590915370864e-17,9.8139703455709772e-47,9.296584836142034e-47,9.2965849148365738e-47,1.4660220691742633e-23,6.5232107166269511e-15,2.0633626573367977e-25,2.3409165053450822e-24,5.3014053175952067e-20,4.1326440475527196e-20,1.2084758970894088e-31,3.7943502282816063e-26,4.5424716498839749e-41,1.1648710366451343e-32,1.2198895207428999e-32,5.4650810404518734e-34,1.899135402605676e-39,8.4729604972569469e-45,5.6695244507830965e-46
5.5358886716781115e-14,0.703359220241982,154.0,0.0,0.0,0.0,0.99999998018328062,1.0,18.999999999999154,2.0709000386735623e-09,6.7822801745254907e-09,6.7820909755794586e-09,5.1182920897622564e-13,2.3537862070141412e-15,3.9951875044927692e-09,7.9943876066268927e-11,2.9211707012013649e-12,1.0255294041997095e-10,3.2774817024625037e-13,8.3156439751820883e-21,5.4830926264542322e-16,3.542977616577037e-21,3.3148770083462959e-16,2.6355688590226734e-20,2.6356376936017103e-20,6.061278601537328e-25,8.221775018562167e-26,3.7059316733628186e-17,1.9692092362577216e-46,1.8653940003986701e-46,1.8653940178169412e-46,1.9772256610918499e-23,7.2142932795147418e-15,2.5206717622113801e-25,2.9084696766313194e-24,7.1343559125896102e-20,5.5614975763481499e-20,1.8002953639183118e-31,5.1171810743837359e-26,7.472517195301571e-41,1.7272136913296682e-32,1.8172606353072498e-32,8.9550719222167372e-34,3.436787257558135e-39,1.692080214236699e-44,1.1322267103278065e-45
6.061305332093405e-14,0.7033592202419816,154.0,0.0,0.0,0.0,0.99999997830284471,1.0,18.999999999998987,2.2674511966689598e-09,7.4259595343197039e-09,7.4257327022018594e-09,6.1358021623882307e-13,2.5776906361515643e-15,4.3556545776701901e-09,9.5565503567577507e-11,3.1895889067062801e-12,1.225925471418694e-10,3.9238569617701006e-13,9.9705901940650411e-21,6.5723779016779842e-16,4.2419685437041856e-21,3.9739226525551453e-16,3.4592808646512351e-20,3.4593792415467445e-20,8.6577732125056379e-25,1.1799137516345458e-25,4.442766634488736e-17,3.7086332977122795e-46,3.5131170568973461e-46,3.5131170927331887e-46,2.5953258032985545e-23,7.9067111186912956e-15,3.0241071450774129e-25,3.5374075960503542e-24,9.3441377473504984e-20,7.2841050949459269e-20,2.5868784485501519e-31,6.7165163631926984e-26,1.1751136259672173e-40,2.4702854650299628e-32,2.6112144597807237e-32,1.4027717187882707e-33,5.892296354758797e-39,3.1724112697775091e-44,2.1227699170878817e-45
7.112138652923993e-14,0.7033592202419799,154.0,0.0,0.0,0.0,0.9999999745421676,1.0,18.999999999998607,2.6605535076408805e-09,8.7133011234701034e-09,8.7129884824564633e-09,8.447280395782243e-13,3.0254936427224611e-15,5.067230188297022e-09,1.3082514241384009e-10,3.7219461042746482e-12,1.6782402484001695e-10,5.3878192650921643e-13,1.3730581833405244e-20,9.0462769093158171e-16,5.8251618026383984e-21,5.471121896770956e-16,5.5879656575151132e-20,5.5881501009319656e-20,1.6213852961074735e-24,2.2304838212967749e-25,6.1167213658370046e-17,1.1403998775588331e-45,1.0802789743987014e-45,1.0802789874123929e-45,4.1928384121582628e-23,9.2955525903640621e-15,4.1697637618698392e-25,4.9784548925945061e-24,1.5029899798146103e-19,1.171636887899665e-19,4.9025608917033407e-31,1.0849647405980721e-25,2.6128384971522444e-40,4.638064933352759e-32,4.9485748225598987e-32,3.0945518707406256e-33,1.5277618169970273e-38,9.6818772714534938e-44,6.4785099157991899e-45
8.162971973754581e-14,0.7033592202419781,154.0,0.0,0.0,0.0,0.99999997078174563,1.0,18.999999999998167,3.0536558119210535e-09,1.0000620026250182e-08,1.0000207370105577e-08,1.1127322277046955e-12,3.4732887504338482e-15,5.7665075568382961e-09,1.7136279291009288e-10,4.248386347473421e-12,2.1982619773169486e-10,7.0785218176641021e-13,1.8090628999174317e-20,1.191368312815005e-15,7.6536353740988295e-21,7.2071169182381527e-16,8.4483868011309219e-20,8.4487034534258109e-20,2.7804584155292741e-24,3.8606368266112863e-25,8.057718652430753e-17,2.9950114725190868e-45,2.8371172539403082e-45,2.8371172932271533e-45,6.3398133563768803e-23,1.0689735060804309e-14,5.5011468078699827e-25,6.662097511752402e-24,2.2627117771024633e-19,1.7638683552202567e-19,8.5070583511576161e-31,1.6403604685562077e-25,5.2034029008592042e-40,7.9737248101439224e-32,8.5867976032180696e-32,6.1147522385866596e-33,3.4689713136400308e-38,2.5263612451798122e-43,1.6904918159575244e-44
9.21380529458517e-14,0.7033592202419761,154.0,0.0,0.0,0.0,0.99999996702157512,1.0,18.999999999997666,3.4467581095095773e-09,1.1287916426449265e-08,1.1287389370807481e-08,1.4175871236997991e-12,3.9210760115591222e-15,6.4536992419107828e-09,2.1708723167725052e-10,4.7689754034041155e-12,2.7848204340537534e-10,8.9941267326025917e-13,2.3050639591541208e-20,1.517428266573967e-15,9.725401091138426e-21,9.1818899196590253e-16,1.2148627439462826e-19,1.2149136000135733e-19,4.460551702120366e-24,6.2505364615838426e-25,1.0265753897983811e-16,6.9798248497131102e-45,6.6118554684235889e-45,6.611855571566525e-45,9.1175495561731668e-23,1.2089258459541968e-14,7.0190713333583602e-25,8.5863604394894648e-24,3.2399637470135221e-19,2.5256726559885298e-19,1.3808010482840373e-30,2.3588281056804999e-25,9.5309966929280826e-40,1.2823639569261601e-31,1.3937351054170737e-31,1.1114094632890332e-32,7.120475373465058e-38,5.8509418792716824e-43,3.9151231428008217e-44
1.0264638615415757e-13,0.7033592202419737,154.0,0.0,0.0,0.0,0.9999999632616513,1.0,18.999999999997112,3.8398604004065495e-09,1.2575190506372437e-08,1.2574534490219736e-08,1.7592870713535277e-12,4.3688555108413262e-15,7.129014135191352e-09,2.6790880906988124e-10,5.2837783101940254e-12,3.4367655825336189e-10,1.1132810964957514e-12,2.8610521522208081e-20,1.882776508950165e-15,1.2038486842336354e-20,1.1395423107126421e-15,1.6796764226275894e-19,1.6797539428048511e-19,6.7916270195393021e-24,9.6038857970551644e-25,1.2740822543657602e-16,1.4831925740527676e-44,1.4050002485410183e-44,1.4050002728806325e-44,1.2607376745567364e-22,1.3494122716488173e-14,8.7243529925587821e-25,1.0749296641463123e-23,4.4606750960088774e-19,3.4772625499209023e-19,2.1269210607181704e-30,3.2613562996616109e-25,1.6351027016652749e-39,1.9573057100800288e-31,2.146839836021837e-31,1.8921511919134257e-32,1.3508472360154009e-37,1.2354216211115334e-42,8.2667886793477644e-44
