Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669),S(1668),S(571)
3.7641320362124983e-10,0.3556900221973904,154.0,0.0,0.0,0.0,0.99947091600225446,1.0,18.999959243778747,2.7756296854124818e-05,0.00019308834579151836,0.00015366240601911763,4.0014350672337238e-05,1.0786073477331552e-10,1.6742372130528925e-07,4.6721226182861512e-05,3.1905102584904984e-10,6.6558731524673012e-05,7.0266635101207771e-07,5.4107740578862039e-13,2.7432568124915945e-07,6.4387309355608638e-15,6.0847282843425903e-08,5.466074118347698e-08,5.4705744434208383e-08,2.7628751238867258e-11,1.7310969399016579e-11,2.0363988658097986e-08,1.2803931962602043e-17,1.213260066799281e-17,1.2134492945900341e-17,4.8808360710532414e-10,3.8562414539294957e-08,3.6224410346814387e-13,4.7696975285868105e-17,8.1828666401646664e-10,5.726844614320875e-10,6.3455646681737611e-14,2.5009593736327861e-13,3.0462748449078536e-19,1.3949200721145236e-17,8.1043524082275325e-15,7.833885977744275e-15,2.6080375292496197e-16,1.4833521372058663e-17,1.1036793538112439e-18,2.0361951986758679e-17,2.2828769947598192e-20,7.1487344298895321e-23,5.1219416488190108e-25,1.3126288776096636e-21,2.1160790362790762e-20,4.3183386463862746e-16,9.8181356765596741e-17,1.4631259050767634e-19,4.8843364981030466e-19,1.6388341669940225e-15,2.147665843881554e-17,7.055651941050233e-13,2.2412862258723858e-14,4.2568846239431101e-13,3.8669457803224632e-16,2.6364621838300672e-16,9.5338967630448263e-16,1.8916586785713766e-24,2.1593891572327726e-22,1.0083535243722685e-15,5.3915000214754882e-25,2.455476837066694e-19,8.8931950105532517e-23
3.8801586376872977e-10,0.35569001934763633,154.0,0.0,0.0,0.0,0.9994546073726075,1.0,18.999957834948571,2.8611338897762488e-05,0.0001990361770933587,0.00015824030763064904,4.1399030925928472e-05,1.1118323568574728e-10,1.6742119306473514e-07,4.8163009888676899e-05,3.190458198152279e-10,6.8612789133607445e-05,7.2437146120124595e-07,5.598011703233091e-13,2.914880174927705e-07,6.6376210187111091e-15,6.3537171338367514e-08,5.9014686132666345e-08,5.9063281942044194e-08,2.9830444298288295e-11,1.8692691997055811e-11,2.1651627332821147e-08,1.5417912434292277e-17,1.4612545585991524e-17,1.4614899556556646e-17,5.3596184374092691e-10,4.0952372218888614e-08,4.0790815838078133e-13,4.9941616798957078e-17,8.6645706461483243e-10,6.0634365582488141e-10,7.2583432893467363e-14,2.7111409727390985e-13,3.5868429889549739e-19,1.531901057809415e-17,9.1816728033583342e-15,8.8667758804283302e-15,3.0418356815154428e-16,1.7706370846413284e-17,1.3262523615779375e-18,2.3801479209949984e-17,2.8278017783077197e-20,9.0590203277029728e-23,6.1548881016327801e-25,1.6269991560549391e-21,2.548093985401189e-20,4.5950308302842361e-16,1.0527197822644311e-16,1.5569502100548201e-19,5.296251129255106e-19,1.7774769598394999e-15,2.2538813802475529e-17,7.4045271688064815e-13,2.3538842492463485e-14,4.6178690955955218e-13,4.1951176899628091e-16,2.8601818041427119e-16,1.0363172954060825e-15,2.0282735835798489e-24,2.3472168068329662e-22,1.0871861612422991e-15,5.8130051316574697e-25,2.6474529523745056e-19,1.1043997323121099e-22
3.996185239162097e-10,0.35569001649840093,154.0,0.0,0.0,0.0,0.99943829873739687,1.0,18.999956426112803,2.946634952758967e-05,0.00020498377313187731,0.00016281783757997261,4.2783642761333328e-05,1.1450560473812351e-10,1.6741866479093213e-07,4.9604766665226233e-05,3.1904061378296691e-10,7.0666814523395269e-05,7.4607571001821229e-07,5.7852400970215037e-13,3.0917061413643314e-07,6.8365032088580489e-15,6.6244709008683396e-08,6.3557573435407697e-08,6.3609918461693061e-08,3.2127725007773005e-11,2.0134506075266659e-11,2.2979533668612519e-08,1.8456319534037559e-17,1.749586336466487e-17,1.7498771742737008e-17,5.868620415664504e-10,4.3414023338735799e-08,4.5775476345585492e-13,5.2233384461797319e-17,9.1582490308789796e-10,6.4083504869870625e-10,8.2687879905894185e-14,2.9313689749100518e-13,4.2025210295953991e-19,1.6775424618456616e-17,1.0362827207892519e-14,9.9978350905334389e-15,3.5311307184643892e-16,2.1017874552350145e-17,1.5847591377388656e-18,2.7690877825313716e-17,3.4799205940238229e-20,1.1396607725220138e-22,7.3546058755085235e-25,2.0036252954032835e-21,3.0510490660571614e-20,4.8812791843923513e-16,1.126380359700574e-16,1.6540171135532686e-19,5.728004937813856e-19,1.9228158657743221e-15,2.3613612761740356e-17,7.7575535572637999e-13,2.4678582774742717e-14,4.9963817481999637e-13,4.5392375564000995e-16,3.0947720367339871e-16,1.1233714977480063e-15,2.1701953159966877e-24,2.5443909950346283e-22,1.1691876320736692e-15,6.2514534745046149e-25,2.8471462939356086e-19,1.362159316144669e-22
4.1122118406368966e-10,0.3556900136497034,154.0,0.0,0.0,0.0,0.99942199009673915,1.0,18.999955017279703,3.032132874424287e-05,0.00021093113380721244,0.00016739500409599086,4.4168177828123017e-05,1.1782784187535549e-10,1.6741613651832523e-07,5.1046496522320037e-05,3.1903540774497593e-10,7.2720807707753391e-05,7.6777909709861482e-07,5.9724581100924515e-13,3.2737343373792744e-07,7.0353775026736145e-15,6.896868326262e-08,6.8290595688345109e-08,6.8346847645173942e-08,3.452119728325982e-11,2.163679267585017e-11,2.4347777154229221e-08,2.1971127793954022e-17,2.0832088505497845e-17,2.0835658829524115e-17,6.4087571742820037e-10,4.5947363526112136e-08,5.1203152040889422e-13,5.4572359333352519e-17,9.6637645739398183e-10,6.7614885563070563e-10,9.3839101539815585e-14,3.1617539172956116e-13,4.9009895329812517e-19,1.8321076250511618e-17,1.1654251375444853e-14,1.1232975881466891e-14,4.0810110021838482e-16,2.4817874609733395e-17,1.8836355312374317e-18,3.207285047902802e-17,4.256071594960277e-20,1.4239506776520267e-22,8.7416826972174725e-25,2.4524089891562499e-21,3.6339238630235424e-20,5.1771877014434851e-16,1.2028246242781891e-16,1.754361900731127e-19,6.1798195581149343e-19,2.0749256956704375e-15,2.4700451097672736e-17,8.1145326927975234e-13,2.583142545942642e-14,5.3926251882230854e-13,4.8994899703861102e-16,3.3403586782756079e-16,1.2146008190836916e-15,2.3174803749398935e-24,2.751021653273554e-22,1.2543534527294681e-15,6.7068210740758131e-25,3.0545459460018006e-19,1.6693057845297467e-22
4.228238442111696e-10,0.3556900108015588,154.0,0.0,0.0,0.0,0.99940568145075048,1.0,18.999953608455492,3.1176276548358643e-05,0.00021687825901951647,0.00017197181336686308,4.5552629816141697e-05,1.2114994704150985e-10,1.6741360826743983e-07,5.2488199469659888e-05,3.1903020170480011e-10,7.4774768700246359e-05,7.8948162207847798e-07,6.1596648891824644e-13,3.4609643884727473e-07,7.2342438968188212e-15,7.1707964033475679e-08,7.3214863512362451e-08,7.3275181103695991e-08,3.7011423528098551e-11,2.319990664940625e-11,2.575642726941614e-08,2.6018667698334159e-17,2.4674928675410689e-17,2.4679285097658888e-17,6.9809436540597013e-10,4.8552388418356053e-08,5.7099313136739529e-13,5.6958622611864686e-17,1.0180981624366473e-09,7.1227540697555158e-10,1.0610984083290838e-13,3.4024013306894795e-13,5.6904421218690525e-19,1.9958598753082444e-17,1.3062571696055505e-14,1.2578270378412735e-14,4.6968567248798559e-16,2.9159998783591912e-17,2.2277048529149394e-18,3.699271048244302e-17,5.1751048971873371e-20,1.7676924650732246e-22,1.0338504640803473e-24,2.9844629366394421e-21,4.3065154772206094e-20,5.4828616422519934e-16,1.2820823490785016e-16,1.8580202876236419e-19,6.6519057101085903e-19,2.2338775439787363e-15,2.5798753378012416e-17,8.4752756147745152e-13,2.6996744232544095e-14,5.8067923468731245e-13,5.276050707577797e-16,3.5970615180397751e-16,1.3100513966271542e-15,2.4701861241670832e-24,2.9672132803975253e-22,1.3426775456253707e-15,7.1790754345299897e-25,3.2696371117536747e-19,2.0333349802785039e-22
4.3442650435864956e-10,0.3556900079539788,154.0,0.0,0.0,0.0,0.99938937279954743,1.0,18.999952199644859,3.2031192940573652e-05,0.00022282514866895587,0.00017654827004785835,4.6936993947750378e-05,1.2447192018027526e-10,1.6741107998387251e-07,5.3929875516864395e-05,3.1902499566739064e-10,7.6828697514323539e-05,8.1118328459398386e-07,6.3468597882599194e-13,3.6533959200673933e-07,7.4331023879505137e-15,7.446149810347659e-08,7.8331411131105107e-08,7.8395953990794407e-08,3.9598927458047166e-11,2.4824178437377939e-11,2.7205553485568524e-08,3.0659822936845269e-17,2.9082456330850315e-17,2.908774155602174e-17,7.5860945804790473e-10,5.1229093657391583e-08,6.34901397441591e-13,5.9392255561206116e-17,1.0709766082696109e-09,7.4920514651900576e-10,1.1957547539769295e-13,3.6534120185389257e-13,6.5796015442523736e-19,2.1690625307530419e-17,1.4594605073021981e-14,1.403994962368547e-14,5.3843470950276381e-16,3.4101806967473003e-17,2.6221983098027794e-18,4.2498458440851174e-17,6.2580506846519891e-20,2.1810454807414752e-22,1.2169350973199897e-24,3.6122168905333788e-21,5.0794854213850229e-20,5.7984074897769842e-16,1.3641837420019452e-16,1.9650284055214912e-19,7.1444637341219702e-19,2.3997389707376421e-15,2.690797158547873e-17,8.8396023651139208e-13,2.8173942619298303e-14,6.2390669402124408e-13,5.6690871477447197e-16,3.8649946235848818e-16,1.4097670870068909e-15,2.6283707652015683e-24,3.1930652098266511e-22,1.4341524021424107e-15,7.668176408520117e-25,3.4924015088666878e-19,2.4625931498307879e-22
4.460291645061295e-10,0.3556900051069725,154.0,0.0,0.0,0.0,0.99937306414324645,1.0,18.999950790851344,3.2886077921524644e-05,0.00022877180265571146,0.00018112437764269628,4.8321266596560637e-05,1.2779376123675618e-10,1.674085516898541e-07,5.53715246734092e-05,3.1901978962556361e-10,7.8882594163233745e-05,8.328840842808726e-07,6.5340423169534431e-13,3.851028557508305e-07,7.631952972744731e-15,7.7228303832273751e-08,8.3641201566420344e-08,8.37101302020675e-08,4.2284196732270058e-11,2.6509915732073153e-11,2.8695225266248275e-08,3.5960228308805422e-17,3.4117301216143014e-17,3.412367859508748e-17,8.2251244733386913e-10,5.397747488566164e-08,7.0402521730211651e-13,6.1873339178492984e-17,1.1249985383221899e-09,7.8692863014727846e-10,1.3431402206523545e-13,3.9148823204130803e-13,7.5777355863917272e-19,2.3519789027283936e-17,1.6257358802076992e-14,1.5624402649606041e-14,6.1494674690536519e-16,3.9704937433783948e-17,3.0727758217135906e-18,4.8640858858895949e-17,7.5282954978033015e-20,2.6755349692764484e-22,1.4260490774349079e-24,4.349529500080035e-21,5.9644077008198204e-20,6.1239329058861899e-16,1.4491594318974641e-16,2.0754227862710655e-19,7.6576841001678989e-19,2.5725741749157539e-15,2.8027583811405851e-17,9.2073415593046355e-13,2.9362452562191822e-14,6.6896239073957287e-13,6.0787586740469247e-16,4.1442666128594669e-16,1.5137895784253032e-15,2.7920933106078923e-24,3.4286718635893887e-22,1.5287692331580046e-15,8.1740770020564314e-25,3.7228177361387802e-19,2.9663414750148663e-22
4.5763182465360945e-10,0.35569000226054687,154.0,0.0,0.0,0.0,0.99935675548196401,1.0,18.99994938207761,3.374093149184843e-05,0.00023471822087997728,0.00018570013878300425,4.9705445008033908e-05,1.3111547015513857e-10,1.6740602342640625e-07,5.6813146948651685e-05,3.190145835796651e-10,8.0936458660060587e-05,8.5458402077509602e-07,6.7212121027925953e-13,4.0538619260630418e-07,7.8307956478634509e-15,8.0007466260444228e-08,8.9145131476275873e-08,8.9218607217096255e-08,4.5067685403275403e-11,2.8257405022436953e-11,3.0225512067582958e-08,4.1990468160241875e-17,3.9846843625657203e-17,3.9854499410937643e-17,8.898947654208622e-10,5.6797527743195279e-08,7.7864058576288521e-13,6.4401954612904711e-17,1.18015084764506e-09,8.2543652453200967e-10,1.5040614088069615e-13,4.186904360751659e-13,8.6946728265004814e-19,2.5448722971961266e-17,1.805803045248229e-14,1.7338175558449985e-14,6.9985164295091006e-16,4.6035252795262578e-17,3.5855472126278328e-18,5.5473516723311403e-17,9.0117668172969646e-20,3.2641879745078864e-22,1.6640281296995195e-24,5.2118060870501548e-21,6.9738180730474575e-20,6.4595466905934463e-16,1.5370404548709632e-16,2.1892403484177086e-19,8.1917478929504413e-19,2.7524441594811854e-15,2.9157093011779665e-17,9.5783299779079373e-13,3.0561733067053444e-14,7.1586298280223445e-13,6.5052170532838076e-16,4.4349809133379878e-16,1.6221584972940759e-15,2.9614135576120137e-24,3.6741229938471057e-22,1.6265181084232982e-15,8.6967241197358204e-25,3.9608616129529086e-19,3.5548230271191441e-22
4.692344848010894e-10,0.3556899994147078,154.0,0.0,0.0,0.0,0.99934044681581657,1.0,18.999947973325675,3.4595753652181938e-05,0.0002406644032419606,0.0001902755554357897,5.1089527092053447e-05,1.3443704687879285e-10,1.6740349513582102e-07,5.8254742351879887e-05,3.190093775369002e-10,8.2990291017792211e-05,8.7628309371296865e-07,6.9083688631581667e-13,4.2618956509216485e-07,8.0296304099592729e-15,8.2798132557426679e-08,9.484403566081415e-08,9.4922220609224634e-08,4.7949816198792229e-11,3.0066913033777714e-11,3.1796483338570405e-08,4.882627524500587e-17,4.6343408328049846e-17,4.6352554098132933e-17,9.608478252162831e-10,5.9689247865472466e-08,8.5903059237091782e-13,6.6978183162251873e-17,1.2364205811761024e-09,8.6471960583069632e-10,1.6793513851495446e-13,4.4695662837172466e-13,9.9408182257547794e-19,2.7480060158912569e-17,2.0004007749559768e-14,1.9187970608938293e-14,7.9381128107290077e-16,5.3162985623605493e-17,4.1670937689783382e-18,6.3052954063697473e-17,1.0737126046393647e-19,3.9616781555699689e-22,1.9339268029493285e-24,6.2161224877559472e-21,8.1212644790707654e-20,6.805358743505793e-16,1.6278582409039209e-16,2.3065183840984131e-19,8.7468272737306009e-19,2.9394068885938546e-15,3.0296025822662623e-17,9.9524121775649005e-13,3.1771268913712777e-14,7.646243319600349e-13,6.9486067980225534e-16,4.7372360088077304e-16,1.7349115096180053e-15,3.1363920623194872e-24,3.929503912523976e-22,1.7273880855123827e-15,9.2360592542119977e-25,4.206506493341465e-19,4.2393321233728142e-22
4.808371449485694e-10,0.35568999656945993,154.0,0.0,0.0,0.0,0.9993241381449206,1.0,18.999946564597007,3.5450544403162173e-05,0.00024661034964188204,0.00019485062906307894,5.2473511263319763e-05,1.3775849135303219e-10,1.6740096682083524e-07,5.9696310892249308e-05,3.1900417149168814e-10,8.5044091249231337e-05,8.9798130273043278e-07,7.0955123836750117e-13,4.4751293571966748e-07,8.2284572557134735e-15,8.5599507785270505e-08,1.0073869126118482e-07,1.0082174824786411e-07,5.0930982648071295e-11,3.1938688069324644e-11,3.3408208521315239e-08,5.6548729906278625e-17,5.3684459055252589e-17,5.3695334314120145e-17,1.0354630208280571e-09,6.2652630881814734e-08,9.4548542000106405e-13,6.9602105765352249e-17,1.2937949320260906e-09,9.0476875840236437e-10,1.8698697115209389e-13,4.7629524749616405e-13,1.1327168553869968e-18,2.9616433579931181e-17,2.2102868458295672e-14,2.1180645308856859e-14,8.9752026729776485e-16,6.1162883675132974e-17,4.8244901565869509e-18,7.1438686491945018e-17,1.273596998448801e-19,4.7844797974839154e-22,2.2390286423359906e-24,7.3813550893216504e-21,9.4213586377095325e-20,7.1614800272558392e-16,1.7216446008813547e-16,2.4272945466110459e-19,9.3230859202077494e-19,3.1335174373145737e-15,3.1443931432032686e-17,1.0329440120534044e-12,3.2990569428094011e-14,8.1526154161139953e-13,7.4090655115100345e-16,5.0511256744229322e-16,1.8520844173976606e-15,3.3170901147225651e-24,4.1948957096545844e-22,1.8313673290527008e-15,9.7920191236987666e-25,4.4597235563800889e-19,5.0322860619361786e-22
4.924398050960494e-10,0.35568999372480714,154.0,0.0,0.0,0.0,0.99930782946939234,1.0,18.99994515589275,3.6305303745426237e-05,0.00025255605997997549,0.00019942536074628705,5.3857396317009879e-05,1.4107980352227268e-10,1.6739843854203303e-07,6.1137852578785261e-05,3.1899896544087809e-10,8.7097859366998674e-05,9.1967864746342105e-07,7.2826425014247772e-13,4.6935626699231918e-07,8.4272761817912095e-15,8.8410850954340635e-08,1.0682982167291865e-07,1.0691791421510327e-07,5.4011551063622248e-11,3.3872961260574487e-11,3.5060757051213753e-08,6.5244459487480705e-17,6.1952793470798722e-17,6.1965668429794446e-17,1.1138317279220331e-09,6.5687672414161088e-08,1.0383023434534663e-12,7.227380350605006e-17,1.3522612397839675e-09,9.4557497353829825e-10,2.0765024690623909e-13,5.0671437710495168e-13,1.2865327647030681e-18,3.1860476204462205e-17,2.4362380267774449e-14,2.3323211513544355e-14,1.0117066225947864e-15,7.0114354679354949e-17,5.5653266885172977e-18,8.0693299720692144e-17,1.5043040883373324e-19,5.7510312964338874e-22,2.582856524965747e-24,8.7283171898056325e-21,1.088982879541319e-19,7.5280225327686442e-16,1.8184317140657795e-16,2.5516068386093412e-19,9.9206794454828119e-19,3.3348281341948197e-15,3.2600380505333118e-17,1.0709272821858339e-12,3.4219167312742577e-14,8.6778899286115112e-13,7.886724216203634e-16,5.3767392005951975e-16,1.9737112503004263e-15,3.5035697145658773e-24,4.4703754610149791e-22,1.9384432208838195e-15,1.0364536260972861e-24,4.7204820744872935e-19,5.9472992117267647e-22
5.040424652435294e-10,0.3556899908807522,154.0,0.0,0.0,0.0,0.99929152078934846,1.0,18.999943747213717,3.7160031679611276e-05,0.00025850153415648717,0.00020399975128091732,5.5241181334100223e-05,1.4440098332945347e-10,1.6739591024685498e-07,6.25793674204533e-05,3.1899375939261932e-10,8.9151595383633333e-05,9.4137512754833894e-07,7.4697590921487469e-13,4.9171952140588164e-07,8.626087184838462e-15,9.123147135072587e-08,1.1311810019313594e-07,1.132113924559316e-07,5.7191862388161986e-11,3.5869947732592506e-11,3.6754198357098042e-08,7.5005837892890653e-17,7.1236738542714824e-17,7.1251917091459438e-17,1.1960453040046082e-09,6.879436807616671e-08,1.1377857280521326e-12,7.4993357739410101e-17,1.4118069888414994e-09,9.8712934820765128e-10,2.3001622781514766e-13,5.3822176572194857e-13,1.4567521496469817e-18,3.4214820980576095e-17,2.6790500676299892e-14,2.562283453006429e-14,1.1371324702371357e-15,8.0101610651774879e-17,6.3977319365696391e-18,9.0882526061043234e-17,1.7696445176196295e-19,6.8819084002632424e-22,2.969183155044879e-24,1.0279901812509051e-20,1.25435736247462e-19,7.9050992462575592e-16,1.9182521160176634e-16,2.6794936008829968e-19,1.0539755797091135e-18,3.5433886970828993e-15,3.3764964162170393e-17,1.1091776013330373e-12,3.5456617533029651e-14,9.2222037886592744e-13,8.3817076666913307e-16,5.7141616062454051e-16,2.0998243528298873e-15,3.6958935480728201e-24,4.7560164255575242e-22,2.0486024617334423e-15,1.0953539557019309e-24,4.9887496610639734e-19,6.9992594334970307e-22
5.156451253910094e-10,0.3556899880372978,154.0,0.0,0.0,0.0,0.99927521210490533,1.0,18.999942338560544,3.8014728206354584e-05,0.00026444677207167634,0.00020857380124659347,5.6624865611353156e-05,1.4772203072008443e-10,1.6739338191252929e-07,6.4020855426102702e-05,3.1898855334421553e-10,9.1205299311512226e-05,9.630707426213786e-07,7.6568620607433537e-13,5.1460266144837227e-07,8.8248902615420295e-15,9.4060725116681375e-08,1.1960415341939906e-07,1.1970281017990196e-07,6.0472233915800261e-11,3.7929847689957385e-11,3.8488601861344479e-08,8.5931185228157747e-17,8.1630346255450407e-17,8.1648169128676101e-17,1.2821950886407963e-09,7.1972713472568863e-08,1.2442470282449122e-12,7.7760849351796926e-17,1.4724198067370977e-09,1.029423083817776e-09,2.5417883145371056e-13,5.7082484541187447e-13,1.6446613166393422e-18,3.6682100847057686e-17,2.9395376877079062e-14,2.8086832226894905e-14,1.2745947182436507e-15,9.1213811696109752e-17,7.3303956793913461e-18,1.0207532089972756e-16,2.0737880966224944e-19,8.2000074837453752e-22,3.4020417152707391e-24,1.2061231104462076e-20,1.4400717265077703e-19,8.2928241178476259e-16,2.0211386869616218e-16,2.8109935016918543e-19,1.1180455637035989e-18,3.7592463624631909e-15,3.4937293001754012e-17,1.1476821823471404e-12,3.670249625643515e-14,9.7856873754606788e-13,8.8941346477287921e-16,6.0634738419131054e-16,2.230454467210136e-15,3.8941249655311695e-24,5.0518882331399834e-22,2.1618311649587529e-15,1.1558954762247975e-24,5.2644924988075988e-19,8.2044068081979821e-22
5.272477855384894e-10,0.355689985194446,154.0,0.0,0.0,0.0,0.9992589034161794,1.0,18.999940929933668,3.8869393326293481e-05,0.00027039177362581535,0.00021314751105878661,5.8008448609604438e-05,1.5104294563897305e-10,1.6739085361494072e-07,6.5462316604439691e-05,3.1898334728941619e-10,9.3258971162812136e-05,9.847654923185215e-07,7.8439513342978609e-13,5.3800564960006644e-07,9.0236854085734489e-15,9.6898012066039932e-08,1.2628856441719777e-07,1.2639275103123432e-07,6.3852960896054314e-11,4.0052847428780815e-11,4.0264036979952647e-08,9.8124967457720172e-17,9.3233589601610262e-17,9.3254437748779441e-17,1.3723724036192655e-09,7.52227041987488e-08,1.358004786205324e-12,8.057635933417048e-17,1.534087462518586e-09,1.0724474849891034e-09,2.8023463220707236e-13,6.045307494121898e-13,1.851611754029481e-18,3.9264948732031017e-17,3.2185345644344363e-14,3.0722674149006957e-14,1.4249257369694542e-15,1.0354520926386171e-16,8.3725921801853253e-18,1.143439391558754e-16,2.4212874357291902e-19,9.7307391354412272e-22,3.8857366712109852e-24,1.4099812447110214e-20,1.6480665498764739e-19,8.6913120317193088e-16,2.1271246406063315e-16,2.9461455266198914e-19,1.1842912703719118e-18,3.9824460086347435e-15,3.6116996174824052e-17,1.186428847276591e-12,3.7956399842395456e-14,1.0368464827411762e-12,9.4241182580970866e-16,6.4247529832027058e-16,2.3656308121941973e-15,4.0983279597519392e-24,5.3580570630233216e-22,2.2781149428761519e-15,1.2180704948086721e-24,5.5476755499752755e-19,9.5804146473945619e-22
