Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73)
1.8956859947711262e-11,1.0168345561566465,154.0,0.0,0.0,0.0,0.99999507868686888,1.0,18.999999973039763,6.6862633302817111e-07,1.5026078087397833e-06,1.4801422063158586e-06,2.4701279663064743e-08,3.6818903007568223e-13,4.0660847513226948e-08,5.2931707759778034e-07,4.3590553352024569e-11,6.7290555609701617e-07,2.2585635786747937e-09,4.0876698852354277e-16,2.6244878538841109e-11,2.4791499963449174e-17,2.3254144588978421e-11
2.0026248577648598e-11,1.016834556139927,154.0,0.0,0.0,0.0,0.9999948011165416,1.0,18.999999970162303,7.0634411757172592e-07,1.5873625184488178e-06,1.5622906449135282e-06,2.7441803550395026e-08,3.8895690349409832e-13,4.0660838015951414e-08,5.6016597146833909e-07,4.3590542657718852e-11,7.1212290241897669e-07,2.3954776578007431e-09,4.5411846487346213e-16,2.9267864475058163e-11,2.6294361900954918e-17,2.5936171774395658e-11
2.1095637207585933e-11,1.016834556122448,154.0,0.0,0.0,0.0,0.99999452354622342,1.0,18.999999967154075,7.440618421776862e-07,1.6721171810750423e-06,1.6443081265242244e-06,3.0313092591187437e-08,4.0972476536745407e-13,4.0660828464573167e-08,5.9101485502318756e-07,4.3590530816304858e-11,7.5134023959733597e-07,2.5323916918422475e-09,5.0163391199678604e-16,3.2455461081105596e-11,2.7797223343588344e-17,2.8762902401072877e-11
2.3234414467460607e-11,1.0168345560852525,154.0,0.0,0.0,0.0,0.99999396840561428,1.0,18.999999960752707,8.1949711157713876e-07,1.8416263650761918e-06,1.8079575868430311e-06,3.644059899427999e-08,4.5126045447691044e-13,4.0660809237056356e-08,6.5271259116956292e-07,4.3590503482033073e-11,8.2977488650266348e-07,2.8062196273653893e-09,6.0303480326134788e-16,3.9324485573421483e-11,3.0802944773804005e-17,3.4849554468648426e-11
2.5014253279188623e-11,1.0168345560520764,154.0,0.0,0.0,0.0,0.99999350643102647,1.0,18.999999955042927,8.8227233920852854e-07,1.982687673040861e-06,1.9437594279490591e-06,4.1922468694483339e-08,4.858254172122108e-13,4.0660793500075222e-08,7.0405592634298901e-07,4.3590483253792107e-11,8.95046278352786e-07,3.0340924106799065e-09,6.9375141108891275e-16,4.5542681665764919e-11,3.3304231236281132e-17,4.0353972968252938e-11
2.6794092090916638e-11,1.0168345560169303,154.0,0.0,0.0,0.0,0.99999304445646398,1.0,18.999999948994184,9.450474008098058e-07,2.1237488507127211e-06,2.0792217729235176e-06,4.7743306038094643e-08,5.2039034799441262e-13,4.0660777899296648e-08,7.5539923281783728e-07,4.3590466005319152e-11,9.6031764471766644e-07,3.2619649388171783e-09,7.9007743437657514e-16,5.2216857928542656e-11,3.5805514897752148e-17,4.6256326001260128e-11
2.8573930902644654e-11,1.0168345559798604,154.0,0.0,0.0,0.0,0.99999258248192668,1.0,18.999999942614405,1.0078222963813345e-06,2.264809898062691e-06,2.2143525595957834e-06,5.3895174186726855e-08,5.5495524681495092e-13,4.0660762058208891e-08,8.0674251075650395e-07,4.3590447160924984e-11,1.0255889858037484e-06,3.4898372406414034e-09,8.9188153013389842e-16,5.9347013523221744e-11,3.8306796075054703e-17,5.2555622494520711e-11
3.035376971437267e-11,1.0168345559409124,154.0,0.0,0.0,0.0,0.99999212050741459,1.0,18.999999935911351,1.070597025923479e-06,2.4058708150472833e-06,2.3491595399611742e-06,6.0370322113006776e-08,5.8952011366177018e-13,4.0660746116474827e-08,8.5808576009875515e-07,4.3590425889314589e-11,1.0908603015344529e-06,3.717709359424554e-09,9.9903543026917156e-16,6.6933147609599408e-11,4.0808075243178681e-17,5.9250894412878532e-11
3.2133608526100685e-11,1.0168345559001302,154.0,0.0,0.0,0.0,0.99999165853292771,1.0,18.999999928892592,1.1333715894366031e-06,2.5469316016709258e-06,2.4836502845432557e-06,6.7161180238808769e-08,6.240849485346e-13,4.0660730346902108e-08,9.0942898072693163e-07,4.3590405036179823e-11,1.1561315917601962e-06,3.9455812905135477e-09,1.111413869408601e-15,7.4975259345684664e-11,4.3309352351048141e-17,6.6341196218374964e-11
3.39134473378287e-11,1.0168345558575562,154.0,0.0,0.0,0.0,0.99999119655846602,1.0,18.999999921565507,1.1961459869210704e-06,2.6879922579619835e-06,2.6178321866356112e-06,7.4260356194010844e-08,6.5864975143909079e-13,4.066071461012933e-08,9.6077217270114426e-07,4.3590385567315966e-11,1.2214028565573899e-06,4.1734530053146073e-09,1.2288945147099513e-15,8.3473347890279252e-11,4.581062708479329e-17,7.3825604344396377e-11
3.5693286149556715e-11,1.0168345558132328,154.0,0.0,0.0,0.0,0.99999073458402954,1.0,18.999999913937327,1.2589202183772456e-06,2.8290527839279954e-06,2.7517124664583231e-06,8.1660630660527913e-08,6.9321452237582617e-13,4.0660698735823727e-08,1.0121153360948638e-06,4.3590365941695909e-11,1.2866740960194288e-06,4.4013244960596375e-09,1.3513578970874231e-15,9.2427412403369381e-11,4.8311899359144783e-17,8.1703216680394642e-11
3.747312496128473e-11,1.016834555767201,154.0,0.0,0.0,0.0,0.99999027260961826,1.0,18.999999906015095,1.3216942838054918e-06,2.9701131795553514e-06,2.8852981752050247e-06,8.9354953325764646e-08,7.2777926134023546e-13,4.066068286399199e-08,1.0634584708477078e-06,4.3590345444407327e-11,1.3519453100695439e-06,4.6291957761204951e-09,1.47868734424728e-15,1.018374520446131e-10,5.0813169320884126e-17,8.9973152070174046e-11
3.9252963773012746e-11,1.0168345557195002,154.0,0.0,0.0,0.0,0.99998981063523218,1.0,18.999999897805704,1.3844681832061741e-06,3.1111734448357227e-06,3.0185961990028652e-06,9.7336438923137156e-08,7.623439683291003e-13,4.0660667096034808e-08,1.114801576915946e-06,4.3590324951190122e-11,1.4172164986521373e-06,4.8570668535869454e-09,1.6107689151642662e-15,1.1170346597293015e-10,5.3314437058811025e-17,9.8634549820973651e-11
4.103280258474076e-11,1.0168345556701701,154.0,0.0,0.0,0.0,0.9999893486608713,1.0,18.99999988931588,1.4472419165796557e-06,3.2522335797745294e-06,3.1516132627737655e-06,1.0559836337130099e-07,7.9690864334261719e-13,4.0660651306289119e-08,1.1661446543537814e-06,4.359030499328572e-11,1.4824876618361086e-06,5.0849377227942477e-09,1.7474913361915248e-15,1.2202545334736036e-10,5.5815702510743778e-17,1.0768656922478757e-10
4.281264139646878e-11,1.016834555619249,154.0,0.0,0.0,0.0,0.99998888668653563,1.0,18.999999880552178,1.5100154839263007e-06,3.3932935843781225e-06,3.2843559340102651e-06,1.1413415999876736e-07,8.3147328638120982e-13,4.0660635442191666e-08,1.2174877031838887e-06,4.3590285091639965e-11,1.5477587996502784e-06,5.3128083771434209e-09,1.8887459385836082e-15,1.3280341332739679e-10,5.8316965604247592e-17,1.1712838909027242e-10
4.459248020819679e-11,1.0168345555667735,154.0,0.0,0.0,0.0,0.99998842471222515,1.0,18.999999871521013,1.5727888852464737e-06,3.5343534586449516e-06,3.4168306264596767e-06,1.2293741586020988e-07,8.6603789744342496e-13,4.0660619608760684e-08,1.2688307233609779e-06,4.3590264869582407e-11,1.6130299120370638e-06,5.5406788179323145e-09,2.0344265975367215e-15,1.4403734507250201e-10,6.0818226353568975e-17,1.2695920728602268e-10
4.637231901992481e-11,1.0168345555127807,154.0,0.0,0.0,0.0,0.99998796273793988,1.0,18.999999862228655,1.635562120540538e-06,3.6754132025704727e-06,3.5490436037244882e-06,1.3200186813650634e-07,9.0060247652715437e-13,4.0660603825555651e-08,1.3201737148766162e-06,4.3590244578804906e-11,1.6783009989857385e-06,5.768549049449836e-09,2.1844296726146703e-15,1.5572724774185699e-10,6.3319484805784423e-17,1.3717824029422853e-10
4.8152157831652824e-11,1.0168345554573053,154.0,0.0,0.0,0.0,0.99998750076367982,1.0,18.999999852681221,1.6983351898088578e-06,3.8164728161538808e-06,3.6810009827763819e-06,1.4132140062115628e-07,9.3516702363116416e-13,4.0660588009542736e-08,1.3715166777666211e-06,4.3590224476158876e-11,1.74357206054183e-06,5.9964190722423117e-09,2.3386539496043807e-15,1.6787312049462862e-10,6.5820740966892358e-17,1.4778472277504234e-10
4.993199664338084e-11,1.0168345554003828,154.0,0.0,0.0,0.0,0.99998703878944495,1.0,18.999999842884673,1.7611080930517971e-06,3.9575322993972815e-06,3.812708737389391e-06,1.5089004028754827e-07,9.6973153875496327e-13,4.0660572161913635e-08,1.4228596120304826e-06,4.3590204435544859e-11,1.8088430967046844e-06,6.2242888839400091e-09,2.4970005837091668e-15,1.8047496249014774e-10,6.8321994810882965e-17,1.5877790714096996e-10
5.1711835455108855e-11,1.0168345553420464,154.0,0.0,0.0,0.0,0.99998657681523528,1.0,18.999999832844857,1.8238808302697196e-06,4.0985916523014656e-06,3.9441727014916436e-06,1.6070195393763844e-07,1.004296021897897e-12,4.0660556345135572e-08,1.4742025176412621e-06,4.3590184286690187e-11,1.8741141074400487e-06,6.4521584834856539e-09,2.6593730440891377e-15,1.9353277288776549e-10,7.0823246326146147e-17,1.7015706314135568e-10
5.349167426683687e-11,1.01683455528233,154.0,0.0,0.0,0.0,0.99998611484105082,1.0,18.99999982256746,1.8866534014629898e-06,4.2396508748650973e-06,4.0753985724395045e-06,1.7075144492820257e-07,1.0388604730587177e-12,4.0660540546301438e-08,1.5255453946045306e-06,4.3590164088360654e-11,1.9393850927549987e-06,6.6800278719448881e-09,2.8256770596857138e-15,2.0704655084673145e-10,7.3324495524379429e-17,1.8192147745648466e-10
5.5271513078564885e-11,1.0168345552212645,154.0,0.0,0.0,0.0,0.99998565286689156,1.0,18.999999812058046,1.9494258066319714e-06,4.3807099670869637e-06,4.206391914214496e-06,1.8103294997432284e-07,1.0734248922361192e-12,4.0660524720721723e-08,1.5768882429395675e-06,4.359014395081283e-11,2.0046560526740395e-06,6.907897050259939e-09,2.9958205663241039e-15,2.2101629552626858e-10,7.582574241593285e-17,1.940704533012621e-10
5.70513518902929e-11,1.0168345551588838,154.0,0.0,0.0,0.0,0.9999851908927575,1.0,18.999999801322055,2.0121980457770282e-06,4.5217689289671308e-06,4.3371581605458056e-06,1.9154103602726269e-07,1.1079892794294136e-12,4.0660508886731004e-08,1.6282310626384686e-06,4.3590123849984807e-11,2.0699269871871143e-06,7.1357660180825355e-09,3.1697136550463007e-15,2.3544200608565548e-10,7.8326986996976787e-17,2.0660331003811527e-10
6.061102951374893e-11,1.016834555030294,154.0,0.0,0.0,0.0,0.99998426694456499,1.0,18.999999779191437,2.137742025996825e-06,4.8038864617017141e-06,4.5980304686214671e-06,2.1321585205279717e-07,1.1771179578605039e-12,4.0660477197621844e-08,1.7309166161261094e-06,4.3590083737244726e-11,2.2004687799931172e-06,7.5915033217957078e-09,3.528399419686274e-15,2.6566132148104789e-10,8.3329469222530418e-17,2.3281802213287024e-10
6.381473937485936e-11,1.0168345549103628,154.0,0.0,0.0,0.0,0.99998343539127821,1.0,18.99999975855091,2.250731040396471e-06,5.0577917953947124e-06,4.8320908300588449e-06,2.334461494411613e-07,1.2393336590542629e-12,4.0660448763429312e-08,1.8233335162799414e-06,4.359004739943785e-11,2.3179563065671798e-06,8.0016661719346706e-09,3.8631805805734392e-15,2.944181002118723e-10,8.7831695287194345e-17,2.5771762495143812e-10
6.701844923596978e-11,1.0168345547866238,154.0,0.0,0.0,0.0,0.9999826038380728,1.0,18.999999737255123,2.363719516884263e-06,5.3116967067784318e-06,5.0654942697085713e-06,2.5433171172493615e-07,1.3015492566084019e-12,4.0660420298261592e-08,1.9157503236543633e-06,4.3590011008555181e-11,2.4354437508279456e-06,8.4118283378145611e-09,4.2088054107786995e-15,3.2465219531831147e-10,9.2333913840887376e-17,2.8385111552242919e-10
7.022215909708021e-11,1.0168345546592363,154.0,0.0,0.0,0.0,0.99998177228494922,1.0,18.999999715331437,2.4767074554623224e-06,5.5656011958480196e-06,5.298268153266605e-06,2.7584517664034277e-07,1.3637647505112026e-12,4.0660391848949833e-08,2.0081670382292005e-06,4.3589974790243792e-11,2.55293111274973e-06,8.8219898225573886e-09,4.5648211051272414e-15,3.5636360189703736e-10,9.6836124918234525e-17,3.1121506039560203e-10
7.342586895819063e-11,1.0168345545283533,154.0,0.0,0.0,0.0,0.99998094073190735,1.0,18.99999969280606,2.5896948561327723e-06,5.8195052626030677e-06,5.5304387032603313e-06,2.9796032495039957e-07,1.4259801407787596e-12,4.0660363346161767e-08,2.1005836600343788e-06,4.3589938608697111e-11,2.6704183923705423e-06,9.2321506248195836e-09,4.9307937738262759e-15,3.8955231504485303e-10,1.0133832850340905e-16,3.3980616784077285e-10
7.662957881930106e-11,1.0168345543941202,154.0,0.0,0.0,0.0,0.9999801091789472,1.0,18.999999669704135,2.7026817188977354e-06,6.0734089070444849e-06,5.7620310471967214e-06,3.2065203230275119e-07,1.4881954273513985e-12,4.0660334882677591e-08,2.1930001890299085e-06,4.3589902332995472e-11,2.7879055896395072e-06,9.6423107419070487e-09,5.3063076458939747e-15,4.2421832985853491e-10,1.0584052456988147e-16,3.6962128187888599e-10
7.983328868041148e-11,1.0168345542566763,154.0,0.0,0.0,0.0,0.99997927762606875,1.0,18.999999646049726,2.8156680437593343e-06,6.3273121291690269e-06,5.9930692645045773e-06,3.4389622229322212e-07,1.5504106103857736e-12,4.0660306398254834e-08,2.2854166252417934e-06,4.3589866048910235e-11,2.9053927045896492e-06,1.0052470175248484e-08,5.6909642921138969e-15,4.603616414347498e-10,1.1034271312465049e-16,4.0065737646257711e-10
8.303699854152191e-11,1.0168345541161568,154.0,0.0,0.0,0.0,0.99997844607327224,1.0,18.9999996218659,2.9286538307196926e-06,6.5812149289728365e-06,6.2235764304472828e-06,3.6766982255853458e-07,1.6126256894159241e-12,4.0660277940621903e-08,2.3778329686494728e-06,4.358982982142708e-11,3.0228797371947934e-06,1.0462628926861823e-08,6.0843818993400912e-15,4.9798224487015606e-10,1.148448942148277e-16,4.3291155003230847e-10
8.624070840263233e-11,1.0168345539726893,154.0,0.0,0.0,0.0,0.99997761452055733,1.0,18.999999597174771,3.0416390797809328e-06,6.8351173064556748e-06,6.4535746565855741e-06,3.919507243185378e-07,1.6748406657638842e-12,4.0660249450792481e-08,2.4702492192784121e-06,4.3589793592702921e-11,3.1403666874872786e-06,1.0872786995120029e-08,6.4861945983806655e-15,5.3708013526144052e-10,1.1934706775094702e-16,4.6638102050019404e-10
8.944441826374276e-11,1.0168345538263974,154.0,0.0,0.0,0.0,0.99997678296792414,1.0,18.999999571997542,3.1546237909451765e-06,7.0890192616171953e-06,6.6830851300419854e-06,4.1671774311664597e-07,1.7370555356279672e-12,4.0660220984676091e-08,2.5626653771045193e-06,4.3589757330655508e-11,3.2578535554364426e-06,1.1282944378486202e-08,6.8960518217670565e-15,5.776553077052602e-10,1.238492339214796e-16,5.0106312038238447e-10
9.264812812485318e-11,1.0168345536773986,154.0,0.0,0.0,0.0,0.99997595141537288,1.0,18.999999546354481,3.2676079642145483e-06,7.342920794453838e-06,6.9121281534201142e-06,4.4195057890550955e-07,1.7992703098991212e-12,4.0660192499305815e-08,2.6550814421463512e-06,4.3589721072760237e-11,3.3753403410658388e-06,1.1693101078592111e-08,7.3136176218441781e-15,6.1970775729823143e-10,1.2835139215535276e-16,5.3695529185027077e-10
9.585183798596361e-11,1.0168345535258072,154.0,0.0,0.0,0.0,0.99997511986290322,1.0,18.999999520265067,3.3805915995911689e-06,7.5968219049626552e-06,7.1407231836230817e-06,4.6762977723337118e-07,1.8614849573315969e-12,4.0660164035629231e-08,2.7474974143862717e-06,4.3589684834017273e-11,3.4928270443530112e-06,1.2103257096477049e-08,7.738570089799682e-15,6.6323747913696185e-10,1.3285354415335879e-16,5.7405508191815696e-10
9.905554784707403e-11,1.0168345533717298,154.0,0.0,0.0,0.0,0.99997428831051527,1.0,18.999999493747932,3.4935746970771621e-06,7.8507225931432318e-06,7.3688888664398387e-06,4.9373669466206599e-07,1.923699567518353e-12,4.066013555131805e-08,2.8399132938425584e-06,4.3589648590849611e-11,3.610313665321163e-06,1.2513412430508635e-08,8.1706006074606999e-15,7.0824446831805497e-10,1.3735568505200959e-16,6.1236013815559439e-10
9.999999999999999e-11,1.0168345532152705,154.0,0.0,0.0,0.0,0.99997404316927996,1.0,18.999999485851692,3.5268819581604336e-06,7.9255723154181976e-06,7.4360726873695083e-06,5.0151200567917824e-07,1.9420403774246828e-12,4.0660127150862231e-08,2.8671574337205865e-06,4.3589637903219079e-11,3.644948649945142e-06,1.2634325898433542e-08,8.2992704100110618e-15,7.2179444785905704e-10,1.3868291305860625e-16,6.23882147731906e-10
1.0225925770818446e-10,1.0168345532152705,154.0,0.0,0.0,0.0,0.99997345675820926,1.0,18.999999466820942,3.6065572566746497e-06,8.1046228589945217e-06,7.5966430676238413e-06,5.20253467692177e-07,1.9859138835217045e-12,4.0660107083776805e-08,2.9323290804991043e-06,4.3589612336902441e-11,3.7278002039497807e-06,1.2923567080004971e-08,8.6094138376067117e-15,7.5472871993809372e-10,1.4185782874215616e-16,6.5186820483455448e-10
1.0546296756929489e-10,1.0168345530565297,154.0,0.0,0.0,0.0,0.99997262520598496,1.0,18.99999943950121,3.719539278385755e-06,8.3585227025122924e-06,7.8240029049224031e-06,5.4716298073767167e-07,2.0481286421614561e-12,4.0660078600539431e-08,3.0247447743699349e-06,4.3589576086690624e-11,3.84528666025666e-06,1.3333721046466326e-08,9.0547257468975342e-15,8.0269022909364201e-10,1.4635993537623694e-16,6.9257711895874731e-10
1.0866667743040531e-10,1.0168345528956024,154.0,0.0,0.0,0.0,0.99997179365384248,1.0,18.999999411805149,3.8325207622126009e-06,8.61242212369631e-06,8.0509847825513487e-06,5.7444883165550816e-07,2.1103417304233074e-12,4.0660050133018859e-08,3.1171603754415264e-06,4.3589539842429797e-11,3.9627730342245694e-06,1.3743874330212646e-08,9.5062671858173099e-15,8.5212899088125205e-10,1.5086211929808223e-16,7.3448480598979608e-10
1.1187038729151574e-10,1.0168345527325793,154.0,0.0,0.0,0.0,0.99997096210178182,1.0,18.99999938374846,3.9455017081573105e-06,8.8663211225398661e-06,8.2776044233365938e-06,6.0209529960805734e-07,2.1725592078632578e-12,4.0660021651358005e-08,3.2095758837267793e-06,4.3589503595357907e-11,4.0802593258698794e-06,1.4154026929850931e-08,9.9637714532826399e-15,9.0304500039746334e-10,1.5536405253488452e-16,7.7758927586264265e-10
1.1507409715262616e-10,1.0168345525675484,154.0,0.0,0.0,0.0,0.99997013054980299,1.0,18.99999935534623,4.0584821162220049e-06,9.1202196990583613e-06,8.5038768942536883e-06,6.3008731952670093e-07,2.2347636972734501e-12,4.0659993182173403e-08,3.3019912992142373e-06,4.3589467345088401e-11,4.1977455351779881e-06,1.456417884529571e-08,1.042700801426462e-14,9.5543825273880123e-10,1.598666757524673e-16,8.2188861981940899e-10
1.1827780701373659e-10,1.016834552400594,154.0,0.0,0.0,0.0,0.99996929899790576,1.0,18.999999326612873,4.1714619864088075e-06,9.3741178531986852e-06,8.7298166293131446e-06,6.5841045922943216e-07,2.2970050318717065e-12,4.0659964701112441e-08,3.3944066219144274e-06,4.3589431096810934e-11,4.3152316621622412e-06,1.4974330077751713e-08,1.0895684204708971e-14,1.0093087430017802e-09,1.6436729088913044e-16,8.6738100757230091e-10
1.2148151687484702e-10,1.0168345522317954,154.0,0.0,0.0,0.0,0.99996846744609047,1.0,18.999999297562226,4.2844413187198418e-06,9.6280155851018024e-06,8.9554374573409677e-06,6.8705089164348342e-07,2.3591403031904855e-12,4.0659936231265089e-08,3.486821851817416e-06,4.3589394850210465e-11,4.4327177068099757e-06,1.5384480627063955e-08,1.1369725602669974e-14,1.0646564662829013e-09,1.6887363671802401e-16,9.1406468385965318e-10
1.2468522673595746e-10,1.0168345520612307,154.0,0.0,0.0,0.0,0.999967635894357,1.0,18.999999268207546,4.3974201131572288e-06,9.8819128943568192e-06,9.1807526336411335e-06,7.1599536314759445e-07,2.4215793348267194e-12,4.0659907751298996e-08,3.579236988932426e-06,4.3589358602270152e-11,4.5502036691328823e-06,1.5794630492203022e-08,1.1848470062891532e-14,1.1214814176786519e-09,1.7336351642534091e-16,9.6193796452073075e-10
1.2723360235555336e-10,1.0168345519243434,154.0,0.0,0.0,0.0,0.99996697444058347,1.0,18.999999244648865,4.4872881683962484e-06,1.0083873988116662e-05,9.3597687191428787e-06,7.3922774263228002e-07,2.4709123728917628e-12,4.0659885096332794e-08,3.6527480995611143e-06,4.3589329768294874e-11,4.6436572547131622e-06,1.6120881743818275e-08,1.2233098346577938e-14,1.1677374215746113e-09,1.7695304351551587e-16,1.0008669415434095e-09
1.2978197797514925e-10,1.0168345517864208,154.0,0.0,0.0,0.0,0.99996631298686189,1.0,18.999999220912009,4.577155883307241e-06,1.0285834814518653e-05,9.5386056123131659e-06,7.6263829588432221e-07,2.5203689259805861e-12,4.0659862450807316e-08,3.7262591514729755e-06,4.3589300935011526e-11,4.7371107881951078e-06,1.6447132563215914e-08,1.2620541521162422e-14,1.2149281109659109e-09,1.8053586516963544e-16,1.0405468132966739e-09
1.3207551603278556e-10,1.016834551661434,154.0,0.0,0.0,0.0,0.99996571767855669,1.0,18.999999199401426,4.6580365357475551e-06,1.0467599329745729e-05,9.6994105250307615e-06,7.8385521470037362e-07,2.5649284131055757e-12,4.06598420692226e-08,3.7924190479945167e-06,4.3589274985430806e-11,4.8212189237895446e-06,1.6740757931002373e-08,1.2971627488029846e-14,1.2581988854768144e-09,1.8375777162561763e-16,1.0769000861342889e-09
1.3436905409042186e-10,1.0168345515356607,154.0,0.0,0.0,0.0,0.99996512237029345,1.0,18.999999177755523,4.7389169125238094e-06,1.0649363628497785e-05,9.8600793076604945e-06,8.0520743971510314e-07,2.6095018740135043e-12,4.0659821682329443e-08,3.8585788969610346e-06,4.3589249035493494e-11,4.9053270171914289e-06,1.70343829482524e-08,1.332493733738674e-14,1.3022267514407273e-09,1.8697890821251145e-16,1.11386043434948e-09
1.3666259214805816e-10,1.0168345514091253,154.0,0.0,0.0,0.0,0.99996452706207217,1.0,18.999999155978397,4.819797013636785e-06,1.083112771087291e-05,1.0020616032332764e-05,8.2669089931710063e-07,2.6539903805420183e-12,4.0659801295358768e-08,3.9247386983702799e-06,4.3589223085340203e-11,4.9894350683978969e-06,1.7328007615002033e-08,1.3680510789221779e-14,1.3470117070584912e-09,1.9020464938406417e-16,1.1514273381155438e-09
1.3895613020569447e-10,1.0168345512818502,154.0,0.0,0.0,0.0,0.99996393175389264,1.0,18.999999134073981,4.9006768390872629e-06,1.1012891576708572e-05,1.0181024649062911e-05,8.4830164399514547e-07,2.6985554587386324e-12,4.065978091084443e-08,3.9908984522211714e-06,4.3589197135398328e-11,5.07354307740755e-06,1.7621631931461005e-08,1.4038107649917322e-14,1.3925537505309435e-09,1.9342622249695804e-16,1.1896002927447469e-09
1.4124966826333077e-10,1.0168345511538575,154.0,0.0,0.0,0.0,0.99996333644575519,1.0,18.999999112046122,4.9815563888760164e-06,1.1194655226150921e-05,1.0341308988477387e-05,8.7003584361178366e-07,2.7430501688902907e-12,4.065976052621563e-08,4.0570581585148221e-06,4.3589171185593766e-11,5.1576510442217986e-06,1.7915255897609861e-08,1.4397823724850151e-14,1.4388528800589214e-09,1.966516191939286e-16,1.2283788083503662e-09
1.4354320632096707e-10,1.016834551025169,154.0,0.0,0.0,0.0,0.99996274113765971,1.0,18.999999089898505,5.0624356630038281e-06,1.13764186590145e-05,1.0501472765654602e-05,8.918897835636157e-07,2.7876592913530819e-12,4.0659740140274742e-08,4.1232178172517597e-06,4.35891452356672e-11,5.2417589688413008e-06,1.8208879513326066e-08,1.4759397305545323e-14,1.4859090938432569e-09,1.9987078553448739e-16,1.2677624093705308e-09
1.4583674437860338e-10,1.016834550895806,154.0,0.0,0.0,0.0,0.99996214582960619,1.0,18.999999067634757,5.1433146614714756e-06,1.1558181875572688e-05,1.0661519584251233e-05,9.1385986065465602e-07,2.8321086397921899e-12,4.0659719754437887e-08,4.1893774284313836e-06,4.3589119285658427e-11,5.3258668512652749e-06,1.8502502778587537e-08,1.5123065840249731e-14,1.5337223900847807e-09,2.0309863640722978e-16,1.3077506340566892e-09
1.4813028243623968e-10,1.0168345507657885,154.0,0.0,0.0,0.0,0.99996155052159463,1.0,18.999999045258374,5.224193384279739e-06,1.1739944875534345e-05,1.0821452940169092e-05,9.3594257943104732e-07,2.8766884700901752e-12,4.0659699369224919e-08,4.2555369920534754e-06,4.3589093335716675e-11,5.4099746914934345e-06,1.8796125693486208e-08,1.5488456958543109e-14,1.5822927669843218e-09,2.0631937971183316e-16,1.3483430340190257e-09
1.5042382049387598e-10,1.0168345506351362,154.0,0.0,0.0,0.0,0.99996095521362505,1.0,18.999999022772737,5.3050718314293951e-06,1.1921707659146168e-05,1.0981276223653146e-05,9.5813455008208337e-07,2.9211512505855423e-12,4.0659678984001548e-08,4.3216965081183204e-06,4.3589067385825084e-11,5.4940824895261268e-06,1.9089748258014987e-08,1.5855782865557661e-14,1.6316202227427054e-09,2.0954648875277757e-16,1.3895391739663686e-09
1.5271735855151229e-10,1.0168345505038678,154.0,0.0,0.0,0.0,0.99996035990569743,1.0,18.999999000181134,5.3859500029212249e-06,1.2103470226047376e-05,1.1140992722806877e-05,9.8043248492652557e-07,2.9658569879226367e-12,4.0659658598567014e-08,4.3878559766260119e-06,4.3589041435916432e-11,5.5781902453634596e-06,1.9383370472152802e-08,1.6224598895078983e-14,1.6817047555607547e-09,2.1276036450767212e-16,1.4313386312703902e-09
1.5478154280338496e-10,1.0168345503852156,154.0,0.0,0.0,0.0,0.99995982412859841,1.0,18.999998979760733,5.4587401215770718e-06,1.2267056351413151e-05,1.1284648909679099e-05,1.0005885877739486e-06,3.0058569493436436e-12,4.0659640251621367e-08,4.4473994576215198e-06,4.3589018080976526e-11,5.6538871895399549e-06,1.9647630165254139e-08,1.6558243904359263e-14,1.7274281344959918e-09,2.1566565398438066e-16,1.4694736397228438e-09
1.5684572705525763e-10,1.0168345502660925,154.0,0.0,0.0,0.0,0.99995928835153358,1.0,18.99999895925934,5.5315300169512789e-06,1.2430642301317067e-05,1.1428223444832003e-05,1.0208256786520671e-06,3.0459786935104445e-12,4.0659621904729129e-08,4.5069429000956514e-06,4.3588994726040304e-11,5.729584099538083e-06,1.9911889574531332e-08,1.6893097005382864e-14,1.7737647430806194e-09,2.1856430193082494e-16,1.5080967116870901e-09
1.5870349288194302e-10,1.0168345501584903,154.0,0.0,0.0,0.0,0.99995880615220423,1.0,18.999998940740664,5.597040731882729e-06,1.2577869506385907e-05,1.155737253166704e-05,1.0391064880248576e-06,3.0820166831268992e-12,4.0659605392552203e-08,4.5605319653866058e-06,4.3588973706607739e-11,5.797711289313903e-06,2.0149722800207026e-08,1.7195658254011935e-14,1.8159920010729726e-09,2.2117698322468269e-16,1.5432745364138082e-09
1.6056125870862842e-10,1.016834550050526,154.0,0.0,0.0,0.0,0.99995832395290241,1.0,18.999998922159726,5.662551265956924e-06,1.2725096569407337e-05,1.16864588219803e-05,1.0574495567617454e-06,3.1180756956038359e-12,4.0659588880361175e-08,4.6141209994752796e-06,4.3588952687176815e-11,5.8658384514052761e-06,2.0387555795981869e-08,1.7499226937340379e-14,1.8587159730627721e-09,2.2378851252620094e-16,1.578847261525295e-09
