Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),HOCO(37),HCOH(38),CH3OO(39),CH3OOH(40),CH2OOH(41),C2H5O(42),C2H5O2(43),H2CC(44),C2H4O(45),C2H5O(46),cC2H4O(47),C2H5O2(48),C2H3O2(49),CHCHO(50),OCHCHO(51),HCCOH(52),CHCHOH(53),C2(54),C2O(55),C2H6O(56),C2H5O(57),C2H5O3(58),cC2H3O(59),HOCHO(60),C2H3O3(61),OCHCO(62),C2H6O2(63),C2H5O2(64),C2H4O2(65),HOCH2O(66),OCHO(67),C2H4O3(68),C2H3O2(69),N2,Ne,C7H16(1),O2(2),CH4(3),C4H9(99),C5H11(101),C3H7(100),S(160),S(162),S(161),S(177),C7H15(105),S(194),S(267),S(266),S(268),C7H15(102),S(310),C7H15(103),S(829),S(830),S(859),S(882),S(752),S(926),C7H15(106),S(900),S(992),S(1016),S(1066),S(847),S(779),S(1065),S(1245),S(1588),S(184),S(1604),S(848),S(1887)
1e-12,0.0019739230922255716,6.8070625685208688e-27,1.6286195293312491e-33,3.6210130458761495e-31,1.169213438704089e-32,1.9054988881044463e-36,0.0,0.0,4.7943165573868432e-22,1.233671116419515e-31,2.2934513535063375e-38,2.2353839034783756e-42,1.3708000618235521e-45,1.8370535958394323e-59,3.5425103079771185e-50,3.7049811076849597e-38,4.1189776664171185e-22,3.6118466807905302e-31,2.0286710158067981e-81,1.1023959410732557e-79,4.2807107372555758e-52,3.9468265288858279e-50,8.7985213442911549e-36,3.5523811744224283e-42,6.9587087199116984e-34,1.4071189194011385e-55,2.998033299285002e-48,4.1558391060950723e-28,9.0449917978252633e-32,1.5264609313825845e-22,2.2743168982703753e-41,1.804762536720944e-54,6.4415931454550043e-53,3.0113757594486854e-39,1.5011985053028427e-67,6.2340833785913835e-54,1.2164053520884503e-26,1.1927565315110715e-35,2.2458018472325439e-38,1.2160450633576639e-41,1.1372371756652474e-26,1.0692861023071165e-60,1.880576315431764e-54,1.5120952603364271e-49,1.4355236921117148e-42,6.1098049172951162e-38,2.6094344265645915e-52,1.9541303236008444e-54,1.0858472929054456e-53,6.6665923142270514e-81,3.3544788398164945e-75,1.5955065750758199e-112,3.0004472033855311e-99,3.1021737907674776e-50,7.7128904600994727e-48,1.4076083767803168e-53,1.9441359971089012e-63,2.0250762672711187e-49,9.9563445192597007e-59,2.2344250930693998e-68,1.3951812347400488e-34,5.1358302033813858e-38,9.9285613641924146e-47,8.4860764257447837e-47,7.3636283920369686e-71,1.6309353975485071e-78,1.0023665037887867e-70,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.001,1.6052679991982872e-22,1.526522994914713e-22,1.6052830103533565e-22,5.8321969533011745e-27,4.3380331946192513e-27,5.5461042043748983e-27,1.277913157713394e-33,2.91928684048592e-23,4.8491719208678202e-34,8.1884523509612449e-27,2.893106660220423e-37,1.0978178954101549e-37,2.4679892791164322e-23,3.170762787989197e-34,1.2339946209642569e-23,6.9225868852675141e-27,3.4612895033593544e-27,4.4034683634566825e-33,9.9692115205536039e-37,6.3337216506855746e-44,2.993769515933536e-47,1.2968183044209308e-24,1.0148254208112253e-45,5.9159371834528489e-43,4.7115469602308312e-29,1.8232072791204403e-36,5.2137364079654051e-34,2.6805896157502897e-34,8.6117460572946813e-43,6.0344994340012469e-46,1.3239716665737196e-49,2.7115363654248906e-34,7.5267282425634054e-56,2.3082194415577558e-34,5.2256780167212752e-38
1.023e-12,0.0019739230922255716,6.9635748340914349e-27,1.6852541504946942e-33,3.7473088013281897e-31,1.209983209340025e-32,1.9834762313446019e-36,0.0,0.0,4.9045543885724359e-22,1.2767000351034773e-31,2.3733639008179854e-38,2.3268227509771766e-42,1.4268959115428671e-45,1.912191380266615e-59,3.6660642041745339e-50,3.834071618531479e-38,4.2136856474913198e-22,3.737822842935048e-31,2.1180139217748012e-81,1.1508737799014109e-79,4.4559446584828467e-52,4.108331332193805e-50,9.0001174845303392e-36,3.6977527306637203e-42,7.2014187277383919e-34,1.4708874801832256e-55,3.1207168003679967e-48,4.3007879853144611e-28,9.3604662255692431e-32,1.5615581070376734e-22,2.3673859074031806e-41,1.8868040200506426e-54,6.7248313923087971e-53,3.1435308288016249e-39,1.5706356270536311e-67,6.4892228172458054e-54,1.25883186933815e-26,1.2415668562210763e-35,2.3374896060468808e-38,1.2659067011070703e-41,1.1769021362578767e-26,1.1065810548429913e-60,1.9661790466383761e-54,1.5786411846716955e-49,1.4986433199484474e-42,6.3598308804493568e-38,2.7241696598936492e-52,2.0398619100526815e-54,1.1335913672619284e-53,6.9753021048976208e-81,3.5073785470825767e-75,1.6693314435362012e-112,3.1383443673131277e-99,3.2386980399116149e-50,8.0523269718544875e-48,1.4716820040191597e-53,2.032592137430907e-63,2.1171671355165776e-49,1.0416786985586786e-58,2.3357550038466253e-68,1.4522750782144376e-34,5.3451072154473877e-38,1.0365117794224384e-46,8.8587801810298548e-47,7.704210746027456e-71,1.70700312354234e-78,1.0491100905095724e-70,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.001,1.6421779232816812e-22,1.5616223352318814e-22,1.6421934580021814e-22,6.0356156099224775e-27,4.4893377808928072e-27,5.7395443597514523e-27,1.3302073193206516e-33,2.9864015233366197e-23,5.0476075999953708e-34,8.4740432942433789e-27,3.020315064837038e-37,1.1460883959006284e-37,2.5247285941403603e-23,3.3005156737836618e-34,1.2623642778277664e-23,7.1640279020134226e-27,3.5820098505313171e-27,4.5836619346492466e-33,1.040754918368502e-36,6.6219028211402448e-44,3.1322810204555079e-47,1.3266361233754367e-24,1.0594515500131414e-45,6.1851265086095853e-43,4.8758790824888171e-29,1.8978170817306894e-36,5.4270901436897142e-34,2.790283803448189e-34,8.9643054838700213e-43,6.2998836386141524e-46,1.3842177637782827e-49,2.8224967514187781e-34,7.8749812386407201e-56,2.4026740266268233e-34,5.4554469614999757e-38
2.047e-12,0.0019739230922255716,1.3931060071385578e-26,6.7151151599789394e-33,1.499664086655326e-30,4.840377317691119e-32,1.587708491331486e-35,0.0,0.0,9.8125404788412154e-22,5.1094850455510728e-31,9.4436139043911104e-38,1.8521701554246463e-41,1.1420734948882513e-44,1.5201440644693197e-58,1.4668885409851563e-49,1.5252290173752091e-37,8.4300607030809867e-22,1.4958758363718897e-30,3.7454719113146162e-80,1.8487326243323545e-78,3.582600223485888e-51,3.286311046071748e-49,1.7883522171384627e-35,2.9599446075561757e-41,2.8820045372349376e-33,4.2512853712788331e-54,2.4972563579578534e-47,1.7211069265722207e-27,3.7459020316762183e-31,3.1239627006131392e-22,1.8946853875155971e-40,5.7367704086447179e-53,1.0769093704113827e-51,4.7752908480944575e-38,9.7477329704020441e-66,5.2017027681449777e-53,5.0378417616973394e-26,9.9383894333512589e-35,1.8145700938652139e-37,1.0402691440638122e-40,4.709765211543939e-26,4.4283613301654603e-60,6.4542701669316976e-53,2.5922837711316923e-48,2.3991975124878355e-41,5.0905277193233338e-37,4.3601043358704675e-51,3.0746596486972191e-53,1.8143764545820521e-52,4.9509416107667951e-79,1.245620378810119e-73,1.0780358496451913e-110,1.5959904334171134e-97,5.318746660635146e-49,1.3221896887219593e-46,4.8315304416111002e-52,6.4985162132095817e-62,6.5687919068418115e-48,6.3370387924272173e-57,6.3410823805875659e-67,1.1624601922132471e-33,4.052533718281151e-37,1.6593651397298097e-45,1.3735440299108059e-45,4.750805147868428e-69,2.0773923640388362e-76,1.2340601412502387e-68,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.001,3.2853812024029818e-22,3.1242197229857314e-22,3.2854433704781414e-22,2.4154368977492072e-26,1.7966356499396041e-26,2.2969502052336988e-26,1.0645280310960898e-32,5.9731916074789033e-23,4.039500113148352e-33,3.3905640923889009e-26,4.8343954957420288e-36,1.8344755488028935e-36,5.0497867499208435e-23,2.6414266444794076e-33,2.5248932980052197e-23,2.8664127723370123e-26,1.4332031047113443e-26,3.6673303781390915e-32,1.6654863201599555e-35,2.1186526686438262e-42,2.0043584430824999e-45,2.654114186893247e-24,1.6968102507314204e-44,1.9813248187011661e-41,1.9513223584193558e-28,1.5191462910145618e-35,4.3430578877695178e-33,2.233085252073496e-33,7.2159660018329954e-42,1.0138798955886203e-44,4.4551432244571621e-48,2.2588122816403314e-33,5.0687969074846775e-54,1.9224409620439995e-33,8.7305826354567189e-37
4.095e-12,0.0019739230922255716,2.7863179039495869e-26,2.6806822846734664e-32,5.9998571034972783e-30,1.9360691782012549e-31,1.2704820293008976e-34,0.0,0.0,1.9628537165328492e-21,2.0443325081457313e-30,3.7352753274079694e-37,1.4657589958909411e-40,9.1370876995784168e-44,1.1998846619797598e-57,5.8666358419941639e-49,6.0300537290088959e-37,1.6862054996771848e-21,5.9847649235746741e-30,8.5775314984044035e-79,2.9784541209876878e-77,2.891979683033705e-50,2.6260670765726511e-48,3.528977926226356e-35,2.3685645495991093e-40,1.1530436066249793e-32,1.1930509772630712e-52,1.997059336186105e-46,6.8853397173136951e-27,1.4985532047780182e-30,6.2480412382011284e-22,1.5155959856498814e-39,1.6676901442924355e-51,1.7243434109866129e-50,6.9315095877965221e-37,5.8747484613417014e-64,4.1740609323858845e-52,2.0155611891595897e-25,7.9527625722523773e-34,1.3690893655539056e-36,8.7552955702951423e-40,1.8841477386523901e-25,1.7715791909704303e-59,2.1672647483546909e-51,4.3562327062286837e-47,3.839306187865134e-40,4.0729351674206329e-36,6.9738682541208648e-50,4.4034757198901258e-52,2.9021378319572317e-51,3.8326185791657742e-77,4.827018853068421e-72,7.0130802412005549e-109,8.7710233298820956e-96,8.939584846964441e-48,2.2216153961803556e-45,1.6226927332973975e-50,2.0737279708435458e-60,1.9788203313545732e-46,3.6871848230308876e-55,1.5548126809857687e-65,9.3013654934053906e-33,2.9315555243951499e-36,2.6553924015891346e-44,2.0668086528991361e-44,2.8269397133871609e-67,2.4173966118992573e-74,1.3468743305070723e-66,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.001,6.5714248718358419e-22,6.2490693947477498e-22,6.571673581840236e-22,9.6636640110718257e-26,7.1880874373194226e-26,9.1896249446274908e-26,8.5141817866564409e-32,1.1941686881866584e-22,3.2308885465654845e-32,1.3559149980413298e-25,7.7334521786535873e-35,2.9346135525910051e-35,1.0095607443693606e-22,2.1128191959876104e-32,5.0478034143837535e-23,1.1463034510114135e-25,5.7314910103274885e-26,2.9318065251222988e-31,2.6630401577359726e-34,6.7705045559803647e-41,1.2810758375431413e-43,5.3088179073754307e-24,2.714249709372685e-43,6.338984746055212e-40,7.8069083904807652e-28,1.2156268757782e-34,3.4734660406196797e-32,1.7861972789037696e-32,5.8386183287177957e-41,1.6394516723367194e-43,1.4405794507080434e-46,1.8066906233551034e-32,3.2774802770359398e-52,1.537020492789265e-32,1.3961125449679363e-35
8.191e-12,0.0019739230922255716,5.571601557298997e-26,1.0710561684253573e-31,2.3999604073642701e-29,7.7427543997180649e-31,1.0164236532952775e-33,0.0,0.0,3.9260628516315585e-21,8.1784238294328556e-30,1.4608719031770613e-36,1.1473040702636487e-39,7.3071159657304628e-43,9.3434524657987495e-57,2.344998602257459e-48,2.3562072660442983e-36,3.3723020857908433e-21,2.3939743190674644e-29,3.2665342598292608e-77,4.8281870317143609e-76,2.3538601902964634e-49,2.0951392627383521e-47,6.871748155386272e-35,1.8949561735315139e-39,4.6122958128954927e-32,3.1254236607941421e-51,1.5957237308392868e-45,2.7537829582301688e-26,5.993395884164727e-30,1.2493277082955696e-21,1.2116772245674807e-38,4.507097721334323e-50,2.7616773624011859e-49,9.345133972202128e-36,3.3608949071765633e-62,3.3580366608432066e-51,8.0624715378770112e-25,6.362571745611393e-33,9.8253699344911062e-36,7.6934198710270579e-39,7.5355618713629249e-25,7.0854086898369318e-59,7.5829060458347513e-50,7.6330538495266596e-46,6.1417565923600491e-39,3.2576735380629634e-35,1.1145361847700664e-48,5.8157579701710396e-51,4.6383015631409334e-50,3.413322673656314e-75,2.1531458619913978e-70,4.631452084535115e-107,5.0042714791120012e-94,1.5669814181165981e-46,3.8917914488242011e-44,5.6795593792694705e-49,6.595797350317129e-59,5.6571896468143864e-45,1.9956146624833534e-53,3.3841825134045428e-64,7.4403716641051191e-32,1.9649709477802168e-35,4.247844002957842e-43,2.9489187842744172e-43,1.5772878965293442e-65,2.6162102236629328e-72,1.2968074212225265e-64,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.001,1.3142060976712594e-21,1.2497388629175122e-21,1.3143055727300465e-21,3.8654793023124779e-25,2.8753406558787441e-25,3.6758643729158805e-25,6.8049589075772653e-31,2.3858372805583479e-22,2.5823887034555152e-31,5.4190483286134197e-25,1.2362391240944278e-33,4.6913248262363249e-34,2.0170095804179118e-22,1.6889656214323324e-31,1.0085046675574827e-22,4.5813227091630351e-25,2.2906403794890683e-25,2.3410846319098719e-30,4.2532209134285183e-33,2.1596073935848704e-39,8.1728095844784207e-42,1.0617215459873414e-23,4.335907254524833e-42,2.0253438850202882e-38,3.1228309062932684e-27,9.7255088178404659e-34,2.7759322745411051e-31,1.4278697024008336e-31,4.7737173406663944e-40,2.6767375750671033e-42,4.7026142290492966e-45,1.4441157691601966e-31,2.1390971247860669e-50,1.2275638998681726e-31,2.2301889629972573e-34
1e-11,0.0019739230922255716,6.8007169000875519e-26,1.7798137564593705e-31,3.9894911502235614e-29,1.286907044360025e-30,2.5873107757703437e-33,0.0,0.0,4.7931235793509173e-21,1.3596943755369021e-29,2.3732942751753397e-36,2.8362312190001212e-39,1.8590314373287952e-42,2.2935713632826924e-56,3.8951777431494493e-48,3.8241807363853308e-36,4.1167004000511654e-21,3.9796296312362188e-29,4.454175174418444e-76,2.1251761719758032e-75,6.1329481757741085e-49,5.3128761670446778e-47,8.2351269880347487e-35,4.8237368364495364e-39,7.6672437461220132e-32,1.874399827265434e-50,4.0549367363316397e-45,4.5769965179099721e-26,9.9613931984010131e-30,1.5248910022373484e-21,3.0813501985575901e-38,2.7777768749183773e-49,1.1925973809892005e-48,3.2354098037268085e-35,4.1609878497241541e-61,8.613804869704718e-51,1.3402664497801073e-24,1.6196386893369886e-32,2.2027209109596791e-35,2.2011525840043985e-38,1.2524564649384275e-24,1.177648761560241e-58,6.8595892202362758e-49,3.7578880210832681e-45,2.647224638831591e-38,8.2896083953118059e-35,4.7963014939410435e-48,1.972168249139504e-50,1.9961449639322496e-49,8.429397643442821e-74,2.7477384595747125e-69,7.3136351339412097e-106,6.6555953616578331e-93,7.7193005687057255e-46,1.9152099795208824e-43,5.1406831431264359e-48,5.1178811035764647e-58,3.7194439889871564e-44,2.3087115383619159e-52,1.7182700645860417e-63,1.8935966842787241e-31,4.1438640907935134e-35,1.830908977333956e-42,1.0815359173395482e-42,1.8665237551292905e-64,5.8481846695249881e-71,2.392431342443479e-63,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.001,1.6042703670239515e-21,1.5255742748505743e-21,1.6044357088393748e-21,6.4256188730084545e-25,4.779871671452603e-25,6.110422793025801e-25,1.7298653058402665e-30,2.9103508239382783e-22,6.5649583927857774e-31,8.99997264752513e-25,5.3222151455261268e-33,2.0198112060520337e-33,2.4604398079747009e-22,4.2945013571415618e-31,1.2302197006899805e-22,7.6086887150300962e-25,3.8042910409595868e-25,5.943592636823637e-30,1.8284035016808192e-32,1.6842004436620009e-38,1.2111184954026357e-40,1.2960778817307951e-23,1.8641073518610266e-41,1.5837726820879807e-37,5.1912074832561215e-27,2.4756775639685815e-33,7.0557725180836727e-31,3.6306254842186647e-31,1.2511224332859279e-39,1.1915521690235075e-41,3.8183085561611136e-44,3.6714542008273979e-31,3.3050323287659429e-49,3.1173839899652405e-31,9.5902090709785033e-34
1.6383e-11,0.0019739230922255716,1.1137611998495148e-25,4.2806427694063608e-31,9.598100731025577e-29,3.0957116495617915e-30,8.1301369243376975e-33,0.0,0.0,7.8525202764391779e-21,3.2716022078890604e-29,5.5927481173339954e-36,8.7955579135191352e-39,5.8402727549318585e-42,7.089558263732706e-56,9.3649364254676165e-48,9.003879277671566e-36,6.7432866023306756e-21,9.5745648758869409e-29,1.9018006750020374e-75,7.9201832053524051e-75,1.9467342101315179e-48,1.6666560335196844e-46,1.304576661699839e-34,1.5157847931753973e-38,1.8446532114162287e-31,7.3853650979953174e-50,1.2732193018287238e-44,1.1010148619311954e-25,2.3962347790313795e-29,2.4972074783182626e-21,9.678432892299359e-38,1.0988760466447559e-48,4.4261907598910161e-48,1.1354050910820002e-34,1.7657022247478973e-60,2.7158618842708043e-50,3.2245368568113554e-24,5.0894696505388903e-32,6.508101754226652e-35,7.2532515558250193e-38,3.0128105131479504e-24,2.8328813089986616e-58,2.8387830825383765e-48,1.4324179323693341e-44,9.8207744656743873e-38,2.6044633378075404e-34,1.7787295395786437e-47,6.8788302844613786e-50,7.4028699042455088e-49,3.6967883710607384e-73,1.1683317002281331e-68,3.1485374876554774e-105,2.8373914161185045e-92,2.9427566537865673e-45,7.2997621174408929e-43,2.1275408267940325e-47,2.084885823758483e-57,1.4847264237822634e-43,9.7507816933099374e-52,6.5870340910905095e-63,5.9497815392001124e-31,1.1832020493145009e-34,6.7923756303105435e-42,3.857184839603768e-42,7.8959534204889234e-64,2.5560200014916879e-70,1.0376476163809083e-62,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.001,2.6277530819372917e-21,2.4988509107647445e-21,2.6281508325463057e-21,1.5458991388073358e-24,1.1499949876210997e-24,1.4700686140489384e-24,5.4325325122923653e-30,4.7610804797669604e-22,2.0617331155082654e-30,2.1635152264779652e-24,1.9739453920981359e-32,7.4913326497466059e-33,4.0250695163743601e-22,1.3488052822609778e-30,2.0125342703332816e-22,1.8290655113841282e-24,9.1451601245230565e-25,1.8654929616019076e-29,6.7791324360021224e-32,6.8648383831696425e-38,5.1961372463024494e-40,2.1229968928145231e-23,6.911640589210792e-41,6.4574288611698625e-37,1.248940963403218e-26,7.7794131153140101e-33,2.2157055146349116e-30,1.1402980462296725e-30,3.9812776091381741e-39,4.4514282888199221e-41,1.5631788297219272e-43,1.1530548291115813e-30,1.4211961936152379e-48,9.7855551536410704e-31,3.555981014850436e-33
3.2767e-11,0.0019739230922255716,2.225143493628412e-25,1.7106234651911873e-30,3.8374743081997841e-28,1.2371394903304086e-29,6.5013664897672511e-32,0.0,0.0,1.5705591452283898e-20,1.3086985798281291e-28,2.0590923567675526e-35,6.490547580168446e-38,4.6630339535590546e-41,5.1260558782182077e-55,3.7336115609317274e-47,3.3027599321162791e-35,1.3480424488643909e-20,3.8283857443306263e-28,1.2777898648133158e-73,1.3272863597099691e-73,1.6578571950400829e-47,1.3182744648762466e-45,2.3638695315809984e-34,1.2122009524271443e-37,7.3757693330404718e-31,1.550094678663973e-48,1.0131196720846406e-43,4.3996469729054543e-25,9.5750242163308771e-29,4.9883061522210126e-21,7.717986617578483e-37,2.376550657479074e-47,7.1047396251864549e-47,1.2231134365973972e-33,8.2053463651300457e-59,2.219476634126012e-49,1.2893270130901305e-23,4.0701697682997188e-31,3.8615830919859164e-34,7.5501489994805722e-37,1.2038763536863841e-23,1.1320172058992568e-57,1.169872659767108e-46,2.9621390698288197e-43,1.5692028297965152e-36,2.0806558697129556e-33,2.8312239340026241e-46,7.1971868495380321e-49,1.1783915885312164e-47,5.0164174716985778e-71,7.941846249807963e-67,2.2563941062697614e-103,1.5191319450399693e-90,6.0943778313809038e-44,1.5080731555891837e-41,8.777041368001369e-46,6.5114717468870365e-56,3.4458586695067049e-42,4.2288070398904812e-50,1.1768649316750607e-61,4.7552612352616916e-30,6.2999383872714349e-34,1.0853130819312181e-40,4.4528190580611563e-41,3.3530513271693524e-62,2.2174233581762555e-68,6.6031797430114503e-61,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.001,5.2525281569041331e-21,4.9948697653762705e-21,5.2541178073707359e-21,6.1806510001719602e-24,4.5983990989593908e-24,5.8774821395071972e-24,4.3273393333773827e-29,9.4794123274968763e-22,1.6425504592947829e-29,8.6205612830192574e-24,3.1450801511279407e-31,1.1937604471708844e-31,8.0140249605302848e-22,1.0751535899231988e-29,4.0070105508238031e-22,7.2879890829166359e-24,3.6438611962937497e-24,1.480527587691161e-28,1.0762735793231611e-30,2.1675479298416221e-36,3.2816738136520765e-38,4.2439292895735793e-23,1.0973677708149901e-39,2.0507654151784405e-35,4.993740423053622e-26,6.2212252367112651e-32,1.7643427883373252e-29,9.0895486019848161e-30,3.4400542804310627e-38,7.6491740302029838e-40,5.3667314673958631e-42,9.1877730547090538e-30,9.7468711028367198e-47,7.7720642608782852e-30,5.6497536096707176e-32
6.5535e-11,0.0019739230922255716,4.4406524418281443e-25,6.8319078021970928e-30,1.5335050918419259e-27,4.9393514358579784e-29,5.1964174071272068e-31,0.0,0.0,3.1412356779923654e-20,5.2349987412018378e-28,7.0949344428889228e-35,4.4870490574682582e-37,3.7155923115813505e-40,3.4050393588058235e-54,1.4835632443600811e-46,1.1295662393812344e-34,2.6935403442113112e-20,1.5301289161774684e-27,8.618745624691543e-72,2.3023443230724515e-72,1.483243638338221e-46,1.0311965639420914e-44,3.9552290277221064e-34,9.6902305308436068e-37,2.9478909457198592e-30,2.9195709172907195e-47,8.0183625436553855e-43,1.7562530390628574e-24,3.8219139069032855e-28,9.9519296113544768e-21,6.1347530498128273e-36,4.5946488864941893e-46,1.1439827697896616e-45,1.1794520596053714e-32,3.2768854918981311e-57,1.8501462433203422e-48,5.1531578796175389e-23,3.2537025508836672e-30,2.0275500250043441e-33,8.8055539549270961e-36,4.8053166089281097e-23,4.5187913267630014e-57,5.3872081776015314e-45,6.8516003552840684e-42,2.503805216941835e-35,1.659781178985196e-32,4.4831198121290441e-45,6.7457863995202662e-48,1.8660196920604467e-46,8.3818884279446711e-69,6.6442356582819393e-65,1.7656962642361052e-101,7.1750635862951762e-89,1.4138236052343217e-42,3.4815464858561678e-40,4.0496889351729483e-44,1.9876901507415416e-54,6.8750373687835662e-41,1.6397140812891088e-48,1.9842943752860145e-60,3.7967103505674307e-29,3.001118759878191e-33,1.7317152859178987e-39,4.4093895385413723e-40,1.1421976142616012e-60,1.7222974750146289e-66,3.3386080103576823e-59,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.001,1.0492819129715058e-20,9.9781021231433869e-21,1.0499166624270475e-20,2.4697861261588429e-23,1.8380061512515487e-23,2.3486469361881858e-23,3.4321157991112396e-28,1.8789204891854358e-21,1.3031475728549867e-28,3.4215479920911918e-23,4.9899518188819409e-30,1.8945389192231866e-30,1.5884750059252516e-21,8.5391441600134587e-29,7.9423674843461606e-22,2.8926803311887999e-23,1.4462344442131447e-23,1.1656966472717832e-27,1.6955506868851516e-29,6.7545302001328279e-35,2.04570788775462e-36,8.4793081375283672e-23,1.728827038068774e-38,6.4632900843316091e-34,1.9957765993316592e-25,4.9730004819305787e-31,1.398386015826018e-28,7.2192392558737166e-29,3.1466373276848043e-37,1.3850415005852253e-38,1.9404362797172405e-40,7.2917603359441188e-29,7.0330296673952202e-45,6.1285082743594702e-29,8.9136181289206584e-31
9.999999999999999e-11,0.0019739230922255716,6.7557345042441299e-25,1.7568723186665801e-29,3.9465886255491244e-27,1.2693474062312101e-28,2.4285959094523852e-30,0.0,0.0,4.7933850007006697e-20,1.3494751612896337e-27,1.5010833045147192e-34,1.6898980550826254e-36,1.7269598143205205e-39,1.1997732188166785e-53,3.7831887968116015e-46,2.3620216461358445e-34,4.1046717437005485e-20,3.9389654671759407e-27,2.9999782732195719e-70,2.3070992431354873e-71,8.2045569273256341e-46,4.6413939993412361e-44,4.9621584858824938e-34,4.5299382183406675e-36,7.5884308910185438e-30,2.7968653174638315e-46,3.6825470079696209e-42,4.5118915693602214e-24,9.8176265472460657e-28,1.513382978135752e-20,2.8389640975777861e-35,4.5008611134759348e-45,1.0291209480415942e-44,6.0657338076887246e-32,5.9933503276488322e-56,9.2849140066403387e-48,1.3265519049741582e-22,1.5210604973503693e-29,5.9947873560120709e-33,6.3987569854050573e-35,1.2343722627552013e-22,1.160897435490109e-56,1.4658036526790926e-43,9.5375754273828186e-41,2.2138516072629329e-34,7.7300140643378926e-32,3.9078705989358636e-44,3.3756801882950541e-47,1.6266353958992872e-45,8.6032193508163234e-67,3.4284508869245653e-63,8.3262195944634494e-100,1.4721723221753267e-87,1.9792772112400338e-41,4.8286183234033622e-39,1.1059336379447229e-42,3.154715365983074e-53,6.4560685756951132e-40,3.1421232785050835e-47,1.7842212693663442e-59,1.7710197105574033e-28,8.3586812905752359e-33,1.5311736569405185e-38,2.1565318894560973e-39,1.6274681235567344e-59,6.5492410512544087e-65,7.5104596983203201e-58,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.001,1.5985087374043382e-20,1.5200950484943779e-20,1.6001402316287193e-20,6.3558171155295527e-23,4.7320195127938379e-23,6.0441034090979251e-23,1.5821453425130814e-27,2.8321406093248569e-21,6.0105382504868208e-28,8.7096640270635952e-23,4.3657376541802015e-29,1.6584032625184892e-29,2.3943640409072611e-21,3.9461372876237841e-28,1.1971801451313552e-21,7.3635643506272951e-23,3.6812951065350831e-23,5.3045868678204991e-27,1.4639528205765616e-28,1.1111493396413881e-33,6.6362915521807314e-35,1.2920335927078344e-22,1.4927021713458992e-37,1.0859839281749549e-32,5.1371188430433875e-25,2.3245719070440963e-30,6.4383369410642584e-28,3.3362490189247872e-28,1.7841449950406309e-36,1.4793609337448998e-37,4.045088168298933e-39,3.3652206790304849e-28,2.8880964380394639e-43,2.796153224672494e-28,7.7170091091880295e-30
