Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),HOCO(37),HCOH(38),CH3OO(39),CH3OOH(40),CH2OOH(41),C2H5O(42),C2H5O2(43),H2CC(44),C2H4O(45),C2H5O(46),cC2H4O(47),C2H5O2(48),C2H3O2(49),CHCHO(50),OCHCHO(51),HCCOH(52),CHCHOH(53),C2(54),C2O(55),C2H6O(56),C2H5O(57),C2H5O3(58),cC2H3O(59),HOCHO(60),C2H3O3(61),OCHCO(62),C2H6O2(63),C2H5O2(64),C2H4O2(65),HOCH2O(66),OCHO(67),C2H4O3(68),C2H3O2(69),N2,Ne,C7H16(1),O2(2),CH4(3),C4H9(99),C5H11(101),C3H7(100),S(160),S(162),S(161),S(177),C7H15(105),S(194),S(267),S(266),S(268),C7H15(102),S(310),C7H15(103),S(829),S(830),S(859),S(882),S(752),S(926),C7H15(106),S(900),S(992),S(1016),S(1066),S(847),S(779)
0.21737109659182935,0.0026509653806340134,5.5167952011642768e-15,9.521813886576636e-16,3.8612690053816789e-11,1.0493975694327549e-10,4.00421706406375e-06,0.0,0.0,1.1337658587329582e-08,2.2078459740321164e-08,3.8950563893325762e-11,2.3227787050412129e-15,3.0610189454811032e-17,8.2996086450545798e-34,9.4980219537822856e-33,3.8721544742944799e-21,5.2863614329743225e-12,3.4998353360348088e-08,1.0875606520270221e-26,1.6782163796756194e-32,1.3205898386690362e-16,4.0021160888919347e-30,1.4340291582367263e-22,4.543660064840316e-10,3.8811148476294435e-12,3.8944106781791309e-16,3.7601877180007803e-20,3.7471382486525176e-09,1.942883352400844e-15,3.8811011078100236e-20,2.1443036009987588e-16,1.9360664870968219e-20,1.1140693006257804e-18,1.1484953645137851e-14,5.0667128749200418e-22,4.9594750039755958e-18,7.7119401477223927e-09,2.5186506259719522e-08,5.2628569189365128e-20,1.1664859380854366e-20,1.7315237551114881e-16,5.0222852263588428e-44,1.3514500180230932e-13,1.4407094096688726e-18,7.904079667683982e-16,1.285552554796624e-21,3.4092378287839699e-16,3.8745642286225333e-25,3.9045634236426164e-15,2.2256856614621843e-20,2.1165379709648553e-24,7.4748052700428312e-44,2.0949645475362502e-37,1.8770765569611058e-17,1.6579938903779356e-23,2.5165388505217907e-15,1.2420981632052187e-26,5.4486279061008285e-14,9.4187927150386941e-17,1.418031860387422e-27,3.2007177616462522e-15,1.2729345124810426e-26,8.9363426846245325e-18,3.2009090248981629e-21,1.1240023327331614e-26,2.1043748669105843e-16,3.622648257824287e-25,0.88168480800000004,0.0,0.0094344625517231752,0.10882039115439474,0.0009999316041162977,1.8512951580691973e-17,8.3313466407506641e-15,5.3059139578954046e-16,4.0084747810042283e-14,1.8609766141221917e-12,4.3675683247725443e-12,2.729789103477257e-16,4.38986118030964e-11,2.1853535162734085e-15,2.1106180623639328e-08,1.3585250901236244e-13,7.6529215388094695e-13,3.0626877945207552e-11,9.7261401192548979e-06,1.4731738133642762e-12,1.7146679639030089e-08,4.5795487376678544e-10,2.1130170725164396e-12,7.100403423398542e-10,4.2784049687371546e-16,3.7400127989218799e-09,1.1558507702932559e-11,2.4130273813030061e-19,3.9654271819874553e-06,8.4500172472041338e-09,3.8930014435945156e-06,8.3395041819414535e-12,7.9011634885952943e-06
0.21759806472798823,0.002650964545930811,5.5842051945817153e-15,9.6386370526874595e-16,3.9073916834892094e-11,1.0624720067724192e-10,4.0535917482007889e-06,0.0,0.0,1.1466547897588293e-08,2.2349467445462783e-08,3.9917020019827249e-11,2.4347749111353734e-15,3.1360436882390537e-17,8.9955247173077608e-35,1.7482445560099934e-32,3.9649672510402508e-21,5.3491522648753923e-12,3.5434670298939646e-08,1.1233976557104616e-26,1.7446912359507857e-32,1.3533514070740222e-16,4.0552610997444068e-30,1.4683981653048543e-22,4.6222604554288967e-10,3.9285263259718131e-12,3.9384705701393711e-16,3.8520005509627116e-20,3.7933176654092134e-09,1.9903596282551666e-15,3.896771015528805e-20,2.170514985627858e-16,-3.2141265950673802e-20,1.1412949019945456e-18,1.1643708381277277e-14,5.2544829060064517e-22,5.0784441231029352e-18,7.8035061857037048e-09,2.5493246481077879e-08,5.3354035414014074e-20,1.1729400091238399e-20,1.7400352915365482e-16,5.1408713318973671e-44,1.3849815853625606e-13,1.4758906437232464e-18,8.088284514302033e-16,1.3158942280106429e-21,3.4924676982793972e-16,3.969157684697109e-25,4.0013908239393883e-15,2.3090355227170311e-20,2.1949678345949315e-24,7.8064459771733477e-44,2.191343076284072e-37,1.9180252621062723e-17,1.6731199398127128e-23,2.577984084505954e-15,1.2862255807989144e-26,5.584352483771505e-14,-1.5648144486661059e-16,1.4704869437166804e-27,3.2135528567978142e-15,1.2876717212792787e-26,9.2619913118657298e-18,3.2795259378339673e-21,1.1657626376102714e-26,5.3902124895601625e-16,9.2468624558844461e-25,0.88168480800000004,0.0,0.0094341477423330912,0.10882002615896633,0.00099993076062977054,1.852978850377455e-17,8.4308382742389353e-15,5.3664010074832643e-16,4.0121129259661054e-14,1.8821808256135431e-12,4.4197146588885729e-12,2.7322671028532833e-16,4.4424475873686999e-11,2.2114518634596171e-15,2.135898143343513e-08,1.3597541860638705e-13,7.7442925344892606e-13,3.0993789014902891e-11,9.8460588363867076e-06,1.4907676676256386e-12,1.7352076497853064e-08,4.6342298810283482e-10,2.1382515370961943e-12,7.1851776506014036e-10,4.329486391957401e-16,3.7861256526911803e-09,1.1696497769314629e-11,2.4418373684644675e-19,4.0143215215415406e-06,8.5510307716771851e-09,3.9409550088054329e-06,8.4394019483312109e-12,7.9985857298530225e-06
0.21780233605053123,0.002650963786186802,5.6455486867955885e-15,9.7449583694232082e-16,3.9493426308616496e-11,1.07437513127808e-10,4.0985326471656002e-06,0.0,0.0,1.158365045260387e-08,2.2596113430717943e-08,4.0807043377970589e-11,2.5397706129634567e-15,3.2051046482471689e-17,5.0373906715318737e-36,1.264692487537052e-32,4.0503347346924302e-21,5.4062566133702401e-12,3.5831904267051842e-08,1.1424765953168308e-26,1.7822713528073305e-32,1.3835198464332143e-16,4.1043220186647528e-30,1.5000100304202472e-22,4.6942686638002594e-10,3.9716707917051736e-12,3.9716873540590397e-16,3.9365008969388536e-20,3.8353497183350372e-09,2.0340569564209419e-15,3.9111743650451241e-20,2.1943677637463407e-16,-4.095712337411812e-21,1.1663528776541232e-18,1.1789767397595525e-14,5.4293286667007942e-22,5.1878725177961461e-18,7.8867789477040275e-09,2.5772361695676967e-08,5.401590907531266e-20,1.1788757574665561e-20,1.7478597091380492e-16,5.2500079493698761e-44,1.4158592268708176e-13,1.5082699483134447e-18,8.2578069243898521e-16,1.3437962313524846e-21,3.5690682271537825e-16,4.0562168023519097e-25,4.0905529725258652e-15,2.3866866840791668e-20,2.2680008385053607e-24,8.0035729879093741e-44,2.2568187681259973e-37,1.9559531602086127e-17,1.6870373849565716e-23,2.6345354237618142e-15,1.32728022565584e-26,5.7093516394782686e-14,-1.9952972299375505e-17,1.5193299279946068e-27,3.2253523965598977e-15,1.3010985721137105e-26,9.5650299165158337e-18,3.3518956576402838e-21,1.2046539597765218e-26,4.8878829630816766e-16,8.3930121673568695e-25,0.88168480800000004,0.0,0.0094338612042130371,0.1088196939417895,0.00099992999288424215,1.8544938175981513e-17,8.5213304888740398e-15,5.4214523094049921e-16,4.0153863431609432e-14,1.9014794595402442e-12,4.4671439217028243e-12,2.7344966804368737e-16,4.4902808021543228e-11,2.2351895332243404e-15,2.1588931360574071e-08,1.3608600143574691e-13,7.8273982457345638e-13,3.1327536276693236e-11,9.9552087622921199e-06,1.5067701168016311e-12,1.7538907808741495e-08,4.6839647419520338e-10,2.1612034656735448e-12,7.2622833287716194e-10,4.3759470655775566e-16,3.8280975904321798e-09,1.1822005228838673e-11,2.4680412475378085e-19,4.0588251684234655e-06,8.6429094249225409e-09,3.9846013478196338e-06,8.5302700975874464e-12,8.0872594785299007e-06
0.21800660737307423,0.002650963018297898,5.7075375375273511e-15,9.8524077251384517e-16,3.991714663588485e-11,1.0864086220091176e-10,4.1439556880582105e-06,0.0,0.0,1.1701804314023173e-08,2.2845380411169211e-08,4.1716737910074181e-11,2.6464744862877044e-15,3.2756548801691079e-17,1.4850740787202397e-35,1.2966487145247435e-32,4.1374771755578632e-21,5.4639272198776091e-12,3.6233494466606565e-08,1.1672976495265195e-26,1.8406551918650214e-32,1.4143497377478234e-16,4.1538900138149716e-30,1.5322790556400697e-22,4.7675003310668489e-10,4.0152689031277754e-12,4.0431660463287444e-16,4.0228095344152899e-20,3.8778322125430139e-09,2.0786916979046643e-15,3.9258682032482463e-20,2.2184717392394266e-16,4.1934417487081206e-21,1.1919478435207755e-18,1.1938905670718796e-14,5.6099225285500017e-22,5.2995788395265714e-18,7.9708767653262393e-09,2.6054393794821716e-08,5.4686386105390213e-20,1.1849344416528404e-20,1.7558427203407543e-16,5.3614769116486589e-44,1.4474140164654039e-13,1.5413422634755922e-18,8.430946415011187e-16,1.3722727780635523e-21,3.6473075878410169e-16,4.1451386069129991e-25,4.1816688403156597e-15,2.4669204223707676e-20,2.3434283938686479e-24,8.3617128836232151e-44,2.3187211917556015e-37,1.9949304792617945e-17,1.7012489901406459e-23,2.6922969077842678e-15,1.3696455633584355e-26,5.8371084578070016e-14,2.035280938694063e-17,1.5697717967762779e-27,3.2373917381555399e-15,1.3146821319071501e-26,9.8778065651412098e-18,3.4258280565184562e-21,1.244824967235707e-26,4.549510557545376e-16,7.8179221538300868e-25,0.88168480800000004,0.0,0.0094335715937324191,0.10881935816251738,0.00099992921689912116,1.8560084483480337e-17,8.6127305026323197e-15,5.4770903417772566e-16,4.0186588950708505e-14,1.9209837437868965e-12,4.5150487670753164e-12,2.7367256688414447e-16,4.5385972203168495e-11,2.2591653569279899e-15,2.1821203560954643e-08,1.3619655029022369e-13,7.9113372598845449e-13,3.1664655613536148e-11,1.0065529455116067e-05,1.5229331285294161e-12,1.7727626372824465e-08,4.7341983859021428e-10,2.1843856659624941e-12,7.3401621501660214e-10,4.4228736014607378e-16,3.870519780124072e-09,1.194877093022097e-11,2.4945078744662192e-19,4.1038062257557605e-06,8.7357119245866041e-09,4.0287149178218836e-06,8.6220561484884497e-12,8.1768844570471156e-06
0.21821087869561723,0.002650962242182228,5.7701779291536688e-15,9.9609958105651217e-16,4.034511405250669e-11,1.098573842830597e-10,4.189865706155396e-06,0.0,0.0,1.1821015904742348e-08,2.3097294223708038e-08,4.2646533237695756e-11,2.7539122345298001e-15,3.3477254333211541e-17,-2.747068189995092e-34,1.3572142739461481e-32,4.2264295236843243e-21,5.5221688268187583e-12,3.6639486596203857e-08,1.2182661038033064e-26,1.8944072931805803e-32,1.445855248356262e-16,4.2049932427728161e-30,1.5652181771940718e-22,4.8419774092211128e-10,4.0593250003520782e-12,4.1560905255734475e-16,4.1109636810352007e-20,3.9207696544549319e-09,2.1242832661348171e-15,3.9408582894906424e-20,2.2428293258807522e-16,1.3899268426395804e-20,1.2180908781713506e-18,1.2091189093399266e-14,5.7964694423485748e-22,5.4136080473085017e-18,8.0558065046938734e-09,2.6339370322616219e-08,5.5365583977552072e-20,1.1911185597959701e-20,1.7639874571710705e-16,5.4753275138439163e-44,1.4796604625478296e-13,1.5751218556537648e-18,8.6077775796161573e-16,1.4013349897933015e-21,3.7272195148701825e-16,4.2359614244275569e-25,4.2747802338442552e-15,2.5498215842200084e-20,2.4213274115794233e-24,8.8383323864204583e-44,2.448847872698682e-37,2.0349889898285435e-17,1.7157608135895478e-23,2.7512934415564513e-15,1.4133626587630256e-26,5.967682563163073e-14,6.7577718582444388e-17,1.6218638198637169e-27,3.249675698532783e-15,1.3284243011582378e-26,1.0200627074341364e-17,3.5013557489468805e-21,1.2863169618109455e-26,3.2845329818318815e-16,5.6500161869503582e-25,0.88168480800000004,0.0,0.0094332788801174215,0.10881901878547133,0.00099992843259170765,1.8575227432652206e-17,8.7050461146950907e-15,5.5333209767562793e-16,4.0219305816137137e-14,1.9406957358968783e-12,4.5634332756827515e-12,2.7389540680128323e-16,4.5874010692261006e-11,2.2833813809703713e-15,2.2055818336784787e-08,1.3630706511700485e-13,7.99611672654665e-13,3.2005176540533768e-11,1.017703265087875e-05,1.5392580829553857e-12,1.7918248699150784e-08,4.7849350948898104e-10,2.2078001168655834e-12,7.418820749033526e-10,4.4702699966317497e-16,3.9133967363991878e-09,1.2076805665300742e-11,2.5212395038574076e-19,4.1492694805058867e-06,8.829446255800829e-09,4.0733003816747617e-06,8.7147681307127227e-12,8.2674702028661676e-06
0.21841515001816023,0.002650961457755868,5.8334760838189255e-15,1.0070732510201849e-15,4.0777364946040422e-11,1.1108721691192154e-10,4.2362675738012792e-06,0.0,0.0,1.1941292042227808e-08,2.335188047292249e-08,4.359671234165707e-11,2.8643444739214255e-15,3.4213480703882289e-17,4.6149452679570629e-34,1.337677488016234e-32,4.3172272721065988e-21,5.5809860556321562e-12,3.7049926734709331e-08,1.2608643800731118e-26,1.9688016769035464e-32,1.4780508072849562e-16,4.2546439961012696e-30,1.5988405321857406e-22,4.9177222040037084e-10,4.1038434511572608e-12,4.2400837422123805e-16,4.2010013916104938e-20,3.9641665848192515e-09,2.1708514132018984e-15,3.9561505003350336e-20,2.2674429531916285e-16,-7.3041680341075713e-21,1.2447933062780152e-18,1.224668476043081e-14,5.9891278593802702e-22,5.5300058174109182e-18,8.1415749206470662e-09,2.6627318995638303e-08,5.6053621219000955e-20,1.1974306527324468e-20,1.7722971121333483e-16,5.5916099553248719e-44,1.5126133415569194e-13,1.609623310062815e-18,8.7883763106607898e-16,1.4309942586417956e-21,3.8088384161765473e-16,4.3287244138402214e-25,4.3699297302286597e-15,2.6354774702482894e-20,2.5017776638380582e-24,9.145139098602713e-44,2.5878962422754577e-37,2.0761613447648997e-17,1.7305790212497286e-23,2.811550474504662e-15,1.4584740563466218e-26,6.1011346976367154e-14,-3.5596639301855969e-17,1.6756591708351934e-27,3.262209174538045e-15,1.3423270061186081e-26,1.053380558531944e-17,3.5785120987043356e-21,1.3291727922085726e-26,4.1943427687671125e-16,7.2020494791679575e-25,0.88168480800000004,0.0,0.0094329830323590623,0.1088186757747001,0.00099992763987866726,1.8590367029930968e-17,8.798285157860452e-15,5.5901501313187558e-16,4.0252014027050844e-14,1.9606175090793274e-12,4.6123015458930868e-12,2.7411818778953324e-16,4.6366965970792541e-11,2.3078396607361758e-15,2.2292796089867179e-08,1.3641754586273339e-13,8.0817438264190464e-13,3.2349128718619462e-11,1.0289730175470472e-05,1.5557463662535916e-12,1.8110791378051241e-08,4.8361791694699689e-10,2.2314488059235299e-12,7.4982657882844936e-10,4.5181402654968481e-16,3.9567330084844722e-09,1.2206120271425203e-11,2.5482384000594943e-19,4.1952197563268439e-06,8.9241204399830071e-09,4.1183624375221241e-06,8.8084141134784981e-12,8.3590263265267138e-06
0.21861942134070322,0.002650960664936317,5.8974382683833654e-15,1.0181631325906863e-15,4.1213935900539418e-11,1.1233049886082934e-10,4.2831662030493713e-06,0.0,0.0,1.2062638914817431e-08,2.3609165581837416e-08,4.4567746958619753e-11,2.9778164500360472e-15,3.4965551185019923e-17,-9.6098863770859126e-37,1.451604377672644e-32,4.4099066045316878e-21,5.6403837405099592e-12,3.746486138692472e-08,1.2918086928480362e-26,2.0289022430720586e-32,1.5109511266596388e-16,4.3062106188726064e-30,1.633159513011811e-22,4.9947574035530143e-10,4.1488286546437118e-12,4.310530294640809e-16,4.2929613840930277e-20,4.0080275811495381e-09,2.218416257875322e-15,3.9717508157150008e-20,2.2923150683866098e-16,-2.7760981889427182e-21,1.2720666565326796e-18,1.2405461098252628e-14,6.1880917198882817e-22,5.6488186204215814e-18,8.2281889668139042e-09,2.6918267717913811e-08,5.6750618858128942e-20,1.203873308639057e-20,1.7807749358111835e-16,5.7103754136581775e-44,1.5462877200059811e-13,1.6448614693782976e-18,8.9728199031733596e-16,1.4612621321640605e-21,3.8921993637993816e-16,4.4234674491347979e-25,4.4671607405197352e-15,2.7239780569126421e-20,2.5848610332598995e-24,9.4990515282301059e-44,2.6580815564096172e-37,2.1184811592519855e-17,1.7457098998819034e-23,2.8730939220094417e-15,1.5050233993668149e-26,6.2375268128155971e-14,-1.3552580345022588e-17,1.7312124276023438e-27,3.274997149499259e-15,1.3563921967162912e-26,1.0877665310991882e-17,3.6573310634266282e-21,1.3734364473045443e-26,4.1846176980036236e-16,7.1867064081289855e-25,0.88168480800000004,0.0,0.0094326840191964936,0.10881832909396039,0.00099992683867598429,1.8605503281792075e-17,8.8924555057387013e-15,5.647583770375103e-16,4.028471358256701e-14,1.9807511533215977e-12,4.6616576971335611e-12,2.7434090984305595e-16,4.686488074711868e-11,2.3325422622181059e-15,2.2532157330352425e-08,1.3652799247348106e-13,8.1682257770002629e-13,3.2696541966645468e-11,1.0403633951025083e-05,1.5723993715187089e-12,1.8305271087922577e-08,4.8879349315235115e-10,2.2553337305639056e-12,7.5785039637215576e-10,4.5664884430357086e-16,4.0005331826599847e-09,1.2336725642326579e-11,2.5755068385988295e-19,4.241661916159597e-06,9.019742541225932e-09,4.1639058212890109e-06,8.9030022088414242e-12,8.4515625168293127e-06
0.21882369266324622,0.0026509598636419327,5.9620708010457591e-15,1.0293702140087434e-15,4.1654863698339137e-11,1.1358737038226333e-10,4.330566553414907e-06,0.0,0.0,1.218506323557161e-08,2.3869175660476584e-08,4.5560055101975164e-11,3.0957030586933431e-15,3.5733794044218972e-17,3.8528990845894102e-34,1.0471345389287039e-32,4.5045042401285087e-21,5.7003666119637938e-12,3.7884337553303364e-08,1.3168025291184418e-26,2.1070576047472251e-32,1.5445712609395826e-16,4.3584681702567359e-30,1.6681887103544025e-22,5.0731061575835539e-10,4.1942850457763753e-12,4.3523102759028019e-16,4.3868829629574628e-20,4.0523572649003801e-09,2.2669983617925253e-15,3.9876653159274021e-20,2.3174481388331494e-16,-1.555075386110874e-20,1.2999226303768215e-18,1.2567588118168042e-14,6.3935683915676458e-22,5.7700938148495404e-18,8.3156555730995679e-09,2.7212244616671605e-08,5.7456698982287875e-20,1.2104491654154206e-20,1.7894242357395532e-16,5.8316762492149158e-44,1.5806990153049837e-13,1.6808514030996136e-18,9.1611873454076878e-16,1.4921503088379214e-21,3.9773380662298518e-16,4.5202309994766305e-25,4.5665176850167281e-15,2.8154165866629901e-20,2.6706613389909378e-24,9.9510565035707985e-44,2.7262321117859567e-37,2.1619832212939498e-17,1.7611598469704036e-23,2.9359501057390699e-15,1.5530553352600165e-26,6.3769223233346883e-14,-7.5733087984892274e-17,1.7885794562588989e-27,3.2880447108940658e-15,1.3706218478310387e-26,1.12325404790096e-17,3.7378471263893494e-21,1.4191529626133436e-26,5.6707452704845507e-16,9.7344271924049918e-25,0.88168480800000004,0.0,0.0094323818090678059,0.10881797870665989,0.00099992602889882988,1.8620636194750411e-17,8.9875650759476431e-15,5.7056279160285703e-16,4.0317404481746733e-14,2.0010987786632684e-12,4.7115058719406111e-12,2.745635729556303e-16,4.7367797995145609e-11,2.3574912630653527e-15,2.2773922695723396e-08,1.3663840489464503e-13,8.2555698363546998e-13,3.3047446289565919e-11,1.0518756014731825e-05,1.5892185000721874e-12,1.8501704611128604e-08,4.9402067283736547e-10,2.2794569000104855e-12,7.6595420105357625e-10,4.6153185869065783e-16,4.0448018894982999e-09,1.2468632732026492e-11,2.6030471083876689e-19,4.2886008699130494e-06,9.1163206698407749e-09,4.2099353140516183e-06,8.9985405794278862e-12,8.5450885561338737e-06
0.21902796398578922,0.002650959053785909,6.0273800459395954e-15,1.0406958218718852e-15,4.21001853078645e-11,1.1485797293421247e-10,4.3784736229776004e-06,0.0,0.0,1.2308570963478332e-08,2.4131937756106221e-08,4.6574286181594701e-11,3.2142995702797512e-15,3.6518546294677405e-17,6.8479609539721472e-34,1.6093525913569024e-32,4.601057809808518e-21,5.7609396457115694e-12,3.8308402652386255e-08,1.3557746827193988e-26,2.1918436738499361e-32,1.5789265481654638e-16,4.4106613974855788e-30,1.7039420522118405e-22,5.1527919974146838e-10,4.2402170916541933e-12,4.4563486728766144e-16,4.4828064523627711e-20,4.0971602932190918e-09,2.3166186536395404e-15,4.0039001965091089e-20,2.3428446502864523e-16,1.7503528104386832e-20,1.3283732340626806e-18,1.2733137169171442e-14,6.6057881897228874e-22,5.8938796046219995e-18,8.4039818939420728e-09,2.7509278008832827e-08,5.8171987038441895e-20,1.217160915076095e-20,1.7982483772299113e-16,5.9555658020839678e-44,1.6158629353000124e-13,1.7176085649280586e-18,9.3535590231802599e-16,1.5236707457459393e-21,4.0642909623896102e-16,4.6190566171466542e-25,4.668045818925729e-15,2.9098890531192475e-20,2.7592661583646357e-24,1.0512614765691425e-43,2.8443852913324017e-37,2.2067033055576445e-17,1.7769354148477842e-23,3.0001459807653414e-15,1.6026164412623987e-26,6.5193858566883232e-14,8.5134854359879241e-17,1.8478186225224552e-27,3.3013570319325489e-15,1.385017963352012e-26,1.1598774583012278e-17,3.8200956909605197e-21,1.4663694098356354e-26,3.6166113275739076e-16,6.2206812853466919e-25,0.88168480800000004,0.0,0.0094320763701665443,0.10881762457592267,0.00099992521046171449,1.8635765775383199e-17,9.0836218240106276e-15,5.764288637057659e-16,4.0350086723632323e-14,2.0216625114329688e-12,4.7618502323078088e-12,2.747861771209246e-16,4.7875760910805466e-11,2.3826887507836591e-15,2.3018112929463226e-08,1.3674878307104481e-13,8.343783296540813e-13,3.3401871847505277e-11,1.0635108497239714e-05,1.6062051596188153e-12,1.8700108816392404e-08,4.9929989269457409e-10,2.3038203326301082e-12,7.741386694190498e-10,4.664634773772248e-16,4.0895437955562773e-09,1.2601852546588672e-11,2.630861508626132e-19,4.3360415656510087e-06,9.2138629763286998e-09,4.2564557335515956e-06,9.0950374298747273e-12,8.6396143027998446e-06
0.21923223530833222,0.0026509582352836954,6.0933724109449846e-15,1.0521408175447973e-15,4.2549937841790761e-11,1.1614244923606451e-10,4.4268924501337519e-06,0.0,0.0,1.24331690438127e-08,2.4397478095913399e-08,4.7610826713846099e-11,3.3338089953274852e-15,3.7320151122252012e-17,2.6737233011251887e-35,1.5813494407360419e-32,4.6996055044156454e-21,5.8221075320119074e-12,3.8737104514414092e-08,1.4098345902596376e-26,2.241201373521618e-32,1.6140326262876823e-16,4.4645064026654692e-30,1.7404336735358503e-22,5.2338388569882032e-10,4.2866292897763335e-12,4.5841190868275152e-16,4.5807729009879689e-20,4.1424413605684599e-09,2.3672984492920438e-15,4.0204617639839183e-20,2.3685071057078624e-16,7.2396969407569895e-21,1.357430685967716e-18,1.2902180969182122e-14,6.8249690226708406e-22,6.0202250409861857e-18,8.4931748578352308e-09,2.780939640027002e-08,5.889660864377965e-20,1.2240112959658525e-20,1.807250785701302e-16,6.0820984484272961e-44,1.6517954951339132e-13,1.7551486902470853e-18,9.5500167986833126e-16,1.555835609993658e-21,4.1530951971867773e-16,4.719986554204417e-25,4.7717912807414558e-15,3.0074943849855774e-20,2.8507655038660621e-24,1.0872726233446699e-43,2.9891064809157601e-37,2.2526782406341749e-17,1.7930432675418872e-23,3.0657090141542481e-15,1.653754554845768e-26,6.6649833234859376e-14,3.5163182945136146e-17,1.9089899102989675e-27,3.3149393762559469e-15,1.39958257222517e-26,1.1976720978193665e-17,3.9041128091550373e-21,1.5151341771729433e-26,3.2094539635941719e-16,5.517950910780979e-25,0.88168480800000004,0.0,0.0094317676704305121,0.10881726666457639,0.00099992438327845619,1.8650892030311562e-17,9.1806337386842522e-15,5.8235720508815143e-16,4.0382760307228281e-14,2.0424444949889331e-12,4.8126949577960454e-12,2.7500872233233815e-16,4.8388812908615361e-11,2.4081368217923069e-15,2.3264748879747361e-08,1.3685912694691236e-13,8.4328734805230027e-13,3.3759848954175446e-11,1.0752703626945572e-05,1.6233607642867993e-12,1.8900500658170813e-08,5.0463159139604533e-10,2.3284260559910956e-12,7.8240448107470894e-10,4.7144410975736697e-16,4.134763605018529e-09,1.2736396137062874e-11,2.6589523489128549e-19,4.3839889913421762e-06,9.3123776470916641e-09,4.3034719358602576e-06,9.1925010065229173e-12,8.7351496946751671e-06
