Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),HOCO(37),HCOH(38),CH3OO(39),CH3OOH(40),CH2OOH(41),C2H5O(42),C2H5O2(43),H2CC(44),C2H4O(45),C2H5O(46),cC2H4O(47),C2H5O2(48),C2H3O2(49),CHCHO(50),OCHCHO(51),HCCOH(52),CHCHOH(53),C2(54),C2O(55),C2H6O(56),C2H5O(57),C2H5O3(58),cC2H3O(59),HOCHO(60),C2H3O3(61),OCHCO(62),C2H6O2(63),C2H5O2(64),C2H4O2(65),HOCH2O(66),OCHO(67),C2H4O3(68),C2H3O2(69),N2,Ne,C7H16(1),O2(2),CH4(3),C4H9(99),C5H11(101),C3H7(100),S(160),S(162),S(161),S(177),C7H15(105),S(194),S(267)
1.3516995426689207e-07,0.003237876070994348,4.654524080481942e-16,3.6764973227599166e-17,4.1268790527274771e-16,9.6239948364439064e-17,9.4117491915725348e-18,0.0,0.0,1.6969728708532758e-13,1.0736685965223856e-17,2.246077919350804e-23,3.6787019401640795e-24,1.8077596790309708e-24,1.414145122015058e-39,1.0934567049237552e-31,3.8052495897013931e-25,1.985580979263149e-13,1.6654500498370043e-16,1.5583296384494482e-40,-5.1919908588388841e-34,5.9857287315474863e-26,1.8401022239920423e-26,1.5990291046839656e-26,3.3538042494025824e-22,9.7271615474852585e-19,2.2626939851353978e-25,6.3077724403133266e-26,7.1559398802115475e-13,4.5586782963193626e-17,3.5382281371863541e-13,6.7998008186584367e-21,8.5997860333803796e-26,2.0916791157271596e-22,1.9618141969277606e-16,1.7816633378307231e-34,2.8800727957276657e-28,1.6892492495910567e-13,4.3615116998616918e-17,5.0518862617067362e-21,5.4789496022137322e-19,1.380071139261523e-12,1.3759145472604953e-37,2.6810418672132339e-21,4.8866740650920725e-21,2.4058572244924758e-17,2.7426505722890828e-18,1.6521484886698896e-25,3.41097075606546e-31,1.9474176402164435e-26,5.1966875192400762e-36,2.264584396784644e-35,-1.5034379351237e-48,4.4242177482297018e-56,3.5649265248932441e-22,1.0235211026046616e-19,7.3258557260486254e-21,8.9430328992240563e-33,3.8496414098978392e-23,1.0837772858788281e-25,7.8908548208078796e-39,3.4211830552803757e-15,4.2107748401293026e-20,4.3122373731975006e-20,2.5259923378619004e-26,7.5312652325514222e-39,1.3424379753116993e-36,1.5231610773345306e-33,0.88168480800000004,0.0,0.0094599999962921445,0.10884999999486782,0.00099999999992472191,6.1589920163443727e-13,5.4291484371638107e-13,7.1245159710920507e-13,1.1991611581911116e-12,1.2046657723125374e-12,9.0670573109212345e-13,5.6387945468406955e-14,6.1718871144872253e-15,3.5563360588828552e-14,7.13440872844856e-15
1.448868290220904e-07,0.0032378760709940294,4.8339514491851058e-16,4.1426055249500697e-17,4.8809045846778494e-16,1.0827211567586774e-16,1.1944134247256266e-17,0.0,0.0,1.8508843603493137e-13,1.2531010045417565e-17,2.7649936288251711e-23,4.0113785530115185e-24,2.1776377406572576e-24,1.4299631049790116e-39,1.1753798834724871e-31,3.8479095662180203e-25,2.1304946478278646e-13,2.0193185078269142e-16,2.4902073001827197e-40,-2.3423123627518906e-33,7.1644276050369976e-26,2.0470416461171088e-26,1.6013959317553354e-26,4.2063489758902619e-22,1.137732048118531e-18,3.0841931802326912e-25,7.0382331058759231e-26,7.952668642595506e-13,5.0315845965699349e-17,3.6524622187150056e-13,7.9795860306141613e-21,1.0164274485190022e-25,2.6539707225751892e-22,2.3003452765077206e-16,2.2149532090745713e-34,3.9057521963231364e-28,1.9202046638982444e-13,5.3568213829352907e-17,5.7427255954054711e-21,6.3954403781140246e-19,1.4961545170100226e-12,1.5291062619281239e-37,3.4168976524363797e-21,5.8886125914720811e-21,2.8328573715151947e-17,2.9845206028935983e-18,1.9716090203950475e-25,3.8079341463207202e-31,2.3455205787564376e-26,7.2724126647101286e-36,2.9394910137233029e-35,-5.5360677946540537e-48,8.4258444820677031e-56,4.486439467315608e-22,1.2044045054705987e-19,9.4060103412669586e-21,1.0733800966413386e-32,4.7298812614159713e-23,1.3590448897285996e-25,9.5039621777833031e-39,3.9934926565994909e-15,4.5649996667645725e-20,5.0755798133917052e-20,2.8715132812863717e-26,9.290919817370983e-39,1.8937309851449688e-36,1.9100527937252365e-33,0.88168480800000004,0.0,0.0094599999960252174,0.1088499999944178,0.00099999999991933234,6.3838584940308175e-13,5.6546097588985252e-13,7.3487905398250584e-13,1.2996616621518905e-12,1.3163062636634293e-12,9.7976587940804247e-13,6.1519517842942891e-14,6.7831388989340409e-15,3.9277289882991404e-14,7.8613328049867343e-15
1.6432057853248703e-07,0.0032378760709934097,5.1819924057930056e-16,5.1297264350408009e-17,6.6181148816004931e-16,1.3366487165368675e-16,1.8387333084907517e-17,0.0,0.0,2.1693290819840715e-13,1.6595747372889282e-17,4.1165698307773225e-23,4.7070660922174719e-24,3.0512150370693932e-24,1.4637875411170589e-39,1.3390796976981307e-31,3.9391209175809814e-25,2.4204575264935816e-13,2.8678476305225113e-16,5.8546580911953269e-40,-1.469543572523429e-33,9.9131070227403834e-26,2.4826979412728205e-26,1.6069692443021798e-26,6.3419827837699305e-22,1.5130204384432611e-18,5.3831104994537397e-25,8.5835647362563708e-26,9.6294713208072462e-13,6.0223763616163629e-17,3.8806903470534166e-13,1.0668498620284122e-20,1.3736478009432808e-25,4.0669093595013192e-22,3.0637481457280017e-16,3.2663677904022816e-34,6.7697850437638831e-28,2.4111964249399034e-13,7.7425199378057412e-17,7.2114121270524957e-21,8.4413851144487912e-19,1.7290761118604457e-12,1.8515149534514756e-37,5.2788062927821642e-21,8.2238678910897386e-21,3.7952944100756782e-17,3.4699109389989019e-18,2.7092745605787945e-25,4.6487104660225941e-31,3.282433617866019e-26,1.3301287122727697e-35,4.7041797191152826e-35,-9.2826031719678281e-48,2.7538466494169632e-55,6.7858785508036584e-22,1.6106870534679919e-19,1.4691991014998647e-20,1.4959672419320015e-32,6.8412188226207797e-23,2.0384850130652489e-25,1.3300326589422257e-38,5.2711055558922157e-15,5.2757529007831083e-20,6.794554765327532e-20,3.6060854005401061e-26,1.3554315768712382e-38,3.5414789278065365e-36,2.8650254234943985e-33,0.88168480800000004,0.0,0.0094599999954912087,0.10884999999351515,0.00099999999990856166,6.8276156516130358e-13,6.0985245928603717e-13,7.7848466559412704e-13,1.499372145005733e-12,1.5403081008578356e-12,1.1242159969275807e-12,7.1723482097562304e-14,8.07824846851505e-15,4.6677976479874831e-14,9.4030960240013889e-15
1.8375432804288368e-07,0.0032378760709928186,5.5208030085775946e-16,6.1891078687514041e-17,8.6778288595075424e-16,1.6079976029940635e-16,2.6968072852282726e-17,0.0,0.0,2.5019546145309145e-13,2.1319138153587732e-17,5.9822503190558408e-23,5.4457060278257877e-24,4.117394548340517e-24,1.5006462421444699e-39,1.503865615749373e-31,4.0385005071374837e-25,2.7127574626207204e-13,3.9224207846086794e-16,1.2607976913894748e-39,-2.6664610602522385e-33,1.3213719171736262e-25,2.9470051841211205e-26,1.6138312361939419e-26,9.1368654881553911e-22,1.9521291742307129e-18,8.7961110865647784e-25,1.0242215530480366e-25,1.1415911097349222e-12,7.0731954193434404e-17,4.1088117813777706e-13,1.382185594710327e-20,1.7918587077259935e-25,5.9116990281165646e-22,3.9439388834511327e-16,4.5809030083265686e-34,1.1030646448273464e-27,2.9380640542066877e-13,1.0687141398002414e-16,8.7874340061741835e-21,1.0769316313577049e-18,1.9629517946083714e-12,2.1950042138944679e-37,7.7306151251229459e-21,1.1019545463396496e-20,4.9027997564879177e-17,3.9573707848832238e-18,3.5836020806666821e-25,5.5524618828178789e-31,4.4204809951523667e-26,2.2682941839241938e-35,7.1336853048481239e-35,-6.2026333758943487e-48,7.944011959130125e-55,9.7681435579906283e-22,2.0759188920858093e-19,2.1664911653945437e-20,2.0133406990262077e-32,9.4495470066643885e-23,2.9065303263054765e-25,1.7911695892284261e-38,6.7248166077557484e-15,5.9894177298115854e-20,8.7702615184153807e-20,4.3943560165636856e-26,1.8898562638411268e-38,6.2154703759750817e-36,4.0851037577793683e-33,0.88168480800000004,0.0,0.0094599999949569798,0.10884999999260979,0.00099999999989780182,7.2643879317461318e-13,6.533770249180151e-13,8.2086716286439244e-13,1.6972974577238072e-12,1.764856597273551e-12,1.2664433684912204e-12,8.1842870818399627e-14,9.4707129291177875e-15,5.4018266882251033e-14,1.1062734402907411e-14
2.0318807755328033e-07,0.003237876070992256,5.856069516690385e-16,7.3197419654474235e-17,1.1080262054594413e-15,1.8964517307816995e-16,3.8058856172243009e-17,0.0,0.0,2.8487781496145761e-13,2.6729877253557871e-17,8.484221492198648e-23,6.2303381224754554e-24,5.3931991301072085e-24,1.5406817259632275e-39,1.6709921071591513e-31,4.1464375253377007e-25,3.0095132953550138e-13,5.2050155192167906e-16,2.5085058493637578e-39,6.5796674614226305e-34,1.7102413316243312e-25,3.4394908749687944e-26,1.6222129246502139e-26,1.269732871962609e-21,2.4592976328210288e-18,1.3632114531651673e-24,1.2015441954074625e-25,1.3310218116936986e-12,8.1840762877580939e-17,4.3371912900343385e-13,1.7470611003933768e-20,2.2733105472776402e-25,8.2447219429737141e-22,4.9429085570487112e-16,6.1777830491116094e-34,1.7107149906744313e-27,3.497848029839604e-13,1.4227800902931314e-16,1.0461934187071022e-20,1.3376889966536986e-18,2.1977066323786146e-12,2.5592337428579167e-37,1.0856012166935018e-20,1.4297501573681875e-20,6.1559577025665307e-17,4.4467065290728288e-18,4.6005857187963034e-25,6.5199761854388444e-31,5.7761254090093925e-26,3.6578214446496154e-35,1.037935450755712e-34,-9.5525858461786039e-48,2.0149539496149731e-54,1.3522123202246674e-21,2.5996185962867037e-19,3.0542949803727384e-20,2.6377193833822727e-32,1.2588626900450423e-22,3.9826702535829818e-25,2.340478138849599e-38,8.3531620071359291e-15,6.7057654039402376e-20,1.100311571736258e-19,5.2318923358550198e-26,2.5439191499149368e-38,1.034580817081683e-35,5.5976840429754934e-33,0.88168480800000004,0.0,0.0094599999944225358,0.10884999999170275,0.00099999999988705348,7.695625315398799e-13,6.961336260746038e-13,8.6251990427047641e-13,1.8933369773742676e-12,1.9894861464029862e-12,1.40643411378553e-12,9.1868857557842902e-14,1.0961206887783126e-14,6.1270982654947526e-14,1.2841056289146236e-14
2.294919574542239e-07,0.0032378760709915436,6.3093604454452332e-16,8.963272252776495e-17,1.4913289640776951e-15,2.3139673923048948e-16,5.7784724947038035e-17,0.0,0.0,3.3408714535988872e-13,3.519940043783297e-17,1.3131646647731187e-22,7.3711149549673277e-24,7.4841883708597761e-24,1.6002497545118696e-39,1.8389533926887878e-31,4.3070223408735909e-25,3.4207104382542154e-13,7.3432490390554737e-16,5.8026202858268173e-39,1.228926641584694e-33,2.3365981934426192e-25,4.1503422266560165e-26,1.6364064440818124e-26,1.8941910848958176e-21,3.261941639056836e-18,2.3082908546006926e-24,1.4601842524043012e-25,1.6043664637426944e-12,9.7834842477342123e-17,4.6469952136151265e-13,2.3255385461977811e-20,3.0295863232635992e-25,1.2278623616486526e-21,6.4876784909298901e-16,8.8198745452726204e-34,2.9148031344325595e-27,4.3046368363713442e-13,2.0029422057033897e-16,1.2875326510251989e-20,1.7347431998585847e-18,2.5167633615360323e-12,3.0848095498969511e-37,1.6308699070263728e-20,1.9538871032746798e-20,8.0850747671131218e-17,5.1118041586203178e-18,6.2148396422223033e-25,7.9333311486444439e-31,7.9877834826099131e-26,6.5276207765381556e-35,1.639443233560602e-34,-3.9985071832953729e-48,6.4987157548026606e-54,1.9989661465660993e-21,3.4006993124037082e-19,4.5962235808276999e-20,3.6768816417152717e-32,1.7737629904330382e-22,5.8030130552298575e-25,3.2366469447094672e-38,1.0832647615074541e-14,7.6793580155049957e-20,1.4435483700974037e-19,6.4390133740924694e-26,3.6408539729423001e-38,1.9332084810700348e-35,8.1563107828063931e-33,0.88168480800000004,0.0,0.0094599999936988092,0.10884999999047326,0.000999999999872523,8.2718035430658632e-13,7.528788470199985e-13,9.1818390287187664e-13,2.1556056216793693e-12,2.2932024098584756e-12,1.5923714107416562e-12,1.0528359698980996e-13,1.3135985202113459e-14,7.0925647245699995e-14,1.5438570090469746e-14
2.557958373551675e-07,0.0032378760709908918,6.7657425844959219e-16,1.0737508852834652e-16,1.9459111490470042e-15,2.7626782534619747e-16,8.3902053278596376e-17,0.0,0.0,3.8591029372301923e-13,4.5052353215265651e-17,1.957724652264518e-22,8.6096511178753342e-24,1.0032368260064182e-23,1.6664837910349786e-39,1.8595424751714368e-31,4.4855679402448216e-25,3.8451591544968444e-13,9.9934795733283202e-16,1.2209140142889865e-38,-1.0286551714716415e-32,3.0859903578409128e-25,4.9114539165807014e-26,1.6545208828106184e-26,2.7106974567185865e-21,4.2080921151696254e-18,3.6784512126887969e-24,1.74089400147286e-25,1.8969581433428692e-12,1.1493343836316361e-16,4.9576860666009985e-13,3.0085924096202347e-20,3.9110417832191593e-25,1.7443325737919138e-21,8.2583544104468362e-16,1.2052300170604334e-33,4.6976183958617941e-27,5.1648713973493409e-13,2.7064251560031347e-16,1.5448609764851882e-20,2.1819923900466363e-18,2.8372501738685518e-12,3.6473927478280137e-37,2.3357966769286554e-20,2.5749477541721184e-20,1.0283276802754879e-16,5.7799128791169904e-18,8.116017014861388e-25,9.4697793043245e-31,1.067243369430113e-25,1.0967930449669107e-34,2.4758837087741116e-34,4.3355232598302113e-48,1.798839271866009e-53,2.8250924574838612e-21,4.3067451239687048e-19,6.5742201715385519e-20,4.9742922405609683e-32,2.3988533299779838e-22,8.0807021082662062e-25,4.3244772081288762e-38,1.3625596671203008e-14,8.6573145935729218e-20,1.8340245072461334e-19,7.7261184968334515e-26,5.0114991570436275e-38,3.403348336791512e-35,1.1357798322136023e-32,0.88168480800000004,0.0,0.0094599999929746784,0.10884999998924241,0.00099999999985801269,8.840101952967404e-13,8.0839419800288545e-13,9.7334573668458394e-13,2.4143265577938002e-12,2.5961943436779427e-12,1.7742948264741738e-12,1.1851704680635663e-13,1.5493357834862603e-14,8.0380469219591542e-14,1.8257146865927881e-14
2.820997172561111e-07,0.0032378760709902967,7.2267374767176488e-16,1.2643741870132567e-16,2.4765354383291116e-15,3.2428254012366465e-16,1.1752563069030581e-16,0.0,0.0,4.4035575580908757e-13,5.636040279982247e-17,2.823230153480692e-22,9.9539668016631138e-24,1.3079579249095289e-23,1.7400068127512515e-39,1.9810850918781821e-31,4.6837589761866573e-25,4.284486026566515e-13,1.3209543784614247e-15,2.384727655218792e-38,-4.7596733347010395e-33,3.9671117525348992e-25,5.722226510005093e-26,1.6773861066365345e-26,3.7517652644918451e-21,5.3085642773016514e-18,5.5821952419249663e-24,2.0445818914830499e-25,2.2085688787541397e-12,1.3313956758622487e-16,5.2692033722026031e-13,3.8041848557141896e-20,4.9228785257659249e-25,2.3871696102888167e-21,1.0259595781733934e-15,1.5914231678720076e-33,7.2363832998334143e-27,6.0764005847755463e-13,3.5407709034262414e-16,1.8175346111420678e-20,2.6788337288515451e-18,3.1591010809163067e-12,4.2465450021539402e-37,3.221293723640577e-20,3.2974953235027124e-20,1.2751759554349914e-16,6.4508954501301564e-18,1.0319064233266607e-24,1.1134479483130215e-30,1.38747651326103e-25,1.7551477524688582e-34,3.6139294763354473e-34,-1.2740679189711782e-47,4.4839647390783741e-53,3.8523032819948018e-21,5.31650006300339e-19,9.0352438267841286e-20,6.57592815512552e-32,3.1410944877974236e-22,1.0856333189583457e-24,5.6220792938848718e-38,1.6728244487493906e-14,9.6394337754514978e-20,2.2717968111710814e-19,9.0899856204773053e-26,6.694852366013902e-38,5.6933419119495551e-35,1.5259211907949023e-32,0.88168480800000004,0.0,0.0094599999922501433,0.10884999998801059,0.00099999999984352341,9.4007302098554626e-13,8.6271284059980016e-13,1.0281392234560361e-12,2.6695390807224725e-12,2.8982657059775018e-12,1.9522918010838204e-12,1.3157096611220561e-13,1.8035079710987186e-14,8.9633203923101444e-14,2.1298910282935887e-14
3.084035971570547e-07,0.00323787607098976,7.6926464631827991e-16,1.4683586884291634e-16,3.0878300488804008e-15,3.7547385653748572e-16,1.598478605185157e-16,0.0,0.0,4.9743173578182493e-13,6.9195457481544192e-17,3.9552793504308734e-22,1.1412382873911465e-23,1.6667312428962181e-23,1.8215204279065907e-39,2.5392782925948516e-31,4.9034836334641737e-25,4.7395738818208517e-13,1.7044781045072071e-15,4.386459729979635e-38,7.9946132543172397e-33,4.9885824686404905e-25,6.5821195971094917e-26,1.7058888118900342e-26,5.052493039370434e-21,6.5739669437245109e-18,8.1410732453163016e-24,2.3723259217974931e-25,2.5389899313090186e-12,1.5245611154802103e-16,5.5814685562249394e-13,4.7201350153924917e-20,6.070161264497584e-25,3.1693682193412531e-21,1.2495967171523191e-15,2.0443488858948373e-33,1.0744162863554854e-26,7.0379550691485805e-13,4.5132176273823815e-16,2.1051736820110833e-20,3.2246623923991403e-18,3.4822544499883332e-12,4.8818649589332605e-37,4.3083058117203245e-20,4.1257778423818324e-20,1.5491655684525135e-16,7.1246253268406884e-18,1.2839417285721474e-24,1.2933507504271741e-30,1.7641628336280067e-25,2.7019352083775445e-34,5.1360031250655736e-34,1.7722431478662417e-47,1.0365700050075311e-52,5.1021826197378802e-21,6.42870349479125e-19,1.2023411124704305e-19,8.53332135837255e-32,4.0071999664079512e-22,1.4167990601552394e-24,7.1484399513582939e-38,2.0136813978166541e-14,1.0625527494766092e-19,2.7569105641706865e-19,1.0528713574800655e-25,8.7348506985032664e-38,9.1339327015780014e-35,1.9914086367153155e-32,0.88168480800000004,0.0,0.0094599999915251955,0.10884999998677784,0.00099999999982905517,9.9537331478242691e-13,9.1585748025162335e-13,1.082595264478823e-12,2.921295817950109e-12,3.1993129519969179e-12,2.1264510210894801e-12,1.4444820543496048e-13,2.076291191619476e-14,9.8687139713541385e-14,2.4565994942165813e-14
3.3470747705799827e-07,0.0032378760709892798,8.1633986381231182e-16,1.6858733418209063e-16,3.7843025520143152e-15,4.2987682269793381e-16,2.1212706982632943e-16,0.0,0.0,5.5714593579833982e-13,8.3629633101507569e-17,5.4032889473536434e-22,1.2993535617275057e-23,2.0836723281936e-23,1.9117914324463402e-39,3.0583675827922303e-31,5.1468028789616564e-25,5.2108236246929111e-13,2.1552061960246412e-15,7.6730015834459497e-38,3.697901624224229e-33,6.1589689496836463e-25,7.4906035842930404e-26,1.7409682090086919e-26,6.6501963193488536e-21,8.0146772126777473e-18,1.1487750213444678e-23,2.7253410964518227e-25,2.8880184379682399e-12,1.7288571760843119e-16,5.8944294725219481e-13,5.7640957288469443e-20,7.3578410737530582e-25,4.1036726423411758e-21,1.4971954303822382e-15,2.5677166733745476e-33,1.5469790043995352e-26,8.0487834499020552e-13,5.6308134605708685e-16,2.407553330636418e-20,3.8188727549754108e-18,3.8066471470546854e-12,5.552962561638687e-37,5.6177978146636026e-20,5.0637806963651335e-20,1.8504048940473126e-16,7.8009702887605818e-18,1.5693196677204681e-24,1.4873684196489474e-30,2.2022064509009719e-25,4.0300680126616333e-34,7.1416109883760004e-34,4.9718393918464939e-47,2.246908589813916e-52,6.5962154517847826e-21,7.6420934004468148e-19,1.5580439161147063e-19,1.0902998899330458e-31,5.0037329827038884e-22,1.8051761388382688e-24,8.9234341693241298e-38,2.3847523051898097e-14,1.1615403097833088e-19,3.2894020995178333e-19,1.2041177094635179e-25,1.1180455582534303e-37,1.4146106678704063e-34,2.5373148951917244e-32,0.88168480800000004,0.0,0.009459999990799833,0.10884999998554432,0.00099999999981460839,1.0499187421662132e-12,9.6785235817992557e-13,1.1367132092693188e-12,3.16964595169287e-12,3.4992626369509315e-12,2.296856197235311e-12,1.5715134116725353e-13,2.3678613758785987e-14,1.0754679466099568e-13,2.806053718301313e-14
3.8731523685988543e-07,0.003237876070988495,9.1191723306730078e-16,2.1621463372623778e-16,5.4499396094917358e-15,5.4845298114192637e-16,3.5202914061268438e-16,0.0,0.0,6.8451667037862188e-13,1.1758512541847303e-16,9.4708166271683574e-22,1.6561056309606294e-23,3.1082424545718034e-23,2.1220940657999007e-39,3.5170173667400078e-31,5.7136382081714534e-25,6.2020650919281362e-13,3.2790527927898163e-15,2.0893112805126121e-37,-2.2382972939614414e-33,8.9804239053730372e-25,9.45124142132317e-26,1.8352567422770095e-26,1.0900719416304667e-20,1.1461729897246e-17,2.1150248637834317e-23,3.5129188926447872e-25,3.6410977154513552e-12,2.1709341876220111e-16,6.5222788706478509e-13,8.2653324678586293e-20,1.0373451325813796e-24,6.4778520979675997e-21,2.0660169725977866e-15,3.8404532476845606e-33,2.9831090195433532e-26,1.0216557354858888e-12,8.3289319418738524e-16,3.0560243448654001e-20,5.1500114854400445e-18,4.4589005958241672e-12,7.0009523097319714e-37,8.9880703425585214e-20,7.2831653276554808e-20,2.5350320380284707e-16,9.1609783714143364e-18,2.2471412207727438e-24,1.9209539450997232e-30,3.2836964081055454e-25,8.3629829785332286e-34,1.311846953785845e-33,1.1352952569784667e-46,9.1919734085779467e-52,1.0402034504670853e-20,1.0367374895166607e-18,2.4552240501838316e-19,1.7148805087711205e-31,7.4138221070548583e-22,2.7668749025922287e-24,1.3305774548221825e-37,3.2160202915362552e-14,1.3605737284977729e-19,4.4966017317102959e-19,1.528475905994635e-25,1.7527222564134596e-37,3.1310062381875793e-34,3.8890944214639919e-32,0.88168480800000004,0.0,0.0094599999893478417,0.10884999998307489,0.00099999999978578054,1.1567942536586794e-12,1.0684964940443716e-12,1.2439237503868505e-12,3.6563021948774778e-12,4.0956033395112771e-12,2.6267196913104331e-12,1.8204405949948818e-13,3.0080580724249378e-14,1.2469924545766086e-13,3.5740443645734277e-14
4.399229966617726e-07,0.0032378760709879367,1.0093720441307343e-15,2.6944748675554065e-16,7.5069473654104513e-15,6.8027641773171077e-16,5.4856521750530374e-16,0.0,0.0,8.2252084864813061e-13,1.5880751695820112e-16,1.5496610825283806e-21,2.073343767761064e-23,4.4137643750724421e-23,2.3787339059637738e-39,4.1873093852262077e-31,6.4053788254897991e-25,7.2585676974169722e-13,4.7336779920581551e-15,4.9635941069681541e-37,-1.2025074525033085e-32,1.2499093404399882e-24,1.159999813082337e-25,1.9702145744611496e-26,1.6845124605967742e-20,1.5727635758262306e-17,3.5848757968825572e-23,4.4205641063602758e-25,4.4662180187153858e-12,2.6578034957828801e-16,7.1523896499457407e-13,1.136533821630305e-19,1.4007179860642108e-24,9.6066283570484647e-21,2.7358518447637079e-15,5.4391546296275013e-33,5.3129025419420581e-26,1.2576405105375649e-12,1.168969455110606e-15,3.761955133598252e-20,6.6673926913453711e-18,5.115374164669302e-12,8.5874595752855129e-37,1.3499641269630715e-19,9.9825874132766226e-20,3.3298243668594938e-16,1.0529896533796039e-17,3.0802642706751866e-24,2.4215829995577261e-30,4.6766236300687704e-25,1.6041944791840916e-33,2.2831861811164243e-33,3.8430953512899877e-46,2.9766504281569847e-51,1.5439865377746815e-20,1.3482221192615807e-18,3.6239368891167852e-19,2.5947006873235706e-31,1.0422604320893187e-21,3.9965312105660985e-24,1.8950181695867502e-37,4.1635950996449138e-14,1.5608949444987271e-19,5.8935047780343968e-19,1.8815765767299866e-25,2.6315164553138328e-37,6.3025175843454091e-34,5.6175288321216046e-32,0.88168480800000004,0.0,0.0094599999878941434,0.10884999998060256,0.00099999999975704267,1.2607882854492564e-12,1.1648432670806528e-12,1.3497603402754903e-12,4.1298632732799884e-12,4.68676513027213e-12,2.942508558940921e-12,2.0626707483918695e-13,3.7254775817379783e-14,1.4112141518416508e-13,4.4355387256937592e-14
5.45138516265547e-07,0.0032378760709874783,1.2097014808520339e-15,3.9320706954084471e-16,1.2914354826094077e-14,9.8465907105288504e-16,1.1636855472498765e-15,0.0,0.0,1.1305940150220893e-12,2.6539339621932168e-16,3.5730265855789666e-21,3.1260267206190425e-23,7.9908335112705266e-23,3.0685719242801077e-39,5.3252248482391975e-31,8.2644587456768381e-25,9.5645851471322563e-13,8.7931169674204092e-15,2.1382935772825227e-36,-2.5618248772750979e-34,2.1894466702662543e-24,1.6445850721179141e-25,2.4076574732533202e-26,3.542446756252257e-20,2.7004949439732558e-17,8.6679625742149843e-23,6.6616532826235589e-25,6.3264565755599671e-12,3.7664399545229667e-16,8.4179784077018703e-13,1.9574531530405715e-19,2.3267207906564403e-24,1.8486681070232412e-20,4.3913391810382753e-15,9.7328493064115396e-33,1.4335381685131857e-25,1.7862542527577404e-12,2.0609530787408667e-15,5.3432703557847097e-20,1.0241450360132548e-17,6.4391734315120491e-12,1.2164249522039567e-36,2.6611391780951745e-19,1.6903358406476334e-19,5.2524098805671872e-16,1.3290672542082831e-17,5.2886055658120019e-24,3.6604808724134391e-30,8.6176551219646691e-25,5.179013554046042e-33,6.113275965450827e-33,4.2458984270734943e-47,2.321725031838805e-50,2.9883701785982526e-20,2.0840093775645615e-18,6.8678066867695572e-19,5.4274667530495409e-31,1.8436200963683419e-21,7.3496998445917271e-24,3.4920433103066619e-37,6.3955299158189754e-14,1.964848984452626e-19,9.2558462201517924e-19,2.6725418946918261e-25,5.4210807889998937e-37,2.1478433877483538e-33,1.033085100687446e-31,0.88168480800000004,0.0,0.0094599999849815115,0.10884999997564937,0.0009999999996998419,1.460450305821258e-12,1.3453644785783157e-12,1.5572077650992888e-12,5.0390713307682517e-12,5.8518471691363949e-12,3.5341905521916629e-12,2.52773773642963e-13,5.3972973572049008e-14,1.7189182772331312e-13,6.4454945633594795e-14
