Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),HOCO(37),HCOH(38),CH3OO(39),CH3OOH(40),CH2OOH(41),C2H5O(42),C2H5O2(43),H2CC(44),C2H4O(45),C2H5O(46),cC2H4O(47),C2H5O2(48),C2H3O2(49),CHCHO(50),OCHCHO(51),HCCOH(52),CHCHOH(53),C2(54),C2O(55),C2H6O(56),C2H5O(57),C2H5O3(58),cC2H3O(59),HOCHO(60),C2H3O3(61),OCHCO(62),C2H6O2(63),C2H5O2(64),C2H4O2(65),HOCH2O(66),OCHO(67),C2H4O3(68),C2H3O2(69),N2,Ne,C7H16(1),O2(2),CH4(3),C4H9(99),C5H11(101),C3H7(100),S(160),S(162),S(161),S(177),C7H15(105),S(194),S(267),S(266),S(268),C7H15(102),S(310),C7H15(103),S(829),S(830),S(859),S(882),S(752),S(926),C7H15(106),S(900),S(992),S(1016),S(1066),S(847),S(779),S(1065),S(1245),S(1588),S(184),S(1604),S(848),S(1887),S(1607)
1e-12,0.002802032255116902,4.1637487576291549e-21,3.2398031219605406e-27,6.038293455433631e-27,2.1852496535075322e-26,3.734197579630391e-32,0.0,0.0,8.5196087373929012e-19,1.792231213585019e-27,1.8332567741629694e-31,1.5000146250430118e-35,1.8849233786690775e-39,1.2588379529105398e-48,8.5185542552183794e-41,3.0835319059412491e-31,6.638452547762466e-19,2.9171860368633191e-27,2.0161766610260187e-66,3.5404175309614175e-64,2.3492894519852561e-41,1.6484387438251375e-39,9.986314165564535e-29,4.4601563692695561e-37,3.6126849185709166e-29,3.1688855093502426e-46,2.3042361948122835e-39,1.3667365902763134e-22,4.1412311272979335e-26,1.2759439480055541e-17,5.1683785675632902e-35,3.8920513434117785e-45,4.5641216534970684e-44,3.2901981534263534e-32,5.2616556902311471e-57,4.6859985701816055e-45,9.3409038060240371e-24,8.8166499410697421e-32,7.2983906806604947e-33,2.2289333935028544e-33,5.2925598931904291e-22,2.4386609525211539e-47,1.511788351179427e-44,7.3298615150200475e-40,1.1463435765192175e-35,1.2637727037565744e-31,8.8686863919325042e-44,1.88521922091832e-45,8.1072353166193723e-45,5.7162276287317614e-67,1.1541509460340693e-61,1.822775338752875e-90,8.6884050694291539e-82,2.2304168579415982e-41,3.8476775126983318e-38,2.4128141324522761e-44,4.3963963099340774e-53,1.1862965097633752e-41,9.3237725881959099e-50,1.861737498778318e-57,3.6262354685810721e-29,6.9082179080454148e-31,1.9327729321861269e-38,6.6413810640998813e-40,1.5111493629605186e-59,5.409140073806057e-66,8.8634587376037057e-59,0.88168480800000004,0.0,0.0094599999999999719,0.10885,0.00099999999999999937,1.5683546173139454e-17,1.2759601950627362e-17,1.5683674335455177e-17,4.0022141539012358e-22,2.8726455149687347e-22,3.2560675859170681e-22,1.3549711932574565e-27,8.1920759036150508e-20,3.5264176664931666e-28,1.6185218211785947e-23,2.1607359321941254e-31,5.6234358783616896e-32,6.7458624436275325e-20,2.5790484094839526e-30,3.3729307155742078e-20,1.3328150140749415e-23,6.6639916151522551e-24,1.0818123915399372e-28,1.7251328684868855e-32,4.13280294612527e-37,8.5277924041894762e-40,9.1510290790594326e-21,2.2529698899752127e-40,2.1859297057225957e-37,2.3352113397123988e-25,3.7259722154203825e-32,2.2696507552238926e-29,2.1237838711797208e-30,1.1148001015009526e-35,1.7932824150046985e-38,2.7715801798903843e-42,4.3503699619925577e-28,2.0103802122363254e-47,2.6371213801410692e-29,4.2053730028244387e-33,5.416627453210301e-48
1.023e-12,0.002802032255116902,4.2594909348792642e-21,3.3518209555241338e-27,6.2489037100359603e-27,2.2613499243551783e-26,3.8870103610935076e-32,0.0,0.0,8.7155064793917637e-19,1.8547422581556474e-27,1.8971522737770668e-31,1.5613800886332476e-35,1.9620617182878696e-39,1.3103330744277356e-48,8.8156630300160164e-41,3.1910003321302213e-31,6.791098073445838e-19,3.0189347696312599e-27,2.104915211595499e-66,3.6960972943158418e-64,2.4454432830412088e-41,1.7158942303688514e-39,1.0215349731827468e-28,4.6426771537946081e-37,3.7386920055819008e-29,3.3123285811197525e-46,2.3985296270626069e-39,1.4144064714165448e-22,4.2856712359615606e-26,1.3052816581320226e-17,5.3798783006706742e-35,4.0690068116631557e-45,4.7650218715893443e-44,3.4346405619410071e-32,5.5050049359130058e-57,4.877762207886423e-45,9.6667056100133205e-24,9.1774492623930881e-32,7.5966224562245861e-33,2.3201740146764383e-33,5.4771565761835221e-22,2.5237180982122755e-47,1.5805787525240677e-44,7.6521981903123821e-40,1.1967479335701619e-35,1.3154887121844011e-31,9.2586390107997907e-44,1.9677003400702306e-45,8.4637077339475224e-45,5.9809792546444732e-67,1.2067784473529447e-61,1.9071114877094466e-90,9.084895729853982e-82,2.3285013925134052e-41,4.0168819616545861e-38,2.5226045928732921e-44,4.5963964867426559e-53,1.2402401579153332e-41,9.7549959329497424e-50,1.9455887397211325e-57,3.7746291812796054e-29,7.1899377296793834e-31,2.0177563339520427e-38,6.9330271728353751e-40,1.5810393858898069e-59,5.661437242240575e-66,9.2767511922412455e-59,0.88168480800000004,0.0,0.0094599999999999719,0.10885,0.00099999999999999937,1.604415956204648e-17,1.3052984718606377e-17,1.6044292194464932e-17,4.1418056360788991e-22,2.9728394543203411e-22,3.3696345484530983e-22,1.4104187747695684e-27,8.3804205685574292e-20,3.6707247526313183e-28,1.6749709724638881e-23,2.2557420744013421e-31,5.8706949575095272e-32,6.9009571624144612e-20,2.684586992635687e-30,3.4504780573137473e-20,1.3792997260750219e-23,6.8964117601028146e-24,1.1260808063982722e-28,1.8009849640924725e-32,4.3208376615715527e-37,8.9223383747487524e-40,9.3614403938134307e-21,2.352037217019321e-40,2.2853921479877934e-37,2.4166602631228644e-25,3.8784475223521951e-32,2.3625268386073142e-29,2.2106924510153777e-30,1.1604247340141264e-35,1.8721358406935517e-38,2.8976895653721061e-42,4.5283900825800329e-28,2.1033948943307567e-47,2.7450349993043945e-29,4.3902792624943873e-33,5.6672404180936426e-48
2.047e-12,0.0028020322551169027,8.5225318419420105e-21,1.3245641450590334e-26,2.5010367044098209e-26,9.0301244438824102e-26,3.1117028140334533e-31,0.0,0.0,1.743756907696253e-18,7.4230366437970379e-27,7.5609207953951561e-31,1.2447785572776246e-34,1.5713872257897239e-38,1.0435948541814972e-47,3.527579206816105e-40,1.2714966044315402e-30,1.358776056685539e-18,1.2082710565800921e-26,3.5456834989525704e-65,5.9263637815245728e-63,1.961761939267704e-40,1.3728678278592058e-38,2.0336698069572808e-28,3.7166016320417487e-36,1.4963400623002039e-28,9.0124121849138802e-45,1.919630696738865e-38,5.6604650875190451e-22,1.7151078948047027e-25,2.6113667019871704e-17,4.30585385682979e-34,1.2482732740365003e-43,7.8654727878733501e-43,5.2660022328783235e-31,3.4000761923010287e-55,3.9050205953706163e-44,3.8688987226397067e-23,7.3467929622186264e-31,5.9661925529932964e-32,1.864769125784835e-32,2.1919287975916308e-21,1.0099942844320425e-46,5.0779877851146529e-43,1.2298963753811191e-38,1.9157893318225392e-34,1.0528850379241513e-30,1.4820781187966521e-42,2.7784708737415237e-44,1.3548750123635466e-43,4.3202394248923479e-65,4.3618446037232075e-60,1.2236038351388336e-88,3.4088321003105763e-80,3.7426090074473848e-40,6.4557568963621028e-37,8.1085464467287818e-43,1.4561413096283885e-51,3.8335945005540592e-40,5.9872601620457827e-48,4.2549049932436343e-56,3.021446332205919e-28,5.5036039058513555e-30,3.2300835189430845e-37,1.0708634485222491e-38,9.7135784726734958e-58,6.9627955250302447e-64,1.0684271610649037e-56,0.88168480800000004,0.0,0.0094599999999999424,0.10885,0.00099999999999999872,3.2098622901743799e-17,2.6114339882806015e-17,3.2099153682827944e-17,1.6575392002946984e-21,1.1897351965303535e-21,1.3485185362342084e-21,1.1287429594199793e-26,1.6763335628386295e-19,2.9377656277426344e-27,6.7014197586617532e-23,3.6102719880971619e-30,9.3962526124038252e-31,1.3803979120102731e-19,2.148394060258492e-29,6.9019874654944484e-20,5.5185676567538865e-23,2.7592143264649553e-23,9.0089634213970088e-28,2.8814961245221149e-31,1.3799333876362458e-35,5.6991852072237667e-38,1.8729025590860288e-20,3.7650286636454574e-39,7.3170554282239871e-36,9.6714803895579597e-25,3.1045879182973715e-31,1.8902541932260212e-28,1.7691817688817788e-29,9.3010808103027707e-35,3.0006543609561895e-37,9.2879290761940844e-41,3.6229385564217019e-27,1.3481418223532992e-45,2.1963856177773852e-28,7.0252092277067856e-32,3.6336132338610075e-46
4.095e-12,0.0028020322551169027,1.7050343834852433e-20,5.2663588870657628e-26,1.0008328311818702e-25,3.6093050068931402e-25,2.4904811378221071e-30,0.0,0.0,3.4883111833250607e-18,2.9701306606719847e-26,3.0001153185950249e-30,9.8807142839263514e-34,1.2587333568417215e-37,8.2672785410128919e-47,1.4109716216348735e-39,5.04324517772717e-30,2.7183558153479375e-18,4.834857740694176e-26,6.5953815736849859e-64,9.5130870523461907e-62,1.5766123462695323e-39,1.0975280857733311e-37,4.0281012358783333e-28,2.974481487661051e-35,5.9875534508427876e-28,2.2926738900074952e-43,1.5355823999143125e-37,2.2646743333500301e-21,6.8617440382840763e-25,5.2232135015202383e-17,3.4446349757260486e-33,3.6858257328774204e-42,1.3344642003482172e-41,7.7686165922851731e-30,2.0336517019159663e-53,3.125641027296764e-43,1.5481141092493208e-22,5.879760260241624e-30,4.6041641379660249e-31,1.5041821552938376e-31,8.7693397183960274e-21,4.0408493019392394e-46,1.6362686594084735e-41,1.9835492040140407e-37,3.0654144080639586e-33,8.4232333411094976e-30,2.3712116444700686e-41,3.5940337499305683e-43,2.1678036872877183e-42,3.3974966379874597e-63,1.7170698379880927e-58,7.8580673426683399e-87,1.4028981711867813e-78,6.0364301874508949e-39,1.0410538954368039e-35,2.6151532510359709e-41,4.5637714326671339e-50,1.1463565739731236e-38,3.5380010559240241e-46,8.3241371259614876e-55,2.4177215141707139e-27,4.0484348817182386e-29,5.1683882709882643e-36,1.5992940377382634e-37,5.7417957910024571e-56,8.2561150755754426e-62,1.1238932475748883e-54,0.88168480800000004,0.0,0.0094599999999998834,0.10885,0.00099999999999999742,6.4204862293384547e-17,5.2234826857603466e-17,6.4206985756950114e-17,6.6314709980254487e-21,4.7599884362876269e-21,5.3951439431756137e-21,9.0281614368650308e-26,3.3519108365085172e-19,2.3499471104246301e-26,2.6796857937774594e-22,5.774206411122762e-29,1.5029219560187041e-29,2.7601772362361564e-19,1.7182927820246513e-28,1.3800877817596241e-19,2.2067837597065716e-22,1.1033363203531959e-22,7.2010497161074628e-27,4.6055924344031264e-30,4.3939225093169204e-34,3.6295900301342589e-36,3.7463025168026213e-20,6.0192703575837732e-38,2.3396975496655733e-34,3.8694169732905968e-24,2.4843126259408896e-30,1.511184452723717e-27,1.4150474310021877e-28,7.4622359634830993e-34,4.8130175410790352e-36,2.9788794353214304e-39,2.8960482668470802e-26,8.6442634960478936e-44,1.7560641484329763e-27,1.123168659380821e-30,2.3315001088288834e-44
8.191e-12,0.0028020322551169027,3.411288459946704e-20,2.100522070625055e-25,4.0054169166005101e-25,1.4434234824183886e-24,1.9934033682183387e-29,0.0,0.0,6.9779866254148946e-18,1.1883181219750929e-25,1.1806303380104997e-29,7.7797681413269221e-33,1.0091186196113144e-36,6.4835544029586121e-46,5.6411900211916378e-39,1.9831196759919737e-29,5.4385041500580485e-18,1.9346045861478823e-25,1.4749578047007518e-62,1.5311718882657229e-60,1.2722088321333916e-38,8.7639775260723708e-37,7.9010840093030169e-28,2.380413576479977e-34,2.3958346868482985e-27,5.2645309884953431e-42,1.2277072206405846e-36,9.0590429788134679e-21,2.7446687036340304e-24,1.0445614300915812e-16,2.7543675913903648e-32,1.0207416883821022e-40,2.376816023542021e-40,1.0743915985331114e-28,1.1471575778870762e-51,2.5019686994923664e-42,6.194459646940552e-22,4.7053711621138501e-29,3.4480386794830543e-30,1.2223391600387542e-30,3.5076566901374717e-20,1.6164015732584088e-45,5.3063137654133268e-40,3.2217907311782124e-36,4.9027356692534311e-32,6.7357398859406833e-29,3.7917111398546938e-40,4.1482988496395891e-42,3.4666632636400784e-41,2.994955021128578e-61,7.5786577636038178e-57,5.059680842069161e-85,6.3912280503842905e-77,9.8061167043225786e-38,1.6905608575584603e-34,8.4933295184145907e-40,1.4019532994119038e-48,3.2311720464427374e-37,1.9617947660220139e-44,1.496753241411931e-53,1.9341926229821145e-26,2.7858877364659652e-28,8.2661691878568985e-35,2.2491720528884143e-36,3.163693287558447e-54,9.2144991462457902e-60,1.0216320930728587e-52,0.88168480800000004,0.0,0.0094599999999997655,0.10885,0.0009999999999999946,1.2840659404442175e-16,1.0446690927163601e-16,1.2841508727367563e-16,2.6525970848561612e-20,1.9040851148587816e-20,2.1580651253630144e-20,7.2163723156355404e-25,6.6990508406832683e-19,1.8786720787353768e-25,1.0707489385748557e-21,9.2270714638380732e-28,2.401965037273329e-28,5.5164419532480667e-19,1.3733291781401354e-27,2.7582176440607759e-19,8.8185304037586592e-22,4.4088216003131848e-22,5.7484322715083989e-26,7.3500076983773229e-29,1.3915479773983609e-32,2.2991677457641495e-34,7.4926333534868299e-20,9.6072744696420852e-37,7.4691147622234707e-33,1.5478180932159379e-23,1.9875654385617533e-29,1.2067664796691806e-26,1.1310428718813805e-27,6.0009653728741797e-33,7.7349751860722647e-35,9.5702468766841041e-38,2.3121046488168653e-25,5.5498594138863592e-42,1.4025400848838574e-26,1.7934259803247385e-29,1.4989840900023411e-42
1e-11,0.002802032255116903,4.165466504062424e-20,3.4900421245048187e-25,6.6625905111703184e-25,2.399966921803347e-24,5.0781859015842851e-29,0.0,0.0,8.5197036467464756e-18,1.9758133925860481e-25,1.9298206155557588e-29,1.9380847630177107e-32,2.5760820513699724e-36,1.6064125310690863e-45,9.372610611132739e-39,3.2389064960308753e-29,6.6407317548167161e-18,3.2170738970164177e-25,1.0083684471334341e-61,6.6648947267264801e-60,3.2766126611890157e-38,2.2250505385254271e-36,9.5150196167892197e-28,6.0619636172186912e-34,3.9840378146234836e-27,2.7934524393867247e-41,3.1222963290094429e-36,1.505947738119986e-20,4.5624177630116271e-24,1.2750948346344664e-16,7.0061659572958976e-32,6.4705012557055207e-40,1.1949830250626253e-39,3.8192491878285124e-28,1.3871022768987335e-50,6.3736073530604571e-42,1.0300601937141193e-21,1.1982439381506485e-28,8.1350763826433054e-30,3.1767143529849289e-30,5.8306455583530837e-20,2.6870568673565117e-45,4.2613378336749763e-39,1.4222078704425164e-35,2.1124596175082373e-31,1.713491752674544e-28,1.6332296021871735e-39,1.2613998560194341e-41,1.4933009959828096e-40,6.8507111976212987e-60,8.9744607578633644e-56,7.6273391450331336e-84,7.4571114378766475e-76,4.3297795547128912e-37,7.4599759290214481e-34,6.8339401367019387e-39,1.0261189310880599e-47,2.0772567507247267e-36,2.3382248157485731e-43,6.7953746574927802e-53,4.9232934465816054e-26,6.0067480655862144e-28,3.5616727931186194e-34,8.0822199620725868e-36,3.6663102704190378e-53,2.1510175518280563e-58,1.7520370328526864e-51,0.88168480800000004,0.0,0.0094599999999997134,0.10884999999999999,0.00099999999999999352,1.5675182483061095e-16,1.2752737829039455e-16,1.5676594204040251e-16,4.4094332930143881e-20,3.1653234397043985e-20,3.5873696964560815e-20,1.8346678391110056e-24,8.1737852774041784e-19,4.7773923518182066e-25,1.7779271497468824e-21,3.9700545476473768e-27,1.0337016245042786e-27,6.7308489634670857e-19,3.4910379521703597e-27,3.365418964173681e-19,1.4643911034185815e-21,7.3208294594035106e-22,1.4588299844784502e-25,3.1556586071592375e-28,1.0715631145653418e-31,3.3623363441625506e-33,9.1467861729131674e-20,4.1250055988559932e-36,5.8324261682585807e-32,2.5730314379338693e-23,5.0594987008803011e-29,3.0639965015597015e-26,2.8754199264190703e-27,1.5382844943991317e-32,3.3585426490977775e-34,7.5588264256313486e-37,5.8685456422405017e-25,8.3218321129151171e-41,3.561856844011441e-26,7.7067514189128766e-29,2.2536275594210302e-41
1.6383e-11,0.002802032255116903,6.8265601776890868e-20,8.3929202361214721e-25,1.6038344548837029e-24,5.7751005722147258e-24,1.5962744724400662e-28,0.0,0.0,1.3959604004490799e-17,4.7544658593133701e-25,4.5733151106200954e-29,6.031489427325652e-32,8.1050635797920313e-36,4.9868870531285074e-45,2.2538811620305781e-38,7.6699110688934014e-29,1.0882754309363191e-17,7.7422268054043973e-25,4.0459307640556092e-61,2.4779075422080264e-59,1.0349088969017675e-37,6.9837297715358189e-36,1.5209741000196871e-27,1.9052197951124274e-33,9.5879629470662695e-27,1.0792488807904623e-40,9.8072948247078478e-36,3.6231822760101085e-20,1.0976288545768505e-23,2.0885247523775487e-16,2.2008503696143333e-31,2.5699807678162883e-39,4.5727911959569651e-39,1.350439346227436e-27,5.87667836947988e-50,2.0034563420349078e-41,2.4788996762100111e-21,3.7659347310960971e-28,2.4673142529283366e-29,1.0072666180832039e-29,1.4027239226578757e-19,6.4648306330990156e-45,1.7425019047541219e-38,5.3036251249054928e-35,7.8362924316987305e-31,5.3828091037666775e-28,6.0581358101426603e-39,4.2484955582013554e-41,5.5391656152071343e-40,2.9966471166902866e-59,3.7966459523442966e-55,3.2754874513332597e-83,3.1514171384480471e-75,1.6147213830756705e-36,2.7817176814122737e-33,2.7950439672890126e-38,4.1520726879263484e-47,8.2666833525110836e-36,9.8963648930129657e-43,2.549139483374709e-52,1.5470242344887603e-25,1.7371453140641238e-27,1.3212232022453656e-33,2.8663947327646135e-35,1.5486472255292532e-52,9.4156850768770362e-58,7.5735652891767816e-51,0.88168480800000004,0.0,0.0094599999999995313,0.10884999999999999,0.00099999999999998918,2.5676708636087387e-16,2.088955229817908e-16,2.568010476103405e-16,1.0608374982718068e-19,7.6155634770120623e-20,8.6306262344809803e-20,5.7619615748630109e-24,1.3377339677398408e-18,1.500543630045706e-24,4.2731833807645968e-21,1.4722524676041715e-26,3.8335596598382974e-27,1.1015846169784384e-18,1.096330721951968e-26,5.5079098576400555e-19,3.519858464613525e-21,1.7595758240262304e-21,4.5779496483933951e-25,1.1696874182406972e-27,4.3615367388313458e-31,1.4414980961447397e-32,1.498341273255844e-19,1.5290062228775974e-35,2.3776505924625216e-31,6.1904647045643586e-23,1.5898719272123678e-28,9.6171746274453769e-26,9.0303998817060045e-27,4.8486513989011037e-32,1.2479793654029332e-33,3.0853077665773638e-36,1.8417336610191325e-24,3.5726906249373653e-40,1.1180938587246023e-25,2.8571735539702294e-28,9.6765701614862245e-41
3.2767e-11,0.0028020322551169045,1.3668132736868529e-19,3.3576307706942289e-24,6.4304223830843351e-24,2.3119213351679785e-23,1.2797986130109906e-27,0.0,0.0,2.7931896204013541e-17,1.9025539465066951e-24,1.7200002920505638e-28,4.542459769455274e-31,6.5341844057340373e-35,3.697161535399883e-44,8.9939734874572392e-38,2.8756140544715475e-28,2.1787054360444791e-17,3.0996774057751735e-24,1.2756330656810715e-59,4.05124386714639e-58,8.549494964023483e-37,5.5429095254823873e-35,2.826506726352057e-27,1.5254229711917918e-32,3.8385064132741521e-26,2.006771977719066e-39,7.8220512792253779e-35,1.4487830476982352e-19,4.3881774646788173e-23,4.1743863022906084e-16,1.7562690545722837e-30,5.7473485517423293e-38,9.7669391635241605e-38,1.5088202296317292e-26,2.6263249179037637e-48,1.6056197236512128e-40,9.9235463458082185e-21,3.015021705606926e-27,1.6708613087964453e-28,8.5041161197571517e-29,5.6076377033241626e-19,2.585058264644258e-44,5.8519699864901745e-37,8.9368539165042646e-34,1.2510729501644848e-29,4.296527356937183e-27,9.6644133443774779e-38,3.9366533848197427e-40,8.8371419649283059e-39,3.37361107088271e-57,2.1395229200419565e-53,2.1422886292549869e-81,1.5935551899957542e-73,2.7224474664780611e-35,4.6831636985271632e-32,9.4122393000022197e-37,1.1555638762934108e-45,1.8442078183789143e-34,4.4372683544214579e-41,4.2047670187633338e-51,1.2369504042033695e-24,9.5994642594221778e-27,2.1093453219444422e-32,3.1782147379065205e-34,6.3553787080969188e-51,8.6611857496803506e-56,4.4357147898746842e-49,0.88168480800000004,0.0,0.0094599999999990629,0.10884999999999997,0.00099999999999997834,5.1331632168918549e-16,4.1761066602253361e-16,5.1345206010070965e-16,4.2413244258002712e-19,3.0453061174274815e-19,3.4506053537489927e-19,4.5913492761993634e-23,2.6670484243463409e-18,1.1964917691046156e-23,1.7013083373784676e-20,2.3423586407023333e-25,6.1024855597994273e-26,2.1962554715881975e-18,8.7325626095776045e-26,1.0981225237275647e-18,1.4018000532948288e-20,7.0061966475766206e-21,3.6290251608937448e-24,1.8513003330036288e-26,1.3401070775452401e-29,8.8610338119960912e-31,2.9957395058380699e-19,2.4200805947634243e-34,7.527921736955593e-30,2.4752932162326519e-22,1.2714615750370288e-27,7.634231713049988e-25,7.194958160397401e-26,3.9522862022998332e-31,2.0282666273135856e-32,1.0010346949786811e-34,1.4606545396549328e-23,2.3110011455663391e-38,8.8812730472464162e-25,4.5319076489872961e-27,6.2940701300612299e-39
6.5535e-11,0.0028020322551169075,2.7395193871546706e-19,1.3449740105065074e-23,2.5854106211918596e-23,9.2641917215894423e-23,1.0287248888376601e-26,0.0,0.0,5.5912642210459449e-17,7.615975058506078e-24,6.1401225912573771e-28,3.24914121698897e-30,5.3055970125979664e-34,2.5639578075665205e-43,3.5803207914440722e-37,1.0201062559130336e-27,4.3658739738663875e-17,1.2420921866150782e-23,4.3653635357430104e-58,6.7426001681855174e-57,7.261826327232041e-36,4.3650929818446745e-34,4.9336038191877833e-27,1.2222616331564016e-31,1.5379810443936508e-25,3.4812025044079661e-38,6.2195339961199676e-34,5.7909343277660846e-19,1.7533178797230229e-22,8.337867029488575e-16,1.3979423262679241e-29,1.1403016010271966e-36,2.3406828030049639e-36,1.5010965782954156e-25,1.0038636673015661e-46,1.2890639422906568e-39,3.9755717090017108e-20,2.415511992804477e-26,1.0821562695446041e-27,7.4493186629467188e-28,2.2403433143890211e-18,1.0332742970123453e-43,2.0345710338159034e-35,1.5604047400210858e-32,1.9928925090708103e-28,3.4215577989062043e-26,1.5371306870861249e-36,3.4014354361471309e-39,1.4056821930665314e-37,4.1905728933805096e-55,1.3299331569864104e-51,1.4264569099869057e-79,7.6487668232157707e-72,4.7589604099249829e-34,8.1625176934013777e-31,3.2829240913597714e-35,2.9279920122114981e-44,3.5199588889890195e-33,1.7656339107653356e-39,6.8033358586402419e-50,9.8843517471813344e-24,4.7173135490454052e-26,3.3600667864298008e-31,3.0090291574708653e-33,2.0879486489948453e-49,7.2459933028652659e-54,2.0830185638283112e-47,0.88168480800000004,0.0,0.0094599999999981244,0.10884999999999995,0.00099999999999995665,1.0257288768904235e-15,8.3447357368296159e-16,1.0262709527015844e-15,1.6948287970028517e-18,1.2173293537436231e-18,1.3788602189023595e-18,3.6441185073330129e-22,5.3007223877203454e-18,9.5090879988477743e-23,6.7420182458257561e-20,3.7057737432685218e-24,9.6648627523332983e-25,4.3650731541975804e-18,6.9254942455382564e-25,2.1825162972046673e-18,5.5583820483074879e-20,2.7769853232652532e-20,2.8508497721532487e-23,2.8987366991541193e-25,3.967557060802803e-28,5.2500985880289529e-29,5.9874685047726669e-19,3.7893827765373678e-33,2.3582770821965469e-28,9.8934917344293304e-22,1.016408492635974e-26,6.0134262023795123e-24,5.7092171087239231e-25,3.2707636465358306e-30,3.3370873570134683e-31,3.2822011310218102e-33,1.1485751499602332e-22,1.5060052896773326e-36,7.0048165145352582e-24,7.1263699045782879e-26,4.1467085936119392e-37
9.999999999999999e-11,0.0028020322551169123,4.192469891425546e-19,3.4765659693825859e-23,6.7229999194171125e-23,2.3950668735292014e-22,4.859118488336136e-26,0.0,0.0,8.5418247525507384e-17,1.9655332202185853e-23,1.3518398254192951e-27,1.2783674722832745e-29,2.5467357480933788e-33,9.5721105467786446e-43,9.157326134976782e-37,2.2236338351579747e-27,6.6795351099643525e-17,3.2113582467692266e-23,8.6876675556867189e-57,6.3821310619540578e-56,3.739017943186123e-35,1.9875720785920458e-33,6.4332679176859205e-27,5.7377190840753698e-31,3.9751680117592033e-25,3.2007521502836129e-37,2.8798949893804976e-33,1.4909276258240111e-18,4.5112181442511793e-22,1.2699704429617723e-15,6.4855316775289247e-29,1.1300968052170072e-35,3.3717900223498171e-35,7.8790706509487849e-25,1.8044536946180291e-45,6.0738662669771651e-39,1.0273356224722677e-19,1.1336655494398007e-25,4.1473806953085619e-27,3.938948745602649e-27,5.7634092458829467e-18,2.6602567322999692e-43,3.9726925391375559e-34,1.5689257633513249e-31,1.7566210019381352e-27,1.588640254548939e-25,1.3510260771760884e-35,1.6382857103448791e-38,1.2356686527556434e-36,2.9736931006855414e-53,4.7530148281226137e-50,5.2360532115315633e-78,1.9693716539688728e-70,4.7954495234747204e-33,8.1796851743053135e-30,6.4367853227742982e-34,3.6014005573468952e-43,3.2505383086880991e-32,3.4242344526644878e-38,6.0294819967238536e-49,4.6175669709448981e-23,1.3377484827241214e-25,2.9616939946898403e-30,1.4500648666931058e-32,2.9536227225414998e-48,3.0484246259263279e-52,4.4280136555502953e-46,0.88168480800000004,0.0,0.0094599999999971374,0.10884999999999992,0.00099999999999993367,1.5632400834429985e-15,1.2717356125207991e-15,1.5646336743998986e-15,4.3615099627828236e-18,3.1345061821278107e-18,3.5483951133219295e-18,1.6821494092994535e-21,8.0199983439107293e-18,4.3997527369935983e-22,1.7119350919605136e-19,3.2250771708984144e-23,8.4279104884140457e-24,6.6043259224030107e-18,3.192240959701134e-24,3.3021125794904254e-18,1.4127027162642036e-19,7.0534889293706997e-20,1.2922798838366325e-22,2.4745949289283425e-24,5.9746045066431535e-27,1.5580598427459528e-27,9.1275336889849669e-19,3.2349458683809667e-32,3.9172812430524258e-27,2.5469022208699547e-21,4.7514680597331553e-26,2.738521596368193e-23,2.6341459566082703e-24,1.6108335225572959e-29,3.0955757807114434e-30,5.8940171766966595e-32,5.2166099351382436e-22,5.2732201723157614e-35,3.197615097563375e-23,6.1319511303995649e-25,1.4827555476185403e-35
