Time (s),Volume (m^3),N2,Ar,He,Ne,CH4(1),O2(2),CH3(3),HO2(7),CH3OO(9),CH3O2(17),OH(11),CH2O(24),H2O(33),H2O2(13),CH3OOH(15),CH3O(19),H(4),C2H6O2(21),HCO(39),CO(40),CHO3(66),acetyl(76),CH3OH(35),CH2OH(41),O(12),CHO3(77),CO2(174),CHO3(176),HOCO(82)
0.07303421833210642,0.0022915506002439776,0.84210526299999999,0.0,0.0,0.0,0.052631563915504942,0.10526313842225561,4.7590120487558644e-11,2.3669227883140882e-09,8.4887776414695297e-09,1.091775610630948e-21,3.4898160096166384e-14,6.4222719616944208e-09,8.2340036689362303e-09,1.2905291016931364e-09,8.0863464290582205e-11,1.2026413957524763e-14,5.2355118285684415e-17,7.8741837689663115e-14,5.8237844694114886e-19,8.735377742871764e-12,1.2173771259688901e-16,2.2828373685161326e-24,3.6086791638245113e-11,2.8710222416978729e-18,3.716699013254226e-17,6.2189846526668872e-30,5.0962221819915323e-17,9.723416202992356e-35,7.3333091504929237e-32
0.07481349636696874,0.0022915505991705537,0.84210526299999999,0.0,0.0,0.0,0.052631562867049335,0.10526313711494532,5.054416736811314e-11,2.4921733320759254e-09,9.0157050723903669e-09,1.1595458551058636e-21,3.7048307288654176e-14,6.9318464220805478e-09,8.8747849998355228e-09,1.3633883963961005e-09,8.6051920897043679e-11,1.2823918036303831e-14,5.5795586408279969e-17,8.8822797325775713e-14,6.2922140813746353e-19,9.6060128384116425e-12,1.3152959847938424e-16,2.6661862134783413e-24,3.9006395624135892e-11,3.0614754447150241e-18,3.9469490173102771e-17,6.7272265227468239e-30,5.6079258839389331e-17,1.1358888948375878e-34,8.5610747848889867e-32
0.07659277440183106,0.0022915505980411776,0.84210526299999999,0.0,0.0,0.0,0.052631561758005235,0.10526313573343553,5.3651961296112595e-11,2.6242218302718293e-09,9.5700570576559203e-09,1.2308432814892148e-21,3.9312608605528857e-14,7.4738764281881579e-09,9.5548843298646989e-09,1.4399156417570956e-09,9.1530070106954706e-11,1.3669122614656425e-14,5.9441151157833005e-17,1.000837398582239e-13,6.7914364554661923e-19,1.05461889974326e-11,1.4196516639928828e-16,3.1071166021084132e-24,4.2119003645628057e-11,3.2633289610838382e-18,4.1891884172143415e-17,7.2701676215537277e-30,6.1611816562714457e-17,1.324212346903659e-34,9.9734215877290451e-32
0.07837205243669337,0.0022915505968529853,0.84210526299999999,0.0,0.0,0.0,0.052631560585159068,0.10526313427377726,5.6921160872713823e-11,2.7634606981780587e-09,1.0153199683129833e-08,1.3058435875990784e-21,4.1697285261870586e-14,8.0501687806516534e-09,1.0276390521594917e-08,1.5203286853688501e-09,9.7314558146733148e-11,1.4565088574797016e-14,6.330493003090126e-17,1.1265470625574909e-13,7.3232922621889719e-19,1.156046440291772e-11,1.5308289314379349e-16,3.6134791479182837e-24,4.5436183813079381e-11,3.4773152981122428e-18,4.4440155548364348e-17,7.8500606530948211e-30,6.7588217032125123e-17,1.5407688927985655e-34,1.1595781649179488e-31
0.08015133047155569,0.0022915505956029652,0.84210526299999999,0.0,0.0,0.0,0.05263155934512391,0.1052631327318088,6.035980358943551e-11,2.9103045878331885e-09,1.0766566617419822e-08,1.3847311633457244e-21,4.420891425595472e-14,8.662633523988458e-09,1.104150642667799e-08,1.6048580520655299e-09,1.0342310137706605e-10,1.5515101209881128e-14,6.7400995784175529e-17,1.2667947405775843e-13,7.8897418752981242e-19,1.2653670400412329e-11,1.6492375760934077e-16,4.1941179185886134e-24,4.8970249872276646e-11,3.7042207624681371e-18,4.7120584309563484e-17,8.4693255065009921e-30,7.4038629240007032e-17,1.7894724754020712e-34,1.3456881603283502e-31
0.081930608506418,0.002291550594287954,0.84210526299999999,0.0,0.0,0.0,0.052631558034329916,0.10526313110314381,6.3976322416870521e-11,3.0651919030672391e-09,1.1411662070707216e-08,1.4676994712716729e-21,4.6854449614685634e-14,9.3132904646683404e-09,1.1852555412618221e-08,1.6937477028097536e-09,1.0987456303042893e-10,1.6522689943939875e-14,7.1744459942313012e-17,1.4231724526252446e-13,8.4928748968752445e-19,1.3830929351659067e-11,1.775314399036406e-16,4.859001143895763e-24,5.273431619496181e-11,3.9448902035498533e-18,4.9939760149112107e-17,9.130565037013851e-30,8.099520713037037e-17,2.0747432482029972e-34,1.5589079737592193e-31
0.08370988654128032,0.002291550592904627,0.84210526299999999,0.0,0.0,0.0,0.052631556649014005,0.10526312938315885,6.7779562949460671e-11,3.228586413168332e-09,1.2090063852630817e-08,1.554951439858041e-21,4.9641245121731929e-14,1.0004276139531003e-08,1.271198828112099e-08,1.7872558552642889e-09,1.1668903630958434e-10,1.7591647336167146e-14,7.6351553430424474e-17,1.597440268548117e-13,9.1349192109915767e-19,1.5097673855863529e-11,1.9095251098634473e-16,5.6193406370717564e-24,5.6742357292420243e-11,4.2002315641010848e-18,5.2904595992497736e-17,9.836579648513215e-30,8.8492239940740128e-17,2.4015933399666666e-34,1.8028975122345599e-31
0.08548916457614264,0.0022915505914494925,0.84210526299999999,0.0,0.0,0.0,0.052631555185209192,0.10526312756698006,7.1778801105980948e-11,3.4009789716060929e-09,1.2803426529370476e-08,1.6466998695634791e-21,5.2577078652606178e-14,1.07378512687198e-08,1.3622390605748108e-08,1.8856558700814284e-09,1.2388793442922046e-10,1.8726050058673537e-14,8.12397155143304e-17,1.7915419254429555e-13,9.8182520427725335e-19,1.6459667459674069e-11,2.0523666346666921e-16,6.4877424144807653e-24,6.1009272248421697e-11,4.4712209284541341e-18,5.6022341992792667e-17,1.0590385780117389e-29,9.6566316151823186e-17,2.7756991105120812e-34,2.0817904180983754e-31
0.08726844261100496,0.0022915505899188783,0.84210526299999999,0.0,0.0,0.0,0.052631553638732974,0.10526312564946903,7.5983761383092854e-11,3.5828893464282333e-09,1.3553484679408799e-08,1.743167851542465e-21,5.5670178256971753e-14,1.1516408730026067e-08,1.4586490518603353e-08,1.9892372073433587e-09,1.3149408838410177e-10,1.9930284843454046e-14,8.6427703515645326e-17,2.0076279014779003e-13,1.0545412702718588e-18,1.7923026989297847e-11,2.2043697779794558e-16,7.4783963144959169e-24,6.5550954502675361e-11,4.758908775208699e-18,5.9300599974240684e-17,1.1395237967758348e-29,1.0525650245853737e-16,3.2034645900583311e-34,2.4002359557063009e-31
0.08904772064586727,0.002291550588308933,0.84210526299999999,0.0,0.0,0.0,0.052631552005175372,0.10526312362520804,8.0404635657763808e-11,3.7748681728210719e-09,1.4342056246968142e-08,1.8445891989740768e-21,5.8929250113506536e-14,1.2342482098257073e-08,1.5607166978244289e-08,2.0983064580148413e-09,1.3953185321321316e-10,2.1209073750524365e-14,9.1935699830628944e-17,2.2480749624771555e-13,1.131911416209305e-18,1.9494246652037852e-11,2.3661016499152357e-16,8.6072440766667347e-24,7.0384367502068195e-11,5.064426027890424e-18,6.274733832600099e-17,1.2254648317502207e-29,1.146045393420214e-16,3.69214568839602e-34,2.7634860798689351e-31
0.09082699868072959,0.0022915505866156084,0.84210526299999999,0.0,0.0,0.0,0.052631550279885982,0.10526312148848412,8.5052102527748977e-11,3.9774990361861351e-09,1.5171045991496695e-08,1.9512088907155132e-21,6.236350851954167e-14,1.3218754794240817e-08,1.6687458553711452e-08,2.2131884557380611e-09,1.4802722353032334e-10,2.2567500420662975e-14,9.7785423169106254e-17,2.5155049442906728e-13,1.2142256961647865e-18,2.1180224069825151e-11,2.5381685692291327e-16,9.8921796891280247e-24,7.5527626750494013e-11,5.3889903696100126e-18,6.6370907336579948e-17,1.3172410451796645e-29,1.2465505500562445e-16,4.2499669528851243e-34,3.177475223838101e-31
0.0926062767155919,0.0022915505848346545,0.84210526299999999,0.0,0.0,0.0,0.05263154845796042,0.10526311923327246,8.9937347176265689e-11,4.1914006926478091e-09,1.6042449030784856e-08,2.0632835269583131e-21,6.5982708082599043e-14,1.4148069889989676e-08,1.7830572762323593e-08,2.3342274747952349e-09,1.5700795920336176e-10,2.4011043964403313e-14,1.0400027168191203e-16,2.8128154079837282e-13,1.301794647818287e-18,2.2988288424319466e-11,2.7212196658542638e-16,1.1353323226165547e-23,8.1000088813347933e-11,5.7339144272963902e-18,7.0180054957964096e-17,1.4152630635410722e-29,1.3545579964560742e-16,4.8862039653808019e-34,3.648872057586744e-31
0.09438555475045422,0.0022915505829616094,0.84210526299999999,0.0,0.0,0.0,0.05263154653422579,0.10526311685321856,9.5072081745242938e-11,4.4172294396990225e-09,1.6958354474439855e-08,2.1810817965839651e-21,6.9797178272195199e-14,1.5133440626110299e-08,1.9039896001939084e-08,2.4617885205994165e-09,1.6650372223893219e-10,2.5545613111992986e-14,1.1060546733206396e-16,3.1432079351776987e-13,1.3949508096797228e-18,2.4926230912396921e-11,2.9159500653258221e-16,1.3013262532264252e-23,8.6822447956037517e-11,6.100613953999227e-18,7.4183942995558104e-17,1.5199754569876766e-29,1.4705790226564091e-16,5.6113584905823065e-34,4.1852000183598049e-31
0.09616483278531654,0.00229155058099179,0.84210526299999999,0.0,0.0,0.0,0.052631544503225491,0.10526311434161958,1.0046856619138743e-10,4.6556816480890431e-09,1.7920949143494971e-08,2.3048849555791365e-21,7.3817860562133536e-14,1.6178061700170527e-08,2.0319004121859622e-08,2.5962587196637022e-09,1.7654622603989596e-10,2.7177579168055088e-14,1.1762819545171152e-16,3.5102105901213661e-13,1.4940504518635549e-18,2.7002337732182392e-11,3.1231045039288489e-16,1.4897315712813617e-23,9.3016841131189861e-11,6.4906157452324494e-18,7.8392163703374828e-17,1.6318598088930753e-29,1.595161525082985e-16,6.4373499166335818e-34,4.7949676000270423e-31
0.09794411082017886,0.0022915505789202805,0.84210526299999999,0.0,0.0,0.0,0.052631542359202858,0.10526311169140425,1.0613962959429355e-10,4.9074964615892884e-09,1.8932521370974111e-08,2.4349873157722083e-21,7.8056348394557086e-14,1.7285321384712732e-08,2.1671673680328335e-08,2.7380488166162471e-09,1.87169398198434e-10,2.8913819691040254e-14,1.2509778905588713e-16,3.9177171459826362e-13,1.5994759311169805e-18,2.9225425843366658e-11,3.3434822352948614e-16,1.7033922752107937e-23,9.9606962031044628e-11,6.9055682132675264e-18,8.2814756757105036e-17,1.7514391174767727e-29,1.7288931027380532e-16,7.3776263249748746e-34,5.4877341748138354e-31
0.09972338885504117,0.0022915505767419214,0.84210526299999999,0.0,0.0,0.0,0.052631540096083937,0.1052631088951119,1.120986918861278e-10,5.173458679187398e-09,1.9995464877144605e-08,2.5716967432889231e-21,8.2524930148618473e-14,1.8458814546503881e-08,2.3101893940632824e-08,2.8875947864900923e-09,1.9840955814952081e-10,3.0761765207507587e-14,1.3304592597252684e-16,4.370028435618797e-13,1.7116377458947065e-18,3.1604881772362745e-11,3.5779413459616094e-16,1.9455001534179593e-23,1.0661818508852667e-10,7.3472525954782792e-18,8.7462226593351156e-17,1.8792816161538263e-29,1.8724044624008553e-16,8.4474035029682194e-34,6.2742700414600764e-31
0.09999999999999998,0.002291550574451302,0.84210526299999999,0.0,0.0,0.0,0.052631539733148061,0.10526310844677086,1.1305186686619268e-10,5.2161296065046664e-09,2.0165486755371123e-08,2.5935639390769741e-21,8.3241123717694974e-14,1.8647440705250173e-08,2.3331473729392456e-08,2.911569678315105e-09,2.0021487120172068e-10,3.1059593848569471e-14,1.3432671552821483e-16,4.4446694951424629e-13,1.7297077510386548e-18,3.1989478890134259e-11,3.6157142472778374e-16,1.9859189813782067e-23,1.0774771813542548e-10,7.4184410613282475e-18,8.8205633935995546e-17,1.8999376400680676e-29,1.8956365383160771e-16,8.6264301901784983e-34,6.4057345584058516e-31
0.10150266688990349,0.002291550574451302,0.84210526299999999,0.0,0.0,0.0,0.052631537707459146,0.10526310594486991,1.1835978595801041e-10,5.4544018348975699e-09,2.1112282711793074e-08,2.715335165648094e-21,8.7236635415400845e-14,1.970235664496502e-08,2.4613879662318883e-08,3.0453595712603129e-09,2.1030561131537672e-10,3.2729441057844838e-14,1.4150680592242816e-16,4.8718797045885852e-13,1.8309766634985813e-18,3.4150703762875622e-11,3.8274032061125728e-16,2.2196287876025259e-23,1.1407770039487368e-10,7.8175929837238007e-18,9.2345560082017471e-17,2.0160046709613669e-29,2.0263731678222184e-16,9.6639793102287429e-34,7.1667694990695811e-31
0.1032819449247658,0.0022915505720427433,0.84210526299999999,0.0,0.0,0.0,0.052631535186563758,0.10526310283236993,1.2493758008816343e-10,5.7512114810352542e-09,2.228559125454291e-08,2.8662390861462574e-21,9.2205284920589641e-14,2.1019998784330236e-08,2.6212084749002532e-08,3.2118349503752666e-09,2.228992613787983e-10,3.4825522689261441e-14,1.5051738370258384e-16,5.42848846364634e-13,1.9579669289098707e-18,3.6873547605441088e-11,4.0928591440753064e-16,2.5297886909379033e-23,1.2201466046209789e-10,8.3186697443459774e-18,9.7476244479707881e-17,2.1622809716630243e-29,2.1915277721766426e-16,1.1046894924881622e-33,8.178941640622585e-31
0.10506122295962812,0.0022915505695102908,0.84210526299999999,0.0,0.0,0.0,0.052631532526257199,0.10526309954884258,1.3184740064131826e-10,6.0648286899176271e-09,2.3518124262926371e-08,3.0247601045253902e-21,9.7445544314358999e-14,2.2416043909744068e-08,2.7901216819694223e-08,3.3875435558408133e-09,2.3623524238924357e-10,3.7059399855497813e-14,1.6011763964553714e-16,6.0456145847510831e-13,2.0931191548637615e-18,3.9784776516967709e-11,4.3753765133480367e-16,2.8804809574050455e-23,1.3046033996228661e-10,8.8527349588511052e-18,1.0286628564064953e-16,2.3188441792748987e-29,2.368652378012337e-16,1.2618248625472484e-33,9.3262117066085584e-31
0.10684050099449044,0.002291550566847701,0.84210526299999999,0.0,0.0,0.0,0.052631529719001043,0.10526309608503052,1.3910525497100771e-10,6.3962537947982537e-09,2.4812736956062903e-08,3.1912654423331361e-21,1.0297298219977254e-13,2.3895064251073318e-08,2.968625277649465e-08,3.5730410433476016e-09,2.5036157289252437e-10,3.944123089253618e-14,1.7035080905656826e-16,6.7295953231639295e-13,2.2369829086933942e-18,4.289651548381677e-11,4.6761041227883855e-16,3.2767412070704281e-23,1.3944830975414524e-10,9.4222253925610425e-18,1.0852822644000804e-16,2.4864938570731757e-29,2.5585916745725856e-16,1.4403206911538365e-33,1.0626065525856919e-30
0.10861977902935276,0.002291550564048426,0.84210526299999999,0.0,0.0,0.0,0.052631526756835495,0.10526309243116007,1.4672785443682869e-10,6.746550375016787e-09,2.61724101199728e-08,3.3661384707623446e-21,1.0880413290378935e-13,2.5461920110396468e-08,3.1572455448073516e-08,3.7689184319054789e-09,2.6532983438037611e-10,4.1982011245809392e-14,1.8126367112258789e-16,7.4874002641175761e-13,2.3901510405999836e-18,4.6221710528489495e-11,4.99628122435465e-16,3.7242155285383736e-23,1.490146264133989e-10,1.002977916627123e-17,1.1447516532209804e-16,2.6661040625761336e-29,2.7622565085939902e-16,1.6430262692004281e-33,1.2098191539276223e-30
0.11039905706421507,0.0022915505611056032,0.84210526299999999,0.0,0.0,0.0,0.052631523631354447,0.10526308857691065,1.5473263745937192e-10,7.1168494978554227e-09,2.7600254219006312e-08,3.5497792394101081e-21,1.1495656426876671e-13,2.7121780105154017e-08,3.3565391395516528e-08,3.9758046254348254e-09,2.8119547627101101e-10,4.469366132185441e-14,1.9290691846045043e-16,8.3267168825053018e-13,2.5532638978762493e-18,4.9774193412510348e-11,5.3372463470798359e-16,4.2292427090725675e-23,1.5919803869395146e-10,1.0678256960704309e-17,1.2072077493122765e-16,2.8586319544951348e-29,2.9806300519160969e-16,1.873162963239167e-33,1.3764716616426359e-30
0.11217833509907739,0.00229155055801204,0.84210526299999999,0.0,0.0,0.0,0.052631520333678891,0.10526308451138264,1.6313779251692663e-10,7.508354244803575e-09,2.9099513495504652e-08,3.7426050038226888e-21,1.2144895089544303e-13,2.8880143004509108e-08,3.567094997499924e-08,4.1943691309177336e-09,2.9801815032957409e-10,4.7589098971325026e-14,2.0533546306767585e-16,9.2559989612454872e-13,2.7270124659042309e-18,5.3568752348518637e-11,5.700443925213298e-16,4.7989118354497256e-23,1.7004021268068037e-10,1.1370759278878677e-17,1.2727932077140861e-16,3.0651240961185867e-29,3.2147746375533434e-16,2.1344057426868708e-33,1.5650750463287085e-30
0.1139576131339397,0.002291550554760202,0.84210526299999999,0.0,0.0,0.0,0.05263151685442858,0.10526308022306298,1.7196228095233531e-10,7.9223445271358986e-09,3.0673570037334978e-08,3.9450507484400485e-21,1.2830115357680793e-13,3.0742861284556601e-08,3.7895363760399234e-08,4.4253249889383164e-09,3.1586207775205091e-10,5.0682322562897382e-14,2.1860878654329214e-16,1.0284524945024342e-12,2.9121440883458669e-18,5.7621209360858037e-11,6.0874361585096343e-16,5.4411638929151847e-23,1.8158597725170554e-10,1.2110646689779159e-17,1.3416567975957157e-16,3.2867281237343166e-29,3.4658393450495121e-16,2.4309283826027769e-33,1.7784636578956346e-30
0.11573689116880202,0.002291550551342195,0.84210526299999999,0.0,0.0,0.0,0.052631513183691726,0.10526307569978864,1.8122585947696896e-10,8.3601821960321687e-09,3.2325947791208917e-08,4.1575697025982104e-21,1.3553430529810486e-13,3.2716166539281816e-08,4.0245230438395125e-08,4.669431933618156e-09,3.3479645175377146e-10,5.3988529548624984e-14,2.3279143821043183e-16,1.142251554372774e-12,3.1094687883866813e-18,6.194850500774409e-11,6.4999162290757755e-16,6.1649188415346833e-23,1.9388359161994689e-10,1.2901568585702365e-17,1.4139535859866062e-16,3.5247061276528338e-29,3.7350684264717981e-16,2.7674508679506686e-33,2.0198202340824745e-30
0.11751616920366434,0.0022915505477497516,0.84210526299999999,0.0,0.0,0.0,0.052631509310992877,0.10526307092870782,1.9094910224633514e-10,8.8233164819690812e-09,3.4060316496826596e-08,4.3806338469775382e-21,1.4317090425358508e-13,3.4806696927346141e-08,4.2727536298942684e-08,4.9274998003514762e-09,3.5489587942295088e-10,5.7524216387396201e-14,2.4795345611471192e-16,1.2681206130639617e-12,3.3198631562969664e-18,6.6568791264087288e-11,6.9397165642691627e-16,6.9801540427048284e-23,2.0698503728544041e-10,1.3747486919903044e-17,1.489845119171824e-16,3.7804429884464812e-29,4.0238106767302678e-16,3.1493660437599603e-33,2.2927592461687792e-30
0.11929544723852666,0.0022915505439742166,0.84210526299999999,0.0,0.0,0.0,0.052631505225258425,0.10526306589623836,2.0115342231993916e-10,9.3132897705442987e-09,3.5880495513517605e-08,4.614734405586195e-21,1.5123491494964319e-13,3.7021526822093187e-08,4.5349681455398231e-08,5.2003922012906561e-09,3.7624086739841754e-10,6.1307277349572272e-14,2.6417078361559015e-16,1.4072902597900498e-12,3.5442776675001948e-18,7.1501533459323479e-11,7.4088239962050888e-16,7.8980352318107085e-23,2.209463365810956e-10,1.4652700279443482e-17,1.5694995997961172e-16,4.0554617516444771e-29,4.3335298655549707e-16,3.5828232019359232e-33,2.6013745732904751e-30
0.12107472527338897,0.0022915505400065293,0.84210526299999999,0.0,0.0,0.0,0.052631500914779833,0.10526306058802387,2.1186109234407866e-10,9.8317437056868247e-09,3.7790457509288068e-08,4.8603823197808452e-21,1.5975187795092495e-13,3.9368198829871003e-08,4.81195069409132e-08,5.4890304899090675e-09,3.9891835501992468e-10,6.5357160802952705e-14,2.8152592532979647e-16,1.561113500367909e-12,3.783746313849942e-18,7.6767622268663669e-11,7.9093998299522823e-16,8.931112518548351e-23,2.3582789997646703e-10,1.562188203472029e-17,1.6530920584007993e-16,4.3514445808017852e-29,4.6658163638962028e-16,4.0747832887444021e-33,2.9502624042093453e-30
0.12285400330825129,0.0022915505358372095,0.84210526299999999,0.0,0.0,0.0,0.052631496367174437,0.10526305498888652,2.2309526430434453e-10,1.0380425659393739e-08,3.979433197900773e-08,5.1181087014634335e-21,1.6874902864520112e-13,4.1854758407521238e-08,5.1045323841170664e-08,5.794398037602743e-09,4.2302229957096309e-10,6.9695010701616636e-14,3.0010854204571579e-16,1.7310771591431425e-12,4.0393916793076228e-18,8.2389496878267474e-11,8.4437907142559669e-16,1.0093434109602174e-22,2.5169490515710685e-10,1.6660113926945615e-17,1.7408045190291323e-16,4.6702445029095518e-29,5.0224001158143039e-16,4.6332093664959737e-33,3.3446437045036796e-30
