Time (s),Volume (m^3),N2,Ar,He,Ne,CH4(1),O2(2),CH3(3),HO2(7),CH3OO(9),CH3O2(17),OH(11),CH2O(24),H2O(33),H2O2(13),CH3OOH(15),CH3O(19),H(4),C2H6O2(21),HCO(39),CO(40),CHO3(66)
0.2288165221727265,0.0018249434913589707,0.84210526299999999,0.0,0.0,0.0,0.043868418690244736,0.091978939527799869,1.9795190367235378e-07,4.9447096124429884e-05,1.8003252484587969e-05,1.2147384340098697e-17,2.7568781729484011e-08,0.0014326566617643339,0.014195506216130834,0.0017136438066682055,6.5680684775974797e-05,1.622924127104196e-08,1.1341771614280296e-10,3.5669346612395022e-07,3.6138621854031857e-10,0.0072458542518718467,3.7529395147514919e-08
0.22901359140137365,0.0018249925749316488,0.84210526299999999,0.0,0.0,0.0,0.043802670254882235,0.091874456855568248,1.985637747234275e-07,4.9611585090375329e-05,1.8036962180625862e-05,1.2234169262224111e-17,2.7767423517449267e-08,0.0014319750344928383,0.014315603009707703,0.001724834622228502,6.6056447353402524e-05,1.6318668896449927e-08,1.1417536727720542e-10,3.5845676085250684e-07,3.6396365240707333e-10,0.007311870388053197,3.7753108758321998e-08
0.2292106606300208,0.0018250419961542614,0.84210526299999999,0.0,0.0,0.0,0.043736555331574611,0.091769400940198601,1.9917673085753304e-07,4.9775844009370243e-05,1.8070523046062958e-05,1.2321604970141427e-17,2.7967106122651217e-08,0.0014312669333155256,0.01443643756902621,0.0017360466616002041,6.6432603544102191e-05,1.640818575364502e-08,1.1493614359130193e-10,3.6022302790031942e-07,3.6655098266342093e-10,0.0073782792340129971,3.7976983328572208e-08
0.22940772985866795,0.0018250917557092387,0.84210526299999999,0.0,0.0,0.0,0.043670073521122961,0.091663771461354335,1.9979076588474464e-07,4.9939868013598916e-05,1.8103933159762321e-05,1.2409693546483583e-17,2.8167832065123219e-08,0.0014305325011128374,0.014558011021005625,0.0017472794975479939,6.6809134040679479e-05,1.6497787382486292e-08,1.157000396276236e-10,3.6199219504095579e-07,3.6914820280049809e-10,0.0074450810674628167,3.8201009420356934e-08
0.2296047990873151,0.0018251418542614957,0.84210526299999999,0.0,0.0,0.0,0.043603224444331699,0.091557568129096448,2.0040587464670324e-07,5.0103652243956136e-05,1.8137190652726031e-05,1.2498437042344245e-17,2.8369603893772673e-08,0.0014297718790797105,0.014680324456984573,0.0017585327002653754,6.7186019398502963e-05,1.6587469350770308e-08,1.1646705036143424e-10,3.6376419701355142e-07,3.7175530716454647e-10,0.0075122761478664968,3.8425177566670265e-08
0.22980186831596225,0.0018251922924861685,0.84210526299999999,0.0,0.0,0.0,0.043536007740411435,0.091450790681056077,2.0102204981684028e-07,5.0267192583095235e-05,1.817029342186343e-05,1.2587837393760014e-17,2.8572424203634882e-08,0.0014289852068241876,0.014803378935542568,0.0017698058372860315,6.7563240265576264e-05,1.6677227229297719e-08,1.1723717086415404e-10,3.6553896577641997e-07,3.743722906976557e-10,0.0075798647180177177,3.864947835509487e-08
0.2299989375446094,0.001825243070991618,0.84210526299999999,0.0,0.0,0.0,0.043468423062154447,0.091343438876147015,2.0163928837255649e-07,5.043048336604614e-05,1.820323992683416e-05,1.2677896729882028e-17,2.8776295591036741e-08,0.0014281726227559481,0.014927175490976117,0.0017810984752839329,6.7940776845976615e-05,1.6767056462313791e-08,1.1801039537493483e-10,3.6731642967764997e-07,3.7699914676367992e-10,0.0076478470082113059,3.8873902175807905e-08
0.23019600677325655,0.0018252941904221946,0.84210526299999999,0.0,0.0,0.0,0.043400470079897731,0.091235512498817201,2.0225758055387759e-07,5.0593521603248503e-05,1.8236027736060511e-05,1.2768616729149285e-17,2.8981220813203633e-08,0.001427334263917057,0.015051715126270232,0.0017924101772894498,6.831860995225253e-05,1.6856952710713557e-08,1.1878671930590794e-10,3.6909652541693967e-07,3.7963586967839528e-10,0.0077162232328373799,3.9098439575945904e-08
0.2303930760019037,0.0018253456514270227,0.84210526299999999,0.0,0.0,0.0,0.04333214848578542,0.091127011367256497,2.0287692098163172e-07,5.0756302227558735e-05,1.8268655091627044e-05,1.2859999461201305e-17,2.9187202502171837e-08,0.0014264702652107602,0.015176998805500328,0.0018037405049752537,6.8696719831197966e-05,1.6946911358892228e-08,1.1956613694972135e-10,3.7087917155031091e-07,3.8228245538834457e-10,0.0077849935865420255,3.9323081098032897e-08
0.23059014523055085,0.0018253974545663154,0.84210526299999999,0.0,0.0,0.0,0.043263457990927859,0.091017935328321628,2.0349730597278307e-07,5.0918820359369373e-05,1.8301120262332539e-05,1.2952046797084054e-17,2.9394243389993943e-08,0.0014255807599024551,0.015303027458845134,0.0018150890176311068,6.9075086624814647e-05,1.7036927928247133e-08,1.2034864307528613e-10,3.7266430600675658e-07,3.8493889629892027e-10,0.0078541582466807574,3.9547816997259679e-08
0.230787214459198,0.0018254496004496757,0.84210526299999999,0.0,0.0,0.0,0.043194398324655506,0.090908284256319458,2.0411873011221633e-07,5.1081071525011074e-05,1.8333421389969965e-05,1.304476058930468e-17,2.9602346242784753e-08,0.0014246658797591406,0.015429801983873177,0.0018264552721517578,6.945369050854749e-05,1.7126997911006455e-08,1.2113423245253396e-10,3.7445186225192676e-07,3.876051862685487e-10,0.0079237173739915272,3.9772637632629594e-08
0.23098428368784515,0.001825502089653483,0.84210526299999999,0.0,0.0,0.0,0.043124969234579806,0.090798058053196212,2.0474118763062885e-07,5.1243051320421752e-05,1.8365556591102856e-05,1.3138142649648395e-17,2.9811513870298993e-08,0.0014237257549814706,0.015557323245392626,0.0018378388232697849,6.9832511630343104e-05,1.7217116764992362e-08,1.2192289965337433e-10,3.7624176890611735e-07,3.9028131929863414e-10,0.007993671112560434,3.9997533347036484e-08
0.2311813529164923,0.001825554922729461,0.84210526299999999,0.0,0.0,0.0,0.043055170484588602,0.090687256645526085,2.0536467314533427e-07,5.1404755292536567e-05,1.8397524018380378e-05,1.3232194766339658e-17,3.0021749124099484e-08,0.0014227605143434532,0.015685592079017169,0.0018492392238906611,7.0211530069632999e-05,1.7307279941662777e-08,1.2271463926285311e-10,3.7803395536342643e-07,3.929672891996201e-10,0.0080640195916544099,4.0222494446003511e-08
0.23137842214513946,0.001825608100257469,0.84210526299999999,0.0,0.0,0.0,0.042985001859874333,0.090575879992103731,2.0598918163419395e-07,5.1566178954754031e-05,1.842932186435342e-05,1.3326918701465773e-17,3.0233054888748824e-08,0.0014217702847687771,0.01581460928211326,0.001860656024531918,7.0590725820342455e-05,1.7397482885338029e-08,1.2350944586987138e-10,3.7982835225774576e-07,3.956630895165876e-10,0.0081347629211289147,4.0447511184230962e-08
0.23177256060243376,0.0018257154907426537,0.84210526299999999,0.0,0.0,0.0,0.042843554219446953,0.09035140092281807,2.0724124793496176e-07,5.1888167514226091e-05,1.8492401658028792e-05,1.3518388924844845e-17,3.0658889702135684e-08,0.0014197153586660081,0.016074891819943919,0.0018835370176225933,7.134956894867368e-05,1.7577989801410224e-08,1.2510823829905833e-10,3.8342349942048464e-07,4.0108415504016492e-10,0.0082774344862871947,4.0897672432533379e-08
0.23216669905972806,0.001825824265239993,0.84210526299999999,0.0,0.0,0.0,0.042700624973384498,0.090124621087812315,2.0849734865061814e-07,5.2208981431931227e-05,1.8554781830479215e-05,1.3712566811344392e-17,3.1089042235345803e-08,0.0014175619600260776,0.016338176556494742,0.0019064781645869355,7.2108879826450473e-05,1.7758600871557352e-08,1.2671923316264087e-10,3.8702665408720228e-07,4.0654446166442257e-10,0.0084216863411919161,4.1347938450880886e-08
0.23256083751702236,0.0018259344276267298,0.84210526299999999,0.0,0.0,0.0,0.042556213079199663,0.089895541178952307,2.0975744747266802e-07,5.2528585435856872e-05,1.8616448468120129e-05,1.390946535847272e-17,3.1523537129385712e-08,0.0014153110475161003,0.01660446865264786,0.0019294757951461201,7.2868496465266204e-05,1.7939279312457351e-08,1.2834238638719095e-10,3.9063725768509365e-07,4.1204395355870245e-10,0.008567518746834665,4.1798230110655817e-08
0.23295497597431666,0.0018260459816400692,0.84210526299999999,0.0,0.0,0.0,0.042410317794210901,0.0896641623409975,2.1102151016056051e-07,5.2846944451571097e-05,1.8677387933110912e-05,1.410909707921893e-17,3.1962399765342254e-08,0.0014129635553714001,0.016873772726870642,0.0019525262072913148,7.3628256101252354e-05,1.8119988219977536e-08,1.2997765369256796e-10,3.9425475183632603e-07,4.1758257300787566e-10,0.0087149316893309573,4.2248467786731119e-08
0.23334911443161097,0.0018261589307051415,0.84210526299999999,0.0,0.0,0.0,0.042262938679824953,0.089430486178007584,2.1228950453666923e-07,5.3164023607537015e-05,1.8737586861171459e-05,1.4311473990975838e-17,3.2405656293360625e-08,0.0014105203935847015,0.017146092846066746,0.0019756256675590774,7.4387995254252185e-05,1.8300690584370975e-08,1.3162499062107027e-10,3.9787857882023668e-07,4.2316026001173463e-10,0.0088639248753905695,4.2698571349054975e-08
0.23413739134619954,0.0018263890267302427,0.84210526299999999,0.0,0.0,0.0,0.04196372874465297,0.088956250613358004,2.1483716911628702e-07,5.3794203931316936e-05,1.88557109799503e-05,1.4724508991327142e-17,3.3305459662494277e-08,0.0014053505838554981,0.017699794688646055,0.0020219566454802119,7.5906755090926459e-05,1.8661927188166988e-08,1.349556947741946e-10,4.0514299996435899e-07,4.344325858856048e-10,0.0091666493878386247,4.359805324621128e-08
0.23492566826078812,0.0018266247388473611,0.84210526299999999,0.0,0.0,0.0,0.04165858590120311,0.088472856586533311,2.1740022175420415e-07,5.4418851602157641e-05,1.8970719225126097e-05,1.5148656509843777e-17,3.4223172946780186e-08,0.0013998084352933276,0.018265595527327851,0.0020684382535586673,7.7423456260170115e-05,1.9022691358422122e-08,1.38334140338125e-10,4.124260629442897e-07,4.4586040460593394e-10,0.0094756842710936092,4.4496025275593242e-08
0.2357139451753767,0.0018268660864860437,0.84210526299999999,0.0,0.0,0.0,0.041347517707204594,0.087980333648664685,2.1997847275619198e-07,5.5037695047132162e-05,1.9082514232618172e-05,1.558399461485845e-17,3.5159036072161518e-08,0.001393900417839325,0.018843507668273814,0.0021150395507417616,7.8936771568174265e-05,1.9382684425853908e-08,1.4175996753725577e-10,4.1972331896778757e-07,4.5744314902825484e-10,0.0097910169320872872,4.5391829775419755e-08
0.23650222208996527,0.0018271130851073127,0.84210526299999999,0.0,0.0,0.0,0.041030536670503763,0.087478718833749469,2.2257176091238569e-07,5.5650465877815205e-05,1.9191002812235812e-05,1.6030593237130069e-17,3.6113304103772162e-08,0.001387632681322872,0.019433534284593677,0.0021617291522593417,8.0445368176397457e-05,1.9741607198285013e-08,1.452328159708576e-10,4.2703033153971443e-07,4.6918020989328588e-10,0.010112630149170835,4.6284802535327943e-08
0.23729049900455385,0.0018273657464892995,0.84210526299999999,0.0,0.0,0.0,0.040707660263709235,0.086968056684637501,2.2517995198235701e-07,5.6256898844683882e-05,1.9296095860004243e-05,1.6488514056454124e-17,3.7086248166623899e-08,0.0013810110841803614,0.020035669332899041,0.0022084752519565625,8.1947909229815956e-05,2.0099160287011842e-08,1.4875232477139403e-10,4.3434267762746558e-07,4.8107093344057574e-10,0.010440502027208811,4.7174273355687029e-08
0.23807877591914242,0.001827624078392897,0.84210526299999999,0.0,0.0,0.0,0.040378910933228346,0.086448399270752582,2.2780293682039251e-07,5.6856731759126722e-05,1.9397708244530159e-05,1.6957810450057391e-17,3.807815634356221e-08,0.0013740412227934312,0.020649897480478335,0.0022552456448753874,8.3443055378503941e-05,2.0455044400602387e-08,1.5231813251882224e-10,4.4165594771897354e-07,4.9311461943913812e-10,0.010774605957797277,4.8059566669716396e-08
0.238867052833731,0.0018278880845738973,0.84210526299999999,0.0,0.0,0.0,0.040044316103054776,0.085919806197313195,2.3044062933591643e-07,5.7449705427221491e-05,1.9495758687858528e-05,1.7438527448441629e-17,3.9089334572977721e-08,0.0013667284585176223,0.021276194046838903,0.002302007748597935,8.492946614178881e-05,2.0808960596452519e-08,1.5592987677778279e-10,4.4896574454786625e-07,5.0531051891963494e-10,0.011114910587206286,4.8940002158178269e-08
0.23965532974831957,0.0018281577649146904,0.84210526299999999,0.0,0.0,0.0,0.039703908174112894,0.085382344609159111,2.3309296562460293e-07,5.8035563591751572e-05,1.9590169719690965e-05,1.7930701635219949e-17,4.0120107734201874e-08,0.0013590779535971485,0.021914524937208711,0.0023487286314851428,8.6405801779705207e-05,2.1160610669617229e-08,1.5958719459379495e-10,4.5626768665675088e-07,5.1765783170183198e-10,0.011461379779287793,4.9814895364259712e-08
0.24044360666290815,0.0018284331149740947,0.84210526299999999,0.0,0.0,0.0,0.039357724519240432,0.084836089184807104,2.3575989949016983e-07,5.8614053100504508e-05,1.9680867341691254e-05,1.8434361300413723e-17,4.1170820427801468e-08,0.0013510946993851327,0.022564846596900685,0.0023953750383734524,8.7870724397191711e-05,2.1509697285450972e-08,1.6328972128046011e-10,4.6355739840232513e-07,5.3015570918658778e-10,0.011813972591527366,5.0683558924270603e-08
0.24123188357749673,0.001828714126368194,0.84210526299999999,0.0,0.0,0.0,0.039005807472687733,0.084281122122081345,2.3844140251730776e-07,5.9184923624822486e-05,1.9767781221973558e-05,1.8949526279353225e-17,4.2241838024810002e-08,0.0013427835435583632,0.023227105976563675,0.002441913416684482,8.9322899079613666e-05,2.1855924200801958e-08,1.6703708885503132e-10,4.7083051093419405e-07,5.4280324971722255e-10,0.012172643256997658,5.1545302855877169e-08
0.2420201604920853,0.001829000786413619,0.84210526299999999,0.0,0.0,0.0,0.038648204316406087,0.083717533117264778,2.411374597053436e-07,5.9747927882272769e-05,1.9850844086654991e-05,1.947620798322226e-17,4.3333547950010601e-08,0.0013341492156074908,0.023901240504475601,0.0024883099435097007,9.0760995571551406e-05,2.2198996587961777e-08,1.7082892650921673e-10,4.7808266352576047e-07,5.5559949293958713e-10,0.012537341171510072,5.2399435320472429e-08
0.24280843740667388,0.0018292930782826072,0.84210526299999999,0.0,0.0,0.0,0.038284967262288493,0.083145419337996546,2.438480714603543e-07,6.0302821208542295e-05,1.9929992330859223e-05,2.0014409936964829e-17,4.4446360553716716e-08,0.0013251963535440585,0.024587178063231584,0.0025345305551314739,9.2183689236430253e-05,2.2538621151489774e-08,1.7466485962600847e-10,4.853094957801135e-07,5.6854342416677108e-10,0.012908010883108844,5.3245263751137521e-08
0.24359671432126245,0.0018295909808784807,0.84210526299999999,0.0,0.0,0.0,0.037916153429562789,0.082564885386937167,2.4657324296889269e-07,6.0849362444524263e-05,2.000516482112364e-05,2.0564126889834318e-17,4.5580710261837779e-08,0.0013159295294439626,0.025284836975931271,0.002580540977593279,9.3589663201779343e-05,2.2874506528271919e-08,1.7854450761057498e-10,4.9250664399059286e-07,5.8163397769687103e-10,0.01328459208820318,5.4082095727729179e-08
0.24438499123585103,0.0018298944688579393,0.84210526299999999,0.0,0.0,0.0,0.037541824818898506,0.081976043259849751,2.4931299662507094e-07,6.1387312426121866e-05,2.0076304586416238e-05,2.112534637902862e-17,4.6737057225992856e-08,0.0013063532725553122,0.025994126000890259,0.0026263067590304502,9.497760827051807e-05,2.3206363252231313e-08,1.8246748244505359e-10,4.9966974552952455e-07,5.94870017460667e-10,0.013667019632729252,5.4909239061107252e-08
0.24509444045898074,0.0018301723591233874,0.84210526299999999,0.0,0.0,0.0,0.03720026908723692,0.081439080336080535,2.517912573350601e-07,6.1863927799880815e-05,2.0136836211190208e-05,2.1640261574910056e-17,4.7796979336778107e-08,0.0012974738017237772,0.026642346755198287,0.0026672582009263433,9.6210270863388822e-05,2.3501352586296598e-08,1.8603488070352582e-10,5.0608381741418002e-07,6.0690585774153181e-10,0.014016145291999838,5.5644814303890983e-08
0.24573294475979748,0.0018304262877457513,0.84210526299999999,0.0,0.0,0.0,0.03688913888590982,0.080950218417486453,2.5403181847259757e-07,6.2286628826950993e-05,2.0188451916544233e-05,2.2111620332891307e-17,4.8766789483261841e-08,0.0012892738137575451,0.027233664097332119,0.0027039002026302008,9.7305505342850239e-05,2.3763682417079293e-08,1.8927502979693761e-10,5.1182722310006443e-07,6.1783729688645141e-10,0.014334313976058799,5.6299230084642369e-08
0.24637144906061423,0.001830683821728906,0.84210526299999999,0.0,0.0,0.0,0.036574516518749468,0.080456128597416091,2.5628199077957131e-07,6.2703278979820567e-05,2.0237328430508649e-05,2.2590477806587898e-17,4.975194066879663e-08,0.00128087881865268,0.027832418414571257,0.0027403200210227509,9.8386618827875447e-05,2.4022862315941471e-08,1.9254288879171235e-10,5.1754049248330604e-07,6.2886198164224693e-10,0.014656186754573128,5.6946066320386897e-08
0.24700995336143097,0.0018309449393087605,0.84210526299999999,0.0,0.0,0.0,0.036256444161795888,0.079956884341314552,2.5854179459401249e-07,6.3113757297567365e-05,2.0283440172370079e-05,2.3076813465440068e-17,5.0752733683695291e-08,0.0012722912237698794,0.02843854290612698,0.0027764991495805125,9.9452938249959275e-05,2.4278743682240602e-08,1.9583823876973377e-10,5.2322132005660072e-07,6.3997917391275043e-10,0.014981719747893248,5.758496112965213e-08
0.24764845766224772,0.0018312096168451946,0.84210526299999999,0.0,0.0,0.0,0.035934966018253127,0.079452562170745145,2.6081123996596343e-07,6.3517944532244297e-05,2.0326762933403744e-05,2.3570603455961844e-17,5.176948238840349e-08,0.0012635134523802914,0.0290519666975349,0.0028124190707080614,0.0001005037964626565,2.453117868196768e-08,1.9916085167984475e-10,5.2886731939346286e-07,6.5118813088019508e-10,0.015310867026170551,5.8215554442073047e-08
0.24815888033909814,0.0018314237443889428,0.84210526299999999,0.0,0.0,0.0,0.035675556633973322,0.079045806304105168,2.6263238500156684e-07,6.3836449072068611e-05,2.0359374069304523e-05,2.3970683942583785e-17,5.2593970125296295e-08,0.0012563613286924933,0.02954753960923328,0.0028409347314911275,0.00010133229286521241,2.4730399270726634e-08,2.0183640645207838e-10,5.3335411948926238e-07,6.6021409607726335e-10,0.015576555925720473,5.8713441878210664e-08
0.24866930301594856,0.001831640116754951,0.84210526299999999,0.0,0.0,0.0,0.035414024808389656,0.078635898201360355,2.6445970870327089e-07,6.4150797880136825e-05,2.0390177041148068e-05,2.4375495884548253e-17,5.3429038524257107e-08,0.0012490904934679419,0.030047689174028818,0.0028692634626420912,0.00010215015299711444,2.4927250234893187e-08,2.0452910641515782e-10,5.3781596929316114e-07,6.6929779125665013e-10,0.015844498474295032,5.9205613820649955e-08
0.24917972569279898,0.0018318587192935327,0.84210526299999999,0.0,0.0,0.0,0.035150395873921964,0.078222881092306989,2.662932191053284e-07,6.4460931813352244e-05,2.0419160830830481e-05,2.4785024993744515e-17,5.4274870705499651e-08,0.0012417022158280498,0.030552373614404035,0.0028973958195816544,0.0001029570458507561,2.512165814835145e-08,2.0723883590262735e-10,5.4225165091782122e-07,6.7843877541055735e-10,0.016114668415060183,5.9691890385551492e-08
0.2496901483696494,0.0018320795365893451,0.84210526299999999,0.0,0.0,0.0,0.034884695963118759,0.077806799407320243,2.681329154791164e-07,6.4766792219994842e-05,2.0446315233861482e-05,2.5199253663312254e-17,5.5131653865935499e-08,0.0012341977768308744,0.031061549519038563,0.0029253223716464013,0.00010375264355080805,2.5313550197134408e-08,2.0996546005911846e-10,5.466599372872666e-07,6.8763662386847697e-10,0.016387038675196901,6.017209195365321e-08
0.25020057104649984,0.0018323025524657635,0.84210526299999999,0.0,0.0,0.0,0.034616951998353657,0.077387698760485638,2.6997880195733874e-07,6.5068320992636342e-05,2.0471630457138055e-05,2.5618163336839264e-17,5.5999581969548356e-08,0.0012265784714501366,0.031575171854868009,0.002953033707531819,0.00010453662214737828,2.550285451898298e-08,2.1270883926336122e-10,5.5103962340242297e-07,6.9689088814688908e-10,0.016661581373757055,6.0646040490409616e-08
0.25071099372335026,0.001832527749991586,0.84210526299999999,0.0,0.0,0.0,0.03434719168568269,0.076965625938437782,2.7183088611520474e-07,6.5365460806576892e-05,2.049509680753436e-05,2.6041737622975337e-17,5.6878859881698248e-08,0.0012188456093853949,0.03209319397588567,0.0029805204390549434,0.0001053086612964237,2.568949992060431e-08,2.1546885084052283e-10,5.5538949237011497e-07,7.0620107924322885e-10,0.016938267827695749,6.1113560373665798e-08
0.2512214164002007,0.001832755111478281,0.84210526299999999,0.0,0.0,0.0,0.034075443509186849,0.076540628890111859,2.7368916403675471e-07,6.5658154891660167e-05,2.0516705208142985e-05,2.6469958157391904e-17,5.7769698799978146e-08,0.0012110005148497911,0.032615567631264171,0.0030077732046526174,0.00010606844391373265,2.5873415736274872e-08,2.1824535954942061e-10,5.5970830358401467e-07,7.1556672025631981e-10,0.017217068557610942,6.1574476911230539e-08
0.2517318390770511,0.0018329846184802498,0.84210526299999999,0.0,0.0,0.0,0.033801736723013905,0.076112756713957189,2.7555363136322927e-07,6.5946346865790724e-05,2.0536447243919801e-05,2.6902803371873029e-17,5.867231430912456e-08,0.0012030445271352119,0.033142242975426055,0.0030347826728889271,0.00010681565700434387,2.6054532221195911e-08,2.2103820833214253e-10,5.6399483035831326e-07,7.249873306254235e-10,0.017497953294174539,6.2028616466733381e-08
0.2522422617539015,0.0018332162518030627,0.84210526299999999,0.0,0.0,0.0,0.033526101341690533,0.07568205964166419,2.7742429190240159e-07,6.6229981102787844e-05,2.0554314613893165e-05,2.7340254029741689e-17,5.9586933724161016e-08,0.001194979002223037,0.033673168581185159,0.0030615395470504517,0.00010754999199878529,2.6232780575589493e-08,2.2384725699805183e-10,5.6824785205881782e-07,7.3446237645529731e-10,0.017780890986426792,6.2475808018445864e-08
0.2527016421630669,0.0018334265233314253,0.84210526299999999,0.0,0.0,0.0,0.033276405962097667,0.075292059406998665,2.7911317446908948e-07,6.6481309737748961e-05,2.0568785871574501e-05,2.7737882752080177e-17,6.0420552028003715e-08,0.0011876275100877404,0.034154591831819812,0.0030853971142165873,0.00010819963072232968,2.6390695427476994e-08,2.2638914095111732e-10,5.720458887211862e-07,7.4303601894523874e-10,0.018037263900337146,6.2872200209848396e-08
0.2531610225722323,0.0018336384859812226,0.84210526299999999,0.0,0.0,0.0,0.033025196273733542,0.074899850781509986,2.8080705971616737e-07,6.672886240448241e-05,2.0581726998734696e-05,2.8139210349304854e-17,6.1264261751267342e-08,0.0011801894178498445,0.034639375177147165,0.0031090358635685062,0.00010883837200987019,2.6546182720811588e-08,2.289439112682243e-10,5.7581486732919003e-07,7.5165293545777719e-10,0.018295250212073098,6.32627049059409e-08
0.25357446494048114,0.0018338306854451393,0.84210526299999999,0.0,0.0,0.0,0.032797832170770334,0.074545006990399856,2.8233582915195293e-07,6.6948398866167563e-05,2.0592061552149755e-05,2.8503555889480818e-17,6.2032381372197674e-08,0.0011734219384282754,0.03507851943101617,0.0031301181209178481,0.0001094037432310756,2.6684005672122848e-08,2.3125413120310344e-10,5.7918135617298639e-07,7.5944481698017522e-10,0.0185287973350007,6.360902550993928e-08
0.25398790730873,0.0018340242304695294,0.84210526299999999,0.0,0.0,0.0,0.032569277851169531,0.074188434765961486,2.8386863949124581e-07,6.7164816690710999e-05,2.060114904185744e-05,2.887087525814946e-17,6.280896381879655e-08,0.0011665858982304526,0.035520322005080013,0.0031510128667654107,0.00010995995710343909,2.6819788118809976e-08,2.3357461561513166e-10,5.8252290926497575e-07,7.6727110729518987e-10,0.018763613692545179,6.3950392328543519e-08
0.25440134967697886,0.0018342191090828406,0.84210526299999999,0.0,0.0,0.0,0.032339551029371583,0.07383016341830162,2.8540548235921215e-07,6.7378087828706267e-05,2.0608986154783572e-05,2.9241156980320508e-17,6.3594151315470723e-08,0.001159682060775389,0.035964751863213552,0.0031717152727157604,0.00011050686020412266,2.6953495508754536e-08,2.3590527302009689e-10,5.8583885903286446e-07,7.7513149516239647e-10,0.018999680964947713,6.4286718999925909e-08
0.2548147920452277,0.0018344153089873306,0.84210526299999999,0.0,0.0,0.0,0.032108669724794953,0.073470222707512065,2.8694634957570267e-07,6.7588184469048615e-05,2.0615569755869134e-05,2.9614390380585624e-17,6.4388091556869403e-08,0.001152711197756002,0.036411777321670773,0.003192220535319072,0.00011104430118543132,2.7085093717263199e-08,2.3824601472319638e-10,5.8912853948366902e-07,7.8302565577109768e-10,0.019236980517039592,6.4617920266008848e-08
0.2552282344134766,0.0018346128175796986,0.84210526299999999,0.0,0.0,0.0,0.031876652258190939,0.073108642837478893,2.8849123095939263e-07,6.7795079115070869e-05,2.0620896865085822e-05,2.9990565106179425e-17,6.5190937329688094e-08,0.0011456740890877484,0.036861366054815069,0.0032125238774786714,0.0001115721308354144,2.7214549018379015e-08,2.4059675086393062e-10,5.9239128038566475e-07,7.909532563733852e-10,0.019475493401814963,6.4943911873996756e-08
0.25564167678172545,0.0018348116219445618,0.84210526299999999,0.0,0.0,0.0,0.031643517247736321,0.072745454449432298,2.900401139546604e-07,6.7998744548812572e-05,2.0624964721723701e-05,3.0369670084421865e-17,6.6002844946254217e-08,0.001138571523032976,0.03731348510115285,0.0032326205499040974,0.00011209020213951156,2.7341828101949841e-08,2.4295738335428885e-10,5.9562640835276353e-07,7.989139608084902e-10,0.01971520036408635,6.5264610420207907e-08
0.2560551191499743,0.001835011708859912,0.84210526299999999,0.0,0.0,0.0,0.031409283605656875,0.072380688616368635,2.9159298591444534e-07,6.8199153810005533e-05,2.0627770748601397e-05,3.0751694806154347e-17,6.6823976123129192e-08,0.0011314042963099797,0.037768100868655584,0.003252505832345235,0.00011259837034748369,2.7466898118051833e-08,2.4532781448719259e-10,5.9883325137630054e-07,8.0690741991230329e-10,0.019956081843709252,6.5579933627186595e-08
0.25646856151822317,0.0018352130647920452,0.84210526299999999,0.0,0.0,0.0,0.03117397053325922,0.072014376834684035,2.9314983267490354e-07,6.8396280242377874e-05,2.062931252201583e-05,3.1136629684768645e-17,6.7654498889368631e-08,0.0011241732141766638,0.038225179142803364,0.003272175035414836,0.00011309649298432581,2.7589726651979434e-08,2.4770794806878161e-10,6.0201113489241609e-07,8.1493327335991499e-10,0.020198117980495034,6.5889800380900055e-08
0.25688200388647203,0.00183541567591384,0.84210526299999999,0.0,0.0,0.0,0.030937597517340685,0.071646551018199695,2.9471063626400741e-07,6.8590097486719278e-05,2.0629587835913716e-05,3.1524464578295405e-17,6.8494585453370582e-08,0.0011168790904605675,0.038684685092383431,0.0032916235018381288,0.00011358442986214233,2.7710281702038094e-08,2.50097678387156e-10,6.0515937858451369e-07,8.2299115950373296e-10,0.020441288617703952,6.6194130477079885e-08
0.2572954462547209,0.0018356195280848254,0.84210526299999999,0.0,0.0,0.0,0.030700184325829546,0.071277243491107131,2.962753790589812e-07,6.8780579418726868e-05,2.0628594700562216e-05,3.1915189203356298e-17,6.9344412401629276e-08,0.0011095227476647055,0.039146583276439925,0.003310846607851043,0.00011406204321226667,2.7828531768120906e-08,2.5249689517823832e-10,6.0827730563922623e-07,8.3108070347186398e-10,0.020685573306145313,6.649284481968334e-08
0.25770888862296976,0.0018358246068760006,0.84210526299999999,0.0,0.0,0.0,0.030461751004252399,0.070906486981959296,2.978440446213545e-07,6.8967700217136625e-05,2.0626331204040524e-05,3.2308795865832008e-17,7.0204165603697138e-08,0.0011021050169205172,0.039610837650355092,0.003329839764399128,0.00011452919768957858,2.7944445839731783e-08,2.5490550114378297e-10,6.1136424061961378e-07,8.3920150591560461e-10,0.02093095130789448,6.6785865798041792e-08
0.2581223309912186,0.0018360308975568455,0.84210526299999999,0.0,0.0,0.0,0.030222317871346494,0.070534314616212956,2.9941660669108183e-07,6.915143442283721e-05,2.0622795692116088e-05,3.2705276411566096e-17,7.1074036247468408e-08,0.0010946267379172393,0.0400774115732234,0.0033485984186224864,0.00011498576025159429,2.8057993250262756e-08,2.573233824697081e-10,6.1441949218516752e-07,8.4735318216465068e-10,0.021177401600738451,6.7073116640320372e-08
