Time (s),Volume (m^3),N2,Ar,He,Ne,CH4(1),O2(2),CH3(3),HO2(7),CH3OO(9),CH3O2(17),OH(11),CH2O(24),H2O(33),H2O2(13),CH3OOH(15),CH3O(19),H(4),C2H6O2(21),HCO(39),CO(40),CHO3(66),acetyl(76),CH3OH(35),CH2OH(41),O(12),CHO3(77)
0.024185565134422257,0.002467474077417826,0.84210526299999999,0.0,0.0,0.0,0.052625316593076607,0.10525575384794629,5.1650690577646881e-08,1.0947916512474391e-06,9.6576739739082114e-07,2.120978189353578e-18,9.0170326486092368e-11,5.1688874113471572e-06,5.0134565019702534e-06,2.0610085360748848e-07,1.6447862329642064e-08,1.4145464005967452e-11,4.0859943311457337e-13,6.711214151380443e-10,1.9461405736352038e-14,4.436160277551318e-08,3.8121395433203277e-13,5.7344412100635688e-18,1.393514074405471e-08,2.9212719323519776e-14,1.7055185223979189e-13,4.4500444014923546e-20
0.02434137177308829,0.0024674739948218234,0.84210526299999999,0.0,0.0,0.0,0.052625066920993897,0.10525546041072856,5.2912699759818046e-08,1.1384734001289744e-06,9.8935899244417551e-07,2.1727897577313558e-18,9.4246598313206237e-11,5.3892659705647357e-06,5.2195322919465696e-06,2.1633575183809882e-07,1.7407412474258602e-08,1.4909030083404598e-11,4.3015016153340495e-13,7.0431555095422411e-10,2.0785933539173831e-14,4.70189190702837e-08,4.071578763125988e-13,6.2264474366973022e-18,1.4691012838864092e-08,3.083531583794743e-14,1.7489325967327264e-13,4.8238538904839028e-20
0.02449717841175432,0.00246747390976519,0.84210526299999999,0.0,0.0,0.0,0.052624806443078542,0.10525515460866636,5.4201991922804483e-08,1.1836518590347171e-06,1.013460254447627e-06,2.2257207206466775e-18,9.8524075378181192e-11,5.6196322466872061e-06,5.4349602281701704e-06,2.2709075525174718e-07,1.8422453109962184e-08,1.5712886597470468e-11,4.5281162074229075e-13,7.3905444033383146e-10,2.2210268320415193e-14,4.9857709217303085e-08,4.3505662448712271e-13,6.7632482089820327e-18,1.5487954447105082e-08,3.254735651415379e-14,1.7933370125248516e-13,5.2321356471429346e-20
0.02465298505042035,0.002467473822181861,0.84210526299999999,0.0,0.0,0.0,0.052624534655240675,0.10525483589029827,5.5519113599403019e-08,1.2303621175792975e-06,1.0380813717929073e-06,2.2797934619663565e-18,1.0301276070989143e-10,5.8604606092855414e-06,5.6602035801778196e-06,2.3839225030461262e-07,1.9495943341635621e-08,1.6559036796944206e-11,4.7663775914290707e-13,7.7540640115585473e-10,2.3742323798479133e-14,5.2891672831199813e-08,4.6506518301323574e-13,7.3491584886194723e-18,1.6328153435253543e-08,3.4353613688243482e-14,1.8387515175082076e-13,5.6782533526138242e-20
0.024808791689086382,0.0024674737320047806,0.84210526299999999,0.0,0.0,0.0,0.052624251029749103,0.1052545036793761,5.6864619974700877e-08,1.2786392469202244e-06,1.0632326928303488e-06,2.3350307176391599e-18,1.0772310477989796e-10,6.1122475645950041e-06,5.8957487437517566e-06,2.5026790209133608e-07,2.063097602613951e-08,1.744957187945716e-11,5.0168484398752201e-13,8.1344259358914608e-10,2.5390646267520511e-14,5.613559552891242e-08,4.9735092350213043e-13,7.9889239220276937e-18,1.7213908131610082e-08,3.6259097222383644e-14,1.8851960600714253e-13,6.1659087466155441e-20
0.024964598327752413,0.002467473639165948,0.84210526299999999,0.0,0.0,0.0,0.052623955014226377,0.10525415737381896,5.8239074670858518e-08,1.3285182647708451e-06,1.0889247217392421e-06,2.3914555666953285e-18,1.1266602063037549e-10,6.375512667958409e-06,6.1421062892785793e-06,2.6274670850950537e-07,2.1830782159547588e-08,1.8386673966679572e-11,5.2801153887210469e-13,8.5323712300620041e-10,2.7164465753272378e-14,5.9605436259993789e-08,5.3209460520639164e-13,8.687766593986977e-18,1.814763233324183e-08,3.8269065202764492e-14,1.9326907743491502e-13,6.69917688827943e-20
0.025120404966418444,0.0024674735435964816,0.84210526299999999,0.0,0.0,0.0,0.052623646030611655,0.1052537963446299,5.9643049514548844e-08,1.3800341016668403e-06,1.1151681140679906e-06,2.4490914215280035e-18,1.1785289921192493e-10,6.6507994615763445e-06,6.39981204656584e-06,2.7585905608002407e-07,2.3098735327337172e-08,1.9372619164193985e-11,5.5567898354362384e-13,8.9486714854277613e-10,2.9073751541018772e-14,6.3318421437671364e-08,5.6949146238215328e-13,9.4514350423041223e-18,1.913186048985674e-08,4.0389035161616864e-14,1.981255964782882e-13,7.2825455216182599e-20
0.025276211605084475,0.0024674734452266823,0.84210526299999999,0.0,0.0,0.0,0.05262332347409375,0.10525341993477753,6.1077124284087212e-08,1.4332215689114062e-06,1.1419736718947193e-06,2.5079620173392206e-18,1.2329562506890283e-10,6.9386764354999463e-06,6.6694282240575262e-06,2.8963677740329277e-07,2.4438356232283259e-08,2.0409780535810283e-11,5.8475087148036528e-13,9.3841297938512471e-10,3.1129266699587582e-14,6.7293145991846877e-08,6.0975227279277406e-13,1.0286254665445966e-17,2.0169253055392075e-08,4.2624794873295238e-14,2.0309120903839912e-13,7.9209552930794248e-20
0.025432018243750507,0.0024674733439861026,0.84210526299999999,0.0,0.0,0.0,0.052622986712011127,0.10525302745803854,6.2541886434039219e-08,1.4881153285324579e-06,1.1693523385547533e-06,2.5680914006462008e-18,1.290065921819733e-10,7.2397380138873179e-06,6.951544565827165e-06,3.0411321044298202e-07,2.5853317293182887e-08,2.1500631213151748e-11,6.1529353116300539e-13,9.8395818192017152e-10,3.3342631287623816e-14,7.1549682204267872e-08,6.5310459339731474e-13,1.1199188270065552e-17,2.1262602023764028e-08,4.4982414280210729e-14,2.0816797477048106e-13,8.6198466093596664e-20
0.025587824882416538,0.0024674732398036253,0.84210526299999999,0.0,0.0,0.0,0.052622635082716293,0.10525261819779727,6.4037930802097828e-08,1.5447498655959456e-06,1.1973151930288763e-06,2.6295039170519458e-18,1.3499872003122915e-10,7.5546055684457794e-06,7.2467795498594353e-06,3.1932325980962034e-07,2.7347447311175685e-08,2.2647747611441936e-11,6.473760102787106e-13,1.0315896945391319e-09,3.5726391400166616e-14,7.6109697269301894e-08,6.9979411207058466e-13,1.2197902870467815e-17,2.2414836665351699e-08,4.7468258110176918e-14,2.1335796533134656e-13,9.3852121727795211e-20
0.02574363152108257,0.0024674731326075477,0.84210526299999999,0.0,0.0,0.0,0.052622267894404294,0.10525219140580232,6.5565859305191673e-08,1.6031594632615144e-06,1.2258734441306017e-06,2.6922241985724977e-18,1.4128547006224208e-10,7.8839284582597415e-06,7.5557816277216027e-06,3.3530346009689744e-07,2.8924736220332762e-08,2.385381255221209e-11,6.8107015753111196e-13,1.0813979289925268e-09,3.8294087222241513e-14,8.0996580128564533e-08,7.5008598130499448e-13,1.3290837633295485e-17,2.3629029464327807e-08,5.0088997997238578e-14,2.1866326264270763e-13,1.0223651142124679e-19
0.0258994381597486,0.002467473022325674,0.84210526299999999,0.0,0.0,0.0,0.052621884423906591,0.10525174630088006,6.712628062788338e-08,1.6633781809693082e-06,1.2550384245357431e-06,2.7562771506310167e-18,1.4788086236413579e-10,8.2283850944197313e-06,7.8792305047094583e-06,3.5209204131741571e-07,3.0589339933527646e-08,2.5121618520099975e-11,7.1645070815449808e-13,1.1334768815137842e-09,4.1060331043067837e-14,8.623557801107797e-08,8.0426634328205132e-13,1.4487284195942439e-17,2.4908402252118208e-08,5.2851625829097337e-14,2.2408595707343979e-13,1.1142431475978363e-19
0.02605524479841463,0.0024674729088854166,0.84210526299999999,0.0,0.0,0.0,0.052621483915449678,0.10525128206760412,6.8719809902569236e-08,1.7254398362277057e-06,1.2848215846489138e-06,2.8216879387056393e-18,1.5479949261448349e-10,8.5886840294609824e-06,8.2178384615143192e-06,3.6972899657830118e-07,3.234558528501594e-08,2.6454071064383859e-11,7.535953734370185e-13,1.1879242542487922e-09,4.4040892896864399e-14,9.1853943386897322e-08,8.6264400596640442e-13,1.5797475760161743e-17,2.6256332542087981e-08,5.5763468013061423e-14,2.2962814560635661e-13,1.2149559962842636e-19
0.026211051437080662,0.0024674727922139018,0.84210526299999999,0.0,0.0,0.0,0.052621065579376243,0.10525079785491769,7.0347068384955957e-08,1.7893779904313223e-06,1.3152344863822929e-06,2.8884819747828436e-18,1.6205654951109536e-10,8.965565072531501e-06,8.5723517197879737e-06,3.882561521972649e-07,3.41979750824719e-08,2.7854192109482265e-11,7.9258492794230109e-13,1.2448415621668837e-09,4.7252785291850203e-14,9.7881092263307277e-08,9.2555210361053314e-13,1.7232678343764078e-17,2.7676360076602766e-08,5.8832199186174924e-14,2.3529193005921914e-13,1.3253854952996646e-19
0.026366858075746694,0.0024674726722380864,0.84210526299999999,0.0,0.0,0.0,0.052620628590828049,0.10525029277470666,7.2008683134143954e-08,1.8552259389784612e-06,1.3462887970052224e-06,2.9566849039813604e-18,1.6966783251274071e-10,9.3598004303938269e-06,8.9435518532710988e-06,4.0771724045026942e-07,3.6151193287282086e-08,2.9325123395764428e-11,8.3350330038207083e-13,1.3043342480140176e-09,5.0714359360986559e-14,1.0434877471357171e-07,9.933499762532081e-13,1.8805297199847852e-17,2.9172193593207312e-08,6.2065857249164332e-14,2.4107941526526987e-13,1.4465029241176197e-19
0.026522664714412725,0.0024674725488848842,0.84210526299999999,0.0,0.0,0.0,0.052620172088389615,0.10524976590032285,7.3705286703526417e-08,1.9230167060559265e-06,1.3779962831836426e-06,3.0263225916081975e-18,1.7764976996469974e-10,9.7721958737080907e-06,9.3322572452642796e-06,4.2815797513193264e-07,3.8210110337585806e-08,3.0870130116592332e-11,8.7643766991462478e-13,1.3665118108086862e-09,5.4445410858078367e-14,1.1129125845248406e-07,1.0664252435475556e-12,2.052899541183686e-17,3.0747717812700946e-08,6.5472859606962247e-14,2.4699270729748736e-13,1.5793783291056844e-19
0.026678471353078756,0.002467472422081299,0.84210526299999999,0.0,0.0,0.0,0.05261969517269257,0.10524921626505487,7.5437516843652129e-08,1.992783044596781e-06,1.4103688052438956e-06,3.0974211107059341e-18,1.860194378778074e-10,1.0203591928440793e-05,9.7393245935987471e-06,4.4962613014653048e-07,4.0379788633471219e-08,3.2492604490963333e-11,9.214785608781549e-13,1.4314879199394963e-09,5.8467285461296744e-14,1.1874552635577401e-07,1.1451958683874645e-12,2.2418816189016839e-17,3.2407000654317216e-08,6.9062018837502486e-14,2.530339118171283e-13,1.7251902719777784e-19
0.026834277991744787,0.0024674722917545694,0.84210526299999999,0.0,0.0,0.0,0.052619196904978439,0.10524864286054469,7.7206016221335931e-08,2.0645574417656621e-06,1.4434183117230863e-06,3.1700067302464637e-18,1.9479457917488009e-10,1.0654865092743751e-05,1.0165650465164326e-05,4.7217162140562034e-07,4.2665488207987559e-08,3.4196069472470962e-11,9.6871994138153503e-13,1.4993805354549961e-09,6.280299715815744e-14,1.2675148897930462e-07,1.2301124708975167e-12,2.4491323765290263e-17,3.4154300686768086e-08,7.2842559804624248e-14,2.5920513242074221e-13,1.8852368425989376e-19
0.02699008463041082,0.002467472157832323,0.84210526299999999,0.0,0.0,0.0,0.052618676305618783,0.10524804463514711,7.9011432163712858e-08,2.1383721302321527e-06,1.4771568343701857e-06,3.2441059043338805e-18,2.0399362349592736e-10,1.112692907970005e-05,1.0612172902331744e-05,4.9584659234745366e-07,4.5072672606943501e-08,3.5984182712834472e-11,1.0182593289261215e-12,1.570312044998057e-09,6.7477359204066107e-14,1.3535221322252443e-07,1.3216608898151335e-12,2.6764760875152892e-17,3.5994074824639264e-08,7.6824138321575608e-14,2.6550846907364923e-13,2.0609480499224488e-19
0.02714589126907685,0.0024674720202427407,0.84210526299999999,0.0,0.0,0.0,0.052618132352590524,0.10524742049222936,8.0854416435431399e-08,2.2142591055522688e-06,1.5115964837673243e-06,3.3197452627687025e-18,2.1363570790983928e-10,1.1620736086158603e-05,1.1079873083393924e-05,5.207055034128085e-07,4.7607015007900044e-08,3.7860740506196051e-11,1.0701978956821588e-12,1.6444093872031999e-09,7.2517114824712202e-14,1.4459416830598616e-07,1.4203647436152666e-12,2.9259212212735851e-17,3.7930986278718527e-08,8.1016859262450636e-14,2.7194601674972283e-13,2.2538988616084049e-19
0.02730169790774288,0.0024674718789147346,0.84210526299999999,0.0,0.0,0.0,0.052617563979905441,0.10524676928840841,8.27356250542377e-08,2.2922501499622912e-06,1.5467494456495068e-06,3.3969516031655443e-18,2.2374069835479407e-10,1.2137278087862338e-05,1.1569777039234e-05,5.4680522583874367e-07,5.0274404613313066e-08,3.9829681895674873e-11,1.1246405783426014e-12,1.7218041800266133e-09,7.7951082917197978e-14,1.5452749029071105e-07,1.5267882782742519e-12,3.1996790842585403e-17,3.9969912769042672e-08,8.5431296281288073e-14,2.7851986413663867e-13,2.4658238301508337e-19
0.027457504546408912,0.0024674717337781335,0.84210526299999999,0.0,0.0,0.0,0.052616970075991219,0.10524608983172282,8.4655718147713821e-08,2.372376862909683e-06,1.5826279779741114e-06,3.4757518847417549e-18,2.3432921190114715e-10,1.2677588161437671e-05,1.2082957428947762e-05,5.742051401803681e-07,5.3080953350218371e-08,4.1895093113525844e-11,1.1816961971601384e-12,1.8026328695432763e-09,8.3810319669158594e-14,1.6520626648433409e-07,1.6415395272471753e-12,3.5001846893169293e-17,4.2115955011932564e-08,9.0078513517060587e-14,2.8523209247231669e-13,2.6986335431820501e-19
0.027613311185074943,0.0024674715847638868,0.84210526299999999,0.0,0.0,0.0,0.052616349482022103,0.1052453808797351,8.6615359857093545e-08,2.4546706986094074e-06,1.6192444088708067e-06,3.5561732240402169e-18,2.4542264025866614e-10,1.3242741834103025e-05,1.262053537763663e-05,6.0296724002814537e-07,5.6033002915687195e-08,4.4061212066009319e-11,1.2414775763558232e-12,1.8870368666151745e-09,9.0128280665351134e-14,1.7668884120155446e-07,1.7652734874987843e-12,3.8301185475634356e-17,4.437444549437431e-08,9.4970086807015544e-14,2.9208477464763321e-13,2.9544320341397814e-19
0.027769117823740974,0.002467471431804278,0.84210526299999999,0.0,0.0,0.0,0.052615700990196246,0.10524464113756159,8.8615218299224619e-08,2.5391630107121189e-06,1.656611135656761e-06,3.63824289301439e-18,2.5704317436979482e-10,1.3833858461881625e-05,1.3183682379840214e-05,6.3315624143447582e-07,5.9137132214697869e-08,4.6332433017439202e-11,1.3041016701080274e-12,1.9751626869781316e-09,9.6941000245883297e-14,1.8903814444227798e-07,1.8986956248981258e-12,4.1924313053070176e-17,4.6750957549231637e-08,1.0011812669909511e-13,2.9907997443192075e-13,3.2355361979010279e-19
0.027924924462407005,0.002467471274833153,0.84210526299999999,0.0,0.0,0.0,0.052615023341956911,0.10524386925582466,9.0655965593384914e-08,2.6258851042158484e-06,1.6947406250397758e-06,3.721988319752863e-18,2.6921383019790849e-10,1.4452102637247971e-05,1.3773622272328172e-05,6.6483969859831112e-07,6.2400165236097562e-08,4.8713311708978433e-11,1.3696897004536737e-12,2.0671621163990914e-09,1.0428729089152411e-13,2.0232204514657895e-07,2.04256577120311e-12,4.5903713499065337e-17,4.9251314745948541e-08,1.055353039911643e-13,3.0621974588955298e-13,3.5444976109174467e-19
0.028080731101073036,0.0024674711137861673,0.84210526299999999,0.0,0.0,0.0,0.0526143152261545,0.10524306382852415,9.2738277953436609e-08,2.7148682949342274e-06,1.7336454145424863e-06,3.8074370918883986e-18,2.8195847621331204e-10,1.5098685627556498e-05,1.4391633280396562e-05,6.9808812640083616e-07,6.5829179417930875e-08,5.1208570619798787e-11,1.4383672991581986e-12,2.1631923668009971e-09,1.1220894427123172e-13,2.1661373080879088e-07,2.1977020622510152e-12,5.027513796885667e-17,5.1881600614127764e-08,1.1123487491442084e-13,3.1350613313163297e-13,3.884125745503351e-19
0.028236537739739068,0.002467470948601043,0.84210526299999999,0.0,0.0,0.0,0.05261357527714583,0.10524222339082141,9.4862835849820457e-08,2.806143976654507e-06,1.7733381152075581e-06,3.8946169628468217e-18,2.9530186242790628e-10,1.5774866845756673e-05,1.5039050142346084e-05,7.3297513044928915e-07,6.9431514559766838e-08,5.3823104481956167e-11,1.5102646566285015e-12,2.2634162343966097e-09,1.2075095222609652e-13,2.3199211537711468e-07,2.3649852565972699e-12,5.507793021716448e-17,5.4648168718998731e-08,1.1723070834924513e-13,3.2094117022125175e-13,4.2575137361062993e-19
0.0283923443784051,0.002467470779217854,0.84210526299999999,0.0,0.0,0.0,0.052612802072826426,0.10524134641673205,9.7030324250254336e-08,2.8997436959273983e-06,1.8138314157435819e-06,3.9835558612985006e-18,3.0926965109340797e-10,1.6481955355013561e-05,1.5717266317327727e-05,7.6957754535292758e-07,7.3214782338355054e-08,5.6561986342137216e-11,1.585516685763591e-12,2.3680022872083802e-09,1.2996175284549468e-13,2.4854227751360693e-07,2.5453635432833714e-12,6.0355391174358162e-17,5.7557653109153394e-08,1.2353731620836967e-13,3.2852688129495102e-13,4.6680673060426794e-19
0.02854815101707113,0.0024674706055793205,0.84210526299999999,0.0,0.0,0.0,0.052611994132591856,0.1052404313167203,9.9241432945472377e-08,2.9956992345265431e-06,1.8551380882590935e-06,4.0742819041039139e-18,3.2388844966277959e-10,1.7221311409188241e-05,1.6427736282207767e-05,8.0797558200587436e-07,7.718687649061337e-08,5.9430473889687643e-11,1.6642631930567258e-12,2.4771250477434039e-09,1.3989347999582207e-13,2.6635593143931774e-07,2.7398574284604747e-12,6.6155163743669583e-17,6.0616979159328032e-08,1.301698836718834e-13,3.3626528108741912e-13,5.1195356891422561e-19
0.02870395765573716,0.002467470427631129,0.84210526299999999,0.0,0.0,0.0,0.052611149915222824,0.10523947643518963,1.0149685696232259e-07,3.0940426996448402e-06,1.8972709956017548e-06,4.1668234128159734e-18,3.3918584588866716e-10,1.7994348031412182e-05,1.7171977923625445e-05,8.4825298469561259e-07,8.1355983737136665e-08,6.2434016121474642e-11,1.7466490589385936e-12,2.5909651773146039e-09,1.5060223603482164e-13,2.8553193275200396e-07,2.9495650645439511e-12,7.2529662036944433e-17,6.383337483335005e-08,1.3714430175230836e-13,3.4415837565183654e-13,5.6160458242060057e-19
0.028859764294403192,0.002467470245322278,0.84210526299999999,0.0,0.0,0.0,0.052610267816689524,0.10523848004786175,1.0379729706323311e-07,3.1948066218690652e-06,1.9402431002738963e-06,4.2612089336929672e-18,3.5519044516641603e-10,1.8802532633288749e-05,1.7951575032038507e-05,8.9049719891922238e-07,8.5730595514773132e-08,6.5578260689275799e-11,1.8328244367085138e-12,2.7097096947150426e-09,1.6214839586171764e-13,3.0617682178965744e-07,3.1756681883791097e-12,7.9536552255370929e-17,6.7214382394970965e-08,1.4447720380647988e-13,3.5220816329598158e-13,6.162140697259141e-19
0.029015570933069224,0.0024674700586054398,0.84210526299999999,0.0,0.0,0.0,0.052609346167868699,0.10523744035903684,1.0614346033420559e-07,3.2980240609271712e-06,1.9840674749992085e-06,4.3574672613491981e-18,3.7193191080350728e-10,1.964738867757116e-05,1.8768179905199903e-05,9.3479955087336391e-07,9.0319520590134442e-08,6.8869061657132982e-11,1.9229449625310418e-12,2.8335521946532616e-09,1.7459691706952212e-13,3.2840540731722017e-07,3.4194381932115125e-12,8.7239262657712571e-17,7.0767870596990509e-08,1.5218600218076709e-13,3.6041663593875791e-13,6.7628205074861865e-19
0.029171377571735255,0.002467469867437362,0.84210526299999999,0.0,0.0,0.0,0.052608383232167821,0.10523635549872724,1.0853606087039678e-07,3.4037287189797494e-06,2.028757315081891e-06,4.4556274663803491e-18,3.8944100711578158e-10,2.0530497387274429e-05,1.9623516069159606e-05,9.8125543965825287e-07,9.5131898639504007e-08,7.2312487689493661e-11,2.0171719771501602e-12,2.9626930670598871e-09,1.8801767730576597e-13,3.5234139352907024e-07,3.682242720429745e-12,9.5707549579774514e-17,7.450204738083447e-08,1.602889275206291e-13,3.6878578067868489e-13,7.4235880638007148e-19
0.029327184210401286,0.0024674696717792836,0.84210526299999999,0.0,0.0,0.0,0.052607377203049296,0.10523522351965495,1.1097582056186507e-07,3.5119550612699066e-06,2.0743259525908304e-06,4.5557189270583604e-18,4.0774964546541207e-10,2.1453499504511832e-05,2.0519381125589148e-05,1.0299645432858331e-06,1.0017721488044863e-07,7.5914831080104975e-11,2.1156727704335321e-12,3.097339756438799e-09,2.0248585068579019e-13,3.7811805359101235e-07,3.9655530080975581e-12,1.0501813115629779e-16,7.8425473121761037e-08,1.688050729629187e-13,3.7731758158593718e-13,8.1504996240655281e-19
0.029482990849067317,0.002467469471597393,0.84210526299999999,0.0,0.0,0.0,0.052606326201447576,0.10523404239410405,1.1346346997105954e-07,3.6227384442608876e-06,2.1207868722518283e-06,4.6577713647966572e-18,4.2689093400899636e-10,2.2418097102955306e-05,2.1457649734973057e-05,1.0810310396391189e-06,1.0546531583983132e-07,7.9682617374573885e-11,2.2186208418526294e-12,3.23770702772948e-09,2.1808229410839496e-13,4.0587895319861821e-07,4.2709514512548751e-12,1.1525536236724284e-16,8.2547074459382583e-08,1.7775443886950561e-13,3.860140219247937e-13,8.9502196976919102e-19
0.029638797487733348,0.002467469266863321,0.84210526299999999,0.0,0.0,0.0,0.052605228273071146,0.1052328100106177,1.1599974929932703e-07,3.7361152512221374e-06,2.168153728967291e-06,4.7618148832365466e-18,4.4689923105993968e-10,2.3426055457993086e-05,2.2440276745981107e-05,1.1345638436242903e-06,1.1100642635228215e-07,8.3622615534684037e-11,2.3261961756103625e-12,3.3840172321858594e-09,2.3489396583284053e-13,4.3577872790699779e-07,4.6001397794980827e-12,1.2651198125666905e-16,8.6876158755773267e-08,1.8715798061314646e-13,3.9487708654648185e-13,9.8300813603416762e-19
0.02979460412639938,0.002467469057554663,0.84210526299999999,0.0,0.0,0.0,0.052604081385581015,0.1052315241705281,1.1858540944877164e-07,3.8521230348584876e-06,2.2164403670596011e-06,4.8678800111968974e-18,4.6781020216722088e-10,2.4479204978659464e-05,2.346930048216703e-05,1.1906768618652553e-06,1.1681116788321476e-07,8.7741849097940084e-11,2.4385855427647371e-12,3.5365006174468626e-09,2.5301439270289528e-13,4.6798391829289267e-07,4.9549481746767458e-12,1.3888994367351832e-16,9.1422429225259589e-08,1.9703766231626152e-13,4.0390876445297387e-13,1.0798153719037805e-18
0.02995041076506541,0.002467468843655555,0.84210526299999999,0.0,0.0,0.0,0.052602883425636661,0.10523018258430886,1.2122121318210978e-07,3.9708006667156978e-06,2.2656608413349388e-06,4.9759977496520726e-18,4.8966088178555014e-10,2.5579443205854629e-05,2.4546846198018328e-05,1.249489266364429e-06,1.2289057827412831e-07,9.2047608134728138e-11,2.5559828246997066e-12,3.6953956516082936e-09,2.7254415265027334e-13,5.0267386733850659e-07,5.337344709664846e-12,1.5250131612046692e-16,9.6196000784034749e-08,2.0741651165176523e-13,4.1311105180325428e-13,1.1863314907820806e-18
0.03010621740373144,0.0024674686251572858,0.84210526299999999,0.0,0.0,0.0,0.05260163219579958,0.10522878286773558,1.2390793637372214e-07,4.0921884933575555e-06,2.3158294398097149e-06,5.0861996224200939e-18,5.1248973947185338e-10,2.6728736881862741e-05,2.5675129717281662e-05,1.3111257886023863e-06,1.2925613302321266e-07,9.6547461896821588e-11,2.6785893551759864e-12,3.8609493483545403e-09,2.9359139586302319e-13,5.4004168477779121e-07,5.7494455285732217e-12,1.6746925964965578e-16,1.0120741667234666e-07,2.1831867818138843e-13,4.2248595507301861e-13,1.3035332320207855e-18
0.030262024042397473,0.0024674684020589586,0.84210526299999999,0.0,0.0,0.0,0.052600325411284184,0.10522732253784234,1.2664636933828341e-07,4.2163284993424045e-06,2.366960707814472e-06,5.1985177299746326e-18,5.3633675067814358e-10,2.7929124096465986e-05,2.6856461267442524e-05,1.3757170356383889e-06,1.3591976820858988e-07,1.0124927264086553e-10,2.8066142942347373e-12,4.0334176410686501e-09,3.1627242651975546e-13,5.8029528353379859e-07,6.193526194362605e-12,1.8392912941427058e-16,1.0646766590596211e-07,2.2976949893007379e-13,4.3203549428837934e-13,1.4324952253850943e-18
0.030417830681063504,0.0024674681743682174,0.84210526299999999,0.0,0.0,0.0,0.052598960696544905,0.10522579900865843,1.2943731823172223e-07,4.3432644768520591e-06,2.4190694734319698e-06,5.3129848062330147e-18,5.6124347307966091e-10,2.9182716515104911e-05,2.8093249525231945e-05,1.4433998299245411e-06,1.4289390515245985e-07,1.0616121045568762e-10,2.94027502896776e-12,4.2130657773500897e-09,3.4071230731417714e-13,6.23658493805318e-07,6.6720335090106777e-12,2.0202965525369337e-16,1.1198820161690995e-07,2.4179556565417276e-13,4.4176170661943641e-13,1.5743997241899004e-18
0.030573637319729535,0.002467467942102018,0.84210526299999999,0.0,0.0,0.0,0.052597535581687678,0.10522420958671096,1.3228160653627111e-07,4.4730422014500374e-06,2.4721708744584102e-06,5.4296342787641518e-18,5.8725312840540392e-10,3.0491701694444652e-05,2.9388005889059901e-05,1.5143175746824316e-06,1.5019147694725431e-07,1.1129176892040721e-10,3.079797596542804e-12,4.4001687135830655e-09,3.6704551091702876e-13,6.7037226082607834e-07,7.1875982362267735e-12,2.2193423952302074e-16,1.1778096034577088e-07,2.5442479615474312e-13,4.5166665008068926e-13,1.7305472961653483e-18
0.030729443958395566,0.0024674677052874817,0.84210526299999999,0.0,0.0,0.0,0.052596047498693746,0.10522255146627614,1.3518007662994651e-07,4.6057096136027586e-06,2.5262803868535954e-06,5.548500332392033e-18,6.1441068986254391e-10,3.1858345491018958e-05,3.0743348995407687e-05,1.5886206467501502e-06,1.5782595697794718e-07,1.1664978214088747e-10,3.2254171445630955e-12,4.5950115641801681e-09,3.954166468463283e-13,7.2069593281971021e-07,7.7430492741330087e-12,2.4382240605741913e-16,1.238583823523903e-07,2.6768651435010945e-13,4.6175240726998297e-13,1.9023687568047691e-18
0.030885250597061598,0.0024674674639627997,0.84210526299999999,0.0,0.0,0.0,0.052594493777441853,0.10522082172436209,1.3813359141236725e-07,4.7413170063812003e-06,2.5814138542175651e-06,5.6696179751212737e-18,6.4276297618159812e-10,3.3284994569494139e-05,3.2162009497404783e-05,1.6664668188636727e-06,1.6581138956117818e-07,1.2224444306234571e-10,3.3773784255817271e-12,4.7978900817617783e-09,4.2598122137790516e-13,7.7490864621394708e-07,8.3414285058475153e-12,2.6789136157236392e-16,1.3023343301958087e-07,2.816115329285843e-13,4.7202108940526783e-13,2.0914381675805026e-18
0.03104105723572763,0.0024674672181782304,0.84210526299999999,0.0,0.0,0.0,0.052592871641515576,0.10521901731540337,1.4114303596661635e-07,4.8799172196673997e-06,2.6375875178838724e-06,5.7930231055134574e-18,6.7235875222207674e-10,3.4774079017162425e-05,3.3646835124972441e-05,1.7480217135109101e-06,1.7416242282399092e-07,1.2808532277150158e-10,3.5359363181007198e-12,5.0091111359158507e-09,4.5890645511749158e-13,8.3331081577407978e-07,8.9860067622427882e-12,2.9435770913426177e-16,1.3691962542850261e-07,2.9623224064281914e-13,4.824748403044525e-13,2.2994871110495834e-18
0.03119686387439366,0.0024674669679971826,0.84210526299999999,0.0,0.0,0.0,0.052591178203780446,0.10521713506564846,1.4420931927007514e-07,5.0215658401731057e-06,2.6948180478186738e-06,5.9187525819935921e-18,7.0324883618983397e-10,3.6328115070511247e-05,3.5200796047142655e-05,1.8334592907515628e-06,1.8289434395242534e-07,1.3418239132592804e-10,3.7013563890208053e-12,5.228993246280993e-09,4.943721946275319e-13,8.9622573798102844e-07,9.6803015892411336e-12,3.2345935914043477e-16,1.4393104418461527e-07,3.1158270003499863e-13,4.931158402467399e-13,2.5284206129079037e-18
