Time (s),Volume (m^3),N2,Ar,He,Ne,CH4(1),O2(2),CH3(3),HO2(7),CH3OO(9),CH3O2(17),OH(11),CH2O(24),H2O(33),H2O2(13),CH3OOH(15),CH3O(19),H(4),C2H6O2(21),HCO(39),CO(40),CHO3(66),acetyl(76),CH3OH(35),CH2OH(41),O(12),CHO3(77),CO2(174)
0.2185386632179286,0.0028597974619257254,0.84210526299999999,0.0,0.0,0.0,0.051456709132844593,0.1038192373563149,1.6685510651390106e-07,1.9087035733995311e-05,9.7340147417391475e-06,4.0202594083301533e-18,5.757596498403949e-09,0.00078021393347257645,0.0013706144640723611,0.00014337013789616519,7.7387405779616461e-06,2.3476126750582728e-09,2.5314823177762758e-11,8.9116127857862554e-08,4.3015607037946214e-11,0.00036901070946637532,2.8139409343692413e-09,2.0307262064813882e-13,7.6968500057431941e-06,3.347819648433689e-12,1.8795160089721693e-13,3.0391066963032756e-20,1.2532320556551895e-07
0.21907535805610492,0.002859811829746867,0.84210526299999999,0.0,0.0,0.0,0.051427080184927677,0.10377912096147053,1.6847495521645887e-07,1.9411622714310608e-05,9.8241608595526012e-06,4.0618097790493002e-18,5.9042678493973241e-09,0.00079355096365916491,0.0014105996429074558,0.0001482028341855029,7.9462693259231406e-06,2.4055652427657581e-09,2.5949766346043476e-11,9.0814294103095864e-08,4.4762508348529238e-11,0.00038480075578981862,2.9270716005563836e-09,2.1381687234454925e-13,7.8881889551084143e-06,3.4495389797029661e-12,1.891332469230801e-13,3.2221655119496065e-20,1.3299166276720903e-07
0.21961205289428123,0.0028598268506066556,0.84210526299999999,0.0,0.0,0.0,0.051396723244656578,0.10373787849556754,1.7010532399008986e-07,1.9741456081368787e-05,9.9147190047745913e-06,4.1037892840168046e-18,6.0545223605438465e-09,0.00080697226861876719,0.0014517756683376348,0.00015319390339766487,8.1589881169811774e-06,2.4648405363230778e-09,2.6599782217327441e-11,9.2538021015638797e-08,4.6572356832197208e-11,0.00040122400375893456,3.0441936728170596e-09,2.250988360604738e-13,8.0839133141227118e-06,3.5540592883018412e-12,1.903170252586743e-13,3.4158550135573119e-20,1.4112155296503263e-07
0.2200950782486399,0.0028598409485043465,0.84210526299999999,0.0,0.0,0.0,0.051368765792434136,0.10369977273269969,1.7158174300386255e-07,2.0042819521044568e-05,9.9965730413279822e-06,4.1419477985893402e-18,6.1928805012431263e-09,0.00081911873530982743,0.0014898806726147404,0.00015782485602249308,8.3549579415274426e-06,2.5193395219533052e-09,2.7197942518626717e-11,9.411149054483043e-08,4.8256462549549954e-11,0.00041656467500716357,3.1531010003732389e-09,2.35732686347101e-13,8.2638816681098227e-06,3.6505669927398416e-12,1.9138463623261364e-13,3.5997390890478256e-20,1.4885505477030323e-07
0.22052980106756273,0.0028598541218469993,0.84210526299999999,0.0,0.0,0.0,0.05134307815116898,0.10366465853923457,1.729179604274349e-07,2.0317721236020419e-05,1.0070526547530677e-05,4.1766038891054008e-18,6.319987713220773e-09,0.00083010131041098552,0.0015250448904812917,0.00016210803679372798,8.5350594137611513e-06,2.5693366292804218e-09,2.7747134276012041e-11,9.5545737630667301e-08,4.9817986852622888e-11,0.00043083890003405305,3.2540147882783837e-09,2.45708000257746e-13,8.4289953945676215e-06,3.7394330942195105e-12,1.9234758940833203e-13,3.7733547790201403e-20,1.5617019414352689e-07
0.22096452388648555,0.0028598677694664644,0.84210526299999999,0.0,0.0,0.0,0.051316882758002606,0.10362875131908193,1.7426130205074671e-07,2.059611994223139e-05,1.0144750112624306e-05,4.2115643790493196e-18,6.4495887855632634e-09,0.00084112854283500385,0.001561052819081586,0.00016650290918971417,8.7187508820699317e-06,2.6202456601617031e-09,2.8306780640225444e-11,9.6997351203610582e-08,5.1423888118703646e-11,0.00044556893962926581,3.3577299386700618e-09,2.5608142917342146e-13,8.5971309774400542e-06,3.8302316764609351e-12,1.9331282634174297e-13,3.9550055287894479e-20,1.6383781461551166e-07
0.22139924670540836,0.002859881905753495,0.84210526299999999,0.0,0.0,0.0,0.051290170312286235,0.10359203428227265,1.7561184153990397e-07,2.0878030146334853e-05,1.0219243863476824e-05,4.2468367050491939e-18,6.5817278490010073e-09,0.00085219701888506339,0.0015979238960877134,0.00017101184328375166,8.9060883117391529e-06,2.6720799745462316e-09,2.8877055057256842e-11,9.8466516474948495e-08,5.3075098490035521e-11,0.00046076739167837946,3.4643012054964312e-09,2.6686745235218601e-13,8.7683319859993056e-06,3.922990764366895e-12,1.9428063825585105e-13,4.1450348051819143e-20,1.7187420158509546e-07
0.22183396952433118,0.0028598965454193796,0.84210526299999999,0.0,0.0,0.0,0.051262931374469634,0.10355449037018177,1.7696965788638861e-07,2.116346445919177e-05,1.0294008122610447e-05,4.2824286361627182e-18,6.7164496759640759e-09,0.00086330321924945686,0.0016356779245119437,0.00017563722698272439,9.0971279787912551e-06,2.7248530466810758e-09,2.9458133402000532e-11,9.9953426693089135e-08,5.4772552488132471e-11,0.00047644709724034312,3.5737831878761993e-09,2.7808101771009952e-13,8.942642111726444e-06,4.0177378899057193e-12,1.9525132921055213e-13,4.3437979126978252e-20,1.8029633343849057e-07
0.22222522006136172,0.0028599101639275883,0.84210526299999999,0.0,0.0,0.0,0.051237958265299526,0.10351997955549913,1.78197986668963e-07,2.1423377378647864e-05,1.0361527827677e-05,4.3147413913082674e-18,6.839945065243206e-09,0.00087332806099887808,0.0016704281369025035,0.00017990162344617999,9.2722756790242951e-06,2.7731626717386737e-09,2.9990488593632405e-11,1.0130698931266218e-07,5.6340573331475057e-11,0.00049098111280919865,3.6748506085000093e-09,2.8855151715947096e-13,9.1022157095959139e-06,4.1047325180473287e-12,1.9612767747679766e-13,4.5304559299122162e-20,1.8822067508390564e-07
0.22261647059839226,0.0028599242135336927,0.84210526299999999,0.0,0.0,0.0,0.051212543859525013,0.10348477212262455,1.7943234647298216e-07,2.168616111823618e-05,1.0429267783357461e-05,4.3473258108588386e-18,6.9656027662906605e-09,0.00088337781289742968,0.001705924833426074,0.00018426405332170012,9.4505091039487625e-06,2.8222536227010059e-09,3.0531870568147437e-11,1.0267524580959679e-07,5.7947495480706719e-11,0.00050592524415697313,3.7783593943118532e-09,2.9939237602091027e-13,9.264375132572085e-06,4.1933791906583331e-12,1.9700685883255141e-13,4.7247639181857203e-20,1.9648520989572026e-07
0.2230077211354228,0.0028599387056387265,0.84210526299999999,0.0,0.0,0.0,0.051186680983591991,0.10344885507803364,1.8067280275657035e-07,2.1951822748464518e-05,1.0497228450810487e-05,4.3801882021434604e-18,7.0934567855232766e-09,0.00089344969656874262,0.0017421832177690062,0.00018872628645194206,9.6318698087759574e-06,2.8721358901587393e-09,3.1082412014653441e-11,1.0405834800672538e-07,5.9594005209598251e-11,0.00052128935485429534,3.8843489836152683e-09,3.1061547207923496e-13,9.4291523868495759e-06,4.2836973143256499e-12,1.9788912060171547e-13,4.9270080824674761e-20,2.0510385591921208e-07
0.22339897167245334,0.0028599536518584844,0.84210526299999999,0.0,0.0,0.0,0.051160362370322857,0.10341221525279452,1.8191942584824903e-07,2.2220367707682574e-05,1.0565410494790515e-05,4.4133351384056398e-18,7.2235415489642435e-09,0.00090354086891427494,0.0017792187384159247,0.00019329010010094437,9.8163994457384765e-06,2.9228195311450908e-09,3.1642247304621253e-11,1.0545645582173126e-07,6.1280788841878639e-11,0.00053708346595936186,3.9928585965468851e-09,3.2223301784531827e-13,9.5965794957785499e-06,4.3757059752114382e-12,1.9877472015057697e-13,5.1374835013364783e-20,2.1409105059401913e-07
0.22379022220948389,0.002859969064024315,0.84210526299999999,0.0,0.0,0.0,0.051133580658817721,0.10337483930323683,1.8317229265329814e-07,2.2491799995824131e-05,1.0633814892624206e-05,4.4467734965499861e-18,7.3558918570081786e-09,0.000913648423058513,0.0018170470892026475,0.0001979572777943981,1.0004139581904685e-05,2.9743146308580208e-09,3.221151199624538e-11,1.0686973731229831e-07,6.3008533101544159e-11,0.00055331775524615435,4.1039272266977794e-09,3.3425755010050202e-13,9.7666884801611037e-06,4.4694240929060891e-12,1.9966392587360794e-13,5.3564946960316988e-20,2.2346176727817588e-07
0.22418147274651443,0.002859984954183767,0.84210526299999999,0.0,0.0,0.0,0.051106328394093146,0.1033367137114251,1.8443148072953218e-07,2.2766123484594602e-05,1.0702442575205474e-05,4.4805103285800103e-18,7.4905429597623953e-09,0.00092376939022915916,0.0018556842098255591,0.00020272960716023348,1.0195131918375715e-05,3.0266313099409982e-09,3.2790342947662546e-11,1.0829836216076741e-07,6.4777923257887351e-11,0.00057000255584577003,4.2175935223614651e-09,3.4670194609038929e-13,9.9395113412873981e-06,4.5648701600044896e-12,2.005570122514613e-13,5.5843550433303252e-20,2.3323153094921985e-07
0.22457272328354497,0.002860001334600848,0.84210526299999999,0.0,0.0,0.0,0.051078598026145013,0.10329782478576433,1.856970666739631e-07,2.3043341648259416e-05,1.0771294332303339e-05,4.5145528368468697e-18,7.627530605533006e-09,0.00093390074201467246,0.0018951462867625927,0.00020760887862245216,1.0389418447865769e-05,3.0797797435242911e-09,3.3378878692162749e-11,1.0974250013560577e-07,6.6589644385672819e-11,0.00058714835486627689,4.333895882025721e-09,3.5957942417459637e-13,1.0115080045946422e-05,4.6620623903101525e-12,2.0145425940865652e-13,5.8213875685732337e-20,2.4341643446156533e-07
0.2249639738205755,0.0028600182177549944,0.84210526299999999,0.0,0.0,0.0,0.051050381909507253,0.10325815866227567,1.8696913266906914e-07,2.3323455924114526e-05,1.0840371205271089e-05,4.5489085218756108e-18,7.7668909475076835e-09,0.000944039391709502,0.001935449753836396,0.00021259688520818316,1.0587041160330051e-05,3.1337701390891668e-09,3.3977259096431775e-11,1.1120232719349152e-07,6.8444381703396718e-11,0.00060476579237437797,4.4528724312340563e-09,3.72903539997201e-13,1.0293426505773795e-05,4.7610188653090629e-12,2.0235595801028123e-13,6.0679255243797288e-20,2.5403315662928112e-07
0.22535522435760605,0.002860035616341371,0.84210526299999999,0.0,0.0,0.0,0.051021672303478469,0.10321770130584111,1.8824776742318053e-07,2.360646629854557e-05,1.0909674522106115e-05,4.5835851948290542e-18,7.9086605082413055e-09,0.00095418219566885615,0.0019766112920233956,0.00021769542099405598,1.0788041854465856e-05,3.1886127320846876e-09,3.4585625303191248e-11,1.1267803031235911e-07,7.0342814985387392e-11,0.00062286565996336576,4.5745606719159909e-09,3.8668823141905012e-13,1.0474582553348068e-05,4.8617569529889165e-12,2.0326240866809971e-13,6.3243109254165902e-20,2.650989799643312e-07
0.2257464748946366,0.002860053543271811,0.84210526299999999,0.0,0.0,0.0,0.050992461371887988,0.10317643851131322,1.8953306032403392e-07,2.3892372386226805e-05,1.0979205566188078e-05,4.6185908661676628e-18,8.0528762434157503e-09,0.00096432595566912156,0.0020186478293458118,0.0002229062788923361,1.0992462370022761e-05,3.244317764517686e-09,3.5204119709419075e-11,1.1416979787045713e-07,7.2285622234643568e-11,0.00064145889875371687,4.6989977274344026e-09,4.0094778979999741e-13,1.0658579921899293e-05,4.9642937349962412e-12,2.0417391912500649e-13,6.590896164549418e-20,2.7663180766807135e-07
0.22613772543166713,0.002860072011673104,0.84210526299999999,0.0,0.0,0.0,0.050962741182185724,0.1031343559045179,1.9082509936137054e-07,2.4181173515683736e-05,1.1048965457052598e-05,4.653933699376304e-18,8.1995756244703411e-09,0.00097446742194911304,0.0020615765411938656,0.00022823124889831536,1.1200344783816382e-05,3.3008955125858316e-09,3.5832886173182429e-11,1.1567781674595126e-07,7.4273480759199548e-11,0.0006605565971933375,4.8262203613501757e-09,4.156968542820321e-13,1.084545022795742e-05,5.0686461812265726e-12,2.0509080126127042e-13,6.868044336233617e-20,2.8865018072534136e-07
0.22652897596869767,0.002860091034885903,0.84210526299999999,0.0,0.0,0.0,0.050932503705069784,0.10309143894402439,1.9212397714061393e-07,2.4472867267016837e-05,1.111895548469887e-05,4.6896221440945379e-18,8.3487965323315277e-09,0.0009846032952737845,0.0021054148502870755,0.00023367211757285736,1.1411731148688979e-05,3.3583562928783699e-09,3.6472070063074833e-11,1.1720228128666325e-07,7.6307062244192845e-11,0.00068016998927377195,4.9562646904458934e-09,4.3095046045042871e-13,1.1035224947937978e-05,5.1748305596425736e-12,2.0601337722986734e-13,7.156128029171542e-20,3.0117329681913553e-07
0.2269202265057282,0.002860110626463561,0.84210526299999999,0.0,0.0,0.0,0.050901740815006223,0.10304767292335854,1.9342979264940639e-07,2.4767449097714771e-05,1.1189177220118606e-05,4.7256649855691097e-18,8.5005771994008304e-09,0.00099473022844667291,0.0021501804257921925,0.00023923066697324998,1.1626663227696545e-05,3.4167104124216195e-09,3.7121817933548755e-11,1.1874339578047137e-07,7.8387033288631789e-11,0.00070031045265588976,5.0891662193889193e-09,4.4672403368463634e-13,1.1227935389250759e-05,5.2828626567769881e-12,2.0694197859346701e-13,7.4555304467131153e-20,3.1422102993161823e-07
0.22731147704275875,0.002860130800173905,0.84210526299999999,0.0,0.0,0.0,0.050870444290013243,0.10300304297215611,1.9474264516083977e-07,2.5064914683839961e-05,1.1259632165703091e-05,4.7620712018209681e-18,8.6549563040297838e-09,0.0010048448296683945,0.0021958911825554024,0.00024490867148784147,1.1845182713163556e-05,3.4759681680497983e-09,3.7782277377798945e-11,1.2030136627502817e-07,8.0514056751505016e-11,0.00072098950568512193,5.224959841436779e-09,4.630333671920221e-13,1.1423612668141462e-05,5.3927580318466614e-12,2.0787694282131894e-13,7.7666454677671816e-20,3.2781394760692266e-07
0.2277027275797893,0.0028601515699943655,0.84210526299999999,0.0,0.0,0.0,0.050838605811359509,0.10295753405865242,1.9606263299553634e-07,2.5365258569511304e-05,1.1330321667450693e-05,4.7988499583215907e-18,8.811972972039197e-09,0.0010149436653124628,0.002242565280416239,0.00025070789682456142,1.206733142384608e-05,3.5361398642459371e-09,3.8453597316554132e-11,1.218763971148536e-07,8.268879067121788e-11,0.00074221880482186172,5.3636798607925048e-09,4.798946517733631e-13,1.1622287684593217e-05,5.5045316835297628e-12,2.0881861351247431e-13,8.089877879480777e-20,3.4197333020146122e-07
0.22809397811681983,0.0028601729501124685,0.84210526299999999,0.0,0.0,0.0,0.050806216963270069,0.10291113099174004,1.9738985949382409e-07,2.5668473376803778e-05,1.1401247266992182e-05,4.8360107304185103e-18,8.9716667649146038e-09,0.0010250232628026602,0.002290221123472558,0.00025663009892937585,1.2293151008067534e-05,3.5972358184340287e-09,3.9135928129625782e-11,1.2346870136094571e-07,8.4911885827112722e-11,0.00076401014198271234,5.5053597725105317e-09,4.9732448470643801e-13,1.1823991096349001e-05,5.6181980503538072e-12,2.0976734203658788e-13,8.4256429347591115e-20,3.5672119059183628e-07
0.22848522865385038,0.002860194954923562,0.84210526299999999,0.0,0.0,0.0,0.050773269233286684,0.10286381842307862,1.9872443235026708e-07,2.5974551025314975e-05,1.1472410663645406e-05,4.8735632885664997e-18,9.1340775705911575e-09,0.0010350801135147231,0.002338877358576491,0.00026267702167314533,1.25226827939997e-05,3.6592663307779083e-09,3.9829421320363757e-11,1.2507850122994652e-07,8.7183986662909358e-11,0.00078637544147643025,5.6500322920130464e-09,5.153398734774792e-13,1.2028753289541671e-05,5.7337711401704181e-12,2.1072349031461227e-13,8.774366647751948e-20,3.7208029307903832e-07
0.22887647919088092,0.0028602175990289757,0.84210526299999999,0.0,0.0,0.0,0.050739754012453196,0.10281558085011583,2.0006645903164625e-07,2.6283482054798428e-05,1.1543813444656193e-05,4.9115176233418703e-18,9.2992457181453036e-09,0.0010451106758241091,0.0023885528737569634,0.00026885039539759726,1.2755968018239901e-05,3.7222416524868195e-09,4.0534229209984341e-11,1.2670601622295308e-07,8.9505731021857906e-11,0.00080932675684925771,5.7977294005676459e-09,5.3395822783348181e-13,1.2236604349481162e-05,5.8512644517141767e-12,2.1168742441474246e-13,9.1364869107301069e-20,3.8807417359436413e-07
0.22926772972791146,0.0028602408972335266,0.84210526299999999,0.0,0.0,0.0,0.050705662595266009,0.10276640261848997,2.014160477242273e-07,2.6595255930904235e-05,1.161545713362383e-05,4.9498839425861574e-18,9.4672119704436665e-09,0.0010551113785865701,0.0024392667967258505,0.00027515193491610721,1.2993047785249511e-05,3.7861720327816782e-09,4.1250505494316653e-11,1.2835147073763877e-07,9.1877747952725803e-11,0.00083287626743900516,5.948482134549882e-09,5.5319738236372328e-13,1.244757403208489e-05,5.9706908447184142e-12,2.1265951560500526e-13,9.5124519577235156e-20,4.0472715923691788e-07
0.229658980264942,0.0028602648645441164,0.84210526299999999,0.0,0.0,0.0,0.050670986180104557,0.10271626792488547,2.0277330946423882e-07,2.6909861396209468e-05,1.1687343317657811e-05,4.9886727263673498e-18,9.6380174157984356e-09,0.0010650786243165708,0.0024910384928252876,0.00028158333756376591,1.3233962893089451e-05,3.8510676976460931e-09,4.197840510165347e-11,1.300150970653839e-07,9.4300658481091584e-11,0.00085703627481889316,6.1023206169250611e-09,5.7307560053861111e-13,1.2661691730625551e-05,6.0920626661311182e-12,2.1364014519051668e-13,9.9027208119143404e-20,4.2206438780030006e-07
0.23005023080197254,0.0028602895161661756,0.84210526299999999,0.0,0.0,0.0,0.050635715869060433,0.10266516082014138,2.0413835761394557e-07,2.7227285272194019e-05,1.1759473623047894e-05,5.0278947633707331e-18,9.8117036100848523e-09,0.0010750087929668705,0.0025438875633242439,0.00028814628200883743,1.3478753923819335e-05,3.9169387901216172e-09,4.2718083453568592e-11,1.3169712443084333e-07,9.6775077363568959e-11,0.00088181919915278351,6.2592742581802039e-09,5.9361155422961935e-13,1.2878986446957853e-05,6.2153920475140531e-12,2.1462969890191291e-13,1.0307766843076972e-19,4.4011182885028222e-07
0.23044148133900308,0.0028603148675007796,0.84210526299999999,0.0,0.0,0.0,0.050599842668554031,0.10261306521229772,2.0551130672406313e-07,2.7547513432415516e-05,1.1831849626001617e-05,5.0675610520515752e-18,9.9883124113645999e-09,0.001084898245477561,0.0025978338428805634,0.00029484242589914263,1.3727461136554253e-05,3.9837954568629071e-09,4.3469697570707518e-11,1.3339779288250102e-07,9.9301605060448819e-11,0.00090723757521440928,6.4193710913580201e-09,6.1482438240484158e-13,1.3099486756856875e-05,6.3406899082723886e-12,2.1562856991188959e-13,1.0728070617166942e-19,4.5889630358140812e-07
0.23079360682233055,0.002860338294841917,0.84210526299999999,0.0,0.0,0.0,0.050567033807876888,0.10256532058301815,2.0675381236498166e-07,2.7838103612759289e-05,1.1897199410647383e-05,5.1036498723204518e-18,1.0149794050336976e-08,0.0010937609201133705,0.0026473401874075823,0.00030098419280950948,1.3954678912306428e-05,4.0448174227256844e-09,4.4156485476525134e-11,1.3494453091961108e-07,1.0162052413866293e-10,0.00093066787405338049,6.5661682159070361e-09,6.3451080627112517e-13,1.3300701063596906e-05,6.455149974031443e-12,2.1653585122738258e-13,1.1119798136922924e-19,4.7645536525313631e-07
0.23114573230565802,0.0028603623130800744,0.84210526299999999,0.0,0.0,0.0,0.05053372255522301,0.10251675019456295,2.0800289770256368e-07,2.8130940616756488e-05,1.1962750619212098e-05,5.1401160806881916e-18,1.0313708236412348e-08,0.0011025849820719452,0.002697766306515954,0.00030723635085411986,1.418512989076059e-05,4.1066531199403122e-09,4.4853184312180976e-11,1.3650674065445996e-07,1.0398255686877429e-10,0.00095463242226699542,6.715552439033409e-09,6.5477590986625696e-13,1.3504554828903986e-05,6.5712205717989506e-12,2.1745129888188624e-13,1.1524653144254584e-19,4.9465465125433512e-07
0.2314978577889855,0.002860386933837192,0.84210526299999999,0.0,0.0,0.0,0.050499902157829388,0.10246734203379594,2.092586482004368e-07,2.842601174369827e-05,1.2028504294135218e-05,5.1769682326903055e-18,1.0480086243936745e-08,0.0011113677536731018,0.0027491271332799739,0.00031360005743373483,1.4418842677615184e-05,4.1693097884771485e-09,4.5559910159695472e-11,1.38084601406709e-07,1.0638812114256193e-10,0.00097914057897373146,6.867542102423388e-09,6.7563455654161996e-13,1.3711067854934846e-05,6.6889086983083059e-12,2.1837521216992173e-13,1.1943011572349175e-19,5.1351556586135698e-07
0.23184998327231296,0.0028604121688569494,0.84210526299999999,0.0,0.0,0.0,0.050465565801519424,0.10241708400307464,2.1052115001999088e-07,2.8723303397330255e-05,1.2094461444332743e-05,5.214215054991771e-18,1.0648959574371607e-08,0.0011201065543592187,0.0028014377466667232,0.0003200764515488623,1.465584560173416e-05,4.2327946098920069e-09,4.6276779548842908e-11,1.3967829363665656e-07,1.0883762711660743e-10,0.0010042017676512357,7.0221547731169168e-09,6.9710191004079125e-13,1.3920259573718106e-05,6.8082209277071359e-12,2.1930789382255612e-13,1.2375256896402414e-19,5.3306012357561088e-07
0.23220210875564043,0.002860438030000216,0.84210526299999999,0.0,0.0,0.0,0.050430706611207521,0.10236596392269176,2.1179049051324037e-07,2.9022801042801502e-05,1.2160623072876163e-05,5.2518654572240594e-18,1.0820359929195537e-08,0.0011287987030320545,0.0028547133694325666,0.00032666665272157572,1.4896166643289958e-05,4.2971147041388649e-09,4.7003909462006791e-11,1.4128800091139714e-07,1.1133147674037988e-10,0.0010298254733458482,7.1794072135645271e-09,7.191934405250246e-13,1.4132149023533317e-05,6.9291634024427272e-12,2.2024965109958226e-13,1.2821780196839088e-19,5.5331096157481902e-07
0.2325542342389679,0.002860464529243638,0.84210526299999999,0.0,0.0,0.0,0.050395317651464905,0.102313969533423,2.1306675750809581e-07,2.9324489335638076e-05,1.2226990136663012e-05,5.2899285196814361e-18,1.0994319212460381e-08,0.0011374415204896209,0.0029089693658373677,0.00033337175975645567,1.5139833436823374e-05,4.3622771206288582e-09,4.7741417263115443e-11,1.4291390847447966e-07,1.1387006378766242e-10,0.001056021239722657,7.3393153713739186e-09,7.4192491960615601e-13,1.4346754824667075e-05,7.0517418658896475e-12,2.2120079465126246e-13,1.328298029035449e-19,5.7429135203215477e-07
0.23290635972229537,0.0028604916786770596,0.84210526299999999,0.0,0.0,0.0,0.050359391927079541,0.10226108849913887,2.1435003872908378e-07,2.9628352186046295e-05,1.229356351068156e-05,5.3284134823261843e-18,1.1170869529997279e-08,0.0011460323319269392,0.0029642212392888508,0.00034019284952866645,1.5386873281992104e-05,4.4282888346900262e-09,4.8489420677913389e-11,1.4455620231906387e-07,1.1645377361318635e-10,0.0010827986660447079,7.5018943640201755e-09,7.6531242535430682e-13,1.4564095154809315e-05,7.1759616489910834e-12,2.2216163879618631e-13,1.3759263649677699e-19,5.9602521437429769e-07
0.23325848520562284,0.002860519490500969,0.84210526299999999,0.0,0.0,0.0,0.050322922383623549,0.10220730840947322,2.1564042193366378e-07,2.9934372708532235e-05,1.2360343994719835e-05,5.3673297479963893e-18,1.1350043185413386e-08,0.001154568469466203,0.0030204846299168807,0.00034713097586759221,1.5637313113710445e-05,4.4951567445860328e-09,4.9248037794748349e-11,1.4621506973654279e-07,1.19082982756467e-10,0.0011101674041100284,7.6671584468547418e-09,7.8937234664433206e-13,1.4784187724024443e-05,7.3018276697343274e-12,2.231325008155307e-13,1.4251044414329947e-19,6.185371275819959e-07
0.2336106106889503,0.0028605479770235395,0.84210526299999999,0.0,0.0,0.0,0.050285901908093664,0.10215261678258976,2.1693799509151978e-07,3.0242533175470685e-05,1.2427332323880328e-05,5.40668688933083e-18,1.1531872659625732e-08,0.0011630472747028145,0.0030777753119979154,0.00035418716845667862,1.5891179455926272e-05,4.5628876615579257e-09,5.0017386976520436e-11,1.4789069933738736e-07,1.2175805868028223e-10,0.0011381371551141238,7.8351209911777573e-09,8.1412138410763634e-13,1.500704974895427e-05,7.429344427616567e-12,2.2411370185603707e-13,1.4758744395230205e-19,6.4185234254232562e-07
0.23396273617227778,0.002860577150657848,0.84210526299999999,0.0,0.0,0.0,0.050248323329642998,0.10209700106807698,2.1824284625012359e-07,3.0552815025665896e-05,1.2494529160291278e-05,5.4464946468510411e-18,1.171639060396299e-08,0.0011714661012709603,0.003136109191190868,0.00036136243169061679,1.6148498392041042e-05,4.6314883007570055e-09,5.0797586787880089e-11,1.4958328066871931e-07,1.2447935942963303e-10,0.0011667176664058208,8.0057944579999239e-09,8.3957655155609371e-13,1.5232697926095737e-05,7.5585159995068086e-12,2.2510556604982177e-13,1.5282793066141046e-19,6.6599679439740888e-07
0.23431486165560525,0.002860607023918756,0.84210526299999999,0.0,0.0,0.0,0.050210179420381577,0.10204044864994963,2.1955506317984084e-07,3.0865198899608274e-05,1.2561935071243507e-05,5.4867629228119321e-18,1.1903629829662155e-08,0.0011798223174278798,0.0031955023016185559,0.00036865774351046364,1.6409295549706804e-05,4.7009652760939508e-09,5.1588755968740262e-11,1.5129300393378144e-07,1.2724723347841071e-10,0.0011959187281556504,8.179190384119571e-09,8.6575517926338923e-13,1.5461148404288075e-05,7.6893460433979067e-12,2.2610842113463312e-13,1.5823627520331776e-19,6.9099711483160503e-07
0.23501911262226022,0.002860668919870754,0.84210526299999999,0.0,0.0,0.0,0.050132166417841705,0.10192448292978189,2.2220194353622387e-07,3.1496191297022397e-05,1.2697375878532244e-05,5.5687214398147915e-18,1.2286404137556407e-08,0.0011963364803878925,0.003317530976338167,0.00038361228563087163,1.6941424610970888e-05,4.8425741451555719e-09,5.3204477983808774e-11,1.5476463930975562e-07,1.3292404571837203e-10,0.0012562218571785554,8.5341909943862629e-09,9.2035372911877212e-13,1.592651795027712e-05,7.955994088022719e-12,2.281484282835678e-13,1.6957440088254991e-19,7.4367544399720928e-07
0.23572336358891519,0.0028607337669168185,0.84210526299999999,0.0,0.0,0.0,0.050051803969866762,0.10180461750192732,2.2487932885020518e-07,3.2135339597932054e-05,1.2833657139189707e-05,5.6526448429401741e-18,1.2680460958728032e-08,0.0012125691015239355,0.0034439920595698069,0.00039905804650910412,1.7487761535550566e-05,4.9877648834999943e-09,5.486550441532026e-11,1.5830713230180815e-07,1.3879108180501051e-10,0.0013191255890865976,8.9001958138964042e-09,9.7806206474010704e-13,1.6403275539736954e-05,8.2293094852409676e-12,2.3023640231325555e-13,1.8163830147550441e-19,8.0011477752957686e-07
0.23642761455557015,0.0028608016685194543,0.84210526299999999,0.0,0.0,0.0,0.049969032292998809,0.10168074940297328,2.2758790129930301e-07,3.2782460284902626e-05,1.2970779343913488e-05,5.7386180530642827e-18,1.3086067567534043e-08,0.001228499920512028,0.0035750181219562269,0.00041500178336660495,1.8048492081730944e-05,5.1365860020507457e-09,5.6572785812799486e-11,1.6192200775554183e-07,1.4485075952332825e-10,0.0013847094316803924,9.2772617691563987e-09,1.0390303800727601e-12,1.689152769626462e-05,8.5093065322467656e-12,2.3237506699924598e-13,1.9446565117961947e-19,8.6055448413009677e-07
0.23713186552222512,0.0028608727294289625,0.84210526299999999,0.0,0.0,0.0,0.049883790787168585,0.10155277493779401,2.3032832723229854e-07,3.3437357403647542e-05,1.3108740756568868e-05,5.8267284140584245e-18,1.3503492742457479e-08,0.0012441091626396116,0.0037107434637650791,0.00043144972447143573,1.8623791919192177e-05,5.2890836441296088e-09,5.8327269839572154e-11,1.6561077987524352e-07,1.5110532215925135e-10,0.0014530532354589795,9.6654292188649262e-09,1.1034140706567048e-12,1.7391369314632553e-05,8.795993021141793e-12,2.3456718844880678e-13,2.0809529699945312e-19,9.2524623441524567e-07
0.2378361164888801,0.0028609470556020212,0.84210526299999999,0.0,0.0,0.0,0.049796018076595852,0.10142058979695921,2.3310125311291053e-07,3.4099822814715966e-05,1.3247537174938703e-05,5.917065619779404e-18,1.3933006354501817e-08,0.0012593776216565612,0.0038513039878910788,0.00044840753586293882,1.9213825620001453e-05,5.4453013023557916e-09,6.0129899005724183e-11,1.6937494252619288e-07,1.5755683336676175e-10,0.0015242370718131898,1.0064721500562334e-08,1.1713737369108901e-12,1.7902882615132672e-05,9.0893704107370914e-12,2.3681557058976692e-13,2.2256723593090821e-19,9.94454374368013e-07
