Time (s),Volume (m^3),N2,Ar,He,Ne,CH4(1),O2(2),CH3(3),HO2(7),CH3OO(9),CH3O2(17),OH(11),CH2O(24),H2O(33),H2O2(13),CH3OOH(15),CH3O(19),H(4),C2H6O2(21),HCO(39),CO(40),CHO3(66),acetyl(76),CH3OH(35),CH2OH(41),O(12),CHO3(77),CO2(174),CHO3(176),HOCO(82),CH2O2(18),C1OO1(327),CH2O2(169),CH2O2(71)
9.999999999999997e-07,0.0019278029962898095,0.84210526299999999,0.0,0.0,0.0,0.052631578999993968,0.10526315799998801,8.7085704963307538e-17,6.0316419353386288e-15,5.9447196497415662e-15,2.6368570559621813e-28,2.9457990820544662e-21,2.2832774576821158e-20,1.9889659866938426e-20,8.3181279784812523e-20,3.368814201661176e-20,4.6398173747797798e-24,1.8839893913397171e-24,2.1844233868238784e-27,5.3867473761381426e-31,2.9558540548634583e-28,8.9990582323156227e-29,2.219855699930986e-46,3.161732099754529e-25,4.3731826835187325e-28,3.9160190121308327e-24,1.6248012741108101e-42,4.0138206021691408e-34,1.5611304254688759e-51,1.9438773555271519e-47,1.6793983031429804e-35,1.2289676467031498e-31,8.6554968757476327e-34,3.172954008146519e-28
1.0737418230000002e-06,0.0019278029962898095,0.84210526299999999,0.0,0.0,0.0,0.052631578999993524,0.10526315799998712,8.8005466356299983e-17,6.4764227888800746e-15,6.3885996060276023e-15,2.8337457358470949e-28,3.1882238284302329e-21,2.5471892456591966e-20,2.2286718849500073e-20,9.273439142271964e-20,3.7581403403556591e-20,5.1345398340556495e-24,1.9869221303959312e-24,2.4428249282315078e-27,6.0180618986591272e-31,3.3632890209014163e-28,1.0209821093628097e-28,2.5292466745931014e-46,3.5804719134921593e-25,4.8397084686466637e-28,4.2925810735743885e-24,1.843407376022903e-42,4.6030978079840847e-34,1.7711700476491406e-51,2.1752388388418858e-47,1.8048137445505276e-35,1.3207703190689378e-31,9.3020539645672721e-34,3.5397311085591148e-28
2.1474836470000003e-06,0.001927802996289797,0.84210526299999999,0.0,0.0,0.0,0.05263157899998705,0.10526315799997418,1.0139513291515382e-16,1.2952660196594563e-14,1.2852000211185072e-14,5.7006704408182563e-28,6.7421119830648009e-21,1.0281757867314382e-19,9.6096153529110331e-20,3.7093125151194952e-19,1.5158411997442152e-19,1.7713591857817651e-23,3.495352215686762e-24,1.1104360329861718e-26,2.5643776864979399e-30,2.8642856346743926e-27,6.8220894539334291e-28,2.4834110583865025e-45,2.4615125300646348e-24,1.6705079939231877e-27,1.0433666128351069e-23,1.2317444084231431e-41,6.1936131297233801e-33,1.1834765005673448e-50,1.0256372910514168e-46,3.6317657109212227e-35,2.6580783307598551e-31,1.8720581253717169e-33,1.4287756587376814e-27
4.294967295e-06,0.001927802996289772,0.84210526299999999,0.0,0.0,0.0,0.052631578999974095,0.1052631579999483,1.2817554781058828e-16,2.590457914696724e-14,2.5779357286387877e-14,1.1434766411808105e-27,1.3865614845819472e-20,4.1341925807863689e-19,3.9968446408430746e-19,1.4836745054890191e-18,6.0861739690246994e-19,6.4119187970434523e-23,6.5503313222713932e-24,5.445735179690927e-26,1.0967269503892452e-29,2.4487296103673218e-26,4.0610211345589267e-27,2.6854085259564636e-44,1.7689648089693424e-23,6.0484300783609114e-27,2.3125717200451529e-23,7.332269847214991e-41,7.4451487055564866e-32,7.0449483986708571e-50,5.310887701202202e-46,7.2888650588885422e-35,5.3350333621915951e-31,3.7574109233024812e-33,5.743251559764593e-27
8.589934591e-06,0.0019278029962897219,0.84210526299999999,0.0,0.0,0.0,0.052631578999948178,0.10526315799989654,1.8174099121657378e-16,5.1806195626037906e-14,5.163629651389426e-14,2.290394531546268e-27,2.8160754286713127e-20,1.660166501648196e-18,1.6328466300534731e-18,5.9342942394640502e-18,2.4369861436941309e-18,2.4167269555432311e-22,1.2812319685925576e-23,2.9461885822165459e-25,4.6546850520505123e-29,2.0803034403515779e-25,2.1349279166240839e-26,3.2357705777678191e-43,1.3248288483212911e-22,2.2800266184001704e-26,4.8649942764815978e-23,3.8546629232522891e-40,7.9213128151983296e-31,3.703626018740959e-49,3.0851373718263306e-45,1.4615853176146066e-34,1.0698305136329364e-30,7.5347098792829368e-33,2.3046828334295204e-26
9.999999999999997e-06,0.0019278029962896224,0.84210526299999999,0.0,0.0,0.0,0.052631578999939671,0.10526315799987955,1.9932990602418871e-16,6.0308407091796424e-14,6.0126759574235709e-14,2.6669999718019269e-27,3.2885195975376056e-20,2.482710889780583e-18,2.4514692277588368e-18,8.8561650630630854e-18,3.6352280497802777e-18,3.5538620243078707e-22,1.4967597895332174e-23,5.3385522620689831e-25,7.0846523952194487e-29,4.5992513786752636e-25,3.4418712100305604e-26,9.7780372219103919e-43,2.7819685735115376e-22,3.3529386536634397e-26,5.7035028168519778e-23,6.2143799987785789e-40,1.9064372636308763e-30,5.9709187115866051e-49,5.868420950107326e-45,1.7029758810114304e-34,1.2465256542289915e-30,8.7791561766320906e-33,3.4443483974696885e-26
1.7179869183e-05,0.0019278029962896224,0.84210526299999999,0.0,0.0,0.0,0.052631578999896338,0.10526315799979299,2.8889036654152565e-16,1.0360055914426119e-13,1.0335909027836806e-13,4.5846257623383971e-27,5.6941436963067395e-20,6.6709996502215731e-18,6.6197887427666398e-18,2.3733950270164494e-17,9.7365195787941138e-18,9.3440055063197956e-22,2.5941993478501811e-23,1.7520156143609942e-24,1.9457729226661015e-28,1.7425405797127252e-24,1.0096656028071371e-25,4.309040582937848e-42,1.0201534035824476e-21,8.8160668240932803e-26,9.9730789586830156e-23,1.8229751628372355e-39,7.5803380134305276e-30,1.7515677437175337e-48,2.0040537976523752e-44,2.9321051512833665e-34,2.1462342682082387e-30,1.5115714440671933e-32,9.2473768314352951e-26
3.4359738367e-05,0.0019278029962894227,0.84210526299999999,0.0,0.0,0.0,0.052631578999792587,0.10526315799958584,5.0326331725647954e-16,2.0715393742685836e-13,2.0684045813482172e-13,9.1746753065429623e-27,1.1525897202860797e-19,2.6882412714420402e-17,2.680859507217076e-17,9.4910044425826643e-17,3.8792429531443324e-17,3.6597510159131364e-21,5.4605098979508918e-23,1.1052735206692615e-23,8.0300798137714122e-28,1.4408190845522509e-23,4.4495298589623698e-25,6.2073033099844206e-41,7.9736019629484476e-21,3.4530928736081963e-25,2.0192708581934895e-22,8.0337315740876527e-39,6.7410698702249117e-29,7.7194403056566298e-48,1.4220883637090449e-43,5.8936849543926186e-34,4.3140769236457891e-30,3.0383614603032443e-32,3.7157951550586844e-25
6.8719476735e-05,0.0019278029962890234,0.84210526299999999,0.0,0.0,0.0,0.052631578999584865,0.10526315799917128,9.3230795700923457e-16,4.1412031578182023e-13,4.1394725334205559e-13,1.8361164339807313e-26,2.3487657703906661e-19,1.0901299754547413e-16,1.0909074008494652e-16,3.7943502237337384e-16,1.5383203328705945e-16,1.4386715064490936e-20,1.2139660275768638e-22,6.9935053452256128e-23,3.2990470405803196e-27,1.1847832961254406e-22,1.8903630307198158e-24,9.4561314130511637e-40,6.2642503041498876e-20,1.3574563868989449e-24,4.064503589169228e-22,3.4130952572354431e-38,5.7578397074651782e-28,3.2802608389041497e-47,1.0728310854872941e-42,1.189941100804916e-33,8.7101999371261315e-30,6.1345071654778749e-32,1.4986186957938851e-24
9.999999999999998e-05,0.0019278029962886238,0.84210526299999999,0.0,0.0,0.0,0.052631578999395523,0.10526315799879365,1.3231766263403799e-15,6.0241211149864381e-13,6.0262575859303715e-13,2.6730242802921182e-26,3.4645194317448869e-19,2.2260421488516008e-16,2.230861788508174e-16,7.6777184759473866e-16,3.0958296705003162e-16,2.8881214622075729e-20,1.9068548263573004e-22,1.7666100368092411e-22,6.7620963964887503e-27,3.2246569581792207e-22,3.9113575427810573e-24,3.3177022729283914e-39,1.6749062127867074e-19,2.7250961241416949e-24,5.9276459759809812e-22,7.0620487920998469e-38,1.5821022390441416e-27,6.7886110335145994e-47,2.9815492055738517e-42,1.7466193532667333e-33,1.2785021161344e-29,9.0043632168280857e-32,3.0519095300044813e-24
0.00010307921510300001,0.0019278029962886238,0.84210526299999999,0.0,0.0,0.0,0.052631578999376885,0.10526315799875648,1.3616532432338278e-15,6.2094731745509183e-13,6.2119903174637851e-13,2.7554084289954329e-26,3.5743528094081586e-19,2.3378599049157653e-16,2.3430774550260485e-16,8.0599923295982517e-16,3.249148917587822e-16,3.0308034805678e-20,1.9750619223777023e-22,1.8716697108569107e-22,7.1029945901925372e-27,3.425459538596284e-22,4.1103016835775192e-24,3.5512077235206876e-39,1.7781173727989415e-19,2.8597248481788302e-24,6.1110513534392749e-22,7.4212471577893291e-38,1.6811629351813448e-27,7.1339685844205694e-47,3.1694410005080037e-42,1.8014180555764882e-33,1.3186141403142384e-29,9.2868682127288824e-32,3.2048135129568519e-24
0.000137438953471,0.0019278029962882235,0.84210526299999999,0.0,0.0,0.0,0.052631578999168663,0.10526315799834142,1.7913010550674566e-15,8.2763592923465953e-13,8.2859670300012848e-13,3.6753475505788295e-26,4.8289433191781593e-19,4.0212214981016444e-16,4.0347566316827552e-16,1.3744698323242497e-15,5.5117111382243532e-16,5.1343141813673836e-20,2.8278906722076994e-22,3.7623116269114756e-22,1.2243128940925528e-26,7.2876176471327052e-22,7.1215459127398566e-24,9.9815178013849273e-39,3.7291347732662333e-19,4.844512515611466e-24,8.158923158953668e-22,1.2858120138508568e-37,3.5963525555052952e-27,1.2364562674512709e-46,7.2218428397043459e-42,2.4238876024928578e-33,1.7742547394461867e-29,1.2495899624679107e-31,5.5005755152675328e-24
0.000206158430207,0.001927802996287422,0.84210526299999999,0.0,0.0,0.0,0.052631578998751642,0.10526315799751074,2.6513124042404729e-15,1.2406913636995781e-12,1.2437372142924429e-12,5.5167568344533873e-26,7.404956107171625e-19,8.4383745742354724e-16,8.4805861742003511e-16,2.8440474840480762e-15,1.13053040318258e-15,1.0517047331987031e-19,4.7444430466316955e-22,9.7427485013491268e-22,2.5745449755136579e-26,2.0159324113221812e-21,1.5052255139886048e-23,4.5629791036820913e-38,1.0098177536205915e-18,9.9234486297504966e-24,1.2257801797662403e-21,2.7177204610697691e-37,1.0004802875948947e-26,2.6162122331969984e-46,2.3649553732197534e-41,3.7017881318802399e-33,2.7096633051096642e-29,1.9083889096952004e-31,1.1516594711741619e-23
0.000274877906943,0.0019278029962866191,0.84210526299999999,0.0,0.0,0.0,0.052631578998333713,0.10526315799667914,3.5124514456610156e-15,1.6532458763823544e-12,1.6594215824729222e-12,7.360578465768517e-26,1.0084336883261531e-18,1.4532026931705189e-15,1.4625035252357573e-15,4.8343724786172365e-15,1.9057634745869017e-15,1.7715297306274309e-19,6.9866469689606409e-22,1.940572685779609e-21,4.4390275346525827e-26,4.2621670212327791e-21,2.6028639433020678e-23,1.2331766704889685e-37,2.0977630078681835e-18,1.6715443375166353e-23,1.6361622421619526e-21,4.6995328869686803e-37,2.1222913843893233e-26,4.5292519619417762e-46,5.372521354030423e-41,5.0241207398767661e-33,3.6775956863690052e-29,2.5900940566954031e-31,1.9804501411078377e-23
0.000343597383679,0.0019278029962858144,0.84210526299999999,0.0,0.0,0.0,0.052631578997914805,0.10526315799584651,4.3748106625261011e-15,2.0652699644508236e-12,2.0756944312713358e-12,9.2070103788390172e-26,1.2871892920954607e-18,2.2480474087035102e-15,2.2654265958600292e-15,7.3817686233355338e-15,2.8853629844594953e-15,2.6807794828368084e-19,9.5686066202366463e-22,3.3249420455690844e-21,6.8724745213206248e-26,7.8370481622550182e-21,4.0374909449362436e-23,2.8785294583655255e-37,3.7922434083459185e-18,2.5294784339643889e-23,2.0470795240471472e-21,7.2897864341702063e-37,3.9114436333898717e-26,7.0374757358136281e-46,1.0488495392163837e-40,6.3916969974029436e-33,4.6786458776998226e-29,3.2951237478685452e-31,3.059958325729072e-23
0.000481036337151,0.0019278029962842013,0.84210526299999999,0.0,0.0,0.0,0.052631578997073929,0.1052631579941781,6.1033432904176234e-15,2.8877341310577314e-12,2.9100798201973384e-12,1.2908034393370048e-25,1.8761775540476847e-18,4.4436565536632467e-15,4.4905865327552151e-15,1.4176949762449106e-14,5.4351799591848559e-15,5.0467208912715809e-19,1.571431064371388e-21,7.4274747379600827e-21,1.3598146834539098e-25,2.1216368038926096e-20,8.0077744398762671e-23,1.1085787066252705e-36,9.8336715083973484e-18,4.7618938034694429e-23,2.8705903259270447e-21,1.4458229892273363e-36,1.0624491593291609e-25,1.4026361544406225e-45,2.8947226015076389e-40,9.2640992952720494e-33,6.7812115930129817e-29,4.7759398645587742e-31,6.0359020082784216e-23
0.000618475290623,0.0019278029962825816,0.84210526299999999,0.0,0.0,0.0,0.052631578996228987,0.10526315799250545,7.836999254845012e-15,3.7081323179195113e-12,3.7469364492870727e-12,1.6620019912681413e-25,2.5055096305557367e-18,7.4749413819619591e-15,7.5729253951860045e-15,2.3221836456954705e-14,8.7383908326183195e-15,8.11098447920983e-19,2.311228458146515e-21,1.3318253545332275e-20,2.288755229277469e-25,4.4929464801289556e-20,1.3496742197239954e-22,2.984355338316168e-36,2.0066519213196126e-17,7.6532217468579636e-23,3.6963553552465791e-21,2.4368697048832769e-36,2.2541282400665697e-25,2.3791204759380381e-45,6.2708475721363473e-40,1.232298685338779e-32,9.0202823932970206e-29,6.3528951546232065e-31,1.0140314382526518e-22
0.000893353197567,0.0019278029962793237,0.84210526299999999,0.0,0.0,0.0,0.052631578994526647,0.10526315798914686,1.1320172135967223e-14,5.3429926440870052e-12,5.4283010717579399e-12,2.40779295653605e-25,3.8747369326924203e-18,1.6287198450523268e-14,1.658156288448468e-14,4.8019116228034269e-14,1.7381733300687149e-14,1.6127564950999574e-18,4.1293190407888971e-21,3.056909860584668e-20,4.9902773999116251e-25,1.4125140201226573e-19,2.9472770023769623e-22,1.3689122604297866e-35,5.8176107921930946e-17,1.521737923855163e-22,5.3548838505054738e-21,5.3213827006901639e-36,7.1023688842845463e-25,5.2988244645676178e-45,1.994512272036332e-39,1.9014033535732674e-32,1.3918052289896818e-28,9.8023457691290487e-31,2.210522754979687e-22
0.0009999999999999998,0.0019278029962763704,0.84210526299999999,0.0,0.0,0.0,0.052631578993861637,0.10526315798783893,1.2677374149772756e-14,5.9752114961074367e-12,6.0834353211784416e-12,2.6983862031033727e-25,4.4433433145178621e-18,2.0747974284499207e-14,2.1159568165543405e-14,6.0038217158060678e-14,2.1417011819525541e-14,1.9869847669664614e-18,4.9479904132272807e-21,3.9250591230047589e-20,6.3580757686485794e-25,2.0094457906504241e-19,3.7565083934070938e-22,2.215521034158894e-35,8.0430435769582368e-17,1.8748463631544314e-22,6.0009233329932063e-21,6.7824717674444586e-36,1.0109144360740066e-24,6.8268062243870764e-45,2.8802546062005e-39,2.1821704984009363e-32,1.5973235797858295e-28,1.1249791068546257e-30,2.8190623918586231e-22
0.0011407433138166,0.0019278029962763704,0.84210526299999999,0.0,0.0,0.0,0.052631578992980134,0.10526315798610865,1.4473460436305249e-14,6.8077864301804371e-12,6.9504217902903096e-12,3.0829492343129778e-25,5.225724602240304e-18,2.7526435318198193e-14,2.8127856264011768e-14,7.795229217889856e-14,2.7325905617826806e-14,2.5349433316954534e-18,6.125349693836901e-21,5.2409337717774437e-20,8.4367276242028158e-25,2.9882451338387226e-19,4.986535022500248e-22,3.7018699786410683e-35,1.1619095114964057e-16,2.3918805616454125e-22,6.855706352399246e-21,9.0033185805558765e-36,1.5040582714560724e-24,9.1814910773670121e-45,4.3531468281890769e-39,2.5708177462460359e-32,1.881808937851906e-28,1.3253393144422295e-30,3.74566608262215e-22
0.0013881334300661998,0.001927802996273397,0.84210526299999999,0.0,0.0,0.0,0.052631578991419688,0.10526315798305526,1.7644722906233657e-14,8.2666188249726819e-12,8.4812146658483357e-12,3.7619521592889077e-25,6.6785179748583158e-18,4.215319609697358e-14,4.3220248622507474e-14,1.1505287791766195e-13,3.9094649704739318e-14,3.6262577561953645e-18,8.4244495595622689e-21,8.0340333751720922e-20,1.2922684178974347e-24,5.483264945914396e-19,7.6417335538332437e-22,8.1182809683455524e-35,2.0191205848049433e-16,3.4216061366836574e-22,8.3644925914935962e-21,1.3797356027450105e-35,2.7616958078337039e-24,1.4474823520441189e-44,8.1799834075628524e-39,3.3058119005835588e-32,2.4198162903674404e-28,1.7042525406499624e-30,5.7627308538908809e-22
0.0016355235463157997,0.0019278029962704034,0.84210526299999999,0.0,0.0,0.0,0.052631578989845079,0.10526315797998624,2.0834368222186549e-14,9.7197085464757788e-12,1.0020877499044521e-11,4.4448894684770302e-25,8.2247499002612644e-18,6.0370563205346444e-14,6.2092180179589223e-14,1.5928030380754376e-13,5.2509661572396652e-14,4.8701750647195342e-18,1.0996923647600851e-20,1.1447287326962864e-19,1.8510563130627096e-24,9.129921899364735e-19,1.094989476179507e-21,1.6029227407179307e-34,3.1950846050536276e-16,4.5953225191617793e-22,9.8814388382058247e-21,1.9770343681015078e-35,4.6005228084324941e-24,2.150735711680282e-44,1.4024132611134876e-38,4.1081730219854542e-32,3.0071355010288757e-28,2.1178956179889574e-30,8.3049857356807756e-22
0.0018829136625653996,0.0019278029962673897,0.84210526299999999,0.0,0.0,0.0,0.052631578988256114,0.10526315797690124,2.4042783157622895e-14,1.1167263496105285e-11,1.1569597481459943e-11,5.1318441931174937e-25,9.8566270151549358e-18,8.2371412466711472e-14,8.4967603568296481e-14,2.1059337890455035e-13,6.7404940365562134e-14,6.2513107965259259e-18,1.3815126972149505e-20,1.5491592286799818e-19,2.5259637512045763e-24,1.4183513449487942e-18,1.4946176261685827e-21,2.8850962207457064e-34,4.7291083057751262e-16,5.8985134722560881e-22,1.1406730871010805e-20,2.6985763643012149e-35,7.1495125591473638e-24,3.0627627231067324e-44,2.2409534562484413e-38,4.9794972950737808e-32,3.644934959551589e-28,2.5670914317124725e-30,1.1418571416057579e-21
0.0023776938950646,0.0019278029962613021,0.84210526299999999,0.0,0.0,0.0,0.05263157898503433,0.10526315797068198,3.0517127006037688e-14,1.4046421401600517e-11,1.469479210964511e-11,6.518064581601437e-25,1.3353680329660819e-17,1.3832800960470344e-13,1.4344217773526433e-13,3.3433391129859265e-13,1.0113322542189229e-13,9.3786146535392846e-18,2.0104947829504893e-20,2.551772128231596e-19,4.2427223222204367e-24,2.949056461387623e-18,2.5113334293004287e-21,7.6968844395514452e-34,8.9930381454492167e-16,8.8493273901212165e-22,1.4482931317739092e-20,4.5342953513522557e-35,1.4872624793091746e-23,5.6968953046924472e-44,4.9329528869001419e-38,6.9351184703788909e-32,5.0764274367007523e-28,3.5752773426908766e-30,1.9531097354221269e-21
0.00282299610431388,0.001927802996255754,0.84210526299999999,0.0,0.0,0.0,0.052631578982083718,0.10526315796502664,3.641137548784847e-14,1.6620441805355694e-11,1.7539965636418663e-11,7.7800779989333046e-25,1.6732787139791517e-17,2.0320991857795467e-13,2.1163724615194413e-13,4.6954870421014718e-13,1.3525008775008787e-13,1.2541893618107361e-17,2.6389520412878817e-20,3.6814758727025017e-19,6.2335565173845228e-24,5.0799441509278862e-18,3.6905542995528787e-21,1.5833132693997205e-33,1.4372255227955362e-15,1.1834086486750851e-21,1.7281566402460568e-20,6.6634308562211677e-35,2.5626821358212472e-23,9.2992177692386818e-44,8.8956098590674921e-38,8.9458061686151443e-32,6.5482280061294487e-28,4.6118518420718095e-30,2.9258294597594881e-21
0.00326829831356316,0.0019278029962501405,0.84210526299999999,0.0,0.0,0.0,0.052631578979083757,0.10526315795931455,4.2371099246092895e-14,1.9179068239211399e-11,2.0416740207416405e-11,9.0561084673260905e-25,2.0300279228198511e-17,2.8270086655994814e-13,2.9561731165547088e-13,6.2711964895312171e-13,1.722679237699254e-13,1.5974131262396536e-17,3.3154698472445031e-20,5.0339867157364974e-19,8.6728987186527717e-24,8.1119317909983402e-18,5.1355973989460319e-21,2.9460426469177505e-33,2.137957764404392e-15,1.5072625867744897e-21,2.0109482083943422e-20,9.2725306505713931e-35,4.0931561015830121e-23,1.4532280847981916e-43,1.4839197895254875e-37,1.1201581586164597e-31,8.1994300273006004e-28,5.774776999205838e-30,4.1598203809945787e-21
0.00371360052281244,0.0019278029962444612,0.84210526299999999,0.0,0.0,0.0,0.052631578976033655,0.10526315795354434,4.8397570624841813e-14,2.1723008635445777e-11,2.3325731380637408e-11,1.0346429025474152e-24,2.4034229819196164e-17,3.774549711019447e-13,3.9620578675430907e-13,8.0683226997718959e-13,2.1172184235562439e-13,1.9632244535030724e-17,4.0323093101492648e-20,6.6165468943717678e-19,1.1580876251484306e-23,1.2235089757274176e-17,6.8583999068187087e-21,5.070190173403988e-33,3.0139851031860218e-15,1.8524293904015806e-21,2.2967290322671515e-20,1.2383153507844872e-34,6.1747255942858705e-23,2.1927688506522813e-43,2.3313348266035297e-37,1.3710765759081494e-31,1.0036124407069176e-27,7.068342579197869e-30,5.6861033309769422e-21
