Time (s),Volume (m^3),N2,Ar,He,Ne,CH4(1),O2(2),CH3(3),HO2(7),CH3OO(9),CH3O2(17),OH(11),CH2O(24),H2O(33),H2O2(13),CH3OOH(15),CH3O(19),H(4),C2H6O2(21),HCO(39),CO(40),CHO3(66),acetyl(76),CH3OH(35),CH2OH(41)
1.458930518577726e-06,0.0033148445717845034,0.84210526299999999,0.0,0.0,0.0,0.0526315789981599,0.10526315799646813,1.4733830698719563e-13,1.8389331956933931e-12,1.6919779550008723e-12,3.9695822425182819e-24,6.5847568812650156e-17,6.7251533167043662e-16,6.0704267815029888e-16,2.2405100860701692e-16,1.0531658300571362e-16,4.7013024284656517e-20,1.1220818073792895e-19,5.2984232695911009e-22,1.0781240838041909e-24,4.8533530303865129e-22,1.3903323050158938e-23,1.1921393487127778e-37,8.3340766281602134e-21,1.2952860752935372e-22
1.9128603782459165e-06,0.003314844571782739,0.84210526299999999,0.0,0.0,0.0,0.052631578997587018,0.10526315799536319,1.8754733957702439e-13,2.4110190646853528e-12,2.2241313195524305e-12,5.218077559902788e-24,8.809914727139978e-17,1.1251132807417804e-15,1.0377660565118691e-15,3.7306691298224791e-16,1.7507472500483048e-16,7.8408242958084058e-20,1.4073164362890901e-19,1.0386357775372026e-21,1.8129856414042997e-24,1.0072152814281456e-21,2.3728449935164991e-23,3.1492455115163222e-37,1.7180592377896254e-20,2.1609994504441089e-22
2.8207200975822974e-06,0.00331484457177921,0.84210526299999999,0.0,0.0,0.0,0.052631578996440866,0.105263157993153,2.6797150957503213e-13,3.5551109528438424e-12,3.2885185472779212e-12,7.7152570540574633e-24,1.3274146783179553e-16,2.2862272678293666e-15,2.1554338369379568e-15,7.5396294553993357e-16,3.5201572148990806e-16,1.5817052028753491e-19,1.9840053743291165e-19,2.6428340095805443e-21,3.7033876647130162e-24,2.7074696634642536e-21,4.9195203147910689e-23,1.3260969061188953e-36,4.572014871818489e-20,4.3607743989496655e-22
3.728579816918678e-06,0.0033148445717756806,0.84210526299999999,0.0,0.0,0.0,0.052631578995294116,0.10526315799094221,3.4840530956179186e-13,4.6990785552585311e-12,4.353032777156636e-12,1.0212734510436912e-23,1.7759448762728818e-16,3.849178274142585e-15,3.6755325832317994e-15,1.2646347367555911e-15,5.8677698292703298e-16,2.6415504617891655e-19,2.5703035584681021e-19,5.2636892028311342e-21,6.2543332329307933e-24,5.6146437963785197e-21,8.3795027495374098e-23,3.4676619596226002e-36,9.4020850816012196e-20,7.2841682220776933e-22
4.636439536255059e-06,0.0033148445717721504,0.84210526299999999,0.0,0.0,0.0,0.052631578994146729,0.10526315798873079,4.2884955175446005e-13,5.8429145797277104e-12,5.4176847394800166e-12,1.2710535103586416e-23,2.2266805763271193e-16,5.844287302933951e-15,5.6286478003993467e-15,1.9142318512520564e-15,8.819213147565944e-16,3.9752579890503498e-19,3.1666366845285457e-19,9.1091687790304694e-21,9.5156697324526295e-24,1.0161398647391755e-20,1.2821722536855358e-22,7.8592693733187315e-36,1.6878424767460614e-19,1.0963301642990951e-21
6.452158974927821e-06,0.0033148445717650884,0.84210526299999999,0.0,0.0,0.0,0.052631578991849975,0.10526315798430595,5.8977082678202108e-13,8.1301938701141332e-12,7.5474212811342285e-12,1.7707151261066485e-23,3.1345749420173511e-16,1.1168598032152743e-14,1.0873098695816081e-14,3.6381176380144944e-15,1.6470360171118506e-15,7.435657208461643e-19,4.388354070552816e-19,2.1068254743835136e-20,1.8231376761820884e-23,2.6640769884950611e-20,2.4738465968864716e-22,2.8792263875192834e-35,4.3352304999483976e-19,2.0509856594715885e-21
8.267878413600583e-06,0.0033148445717580233,0.84210526299999999,0.0,0.0,0.0,0.052631578989550613,0.10526315797987848,7.5073627621987932e-13,1.0416961035390504e-11,9.6777407167393054e-12,2.2705134957387154e-23,4.0507275725457141e-16,1.827094217962522e-14,1.7902399058180358e-14,5.9244499679439826e-15,2.6353933151970959e-15,1.1908697874353907e-18,5.6471647245565135e-19,3.8929835392271203e-20,2.9869916891619722e-23,5.5062571754687283e-20,4.0696648750174202e-22,7.5135176117971345e-35,8.8006779671857688e-19,3.2850857322819063e-21
9.999999999999997e-06,0.0033148445717438853,0.84210526299999999,0.0,0.0,0.0,0.05263157898735462,0.10526315797565235,9.043334852228951e-13,1.2597985908480827e-11,1.1710542678041981e-11,2.7474331018186443e-23,4.9317731072782373e-16,2.6724137794913774e-14,2.6295621747346363e-14,8.627824883153767e-15,3.7661815148810655e-15,1.7028375205775248e-18,6.8792361950935422e-19,6.1820019933494709e-20,4.3730809592886754e-23,9.874889619097351e-20,5.9734011085639066e-22,1.6814157060189968e-34,1.5434228097716012e-18,4.6976412296495642e-21
1.1899317290946107e-05,0.0033148445717438853,0.84210526299999999,0.0,0.0,0.0,0.052631578984943889,0.10526315797101549,1.0728049359617224e-12,1.4989024815223853e-11,1.394019803825552e-11,3.2705368651658182e-23,5.9058021249545743e-16,3.7876451539745157e-14,3.7393069314431003e-14,1.2178366940250475e-14,5.21705342614243e-15,2.3599143182946426e-18,8.2652731496622402e-19,9.3486635260095286e-20,6.2025355922494955e-23,1.6525315663066053e-19,8.4889582873112482e-22,3.2489373196633573e-34,2.5372244090967443e-18,6.5106098364040632e-21
1.553075616829163e-05,0.0033148445717297373,0.84210526299999999,0.0,0.0,0.0,0.052631578980326478,0.10526315796214163,1.3950622422362886e-12,1.9559189019906181e-11,1.8205146094618764e-11,4.2711445907380421e-23,7.789369817229121e-16,6.4746262962591433e-14,6.4200795004469429e-14,2.066795245531111e-14,8.5451093898852308e-15,3.8675886925133229e-18,1.1007332981875058e-18,1.7357263571761977e-19,1.0612274425018228e-22,3.6490675396360461e-19,1.455955860300894e-21,9.2210723373277038e-34,5.4169067866611283e-18,1.0670603620520449e-20
1.9162195045637153e-05,0.003314844571715578,0.84210526299999999,0.0,0.0,0.0,0.05263157897569827,0.10526315795325672,1.7175149349225505e-12,2.4127535928364958e-11,2.2472674649493755e-11,5.2723577320811916e-23,9.6989231474411211e-16,9.8965609348982531e-14,9.842671266991935e-14,3.1384576442648342e-14,1.2538687928359597e-14,5.6772344323424341e-18,1.3859866844311439e-18,2.7956351503599208e-19,1.623024900372318e-22,6.8063049451504907e-19,2.23009234416583e-21,2.1109157167859555e-33,9.7930436581827906e-18,1.5663905772993302e-20
2.2793633922982677e-05,0.003314844571701408,0.84210526299999999,0.0,0.0,0.0,0.05263157897105919,0.1052631579443606,2.0401693370589599e-12,2.8694141483551222e-11,2.6742867905753914e-11,6.2741960441931309e-23,1.163215137224123e-15,1.406137054335993e-13,1.4016626694195614e-13,4.4319455099360613e-14,1.7123291854014134e-14,7.7550811405787632e-18,1.6810459223866825e-18,4.1160605066356011e-19,2.3069510277379108e-22,1.1400430485349132e-18,3.1731138276289626e-21,4.2135847637890176e-33,1.5918335149920497e-17,2.1397324816653592e-20
3.0056511677673723e-05,0.003314844571673037,0.84210526299999999,0.0,0.0,0.0,0.052631578961748034,0.10526315792653425,2.6861036471483362e-12,3.7822366609785541e-11,3.5291519836371746e-11,8.2798118342086842e-23,1.5562409876473086e-15,2.4644726177253238e-13,2.4649684563985431e-13,7.6811856565613039e-14,2.7832888883382901e-14,1.260989506459939e-17,2.2967039886951435e-18,7.5403646206974805e-19,4.0453281075564271e-22,2.593512626504053e-18,5.5715470119798299e-21,1.2746964048949564e-32,3.4207619544785272e-17,3.479342846795868e-20
3.731938943236477e-05,0.003314844571644622,0.84210526299999999,0.0,0.0,0.0,0.052631578952392379,0.10526315790866146,3.3329067109541674e-12,4.6944343340094961e-11,4.3851654899080606e-11,1.0288121704135202e-22,1.9565637081273465e-15,3.8275479434692774e-13,3.8382843958267059e-13,1.180759896690947e-13,4.0206664875458396e-14,1.8220222547759753e-17,2.9399206134907172e-18,1.2013228038939027e-18,6.2847291839879067e-22,4.9505947916997047e-18,8.6628544298187461e-21,3.0268659294658109e-32,6.1875476466028482e-17,5.0274417711708778e-20
4.6224024693643286e-05,0.003314844571609727,0.84210526299999999,0.0,0.0,0.0,0.052631578940860374,0.10526315788668394,4.1271544185335099e-12,5.8120344249778256e-11,5.436313468839866e-11,1.275424034060791e-22,2.4556881773880786e-15,5.9205684374674298e-13,5.9530111269271292e-13,1.8053219306140452e-13,5.7118795738527512e-14,2.588962552654003e-17,3.7573145630390265e-18,1.8933808066701335e-18,9.7238950636583534e-22,9.430311831743645e-18,1.3412097373951374e-20,7.1244091656917189e-32,1.1041035788555846e-16,7.1437313518583574e-20
5.51286599549218e-05,0.003314844571574766,0.84210526299999999,0.0,0.0,0.0,0.052631578929259841,0.10526315786463404,4.922810989914904e-12,6.9288031763060681e-11,6.4893245761930409e-11,1.5224730098811869e-22,2.9625500041973364e-15,8.4835884914549292e-13,8.5499989706092927e-13,2.559399462829185e-13,7.549478488028414e-14,3.4224292590980797e-17,4.5988406638441143e-18,2.7444555636420916e-18,1.3935853547851262e-21,1.6069698470398015e-17,1.9230099552110379e-20,1.4429742708169897e-31,1.7660958880813358e-16,9.4436046171691014e-20
6.403329521620031e-05,0.0033148445715397413,0.84210526299999999,0.0,0.0,0.0,0.052631578917590086,0.10526315784251074,5.7199202862868252e-12,8.0447821005909074e-11,7.5442571379940099e-11,1.7699727818559152e-22,3.4759236163272486e-15,1.1521410722996469e-12,1.1636380947750898e-12,3.441736206710875e-13,9.4942368241726091e-14,4.3046407584129795e-17,5.4579623259466323e-18,3.7554690826267406e-18,1.8928534961863598e-21,2.5311797271417955e-17,2.612784758703906e-20,2.6423961579466921e-31,2.6183703559832252e-16,1.1877992137803448e-19
7.293793047747882e-05,0.003314844571504651,0.84210526299999999,0.0,0.0,0.0,0.052631578905850483,0.10526315782031315,6.5185169434560916e-12,9.1600002228628301e-11,8.6011571843147232e-11,2.017934149188781e-22,3.9949689395276961e-15,1.5037605806934649e-12,1.5217974545110975e-12,4.4511211755779567e-13,1.1519393108415951e-13,5.223466204877439e-17,6.3302205411792415e-18,4.9273647071641629e-18,2.4707842688235871e-21,3.7595113889823717e-17,3.4113518804453334e-20,4.4835557695095274e-31,3.6703864813567076e-16,1.4413418134576021e-19
8.184256573875733e-05,0.0033148445714694954,0.84210526299999999,0.0,0.0,0.0,0.052631578894040541,0.10526315779804057,7.3186311854174377e-12,1.0274480127489485e-10,9.660064861469723e-11,2.2663665306840676e-22,4.5190462126570056e-15,1.9035127512737877e-12,1.9299991243163538e-12,5.5863375891498303e-13,1.3604673566036753e-13,6.1697158087467579e-17,7.2122376483759974e-18,6.2610640359541095e-18,3.1278664805913337e-21,5.336710557136506e-17,4.3193883212836446e-20,7.1534476550071217e-31,4.9294413995374881e-16,1.7024522854174994e-19
9.074720100003585e-05,0.003314844571434274,0.84210526299999999,0.0,0.0,0.0,0.052631578882159774,0.10526315777569244,8.1202884854613737e-12,1.1388238101040526e-10,1.0721013984708962e-10,2.5152778598028059e-22,5.0477102791961674e-15,2.3516312121348172e-12,2.3886968387001441e-12,6.8461990149958627e-13,1.573609404472906e-13,7.1370510815075957e-17,8.1016843072789109e-18,7.757504501791929e-18,3.8644873904084329e-21,7.3072880429032822e-17,5.3374303365968549e-20,1.0866331908875363e-30,6.4007255029167284e-16,1.9693814886359935e-19
9.999999999999998e-05,0.003314844571363633,0.84210526299999999,0.0,0.0,0.0,0.052631578869739001,0.10526315775238987,8.9549501680876257e-12,1.2544793080757558e-10,1.1825641927648866e-10,2.7744367614306899e-22,5.6015090941618818e-15,2.8687367280213288e-12,2.9192882311212225e-12,8.2860944434068382e-13,1.7987408549128824e-13,8.1589609824062159e-17,9.031726040862028e-18,9.4859149523043866e-18,4.7145490698191153e-21,9.8200583164548806e-17,6.5123377464832606e-20,1.610343350471607e-30,8.1590544207660446e-16,2.2513704073737149e-19
0.00010855647152259288,0.003314844571363633,0.84210526299999999,0.0,0.0,0.0,0.052631578858184098,0.10526315773076735,9.7283257694415519e-12,1.3613641182254919e-10,1.2849160649492625e-10,3.0145664715709565e-22,6.1174005134416639e-15,3.3937879454606629e-12,3.4592839396635547e-12,9.7350983733903003e-13,2.0093801904793319e-13,9.1152387016354606e-17,9.8956130797286584e-18,1.1242562767020797e-17,5.5777077535798617e-21,1.2609503929961879e-16,7.7054174700650258e-20,2.248176344183539e-30,9.9966367073584914e-16,2.515248749235794e-19
0.0001241184928011243,0.0033148445713016873,0.84210526299999999,0.0,0.0,0.0,0.052631578836998066,0.10526315769125912,1.1138709217672416e-11,1.5555968031123076e-10,1.4715721886267847e-10,3.4524840193263449e-22,7.0646520268377577e-15,4.4645204458100147e-12,4.5639107560744926e-12,1.2656442980886594e-12,2.3976443286129544e-13,1.0878285924453741e-16,1.1474805094260919e-17,1.4830297695381763e-17,7.3380277989049001e-21,1.8962606674479822e-16,1.0138735045828248e-19,3.8710699970794354e-30,1.3864306594740394e-15,3.0017500225331918e-19
0.00013968051407965573,0.003314844571239537,0.84210526299999999,0.0,0.0,0.0,0.052631578815590233,0.10526315765151371,1.2554093010816962e-11,1.7496215226435373e-10,1.6588899360629148e-10,3.8919538154058532e-22,8.0229109364152313e-15,5.6853129460809013e-12,5.8282245771557128e-12,1.5941636806388333e-12,2.790890382471237e-13,1.2664448782957243e-16,1.3061526032037687e-17,1.8929628683922015e-17,9.3451667815095967e-21,2.7174352487054803e-16,1.2913418500051793e-19,6.2516818892909174e-30,1.8418272353914059e-15,3.4946302913334857e-19
0.00015524253535818716,0.0033148445711771793,0.84210526299999999,0.0,0.0,0.0,0.052631578793958751,0.10526315761152918,1.3974566635164785e-11,1.9434408941449744e-10,1.8468811624782792e-10,4.3330036735717048e-22,8.9916968947722932e-15,7.056844713229923e-12,7.2540175594048287e-12,1.9584668340966692e-12,3.1877800204084303e-13,1.4467666041762891e-16,1.4653553512303769e-17,2.3546198752053749e-17,1.1600258166169172e-20,3.7488951283578249e-16,1.603103607375379e-19,9.6015699217738506e-30,2.366589079233842e-15,3.9922169431183541e-19
0.00017080455663671858,0.0033148445711146143,0.84210526299999999,0.0,0.0,0.0,0.052631578772101867,0.10526315757130367,1.5400215690155095e-11,2.1370571486843157e-10,2.0355572058932514e-10,4.7756601941731437e-22,9.9706531834922003e-15,8.5797645885574418e-12,8.8430338942455553e-12,2.3579616262684846e-12,3.5873718285673355e-13,1.628367589422394e-16,1.6249326793128093e-17,2.8685722434821536e-17,1.4104385283096e-20,5.0151756356067117e-16,1.9493086487887806e-19,1.4155223729377513e-29,2.9613232009631573e-15,4.4933339286389297e-19
0.0002019285991937814,0.0033148445709888508,0.84210526299999999,0.0,0.0,0.0,0.052631578727704992,0.10526315749012256,1.8267363862717492e-11,2.523687476825437e-10,2.4150066178791707e-10,5.6658938105732277e-22,1.1958211823287206e-14,1.2082227673042094e-11,1.2517482729527483e-11,3.2602062585382941e-12,4.3926975533352585e-13,1.9945192430468381e-16,1.9448870471503516e-17,4.0557086674955709e-17,1.9863856464871933e-20,8.3508058462155625e-16,2.745617063622072e-19,2.7957743237641307e-29,4.3625532471637012e-15,5.5037082395465648e-19
0.00023305264175084423,0.0033148445708622346,0.84210526299999999,0.0,0.0,0.0,0.052631578682386097,0.10526315740795668,2.1156158701687126e-11,2.9095247990358336e-10,2.7973204153314666e-10,6.5628476172305935e-22,1.3984530265881704e-14,1.619749209931322e-11,1.6864757776018222e-11,4.2963491242487664e-12,5.2050844921638115e-13,2.3640965225115185e-16,2.2657253885427452e-17,5.4591983414303585e-17,2.6631590117231741e-20,1.2922568101568474e-15,3.6813749508552283e-19,5.0105250923683242e-29,6.0485299616020389e-15,6.5235366066390724e-19
0.0002641766843079071,0.0033148445707347532,0.84210526299999999,0.0,0.0,0.0,0.052631578636132027,0.1052631573247927,2.4067191445023394e-11,3.2945798733463987e-10,3.1825768674307611e-10,7.4667052429865584e-22,1.604908791811311e-14,2.0930311045198717e-11,2.1897726850414099e-11,5.4619870280241018e-12,6.0244306588069096e-13,2.7370584096840321e-16,2.58743772678201e-17,7.084070097026305e-17,3.4415537209470195e-20,1.89302537583507e-15,4.7576819549189873e-19,8.3498864390043838e-29,8.0217672734797718e-15,7.5527060239628905e-19
0.00029530072686496993,0.0033148445706063937,0.84210526299999999,0.0,0.0,0.0,0.052631578588929702,0.10526315724061744,2.7001035047662758e-11,3.6788634828155925e-10,3.5708518222125228e-10,8.3776446363868958e-22,1.8151416307168304e-14,2.62855513470995e-11,2.7629101125627303e-11,6.7528559200640493e-12,6.850750676869753e-13,3.1134169511884312e-16,2.9100336632619943e-17,8.9355451453961409e-17,4.3223837448831044e-20,2.6575228850634734e-15,5.9756638195990266e-19,1.315090349059085e-28,1.0284803119997879e-14,8.5912499227079385e-19
0.0003264247694220328,0.0033148445704771446,0.84210526299999999,0.0,0.0,0.0,0.052631578540766208,0.10526315715541774,2.9958246493326531e-11,4.0623866649936379e-10,3.9622190141721406e-10,9.2958387873600221e-22,2.0291026157038111e-14,3.22682129778452e-11,3.4071464872785713e-11,8.1648257364927138e-12,7.6839415318786582e-13,3.493131068600916e-16,3.2335033328741731e-17,1.1019039182617073e-16,5.3064851378454541e-20,3.6060485041947542e-15,7.3364768394098374e-19,1.979913881544658e-28,1.2840276458444281e-14,9.6390551339202315e-19
0.00035754881197909563,0.003314844570346995,0.84210526299999999,0.0,0.0,0.0,0.052631578491628722,0.10526315706918057,3.2939365767862799e-11,4.4451604810618908e-10,4.3567499268440049e-10,1.0221455404811285e-21,2.246747677821124e-14,3.8883403317766233e-11,4.1237257893167748e-11,9.6938963765543229e-12,8.5240086846456441e-13,3.8762090573868793e-16,3.5578550870425326e-17,1.3340157264860108e-16,6.3947118100283174e-20,4.7590685617239243e-15,8.8413020013085252e-19,2.8730007453371505e-28,1.5690850072685059e-14,1.0696144740642708e-18
0.0003886728545361585,0.003314844570215932,0.84210526299999999,0.0,0.0,0.0,0.052631578441504526,0.10526315698189299,3.5944915953917847e-11,4.827195954135316e-10,4.7545138049545667e-10,1.1154656945135383e-21,2.4680393219878611e-14,4.6136328198423163e-11,4.9138773935481109e-11,1.1336194068465739e-11,9.3711229109682701e-13,4.2627343528337895e-16,3.8831249646379914e-17,1.5904692586478648e-16,7.5879340579486099e-20,6.1372199889514926e-15,1.0491342949517893e-18,4.0430382821878915e-28,1.8839190131217535e-14,1.1762749180747704e-18
0.0004509209396502841,0.0033148445699510264,0.84210526299999999,0.0,0.0,0.0,0.052631578338245805,0.10526315680411526,4.203132641306701e-11,5.5890965352112132e-10,5.5600075103407924e-10,1.3044441332266613e-21,2.9214202161139352e-14,6.2576749788612796e-11,6.7197532464445378e-11,1.4945577381293007e-11,1.1087202577138723e-12,5.0464737817052655e-16,4.5365683777929101e-17,2.1788128869739076e-16,1.0292937080466715e-19,9.6523434683478424e-15,1.4232012112934346e-18,7.4354082312582486e-28,2.604010830799493e-14,1.3925460684529873e-18
0.0005131690247644098,0.0033148445696823425,0.84210526299999999,0.0,0.0,0.0,0.052631578230890555,0.10526315662198255,4.8221365365285914e-11,6.3481788467081238e-10,6.3792147473379597e-10,1.4966399301687963e-21,3.388976754649831e-14,8.1633286304669015e-11,8.8343644543013776e-11,1.8964371966127289e-11,1.2833663700366004e-12,5.8450737465342943e-16,5.19414394590348e-17,2.8719399154645956e-16,1.3428816215271134e-19,1.4320051609839086e-14,1.8568610912685253e-18,1.2655609213045753e-27,3.4465446580865197e-14,1.6129190230961117e-18
0.0005754171098785355,0.003314844569409798,0.84210526299999999,0.0,0.0,0.0,0.05263157811934073,0.10526315643539381,5.4518701394123576e-11,7.1045355277330225e-10,7.2126211555955146e-10,1.6921670221993566e-21,3.8704478312721512e-14,1.0335143275851512e-10,1.1267124185784938e-10,2.3365770474081046e-11,1.4611550609894426e-12,6.6590627264038715e-16,5.8560908591393789e-17,3.6751442831701818e-16,1.7003174262958468e-19,2.0311916931599174e-14,2.3511654328818704e-18,2.0295279701870916e-27,4.41386287096284e-14,1.8375397806507925e-18
