Time (s),Volume (m^3),N2,Ar,He,Ne,CH4(1),O2(2),CH3(3),HO2(7),CH3OO(9),CH3O2(17),OH(11),CH2O(24),H2O(33),H2O2(13),CH3OOH(15),CH3O(19),H(4),C2H6O2(21),HCO(39),CO(40),CHO3(66),acetyl(76),CH3OH(35),CH2OH(41),O(12)
0.0068310811956302465,0.002923274062219582,0.84210526299999999,0.0,0.0,0.0,0.033418008550380865,0.076531660697743836,1.2029475775954295e-05,0.00079259219116530782,1.9003234177969829e-05,9.6398961123591014e-16,3.8802950705490282e-06,0.002059910786614778,0.034338996363591105,0.0011158766677546593,8.2399991230550367e-05,1.0062485978223406e-07,2.3359125430334733e-08,2.4504784725214489e-07,7.7265779379437624e-08,0.016888551360244194,1.1770683077627408e-07,2.2774467984131682e-10,0.00015088404613749977,5.4067834348119917e-09,8.4284128539407825e-10
0.0068347904950913745,0.002923511007005539,0.84210526299999999,0.0,0.0,0.0,0.03325510088333572,0.076280772245239423,1.204332125595734e-05,0.00079421245313245027,1.8961174751464181e-05,9.6684225482417606e-16,3.911134300839292e-06,0.0020516042360207171,0.03466539030648514,0.0011203837389538952,8.2644945359601341e-05,1.0090596767008738e-07,2.3504264056915573e-08,2.447688496979697e-07,7.7767324222265834e-08,0.01705857441432947,1.1807296513421062e-07,2.3028358675306727e-10,0.00015185783916784571,5.4412546758897405e-09,8.5339552370232091e-10
0.006838499794552502,0.002923748918659267,0.84210526299999999,0.0,0.0,0.0,0.033091732873210107,0.076029223058207029,1.2056675612635066e-05,0.00079579681712088461,1.8918041845982616e-05,9.6964698946054244e-16,3.9420097412554179e-06,0.0020432380877086968,0.034992903465144151,0.0011248013967409822,8.2882998958190294e-05,1.0117866952645168e-07,2.3648683748527959e-08,2.444647307827484e-07,7.8266159155394059e-08,0.017229133618358119,1.1842886460757797e-07,2.3282501079218091e-10,0.00015282395982116912,5.4756792713054892e-09,8.6409026705211454e-10
0.006841838164067518,0.002923963849683367,0.84210526299999999,0.0,0.0,0.0,0.032944319267939622,0.075802281360491192,1.206827313959979e-05,0.00079719200275916188,1.8878311788039517e-05,9.7212956058455654e-16,3.9698269272395803e-06,0.0020356586797086094,0.035288599900159145,0.0011287001742305875,8.3091307766624165e-05,1.014168702609251e-07,2.37780283041592e-08,2.4416963963559442e-07,7.8712733793665579e-08,0.017383083253619952,1.1874037605144295e-07,2.3511407262323308e-10,0.00015368671992997262,5.5066191109539073e-09,8.7383734955650136e-10
0.006844842696631032,0.002924157931838446,0.84210526299999999,0.0,0.0,0.0,0.032811345807042085,0.075597603723240495,1.207836822249604e-05,0.00079842273481379783,1.8841823183539913e-05,9.7432954565211629e-16,3.9948847172197695e-06,0.0020287976278814228,0.035555466685297334,0.0011321461234058638,8.3273946460141367e-05,1.0162536242243892e-07,2.3893910832182117e-08,2.438868035534599e-07,7.911267641403761e-08,0.017521990296411986,1.1901357555140463e-07,2.3717535506746882e-10,0.00015445759679692255,5.5344282423110602e-09,8.8270939640292152e-10
0.006847847229194546,0.002924352613392604,0.84210526299999999,0.0,0.0,0.0,0.032678094532597339,0.075392530388159643,1.2088137560875968e-05,0.00079962981720177852,1.8804647164951838e-05,9.7649654178873049e-16,4.019962498330296e-06,0.0020218997876886224,0.035823019422513924,0.0011355320191696401,8.3451976553850884e-05,1.0182824949867325e-07,2.4009281256799535e-08,2.4358769118184825e-07,7.9510706742546717e-08,0.017661223044554385,1.1927996236042399e-07,2.3923742143360091e-10,0.00015522303890259668,5.5622006110475057e-09,8.9167679362343969e-10
0.00685085176175806,0.0029245478837484377,0.84210526299999999,0.0,0.0,0.0,0.032544572759068496,0.075187072753444786,1.2097580267552505e-05,0.00080081322644065739,1.8766789253267904e-05,9.7863010837598672e-16,4.0450591971145135e-06,0.0020149658429033314,0.036091243471106454,0.0011388574728611843,8.3625375823795343e-05,1.0202550722055924e-07,2.4124127900783609e-08,2.4327237920661212e-07,7.9906785760514742e-08,0.017800773634196021,1.1953951032828299e-07,2.413000080069557e-10,0.00015598292939038563,5.5899344555108076e-09,9.0074054520545458e-10
0.006853856294321574,0.002924743732220442,0.84210526299999999,0.0,0.0,0.0,0.032410787833085077,0.07498124225800086,1.2106695429715657e-05,0.00080197294134215047,1.8728255016868036e-05,9.8072979702634691e-16,4.0701736678172749e-06,0.0020079964738128047,0.036360124110913473,0.0011421221080266139,8.3794123248592326e-05,1.0221711268625767e-07,2.4238438598695578e-08,2.4294094507206256e-07,8.0300872596676118e-08,0.017940634170152327,1.1979219456601352e-07,2.4336284568557089e-10,0.00015673715283024876,5.6176277269249852e-09,9.0990158272639458e-10
0.006856860826885088,0.002924940148064319,0.84210526299999999,0.0,0.0,0.0,0.032276747131690528,0.074775050378753039,1.2115482141346023e-05,0.00080310894315263788,1.8689050197418007e-05,9.8279517108344937e-16,4.0953047884718274e-06,0.0020009923573440095,0.036629646545620537,0.001145325560443421,8.3958198808476814e-05,1.02403044187597e-07,2.4352201476794095e-08,2.4259346872625371e-07,8.0692926935408265e-08,0.018080796727524873,1.2003799135526809e-07,2.4542566006466335e-10,0.00015748559526271042,5.6452784223431092e-09,9.1916081605131933e-10
0.0068598653594486025,0.0029251371204702817,0.84210526299999999,0.0,0.0,0.0,0.032142458060641275,0.074568508628219135,1.2123939623018331e-05,0.00080422121558903603,1.8649180636106029e-05,9.8482580711076305e-16,4.1204514965695111e-06,0.0019939541671339833,0.036899795906038278,0.0011484674781460688,8.4117583395996206e-05,1.0258328118511579e-07,2.4465404998932134e-08,2.4223003686753987e-07,8.1082909951543498e-08,0.018221253353321365,1.2027687843772563e-07,2.4748818348170613e-10,0.00015822814424288075,5.6728847297598717e-09,9.2851925620360218e-10
0.006862869892012117,0.0029253346385642743,0.84210526299999999,0.0,0.0,0.0,0.032007928052762709,0.074361628552164993,1.2132067145298848e-05,0.0008053097447127081,1.86086522824228e-05,9.868212794991172e-16,4.1456126829585955e-06,0.0019868825735281656,0.037170557253252821,0.0011515475214455332,8.4272258944766436e-05,1.0275780439733917e-07,2.4578037253716006e-08,2.4185074098796387e-07,8.1470781654334383e-08,0.01836199606800324,1.2050883496239618e-07,2.495501469275475e-10,0.00015896468888450832,5.700444636423684e-09,9.3797789965146068e-10
0.006865874424575631,0.002925532691401979,0.84210526299999999,0.0,0.0,0.0,0.031873164569816426,0.07415442173145112,1.2139863985831978e-05,0.0008063745192371162,1.8567471277385566e-05,9.8878117129937722e-16,4.1707872303880542e-06,0.001979778243240951,0.037441915572569193,0.0011545653645876946,8.4422208563414815e-05,1.0292659594782291e-07,2.4690086444453939e-08,2.4145567606982768e-07,8.1856501841089879e-08,0.018503016863532892,1.2073384133737344e-07,2.5161127488165834e-10,0.00015969512011226303,5.7279560548645335e-09,9.4753767662086879e-10
0.006868878957139145,0.002925731268034127,0.84210526299999999,0.0,0.0,0.0,0.031738175092222209,0.073946899769153432,1.2147329501405028e-05,0.00080741552974026968,1.8525643793422831e-05,9.9070507550074167e-16,4.195974073381211e-06,0.0019726418404950115,0.03771385579918516,0.0011575206917210504,8.4567416154445531e-05,1.0308963893690872e-07,2.4801541057012582e-08,2.410449409092558e-07,8.2240031614537353e-08,0.018644307713463617,1.2095187921129395e-07,2.5367129723204462e-10,0.00016041933017765602,5.7554170798313546e-09,9.5719961287716773e-10
0.006871883489702659,0.002925930357333542,0.84210526299999999,0.0,0.0,0.0,0.031602967122926248,0.073739074294917689,1.2154463078278991e-05,0.00080843276910578122,1.8483176131039843e-05,9.9259258859393033e-16,4.2211721213266306e-06,0.0019654740263844598,0.03798636280727765,0.0011604131993510202,8.4707866626691498e-05,1.0324691767729594e-07,2.4912389422271325e-08,2.4061863835230856e-07,8.2621331439081901e-08,0.018785860569108966,1.2116293155640538e-07,2.5572994071886705e-10,0.00016113721300041001,5.7828256734614902e-09,9.6696471671487171e-10
0.006874888022266173,0.0029261299482181823,0.84210526299999999,0.0,0.0,0.0,0.031467548186609066,0.073530956963666808,1.2161264161551893e-05,0.00080942623255989216,1.8440074712405465e-05,9.9444331381109771e-16,4.2463802851977467e-06,0.0019582754588380004,0.038259421410985331,0.0011632425967013078,8.484354591831499e-05,1.0339841773426228e-07,2.5022619942392187e-08,2.4017687570235026e-07,8.3000361915585046e-08,0.018927667360242512,1.2136698266008411e-07,2.5778693220999904e-10,0.00016184866424981693,5.810179781541644e-09,9.7683398819841781e-10
0.0068778925548296874,0.002926330029536514,0.84210526299999999,0.0,0.0,0.0,0.031331925827689212,0.073322559452768082,1.2167732243243103e-05,0.00081039591762340944,1.8396346057501914e-05,9.962568627541285e-16,4.2715974902426918e-06,0.0019510467927263187,0.038533016368539237,0.0011660086055360363,8.4974440986708308e-05,1.0354412590363309e-07,2.5132221113348371e-08,2.3971976406641498e-07,8.3377083941312164e-08,0.019069719997020805,1.2156401815635363e-07,2.5984199834159187e-10,0.0001625535813577338,5.837477367457677e-09,9.8680845261196997e-10
0.006880897087393202,0.0029265305900355474,0.84210526299999999,0.0,0.0,0.0,0.031196107606467568,0.073113893457185955,1.2173866855258556e-05,0.00081134182380171395,1.8351996776460651e-05,9.9803285296417981e-16,4.2968226601035783e-06,0.001943788680270426,0.038807132391885477,0.0011687109586497769,8.5100539680942901e-05,1.0368403005668238e-07,2.5241181441432179e-08,2.3924741805566185e-07,8.3751458424681303e-08,0.019212010373758345,1.2175402487583358e-07,2.6189486539522128e-10,0.0001632518633344475,5.8647163668797128e-09,9.9688914458930056e-10
0.006883901619956716,0.0029267316185679006,0.84210526299999999,0.0,0.0,0.0,0.031060101101739821,0.07290497069179383,1.2179667585856189e-05,0.00081226395314009986,1.8307033598563401e-05,9.9977090924045248e-16,4.3220547234458068e-06,0.0019365017703781447,0.039081754137557857,0.0011713494027526972,8.5221830957533213e-05,1.0381811940589177e-07,2.5349489501196923e-08,2.38759956640979e-07,8.412344645682731e-08,0.019354530366266502,1.2193699112086502e-07,2.6394525942313368e-10,0.00016394341121710862,5.8918946998503865e-09,1.0070771021939819e-09
0.00688690615252023,0.0029269331037356876,0.84210526299999999,0.0,0.0,0.0,0.030923913907273927,0.072695802886929548,1.2185134074627951e-05,0.00081316230994705823,1.8261463345332487e-05,1.0014706654858527e-15,4.3472926186286873e-06,0.001929186709031397,0.039356866215343546,0.0011739236971546278,8.533830478420726e-05,1.0394638438277322e-07,2.5457133950336494e-08,2.3825750249363903e-07,8.4493009330384679e-08,0.019497271835275141,1.2211290648177604e-07,2.659929068639434e-10,0.00016462812791310139,5.9190102859461169e-09,1.0173733752235836e-09
0.006889910685083744,0.002927135034234793,0.84210526299999999,0.0,0.0,0.0,0.03078755362945668,0.072486401785150464,1.2190266006965915e-05,0.00081403690073651508,1.8215292932809151e-05,1.0031317630140563e-15,4.3725352889383001e-06,0.0019218441394363087,0.03963245319346527,0.0011764336133202329,8.5449952096065956e-05,1.040688165846491e-07,2.5564103492102607e-08,2.3774018187117651e-07,8.4860108467598915e-08,0.019640226628711632,1.2228176185253995e-07,2.6803753405490502e-10,0.00016530591817180546,5.9460610323331141e-09,1.0277790292509184e-09
0.0068959197502107715,0.002927540185559061,0.84210526299999999,0.0,0.0,0.0,0.030514344298552733,0.072066946702678852,1.2199525150558535e-05,0.0008157148207782025,1.8121179711551821e-05,1.0063365776781032e-15,4.4230307229214305e-06,0.0019070790350120491,0.040184989944747937,0.0011812594563080355,8.5658735658442677e-05,1.0429615475374808e-07,2.5775972840768533e-08,2.3666146342718292e-07,8.5586761742201321e-08,0.019926743530000353,1.2259826258157197e-07,2.7211663270537098e-10,0.00016664034761459609,5.9999595281896e-09,1.0489227621835579e-09
0.006901928815337799,0.0029279469809231936,0.84210526299999999,0.0,0.0,0.0,0.03024053415295308,0.071646699543515782,1.2207443360142777e-05,0.0008172978077391872,1.8024750911290737e-05,1.0093826239360305e-15,4.4735326169437651e-06,0.0018922115488842985,0.04073924022565318,0.0011858253445607275,8.5848128270943179e-05,1.0450008969648492e-07,2.5985008148989625e-08,2.3552487930375051e-07,8.6303100358215124e-08,0.020214015655197187,1.2288644596494007e-07,2.7618036821883753e-10,0.00016794597509354046,6.0535731577295301e-09,1.0705169742873095e-09
0.006907937880464826,0.0029283553281089143,0.84210526299999999,0.0,0.0,0.0,0.029966184346794048,0.071225754468234037,1.221401967116328e-05,0.00081878598968162164,1.7926064756510159e-05,1.0122672927958639e-15,4.5240326208240999e-06,0.0018772467301182035,0.041295079385374189,0.0011901298855617466,8.6018091843859912e-05,1.0468059552710987e-07,2.6191120883606299e-08,2.3433155933303488e-07,8.7008820882608983e-08,0.020501977473395123,1.2314628508319863e-07,2.8022655800122729e-10,0.00016922210726211514,6.1068847050049094e-09,1.0925704973970239e-09
0.006913946945591854,0.002928765134572412,0.84210526299999999,0.0,0.0,0.0,0.029691356095871067,0.070804205627425079,1.2219253809288681e-05,0.00082017952782026675,1.7825180641479683e-05,1.0149880984651195e-15,4.5745224383710066e-06,0.0018621895857342159,0.041852382383408486,0.0011941718814323728,8.6168603449725674e-05,1.0483766451609639e-07,2.6394223414548039e-08,2.3308268303442976e-07,8.7703622563851762e-08,0.020790563384970845,1.233777733124099e-07,2.8425302673587414e-10,0.00017046808271308747,6.1598767737433913e-09,1.1150923133474505e-09
0.006919956010718881,0.0029291763071566225,0.84210526299999999,0.0,0.0,0.0,0.029416110629214169,0.070382147090811559,1.2223146169653663e-05,0.00082147861600624097,1.7722159017432425e-05,1.0175426812472448e-15,4.6249938352754343e-06,0.0018470450814423367,0.042411023886326851,0.0011979503278704161,8.6299655144672963e-05,1.0497130683466156e-07,2.6594229078571805e-08,2.3177947650761941e-07,8.8387207549857055e-08,0.021079707768979401,1.2358092411910521e-07,2.8825760888383898e-10,0.00017168327259277575,6.2125318211586626e-09,1.1380915651034046e-09
0.006925965075845909,0.0029295887524348942,0.84210526299999999,0.0,0.0,0.0,0.029140509142423495,0.069959672778982379,1.2225697796829835e-05,0.00082268348018890507,1.7617061298173478e-05,1.0199288082312822e-15,4.6754386306002557e-06,0.0018318181422339135,0.042970878361962846,0.0012014644126828447,8.6411253738394794e-05,1.050815502421171e-07,2.6791052173281882e-08,2.3042320954687172e-07,8.9059281002173967e-08,0.021369345029112849,1.2375577084464664e-07,2.922381505760479e-10,0.00017286708106570146,6.2648321546396284e-09,1.1615775538226999e-09
0.006931974140972936,0.002930002376718368,0.84210526299999999,0.0,0.0,0.0,0.028864612756244371,0.069536876402736647,1.2226910372572789e-05,0.00082379437788613686,1.7509949766117513e-05,1.0221443748405904e-15,4.7258486930915906e-06,0.0018165136527522384,0.043531820163391723,0.0012047135144154836,8.650342058841343e-05,1.0516843980520614e-07,2.6984607991287115e-08,2.2901519289259543e-07,8.9719551262626613e-08,0.021659409634714039,1.2390236645424773e-07,2.9619251211209816e-10,0.00017401894567296584,6.3167599415419343e-09,1.1855597339870588e-09
0.006943992271226991,0.0029308327859729967,0.84210526299999999,0.0,0.0,0.0,0.02831217908058186,0.068690690790748868,1.2225328161875223e-05,0.00082573545765146509,1.7289938116895028e-05,1.0260560590007699e-15,4.8265323492826979e-06,0.0017856913609554457,0.044656463221797234,0.0012104152254006129,8.6629615615198575e-05,1.0527242205257739e-07,2.7361584111069803e-08,2.2604933955944268e-07,9.1003532413552542e-08,0.022240559400814149,1.2411111258849414e-07,3.0401422007366038e-10,0.00017622476255299693,6.419425956230108e-09,1.235051290178418e-09
0.006956010401481046,0.002931666782112444,0.84210526299999999,0.0,0.0,0.0,0.027759295286544316,0.067844333126469286,1.2218425082890048e-05,0.00082730452412137754,1.7062636068525497e-05,1.02926351754115e-15,4.9269807322628373e-06,0.0017546164815532273,0.045783949234535812,0.0012150542378178033,8.6678692596686124e-05,1.0528394764988779e-07,2.772450084500139e-08,2.2289311020176776e-07,9.2236887878862587e-08,0.022822635916537715,1.2420796844744554e-07,3.1170598123082969e-10,0.00017829690279428105,6.5203850028877216e-09,1.2866450609066284e-09
0.006966826718709696,0.0029324198218012884,0.84210526299999999,0.0,0.0,0.0,0.027261713188560799,0.067083072046286663,1.2207691506174931e-05,0.0008284011967105067,1.6852260612311768e-05,1.0315380863807043e-15,5.0171307358129356e-06,0.0017264642426846415,0.046800290917104373,0.0012183220968550056,8.6657474714275505e-05,1.052160501923195e-07,2.8038576922453285e-08,2.1989936606006883e-07,9.3301802437761563e-08,0.023346869558236009,1.2420037735251042e-07,3.1850391024790901e-10,0.00018004482004697973,6.6096678663760794e-09,1.3349440388687078e-09
0.006977643035938346,0.0029331746084526964,0.84210526299999999,0.0,0.0,0.0,0.026764504104690303,0.066322796856562949,1.2192707451834539e-05,0.00082920167594620169,1.6636783934549211e-05,1.0332251041543633e-15,5.1069931097047897e-06,0.0016981648735249963,0.047817401237107773,0.0012207337510441332,8.6574962890365818e-05,1.0507489116129863e-07,2.8340294993448907e-08,2.1676963551459195e-07,9.432236911900853e-08,0.023871061382652606,1.2410404552543459e-07,3.2517165485049874e-10,0.00018167979659173048,6.6973424514808993e-09,1.3850727602996147e-09
0.0069884593531669955,0.002933930595694106,0.84210526299999999,0.0,0.0,0.0,0.026268011198289913,0.065564029772463658,1.2173509806925579e-05,0.00082970885012612072,1.6416590860236304e-05,1.0343186852470204e-15,5.1965225356751888e-06,0.0016697449074891085,0.048834561961968483,0.001222294260603163,8.6431920639216527e-05,1.0486148613903355e-07,2.8629215960892069e-08,2.1351289371609531e-07,9.5297078809986401e-08,0.024394842137652126,1.2392015514148862e-07,3.316978854661326e-10,0.00018320018405694439,6.7833012126413351e-09,1.4370939713637904e-09
0.006999275670395645,0.0029346872414223475,0.84210526299999999,0.0,0.0,0.0,0.025772572665900516,0.064807284656808531,1.2150140719945493e-05,0.00082992588418118055,1.6192066703049846e-05,1.034814378681355e-15,5.2856740673511249e-06,0.001641230420596823,0.049851062370247459,0.001223010461676682,8.622923714450857e-05,1.0457699708531111e-07,2.8904914780703275e-08,2.1013826727696393e-07,9.6224474379677874e-08,0.024917847510864635,1.2365006196066896e-07,3.3807162966380891e-10,0.00018460468642173946,6.8674365152890892e-09,1.4910720436422995e-09
