Time (s),Volume (m^3),N2,Ar,He,Ne,CH4(1),O2(2),CH3(3),HO2(7),CH3OO(9),CH3O2(17),OH(11),CH2O(24),H2O(33),H2O2(13),CH3OOH(15),CH3O(19),H(4),C2H6O2(21),HCO(39),CO(40)
0.1894882920941342,0.0025291702977767116,0.84210526299999999,0.0,0.0,0.0,0.052630906160631673,0.10526233584139422,1.5580526524254249e-09,9.0102447524606708e-08,2.3287642133710886e-07,3.3141679534180658e-20,1.6231557064576462e-12,4.3282012621184592e-07,4.5930171365150763e-07,4.8208700741950856e-08,4.2338411731856185e-09,9.7750596964209151e-13,4.8906152297124798e-15,5.8432872316308983e-11,7.206978856541453e-17,1.2330836194435987e-09
0.1912135024363128,0.0025291702718594476,0.84210526299999999,0.0,0.0,0.0,0.052630868942451184,0.10526229088407178,1.6222518655445787e-09,9.5201565580875745e-08,2.4247142047678314e-07,3.4507192419653133e-20,1.7228399630904203e-12,4.5996010842143629e-07,4.858794668267909e-07,5.124663115350702e-08,4.5475558218373881e-09,1.0531340170289702e-12,5.2666879453602017e-15,6.3348158116631939e-11,7.8383462952806242e-17,1.3284626943717984e-09
0.1929387127784914,0.0025291702448749097,0.84210526299999999,0.0,0.0,0.0,0.052630829578764159,0.10526224340051868,1.6885365517106856e-09,1.0056581801193586e-07,2.5237804255093138e-07,3.5917054815163334e-20,1.8291313505044044e-12,4.8889810251841009e-07,5.1409366296351699e-07,5.4487590099154153e-08,4.8859124409856397e-09,1.1346019392510248e-12,5.6716421287356717e-15,6.8631400863059604e-11,8.5326052285936609e-17,1.4322442852821449e-09
0.19466392312067,0.0025291702167880106,0.84210526299999999,0.0,0.0,0.0,0.05263078793948698,0.10526219324526992,1.7569358374236474e-09,1.062046810069611e-07,2.6260063298974974e-07,3.737188528951537e-20,1.9424697365741544e-12,5.1975709589264894e-07,5.4405283877346584e-07,5.7945179553516498e-08,5.2507475722978271e-09,1.2223175283455691e-12,6.1074834497756738e-15,7.4305042033213389e-11,9.296479240374128e-17,1.5452682362869477e-09
0.1963891334628486,0.0025291701875632126,0.84210526299999999,0.0,0.0,0.0,0.052630743886783592,0.10526214026488595,1.8274767764539134e-09,1.1212743302242359e-07,2.7314322688799898e-07,3.8872258265230729e-20,2.0633186244209285e-12,5.5266794653761245e-07,5.7587272056683519e-07,6.163380553809715e-08,5.6440005032382848e-09,1.3167091059719151e-12,6.5763177274096671e-15,8.0392365219817013e-11,1.0137407256100063e-16,1.668464160961578e-09
0.19811434380502718,0.002529170157164575,0.84210526299999999,0.0,0.0,0.0,0.052630697274709953,0.10526208429763152,1.900184233563018e-09,1.1834309038830637e-07,2.8400953161241113e-07,4.0418701545313126e-20,2.1921653480376195e-12,5.8776974636805292e-07,6.0967660335057889e-07,6.5568704785154697e-08,6.0677135935479563e-09,1.4182254773393642e-12,7.0803506266253728e-15,8.691747906622927e-11,1.1063612848501764e-16,1.80286095195836e-09
0.19983955414720578,0.0025291701255558087,0.84210526299999999,0.0,0.0,0.0,0.052630647948860375,0.10526202517315827,1.9750807778503705e-09,1.2486034098220044e-07,2.9520291085016492e-07,4.2011694045234197e-20,2.3295211133426262e-12,6.25210180915856e-07,6.4559573205964985e-07,6.9765969158018256e-08,6.5240318328500077e-09,1.527335741055938e-12,7.6218866488592025e-15,9.3905295715293429e-11,1.208417875827668e-16,1.949597202767563e-09
0.20156476448938437,0.0025291700927003364,0.84210526299999999,0.0,0.0,0.0,0.05263059574601868,0.10526196271219333,2.0521865869122126e-09,1.3168747685513634e-07,3.0672637027589352e-07,4.3651663755393262e-20,2.4759208711625378e-12,6.6514588261622927e-07,6.8376968238185055e-07,7.4242567361026859e-08,7.0152015720556113e-09,1.6445289461015384e-12,8.2033273738038475e-15,1.0138150478648717e-10,1.3209126777679087e-16,2.1099326087472836e-09
0.20328997483156297,0.002529170058561361,0.84210526299999999,0.0,0.0,0.0,0.052630540493816547,0.10526189672623579,2.1315193628920002e-09,1.3883232681069793e-07,3.1858254499871199e-07,4.5338985957027345e-20,2.6319230106844869e-12,7.0774277475552572e-07,7.2434673844009897e-07,7.9016363464803471e-08,7.5435683829271735e-09,1.7703135892978985e-12,8.8271689214741416e-15,1.0937254296046362e-10,1.4449503117099453e-16,2.285260416246614e-09
0.20501518517374157,0.0025291700231019278,0.84210526299999999,0.0,0.0,0.0,0.052630482010402248,0.10526182701726368,2.2130942613723537e-09,1.4630219004170114e-07,3.3077368893140296e-07,4.7073981711792933e-20,2.7981088645276998e-12,7.5317640305444357e-07,7.6748426443603916e-07,8.4106131776491869e-08,8.1115740145421081e-09,1.9052169491749682e-12,9.4959986158556072e-15,1.179055593029098e-10,1.5817469342084121e-16,2.4771209899594238e-09
0.20674039551592016,0.0025291699862850024,0.84210526299999999,0.0,0.0,0.0,0.052630420104122444,0.10526175337745301,2.2969238339104429e-09,1.5410377201055126e-07,3.4330166620168126e-07,4.8856916642076169e-20,2.9750820197430384e-12,8.0163225181370662e-07,8.1334906724491589e-07,8.9531567601692873e-08,8.7217524323197191e-09,2.049784255053751e-12,1.021249084583959e-14,1.2700837651265646e-10,1.7326398933541883e-16,2.6872165695383166e-09
0.20846560585809876,0.00252916994807354,0.84210526299999999,0.0,0.0,0.0,0.052630354573219851,0.10526167558891161,2.3830179848553095e-09,1.622431238144648e-07,3.5616794470097704e-07,5.068800001560179e-20,3.1634674327128269e-12,8.5330604156034644e-07,8.621177468919048e-07,9.5313293476684896e-08,9.3767249444073618e-09,2.2045776934685881e-12,1.0979402135366193e-14,1.3670944833918133e-10,1.8990979489946592e-16,2.9174272869505197e-09
0.21019081620027735,0.0025291699084305694,0.84210526299999999,0.0,0.0,0.0,0.052630285205550041,0.10526159342342918,2.4713839429124512e-09,1.7072558629965572e-07,3.6937359184022225e-07,5.2567384144216013e-20,3.3639103500171928e-12,9.084040052069081e-07,9.1397703184209619e-07,1.0147286049725091e-07,1.0079194441107772e-08,2.3701752575668124e-12,1.1799565451909968e-14,1.4703781346389324e-10,2.0827320554872595e-16,3.1698285160643136e-09
0.21191602654245595,0.00252916986731927,0.84210526299999999,0.0,0.0,0.0,0.052630211778319412,0.10526150664224594,2.5620262477433844e-09,1.7955574017471318e-07,3.8291927255550331e-07,5.449516410292761e-20,3.577075041753979e-12,9.6714313987716585e-07,9.6912409610607639e-07,1.0803274443468023e-07,1.0831938795068484e-08,2.5471694488014682e-12,1.2675883800407417e-14,1.5802304618614382e-10,2.2853067019483032e-16,3.446709625526643e-09
0.21364123688463454,0.0025291698247030575,0.84210526299999999,0.0,0.0,0.0,0.052630134057847368,0.10526141499584131,2.6549467517119971e-09,1.887373633192681e-07,3.9680524958008161e-07,5.6471377771538505e-20,3.8036433584151641e-12,1.0297514317621549e-06,1.0277668553047299e-06,1.1501633641022812e-07,1.1637803492415531e-08,2.7361658439844288e-12,1.3611323168001945e-14,1.6969520430319847e-10,2.5087518019922113e-16,3.7505942051576759e-09
0.21519392619259528,0.002529169785031782,0.84210526299999999,0.0,0.0,0.0,0.052630060236622082,0.10526132813926101,2.7405224436085949e-09,1.9730377817144436e-07,4.0959347718044757e-07,5.8291366384867936e-20,4.0195913958744418e-12,1.0896044662570792e-06,1.083714872752289e-06,1.2168389851353714e-07,1.2410899545873814e-08,2.9170343055874207e-12,1.4506263194886762e-14,1.8081265708224731e-10,2.7294348131444448e-16,4.0494698737959129e-09
0.21674661550055602,0.002529169744085982,0.84210526299999999,0.0,0.0,0.0,0.052629982553491168,0.10526123693343234,2.8279404223291804e-09,2.0615882285482954e-07,4.226568653350044e-07,6.0150518928555807e-20,4.2474800599714563e-12,1.1529673128367769e-06,1.1428389833547049e-06,1.2873264805888275e-07,1.3231528878516278e-08,3.1085810392771514e-12,1.5453773504246677e-14,1.9253369383543741e-10,2.9703959868530642e-16,4.3746850812657786e-09
0.21829930480851675,0.00252916970183981,0.84210526299999999,0.0,0.0,0.0,0.052629900814709307,0.10526114117339713,2.9171965585607978e-09,2.1530346969106055e-07,4.3599478547749102e-07,6.204874640841819e-20,4.4878362264927543e-12,1.2200297052072015e-06,1.2053140942614223e-06,1.3618146579953495e-07,1.4101872972952361e-08,3.311268273171706e-12,1.6456115722823701e-14,2.0488100984978162e-10,3.2334366770392994e-16,4.7286568491996683e-09
0.2198519941164775,0.0025291696582677814,0.84210526299999999,0.0,0.0,0.0,0.052629814818960105,0.10526104064674291,3.0082850520435367e-09,2.2473811194068257e-07,4.4960635897334106e-07,6.3985924278240318e-20,4.7411938825247293e-12,1.2909889631804416e-06,1.2713227454249141e-06,1.440497769006283e-07,1.5024135987527585e-08,3.5255626648106536e-12,1.7515572458430144e-14,2.1787747610208132e-10,3.5204995480849793e-16,5.1140158359679682e-09
0.22140468342443823,0.0025291696133448206,0.84210526299999999,0.0,0.0,0.0,0.052629724357295654,0.10526093513354126,3.1011984731286593e-09,2.3446256572134513e-07,4.6349046334171756e-07,6.5961893326981967e-20,5.0080929390006078e-12,1.3660500359903954e-06,1.3410552086736228e-06,1.5235753043989577e-07,1.6000539121228448e-08,3.7519342342426336e-12,1.8634442088679493e-14,2.3154610444429436e-10,3.8336770661104238e-16,5.5336228967087532e-09
0.22295737273239896,0.0025291695670463135,0.84210526299999999,0.0,0.0,0.0,0.052629629213095226,0.10526082440630118,3.1959278124976517e-09,2.4447607849077109e-07,4.7764573969748917e-07,6.7976460739599482e-20,5.2890780210234613e-12,1.4454255242596406e-06,1.4147095678811847e-06,1.6112517600381754e-07,1.7033314962463552e-08,3.9908552929665559e-12,1.9815033537672727e-14,2.4591001247404425e-10,4.1752201757863529e-16,5.9905867479220763e-09
0.2245100620403597,0.002529169519348148,0.84210526299999999,0.0,0.0,0.0,0.052629529162040264,0.10526070822993493,3.2924625366229514e-09,2.5477734319135062e-07,4.9207060105063859e-07,7.0029401279856249e-20,5.5846972803150731e-12,1.5293356834467998e-06,1.4924917822957335e-06,1.70373638209619e-07,1.8124702039255381e-08,4.2427994086450279e-12,2.1059661234735677e-14,2.6099238918572717e-10,4.5475472558451771e-16,6.488282634006002e-09
0.22606275134832043,0.0025291694702267577,0.84210526299999999,0.0,0.0,0.0,0.052629423972103614,0.10526058636173413,3.3907906484262536e-09,2.6536451750258241e-07,5.067632413818231e-07,7.2120458583548616e-20,5.8955012282834664e-12,1.6180084112101198e-06,1.5746157349892104e-06,1.8012428976384107e-07,1.9276939540401903e-08,4.5082403995914475e-12,2.2370640225208551e-14,2.7681646117632939e-10,4.9532533532705035e-16,7.030371945316554e-09
0.22761544065628117,0.0025291694196591646,0.84210526299999999,0.0,0.0,0.0,0.0526293134035535,0.10526045855135674,3.4908987544159244e-09,2.7623524839546641e-07,5.2172164568603398e-07,7.4249346589493241e-20,6.2220415808068577e-12,1.7116792179358697e-06,1.6613032657760607e-06,1.9039892313237409e-07,2.0492262151250236e-08,4.7876513481356263e-12,2.3750281380214642e-14,2.9340545903315497e-10,5.395119581626548e-16,7.6208228759964716e-09
0.2291681299642419,0.002529169367623014,0.84210526299999999,0.0,0.0,0.0,0.052629197208972932,0.10526032454082532,3.592772138338598e-09,2.8738670195047375e-07,5.3694360098904604e-07,7.641575110891949e-20,6.5648701447376173e-12,1.8105911792957716e-06,1.7527841875497925e-06,2.0121972095335831e-07,2.1772895165834101e-08,5.0815036657022038e-12,2.5200886865937867e-14,3.1078258529220013e-10,5.8761227859803904e-16,8.2639322179293353e-09
0.23072081927220264,0.0025291693140966115,0.84210526299999999,0.0,0.0,0.0,0.052629075133293617,0.1052601840645358,3.6963948398015155e-09,2.9881559771347151e-07,5.5242670810517979e-07,7.8619331500321745e-20,6.9245377844673772e-12,1.9149948722109348e-06,1.8492962871092893e-06,2.1260922576366706e-07,2.3121050066774382e-08,5.3902662404976679e-12,2.6724746022596254e-14,3.289709841876285e-10,6.3994454897443041e-16,8.964348300134212e-09
0.23227350858016338,0.002529169259058953,0.84210526299999999,0.0,0.0,0.0,0.052628946913841221,0.10526003684927454,3.8017497370143773e-09,3.1051824672552802e-07,5.6816839400923238e-07,8.0859722431706696e-20,7.3015934740606037e-12,2.0251482968954046e-06,1.9510853127721513e-06,2.2459030973781327e-07,2.4538920574611584e-08,5.7144046642205258e-12,2.8324131634459414e-14,3.4799371250749048e-10,6.9684859941170158e-16,9.7270950514256058e-09
0.23382619788812412,0.0025291692024897536,0.84210526299999999,0.0,0.0,0.0,0.052628812280391131,0.10525988261424192,3.9088186340986312e-09,3.2249059265391399e-07,5.841659248897285e-07,8.3136535739771203e-20,7.6965834273384811e-12,2.1413167864719802e-06,2.058404950176199e-06,2.3718614489946488e-07,2.6028679108998054e-08,6.0543805344178283e-12,3.0001296573736459e-14,3.6787371255466473e-10,7.5868687484320717e-16,1.055759721009835e-08
0.23537888719608485,0.00252916914436947,0.84210526299999999,0.0,0.0,0.0,0.052628670955233596,0.10525972107108304,4.0175823531209657e-09,3.3472825552589539e-07,6.0041641990663003e-07,8.5449362389312626e-20,8.1100503207024501e-12,2.263772904637531e-06,2.1715167868055495e-06,2.5042017412285941e-07,2.7592473731375722e-08,6.4106508456669812e-12,3.1758470882190811e-14,3.886337876564821e-10,8.2584550275437364e-16,1.1461706738228453e-08
0.2369315765040456,0.002529169084679324,0.84210526299999999,0.0,0.0,0.0,0.052628522653247141,0.10525955192392315,4.1280208299474692e-09,3.4722657734551542e-07,6.1691686551814875e-07,8.7797774513650267e-20,8.5425326338041189e-12,2.3927963326279911e-06,2.2906902664216149e-06,2.6431608336360695e-07,2.9232425687681413e-08,6.7836674853385472e-12,3.3597859366559319e-14,4.1029657975496101e-10,8.9873537671791376e-16,1.2445730479771885e-08
0.23848426581200632,0.0025291690234013147,0.84210526299999999,0.0,0.0,0.0,0.052628367081978149,0.10525937486940726,4.240113212967669e-09,3.5998066873736125e-07,6.3366413023445266e-07,9.0181327515789973e-20,8.9945641135766486e-12,2.5286737478222659e-06,2.4162026355676181e-06,2.7889777567409727e-07,3.0950627564327377e-08,7.1738768411264409e-12,3.5521639741902254e-14,4.3288454999494733e-10,9.7779326903722116e-16,1.3516459076073659e-08
0.24003695511996706,0.0025291689605182375,0.84210526299999999,0.0,0.0,0.0,0.052628203941724246,0.10525918959674138,4.3538379644927115e-09,3.7298545586093459e-07,6.5065497976908985e-07,9.2599562226189097e-20,9.4666733539492296e-12,2.6716986961723264e-06,2.5483388842652296e-06,2.9418934747466273e-07,3.2749141999247454e-08,7.5817195125771668e-12,3.753196128401958e-14,4.5641996255692822e-10,1.06348297883556e-15,1.4681197158158205e-08
0.2415896444279278,0.0025291688960136873,0.84210526299999999,0.0,0.0,0.0,0.052628032925620238,0.10525899578773452,4.4691729648247333e-09,3.8623572697809124e-07,6.6788609258787299e-07,9.5052007117144507e-20,9.9593834924273957e-12,2.8221714598956969e-06,2.6873916824035671e-06,3.1021506740239701e-07,3.4630000937978028e-08,8.00763012111844e-12,3.9630943963198229e-14,4.8092487103287066e-10,1.1562964984934478e-15,1.5947794854798534e-08
0.24314233373588853,0.0025291688298720717,0.84210526299999999,0.0,0.0,0.0,0.052627853719725171,0.10525879311684042,4.5860956184216443e-09,3.9972617808706292e-07,6.8535407576900299e-07,9.7538180561505467e-20,1.0473212031405199e-11,2.9803989218078671e-06,2.8336613132530056e-06,3.2699935801980692e-07,3.6595205470936938e-08,8.4520372299370465e-12,4.1820678114108569e-14,5.0642110837143045e-10,1.2567552129052102e-15,1.7324680659475522e-08
0.24469502304384927,0.0025291687620786064,0.84210526299999999,0.0,0.0,0.0,0.052627666003108593,0.10525858125119708,4.7045829611995069e-09,4.1345145703281144e-07,7.0305548103110449e-07,1.0005759311531379e-19,1.1008670785316967e-11,3.1466944281911622e-06,2.9874556059812432e-06,3.4456678069457314e-07,3.8646726249926766e-08,8.9153633758479292e-12,4.410322465166475e-14,5.3293028085528495e-10,1.3654111409571873e-15,1.882089569060185e-08
0.24624771235181,0.0025291686926193235,0.84210526299999999,0.0,0.0,0.0,0.052627469447934352,0.10525835985066317,4.8246117682844127e-09,4.2740620556142671e-07,7.2098682082662613e-07,1.0260974980984491e-19,1.1566265946253093e-11,3.3213776522275528e-06,3.1490898691989482e-06,3.6294202392825867e-07,4.0786504429290096e-08,9.3980251986538994e-12,4.6480615761192396e-14,5.604737650265663e-10,1.4828481997467466e-15,2.044612937712228e-08
0.24780040165977074,0.0025291686214810637,0.84210526299999999,0.0,0.0,0.0,0.052627263719540143,0.10525812856784955,4.9461586618716939e-09,4.4158509889925256e-07,7.3914458444961355e-07,1.0519415244576846e-19,1.2146498259327519e-11,3.5047744596003724e-06,3.3188868272314008e-06,3.821498953072575e-07,4.3016453081104849e-08,9.9004336638062399e-12,4.8954856041950827e-14,5.8907270820866551e-10,1.6096835070671206e-15,2.2210756609554599e-08
0.24935309096773148,0.0025291685486514754,0.84210526299999999,0.0,0.0,0.0,0.052627048476511881,0.10525788704814455,5.0692002186995608e-09,4.5598288255585643e-07,7.5752525408405221e-07,1.0781030187892012e-19,1.2749863303784466e-11,3.6972167775575473e-06,3.497176560527886e-06,4.0221531716493549e-07,4.533845906300678e-08,1.0422994378617521e-11,5.1527924104966107e-14,6.1874803329771771e-10,1.7465687349611947e-15,2.4125876403523334e-08
0.2509057802756922,0.0025291684741190076,0.84210526299999999,0.0,0.0,0.0,0.052626823370751127,0.10525763492973267,5.1937130762580127e-09,4.7059440613538035e-07,7.7612532066158018e-07,1.1045770027908816e-19,1.3376851876986795e-11,3.8990424688171968e-06,3.6842964516635338e-06,4.2316332601698611e-07,4.775438531682636e-08,1.0966107992574657e-11,5.4201774578571825e-14,6.4952044672883319e-10,1.8941914919548552e-15,2.6203352123426659e-08
0.252458469583653,0.002529168397872905,0.84210526299999999,0.0,0.0,0.0,0.052626588047534811,0.10525737184360491,5.3196740368163219e-09,4.8541465399282155e-07,7.9494129939166348e-07,1.1313585334230301e-19,1.4027950472364193e-11,4.110595211790284e-06,3.8805911384728989e-06,4.4501907581339756e-07,5.0266073552437927e-08,1.1530170676355875e-11,5.6978340495117462e-14,6.8141044989767018e-10,2.053276750436935e-15,2.8455853313691326e-08
0.25401115889161374,0.002529168319903196,0.84210526299999999,0.0,0.0,0.0,0.052626342145565629,0.10525709741355949,5.4470601686570033e-09,5.0043877263325172e-07,8.1396974487267729e-07,1.1584427244358484e-19,1.4703641840280207e-11,4.3322243883930179e-06,4.0864124757042495e-06,4.6780784499908644e-07,5.2875347261895007e-08,1.2115574673930232e-11,5.9859536031368585e-14,7.1443835459539771e-10,2.2245883362470357e-15,3.0896899189047218e-08
0.2555638481995745,0.002529168240200692,0.84210526299999999,0.0,0.0,0.0,0.052626085297012397,0.10525681125619273,5.5758489040539729e-09,5.1566209484376533e-07,8.332072657150971e-07,1.1858247672044882e-19,1.5404405624412497e-11,4.5642849804201027e-06,4.3021195063209612e-06,4.9155504731165897e-07,5.5584015020942312e-08,1.272270891446004e-11,6.2847259537513892e-14,7.4862430125934864e-10,2.4089304547468875e-15,3.3540903841049375e-08
0.25711653750753527,0.002529168158756972,0.84210526299999999,0.0,0.0,0.0,0.052625817127539588,0.1052565129808786,5.7060181333546511e-09,5.310801606367871e-07,8.5265053858118715e-07,1.2134999507352894e-19,1.613071906613641e-11,4.8071374753227363e-06,4.5280784434385798e-06,5.1628624620650358e-07,5.8393874045526326e-08,1.3351959679964317e-11,6.5943396835149233e-14,7.8398828018429593e-10,2.6071492701619022e-15,3.6403223221946932e-08
0.25866922681549603,0.00252916807556438,0.84210526299999999,0.0,0.0,0.0,0.052625537256321381,0.10525620218973311,5.8375462915826027e-09,5.4668873382035945e-07,8.7229632110478887e-07,1.241463680079101e-19,1.6883057817374494e-11,5.0611477857373309e-06,4.7646626677641098e-06,5.4202717381233409e-07,6.1306714196838813e-08,1.4003711366299239e-11,6.9149824966483699e-14,8.2055015708567573e-10,2.820134550599675e-15,3.9500204455948348e-08
0.2602219161234568,0.0025291679906160225,0.84210526299999999,0.0,0.0,0.0,0.052625245296057811,0.10525587847757849,5.9704124544419663e-09,5.6248382150460684e-07,8.9214146621867105e-07,1.2697114967527446e-19,1.7661896535630769e-11,5.3266871665882648e-06,5.0122527229036839e-06,5.6880374917020778e-07,6.4324320841948933e-08,1.4678347044131966e-11,7.2468414970012488e-14,8.5832969471477712e-10,3.048821395092605e-15,4.2849235321158254e-08
0.26177460543141756,0.002529167903905752,0.84210526299999999,0.0,0.0,0.0,0.052624940852963299,0.10525554143188348,6.1045964025890161e-09,5.7846168236669165e-07,9.1218293173137573e-07,1.2982390923952211e-19,1.8467710061875696e-11,5.6041321578415576e-06,5.2712363388045135e-06,5.9664210451813671e-07,6.7448480634034195e-08,1.5376249591507236e-11,7.5901037436667283e-14,8.9734659591522793e-10,3.2941920108417651e-15,4.6468797370470826e-08
0.2633272947393783,0.002529167815428171,0.84210526299999999,0.0,0.0,0.0,0.052624623526736879,0.10525519063268271,6.2400786892488211e-09,5.9461883404871977e-07,9.3241779040633855e-07,1.3270423231497827e-19,1.9300974309250206e-11,5.8938645443658561e-06,5.5420084746393198e-06,6.2556861518273493e-07,7.0680985589657799e-08,1.6097802420151179e-11,7.9449566079043327e-14,9.3762052102242518e-10,3.5572774586869408e-15,5.0378521693243157e-08
0.2648799840473391,0.002529167725178642,0.84210526299999999,0.0,0.0,0.0,0.052624292910531445,0.10525482565249109,6.3768407281193369e-09,6.1095206482906433e-07,9.5284324307693935e-07,1.356117228364301e-19,2.0162166818168455e-11,6.1962713139481067e-06,5.8249713629826542e-06,6.5560992831592829e-07,7.402363541448349e-08,1.684338996233158e-11,8.3115880136445472e-14,9.7917111113769286e-10,3.8391596284321373e-15,5.4599245969450602e-08
0.26643267335529985,0.002529167633153263,0.84210526299999999,0.0,0.0,0.0,0.052623948590908201,0.1052544460562095,6.514864826548537e-09,6.2745843633331342e-07,9.7345662357210719e-07,1.3854600376233889e-19,2.1051768058229166e-11,6.5117446335856465e-06,6.1205345696743895e-06,6.8679299622717555e-07,7.7478243839107361e-08,1.7613399123003297e-11,8.6901871488747822e-14,1.022018073751846e-09,4.1409734433346532e-15,5.9153072316684414e-08
0.2679853626632606,0.002529167539348912,0.84210526299999999,0.0,0.0,0.0,0.052623590147786801,0.10525405140101828,6.6541342750674365e-09,6.4413529226889899e-07,9.9425541207873996e-07,1.4150671898404656e-19,2.1970262055665939e-11,6.8406818222844149e-06,6.4291150588350849e-06,7.1914510880162877e-07,8.1046641162715736e-08,1.8408219480502391e-11,9.0809445658473834e-14,1.0661811486046583e-09,4.4639086330786802e-15,6.4063428445657875e-08
0.2695380519712214,0.002529167443763206,0.84210526299999999,0.0,0.0,0.0,0.052623217154363966,0.10525364123624417,6.7946333820528546e-09,6.6098025564011376e-07,1.0152372402781697e-06,1.4449353405792929e-19,2.2918137773403514e-11,7.1834853555289139e-06,6.7511372914134752e-06,7.5269393353976563e-07,8.473068077234449e-08,1.9228244661144712e-11,9.4840528537545468e-14,1.1116801729233431e-09,4.809211815155675e-15,6.9355132697139804e-08
0.27109074127918215,0.002529167346394511,0.84210526299999999,0.0,0.0,0.0,0.052622829177000972,0.10525321510319492,6.9363474551356641e-09,6.779912255267944e-07,1.0363998885325732e-06,1.4750613580891669e-19,2.3895890324951866e-11,7.5405629074687214e-06,7.0870333576167e-06,7.8746756031758636e-07,8.8532244786403904e-08,2.0073873788003288e-11,9.8997073481032093e-14,1.1585351868552701e-09,5.1781891585024186e-15,7.5054461393850054e-08
0.2726434305871429,0.0025291672472420625,0.84210526299999999,0.0,0.0,0.0,0.052622425775137052,0.10525277253501203,7.0792629040154105e-09,6.9516638252800895e-07,1.0577413012430706e-06,1.5054423452680152e-19,2.490402109703819e-11,7.912327355380177e-06,7.437243081974273e-06,8.2349453991419739e-07,9.2453243744686137e-08,2.0945510857528844e-11,1.0328105828164322e-13,1.2067663314210787e-09,5.5722089890874e-15,8.1189215952296457e-08
0.2741961198951037,0.0025291671463058274,0.84210526299999999,0.0,0.0,0.0,0.052622006501182546,0.10525231305650778,7.2233672866758905e-09,7.1250418507905676e-07,1.079259593709175e-06,1.5360756494024006e-19,2.5943039105129253e-11,8.2991968015281511e-06,7.8022141520522104e-06,8.6080392626330626e-07,9.6495622730631785e-08,2.1843566380857386e-11,1.0769449319087522e-13,1.2563939703098047e-09,5.9927030108970011e-15,8.7788794726567749e-08
0.27574880920306444,0.0025291670435865663,0.84210526299999999,0.0,0.0,0.0,0.052621570900359578,0.10525183618394827,7.3686492231949628e-09,7.3000336641093563e-07,1.1009530391997104e-06,1.5669588438253343e-19,2.7013462735373601e-11,8.7015946595376051e-06,8.1824023037734285e-06,8.9942532647841383e-07,1.0066136997418563e-07,2.2768459595575778e-11,1.1223943174904754e-13,1.3074388522977911e-09,6.4411695029347714e-15,9.4884269907703576e-08
0.2773014985110252,0.0025291669390860266,0.84210526299999999,0.0,0.0,0.0,0.052621118510576582,0.10525134142486457,7.5150985088612316e-09,7.4766293301628374e-07,1.1228200858526369e-06,1.5980897521834281e-19,2.8115819706218831e-11,9.1199496892522759e-06,8.5782714707009839e-06,9.3938894576459682e-07,1.0495251597880101e-07,2.3720616589694661e-11,1.1691796164794248e-13,1.3599218031611554e-09,6.9191786846274076e-15,1.0250846270961347e-07
0.27885418781898597,0.002529166832806701,0.84210526299999999,0.0,0.0,0.0,0.05262064886226861,0.10525082827783551,7.6627061411795253e-09,7.6548215219647921e-07,1.1448593606542713e-06,1.6294664539010625e-19,2.9250648601036091e-11,9.5546960643584486e-06,8.9902939722069664e-06,9.8072563812712654e-07,1.0937113950365621e-07,2.470047326914092e-11,1.2173221918844669e-13,1.4138640801066855e-09,7.4283701937605327e-15,1.1069602470359411e-07
0.28040687712694673,0.002529166724751966,0.84210526299999999,0.0,0.0,0.0,0.052620161478193428,0.10525029623221087,7.8114641890385949e-09,7.834605638077702e-07,1.1670696498443128e-06,1.6610872564125145e-19,3.0418500025007483e-11,1.0006273503081984e-05,9.4189507504541632e-06,1.0234669580517393e-06,1.1391937332782325e-07,2.5708477306227592e-11,1.266843988569995e-13,1.4692875719082721e-09,7.9704572799304677e-15,1.1948352456850504e-07
0.2819595664349075,0.002529166614926361,0.84210526299999999,0.0,0.0,0.0,0.052619655873265989,0.10524974476789206,7.9613659255938997e-09,8.0159795157974541e-07,1.1894499187657227e-06,1.6929507239989521e-19,3.1619937220710812e-11,1.0475127326667192e-05,9.8647315669440023e-06,1.067645215299002e-06,1.1859940838086453e-07,2.6745083872715587e-11,1.3177673253728688e-13,1.5262139363921742e-09,8.5472412886362411e-15,1.2890953278886217e-07
0.28351225574286826,0.0025291665033351264,0.84210526299999999,0.0,0.0,0.0,0.052619131554359558,0.10524917335504919,8.1124058037962813e-09,8.1989436514602549e-07,1.2119993081381323e-06,1.7250556715675724e-19,3.2855536864231905e-11,1.0961708568955072e-05,1.0328135236876204e-05,1.1132935217732114e-06,1.2341349257009106e-07,2.7810762961492771e-11,1.3701152515274809e-13,1.5846659011226834e-09,9.1605925478963205e-15,1.3901471327350331e-07
0.28490967612003293,0.002529166401398728,0.84210526299999999,0.0,0.0,0.0,0.052618643252664271,0.1052486415815295,8.2493111117439446e-09,8.3649734550700815e-07,1.2324377787586763e-06,1.7541558002690897e-19,3.3997274207733042e-11,1.1415166115818439e-05,1.0760685855354344e-05,1.155661950152593e-06,1.2786269366354479e-07,2.8795129208725934e-11,1.4184659351664055e-13,1.6385960612879692e-09,9.745493602949931e-15,1.4872543941148578e-07
