Time (s),Volume (m^3),N2,Ar,He,Ne,CH4(1),O2(2),CH3(3),HO2(7),CH3OO(9),CH3O2(17),OH(11),CH2O(24),H2O(33),H2O2(13),CH3OOH(15),CH3O(19),H(4),C2H6O2(21),HCO(39),CO(40),CHO3(66),acetyl(76)
0.17357035636927487,0.00181401235120253,0.84210526299999999,0.0,0.0,0.0,0.01690000131503876,0.050126289299896223,6.1764687477891521e-07,9.5821910016107218e-05,2.1157731735800195e-05,8.9652084376132034e-17,2.1687690771259418e-07,0.0006803758312491872,0.066702539047947665,0.0037523970486995481,0.00012226134249853328,3.7186636773746522e-08,6.4158053051312894e-10,8.4661191784438068e-07,2.1330786535956547e-09,0.034905350107376304,8.2274575186657627e-08,1.0355010976739827e-10
0.17372155624469518,0.001814161655298276,0.84210526299999999,0.0,0.0,0.0,0.016739155061304259,0.049881725078932543,6.191251341864879e-07,9.5797709382048753e-05,2.1103294748303978e-05,9.0209175984235994e-17,2.1882235628627685e-07,0.00067425086907152345,0.067030350025321594,0.0037527469219726908,0.0001221353085479173,3.7154772335148065e-08,6.4424031506761116e-10,8.4638724146999714e-07,2.1420199164320309e-09,0.03507250085175747,8.2209588194281929e-08,1.0428641613321679e-10
0.1738727561201155,0.0018143109882525984,0.84210526299999999,0.0,0.0,0.0,0.016578448060548628,0.049637443355062948,6.2059981056040238e-07,9.5771251477695413e-05,2.1048382047464329e-05,9.0770191245581821e-17,2.2079437421525542e-07,0.00066812416698138703,0.067358048144196464,0.0037529455068055191,0.00012200393584937833,3.7121337669688835e-08,6.4689530570240216e-10,8.4612816290774882e-07,2.1509454240210442e-09,0.035239519974993867,8.2141111749528152e-08,1.0502397422905296e-10
0.1740239559955358,0.0018144603440385652,0.84210526299999999,0.0,0.0,0.0,0.016417887079875942,0.049393454592289665,6.220707873648469e-07,9.5742529526471248e-05,2.0992996958715379e-05,9.1335224531158485e-17,2.2279358498514853e-07,0.00066199602999970398,0.067685619888436202,0.0037529924878478716,0.00012186721983286299,3.7086330462237815e-08,6.495451977853508e-10,8.4583457090944515e-07,2.1598542204760552e-09,0.035406400406550589,8.2069142743553729e-08,1.0576273170850621e-10
0.1741751558709561,0.0018146097166179813,0.84210526299999999,0.0,0.0,0.0,0.016257478892517413,0.04914976926074114,6.2353794571591251e-07,9.5711536619719748e-05,2.093714284497991e-05,9.1904373359455169e-17,2.2482063148900428e-07,0.00065586676373510528,0.068013051722373333,0.0037528875565943239,0.00012172515584957983,3.7049748381999303e-08,6.5218967808642335e-10,8.4550635611396423e-07,2.1687453241865669e-09,0.035573135069217783,8.1993678101440013e-08,1.0650263526984607e-10
0.17432635574637642,0.0018147590999398756,0.84210526299999999,0.0,0.0,0.0,0.016097230277780074,0.048906397836716638,6.250011644723091e-07,9.5678265704544454e-05,2.0880823107959717e-05,9.2477738203981606e-17,2.2687617575874353e-07,0.00064973667438776009,0.068340330091169244,0.0037526304111522011,0.00012157773915912413,3.7011589081283537e-08,6.5482842473808382e-10,8.451434113039007e-07,2.1776177268909534e-09,0.035739716879169062,8.1914714763848632e-08,1.0724363067964072e-10
0.17447755562179673,0.0018149084879429897,0.84210526299999999,0.0,0.0,0.0,0.015937148021040213,0.048663350802771149,6.264603200242638e-07,9.5642709573598057e-05,2.0824041186167692e-05,9.3055423483586574e-17,2.2896090264546907e-07,0.00064360606875489589,0.068667441421068981,0.0037522207560464365,0.000121424964906587,3.6971850189546697e-08,6.5746110686094088e-10,8.4474563138084197e-07,2.186470394075598e-09,0.035906138745987644,8.1832249694699291e-08,1.0798566271428814e-10
0.17462875549721704,0.0018150578745543097,0.84210526299999999,0.0,0.0,0.0,0.015777238913777102,0.048420638647847632,6.2791528613706954e-07,9.5604860862080475e-05,2.0766800553561844e-05,9.3637537520871081e-17,2.3107552022854056e-07,0.0006374752542284872,0.068994372119615843,0.0037516583020189794,0.00012126682808540679,3.6930529301521932e-08,6.6008738397169257e-10,8.4431291303237873e-07,2.1953022633549033e-09,0.036072393572674347,8.174627986821911e-08,1.0872867511470214e-10
0.17477995537263735,0.0018152072536903063,0.84210526299999999,0.0,0.0,0.0,0.015617509753595382,0.048178271867430761,6.2936593427060421e-07,9.5564712032136914e-05,2.0709104724329436e-05,9.4224191318138899e-17,2.3322075618177598e-07,0.00063134453879775114,0.069321108575839438,0.0037509427658119977,0.00012110332352830373,3.6887623978731028e-08,6.6270690607028087e-10,8.4384515521764975e-07,2.2041122422796504e-09,0.036238474255625749,8.165680223121114e-08,1.0947261066710132e-10
0.17493115524805766,0.0018153566192561854,0.84210526299999999,0.0,0.0,0.0,0.015457967344261893,0.047936260963732658,6.3081213340485552e-07,9.5522255360981192e-05,2.065095725043958e-05,9.4815500016390091e-17,2.3539736298220608e-07,0.00062521423106408564,0.069647637160428238,0.0037500738699283195,0.0001209344458999297,3.6843131748724338e-08,6.6531931354079476e-10,8.4334225931413363e-07,2.212899209683115e-09,0.036404373684592012,8.1563813716918653e-08,1.1021741115978429e-10
0.17508235512347797,0.001815505965147141,0.84210526299999999,0.0,0.0,0.0,0.015298618495840133,0.047694616445965454,6.3225374928991207e-07,9.5477482947050522e-05,2.0592361711947827e-05,9.5411584784167254e-17,2.3760612497225572e-07,0.00061908464023425265,0.069973944225872095,0.003749051342386376,0.00012076018962336411,3.6797050077608968e-08,6.6792423587446334e-10,8.4280412795058743e-07,2.2216620155028286e-09,0.036570084742635608,8.1467311262286069e-08,1.109630171846585e-10
0.17523355499889828,0.0018156552852484425,0.84210526299999999,0.0,0.0,0.0,0.015139470024811127,0.047453348830651297,6.3369064512443921e-07,9.5430386685620847e-05,2.0533321728324257e-05,9.6012569124986325e-17,2.3984784671475143e-07,0.0006129560761029795,0.070300016106552191,0.0037478749164661833,0.00012058054884895886,3.6749376367751822e-08,6.7052129153709497e-10,8.4223066570710291e-07,2.2303994750263071e-09,0.03673560030604564,8.1367291724447719e-08,1.1170936830124202e-10
0.1753847548743186,0.0018158045734341342,0.84210526299999999,0.0,0.0,0.0,0.014980528754078128,0.047212468641870696,6.3512268250286956e-07,9.5380958233672313e-05,2.0473840971583047e-05,9.6618577670012864e-17,2.421233488812711e-07,0.0006068288490992253,0.070625839118777595,0.0037465443304317706,0.00012039551754319,3.670010799576854e-08,6.7311008944786723e-10,8.4162178115006008e-07,2.2391103690831629e-09,0.03690091324417992,8.1263751856544388e-08,1.1245640328556317e-10
0.1755359547497389,0.001815953823568206,0.84210526299999999,0.0,0.0,0.0,0.014821801513178306,0.046971986411634546,6.3654971907855892e-07,9.5329189051893384e-05,2.0413923132010143e-05,9.7229745350147833e-17,2.4443349981340745e-07,0.00060070327032424938,0.070951399560801598,0.0037450593272597213,0.00012020508939904449,3.6649242266676899e-08,6.756902270312626e-10,8.4097738383917776e-07,2.2477934516396755e-09,0.037066016419347224,8.1156688445474727e-08,1.1320405953680526e-10
0.17567203463761719,0.00181608811107805,0.84210526299999999,0.0,0.0,0.0,0.014679135642143895,0.046755901370508418,6.3782965474890286e-07,9.5280588257893754e-05,2.0359626430108411e-05,9.7784325007207914e-17,2.4654301097076757e-07,0.00059519191627792388,0.0712441681220609,0.0037435905889263974,0.00012002908415679164,3.6602095024025236e-08,6.7800460132072212e-10,8.4036698694125628e-07,2.2555833880488714e-09,0.037214424024613203,8.1057316054031574e-08,1.1387742827465617e-10
0.17580811452549547,0.0018162223583028045,0.84210526299999999,0.0,0.0,0.0,0.014536653661571914,0.04654015490373422,6.3910531429289939e-07,9.5230077795546719e-05,2.0304981447221312e-05,9.8343295394880791e-17,2.4868197056935112e-07,0.0005896823773780327,0.071536702874300417,0.0037419963868561461,0.00011984869677896678,3.6553649524718417e-08,6.8031131239556969e-10,8.3972768828402163e-07,2.2633487912232072e-09,0.037362650720947833,8.0955084319510661e-08,1.1455120140905999e-10
0.17591602441823104,0.0018163287833010916,0.84210526299999999,0.0,0.0,0.0,0.01442380101242605,0.046369316057499103,6.4011378654176127e-07,9.5188661443285151e-05,2.0261402805423546e-05,9.8789744725281478e-17,2.5039953420465938e-07,0.00058531481340803589,0.071768506944797111,0.0037406428897976494,0.0001197025327193711,3.651430842301518e-08,6.821348515568509e-10,8.3920014530799277e-07,2.2694885803719141e-09,0.037480060838614139,8.0871981187797814e-08,1.1508575213944484e-10
0.1760239343109666,0.0018164351778990674,0.84210526299999999,0.0,0.0,0.0,0.014311069631711359,0.04619869879798346,6.4111944460968119e-07,9.5146036549362834e-05,2.0217608279630644e-05,9.9239080623459815e-17,2.5213641775000496e-07,0.00058094864822880513,0.072000152678830948,0.0037392102965539136,0.00011955360692066136,3.6474148503188109e-08,6.8395320846790654e-10,8.3865435920925678e-07,2.2756118233986477e-09,0.037597351308617924,8.078707712284161e-08,1.1562050256910092e-10
0.17613184420370218,0.0018165415398518274,0.84210526299999999,0.0,0.0,0.0,0.014198462013676657,0.046028306968504712,6.4212223178949699e-07,9.5102199641399182e-05,2.017359926364405e-05,9.9691357468899061e-17,2.5389297926689866e-07,0.00057658399597107306,0.072231635066485417,0.0037376985199260664,0.00011940191644986598,3.6433168623320415e-08,6.8576621587607101e-10,8.3809029905941336e-07,2.2817180056867088e-09,0.037714519524240459,8.0700370776595282e-08,1.1615542805228644e-10
0.17623975409643775,0.0018166478669106978,0.84210526299999999,0.0,0.0,0.0,0.014085980654641121,0.045858144415246958,6.4312209172267064e-07,9.505714710399032e-05,2.0129377177045168e-05,1.0014662859917739e-16,2.5566957707117095e-07,0.00057222097092584473,0.072462949092940279,0.0037361074735075116,0.00011924745829090935,3.6391367641260242e-08,6.8757370472904572e-10,8.3750793691856797e-07,2.2878066008472041e-09,0.037831562876583458,8.0611860671721561e-08,1.1669050393590291e-10
0.17634766398917331,0.0018167541568256884,0.84210526299999999,0.0,0.0,0.0,0.013973628053114501,0.045688214987347466,6.4411896570779363e-07,9.5010875233308436e-05,2.0084943423243105e-05,1.006049588408481e-16,2.574666131619268e-07,0.0005678596875626651,0.072694089738440285,0.0037344370716601073,0.00011909022925692518,3.6348744365395264e-08,6.8937550238050097e-10,8.3690724439237785e-07,2.2938770791544863e-09,0.037948478754569782,8.0521545386325681e-08,1.1722570488979691e-10
0.17644478289263532,0.0018168497841298612,0.84210526299999999,0.0,0.0,0.0,0.01387262286622357,0.045535481008195128,6.4501355018390958e-07,9.4968184942606236e-05,2.0044773247506301e-05,1.0102011967957353e-16,2.5910173838623944e-07,0.00056393611641807355,0.07290196392583731,0.0037328657908358479,0.00011894635127707642,3.6309679333677882e-08,6.90992106308913e-10,8.3635092441592622e-07,2.2993245680885309e-09,0.038053591894298758,8.0438717015865631e-08,1.1770747144526822e-10
0.17653218990575112,0.0018169358200611954,0.84210526299999999,0.0,0.0,0.0,0.013781810608889037,0.045398186868549274,6.4581653155245941e-07,9.492891434789572e-05,2.0008475355210248e-05,1.0139595830402202e-16,2.6058800595587038e-07,0.00056040625715823573,0.073088924109360923,0.0037313965707193655,0.00011881493776813339,3.6273949721357873e-08,6.9244287591490697e-10,8.3583750517553297e-07,2.3042140461347809e-09,0.038148102051922025,8.0362919328077593e-08,1.1814111471683663e-10
0.17661959691886692,0.0018170218276138711,0.84210526299999999,0.0,0.0,0.0,0.0136910872791704,0.045261052536690535,6.4661744741891492e-07,9.4888836965593488e-05,1.99720411356589e-05,1.0177391249833018e-16,2.6208839113566591e-07,0.00055687774474525939,0.073275761595851752,0.0037298751352078524,0.00011868170021724334,3.6237678380351741e-08,6.9388959001993464e-10,8.3531200984730846e-07,2.3090906504345024e-09,0.038242523923411015,8.0285934549035183e-08,1.1857479406361272e-10
0.17670700393198271,0.0018171078055877164,0.84210526299999999,0.0,0.0,0.0,0.013600454209321206,0.045124080064491173,6.474162651644999e-07,9.484795068732168e-05,1.9935471357124496e-05,1.0215401593318665e-16,2.6360311453634568e-07,0.00055335064037704846,0.073462473707838233,0.003728301439868948,0.00011854663666667497,3.6200864610508437e-08,6.9533214892925707e-10,8.3477442393035527e-07,2.3139540755016295e-09,0.038336856116567279,8.0207761828053817e-08,1.190084954417479e-10
0.1767944109450985,0.0018171937527812524,0.84210526299999999,0.0,0.0,0.0,0.013509912732669441,0.044987271505383224,6.4821295180462123e-07,9.4806253360198069e-05,1.9898766792493208e-05,1.0253630309739778e-16,2.6513240175021191e-07,0.00054982500533342629,0.073649057765583642,0.003726675440454276,0.00011840974508989045,3.6163507696827983e-08,6.9677045131293281e-10,8.3422473340012918e-07,2.3188040098876165e-09,0.038431097238099628,8.0128400256407325e-08,1.1944220466753202e-10
0.1768818179582143,0.0018172796679920724,0.84210526299999999,0.0,0.0,0.0,0.013419464183656851,0.044850628914430896,6.490074738443946e-07,9.4763742788087969e-05,1.9861928216867486e-05,1.0292081004573586e-16,2.6667648625370692e-07,0.0005463009009792336,0.073835511087045613,0.0037249970928669119,0.00011827102338843812,3.6125606906599119e-08,6.9820439406572562e-10,8.336629244350225e-07,2.3236401379495122e-09,0.038525245893587967,8.0047848926867359e-08,1.198759073793144e-10
0.1769692249713301,0.0018173655500169491,0.84210526299999999,0.0,0.0,0.0,0.01332910989787031,0.044714154348392078,6.4979979744218202e-07,9.4720416734323998e-05,1.9824956409710488e-05,1.0330757300490729e-16,2.6823560442087205e-07,0.00054277838876431864,0.074021830987843359,0.0037232663531312597,0.00011813046939096343,3.6087161489056785e-08,6.9963387224490931e-10,8.3308898339440434e-07,2.3284621384458468e-09,0.03861930068745062,7.9966106898042135e-08,1.2030958908027729e-10
0.1770566319844459,0.0018174513976513987,0.84210526299999999,0.0,0.0,0.0,0.013238851212229409,0.044577849866015644,6.5058988835561113e-07,9.4676272915716515e-05,1.9787852154473256e-05,1.0369662893459047e-16,2.698099976301924e-07,0.00053925753023744338,0.074208014780902651,0.0037214831773757346,0.00011798808084592145,3.6048170674281148e-08,7.0105877907284562e-10,8.3250289691716155e-07,2.3332696843515763e-09,0.038713260222750401,7.9883173193366842e-08,1.2074323512350678e-10
0.1771440389975617,0.0018175372096907536,0.84210526299999999,0.0,0.0,0.0,0.013148689464603694,0.044441717527483729,6.513777118425863e-07,9.463130901185874e-05,1.9750616237041836e-05,1.0408801586973952e-16,2.7139991370433401e-07,0.00053573838702041508,0.074394059777270177,0.0037196475217744105,0.00011784385543805709,3.6008633676053206e-08,7.0247900588548852e-10,8.3190465177657787e-07,2.3380624432875439e-09,0.03880712310158866,7.9799046811506764e-08,1.2117683068641345e-10
0.1772314460106775,0.0018176229849276454,0.84210526299999999,0.0,0.0,0.0,0.013058625994167865,0.044305759394952009,6.5216323283191448e-07,9.4585522655482604e-05,1.9713249447026578e-05,1.0448177244696896e-16,2.7300560467386725e-07,0.00053222102083086875,0.074579963285438797,0.0037177593425452324,0.00011769779076188513,3.5968549686236396e-08,7.0389444225526489e-10,8.3129423495686573e-07,2.3428400778371279e-09,0.038900887924752235,7.9713726725326734e-08,1.216103608210918e-10
0.1773188530237933,0.0018177087221549167,0.84210526299999999,0.0,0.0,0.0,0.012968662141456646,0.044169977532650923,6.5294641572049623e-07,9.4538911428393405e-05,1.9675752577573868e-05,1.0487793810934945e-16,2.7462732869398967e-07,0.00052870549348485907,0.074765722611263311,0.0037158185959207148,0.00011754988432303888,3.5927917874631881e-08,7.0530497553509411e-10,8.3067163367664047e-07,2.3476022438095155e-09,0.038994553291655056,7.9627211861174215e-08,1.2204381038794255e-10
0.1774062600369091,0.0018177944201643675,0.84210526299999999,0.0,0.0,0.0,0.0128787992483608,0.044034374006894195,6.5372722452780535e-07,9.4491472864424023e-05,1.9638126425356414e-05,1.0527655319609298e-16,2.7626534929688398e-07,0.00052519186689445069,0.074951335058008106,0.0037138252381116411,0.00011740013353720112,3.5886737389029475e-08,7.0671049122383641e-10,8.3003683534437437e-07,2.3523485917718881e-09,0.039088117800345393,7.9539501122417026e-08,1.2247716410744212e-10
0.17758107406314072,0.0018179656936906615,0.84210526299999999,0.0,0.0,0.0,0.012699381715413698,0.043763710240896397,6.5528157355268261e-07,9.4394103613903744e-05,1.9562489474705257e-05,1.0608129693560875e-16,2.7959136380262761e-07,0.0005181705641018158,0.075322108514536454,0.0037096805134137181,0.00011709508813316493,3.5802726873523881e-08,7.0950600125082616e-10,8.2873059812379528e-07,2.36179240430458e-09,0.039274938628412921,7.9360487414804234e-08,1.2334352201731632e-10
0.17775588808937234,0.0018181367958219742,0.84210526299999999,0.0,0.0,0.0,0.012520384158932611,0.043493784671826491,6.5682598270166454e-07,9.4293394150387174e-05,1.948634503479361e-05,1.0689634306906704e-16,2.8298587533431706e-07,0.00051115760972111229,0.07569226202802809,0.0037053248164459099,0.00011678263198900922,3.5716510854068347e-08,7.1228001412032434e-10,8.2737542660025595e-07,2.3711685949137923e-09,0.039461339164712325,7.9176676020398933e-08,1.2420930893002676e-10
0.17793070211560397,0.0018183077168510977,0.84210526299999999,0.0,0.0,0.0,0.012341817366971505,0.043224613913083736,6.5836014721916922e-07,9.4189322855400538e-05,1.9409699596150935e-05,1.0772204553183893e-16,2.864512115214171e-07,0.00050415350267243213,0.076061773926924758,0.0037007577927746305,0.00011646274091998579,3.5628081641046799e-08,7.1503153682094865e-10,8.2597122709615521e-07,2.3804741410858346e-09,0.039647308140477081,7.8988056700849484e-08,1.2507439651123067e-10
0.1781055161418356,0.0018184784470608576,0.84210526299999999,0.0,0.0,0.0,0.012163692153722833,0.042956214619723911,6.5988375447497538e-07,9.4081867192388641e-05,1.9332559699604921e-05,1.0855877342004577e-16,2.899898062665249e-07,0.00049715874359669283,0.076430622493078901,0.0036959790843828573,0.00011613538899608409,3.5537431109102824e-08,7.17759539849427e-10,8.2451790882652931e-07,2.3897059130942856e-09,0.039832834260779659,7.8794618497095158e-08,1.2593865361014956e-10
