Time (s),Volume (m^3),N2,Ar,He,Ne,CH4(1),O2(2),CH3(3),HO2(7),CH3OO(9),CH3O2(17),OH(11),CH2O(24),H2O(33),H2O2(13),CH3OOH(15),CH3O(19),H(4),C2H6O2(21),HCO(39),CO(40),CHO3(66),acetyl(76),CH3OH(35)
0.10409660575886816,0.0034963067220511027,0.84210526299999999,0.0,0.0,0.0,0.052626288499562357,0.1052569579371353,2.1071107386949375e-08,7.8948871900783841e-07,7.904712827187947e-07,4.4457732041854246e-19,3.7337999893003677e-11,4.4113279718756402e-06,4.2306762035781129e-06,2.5539074674032984e-07,1.9752131670544738e-08,9.461175910899464e-12,1.5792783112428417e-13,5.4976231556269038e-10,6.1852067261961939e-15,3.158800237485345e-08,2.5594821782912994e-13,1.650780988456616e-18,1.51806936625995e-08
0.10458810253550253,0.0034963066407001295,0.84210526299999999,0.0,0.0,0.0,0.052626104889222258,0.10525674729303672,2.1491111395851596e-08,8.1293585245657099e-07,8.0622364796399319e-07,4.5343697096891516e-19,3.8774790597593976e-11,4.5753562440403403e-06,4.3840375635278293e-06,2.6597937649865159e-07,2.0663273110602355e-08,9.8728994844489744e-12,1.6470287075788792e-13,5.7189614000737828e-10,6.5623526500435287e-15,3.3356731255977277e-08,2.7155422161828088e-13,1.7779602504130436e-18,1.5865826660441759e-08
0.10507959931213691,0.0034963065575026914,0.84210526299999999,0.0,0.0,0.0,0.052625914596226973,0.10525652927391733,2.1917846798135666e-08,8.3689437994318106e-07,8.2222828063893922e-07,4.6243851932320134e-19,4.0266425016983289e-11,4.7456302831760725e-06,4.5433108715666925e-06,2.7699231376898386e-07,2.1612856961389827e-08,1.0300985460939163e-11,1.7174341941103728e-13,5.9483219428900472e-10,6.9632587182517246e-15,3.5233411072438712e-08,2.8814338018646637e-13,1.9152809445368339e-18,1.6580833881960934e-08
0.10551953645486413,0.0034963064814421785,0.84210526299999999,0.0,0.0,0.0,0.05262573840172672,0.10525632766372811,2.2305575733136018e-08,8.5877598343735938e-07,8.3676981044739988e-07,4.7061718362685224e-19,4.1649577576227096e-11,4.9035257669222971e-06,4.6910748948522554e-06,2.8722220555779015e-07,2.2496505837134025e-08,1.0698476845182565e-11,1.7827755070400486e-13,6.1606241015563654e-10,7.3434634296034536e-15,3.7010333780398919e-08,3.0387586634218675e-13,2.047464577551452e-18,1.7247146021235343e-08
0.10595947359759135,0.0034963064038565795,0.84210526299999999,0.0,0.0,0.0,0.052625556484276421,0.10525611975548492,2.2698790299786023e-08,8.8107212106353955e-07,8.5151690501644222e-07,4.7891147967135143e-19,4.3079445921612609e-11,5.0667761022041013e-06,4.8439236781849463e-06,2.9781529162721087e-07,2.3412968047802502e-08,1.1109898890972247e-11,1.8503755063190382e-13,6.3797304250790338e-10,7.7449955898810416e-15,3.8884346186053663e-08,3.2049078901843439e-13,2.1890568427365056e-18,1.793922759308739e-08
0.10639941074031857,0.0034963063247244602,0.84210526299999999,0.0,0.0,0.0,0.052625368662104266,0.10525590535754421,2.3097532908792282e-08,9.0378486432567991e-07,8.6647114748261453e-07,4.873222959247809e-19,4.4557386686582872e-11,5.2355540690523573e-06,5.0020292916858495e-06,3.0878296253119886e-07,2.4363222568823787e-08,1.1535658700620847e-11,1.9202993010225833e-13,6.6058287747164699e-10,8.1690229230970528e-15,4.0860890909441682e-08,3.3803653512603411e-13,2.3407408764861385e-18,1.8657985172324902e-08
0.10683934788304579,0.0034963062440245287,0.84210526299999999,0.0,0.0,0.0,0.05262517474849069,0.10525568427314175,2.3501845205104424e-08,9.2691616419082556e-07,8.8163409074297363e-07,4.9585050822646983e-19,4.6084775208139155e-11,5.4100370846018416e-06,5.1655688150877511e-06,3.2013687709374983e-07,2.5348266271298524e-08,1.1976160583918134e-11,1.9926115707930558e-13,6.8391034536050377e-10,8.6167769939975149e-15,4.2945708757930037e-08,3.5656402176183776e-13,2.5032396896115974e-18,1.9404351675431784e-08
0.10727928502577301,0.0034963061617356347,0.84210526299999999,0.0,0.0,0.0,0.052624974551680248,0.1052554563002954,2.3911768098715971e-08,9.5046785282286128e-07,8.9700725580327385e-07,5.044969777532277e-19,4.7663007386926234e-11,5.5904072753180279e-06,5.3347244354832532e-06,3.3188896562997228e-07,2.6369114322140764e-08,1.243181439342943e-11,2.0673779070644296e-13,7.0797440157383338e-10,9.089553077724282e-15,4.5144853494042383e-08,3.7612672799547001e-13,2.677317235984962e-18,2.0179286852496283e-08
0.10767522845422751,0.0034963060862997085,0.84210526299999999,0.0,0.0,0.0,0.052624788839803788,0.10525524506389138,2.4285528751905124e-08,9.7202522657853006e-07,9.1102407585821593e-07,5.123805992982615e-19,4.9128075413679244e-11,5.7579283601541989e-06,5.4919210282059615e-06,3.4281636585107403e-07,2.7319343622762996e-08,1.2855215765609569e-11,2.1368230513417144e-13,7.3027832396771785e-10,9.5375647132012159e-15,4.72271017616402e-08,3.9466470448062765e-13,2.8445829655011995e-18,2.0901969980300027e-08
0.10807117188268202,0.0034963060095445373,0.84210526299999999,0.0,0.0,0.0,0.052624597732000206,0.10525502792512879,2.4663894864592368e-08,9.9392568498659234e-07,9.2521344695727155e-07,5.2036128384076358e-19,5.0636550138768755e-11,5.9305090023362776e-06,5.6539586604716711e-06,3.5408525968144375e-07,2.8300176115567698e-08,1.3291553620022881e-11,2.2083620239409874e-13,7.5320931789379746e-10,1.0007981613044888e-14,4.9412013391624618e-08,4.141297539869187e-13,3.022557198464229e-18,2.1649331772404531e-08
0.10846711531113652,0.003496305931455087,0.84210526299999999,0.0,0.0,0.0,0.052624401077665924,0.10525480472551624,2.5046894554230299e-08,1.0161703362362549e-06,9.3957641214227449e-07,5.2843962366766682e-19,5.2189500409510514e-11,6.1082920397771223e-06,5.820981151720414e-06,3.6570492197973284e-07,2.9312389243926152e-08,1.3741140333239235e-11,2.2820448051819082e-13,7.7678187082439471e-10,1.0501889676916084e-14,5.170471874659654e-08,4.3456668937500044e-13,3.2119141819930022e-18,2.2422129652868652e-08
0.10886305873959103,0.0034963058520164477,0.84210526299999999,0.0,0.0,0.0,0.052624198722671878,0.10525457530288394,2.5434555263389666e-08,1.0387602224647456e-06,9.5411399253208962e-07,5.3661619248758924e-19,5.3788021985029134e-11,6.2914235780484674e-06,5.9931359203978718e-06,3.7768481454567845e-07,3.0356772491665057e-08,1.4204303863974872e-11,2.3579238105449185e-13,8.0101119937721776e-10,1.1020420998915364e-14,5.4110596106285963e-08,4.5602238997409355e-13,3.4133854297872826e-18,2.3221139914441339e-08
0.10925900216804553,0.0034963057712138787,0.84210526299999999,0.0,0.0,0.0,0.052623990509311304,0.1052543394913199,2.5826903686126313e-08,1.0616963243003438e-06,9.6882718932932789e-07,5.4489154678874929e-19,5.5433236567380685e-11,6.4800530317229684e-06,6.1705740434233968e-06,3.9003458847695597e-07,3.1434126710437836e-08,1.4681380027742956e-11,2.4360526336548861e-13,8.2591235085666807e-10,1.1564767025638294e-14,5.663528301194757e-08,4.7854632547612707e-13,3.627768260649112e-18,2.4047158028220584e-08
0.10965494559650003,0.0034963056890328086,0.84210526299999999,0.0,0.0,0.0,0.052623776276246925,0.10525409712110957,2.6223966398834876e-08,1.0849795636077352e-06,9.8371698257016899e-07,5.5326624848958278e-19,5.7126256330339791e-11,6.6743331641316978e-06,6.3534503158040593e-06,4.027640865879984e-07,3.2545265003480537e-08,1.5172690191713912e-11,2.516482722624337e-13,8.5150043060118614e-10,1.2136164460682007e-14,5.9284688129012122e-08,5.021894302337567e-13,3.8558605091444537e-18,2.490099894134306e-08
0.11005088902495454,0.0034963056054588388,0.84210526299999999,0.0,0.0,0.0,0.052623555858455733,0.10525384801866987,2.6625769427626445e-08,1.1086108085600655e-06,9.9878432869075492e-07,5.6174084607624865e-19,5.8868211846234828e-11,6.8744201315574926e-06,6.5419233125664481e-06,4.1588334586739901e-07,3.3691013294091667e-08,1.5678565385607681e-11,2.5992670776473345e-13,8.7779130075485765e-10,1.2735895457643504e-14,6.2065002980929786e-08,5.2700453192445559e-13,4.098508149772684e-18,2.5783497387247929e-08
0.11044683245340904,0.003496305520477749,0.84210526299999999,0.0,0.0,0.0,0.052623329087177047,0.10525359200648475,2.7032337199690239e-08,1.1325908761865674e-06,1.0140301681068457e-06,5.7031583559791668e-19,6.066031657430469e-11,7.0804735181477277e-06,6.7361554489432654e-06,4.2940260038160997e-07,3.4872208307583481e-08,1.6199385411636318e-11,2.6844660551311656e-13,9.0480090302350395e-10,1.3365336882907709e-14,6.4982715384880051e-08,5.5304938881780949e-13,4.3567346661198488e-18,2.6695508189994432e-08
0.11084277588186355,0.0034963054340755484,0.84210526299999999,0.0,0.0,0.0,0.052623095789858201,0.10525332890304269,2.7443695056898266e-08,1.1569205366592274e-06,1.0294554209686757e-06,5.7899175932248368e-19,6.2503712686058625e-11,7.292656378207914e-06,6.9363130418926391e-06,4.4333228415255594e-07,3.6089699154794875e-08,1.6735470582135139e-11,2.772131055983792e-13,9.3254486414911924e-10,1.4025894256685573e-14,6.8044622197232697e-08,5.8038159359668594e-13,4.6314629395354378e-18,2.7637906577050303e-08
0.11123871931031805,0.0034963053462384627,0.84210526299999999,0.0,0.0,0.0,0.052622855790098851,0.10525305852277082,2.78598677611142e-08,1.181600516232205e-06,1.0450609848130422e-06,5.8776914362141066e-19,6.4399568050206995e-11,7.5111352779421369e-06,7.1425663729670554e-06,4.5768303401767334e-07,3.7344349212991301e-08,1.728715642526701e-11,2.8623158923879523e-13,9.6103981039799589e-10,1.4719005574346526e-14,7.1257842350734014e-08,6.0906016646462541e-13,4.9236817041145745e-18,2.8611588482061147e-08
0.1115950683959271,0.0034963052659470074,0.84210526299999999,0.0,0.0,0.0,0.052622633910786733,0.10525280880212494,2.8238558475737061e-08,1.2041125957048988e-06,1.059260885307797e-06,5.957559093868074e-19,6.6151752253163644e-11,7.7132899360144049e-06,7.3335502122281151e-06,4.7096767755081936e-07,3.8506027564490205e-08,1.7797349091394198e-11,2.9456901436587395e-13,9.8734100410296549e-10,1.5371956554089024e-14,7.4285268009915433e-08,6.3607742040323746e-13,5.2026580535442041e-18,2.9515407061348592e-08
0.11195141748153616,0.003496305184472586,0.84210526299999999,0.0,0.0,0.0,0.052622406322316101,0.10525255289242583,2.862118507744019e-08,1.2269094812282191e-06,1.0736081779850909e-06,6.0382560392857634e-19,6.7948324036320542e-11,7.9208086488574672e-06,7.5297426465415818e-06,4.8461021386369173e-07,3.9699158147171188e-08,1.8320743094687226e-11,3.0311955960366028e-13,1.0142759574977695e-09,1.6053705864193279e-14,7.7446969749909554e-08,6.6428598885875139e-13,5.4975870459791378e-18,3.0445991053016752e-08
0.11230776656714521,0.0034963051018056675,0.84210526299999999,0.0,0.0,0.0,0.052622172887873332,0.10525229064967233,2.9007764040072234e-08,1.249991635248119e-06,1.0881034800592177e-06,6.1197856803371381e-19,6.9790204539320118e-11,8.1338203010680487e-06,7.7312763044670239e-06,4.9861883212914404e-07,4.0924395981933631e-08,1.8857615306085354e-11,3.118876412584132e-13,1.0418571157651045e-09,1.6765473097123925e-14,8.0748865228722325e-08,6.9373648179814258e-13,5.8093932177999226e-18,3.1404037914586978e-08
0.11266411565275426,0.0034963050179367913,0.84210526299999999,0.0,0.0,0.0,0.052621933467979734,0.10525202192702447,2.9398311750756863e-08,1.2733595043242243e-06,1.1027473982790849e-06,6.2021514413727042e-19,7.1678315477243633e-11,8.3524561807968157e-06,7.9382865772536294e-06,5.130018634142515e-07,4.218240444794815e-08,1.9408237566670128e-11,3.2087760247609258e-13,1.0700969939497189e-09,1.7508523779834816e-14,8.419712125086347e-08,7.2448126187041769e-13,6.139029554365409e-18,3.2390259496231533e-08
0.11302046473836332,0.003496304932856865,0.84210526299999999,0.0,0.0,0.0,0.052621687920455636,0.10525174657475819,2.9792844316226533e-08,1.297013523959623e-06,1.1175405286373141e-06,6.2853566865828885e-19,7.3613590694009739e-11,8.5768500066839089e-06,8.1509116595911089e-06,5.27767782902795e-07,4.3473855065664978e-08,1.9972885255969329e-11,3.3009384276320413e-13,1.0990082905414854e-09,1.8284162656696825e-14,8.7798163058956973e-08,7.5657429579241559e-13,6.487502016579355e-18,3.3405382246173334e-08
0.11337681382397237,0.0034963048465568064,0.84210526299999999,0.0,0.0,0.0,0.052621436100386228,0.10525146444022279,3.0191377577884906e-08,1.3209541211118654e-06,1.1324834569717959e-06,6.3694047236581425e-19,7.5596975671703765e-11,8.8071379506367881e-06,8.3692925892337173e-06,5.4292521249061302e-07,4.4799427913730026e-08,2.0551837059442087e-11,3.3954081470891701e-13,1.1286038424380313e-09,1.9093755229112201e-14,9.1558684549856491e-08,7.9007206925216332e-13,6.8558702568110444e-18,3.4450147406217452e-08
0.11373316290958142,0.003496304759027837,0.84210526299999999,0.0,0.0,0.0,0.052621177860086917,0.10525117536779834,3.0593927133338063e-08,1.3451817159308614e-06,1.147576759743233e-06,6.4542988079572737e-19,7.7629429087065704e-11,9.0434586602669249e-06,8.5935732871996765e-06,5.5848292354758819e-07,4.6159812261857963e-08,2.1145375473265247e-11,3.492230317262521e-13,1.1588966647720819e-09,1.9938712832648053e-14,9.5485658752543896e-08,8.2503296359718103e-13,7.2452521508750359e-18,3.5525311206593459e-08
0.11408951199519048,0.0034963046702613447,0.84210526299999999,0.0,0.0,0.0,0.052620913049067124,0.10525087919884997,3.1000508366363358e-08,1.3696967250091902e-06,1.1628210051635877e-06,6.5400421489999349e-19,7.9711922184256149e-11,9.2859532832163082e-06,8.8239005997067589e-06,5.7444983973474286e-07,4.7555706459224714e-08,2.1753786598771896e-11,3.5914506500690102e-13,1.1898999317148131e-09,2.0820504151731694e-14,9.9586348573301658e-08,8.6151772941236935e-13,7.656825744707483e-18,3.6631645070743969e-08
0.11444586108079953,0.0034963045802489474,0.84210526299999999,0.0,0.0,0.0,0.052620641513993011,0.10525057577168101,3.1411136467639955e-08,1.3944995651805355e-06,1.1782167539670256e-06,6.6266379147663914e-19,8.1845438979433968e-11,9.5347654923515631e-06,9.0604243410796421e-06,5.9083503992898547e-07,4.898781782010923e-08,2.2377360171342876e-11,3.6931154395221209e-13,1.2216269825723564e-09,2.1740653249329571e-14,1.0386831786347376e-07,8.9958940913465836e-13,8.0918327552892162e-18,3.7769935825758923e-08
0.11480221016640858,0.0034963044889824804,0.84210526299999999,0.0,0.0,0.0,0.052620363098650272,0.10525026492148554,3.182582644689905e-08,1.4195906568784036e-06,1.1937645598592664e-06,6.7140892342629381e-19,8.4030976527674747e-11,9.7900415105446128e-06,9.3032973369867451e-06,6.0764776133378482e-07,5.0456862944666387e-08,2.3016389676453191e-11,3.7972715808591981e-13,1.2540913263505506e-09,2.2700742752511731e-14,1.083394429248309e-07,9.3931346585103886e-13,8.5515817081719918e-18,3.8940985913970986e-08
0.11515855925201764,0.0034963043964540094,0.84210526299999999,0.0,0.0,0.0,0.052620077643906263,0.10524994648030093,3.2244593152405634e-08,1.4449704271974164e-06,1.2094649702411994e-06,6.8023992016029025e-19,8.6269545335640378e-11,1.005193013525914e-05,9.5526754684336017e-06,6.2489740279904635e-07,5.1963568068787317e-08,2.3671172442676292e-11,3.9039665857128708e-13,1.2873066416652605e-09,2.3702415449917928e-14,1.1300792445259394e-07,9.8075785069778574e-13,9.0374513603293383e-18,4.0145613606870367e-08
0.11551490833762669,0.003496304302655848,0.84210526299999999,0.0,0.0,0.0,0.052619784987671156,0.1052496202769581,3.2667451299406002e-08,1.4706393131162783e-06,1.225318527270171e-06,6.8915708819975654e-19,8.8562169535256717e-11,1.032058276361604e-05,9.808717716968617e-06,6.4259352833025012e-07,5.3508669186819836e-08,2.4342009700397981e-11,4.0132485919053754e-13,1.3212867802553149e-09,2.4747376615520489e-14,1.1788229989166807e-07,1.0239930983712811e-12,9.5508942644508123e-18,4.1384653224074633e-08
0.11587125742323574,0.0034963042075805556,0.84210526299999999,0.0,0.0,0.0,0.05261948496485816,0.10524928613703123,3.3094415497400095e-08,1.4965977648763106e-06,1.2413257688768942e-06,6.9816073174953113e-19,9.0909887083023529e-11,1.0596153418022538e-05,1.0071586210996051e-05,6.6074587077071161e-07,5.5092912174826734e-08,2.5029206635983236e-11,4.1251663725164939e-13,1.3560457698357437e-09,2.5837396079938689e-14,1.2297145620182025e-07,1.069092412870419e-12,1.0093440501475141e-17,4.2658955357414427e-08
0.1162276065088448,0.0034963041112209565,0.84210526299999999,0.0,0.0,0.0,0.052619177407342885,0.10524894388278581,3.3525500272987692e-08,1.5228462493444913e-06,1.2574872296153948e-06,7.0725115317846019e-19,9.3313750086447294e-11,1.0878798772140852e-05,1.0341446273049749e-05,6.7936433566460229e-07,5.6717053065974964e-08,2.5733072483385671e-11,4.2397693509278014e-13,1.3915978165534261e-09,2.6974310546015788e-14,1.2828464306306919e-07,1.116131763124354e-12,1.0666701592145527e-17,4.3969387099373464e-08
0.11658395559445385,0.0034963040135701467,0.84210526299999999,0.0,0.0,0.0,0.05261886214392205,0.10524859333312586,3.3960720093734141e-08,1.5493852533595309e-06,1.2738034415509122e-06,7.1642865352086446e-19,9.5774825168417277e-11,1.1168678177203032e-05,1.0618466468174399e-05,6.9845900532406645e-07,5.8381858354107001e-08,2.6453920630954231e-11,4.3571076182934045e-13,1.4279573084539203e-09,2.8160025881212743e-14,1.3383148654926332e-07,1.1651899777300145e-12,1.1272374598901006e-17,4.5316832276347967e-08
0.1169403046800629,0.0034963039146214997,0.84210526299999999,0.0,0.0,0.0,0.052618539000270803,0.1052482343035395,3.4400089395810538e-08,1.5762152871033595e-06,1.2902749352895976e-06,7.2569353305792923e-19,9.8294193781816387e-11,1.1465953688809637e-05,1.090281865359176e-05,7.1804014311785826e-07,6.008810523658902e-08,2.7192068712814411e-11,4.4772319485582533e-13,1.4651388190462805e-09,2.9396519532776027e-14,1.3962200328292435e-07,1.2163488447230353e-12,1.1912246418577896e-17,4.6702191687520048e-08
0.11729665376567196,0.0034963038143686837,0.84210526299999999,0.0,0.0,0.0,0.052618207798899301,0.10524786660604317,3.4843622612909616e-08,1.6033368874665507e-06,1.3069022410558727e-06,7.3504609192605596e-19,1.0087295253552047e-10,1.1770790094253978e-05,1.1194678029677152e-05,7.3811819798333094e-07,6.1836581862605742e-08,2.7947838700560729e-11,4.6001938135327301e-13,1.5031571107251263e-09,3.068584301990251e-14,1.4566661508042317e-07,1.2696932145441138e-12,1.2588198275728173e-17,4.8126383349483633e-08
0.11765300285128101,0.003496303712805672,0.84210526299999999,0.0,0.0,0.0,0.052617868359107957,0.10524749004912441,3.5291334204463465e-08,1.6307506213901428e-06,1.3236858897431222e-06,7.444866307102947e-19,1.0351221357817803e-10,1.2083354940379425e-05,1.1494223192258368e-05,7.5870380915994977e-07,6.3628087640509775e-08,2.8721557013877428e-11,4.7260454009889447e-13,1.5420271386133423e-09,3.2030124516658461e-14,1.519761641033179e-07,1.3253111067432171e-12,1.3302210430312176e-17,4.9590342746712488e-08
0.11800935193689006,0.0034963036099267502,0.84210526299999999,0.0,0.0,0.0,0.052617520496941683,0.10524710443768315,3.5743238683990845e-08,1.6584570892138355e-06,1.3406264139689472e-06,7.5401545104036956e-19,1.0621310501199271e-10,1.2403818562036527e-05,1.1801636186336749e-05,7.7980781115210212e-07,6.5463433570986052e-08,2.951355464139639e-11,4.8548396343943255e-13,1.5817640548440912e-09,3.3431571509664089e-14,1.5856192853574616e-07,1.383293819769235e-12,1.4056367109396649e-17,5.1095023088390038e-08
